Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58)
4.424573348702939e-08,0.39960625422272794,154.0,0.0,0.0,0.0,0.99149982340294585,1.0,18.998513870649031,0.00067022604116494158,0.0034850442509151125,0.0020568211403076647,0.0014098033649288678,2.8103113500041636e-09,8.2703567890761124e-09,0.00024763772401229612,4.6998264070985463e-12,0.0002777879637799605,1.86863724566874e-05,2.9398540483482235e-11,0.00023743895069086997,2.524431043781701e-13,4.6181155007561166e-07,2.8536922267170178e-05,2.8625806784992239e-05,1.8445573429297438e-08,1.239594950450083e-08,3.9227871060278766e-05,3.8957632068761912e-10,4.2988681798742346e-10,4.312646126174129e-10,2.8377870704289145e-05,2.8787734220929674e-05,4.3320596753188146e-07,2.2207678810174759e-14,1.0834438178130869e-08,9.4194107268781984e-09,5.553984342556491e-08,4.0557427809807656e-10,1.6959601054635157e-12,1.6883603019066388e-13,4.5322628963587128e-09,1.2404709945519458e-09,2.7578351661512422e-09,1.3184484494268745e-09,1.1433367588441486e-10,1.1138750093953734e-09,1.4444687596326132e-10,1.2640607093741817e-11,3.6075310245882212e-17,2.6607675186698397e-11,3.024371449882908e-11,9.038489721176516e-12
4.5443690612890495e-08,0.3996061679517751,154.0,0.0,0.0,0.0,0.99126677865032398,1.0,18.998472945045524,0.00068795445280985098,0.0035765457544054322,0.0021099291683597077,0.0014463272108426464,2.884091828679815e-09,8.2685557916179077e-09,0.00025431054330326343,4.6987217481646221e-12,0.0002852786252117336,1.9176974766702523e-05,3.0160169936371694e-11,0.00025031727414227199,2.5907088462522833e-13,4.7383873365892193e-07,3.0089839878649548e-05,3.0186963513900438e-05,1.9449308832107217e-08,1.3070502654399823e-08,4.1978905673047764e-05,4.4338407052978417e-10,4.9110621839395831e-10,4.9272350563466284e-10,3.0702895760808998e-05,3.0323298783447291e-05,4.8121083015914717e-07,2.3756482111281358e-14,1.1145506942637168e-08,9.6892071319799967e-09,6.1747500836158001e-08,4.3422211020887863e-10,1.8953391096249154e-12,1.8268766258151593e-13,5.0093651102723211e-09,1.3487962469347871e-09,3.0779530856962918e-09,1.4732474111341416e-09,1.2910214323015611e-10,1.2671017498223014e-09,1.6507515873257697e-10,1.4909683559277341e-11,4.0735155121210833e-17,3.134034136442708e-11,3.4785067311573927e-11,1.0036212859615684e-11
4.66416477387516e-08,0.3996060817577538,154.0,0.0,0.0,0.0,0.99103361685931346,1.0,18.998431972568689,0.00070566107208755544,0.0036678574140854184,0.0021628727679352342,0.0014827376749673375,2.9577189255413306e-09,8.2667537823760301e-09,0.00026098165906963912,4.6976165344435716e-12,0.00029276766246529463,1.9666557190932178e-05,3.0919435045975317e-11,0.00026352593348135588,2.6568488674951401e-13,4.8582881881458418e-07,3.1682248951563207e-05,3.1788193558394323e-05,2.0478566764476065e-08,1.3762208417623878e-08,4.4849641363960764e-05,5.0284622166312023e-10,5.5906273402769987e-10,5.6095311659613974e-10,3.3148628111313722e-05,3.189549961109664e-05,5.3303813244627822e-07,2.5372425194960307e-14,1.1456508374037502e-08,9.9589347717357968e-09,6.8455995829526321e-08,4.6412519233906107e-10,2.1116749037289892e-12,1.9725955337216911e-13,5.5213095933008244e-09,1.4631489552314402e-09,3.4247483887520734e-09,1.6410950450446967e-09,1.4527939033163792e-10,1.4364012121165771e-09,1.8790645728107547e-10,1.7506139130897238e-11,4.5839507666489567e-17,3.6749658856524087e-11,3.9856814235932927e-11,1.1114479804340976e-11
4.783960486461271e-08,0.3996059956377743,154.0,0.0,0.0,0.0,0.99080034072251799,1.0,18.998390952197408,0.00072334591832515856,0.0037589764243131985,0.0022156496746437823,0.0015190332016065825,3.0311903783177576e-09,8.2649507837802231e-09,0.00026765107056620933,4.6965107786987003e-12,0.00030025507477484238,2.0155104686287799e-05,3.167630337145514e-11,0.00027706407520682941,2.7228490752677961e-13,4.9778129173042015e-07,3.3313996599459056e-05,3.3429372260887217e-05,2.153324824639061e-08,1.4471000274869854e-08,4.7842275086301483e-05,5.6837619899014966e-10,6.3428948406345812e-10,6.3649020899058648e-10,3.5717777197316538e-05,3.3504027157409049e-05,5.8887652868279979e-07,2.7056739343365114e-14,1.1767442436766578e-08,1.0228593613301133e-08,7.5690755244050042e-08,4.9530674170798277e-10,2.3458787605280537e-12,2.1256790466271169e-13,6.0695232417471497e-09,1.5836768978961386e-09,3.799596515524202e-09,1.822672081767904e-09,1.629534361745877e-10,1.622952565145609e-09,2.1309829116857162e-10,2.0466175828154162e-11,5.1416140232841353e-17,4.2909776521067535e-11,4.5504024473738881e-11,1.2277584827844336e-11
4.9037561990473816e-08,0.3996059095889679,154.0,0.0,0.0,0.0,0.99056695292157237,1.0,18.99834988292335,0.00074100901088056321,0.0038499000047726088,0.0022682576515829461,0.0015552122539947242,3.1045039451687675e-09,8.2631468181691708e-09,0.00027431877706587536,4.6954044936413145e-12,0.00030774086139326415,2.064260234553075e-05,3.2430742866733901e-11,0.0002909308360342155,2.7887074556803926e-13,5.0969564480044946e-07,3.4984927560355424e-05,3.5110373259521206e-05,2.2613252762522561e-08,1.5196810675008569e-08,5.0958984438172286e-05,6.4040446918959961e-10,7.1734580062341006e-10,7.1989804344640276e-10,3.8413022259655388e-05,3.5148566663796496e-05,6.489181424286533e-07,2.8810644971654262e-14,1.2078309096363964e-08,1.0498183624647069e-08,8.3477740219142245e-08,5.2778977241664166e-10,2.5988825903725032e-12,2.2862873828480738e-13,6.6554408088234378e-09,1.7105263234325556e-09,4.2038994637159451e-09,2.0186725954564016e-09,1.8221484914136244e-10,1.8279846756874334e-09,2.4081375930151082e-10,2.3828818404691258e-11,5.7493629574728178e-17,4.9900571081581473e-11,5.1774216325917805e-11,1.352995019370235e-11
5.023551911633492e-08,0.39960582360848773,154.0,0.0,0.0,0.0,0.99033345612678703,1.0,18.998308763751112,0.00075865036914223364,0.0039406254008396173,0.0023206944896419627,0.0015912733145051288,3.1776574049803188e-09,8.2613419077875499e-09,0.0002809847778595776,4.6942976919290499e-12,0.00031522502159202957,2.1129035399238381e-05,3.3182721884839194e-11,0.00030512534300210676,2.8544220134612846e-13,5.2157137669405408e-07,3.6694884223618849e-05,3.6831068508993387e-05,2.3718478279611202e-08,1.5939571046766676e-08,5.4201927359753745e-05,7.1937863534289146e-10,8.08817719368311e-10,8.117668820802228e-10,4.1237011991847631e-05,3.6828798277094343e-05,7.1335847384521611e-07,3.0635351458345554e-14,1.2389108319657453e-08,1.0767704774790377e-08,9.1843437935920314e-08,5.6159709223714995e-10,2.8716386391824071e-12,2.4545789372555e-13,7.2805038458789025e-09,1.843841930323128e-09,4.6390851277482758e-09,2.2298036736095609e-09,2.0315671319818411e-10,2.0527765199834388e-09,2.7122149178065582e-10,2.7636042739637233e-11,6.4101346181118601e-17,5.7807904902999739e-11,5.8717415823437923e-11,1.4876128554106326e-11
5.143347624219603e-08,0.3996057376935094,154.0,0.0,0.0,0.0,0.99009985299679493,1.0,18.998267593698298,0.00077627001252895294,0.004031149883940534,0.0023729580077957702,0.0016272148848519405,3.2506485576536781e-09,8.25953607478307e-09,0.00028764907225621811,4.6931903861641905e-12,0.00032270755466108262,2.1614389217725944e-05,3.3932209182110631e-11,0.00031964671357960625,2.9199907722166888e-13,5.33407992423005e-07,3.8443706657235309e-05,3.8591328301609324e-05,2.4848821264100359e-08,1.6699211810579568e-08,5.7573241837000938e-05,8.0576351737283289e-10,9.0931845839391281e-10,9.1271448140203831e-10,4.4192364204078801e-05,3.8544397168278465e-05,7.823963061190714e-07,3.2532056979282376e-14,1.2699840074867293e-08,1.1037157033908929e-08,1.0081485326580922e-07,5.9675129946981397e-10,3.1651191827108186e-12,2.6307102611482671e-13,7.9461596706937967e-09,1.9837668475087482e-09,5.1066066349288943e-09,2.4567850853706676e-09,2.2587459253677643e-10,2.2986575609125708e-09,3.0449559719106455e-10,3.1932905439817945e-11,7.1269443118977034e-17,6.6723886118752735e-11,6.6386214621233838e-11,1.6320805452558899e-11
5.2631433368057136e-08,0.39960565184122976,154.0,0.0,0.0,0.0,0.98986614617820912,1.0,18.998226371795642,0.0007938679604895738,0.0041214707519019169,0.0024250460533894649,0.0016630354862852369,3.3234752243877692e-09,8.2577293412036216e-09,0.00029431165958258013,4.6920825888920426e-12,0.00033018845990873314,2.2098649312924101e-05,3.4679173922269422e-11,0.00033449405577491747,2.9854117746843198e-13,5.4520500340631051e-07,4.0231232635464286e-05,4.0391021288556699e-05,2.6004176700023228e-08,1.747566239061085e-08,6.1075045611855988e-05,9.0004121852908529e-10,1.0194888853203737e-09,1.0233865736584899e-09,4.7281665497888015e-05,4.0295033652286036e-05,8.5623361103742277e-07,3.4501948345256645e-14,1.3010504331318741e-08,1.1306540373120006e-08,1.1041950033054015e-07,6.3327477986867372e-10,3.4803162172268833e-12,2.8148360427655889e-13,8.6538603624525476e-09,2.1304426154209788e-09,5.6079416787508278e-09,2.7003489484053204e-09,2.5046649475845573e-10,2.5670080914021127e-09,3.4081560559591563e-10,3.6767674530291074e-11,7.9028844416857734e-17,7.6747130863950966e-11,7.4835827131241276e-11,1.7868801929147449e-11
5.382939049391824e-08,0.39960556604886965,154.0,0.0,0.0,0.0,0.98963233830528008,1.0,18.99818509708712,0.00081144423250276024,0.0042115853292920974,0.0024769565024131083,0.0016987336597795403,3.3961352479547276e-09,8.255921728994422e-09,0.0003009725391832466,4.690974312599316e-12,0.00033766773666154485,2.2581801340211316e-05,3.5423585680349366e-11,0.00034966646824505221,3.0506830829809411e-13,5.5696192753287349e-07,4.2057297666864994e-05,4.2230014501391482e-05,2.7184438107127745e-08,1.8268851226933456e-08,6.4709435899052876e-05,1.0027111781545189e-09,1.139997972468083e-09,1.1444573365015274e-09,5.0507470951606946e-05,4.2080373308870087e-05,9.3507545377409828e-07,3.6546200843330465e-14,1.3321101059132247e-08,1.1575854764247092e-08,1.2068539397702629e-07,6.7118970363630928e-10,3.8182411467472216e-12,3.007109088441673e-13,9.405061783014409e-09,2.2840091675717365e-09,6.1445918495126164e-09,2.9612393944542778e-09,2.7703283268405294e-10,2.8592595446859446e-09,3.803664074800825e-10,4.2191961111060125e-11,8.74112330149116e-17,8.7983027370392879e-11,8.412414687095751e-11,1.9525077225656953e-11
5.502734761977935e-08,0.3996054803136722,154.0,0.0,0.0,0.0,0.9893984319995669,1.0,18.998143768629998,0.00082899884807672924,0.0043014909677542316,0.0025286872597668399,0.0017343079662156507,3.4686264929686455e-09,8.2541132599952712e-09,0.0003076317104205143,4.689865569712565e-12,0.00034514538426422216,2.3063831100200897e-05,3.6165414446488609e-11,0.000365163040406622,3.1158027788437802e-13,5.6867828922196146e-07,4.392173502268384e-05,4.4108173373729732e-05,2.8389497559235749e-08,1.9078705787867944e-08,6.8478489109587335e-05,1.1142902109652631e-09,1.27154324001858e-09,1.2766298508748896e-09,5.3872303816603482e-05,4.3900077104417167e-05,1.0191298969449867e-06,3.8665978081898011e-14,1.3631630229175316e-08,1.1845100179802437e-08,1.3164104117060352e-07,7.105180224886949e-10,4.1799244669446264e-12,3.2076803044057124e-13,1.0201222624106784e-08,2.4446048127052439e-09,6.7180819624640218e-09,3.240212233660159e-09,3.0567638486855278e-10,3.1768947720147933e-09,4.2333818887410282e-10,4.8260851858445219e-11,9.64490383061957e-17,1.0054400168041554e-10,9.4311802004242624e-11,2.1294731587651934e-11
5.6225304745640456e-08,0.3996053946329039,154.0,0.0,0.0,0.0,0.9891644298696074,1.0,18.99810238549497,0.00084653182674898088,0.0043911850463307948,0.0025802362595162363,0.0017697569865557806,3.5409468461474047e-09,8.2523039559377904e-09,0.000314289172674308,4.6887563725966185e-12,0.00035262140207949487,2.3544724540482122e-05,3.6904630629581744e-11,0.00038098285254767957,3.1807689638657526e-13,5.8035361948147849e-07,4.582437576559226e-05,4.6025361763137473e-05,2.9619245702828891e-08,1.9905152582473152e-08,7.2384260580919977e-05,1.2353125330769808e-09,1.4148511870648816e-09,1.4206365470164171e-09,5.7378655224375508e-05,4.5753801514657942e-05,1.1086079039916865e-06,4.0862431839525314e-14,1.3942091813155708e-08,1.2114276593074588e-08,1.4331543231013689e-07,7.5128146679083313e-10,4.5664154458640271e-12,3.4166986792299702e-13,1.1043803480071057e-08,2.6123662175152266e-09,7.3299593836925896e-09,3.5380346177734187e-09,3.3650225489558012e-10,3.521448288419131e-09,4.6992636287617851e-10,5.5033042250126778e-11,1.0617542329299189e-16,1.1454978473773607e-10,1.0546221005141068e-10,2.3183009160527493e-11
5.742326187150156e-08,0.3996053090038554,154.0,0.0,0.0,0.0,0.98893033451059897,1.0,18.998060946766216,0.0008640431880860257,0.0044806649717794864,0.0026316014651378956,0.0018050793220119512,3.613094216567577e-09,8.2504938384427753e-09,0.00032094492534209031,4.687646733553074e-12,0.00036009578948800026,2.4024467757315258e-05,3.7641205060791316e-11,0.00039712497594057656,3.2455797597244398e-13,5.919874559640204e-07,4.7765048778764029e-05,4.7981441973211278e-05,3.0873571775854017e-08,2.0748117173184326e-08,7.6428784313978395e-05,1.3663297750105055e-09,1.5706777104614724e-09,1.5772396384801169e-09,6.1028983904533855e-05,4.7641198648200625e-05,1.2037232419521281e-06,4.3136701917605019e-14,1.4252485783640459e-08,1.2383383978145221e-08,1.5573803246850877e-07,7.9350154276386792e-10,4.978781801576484e-12,3.6343112669282693e-13,1.1934265945793662e-08,2.7874283899293598e-09,7.9817933539761011e-09,3.8554847023480219e-09,3.6961782952362189e-10,3.8945064871236824e-09,5.2033149777870197e-10,6.2570970393346225e-11,1.1662427138081678e-16,1.301276806144226e-10,1.1764163174603687e-10,2.5195300976404714e-11
5.862121899736267e-08,0.3996052234238407,154.0,0.0,0.0,0.0,0.98869614850408438,1.0,18.998019451541499,0.00088153295168310545,0.00456992817888042,0.0026827808697552002,0.00184027359420764,3.6850665359122999e-09,8.2486829290175602e-09,0.00032759896783877138,4.6865366648188094e-12,0.00036756854588816494,2.4503046997279904e-05,3.8375108996918708e-11,0.00041358847295580261,3.3102333084047839e-13,6.0357934302070546e-07,4.9743580795280699e-05,4.9976274775842207e-05,3.2152363626741001e-08,2.1607524188594081e-08,8.0614072717018236e-05,1.507910981910434e-09,1.7398085113901817e-09,1.7472315440878058e-09,6.4825715913707497e-05,4.9561916370817053e-05,1.3046923836768466e-06,4.5489915996859563e-14,1.4562812113981262e-08,1.2652422309828426e-08,1.6893877256202033e-07,8.3719952976432708e-10,5.4181093769025339e-12,3.860663170706891e-13,1.2874071739458154e-08,2.9699246629633775e-09,8.6751743108338468e-09,4.193351308041367e-09,4.0513273575276751e-10,4.2977078232105641e-09,5.7475924199529252e-10,7.0940951336325112e-11,1.278301728318261e-16,1.4741283563434643e-10,1.3091922401631269e-10,2.7337148028629252e-11
6.101713324908489e-08,0.39960505240029087,154.0,0.0,0.0,0.0,0.98822751480461624,1.0,18.997936288063602,0.00091644776418026966,0.0047477943190305421,0.0027845743980240987,0.0019102725382734878,3.8284778625601782e-09,8.2450588198234439e-09,0.00034090192006513693,4.6843152868933677e-12,0.00038250916334539332,2.5456659293957076e-05,3.9834792558192619e-11,0.00044747579351790359,3.4390613349820318e-13,6.2663548005518443e-07,5.3813518199660016e-05,5.4081633723056859e-05,3.4782889224290872e-08,2.3375359416661851e-08,8.941488373247287e-05,1.8251284260354312e-09,2.1212770925531959e-09,2.1307049139873777e-09,7.2867929259447323e-05,5.350188458430312e-05,1.5250709075312633e-06,5.0437625454813611e-14,1.5183261751333224e-08,1.3190291715792764e-08,1.9779667181052184e-07,9.2911320432694146e-10,6.3820802033144072e-12,4.3401554940888187e-13,1.4907555769681426e-08,3.3577443770322729e-09,1.0193040835864481e-08,4.9335406515004259e-09,4.8380998512921341e-10,5.2013548519831708e-09,6.9653007393936017e-10,9.0462525649016204e-11,1.5265494688003705e-16,1.8768634025181444e-10,1.6106033817831963e-10,3.203244087221505e-11
6.317345607563489e-08,0.3996048986203481,154.0,0.0,0.0,0.0,0.98780546006837033,1.0,18.997861238946765,0.00094779742831458617,0.004907107518225747,0.0028755336158096671,0.0019728202069430674,3.9569291037205451e-09,8.2417946264967268e-09,0.00035286872276794683,4.6823146986025377e-12,0.00039595013533330202,2.6310794719013352e-05,4.1139095144070423e-11,0.00047906389533178652,3.5544505572302616e-13,6.472381042026309e-07,5.7604158477291084e-05,5.7907563342154954e-05,3.7232882352439115e-08,2.5021869428344428e-08,9.7836766546357791e-05,2.1528173885889363e-09,2.5186054809865899e-09,2.5302028837156128e-09,8.0630280946561499e-05,5.7158197343226881e-05,1.7456551587210318e-06,5.517161233266489e-14,1.5741434843314987e-08,1.367413778015669e-08,2.2673950846257583e-07,1.017098704769362e-09,7.3531139268428076e-12,4.8030022433170159e-13,1.6921082446357004e-08,3.7335095101958693e-09,1.1717576606845017e-08,5.6776553553833111e-09,5.6396929454909375e-10,6.1352343902780762e-09,8.2204540055095611e-10,1.1162698055662999e-10,1.7794735112126108e-16,2.3129722135878133e-10,1.9269798511625513e-10,3.6760054453853274e-11
6.532977890218488e-08,0.3996047449586301,154.0,0.0,0.0,0.0,0.9873831511264638,1.0,18.997785993379853,0.00097907742179916186,0.0050656799670573465,0.002965861005239994,0.0020349324626954914,4.0847820708722243e-09,8.2385281963474437e-09,0.0003648299762044074,4.6803129053126757e-12,0.00040938581429863157,2.7160952000457115e-05,4.2434318091887023e-11,0.00051167827103589317,3.6693023531128406e-13,6.6769803733410468e-07,6.151467218236685e-05,6.1856818468357242e-05,3.9760338964342698e-08,2.6720439418079063e-08,0.00010674501136363645,2.5243767178786918e-09,2.9726615099906378e-09,2.9868268604974786e-09,8.8903189794709556e-05,6.0916811772643881e-05,1.988685555899471e-06,6.0178347144854252e-14,1.6299388400283221e-08,1.4157759751718415e-08,2.586893482487738e-07,1.1101929324869289e-09,8.4291824646413311e-12,5.296330280853477e-13,1.9117132186078419e-08,4.1353565871579555e-09,1.3402355936550119e-08,6.500638824901104e-09,6.5370500446629716e-10,7.1946515515898236e-09,9.6401586605750495e-10,1.3671007409098686e-10,2.0626136627996148e-16,2.8292840666240447e-10,2.291070118602854e-10,4.2000797068937799e-11
6.748610172873488e-08,0.39960459140037313,154.0,0.0,0.0,0.0,0.9869606025017299,1.0,18.997710546601279,0.00101028785991362,0.0052234977556725971,0.0030555459616562887,0.0020966020237065167,4.2120255490776165e-09,8.2352596503787989e-09,0.00037678567758035909,4.6783099758641102e-12,0.0004228161973599364,2.8007056563598001e-05,4.3720309554220965e-11,0.00054531314583135607,3.7836066479796857e-13,6.8801287059222872e-07,6.5543975064482395e-05,6.592853473434942e-05,4.2364557327380097e-08,2.8470597786140206e-08,0.00011615054258771742,2.9437503255563166e-09,3.4891540971151573e-09,3.5063415369301784e-09,9.7699591444890717e-05,6.4775537407479265e-05,2.2555093662513521e-06,6.5463950781456797e-14,1.6857122293343669e-08,1.4641157508883681e-08,2.9383640560435597e-07,1.2085114538970307e-09,9.6172299841498222e-12,5.820913408544615e-13,2.1504127331247258e-08,4.5640007260860519e-09,1.5257330897324044e-08,7.4074322319141833e-09,7.5373146410508183e-10,8.3910577537823742e-09,1.1238135887712585e-09,1.6625651624979907e-10,2.3782238872698395e-16,3.4368722680198936e-10,2.7080210783933282e-10,4.7792840419312983e-11
6.964242455528487e-08,0.39960443793108863,154.0,0.0,0.0,0.0,0.98653782855089711,1.0,18.99763489399707,0.0010414288582151277,0.0053805472898108752,0.0031445782069911264,0.0021578218329538238,4.3386485780014282e-09,8.2319891082129245e-09,0.00038873582427681957,4.6763059783098142e-12,0.0004362412818124561,2.8849035526696678e-05,4.4996922371431263e-11,0.00057996266085637163,3.8973535958895474e-13,7.0818026895502472e-07,6.9690962750187656e-05,7.0121833525278409e-05,4.5044822705434211e-08,3.0271864193618574e-08,0.00012606403996079794,3.4150607640470499e-09,4.0741331168243623e-09,4.0948580660129898e-09,0.00010703206074359313,6.8732149342357144e-05,2.547494332673594e-06,7.10344068181214e-14,1.7414636401098123e-08,1.5124330937255062e-08,3.3237505993381543e-07,1.3121672625441582e-09,1.0924364096992489e-11,6.377503881374805e-13,2.4090429772146034e-08,5.0201383749555642e-09,1.7292621643522402e-08,8.4030615115960339e-09,8.6478280789957283e-10,9.736455549509979e-09,1.3028571053990315e-09,2.0086246670869217e-10,2.7286205760083879e-16,4.147848554509248e-10,3.1833226412197439e-10,5.4176202275892773e-11
7.179874738183487e-08,0.39960428453656166,154.0,0.0,0.0,0.0,0.98611484345978251,1.0,18.997559031101698,0.0010725005325322805,0.0055368152950949533,0.0032329477925495775,0.0022185850601199129,4.4646404553735581e-09,8.2287166880509321e-09,0.0004006804138479353,4.6743009798926269e-12,0.0004496610651256106,2.9686817723992303e-05,4.6264014111338078e-11,0.00061562087547390235,4.0105335827208805e-13,7.2819797187434089e-07,7.3954511344634838e-05,7.4435822424100625e-05,4.7800407748015066e-08,3.2123749823931917e-08,0.00013649593492575499,3.9426072656440474e-09,4.733994948866629e-09,4.7588399308359582e-09,0.00011691280847967994,7.2784390648172515e-05,2.866026781743034e-06,7.6895559478872324e-14,1.7971930609432597e-08,1.5607279929462513e-08,3.7450367975384739e-07,1.421270740338107e-09,1.2357849330155379e-11,6.9668322115187527e-13,2.6884328272801264e-08,5.504447104302787e-09,1.9518503514262976e-08,9.4926309185475987e-09,9.8761201213718978e-10,1.1243397391091527e-08,1.5026095508577095e-09,2.4117805453907708e-10,3.1161795715334715e-16,4.9754134672964409e-10,3.7228160873630177e-10,6.119281634254518e-11
7.395507020838487e-08,0.3996041312028572,154.0,0.0,0.0,0.0,0.98569166123872243,1.0,18.997482953598773,0.0011035029989588457,0.0056922888210081757,0.0033206451014504996,0.002278885103261229,4.5899907401985992e-09,8.2254425066349146e-09,0.000412619444018876,4.6722950470236161e-12,0.00046307554494045021,3.052033372704494e-05,4.7521447104029106e-11,0.00065228176958082463,4.1231372290550747e-13,7.4806379383732069e-07,7.8333478040538141e-05,7.8869595660581386e-05,5.063057288411621e-08,3.4025757647517442e-08,0.00014745640723869623,4.5308634243542334e-09,5.4754875846078853e-09,5.5051083772484569e-09,0.00012735367849828975,7.6929974790397213e-05,3.2125097327440933e-06,8.3053111739561641e-14,1.8529004811437223e-08,1.6090004385107469e-08,4.2042444563865938e-07,1.535929621431657e-09,1.3925100543043903e-11,7.5896069949228107e-13,2.9894026529369107e-08,6.017585419968728e-09,2.1945394166754177e-08,1.0681316597917697e-08,1.1229899339881967e-09,1.2924983542209168e-08,1.7245767812434847e-09,2.8790987411076254e-10,3.5433331353762984e-16,5.9339062276129848e-10,4.3327020490263167e-10,6.8886603822204932e-11
7.611139303493486e-08,0.39960397791632357,154.0,0.0,0.0,0.0,0.98526829571823804,1.0,18.997406657321573,0.001134436373847361,0.0058469552445635847,0.0034076608507373368,0.0023387155902499543,4.714689255716635e-09,8.2221666792114202e-09,0.00042455291268367459,4.6702882452615048e-12,0.0004764847190670688,3.1349515864425139e-05,4.8769088471925003e-11,0.00068993924593593783,4.2351553928364621e-13,7.6777562485300778e-07,8.2826701733584458e-05,8.342223456341779e-05,5.3534566720242097e-08,3.5977382689327047e-08,0.00015895538182774489,5.1844745419031783e-09,6.305715299850065e-09,6.3408474175157932e-09,0.00013836614518117449,8.1166588044739938e-05,3.5883610113733678e-06,8.9512623569447868e-14,1.9085858907371965e-08,1.6572504210740017e-08,4.703431722289577e-07,1.6562489586935295e-09,1.5633676300136512e-11,8.2465147597849193e-13,3.3127631926186583e-08,6.5601925953321973e-09,2.458384075775257e-08,1.1974360180273712e-08,1.2717043359222698e-09,1.4794859187899571e-08,1.9703054477896776e-09,3.4182345054579499e-10,4.0125668698530266e-16,7.0388539820678019e-10,5.0195481193289313e-10,7.7303546387128203e-11
7.826771586148486e-08,0.3996038246635955,154.0,0.0,0.0,0.0,0.98484476054493664,1.0,18.997330138253467,0.0011653007738026088,0.0060008022736580237,0.0034939860931529417,0.0023980703799847507,4.8387260921099517e-09,8.2188893194974297e-09,0.00043648081790301685,4.6682806392932443e-12,0.0004898885854819785,3.2174298239713532e-05,5.0006810155027138e-11,0.00072858713250540329,4.3465791718039247e-13,7.8733143086284498e-07,8.743300364384567e-05,8.8092808015159742e-05,5.6511626442319569e-08,3.7978112298933214e-08,0.00017100252590395649,5.9082546431118958e-09,7.2321428842463906e-09,7.2736083948168974e-09,0.00014996131129942037,8.5491891906937641e-05,3.9950113708311471e-06,9.6279510314199557e-14,1.9642492804578011e-08,1.7054779319784615e-08,5.2446912945629289e-07,1.7823310928388451e-09,1.7491272205241572e-11,8.9382198372899179e-13,3.6593144987588359e-08,7.1328885234005385e-09,2.744450718788065e-08,1.337706240754792e-08,1.4345588973989084e-09,1.6867210754825648e-08,2.2413810263828511e-09,4.0374566898605604e-10,4.5264165996822172e-16,8.3070203030418635e-10,5.7902960723508463e-10,8.6491760374593986e-11
8.042403868803486e-08,0.3996036714315965,154.0,0.0,0.0,0.0,0.98442106917765337,1.0,18.997253392528194,0.0011960963156749627,0.0061538179501160637,0.0035796122185864261,0.0024569435633759701,4.9620916089596211e-09,8.2156105396483554e-09,0.00044840315790198028,4.6662722929157483e-12,0.00050328714232545215,3.2994616747836283e-05,5.1234488931461986e-11,0.000768219184822982,4.457399905697733e-13,8.0672925407686566e-07,9.2151187942332506e-05,9.2880372909383391e-05,5.956097822093918e-08,4.0027426422873306e-08,0.00018360724632089461,6.7071831816902337e-09,8.2625994339803618e-09,8.3113141147279144e-09,0.00016214990622952319,8.9903525492444287e-05,4.4339026237741304e-06,1.0335904121842519e-13,2.0198906417335576e-08,1.7536829632420426e-08,5.8301486323210353e-07,1.9142756241801192e-09,1.950571420696815e-11,9.6653642540623352e-13,4.029844949268465e-08,7.7362735883407471e-09,3.0538161426248188e-08,1.4894776798749426e-08,1.612372216847283e-09,1.91567614917748e-08,2.539425810548558e-09,4.7456716126118906e-10,5.0874652229628374e-16,9.756452816829977e-10,6.6522686904472603e-10,9.6501571913732112e-11
8.258036151458485e-08,0.39960351820754114,154.0,0.0,0.0,0.0,0.98399723488382784,1.0,18.997176416429962,0.0012268231165536245,0.006305990652424669,0.0036645309551955876,0.0025153294641077277,5.0847764374522975e-09,8.2123304502273817e-09,0.0004603199310677305,4.664263269018697e-12,0.00051668038789883615,3.3810409089741164e-05,5.2452006433372426e-11,0.00080882908836285615,4.5676091782422434e-13,8.259672132363515e-07,9.6980042381976993e-05,9.7783974609650236e-05,6.268183761945904e-08,4.2124797878916888e-08,0.00019677868718249335,7.5864014517194643e-09,9.4052817088144458e-09,9.4622625443670745e-09,0.00017494228452881821,9.4399107922244453e-05,4.906485788241075e-06,1.1075633808747474e-13,2.0755099666728407e-08,1.8018655075469832e-08,6.4619601581320404e-07,2.0521793869965124e-09,2.1684951883381423e-11,1.0428567646099188e-12,4.4251303232078323e-08,8.3709285562877726e-09,3.3875662931822709e-08,1.6532903363633112e-08,1.8059768063849875e-09,2.1678766346028196e-08,2.866096874149596e-09,5.552446439997958e-10,5.6983395392414914e-16,1.1406529841053834e-09,7.6131761913764876e-10,1.0738559272779295e-10
