Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368)
1.685887641232562e-07,0.7823778381134269,154.0,0.0,0.0,0.0,0.042723947641908532,1.0,18.994631863339087,0.01448277499626353,0.035485113967612836,0.00044040417014836738,1.9019100286316149e-05,5.0722063322330524e-09,6.2159345393868792e-07,0.21073948233100778,2.7527898507139043e-09,0.62411321404846354,3.1943801384763029e-05,1.5546951105024672e-13,0.013776085388632378,1.8755713502486013e-13,1.0586759619557145e-06,0.035300524457157069,0.046594458275941726,5.2371207780913567e-06,3.026275647044119e-06,0.011111476765968837,3.4846037774436226e-05,0.00087194238590952429,0.0030868221857673619,0.00023407793245507695,0.0032721517830904376,0.0016884828522360144,1.3176321361497351e-11,9.682315563335129e-05,3.1945927449543495e-05,0.0032979590102778056,1.2097121447386356e-06,4.9019317907076432e-07,5.6185736280971853e-11,7.5763840044540357e-05,1.8779674301185542e-06,6.170871476695744e-05,1.5513098043017907e-06,1.2870526868294924e-05,4.0367740230736761e-05,5.3750417129337042e-07,6.56260407751737e-07,9.9133925208971186e-12,2.2522891562770387e-05,4.9787676154645286e-06,6.9131303234596034e-07,2.9840421898222708e-08,7.8869455238057007e-10,3.1119495732229117e-09,6.870693287076643e-06,1.3745098443690669e-10,1.9890891097014978e-06,4.5694093013402164e-08
1.6922559141384202e-07,0.7823778487388976,154.0,0.0,0.0,0.0,0.042283075816094813,1.0,18.994616721927446,0.01445407613263291,0.035433621403654719,0.00043166959254268807,1.8641881559389618e-05,5.0648419482274192e-09,6.1821364840077028e-07,0.21056821665321784,2.724383612200057e-09,0.62474880861087367,3.1897421777869822e-05,1.5238597805890446e-13,0.013785359957154974,1.8728481821378904e-13,1.037684157839966e-06,0.035279961250377231,0.046605293000795391,5.2340658109809301e-06,3.0245103338859576e-06,0.011157079652580809,3.4805554993123571e-05,0.00087143951397670614,0.0030966952272038482,0.00023366901865112105,0.0032783968570385797,0.0016976639178529489,1.3230384302757458e-11,9.6922058791230461e-05,3.1920070729700531e-05,0.0033107004897546055,1.2146814575580636e-06,4.9209217132560327e-07,5.6105994057501255e-11,7.6080976368013935e-05,1.879234353442717e-06,6.1923709664586492e-05,1.556716882552546e-06,1.2915710055557973e-05,4.0638085725444849e-05,5.3939638551945194e-07,6.6163330936728658e-07,9.9481944162064311e-12,2.2697044714604293e-05,5.022612017876751e-06,6.9458789030910201e-07,2.9981771708663087e-08,7.9243072586317511e-10,3.1266346128171489e-09,6.903114371797771e-06,1.3797516067528554e-10,1.9966153782969365e-06,4.586699105859996e-08
1.6986241870442783e-07,0.7823778587504733,154.0,0.0,0.0,0.0,0.041847301427120322,1.0,18.994601600466012,0.014425315337491168,0.035382173676921827,0.00042310691278219507,1.8272086732109966e-05,5.057483992357109e-09,6.1486791959184343e-07,0.21039556753418359,2.696305784352588e-09,0.62538092021047087,3.1851082676660315e-05,1.49363134180941e-13,0.013794525745094028,1.8701273936704271e-13,1.0171054452923794e-06,0.035259379715631874,0.046615912832737555,5.2310081374460812e-06,3.0227434569398317e-06,0.011202614907082086,3.4765051651017153e-05,0.00087092331092293509,0.0031064977245039618,0.00023325927411224821,0.0032846141544210388,0.0017068468056113183,1.3284366997248082e-11,9.7020418814319545e-05,3.1894002895684008e-05,0.0033234132044809733,1.219643402261366e-06,4.9398687447964732e-07,5.6026003787329635e-11,7.6397420168611676e-05,1.8804825962819582e-06,6.2137655799608768e-05,1.5620975813045948e-06,1.2960673365945923e-05,4.0908779414183254e-05,5.4127939620944088e-07,6.6701939734986387e-07,9.982826953572211e-12,2.2871509533391579e-05,5.0665931570331126e-06,6.9786341767662017e-07,3.0123150252502248e-08,7.9616766304608947e-10,3.1413231539802573e-09,6.9355431974223186e-06,1.3849951045825297e-10,2.0041441671183388e-06,4.6039947000682252e-08
1.7049924599501364e-07,0.7823778681645758,154.0,0.0,0.0,0.0,0.041416563037400989,1.0,18.994586498968783,0.014396494494405195,0.035330771734807968,0.00041471284114114781,1.790957376270286e-05,5.0501325600618074e-09,6.115558747273794e-07,0.21022155630226794,2.6685523485520627e-09,0.62600958389933126,3.1804784955462089e-05,1.4639981220839357e-13,0.013803584139695822,1.8674090394051805e-13,9.9693191969892267e-07,0.035238782659765398,0.046626322001660295,5.2279481908809821e-06,3.0209752621433161e-06,0.011248082535120659,3.4724533558799087e-05,0.00087039413168386751,0.0031162299803493151,0.00023284873452963809,0.0032908038486384587,0.0017160314346016583,1.3338269457704668e-11,9.7118241173200863e-05,3.1867727197765307e-05,0.0033360972499551578,1.2245979794146411e-06,4.9587730274632234e-07,5.594577368849104e-11,7.6713172582545648e-05,1.8817123529613744e-06,6.2350555564565866e-05,1.5674519606841494e-06,1.3005417291738266e-05,4.1179818549746484e-05,5.4315322383040345e-07,6.7241856105035918e-07,1.0017290512169109e-11,2.3046282108167985e-05,5.1107101845859805e-06,7.0113960543824917e-07,3.0264557140731786e-08,7.9990535361359418e-10,3.1560151562989019e-09,6.9679796744078834e-06,1.3902403303307507e-10,2.0116754649453206e-06,4.6212960583639025e-08
1.7113607328559945e-07,0.7823778769972564,154.0,0.0,0.0,0.0,0.040990799975037316,1.0,18.994571417449141,0.014367615460897187,0.035279416498948439,0.00040648414741263758,1.7554203104319223e-05,5.0427878482468919e-09,6.0827707814809496e-07,0.21004620402170116,2.6411195619104574e-09,0.62663483431480183,3.1758529380934098e-05,1.4349487160841652e-13,0.01381253651008758,1.8646931557899128e-13,9.7715581920847945e-07,0.035218172816250365,0.046636524656586568,5.2248863560424929e-06,3.0192059779501154e-06,0.01129348254507781,3.4684006364946603e-05,0.00086985232524140527,0.0031258922997912863,0.00023243743485435188,0.0032969661114577581,0.0017252177245028614,1.3392091687293185e-11,9.7215531273705499e-05,3.1841246845960389e-05,0.0033487527217365811,1.2295451898830161e-06,4.9776347034946437e-07,5.5865311764230841e-11,7.7028234787130149e-05,1.8829238150813858e-06,6.2562411393987454e-05,1.5727800818753654e-06,1.3049942334247268e-05,4.1451200413493581e-05,5.4501788923115165e-07,6.7783069025602041e-07,1.0051585478125652e-11,2.3221358548917577e-05,5.1549622552614441e-06,7.0441644468326042e-07,3.0405991988694412e-08,8.0364378746084654e-10,3.1707105794140238e-09,7.000423714069971e-06,1.3954872748874522e-10,2.0192092604455967e-06,4.6386031544882871e-08
1.7177290057618526e-07,0.7823778852642371,154.0,0.0,0.0,0.0,0.040569952326093103,1.0,18.994556355919549,0.014338680068700042,0.035228108865525617,0.00039841766007801902,1.7205837764637873e-05,5.0354499853034875e-09,6.0503115079575299e-07,0.20986953149507667,2.6140035124284844e-09,0.62725670568340897,3.1712316778054286e-05,1.4064720024774217e-13,0.013821384207456898,1.8619797937698915e-13,9.5776952302370554e-07,0.03519755284634133,0.046646524866795117,5.221823021724724e-06,3.0174358300620094e-06,0.011338814948014593,3.4643475558509876e-05,0.00086929823466834727,0.0031354849901627522,0.00023202540930813376,0.0033031011130295307,0.0017344055955773024,1.3445833696851017e-11,9.7312294457534222e-05,3.181456501041533e-05,0.0033613797154312583,1.2344850348247853e-06,4.9964539152110977e-07,5.5784625872459569e-11,7.7342607999997563e-05,1.8841171715521852e-06,6.2773225763415358e-05,1.5780820070957965e-06,1.3094249003610027e-05,4.172292231497305e-05,5.4687341363348484e-07,6.8325567519154689e-07,1.0085712244369397e-11,2.3396734986554329e-05,5.1993485268748381e-06,7.0769392659965592e-07,3.054745441600052e-08,8.073829545335668e-10,3.1854093835085893e-09,7.0328752285743523e-06,1.4007359300772681e-10,2.0267455421732956e-06,4.6559159620994517e-08
1.7240972786677107e-07,0.782377892980871,154.0,0.0,0.0,0.0,0.040153960922010179,1.0,18.994541314391569,0.01430969012417394,0.035176849706098405,0.00039051026506147071,1.6864343296093968e-05,5.0281190395957399e-09,6.0181772235891668e-07,0.20969155926749161,2.5872002921280071e-09,0.62787523182737404,3.1666147966191347e-05,1.3785569208713977e-13,0.013830128565344702,1.8592690065187133e-13,9.3876554853509653e-07,0.035176925341036086,0.046656326623651018,5.2187585950792871e-06,3.0156650476112577e-06,0.011384079757585151,3.460294647363691e-05,0.00086873219720262846,0.0031450083609353952,0.00023161269140095791,0.0033092090219164075,0.0017435949686629255,1.3499495510572591e-11,9.740853600326994e-05,3.1787684822035003e-05,0.0033739783266684173,1.2394175156819365e-06,5.015230804979558e-07,5.570372375357486e-11,7.765629347783065e-05,1.8852926086499142e-06,6.2983001187821871e-05,1.5833577995564618e-06,1.3138337818451156e-05,4.1994981591308329e-05,5.4871981861797463e-07,6.8869340652080697e-07,1.0119671210367609e-11,2.3572407572889139e-05,5.2438681603554434e-06,7.1097204247266108e-07,3.0688944046405309e-08,8.111228448381209e-10,3.2001115293758687e-09,7.0653341309254511e-06,1.4059862884002589e-10,2.03428429857477e-06,4.6732344548905337e-08
1.7298287242829829e-07,0.7823778994677374,154.0,0.0,0.0,0.0,0.039783672436990117,1.0,18.994527794126839,0.014283554004652567,0.035130758608975771,0.00038352710526777685,1.6562763664658458e-05,5.0215272396391899e-09,5.989530835711979e-07,0.2095302897941817,2.5633418488008343e-09,0.62842907282256566,3.1624634070366491e-05,1.3539046091276789e-13,0.013837911220337775,1.8568315291743431e-13,9.21982781498529e-07,0.035158356229746293,0.046664981764520871,5.2159999755284902e-06,3.01407097663273e-06,0.011424760307187183,3.4566476056054753e-05,0.00086821282296739512,0.0031535203837801205,0.00023124068045017552,0.0033146831137256211,0.0017518666236905982,1.3547722587710938e-11,9.7494711706436337e-05,3.1763325617316504e-05,0.0033852928888214789,1.2438504535750831e-06,5.0320939381861275e-07,5.5630733204989937e-11,7.7938023463693551e-05,1.8863353328465881e-06,6.3170912881129718e-05,1.5880837222791947e-06,1.3177831921448113e-05,4.2240121216445595e-05,5.5037380411765733e-07,6.935981728724766e-07,1.0150091145806333e-11,2.3730762944013682e-05,5.2840491639179595e-06,7.1392288166565317e-07,3.0816307664819833e-08,8.1448935638061063e-10,3.2133462855054481e-09,7.0945533884171321e-06,1.410713059627664e-10,2.0410712855562615e-06,4.6888259369994052e-08
1.735560169898255e-07,0.7823779055317542,154.0,0.0,0.0,0.0,0.039417228075203724,1.0,18.994514290079721,0.014257376422381932,0.035084708064313741,0.00037666814265240256,1.6266547816525578e-05,5.0149412687659637e-09,5.9611416841937706e-07,0.20936799862004768,2.539731102845655e-09,0.62898025535587543,3.1583156778290639e-05,1.3296907963946606e-13,0.013845612184183009,1.8543962002995961e-13,9.054984792045009e-07,0.03513978485104579,0.046673482132143347,5.2132410225319404e-06,3.012476714951459e-06,0.011465386132736606,3.4530014908548222e-05,0.00086768427798719009,0.0031619767384549629,0.00023086815871917985,0.0033201355164187798,0.0017601393747762909,1.3595884731716944e-11,9.7580472868739334e-05,3.1738810479623363e-05,0.0033965846083577069,1.2482774293872295e-06,5.0489230097437148e-07,5.5557579009934735e-11,7.8219198402029903e-05,1.8873638233125826e-06,6.3357986983459083e-05,1.5927885768635498e-06,1.3217150378522721e-05,4.2485530076834068e-05,5.5202043686562043e-07,6.9851309651281601e-07,1.0180375791745235e-11,2.3889352319500822e-05,5.3243369062251065e-06,7.1687422116337672e-07,3.0943692747938725e-08,8.1785643871971318e-10,3.2265836885159821e-09,7.1237784980146833e-06,1.4154411969278066e-10,2.0478602590302516e-06,4.7044219825902461e-08
1.741291615513527e-07,0.7823779111834462,154.0,0.0,0.0,0.0,0.039054586215018269,1.0,18.994500802257047,0.014231158642689921,0.035038698658525241,0.00036993122304241526,1.5975602747860004e-05,5.0083611668829377e-09,5.9330071694627011e-07,0.20920470019943119,2.5163653010584758e-09,0.62952880326248262,3.1541716643893928e-05,1.3059078206443908e-13,0.013853232393219641,1.8519630562178593e-13,8.8930746548340147e-07,0.035121212953538955,0.046681830479613357,5.2104820136409238e-06,3.0108824180810096e-06,0.011505957249329306,3.4493566610713437e-05,0.00086714679621182234,0.003170377654605404,0.00023049514920836004,0.0033255663496605061,0.0017684131653843181,1.3643981966885993e-11,9.7665823210061866e-05,3.1714141611677491e-05,0.0034078535549744628,1.2526984447321471e-06,5.0657181234369905e-07,5.548426649540179e-11,7.8499819286486698e-05,1.8883782105322466e-06,6.3544225405638273e-05,1.5974724113409946e-06,1.3256293584425037e-05,4.2731206286754837e-05,5.5365973329901092e-07,7.0343809865286392e-07,1.0210525452238061e-11,2.4048172937328338e-05,5.3647307821305402e-06,7.1982605481015974e-07,3.1071099030009798e-08,8.2122408479270852e-10,3.2398237106137898e-09,7.1530093980087646e-06,1.4201706947491561e-10,2.0546512103753032e-06,4.7200225720411621e-08
1.7470230611287992e-07,0.7823779164331308,154.0,0.0,0.0,0.0,0.038695705700596238,1.0,18.994487330665216,0.01420490191502923,0.03499273096330939,0.00036331422777577697,1.5689836972258032e-05,5.0017870254062973e-09,5.9051243942113845e-07,0.20904040882538472,2.4932418648477801e-09,0.63007474012433373,3.1500314153929975e-05,1.2825481316351008e-13,0.013860772772753502,1.8495321218207343e-13,8.7340464942864568e-07,0.035102642243384351,0.046690029512268527,5.2077232042239564e-06,3.0092882335884085e-06,0.011546473673606389,3.4457134648751925e-05,0.00086660060790925226,0.0031787233630242231,0.00023012167448325073,0.0033309757321256235,0.0017766879393424629,1.3692014314142403e-11,9.7750766410750487e-05,3.1689321191619546e-05,0.0034190997983436257,1.2571135013926641e-06,5.0824793830195676e-07,5.5410800871466579e-11,7.8779887134025798e-05,1.8893786233649083e-06,6.3729630081493246e-05,1.6021352743224844e-06,1.3295261938861313e-05,4.2977147977457767e-05,5.5529171006456509e-07,7.0837310079473841e-07,1.0240540435154381e-11,2.4207222049114051e-05,5.4052301885725555e-06,7.2277837651115908e-07,3.1198526247914336e-08,8.2459228765652568e-10,3.2530663240943326e-09,7.1822460272198557e-06,1.4249015467077608e-10,2.0614441309151442e-06,4.7356276854355738e-08
1.7527545067440713e-07,0.7823779212909328,154.0,0.0,0.0,0.0,0.038340545836669772,1.0,18.99447387531033,0.014178607473151224,0.034946805535894965,0.00035681507328165144,1.5409160414296183e-05,4.9952190093027277e-09,5.8774906557781983e-07,0.20887513863137644,2.4703582286142635e-09,0.63061808927281526,3.1458949788121208e-05,1.2596046050448682e-13,0.013868234237179882,1.8471034219578821e-13,8.577850241299706e-07,0.035084074385139614,0.046698081888441927,5.2049647964400098e-06,3.0076942893804927e-06,0.011586935423719764,3.4420722417299083e-05,0.00086604593969986281,0.0031870140955950772,0.00022974775668175497,0.0033363637815107851,0.0017849636408388825,1.3739981779039411e-11,9.7835306112037981e-05,3.1664351373271483e-05,0.0034303234081028071,1.2615226013168971e-06,5.0992068922007183e-07,5.5337187184277072e-11,7.9059402984408731e-05,1.8903651890680279e-06,6.3914202967208699e-05,1.6067772149824851e-06,1.3334055846357786e-05,4.3223353296913083e-05,5.5691638401287665e-07,7.133180247322753e-07,1.027042105207288e-11,2.4366496920099168e-05,5.4458345245828051e-06,7.2573118023163124e-07,3.1325974141226403e-08,8.2796104050201393e-10,3.2663115011335076e-09,7.2114883249938414e-06,1.4296337454679912e-10,2.0682390119241249e-06,4.7512373022956914e-08
1.7584859523593435e-07,0.7823779257667646,154.0,0.0,0.0,0.0,0.037989066382718241,1.0,18.994460436197773,0.01415227653529998,0.03490092291930947,0.00035043171032550702,1.5133484578753076e-05,4.9886571484358171e-09,5.8501036155195452e-07,0.20870890359320665,2.4477116665442956e-09,0.63115887379175939,3.1417624084297879e-05,1.2370700252690691e-13,0.013875617690120953,1.8446769951116547e-13,8.4244366546134441e-07,0.035065511002505607,0.046705990220296811,5.2022070446449847e-06,3.0061007281930545e-06,0.011627342519294294,3.4384333221423736e-05,0.0008654830145960917,0.0031952500852309553,0.00022937341752208093,0.0033417306145474054,0.0017932402144186937,1.378788438931236e-11,9.7919445916514389e-05,3.1639234286429375e-05,0.0034415244538459674,1.2659257466141222e-06,5.1159007546311727e-07,5.5263430467204206e-11,7.9338367899632273e-05,1.8913380333226734e-06,6.4097946040625768e-05,1.6113982830411564e-06,1.3372675716110861e-05,4.3469820409533277e-05,5.5853377219207884e-07,7.1827279255167558e-07,1.0300167618174299e-11,2.4525994829127012e-05,5.4865431912953439e-06,7.2868445999661226e-07,3.1453442452026583e-08,8.3133033646779612e-10,3.2795592146286432e-09,7.2407362311961362e-06,1.4343672854860836e-10,2.0750358446199418e-06,4.7668514025883519e-08
1.7642173979746156e-07,0.7823779298703428,154.0,0.0,0.0,0.0,0.037641227547728959,1.0,18.994447013332202,0.014125910304387005,0.034855083642816483,0.00034416212341584912,1.4862722615758227e-05,4.9821013702388543e-09,5.8229602959189446e-07,0.20854171753077014,2.425299661886287e-09,0.63169711652022675,3.1376337501193983e-05,1.2149366624768819e-13,0.01388292402454939,1.8422528667556308e-13,8.2737573092127068e-07,0.035046953679090581,0.046713757074578477,5.1994502774567175e-06,3.0045077178875268e-06,0.011667694981393726,3.4347970278451458e-05,0.00086491205203799578,0.0032034315658186693,0.0002289986783098156,0.0033470763470132923,0.0018015176049809047,1.3835722204280076e-11,9.8003189388551354e-05,3.1613972037127076e-05,0.0034527030051149468,1.2703229395510449e-06,5.1325610738902745e-07,5.5189535781985392e-11,7.9616782963417928e-05,1.8922972802565353e-06,6.4280861300609069e-05,1.6159985287482452e-06,1.3411121961851995e-05,4.3716547495924173e-05,5.601438918421494e-07,7.2323732663209516e-07,1.0329780452137888e-11,2.468571306862425e-05,5.5273555919548646e-06,7.3163820989035976e-07,3.1580930924772937e-08,8.3470016867721118e-10,3.2928094382901282e-09,7.2699896862070402e-06,1.4391021622616224e-10,2.0818346201647516e-06,4.7824699668950616e-08
1.7699488435898877e-07,0.7823779336112046,154.0,0.0,0.0,0.0,0.03729698998506456,1.0,18.994433606718488,0.014099509968162664,0.03480928822215297,0.00033800433084926561,1.4596788757653078e-05,4.9755519403980887e-09,5.79605815075127e-07,0.20837359410971867,2.4031197695105968e-09,0.63223284005510283,3.1335090468406526e-05,1.1931980971752366e-13,0.013890154122909979,1.8398310564743231e-13,8.1257645805959438e-07,0.035028403959553811,0.046721384973346547,5.1966946194329929e-06,3.0029153561551395e-06,0.011707992832488029,3.4311636719720098e-05,0.0008643332679295593,0.0032115587721658397,0.00022862355994493608,0.0033524010937439875,0.0018097957577754848,1.3883495212971468e-11,9.8086540054718402e-05,3.1588566707895017e-05,0.0034638591313915727,1.2747141825482233e-06,5.1491879534740445e-07,5.5115507812708949e-11,7.989464928071775e-05,1.8932430524666894e-06,6.446295076643476e-05,1.6205780028681535e-06,1.3449395001717378e-05,4.3963532752644103e-05,5.6174676038942494e-07,7.2821154964618454e-07,1.035925987602068e-11,2.4845648944580903e-05,5.5682711319239852e-06,7.3459242405488537e-07,3.1708439306759936e-08,8.3807053061609174e-10,3.3060621445286042e-09,7.299248630919511e-06,1.4438383670225449e-10,2.0886353296938169e-06,4.7980929738631826e-08
1.7751071446436326e-07,0.7823779366755825,154.0,0.0,0.0,0.0,0.036990223100508778,1.0,18.994421554664854,0.014075721475114796,0.034768110255788111,0.00033255629027016838,1.4361506667863874e-05,4.9696629324893814e-09,5.7720506354111197e-07,0.20822149276088034,2.3833541319671199e-09,0.6327128558092735,3.1298002371834606e-05,1.1739653928612311e-13,0.013896596750550508,1.8376534396295561e-13,7.9948294588637604e-07,0.035011716958855493,0.046728133324329367,5.1942156518160717e-06,3.0014828880365869e-06,0.011744214225742329,3.4278964160543104e-05,0.00086380585043102718,0.0032188270481713121,0.00022828564619358513,0.0033571755171592733,0.0018172467020289029,1.3926435531298352e-11,9.8161222689829804e-05,3.1565581280724428e-05,0.0034738805290442949,1.2786612161689501e-06,5.1641236396400248e-07,5.5048772591581152e-11,8.0144260718000314e-05,1.8940828266776291e-06,6.4626126916568212e-05,1.6246818122281081e-06,1.3483692995608085e-05,4.4186038741443674e-05,5.6318315693777247e-07,7.3269657072303086e-07,1.0385677560736979e-11,2.4989775096429132e-05,5.6051828122503576e-06,7.3725160895961064e-07,3.182321366602935e-08,8.4110430379958181e-10,3.3179916807674516e-09,7.3255863264113653e-06,1.4481020817083622e-10,2.0947576144576867e-06,4.8121574616013369e-08
1.7802654456973776e-07,0.7823779394604057,154.0,0.0,0.0,0.0,0.036686313663163092,1.0,18.994409515780969,0.014051907151570781,0.03472696857705912,0.00032719582564415652,1.413000683538641e-05,4.9637790609927883e-09,5.7482345938057186e-07,0.20806865284572729,2.3637725911957993e-09,0.63319086526370105,3.1260947026478453e-05,1.1550416475182336e-13,0.013902978962052457,1.8354777468553317e-13,7.8659989523943372e-07,0.034995038409444672,0.046734772905763639,5.1917379826667425e-06,3.000051161418004e-06,0.011780391421690161,3.424632003601401e-05,0.00086327242201413999,0.0032260517253022104,0.00022794745661383479,0.0033619331168029377,0.0018246981802005771,1.3969323422828178e-11,9.8235592496910242e-05,3.1542483112427041e-05,0.0034838838692302894,1.2826034343948471e-06,5.1790323987306846e-07,5.4981936739826055e-11,8.0393429416831901e-05,1.894911871707198e-06,6.4788637324630045e-05,1.6287688758256823e-06,1.351785134564893e-05,4.4408751107415277e-05,5.6461370730967188e-07,7.3718932148206246e-07,1.0411987686189399e-11,2.513407341776223e-05,5.6421771249898135e-06,7.3991116103662797e-07,3.1938003768099173e-08,8.4413849582348628e-10,3.3299231876833421e-09,7.3519283787154482e-06,1.4523668637796006e-10,2.1008814519913147e-06,4.8262255168528009e-08
1.7854237467511225e-07,0.7823779419722378,154.0,0.0,0.0,0.0,0.03638523389210177,1.0,18.994397490069289,0.01402806783258639,0.034685863534934372,0.00032192155968713867,1.3902229734944276e-05,4.9579004517200006e-09,5.7246081426987282e-07,0.20791508401287279,2.344373418269387e-09,0.63366688439907215,3.1223924723115073e-05,1.1364221912981984e-13,0.013909301379331029,1.8333039917237141e-13,7.7392399643557603e-07,0.034978369358908093,0.046741305466304103,5.1892617289200265e-06,2.9986202536122185e-06,0.011816524439504657,3.4213706457216056e-05,0.00086273313287366104,0.0032332329764373636,0.00022760900562672132,0.0033666739744774221,0.0018321501530953676,1.401215889657732e-11,9.830965196995293e-05,3.1519273673369978e-05,0.0034938692024464126,1.2865408392960413e-06,5.1939143059749608e-07,5.4915003545234149e-11,8.0642156224870949e-05,1.8957302738375351e-06,6.4950483502657541e-05,1.6328392316757184e-06,1.3551870365295713e-05,4.4631668568037974e-05,5.6603842457432678e-07,7.4168974616349451e-07,1.0438190493810998e-11,2.5278541972744069e-05,5.6792536410797361e-06,7.4257107613447474e-07,3.2052809433809265e-08,8.4717310201887887e-10,3.3418566459279632e-09,7.3782747457870261e-06,1.4566327075870663e-10,2.1070068357440784e-06,4.8402971242161843e-08
1.7905820478048674e-07,0.782377944217523,154.0,0.0,0.0,0.0,0.036086956284463824,1.0,18.994385477531996,0.014004204343721722,0.034644795470203431,0.00031673213577869744,1.3678116692615311e-05,4.9520272156325107e-09,5.7011696806530157e-07,0.20776079581420265,2.3251548029564046e-09,0.63414092904420194,3.118693578212587e-05,1.1181025215677654e-13,0.013915564617714659,1.8311321946065493e-13,7.614519893169692e-07,0.034961710831111818,0.046747732727202708,5.1867870008517495e-06,2.9971902379879542e-06,0.011852613299197075,3.4181125483386638e-05,0.00086218813098252166,0.003240370974923181,0.00022727030740531481,0.0033713981713965782,0.0018396025817408364,1.4054941961052106e-11,9.8383403579245309e-05,3.1495954419181331e-05,0.0035038365791302409,1.2904734330343578e-06,5.208769436516961e-07,5.484797623370598e-11,8.0890442002419833e-05,1.8965381184051085e-06,6.5111666974491879e-05,1.6368929180906239e-06,1.3585750370555354e-05,4.4854789850628595e-05,5.674573219089366e-07,7.4619778920142007e-07,1.0464286226999908e-11,2.5423178834380986e-05,5.7164119328647703e-06,7.4523135013841216e-07,3.2167630485628032e-08,8.5020811774459642e-10,3.3537920362966502e-09,7.4046253859053608e-06,1.4608996077308524e-10,2.1131337591424154e-06,4.8543722682018487e-08
1.7957403488586124e-07,0.7823779462025923,154.0,0.0,0.0,0.0,0.035791453614695226,1.0,18.994373478170651,0.013980317501066828,0.034603764715534953,0.00031162621768322877,1.3457610084698147e-05,4.9461592606901369e-09,5.6779174477744147e-07,0.20760579770514365,2.3061149061081067e-09,0.63461301487646038,3.1149980534558865e-05,1.1000775277013485e-13,0.013921769285963045,1.8289623800191055e-13,7.4918066321390209e-07,0.034945063826154206,0.046754056382416434,5.184314020358135e-06,2.995761224358694e-06,0.01188865802161209,3.4148579122199041e-05,0.00086163756209762111,0.0032474658945661579,0.00022693137587570644,0.0033761057881872753,0.0018470554273868655,1.4097672667507022e-11,9.8456849771431086e-05,3.147252679078882e-05,0.0035137860496590213,1.2944012178628144e-06,5.2235978654143775e-07,5.4780858142521735e-11,8.1138287622348052e-05,1.8973354898039206e-06,6.5272189275688867e-05,1.6409299736779654e-06,1.3619491679966941e-05,4.5078113692311971e-05,5.688704125978961e-07,7.5071339522390073e-07,1.0490275131113334e-11,2.5567982084519343e-05,5.7536515740976955e-06,7.4789197897062457e-07,3.2282466747465972e-08,8.5324353822545211e-10,3.3657293406260699e-09,7.4309802576721396e-06,1.4651675613353279e-10,2.1192622155792621e-06,4.8684509343041621e-08
1.8008986499123573e-07,0.7823779479336473,154.0,0.0,0.0,0.0,0.035498698929237654,1.0,18.994361491986627,0.013956408111419773,0.034562771595844262,0.00030660248918739936,1.3240653167061225e-05,4.9402965704229885e-09,5.6548493439842176e-07,0.20745009904643269,2.2872520718673022e-09,0.63508315742455135,3.1113059242577598e-05,1.0823422109222674e-13,0.013927915986394009,1.826794559639403e-13,7.3710685560253645e-07,0.034928429321328405,0.046760278099354659,5.1818429791398047e-06,2.9943333129593495e-06,0.011924658628395398,3.411606933151836e-05,0.00086108156980012557,0.0032545179095808934,0.0002265922247240389,0.0033807969049010479,0.0018545086515027091,1.4140351058985454e-11,9.8529992969942576e-05,3.1448992214688593e-05,0.0035237176643423498,1.2983241961220767e-06,5.238399667627358e-07,5.4713652519850211e-11,8.1385693969601207e-05,1.898122471508553e-06,6.543205195290741e-05,1.6449504373250603e-06,1.3653094614471112e-05,4.5301638839770057e-05,5.7027771002728643e-07,7.5523650905338761e-07,1.0516157453355763e-11,2.5712949813819261e-05,5.7909721399454996e-06,7.5055295858931999e-07,3.2397318044770136e-08,8.5627935879762216e-10,3.3776685406564912e-09,7.4573393200083086e-06,1.4694365644090345e-10,2.1253921984296247e-06,4.8825331077408116e-08
