Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122)
8.127210506013833e-08,0.36494174089677395,154.0,0.0,0.0,0.0,0.95536706144772221,1.0,18.994260711628268,0.0026579035609562646,0.016004781701439909,0.010222654762083411,0.0046878733122934536,1.0935029944649508e-08,3.8729896241079609e-08,0.0022721883299942655,4.1274074624288301e-11,0.0028983411634339287,7.2091878771509009e-05,7.7648798754944147e-11,0.0033405242285028947,7.9198256091081892e-13,4.0013872588934991e-06,0.00072729197079511772,0.00073098916980041671,4.251443835016069e-07,2.7593450669075521e-07,0.00076292818481396509,3.4049871121338295e-07,5.7386777154878333e-07,5.8369357479111575e-07,0.00097861108828814903
8.312107729912492e-08,0.3649415123003287,154.0,0.0,0.0,0.0,0.95435808365775665,1.0,18.994120098705825,0.0027138886388805373,0.016308319331057728,0.01039281960110809,0.0047659508221296974,1.1142342025896298e-08,3.8692027908345684e-08,0.0023225570777342559,4.1230484443510693e-11,0.002962855607858824,7.3458663541538515e-05,7.8942055729174927e-11,0.0034846963091768519,8.0699770160584088e-13,4.06827952183576e-06,0.0007580947798679382,0.00076215172973377165,4.4314745434600499e-07,2.8761928327860631e-07,0.0008113505064974068,3.7478280357268107e-07,6.3855658590947227e-07,6.497521746221934e-07,0.001039749819653822
8.49700495381115e-08,0.3649412832959512,154.0,0.0,0.0,0.0,0.95335015301345971,1.0,18.99397879170446,0.0027696816361223102,0.01660867873797851,0.010559945279386064,0.0048426312069892834,1.1347479450197874e-08,3.8654198524045527e-08,0.0023728674013072507,4.1186939501102486e-11,0.0030273071687294986,7.4811111187468669e-05,8.0212171063478454e-11,0.0036314089560580236,8.2185533839812794e-13,4.1339790890192391e-06,0.00078938204684972271,0.00079382630422473424,4.6143345641858427e-07,2.9948769715883514e-07,0.00086151145389329559,4.1149684506584531e-07,7.0872678567431452e-07,7.2144447997684845e-07,0.0011029936276762979
8.681902177709808e-08,0.364941053852227,154.0,0.0,0.0,0.0,0.95234330235707854,1.0,18.993836785489712,0.0028252830561161972,0.016905850620168996,0.010724038480422325,0.0049179175956297417,1.1550435882641753e-08,3.8616409418692417e-08,0.0024231193628632642,4.1143441215934997e-11,0.0030916959119005362,7.6149179938852479e-05,8.1459196581844204e-11,0.0037806283325886826,8.3655501240869617e-13,4.1984885185201746e-06,0.00082114312503817337,0.00082600369130208682,4.7999615838756839e-07,3.1153570390368746e-07,0.00091341806308195561,4.5073606522048267e-07,7.8468814643578317e-07,7.9909298915485147e-07,0.0011683445701061584
8.866799401608467e-08,0.36494082393948135,154.0,0.0,0.0,0.0,0.95133756319547491,1.0,18.993694075755762,0.002880693403247178,0.017199827339481975,0.010885107545072945,0.0049918138772193175,1.1751206126053825e-08,3.8578661868868655e-08,0.0024733130262508483,4.1099990949250318e-11,0.0031560219052355083,7.7472835526258552e-05,8.2683196703500285e-11,0.0039323206292683896,8.5109634716202025e-13,4.2618110207496506e-06,0.00085336735733271079,0.00085867471128375273,4.988293229590476e-07,3.237592552147862e-07,0.00096707615826185564,4.9259544472917672e-07,8.6675838902697434e-07,8.8302885267785453e-07,0.0012358031081545987
9.051696625507125e-08,0.3649405935297473,154.0,0.0,0.0,0.0,0.95033296572366632,1.0,18.993550659004018,0.0029359131827625001,0.01749060288357402,0.011043162416721026,0.0050643246761220371,1.1949786094973471e-08,3.8540957098329067e-08,0.0025234484569467818,4.1056590005550829e-11,0.0032202852185233876,7.8782051009762595e-05,8.388424802529629e-11,0.0040864520785592441,8.6547904670331521e-13,4.3239504369665847e-06,0.0008860440821926031,0.00089183021173190472,5.17926710365126e-07,3.3615430118724202e-07,0.001022490380113725,5.3716956990420636e-07,9.552629913141716e-07,9.7359170265634577e-07,0.0013053681532833093
9.236593849405784e-08,0.3649403625967298,154.0,0.0,0.0,0.0,0.94932953884930604,1.0,18.993406532521266,0.0029909429006853491,0.017778172826922622,0.011198214585912565,0.0051354553264375269,1.2146172789014332e-08,3.8503296278916864e-08,0.0025735257219870514,4.101323963370766e-11,0.0032844859233966172,8.0076806603279798e-05,8.5062438899978982e-11,0.0042429889693493478,8.797028936682386e-13,4.3849112175743117e-06,0.00091916263946508869,0.00092546107224156769,5.3728208177575421e-07,3.4871679252405957e-07,0.001079664214831583,5.8455249002693058e-07,1.0505349896692353e-06,1.0711294713934174e-06,0.0013770371146849378
9.421491073304442e-08,0.3649401311157721,154.0,0.0,0.0,0.0,0.94832731021800931,1.0,18.993261694357436,0.0030457830637303268,0.01806253429104291,0.011350277034579657,0.0052052118463545094,1.2340364265669116e-08,3.8465680531459665e-08,0.0026235448898991468,4.0969941028160711e-11,0.0033486240932509045,8.1357089495234588e-05,8.6217869011353033e-11,0.0044018976609695041,8.9376774731151544e-13,4.4446984002496122e-06,0.00095271237607930841,0.00095955820906090011,5.5688920263157595e-07,3.6144268269924129e-07,0.0011386000237449902,6.3483757782821631e-07,1.1529147706107838e-06,1.1759981996915096e-06,0.0014508059473364789
9.6063882972031e-08,0.3649398990638164,154.0,0.0,0.0,0.0,0.94732630623944092,1.0,18.993116143303038,0.0031004341792207923,0.01834368590400668,0.0114993641799806,0.0052736009123753825,1.253235961263864e-08,3.8428110927025588e-08,0.0026735060306357322,4.0926695329879382e-11,0.0034126998031667678,8.2622893666222603e-05,8.7350648947388735e-11,0.0045631445967598619,9.0767354150566405e-13,4.5033175879554727e-06,0.00098668265160240009,0.00099411257954202452,5.7674184589678098e-07,3.7432793006921609e-07,0.0011992990734551029,6.8811739332089548e-07,1.2627498531408312e-06,1.2885618353675299e-06,0.0015266692005068863
9.791285521101759e-08,0.3649396664193694,154.0,0.0,0.0,0.0,0.94632655211407246,1.0,18.992969878866369,0.0031548967550081037,0.018621627759365895,0.011645491818481556,0.0053406298334703079,1.2722158919757658e-08,3.8390588487949274e-08,0.0027234092155097246,4.0883503627552473e-11,0.0034767131298328734,8.3874219703883941e-05,8.8460899772117144e-11,0.0047266963171842423,9.2142028270701654e-13,4.5607749268878789e-06,0.001021062843654484,0.0010291151864216699,5.9683379522916797e-07,3.8736849993034294e-07,0.0012617615664076013,7.4448355119169867e-07,1.380394662321235e-06,1.4091920225003147e-06,0.0016046200666019934
9.976182745000417e-08,0.3649394331624617,154.0,0.0,0.0,0.0,0.94532807186052115,1.0,18.992822901250456,0.003209171299392802,0.018896361374582598,0.011788677069302171,0.0054063065252183389,1.2909763250572471e-08,3.8353114188731225e-08,0.002773254517130808,4.084036695893919e-11,0.0035406641514711965,8.5111074615449621e-05,8.9548752597253503e-11,0.004892519472491085,9.350080478943695e-13,4.6170770844040005e-06,0.001055842353179701,0.0010645570819313895,6.1715884806522271e-07,4.0056036652114288e-07,0.0013259866718258976,8.040265919446185e-07,1.5062102946526138e-06,1.5382678819540177e-06,0.0016846504302315188
9.999999999999998e-08,0.36493919927461005,154.0,0.0,0.0,0.0,0.94519954795047789,1.0,18.992803916739479,0.0032161489481284987,0.01893151765288438,0.011806908273568451,0.0054146686890807578,1.2933769728848739e-08,3.8348290542120925e-08,0.0027796710594325648,4.0834814427148581e-11,0.0035488973794890349,8.5269346718982097e-05,8.9687261455416673e-11,0.0049140431552059556,9.3674678390806087e-13,4.6242459401768833e-06,0.0010603509088200423,0.001069153954054306,6.1979361690082601e-07,4.0227044926543482e-07,0.0013343877952554498,8.1193213134278554e-07,1.5230299794577397e-06,1.5555284732481445e-06,0.001695110136244889
1.0161079968899076e-07,0.36493919927461005,154.0,0.0,0.0,0.0,0.9443308883433853,1.0,18.992675211329896,0.0032632583210477637,0.019167889649061836,0.011928938318342805,0.0054706394839870226,1.3095174613647812e-08,3.8315688957419886e-08,0.0028230420093434167,4.0797286311863261e-11,0.0036045529477640231,8.6333471638692282e-05,9.0614348154569348e-11,0.0050605808349207474,9.4843698249441449e-13,4.6722312269772993e-06,0.0010910106095708544,0.0011004293717374232,6.377108186203463e-07,4.1389951496980508e-07,0.0013919725569316408,8.6683585696927415e-07,1.6405642758080912e-06,1.6761757837119999e-06,0.0017667509173891385
1.0345977192797734e-07,0.3649389647387779,154.0,0.0,0.0,0.0,0.94333502330149555,1.0,18.992526810627592,0.003317158328943345,0.01943621682188016,0.012066295162202121,0.0055336377612010294,1.3278395933673059e-08,3.8278313676739505e-08,0.0028727717671662195,4.0754262625430518e-11,0.0036683795997828244,8.7541430051405139e-05,9.1657836369699484e-11,0.005230847310459588,9.6170729828897226e-13,4.726244998223868e-06,0.0011265570756455881,0.0011367232187105747,6.5848354080210688e-07,4.2738194318503796e-07,0.0014597164183831105,9.3299936768953854e-07,1.7838303112636929e-06,1.8233091115465511e-06,0.001850910944642817
1.0530874416696392e-07,0.3649387295393352,154.0,0.0,0.0,0.0,0.94234049737650649,1.0,18.992377701291396,0.0033708718322745489,0.019701348429298004,0.012200768352486046,0.0055953109377485438,1.3459431022407822e-08,3.8240989184932542e-08,0.0029224438667331035,4.0711296791521754e-11,0.003732144189919006,8.8734974979736087e-05,9.2679375938133286e-11,0.0054032859501420309,9.7481927130637024e-13,4.7791264970399143e-06,0.0011624712524723876,0.0011734298465267846,6.7947087103446928e-07,4.4100366368892222e-07,0.0015292145138652209,1.0026037089311338e-06,1.9363880303609705e-06,1.9800680205447607e-06,0.0019371187682381129
1.0715771640595051e-07,0.36493849366201847,154.0,0.0,0.0,0.0,0.94134733014175254,1.0,18.992227886070836,0.0034243993403902128,0.019963291262140623,0.012332379740507797,0.0056556690985682468,1.3638284549536676e-08,3.8203716277238825e-08,0.0029720583852356928,4.0668389655789934e-11,0.003795846801816547,8.9914137206188014e-05,9.3679133904342272e-11,0.0055778639609025977,9.877732397148611e-13,4.8308842558880674e-06,0.0011987426840450407,0.0012105405430993901,7.006666909943289e-07,4.5476070539330529e-07,0.0016004621937671755,1.0757339166317664e-06,2.0986227243373546e-06,2.1468591880119604e-06,0.0020253615330215113
1.0900668864493709e-07,0.36493825709388994,154.0,0.0,0.0,0.0,0.9403555401312973,1.0,18.992077368293806,0.0034777413627242442,0.020222053323129898,0.012461152222471534,0.0057147228074592594,1.3814962013502783e-08,3.8166495707133076e-08,0.0030216154008674101,4.0625542018845124e-11,0.0038594875203065426,9.1078952977323259e-05,9.4657285244577237e-11,0.0057545487159806697,1.0005696017111919e-12,4.8815272192700709e-06,0.0012353609618045349,0.0012480466638443806,7.2206491025891364e-07,4.686491153181619e-07,0.0016734539328862217,1.1524733700025736e-06,2.2709250788581488e-06,2.3240955582737785e-06,0.0021156253210952575
1.1085566088392367e-07,0.36493801982329827,154.0,0.0,0.0,0.0,0.93936514486911082,1.0,18.991926151843369,0.0035308984087288968,0.020477643784245485,0.01258710968522426,0.0057724830821560928,1.398946971234637e-08,3.8129328187047542e-08,0.0030711149927690759,4.0582754637888818e-11,0.0039230664313436381,9.2229463811329581e-05,9.5614012453900468e-11,0.0059333077648813844,1.0132088134022339e-12,4.9310647224203662e-06,0.0012723157290076969,0.0012859396347802226,7.4365946886184989e-07,4.8266496025029188e-07,0.0017481833620987684,1.2329036882347208e-06,2.4536909015785661e-06,2.5121960818935371e-06,0.0022078952001201328
1.1270463312291026e-07,0.36493778183983583,154.0,0.0,0.0,0.0,0.93837616089830522,1.0,18.991774241134724,0.0035838709878101001,0.020730072944189028,0.012710276952658665,0.0058289613697039252,1.4161814714609649e-08,3.8092214389913442e-08,0.0031205572409760793,4.0540028227695519e-11,0.0039865836219443599,9.336571630638187e-05,9.6549505138373394e-11,0.0061141088428967759,1.0256913867026482e-12,4.9795064702513717e-06,0.0013095966849421829,0.0013242109554640886,7.6544433976044407e-07,4.9680432834498951e-07,0.0018246432999432297,1.3171046318301921e-06,2.6473208452557177e-06,2.7115854498144265e-06,0.0023021552711879173
1.1455360536189684e-07,0.3649375431342999,154.0,0.0,0.0,0.0,0.93738860381037281,1.0,18.991621641092308,0.0036366596092648265,0.02097935218602185,0.012830679732842925,0.0058841695221675547,1.4332004830379323e-08,3.8055154950536491e-08,0.0031699422263670794,4.0497363461695258e-11,0.0040500391801273506,9.4487761949767351e-05,9.7463959612782309e-11,0.0062969198801917595,1.0380178872403918e-12,5.0268625165805641e-06,0.0013471935889877288,0.0013628522017665539,7.8741353121356954e-07,5.1106333066957365e-07,0.001902825784061921,1.4051540086216421e-06,2.8522201269214934e-06,2.9226938229281357e-06,0.0023983887161903653
1.1640257760088343e-07,0.36493730369865146,154.0,0.0,0.0,0.0,0.93640248827436501,1.0,18.991468357127083,0.003689264782220503,0.02122549393504326,0.012948344565944002,0.0059381197727088548,1.4500048582476498e-08,3.8018150466134736e-08,0.0032192700306142826,4.0454760973755823e-11,0.0041134331948554674,9.5595656927685978e-05,9.8357578504234872e-11,0.0064817090104601809,1.0501889322612471e-12,5.0731432436676848e-06,0.0013850962645238479,0.0014018550284870329,8.0956108906740215e-07,5.2543810268649069e-07,0.0019827221024523076,1.4971275845327011e-06,3.068798243618818e-06,3.1459565575642433e-06,0.0024965778446165952
1.1825154983987001e-07,0.3649370635259751,154.0,0.0,0.0,0.0,0.93541782806596152,1.0,18.991314395114117,0.0037416870155764477,0.021468511616971005,0.013063298773009938,0.0059908247120605551,1.466595517784375e-08,3.7981201497896464e-08,0.0032685407361352516,4.041222135914707e-11,0.0041767657559797665,9.6689461936816606e-05,9.9230570362537813e-11,0.0066684445791566236,1.0622051885616855e-12,5.1183593420864144e-06,0.0014232946026844224,0.0014412111718124533,8.3188109895275057e-07,5.3992480567979285e-07,0.0020643228244807284,1.5930989991172443e-06,3.2974686851949878e-06,3.3818139273870841e-06,0.0025967041397155269
1.201005220788566e-07,0.36493682261043825,154.0,0.0,0.0,0.0,0.93443463609637489,1.0,18.99115976137039,0.003793926817947324,0.021708419616483458,0.013175570405671825,0.0060422972654213397,1.4829734479206831e-08,3.7944308572546419e-08,0.0033177544260462664,4.0369745175438248e-11,0.0042400369541853323,9.7769241997597883e-05,1.0008314927762458e-10,0.0068570951513102036,1.0740673704420458e-12,5.162521790953498e-06,0.0014617785659598891,0.0014809124516218432,8.5436768839447047e-07,5.5451962812455915e-07,0.0021476178316145213,1.6931396859036383e-06,3.5386486446361202e-06,3.6307108421781822e-06,0.0026987483039647639
1.219494943178432e-07,0.3649365809472522,154.0,0.0,0.0,0.0,0.93345292444104544,1.0,18.991004462632912,0.0038459846976085866,0.02194523323617922,0.013285188196815635,0.006092550669799991,1.4991396977003855e-08,3.7907472182635902e-08,0.0033669111841172074,4.0327332944439386e-11,0.0043032468809389574,9.8835066268797224e-05,1.0091553450408603e-10,0.0070476295189269428,1.085776237661475e-12,5.2056418385376348e-06,0.0015005381916479617,0.0015209507736396795,8.7701502882915072e-07,5.6921878699586241e-07,0.0022325963478313548,1.7973187975579824e-06,3.7927587264158994e-06,3.8930965639726399e-06,0.0028026903037920489
1.237984665568298e-07,0.36493633853263224,154.0,0.0,0.0,0.0,0.93247270436808138,1.0,18.990848506037143,0.0038978611624439136,0.022178968656004543,0.013392181512272623,0.0061415984518300559,1.5150953761616083e-08,3.7870692788050585e-08,0.0034160110947279655,4.028498515317035e-11,0.0043663956284386253,9.9887007864651436e-05,1.0172795009373648e-10,0.0072400167079878022,1.0973325934314985e-12,5.2477309832667824e-06,0.0015395635951540431,0.0015613181314409938,8.9981733753594246e-07,5.8401852902225115e-07,0.0023192469696674944,1.9057031358688104e-06,4.0602226533203e-06,4.1694244210073622e-06,0.0029085094135001947
1.256474387958164e-07,0.36493609536375904,154.0,0.0,0.0,0.0,0.93149398636640113,1.0,18.990691899095829,0.0039495567198945909,0.022409642893196614,0.013496580303574838,0.0061894544060716291,1.5308416495989235e-08,3.783397081785033e-08,0.003465054242826348,4.0242702254473776e-11,0.0044294832895647911,0.00010092514367458937,1.0252062453642077e-10,0.0074342259850497285,1.108737282442912e-12,5.2888009551500767e-06,0.0015788449731426882,0.0016020066083113965,9.2276887948253281e-07,5.9891513188440831e-07,0.0024075576958693906,2.0183570865447603e-06,4.3414669721980252e-06,4.4601515199281593e-06,0.003016184258350792
1.27496411034803e-07,0.36493585143873936,154.0,0.0,0.0,0.0,0.93051678017354345,1.0,18.990534649678128,0.0040010718769108262,0.022637273762787801,0.01359841506181058,0.0062361325738212736,1.5463797388621496e-08,3.7797306670255142e-08,0.0035140407138874747,4.0200484669126213e-11,0.0044925099578334415,0.00010194955418465229,1.0329379040877184e-10,0.0076302268634574691,1.1199911888937388e-12,5.328863697630776e-06,0.0016183726065416863,0.0016430083789652644,9.4586396908085922e-07,6.1390490535388991e-07,0.002497515956615791,2.1353425588063306e-06,4.6369207590742086e-06,4.7657384566915013e-06,0.0031256928567664362
1.3119435551277616e-07,0.36493536131709636,154.0,0.0,0.0,0.0,0.92856693857084205,1.0,18.990218256551028,0.0041035630147113165,0.023083480417057076,0.013794516875159226,0.0063260128265559988,1.5768365052147901e-08,3.772415329060238e-08,0.0036118439692052764,4.0116246966521517e-11,0.0046183806927745825,0.00010395753819035385,1.047825451598625e-10,0.0080274827452964988,1.1420503770116477e-12,5.4060162306847738e-06,0.0016981282012497232,0.0017259209666298282,9.9246230584133493e-07,6.4414936997878908e-07,0.0026823221305450904,2.3825430042792805e-06,5.2721839160934656e-06,5.4233499317700421e-06,0.0033501205982432161
1.3452250554295203e-07,0.3649349176202466,154.0,0.0,0.0,0.0,0.92681733477853967,1.0,18.989931390994759,0.0041951931433037134,0.02347485178271733,0.01396255488255127,0.0064030222196215869,1.6035488764952435e-08,3.7658516415977812e-08,0.0036996739304552594,4.0040660003334298e-11,0.0047314567082532453,0.00010571865821148998,1.0605811010678937e-10,0.0083908397240979784,1.1613975818379839e-12,5.4721323567826675e-06,0.0017706547513676482,0.0018015371818087022,1.0348357736695339e-06,6.7165170545677162e-07,0.0028541455196133608,2.6204057136318627e-06,5.8968629842615077e-06,6.0707027830706872e-06,0.0035581454972046247
1.378506555731279e-07,0.3649344714824165,154.0,0.0,0.0,0.0,0.92507274919866866,1.0,18.989642580370415,0.0042862466313866596,0.023856672119020719,0.014122779649047354,0.0064764431052569925,1.6296079346791919e-08,3.7593071810482388e-08,0.0037873216075311549,3.9965289837847707e-11,0.0048443365856842427,0.00010743670614803277,1.0727423588533632e-10,0.0087595392192681854,1.1802716079892469e-12,5.5351787371963713e-06,0.001843832156218335,0.0018780511015636977,1.0775883413367126e-06,6.9940009895479953e-07,0.0030310884349210661,2.8731467940203192e-06,6.5743381638938226e-06,6.7734934946216738e-06,0.0037717464251955115
1.4117880560330377e-07,0.36493402292125415,154.0,0.0,0.0,0.0,0.92333321496711585,1.0,18.989351880864113,0.0043767264120011693,0.024229069201506557,0.014275382853922068,0.0065463636979372249,1.6550224324620104e-08,3.7527820841597304e-08,0.0038747875131647331,3.9890137902366049e-11,0.0049570208878668446,0.00010911225904034285,1.0843238365843413e-10,0.0091334130396448637,1.1986787946712439e-12,5.5952305191780994e-06,0.0019176071246953326,0.0019554205723566575,1.1206888393458785e-06,7.2737431990767514e-07,0.0032130606814785912,3.1410315121315023e-06,7.3071645338808153e-06,7.5344962050236722e-06,0.0039907784558797831
1.4450695563347964e-07,0.3649335719611736,154.0,0.0,0.0,0.0,0.92159875940020419,1.0,18.989059350889946,0.0044666354097867246,0.024592176264064489,0.014420558571980109,0.0066128733017760486,1.6798014957204233e-08,3.7462764643427833e-08,0.0039620721628769564,3.9815205376364635e-11,0.0050695101811086525,0.00011074591853356579,1.0953403263807062e-10,0.0095122959543371827,1.2166257514095307e-12,5.6523638044712068e-06,0.0019919274408687184,0.0020336044921154001,1.1641067287203139e-06,7.5555454698606164e-07,0.0033999682483787032,3.4242959382500444e-06,8.0979004291897826e-06,8.3564986180479508e-06,0.0042150933196884888
1.478351056636555e-07,0.3649331186329194,154.0,0.0,0.0,0.0,0.91986940443990406,1.0,18.988765050772294,0.0045559765403609502,0.024946131374835586,0.014558502607297196,0.0066760620047607291,1.7039545808093836e-08,3.7397904132414269e-08,0.0040491760744429213,3.9740493207647443e-11,0.0051818050346116524,0.0001123383080615427,1.1058067501997806e-10,0.009896025751526729,1.2341193270886589e-12,5.7066553870074801e-06,0.00206674199760497,0.0021125628217453646,1.2078121206420671e-06,7.83921380841529e-07,0.0035917137680541713,3.7231465722691967e-06,8.9491020939388804e-06,9.2422966532474963e-06,0.004444540030007208
1.5116325569383138e-07,0.36493266297284577,154.0,0.0,0.0,0.0,0.91814516707955918,1.0,18.988469042445214,0.004644752709753455,0.025291076840597258,0.014689411870190022,0.0067360203928785323,1.7274914338033991e-08,3.733324002375818e-08,0.0041360997673990704,3.9666002131518231e-11,0.005293906019907391,0.00011389007015964311,1.1157381124808256e-10,0.010284443287001725,1.2511665804202301e-12,5.7581825075629986e-06,0.0021420008259488811,0.0021922565930620618,1.2517757936056173e-06,8.124558552398808e-07,0.0037881969539919607,4.0377601107238007e-06,9.8633184406240982e-06,1.0194689180819902e-05,0.0046789654723471677
1.5449140572400725e-07,0.36493220502243373,154.0,0.0,0.0,0.0,0.91642605976994518,1.0,18.988171389168631,0.0047329668138900924,0.025627158639699704,0.014813483796263514,0.0067928392835608087,1.7504220517191309e-08,3.726877285136492e-08,0.0042228437625897947,3.9591732685138838e-11,0.0054058137103378655,0.00011540186390902306,1.1251494560060845e-10,0.010677392523242693,1.2677747519075177e-12,5.8070226249339279e-06,0.0022176551205273396,0.0022726479134556801,1.295969208262417e-06,8.4113944669881799e-07,0.0039893150168873919,4.36828334745985e-06,1.0843085931503918e-05,1.1216472857725813e-05,0.0049182149572259597
1.5781955575418312e-07,0.3649317448277235,154.0,0.0,0.0,0.0,0.91471209080512184,1.0,18.987872155261673,0.0048206217381265388,0.025954525884272002,0.014930915807727225,0.0068466094785655006,1.7727566457157763e-08,3.7204502980859575e-08,0.0043094085817526363,3.9517685226337752e-11,0.0055175286805810497,0.000116874362509569,1.134055820961539e-10,0.011074720559341588,1.2839512371563253e-12,5.8532532037154812e-06,0.0022936572610550176,0.0023536999674174052,1.3403645199609492e-06,8.6995408262552019e-07,0.0041949630587241726,4.714833203610269e-06,1.1890923596671354e-05,1.2310437079618991e-05,0.005162132736380453
1.61147705784359e-07,0.3649312824388243,154.0,0.0,0.0,0.0,0.913003264688098,1.0,18.987571405852758,0.0049077203568276741,0.02627333031154435,0.015041904815631467,0.0068974215356902464,1.79450560627525e-08,3.7140430622483757e-08,0.0043957947471394455,3.9443859951201785e-11,0.0056290515062178501,0.00011830825098404956,1.1424722071156596e-10,0.011476277652508311,1.2997035616285527e-12,5.8969515181503722e-06,0.0023699608301981693,0.0024353770152228589,1.3849345891455438e-06,8.9888214806492033e-07,0.0044050344449267304,5.0774968773287721e-06,1.3009328202856752e-05,1.3479359063554442e-05,0.0054105624832138446
1.6447585581453486e-07,0.36493081790943244,154.0,0.0,0.0,0.0,0.9112995824763096,1.0,18.987269206646378,0.0049942655329901333,0.026583725804214024,0.015146646762046299,0.0069453655588097782,1.8156794704099597e-08,3.7076555849964511e-08,0.004482002781171451,3.9370256904634362e-11,0.0057403827633380937,0.00011970422401735683,1.1504135390588312e-10,0.011881917231739402,1.3150393569609634e-12,5.9381944716680838e-06,0.0024465206279910218,0.0025176443890037215,1.4296529897671087e-06,9.2790649116243009e-07,0.0046194211546637118,5.456332105488808e-06,1.4200769585611979e-05,1.4725999074784131e-05,0.0056633477381478657
1.6780400584471073e-07,0.36493035129638884,154.0,0.0,0.0,0.0,0.90960104210711612,1.0,18.986965623706137,0.0050802601179053639,0.026885867939551479,0.015245336200878805,0.006990531005668512,1.8362888908108027e-08,3.7012878611060629e-08,0.0045680332061262471,3.9296875996524661e-11,0.0058515230281830314,0.00012106298392144745,1.1578946343599331e-10,0.012291495904225624,1.3299663385834615e-12,5.9770584316173985e-06,0.002523292683001646,0.0026004684864340006,1.4744940157668979e-06,9.5701042737065646e-07,0.0048380141095647816,5.8513675298318658e-06,1.5467686155625176e-05,1.6053095809151432e-05,0.0059203323198094874
1.711321558748866e-07,0.36492988265925513,154.0,0.0,0.0,0.0,0.90790763870357671,1.0,18.986660723253692,0.0051657069508608492,0.027179913566874207,0.015338165916088763,0.0070330065128910088,1.8563446069114549e-08,3.6949398736411612e-08,0.0046538865438549059,3.9223717018230468e-11,0.0059624728768223638,0.00012238523872707484,1.1649301745670697e-10,0.01270487345498259,1.3444922847111218e-12,6.0136190787002136e-06,0.0026002342604145214,0.0026838167622224513,1.5194326857370903e-06,9.8617774247207869e-07,0.0050607034811528829,6.2626031607588759e-06,1.681248058825761e-05,1.7463361940844126e-05,0.0061813607029618366
1.7446030590506247e-07,0.3649294120599237,154.0,0.0,0.0,0.0,0.90621936486091059,1.0,18.986354571483261,0.0052506088588772371,0.027466020412835284,0.015425326575936508,0.0070728797375106877,1.8758574179114996e-08,3.6886115957696409e-08,0.0047395633155274371,3.915077964915743e-11,0.0060732328848635839,0.0001236717004069268,1.1715346789811158e-10,0.013121912840201038,1.3586250168983358e-12,6.0479512705637157e-06,0.0026773038672061756,0.0027676577176052922,1.5644447459226641e-06,1.015392694532291e-06,0.0052873789774264286,6.690010931380136e-06,1.8237515703998224e-05,1.8959479843952762e-05,0.0064462783642756771
1.7778845593523834e-07,0.3649289395622513,154.0,0.0,0.0,0.0,0.90453621091412728,1.0,18.98604723439108,0.005334968656478911,0.027744346713872159,0.015507006421717992,0.0071102372143291969,1.8948381576329311e-08,3.6823029916212945e-08,0.0048250640414047724,3.9078063470016641e-11,0.0061838036271915121,0.00012492308321686407,1.1777224810247401e-10,0.013542480174812273,1.3723723817971411e-12,6.0801289189643086e-06,0.0027544612545943722,0.0028519608880321671,1.6095066716035527e-06,1.0446400147957667e-06,0.0055179301091139417,7.1335353340979111e-06,1.9745110546401729e-05,2.0544097495198223e-05,0.0067149320971501419
1.811166059654142e-07,0.3649284652317185,154.0,0.0,0.0,0.0,0.90285816518739492,1.0,18.98573877761925,0.0054187891454956921,0.028015050875037001,0.015583390989314534,0.0071451642283962098,1.9132976711380603e-08,3.6760140167049817e-08,0.0049103892406354233,3.9005567979022923e-11,0.006294185677735902,0.00012614010215324621,1.1835077070971691e-10,0.013966444714760948,1.3857422341375031e-12,6.1102248798464321e-06,0.0028316674179428361,0.0029366968292351575,1.6545956669549856e-06,1.0739049075912232e-06,0.0057522464362072482,7.5930941319409276e-06,2.1337536662891094e-05,2.2219824564055505e-05,0.0069871702968953399
1.8444475599559008e-07,0.36492798913511404,154.0,0.0,0.0,0.0,0.90118521422577258,1.0,18.985429266313567,0.0055020731148933784,0.028278291154353333,0.015654662861961075,0.0071777447017921849,1.9312467931677358e-08,3.6697446196950954e-08,0.0049955394310751055,3.8933292594499096e-11,0.0064043796092650412,0.00012732347153369337,1.1889042578491925e-10,0.014393678834449064,1.3987424212303042e-12,6.1383108556887897e-06,0.0029088845942951773,0.003021837101858348,1.6996896635785628e-06,1.1031730493843662e-06,0.0059902177954280879,8.0685791371957512e-06,2.3017014592603835e-05,2.3989228695304776e-05,0.0072628432176260766
1.8777290602576595e-07,0.3649275113402449,154.0,0.0,0.0,0.0,0.89951734300997344,1.0,18.985118764994436,0.0055848233406310286,0.028534225371810128,0.015721001452566975,0.0072080610939536487,1.9486963282466025e-08,3.6634947431820609e-08,0.0050805151291276407,3.8861236664800966e-11,0.0065143859932034623,0.00012847390368444253,1.1939257916739673e-10,0.014824057999786719,1.4113807685426105e-12,6.164457309485178e-06,0.0029860762577037635,0.0031073542548130835,1.7447673177229099e-06,1.132430586973392e-06,0.006231734509323841,8.5598570501738999e-06,2.4785710564277757e-05,2.5854831987859961e-05,0.0075418032022405703
