Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327)
4.4501706741285114e-10,0.8897126826527394,154.0,0.0,0.0,0.0,0.9988253314271428,1.0,18.999985448082629,7.1438943554327704e-05,0.00021653593753262422,0.00020207209825208591,1.4271857555685457e-05,3.8306098471036046e-11,7.4046453809374352e-07,0.00025636682169000516,2.6051431680296668e-09,0.00041230197137908904,2.4682420096821236e-07,1.570460164975653e-13,2.1874990839473832e-07,1.8830465213759954e-15,1.6535319147800088e-07,2.7186212987519377e-07,2.7193637007490503e-07,4.6081888180732697e-11,2.7964427843096371e-11,1.5835902183039921e-08,1.5317031861401046e-16,1.4588750077456844e-16,1.4596432563977925e-16,1.0368342481121942e-10,3.3019232489002755e-08,1.7860221868549098e-13,1.5957227978058486e-17,1.1758303132055465e-08,7.272757826194056e-09,1.9299132988419266e-13,4.199838217386678e-13,2.3132725946919532e-18,6.5340211686138807e-18,6.6104224870114243e-15,6.2898695227650938e-15,3.1276117409243842e-16,6.8500592773395313e-18,3.0160884423631852e-18,8.8492944145631638e-18,2.8704886023528175e-20,1.9896094316055236e-23,1.7057730977386684e-24,9.1459987975929181e-22,1.2508502402868179e-20,3.0076908659420183e-15,1.9791847864997951e-16,1.6484587277221236e-18,7.2626191048033453e-18
4.5508808590222314e-10,0.8897126809439584,154.0,0.0,0.0,0.0,0.99879876650072086,1.0,18.999985095418907,7.3053730940307094e-05,0.00022143001120066932,0.00020660624026451368,1.4617422291510856e-05,3.9171879739744246e-11,7.4044694307095962e-07,0.00026217064897222599,2.6050738811850817e-09,0.00042163755095052147,2.5241321084867658e-07,1.6084857462643551e-13,2.287198387399463e-07,1.9256856375764788e-15,1.7019123623984802e-07,2.8691920625945007e-07,2.8699757004289771e-07,4.8634931071847623e-11,2.9515386461836072e-11,1.6563225757167529e-08,1.7476413994815335e-16,1.6652879502008263e-16,1.6661863422837448e-16,1.1088726962090535e-10,3.4517014526737181e-08,1.9494460653741702e-13,1.6554656415708167e-17,1.2238150518088212e-08,7.5687335612000802e-09,2.124474921761568e-13,4.4440989799151633e-13,2.5987557778071547e-18,6.9886351970585401e-18,7.2313801187262314e-15,6.8733269104696087e-15,3.4949895006146937e-16,7.754453169173971e-18,3.4432494742004e-18,9.9027174620717838e-18,3.3470379008160754e-20,2.3534816873221767e-23,1.9473634950367019e-24,1.0688568540183599e-21,1.4309448764975777e-20,3.1456166826660069e-15,2.0765436972762976e-16,1.724094569623683e-18,7.5973942114304975e-18
4.6515910439159513e-10,0.8897126792376457,154.0,0.0,0.0,0.0,0.99877220238005227,1.0,18.999984742772842,7.46684333480141e-05,0.00022632380771977551,0.00021113971347209979,1.4962936068019787e-05,4.0037611950769625e-11,7.404293485783706e-07,0.00026797429038806877,2.6050045964420648e-09,0.00043097290126528734,2.5800190404115577e-07,1.6465057200432945e-13,2.3891155204605147e-07,1.9683223377326031e-15,1.7503600705084922e-07,3.0241079069962018e-07,3.0249339805679334e-07,5.1261672688467595e-11,3.1111168002513755e-11,1.7306990358008012e-08,1.9877034037689256e-16,1.8948833067462106e-16,1.8959300130544769e-16,1.1841567369019396e-10,3.6047971704344623e-08,2.1238292921918107e-13,1.7162604184711386e-17,1.2725247813987286e-08,7.8691332245333716e-09,2.3335786710724774e-13,4.6960875948415295e-13,2.9117246235835573e-18,7.4637821825234668e-18,7.8949544250308668e-15,7.4959866869685097e-15,3.8958262504298087e-16,8.7527852215874689e-18,3.9191891596639672e-18,1.1053971685713278e-17,3.8891250380280075e-20,2.7732648194270671e-23,2.2165424201124268e-24,1.24481250224408e-21,1.6320686880239321e-20,3.2866728935058328e-15,2.1762807167116702e-16,1.8014479627504541e-18,7.9398056104029845e-18
4.752301228809671e-10,0.8897126775338039,154.0,0.0,0.0,0.0,0.99874563906512948,1.0,18.999984390144437,7.6283050780962146e-05,0.0002312173270890111,0.00021567251794909616,1.5308398879838661e-05,4.0903295103944916e-11,7.4041175461599953e-07,0.00027377774601650259,2.6049353138005978e-09,0.00044030802244737332,2.6359028054457008e-07,1.6845200857211671e-13,2.4932502397398097e-07,2.010956621836131e-15,1.7988686314754592e-07,3.1833745758367539e-07,3.1842442873473775e-07,5.3962210571823879e-11,3.2751832041562757e-11,1.8067203227287452e-08,2.2538969000331943e-16,2.1496072694907048e-16,2.1508224748338731e-16,1.2627570972966406e-10,3.7612100528747127e-08,2.3096505037175659e-13,1.778107591841486e-17,1.3219477737018409e-08,8.1738833963460191e-09,2.5579432948024722e-13,4.9558344980703303e-13,3.2540989154824098e-18,7.9599125824930765e-18,8.6030415153749803e-15,8.1595193317299623e-15,4.3323231017677433e-16,9.8522495813766326e-18,4.4481923139224772e-18,1.2309699407761218e-17,4.5039675714897747e-20,3.2559791090394052e-23,2.5157333636951195e-24,1.4449384094752839e-21,1.8561295843659348e-20,3.4308622196207736e-15,2.2783978990129847e-16,1.8805204000491625e-18,8.2898599367721979e-18
4.853011413703391e-10,0.889712675832436,154.0,0.0,0.0,0.0,0.99871907655594472,1.0,18.999984037533679,7.789758324266459e-05,0.00023611056930744593,0.00022020465376671399,1.5653810724541934e-05,4.1768929199103036e-11,7.4039416118386833e-07,0.00027958101593528292,2.6048660332606593e-09,0.00044964291461887412,2.6917834035784065e-07,1.722528843031068e-13,2.5996023018614872e-07,2.0535884898788311e-15,1.8474321887502262e-07,3.3469972630078798e-07,3.3479118168286578e-07,5.6736632924176939e-11,3.4437432453768811e-11,1.8843871606455425e-08,2.5483403319736872e-16,2.4315152320539335e-16,2.4329213021074657e-16,1.3447444789387543e-10,3.9209397504926724e-08,2.5073985096214844e-13,1.8410076249987971e-17,1.3720724895990157e-08,8.482911870446897e-09,2.7983051648982352e-13,5.2233684422505509e-13,3.6278822686132905e-18,8.4774768049186134e-18,9.357578219403321e-15,8.865626575791597e-15,4.8067723838297305e-16,1.1060399153026367e-17,5.0348111161116905e-18,1.3676835652316474e-17,5.1993867004796646e-20,3.8093360545162993e-23,2.8475110412039679e-24,1.6719243462728012e-21,2.1051609104817018e-20,3.5781873898092333e-15,2.3828973041520074e-16,1.9613133786580508e-18,8.6475638442313246e-18
5.054431783490831e-10,0.8897126724371297,154.0,0.0,0.0,0.0,0.99866595395475988,1.0,18.999983332365137,8.1126393266385571e-05,0.00024589622228820223,0.00022926691969803875,1.6344481513102375e-05,4.3500050214701528e-11,7.403589759104146e-07,0.0002911869989489531,2.6047274784852936e-09,0.00046831201240921891,2.803535099096495e-07,1.7985295326020488e-13,2.8189574812029306e-07,2.1388449777489343e-15,1.9447033516462407e-07,3.6873289872509575e-07,3.6883368468973837e-07,6.2507441722559935e-11,3.7943632180167695e-11,2.0446603858811903e-08,3.2310222872571078e-16,3.0856692506447722e-16,3.0875337612072539e-16,1.5191629844257704e-10,4.2503481923380902e-08,2.9406809885379166e-13,1.9699681238495379e-17,1.4743818633439673e-08,9.1135208498573743e-09,3.3300541668843013e-13,5.7819046578568534e-13,4.4781180190005197e-18,9.5787080976305708e-18,1.1013951262454237e-14,1.0412526878381299e-14,5.8791632854431011e-16,1.3834808755501758e-17,6.4005018504392506e-18,1.6774574796735352e-17,6.8664708847061365e-20,5.1625875614534229e-23,3.6199158883417661e-24,2.2184116559180917e-21,2.6869271090361426e-20,3.8822562157656652e-15,2.5990510517280788e-16,2.1280669693002378e-18,9.3859471103251239e-18
5.235710116299527e-10,0.8897126693898348,154.0,0.0,0.0,0.0,0.99861814636924262,1.0,18.999982697773781,8.4032031721318319e-05,0.00025470236210585023,0.00023742067289956608,1.6965910925289075e-05,4.5057891348652558e-11,7.4032731097794443e-07,0.00030163174929012773,2.6046027863744977e-09,0.0004851134183915083,2.9041007941521104e-07,1.8669109736997966e-13,3.0239580138891022e-07,2.2155675538217947e-15,2.0323864278850306e-07,4.0085675511009468e-07,4.0096635244342955e-07,6.7954575072320007e-11,4.1253334494522948e-11,2.1945413369955462e-08,3.9656753145416569e-16,3.7903417910925791e-16,3.7927210157467539e-16,1.6884320070756393e-10,4.5581557880472404e-08,3.3765367625406107e-13,2.0896380008963231e-17,1.5687482000177409e-08,9.6950004995977324e-09,3.8710864785037148e-13,6.3114765053164605e-13,5.3726143935377867e-18,1.0647637390816005e-17,1.2683807936290243e-14,1.1968047036427545e-14,6.9990334794967496e-16,1.6786888062262422e-17,7.8781681759801697e-18,2.0019343122858767e-17,8.73449770407913e-20,6.715442426267297e-23,4.4556549127579903e-24,2.8340663775144239e-21,3.3190692323277578e-20,4.1666702773928781e-15,2.801757410740662e-16,2.2840445571711847e-18,1.0076720748223468e-17
5.409591032982105e-10,0.8897126664744502,154.0,0.0,0.0,0.0,0.99857229211840648,1.0,18.999982089131848,8.6818841295551393e-05,0.00026314830643883329,0.00024523966161114219,1.7561826559821361e-05,4.6552012381623887e-11,7.4029693980939477e-07,0.00031164971692197924,2.6044831889661723e-09,0.00050122851471882566,3.0005530683777495e-07,1.9324849054495157e-13,3.2273399871158362e-07,2.2891519599414418e-15,2.1165928707217447e-07,4.3300150936318766e-07,4.3311992786512076e-07,7.3405317218878155e-11,4.4565366167069935e-11,2.3433263057911523e-08,4.7921503609624453e-16,4.5838444840067834e-16,4.5868252382154981e-16,1.8621318490420666e-10,4.8634952375466111e-08,3.8384549899114914e-13,2.2076365510922468e-17,1.6612400320864857e-08,1.0264776401170807e-08,4.4501962396393441e-13,6.8435009991950434e-13,6.35905752420085e-18,1.1744745624291594e-17,1.445682078525778e-14,1.3615754601437865e-14,8.2261089102589971e-16,2.0075246470758423e-17,9.5494829499462461e-18,2.3584753244551769e-17,1.0914495684730662e-19,8.566606573323871e-23,5.4009208498422359e-24,3.5561665747552544e-21,4.03685082566933e-20,4.4490649530577484e-15,3.0034745178479721e-16,2.4389170936512278e-18,1.0762691745685443e-17
5.583471949664683e-10,0.8897126635664737,154.0,0.0,0.0,0.0,0.99852644026930149,1.0,18.999981480542424,8.9605397641717222e-05,0.00027159342457667448,0.00025305665835961448,1.8157590308088502e-05,4.8045987171076682e-11,7.4026657022187901e-07,0.00032166713238705475,2.6043635978220519e-09,0.00051734293061558086,3.0969959019688674e-07,1.9980421237938365e-13,3.4373270505849831e-07,2.3627291637064509e-15,2.2008810147443083e-07,4.6645171919583506e-07,4.6657932137613987e-07,7.9077485276642428e-11,4.8012071829845043e-11,2.4970306928075368e-08,5.7528416421026128e-16,5.5070723942938686e-16,5.5107781100722921e-16,2.0473019336291534e-10,5.178715188814441e-08,4.3461856955912501e-13,2.3287826533405758e-17,1.7556124906501872e-08,1.0845986280467275e-08,5.0926157530380227e-13,7.3991942370827782e-13,7.4845768569406833e-18,1.2914506453010996e-17,1.6408977171576585e-14,1.5425746045811235e-14,9.617979205853872e-16,2.3862714884947699e-17,1.1502980572882365e-17,2.7640089488733491e-17,1.3539060892791431e-19,1.084060137888637e-22,6.5057877745518763e-24,4.4298584793987993e-21,4.8790086064196335e-20,4.7408611259748981e-15,3.2123334552203539e-16,2.5989479415164696e-18,1.1471596707961207e-17
5.757352866347261e-10,0.8897126606659107,154.0,0.0,0.0,0.0,0.99848059082188911,1.0,18.999980872005484,9.2391700777893997e-05,0.00028003771651465817,0.00026087166347369436,1.8753202192810392e-05,4.9539815716164005e-11,7.4023620221549625e-07,0.00033168399603975414,2.6042440129420353e-09,0.00053345666663868129,3.1934292948707818e-07,2.0635826312328324e-13,3.6539179522985945e-07,2.4362991650751038e-15,2.2852360091986012e-07,5.0120853171507706e-07,5.0134568085717106e-07,8.4971274070912259e-11,5.1593570558500038e-11,2.6556582237691325e-08,6.8636847986778447e-16,6.5755985284153467e-16,6.5801724255340736e-16,2.2443051101972465e-10,5.5038138365397636e-08,4.9026571462988036e-13,2.453078691404478e-17,1.8518133333279983e-08,1.1438304282199969e-08,5.8028481033827967e-13,7.9786524818911231e-13,8.7631304615046268e-18,1.4159235904437943e-17,1.8551895259963492e-14,1.7408013890003636e-14,1.1190434848135856e-15,2.8204213870965953e-17,1.3774821401609659e-17,3.2234065602941899e-17,1.6679767053377905e-19,1.3615265069037514e-22,7.7907082003544893e-24,5.4806121781215047e-21,5.8620911769137607e-20,5.0420731500592408e-15,3.4283450603637954e-16,2.7641449759665634e-18,1.2203470635116826e-17
5.931233783029839e-10,0.8897126577727661,154.0,0.0,0.0,0.0,0.99843474377612995,1.0,18.999980263520975,9.5177750722159107e-05,0.00028848118224808413,0.00026868467728083189,1.9348662237596685e-05,5.1033498016041643e-11,7.4020583579034211e-07,0.00034170030822523013,2.6041244343260193e-09,0.00054956972333057,3.2898532470289839e-07,2.1291064303644844e-13,3.8771114403909061e-07,2.5098619640058173e-15,2.3696451395974652e-07,5.3727288084511295e-07,5.3741994096404213e-07,9.1086842227865361e-11,5.5309959328317578e-11,2.8192126240860442e-08,8.1418400516512349e-16,7.8062191490622505e-16,7.8118265649589506e-16,2.4535040017532735e-10,5.838789374217035e-08,5.51088772217422e-13,2.580527048845649e-17,1.9497917639440177e-08,1.2041413795256051e-08,6.5855518618868086e-13,8.5819637738340345e-13,1.020952703844319e-17,1.5481249515153229e-17,2.0897553342124484e-14,1.9572812716670559e-14,1.2960205534514637e-15,3.3158512680277898e-17,1.6404406421469738e-17,3.7418509423482661e-17,2.0416798478023371e-19,1.6979510618375572e-22,9.2779675974045443e-24,6.7371761242502619e-21,7.0042233914992585e-20,5.3527154467663337e-15,3.6515202222939621e-16,2.93451610925984e-18,1.295834869202789e-17
6.105114699712417e-10,0.889712654887043,154.0,0.0,0.0,0.0,0.99838889913198514,1.0,18.999979655088861,9.79635474925889e-05,0.00029692382177226784,0.00027649570010795249,1.9943970466260794e-05,5.2527034069868171e-11,7.4017547094650879e-07,0.0003517160692796505,2.6040048619739038e-09,0.00056568210121962857,3.3862677583891505e-07,2.1946135238091967e-13,4.1069062631283306e-07,2.583417560457145e-15,2.4540975162624319e-07,5.7464551841381225e-07,5.7480285422274453e-07,9.7424317453145762e-11,5.9161316236904466e-11,2.987697618844778e-08,9.6057361259228498e-16,9.2170007228610328e-16,9.223831621800414e-16,2.6752610050499863e-10,6.1836399942040811e-08,6.1739858631043801e-13,2.7111301090183801e-17,2.049498392445429e-08,1.2655007190131954e-08,7.4455408912415341e-13,9.2092088076352388e-13,1.1839443697994527e-17,1.6882862321422265e-17,2.3458289516503567e-14,2.1930656342258013e-14,1.4944983225517856e-15,3.878834787939668e-17,1.9434547461270935e-17,4.3248458454254475e-17,2.4839648154487206e-19,2.1034459723409468e-22,1.0991780671202183e-23,8.2318772407079937e-21,8.3252000162390868e-20,5.6728025050367039e-15,3.8818698815085748e-16,3.1100692906827553e-18,1.3736266208243415e-17
6.278995616394996e-10,0.8897126520087446,154.0,0.0,0.0,0.0,0.99834305688941527,1.0,18.999979046709083,0.00010074909110725887,0.00030536563508254004,0.00028430473228134443,2.0539126902973929e-05,5.4020423876804835e-11,7.4014510768408557e-07,0.00036173127953045294,2.6038852958855858e-09,0.00058179380082056388,3.4826728288971268e-07,2.2601039142267422e-13,4.3433011689094768e-07,2.6569659543877735e-15,2.5385838141778574e-07,6.1332704011796994e-07,6.1349501700179969e-07,1.0398380094084567e-10,6.314770319597149e-11,3.1611169327999515e-08,1.1275113861160013e-15,1.082732679275198e-15,1.0835598461340071e-15,2.9099382906785352e-10,6.538363887769936e-08,6.895150015055483e-13,2.8448902550642466e-17,2.1508851959998558e-08,1.3278785564286746e-08,8.3877841570128982e-13,9.8604617066776073e-13,1.366944312608751e-17,1.8366388849826976e-17,2.6246801368195211e-14,2.4492315018517877e-14,1.7163444878775076e-15,4.5160540428075985e-17,2.2911640150135446e-17,4.9782255391619999e-17,3.004784691124077e-19,2.5894653126601957e-22,1.2958389192206163e-23,1.0000938769850905e-20,9.8465818651899777e-20,6.0023488812418994e-15,4.1194050299430493e-16,3.2908125065202943e-18,1.4537258677854219e-17
6.452876533077574e-10,0.8897126491378725,154.0,0.0,0.0,0.0,0.99829721704838159,1.0,18.999978438381618,0.00010353438158424355,0.00031380662217424721,0.00029211177412660403,2.1134131572355558e-05,5.5513667436015827e-11,7.4011474600315862e-07,0.00037174593929659275,2.6037657360609622e-09,0.00059790482263478962,3.5790684584989502e-07,2.3255776043262225e-13,4.5862949062651398e-07,2.730507145756533e-15,2.623096051135801e-07,6.5331790766673342e-07,6.5349689166174896e-07,1.1076537113352974e-10,6.7269168226910029e-11,3.3394742903668587e-08,1.3171069524615274e-15,1.2657944778039933e-15,1.2667904713891463e-15,3.1578978031619005e-10,6.9029592451357751e-08,7.6776685764117054e-13,2.9818098699073624e-17,2.2539054811809345e-08,1.3912458494795694e-08,9.4174055447613733e-13,1.053579071369194e-12,1.571699018821701e-17,1.993414310800399e-17,2.927614564900177e-14,2.7268812662318408e-14,1.9635274887590834e-15,5.2346111279482296e-17,2.6885839353210045e-17,5.7081643597528972e-17,3.615172234163758e-19,3.1689336666492248e-22,1.5206161227614834e-23,1.2084815626748063e-20,1.1591794273708505e-19,6.3413691991304821e-15,4.3641367109274029e-16,3.4767537800263307e-18,1.5361361759361194e-17
6.626757449760152e-10,0.8897126462744284,154.0,0.0,0.0,0.0,0.99825137960884514,1.0,18.999977830106417,0.0001063194189416166,0.00032224678304275134,0.00029991682596892217,2.1728984499218018e-05,5.7006764746667955e-11,7.400843859038116e-07,0.00038176004888878303,2.6036461824999343e-09,0.0006140151671507921,3.6754546471408264e-07,2.3910345968379604e-13,4.8358862238583117e-07,2.8040411345223841e-15,2.7076273947267044e-07,6.9461846804581893e-07,6.9480882582464961e-07,1.1776908699335895e-10,7.1525747457885031e-11,3.5227734156147378e-08,1.5316097840632313e-15,1.4731012707657423e-15,1.4742941707790719e-15,3.4195012610496816e-10,7.277424255510887e-08,8.5249198443196194e-13,3.12189133625006e-17,2.3585138471699331e-08,1.455574379781322e-08,1.0539683682860204e-12,1.1235258812976927e-12,1.8000468011579611e-17,2.1588438575487485e-17,3.2559737957626771e-14,3.0271424112511674e-14,2.2381187238076486e-15,6.0420395560522238e-17,3.1411236873136015e-17,6.5211862522478728e-17,4.327318648379776e-19,3.8563823097748991e-22,1.7765691654773619e-23,1.4528547175921681e-20,1.358622780166243e-19,6.6898781497733548e-15,4.616076019150101e-16,3.6679011713936378e-18,1.62086112755418e-17
6.80063836644273e-10,0.889712643418413,154.0,0.0,0.0,0.0,0.99820554457076627,1.0,18.999977221883427,0.00010910420319745072,0.00033068611768343002,0.00030771988813336272,2.232368570831465e-05,5.8499715807930816e-11,7.400540273861239e-07,0.00039177360860972901,2.6035266352023975e-09,0.00063012483484449022,3.7718313947691412e-07,2.4564748944857891e-13,5.0920738704841793e-07,2.8775679206444239e-15,2.7921719953824564e-07,7.3722897018143759e-07,7.3743106904256517e-07,1.2499499083167778e-10,7.5917466851359405e-11,3.7110180322606762e-08,1.7734134738588399e-15,1.7070145888827752e-15,1.7084361344411998e-15,3.6951101570118567e-10,7.661757107123928e-08,9.440371961038029e-13,3.26513703656899e-17,2.4646661499574699e-08,1.5208367294734356e-08,1.1760051771256153e-12,1.1958924289421565e-12,2.0539193555868096e-17,2.3331588194641629e-17,3.611135242000887e-14,3.351167241386145e-14,2.5422947385518305e-15,6.9463155332731494e-17,3.6546041348144442e-17,7.4241743077834974e-17,5.1546552388112644e-19,4.6680932100930291e-22,2.0669903917103943e-23,1.7382127924751043e-20,1.5857341163107549e-19,7.0478904915091652e-15,4.8752341006218468e-16,3.8642627777239183e-18,1.7079043213316727e-17
6.974519283125308e-10,0.8897126405698275,154.0,0.0,0.0,0.0,0.99815971193410613,1.0,18.999976613712615,0.00011188873436981771,0.00033912462609167644,0.00031552096094488954,2.2918235224336418e-05,5.9992520618976873e-11,7.4002367045017398e-07,0.00040178661875435478,2.6034070941682494e-09,0.00064623382617958272,3.8681987013304614e-07,2.5218984999866742e-13,5.3548565950701292e-07,2.9510875040818874e-15,2.876724844341156e-07,7.8114957911684786e-07,7.8136378697801015e-07,1.324431107162374e-10,8.0444343673756744e-11,3.9042118636641396e-08,2.0450599816387009e-15,1.9700463511293502e-15,1.9717322915497131e-15,3.9850857579309851e-10,8.0559559872494139e-08,1.0427582860292918e-12,3.4115493531116229e-17,2.5723194675440454e-08,1.587006258504285e-08,1.3084097416085802e-12,1.2706841227017483e-12,2.3353432675360502e-17,2.5165904361680659e-17,3.994512136980215e-14,3.7001326128357326e-14,2.8783393847187595e-15,7.9558690918679918e-17,4.2352760314959905e-17,8.4243802956490579e-17,6.111937999350263e-19,5.6222511519338361e-22,2.3954153004556831e-23,2.0700896776257504e-20,1.8434766406080615e-19,7.4154210498902623e-15,5.141622152634438e-16,4.0658467329981557e-18,1.7972693723617984e-17
7.148400199807886e-10,0.8897126377286712,154.0,0.0,0.0,0.0,0.99811388169882542,1.0,18.999976005593936,0.00011467301247678843,0.00034756230826289914,0.00032332004472827641,2.3512633072020219e-05,6.1485179178981245e-11,7.3999331509603597e-07,0.00041179907961002416,2.6032875593973897e-09,0.00066234214160788623,3.9645565667715346e-07,2.5873054160626401e-13,5.6242331466757597e-07,3.0245998847941482e-15,2.9612816533040379e-07,8.2638038802384562e-07,8.2660707341873136e-07,1.4011346251078423e-10,8.5106387740674289e-11,4.1023586328220513e-08,2.3492438522472119e-15,2.2648635189327813e-15,2.2668539865032942e-15,4.2897891049934521e-10,8.4600190822301217e-08,1.1490200213637412e-12,3.5611306678931075e-17,2.6814320661166361e-08,1.6540570825689005e-08,1.451756246977324e-12,1.3479059952647258e-12,2.6464414686310256e-17,2.7093698917779849e-17,4.4075535029001476e-14,4.0752396673751913e-14,3.2486459513995217e-15,9.0795950802120566e-17,4.8898384349971057e-17,9.5294341901649137e-17,7.2153351258139841e-19,6.7391041890947761e-22,2.765632960963952e-23,2.4545945251895699e-20,2.1350416325505598e-19,7.7924847176289175e-15,5.4152514237174535e-16,4.2726612080471141e-18,1.8889599121257761e-17
7.322281116490464e-10,0.8897126348949447,154.0,0.0,0.0,0.0,0.99806805386488495,1.0,18.999975397527347,0.00011745703753643285,0.00035599916419252261,0.0003311171398081043,2.4106879276168974e-05,6.2977691487121884e-11,7.3996296132378206e-07,0.00042181099145675567,2.6031680308897142e-09,0.00067844978156966535,4.060904991039281e-07,2.6526956454429731e-13,5.9002022744928678e-07,3.0981050627407105e-15,3.0458387514363574e-07,8.7292142848311864e-07,8.7316096056088754e-07,1.4800605162069595e-10,8.9903602482632092e-11,4.3054620623643686e-08,2.6888164063718465e-15,2.5942927445263353e-15,2.5966326499345988e-15,4.6095810137800798e-10,8.8739445774964602e-08,1.2631961376816632e-12,3.7138833626934209e-17,2.7919633671629613e-08,1.7219640516735569e-08,1.6066342876202094e-12,1.4275627432765294e-12,2.9894346461712786e-17,2.9117283140277242e-17,4.851744118870895e-14,4.4777135688794068e-14,3.6557192687260941e-15,1.0326864012831992e-16,5.6254573163143118e-17,1.0747353692413467e-16,8.4825174119991158e-19,8.0411325592815681e-22,3.181696538801268e-23,2.8984544915909499e-20,2.4638594061848394e-19,8.1790964545434473e-15,5.696133213596702e-16,4.4847144105217643e-18,1.9829795884796945e-17
7.496162033173042e-10,0.8897126320686473,154.0,0.0,0.0,0.0,0.99802222843224553,1.0,18.999974789512805,0.00012024080956682001,0.00036443519387598653,0.0003389122465088413,2.4700973861585619e-05,6.447005754257948e-11,7.3993260913348151e-07,0.00043182235456742989,2.6030485086451214e-09,0.00069455674649395219,4.1572439740808039e-07,2.718069190856961e-13,6.1827627278454646e-07,3.1716030378812197e-15,3.1303929965302572e-07,9.207726793510665e-07,9.2102542787830674e-07,1.5612087449859563e-10,9.4835985864283212e-11,4.5135258745500679e-08,3.0667899044121782e-15,2.9613250136663719e-15,2.9640644647494624e-15,4.9448220743563779e-10,9.2977306575832967e-08,1.3856693336137119e-12,3.8698098190548156e-17,2.9038739154902387e-08,1.7907027293044916e-08,1.7736488520584827e-12,1.5096587629033226e-12,3.3666426072515494e-17,3.1238967733966596e-17,5.3286044890039295e-14,4.9088032424727492e-14,4.1021777845807862e-15,1.1707532782751493e-16,6.4497843533436549e-17,1.2086553746847835e-16,9.9327514921334396e-19,9.5532262054673142e-22,3.6479339260738093e-23,3.4090594267855726e-20,2.8336104846271488e-19,8.5752712875041805e-15,5.9842788731544543e-16,4.7020145848636462e-18,2.0793320656413243e-17
7.67004294985562e-10,0.889712629249778,154.0,0.0,0.0,0.0,0.99797640540086752,1.0,18.999974181550268,0.00012302432858601802,0.00037287039730874637,0.00034670536515489536,2.5294916853032954e-05,6.5962277344537463e-11,7.3990225852520155e-07,0.00044183316920799281,2.602928992663508e-09,0.00071066303679885698,4.2535735158433845e-07,2.7834260550294786e-13,6.4719132561897748e-07,3.2450938101754558e-15,3.214941698656702e-07,9.6993407438009159e-07,9.7020040974487182e-07,1.644579199383005e-10,9.9903531174397812e-11,4.7265537912635393e-08,3.4863416835514134e-15,3.3691202827396758e-15,3.3723150272222023e-15,5.2958726513629201e-10,9.7313755061445363e-08,1.5168312654840515e-12,4.0289124182795102e-17,3.0171253481261215e-08,1.8602493721854592e-08,1.9534203083663714e-12,1.5941981816754341e-12,3.7804855988382521e-17,3.346106282248373e-17,5.8396908105165645e-14,5.3697811162851553e-14,4.5907556146139327e-15,1.3231955237417888e-16,7.3709759002973555e-17,1.3555856052766306e-16,1.1586995911962148e-18,1.1302871090264802e-21,4.168958471136539e-23,3.9945085468480537e-20,3.2482369872101645e-19,8.9810243103795795e-15,6.2796998043891602e-16,4.9245700122752997e-18,2.1780210241769639e-17
7.843923866538198e-10,0.8897126264383367,154.0,0.0,0.0,0.0,0.99793058477071217,1.0,18.999973573639693,0.00012580759461209399,0.00038130477448627308,0.0003544964960706031,2.5888708275254717e-05,6.7454350892182082e-11,7.3987190949900687e-07,0.00045184343563765193,2.6028094829447731e-09,0.00072676865289187059,4.3498936162744793e-07,2.8487662406832999e-13,6.7676526091142397e-07,3.3185773795833316e-15,3.2994825550196981e-07,1.0204055087208037e-06,1.020685801938516e-06,1.7301717017891684e-10,1.0510622769993698e-10,4.9445495340113162e-08,3.950818268165306e-15,3.821012110333415e-15,3.8247240032210702e-15,5.6630928841056772e-10,1.0174877305965558e-07,1.6570825419481301e-12,4.1911935414275847e-17,3.1316803640821746e-08,1.9305809106106536e-08,2.1465843899917617e-12,1.6811848869282919e-12,4.2334855849571194e-17,3.5785877939784711e-17,6.3865949418506551e-14,5.8619428657991048e-14,5.1243045657905278e-15,1.4910992619241432e-16,8.3977121254475626e-17,1.5164498570632456e-16,1.3468000013597046e-18,1.3320344496352106e-21,4.7496798035164578e-23,4.6636591282044227e-20,3.7119542276669511e-19,9.3963706839825074e-15,6.5824074603740286e-16,5.1523890106907844e-18,2.2790501609883385e-17
