Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065)
6.156377737778171e-07,0.627849318100398,154.0,0.0,0.0,0.0,0.97054943491077239,1.0,18.994158058482128,0.0032580625275080441,0.0089932490667941605,0.0045820252312094552,0.0034613251838754694,6.139426590486642e-09,1.4271583461006372e-09,0.00056700174787859751,4.0857886344337623e-13,0.0005562832885036618,4.1169743503103707e-05,9.3432308289014911e-11,0.0038485292891234039,7.0187895941631444e-13,5.6529787848295568e-07,0.00034733179623945554,0.00036807736651064699,1.7664659441175443e-07,1.233266310709088e-07,0.0018795990469539655,3.4787572248272483e-07,6.386189565200389e-07,6.4852053899190309e-07,0.0018930996445742311,0.00031366120765413203,0.00013017227682132225,4.7426169669264172e-13,1.6365674711764748e-08,1.6229920248667821e-08,1.7175123893449466e-05,1.0812680840055074e-08,4.427162698173024e-10,4.4905459053165803e-12,4.2062622651613301e-07,3.1598406287933451e-08,7.7037829746948856e-07,4.424285142933997e-07,4.443281811673552e-08,1.1069550720519746e-06,1.2798323141743314e-07,1.0975927689738403e-07
6.249945404840096e-07,0.6278490216687778,154.0,0.0,0.0,0.0,0.97010508992745603,1.0,18.994054343313898,0.0032989420228039749,0.0090761352954912087,0.0046126327641904013,0.003484438808418745,6.1959796734953157e-09,1.4265667993395246e-09,0.00057547557282631588,4.0839180447364319e-13,0.0005646224817674601,4.1548979511836993e-05,9.4056219415864359e-11,0.0039521799567703072,7.0834433307630803e-13,5.6908186428555667e-07,0.00035571484417838445,0.00037758389133759587,1.8090915917663963e-07,1.2630256844011261e-07,0.0019475386178977,3.6826347816693035e-07,6.8199398140348147e-07,6.9275111978165343e-07,0.0019615803519984669,0.00031907427423813061,0.00013637032418330769,4.913967404219996e-13,1.6612924072150862e-08,1.6474320863352415e-08,1.8075352152439793e-05,1.1203887198712031e-08,4.6612045060076451e-10,4.653018437478378e-12,4.374885760873236e-07,3.2753978728664146e-08,8.1091531147186596e-07,4.6574151473067966e-07,4.6889471385714761e-08,1.1738128854986933e-06,1.3525455831750137e-07,1.1867883355072148e-07
6.343513071902021e-07,0.627848724451261,154.0,0.0,0.0,0.0,0.96966114245513679,1.0,18.993950262388569,0.0033395915099283745,0.0091575035476508804,0.0046422659630833887,0.0035068157216849348,6.2514958118205641e-09,1.4259758053255689e-09,0.00058394514105855708,4.0820491285077358e-13,0.0005729582489239981,4.1921261944531963e-05,9.4660244333913864e-11,0.0040567253405278782,7.146911592718472e-13,5.7274547060478959e-07,0.00036412129138945425,0.00038715282544434659,1.8518357843667498e-07,1.2928678222097932e-07,0.0020165757575906643,3.8938921677099859e-07,7.2744779270278837e-07,7.391180110609535e-07,0.0020310796414777063,0.00032441635908340456,0.00014272561038584225,5.0880837928782147e-13,1.6860071834299375e-08,1.6718598685260732e-08,1.9004663364444399e-05,1.1601422785199563e-08,4.902887207409077e-10,4.8179086635688135e-12,4.5465225361455965e-07,3.3927159447656308e-08,8.5277613251220446e-07,4.8981698850550763e-07,4.9431782432830771e-08,1.243367131124774e-06,1.4278802967551864e-07,1.2814130844983809e-07
6.437080738963946e-07,0.6278484264607371,154.0,0.0,0.0,0.0,0.96921759515175832,1.0,18.993845823473503,0.0033800121593784045,0.0092373724230653629,0.0046709433779470238,0.0035284699604020337,6.3059877178072702e-09,1.4253853679800225e-09,0.00059241045625300188,4.080181896862501e-13,0.0005812905925677422,4.22866760474885e-05,9.5244761939724701e-11,0.0041621473282094429,7.2092089131668236e-13,5.7629098704849307e-07,0.00037254867093573552,0.00039678217039140306,1.894685972344496e-07,1.3227839625383981e-07,0.0020866952811738268,4.1125845604392501e-07,7.750338119176786e-07,7.8767735886940353e-07,0.002101577655962228,0.00032968621097345592,0.00014923728145568353,5.2649277865278334e-13,1.7107118074795699e-08,1.6962753820091468e-08,1.9963297980927088e-05,1.2005200160190363e-08,5.1522759015357849e-10,4.9851694855940821e-12,4.7211262322526015e-07,3.5117618646380167e-08,8.9597274568655409e-07,5.1466185970667593e-07,5.2060682426036645e-08,1.3156663048596615e-06,1.5058672836370937e-07,1.381678897201788e-07
6.530648406025871e-07,0.6278481277104887,154.0,0.0,0.0,0.0,0.96877445035304954,1.0,18.993741034365005,0.0034202051359610388,0.0093157608060484252,0.0046986836173299809,0.0035494156050306959,6.3594682979881285e-09,1.4247954907552435e-09,0.00060087152210902496,4.0783163596512833e-13,0.00058961951531294541,4.2645308369163208e-05,9.5810152310196271e-11,0.0042684280472529441,7.2703500472564976e-13,5.7972071058788564e-07,0.00038099457086242152,0.00040646996618053425,1.937629886054277e-07,1.3527655392254196e-07,0.0021578817810525204,4.338760735321663e-07,8.2480512775136025e-07,8.384850451771857e-07,0.0021730544237475308,0.00033488271675673149,0.00015590438706778411,5.4444604781108947e-13,1.735406287083922e-08,1.7206786374209827e-08,2.0951482339468486e-05,1.2415130593060396e-08,5.4094319490265559e-10,5.1547535325969387e-12,4.8986498011321154e-07,3.6325024224433738e-08,9.4051652726694493e-07,5.4028270125685445e-07,5.477706153714524e-08,1.3907581065995043e-06,1.5865360932724443e-07,1.4878003219520263e-07
6.624216073087795e-07,0.6278478282141507,154.0,0.0,0.0,0.0,0.9683317100917086,1.0,18.9936359028776,0.0034601715988030394,0.009392687832299745,0.0047255053216643268,0.0035696667596601603,6.4119506304343485e-09,1.4242061766593305e-09,0.00060932834234495622,4.0764525255056141e-13,0.0005979450197919205,4.2997246608332268e-05,9.6356796160042197e-11,0.004375549867343332,7.330349946243172e-13,5.8303694226604927e-07,0.00038945663430923274,0.00041621429135037193,1.9806555363425942e-07,1.3828041819375855e-07,0.0022301196537921389,4.5724630781807542e-07,8.7681445369249087e-07,8.9159664499814941e-07,0.0022454898896755908,0.0003400048963243892,0.00016272588535889743,5.6266424677172528e-13,1.7600906300190399e-08,1.7450696454566122e-08,2.1969428814992737e-05,1.2831124217179414e-08,5.6744130098547399e-10,5.3266132347078207e-12,5.0790456010944932e-07,3.7549042315505394e-08,9.8641825002143535e-07,5.6668573796094209e-07,5.7581769101663245e-08,1.4686894262951209e-06,1.6699149979205299e-07,1.5999944385027975e-07
6.71778374014972e-07,0.6278475279856772,154.0,0.0,0.0,0.0,0.96788937611594639,1.0,18.993530436833833,0.0034999127013619858,0.0094681728570003999,0.0047514271379976922,0.003589237532909247,6.4634479429524578e-09,1.4236174282792044e-09,0.0006177809206955085,4.0745904016907991e-13,0.00060626710865343007,4.3342579468007635e-05,9.6885074326421536e-11,0.0044834954026564192,7.3892237325758978e-13,5.8624198407115049e-07,0.00039793255954489928,0.00042601326301822665,2.0237512147352347e-07,1.4128917162974726e-07,0.0023033931260124409,4.8137276104490401e-07,9.3111408702413814e-07,9.4706738487590572e-07,0.0023188639448304738,0.00034505189755941479,0.00016970064772286829,5.81143392801549e-13,1.7847648441121265e-08,1.769448416861929e-08,2.3017335987025541e-05,1.3253090179415616e-08,5.9472730855618776e-10,5.500700893621773e-12,5.2622654883278447e-07,3.8789337798131276e-08,1.0336880892264244e-06,5.9387684995496625e-07,6.0475613836195734e-08,1.5495063317843192e-06,1.7560309966831998e-07,1.7184807223730429e-07
6.811351407211645e-07,0.6278472270393032,154.0,0.0,0.0,0.0,0.96744744990737264,1.0,18.993424644054631,0.0035394295914383347,0.0095422354241460061,0.0047764676960434299,0.0036081420198278225,6.5139735921652839e-09,1.4230292478150994e-09,0.00062622926090936232,4.0727299944463052e-13,0.00061458578456118171,4.3681396514976436e-05,9.7395367280045695e-11,0.0045922475137394874,7.4469866759813028e-13,5.8933813597338069e-07,0.00040642009992772202,0.00043586503687087171,2.0669054932175728e-07,1.4430201637335113e-07,0.0023776862792746233,5.0625840267035829e-07,9.8775586928861292e-07,1.0049521027736808e-06,0.0023931564547431442,0.0003500229912752449,0.00017682746357304579,5.9987946669352778e-13,1.8094289372369305e-08,1.7938149624265025e-08,2.4095388821732693e-05,1.3680936783817872e-08,6.2280625655368715e-10,5.6769687495412208e-12,5.4482609042288188e-07,4.0045574781455441e-08,1.0823356293209643e-06,6.2186157652587975e-07,6.3459364109894289e-08,1.633254058300607e-06,1.8449098213852043e-07,1.843480909493709e-07
6.90491907427357e-07,0.627846925389511,154.0,0.0,0.0,0.0,0.96700593269822954,1.0,18.993318532350148,0.0035787234111884407,0.0096148952371192184,0.0048006455855294306,0.0036263942847862226,6.5635410433957248e-09,1.4224416371026721e-09,0.000634673366746908,4.0708713090732033e-13,0.00062290105019242913,4.4013788044927579e-05,9.788805466344472e-11,0.0047017893090438917,7.5036541704507518e-13,5.9232769312228541e-07,0.00041491706379615602,0.00044576780710700874,2.1101072236636883e-07,1.4731817410821782e-07,0.0024529830739591402,5.3190557438943053e-07,1.0467911482317194e-06,1.0653052093933898e-06,0.0024683472861245811,0.00035491756616074118,0.00018410504505843206,6.1886841878500206e-13,1.8340829173094386e-08,1.818169292976846e-08,2.5203758867521325e-05,1.4114571629516536e-08,6.5168282770157761e-10,5.8553690446281035e-12,5.6369829586006112e-07,4.1317417066272522e-08,1.1323698711537077e-06,6.5064512027389228e-07,6.6533748266483849e-08,1.7199769995897905e-06,1.9365759441897186e-07,1.975218861431248e-07
6.998486741335495e-07,0.6278466230509983,154.0,0.0,0.0,0.0,0.96656482548796485,1.0,18.993212109511166,0.0036177952971385161,0.0096861721304991443,0.004823979334832992,0.003644008345327885,6.6121638513917339e-09,1.42185459763025e-09,0.0006431132419781328,4.0690143496648537e-13,0.00063121290823666939,4.433984495339303e-05,9.8363514855399242e-11,0.0048121041461248598,7.5592417122192895e-13,5.9521294320190743e-07,0.0004234213142933072,0.00045571980633409015,2.1533455369622562e-07,1.5033688599729292e-07,0.0025292673721355186,5.5831599616626031e-07,1.1082707412449099e-06,1.1281806509443515e-06,0.0025444163321497238,0.0003597351237470441,0.00019153203172135889,6.3810617474200104e-13,1.8587267922838702e-08,1.8425114193701196e-08,2.6342604463024454e-05,1.4553901742807218e-08,6.8136135384865677e-10,6.0358540830143521e-12,5.828382508770806e-07,4.2604528581696454e-08,1.1837992397742693e-06,6.8023235159011981e-07,6.9699454993474515e-08,1.8097187005657734e-06,2.0310525868405174e-07,2.1139204314473539e-07
7.09205440839742e-07,0.6278463200386475,154.0,0.0,0.0,0.0,0.96612412905914613,1.0,18.993105383300939,0.0036566463801994717,0.0097560860431017537,0.0048464873908711627,0.0036609981569734576,6.6598556419500132e-09,1.4212681305729294e-09,0.00065154889038065262,4.0671591194892623e-13,0.00063952136139443629,4.4659658612295452e-05,9.8822124560291408e-11,0.0049231756325235831,7.6137648787605893e-13,5.9799616394198628e-07,0.00043193076912917736,0.0004657193054221244,2.1966098417871119e-07,1.5335741259737594e-07,0.0026065229594285796,5.854907733141473e-07,1.1722449003189981e-06,1.193631873377267e-06,0.0026213435363181005,0.00036447527341056861,0.00019910699508560785,6.5758864106420176e-13,1.8833605701489567e-08,1.8668413524882523e-08,2.7512070956328473e-05,1.499883370341829e-08,7.1184582161934012e-10,6.2183762874383394e-12,6.0224102346916697e-07,4.3906573797857904e-08,1.236631592723073e-06,7.1062781342244986e-07,7.2957133735233402e-08,1.9025218514369093e-06,2.1283617314242113e-07,2.2598133316374527e-07
7.185622075459344e-07,0.6278460163674956,154.0,0.0,0.0,0.0,0.96568384399272,1.0,18.992998361447579,0.0036952777856826056,0.0098246569922416146,0.0048681881002156507,0.0036773775989602641,6.7066300943221798e-09,1.4206822368129473e-09,0.00065998031573787942,4.0653056211580652e-13,0.00064782641237617899,4.4973320751943666e-05,9.9264258423254093e-11,0.0050349876263465574,7.6672393086508559e-13,6.00679620780963e-07,0.00044044340028441163,0.00047576461331704092,2.2398898230676534e-07,1.5637903375254403e-07,0.0026847335658886609,6.1343040456248715e-07,1.2387632785185499e-06,1.2617117880945411e-06,0.0026991089149201375,0.00036913772742518862,0.00020682844316497005,6.7731171033904018e-13,1.9079842589244944e-08,1.8911591032324653e-08,2.8712290934340576e-05,1.5449273765069489e-08,7.4313987834450767e-10,6.4028882525750991e-12,6.2190167100947317e-07,4.5223218115084544e-08,1.2908742287751155e-06,7.4183572630375124e-07,7.6307395146677995e-08,1.9984282832345294e-06,2.22852413254817e-07,2.4131270013730397e-07
7.372757409583194e-07,0.6278454071095501,154.0,0.0,0.0,0.0,0.96480450934813899,1.0,18.992783461506672,0.0037718860372641123,0.0099578503188542857,0.0049092402614162632,0.003708360432436639,6.7974818709837078e-09,1.4195121713335243e-09,0.00067683051246930994,4.061603825507683e-13,0.00066442631869704312,4.5582558531951204e-05,1.0010058482951811e-10,0.0052607698223078652,7.7711047065754218e-13,6.0575623042433834e-07,0.00045747034854160538,0.0004959860802198463,2.3264569244707857e-07,1.6242277473360343e-07,0.0028439545945572325,6.7160324827853681e-07,1.3796281232401135e-06,1.4059664755898394e-06,0.0028570747465047988,0.00037822888300194021,0.00022270453417484525,7.174631878673335e-13,1.9572014014231056e-08,1.9397581012712282e-08,3.1205459347153756e-05,1.6366302246023571e-08,8.0816968942978974e-10,6.7776929928729869e-12,6.6197680634661087e-07,4.7898972423254901e-08,1.4036168076779809e-06,8.0670420761614516e-07,8.3287917717979723e-08,2.199714003471392e-06,2.4374856706302988e-07,2.7429422689654619e-07
7.541179210294658e-07,0.6278448566773656,154.0,0.0,0.0,0.0,0.96401451722958031,1.0,18.992589117025751,0.0038400933414451349,0.010073332957906793,0.0049436074800015498,0.0037342947403218125,6.8762489235888358e-09,1.4184610765665337e-09,0.00069198128472913593,4.0582781412395421e-13,0.00067935462630323482,4.6110758065030593e-05,1.0080063527936838e-10,0.0054663495330691415,7.8611543661472457e-13,6.1000638759530732e-07,0.00047278621752260079,0.00051432587276925644,2.404323036015641e-07,1.6785905048981273e-07,0.0029903560093018744,7.2656752905934271e-07,1.515592472586033e-06,1.5453045579806773e-06,0.0030019122819121722,0.00038614425307981675,0.00023747787995979596,7.5438106147826308e-13,2.0014624059685766e-08,1.9834556453714726e-08,3.3555565278131697e-05,1.7209522383321819e-08,8.6949518031513563e-10,7.1213518919790627e-12,6.9887678802422479e-07,5.0353755014941542e-08,1.5099704093691749e-06,8.6790035327608805e-07,8.9892370768847294e-08,2.3918863470936514e-06,2.6354927738302509e-07,3.0674875842380543e-07
7.709601011006123e-07,0.6278443043487442,154.0,0.0,0.0,0.0,0.96322585922084036,1.0,18.992393932532906,0.0039076061370034894,0.010184776825890699,0.0049756378892563064,0.0037584624950314531,6.9522572982858726e-09,1.4174118415965517e-09,0.00070711843325987195,4.0549580735283147e-13,0.00069427195336409372,4.6620458351849921e-05,1.0145300077234444e-10,0.0056740889038418754,7.9480501970802941e-13,6.1396776388844039e-07,0.00048808327611694495,0.00053278949948778445,2.4820919304429718e-07,1.7328853922923102e-07,0.0031395981144958104,7.8399100809906423e-07,1.6605417029634804e-06,1.6939547410818325e-06,0.0031491601334934982,0.00039380760923209487,0.0002527001865753105,7.9201447895305882e-13,2.0456908476950359e-08,2.0271138884979932e-08,3.6006817248646117e-05,1.8069127472134003e-08,9.3348563120873734e-10,7.4707331895413459e-12,7.3653560264476109e-07,5.2850713851758312e-08,1.6209823047316726e-06,9.3178031994052388e-07,9.6804571086864927e-08,2.5947244076404683e-06,2.8430126509276706e-07,3.4197098273249964e-07
7.878022811717587e-07,0.6278437502137554,154.0,0.0,0.0,0.0,0.96243853319735118,1.0,18.9921979509874,0.0039744307866212683,0.010292298542709143,0.0050054327926516585,0.0037809403217295297,7.0255866836688815e-09,1.4163644634428215e-09,0.00072224198013946415,4.0516436127084279e-13,0.00070917831592666447,4.7112193769982013e-05,1.0205974966917976e-10,0.0058839028333583484,8.0318833022167534e-13,6.1765287113844284e-07,0.00050335160191420248,0.0005513684376482655,2.5597131474143423e-07,1.7870771801438288e-07,0.0032915864116614558,8.4385603222791099e-07,1.8147398727305007e-06,1.8522022984865767e-06,0.0032987068685668228,0.00040122036910728986,0.00026836101465828338,8.3033958784009022e-13,2.0898867741297032e-08,2.0707328943352892e-08,3.8559560143511511e-05,1.8944572846973206e-08,1.0001509057359235e-09,7.8255725225643291e-12,7.7492484174897956e-07,5.5387974345447668e-08,1.7366761387336136e-06,9.9835780186994092e-07,1.0402674946072161e-07,2.8084409425813633e-06,3.0601239961344952e-07,3.800992847569652e-07
8.046444612429051e-07,0.6278431943619721,154.0,0.0,0.0,0.0,0.96165253591629651,1.0,18.992001214524741,0.004040573595696444,0.010396013904499121,0.0050330913263157764,0.0038018032034177348,7.0963162041129631e-09,1.4153189375210353e-09,0.00073735194740172697,4.0483347456012847e-13,0.00072407373007883288,4.7586494912841654e-05,1.0262290600179537e-10,0.0060957088076784302,8.1127441393925121e-13,6.2107395418315291e-07,0.00051858180217921373,0.00057005453797465079,2.637138922562612e-07,1.8411325213070535e-07,0.0034462271527951672,9.0613949947293324e-07,1.9784426056587763e-06,2.0203246708593652e-06,0.0034504431646761534,0.00040838466415616645,0.00028444958190212451,8.6933272606909192e-13,2.1340502329300257e-08,2.1143127264550737e-08,4.1214025601221293e-05,1.9835318127509727e-08,1.0694978465727461e-09,8.1856105286177631e-12,8.1401642581303096e-07,5.7963695166391543e-08,1.8570705008808655e-06,1.067643575183376e-06,1.1156077645883962e-07,3.0332397466849426e-06,3.2868939730192786e-07,4.2127287893737645e-07
8.214866413140516e-07,0.6278426368826059,154.0,0.0,0.0,0.0,0.96086786320199158,1.0,18.991803764383327,0.0041060408127472948,0.010496037587482073,0.0050587102823721744,0.0038211243475767113,7.1645242173928419e-09,1.4142752578778964e-09,0.00075244835702012577,4.0450314551814732e-13,0.00073895821193962672,4.8043887233314182e-05,1.0314444587511483e-10,0.0063094268718942685,8.1907222900554067e-13,6.2424296896569697e-07,0.00053376500127255981,0.00058884001626914909,2.7143241234370803e-07,1.8950199061315462e-07,0.0036034275793802328,9.7081312719844644e-07,2.1518967106290111e-06,2.198591065373415e-06,0.0036042620288624727,0.00041530326215619465,0.00030095482925548994,9.0897048224712997e-13,2.1781812718534266e-08,2.1578534482671549e-08,4.3970337256817465e-05,2.0740828600337994e-08,1.1415304132391428e-09,8.5505933665041327e-12,8.5378267989805825e-07,6.05760721158736e-08,1.9821791342862528e-06,1.1396456182950632e-06,1.1940817541378629e-07,3.269315749205976e-06,3.5233786037395595e-07,4.6563159704913923e-07
8.38328821385198e-07,0.6278420778638772,154.0,0.0,0.0,0.0,0.96008451011280849,1.0,18.991605640842909,0.0041708386298319857,0.010592482885736637,0.0050823839623616975,0.003838975075549503,7.2302881354644416e-09,1.4132334173898945e-09,0.00076753123089437101,4.0417337195695748e-13,0.00075383177765117214,4.848488984302345e-05,1.0362629448313641e-10,0.0065249795961944057,8.2659062544057169e-13,6.2717156435599512e-07,0.00054889282719750346,0.00060771744442967201,2.7912261810556624e-07,1.9487096146519996e-07,0.0037630961336732522,1.0378437336511002e-06,2.3353398498930424e-06,2.3872621028803132e-06,0.0037600589824224248,0.0004219794939456576,0.00031786548267454082,9.4922974898787307e-13,2.2222799387321484e-08,2.2013551229786609e-08,4.6828516029927508e-05,2.1660576440792215e-08,1.2162498213938902e-09,8.9202731550225204e-12,8.9419639928283638e-07,6.3223341409512507e-08,2.1120111478776351e-06,1.2143692341845951e-06,1.2757013585475488e-07,3.5168551370764523e-06,3.7696231757350943e-07,5.1331568538295086e-07
8.551710014563444e-07,0.6278415173929561,154.0,0.0,0.0,0.0,0.95930247109118105,1.0,18.991406883173568,0.0042349731829810656,0.010685461480188467,0.0051042040576959775,0.0038554247323613865,7.2936842670273021e-09,1.4121934080745902e-09,0.0007826005908394924,4.0384415157271384e-13,0.00076869444337209186,4.8910014454519915e-05,1.0407032367075403e-10,0.0067422920370828181,8.338383271384239e-13,6.2987106731829864e-07,0.00056395739744743653,0.0006266797409726759,2.867805017633635e-07,2.0021736661714747e-07,0.0039251426444737031,1.1071935295631332e-06,2.5290002530282081e-06,2.5865895100633566e-06,0.0039177322145837259,0.00042841718442262691,0.00033517011046960534,9.9008776962061668e-13,2.2663462814525144e-08,2.244817813560628e-08,4.9788485416866965e-05,2.2594041787317164e-08,1.2936546824335667e-09,9.2944083379864485e-12,9.3523090602631143e-07,6.5903782429493121e-08,2.2465712301268345e-06,1.2918171735817657e-06,1.3604752725734553e-07,3.7760355003500334e-06,4.0256626615074195e-07,5.6446561152459126e-07
8.720131815274909e-07,0.6278409555556443,154.0,0.0,0.0,0.0,0.95852174009723301,1.0,18.991207529594977,0.0042984505526415234,0.010775083237790039,0.0051242595558146945,0.0038705406159647397,7.3547876802809668e-09,1.4111552212545115e-09,0.00079765645857721959,4.035154819162083e-13,0.00078354622527222945,4.9319764461567494e-05,1.0447835002522568e-10,0.0069612916942057906,8.4082391617469139e-13,6.323524712574088e-07,0.00057895130425853077,0.00064572016113490882,2.9440229714896658e-07,2.055385766823984e-07,0.0040894784882196337,1.1788204175758783e-06,2.7330964760061872e-06,2.7968158560737664e-06,0.0040771827065582359,0.00043462058790897843,0.00035285717621019887,1.0315221788150154e-12,2.310380347938265e-08,2.2882415827214473e-08,5.285007676209217e-05,2.3540713673458674e-08,1.3737411427335196e-09,9.6727639789329004e-12,9.7686009683820517e-07,6.861571996968849e-08,2.385859863245308e-06,1.371989758432501e-06,1.4484091302399869e-07,4.0470259977724277e-06,4.2915221485344164e-07,6.1922188103288796e-07
8.888553615986373e-07,0.6278403924362215,154.0,0.0,0.0,0.0,0.9577423107274402,1.0,18.991007617244502,0.0043612767641302529,0.01086145603831629,0.0051426366692260131,0.0038843879237767795,7.4136720844091517e-09,1.4101188476513246e-09,0.00081269885572935895,4.03187360154779e-13,0.00079838713952849565,4.9714634146247062e-05,1.0485213343647878e-10,0.0071819084635394662,8.4755581926154445e-13,6.3462642719399307e-07,0.00059386759942800028,0.00066483228666382329,3.019844719878162e-07,2.1083212556611764e-07,0.0042560167275150695,1.2526782962588418e-06,2.9478372026546892e-06,3.0181743310512839e-06,0.0042383143291356831,0.00044059432786769441,0.0003709150872869757,1.0735110375979742e-12,2.3543821861373478e-08,2.3316264928862494e-08,5.6013034475317648e-05,2.4500090829670062e-08,1.4565030216657131e-09,1.005511199302455e-11,1.0190584831116451e-06,7.1357526026568602e-08,2.5298735363910999e-06,1.4548850048057781e-06,1.5395056457354296e-07,4.3299875389532013e-06,4.567217275159087e-07,6.7772486413067302e-07
9.056975416697837e-07,0.627839828117266,154.0,0.0,0.0,0.0,0.956964176319412,1.0,18.990807182153592,0.0044234577880952041,0.010944685626780816,0.0051594187852409589,0.0038970297148616809,7.4704097292251364e-09,1.4090842776569178e-09,0.00082772780381292334,4.0285978350423785e-13,0.00081321720232167892,5.0095108003373965e-05,1.0519337607123594e-10,0.00740407458753649,8.5404229627269001e-13,6.3670323750327539e-07,0.00060869977882495058,0.00068401001538449888,3.0952371998874656e-07,2.1609570494770495e-07,0.0044246722287247138,1.3287173661584252e-06,3.1734210864811833e-06,3.2508885646004596e-06,0.0044010339162606884,0.00044634334094413364,0.00038933223922752586,1.1160328628340663e-12,2.398351844011687e-08,2.3749726061815213e-08,5.9277021168184002e-05,2.5471682364066658e-08,1.5419319476559938e-09,1.0441231321975578e-11,1.0618012237900327e-06,7.4127621177302368e-08,2.6786049567356797e-06,1.5404987446046526e-06,1.6337647544304868e-07,4.6250729803349082e-06,4.8527546691679848e-07,7.4011463245302037e-07
9.225397217409302e-07,0.627839262679526,154.0,0.0,0.0,0.0,0.95618733004391254,1.0,18.990606259231452,0.0044849995409826761,0.011024875489443642,0.0051746864342685035,0.0039085268861351963,7.5250713204518379e-09,1.4080515014500573e-09,0.00084274332423679135,4.0253274923747067e-13,0.00082803642983408682,5.0461660172659395e-05,1.0550372173149124e-10,0.007627724602767276,8.6029143055404786e-13,6.3859285195058306e-07,0.00062344176670472084,0.00070324755061875854,3.1701695285480587e-07,2.2132715870283911e-07,0.0045953617602999325,1.4068844356121484e-06,3.4100366305944385e-06,3.4951724820531779e-06,0.004565251316994679,0.00045187282524498734,0.00040809705590623093,1.1590666519921459e-12,2.4422893695295149e-08,2.4182799844243043e-08,6.2641622688468942e-05,2.6455008331911952e-08,1.6300174916464719e-09,1.0830908057666251e-11,1.1050641517335855e-06,7.692447558556245e-08,2.8320432574680254e-06,1.6288247455201001e-06,1.7311837532121537e-07,4.9324273324463534e-06,5.1481323862761455e-07,8.0653080581148199e-07
9.393819018120766e-07,0.6278386962018027,154.0,0.0,0.0,0.0,0.95541176498507008,1.0,18.990404882255351,0.0045459078855095269,0.011102126751680173,0.0051885172748914734,0.0039189381612454652,7.5777259496019619e-09,1.4070205089880177e-09,0.00085774543829972608,4.0220625427265036e-13,0.00084284483824790808,5.0814753971396532e-05,1.0578475555977522e-10,0.0078527952854911456,8.6631112091306358e-13,6.4030486580089305e-07,0.00063808789991505661,0.00072253939051697348,3.2446129226492058e-07,2.2652447729953717e-07,0.004768004073256552,1.4871232244939692e-06,3.6578621037428632e-06,3.7512301966175569e-06,0.0047308794278623969,0.0004571881927430743,0.00042719802579991776,1.2025919035779743e-12,2.4861948106599405e-08,2.4615486891154406e-08,6.6106353035346203e-05,2.7449600202198109e-08,1.7207472975355881e-09,1.1223935519179927e-11,1.1488237941431262e-06,7.9746609668614937e-08,2.9901742020335158e-06,1.7198548288134043e-06,1.831757439509525e-07,5.2521879764030503e-06,5.453340346325227e-07,8.7711240886314134e-07
9.562240818832231e-07,0.6278381287608613,154.0,0.0,0.0,0.0,0.95463747420975009,1.0,18.990203083866977,0.0046061886311390843,0.011176538095939962,0.005200986093944049,0.0039283200907950077,7.6284410384982634e-09,1.4059912902546347e-09,0.00087273416718957383,4.0188029567780063e-13,0.00085764244374419421,5.1154841519190816e-05,1.0603800403885582e-10,0.0080792255955742173,8.7210907527450126e-13,6.4184851978822194e-07,0.00065263291207662017,0.000741880317359079,3.3185406179261067e-07,2.3168579216226519e-07,0.0049425199652593657,1.5693746641607511e-06,3.9170654903326732e-06,4.0192559353553554e-06,0.0048978342075806326,0.00046229502566617718,0.00044662373446598065,1.2465886330863117e-12,2.5300682153694433e-08,2.5047787814363812e-08,6.9670659141597412e-05,2.8455001229344245e-08,1.8141072092184484e-09,1.1620114288052653e-11,1.1930573875931238e-06,8.2592594459601043e-08,3.1529803839550286e-06,1.8135789845873298e-06,1.9354782484327424e-07,5.5844848877132462e-06,5.7683607651787333e-07,9.5199773751626584e-07
9.730662619543696e-07,0.6278375604313562,154.0,0.0,0.0,0.0,0.95386445082703641,1.0,18.990000895574035,0.0046658475345596516,0.011248205698044996,0.005212164819877985,0.0039367270625992245,7.6772822958258536e-09,1.4049638353577599e-09,0.00088770953198348697,4.015548707736099e-13,0.00087242926250236585,5.1482363446204968e-05,1.0626493526821886e-10,0.0083069566191532364,8.7769280570732112e-13,6.432327017311964e-07,0.00066707191781479572,0.00076126538687806844,3.3919277886953483e-07,2.3680937006242138e-07,0.0051188323297512058,1.6535771919954995e-06,4.1878044722457167e-06,4.2994339968847538e-06,0.0050660346761074396,0.00046719903671082845,0.00046636289343338793,1.2910373853152304e-12,2.5739096316199928e-08,2.547970322249054e-08,7.3333925510694786e-05,2.9470766738439702e-08,1.9100813938663335e-09,1.2019252206297824e-11,1.2377428882112313e-06,8.5461051698043597e-08,3.3204414216912969e-06,1.909985484206844e-06,2.0423363874956345e-07,5.9294408655382359e-06,6.0931685804557661e-07,1.0313242348517126e-06
