Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345)
3.4463226409097408e-12,0.5668282846454783,154.0,0.0,0.0,0.0,0.99999873639689385,1.0,18.999999996439513,1.1673668762472041e-07,4.6831209959246469e-07,4.6651670224362295e-07,2.6766605191805018e-09,2.0844699202016462e-13,3.7484541494039011e-08,7.5528637781175852e-08,3.8022720898421751e-11,9.5422676956141746e-08,8.8278145413008733e-10,4.4793448157271965e-17,2.6232184323252042e-12,9.7879473040231583e-18,1.260842746066663e-12,5.9496800285574243e-15,5.9524099547556985e-15,1.9525104705098522e-18,7.7741269579492776e-19,1.8807127067790252e-13,7.6990109957620841e-34,7.2996968032056233e-34,7.2997002757470229e-34,7.971877506800874e-18,8.360330103786778e-13,1.9616213666442951e-21,1.0903452771234025e-20,4.7864175469849025e-15,3.7884676476702613e-15,3.0319657281166912e-24,1.4592271281804301e-20,7.0494688816148388e-32,8.5189729096642064e-26,3.9045575084077706e-25,3.0518950028276875e-25,7.992677563683019e-29,3.300710578024501e-32,1.6458219126143683e-33,5.2672031191993722e-30,1.9496587838771399e-37,4.0278710900853036e-41,6.1680098785472038e-40,1.617652616328821e-38,3.5183892701464024e-35,2.3513109140176996e-21,9.0168719924947911e-24,3.8143731954931492e-25,3.3689036989193092e-26,4.3866932805630922e-23,1.19857118536858e-22,5.6911616008103644e-18,2.9922429266829261e-20,2.015619581109909e-20,1.123642027019664e-23,8.1671175290793921e-24,2.456451816949197e-24,2.1723515185376278e-31,9.3200468179379675e-31,5.1383860358291698e-23,2.8450202030078269e-32,1.0985412478670358e-26,2.132503045715398e-41,1.2358404189819188e-31
3.486174312928687e-12,0.5668282846452308,154.0,0.0,0.0,0.0,0.99999872179425198,1.0,18.999999996363055,1.1808657269041523e-07,4.7372293510513573e-07,4.7188047400357267e-07,2.7383986796917159e-09,2.1085144972447435e-13,3.7493010464621309e-08,7.6585940131203209e-08,3.8066073807992522e-11,9.6758470054990222e-08,8.9748818314589539e-10,4.5826644360522076e-17,2.6838522975739958e-12,9.9510111584048133e-18,1.2900439120267534e-12,6.1580102919935186e-15,6.1608438022388727e-15,2.0241571698803857e-18,8.0934989998387527e-19,1.9244421326266284e-13,8.3431398624755308e-34,7.9104194967769999e-34,7.9104233034148769e-34,8.2548437976387508e-18,8.5009367820469345e-13,2.0170831233430526e-21,1.1086104446918772e-20,4.9160117295498054e-15,3.8910411375924478e-15,3.1754878181515767e-24,1.5103661220065827e-20,7.4681900038945134e-32,8.83967726977031e-26,4.0896029169040392e-25,3.2048222631448267e-25,8.4936835231355754e-29,3.5494357257013676e-32,1.7698725284268231e-33,5.5803419780193524e-30,2.1215830285572225e-37,4.3857080519074087e-41,6.6344428592723807e-40,1.7469741108150374e-38,3.7835985382709331e-35,2.4058702538323956e-21,9.3318641509849216e-24,3.9140219357696481e-25,3.4613196895087112e-26,4.5443666685382908e-23,1.2270967993979348e-22,5.8229370472273079e-18,3.0930382674710154e-20,2.0861755294808245e-20,1.1663752714920342e-23,8.4763144979746319e-24,2.5703150480614716e-24,2.2482407675037076e-31,9.75204696490782e-31,5.3181164676940185e-23,2.9445333009722256e-32,1.1371287592092259e-26,2.3376652825695736e-41,1.2790134695923988e-31
3.5260259849476334e-12,0.5668282846449808,154.0,0.0,0.0,0.0,0.9999987071916222,1.0,18.999999996285865,1.1943645767170893e-07,4.7913373574784324e-07,4.7724355329791374e-07,2.8008287610678505e-09,2.1326335958207103e-13,3.750094510107638e-08,7.7643473711549416e-08,3.8107656121754823e-11,9.8094555294331078e-08,9.122295659826159e-10,4.6871420224490032e-17,2.745175370560955e-12,1.0114459250182489e-17,1.3195764536413657e-12,6.3711371858609085e-15,6.3740769069135827e-15,2.0975361005631361e-18,8.421816280437563e-19,1.9686739220720545e-13,9.0328925050658664e-34,8.5643999882668161e-34,8.5644041567847188e-34,8.5445009323383468e-18,8.6425467397181253e-13,2.07353577552076e-21,1.1269209827478405e-20,5.0474061217124368e-15,3.9950394569606779e-15,3.3240653243386278e-24,1.5626846455262556e-20,7.9066135914192907e-32,9.1684467679736019e-26,4.2811786266890419e-25,3.3634709418852738e-25,9.019637487744295e-29,3.8136496439419803e-32,1.9016506774740374e-33,5.9082344575545276e-30,2.3063852729952888e-37,4.7706118676202471e-41,7.1300266827853969e-40,1.8849912698944018e-38,4.0653301133270259e-35,2.4610525583421509e-21,9.654075463312122e-24,4.0149781499261654e-25,3.5552740291605253e-26,4.7057684089431154e-23,1.2559554317189663e-22,5.9562081987905483e-18,3.1959794900304694e-20,2.1583553877760552e-20,1.2101855371864391e-23,8.7932613185703382e-24,2.6880517601999797e-24,2.3258693107848017e-31,1.019874280058866e-30,5.5019770318715926e-23,3.0463331695168663e-32,1.1766067331853248e-26,2.5598880185283262e-41,1.32317599730209e-31
3.5658776569665797e-12,0.5668282846447285,154.0,0.0,0.0,0.0,0.99999869258900442,1.0,18.999999996207947,1.2078634256860144e-07,4.8454450255668598e-07,4.826059405263721e-07,2.8639503636295943e-09,2.15668736676751e-13,3.7508379114289678e-08,7.8701223932800618e-08,3.814754015246807e-11,9.9430914241941718e-08,9.2700458052669602e-10,4.7927768944603669e-17,2.8071876147088385e-12,1.0278280246859976e-17,1.3494402732484738e-12,6.5891148232256004e-15,6.5921634156147171e-15,2.1726678368751391e-18,8.7592107442243746e-19,2.0134080723715596e-13,9.7709282397472685e-34,9.2641597012567048e-34,9.2641642613944031e-34,8.8409303589028396e-18,8.7851599432919928e-13,2.1309879944618457e-21,1.1452756328646143e-20,5.1806010615670923e-15,4.1004628724639698e-15,3.4778166910298875e-24,1.6161960813740024e-20,8.3654295178576617e-32,9.5053859981736342e-26,4.4794381754090512e-25,3.5279840292901481e-25,9.5714669850820374e-29,4.0941184592839707e-32,2.0415387793698885e-33,6.2513982281266311e-30,2.5048627963858266e-37,5.1842808677949062e-41,7.6562086613515213e-40,2.0321814714311288e-38,4.3644017624128762e-35,2.5168577394396572e-21,9.9835862692759765e-24,4.117241695521125e-25,3.6507773751328963e-26,4.8709417471673339e-23,1.2851469967292943e-22,6.0909746743197606e-18,3.3010852998959873e-20,2.2321774756618045e-20,1.2550862720657007e-23,9.1180540779600148e-24,2.8097466154311711e-24,2.4052565047468254e-31,1.0660455515037012e-30,5.6900140927895205e-23,3.1504454796864765e-32,1.216985208253688e-26,2.8003723967644027e-41,1.3683390138695735e-31
3.605729328985526e-12,0.5668282846444737,154.0,0.0,0.0,0.0,0.99999867798639763,1.0,18.999999996129311,1.2213622738109286e-07,4.8995523651142484e-07,4.8796763608844268e-07,2.9277630879284694e-09,2.1807978772613718e-13,3.751534408833246e-08,7.9759177125986728e-08,3.8185795259566189e-11,1.0076752962848556e-07,9.4181223481130522e-10,4.8995683937959942e-17,2.8698889948830876e-12,1.044246314910087e-17,1.3796352732272355e-12,6.8119973011955115e-15,6.8151574592201902e-15,2.2495729470616293e-18,9.1058144075177816e-19,2.0586445808746873e-13,1.0560028772889086e-33,1.0012336104291831e-33,1.0012341087858689e-33,9.1442136341141375e-18,8.9287763593711693e-13,2.1894484730055175e-21,1.1636731737321248e-20,5.3155968631118476e-15,4.2073116317186374e-15,3.636861783545032e-24,1.6709138100802865e-20,8.8453437229724077e-32,9.8505996959058828e-26,4.6845369596089925e-25,3.6985063581472464e-25,1.015012257583626e-28,4.3916365824654442e-32,2.1899333836448537e-33,6.6103630630363247e-30,2.7178520927401314e-37,5.6284985691206964e-41,8.2144897565949555e-40,2.1890425922920807e-38,4.6816614749285678e-35,2.573285709185568e-21,1.0320476861245175e-23,4.2208124265370145e-25,3.7478403820762556e-26,5.0399299174504673e-23,1.3146714091535432e-22,6.2272360940664872e-18,3.4083742926456129e-20,2.3076601080648571e-20,1.301090920542231e-23,9.4507888377811695e-24,2.9354850962293955e-24,2.4864216943284583e-31,1.1137509410608499e-30,5.8822739977305907e-23,3.256895893032304e-32,1.2582742191570552e-26,3.0603891558275581e-41,1.4145135245525415e-31
3.685432673023419e-12,0.5668282846439574,154.0,0.0,0.0,0.0,0.99999864878121447,1.0,18.999999995969876,1.2483599675287243e-07,5.0077660970660208e-07,4.9868895381024815e-07,3.0574603050967792e-09,2.2289522489686984e-13,3.7527983688145013e-08,8.187564189271442e-08,3.8257682343880014e-11,1.0344146587203459e-07,9.7152163827793429e-10,5.1166185824876872e-17,2.9973590295235259e-12,1.0771872267607191e-17,1.4410184240220277e-12,7.2726930876513525e-15,7.2760845949261126e-15,2.408785531702885e-18,9.8271777173432278e-19,2.1506246623343098e-13,1.2303197377319971e-33,1.1665101664836246e-33,1.1665107599577921e-33,9.7716685005738895e-18,9.2190186959884362e-13,2.3094290880041471e-21,1.2005922192091256e-20,5.5909921988725073e-15,4.4252860861530722e-15,3.9713197257267973e-24,1.7840216576925736e-20,9.8713726315857462e-32,1.0566270143099363e-25,5.1158831354552248e-25,4.0581673043243886e-25,1.1391831866965327e-28,5.0411455735105828e-32,2.5139018278778237e-33,7.3778767311726695e-30,3.1909200247501915e-37,6.6161669066082489e-41,9.4336323638181096e-40,2.5338769195909894e-38,5.3742943239441777e-35,2.688009663676394e-21,1.1016718335873419e-23,4.431874845503137e-25,3.9466879844951757e-26,5.3895236357398631e-23,1.3747184367490245e-22,6.5042422542567576e-18,3.6295756644804704e-20,2.4636802425777864e-20,1.396465718265422e-23,1.014046847867968e-23,3.1994389430887556e-24,2.654163383051528e-31,1.2138953427363599e-30,6.2796476435072705e-23,3.476913628227424e-32,1.3436239689525088e-26,3.6444773346178008e-41,1.5099410168380001e-31
3.765136017061311e-12,0.5668282846434318,154.0,0.0,0.0,0.0,0.99999861957606762,1.0,18.999999995807553,1.2753576578704769e-07,5.1159786269703959e-07,5.0940750965467756e-07,3.1899172215965182e-09,2.2771202833196843e-13,3.7539078905237969e-08,8.3992774961880931e-08,3.8323817645196021e-11,1.0611624646606917e-07,1.0013504103644167e-09,5.3382872501875084e-17,3.1275852201321549e-12,1.1102604932018695e-17,1.503725125881547e-12,7.7536570032059161e-15,7.7572910421729332e-15,2.5753382791194913e-18,1.058696359464095e-18,2.2446141470109181e-13,1.4287262212105106e-33,1.3546271338189277e-33,1.3546278379260397e-33,1.0427520157257813e-17,9.5132734845070387e-13,2.4335475942065416e-21,1.2376690501325401e-20,5.8735942142151411e-15,4.6489644634012808e-15,4.3284265561433273e-24,1.9021151906300114e-20,1.099067650803341e-31,1.1316298821005159e-25,5.5764975995128497e-25,4.4436493880816354e-25,1.2752841824660291e-28,5.7691246116092487e-32,2.877024527856661e-33,8.2152613036241975e-30,3.7331217621193424e-37,7.7497153815977837e-41,1.0800586696272628e-39,2.9239123575726666e-38,6.1506459592982848e-35,2.8052237215269641e-21,1.1743441279173183e-23,4.6481641790224885e-25,4.1519020217282895e-26,5.7548952163023306e-23,1.4360958387113145e-22,6.7872236694491055e-18,3.8597301950508971e-20,2.6265622166148699e-20,1.4964174150288112e-23,1.0863068228489068e-23,3.4806134596781815e-24,2.8292489083066617e-31,1.3205731101980077e-30,6.6944684065135886e-23,3.7065914787375914e-32,1.4327361866240855e-26,4.3238361930777586e-41,1.6095463864224545e-31
3.844839361099204e-12,0.5668282846428968,154.0,0.0,0.0,0.0,0.99999859037095307,1.0,18.999999995642366,1.3023553448361884e-07,5.2241900242086766e-07,5.2012330680939372e-07,3.3251306501364388e-09,2.3252867239060874e-13,3.7548818280033959e-08,8.6110494736868305e-08,3.8384661229554753e-11,1.0879176832166189e-07,1.0312916144680907e-09,5.564569061659915e-17,3.2605673320791912e-12,1.1434584230113526e-17,1.56775459931871e-12,8.2553212509558304e-15,8.2592092742105858e-15,2.7493955169686886e-18,1.1386230285894203e-18,2.340613016794514e-13,1.6539315361441714e-33,1.5681532469084049e-33,1.5681540792824529e-33,1.1112424963208607e-17,9.8115404614749014e-13,2.5618743099921919e-21,1.2748951261519121e-20,6.1634046945310118e-15,4.8783481692788837e-15,4.7091925187419262e-24,2.0253013776617655e-20,1.2209500591567537e-31,1.210152869821201e-25,6.0676906940793233e-25,4.8561778516083903e-25,1.4241615903469775e-28,6.5830187096101158e-32,3.283018334256118e-33,9.127205399014219e-30,4.3527111662127713e-37,9.0468160936601661e-41,1.2329428108250213e-39,3.3639366244056645e-38,7.0186648586917315e-35,2.924927184926761e-21,1.2501286326884838e-23,4.8696791601792724e-25,4.3635676377895086e-26,6.1363901357790439e-23,1.4988029442678143e-22,7.0761773517391229e-18,4.0989827535436981e-20,2.7964523807355467e-20,1.6010534393346736e-23,1.1619355672455691e-23,3.7797217541654498e-24,3.0118326192455446e-31,1.4340547809921809e-30,7.127106452893751e-23,3.9461343980581806e-32,1.5256910174585041e-26,5.1114733457452556e-41,1.7134174419164935e-31
3.924542705137097e-12,0.5668282846423526,154.0,0.0,0.0,0.0,0.99999856116586683,1.0,18.999999995474312,1.3293530284258595e-07,5.3324003541148384e-07,5.3083634845837791e-07,3.4630974071058522e-09,2.3734527588459231e-13,3.7557367336600905e-08,8.8228729582087988e-08,3.8440636363533714e-11,1.1146794093462064e-07,1.0613387170758577e-09,5.7954586890385065e-17,3.3963051488277091e-12,1.1767737719025477e-17,1.6331060655026047e-12,8.7781177793551168e-15,8.7822715096219742e-15,2.9311214760243932e-18,1.2226036761759841e-18,2.4386212548242835e-13,1.9088829848205295e-33,1.8098829910479806e-33,1.8098839716770499e-33,1.1827041007268666e-17,1.0113819364968819e-12,2.6944798983333886e-21,1.31226240320035e-20,6.4604251644479291e-15,5.1134384032015415e-15,5.1146507513768548e-24,2.1536871541434431e-20,1.3534365612015095e-31,1.2922804995620538e-25,6.5908027410965056e-25,5.2970076537871576e-25,1.5867014471264847e-28,7.4907944597520156e-32,3.7358607233935317e-33,1.0118605319932301e-29,5.0587165146549798e-37,1.0526834859741551e-40,1.4035221946834255e-39,3.8591304995995008e-38,7.9868569846355914e-35,3.0471193584380016e-21,1.3290893359899387e-23,5.0964184906806282e-25,4.581769935623401e-26,6.5343536962944649e-23,1.5628390875599637e-22,7.3711003347696504e-18,4.3474765093918864e-20,2.9734970113281731e-20,1.7104811638763391e-23,1.2410097996743697e-23,4.0974897898446413e-24,3.2020686831530381e-31,1.5546157693855799e-30,7.5779316792731e-23,4.1957471904573943e-32,1.622568548334955e-26,6.0218426052954872e-41,1.8216418884674015e-31
4.004246049174989e-12,0.5668282846417992,154.0,0.0,0.0,0.0,0.9999985319608059,1.0,18.999999995303412,1.3563507086394917e-07,5.4406096782338683e-07,5.4154663778193455e-07,3.6038143125702757e-09,2.4216183870743762e-13,3.7564871486643465e-08,9.0347416566190129e-08,3.8492132544682268e-11,1.141446847976629e-07,1.0914855636909593e-09,6.0309508105618479e-17,3.5347984704824554e-12,1.210199715838011e-17,1.6997787462576042e-12,9.3224782824466682e-15,9.3269097125423717e-15,3.1206802902664684e-18,1.3107442595770696e-18,2.5386388454146865e-13,2.1967815931421027e-33,2.0828514220874724e-33,2.0828525735701879e-33,1.2572028104464005e-17,1.0420109934519443e-12,2.8314353666994521e-21,1.3497633038557025e-20,6.7646569207331219e-15,5.3542361842283811e-15,5.5458573397674049e-24,2.2873794220947638e-20,1.497207410797862e-31,1.3780975181735058e-25,7.1472041228064276e-25,5.7674235503919202e-25,1.7638304544267102e-28,8.5009647077075215e-32,4.2398021479727751e-33,1.1194569867580711e-29,5.8609953090101548e-37,1.2210955207802221e-40,1.5934070607179396e-39,4.4150917434910719e-38,9.0643122157191136e-35,3.1717995489001841e-21,1.4112901505583728e-23,5.3283808469707076e-25,4.8065939773273048e-26,6.9491310267309166e-23,1.6282036075425599e-22,7.6719896732988451e-18,4.6053529521390887e-20,3.1578423111549313e-20,1.8248079059047923e-23,1.3236061991284586e-23,4.4346562937507014e-24,3.4001110857664584e-31,1.6825363316972422e-30,8.0473137143386539e-23,4.455634511851413e-32,1.7234488080683854e-26,7.070972172539861e-41,1.9343073279407971e-31
4.083949393212882e-12,0.5668282846412365,154.0,0.0,0.0,0.0,0.99999850275576696,1.0,18.999999995129674,1.3833483854770855e-07,5.5488180545384315e-07,5.5225417795669629e-07,3.7472781902672239e-09,2.4697835850295447e-13,3.7571458441573495e-08,9.2466500418166352e-08,3.8539508167559512e-11,1.1682193008155914e-07,1.1217263570518999e-09,6.2710401106136486e-17,3.6760471125106057e-12,1.2437298268787772e-17,1.7677718640625346e-12,9.8888342000852106e-15,9.8935555928719378e-15,3.3182359969666245e-18,1.4031507858669284e-18,2.6406657739885851e-13,2.5210979758446349e-33,2.3903492094532067e-33,2.3903505572768975e-33,1.3348047792504318e-17,1.0730411911043443e-12,2.9728120669629947e-21,1.3873906905237886e-20,7.0761010596225448e-15,5.6007423726938148e-15,6.0038913697699619e-24,2.4264850502705193e-20,1.6529716570755211e-31,1.4676888968109099e-25,7.7382953597987059e-25,6.2687401716880193e-25,1.9565169257035485e-28,9.6226131286033577e-32,4.799378340343091e-33,1.236042502559753e-29,6.7702902047321675e-37,1.412230529929716e-40,1.804316041042674e-39,5.0378593027624228e-38,1.0260730677192414e-34,3.2989670653437388e-21,1.4967949139036943e-23,5.5655648849746927e-25,5.0381247843659744e-26,7.38106708393649e-23,1.6948958478902715e-22,7.978842442798814e-18,4.8727519104471901e-20,3.3496344098686844e-20,1.9441409275919383e-23,1.4098014052538407e-23,4.7919726687264432e-24,3.6061136315782669e-31,1.8181015329402833e-30,8.5356219203409802e-23,4.7260008706359516e-32,1.8284117677356744e-26,8.2765979265491279e-41,2.0515012590928286e-31
4.1636527372507746e-12,0.5668282846406646,154.0,0.0,0.0,0.0,0.99999847355074734,1.0,18.999999994953097,1.410346058938642e-07,5.6570255376150696e-07,5.629589721556263e-07,3.8934858676023793e-09,2.5179483879241896e-13,3.7577240138214929e-08,9.4585932693942398e-08,3.8583092752092826e-11,1.1949961558220827e-07,1.1520556385028842e-09,6.5157212797185206e-17,3.8200509046707252e-12,1.2773580525281079e-17,1.8370846420499372e-12,1.047761671813846e-14,1.0482640606468162e-14,3.5239525367658354e-18,1.4999293030796413e-18,2.7447020270200421e-13,2.8855873246573088e-33,2.7359368475821553e-33,2.7359384204219027e-33,1.4155763328614577e-17,1.104472503678546e-12,3.1186816953142431e-21,1.4251378425017841e-20,7.3947584986395373e-15,5.8529576874775502e-15,6.4898549747329235e-24,2.5711108742218029e-20,1.8214677028763118e-31,1.5611398305223336e-25,8.3655071816538355e-25,6.8023020926665915e-25,2.1657716472747016e-28,1.0865417018309184e-31,5.4194217235549429e-33,1.3621718218874007e-29,7.7982819562119268e-37,1.6286078462657357e-40,2.0380805084841903e-39,5.7339361043702304e-38,1.1586447162871292e-34,3.4286212189161761e-21,1.5856673884208708e-23,5.8079692436911908e-25,5.2764473377654762e-26,7.8305066537996107e-23,1.7629151569158783e-22,8.291655739104284e-18,5.1498115691372479e-20,3.5490193644730806e-20,2.0685874363621856e-23,1.4996720185981082e-23,5.17020291421335e-24,3.8202299441055268e-31,1.9616012167730994e-30,9.0432253944332087e-23,5.0070506284276439e-32,1.9375373409664206e-26,9.6582916460512214e-41,2.1733110777234687e-31
4.243356081288667e-12,0.5668282846400836,154.0,0.0,0.0,0.0,0.9999984443457447,1.0,18.999999994773699,1.4373437290241615e-07,5.7652321788933097e-07,5.7366102354802436e-07,4.0424341756446919e-09,2.566112819024912e-13,3.7582314985512021e-08,9.6705670804046541e-08,3.8623189634260132e-11,1.2217768749219679e-07,1.182468265090769e-09,6.7649890145312796e-17,3.9668096897177883e-12,1.3110786903368475e-17,1.9077163040051344e-12,1.1089256768745463e-14,1.1094595955393809e-14,3.737993753773688e-18,1.6011858896959128e-18,2.8507475919640036e-13,3.2943093385741541e-33,3.1234635533768224e-33,3.1234653834227865e-33,1.4995839685455797e-17,1.1363049055246665e-12,3.2691162921499876e-21,1.4629984277801327e-20,7.7206300020505455e-15,6.1108827261534116e-15,7.0048733964992713e-24,2.72136369637184e-20,2.003464026057793e-31,1.6585357377179576e-25,9.0303006178718355e-25,7.3694839234429955e-25,2.3926489907352425e-28,1.2239677217596679e-31,6.105076395080918e-33,1.4984223816002056e-29,8.9576601244853122e-37,1.8729694452154289e-40,2.2966502863214017e-39,6.5103192878972157e-38,1.3052463204079325e-34,3.5607613227912612e-21,1.6779712615320411e-23,6.0555925492285869e-25,5.5216465783622806e-26,8.297794352613099e-23,1.8322608874678738e-22,8.6104266779724022e-18,5.4366684909517289e-20,3.7561431599069332e-20,2.1982545853196278e-23,1.5932946009283879e-23,5.5701235247016819e-24,4.0426134662322996e-31,2.1133299669754007e-30,9.5704929703737187e-23,5.2989880010067857e-32,2.0509053843127002e-26,1.1237634577340555e-40,2.2998240768713016e-31
