Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571)
4.780525536906778e-19,0.35569010484544583,154.0,0.0,0.0,0.0,0.99999999999932498,1.0,19.0,3.527207580815837e-14,2.4627504505968738e-13,2.4627462152899805e-13,4.390687715132489e-22,4.3787119597539168e-22,1.4694074865882169e-13,3.4777402484294322e-20,1.816335115078639e-16,4.9541242728115852e-20,2.7351155062751368e-22,4.4769066752523916e-32,6.3765161429966346e-25,5.5020120493047824e-32,3.0620545541303683e-25,5.0546554997137602e-34,5.0546555048019746e-34,4.4923912173296692e-43,5.9582109180314537e-44,4.3218546402216054e-26,2.4626741937577658e-78,2.3188516655113029e-78,2.3188516655129597e-78,7.1361283531557547e-37,4.2380278351164395e-19,4.8404711637862736e-34,5.6247360675101226e-37,9.9917789437276499e-34,7.0141179090899304e-34,1.9479761453714358e-49,1.7433157641394746e-39,3.5491679169527811e-63,3.3140057289899282e-50,4.7386888106140813e-49,5.2144821880108165e-56,6.0864627851100841e-66,1.8091606902730595e-75,1.0580302243418803e-76,4.132428642750341e-60,1.0234600200419882e-86,2.5834906917592281e-90,1.1225684383703141e-87,9.0119399877192963e-82,1.8882987130284154e-78,1.0876510272848994e-33,1.662455157863587e-42,3.0575026684432927e-43,1.9559889286822466e-43,6.2675338019947533e-47,3.5158633261722188e-40,2.5014178532874421e-30,4.4413967971140693e-39,2.9516116588968542e-39,2.6232854653627974e-48,2.1055860653955956e-48,1.8375117597088669e-49,2.7286510007336587e-52,7.1864565516415544e-58,8.8879582023358819e-42,4.5600913560339223e-51,4.1502296733043105e-50,8.2181488022095522e-92
9.565204440917732e-19,0.3556901048454457,154.0,0.0,0.0,0.0,0.99999999999864941,1.0,19.0,7.0574796338928361e-14,4.927640548551853e-13,4.9276320796555375e-13,1.7574193205431644e-21,1.7478527974801502e-21,2.9400898877827622e-13,1.3920017262565485e-19,3.6342469000072052e-16,1.9829397963111307e-19,1.0947587055652962e-21,3.5591761110611679e-31,2.5522681607488697e-24,4.3163202288977268e-31,1.2256198121689421e-24,4.0467978305226899e-33,4.0467978386704495e-33,7.193666846256316e-42,9.5408969904016601e-43,1.7298681609834578e-25,3.158624310686206e-76,2.9741576300826299e-76,2.9741576300868787e-76,5.7132418423232055e-36,8.479739440292862e-19,1.9374503294935776e-33,4.5029545015229422e-36,7.9994948364509207e-33,5.6155565802299741e-33,3.119299881841945e-48,1.3957126179614951e-38,1.1366893983948147e-61,5.3067187285604353e-49,4.059184216737569e-48,1.6700358021564414e-54,3.8986607965142394e-64,2.3177178383998095e-73,1.3554437373885024e-74,7.066182446577049e-59,2.6223205098170477e-84,6.6194483925354726e-88,2.8761915713257773e-85,1.1545209188973024e-79,2.4191016541170207e-76,4.3534385908329068e-33,1.3309749583701609e-41,2.4478593248959458e-42,1.5659628139800867e-42,9.068272952470371e-46,2.8148163106936807e-39,1.0012190240435915e-29,3.5558177969558683e-38,2.3630840171534593e-38,4.200670636700391e-47,3.3716773069761581e-47,2.9424128135743852e-48,4.3336517474791723e-51,2.2631492804170949e-56,7.1157707428090188e-41,3.7263932975817636e-50,6.6456514337081833e-49,2.108135260226685e-89
1.913456224893964e-18,0.35569010484544583,154.0,0.0,0.0,0.0,0.99999999999729838,1.0,19.0,1.4118023740025413e-13,9.8574207021341981e-13,9.8574037819738791e-13,7.0319663328318947e-21,6.9557804592079551e-21,5.8814495251911513e-13,5.5698144823833991e-19,7.2700663287554973e-16,7.934334122480924e-19,4.3804585020244007e-21,2.8090976155478777e-30,1.0212396610154593e-23,3.3204868932947243e-30,4.9040756609583417e-24,3.2386681429855603e-32,3.2386681560272415e-32,1.1514512566235227e-40,1.5271637594633013e-41,6.9217258781916965e-25,4.047141006038748e-74,3.8107841008846348e-74,3.8107841008955236e-74,4.5723299810586156e-35,1.6963167843613837e-18,7.7523281712422085e-33,3.6033249605080364e-35,6.4020210800625711e-32,4.4941477352578258e-32,4.9929113173524959e-47,1.1169942735880226e-37,3.6389359935562198e-60,8.4941794636093969e-48,3.6733053085679442e-47,5.3463458587722835e-53,2.4962016704939715e-62,2.9679477666017746e-71,1.7357100836216067e-72,1.2747598392659383e-57,6.7160233435472591e-82,1.6953065690371791e-85,7.3658762728845342e-83,1.4784195130680867e-77,3.0977745675071572e-74,1.7419424830545247e-32,1.0651844582563397e-40,1.9590283694286928e-41,1.2532179231224494e-41,1.3740445581641415e-44,2.2526890885411415e-38,4.0061801998041696e-29,2.8457346029172614e-37,1.8911853772851355e-37,6.7237958933874412e-46,5.3968674005676678e-46,4.7097764072859757e-47,6.8249552879248253e-50,7.0107812300867744e-55,5.6947790973703334e-40,3.0132962253989669e-49,1.0636975247285913e-47,5.4023231913018132e-87
3.827327786498346e-18,0.3556901048454457,154.0,0.0,0.0,0.0,0.99999999999459621,1.0,19.0,2.8239111952204861e-13,1.9716980841934439e-12,1.9716947080959478e-12,2.8132443521034519e-20,2.7528903109877013e-20,1.1764148140157675e-12,2.2282840056907401e-18,1.4541688621854456e-15,3.1742439316165537e-18,1.7524667915469988e-20,2.1872322238601877e-29,4.0856232228120338e-23,2.4651295441337518e-29,1.9619495734469901e-23,2.5914265398549682e-31,2.5914265607257752e-31,1.8426843313785077e-39,2.4439556739745943e-40,2.769141048425099e-24,5.1829672182499789e-72,4.8802769766461278e-72,4.8802769766740161e-72,3.6585588979582295e-34,3.3930045422128134e-18,3.1014386360871669e-32,2.8825560401275683e-34,5.1225799548745944e-31,3.5959942671799184e-31,7.9902838906122501e-46,8.937651192467391e-37,1.1647043941634465e-58,1.3593367829139034e-46,3.6188902986817169e-46,1.7111798977613156e-51,1.5979006649716799e-60,3.7997681758188502e-69,2.222173868785583e-70,2.4999978727631335e-56,1.7196632701137321e-79,4.340897194143359e-83,1.8858884936482948e-80,1.8927746581434923e-75,3.9659812834737921e-72,6.9689040983352284e-32,8.5230937521433492e-40,1.5675154678169852e-40,1.0027195307846225e-40,2.1369049858371078e-43,1.802462423839235e-37,1.6027329112153043e-28,2.2770195365791526e-36,1.5132355976661518e-36,1.0760221545084945e-44,8.6367062311245704e-45,7.5371745721308594e-46,1.0581093724362102e-48,2.1074895938846449e-53,4.5566883145373071e-39,2.4236839777627022e-48,1.7021359359252375e-46,1.3836987538854278e-84
7.655070909707109e-18,0.3556901048454458,154.0,0.0,0.0,0.0,0.99999999998919198,1.0,19.0,5.6481288376220956e-13,3.9436100467070922e-12,3.9436033256326395e-12,1.1253892661087182e-19,1.0780493927649697e-19,2.3529462731270174e-12,8.9138256649259771e-18,2.908486695076373e-15,1.269795813825094e-17,7.0104229051759192e-20,1.6603844442108399e-28,1.6343819672907392e-22,1.7221247860555617e-28,7.8484368063803326e-23,2.073338013337907e-30,2.0733380467341821e-30,2.9485546756309152e-38,3.9107155497211085e-39,1.1077465542654975e-23,1.1616978621400046e-69,1.0938535964057317e-69,1.0938535964182124e-69,2.9271253723032376e-33,6.7863883666644716e-18,1.240678475171743e-31,2.3052221382556055e-33,4.0984377196747048e-30,2.8770577859976137e-30,1.2785755565311133e-44,7.1507997078043946e-36,3.7274460681515542e-57,2.1751329836415054e-45,3.9829912986350375e-45,5.4762840768322847e-50,1.0227532052844639e-58,4.8641678422800952e-67,2.8446542734828101e-68,5.4724482504105651e-55,4.4027604874476087e-77,1.1113765264136376e-80,4.8274569779442047e-78,2.4229872113333073e-73,5.0769410069279716e-70,2.7877884184533464e-31,6.8191219462958726e-39,1.2541236480837374e-39,8.0217945076121527e-40,3.3696918122082928e-42,1.4420570796849545e-36,6.4114531338481595e-28,1.8217877750936473e-35,1.2107033595095074e-35,1.7217974853433268e-43,1.382001201317153e-43,1.2060702855374083e-44,1.5934886269298767e-47,6.0125825127422366e-52,3.6456964651198304e-38,1.9442011155688802e-47,2.7232900834093946e-45,6.1923982106082273e-82
1.5310557156124636e-17,0.35569010484544583,154.0,0.0,0.0,0.0,0.99999999997838351,1.0,19.0,1.1296564122288191e-12,7.8874337210900826e-12,7.8874203916643347e-12,4.5017397618505791e-19,4.1373565679387678e-19,4.7059761362856495e-12,3.5656467318735533e-17,5.8170958581842605e-15,5.0793491637744211e-17,2.8042714521469071e-19,1.204500208662674e-27,6.5377912654345964e-22,1.0967353385148696e-27,3.1395023088034799e-22,1.6587490478413739e-29,1.6587491012768091e-29,4.7177988213641163e-37,6.2574268598379037e-38,4.431166408126899e-23,1.4920964117827971e-67,1.4049565555427037e-67,1.4049565555748179e-67,2.3418120201170632e-32,1.3573189250561882e-17,4.9629322695898596e-31,1.8426007092208284e-32,3.2788812512022788e-29,2.3017382420751478e-29,2.0458251807879112e-43,5.7209110928687851e-35,1.1928455647185024e-55,3.4803029678912496e-44,4.9267941811729669e-44,1.7524599820684072e-48,6.5458106096540892e-57,6.2263187418713748e-65,3.6412650924829234e-66,1.3467146864390594e-53,1.1271402881576843e-74,2.8452097046239276e-78,1.2354150317776819e-75,3.1015260663599801e-71,6.4986766031801115e-68,1.1151606698789892e-30,5.4555557814902732e-38,1.0033340752921861e-38,6.416583057607296e-39,5.3517314494345079e-41,1.153620794735452e-35,2.5646853893598466e-27,1.4574981006513523e-34,9.6860856483039658e-35,2.7549741538597211e-42,2.2112747855829828e-42,1.929809576445149e-43,2.2805555240757011e-46,1.5803284663363901e-50,2.9166951269450868e-37,1.5574693533819549e-46,4.3561919463185625e-44,1.5933536205230314e-79
3.062152964895969e-17,0.3556901048454458,154.0,0.0,0.0,0.0,0.99999999995676658,1.0,19.0,2.2593434691071899e-12,1.5775080144565088e-11,1.5775053847561235e-11,1.8007321580160501e-18,1.5298316241234791e-18,9.4119036460621534e-12,1.4262648127406874e-16,1.1634208175636016e-14,2.031748383588479e-16,1.1217219554706986e-18,8.1114956123456378e-27,2.6151676203950244e-21,6.2075357398733266e-27,1.2558263445740811e-21,1.3270305665996817e-28,1.327030652094321e-28,7.5482585143816945e-36,1.0012021476403829e-36,1.7725025374560006e-22,1.9100241142732792e-65,1.7984768825255988e-65,1.7984768826078184e-65,1.8734949706225542e-31,2.7146923958324631e-17,1.9852264385422953e-30,1.4714591562435262e-31,2.6231279373006057e-28,1.8414066943270629e-28,3.273404289340157e-42,4.5768371129111238e-34,3.8172069519553065e-54,5.5683485390752045e-43,6.7259966977608499e-43,5.6077439423969384e-47,4.189226521645826e-55,7.969515293667633e-63,4.660718507338319e-64,3.6622886276110567e-52,2.885417290033402e-72,7.2835857037126768e-76,3.160289170417607e-73,3.969895058472229e-69,8.3181262270156302e-66,4.4607328642510235e-30,4.3645470293544046e-37,8.0266635858202972e-38,5.1315377107368638e-38,8.5300363463174706e-40,9.2279114930517389e-35,1.0258948547874728e-26,1.1660240673628842e-33,7.7490508157666754e-34,4.4079365337279136e-41,3.5380029060807571e-41,3.0877706282062396e-42,3.0106629470889349e-45,3.7228737874883946e-49,2.3334106889232301e-36,1.2468199700388267e-45,6.9659477033671579e-43,4.0793655768940349e-77
4.5932502141794743e-17,0.35569010484544583,154.0,0.0,0.0,0.0,0.99999999993514965,1.0,19.0,3.3890305259307123e-12,2.366272570976527e-11,2.3662686627291889e-11,3.8265781721803042e-18,3.0831521591006176e-18,1.4117698943012516e-11,3.0307972322569192e-16,1.7451214486255582e-14,4.3174432423942873e-16,2.3836595501044187e-18,2.1132138759192468e-26,5.557261387199501e-21,1.4910004949371912e-26,2.6686467617609282e-21,3.7945008791007178e-28,3.7945011937720598e-28,2.7782033083076452e-35,3.6850891233243438e-36,3.7665903067371493e-22,9.8550367982849726e-65,9.2794932440757314e-65,9.2794932445805188e-65,5.3570597048887097e-31,4.0720791606047123e-17,4.2186511712902273e-30,4.2031245775742951e-31,7.5004875736655671e-28,5.2652590179816955e-28,1.2048371494856709e-41,1.3086972759238964e-33,1.7428096002246429e-53,2.0494847483574207e-42,2.3805986613834087e-42,2.560258008235375e-46,2.3016603760694382e-54,5.1413832426797438e-62,3.0067751220064325e-63,1.6147933602396477e-51,2.1427430334319656e-71,5.4088730160912991e-75,2.3464118737133464e-72,2.5611088979929066e-68,5.3662831274845556e-65,9.4791132442078921e-30,1.247995080791707e-36,2.2951053389936591e-37,1.4670041616744594e-37,3.1368161027446611e-39,2.6384128114907614e-34,2.1800393626421346e-26,3.3341169657335984e-33,2.2157574605783691e-33,1.6223988129343005e-40,1.3022049764728884e-40,1.1365105253895299e-41,1.0165020162239178e-44,1.5206800067158443e-48,6.6721355632777299e-36,3.5657460410905241e-45,2.5632141853020661e-42,2.5045211959649694e-76
7.655444712746484e-17,0.35569010484544583,154.0,0.0,0.0,0.0,0.99999999989191568,1.0,19.0,5.6484046393583613e-12,3.9438013817425709e-11,3.9437949482090206e-11,1.0579419531768632e-17,7.5283816351293968e-18,2.3528760715323925e-11,8.3790709857815648e-16,2.9084803095619964e-14,1.1936187290995745e-15,6.5900563755682699e-18,7.7176467522481423e-26,1.536425921774474e-20,4.7433072799528785e-26,7.3780641335410622e-21,1.7438234740445889e-27,1.7438237161366991e-27,2.137389741356737e-34,2.8353043845352235e-35,1.0413572943282169e-21,6.6434958674037316e-63,6.255509378051853e-63,6.2555093786266235e-63,2.4619256545377285e-30,6.7869058661269027e-17,1.1663535715362562e-29,1.9255937197908032e-30,3.4468799112121737e-27,2.4196714348928498e-27,9.2701966838570187e-41,6.0143277937804837e-33,2.2687651276575322e-52,1.5767686344531251e-41,1.7291546093965298e-41,3.3326264232448051e-45,5.1315950007032307e-53,1.9886120796073162e-60,1.1629768602649393e-61,1.975276085146202e-50,1.4557835778960354e-69,3.6748085012860933e-73,1.5921141001202296e-70,9.9061777687419389e-67,2.0756002611064256e-63,2.6207104098781668e-29,5.7353593371945841e-36,1.0547070494082579e-36,6.7376380321094994e-37,2.4101094775143008e-38,1.2122346017169343e-33,6.0272003171823669e-26,1.532242290219094e-32,1.0182865929439051e-32,1.2482318725868435e-39,1.0018737435077568e-39,8.7444610441995172e-41,6.1096911471204334e-44,1.4058621447401771e-47,3.0662853524758104e-35,1.6390125105942816e-44,1.9701673504960192e-41,2.8517523026118457e-74
1.0411419761456795e-16,0.3556901048454458,154.0,0.0,0.0,0.0,0.99999999985300514,1.0,19.0,7.6818413412660288e-12,5.3635770904818747e-11,5.3635683866701729e-11,1.8838845530222352e-17,1.2378241151242256e-17,3.1998289172804118e-11,1.4920390393783688e-15,3.9554690356909092e-14,2.1254453446886381e-15,1.1734845337570329e-17,1.5412777148062127e-25,2.7359224028747266e-20,8.9082795540273894e-26,1.3138171521469145e-20,3.9253373347568647e-27,3.925338001463549e-27,5.886215786421066e-34,7.8084850883755327e-35,1.8543525057021435e-21,3.7992436632771264e-62,3.5773642141830798e-62,3.5773642145413072e-62,5.5417868040693597e-30,9.2302928543199972e-17,2.0769510992890124e-29,4.3270048831992794e-30,7.7587972010851406e-27,5.446589505979305e-27,2.5530550538089229e-40,1.3538220382580363e-32,7.417218879716078e-52,4.3423230722865878e-41,4.6856845383147713e-41,1.0894932620523984e-44,1.9370930100144303e-52,8.4525332701827772e-60,4.943196746782602e-61,6.3632728673721474e-50,6.8110552223418878e-69,1.7193065534529572e-72,7.4471806807989438e-70,4.210638825587673e-66,8.8222739922187355e-63,4.6667176866673167e-29,1.29102616177706e-35,2.3740834118771101e-36,1.5161126700436964e-36,6.634708691727644e-38,2.7283712788327202e-33,1.0732678000712968e-25,3.449063727224436e-32,2.2921575289982433e-32,3.4376047362346205e-39,2.7591279135575666e-39,2.408262125360898e-40,1.5126309598780096e-43,4.0836739149847982e-47,6.9021906208641391e-35,3.6896332476471314e-44,5.423403929264995e-41,1.7773656001553609e-73
1.3167394810167105e-16,0.35569010484544583,154.0,0.0,0.0,0.0,0.9999999998140946,1.0,19.0,9.7152780429861121e-12,6.783352586685072e-11,6.7833415938847411e-11,2.9407733234354254e-17,1.7913603833182876e-17,4.0467365539717463e-11,2.32905235079418e-15,5.0024215116011004e-14,3.3177908525820976e-15,1.8318098665819255e-17,2.6060594997124605e-25,4.2708148473800413e-20,1.4389135422258884e-25,2.0508894387394039e-20,7.4191528500616022e-27,7.4191543516216991e-27,1.3256905998058915e-33,1.7586892211854008e-34,2.8946739214365219e-21,1.173158581834224e-61,1.1046450039637092e-61,1.1046450040954255e-61,1.0474360613536571e-29,1.1673725307615603e-16,3.2421804243745601e-29,8.1635151968639721e-30,1.4664430784351884e-26,1.0294267620890828e-26,5.7502539694172971e-40,2.5588152731593147e-32,1.9641267830460631e-51,9.7798003485914377e-41,1.0429606680729892e-40,2.8849378852657557e-44,5.9622716522711437e-52,2.9952356474379285e-59,1.7516688791785839e-60,1.6650551152251189e-49,2.7567122303671732e-68,6.9587319384215593e-72,3.0128939457960972e-69,1.4920828309141216e-65,3.1262568938572566e-62,7.2848203441580316e-29,2.4401263789266673e-35,4.487066012474713e-36,2.8645128915637564e-36,1.4938103868400448e-37,5.1560877423652058e-33,1.6753879811305728e-25,6.5189526715829535e-32,4.3323323406224987e-32,7.7423195817928969e-39,6.2141960114058583e-39,5.4241301530113098e-40,3.0690007418534246e-43,9.5862571602414888e-47,1.3045604118167922e-34,6.9739358414874549e-44,1.2208810057550864e-40,6.5351590135247592e-73
1.5923369858877414e-16,0.3556901048454458,154.0,0.0,0.0,0.0,0.99999999977518406,1.0,19.0,1.1748714744529006e-11,8.2031278955509866e-11,8.2031145826625389e-11,4.2158150878909585e-17,2.3962276141007463e-17,4.8936014880347531e-11,3.3388079348899329e-15,6.0493397464388193e-14,4.7562118649490432e-15,2.6260098830615866e-17,3.9562950656802766e-25,6.1225235706398191e-20,2.111429563028825e-25,2.940101379945033e-20,1.2400843029778337e-26,1.2400845915626638e-26,2.5478344753316798e-33,3.3801271902310195e-34,4.1497290079279671e-21,3.6156374197647147e-61,3.4044807537354333e-61,3.4044807541632919e-61,1.7507527131078591e-29,1.4117200707515387e-16,4.6479417217535646e-29,1.3622001435181877e-29,2.4510717362632138e-26,1.7206251491880943e-26,1.1051854405693071e-39,4.2769664759663949e-32,4.2904188005852599e-51,1.8795796808308499e-40,1.9883410529110313e-40,6.3016142341668451e-44,1.4656163570761368e-51,8.2164032935016768e-59,4.8051038232638114e-60,3.6072912697418756e-49,8.3785142088888182e-68,2.1149793705915702e-71,9.1538101339799592e-69,4.0930506091544516e-65,8.5758154565812324e-62,1.0443327558379385e-28,4.0785816370861221e-35,7.4997923992997085e-36,4.7863057200816606e-36,2.8702955695941802e-37,8.6170936494961166e-33,2.401792197309729e-25,1.0896174394199537e-31,7.2413348289966093e-32,1.4880190550568687e-38,1.194319385150128e-38,1.0425039886686454e-39,5.3984974168498011e-43,1.8970500042345495e-46,2.1805246787980513e-34,1.1656994092248322e-43,2.3453923768021065e-40,2.122838660797906e-72
2.1435319956298034e-16,0.3556901048454457,154.0,0.0,0.0,0.0,0.99999999969736308,1.0,19.0,1.5815588147210716e-11,1.104267811598431e-10,1.1042660062077504e-10,7.2633921055224874e-17,3.6931108440767376e-17,6.5872339797164167e-11,5.7522299455685281e-15,8.1430981331578238e-14,8.1941893186641059e-15,4.5242594683160838e-17,7.3184448596231231e-25,1.0548432545295695e-19,3.7403493291589193e-25,5.0654768131168375e-20,2.6474409408864e-26,2.6474416871124731e-26,6.5881784980427336e-33,8.7407937301199844e-34,7.1495353103892732e-21,2.2831386803729759e-60,2.1498012094983077e-60,2.1498012097866792e-60,3.7376676570441687e-29,1.9004249446246266e-16,8.008009031383992e-29,2.9002059185819683e-29,5.2326445815074831e-26,3.673258406762138e-26,2.8579839439758422e-39,9.1308445693412845e-32,1.3212308511893599e-50,4.8602399798754919e-40,5.0930307755870134e-40,1.9404725647668452e-43,5.303043858616997e-51,3.4554966939362878e-58,2.0208381143029951e-59,1.100076855882891e-48,4.0585807963483196e-67,1.0245081004909887e-70,4.4316366227044889e-68,1.7214243272589893e-64,3.606651500155847e-61,1.7992724190517299e-28,8.7073128208420733e-35,1.601061179028514e-35,1.0212613143740274e-35,7.4198272872724475e-37,1.8392658181510709e-32,4.1380279373734842e-25,2.3262052125801458e-31,1.545943639372254e-31,3.8478304798801814e-38,3.0883389318458896e-38,2.6958852738819223e-39,1.2271019137281791e-42,5.0809824342854604e-46,4.6551743103684806e-34,2.4887155495979518e-43,6.0605624787534342e-40,1.4307651437634894e-71
2.6947270053718654e-16,0.3556901048454457,154.0,0.0,0.0,0.0,0.99999999961954211,1.0,19.0,1.9882461549237463e-11,1.3882227722088634e-10,1.3882204734062451e-10,1.1117350194890012e-16,5.1016180379218169e-17,8.2807086429510968e-11,8.80410550558461e-15,1.0236729960218676e-13,1.2541659143882812e-14,6.924727514356407e-17,1.1760487326724987e-24,1.6145417093890428e-19,5.8294492614393357e-25,7.7532219345172551e-20,4.8140864586778112e-26,4.8140880389137599e-26,1.3951289612817016e-32,1.8510638183091995e-33,1.0943084482222035e-20,8.1961367758151155e-60,7.7174745961651812e-60,7.7174745973234348e-60,6.7965586696939888e-29,2.3891456933075692e-16,1.2257225836171339e-28,5.2601388276474479e-29,9.5147972994601418e-26,6.6792820750288204e-26,6.052523355230486e-39,1.6603459507462376e-31,3.2056085842678823e-50,1.0292226119961148e-39,1.0716714401044638e-39,4.7078101054012956e-43,1.4539520311015043e-50,1.0584203755888172e-57,6.1898374789532749e-59,2.6516054911498864e-48,1.3753952552641231e-66,3.4719184872629936e-70,1.5011599858698475e-67,5.2728106290817515e-64,1.1047192079362759e-60,2.753967468831723e-28,1.5833308572104985e-34,2.9112538092772013e-35,1.8560912541177449e-35,1.5708913488374099e-36,3.3438429048582906e-32,6.3336676187904323e-25,4.2299438354311125e-31,2.8111318958384169e-31,8.1484875702142163e-38,6.5400842067835136e-38,5.7092261604613829e-39,2.3318722703633189e-42,1.1023902842981577e-45,8.4649311896078547e-34,4.5255549473814901e-43,1.2826032405116723e-39,5.7467296424497144e-71
3.245922015113927e-16,0.3556901048454457,154.0,0.0,0.0,0.0,0.99999999954172114,1.0,19.0,2.3949334950564813e-11,1.6721776714881752e-10,1.6721748543852224e-10,1.5832383365753064e-16,6.5866584303189089e-17,9.97401478725468e-11,1.2537680161926213e-14,1.2330226650993026e-13,1.786022565799913e-14,9.8614539867811969e-17,1.7363356694071823e-24,2.2992903401894608e-19,8.4099442987233232e-25,1.1041480666549998e-19,7.9634412638566444e-26,7.9634442533065516e-26,2.639253746235952e-32,3.5019501642905204e-33,1.5584214146335411e-20,2.4962855453196659e-59,2.3505000975622653e-59,2.3505000979462186e-59,1.1242859034077312e-28,2.877883393549968e-16,1.745593706962685e-28,8.6785660673218426e-29,1.5738994423951252e-25,1.1048599354646355e-25,1.1450680515511968e-38,2.7465373931525123e-31,6.8448205691193198e-50,1.9470574585171368e-39,2.0175032346328482e-39,1.0051942683408158e-42,3.4647018833872663e-50,2.7881739919562637e-57,1.6305755959715074e-58,5.6327498651190431e-48,3.9728823309509657e-66,1.0028793412724597e-69,4.3342525286592125e-67,1.3890293413175894e-63,2.9101381121959203e-60,3.9219667499692009e-28,2.6191386810152201e-34,4.8156093555488795e-35,3.068721065984291e-35,2.9711745909584056e-36,5.5302544313427411e-32,9.0198712072374235e-25,6.9971382031114224e-31,4.6501619668992954e-31,1.5415443463719483e-37,1.2372561771721698e-37,1.0801179937868544e-38,3.9911845257949393e-42,2.1254538210648556e-45,1.4002649123639598e-33,7.4862675746960351e-43,2.424858841248439e-39,1.9050002551821298e-70
4.3483120345980513e-16,0.35569010484544583,154.0,0.0,0.0,0.0,0.99999999938607942,1.0,19.0,3.2083081751081937e-11,2.2400872962397741e-10,2.2400833528268588e-10,2.7894189494964425e-16,9.6543848286542452e-17,1.3360112117252685e-10,2.2087959341166812e-14,1.6516807057805066e-13,3.1464827070616437e-14,1.7373743561422572e-16,3.2127461574331595e-24,4.0509812708131086e-19,1.5072668666677644e-24,1.9453375255084269e-19,1.8369138685626157e-25,1.8369147744678686e-25,7.9977044785625043e-32,1.0613445774189134e-32,2.7456974473701061e-20,2.068197241789978e-58,1.9474125641433687e-58,1.9474125646192684e-58,2.593382771731988e-28,3.8554106039027218e-16,3.075557612261059e-28,1.9888983308402625e-28,3.6302904181312877e-25,2.5484235688494658e-25,3.4705276083874259e-38,6.3353937838524737e-31,2.7504943557582227e-49,5.9002512631360638e-39,6.0644712113300101e-39,4.0386020443416245e-42,1.8698199504217235e-49,2.0543129644697704e-56,1.2014002730180128e-57,2.2410826071940712e-47,4.0723783886929748e-65,1.0280041773264341e-68,4.4327692286708467e-66,1.0234994131571379e-62,2.1441758710934435e-59,6.9098968423152076e-28,6.0415214331655675e-34,1.1107082540939362e-34,7.0692662266167567e-35,8.9994906323321583e-36,1.2750118045339507e-31,1.5891610711947121e-24,1.614008655402243e-30,1.0726449712474168e-30,4.6717023504685098e-37,3.7494795162656765e-37,3.2736560154486762e-38,9.7036848871641192e-42,6.6554346931712366e-45,3.2299657855010702e-33,1.7268829399184459e-42,7.3348764771164255e-39,2.3611987136741004e-69
5.450702054082175e-16,0.3556901048454458,154.0,0.0,0.0,0.0,0.99999999923043759,1.0,19.0,4.0216828548757818e-11,2.8079966951833664e-10,2.8079915010093262e-10,4.3454037020729957e-16,1.2799926207495074e-16,1.674552506604378e-10,3.4406723029040487e-14,2.0702838594909439e-13,4.9013200969082606e-14,2.7064187474458607e-16,5.1621452896884417e-24,6.310671978594279e-19,2.3731322765008699e-24,3.0304808458457274e-19,3.5287427350491807e-25,3.5287448654339931e-25,1.8807636764099005e-31,2.4962031968638989e-32,4.27729677238333e-20,8.9184375182434553e-58,8.397592337296845e-58,8.3975923397541332e-58,4.9819516301750941e-28,4.8330066787135357e-16,4.7912993600932261e-28,3.7975225025404363e-28,6.9734933489370318e-25,4.8953149053883376e-25,8.1627142402441925e-38,1.2170401355806981e-30,7.8653945651569883e-49,1.3875414171142414e-38,1.4194679736891116e-38,1.154744801155169e-41,6.4535948848405393e-49,8.4931628595908975e-56,4.9669593615076164e-57,6.3738341020963157e-47,1.9999792119565668e-64,5.0486322585078199e-68,2.1740293893579981e-65,4.2316173725265114e-62,8.8646847436258599e-59,1.0764358552129927e-27,1.160586069698563e-33,2.1335083219901815e-34,1.3563432776198131e-34,2.1156101180237811e-35,2.4481605531833424e-31,2.4756225807262257e-24,3.1005206004408279e-30,2.0605688173875047e-30,1.0986888605692401e-36,8.8178702410525154e-37,7.6996343190604008e-38,1.926577809644744e-41,1.595854975185197e-44,6.2048152059958168e-33,3.3174153026880708e-42,1.7221826775989362e-38,1.219194922461199e-68
