Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73)
3.3021986150174763e-12,1.0168345563070802,154.0,0.0,0.0,0.0,0.99999914201406104,1.0,18.999999998929841,1.1647301497450595e-07,2.6187393951535771e-07,2.6133919051695009e-07,8.0209093648228625e-10,6.4165759661758746e-14,4.0483083722120267e-08,7.779909535162632e-08,4.2245591150930758e-11,9.8903676497093778e-08,2.6798996439367746e-10,1.3272932228904409e-17,8.3513318702056656e-13,2.9416140729314001e-18,7.1218174734449659e-13
3.3764617143186803e-12,1.0168345563068193,154.0,0.0,0.0,0.0,0.99999912273781622,1.0,18.999999998884874,1.1909236843705789e-07,2.6776048458205613e-07,2.6719825283253759e-07,8.3829878839148203e-10,6.560816947271762e-14,4.0503539822106612e-08,7.9932567322990163e-08,4.2346802934886653e-11,1.0161589631554347e-07,2.7674598166592581e-10,1.387210780900059e-17,8.7235326037047246e-13,3.037725940992427e-18,7.4454012805319013e-13
3.4507248136198842e-12,1.0168345563065528,154.0,0.0,0.0,0.0,0.99999910346162713,1.0,18.99999999883908,1.2171172161055172e-07,2.736469881644075e-07,2.7305652713205581e-07,8.752937117292259e-10,6.705056911754812e-14,4.0521643631631012e-08,8.2067053806855683e-08,4.2440399162409968e-11,1.0432940587247008e-07,2.855432560163396e-10,1.4484308262488602e-17,9.1037074434810461e-13,3.1342906816511262e-18,7.7761585784505292e-13
3.524987912921088e-12,1.016834556306282,154.0,0.0,0.0,0.0,0.99999908418548733,1.0,18.999999998792461,1.2433107449498759e-07,2.7953345252597563e-07,2.7891401419326688e-07,9.130749288309241e-10,6.8492959150958086e-14,4.0537665638845753e-08,8.4202438139442219e-08,4.2526952852449919e-11,1.0704405685670659e-07,2.943795238811304e-10,1.5109520720164353e-17,9.491853732692028e-13,3.2312834481161594e-18,8.1140883978055857e-13
3.599251012222292e-12,1.0168345563060066,154.0,0.0,0.0,0.0,0.99999906490939172,1.0,18.999999998745022,1.2695042709036565e-07,2.8541987980613487e-07,2.8477071479316453e-07,9.5164166280023694e-10,6.9935340097219908e-14,4.055184522732899e-08,8.6338617072629399e-08,4.260699390784928e-11,1.0975971801201303e-07,3.0325264588582219e-10,1.5747732325537135e-17,9.8879690132573446e-13,3.3286807568031484e-18,8.4591897701661686e-13
3.673514111523496e-12,1.016834556305726,154.0,0.0,0.0,0.0,0.9999990456333353,1.0,18.999999998696758,1.2956977939668605e-07,2.913062720268842e-07,2.906266297079747e-07,9.9099313750831883e-10,7.1377712451843373e-14,4.0564394252952749e-08,8.8475499231224735e-08,4.2681012359535906e-11,1.1247627317584635e-07,3.1216060003170746e-10,1.639893023481724e-17,1.0292051010963948e-12,3.4264604125434498e-18,8.8114617280634453e-13
3.747777210824699e-12,1.016834556305441,154.0,0.0,0.0,0.0,0.99999902635731408,1.0,18.999999998647681,1.3218913141394894e-07,2.9719263109928655e-07,2.9648175971315684e-07,1.0311285775930612e-09,7.2820076683153025e-14,4.0575500210648814e-08,9.0613003747110882e-08,4.2749461366943427e-11,1.1519361954299351e-07,3.2110147525578023e-10,1.7063101616903286e-17,1.0704097621686955e-12,3.524601437892577e-18,9.1709033049885182e-13
3.822040310125903e-12,1.016834556305151,154.0,0.0,0.0,0.0,0.99999900708132383,1.0,18.99999999859779,1.3480848314215445e-07,3.0307895882955555e-07,3.0233610558340379e-07,1.0720472084583328e-09,7.4262433233776886e-14,4.0585329036350794e-08,9.2751059050745132e-08,4.2812759992534536e-11,1.179116661292404e-07,3.3007346534412053e-10,1.7740233653369661e-17,1.1124106898644842e-12,3.6230840063182995e-18,9.5375135353904037e-13
3.896303409427106e-12,1.0168345563048564,154.0,0.0,0.0,0.0,0.99999898780536178,1.0,18.999999998547089,1.3742783458130255e-07,3.0896525692480861e-07,3.081896680926434e-07,1.1137482562732262e-09,7.5704782522059911e-14,4.0594027585727066e-08,9.4889601802061182e-08,4.2871295767311807e-11,1.2063033241225959e-07,3.3907486317945897e-10,1.8430313538454102e-17,1.1552077040611745e-12,3.7218893790570552e-18,9.9112914546741633e-13
3.97056650872831e-12,1.0168345563045569,154.0,0.0,0.0,0.0,0.99999896852942449,1.0,18.999999998495571,1.4004718573139346e-07,3.148515269985031e-07,3.1404244801403879e-07,1.1562309479712987e-09,7.7147124943396111e-14,4.0601725827631727e-08,9.7028575944415659e-08,4.2925427063209889e-11,1.2334954712892093e-07,3.4810405530443042e-10,1.9133328479045169e-17,1.1988006381014258e-12,3.8209998454356825e-18,1.029223609919914e-12
4.044829608029513e-12,1.016834556304253,154.0,0.0,0.0,0.0,0.99999894925350918,1.0,18.999999998443251,1.4266653659242726e-07,3.2073777057557462e-07,3.1989444611998917e-07,1.1994945112498196e-09,7.8589460871483374e-14,4.060853878571589e-08,9.9167931867154949e-08,4.2975485287061956e-11,1.2606924721068773e-07,3.5715951678304178e-10,1.9849265694669614e-17,1.2431893377845654e-12,3.9203986664664639e-18,1.068034650627726e-12
4.119092707330717e-12,1.0168345563039445,154.0,0.0,0.0,0.0,0.99999892997761386,1.0,18.999999998390127,1.4528588716440394e-07,3.2662398909729466e-07,3.2574566318213078e-07,1.2435381745690133e-09,8.0031790659518432e-14,4.0614568257137601e-08,1.0130762566432153e-07,4.3021776909575474e-11,1.2878937684123248e-07,3.6623980634397e-10,2.0578112417480053e-17,1.2883736604336024e-12,4.0200700215358741e-18,1.107562171417147e-12
4.19335580663192e-12,1.0168345563036312,154.0,0.0,0.0,0.0,0.99999891070173608,1.0,18.9999999983362,1.4790523744732367e-07,3.3251018392586004e-07,3.3159609997133754e-07,1.2883611671513086e-09,8.1474114641322127e-14,4.0619904333656977e-08,1.0344761847859301e-07,4.3064585341654623e-11,1.3150988662240606e-07,3.7534356179030599e-10,2.1319855892242491e-17,1.3343534740322044e-12,4.1199989580181085e-18,1.1478060762094201e-12
4.267618905933124e-12,1.0168345563033132,154.0,0.0,0.0,0.0,0.99999889142587395,1.0,18.999999998281474,1.505245874411865e-07,3.3839635634873122e-07,3.3744575725772148e-07,1.3339627189805815e-09,8.2916433132396703e-14,4.0624626747644611e-08,1.055878759207374e-07,4.3104172669503466e-11,1.3423073283620896e-07,3.8446949566117409e-10,2.2074483376323671e-17,1.3811286564264005e-12,4.2201713436532753e-18,1.1887662690205943e-12
4.3418820052343274e-12,1.0168345563029904,154.0,0.0,0.0,0.0,0.99999887215002603,1.0,18.999999998225945,1.5314393714599245e-07,3.4428250758273336e-07,3.4329463581063444e-07,1.3803420608014082e-09,8.4358746430935595e-14,4.0628806063199038e-08,1.077283675558745e-07,4.3140781259144303e-11,1.3695187679169022e-07,3.9361639113140521e-10,2.2841982139678835e-17,1.4286990945861577e-12,4.3205738215387264e-18,1.2304426539613844e-12
4.416145104535531e-12,1.0168345563026633,154.0,0.0,0.0,0.0,0.99999885287419077,1.0,18.999999998169617,1.5576328656174158e-07,3.5016863877793131e-07,3.4914273639866764e-07,1.4274984241183092e-09,8.5801054818775594e-14,4.0632504730323875e-08,1.0986906644880042e-07,4.3174635240208821e-11,1.3967328424693274e-07,4.0278309813617109e-10,2.3622339464839286e-17,1.4770646839223134e-12,4.4211937675898683e-18,1.2728351352370373e-12
4.4904082038367345e-12,1.0168345563023313,154.0,0.0,0.0,0.0,0.99999883359836661,1.0,18.9999999981125,1.5838263568843404e-07,3.5605475102129212e-07,3.5499005978965327e-07,1.4754310411950008e-09,8.7243358562286034e-14,4.0635778017961866e-08,1.1200994876156233e-07,4.3205941878100999e-11,1.4239492489746176e-07,4.119685297082218e-10,2.4415542646899739e-17,1.5262253276547126e-12,4.5220192503344929e-18,1.3159436171472051e-12
4.564671303137938e-12,1.0168345563019947,154.0,0.0,0.0,0.0,0.99999881432255255,1.0,18.999999998054584,1.6100198452606982e-07,3.6194084534014717e-07,3.6083660675066491e-07,1.5241391450536444e-09,8.8685657913222206e-14,4.0638674839772749e-08,1.1415099339729358e-07,4.3234892842923161e-11,1.4511677192346301e-07,4.2117165851607045e-10,2.5221578993506113e-17,1.5761809362277009e-12,4.6230389929129185e-18,1.3597680040858195e-12
4.6389344024391416e-12,1.0168345563016534,154.0,0.0,0.0,0.0,0.99999879504674749,1.0,18.999999997995882,1.6362133307464898e-07,3.6782692270546381e-07,3.6668237804801819e-07,1.5736219694740966e-09,9.0127953109532554e-14,4.0641238484936496e-08,1.1629218168501224e-07,4.3261665382920936e-11,1.4783880158907705e-07,4.3039151359210962e-10,2.6040435824843223e-17,1.6269314267694347e-12,4.7242423371631947e-18,1.4043082005409703e-12
4.7874606010415495e-12,1.0168345563009578,154.0,0.0,0.0,0.0,0.99999875649516101,1.0,18.999999997876106,1.6886002930463759e-07,3.7959903019549421e-07,3.7837159671322878e-07,1.6749087189038503e-09,9.3012531925384927e-14,4.0645514901794815e-08,1.205749250996439e-07,4.3309318298383503e-11,1.5328332732941856e-07,4.4887778253632802e-10,2.7716560285067569e-17,1.7308167528204916e-12,4.9271600943599351e-18,1.495535640423345e-12
4.921134179783717e-12,1.0168345563003158,154.0,0.0,0.0,0.0,0.99999872179875549,1.0,18.999999997765613,1.7357485492305417e-07,3.9019387764778561e-07,3.8888924841439775e-07,1.7687086664784626e-09,9.5608640780967514e-14,4.0648564631269186e-08,1.244297386373184e-07,4.3346275191526342e-11,1.5818383846861079e-07,4.6556393605697728e-10,2.9268791409426867e-17,1.8270313312003549e-12,5.1103185787869012e-18,1.5800874486123178e-12
5.054807758525884e-12,1.016834556299659,154.0,0.0,0.0,0.0,0.99999868710236695,1.0,18.999999997652587,1.7828967960492797e-07,4.0078868300436568e-07,3.9940439884850028e-07,1.865006826969559e-09,9.8204739320588994e-14,4.0651012064782299e-08,1.2828481178868243e-07,4.3378377812532604e-11,1.630846797089421e-07,4.822914489318124e-10,3.0862364279608761e-17,1.9258202947581618e-12,5.2939310584798431e-18,1.666956998525112e-12
5.1884813372680515e-12,1.0168345562989876,154.0,0.0,0.0,0.0,0.99999865240599295,1.0,18.999999997537024,1.8300450335025923e-07,4.1138345026017791e-07,4.0991705245738753e-07,1.9637987590798543e-09,1.0080082852323251e-13,4.065297623190156e-08,1.3214009321529763e-07,4.3406263881563851e-11,1.6798578578539494e-07,4.990563262166891e-10,3.2497205398681349e-17,2.0271833439947449e-12,5.4779536815516489e-18,1.7561437365260273e-12
5.322154916010219e-12,1.0168345562983014,154.0,0.0,0.0,0.0,0.9999986177096305,1.0,18.999999997418943,1.877193261590482e-07,4.2197818302411852e-07,4.2042721367501508e-07,2.0650800294065331e-09,1.0339690927329901e-13,4.0654552557417002e-08,1.3599554175966144e-07,4.3430487251551598e-11,1.7288710437567014e-07,5.1585495901479046e-10,3.4173241400355358e-17,2.1311202184185028e-12,5.6623468336973657e-18,1.8476471099590729e-12
5.455828494752386e-12,1.0168345562976004,154.0,0.0,0.0,0.0,0.9999985830132776,1.0,18.999999997298346,1.92434148031295e-07,4.3257288455642605e-07,4.3093488692745756e-07,2.1688462124272121e-09,1.0599298236975128e-13,4.0655817571202248e-08,1.398511244138055e-07,4.3451528974694722e-11,1.7778859351772711e-07,5.3268408708675724e-10,3.5890399048751077e-17,2.2376306914306383e-12,5.8470747277713818e-18,1.9414665671460468e-12
5.5895020734945534e-12,1.0168345562968855,154.0,0.0,0.0,0.0,0.99999854831693291,1.0,18.999999997175241,1.9714896896699995e-07,4.4316755780242157e-07,4.4144007663292152e-07,2.2750928904859385e-09,1.0858904853434603e-13,4.0656832687689742e-08,1.4370681468917638e-07,4.3469806903600214e-11,1.8269021953746186e-07,5.4954076511124467e-10,3.7648605238165585e-17,2.3467145658845545e-12,6.0321050334344939e-18,2.0376015573846555e-12
5.723175652236721e-12,1.0168345562961554,154.0,0.0,0.0,0.0,0.99999851362059466,1.0,18.999999997049635,2.0186378896616311e-07,4.5376220542300382e-07,4.5194278720176056e-07,2.3838156537792021e-09,1.1118510841916576e-13,4.0657647227051909e-08,1.4756259131357513e-07,4.3485684032253336e-11,1.8759195539216572e-07,5.6642233218894617e-10,3.9447786992843348e-17,2.4583716702252573e-12,6.2174085424045017e-18,2.1360515309466641e-12
5.856849230978888e-12,1.0168345562954113,154.0,0.0,0.0,0.0,0.99999847892426219,1.0,18.999999996921535,2.0657860802878474e-07,4.6435682982210143e-07,4.6244302303648855e-07,2.4950101003419801e-09,1.13781162613334e-13,4.0658300788347893e-08,1.5141843720759958e-07,4.3499475690949671e-11,1.9249377936930665e-07,5.833263843904804e-10,4.1287871466744504e-17,2.572601855156457e-12,6.4029588671186552e-18,2.2368159390760729e-12
5.9905228097210554e-12,1.0168345562946526,154.0,0.0,0.0,0.0,0.99999844422793416,1.0,18.999999996790947,2.1129342615486499e-07,4.7495143317146441e-07,4.7294078853179375e-07,2.6086718360338031e-09,1.1637721164903162e-13,4.0658825148578765e-08,1.5527433866556583e-07,4.3511455790402011e-11,1.9739567404525958e-07,6.002507499656048e-10,4.3168785943312571e-17,2.6894049907458146e-12,6.5887321686086932e-18,2.339894233987321e-12
6.124196388463223e-12,1.0168345562938792,154.0,0.0,0.0,0.0,0.99999840953161001,1.0,18.999999996657881,2.1600824334440404e-07,4.8554601743307408e-07,4.8343608807455313e-07,2.7247964745248472e-09,1.1897325600706124e-13,4.0659245801201823e-08,1.5913028469193459e-07,4.3521862255344281e-11,2.0229762544172519e-07,6.1719346693234638e-10,4.5090457835246891e-17,2.8087809639039277e-12,6.7747069105003895e-18,2.4452858688634968e-12
6.25786996720539e-12,1.0168345562930916,154.0,0.0,0.0,0.0,0.99999837483528897,1.0,18.999999996522334,2.2072305959740205e-07,4.9614058437941565e-07,4.9392892604384523e-07,2.8433796372820489e-09,1.2156929612181591e-13,4.0659583205383524e-08,1.6298626646249798e-07,4.3530901757958973e-11,2.0719962234075231e-07,6.3415276280532485e-10,4.705281468427237e-17,2.9307296761863836e-12,6.9608636364946578e-18,2.5529902978545752e-12
6.3915435459475574e-12,1.0168345562922898,154.0,0.0,0.0,0.0,0.9999983401389706,1.0,18.999999996384314,2.2543787491385919e-07,5.0673513561179192e-07,5.0441930681096558e-07,2.9644169535552498e-09,1.2416533238567738e-13,4.0659853787349872e-08,1.668422768924886e-07,4.353875382960136e-11,2.1210165573568874e-07,6.5112703628131676e-10,4.9055784160907486e-17,3.055251041882819e-12,7.1471847693323717e-18,2.6630069760756557e-12
6.525217124689725e-12,1.0168345562914736,154.0,0.0,0.0,0.0,0.99999830544265467,1.0,18.999999996243837,2.3015268929377561e-07,5.1732967257685862e-07,5.1490723473943914e-07,3.0879040603633614e-09,1.2676136515315565e-13,4.0660070736229282e-08,1.7069831029332613e-07,4.3545574426385193e-11,2.1700371839481274e-07,6.6811484070394645e-10,5.1099294064238605e-17,3.1823449863582319e-12,7.3336544292890333e-18,2.7753353596052208e-12
6.658890703431892e-12,1.016834556290643,154.0,0.0,0.0,0.0,0.99999827074634051,1.0,18.999999996100904,2.3486750273715155e-07,5.2792419658155562e-07,5.2539271418503479e-07,3.2138366024805495e-09,1.2935739474457152e-13,4.0660244638568848e-08,1.7455436209894507e-07,4.3551499022226136e-11,2.2190580451342222e-07,6.8511486913338976e-10,5.3183272321691426e-17,3.3120114446127191e-12,7.5202582702875279e-18,2.8899749054833941e-12
6.7925642821740594e-12,1.0168345562897982,154.0,0.0,0.0,0.0,0.99999823605002802,1.0,18.999999995955513,2.3958231524398706e-07,5.3851870880659539e-07,5.3587574949577859e-07,3.3422102324224582e-09,1.3195342144923255e-13,4.0660383989487558e-08,1.7841042864533033e-07,4.3556645296552177e-11,2.2680790943356452e-07,7.0212594085693713e-10,5.5307646988798983e-17,3.4442503600287169e-12,7.7069833318260734e-18,3.0069250717102175e-12
6.926237860916227e-12,1.0168345562889394,154.0,0.0,0.0,0.0,0.99999820135371698,1.0,18.999999995807681,2.4429712681428235e-07,5.4911321031865371e-07,5.463563450119689e-07,3.4730206104324431e-09,1.3454944552851854e-13,4.0660495606247808e-08,1.8226650699214005e-07,4.3561115471658935e-11,2.3171002941727127e-07,7.1914698919783734e-10,5.7472346248977682e-17,3.5790616832804536e-12,7.8938179051579689e-18,3.126185317243923e-12
7.193585018400561e-12,1.0168345562871786,154.0,0.0,0.0,0.0,0.99999813196109788,1.0,18.999999995504691,2.5372674714525301e-07,5.7030218496275136e-07,5.6731023398331728e-07,3.7419342901863038e-09,1.3974148673225504e-13,4.0660656286935937e-08,1.8997869018067101e-07,4.3568370392186692e-11,2.4151430325298718e-07,7.5321525680706287e-10,6.1922431920267979e-17,3.8564013871825775e-12,8.2677743260652525e-18,3.3716338868456073e-12
7.460932175884894e-12,1.0168345562853616,154.0,0.0,0.0,0.0,0.99999806256848278,1.0,18.999999995191981,2.631563637300646e-07,5.9149112715881907e-07,5.8825441566740983e-07,4.0205430777219251e-09,1.4493351998414553e-13,4.0660758770005404e-08,1.9769089782412602e-07,4.3573843160775231e-11,2.5131860842566903e-07,7.8731302698863605e-10,6.6532957351912779e-17,4.1440302744868683e-12,8.6420545921695432e-18,3.6263163050531136e-12
7.728279333369229e-12,1.0168345562834884,154.0,0.0,0.0,0.0,0.99999799317587001,1.0,18.999999994869583,2.7258597656871856e-07,6.1268004233309147e-07,6.0918892450979375e-07,4.3088125317858805e-09,1.5012554661394416e-13,4.0660823916116024e-08,2.0540312092512956e-07,4.3577971688451707e-11,2.6112293349722337e-07,8.2143487350615175e-10,7.1303352591873756e-17,4.4419481305150763e-12,9.0165991405089516e-18,3.8902282778529038e-12
7.995626490853564e-12,1.0168345562815588,154.0,0.0,0.0,0.0,0.99999792378325936,1.0,18.999999994537536,2.8201558566121611e-07,6.338689349151571e-07,6.3011379483367097e-07,4.6067083334555002e-09,1.5531756770715645e-13,4.0660865167520309e-08,2.1311535368592699e-07,4.3581086565829272e-11,2.7092727109713817e-07,8.5557636676982488e-10,7.6233049712506251e-17,4.7501547917063062e-12,9.391359348158116e-18,4.1633655263990323e-12
8.262973648337898e-12,1.016834556279574,154.0,0.0,0.0,0.0,0.99999785439065059,1.0,18.999999994195885,2.9144519100755834e-07,6.5505780851860654e-07,6.5102906084033139e-07,4.914196285704423e-09,1.6050958414931952e-13,4.0660891033101324e-08,2.2082759243656645e-07,4.3583436754983241e-11,2.807316165599138e-07,8.897338931873933e-10,8.1321482803369909e-17,5.0686501335183208e-12,9.7662955492709025e-18,4.4457237869591793e-12
8.530320805822233e-12,1.016834556277533,154.0,0.0,0.0,0.0,0.99999778499804304,1.0,18.999999993844668,3.0087479260774671e-07,6.7624666609104541e-07,6.7193475660958701e-07,5.2312423129696479e-09,1.6570159666276494e-13,4.0660906901785189e-08,2.2853983485275951e-07,4.35852096956974e-11,2.9053596693075208e-07,9.2390450515224786e-10,8.6568087964064197e-17,5.3974340609385563e-12,1.0141375388423193e-17,4.7372988108609034e-12
8.797667963306568e-12,1.0168345562754368,154.0,0.0,0.0,0.0,0.99999771560543649,1.0,18.999999993483907,3.1030439046178236e-07,6.9743551003812002e-07,6.9283091610020239e-07,5.5578124607200852e-09,1.7089360583701183e-13,4.0660916280529102e-08,2.3625207942192647e-07,4.3586546850789676e-11,3.0034032028675564e-07,9.5808579701696777e-10,9.1972303297088636e-17,5.7365065011283993e-12,1.0516572459193477e-17,5.0380863644380998e-12
9.065015120790902e-12,1.0168345562732855,154.0,0.0,0.0,0.0,0.99999764621283116,1.0,18.999999993113651,3.1973398456966652e-07,7.1862434232396775e-07,7.1371757315032532e-07,5.8938728950266532e-09,1.7608561215338373e-13,4.0660921491109445e-08,2.4396432514266601e-07,4.3587555175013548e-11,3.1014467535487299e-07,9.9227580464292912e-10,9.7533568900728272e-17,6.0858673979749697e-12,1.0891865201534354e-17,5.3480822289776709e-12
9.332362278275237e-12,1.0168345562710792,154.0,0.0,0.0,0.0,0.99999757682022672,1.0,18.99999999273393,3.2916357493140041e-07,7.3981316455196097e-07,7.3459476147791523e-07,6.2393899021339133e-09,1.8127761600479528e-13,4.0660924035321682e-08,2.5167657136724134e-07,4.3588315439988972e-11,3.199490313116557e-07,1.0264729246570337e-09,1.0325132686196507e-16,6.4455167081176883e-12,1.1267236015466087e-17,5.6672822006664019e-12
9.599709435759572e-12,1.0168345562688181,154.0,0.0,0.0,0.0,0.99999750742762283,1.0,18.999999992344787,3.3859316154698528e-07,7.6100197803046298e-07,7.5546251468116969e-07,6.5943298880332445e-09,1.8646961771186654e-13,4.0660924851646615e-08,2.5938881769087776e-07,4.3588888512499658e-11,3.2975338764252611e-07,1.060675848695463e-09,1.0912502124941459e-16,6.8154543979400797e-12,1.1642670539280397e-17,5.9956820905380302e-12
9.867056593243906e-12,1.0168345562665024,154.0,0.0,0.0,0.0,0.99999743803501973,1.0,18.999999991946247,3.4802274441642238e-07,7.8219078382706809e-07,7.7632086623895008e-07,6.9586593780375096e-09,1.9166161753621483e-13,4.0660924533809823e-08,2.6710106385749676e-07,4.3589320261464971e-11,3.3955774402193892e-07,1.0948835091626078e-09,1.1515409810628724e-16,7.1956804412118289e-12,1.201815705414458e-17,6.333277724420502e-12
1e-11,1.016834556261708,154.0,0.0,0.0,0.0,0.99999740352824185,1.0,18.99999999174457,3.5271178061156624e-07,7.9272731379525724e-07,7.8668958456859007e-07,7.1433141887815696e-09,1.9424343655264437e-13,4.0660924071304079e-08,2.7093612333437079e-07,4.3589493282310662e-11,3.4443314474795941e-07,1.1118954002251274e-09,1.182098435655731e-16,7.3885850639331907e-12,1.2204891125039473e-17,6.5045755420432495e-12
1.0401750908212574e-11,1.016834556261708,154.0,0.0,0.0,0.0,0.99999729924981562,1.0,18.999999991121111,3.6688189891685834e-07,8.2456837567971182e-07,8.1800949773938965e-07,7.7153535656823081e-09,2.0204561234666755e-13,4.0660921816001803e-08,2.8252555515020409e-07,4.3589887619881643e-11,3.5916645620243115e-07,1.1633097342561594e-09,1.2767619323212761e-16,7.9869975107580073e-12,1.2769249777153406e-17,7.0360396011861727e-12
1.0936445223181242e-11,1.0168345562566976,154.0,0.0,0.0,0.0,0.99999716046461407,1.0,18.999999990258807,3.8574103843271797e-07,8.6694594533343105e-07,8.596609214394658e-07,8.509207037935805e-09,2.1242960171617832e-13,4.0660917794042969e-08,2.9795004442063909e-07,4.359020559491674e-11,3.7877516680468527e-07,1.2317463763932241e-09,1.4081321981121375e-16,8.8194677960698336e-12,1.3520456846448873e-17,7.7755347314791551e-12
1.147113953814991e-11,1.0168345562514727,154.0,0.0,0.0,0.0,0.99999702167941495,1.0,18.999999989359608,4.0460016296401118e-07,9.0932349629183389e-07,9.0127540091700472e-07,9.3399562498375845e-09,2.2281358650328749e-13,4.0660913425848962e-08,3.13374531255645e-07,4.3590384089671914e-11,3.9838387530346737e-07,1.3001899319601957e-09,1.5456081656245024e-16,9.6930912160726364e-12,1.4271739803403632e-17,8.551730249178247e-12
1.2005833853118577e-11,1.0168345562460348,154.0,0.0,0.0,0.0,0.99999688289421829,1.0,18.999999988423767,4.2345927251074781e-07,9.517010308899995e-07,9.4285319788077382e-07,1.0207339525254291e-08,2.3319756728017671e-13,4.0660908985026612e-08,3.2879901553721302e-07,4.3590485283215317e-11,4.1799258154875606e-07,1.3686380658730218e-09,1.6891465313107822e-16,1.0607867714156695e-11,1.5023073016159406e-17,9.3645935198707195e-12
1.2540528168087245e-11,1.016834556240386,154.0,0.0,0.0,0.0,0.99999674410902373,1.0,18.999999987451545,4.4231836707293791e-07,9.9407855066465177e-07,9.8439457218373188e-07,1.1111097043630992e-08,2.4358154442338373e-13,4.0660904415547222e-08,3.4422349728950895e-07,4.3590542113304316e-11,4.3760128557127253e-07,1.437089241402318e-09,1.8387042986942983e-16,1.156379724889926e-11,1.5774439616274245e-17,1.0214092139209658e-11
1.3075222483055913e-11,1.0168345562345273,154.0,0.0,0.0,0.0,0.99999660532383161,1.0,18.999999986443214,4.6117744665059108e-07,1.0364560566272876e-06,1.0258997818361885e-06,1.2050970826833806e-08,2.5396551818073557e-13,4.0660899704634956e-08,3.5964797651804338e-07,4.3590572241291017e-11,4.5720998737802171e-07,1.5055424470460027e-09,1.9942387761919315e-16,1.2560879787070129e-11,1.6525828500645468e-17,1.1100193931282599e-11
1.360991679802458e-11,1.0168345562284598,154.0,0.0,0.0,0.0,0.99999646653864183,1.0,18.999999985399011,4.8003651124371737e-07,1.0788335494555741e-06,1.0673690830188712e-06,1.3026704726083445e-08,2.6434948871825108e-13,4.0660894951352845e-08,3.7507245318008936e-07,4.3590586599214002e-11,4.7681868691468642e-07,1.5739970051328309e-09,2.1557075749518152e-16,1.359911529929284e-11,1.7277232230580103e-17,1.2022866946991525e-11
1.4144611112993248e-11,1.0168345562221854,154.0,0.0,0.0,0.0,0.99999632775345437,1.0,18.999999984319203,4.9889556085232668e-07,1.121211029608734e-06,1.1088027300959015e-06,1.4038044408981807e-08,2.7473345614841795e-13,4.0660890225892557e-08,3.9049692724537282e-07,4.3590592354607218e-11,4.9642738414278005e-07,1.6424524564339678e-09,2.3230686067064285e-16,1.4678503758422533e-11,1.8028645765193917e-17,1.2982079462444314e-11
1.4679305427961917e-11,1.016834556215706,154.0,0.0,0.0,0.0,0.99999618896826903,1.0,18.999999983204049,5.177545954764287e-07,1.1635884973937101e-06,1.1502009756276756e-06,1.5084737346631966e-08,2.851174205464067e-13,4.0660885508593028e-08,4.0592139872237417e-07,4.3590593481498126e-11,5.1603607907308287e-07,1.7109084940023741e-09,2.4962800816411433e-16,1.5799045139128491e-11,1.878006573517649e-17,1.3977799977357825e-11
1.5213999742930587e-11,1.0168345562090226,154.0,0.0,0.0,0.0,0.99999605018308613,1.0,18.999999982053787,5.3661361511603358e-07,1.2059659530114422e-06,1.1915640703836547e-06,1.6166532800849976e-08,2.9550138196141122e-13,4.066088076331919e-08,4.2134586762667853e-07,4.3590591730587805e-11,5.356447717254078e-07,1.7793649168928304e-09,2.6753005062779648e-16,1.6960739417342972e-11,1.9531489934783079e-17,1.5009997213472352e-11
1.5748694057899256e-11,1.0168345562021364,154.0,0.0,0.0,0.0,0.99999591139790533,1.0,18.999999980868669,5.5547261977115087e-07,1.2483433965942741e-06,1.2328922633550651e-06,1.7283181811466879e-08,3.0588534042581604e-13,4.0660875998044376e-08,4.3677033395484727e-07,4.359058803014732e-11,5.5525346209538328e-07,1.8478215927569191e-09,2.8600886813742041e-16,1.8163586569535627e-11,2.0282916911245467e-17,1.607864011297724e-11
1.681808268783659e-11,1.0168345561877625,154.0,0.0,0.0,0.0,0.99999563382755063,1.0,18.999999978394861,5.9319058412796268e-07,1.3330982479640085e-06,1.3154449310932428e-06,1.9620053475968982e-08,3.2665324857830476e-13,4.0660866407326636e-08,4.6761925888284927e-07,4.3590576621406198e-11,5.9447083598837592e-07,1.9847353946137143e-09,3.2468049446851048e-16,2.0692739403111414e-11,2.1785775805172328e-17,1.8325139763821271e-11
1.7887471317773927e-11,1.0168345561725953,154.0,0.0,0.0,0.0,0.99999535625720526,1.0,18.999999975784583,6.3090848854694309e-07,1.4178530519388817e-06,1.397860935684124e-06,2.2093395742326597e-08,3.4742114511033845e-13,4.0660856931991698e-08,4.984681734220378e-07,4.3590564286220561e-11,6.3368820064483786e-07,2.1216494635633573e-09,3.6561050834416848e-16,2.3386503454188599e-11,2.3288637630948957e-17,2.0717054817274581e-11
