Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268)
9.999999999999997e-07,0.001653275553615514,2.1271239779745077e-29,2.3676794290458968e-28,7.948978846534185e-25,6.7221984036182499e-30,1.0660014138588951e-25,0.0,0.0,2.3936954257393165e-19,3.0551092872695454e-24,2.1300845767964573e-35,5.8894267695416464e-37,1.4444254979115752e-37,3.3421512718000102e-62,1.5528126848739878e-40,1.0207099797474361e-39,3.7599945553915132e-21,9.013297552269242e-25,1.0538489961013955e-63,7.08590492036462e-42,7.3746023455904211e-40,-5.5817920897025838e-42,6.288155184525475e-41,1.8440818545328415e-31,1.9533179129179251e-28,1.4546930170208851e-42,3.0050264258834713e-43,4.6068395561010107e-23,5.2175092308567719e-28,9.4436463460330526e-24,1.1336120014793223e-33,9.1873694888306794e-43,5.5590805038083433e-40,3.0838939004015554e-29,7.1397092039263139e-53,1.7003439282514235e-43,2.2591163807612003e-19,1.1584704645513979e-23,3.2666200209562748e-32,1.1284910468686865e-30,1.4849566604897723e-21,1.8279246956708587e-63,2.6362811230171571e-35,4.9480389392326948e-36,1.7627923492872696e-28,3.4365037145152595e-29,4.7493725836511627e-41,4.4156611750102506e-48,1.2095739481281171e-42,5.0869677024700396e-57,6.0990004675088028e-57,3.4213746138977956e-67,1.3403128734837628e-83,9.28591809707532e-34,1.3286794115341952e-34,9.2201131341760089e-34,3.1755769371130162e-49,6.2442201921655421e-36,8.7958626221370681e-41,2.7476666594450616e-58,1.7837279874949751e-24,3.9406069380031041e-34,7.3759776043405323e-34,1.5257636632839625e-38,7.6461453751933794e-59,9.5769430562511328e-56,4.9183753623996025e-54,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0009999999999999998,2.2395173473774193e-23,2.5046932206549333e-23,2.9127537027907326e-23,1.3350757305829043e-21,1.3512337156400046e-21,1.5041505504398283e-21,6.9765263714867974e-26,2.0651943830883821e-23,3.9422156090716328e-26,9.6384071357018382e-21,2.2786387899851425e-23,1.2864169426809433e-23
1.0737418230000002e-06,0.001653275553615514,2.1275801487548076e-29,2.5447862201531153e-28,8.5050222705846693e-25,7.2212512308817399e-30,1.1870019773611851e-25,0.0,0.0,2.5702099092907422e-19,3.4059797201481101e-24,2.3812397499922921e-35,5.9824503186735266e-37,1.5521570843780002e-37,4.6347167234149775e-62,-3.2477871334298352e-40,1.4233057324127778e-39,3.7606871705626513e-21,9.6901301859456483e-25,2.3517270378772386e-63,6.2471564750791424e-42,7.3119113215974514e-40,-8.0526125600034095e-42,6.2949305713289317e-41,2.0532550351507316e-31,2.0909178825483853e-28,1.6549399495027516e-42,3.2287709676192402e-43,4.9493183782288076e-23,5.6048061132364354e-28,9.4445004397103956e-24,1.2138323265407816e-33,1.0253688887045208e-42,6.302562220553377e-40,3.440680351063229e-29,7.9697604372823568e-53,1.8935360194159321e-43,2.4284685865870254e-19,1.292618740052277e-23,3.5115030917760871e-32,1.2608800068983105e-30,1.5950542189269138e-21,1.963815113264983e-63,3.0013689233023038e-35,5.5295710037658101e-36,1.9754899397826945e-28,3.7204506654127423e-29,5.2971989392875301e-41,4.7444464384569742e-48,1.3491664078011419e-42,5.8443130430103883e-57,6.9443817938297958e-57,9.7966224506810858e-67,3.2837889702285754e-84,1.0567792879429699e-33,1.4847552661538125e-34,1.0492798888264524e-33,3.5592860559387983e-49,6.9679149286129471e-36,1.000318311376399e-40,3.0647661789306614e-58,1.9891847744680152e-24,4.2327738057726319e-34,8.2659589550063074e-34,1.6403376173584492e-38,8.5324315270112908e-59,1.1073561375158363e-55,5.5934767273243003e-54,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0009999999999999998,2.2398040253259719e-23,2.5052200242881499e-23,2.9130012549688928e-23,1.4342217166194168e-21,1.4530215904651115e-21,1.616370623420154e-21,7.5070385611182407e-26,2.0742970348458315e-23,4.2433480361338666e-26,1.0351286988313055e-20,2.5420024390958824e-23,1.4353121440918891e-23
2.1474836470000003e-06,0.001653275553615514,2.1352447817969486e-29,5.1077282079333536e-28,1.5256179554523463e-24,1.451405051558485e-29,4.3474141746672205e-25,0.0,0.0,5.1403581543114314e-19,1.3623783498361002e-23,9.7573993256886517e-35,7.9898397309700664e-37,3.1470169594465315e-37,5.5724640509234826e-62,1.1338219563934889e-40,1.6937334072245966e-39,3.7701917861236098e-21,1.959412141402504e-24,1.5369224605287448e-64,5.1250858847701993e-44,6.7699682094424472e-40,-5.9887615826934303e-42,6.2965481278336808e-41,8.6709141392268004e-31,4.5430586508180115e-28,1.47746333311299e-41,6.504697092105903e-43,9.9633247467617273e-23,1.1251574098700592e-27,9.4569029840195225e-24,2.641753046021888e-33,4.2360902558974545e-42,3.6946600520484497e-39,1.4138409833721043e-28,3.2418557011819755e-52,6.9524507577052351e-43,4.8941846253574491e-19,5.22918525914795e-23,7.0769253073024016e-32,5.1931396218894644e-30,3.1948924855881964e-21,3.9532972284489955e-63,2.5720199548838043e-34,2.2855591802360403e-35,8.5345244047224517e-28,7.8792865084015585e-29,2.1348992499815453e-40,9.5584506956068186e-48,5.4527118022141824e-42,1.0068793261096626e-55,5.9729558717956664e-56,-3.555907110225227e-68,-1.4924564827677585e-82,8.7443273087983688e-33,6.1264771697161865e-34,8.6055858273943175e-33,1.5428583855546695e-48,2.822184547232344e-35,8.252904599413302e-40,1.2386457038694202e-57,7.9813227143788783e-24,8.4782788142236513e-34,3.5710597725726248e-33,3.3084996074928729e-38,3.4574482496726646e-58,7.1150798657016636e-54,4.6148822092772314e-53,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.00099999999999999959,2.2435456468029943e-23,2.5124224333178051e-23,2.9152317122090258e-23,2.8402584284096778e-21,2.9351508990081901e-21,3.2287374086316191e-21,1.5497896926309575e-25,2.2071786014230988e-23,8.8368277700697999e-26,2.0759417559565134e-20,1.0138025387954092e-22,5.7686115977726207e-23
4.294967295e-06,0.001653275553615514,2.1579953021107399e-29,1.0171457561532313e-27,2.4962031553457592e-24,2.925505511674645e-29,1.4689493423163909e-24,0.0,0.0,1.0280461150628602e-18,5.4493984149712036e-23,3.950705842466434e-34,1.1985747335556238e-36,6.368027635997333e-37,5.560746822495866e-62,7.5990386007019976e-41,1.7030675526684765e-39,3.78917983393988e-21,3.9606258236022708e-24,-6.026704068399185e-64,-4.7651247816680011e-42,2.8106009686048459e-40,-4.9400069719850775e-42,6.295060946422725e-41,4.8709045299222539e-30,1.3743173630042859e-27,1.319220887907381e-40,1.3128255861447652e-42,2.0099819301346469e-22,2.2574611710269867e-27,9.4816068636146871e-24,7.9980382873841104e-33,1.7820076952073761e-41,1.8566329802760758e-38,5.920923635053942e-28,1.3075849701826798e-51,2.3588166856128606e-42,9.8248254051727683e-19,2.1033998429764214e-22,1.4206625523176316e-31,2.1042998290247658e-29,6.3815300065177703e-21,7.9753050761030192e-63,2.2229898273531932e-33,9.2948473869524639e-35,3.5454819979789268e-27,1.6169508093079887e-28,8.599560538721678e-40,1.9292387096557512e-47,2.2086764922061168e-41,1.7447449077184193e-54,5.1768797706703942e-55,7.4444325922054039e-67,8.2678208098704262e-83,7.1045389759289692e-32,2.4847522310301848e-33,6.8445699890517368e-32,6.4327641482503104e-48,1.1358817936523001e-34,6.9104645219222248e-39,5.0172764039208787e-57,3.1918304206605093e-23,1.693468708901526e-33,1.4835145909388016e-32,6.6442882552226704e-38,1.3924503054282182e-57,4.6939753161026815e-52,3.8642595262775402e-52,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.00099999999999999915,2.2506401840259703e-23,2.5264400220807408e-23,2.9196391693623095e-23,5.5098180866262852e-21,5.8994103378179062e-21,6.3692105142742969e-21,3.2487993008313443e-25,2.4743013072751194e-23,1.883601768102723e-25,4.1687588866397908e-20,3.9580806671580415e-22,2.2860793998928321e-22
8.589934591e-06,0.001653275553615514,2.2411995446742839e-29,2.006102628841838e-27,3.6120993493103659e-24,5.9873780387745962e-29,4.4620244567368158e-24,0.0,0.0,2.0559892932605049e-18,2.179666015974601e-22,1.6046120188257396e-33,1.9436312646491422e-36,1.2957121636759682e-36,5.4957786172499127e-62,8.21746810972972e-41,1.678085202948828e-39,3.8271420756543022e-21,8.053476228843385e-24,2.6554504817867177e-62,3.4588453285011284e-41,-1.765959363090579e-40,-2.0627957119529441e-41,6.2987470582468358e-41,3.7141424400775344e-29,5.5384626309926946e-27,1.1625339602459444e-39,2.6659570774270928e-42,4.0803199459865439e-22,4.5337735361862945e-27,9.5306134649495942e-24,3.225058434955535e-32,7.7882465309075602e-41,8.3897676207058603e-38,2.5726215511812105e-27,5.2514430219858807e-51,7.2199162201381815e-42,1.9682938447217295e-18,8.4359555852337372e-22,2.8461444282705564e-31,8.4422384432303625e-29,1.2703072283103645e-20,1.6190094219170585e-62,1.9851154527772175e-32,3.7485425315628889e-34,1.4405833839205764e-26,3.2616013910675797e-28,3.4736603561534288e-39,3.9180141588087262e-47,9.0207175269156688e-41,3.1180342589174321e-53,4.6344065533192578e-54,1.6099733333912883e-66,3.0161884494257296e-83,5.709365265644607e-31,9.9730736964482434e-33,5.2682331729384511e-31,2.6273509376446411e-47,4.5569965516859863e-34,5.9812268842571143e-38,2.0491685547447306e-56,1.2721137994390657e-22,3.3710219940299848e-33,6.0277109914751791e-32,1.3313721914712055e-37,5.5904973728408971e-57,3.2120957529270377e-50,3.3446623533542331e-51,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.00099999999999999807,2.2634660609628759e-23,2.5530502657741263e-23,2.9284530028016497e-23,1.0336048202736584e-20,1.1827930297670525e-20,1.2330955593228728e-20,7.0097211604491854e-25,3.0139876823236395e-23,4.1911337936266232e-25,8.3990759277617375e-20,1.4975294578820792e-21,8.896347581760438e-22
9.999999999999997e-06,0.001653275553615514,2.2950803062825985e-29,2.3164645683387097e-27,3.7791772658354336e-24,7.1398316659204253e-29,5.7215600941226139e-24,0.0,0.0,2.3934187900630464e-18,3.2529405021800618e-22,2.4262806595570995e-33,2.3192059130093601e-36,1.5235269421628974e-36,5.6722714490029351e-62,1.1089268662041802e-40,1.7304455658017944e-39,3.8395969810028417e-21,9.4686392228247979e-24,3.3337390475224295e-62,2.2088186989323574e-41,4.5643915388790458e-40,-9.0749871198298731e-42,6.2993089284826035e-41,8.3095030209815765e-29,8.5727267932556065e-27,2.6629848138084246e-39,3.1285534456508089e-42,4.7878286364815991e-22,5.2886632958677373e-27,9.5464434965577235e-24,4.9927501060005907e-32,1.2477961013857839e-40,1.2842095556987449e-37,4.1020545564626405e-27,7.8435653777706132e-51,9.3045416135002873e-42,2.2917339527325453e-18,1.2596066160932992e-21,3.3138384078044286e-31,1.2569339583293145e-28,1.4745053838774421e-20,1.8997382823702476e-62,4.7137091361046591e-32,5.6018795779026087e-34,2.1509259754963675e-26,3.7928561739041933e-28,5.2230651279262373e-39,4.5980661405861574e-47,1.3695924379423954e-40,1.2194668872417543e-52,1.1018884334451287e-53,8.2469502146639613e-67,8.8401254671951587e-83,1.2238109280529308e-30,1.4850008134270175e-32,1.0748759366531659e-30,3.9376949710875375e-47,6.8047423586615633e-34,1.4002866564027766e-37,3.1112012340779313e-56,1.8912659000484035e-22,3.9129044519839306e-33,8.9998913286088123e-32,1.5501932106922194e-37,8.350493534199052e-57,4.088523761993402e-49,7.8303350150833937e-51,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.00099999999999999785,2.2669450272811308e-23,2.5609451231821567e-23,2.9313466178879835e-23,1.1645148699558221e-20,1.3774302173560408e-20,1.4099717031558461e-20,8.4393067193725272e-25,3.1947393919314656e-23,5.1304332477521196e-25,9.8171758935336697e-20,2.1346010099482413e-21,1.2951613496331006e-21
1.7179869183e-05,0.001653275553615514,2.5694341180695709e-29,3.8967870914974221e-27,4.6299162289796485e-24,1.3007975249592243e-28,1.2134951309903137e-23,0.0,0.0,4.111565785276493e-18,8.7179142255421206e-22,6.6101102284339318e-33,4.2315830456346999e-36,2.6835300860243446e-36,6.5709499327355495e-62,2.5712102577165483e-40,1.9970577053941876e-39,3.9030157348552451e-21,1.6674464643799444e-23,6.7874959720050156e-62,-4.1561538890663564e-41,3.679771282208206e-39,4.9751229553191654e-41,6.3021698984524213e-41,3.1708479840790921e-28,2.4022804224176297e-26,1.0303084893803593e-38,5.4840338277507216e-42,8.3903706257873935e-22,9.132463510740667e-27,9.6270479531905019e-24,1.3993605579069077e-31,3.6357375598662813e-40,3.5512768802556197e-37,1.1889727973592222e-26,2.1042314387621835e-50,1.9919182270854273e-41,3.9386488045052485e-18,3.3778806713031393e-21,5.6952751619414752e-31,3.3584000393727253e-28,2.5142557635575263e-20,3.3291730313412207e-62,1.8607352349255211e-31,1.5038830133383426e-33,5.7678978195502988e-26,6.497936249810069e-28,1.4130806094604165e-38,8.0608021495948497e-47,3.7501468001886303e-40,5.8411708685512262e-52,4.3527812627931764e-53,-3.1738397386099786e-66,3.8494853290970719e-82,4.5481622423235195e-30,3.9682722314856929e-32,3.8654884056102199e-30,1.0609795913920183e-46,1.8249970890412209e-33,5.4848009751222593e-37,8.5189331428346461e-56,5.0439076558002559e-22,6.6720992636849252e-33,2.4133846018014561e-31,2.6644013052031124e-37,2.2404034070440783e-56,2.3271196323937738e-48,3.0670795254311094e-50,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.00099999999999999612,2.2846594700989631e-23,2.6011447075746972e-23,2.9460805285656205e-23,1.8310917716078848e-20,2.3684973948900509e-20,2.310601962013747e-20,1.5718569960256378e-24,4.1151035263216304e-23,9.9132235787816448e-25,1.7037955991869717e-19,5.3784862757315586e-21,3.3600498706233768e-21
3.4359738367e-05,0.001653275553615514,3.8780785704560787e-29,7.3833122533596585e-27,5.6778503633896752e-24,3.4200522283952585e-28,3.0954181882089122e-23,0.0,0.0,8.2214779470279491e-18,3.4865647465182435e-21,2.8388217092237047e-32,8.2927467459561655e-36,5.8338944441695299e-36,7.8792756182457274e-62,-6.1191033160632643e-40,2.4568187520525655e-39,4.0545665159992747e-21,3.6245149625515198e-23,1.9196441458204269e-60,5.0307872320879462e-41,2.9390437653627304e-39,1.9779546466423883e-41,6.307069415455365e-41,2.6999147449491071e-27,1.0223903331675294e-25,9.4979344986418466e-38,1.1553662190678673e-41,1.7666440740632396e-21,1.8508263034752378e-26,9.8138026386445108e-24,5.9566997158118273e-31,1.8696412195110777e-39,1.4421655014898746e-36,5.9998649258555091e-26,8.4196057578487725e-50,5.2223199776379609e-41,7.8742930991655105e-18,1.3510647436256883e-20,1.1386211742360601e-30,1.3213543217214879e-27,4.9232942788263079e-20,7.0097791029536974e-62,1.8185812611376909e-30,5.9945095687283197e-33,2.2770245094807834e-25,1.2765442670866967e-27,5.8251998887237335e-38,1.6987264119201176e-46,1.6121890511253223e-39,1.1407472022098699e-50,4.2601343978745236e-52,1.779918144229247e-65,7.211812169659802e-81,3.5844757560695649e-29,1.5614822030199399e-31,2.6273134273067689e-29,4.2538320312772145e-46,7.3003673427077928e-33,5.4710033692604961e-36,3.6622929693814828e-55,1.9812385564626582e-21,1.3064986155052052e-32,9.5272285731047998e-31,5.3270324216853219e-37,8.9670510124886585e-56,1.8302289745696636e-46,3.0593812362236671e-49,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999999,0.00099999999999999221,2.3147119980922664e-23,2.6805759631531071e-23,2.9813351508249898e-23,2.9619495653113911e-20,4.7399072543564143e-20,4.0901810668216761e-20,3.6420192160271109e-24,6.4039928179417463e-23,2.4976397283703316e-24,3.5025490697340215e-19,1.7781348673427554e-20,1.2055005559503584e-20
6.8719476735e-05,0.001653275553615514,9.0760078407548361e-29,1.3498015616859432e-26,7.8641326577784823e-24,1.3339589022609874e-27,8.3085504923438127e-23,0.0,0.0,1.6436329117609894e-17,1.3941442551031243e-20,1.3579178604305989e-31,1.8359654548553746e-35,1.4373365881229546e-35,8.7886919295121126e-62,3.6847867299077453e-40,2.6633028067181026e-39,4.3568908176082022e-21,8.9294326684658387e-23,3.4847615797676172e-59,9.5657070104991453e-41,4.9109489936007527e-39,-3.0860145530670071e-41,6.2976206712279115e-41,2.2440144270205682e-26,4.2349275443036581e-25,9.4824241159710802e-37,2.5324507147137268e-41,3.8680972978107785e-21,3.7929683803041201e-26,1.0164359310201783e-23,2.4676090556392506e-30,1.0806453892562478e-38,5.6605869068021617e-36,3.3452104070772627e-25,3.3646754026619339e-49,1.4806542823824447e-40,1.5725373134854376e-17,5.3977919695572179e-20,2.2738863361335388e-30,5.1032927294407681e-27,9.445318303459743e-20,1.5348024293465652e-61,1.7807578128276168e-29,2.3552835376874933e-32,8.8114067653643132e-25,2.4530225365220781e-27,2.4519369065998001e-37,3.7254674774423071e-46,7.3420254441080422e-39,2.2381075933273005e-49,4.1801575296453729e-51,-7.6818013528558993e-66,-4.6257954721483174e-80,2.7759019163482845e-28,6.0310449160796711e-31,1.5908608423166861e-28,1.6962363956495468e-45,2.9170104073747645e-32,6.0150696236041739e-35,1.6678350463914951e-54,7.6455599391277842e-21,2.5065121448280591e-32,3.6865816605239501e-30,1.0638622707018197e-36,3.5866306339723978e-55,1.5861415516715687e-44,3.3636545828368477e-48,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999997,0.00099999999999998441,2.3487358391613476e-23,2.7931193512864606e-23,3.0518431998448501e-23,4.2422781644843805e-20,9.4827294815342886e-20,6.6116172464833372e-20,8.4767389158810909e-24,1.1325691575878679e-22,6.5105867445551079e-24,7.3816400479731016e-19,5.2400493288320462e-20,3.982155132283298e-20
9.999999999999998e-05,0.001653275553615514,1.8402439066066576e-28,1.8191028069475103e-26,1.0998699307468759e-23,4.2756635805826988e-27,1.7210305236927043e-22,0.0,0.0,2.3905906225231771e-17,3.2961934475855458e-20,4.4925387248216569e-31,2.9846079006330459e-35,2.8798374751202374e-35,6.8103196141376667e-62,2.5414145129017547e-39,1.7626665870308103e-39,4.6307157977910258e-21,1.7890631661694802e-22,3.6701133940198891e-58,5.2115064014314546e-41,-6.1559806221505998e-38,-5.929626396851521e-41,6.3091902573411631e-41,9.5504523079153337e-26,1.014457983719619e-24,5.3579324922963464e-36,4.0503359558270694e-41,6.1776232188187381e-21,5.6688997821553096e-26,1.0446549281387765e-23,5.9112626181562315e-30,3.7718323533859824e-38,1.2791808928583059e-35,1.1033129700603244e-24,7.9430975563722149e-49,3.3312513128850707e-40,2.2836269973382112e-17,1.2740192048535001e-19,3.3021211031802145e-30,1.1457784779795308e-26,1.3085457508594893e-19,2.4511892514232869e-61,8.458288026072228e-29,5.3614661592298136e-32,1.9805672264170757e-24,3.4000640939407399e-27,6.1485780294298534e-37,5.9622487238823911e-46,2.0587988068755566e-38,2.0224675674702551e-48,1.9976425756092798e-50,7.5260083174897486e-66,5.1161912370883664e-79,1.0997018348336215e-27,1.3541037723434438e-30,4.6290745294750408e-28,3.9884919214887649e-45,6.8859094381740835e-32,3.5902675583751886e-34,4.6768255169639796e-54,1.7160254208959895e-20,3.4724991168301039e-32,8.2858539540561538e-30,1.5449447510621799e-36,8.4889038476929097e-55,6.890821823139236e-43,2.0077319552649056e-47,0.88168480800000004,0.0,0.0094599999999999979,0.10884999999999996,0.00099999999999997725,2.3626491772138586e-23,2.851055650048075e-23,3.116031357810933e-23,4.7658796466451959e-20,1.3800515131521372e-19,7.909646083123686e-20,1.3332433765841369e-23,1.6423380120910554e-22,1.1125391444269537e-23,1.1418147120026553e-18,9.0336758164798764e-20,7.5073616435799337e-20
0.000137438953471,0.001653275553615514,2.9565034452877731e-28,2.3807988929234615e-26,1.4750391501211947e-23,7.7965236264355693e-27,2.7864614912929367e-22,0.0,0.0,3.2846074757936864e-17,5.5727132683578769e-20,8.2442958069186252e-31,4.3593921623273944e-35,4.6063342837780046e-35,4.4424503673180676e-62,5.1421524582583591e-39,6.8471538917159235e-40,4.9584507466412249e-21,2.8616088819480346e-22,7.6457061574218215e-58,6.1802974694292091e-46,-1.4111715539363836e-37,-9.3330813393125997e-41,6.3230376342697142e-41,1.8295363176067053e-25,1.7217709507982472e-24,1.0635791189038617e-35,5.8670585993368533e-41,8.9418427545396497e-21,7.9141598078173051e-26,1.0784296099486427e-23,1.0032893973395544e-29,6.9928533918847433e-38,2.1327007882993062e-35,2.0234627075846163e-24,1.342290786936491e-48,5.5461892003238491e-40,3.1347142173931318e-17,2.1528145261258094e-19,4.5327921272739368e-30,1.9063333132985976e-26,1.744225810219321e-19,3.5479919903837337e-61,1.6450473477604889e-28,8.9594984024814137e-32,3.2964460912639207e-24,4.5335567949075725e-27,1.0573004495194083e-36,8.6394017977242245e-46,3.6441782271030528e-38,4.1752393730974723e-48,3.8882623268687425e-50,2.5727893043662502e-65,1.179329628579452e-78,2.0836687364399585e-27,2.2529578896487605e-30,8.2654440334260835e-28,6.7320409103754512e-45,1.1636195259365983e-31,7.1674477718327006e-34,8.2782184114522398e-54,2.8548177391741571e-20,4.6286671576263605e-32,1.3790619329598274e-29,2.1207415318685194e-36,1.4356324197274202e-54,1.4948449488221593e-42,4.0081528556237873e-47,0.88168480800000004,0.0,0.0094599999999999979,0.10884999999999995,0.00099999999999996858,2.3793017380281813e-23,2.9203983005927039e-23,3.1928567177680757e-23,5.3925664626518669e-20,1.8968375485970527e-19,9.4632275500094956e-20,1.914410552135979e-23,2.2524688677364409e-22,1.6648747206788965e-23,1.6249351482424925e-18,1.3574181880082657e-19,1.1726601885630951e-19
0.000274877906943,0.001653275553615514,1.0938184304641509e-27,4.1799353605905338e-26,3.842964450873877e-23,5.56156618508578e-26,1.2976463615841963e-21,0.0,0.0,6.5585413788373162e-17,2.2259830221045034e-19,7.0920283787301738e-30,-1.3600907933736494e-34,2.0978146552163891e-34,-3.2414142651525513e-61,6.9651952827273318e-39,-1.3297909128604875e-38,6.1493477733666904e-21,1.3032479202527323e-21,1.9862890585931017e-56,1.9964576851370736e-51,-1.8201133208588198e-36,-5.3139165013195757e-40,6.432085316777671e-41,1.4719192628556847e-24,6.9131379745269414e-24,1.3605271017970688e-34,1.4401418629285055e-40,2.1849675469204167e-20,1.690750890095385e-25,1.1766856892468562e-23,4.0284337759636985e-29,4.9348919025299457e-37,7.5569286926362802e-35,1.2657141603342779e-23,5.338742712717569e-48,3.1457390396412094e-39,6.2272604830724648e-17,8.558987392920362e-19,9.0046100456303856e-30,6.7195424419630604e-26,3.0116926773629679e-19,8.6695923473776234e-61,1.3604514706002696e-27,3.2059608010014409e-31,1.1640643420552926e-23,7.8310784787720743e-27,4.5995133905774457e-36,2.1240954397046277e-45,2.0019665332829745e-37,7.1099597938273691e-47,3.2927263602592063e-49,-1.0409549162415474e-64,3.4896476001413746e-77,1.4815987278261913e-26,7.9414536081932136e-30,3.6031120564755754e-27,2.6654059064041696e-44,4.6278567905548705e-31,8.8129550583747964e-33,4.5477244607367673e-53,1.0060736536882014e-19,7.9921552336822633e-32,4.8689145418081419e-29,4.2129808967442481e-36,5.7778095553064095e-54,1.4629621553919866e-40,4.9286630033941537e-46,0.88168480800000004,0.0,0.0094599999999999962,0.10884999999999988,0.00099999999999993692,2.4076029903529382e-23,3.0346586202274859e-23,3.474879749989412e-23,6.4577914780024832e-20,3.7939649359109366e-19,1.2023256340097886e-19,4.1352926368718764e-23,5.0209312359698985e-22,3.9954942136111176e-23,3.830963697120194e-18,3.1477738502171804e-19,3.0358504704548777e-19
0.000549755813887,0.001653275553615514,4.1534765647192051e-27,7.7785207235797731e-26,1.2105716822704153e-22,4.1877588067521602e-25,7.7175485865754803e-21,0.0,0.0,1.3074282950723157e-16,8.8790488359083165e-19,8.0918670350824399e-29,7.351417087636955e-35,1.236845409781047e-33,1.9041304816746104e-39,-1.3768166347566163e-38,2.7297799882667688e-38,8.4832723427648113e-21,7.6838517893649936e-21,5.9644893816647512e-55,-1.4395046231795397e-40,-2.3324778015325374e-35,-1.8826805909221219e-39,7.0182993806142017e-41,1.1709488251648303e-23,2.7453692912221253e-23,1.9436878123010861e-33,3.6544678624383999e-40,5.4911879841345155e-20,3.6865564502770356e-25,1.3056514401799758e-23,1.5998041942454836e-28,3.6619408480124851e-36,2.4414384603283797e-34,7.6986819010265766e-23,2.1114565569512738e-47,2.4974957979178123e-38,1.2287826031624993e-16,3.382037541898817e-18,1.7768180029657603e-29,2.1610228023861955e-25,4.6753025152338909e-19,2.1788018902846658e-60,9.7554099364941418e-27,1.0414374225806928e-30,3.7552532932780807e-23,1.2159230682073148e-26,1.9218505884977127e-35,5.4030363782523971e-45,1.1886510389653019e-36,1.109910156709959e-45,2.5555111840166109e-48,1.0592414735417831e-62,-4.3600511573912473e-66,9.6710941150815567e-26,2.5540104177459529e-29,1.3085272507006262e-26,1.0636410104241443e-43,1.8299382432083842e-30,1.0454841173605596e-31,2.7001742501245493e-52,3.2352285332290501e-19,1.2406891428092787e-31,1.5700945129964106e-28,8.3132118208827406e-36,2.3789728189665462e-53,1.3916001148621223e-38,5.8487331623242962e-45,0.88168480800000004,0.0,0.0094599999999999875,0.10884999999999974,0.00099999999999987382,2.4480594316678905e-23,3.1405726791971971e-23,4.0389208405562434e-23,7.980695559485368e-20,7.5882082028109113e-19,1.4396466806202825e-19,8.6200428681883603e-23,1.2590458605362637e-21,8.9215126633345727e-23,9.9047174566943336e-18,6.7892355179240484e-19,7.0368978548534633e-19
