Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887)
0.004044646735969686,0.001972308623245776,5.6339790411111741e-12,9.9598238193416448e-12,9.8596600870466694e-08,2.601735141217504e-09,0.00018645162320640323,0.0,0.0,1.8078763571222883e-07,1.9278089418468982e-08,1.6825536154630046e-08,1.3142970583595179e-10,9.4608321913313768e-13,1.7744014148325298e-30,2.7977645583448488e-23,8.2598628146585979e-15,4.8248977369189309e-09,3.8605855559818547e-07,1.6563120795915484e-18,3.1473762474870639e-24,2.8248258054201811e-12,4.544056786389117e-24,3.1999845496287103e-16,1.5184188829351636e-06,1.4746339799944021e-09,1.6443281666743499e-11,3.6721029232362682e-14,9.8066717697489525e-07,3.5686497902310677e-11,6.3165302463063705e-16,6.8789267417367468e-13,1.6497388741771378e-16,1.2586467415661859e-12,1.0131163045142729e-10,5.6317236222277338e-16,1.6477153895701543e-12,1.330200964093334e-06,5.3834420374657933e-07,4.6941774335943108e-16,2.038110168219136e-17,5.5909983903183946e-13,2.3043380281928188e-37,1.6634281492095799e-09,1.4205652615753633e-12,1.3900188531477529e-13,7.3523900533755042e-18,6.3895208459635774e-11,3.8515171095562305e-19,4.7763033343440832e-11,2.3973384508776927e-14,9.014824748240239e-17,6.4451437579387901e-32,9.6428169650287785e-26,6.2736110097256028e-12,3.3386534987253881e-18,7.749849224132756e-10,3.8783898695982823e-21,3.0680399740911305e-11,1.1062913584193706e-14,3.9677687660837286e-20,8.2212298124607154e-13,4.0618872155351796e-22,1.3163254954307388e-10,7.358884566720872e-17,2.3110483446517687e-20,1.0108558949981857e-12,1.4496784265148559e-20,0.88168480800000004,0.0,0.0086620634519217355,0.1078435222091719,0.00099623284609287404,5.4993014518727461e-16,2.0678552101887886e-10,4.8112491350138077e-12,2.4105206629856367e-13,2.9616916350469461e-09,3.4456716937089441e-08,3.0499608006400362e-15,2.069774837842692e-07,5.8708568780530144e-11,2.190921336226442e-05,3.2599575802862052e-13,5.129319736208364e-09,1.2128847119247115e-07,0.00028509368385263423,4.9563429668144403e-09,1.5115142820685063e-05,4.6624030870818453e-07,5.6713890737326959e-09,4.701350458517781e-07,4.903742565692719e-12,9.5208264494052166e-07,4.6826905323003699e-08,4.7937417202655958e-16,0.00011483869844515023,9.9649577906856756e-06,6.1914181275988717e-05,1.6589179439212799e-08,0.00019561066360707406,8.0030345713735323e-10,5.600096037274386e-07,7.0901847335283621e-05,7.5418131689477078e-13,8.9413232074746949e-07,1.7382219131429699e-07,1.8625739752873706e-05
0.0040497527073011285,0.0019722705562773783,5.7570289902062716e-12,1.0357792706641883e-11,1.0079507039241657e-07,2.6735670279480479e-09,0.00019089079794980924,0.0,0.0,1.8341705628890814e-07,1.9832954660081375e-08,1.778950450837822e-08,1.3720466954498947e-10,9.9907283681654215e-13,1.9380579975410977e-30,2.9553729578781028e-23,8.5362382848729306e-15,4.876177923268123e-09,3.9892399271912658e-07,1.8024612604019244e-18,3.3812041353910881e-24,2.9675362742406356e-12,4.8524225071155817e-24,3.3065161434904452e-16,1.5761207418767327e-06,1.5060698881596893e-09,1.7496471143205698e-11,3.8435568984231082e-14,1.0038718951922151e-06,3.6795873058899719e-11,6.5995341982836771e-16,7.1994665744678753e-13,1.7647195316344549e-16,1.3176696155176316e-12,1.0617370909211334e-10,6.0883892804335925e-16,1.7036970083639907e-12,1.3426182055596276e-06,5.4709588818884921e-07,4.8552115454314505e-16,2.1379322276278795e-17,5.8352025907348415e-13,2.4200757162282546e-37,1.7473200433665323e-09,1.4865970177274792e-12,1.4538284521536505e-13,7.6336833345993037e-18,6.6866494564138331e-11,4.0305418979208363e-19,5.0050210432295725e-11,2.5786257378525822e-14,9.6822362864066168e-17,7.0799175582723392e-32,1.0730021834518179e-25,6.7289538843319553e-12,3.6244622657104875e-18,8.1091332311759756e-10,4.1469513669946096e-21,3.2492978055128159e-11,1.1510189860169728e-14,4.2507660539047806e-20,8.5972275024780619e-13,4.3151959516097842e-22,1.3784361004907351e-10,7.7737751309518032e-17,2.5023032777751633e-20,1.087738850339502e-12,1.5586529332441408e-20,0.88168480800000004,0.0,0.0086432571868321692,0.10781974870422895,0.0009961414735797727,5.5064000256038041e-16,2.1138886047348218e-10,4.9281475103350502e-12,2.4131863091513775e-13,3.0334737646757712e-09,3.5218932728805601e-08,3.0533468609658454e-15,2.1191786681861991e-07,6.001852114829691e-11,2.2428666156938371e-05,3.2629213114660503e-13,5.2427329762840447e-09,1.2420266465426637e-07,0.00029182293055156995,5.0631530002069866e-09,1.5476090329564414e-05,4.7620703866177186e-07,5.793275543436093e-09,4.8014432461317332e-07,5.0121681926143719e-12,9.7510458749904725e-07,4.7855494086204971e-08,4.8958015382087258e-16,0.00011757137554701433,1.0188192634399644e-05,6.3273823256197414e-05,1.698544591444268e-08,0.00020023855801805024,8.1917450096132973e-10,5.7365901883113912e-07,7.2615595378744402e-05,7.7246032685376659e-13,9.1574424128899721e-07,1.780242555385327e-07,1.9072217958545892e-05
0.004054858678632571,0.0019722316972971402,5.8810584011046491e-12,1.0770474759098445e-11,1.0303422569775981e-07,2.7468484240180773e-09,0.00019542474449244196,0.0,0.0,1.8601620735722265e-07,2.0400228066595405e-08,1.8806680410717566e-08,1.4322591575878142e-10,1.0548466420943447e-12,2.0218944304058231e-30,3.1203060919875851e-23,8.819489019610665e-15,4.9270448403321391e-09,4.1217455944088773e-07,1.9613364045392736e-18,3.6318884564690188e-24,3.1172467270157923e-12,5.1799467216011138e-24,3.4156625517132178e-16,1.6356181244263375e-06,1.537705023088436e-09,1.8616928373473982e-11,4.0224682325316582e-14,1.0275645279887048e-06,3.7927999006442076e-11,6.8927138578756254e-16,7.5351409166780912e-13,1.8875955927716945e-16,1.3792804232268043e-12,1.1125629134114166e-10,6.5808726849117258e-16,1.7610693516997171e-12,1.3548483537286125e-06,5.5589764383497498e-07,5.0211018921914431e-16,2.2421959835386029e-17,6.0877221571442346e-13,2.5414736349114989e-37,1.8353125245541367e-09,1.5554793730214385e-12,1.5200626421826488e-13,7.9223081070368451e-18,6.9966210641279242e-11,4.2172957677944588e-19,5.2440772498535682e-11,2.7732862230349556e-14,1.0397517042914218e-16,7.7755140147953089e-32,1.1937882528148619e-25,7.2161866312467051e-12,3.9352463410680502e-18,8.4838570550944213e-10,4.4322814383722801e-21,3.440872097920831e-11,1.1990305658153101e-14,4.5530532372025814e-20,8.9877782962794173e-13,4.5835358335765321e-22,1.4432828624738071e-10,8.2105263421753456e-17,2.708861519701387e-20,1.1702021406116247e-12,1.67612219537305e-20,0.88168480800000004,0.0,0.0086240601429256984,0.10779547820638258,0.00099604806979745365,5.5135200658711065e-16,2.160768701514431e-10,5.0476567779930021e-12,2.4158504643167906e-13,3.1068485815444502e-09,3.599492898921866e-08,3.0567312332085163e-15,2.1696561887753357e-07,6.1352690668623843e-11,2.2959241213149601e-05,3.2658680264858461e-13,5.3581936826598844e-09,1.2718101271294866e-07,0.00029869220473243606,5.1717453044962087e-09,1.5844877158894689e-05,4.8633621323183077e-07,5.9171795392223547e-09,4.9031476686049281e-07,5.1225512468064909e-12,9.9863455204775152e-07,4.8902364542760958e-08,4.9995046629699292e-16,0.00012036208404806104,1.0415602161391553e-05,6.4657112346830109e-05,1.73903238728398e-08,0.00020496317877301612,8.3843812675900472e-10,5.8761294420338843e-07,7.4366887890914423e-05,7.9114490847760123e-13,9.3782963649983751e-07,1.8231970987439736e-07,1.9528438725421955e-05
0.004059964649964013,0.0019721920344251145,6.0060174967236536e-12,1.1198335499875556e-11,1.0531446337995823e-07,2.8215839293076457e-09,0.00020005501739100333,0.0,0.0,1.8858328048028195e-07,2.0980019855548222e-08,1.9879815507380912e-08,1.4950428203746485e-10,1.113536563488461e-12,2.2803483267411608e-30,3.2928051646750143e-23,9.1096922406481048e-15,4.9774825711189464e-09,4.2581940136907188e-07,2.1340170382828968e-18,3.9005952556109807e-24,3.2742857047376226e-12,5.5276597563952154e-24,3.5274508560902548e-16,1.6969473180278559e-06,1.5695237211181815e-09,1.9808869502987887e-11,4.2091247126885093e-14,1.0517527058703353e-06,3.9082869446818291e-11,7.1962859647183821e-16,7.8866282765585128e-13,2.0194379299551861e-16,1.4435806692429507e-12,1.1656850943252522e-10,7.1118493466627146e-16,1.8198442063054508e-12,1.3668859331035344e-06,5.6474680284078959e-07,5.191947793861673e-16,2.3510700162901902e-17,6.3486984641533962e-13,2.668797051647341e-37,1.9275967402389218e-09,1.6273208079914739e-12,1.5887836024492065e-13,8.2183015027767785e-18,7.3199264079949919e-11,4.4120729715682854e-19,5.4938982360171842e-11,2.9822744455109808e-14,1.1163954437505279e-16,8.5375550818486992e-32,1.3279425445308777e-25,7.7374297135107884e-12,4.273166793703177e-18,8.8746031976030388e-10,4.735274294981051e-21,3.6433140844716079e-11,1.2599014955710711e-14,4.8758636972248226e-20,9.3932275932996547e-13,4.8676708671348687e-22,1.5109731369528658e-10,8.6701712224858563e-17,2.931889541127433e-20,1.2584626754082855e-12,1.7974113174076143e-20,0.88168480800000004,0.0,0.0086044664896243704,0.10777070312779374,0.00099595259754123116,5.5206619305946697e-16,2.2085035483275705e-10,5.1698254695127991e-12,2.4185130912135098e-13,3.1818451175832255e-09,3.6784824603859971e-08,3.0601138723735803e-15,2.2212265314254495e-07,6.2711313101330075e-11,2.3501128952493443e-05,3.268797420723393e-13,5.475719354506358e-09,1.3022469627166287e-07,0.00030570359081948914,5.2821271019984623e-09,1.6221642626359691e-05,4.9662828674678771e-07,6.0431083593158691e-09,5.0064671648010312e-07,5.2349084580447069e-12,1.0226816671188132e-06,4.9967659423356227e-08,5.1048546009936321e-16,0.00012321175190889045,1.0647229569605969e-05,6.6064184967408194e-05,1.7803966560836434e-08,0.00020978598292730499,8.5810021523181849e-10,6.018769065762815e-07,7.615637385534537e-05,8.1024245466606726e-13,9.6039669094789065e-07,1.8671030043359896e-07,1.9994575888999586e-05
0.004065070621295456,0.0019721515558082936,6.1318560597040211e-12,1.1641847563081252e-11,1.0763616673864949e-07,2.8977772392879758e-09,0.00020478317648437152,0.0,0.0,1.9111658876941399e-07,2.1572436730600387e-08,2.1011789174124472e-08,1.5605115403564988e-10,1.1752797901359529e-12,2.4275342079984833e-30,3.4731149692442007e-23,9.4069236606257414e-15,5.0274762364708545e-09,4.398677990888421e-07,2.32167963307497e-18,4.1885675455938019e-24,3.4389961133855384e-12,5.8966360359731029e-24,3.6419073931067413e-16,1.7601445158086021e-06,1.6015101317939121e-09,2.1076761305257005e-11,4.4038227781046479e-14,1.0764440657591876e-06,4.0260462440593702e-11,7.5104651814514877e-16,8.2546324664250677e-13,2.1591996255740316e-16,1.5106750322645656e-12,1.2211981650523443e-10,7.6841819483298158e-16,1.8800326112515028e-12,1.3787258015160829e-06,5.7364063887286526e-07,5.3678479123774233e-16,2.4647286089315791e-17,6.6182685646608934e-13,2.8023228238607257e-37,2.0243720832879907e-09,1.7022329577500355e-12,1.6600537751023762e-13,8.5216975421114832e-18,7.6570707521302058e-11,4.6151763293399867e-19,5.7549251871926591e-11,3.2066099701264558e-14,1.1985047838137072e-16,9.3721679149733796e-32,1.47691471323064e-25,8.2949341640442744e-12,4.6405648721287472e-18,9.2819707561069768e-10,5.0568606399194593e-21,3.8572016546655125e-11,1.3094627266301111e-14,5.2205023294026714e-20,9.8139160927552319e-13,5.1683921403706438e-22,1.5816176192132835e-10,9.1537834335253933e-17,3.1726367208224445e-20,1.353188397761443e-12,1.9339616605620582e-20,0.88168480800000004,0.0,0.0085844704099353585,0.10774541588705311,0.00099585501926757508,5.5278259761709793e-16,2.2571009181799826e-10,5.2947026032254154e-12,2.4211741507644284e-13,3.2584926670873826e-09,3.7588733385033773e-08,3.0634947311226871e-15,2.2739089922425576e-07,6.409461663176215e-11,2.4054521055100434e-05,3.2717091862891627e-13,5.5953267290246433e-09,1.3333490857217727e-07,0.00031285916743973734,5.394304519453635e-09,1.6606527268933843e-05,5.0708360409539307e-07,6.1710680193336102e-09,5.1114040374624237e-07,5.349255827650961e-12,1.0472551373353951e-06,5.1051513977195772e-08,5.2118537002759183e-16,0.00012612130875438825,1.0883116882081024e-05,6.7495164786569891e-05,1.822652857463492e-08,0.00021470842448030391,8.781666351411019e-10,6.1645647674471521e-07,7.7984705808577576e-05,8.2976042513091793e-13,9.8345363401962611e-07,1.9119779251843276e-07,2.0470804807766348e-05
0.004070176592626898,0.001972110249624069,6.2585235792855181e-12,1.2101499735243551e-11,1.099997047548149e-07,2.9754311380703932e-09,0.00020961078587513392,0.0,0.0,1.9361457441465547e-07,2.2177582862128253e-08,2.2205613535984489e-08,1.6287849791503708e-10,1.2402189298616019e-12,2.6002931629794115e-30,3.6614827728713009e-23,9.7112571826266477e-15,5.0770120295652336e-09,4.5432916910366907e-07,2.5255870728574422e-18,4.4971280841378356e-24,3.6117357791621795e-12,6.2879952450622429e-24,3.7590577102133407e-16,1.8252457841720432e-06,1.6336482578399332e-09,2.2425336538844805e-11,4.6068676521411927e-14,1.1016462451595614e-06,4.1460740645507147e-11,7.8354638432565137e-16,8.6398831996911395e-13,2.308018992804195e-16,1.5806714320691657e-12,1.2791999408855012e-10,8.3009295306003761e-16,1.9416448438709537e-12,1.3903631621835487e-06,5.825763707293071e-07,5.5489000591978995e-16,2.5833519902059079e-17,6.8965649598957748e-13,2.9423398468179628e-37,2.1258465011360798e-09,1.7803306448068375e-12,1.7339358413427853e-13,8.8325279941517073e-18,8.0085740260250267e-11,4.8269173347539967e-19,6.0276145404019389e-11,3.4473815828330341e-14,1.2864520731427188e-16,1.0286008978125367e-31,1.6423021066836686e-25,8.8910887880506453e-12,5.0399751220046075e-18,9.7065755228456809e-10,5.3980087084211142e-21,4.0831404602110118e-11,1.3590165551685796e-14,5.5883491037895681e-20,1.0250178977119942e-12,5.4865181651512922e-22,1.6553303894167844e-10,9.6624784595360054e-17,3.432440516091803e-20,1.4547590996624633e-12,2.0773432976777055e-20,0.88168480800000004,0.0,0.0085640661059444689,0.10771960891576411,0.0009957552971078705,5.5350125570669778e-16,2.3065682885464904e-10,5.4223376695892391e-12,2.4238336020137044e-13,3.3368207764107593e-09,3.8406763720472793e-08,3.0668737596837952e-15,2.3277230235886022e-07,6.5502821289140363e-11,2.461961035964064e-05,3.2746030121114133e-13,5.7170317290989982e-09,1.3651285485159705e-07,0.00032016100538721879,5.5082825284243018e-09,1.699967278980075e-05,5.1770239518191127e-07,6.3010631856623526e-09,5.217959398273008e-07,5.465608578447989e-12,1.0723642398703436e-06,5.2154055481151407e-08,5.3205030943475353e-16,0.00012909168519887948,1.1123304848684407e-05,6.8950162004431526e-05,1.8658165802214429e-08,0.00021973195301414696,8.9864323797729015e-10,6.3135726718888548e-07,7.9852539477162182e-05,8.4970634377143998e-13,1.0070087353429347e-06,1.9578397016860762e-07,2.0957302297770322e-05
0.0040752825639583405,0.001972068104098355,6.3859694029800092e-12,1.2577792734042094e-11,1.1240543095849404e-07,3.0545474938414612e-09,0.00021453941285194664,0.0,0.0,1.9607581646151944e-07,2.2795560037776832e-08,2.3464438724401765e-08,1.699988954309917e-10,1.3085021487822275e-12,2.8072419384712996e-30,3.8581588003733816e-23,1.0022765085682451e-14,5.1260772481005283e-09,4.6921306483406117e-07,2.7471095165714764e-18,4.8276854407540407e-24,3.7928780215125431e-12,6.7029029299740407e-24,3.8789265924924403e-16,1.8922870302684051e-06,1.6659219937363746e-09,2.3859612670570864e-11,4.8185733817159238e-14,1.1273668760256991e-06,4.2683651612727081e-11,8.1714917821622074e-16,9.0431364368798184e-13,2.4679063164428663e-16,1.653681056322631e-12,1.3397915950706073e-10,8.9653618852933989e-16,2.0046904076017767e-12,1.4017935744752652e-06,5.9155116615136645e-07,5.7352010312918153e-16,2.7071266632610384e-17,7.1837153867196031e-13,3.0891495157880321e-37,2.2322368139979473e-09,1.8617318899633037e-12,1.8104927019532235e-13,9.1508225851183379e-18,8.3749709434655264e-11,5.0476161718106094e-19,6.3124383288698119e-11,3.7057517506701453e-14,1.3806334164628606e-16,1.1286318563641133e-31,1.8258644257592654e-25,9.5284277185081536e-12,5.4741415784022227e-18,1.0149050054528718e-09,5.7597249280908461e-21,4.3217650591417401e-11,1.4253420932344097e-14,5.9808626868936984e-20,1.0702345081110701e-12,5.822894568642515e-22,1.7322289538544662e-10,1.0197414617523194e-16,3.7127323188172231e-20,1.5634277318262042e-12,2.2305108278748585e-20,0.88168480800000004,0.0,0.0085432478045754622,0.1076932746654584,0.00099565339288330747,5.542222025363486e-16,2.3569128197804569e-10,5.5527806144712425e-12,2.4264914020536921e-13,3.4168592328392844e-09,3.9239018209649433e-08,3.0702509057491264e-15,2.3826882250883714e-07,6.6936138333031778e-11,2.5196590755619652e-05,3.2774785840299222e-13,5.8408494090744674e-09,1.3975975195042518e-07,0.00032761116548851564,5.6240648862099781e-09,1.7401222000628338e-05,5.2848476933794023e-07,6.4330971066015679e-09,5.3261331112307314e-07,5.5839811029217498e-12,1.0980183206409569e-06,5.3275402745698791e-08,5.4308026445337194e-16,0.00013212381213504205,1.1367832843932652e-05,7.0429272615209066e-05,1.9099035360156976e-08,0.00022485801226682087,9.1953585229582783e-10,6.4658492943681208e-07,8.1760533392399574e-05,8.7008779584119107e-13,1.031070299928963e-06,2.004706356325161e-07,2.145424656148772e-05
0.004080388535289783,0.00197202510751446,6.5141428806395276e-12,1.307123146694742e-11,1.1485368230493676e-07,3.1351272556080993e-09,0.00021957062677673488,0.0,0.0,1.9849903841792581e-07,2.342646748270763e-08,2.4791557998751622e-08,1.774255813891183e-10,1.3802833222140294e-12,2.9862678022596317e-30,4.0633961176064211e-23,1.0341517993407931e-14,5.1746603204384154e-09,4.8452917762089933e-07,2.9877291811234977e-18,5.1817386486529854e-24,3.9828122361200533e-12,7.1425720549907108e-24,4.0015380524139031e-16,1.9613039695070442e-06,1.6983151637024273e-09,2.5384905122016661e-11,5.0392629177612955e-14,1.15361357845684e-06,4.3929128112530314e-11,8.5187561268840636e-16,9.4651748478558183e-13,2.6380511445267576e-16,1.7298183892159657e-12,1.4030777319226671e-10,9.68097171164494e-16,2.0691780208844343e-12,1.4130129635592382e-06,6.005621457206907e-07,5.9268464234332034e-16,2.8362457083741983e-17,7.479842617796774e-13,3.2430661962489917e-37,2.3437690380931323e-09,1.9465579290668353e-12,1.8897874611107632e-13,9.4766096436508853e-18,8.7568111021279276e-11,5.2776017689020272e-19,6.609884522965528e-11,3.9829612540084827e-14,1.4814700046372345e-16,1.2380968362673239e-31,2.0295510527685895e-25,1.0209638185316267e-11,5.9460331245367607e-18,1.061004371072359e-09,6.1430547950020213e-21,4.5737400821467851e-11,1.4896180749691299e-14,6.3995841474002907e-20,1.1170736057322454e-12,6.1783940987301517e-22,1.8124342833164641e-10,1.0759794163292906e-16,4.0150431972730915e-20,1.6798162141468286e-12,2.3966394463145402e-20,0.88168480800000004,0.0,0.0085220097635033271,0.1076664056147052,0.00099554926812045951,5.5494547303002352e-16,2.4081413331334196e-10,5.6860818220032767e-12,2.4291475059499357e-13,3.4986380529629064e-09,4.0085593293608498e-08,3.0736261143785927e-15,2.4388243343227498e-07,6.8394769633587277e-11,2.5785657070824557e-05,3.2803355848949826e-13,5.9667938995898725e-09,1.430768279051332e-07,0.00033521169641094565,5.7416540752064498e-09,1.7811318760971025e-05,5.3943070968089038e-07,6.5671715434076578e-09,5.4359237358685517e-07,5.7043869104805742e-12,1.1242267903435707e-06,5.4415665603515969e-08,5.5427508820592845e-16,0.00013521862000153535,1.1616738762571134e-05,7.1932577660011556e-05,1.9549295527361621e-08,0.00023008803866728439,9.408502779587535e-10,6.621451513721476e-07,8.3709348491678841e-05,8.9091242498702984e-13,1.0556466631449865e-06,2.0525960881945854e-07,2.1961817113099211e-05
0.004085494506621225,0.001971981248225527,6.6429935125166193e-12,1.3582327084301142e-11,1.1734477802127234e-07,3.2171704518797151e-09,0.00022470599791910299,0.0,0.0,2.0088311426520406e-07,2.40704024775676e-08,2.6190412931058332e-08,1.8517248306632932e-10,1.455722185862507e-12,3.2458672453377854e-30,4.2774501621913873e-23,1.0667584796053396e-14,5.2227508280317504e-09,5.0028733773831205e-07,3.2490429340416314e-18,5.5608819924799582e-24,4.1819444924966237e-12,7.6082643043696827e-24,4.1269153168256919e-16,2.0323320931827874e-06,1.7308115609559619e-09,2.7006839526388952e-11,5.2692681785211746e-14,1.1803939541330801e-06,4.519708850190077e-11,8.8774611133684914e-16,9.9068082348618157e-13,2.8180294436118702e-16,1.8092012526450624e-12,1.4691664584424948e-10,1.0451487340221111e-15,2.1351156075593554e-12,1.4240176285838486e-06,6.0960638686738242e-07,6.1239304332953193e-16,2.9709091224908341e-17,7.785064280714822e-13,3.4044177058623354e-37,2.4606787160284531e-09,2.0349332229643969e-12,1.9718834153999945e-13,9.8099168261172053e-18,9.1546590581002995e-11,5.5172118327269112e-19,6.9204573649661385e-11,4.2803340767623731e-14,1.5894095361823208e-16,1.3578504114550047e-31,2.2555037259252866e-25,1.0937568601108102e-11,6.4588603413870215e-18,1.1090222657132189e-09,6.549083741243351e-21,4.8397614314652236e-11,1.5416369605202464e-14,6.8461408298302271e-20,1.1655665539608302e-12,6.5539165058028867e-22,1.8960708469294156e-10,1.1350864392618591e-16,4.3410100770326796e-20,1.8046166993015917e-12,2.5701876619066303e-20,0.88168480800000004,0.0,0.0085003462772983013,0.10763899427651116,0.0009954428840679287,5.5567110178013683e-16,2.4602602881517004e-10,5.8222920962249293e-12,2.4318018666649117e-13,3.5821874702874044e-09,4.0946578875272993e-08,3.0769993278995054e-15,2.4961512168395821e-07,6.9878907033237039e-11,2.638700495153802e-05,3.2831736946728742e-13,6.0948783510256116e-09,1.4646532150627872e-07,0.00034296463238472186,5.8610512406859671e-09,1.8230107913287894e-05,5.5054006733548988e-07,6.7032866997776813e-09,5.5473284696202984e-07,5.8268385733900277e-12,1.1509991202454946e-06,5.5574944387642003e-08,5.6563449492818078e-16,0.00013837703801872203,1.1870058911917787e-05,7.346014246520648e-05,2.0009105673934817e-08,0.00023542345981366304,9.6259228016172033e-10,6.7804365438211972e-07,8.5699647699747481e-05,9.1218793009458014e-13,1.0807461854341696e-06,2.10152726701657e-07,2.248019469830486e-05
0.004090600477952668,0.001971936514667663,6.7724710981589378e-12,1.4111603084697186e-11,1.1987901839257436e-07,3.300676191809877e-09,0.00022994709622522908,0.0,0.0,2.032270733500353e-07,2.4727461166522927e-08,2.7664599080048688e-08,1.9325426088439856e-10,1.5349844784295865e-12,3.653117181865017e-30,4.5005789480560252e-23,1.1001032741461821e-14,5.2703395240871877e-09,5.1649751543923829e-07,3.5327768399614815e-18,5.9668109969172396e-24,4.3906981498338292e-12,8.1012908633171727e-24,4.2550808396173311e-16,2.1054066362176376e-06,1.763394986244024e-09,2.8731374132808063e-11,5.5089300709904683e-14,1.2077155794290336e-06,4.6487437145084552e-11,9.247807938994259e-16,1.0368873847050562e-12,3.0100870541375944e-16,1.8919508368433538e-12,1.5381694541253149e-10,1.1280887532826865e-15,2.2025102891376038e-12,1.4348042494541209e-06,6.186809280233463e-07,6.3265456739002352e-16,3.1113241976865772e-17,8.0994927005360855e-13,3.5735458111723457e-37,2.583211256091003e-09,2.1269854554313133e-12,2.0568440490850685e-13,1.0150771589686685e-17,9.5690943698212572e-11,5.7667928418178214e-19,7.2446776963591451e-11,4.5992826155787928e-14,1.7049276971131535e-16,1.4888205060114068e-31,2.5060808948621266e-25,1.1715237040186503e-11,7.0160937682345186e-18,1.1590269828535391e-09,6.9789378615757283e-21,5.1205575202253319e-11,1.601125075611453e-14,7.3222502542094521e-20,1.215743830258572e-12,6.9503881605308209e-22,1.9832666404396952e-10,1.1971918666072344e-16,4.6923822364776603e-20,1.9381745382892816e-12,2.7516250865312245e-20,0.88168480800000004,0.0,0.0084782516838563735,0.10761103320608137,0.00099533420171428141,5.5639912299691748e-16,2.5132757593120245e-10,5.9614626409130678e-12,2.4344544349798798e-13,3.6675379219039958e-09,4.1822057927971787e-08,3.0803704858001758e-15,2.5546888552282905e-07,7.1388731683792817e-11,2.7000830733824479e-05,3.2859925905597582e-13,6.2251148751954133e-09,1.4992648180853942e-07,0.00035087199081826288,5.9822561276502474e-09,1.8657735212547717e-05,5.6181255553610492e-07,6.8414411493515937e-09,5.6603430887408835e-07,5.951347671029039e-12,1.1783448376759879e-06,5.6753329399052489e-08,5.7715805394508821e-16,0.00014159999338477316,1.212782790022571e-05,7.5012015862777461e-05,2.0478626184102595e-08,0.00024086569288074046,9.8476758316281387e-10,6.9428619027438621e-07,8.7732095485061718e-05,9.3392206189375749e-13,1.1063772467210704e-06,2.1515184264420755e-07,2.3009561207387239e-05
