Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830)
9.999999999999997e-07,0.0021400133326598993,3.7450530577573677e-30,1.4455875388079798e-29,7.6025807248985939e-26,1.7162346697432601e-30,1.0979953062746183e-26,0.0,0.0,3.4384694935543132e-20,4.7163779167611446e-25,6.0882091655746676e-37,-1.8498372664149162e-38,4.1887268949416982e-39,-1.3792617574347291e-63,1.027525256456194e-40,-3.4499531472868285e-40,7.1025681836393474e-22,8.7002200217672932e-26,-1.0784978044682849e-65,-1.4971190825601307e-42,-1.0636953787682299e-39,3.3804438773461325e-42,2.0553951909131825e-42,1.5942587782920434e-32,1.2385042131263762e-29,6.4095042885485339e-45,3.4352459576341679e-45,3.3036919734094368e-24,6.1817546632207733e-29,8.6254926956532204e-25,4.539510571318715e-35,5.4199070433418831e-45,2.585040197405559e-42,6.3787935476816908e-31,3.6895899849684064e-55,2.6296808615858629e-45,3.0955847766231436e-20,1.661328352682773e-24,1.5807090657214976e-33,4.4661834513530549e-32,1.0867301666208433e-22,2.998400930593528e-66,4.5201022888019125e-37,1.3880259424001721e-37,4.824604834661114e-30,1.5394448529849539e-30,3.9099935507288262e-43,4.9348419472843711e-50,1.1949438273324437e-44,7.3943104462003493e-60,1.4605897754075568e-59,-9.5800303562068408e-71,1.4506069552326946e-85,2.1093028592618315e-35,3.1257217240927649e-36,2.0375705997272213e-35,1.5660537382924158e-51,1.4552210430949568e-37,4.1155830616093971e-43,7.6523598636143044e-61,1.5785023677992277e-25,1.0857443665377453e-35,1.1752580131706196e-35,5.6351472071729464e-40,2.107753187308422e-61,8.7158869905449603e-59,5.5718936200019139e-57,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,2.0739291109571273e-24,2.4044536184422445e-24,2.6817974564886708e-24,9.4544146210815612e-23,9.481965978447572e-23,1.1004647071996751e-22,3.4072929747952368e-27,3.1711022229224611e-24,2.0889597255396289e-27,1.1751951904995096e-21,8.7855499229720841e-25,5.38361741037838e-25,2.7322019800936727e-24,8.1276608292785484e-24,1.3661007961481566e-24,1.0225677706021946e-21,5.1128383502510894e-22
1.0737418230000002e-06,0.0021400133326598993,3.7452477899914448e-30,1.5544542084650709e-29,8.1345047703561837e-26,1.843936679666793e-30,1.2227855385080511e-26,0.0,0.0,3.6920267703269569e-20,5.258039972626465e-25,6.6294219067653845e-37,-1.9648663484176684e-38,4.4790573028442263e-39,-6.5710087057587605e-64,-9.6982679734239082e-41,-1.6177858617397068e-40,7.1033114914847165e-22,9.3568866994143999e-26,-2.9744366309637922e-65,-6.702788191804994e-43,-1.0586282177371873e-39,4.3704708544381811e-42,2.0531814961409728e-42,1.7760544680360866e-32,1.32667801110882e-29,7.2678053180667923e-45,3.691235900185375e-45,3.5493851896368446e-24,6.6411952959744757e-29,8.6257931396573209e-25,4.8648921471561707e-35,6.0505708953987482e-45,2.9368197279037512e-42,7.1181672782215625e-31,4.1204606815393383e-55,2.92891383341498e-45,3.3290817376062764e-20,1.8542748180880533e-24,1.6999433930990888e-33,4.996769657911853e-32,1.1674171845477225e-22,3.2213920011999301e-66,5.1493696455583325e-37,1.5532615300575561e-37,5.4184367081174871e-30,1.6735706660639321e-30,4.361343084576373e-43,5.3025889862216189e-50,1.3329097225134127e-44,8.4960156397344303e-60,1.664146958846294e-59,-8.0316677654393218e-69,1.7398232622810948e-85,2.4022105785871782e-35,3.4976341862311108e-36,2.3206480302274312e-35,1.7591634312405554e-51,1.6244606259802358e-37,4.68119668856962e-43,8.5358914917397674e-61,1.7604550043281995e-25,1.1663591704884197e-35,1.3199135144717482e-35,6.0613622479804176e-40,2.3529045741627047e-61,1.0078700145517917e-58,6.3376576796460254e-57,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,2.0740922477673955e-24,2.4047202929788785e-24,2.6821059020096104e-24,1.0163159542642986e-22,1.0200928643741107e-22,1.1831570977578074e-22,3.6655752897578364e-27,3.1777069768684117e-24,2.24768592212751e-27,1.261937271430375e-21,9.8051292428246376e-25,6.0088529863029076e-25,2.737326365267583e-24,9.0618965384114672e-24,1.3686629743165728e-24,1.098333311619996e-21,5.491665997267701e-22
2.1474836470000003e-06,0.0021400133326598993,3.7483191361361992e-30,3.1324943996462471e-29,1.4480697195530892e-25,3.7049082518082989e-30,4.4574180477695558e-26,0.0,0.0,7.3839519941280945e-20,2.1031916499421705e-24,2.3009798904594493e-36,-1.5665264041562046e-38,9.0639434979734403e-39,3.0206996215534665e-64,-3.4869257669671325e-41,7.3249563470694028e-41,7.1098223844662603e-22,1.8935713517036681e-25,4.7047003620251097e-66,1.2788512038220105e-42,-1.0440523798850076e-39,-1.031366861004419e-42,2.0514971843566447e-42,7.2568943482654809e-32,2.7469000635095478e-29,5.8865380311977683e-44,7.4271796306546519e-45,7.1349365659197514e-24,1.3334393835244405e-28,8.6301301420187645e-25,1.0099072610386283e-34,2.51894878847271e-44,1.8768657271599294e-41,2.9463590854542669e-30,1.6867947101091627e-54,1.0694807784995928e-44,6.7287468456034393e-20,7.5327560846824639e-24,3.4359693625885023e-33,2.099009287434025e-31,2.3395461032733558e-22,6.4756312972514917e-66,4.4733549323081722e-36,6.5469789369313008e-37,2.441022469891963e-29,3.6758722030861499e-30,1.7578491129009279e-42,1.0669567709677107e-49,5.3782369935243592e-44,1.4851038590627988e-58,1.4517473370021512e-58,-5.3896023913330229e-69,-6.5322460382272725e-85,2.0318243324148726e-34,1.4726311832255274e-35,1.9557289673019648e-34,7.9549741379601515e-51,6.6116408152841117e-37,3.8950593167891728e-42,3.4442244037200214e-60,7.0698912869064118e-25,2.3374390497141727e-35,5.946248917535068e-35,1.2266971409451675e-39,9.5794750081993425e-61,6.5978207512422828e-57,5.2734854187314874e-56,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,2.0754360577188133e-24,2.4074097429735645e-24,2.6829342361572115e-24,2.0334306419661868e-22,2.0669985027542562e-22,2.3780238545619722e-22,7.4637679843397384e-27,3.2734415028093836e-24,4.597751190865772e-27,2.5190374458856481e-21,3.9537411372288124e-24,2.4327051510353449e-24,2.8122288803875489e-24,3.621624077832677e-23,1.4061140338677027e-24,2.2081223684821953e-21,1.1040609656140721e-21
4.294967295e-06,0.0021400133326598993,3.7567692380886699e-30,6.2602553315337215e-29,2.3307311498290829e-25,7.4352420330104254e-30,1.4869981263181922e-25,0.0,0.0,1.476749019179893e-19,8.4125654647606949e-24,8.9139487403607425e-36,-3.7451948197255586e-39,1.8330077296719056e-38,1.2807217572360739e-64,6.4972838619157545e-41,3.1084733585813536e-41,7.1226632956069002e-22,3.8164287005475502e-25,4.5605429096576544e-65,2.1394311098103455e-42,-9.2810233182003863e-40,-2.5425662763112949e-43,2.0558220058486927e-42,3.7068812245737156e-31,7.4705997036718397e-29,5.0658500257183235e-43,1.4932928100561065e-44,1.4338109868495005e-23,2.6734182129529747e-28,8.638763378722628e-25,2.7497694050205053e-34,1.0715757042063472e-43,1.0042299699934204e-40,1.2489687536323304e-29,6.8253182711488317e-54,3.573994256529457e-44,1.3526932337308893e-19,3.0363843652380284e-23,6.9074367534946805e-33,8.5895735836124534e-31,4.6728921518969402e-22,1.3013219653064558e-65,3.8523306748823519e-35,2.6854786177781822e-36,1.0375417885367636e-28,7.6785354728531633e-30,7.0674590653284363e-42,2.1452330760249796e-49,2.1670828996812094e-43,2.5663633428176418e-57,1.2534993542183519e-57,-2.5316338057408774e-68,6.9711771841648206e-86,1.6695035414447729e-33,6.0330756679598489e-35,1.5876254946686564e-33,3.3911504834447303e-50,2.6675951091986748e-36,3.3022189726414045e-41,1.3878058083077691e-59,2.8279351969126141e-24,4.6686967860787264e-35,2.5274151192539725e-34,2.467610063925062e-39,3.866591038782964e-60,4.4262689701481927e-55,4.4709057270723527e-55,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,2.0780087524365539e-24,2.4126616885107967e-24,2.6844056403616287e-24,4.0098535090971657e-22,4.160811677899315e-22,4.7314750062790151e-22,1.5205183348685129e-26,3.4631918458805985e-24,9.4508812635018203e-27,5.0097711922981836e-21,1.5680815009515205e-23,9.7245492289212456e-24,2.9631807319598057e-24,1.442234097391593e-22,1.4815896135791647e-24,4.4538235979217404e-21,2.2269109957824739e-21
8.589934591e-06,0.0021400133326598993,3.7867562786850462e-30,1.240528281303351e-28,3.2810565180674208e-25,1.4955461667937848e-29,4.418628263944665e-25,0.0,0.0,2.9533317594363923e-19,3.3648639859767577e-23,3.5394400535710963e-35,3.223523642201188e-38,3.6884010291090613e-38,4.6248400497426369e-64,3.4376687353944263e-41,1.1636931099046497e-40,7.1483315060653016e-22,7.6931819422817199e-25,-2.0020849377157378e-64,-3.3153196630853155e-42,-1.4019056701789958e-39,-5.3470536663221587e-42,2.0615302226418788e-42,2.6484155581816014e-30,2.8538903146392597e-28,4.4650351547724451e-42,3.0078411395525255e-44,2.8871548920329001e-23,5.3586827194066145e-28,8.6558698432599032e-25,1.0512501830467741e-33,4.7660425326296584e-43,4.7161166675405705e-40,5.5379906193176919e-29,2.7454978191336431e-53,1.0650533472181215e-43,2.7118716486170018e-19,1.2190680659732901e-22,1.3848029285866128e-32,3.461605701889412e-30,9.296341531759468e-22,2.6203722748541049e-65,3.3816294339301586e-34,1.0849450012878271e-35,4.2640610464076641e-28,1.5612369486343449e-29,2.8415202531965173e-41,4.3210989149862284e-49,8.7511261936601204e-43,4.5095617670071269e-56,1.1024166414316472e-56,-5.3867367961443719e-68,9.8878154591773095e-85,1.3488077404967748e-32,2.4326845690317772e-34,1.2494978893896061e-32,1.398327133844085e-49,1.0715075558550404e-35,2.9159729201699595e-40,5.6042558899384125e-59,1.1266722850093948e-23,9.2880082431939362e-35,1.0387086315743355e-33,4.9485986490944539e-39,1.5538029962197164e-59,3.0940657916598091e-53,3.9479922965327924e-54,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0009999999999999998,2.0828694980971509e-24,2.4228507750773171e-24,2.6873437295171227e-24,7.7445964016987429e-22,8.3484382515158589e-22,9.2977046064590214e-22,3.1235199614500644e-26,3.8359879680672716e-24,1.9750334583765279e-26,9.8995605119356411e-21,6.0944971998916497e-23,3.8375206929385233e-23,3.2696229708461276e-24,5.7107863477778999e-22,1.6348102577786749e-24,9.0481895732113228e-21,4.524092188487034e-21
9.999999999999997e-06,0.0021400133326598993,3.8063663536805383e-30,1.4353685543973094e-28,3.4025004231810143e-25,1.7502286499018706e-29,5.5981220212327605e-25,0.0,0.0,3.4380213686190848e-19,5.0217103164071823e-23,5.3094090988694139e-35,3.0762129565318397e-38,4.3133620041288576e-38,2.9582332458359866e-64,7.3369044977492683e-41,7.2898492151962157e-41,7.1567525617705797e-22,8.9902223704519897e-25,-4.1199598955020519e-65,-1.3736657572575357e-42,-1.2062454745822927e-39,-5.1985196550438137e-42,2.0605457184752406e-42,5.919942637021702e-30,4.4349536459980323e-28,1.0384586964145015e-41,3.5137074967184186e-44,3.3724887455599412e-23,6.2436928974974817e-28,8.6613828735535586e-25,1.6340276347113787e-33,7.7275187196328716e-43,7.2861698703790741e-40,8.9610954300482401e-29,4.1020901021215812e-53,1.3517821054974712e-43,3.1577975828920966e-19,1.8206623890495875e-22,1.6125132994660665e-32,5.1568833445185569e-30,1.0786377366981498e-21,3.0608598852071982e-65,7.9073392428732144e-34,1.6188673541038944e-35,6.3802027674260734e-28,1.8169305373508751e-29,4.2549189858949395e-41,5.047891109468495e-49,1.3154566579773763e-42,1.7305362756900094e-55,2.5798814798335102e-56,-3.189533144027328e-68,5.4046706018824381e-85,2.8944185592368174e-32,3.6244999437001408e-34,2.5988710884796604e-32,2.0968570921119906e-49,1.6004510053185278e-35,6.9621869379983056e-40,8.4242401577930677e-59,1.6742253460740304e-23,1.0776710517119001e-34,1.5541904260435747e-33,5.7625735774398115e-39,2.321178829301219e-59,4.0509995062180899e-52,9.4262674395045115e-54,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.0009999999999999998,2.0842989462325751e-24,2.4260020929273653e-24,2.6883083105655065e-24,8.8429116286839853e-22,9.7232631176879979e-22,1.0709965750578235e-21,3.6818649574303142e-26,3.9541829586555642e-24,2.3497991416637745e-26,1.144746914159306e-20,8.8587814920248421e-23,5.6467358503693564e-23,3.373141327492474e-24,8.4470526979147767e-22,1.6865694442125531e-24,1.062225519881603e-20,5.3111245224698642e-21
1.7179869183e-05,0.0021400133326598993,3.9062182983050833e-30,2.4274698168392565e-28,4.0208769511228257e-25,3.0470386420103076e-29,1.16039504214199e-24,0.0,0.0,5.9059976526122573e-19,1.345815576985641e-22,1.4321860664654437e-34,2.3261261551585298e-38,7.4955817908722992e-38,-5.5279112657392966e-64,2.7191304519686911e-40,-1.4844924856007388e-40,7.1996314792738011e-22,1.5594583090093515e-24,7.6845295789049081e-64,8.5129827297733904e-42,-2.0996927367839334e-40,-4.4422038391973134e-42,2.0555327516430197e-42,2.2578131898874675e-29,1.2485521950658997e-27,4.0526172838113587e-41,6.0895130198875098e-44,5.8437454377418301e-23,1.075004931455358e-27,8.6894545048819478e-25,4.6014544214739879e-33,2.2806969272449573e-42,2.0372545631356741e-39,2.639109873618803e-28,1.1009681100633004e-52,2.811767551782371e-43,5.4283942892341403e-19,4.8839022312257783e-22,2.7719848134055287e-32,1.3789016028047076e-29,1.8373445531757944e-21,5.3037653553232279e-65,3.0951663414668522e-33,4.3375303484805915e-35,1.7155320455318156e-27,3.1188889473642476e-29,1.1451761018485132e-40,8.7486221864111706e-49,3.5576310795069993e-42,8.2459912760568523e-55,1.010293976812291e-55,7.9983413261351052e-68,-1.7422918386804291e-84,1.0764467292829325e-31,9.6930684127866686e-34,9.4697034531879501e-32,5.6536805477890238e-49,4.2937620730979537e-35,2.7564981070102573e-39,2.2783232309563888e-58,4.4622941293394625e-23,1.835698836167439e-34,4.1789565020598674e-33,9.9072277661459477e-39,6.2285565016804182e-59,2.3102702768213555e-51,3.7320930072858765e-53,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.00099999999999999959,2.0915775097309217e-24,2.4420481924721002e-24,2.6932198314776515e-24,1.443538953865803e-21,1.6723692052152741e-21,1.7901015330470379e-21,6.524884865963418e-26,4.5560164375093543e-24,4.2580571296306639e-26,1.9329218028730737e-20,2.2934156630979222e-22,1.4859023501242549e-22,3.9002433002208273e-24,2.2379764129904598e-21,1.9501204718753816e-24,1.8637192098313349e-20,9.3185905341319511e-21
3.4359738367e-05,0.0021400133326598993,4.3894585098579213e-30,4.6486535227771745e-28,4.5282008951870347e-25,6.5338954094195047e-29,2.7787774309192975e-24,0.0,0.0,1.1809331199740851e-18,5.3822216923408877e-22,5.8715904443867456e-34,-4.5229222440028136e-37,1.5442509834522991e-37,-2.9448580521173627e-64,-5.5739671484629991e-41,-6.6612328135419812e-41,7.3020916099012522e-22,3.2182189662733269e-24,1.8076883881549344e-63,2.3777192743567483e-41,-1.2500872192733493e-38,-3.8481482864293835e-41,2.0535025499931006e-42,1.9566808269123128e-28,5.4218499182315678e-27,3.8961962004438474e-40,1.24556725356063e-43,1.1949334038403596e-22,2.1613126863135655e-27,8.754201413982011e-25,1.99874022100962e-32,1.2051136188000612e-41,8.3454497310813159e-39,1.3843040207005631e-27,4.4068727626131335e-52,6.8010527552830954e-43,1.0854111612156735e-18,1.9539429419184699e-21,5.5426065892411982e-32,5.419176712407064e-29,3.5872967136439064e-21,1.0845167363208599e-64,2.9776302529540837e-32,1.71462571901123e-34,6.7762016531194214e-27,6.1218481471729441e-29,4.6403352078227699e-40,1.7896104613832888e-48,1.4665136291140969e-41,1.5831466336520654e-53,9.7250119468767909e-55,4.1244523120342157e-68,5.0324950834157749e-83,8.4772826977933754e-31,3.8099653675578622e-33,6.768249436724858e-31,2.2526673022185642e-48,1.7180603821240129e-34,2.860285518586046e-38,9.3916249599434155e-58,1.7486756769155114e-22,3.5840848138602578e-34,1.650641307888654e-32,1.9811109845904633e-38,2.4926567624021557e-58,1.8894841245915663e-49,3.8726286826130162e-52,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.00099999999999999894,2.105726133962403e-24,2.4762514435082438e-24,2.7049719775909788e-24,2.5306497313957485e-21,3.3474201896104101e-21,3.3229189890624803e-21,1.3957453958545476e-25,5.902820453789158e-24,9.6162139044614346e-26,3.6911617355317333e-20,8.1717942966362405e-22,5.5686094978762917e-22,5.2292195115760013e-24,8.6042859932266468e-21,2.6146136660782452e-24,3.9331969408853018e-20,1.9665999705577095e-20
6.8719476735e-05,0.0021400133326598993,6.3264473049552033e-30,8.5841749698374038e-28,5.2540603961839076e-25,1.6584982751558876e-28,6.5343876662314455e-24,0.0,0.0,2.3608006619736207e-18,2.1520561807243331e-21,2.5191412380167418e-33,-4.5901626096082409e-36,3.3592037710809314e-37,-1.8389729158431406e-63,-6.7446998534111122e-40,-4.3615098376904557e-40,7.5064596253021717e-22,7.0017939250535558e-24,1.7696108884617841e-62,7.9870915135607431e-41,-1.5880838534132401e-38,-1.0277590724089005e-40,2.0114002338970229e-42,1.6500986638491363e-27,2.2779210462880258e-26,4.0862666367261521e-39,2.5944057470730691e-43,2.487653641169914e-22,4.3638286065781147e-27,8.8746802630858191e-25,8.398623062081108e-32,7.0799812153202741e-41,3.2785268104822482e-38,8.0185031900479019e-27,1.7613142564515758e-51,1.631262352387762e-42,2.1676313079942874e-18,7.807380868684499e-21,1.1068922330670686e-31,2.0847720741492309e-28,6.8435566311804197e-21,2.2577782845269e-64,2.9413444085701122e-31,6.6536833791995467e-34,2.6135961837356439e-26,1.1709667020831062e-28,1.8979897464101865e-39,3.7281674838621131e-48,6.2020881802077441e-41,3.1243602372071405e-52,9.6105443357115802e-54,6.0427962311770982e-69,-1.8931990739791619e-82,6.5419718669854611e-30,1.4658046704667748e-32,4.4001186628244481e-30,8.8352860668427141e-48,6.8654196989498497e-34,3.2768731151497886e-37,3.9718485653344422e-57,6.7175330003918697e-22,6.8374304242217934e-34,6.3664831979694562e-32,3.9565512960799476e-38,9.9625535669752679e-58,1.7072895555237193e-47,4.4366835859689794e-51,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.00099999999999999785,2.1252010144044557e-24,2.5312829414849837e-24,2.7284760862074298e-24,4.0270120706851298e-21,6.6975228202778358e-21,5.7891567146973044e-21,3.0523233481456385e-25,8.2834712502050921e-24,2.2860084441942076e-25,6.7791868797646813e-20,2.6707057913042233e-21,1.9727866976484199e-21,8.1362449281295628e-24,3.1989011707057022e-20,4.0681635238851732e-24,8.6222223796581251e-20,4.3111439064460717e-20
9.999999999999998e-05,0.0021400133326598993,9.820776836887876e-30,1.1515485806848719e-27,6.2330686850863387e-25,3.6838492742028393e-28,1.135302473124299e-23,0.0,0.0,3.4334776885079145e-18,5.0878188281588925e-21,6.9381661725612207e-33,-2.7898836400192676e-36,5.6802693609840069e-37,-9.311293676999587e-64,1.2473172330688606e-40,-2.3853417164996279e-40,7.6915139873371412e-22,1.1829334892183451e-23,1.3720182257305754e-61,2.1545195809268425e-41,-1.8208771390883288e-38,-5.144661377618955e-41,2.0504578000790894e-42,7.0765253670452807e-27,5.4904504371289313e-26,2.3729806840340811e-38,3.9425535528743745e-43,3.7779203871776454e-22,6.4163167360792713e-27,8.970084859874125e-25,2.024419680464145e-31,2.4454072318795438e-40,7.3760161272750475e-38,2.7060555160287317e-26,4.1578372032256169e-51,2.9161900424696541e-42,3.1475723716501926e-18,1.8428121143510514e-20,1.6072953850751718e-31,4.6526714166410586e-28,9.4221256710891437e-21,3.4288264853482527e-64,1.4410822495248999e-30,1.4972623916548884e-33,5.839221186290539e-26,1.6134552354557129e-28,4.611641081136393e-39,5.6665109977073424e-48,1.5836834680537222e-40,2.899299542042683e-51,4.714552488222197e-53,7.7907396116414348e-68,-1.3547838622421427e-81,2.5753581877629053e-29,3.2713811831643955e-32,1.3698070774179267e-29,2.0238813930905351e-47,1.620569792139937e-33,2.0167780278314425e-36,1.0141989908182601e-56,1.4983649633746963e-21,9.4136916808862062e-34,1.4223549680120441e-31,5.7452955602792824e-38,2.3528883568980425e-57,7.6794099470669947e-46,2.7306185797644633e-50,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.00099999999999999677,2.1347467918582069e-24,2.5652241572157497e-24,2.7498736052336576e-24,4.7604777878741445e-21,9.7474000934459878e-21,7.310237714932697e-21,4.7181990653907599e-25,1.0038449957825783e-23,3.7970655963315285e-25,9.0263621571807388e-20,4.9869139717499766e-21,3.9859459336378661e-21,1.1178144441003228e-23,6.8781279100382187e-20,5.589216973987114e-24,1.3742784896537957e-19,6.8715509117256768e-20
0.000137438953471,0.0021400133326598993,1.4003061118070237e-29,1.5023905698235242e-27,7.4048216466793049e-25,6.1079462489681446e-28,1.7120342858956652e-23,0.0,0.0,4.7173406515921444e-18,8.6015669911310749e-21,1.2227197545534314e-32,-6.3517030590198175e-37,8.45830046638919e-37,1.5544811918979483e-64,1.0812782404649039e-39,-2.0110620032643905e-42,7.9130013835401604e-22,1.7607309899716388e-23,2.8023551853767479e-61,-4.8263543434704493e-41,-2.0995021773242694e-38,9.9882610001684702e-42,2.0972049209821799e-42,1.3571293217750306e-26,9.3354544790685967e-26,4.7240717494183025e-38,5.556121284648885e-43,5.3222115826837097e-22,8.8728935308208686e-27,9.0842724720766817e-25,3.4421897108051522e-31,4.5248730480787739e-40,1.2280208764326363e-37,4.9851558100568782e-26,7.0261815188352371e-51,4.4540910422397595e-42,4.3204417503279502e-18,3.1139845867811968e-20,2.2062166424358305e-31,7.7261322787659006e-28,1.2508356853638509e-20,4.830427690399223e-64,2.81383823824677e-30,2.4929376400108655e-33,9.6998990708152777e-26,2.1430597907261876e-28,7.8595492186261631e-39,7.9864706739210965e-48,2.7368445672937794e-40,5.9954581989104596e-51,9.2070297345605318e-53,1.6392051643802647e-67,-2.7497014091094866e-81,4.8747525015922774e-29,5.4324350272621251e-32,2.4826580151197822e-29,3.3887439482690647e-47,2.7384866467078834e-33,4.0384126469436945e-36,1.7526893053420504e-56,2.4877178376864706e-21,1.2497160729670324e-33,2.3627495514138594e-31,7.8862032654201617e-38,3.9766118266572775e-57,1.6666381037299438e-45,5.4678177690308298e-50,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.00099999999999999568,2.146171917803443e-24,2.6058476335472713e-24,2.7754838136189544e-24,5.6383463780437535e-21,1.3397729480683715e-20,9.1307852905275785e-21,6.7120481752038829e-25,1.2138944429116299e-23,5.6056158539990605e-25,1.1715955612495381e-19,7.7591313532247255e-21,6.3954508619091762e-21,1.4818925426702469e-23,1.1281711492581888e-19,7.4097315754480389e-24,1.9871470794491427e-19,9.9360443642614562e-20
0.000274877906943,0.0021400133326598993,4.4037267221861978e-29,2.4839824327595317e-27,1.481378947343855e-24,3.4093474235839437e-27,5.9476018412786724e-23,0.0,0.0,9.4176595706319562e-18,3.4353065653895035e-20,7.8144790875776529e-32,5.368484069559937e-36,2.872810624334295e-36,3.9077175181516586e-63,-1.1503874964412812e-39,9.7301350920367813e-40,8.7174022835842414e-22,5.9814507025736573e-23,6.9791893298085498e-60,-1.2122216988014799e-40,-1.5084971199605712e-37,4.1060844866139095e-41,2.0407044478493314e-42,1.0970081659580465e-25,3.7639382860350713e-25,5.9098211167862116e-37,1.2299408133708238e-42,1.1758232665052049e-21,1.8211298471680924e-26,9.4068965916374476e-25,1.3878950681204099e-30,3.0185897188984797e-39,4.294771936399447e-37,3.1538916849351068e-25,2.7938245095475911e-50,1.6862155518449381e-41,8.5800449965647359e-18,1.2380270656980985e-19,4.3813667306248188e-31,2.6869895023270609e-27,2.1228170521260549e-20,1.0671699752971735e-63,2.428843230428909e-29,8.7652050033597151e-33,3.3768190263273589e-25,3.6394003974854764e-28,3.2785711104520243e-38,1.7688757893561076e-47,1.2824102075821851e-39,1.0459725673452431e-49,7.9872089859930793e-52,-5.5296359642971244e-66,6.4103827554665409e-80,3.423119484205075e-28,1.8893211709431197e-31,1.163637243783637e-28,1.2574715235802704e-46,1.0888555292547054e-32,5.0793939511940889e-35,8.2126214980598946e-56,8.6486670118442337e-21,2.1209170286371177e-33,8.225014974084631e-31,1.5661508493505595e-37,1.5851225944867895e-56,1.671190691139148e-43,6.8774389015271792e-49,0.88168480800000004,0.0,0.0094599999999999997,0.10884999999999999,0.00099999999999999135,2.1635328284397906e-24,2.6844819624760762e-24,2.8694982807023522e-24,6.9723625407475592e-21,2.6798143439308156e-20,1.265482563464957e-20,1.4505330608447655e-24,1.7787026584842854e-23,1.3577018933374472e-24,1.8771959150183072e-19,1.9824610711813409e-20,1.8399927744254313e-20,3.1068303507785861e-23,3.7183172738690408e-19,1.5535759464978966e-23,4.8342303141922534e-19,2.4173463801729249e-19
