Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267)
3.197730944168973e-08,0.0032378760709973584,1.4855678162316506e-16,2.0280240183774009e-18,1.1518515145509609e-17,5.3965192783582869e-18,6.0036735375807433e-20,0.0,0.0,2.9349237831852248e-14,4.4813858547702572e-19,1.7822601707500222e-24,6.5881100665050499e-25,3.2653232077110839e-26,1.2813872621234123e-39,1.8312069950448486e-32,3.450215972880642e-25,3.7302278718890479e-14,3.5460483804647842e-18,1.6017851971080573e-44,7.1982667124238823e-47,1.1749828471961133e-27,1.7107258152984619e-27,1.5851421848229819e-26,2.9204726106519143e-24,3.5990464569716434e-20,3.0305032282288693e-28,5.2321855292324271e-27,7.042521260996472e-14,5.3626980314945253e-18,2.0057746053509901e-13,2.1357983206536634e-22,1.9798055646429588e-27,8.951947951630224e-25,5.5541635811009795e-18,1.1787353592658903e-36,4.1222286961402514e-31,8.206126430334883e-15,4.637743566768218e-19,2.4510388612478136e-22,1.6270503751039919e-20,1.9874423291715666e-13,1.3541068762233545e-38,1.0450088720621084e-23,6.0717039470280311e-23,5.0230674317421895e-19,3.130494403591713e-19,2.962624421643885e-27,2.8130171295901598e-32,3.1623593793191542e-28,2.548527127656417e-39,5.3619927962094442e-38,3.7790045282416292e-64,2.7829927856843306e-61,2.253097807449776e-24,2.0603369602388015e-21,2.1568315758596992e-23,1.5617598601461582e-34,4.0652442611091091e-25,6.1505857079626778e-28,1.2813141516021037e-40,1.0155396227683391e-16,6.0607221193738859e-21,9.0390454653698666e-22,1.2234810181090818e-27,7.5329959464266024e-41,1.0125200512791195e-39,8.6380367119575686e-36,0.88168480800000004,0.0,0.0094599999991236434,0.10884999999932889,0.00099999999998213996,2.9821030491300256e-13,2.4412039064400985e-13,3.3569763962141694e-13,1.6173192014962807e-13,1.3515712909862299e-13,1.2926230991758332e-13,5.2172250594168968e-15,1.1455156002833893e-15,2.135287472677407e-15,1.1847735924058217e-15
3.695591666253459e-08,0.0032378760709973094,1.7471880964264145e-16,2.8182439983667539e-18,1.6692839341126883e-17,7.4950008809041716e-18,1.0050279405714388e-19,0.0,0.0,3.4949878445102354e-14,6.1465721483471022e-19,2.1116908295439476e-24,7.8698286166736054e-25,4.9693213736953897e-26,1.2903255595641091e-39,2.2541652397010657e-32,3.4727305975740547e-25,4.4981141792467714e-14,5.13220990775707e-18,3.8979775410716612e-44,1.2962962752548295e-46,1.7795614912972586e-27,2.2177818579161032e-27,1.5857379930517599e-26,4.6995036897173612e-24,5.0325662526262249e-20,5.8191718465978732e-28,6.9195239471993736e-27,9.0331770711206954e-14,6.7634148159598464e-18,2.1425271294218322e-13,3.0705853273545757e-22,2.9872256936043806e-27,1.6171953585945884e-24,8.1393658796695715e-18,2.0150605124170342e-36,7.9881116941145462e-31,1.1350161172289034e-14,7.401745530328099e-19,3.3908510723351412e-22,2.3788503353270574e-20,2.4823737080138601e-13,1.7368619470211805e-38,1.9053515142848249e-23,9.8771968582364738e-23,7.7702046913891166e-19,4.0863081011876872e-19,4.5946235661001686e-27,3.7212875177272571e-32,4.926875481503965e-28,5.7714577852591708e-39,1.0478317759175323e-37,1.019986130297696e-63,7.7111253283612268e-61,3.8293944016350289e-24,3.209270269375962e-21,4.0523950982781473e-23,2.4344190239696323e-34,6.4934123315492785e-25,1.0749499484652376e-27,1.9962719518539666e-40,1.4848968080071066e-16,7.5707999787044576e-21,1.3980188935692855e-21,1.6930985068965745e-27,1.209460579375429e-40,2.1184404985934546e-39,1.5098803282647354e-35,0.88168480800000004,0.0,0.0094599999989871675,0.10884999999915478,0.00099999999997936158,3.2473479241531208e-13,2.6665928003556238e-13,3.6941077207863237e-13,2.0376168553967832e-13,1.7310923461879616e-13,1.6221706139527473e-13,7.0172895853517619e-15,1.3286115981562877e-15,3.008922203529273e-15,1.4006511495642545e-15
4.193452388337945e-08,0.0032378760709972348,1.9949410504549537e-16,3.7345843327786011e-18,2.3038215355426194e-17,9.9255870809817018e-18,1.5755514153916557e-19,0.0,0.0,4.0719090679288399e-14,8.1066885474883559e-19,2.4597412615176686e-24,9.1660098793376155e-25,7.150328414164665e-26,1.2974945374070995e-39,2.6905847210290117e-32,3.4911012187484682e-25,5.2840369274896021e-14,7.1156881359871365e-18,8.4804273046403846e-44,2.1753744145912365e-46,2.5475757942205715e-27,2.769546573276067e-27,1.5862373794324967e-26,7.1293717063871123e-24,6.7449763586341061e-20,1.036443619770409e-27,8.7732961428080471e-27,1.1190307868545963e-13,8.2491099452625889e-18,2.2604231686583394e-13,4.2054941411642954e-22,4.2509966143183906e-27,2.6917477894384536e-24,1.1317508307370259e-17,3.2066446449060918e-36,1.4281185135198901e-30,1.5042823209392731e-14,1.1135205265303353e-18,4.4947883029024664e-22,3.3001330147355523e-20,2.9981089331944045e-13,2.1516261404361974e-38,3.1975885757698378e-23,1.4999038977216894e-22,1.1273269053075463e-18,5.1032419070539322e-19,6.6960325683415467e-27,4.7196054623498584e-32,7.2136373963849823e-28,1.1687277148097643e-38,1.8612818278204228e-37,2.4400044097616283e-63,1.9600644420799164e-60,6.0677192337776305e-24,4.6829991810559298e-21,6.9880090978235788e-23,3.5591805757652047e-34,9.775238087649928e-25,1.7394976666744174e-27,2.9228412759260987e-40,2.0600888475455956e-16,9.1444052124124057e-21,2.0279420919032924e-21,2.2448147599013758e-27,1.8288202462694183e-40,4.0187920348723773e-39,2.4435463305192192e-35,0.88168480800000004,0.0,0.0094599999988506777,0.10884999999897089,0.00099999999997658451,3.484720727686634e-13,2.8714093648631961e-13,3.9990053133861233e-13,2.4802965242849671e-13,2.1394794694382852e-13,1.9669586967753841e-13,8.9924657488070884e-15,1.5172615121587864e-15,4.022516086796471e-15,1.6230965911659348e-15
4.691313110422431e-08,0.003237876070997138,2.2276175597783064e-16,4.7701310450436511e-18,3.0611678768385229e-17,1.2668985251619468e-17,2.3465500502871518e-19,0.0,0.0,4.6638979301080362e-14,1.0369932960929634e-18,2.8315873724751682e-24,1.047726935697173e-24,9.8517989167253713e-26,1.3032978692763653e-39,3.136155134874861e-32,3.5062814776176295e-25,6.0816001485246613e-14,9.5367155498639105e-18,1.6945796849248348e-43,3.4515943029006829e-46,3.4922076635145524e-27,3.3616980511496235e-27,1.5866664311980175e-26,1.0327356383299413e-23,8.744717894731869e-20,1.7378989910962755e-27,1.077698562757131e-26,1.3498201108526409e-13,9.80884762635648e-18,2.364011083467612e-13,5.5476940453753924e-22,5.7847084292349325e-27,4.205949115977174e-24,1.5111808433541907e-17,4.8262685056582093e-36,2.3951349652605501e-30,1.9279982117925688e-14,1.5993010727450082e-18,5.7616219313658049e-22,4.3964792556729677e-20,3.5299025471234827e-13,2.595378313341316e-38,5.0334748216825459e-23,2.1596654261480298e-22,1.557311793098073e-18,6.1670518687411825e-19,9.3047797447100975e-27,5.7991585946443569e-32,1.007121630877428e-27,2.1720269004830979e-38,3.0722756228143245e-37,5.3057200503270323e-63,4.6287361453789442e-60,9.1051273667101971e-24,6.5001530319802365e-21,1.1274767814819049e-22,4.9550717164871288e-34,1.4047601951248889e-24,2.6526955517615274e-27,4.0807034153245892e-40,2.7446022722484994e-16,1.0767046386549382e-20,2.8009450750437138e-21,2.8780198858018488e-27,2.6383558678324589e-40,7.0729941457493372e-39,3.7266401699703845e-35,0.88168480800000004,0.0,0.0094599999987141758,0.10884999999877897,0.00099999999997380808,3.6994358924676593e-13,3.0596928808481775e-13,4.2760910508953343e-13,2.9408426965117217e-13,2.5726552354682397e-13,2.3234057065266553e-13,1.1110219351013601e-14,1.7116644085715761e-15,5.1639441972429044e-15,1.8522989736830704e-15
5.189173832506917e-08,0.0032378760709970244,2.444916742803929e-16,5.9176546614274578e-18,3.9464222781381257e-17,1.5705116536823448e-17,3.354026722236208e-19,0.0,0.0,5.2695472140259488e-14,1.294378851212912e-18,3.2329390626153908e-24,1.1803938038669338e-24,1.3114129336246106e-25,1.308335607103167e-39,3.5873717534247263e-32,3.519707985717982e-25,6.8856455386403468e-14,1.2434918882305233e-17,3.159701180733931e-43,5.2319150972248038e-46,4.6255974920895172e-27,3.9905846398486046e-27,1.5870636503235911e-26,1.4413648559445031e-23,1.1038853845440623e-19,2.7710936118027771e-27,1.2916737056083518e-26,1.5943574748211691e-13,1.1434057276586205e-17,2.4568426893314367e-13,7.1031314372717315e-22,7.5999771512514643e-27,6.2502633695407803e-24,1.9541335806689142e-17,6.9473776354348599e-36,3.8113008616070822e-30,2.4053429340065195e-14,2.2128529932895538e-18,7.188901801083088e-22,5.6722079855415843e-20,4.0740295713573772e-13,3.0655646494645893e-38,7.530114733225685e-23,2.9813572168699338e-22,2.0702017216324331e-18,7.2667306912855302e-19,1.2454731559347707e-26,6.9525581457277663e-32,1.354457012576044e-27,3.7653867560782753e-38,4.7840495952574929e-37,1.0649482569018707e-62,1.0248425828662938e-59,1.308228269559235e-23,8.6751936919647549e-21,1.7247844164324829e-22,6.6389899459083886e-34,1.944612238511032e-24,3.8593084449487434e-27,5.488075537186535e-40,3.5411352702262882e-16,1.2427348394834593e-20,3.7227474977023685e-21,3.5914919283264033e-27,3.6649374183517263e-40,1.1719626047749294e-38,5.4220849989859302e-35,0.88168480800000004,0.0,0.0094599999985776617,0.10884999999858049,0.00099999999997103209,3.895827812272512e-13,3.2347493181773403e-13,4.5292640440680154e-13,3.4155092513010154e-13,3.0270408419682729e-13,2.6886106376460914e-13,1.3342855240463809e-14,1.9119437764651464e-15,6.420473021311147e-15,2.0884408796556976e-15
5.687034554591403e-08,0.0032378760709968987,2.6473420648350933e-16,7.1699357863706306e-18,4.964090896158251e-17,1.9014008182277341e-17,4.6355990278893119e-19,0.0,0.0,5.8878384161231656e-14,1.5835006795317045e-18,3.6702145981442187e-24,1.3146287219146467e-24,1.6974409632500345e-25,1.3131797125722714e-39,4.0416339887596737e-32,3.5327483137831033e-25,7.6923750801246042e-14,1.584921344531601e-17,5.5830853070030381e-43,7.637529017331501e-46,5.9587377740877775e-27,4.6532848458369948e-27,1.5874657655027627e-26,1.9511589807717704e-23,1.3633072955600143e-19,4.2389639484961216e-27,1.5181477873143067e-26,1.8515792962101918e-13,1.3118567238067647e-17,2.5414627073081418e-13,8.8765126742985197e-22,9.7064013249434277e-27,8.9184681211277495e-24,2.4620927743899731e-17,9.6433362730732226e-36,5.8095265661265293e-30,2.935087280868942e-14,2.9691920755091526e-18,8.7729544746600987e-22,7.1303515509686811e-20,4.6278005649738557e-13,3.5601401362649478e-38,1.0810111243641772e-22,3.9774412625555324e-22,2.6683599624306191e-18,8.3944194742125677e-19,1.6175297777912723e-26,8.1739036791293481e-32,1.7674728058373107e-27,6.1768903499498625e-38,7.1078866756683406e-37,2.0062196621518646e-62,2.1426993198216499e-59,1.814345229903802e-23,1.1218356932369892e-20,2.5268215993809922e-22,8.6257597647442498e-34,2.6103685972071284e-24,5.4046572254438546e-27,7.1615828775642686e-40,4.4515822726057908e-16,1.4117098433774592e-20,4.7975101768726163e-21,4.3833959010067031e-27,4.935061938751165e-40,1.8508622256387752e-38,7.5935864456090929e-35,0.88168480800000004,0.0,0.0094599999984411355,0.10884999999837658,0.00099999999996825718,4.0772798598886756e-13,3.3991059890222248e-13,4.7618191928932539e-13,3.90137793041159e-13,3.4996291283877355e-13,3.0603893676141194e-13,1.5668264173713903e-14,2.1181699115964808e-15,7.7792926288413311e-15,2.3316750157020095e-15
6.682755998760377e-08,0.0032378760709966163,3.0108831346501703e-16,9.9620503072532969e-18,7.4133166793491137e-17,2.6376284033060349e-17,8.1773238084556252e-19,0.0,0.0,7.1592705670825263e-14,2.259463209697948e-18,4.6812912760783718e-24,1.5880242886999013e-24,2.6628039461654615e-25,1.3231950240065424e-39,4.9515883803050083e-32,3.5598215369671454e-25,9.3027609463378931e-14,2.4379421409405349e-17,1.542419047185888e-42,5.583298568794193e-46,9.264727285065722e-27,6.0706136753268742e-27,1.5883471824139717e-26,3.3245611692724857e-23,1.9741446602243178e-19,8.9718794275901474e-27,2.0049836780471921e-26,2.4006107890159876e-13,1.6646922271391776e-17,2.6936989918421027e-13,1.3093025523305655e-21,1.4825857973076279e-26,1.6509323290202749e-23,3.6778699863852804e-17,1.7046859877459134e-35,1.2177523315100793e-29,4.1459379803755286e-14,4.9681691694629849e-18,1.2393927229482055e-21,1.060268978406636e-19,5.7561619726339659e-13,4.6157951990752589e-38,2.0225051640776486e-22,6.5362984384207095e-22,4.1277659349985133e-18,1.0709783059604257e-18,2.5432262111221109e-26,1.0801215357852905e-31,2.8057811490318739e-27,1.4602810399268303e-37,1.4061072850221145e-36,-1.3544032054528564e-52,8.3134425755564679e-59,3.2103617308005229e-23,1.7439343531878026e-20,4.896489403458497e-22,1.356241319854805e-33,4.3709141605307731e-24,9.6925130212641053e-27,1.1368738302960426e-39,6.6197202265532062e-16,1.7560169419777859e-20,7.4186437961165878e-21,6.1937771816988617e-27,8.3090886509057476e-40,4.1268770093373244e-38,1.3619115829907514e-34,0.88168480800000004,0.0,0.0094599999981680363,0.10884999999795612,0.00099999999996270997,4.4061225667789498e-13,3.7036400357072064e-13,5.176230510557653e-13,4.8974550211353657e-13,4.4892725128753254e-13,3.8169098044720847e-13,2.0526204906725191e-14,2.5487233816411166e-15,1.0756005189196685e-14,2.8398408830384838e-15
7.578905298512452e-08,0.0032378760709963397,3.2977360878313642e-16,1.2769432472023348e-17,1.0109959303789161e-16,3.3759252514670863e-17,1.2704033297129559e-18,0.0,0.0,8.340709904655118e-14,2.9823528425509675e-18,5.7912192525836233e-24,1.8400294553905681e-24,3.7696008518834061e-25,1.3330855331139343e-39,5.7658766751552535e-32,3.5865100591054158e-25,1.0739867876783304e-13,3.4202679322007151e-17,3.435502906978568e-42,1.0577311120522131e-34,1.3019088455652359e-26,7.4414928384513338e-27,1.5892695228233189e-26,5.034479255728715e-23,2.6309830638359237e-19,1.6090773633579463e-26,2.4781934932908116e-26,2.9306986076072377e-13,1.9988685865242047e-17,2.8175993482170956e-13,1.7668614587680125e-21,2.0503667457085241e-26,2.6447460890961605e-23,5.0047421351813972e-17,2.6385211172067686e-35,2.1623575462989082e-29,5.3988320806434131e-14,7.3973942609838086e-18,1.6140884793003516e-21,1.4368318704864927e-19,6.7886447182640622e-13,5.635026148959674e-38,3.2667690854700762e-22,9.534873637353612e-22,5.7475151921183436e-18,1.2841938742891311e-18,3.5953784675304393e-26,1.335726208647816e-31,4.0012020918014837e-27,2.8262224488538782e-37,2.3630329798202095e-36,8.320054983853228e-51,2.4355713026323989e-58,4.9858630575930248e-23,2.4355560289414514e-20,8.1201604776838169e-22,1.9170411834946874e-33,6.5116926934422903e-24,1.5163333926415821e-26,1.621251661862806e-39,8.9710424403891316e-16,2.0710710407932194e-20,1.0326201964378353e-20,8.0673185600530843e-27,1.2432780189505662e-39,7.6949615219315398e-38,2.130736260739137e-34,0.88168480800000004,0.0,0.0094599999979222051,0.10884999999756677,0.00099999999995772026,4.6735066426454245e-13,3.9574597366594978e-13,5.5034185731095669e-13,5.8128650764886394e-13,5.4197962762725867e-13,4.506504575441721e-13,2.5064641055371781e-14,2.9570692655330557e-15,1.3670199340298505e-14,3.3223027661491182e-15
8.658558049090045e-08,0.0032378760709959866,3.6025682518181325e-16,1.6480497215451522e-17,1.4008759267527731e-16,4.3491628908196522e-17,2.0210002718625987e-18,0.0,0.0,9.8083065641393425e-14,4.0019538982326654e-18,7.4594359896301061e-24,2.1517007114511138e-24,5.4285535307055103e-25,1.345804371836472e-39,6.7361840163750502e-32,3.6208503980907889e-25,1.2449842035850689e-13,4.9056011492953578e-17,8.1602931424001149e-42,5.0252080595864731e-34,1.8592888554645009e-26,9.2023731206684818e-27,1.5905416398644985e-26,7.8037271494653646e-23,3.5603658787505694e-19,2.9824593986316889e-26,3.0885147899634804e-26,3.6107052844711324e-13,2.4209048410040287e-17,2.956407787083366e-13,2.418816451006583e-21,2.8739987213105154e-26,4.3176736338033176e-23,6.9019302290300298e-17,4.1561333366470667e-35,3.9588288952514678e-29,7.0983189195949658e-14,1.1226525045404579e-17,2.1223709398984257e-21,1.9716183569254445e-19,8.0472801018983925e-13,6.9425148848420005e-38,5.3794882657085292e-22,1.408664384029202e-21,8.0908927347751254e-18,1.5451725114547707e-18,5.1545229526336139e-26,1.665695053631699e-31,5.797059641245067e-27,5.6348159681726419e-37,4.0454352144963285e-36,5.3414146127011062e-49,7.9388594848627734e-58,7.9068392412870669e-23,3.4366270603910343e-20,1.3727917360607506e-21,2.749291319861236e-33,9.8881435983703743e-24,2.4160576691503301e-26,2.348924630565684e-39,1.2310396761105249e-15,2.45513650023261e-20,1.4530290235334113e-20,1.060899475807288e-26,1.8969737705907304e-39,1.4883572638683334e-37,3.3951807474711499e-34,0.88168480800000004,0.0,0.0094599999976259768,0.10884999999708775,0.00099999999995171226,4.9705095624043949e-13,4.2453014305591751e-13,5.8540848905030819e-13,6.9302813641965371e-13,6.5783353757305267e-13,5.3422086427321392e-13,3.066737444887501e-14,3.4755253611628208e-15,1.7400792487332796e-14,3.9355081195621304e-15
9.630245524609877e-08,0.003237876070995659,3.8468480584701553e-16,2.00950738798005e-17,1.8153063365346361e-16,5.2943588981638267e-17,2.9234737249503363e-18,0.0,0.0,1.1168595755886059e-13,5.0626967718088783e-18,9.3502384661323715e-24,2.4402252349865537e-24,7.2495896106959412e-25,1.3580131986244829e-39,7.5966524449988507e-32,3.6538137519273195e-25,1.3965751792809558e-13,6.5538547925146629e-17,1.6325274644085237e-41,1.8847356799744477e-33,2.4653595028814985e-26,1.0881075987820711e-26,1.5918536226004421e-26,1.1065238887359014e-22,4.5290548901717343e-19,4.8644911972367713e-26,3.6724141680212787e-26,4.2583752381718606e-13,2.8177789161159777e-17,3.0761012211763757e-13,3.1020684489727383e-21,3.7500018841625606e-26,6.3463170823343297e-23,8.8933544632068618e-17,5.9378726978490922e-35,6.3903359650401307e-29,8.7919314597124794e-14,1.5611764586409237e-17,2.6289175883284995e-21,2.5290555453792317e-19,9.1888377799598878e-13,8.1878279070087879e-38,7.9611068733030678e-22,1.9114927387387602e-21,1.0571275412408614e-17,1.7824080261158514e-18,6.8438269689772688e-26,1.9816774230711207e-31,7.7701398085516123e-27,9.6826070185115638e-37,6.1629948614989096e-36,4.2218527813754045e-49,2.0387883883924642e-57,1.1385913524184989e-22,4.4958461015452181e-20,2.0712462668809506e-21,3.6542938997746716e-33,1.3757120788566418e-23,3.4849874460892661e-26,3.1484088459048663e-39,1.5791235329225339e-15,2.8034776986322135e-20,1.8977490859688415e-20,1.3142131679822394e-26,2.6498582923081164e-39,2.5148799055030354e-37,4.8974634226879607e-34,0.88168480800000004,0.0,0.0094599999973593186,0.10884999999665024,0.00099999999994630838,5.2225006128253176e-13,4.4932693419398529e-13,6.1400129439551304e-13,7.9425595083751237e-13,7.646159360158429e-13,6.0943780008776972e-13,3.5780088458181272e-14,3.9670884655491653e-15,2.0903661884730709e-14,4.5175414740831071e-15
9.999999999999998e-08,0.0032378760709953322,3.9336655483525803e-16,2.1534074284824939e-17,1.9893790776342619e-16,5.6699548983569471e-17,3.3309950443574218e-18,0.0,0.0,1.1695841226971252e-13,5.5027654719350249e-18,1.01855804561662e-23,2.5521044180284375e-24,8.0288759834328898e-25,1.3628533068730402e-39,7.9209228458079661e-32,3.6668789081727644e-25,1.4537106573875167e-13,7.2645367692428372e-17,2.0949273770243054e-41,1.0702768984233113e-32,2.7231471754678673e-26,1.1542152885255774e-26,1.5923981785848822e-26,1.2520327363920396e-22,4.9313024514385476e-19,5.7825911610366039e-26,3.9028438048487672e-26,4.5133101423357027e-13,2.9729237806174556e-17,3.1208254462681374e-13,3.3865996143970213e-21,4.1176468118327466e-26,7.2645032557749864e-23,9.7226057801368802e-17,6.7284130975818775e-35,7.5678615990968831e-29,9.4746805638887089e-14,1.7531642320510092e-17,2.8331271129845547e-21,2.7601263656652513e-19,9.6248800646054971e-13,8.67800620592038e-38,9.1349017220438606e-22,2.1269412369584035e-21,1.1608165445485239e-17,1.873110288704185e-18,7.5602184669482608e-26,2.106452022912335e-31,8.6144454776348871e-27,1.1715691930728941e-36,7.1424707026613144e-36,7.2278186003785835e-49,2.872465125887288e-57,1.2945895345245523e-22,4.9383811008613275e-20,2.391946509302583e-21,4.0394393640737959e-33,1.5451567448376711e-23,3.9629977330895827e-26,3.490518491985189e-39,1.7234135006607877e-15,2.9365342580306943e-20,2.0835850146931059e-20,1.4163371770286283e-26,2.9806800332561199e-39,3.0302952978000527e-37,5.569272881833783e-34,0.88168480800000004,0.0,0.0094599999972578321,0.10884999999648254,0.00099999999994425273,5.3155676818357834e-13,4.5855369565263901e-13,6.2429607446195408e-13,8.3285606602495374e-13,8.0573846407908302e-13,6.3800991494844005e-13,3.7736304219453949e-14,4.1603775294010917e-15,2.2263877014131595e-14,4.7465633994449548e-15
1.060193300012971e-07,0.0032378760709953322,4.0690328778873381e-16,2.3947073447655761e-17,2.2925900350499586e-16,6.2989256479869125e-17,4.0772279551633259e-18,0.0,0.0,1.2565308958217008e-13,6.2628916560873825e-18,1.1699978171016651e-23,2.736783794625415e-24,9.4037626979042314e-25,1.370966240507863e-39,8.4451061321166852e-32,3.6887724457524345e-25,1.546098935970276e-13,8.5255620937003835e-17,3.077995896594157e-41,4.2443145819090801e-32,3.1759463600131375e-26,1.2643586105262631e-26,1.5933416391240739e-26,1.5162822107992721e-22,5.6264807626228971e-19,7.5542952196878193e-26,4.2873292536617107e-26,4.9379477195660693e-13,3.2302389157739624e-17,3.1931175934996616e-13,3.8792218910594259e-21,4.7573258763636331e-26,8.9469023626787345e-23,1.1157585754947591e-16,8.1566250144353086e-35,9.8291565048714576e-29,1.0628877423464083e-13,2.0969811055897208e-17,3.178350859783956e-21,3.1586447144106773e-19,1.0336157310676337e-12,9.4944817922658132e-38,1.1292449139311061e-21,2.5069784406837544e-21,1.340644839819503e-17,2.0211209256934367e-18,8.8154474878768394e-26,2.3147371841272373e-31,1.0103613421274016e-26,1.5714910827352307e-36,8.9640715502020119e-36,2.0795151560509505e-48,4.8182424925254066e-57,1.5787057375313119e-22,5.7054284629718027e-20,2.9851288432859801e-21,4.716348340285947e-33,1.8486788081190933e-23,4.8315814279559915e-26,4.0939244544246428e-39,1.9722656033987796e-15,3.1535778080954074e-20,2.4057869040817899e-20,1.5889847283820009e-26,3.5747036733302838e-39,4.0452370398821518e-37,6.7900171196795663e-34,0.88168480800000004,0.0,0.0094599999970926031,0.10884999999620842,0.00099999999994090753,5.4646802517365347e-13,4.7339085510406067e-13,6.4050928149261308e-13,8.9570889516741537e-13,8.731298907327144e-13,6.8441597667596811e-13,4.0927043126680905e-14,4.4824155551156683e-15,2.450195380310202e-14,5.1283250867490667e-15
1.1573620475649542e-07,0.0032378760709950005,4.2749957428130139e-16,2.801739043996089e-17,2.8352596351808557e-16,7.3575999755585892e-17,5.5178958608616119e-18,0.0,0.0,1.3997876837893066e-13,7.6062148720245367e-18,1.4599113892359584e-23,3.0417877687836299e-24,1.1912400928991485e-24,1.3846490127233084e-39,9.2827381579985351e-32,3.7256880488187422e-25,1.6938289831032854e-13,1.0848032864484296e-16,5.5093898716265826e-41,4.8685436427037876e-32,3.9962602400144161e-26,1.4485994989101107e-26,1.5950218602440599e-26,2.0201117359877611e-22,6.8560317037331525e-19,1.1251481498678826e-25,4.9319673410629832e-26,5.647978351539063e-13,3.6579561246671186e-17,3.3087984091332723e-13,4.7526970863853275e-21,5.8993222631446326e-26,1.2193272135885808e-22,1.3697895379441509e-16,1.0852456692734637e-34,1.4516689896344746e-28,1.2597690339060946e-13,2.7377845417078779e-17,3.7672397642222858e-21,3.8602971736559754e-19,1.1487678561073291e-12,1.0859699352091331e-37,1.5475711830950992e-21,3.1990492513314414e-21,1.65985202065926e-17,2.2608567265148008e-18,1.1079591261966182e-25,2.6641980934473394e-31,1.2818528115501158e-26,2.4296606209464532e-36,1.2562978689611522e-35,8.6573960465354409e-48,1.0651522116122833e-56,2.1222955421543735e-22,7.065415671189335e-20,4.145284430622938e-21,5.9450490988090648e-33,2.4146052613502871e-23,6.4864685427718831e-26,5.1940001569127974e-39,2.4104105436594855e-15,3.5049604364480579e-20,2.9774437532427213e-20,1.8834974173323451e-26,4.686973929485446e-39,6.2349273991478121e-37,9.115896913915975e-34,0.88168480800000004,0.0,0.0094599999968258373,0.1088499999957636,0.00099999999993550972,5.7003721261893354e-13,4.969396713599267e-13,6.6551389579978909e-13,9.9710457104222378e-13,9.8285663010619883e-13,7.5899825013101816e-13,4.6085090169971905e-14,5.021602727830973e-15,2.8159921675485931e-14,5.7679976373082996e-15
1.2545307951169374e-07,0.003237876070994673,4.4689994663772053e-16,3.2293307151000206e-17,3.4458449339735087e-16,8.466866753773215e-17,7.2831862334842579e-18,0.0,0.0,1.5466057858568714e-13,9.0962817732864243e-18,1.8150087182188867e-23,3.3556315097296068e-24,1.4796648326651261e-24,1.3990433960634117e-39,1.011171717194133e-31,3.7645168969860153e-25,1.840171809220351e-13,1.3548574037283601e-16,9.4393740747268308e-41,2.9731013428004485e-32,4.9312424833048288e-26,1.6405771519097485e-26,1.5969113870900227e-26,2.6289170744626202e-22,8.221563981722989e-19,1.6191687006616384e-25,5.6056068580296519e-26,6.3875449575041307e-13,4.1007926247367513e-17,3.4237285872603508e-13,5.7252496457594851e-21,7.1791252182805688e-26,1.6158838765093135e-22,1.6517167059379138e-16,1.4061172506572517e-34,2.0737681326679302e-28,1.4688563588358321e-13,3.490463315828685e-17,4.3926497784247521e-21,4.6338124770491732e-19,1.2642673684712675e-12,1.2281707463546809e-37,2.0613916284967083e-21,3.9911839038710732e-21,2.0148860795117999e-17,2.5014068959842412e-18,1.364537624301018e-25,3.0296890977988409e-31,1.5935313273313736e-26,3.6124828227971367e-36,1.7080793229106428e-35,4.5293428027244483e-48,2.2247374443702421e-56,2.7806185554298067e-22,8.5754916363848112e-20,5.5821285674947515e-21,7.3504663540940935e-33,3.0796505512138297e-23,8.478963273144961e-26,6.4569141677124032e-39,2.8934331960353353e-15,3.8574033420120699e-20,3.6128874453774387e-20,2.1962827794027911e-26,6.0011263788913445e-39,9.2843536497407674e-37,1.1916310198413678e-33,0.88168480800000004,0.0,0.0094599999965590195,0.10884999999531654,0.00099999999993011452,5.9314008557375614e-13,5.2008905968385222e-13,6.8939618138079207e-13,1.0982893913209395e-12,1.0934564284934657e-12,8.3310945650991663e-13,5.1241535035220468e-14,5.5847336410660024e-15,3.1853384789563623e-14,6.4366615788268097e-15
