Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887),S(1607)
0.00595927687735162,0.0028057223947288612,2.0818218178843193e-09,1.113890613062076e-09,5.2302931877146123e-08,8.0933492249156793e-05,0.0035293825172493768,0.0,0.0,1.6650835088576711e-05,0.00032562198250637645,0.001015161005861101,1.2582226376284816e-05,2.262192530279735e-09,3.7276941086139184e-25,2.8090447295962428e-18,5.4192841721401316e-12,6.170345200895056e-07,0.00097537277524277521,8.57103759369755e-13,1.1946234709071758e-17,6.8901072215898991e-07,1.2154915543938621e-16,3.2276681848777201e-14,4.2713031883071205e-05,1.4187615729866621e-08,4.465640603717708e-06,2.2676916171302476e-10,0.0034537873901841101,1.7034614356650401e-05,5.0694872941297428e-09,1.2137281011764519e-10,5.0125462341762541e-12,1.1308135120656412e-08,1.2087020794761031e-05,9.2692443999087443e-12,1.8139482453832223e-11,1.8335965372967605e-06,6.2574622988911321e-07,5.8702575578035369e-14,1.8784786514836037e-12,5.6961075142676265e-08,1.2223935285835928e-26,7.5309729924131358e-05,9.8034747845874259e-09,7.7800689179442207e-06,1.7724560476129244e-12,6.0075216508786607e-09,1.3940195281427609e-15,4.6415661951108834e-06,6.7212517514442366e-08,5.0102410382660263e-12,5.5626520139721463e-25,4.3790987360012922e-20,3.7520061474564332e-06,4.3741170577988344e-12,7.4456149468257124e-08,1.9427549711409186e-14,3.3119418450462307e-06,1.0201747097663774e-13,5.376191774272122e-16,6.9171531184619508e-09,1.5411875492562796e-15,3.4092368322913642e-09,2.3823185824257085e-14,1.9033448163935037e-15,9.8185245499250632e-10,1.5949401602868395e-15,0.88168480800000004,0.0,0.0051210956303554345,0.10152442304154416,0.0012519418047051368,1.1182336989150998e-11,4.3144688093871751e-08,3.9502226635615407e-08,5.021683938175626e-11,2.2460886113725557e-07,1.316077301096091e-07,2.569388616099614e-12,3.5849287074158408e-07,4.7812040914174193e-09,4.6157403175158608e-07,3.2672972021232038e-12,5.765313122296696e-09,3.09957496573303e-07,0.00048623563537076361,4.0961835445130349e-08,4.8463857937876154e-07,6.3115645791566944e-08,5.8973459892808536e-09,6.7586459050957427e-09,1.7816359901691053e-11,0.00055646295631493314,4.6748290797816954e-08,8.8353986634431757e-17,0.0013329101561767121,1.4838040387258016e-07,1.8991718502022639e-08,3.4136929307323167e-09,0.00048668661035530792,2.835332697068555e-07,0.00010340108277214673,0.00016039432161500973,6.0115183661592705e-10,8.1816001237443694e-06,2.4973154458421557e-08,3.1834541843663506e-08,9.1213518752979096e-06
0.005986505616603567,0.0028057523563053597,2.0840480858304456e-09,1.1148274877580286e-09,5.2355614533507075e-08,8.1292730444075959e-05,0.0035466366293872681,0.0,0.0,1.6693750862858304e-05,0.00032748666032934816,0.0010241669297218492,1.2736451287264275e-05,2.2735801688281622e-09,3.7479625253124616e-25,2.8208806722247176e-18,5.4384579735072697e-12,6.1613709974158001e-07,0.00097898532943614691,8.6640137770448752e-13,1.2053944789210409e-17,6.9442353290431503e-07,1.2207137140373438e-16,3.231872871077353e-14,4.2787804283436416e-05,1.4189934526036867e-08,4.5056132357701651e-06,2.2770525319689737e-10,0.0034633906868271769,1.7049885811981111e-05,5.0900623524685431e-09,1.2155048175106045e-10,5.0493751162210094e-12,1.1357382115675774e-08,1.2163654545271508e-05,9.3641874106985077e-12,1.8234558888783304e-11,1.8303951174351253e-06,6.2574525854459957e-07,5.8661743511019861e-14,1.884486278563129e-12,5.7177195808273245e-08,1.2316834782620839e-26,7.5890047742358657e-05,9.8417197826843798e-09,7.8543537762274764e-06,1.7817621885981737e-12,6.0307584793317983e-09,1.3995962911272221e-15,4.6698447259884147e-06,6.7932936922486533e-08,5.0552970066875306e-12,5.6199480657391683e-25,4.4323058441306885e-20,3.7840357983480803e-06,4.406606774749223e-12,7.4724675389251782e-08,1.9633731480962948e-14,3.3441675806429436e-06,1.0215831482908883e-13,5.4155024383242093e-16,6.9361808860744804e-09,1.5470142764400231e-15,3.4193556841806658e-09,2.3935277874329108e-14,1.9229782583527723e-15,9.8889974375975265e-10,1.6063877436248568e-15,0.88168480800000004,0.0,0.0051089472073482731,0.10149590203157914,0.0012526981839529341,1.1233132586779234e-11,4.3104725180756576e-08,3.9476369361401315e-08,5.0430241018437963e-11,2.243963779484223e-07,1.3144875321204136e-07,2.5803075158313052e-12,3.5812219517946304e-07,4.7758304553384828e-09,4.6096367026528875e-07,3.2802251430374056e-12,5.7571541395523848e-09,3.0965593501622323e-07,0.00048654911236423236,4.0917535157280668e-08,4.840275600384109e-07,6.3029243754055593e-08,5.8894311477923054e-09,6.7476069076541205e-09,1.779114649544344e-11,0.00055838755649290518,4.6698031064214692e-08,8.8209676747038704e-17,0.0013373297834788575,1.4818214688147301e-07,1.8948287795421795e-08,3.409394834277629e-09,0.00048696797963795847,2.8441871493302383e-07,0.00010372401407669693,0.00016084833117011241,6.0058313833081336e-10,8.2047588527530928e-06,2.494173464139908e-08,3.1785218021795077e-08,9.147170671365977e-06
0.006013734355855515,0.0028057824022162787,2.086285802511392e-09,1.1157709288333676e-09,5.2408669898092563e-08,8.1652203154746115e-05,0.0035639191772282885,0.0,0.0,1.6736654355118942e-05,0.00032935409461722038,0.0010332147067611992,1.2892047547876307e-05,2.2849870712282726e-09,3.7683447325769951e-25,2.8327546329123762e-18,5.457648617579447e-12,6.1524462938508633e-07,0.0009825898135669385,8.7577204537593051e-13,1.2162288176822724e-17,6.9985517978022323e-07,1.225938769209564e-16,3.2361047817513553e-14,4.2862214965404036e-05,1.4192304960816445e-08,4.5457937159175331e-06,2.286423844661368e-10,0.0034729582648362878,1.7064944344988334e-05,5.1106472372524977e-09,1.2172890658557445e-10,5.0863295250516329e-12,1.1406707376018395e-08,1.2240363219228308e-05,9.4598124299570232e-12,1.8329718849847677e-11,1.8272098094373442e-06,6.2574670639477783e-07,5.862148436914643e-14,1.8904908694169486e-12,5.7393294876782211e-08,1.2410045188023813e-26,7.6472291403829312e-05,9.8799983560113383e-09,7.9289733924729797e-06,1.7910733341813329e-12,6.054008555825485e-09,1.4051780258627342e-15,4.698139967775018e-06,6.8657651390361973e-08,5.1006199482040589e-12,5.6777117207036129e-25,4.4860449106762084e-20,3.8161666492966e-06,4.4392530434704429e-12,7.4993280644600224e-08,1.9841274455255009e-14,3.3765813211409784e-06,1.0231305262031261e-13,5.4549443326842843e-16,6.955179918496816e-09,1.5528403338356971e-15,3.4294735695038522e-09,2.4047518443402342e-14,1.9427555109049178e-15,9.9596866462500509e-10,1.6178704635164381e-15,0.88168480800000004,0.0,0.0050968294208405349,0.10146737633778385,0.0012534521328556767,1.1284061803165451e-11,4.3064994868461286e-08,3.9450649317881781e-08,5.0644105811290638e-11,2.2418474482440771e-07,1.3129054483615812e-07,2.5912501136478152e-12,3.5775340281701997e-07,4.7704839363551854e-09,4.6035596894987388e-07,3.2931748733802004e-12,5.7490312128798315e-09,3.0935584002239651e-07,0.00048685531851147779,4.0873519692817353e-08,4.8341906205702184e-07,6.2943315142040782e-08,5.8815601567611714e-09,6.7366229542492135e-09,1.7766044512136551e-11,0.00056030943711833246,4.664803546189055e-08,8.8066086435749043e-17,0.0013417422042966438,1.4798478754597831e-07,1.8905100788177834e-08,3.405114463991781e-09,0.00048724187208012786,2.8530257753318148e-07,0.00010404636814800256,0.0001613011424164206,6.0001671519421736e-10,8.2278564567878796e-06,2.491044424942639e-08,3.1736080225735875e-08,9.1729213214774255e-06
0.006040963095107463,0.002805812532307939,2.0885348419387936e-09,1.1167208617495697e-09,5.2462094181702709e-08,8.2011912003478621e-05,0.0035812302864815758,0.0,0.0,1.6779545390453004e-05,0.0003312242780367609,0.0010423043814468554,1.3049023652927005e-05,2.2964131676305335e-09,3.7888397742448992e-25,2.8446665233096069e-18,5.4768559258307036e-12,6.1435704644009824e-07,0.00098618621431872163,8.8521615313732909e-13,1.2271267205377476e-17,7.053056558773379e-07,1.2311667443881017e-16,3.2403635454746058e-14,4.2936265857001422e-05,1.4194725834032359e-08,4.5861825582573039e-06,2.2958055085951502e-10,0.0034824901958861662,1.7079791339155584e-05,5.1312418044806446e-09,1.219080762735837e-10,5.1234090202646496e-12,1.145611090423992e-08,1.2317145784351934e-05,9.5561228168618763e-12,1.8424960693231492e-11,1.8240404108135242e-06,6.2575052236387687e-07,5.8581792020916168e-14,1.8964924011523017e-12,5.7609370414329768e-08,1.250356639813301e-26,7.7056459670608843e-05,9.9183103065022e-09,8.0039272203092752e-06,1.8003893538522948e-12,6.0772717090199978e-09,1.4107646997053165e-15,4.7264515647812376e-06,6.9386665931596919e-08,5.1462108549291441e-12,5.7359460176931729e-25,4.5403202367635985e-20,3.8483980977080819e-06,4.472056158571502e-12,7.5261963256399812e-08,2.005018224300419e-14,3.4091836216825905e-06,1.0245812034257638e-13,5.4945173494241174e-16,6.9741501213911073e-09,1.5586656700549753e-15,3.4395904510340492e-09,2.4159906715948574e-14,1.9626773395241207e-15,1.0030595869012831e-09,1.6293889188525543e-15,0.88168480800000004,0.0,0.0050847420817547286,0.1014388456903309,0.0012542036584370316,1.1335123540580751e-11,4.3025492417287249e-08,3.9425062835370068e-08,5.0858428130968324e-11,2.2397393969214901e-07,1.3113308963906218e-07,2.6022161215194526e-12,3.5738645440160802e-07,4.7651639869043356e-09,4.597508742074521e-07,3.3061459893930946e-12,5.7409436408137161e-09,3.0905717915522268e-07,0.00048715430686983716,4.0829784150536336e-08,4.8281303173275476e-07,6.2857851888555768e-08,5.8737322671181331e-09,6.7256931280916532e-09,1.7741051784055071e-11,0.00056222861012166447,4.6598298692261982e-08,8.7923203715618296e-17,0.0013461474543608729,1.4778830817850696e-07,1.8862154081012954e-08,3.4008514419608607e-09,0.00048750834222351574,2.8618486786127942e-07,0.00010436814876283187,0.00016175276146930588,5.9945250812887945e-10,8.2508932477905323e-06,2.4879280520124618e-08,3.1687124721073415e-08,9.1986041734049505e-06
0.00606819183435941,0.0028058427464271794,2.0907950805741951e-09,1.1176772129216819e-09,5.2515883635131076e-08,8.2371858575459116e-05,0.0035985700814796981,0.0,0.0,1.6822423791790353e-05,0.00033309720304842679,0.0010514359978500976,1.3207388130801549e-05,2.3078583881908013e-09,3.8094511217976432e-25,2.8566162582145392e-18,5.4960797209176504e-12,6.1347428958922369e-07,0.00098977451819058757,8.9473409334873532e-13,1.2380884219650363e-17,7.1077495404987566e-07,1.2363976636875763e-16,3.2446487961683396e-14,4.3009958854889159e-05,1.4197195967534135e-08,4.6267802753159569e-06,2.3051974769816069e-10,0.0034919865500922004,1.7094428162802616e-05,5.1518459102903023e-09,1.2208798260886986e-10,5.1606136685455802e-12,1.1505592702954221e-08,1.2394001207589635e-05,9.6531219471726897e-12,1.8520282783963556e-11,1.8208867230671674e-06,6.2575665627316803e-07,5.8542660443420188e-14,1.9024908510546815e-12,5.7825420488917778e-08,1.259739830477527e-26,7.7642551274813369e-05,9.9566554351251283e-09,8.0792147045902664e-06,1.8097101168818579e-12,6.1005477670246923e-09,1.4163562798940395e-15,4.7547791619436302e-06,7.0119985500767738e-08,5.1920707234384972e-12,5.7946540184325752e-25,4.5951361564853902e-20,3.8807295375918582e-06,4.505016414688892e-12,7.5530721239216395e-08,2.0260458453621274e-14,3.4419750374997412e-06,1.026058181985222e-13,5.5342213818060872e-16,6.993091400532052e-09,1.5644902337535229e-15,3.4497062906305911e-09,2.4272441877645265e-14,1.9827445141763526e-15,1.0101723656327952e-09,1.640942874663725e-15,0.88168480800000004,0.0,0.0050726850035412137,0.10141030982306425,0.0012549527676059553,1.1386316698165947e-11,4.2986213161614022e-08,3.9399606307735992e-08,5.1073202338812117e-11,2.2376394086399858e-07,1.3097637251828879e-07,2.6132052509379954e-12,3.5702131129626189e-07,4.7598700680289425e-09,4.591483332799271e-07,3.3191380871031028e-12,5.7328907328933886e-09,3.0875992050893884e-07,0.00048744612998026624,4.0786323704521036e-08,4.8220941624219994e-07,6.2772846049788173e-08,5.8659467412404557e-09,6.7148165263273568e-09,1.771616617749148e-11,0.00056414508719420991,4.6548815536052681e-08,8.7781016783874334e-17,0.0013505455687899289,1.4759269135781841e-07,1.8819444324068609e-08,3.396605396453869e-09,0.00048776744409016439,2.8706559612528073e-07,0.00010468935964470165,0.00016220319435528488,5.9889045908911519e-10,8.2738695331703968e-06,2.4848240736391759e-08,3.1638347834524411e-08,9.2242195698681892e-06
0.006095420573611358,0.002805873044421683,2.0930663971023807e-09,1.1186399101264488e-09,5.2570034586219775e-08,8.2732044420865932e-05,0.0036159386852593336,0.0,0.0,1.6865289381832423e-05,0.00033497286191394056,0.0010606095996577676,1.3367149544145304e-05,2.3193226616792206e-09,3.830174853815472e-25,2.868603752286731e-18,5.5153198244298685e-12,6.1259629858402391e-07,0.00099335471151204384,9.0432625883427127e-13,1.2491141559388981e-17,7.1626306692507728e-07,1.2416315507608761e-16,3.2489601742980879e-14,4.3083295826349752e-05,1.4199714204253872e-08,4.6675873780421744e-06,2.3145997019282716e-10,0.0035014473961108125,1.7108856169992067e-05,5.1724594094202397e-09,1.2226861750331945e-10,5.1979432322882664e-12,1.1555152770073405e-08,1.2470928455170641e-05,9.750813199715485e-12,1.8615683497825283e-11,1.8177485511834117e-06,6.2576505883838526e-07,5.8504083703300338e-14,1.9084861958397358e-12,5.8041443154803883e-08,1.2691540795692871e-26,7.8230564919806533e-05,9.9950335384530842e-09,8.1548352817656244e-06,1.8190354917150484e-12,6.1238365552454823e-09,1.4219527330178393e-15,4.7831224048066586e-06,7.0857614995981971e-08,5.2382005477643105e-12,5.8538387941686567e-25,4.6504970270948811e-20,3.9131603597239497e-06,4.5381341019773948e-12,7.5799552576567644e-08,2.0472106662209406e-14,3.4749561238964077e-06,1.0274725641326932e-13,5.5740563177225897e-16,7.0120036605813619e-09,1.5703139732103013e-15,3.4598210491138167e-09,2.4385123099231455e-14,2.0029578063558998e-15,1.0173071008987303e-09,1.6525324931174424e-15,0.88168480800000004,0.0,0.0050606580020242254,0.10138176847328156,0.0012556994671634565,1.1437640169746352e-11,4.2947152523902533e-08,3.9374276196302256e-08,5.1288422777515168e-11,2.2355472707188076e-07,1.3082037866392467e-07,2.6242172124423824e-12,3.5665793560867575e-07,4.7546016511107636e-09,4.5854829445612003e-07,3.33215076172001e-12,5.7248718122856112e-09,3.0846403278615861e-07,0.00048773083989762234,4.0743133619681405e-08,4.8160816380134244e-07,6.268828983467225e-08,5.8582028556557014e-09,6.7039922637984711e-09,1.7691385600850355e-11,0.00056605887980301531,4.6499580875965248e-08,8.7639514069083186e-17,0.0013549365821275766,1.4739792001111072e-07,1.877696823320206e-08,3.3923759630545539e-09,0.00048801923121284864,2.8794477239521776e-07,0.00010501000446681198,0.00016265244701777729,5.9833051115218457e-10,8.2967856160980867e-06,2.4817322234560248e-08,3.158974596721087e-08,9.2497678488611498e-06
0.0061226493128633055,0.0028059034261395856,2.0953486716585049e-09,1.1196088817897165e-09,5.2624543392917712e-08,8.3092471054594037e-05,0.0036333362195436428,0.0,0.0,1.6908141978672622e-05,0.00033685124669904638,0.0010698252301671149,1.3528316484523972e-05,2.3308059158299796e-09,3.8510141554143788e-25,2.8806289201749986e-18,5.5345760565542352e-12,6.1172301410141965e-07,0.000996926780442728,9.1399304343428072e-13,1.2602041566971747e-17,7.2176998689553764e-07,1.2468684288133274e-16,3.2532973238791512e-14,4.3156278609229035e-05,1.4202279400943014e-08,4.7086043758561949e-06,2.324012134432303e-10,0.003510872801136676,1.7123076700582302e-05,5.1930821547830564e-09,1.2244997294249402e-10,5.2353978113363144e-12,1.1604791099319859e-08,1.25479264925322e-05,9.8491999630023087e-12,1.8711161217756773e-11,1.8146257031537457e-06,6.2577568137745163e-07,5.8466055943407503e-14,1.9144784115032829e-12,5.8257436446806991e-08,1.2785993754413863e-26,7.8820499279267324e-05,1.0033444408206459e-08,8.2307883797261337e-06,1.8283653461352421e-12,6.147137896163627e-09,1.4275540249996118e-15,4.8114809395039397e-06,7.1599559257898075e-08,5.2846013227941786e-12,5.9135034311662749e-25,4.7064072327907652e-20,3.9456899515944696e-06,4.5714095078325824e-12,7.6068455215748225e-08,2.0685130429011291e-14,3.5081274362275354e-06,1.0289762609448573e-13,5.614022042895718e-16,7.030886803800055e-09,1.5761368361739504e-15,3.4699346854412433e-09,2.4497949540911753e-14,2.0233179905113655e-15,1.0244633866132058e-09,1.664157115188289e-15,0.88168480800000004,0.0,0.0050486608954117482,0.10135322138176425,0.0012564437638028464,1.1489092843369259e-11,4.2908305982185204e-08,3.9349069006073044e-08,5.1504083768820275e-11,2.2334627732197609e-07,1.3066509345183904e-07,2.6352517154995337e-12,3.56296289915904e-07,4.7493582141083984e-09,4.5795070668570511e-07,3.3451836074808471e-12,5.7168862108378802e-09,3.0816948508305012e-07,0.00048800848818997023,4.070020921955508e-08,4.8100922329927805e-07,6.2604175550904123e-08,5.8504998960435281e-09,6.693219466801272e-09,1.7666707989362204e-11,0.00056796999918976682,4.6450589656802782e-08,8.7498684149547628e-17,0.0013593205283404786,1.4720397727916051e-07,1.8734722566511053e-08,3.3881627820830951e-09,0.0004882637566345024,2.8882240660366313e-07,0.00010533008685222305,0.00016310052531640811,5.9777260812938868e-10,8.3196417954699026e-06,2.4786522385606977e-08,3.1541315568495449e-08,9.2752493436125688e-06
0.006149878052115253,0.002805933891429634,2.0976417867873754e-09,1.1205840580695645e-09,5.2679406514101382e-08,8.3453139956871452e-05,0.0036507628047747578,0.0,0.0,1.6950981401889112e-05,0.00033873234926716728,0.0010790829322742937,1.3690897580120665e-05,2.3423080771819066e-09,3.8719672201251241e-25,2.8926916764372216e-18,5.553848237250437e-12,6.1085437792813671e-07,0.0010004907109821635,9.2373484113314821e-13,1.2713586576676059e-17,7.2729570611938812e-07,1.2521083205914167e-16,3.2576598968731534e-14,4.3228909012753267e-05,1.4204890435746875e-08,4.7498317764629474e-06,2.3334347247817117e-10,0.0035202628309467278,1.7137091080489473e-05,5.2137139971586977e-09,1.2263204103149591e-10,5.2729770154449705e-12,1.165450768047432e-08,1.2624994284391057e-05,9.9482856253979305e-12,1.8806714339054988e-11,1.8115179905928648e-06,6.257884760600032e-07,5.8428571401699959e-14,1.9204674731479482e-12,5.8473398377858299e-08,1.2880757060262974e-26,7.9412352997212561e-05,1.0071887833422815e-08,8.3070734177780608e-06,1.8376995471023616e-12,6.1704516105495927e-09,1.4331601213571478e-15,4.8398544127906123e-06,7.2345823069020438e-08,5.3312740396993966e-12,5.9736510214952788e-25,4.7628711765016725e-20,3.9783176974283325e-06,4.6048429143584148e-12,7.6337427086369545e-08,2.0899533273171257e-14,3.541489529882607e-06,1.0303784937753771e-13,5.6541184372762319e-16,7.0497407302100706e-09,1.5819587697973497e-15,3.4800471576544044e-09,2.461092035083681e-14,2.0438258418445196e-15,1.0316415840347608e-09,1.6758173268738548e-15,0.88168480800000004,0.0,0.0050366935042360818,0.10132466829269374,0.0012571856641114254,1.1540673599458209e-11,4.286966912452673e-08,3.9323981325711749e-08,5.17201796053028e-11,2.2313857113750291e-07,1.3051050262118571e-07,2.6463084680843171e-12,3.5593633772106665e-07,4.7441392478473624e-09,4.5735552021224021e-07,3.3582362171195572e-12,5.7089332772485688e-09,3.07876247254352e-07,0.00048827912594800413,4.0657545939123504e-08,4.8041254491297633e-07,6.2520495692534947e-08,5.8428371653580027e-09,6.6824972831148693e-09,1.7642131330331006e-11,0.00056987845637703339,4.6401836949871682e-08,8.7358515884409821e-17,0.0013636974408334861,1.4701084673314279e-07,1.8692704161550027e-08,3.3839655029240273e-09,0.00048850107291748619,2.8969850854863425e-07,0.00010564961037490678,0.00016354743502942614,5.9721669521582403e-10,8.342438366031167e-06,2.4755838626737533e-08,3.1493053179394415e-08,9.3006643827234097e-06
0.006177106791367201,0.0028059644401411893,2.0999456269369512e-09,1.1215653697539929e-09,5.2734620431956396e-08,8.381405257382475e-05,0.0036682185601268407,0.0,0.0,1.6993807467599648e-05,0.00034061616128806853,0.001088382748481386,1.3854901489415206e-05,2.3538290719633038e-09,3.8930341708258582e-25,2.9047919378298618e-18,5.5731361866492395e-12,6.0999033291473413e-07,0.0010040464889729394,9.3355204752803109e-13,1.2825778933320408e-17,7.3284021651916257e-07,1.2573512484936029e-16,3.2620475490766058e-14,4.3301188818119036e-05,1.4207546204650401e-08,4.7912700859653982e-06,2.3428674227392527e-10,0.0035296175499298955,1.7150900622058847e-05,5.234354787353452e-09,1.2281481398662486e-10,5.3106809615771353e-12,1.1704302502301698e-08,1.2702130794689074e-05,1.0048073591785822e-11,1.8902341264043191e-11,1.8084252284799627e-06,6.2580339579434669e-07,5.8391624405379074e-14,1.9264533559912672e-12,5.8689326961664101e-08,1.2975830588347836e-26,8.000612468787471e-05,1.0110363600758076e-08,8.3836898067094565e-06,1.8470379612358614e-12,6.1937775177703766e-09,1.4387709872795287e-15,4.8682424720097114e-06,7.3096411154519989e-08,5.3782196937114926e-12,6.034284680700301e-25,4.8198932961077881e-20,4.0110429782181974e-06,4.6384346033486556e-12,7.6606466099968272e-08,2.1115318712570277e-14,3.5750429602699257e-06,1.0318473987741806e-13,5.694345381207604e-16,7.0685653397866437e-09,1.5877797212481186e-15,3.4901584226426008e-09,2.4724034674460739e-14,2.0644821400798516e-15,1.0388413772657827e-09,1.6875126157164541e-15,0.88168480800000004,0.0,0.0050247556513110438,0.10129610895360168,0.001257925174573297,1.1592381315489663e-11,4.2831237593092272e-08,3.929900979121372e-08,5.1936704571391811e-11,2.2293158832962818e-07,1.303565920873979e-07,2.6573871777531816e-12,3.5557804297796656e-07,4.738944249457778e-09,4.5676268589614876e-07,3.3713081832452829e-12,5.7010123683069287e-09,3.0758428954521727e-07,0.000488542803795254,4.0615139269151341e-08,4.7981807946726825e-07,6.2437242845216653e-08,5.8352139750637316e-09,6.6718248709218095e-09,1.7617653636064056e-11,0.00057178426217228105,4.6353317884190665e-08,8.7218998268813335e-17,0.0013680673524601862,1.4681851213874997e-07,1.8650909892623361e-08,3.3797837795214731e-09,0.00048873123215400897,2.9057308789627416e-07,0.00010596857856073326,0.00016399318185516545,5.9666271837729839e-10,8.3651756184508107e-06,2.4725268428550762e-08,3.1444955386151769e-08,9.3260132902499957e-06
0.0062043355306191485,0.0028059950721240332,2.1022600784109303e-09,1.1225527489309297e-09,5.2790181704710891e-08,8.4175210316693558e-05,0.0036857036034795348,0.0,0.0,1.7036619991038314e-05,0.00034250267422823662,0.0010977247208730694,1.4020336905133877e-05,2.3653688247662107e-09,3.9142174304923619e-25,2.916929619824565e-18,5.5924397231990652e-12,6.0913082286339521e-07,0.0010075941001022035,9.4344505820139455e-13,1.2938620971365359e-17,7.3840350977097809e-07,1.2625972344221978e-16,3.2664599423304385e-14,4.3373119778129892e-05,1.4210245621312112e-08,4.8329198086963549e-06,2.3523101767813594e-10,0.0035389370210708658,1.7164506623838371e-05,5.2550043739104111e-09,1.2299828411541603e-10,5.3485093979839075e-12,1.1754175547452267e-08,1.2779334986585281e-05,1.0148567264971132e-11,1.8998040405407136e-11,1.8053472349425382e-06,6.2582039424943403e-07,5.8355209360883039e-14,1.9324360342645952e-12,5.8905220188628097e-08,1.3071214209373838e-26,8.0601812934362536e-05,1.0148871491667304e-08,8.460636948436508e-06,1.8563804542424495e-12,6.2171154339979817e-09,1.4443865872001688e-15,4.8966447651233292e-06,7.385132817934569e-08,5.4254392753430941e-12,6.0954075274902673e-25,4.877478045777456e-20,4.0438651716138078e-06,4.672184850666363e-12,7.6875570131086258e-08,2.133249022090119e-14,3.6087882827948533e-06,1.0332947883922389e-13,5.7347027485322905e-16,7.087360530117565e-09,1.5935996370596521e-15,3.5002684359015554e-09,2.4837291639604358e-14,2.0852876653346538e-15,1.046062800987493e-09,1.6992430376563459e-15,0.88168480800000004,0.0,0.0050128471617686731,0.10126754311543325,0.0012586623015673698,1.1644214862637752e-11,4.2793007114602231e-08,3.9274151101127386e-08,5.2153652927857124e-11,2.2272530910367822e-07,1.3020334804942007e-07,2.6684875508537714e-12,3.5522137035902102e-07,4.7337727260554323e-09,4.5617215561794995e-07,3.3843990972864092e-12,5.6931228540914656e-09,3.0729358278285963e-07,0.00048879957187934688,4.0572984788069366e-08,4.7922577879233042e-07,6.2354409743390504e-08,5.8276296503971745e-09,6.6612014057664611e-09,1.7593272959935669e-11,0.00057368742716467757,4.6305027687915368e-08,8.7080120524868226e-17,0.0013724302955144434,1.4662695760283855e-07,1.8609336699215417e-08,3.375617272894396e-09,0.00048895428595723824,2.914461541788166e-07,0.00010628699488672269,0.00016443777141080885,5.9611062463453849e-10,8.3878538392582668e-06,2.4694809313310571e-08,3.1397018847631044e-08,9.3512963856336912e-06
