Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82)
0.9477967677586004,0.0023478943689781433,0.84210526299999999,0.0,0.0,0.0,0.00034187138400940966,0.025343246546217137,1.7097122669223953e-07,2.5516112444848186e-05,7.0950455728077776e-06,6.8922920428925945e-17,1.029447221408377e-06,1.2767830435115453e-05,0.10223422323581099,0.0022469834745189104,2.5668802952366383e-05,4.8733569131226179e-09,8.7218131041240819e-11,2.3188903955990622e-07,3.5568885590945831e-10,0.051501673350368433,1.7472604044680032e-08,4.7192375597810545e-11,4.6096203424073104e-06,2.2579411881001727e-11,2.6086116073968369e-10,6.4284071350785179e-18,0.00073723539834569338,4.049341771392619e-14,1.3385340165623556e-14
0.9479381330389197,0.0023479114704160146,0.84210526299999999,0.0,0.0,0.0,0.00033307829501667417,0.02533199319736977,1.7022230590566131e-07,2.5401353082292072e-05,7.0614958937302232e-06,6.9014492152057543e-17,1.0460378462537051e-06,1.2449860438652298e-05,0.10225793663509423,0.0022420823158673282,2.5297897491644501e-05,4.811531316353368e-09,8.616019123823222e-11,2.297973956323978e-07,3.5256021625381866e-10,0.051510804198303388,1.7311114964808086e-08,4.6993642498357849e-11,4.5799709308435478e-06,2.2692200057059305e-11,2.7013890694181258e-10,6.4005788585982758e-18,0.00073765487288704609,4.1169123279808026e-14,1.3592994656952541e-14
0.948079498319239,0.0023479284979965273,0.84210526299999999,0.0,0.0,0.0,0.00032437560404227395,0.025320883872695078,1.6945056226028899e-07,2.5285123917767214e-05,7.027069910245058e-06,6.9095475246202741e-17,1.0630882082814949e-06,1.213507252056095e-05,0.10228148923028903,0.0022371666679093048,2.4923953222236619e-05,4.7490331148624568e-09,8.5088890394233316e-11,2.2765688210697482e-07,3.4938422612387209e-10,0.051519847298709058,1.7147539202833565e-08,4.6788458952295954e-11,4.5500191783819394e-06,2.2807221951754522e-11,2.7984887671781484e-10,6.3723596108314472e-18,0.00073807285569432138,4.1863582427859648e-14,1.3806448106934304e-14
0.9482208635995583,0.0023479454501602586,0.84210526299999999,0.0,0.0,0.0,0.0003157644930687447,0.025309920198932728,1.6865506035312883e-07,2.5167394995698975e-05,6.9917297450670631e-06,6.9165144501435849e-17,1.0806141970073194e-06,1.1823507617318144e-05,0.10230487840486331,0.0022322368520835125,2.4546970686860486e-05,4.6858538117549267e-09,8.4004073818283755e-11,2.2546588096724604e-07,3.4615979480393812e-10,0.051528801507949758,1.6981824794561122e-08,4.6576563524194793e-11,4.5197447111765117e-06,2.2924443062736466e-11,2.9001486933019437e-10,6.3437416634149364e-18,0.00073848932942610927,4.2577446593476946e-14,1.4025902287439487e-14
0.9483622288798775,0.002347962325273608,0.84210526299999999,0.0,0.0,0.0,0.00030724617106137563,0.025299103828620377,1.6783482138031817e-07,2.5048135659528913e-05,6.9554357352752773e-06,6.9222733506896508e-17,1.098632268390152e-06,1.1515207572492986e-05,0.10232810145246349,0.002227293221860974,2.4166954385047712e-05,4.6219852110259364e-09,8.2905592579544001e-11,2.232227339581963e-07,3.4288579524353079e-10,0.05153766565372013,1.6813917997667325e-08,4.6357682675640389e-11,4.4891261228901813e-06,2.3043817881694469e-11,3.0066217646175123e-10,6.3147171091876887e-18,0.00073890427650763067,4.3311390718017948e-14,1.4251566213793543e-14
0.9485035941601968,0.002347979121622573,0.84210526299999999,0.0,0.0,0.0,0.00029882187428277156,0.025288436439804631,1.669888233988697e-07,2.4927314585633009e-05,6.9181464259976321e-06,6.9267433696715486e-17,1.1171593308426241e-06,1.121021508802819e-05,0.10235115557407946,0.0022223361644755526,2.3783913091680698e-05,4.5574194671732501e-09,8.1793304453762466e-11,2.2092574531214668e-07,3.3956109518302594e-10,0.051546438534498321,1.6643764758192936e-08,4.6131530837186278e-11,4.458140938223497e-06,2.3165287631103173e-11,3.1181752395926824e-10,6.2852778710107495e-18,0.00073931767912862538,4.4066108613277011e-14,1.4483654689514843e-14
0.9486449594405161,0.002347995837420636,0.84210526299999999,0.0,0.0,0.0,0.00029049286682981864,0.025277919735529782,1.6611600055084334e-07,2.4804899809119289e-05,6.8798185459918455e-06,6.9298392634301689e-17,1.1362127423300784e-06,1.0908573705692683e-05,0.10237403787308673,0.0022173661039082198,2.3397860387188463e-05,4.4921491649746725e-09,8.0667075287900783e-11,2.1857318330905618e-07,3.36184530918605e-10,0.051555118918584476,1.6471309482762277e-08,4.5897810198556887e-11,4.4267655529415755e-06,2.3288779581953851e-11,3.2350907916095388e-10,6.2554157081433002e-18,0.00073972951923946984,4.4842312914425418e-14,1.4722388281584157e-14
0.9487863247208354,0.002348012470786101,0.84210526299999999,0.0,0.0,0.0,0.00028226044109634255,0.025267555443438477,1.6521523898312957e-07,2.468085863309224e-05,6.8404068539965893e-06,6.931471025561195e-17,1.1558104727095232e-06,1.0610327910398638e-05,0.10239674535079729,0.0022123835035774506,2.3008815160462088e-05,4.4261674132203412e-09,7.9526780753223012e-11,2.1616328621317477e-07,3.3275488586572998e-10,0.051563705543227964,1.6296494019168866e-08,4.5656209561548499e-11,4.3949751876523748e-06,2.3414205488157566e-11,3.357668411319092e-10,6.225122193403808e-18,0.00074013977854812583,4.5640741774122725e-14,1.4967995400855478e-14
0.9489276900011546,0.002348029019745262,0.84210526299999999,0.0,0.0,0.0,0.00027412591792462331,0.025257345315155624,1.6428537704698384e-07,2.4555157669570232e-05,6.7998641151482319e-06,6.9315440875501911e-17,1.1759709584744462e-06,1.0315523129367202e-05,0.10241927490360524,0.0022073888683238427,2.2616801961811556e-05,4.3594679039818429e-09,7.8372307525185156e-11,2.1369426599405824e-07,3.292709519680861e-10,0.051572197114170749,1.6119260498888361e-08,4.5406404398043091e-11,4.3627438559954248e-06,2.3541459200572476e-11,3.4862255072691962e-10,6.1943887238915834e-18,0.00074054843851786834,4.6462152895793464e-14,1.5220710442526928e-14
0.9490546650044305,0.002348043810448699,0.84210526299999999,0.0,0.0,0.0,0.00026690401998101423,0.025248307410788637,1.6342436833200987e-07,2.4440809488068986e-05,6.762443755174661e-06,6.9301989712351854e-17,1.1945744079712022e-06,1.0053699514557871e-05,0.10243935673900555,0.0022028928531491378,2.2262188703064691e-05,4.2989415243896285e-09,7.7323183208578251e-11,2.1142468754808234e-07,3.2609436556213893e-10,0.051579742161977929,1.5957958315908365e-08,4.5174756123415732e-11,4.333395193559603e-06,2.365721375461017e-11,3.607067763136205e-10,6.1664014990913985e-18,0.00074091412006756306,4.7220176331300628e-14,1.5453956356067703e-14
0.9491816400077063,0.0023480585298236278,0.84210526299999999,0.0,0.0,0.0,0.0002597631930453625,0.025239396614431614,1.6253799733373179e-07,2.4325069648907947e-05,6.7240341729611124e-06,6.9274402218771603e-17,1.2136610146270116e-06,9.7947234753977761e-06,0.10245929003459978,0.00219838800024435,2.1905232500183109e-05,4.2378279635925364e-09,7.6262475094030355e-11,2.0910462938788637e-07,3.2287205429566791e-10,0.051587208469948471,1.5794613008786831e-08,4.4935962138342549e-11,4.3036482005561281e-06,2.3774235222389677e-11,3.7332588872450273e-10,6.1380457859743796e-18,0.00074127848237797161,4.7997940114278053e-14,1.5693307395872618e-14
0.9492959175106546,0.002348071714922613,0.84210526299999999,0.0,0.0,0.0,0.00025340660421750087,0.025231486661795293,1.6171779990147308e-07,2.4219692764782148e-05,6.6885880251182236e-06,6.9236835521122717e-17,1.2312638468508847e-06,9.5641084148649543e-06,0.10247710094994422,0.0021943264575777013,2.1581994747183112e-05,4.1823212536609803e-09,7.5297890183916447e-11,2.0697232159160586e-07,3.1993211792964658e-10,0.05159385999412841,1.5645818808404901e-08,4.4714720446530749e-11,4.2765175970950005e-06,2.3880537929975219e-11,3.8516259909689009e-10,6.1122051382444351e-18,0.00074160526897984881,4.8715290852946806e-14,1.5914093192878924e-14
0.9494101950136028,0.0023480848396783514,0.84210526299999999,0.0,0.0,0.0,0.00024711725992377021,0.025223681699520658,1.6087558585256108e-07,2.4113148946243449e-05,6.6522805496334785e-06,6.9186579255332447e-17,1.2492801110931719e-06,9.3358537442635862e-06,0.10249478767615039,0.0021902584906457571,2.1256911358068758e-05,4.1263347935084222e-09,7.4323849924407099e-11,2.0479708551051509e-07,3.16953715193393e-10,0.051600446176953821,1.5495301064998116e-08,4.4487279266356221e-11,4.2490306853704242e-06,2.3987668192274211e-11,3.9747475907304159e-10,6.0860557967567542e-18,0.00074193096541069986,4.944954058457435e-14,1.6140105064523784e-14
0.949524472516551,0.0023480979027984956,0.84210526299999999,0.0,0.0,0.0,0.00024089592629779634,0.025215982703276747,1.6001062418781076e-07,2.4005418968978812e-05,6.6150819204848061e-06,6.9123009196638946e-17,1.2677204858422121e-06,9.1099855530043754e-06,0.10251234829736454,0.0021861844833472033,2.093001249631095e-05,4.0698673346711803e-09,7.3340333091331048e-11,2.0257795932393328e-07,3.139361485977866e-10,0.051606966255813395,1.5343026246146202e-08,4.4253434437578247e-11,4.2211706077816887e-06,2.4095513157381074e-11,4.1028374072825066e-10,6.0595928140690685e-18,0.00074225556126961503,5.0201129692521326e-14,1.6371478966678909e-14
0.9496387500194993,0.002348110902939629,0.84210526299999999,0.0,0.0,0.0,0.00023474338159115634,0.025208390656123611,1.5912216199921572e-07,2.3896483308322321e-05,6.5769613911198654e-06,6.9045480675130146e-17,1.2865958258068981e-06,8.8865303213265826e-06,0.10252978084354417,0.0021821048441539432,2.0601332139567197e-05,4.0129181542339013e-09,7.2347328194522051e-11,2.0031398936533446e-07,3.1087872782379063e-10,0.051613419453407111,1.5188961109398929e-08,4.4012975692812777e-11,4.1929199121302732e-06,2.4203947817102834e-11,4.2361188417904896e-10,6.0328111667627887e-18,0.00074257904604128335,5.0970506085161018e-14,1.6608353138069592e-14
0.9497530275224475,0.0023481238387048783,0.84210526299999999,0.0,0.0,0.0,0.00022866041596424788,0.025200906547711531,1.5820942584080153e-07,2.3786322197642145e-05,6.5378873529507068e-06,6.8953325085020393e-17,1.3059170311769383e-06,8.6655148724742936e-06,0.10254708328921815,0.0021780200072881594,2.0270908317320749e-05,3.9554871001848826e-09,7.1344834266396962e-11,1.9800423447920508e-07,3.0778076360380287e-10,0.051619804977705817,1.5033072476400932e-08,4.3765687035928311e-11,4.1642605451197226e-06,2.4312832485458018e-11,4.3748238542673968e-10,6.005705770320115e-18,0.00074290140909401975,5.1758119967884857e-14,1.6850866441185867e-14
0.9498673050253957,0.00234813670864167,0.84210526299999999,0.0,0.0,0.0,0.00022264783118123381,0.025193531373366714,1.5727162333708946e-07,2.3674915655869182e-05,6.4978274072729808e-06,6.8845848314099384e-17,1.3256950130909339e-06,8.4469663116009776e-06,0.10256425355229157,0.0021739304338970642,1.9938783392905133e-05,3.8975746598715102e-09,7.0332862072833061e-11,1.9564777293546597e-07,3.0464155382265873e-10,0.051626122021950716,1.4875326535580634e-08,4.3511347185300925e-11,4.1351738524634975e-06,2.4422011238812913e-11,4.51919340314214e-10,5.9782714861928319e-18,0.00074322263967736596,5.256442250300197e-14,1.7099157930514829e-14
0.949981582528344,0.002348149511240575,0.84210526299999999,0.0,0.0,0.0,0.00021670644044075328,0.025186266133426682,1.5630794058206513e-07,2.3562243390291654e-05,6.4567482525806467e-06,6.8722335643033086e-17,1.3459408630292336e-06,8.2309121411372517e-06,0.10258128949256941,0.002169836613294888,1.9605004352154335e-05,3.8391820304684722e-09,6.9311435448838255e-11,1.9324370702145821e-07,3.0146039448130716e-10,0.051632369764525343,1.4715689276788408e-08,4.3249728858371891e-11,4.1056405803649344e-06,2.4531313484826509e-11,4.6694799359537855e-10,5.9505030972173669e-18,0.00074354272691972182,5.3389872635296696e-14,1.7353369012793903e-14
0.9500844322809974,0.0023481609747106006,0.84210526299999999,0.0,0.0,0.0,0.00021142074077746837,0.025179822241462643,1.5541780854881746e-07,2.3459739183257037e-05,6.4188773366255961e-06,6.8596855752428444e-17,1.3645713570154694e-06,8.0386191584298047e-06,0.10259650517622498,0.0021661489715141917,1.9303231688906136e-05,3.7862196954923856e-09,6.8384098772224853e-11,1.9103862605556469e-07,2.9856091901824742e-10,0.051637932788900422,1.4570371361606655e-08,4.3007856607491929e-11,4.0786624118658554e-06,2.4629636404562205e-11,4.8100134388524331e-10,5.9252215246699124e-18,0.00074382981879644644,5.4149530069788585e-14,1.7587337599155108e-14
0.9501872820336508,0.002348172381179474,0.84210526299999999,0.0,0.0,0.0,0.00020619398410345755,0.025173468943865282,1.5450541861179607e-07,2.3356178100793155e-05,6.3801278099208092e-06,6.8457237258460872e-17,1.3835977533142183e-06,7.8483897162342237e-06,0.10261160863283024,0.0021624587086638866,1.9000202424270906e-05,3.7328719489248968e-09,6.7449171944480281e-11,1.8879367014153514e-07,2.9562642128376841e-10,0.051643438381785485,1.442347109837023e-08,4.2759727201611012e-11,4.0512915525065472e-06,2.4727755725113031e-11,4.9557477781611318e-10,5.8996611957944301e-18,0.00074411596755969171,5.4925398803308711e-14,1.7826317016083364e-14
0.9502736461257684,0.002348181914394089,0.84210526299999999,0.0,0.0,0.0,0.00020185099552181711,0.025168204522210448,1.5372162222635276e-07,2.3268389269545026e-05,6.3468918881724368e-06,6.8328661573089915e-17,1.399886061763909e-06,7.6902608927103141e-06,0.1026242032586496,0.0021593582355657467,1.8744807455346003e-05,3.6877794287048622e-09,6.6658276105595608e-11,1.868773323234439e-07,2.9313486785286054e-10,0.051648016669288269,1.4298877106317021e-08,4.2546408589830111e-11,4.0279934669462459e-06,2.4809870839029573e-11,5.0822885426207619e-10,5.8779797381177134e-18,0.00074435551543204474,5.5589668432811454e-14,1.8030935568617294e-14
0.950360010217886,0.002348191405801327,0.84210526299999999,0.0,0.0,0.0,0.00019755036940522571,0.025163004933653262,1.5292130796110486e-07,2.3179835440143765e-05,6.3130026729305986e-06,6.818937316591636e-17,1.4164639071806208e-06,7.5336139953101015e-06,0.10263671654454869,0.002156256470856576,1.8488586699862124e-05,3.6424188634357784e-09,6.5862098237988679e-11,1.8493214712111156e-07,2.9061797148713517e-10,0.051652553639694919,1.4173135973602112e-08,4.2328448011330164e-11,4.0043984995972555e-06,2.4891623317496076e-11,5.2127651253229893e-10,5.8560966441624432e-18,0.00074459438763400671,5.6265800170487832e-14,1.8239219873832747e-14
0.9504463743100036,0.0023482008546257395,0.84210526299999999,0.0,0.0,0.0,0.00019329247622039267,0.02515787061346942,1.5210409205980631e-07,2.3090507508562963e-05,6.2784443996224664e-06,6.8039024631793769e-17,1.4333359125368867e-06,7.3784614476891445e-06,0.10264914745074612,0.0021531536860671181,1.8231570710586102e-05,3.5967924728732871e-09,6.5060679904879203e-11,1.8295780942203375e-07,2.8807546760370356e-10,0.051657048910685836,1.4046234853844365e-08,4.2105738307401292e-11,3.9804972354433926e-06,2.4972901382365582e-11,5.3473044548078673e-10,5.8340095761840107e-18,0.00074483257922683334,5.6953986469238702e-14,1.8451228998332095e-14
0.9505327384021212,0.002348210260074639,0.84210526299999999,0.0,0.0,0.0,0.00018907768917039806,0.025152801996243545,1.512695872525832e-07,2.300039636823972e-05,6.2432011579868566e-06,6.7877258608638153e-17,1.4505066046572876e-06,7.2248157293701928e-06,0.10266149491709707,0.0021500501641128888,1.7973792042539413e-05,3.5509028274692432e-09,6.4254069019939823e-11,1.8095403423813758e-07,2.8550707358573764e-10,0.051661502095472385,1.3918160049543942e-08,4.1878171339195588e-11,3.9562800885577529e-06,2.5053585255741981e-11,5.4860363196630395e-10,5.8117161960700325e-18,0.00074507008522672002,5.7654416145780775e-14,1.8667020816121036e-14
0.9506191024942388,0.0023482196213302662,0.84210526299999999,0.0,0.0,0.0,0.00018490638392449434,0.025147799515366036,1.5041740234313214e-07,2.2909492867798241e-05,6.2072568688616583e-06,6.7703712786455109e-17,1.4679804906616262e-06,7.072689391475987e-06,0.10267375786291016,0.0021469461996988628,1.7715285392763115e-05,3.5047528975345142e-09,6.3442320808043671e-11,1.7892056208353181e-07,2.8291251230908835e-10,0.05166591280291187,1.3788898097033455e-08,4.1645637868401667e-11,3.9317373147261999e-06,2.5133547809117299e-11,5.6290943848970299e-10,5.7892141547508978e-18,0.00074530690060359349,5.8367277422078373e-14,1.8886652980707083e-14
0.9507054665863564,0.0023482289375494634,0.84210526299999999,0.0,0.0,0.0,0.00018077893859628973,0.02514286360296827,1.4954714159436732e-07,2.2817787788360789e-05,6.1705952497027103e-06,6.7518023028283641e-17,1.485762051927588e-06,6.9220951019553135e-06,0.10268593518686543,0.0021438420994545839,1.7456087603616859e-05,3.4583460559767039e-09,6.2625497928828081e-11,1.7685715953714393e-07,2.8029153156609404e-10,0.051670280637512472,1.3658436656876344e-08,4.1408027389182469e-11,3.9068590132273251e-06,2.5212654274608244e-11,5.7766161591237226e-10,5.7665010865967563e-18,0.00074554302028079721,5.9092757647320698e-14,1.9110182844554689e-14
0.950791830678474,0.002348238207868831,0.84210526299999999,0.0,0.0,0.0,0.00017669573328627796,0.025137994689077625,1.4865840876697706e-07,2.2725271973692194e-05,6.1331999795418724e-06,6.731981892080834e-17,1.5038555260023181e-06,6.7730455157243718e-06,0.10269802576729783,0.0021407381822620909,1.7196237755255546e-05,3.4116861008081954e-09,6.1803670775694534e-11,1.7476362279812436e-07,2.776438933787682e-10,0.051674605199739418,1.3526764132234254e-08,4.1165229254894566e-11,3.8816351410006113e-06,2.5290760210923731e-11,5.9287400339654605e-10,5.7435746424274098e-18,0.00074577843913378565,5.9831034500891245e-14,1.9337664685035981e-14
0.9508695583613798,0.0023482465111771813,0.84210526299999999,0.0,0.0,0.0,0.00017305898923173005,0.025133670303592901,1.4784242793130332e-07,2.2641307020609493e-05,6.0989034637049285e-06,6.7130424128233551e-17,1.520409717181069e-06,6.6402320627066525e-06,0.10270883218051149,0.0021379450869797346,1.696184956360742e-05,3.3694792366992455e-09,6.1059812550863865e-11,1.7285353302957211e-07,2.7523802522784438e-10,0.051678459974516235,1.3407213567248059e-08,4.0942183987342466e-11,3.8586297909795899e-06,2.536007332122509e-11,6.0697026897957654e-10,5.7227564717083924e-18,0.00074598971262162248,6.0506566848072349e-14,1.9545820601719329e-14
0.9509472860442856,0.002348254775921302,0.84210526299999999,0.0,0.0,0.0,0.00016945866812478021,0.025129400842588415,1.4701087256729444e-07,2.2556671280816048e-05,6.0639874646293058e-06,6.6930311549671054e-17,1.5372228573972412e-06,6.5086893503503283e-06,0.1027195665599846,0.0021351526588343495,1.6726998622404487e-05,3.3270742430343839e-09,6.0312028262140442e-11,1.709187970384125e-07,2.728101930195984e-10,0.051682279075233657,1.3286663868475487e-08,4.0714765771961898e-11,3.8353288053804437e-06,2.542833410687141e-11,6.2146134559209737e-10,5.7017618523232718e-18,0.00074620041044491734,6.1192729475532797e-14,1.9757258410451773e-14
0.9510250137271914,0.0023482630014196853,0.84210526299999999,0.0,0.0,0.0,0.00016589505001885236,0.025125186613178092,1.461634513685676e-07,2.2471358076889644e-05,6.0284399586642653e-06,6.6719205143538145e-17,1.5542978048421959e-06,6.378426708352434e-06,0.10273022804578211,0.0021323611569797757,1.649171845785073e-05,3.2844748987128402e-09,5.9560387679683811e-11,1.689593406576262e-07,2.7036024851898193e-10,0.051686062202842609,1.3165107732385645e-08,4.048289325789529e-11,3.811724631759301e-06,2.5495418826125095e-11,6.3635797458631306e-10,5.6805890723959651e-18,0.00074641052876316236,6.1889643011113457e-14,1.9972014812924482e-14
0.9511027414100972,0.002348271186974042,0.84210526299999999,0.0,0.0,0.0,0.00016236841544105661,0.025121027919633672,1.4529987575437157e-07,2.2385360837522476e-05,5.99224901744603e-06,6.6496827295857798e-17,1.5716371711749955e-06,6.249453421363491e-06,0.10274081576502923,0.002129570849288131,1.6256044231880326e-05,3.2416853159818077e-09,5.8804966645682184e-11,1.6697511605429663e-07,2.6788806218402574e-10,0.051689809056166679,1.3042538778536369e-08,4.0246485852489654e-11,3.7878096631337609e-06,2.5561196317599488e-11,6.5167084366722956e-10,5.6592364475335443e-18,0.00074662006370134187,6.2597418224572522e-14,2.0190123392903221e-14
0.951180469093003,0.002348279331869689,0.84210526299999999,0.0,0.0,0.0,0.00015887904516500526,0.025116925063064659,1.4441985875480843e-07,2.2298673027255497e-05,5.9554027804297846e-06,6.6262897378987639e-17,1.5892434699219723e-06,6.1217787445963404e-06,0.10275132883199482,0.0021267820124793876,1.6020012834418497e-05,3.1987099809485308e-09,5.8045847783930953e-11,1.6496610656859155e-07,2.6539349470333416e-10,0.051693519332027107,1.2918950143351564e-08,4.0005463406353747e-11,3.7635762535929277e-06,2.56255287057943e-11,6.6741087078363578e-10,5.6377023028638616e-18,0.00074682901134904374,6.331616211868782e-14,2.0411616516978215e-14
0.9512581967759088,0.002348287435375395,0.84210526299999999,0.0,0.0,0.0,0.00015542721999969221,0.025112878341118246,1.4352311341997034e-07,2.221128809176205e-05,5.9178893830397757e-06,6.6017135127647503e-17,1.6071191854572566e-06,5.9954119787092269e-06,0.10276176634819595,0.0021239949322804938,1.578366295948051e-05,3.1555537776081082e-09,5.7283120975883957e-11,1.6293232851632187e-07,2.628764127918372e-10,0.051697192725358353,1.2794335218475251e-08,3.9759745772992684e-11,3.7390167326096755e-06,2.5688272439703014e-11,6.8358928665111582e-10,5.6159849592371824e-18,0.000747037367759689,6.4045980675526414e-14,2.0636526211354856e-14
0.9513359244588147,0.002348295496742679,0.84210526299999999,0.0,0.0,0.0,0.00015201322043898119,0.025108888047353686,1.4260935676525813e-07,2.2123199587523244e-05,5.879697094138027e-06,6.5759264593652735e-17,1.6252665361019217e-06,5.8703624055342479e-06,0.10277212740287181,0.0021212099035683692,1.5547035087369837e-05,3.1122219763433079e-09,5.6516883200117925e-11,1.6087383065578618e-07,2.6033673080344964e-10,0.051700828929486194,1.2668689653664475e-08,3.9509253912131567e-11,3.7141234181065315e-06,2.574927673934e-11,7.0021721170708403e-10,5.5940827664130728e-18,0.00074724512894968665,6.4786969159498768e-14,2.0864881133359499e-14
0.9514058793734299,0.002348302715312496,0.84210526299999999,0.0,0.0,0.0,0.0001489731930804592,0.025105345268049025,1.4177220150478433e-07,2.2043313169159986e-05,5.8447340572108124e-06,6.5516599172248941e-17,1.6418330183712855e-06,5.7589515972770974e-06,0.10278138621509905,0.0021187053828775658,1.5333867235725165e-05,3.0730779009583827e-09,5.5824353386649337e-11,1.5900011638149467e-07,2.5803162569831398e-10,0.051704069461834229,1.2554724013328426e-08,3.9279665139321681e-11,3.6914276946361025e-06,2.5802562153569825e-11,7.1557585107377323e-10,5.5742114118684032e-18,0.00074743160178410845,6.5463479275880869e-14,2.1073367208836493e-14
0.9514758342880452,0.002348309898560631,0.84210526299999999,0.0,0.0,0.0,0.00014596423446227547,0.025101848636822258,1.4092084326861006e-07,2.1962847219191538e-05,5.8092035345513716e-06,6.5263698914460698e-17,1.6586224260732748e-06,5.6486218260734858e-06,0.10279058166571953,0.0021162029981932739,1.5120540624594131e-05,3.0338006391004626e-09,5.5129145913402713e-11,1.5710653844391617e-07,2.5570808537731336e-10,0.051707279396093271,1.2439917066259267e-08,3.9046090850042284e-11,3.6684498052160125e-06,2.5854189144582658e-11,7.313157969601457e-10,5.5541878610457644e-18,0.00074761758627414122,6.6149163299172475e-14,2.12846815643635e-14
0.9515457892026604,0.0023483170459063204,0.84210526299999999,0.0,0.0,0.0,0.00014298654731310394,0.025098398357598372,1.4005508394698387e-07,2.1881797186484471e-05,5.7730972992283892e-06,6.5000365205694746e-17,1.6756360800767169e-06,5.5393798111091406e-06,0.10279971306643892,0.002113702983783469,1.4907088682599157e-05,2.9943949405019015e-09,5.443134798634358e-11,1.5519321386718363e-07,2.5336605672575723e-10,0.051710458506116129,1.2324266032408123e-08,3.8808475699301842e-11,3.6451841941766478e-06,2.5904033614834458e-11,7.4744550526860971e-10,5.5340109493224399e-18,0.00074780307943549313,6.6844079045046255e-14,2.1498841389104664e-14
0.9516157441172757,0.002348324156757591,0.84210526299999999,0.0,0.0,0.0,0.00014004033328332579,0.025094994630283935,1.391747315211992e-07,2.1800158680567399e-05,5.7364073481755542e-06,6.4726404014669256e-17,1.6928749869426115e-06,5.4312322013086241e-06,0.10280877972205411,0.00211120558012406,1.4693546087067647e-05,2.9548658443782652e-09,5.3731052117498206e-11,1.5326028696201988e-07,2.510055362612285e-10,0.051713606565355286,1.2207770553171218e-08,3.8566766037187413e-11,3.6216253452262447e-06,2.5951965544134308e-11,7.6397312494112135e-10,5.5136795535539097e-18,0.00074798807825735112,6.7548271609594286e-14,2.1715859881325399e-14
0.9516787035404294,0.0023483305248226485,0.84210526299999999,0.0,0.0,0.0,0.00013741581574114434,0.025091971239249229,1.3836978388077148e-07,2.1726177378769081e-05,5.7028809211173503e-06,6.447059148841665e-17,1.7085832340125416e-06,5.33484047349474e-06,0.10281688377519289,0.0021089603527687699,1.4501309945867947e-05,2.9191885702259508e-09,5.309873110104777e-11,1.5150403658407403e-07,2.4886524548241065e-10,0.051716413082855364,1.2102201953036107e-08,3.8345683681191265e-11,3.6001671488518429e-06,2.5993356783190602e-11,7.7919487843820587e-10,5.4952483177725154e-18,0.00074815415202639484,6.8190006215785211e-14,2.1913629167695305e-14
0.9517416629635831,0.0023483368623913882,0.84210526299999999,0.0,0.0,0.0,0.00013481709864247038,0.025088985853036136,1.375527334571639e-07,2.16517129249013e-05,5.6688699099391216e-06,6.4205873326701765e-17,1.7244751035067192e-06,5.2393452506111737e-06,0.1028249343004826,0.0021067176239635841,1.4309056658581906e-05,2.8834198197887984e-09,5.2464542141932481e-11,1.4973220064893544e-07,2.4670995403520013e-10,0.051719194100197236,1.1995948010268467e-08,3.8121205860107084e-11,3.5784630760415826e-06,2.6032987149053156e-11,7.9475153519096062e-10,5.4766902904510216e-18,0.00074831982068612442,6.8839309329253381e-14,2.2113729490437552e-14
0.9518046223867368,0.0023483431690099602,0.84210526299999999,0.0,0.0,0.0,0.00013224432583391815,0.025086038607838743,1.3672345205814007e-07,2.1576762329587658e-05,5.634368951082924e-06,6.3932115240691729e-17,1.7405510099951548e-06,5.144751253047048e-06,0.10283293077799301,0.0021044775819070048,1.4116814261093955e-05,2.8475639581210219e-09,5.1828565253605196e-11,1.4794495189404343e-07,2.4453968003464371e-10,0.051721949452048332,1.1889009437673456e-08,3.7893296744226922e-11,3.5565092499655915e-06,2.6070752103472654e-11,8.1064906542703671e-10,5.4580047075886269e-18,0.00074848508198436885,6.949620110351322e-14,2.2316166456565273e-14
0.9518675818098905,0.00234834944421636,0.84210526299999999,0.0,0.0,0.0,0.00012969763987391854,0.025083129636414278,1.3588181626977983e-07,2.1501322713616036e-05,5.5993728737036611e-06,6.3649184471053856e-17,1.7568111895962692e-06,5.0510631561872362e-06,0.10284087268416191,0.0021022404188677088,1.3924611654942059e-05,2.8116255671076257e-09,5.119088437528721e-11,1.461424847692705e-07,2.4235444680734641e-10,0.051724678973258727,1.1781387229214908e-08,3.7661921833595643e-11,3.5343018559568091e-06,2.6106543303295118e-11,8.2689333423186291e-10,5.43919083352707e-18,0.0007486499336503313,7.0160694545452688e-14,2.2520943417409963e-14
