Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66)
0.1798241844684319,0.0018201909370499823,0.84210526299999999,0.0,0.0,0.0,0.051616936740073137,0.10401476750275461,8.838888937404245e-08,1.3744587825343444e-05,9.2115783669991064e-06,3.2497560889165337e-18,3.3271178112545926e-09,0.00069353904466722257,0.0011582033622082823,0.00013938673695333616,8.5406986222006118e-06,2.396254679717515e-09,1.4773394080647107e-11,8.1693355470428963e-08,2.3388242702388839e-11,0.00030309398923692425,2.7537903060829952e-09
0.18033285459363826,0.0018201977442500153,0.84210526299999999,0.0,0.0,0.0,0.051591971558590223,0.10398098686419449,8.9176515923169463e-08,1.3970732859055439e-05,9.2900174638272703e-06,3.2817620600128462e-18,3.4080347871825102e-09,0.00070550058129494454,0.001190947583222315,0.00014393842031704549,8.7589690157429515e-06,2.4526882886404829e-09,1.5126214791755726e-11,8.3123043300745658e-08,2.4309437806913207e-11,0.00031579711272087949,2.8613141379839947e-09
0.18084152471884463,0.0018202048581553978,0.84210526299999999,0.0,0.0,0.0,0.05156641992279954,0.1039462969633444,8.9968106038105897e-08,1.4200477601248085e-05,9.3687123397275324e-06,3.3141044589442254e-18,3.4908282597217841e-09,0.00071754817389216882,0.0012246207834734962,0.00014863531602393382,8.9824452704596719e-06,2.5103484271953171e-09,1.5486973042532677e-11,8.4571141967450042e-08,2.526281730023395e-11,0.00032899512716968912,2.9725272214670378e-09
0.181350194844051,0.0018202122903367053,0.84210526299999999,0.0,0.0,0.0,0.051540268997905911,0.10391067450011926,9.0763707176195321e-08,1.4433850205245108e-05,9.4476627457973706e-06,3.3467944484662163e-18,3.575538105841971e-09,0.00072967764518368011,0.0012592486137067412,0.00015348140244909504,9.2112290269428528e-06,2.5692574068496724e-09,1.5855827911439012e-11,8.6037847655009711e-08,2.6249249376231417e-11,0.00034270494270441447,3.087524130595078e-09
0.18185886496925735,0.0018202200527000633,0.84210526299999999,0.0,0.0,0.0,0.051513505710480495,0.1038740956929286,9.1563372499571532e-08,1.467087744797525e-05,9.5268688728338683e-06,3.3798438082373737e-18,3.6622049535235164e-09,0.0007418846256721694,0.0012948573339266909,0.00015848071618540925,9.445422924482497e-06,2.6294377980508255e-09,1.6232941144952587e-11,8.7523367789131049e-08,2.7269611013095321e-11,0.00035694389883454789,3.2063999981104593e-09
0.1823675350944637,0.0018202281574921822,0.84210526299999999,0.0,0.0,0.0,0.051486116745521768,0.10383653627586752,9.2367160651054518e-08,1.4911584682034703e-05,9.6063313228910005e-06,3.4132649440128936e-18,3.7508701920994681e-09,0.00075416455435023031,0.0013314738210906281,0.00016363734960357461,9.6851305916604878e-06,2.6909124250451121e-09,1.6618477177958447e-11,8.902792061883287e-08,2.8324787020592939e-11,0.0003717297667239814,3.3292503843853475e-09
0.18287620521967007,0.0018202366173039827,0.84210526299999999,0.0,0.0,0.0,0.051458088543556373,0.10379797149630185,9.3175135556512226e-08,1.5155995797303002e-05,9.6860510850295799e-06,3.4470708952854943e-18,3.8415759930911496e-09,0.0007665126798588462,0.00136912557649895,0.00016895544817849593,9.9304566342486678e-06,2.7537043693337548e-09,1.7012603201311807e-11,9.0551736238212198e-08,2.9415669639568289e-11,0.00038708075096626393,3.4561711994271841e-09
0.18338487534487644,0.001820245445074773,0.84210526299999999,0.0,0.0,0.0,0.051429407297736512,0.10375837611282089,9.39873665591693e-08,1.5404133156294605e-05,9.7660295427235135e-06,3.4812753549561403e-18,3.93436531852117e-09,0.00077892406215185719,0.0014078407329048458,0.00017443920760891885,1.0181506600797507e-05,2.8178369642466365e-09,1.7415489177160293e-11,9.2095057005387606e-08,3.0543157739122401e-11,0.00040301549084885793,3.5872585836298048e-09
0.1838935454700828,0.0018202546540957043,0.84210526299999999,0.0,0.0,0.0,0.051400058950955056,0.10371772439360749,9.4803928674975591e-08,1.5656017510591783e-05,9.8462684956040563e-06,3.5158926973403013e-18,4.0292819246109258e-09,0.00079139357469518309,0.0014476480612827267,0.00018009287071506821,1.0438386939646152e-05,2.8833337846458393e-09,1.7827307833773737e-11,9.3658137401833222e-08,3.170815549719581e-11,0.00041955306106037537,3.7226087363953479e-09
0.18440221559528916,0.001820264258012977,0.84210526299999999,0.0,0.0,0.0,0.051370029193033198,0.10367599011528605,9.5624902555611274e-08,1.5911667932286703e-05,9.9267701530336874e-06,3.5509379937259397e-18,4.1263703749313955e-09,0.00080391590718640173,0.0014885769771934912,0.0001859207240921726,1.0701204962115723e-05,2.9502186465363662e-09,1.8248234716646568e-11,9.5241245283828261e-08,3.2911571995276148e-11,0.00043671297182409956,3.8623178331617076e-09
0.18491088572049552,0.001820274270831018,0.84210526299999999,0.0,0.0,0.0,0.051339303457996609,0.10363314656226738,9.6450374417616783e-08,1.6171101761224858e-05,1.0007537119490855e-05,3.5864270252581278e-18,4.2256760468395739e-09,0.00081648556879609024,0.0015306575467111544,0.00019192709452126166,1.0970068800762078e-05,3.0185155991079555e-09,1.8678448193151157e-11,9.6844662188193565e-08,3.4154320475698438e-11,0.00045451516843645126,4.0064819056032456e-09
0.18541955584570188,0.0018202847069148532,0.84210526299999999,0.0,0.0,0.0,0.051307866921406507,0.10358916652659492,9.7280436013655695e-08,1.6434334544277886e-05,1.0088572384360157e-05,3.6223763010299518e-18,4.32724514061442e-09,0.00082909689198219414,0.0015739204919063916,0.00019811634513145483,1.1245087372077324e-05,3.0882489129807857e-09,1.9118129442456587e-11,9.8468682716928135e-08,3.5437316571379478e-11,0.00047298003017057634,4.1551966244283901e-09
0.18592822597090825,0.0018202955809923612,0.84210526299999999,0.0,0.0,0.0,0.051275704497780156,0.10354402230830895,9.8115184560284271e-08,1.6701379981788698e-05,1.0169879313135272e-05,3.6588030754706751e-18,4.4311246854133442e-09,0.00084174403684908624,0.0016183971958582937,0.00020449287132234752,1.1526370327937438e-05,3.159443075751246e-09,1.9567462490404251e-11,1.0011361555827105e-07,3.6761477933156095e-11,0.00049212836855226725,4.3085572173998164e-09
0.1864368960961146,0.0018203069081564865,0.84210526299999999,0.0,0.0,0.0,0.05124280083809038,0.10349768571635216,9.8954722804705836e-08,1.6972249851510337e-05,1.0251461647455683e-05,3.6957253659044045e-18,4.5373625453561949e-09,0.00085442099609378628,0.0016641197071631435,0.00021106109645833,1.1814027999270195e-05,3.2321227831102349e-09,2.0026634213857224e-11,1.0177978418166133e-07,3.8127723659776342e-11,0.00051198142496910537,4.4666583538986568e-09
0.18694556622132097,0.0018203187038662607,0.84210526299999999,0.0,0.0,0.0,0.05120914032738056,0.1034501280700378,9.9799158875639258e-08,1.7246953968575908e-05,1.0333323479784618e-05,3.7331619674144343e-18,4.6460074237169818e-09,0.00086712160053767601,0.0017111207438987787,0.0002178254673033151,1.2108171346259599e-05,3.3063129233813283e-09,2.0495834311242903e-11,1.0346752597176527e-07,3.9536972031996597e-11,0.00053256086760114279,4.629593883721052e-09
0.18745423634652733,0.001820330983948383,0.84210526299999999,0.0,0.0,0.0,0.051174707082501408,0.10340132020112337,1.0064860625376401e-07,1.7525500100137828e-05,1.0415469251361097e-05,3.7711324745671285e-18,4.7571088653745115e-09,0.00087983952522962758,0.0017594336970034594,0.00022479044924694007,1.2408911889563123e-05,3.3820385654900079e-09,2.0975255299561926e-11,1.0517719275181491e-07,4.0990140051714759e-11,0.00055388878765086304,4.7974567472014808e-09
0.1879629064717337,0.0018203437645973558,0.84210526299999999,0.0,0.0,0.0,0.051139484949968804,0.10335123245646476,1.0150318346908703e-07,1.7807893961620266e-05,1.0497903712178149e-05,3.8096572842724783e-18,4.8707172642766248e-09,0.00089256829616913408,0.0018090926330626398,0.000231960521233625,1.2716361662460823e-05,3.4593249543334701e-09,2.1465092551983525e-11,1.0690915190946371e-07,4.2488143290870909e-11,0.00057598769484818737,4.9703388783480252e-09
0.18847157659694005,0.0018203570623762453,0.84210526299999999,0.0,0.0,0.0,0.051103457503992408,0.10329983470133851,1.0236301426494232e-07,1.809413908694469e-05,1.0580631928226691e-05,3.848757625227413e-18,4.9868838550414926e-09,0.00090530129756382705,0.0018601322964365687,0.0002393401705633065,1.303063311872043e-05,3.5381974819957841e-09,2.1965544191048512e-11,1.0866378485672096e-07,4.4031893152041454e-11,0.00059888051225258484,5.1483309098337312e-09
0.18898024672214642,0.001820370894216021,0.84210526299999999,0.0,0.0,0.0,0.051066608044602849,0.10324709632332074,1.032282271225572e-07,1.8384236910804453e-05,1.0663659230532828e-05,3.888455560810285e-18,5.105660729564894e-09,0.00091803177979764955,0.0019125881107504735,0.00024693388729490293,1.3351839091268125e-05,3.6186816849133848e-09,2.2476811143037898e-11,1.1044148782127909e-07,4.5622295851348988e-11,0.00062259057024895473,5.3315220349043129e-09
0.18948891684735278,0.0018203852774148896,0.84210526299999999,0.0,0.0,0.0,0.05102891959606394,0.10319298623699007,1.0409895532878844e-07,1.8678186480096647e-05,1.0746991221239477e-05,3.9287740150650152e-18,5.2271008075446549e-09,0.00093075286776800521,0.0019664961796343142,0.00025474615872700607,1.368009266849617e-05,3.7008032137352051e-09,2.2999097041277331e-11,1.1224267201460124e-07,4.7260253675063892e-11,0.00064714159991549722,5.520000022495563e-09
0.18999758697255914,0.0018204002296377509,0.84210526299999999,0.0,0.0,0.0,0.050990374905297398,0.10313747288900747,1.0497533685811494e-07,1.8975984860460875e-05,1.0830633740061173e-05,3.9697367746371991e-18,5.3512578758575606e-09,0.00094345757017199119,0.0020218932867712789,0.00026278146313543106,1.4015507156814314e-05,3.7845878320676067e-09,2.3532608273620062e-11,1.1406776387848733e-07,4.8946660545050167e-11,0.00067255772538391651,5.7138507409522243e-09
0.1905062570977655,0.0018204157689124714,0.84210526299999999,0.0,0.0,0.0,0.050950956440779883,0.10308052426446351,1.0585751331864306e-07,1.9277626198223827e-05,1.0914592760490326e-05,4.0113685005767899e-18,5.4781865279398659e-09,0.00095613878878661636,0.0020788168951592664,0.00027104426428706041,1.4358195972824306e-05,3.8700613722492491e-09,2.4077553806503316e-11,1.159172024805801e-07,5.0682402238558853e-11,0.00069886345587991702,5.9131582351843041e-09
0.19101492722297186,0.001820431913632237,0.84210526299999999,0.0,0.0,0.0,0.050910646391335662,0.10302210789277925,1.0674563235670053e-07,1.9583103582811221e-05,1.0998874645617357e-05,4.0536947992944066e-18,5.6079422090850713e-09,0.00096878932917057877,0.0021373051454652739,0.00027953900386928638,1.4708272443440626e-05,3.9572497205606946e-09,2.4634145173867347e-11,1.1779144307366634e-07,5.2468355607929135e-11,0.00072608367616377296,6.1180043749758156e-09
0.1914727303356576,0.0018204469770222564,0.84210526299999999,0.0,0.0,0.0,0.050873590094814548,0.10296825103710111,1.0755014211380734e-07,1.9861304020973549e-05,1.1075009383788453e-05,4.0924041130239386e-18,5.7271859449592568e-09,0.00098014256991594845,0.0021913144073468873,0.0002873862264295125,1.5029751601759915e-05,4.0372068698979924e-09,2.5145211782312297e-11,1.1949985213573229e-07,5.4119362967931639e-11,0.00075138462594380906,6.3071675533379545e-09
0.19188475313707476,0.0018204609778524983,0.84210526299999999,0.0,0.0,0.0,0.050839598377045429,0.10291872050663453,1.0827851208053981e-07,2.0114325407858307e-05,1.1143762451163847e-05,4.1277582867994758e-18,5.8365364763444492e-09,0.00099032977031891117,0.0022410569740647195,0.00029461505494687303,1.5324345822542163e-05,4.1103894766768322e-09,2.5613515665359537e-11,1.2105520967015572e-07,5.5641159106169237e-11,0.00077482170804788245,6.4813520467535957e-09
0.19229677593849193,0.0018204754097871786,0.84210526299999999,0.0,0.0,0.0,0.050804989101381259,0.10286816780090098,1.0901105401099971e-07,2.0369841559284882e-05,1.1212738873519516e-05,4.1636166410457187e-18,5.9478430364932938e-09,0.001000483789722814,0.00229189612652275,0.00030200385380600654,1.5623988046717274e-05,4.1847432621058974e-09,2.608984464568782e-11,1.2262769578559334e-07,5.7197421431010553e-11,0.00079890421428107966,6.6593083669861201e-09
0.1927087987399091,0.0018204902832810752,0.84210526299999999,0.0,0.0,0.0,0.050769752262761397,0.10281657482507624,1.0974784981087189e-07,2.0627844110077389e-05,1.1281941864792338e-05,4.1999944533506144e-18,6.0611366988328078e-09,0.0010106006686332802,0.0023438534223055914,0.00030955491319521337,1.5928738390141498e-05,4.2602820315152309e-09,2.657431611470579e-11,1.2421757510304654e-07,5.8788594932762386e-11,0.00082364604520425487,6.8410754971361054e-09
0.19307961926118453,0.0018205040557198197,0.84210526299999999,0.0,0.0,0.0,0.050737494174719885,0.10276923661610329,1.1041467343231853e-07,2.0862163511712651e-05,1.1344421124304052e-05,4.2331916403534523e-18,6.1648258882913974e-09,0.0010196708166766066,0.0023915890477895214,0.00031649147500681152,1.6207430499644663e-05,4.3292914297403306e-09,2.7017399782134791e-11,1.2566355792612538e-07,6.0250860696816332e-11,0.00084648901769282753,7.0079551797013968e-09
0.19345043978245996,0.0018205182022410745,0.84210526299999999,0.0,0.0,0.0,0.050704712094261757,0.10272102754516073,1.1108507596731333e-07,2.1098480587302427e-05,1.1407089350918348e-05,4.2668341412532672e-18,6.2701731040587741e-09,0.00102870474805464,0.0024402641760521353,0.00032356294231285552,1.6490351683258859e-05,4.3992817711289083e-09,2.7467261156492493e-11,1.2712405113138462e-07,6.1742069758888514e-11,0.000869887744469084,7.1779782999643149e-09
0.1938212603037354,0.0018205327307717067,0.84210526299999999,0.0,0.0,0.0,0.050671398476831109,0.10267193405637921,1.1175912266917407e-07,2.1336786190357631e-05,1.1469949203875158e-05,4.3009340568333841e-18,6.3772015919990297e-09,0.0010376995452180159,0.0024898951086292811,0.00033077093431648662,1.6777544805207023e-05,4.4702630027419953e-09,2.7923987543871628e-11,1.285992682130787e-07,6.326253573956875e-11,0.00089385264158630849,7.3511708735170846e-09
0.1941549987728833,0.0018205461396954999,0.84210526299999999,0.0,0.0,0.0,0.050640955457894724,0.10262698244639712,1.1236893300765845e-07,2.1552953723812425e-05,1.1526688922586998e-05,4.3320252162922718e-18,6.474984158411191e-09,0.0010457589884630522,0.0025353937803379821,0.00033737617811995581,1.7039706552982243e-05,4.5350015039690113e-09,2.8340983360507077e-11,1.2993971944499818e-07,6.4656217582536938e-11,0.00091591380036292131,7.509774131691913e-09
0.19448873724203122,0.0018205598704547842,0.84210526299999999,0.0,0.0,0.0,0.050610070108057383,0.10258129335239601,1.1298179279959694e-07,2.1770717507828979e-05,1.1583587508431709e-05,4.3635059607930006e-18,6.5741649037000354e-09,0.0010537822363279449,0.0025816921437352386,0.00034409445409653531,1.7305394477252958e-05,4.6005578472327382e-09,2.8763675358690889e-11,1.3129241210151803e-07,6.6074060727495011e-11,0.00093844976939826401,7.6709818470707331e-09
0.19482247571117914,0.0018205739290210023,0.84210526299999999,0.0,0.0,0.0,0.050578736763916811,0.10253485666808562,1.1359774968539513e-07,2.199006970086162e-05,1.164064674197904e-05,4.3953856400981891e-18,6.6747612396425285e-09,0.001061767159420186,0.0026288024568617164,0.0003509268993258873,1.75746394553877e-05,4.6669392091121383e-09,2.9192128394569623e-11,1.3265750364260056e-07,6.7516280290003204e-11,0.00096146830844245955,7.8348107408699084e-09
0.19515621418032705,0.001820588321425301,0.84210526299999999,0.0,0.0,0.0,0.050546949710893914,0.10248766221950581,1.1421685213852745e-07,2.2211001825944443e-05,1.1697868434500351e-05,4.4276738040015388e-18,6.7767906904701476e-09,0.0010697116307248162,0.0026767370937252422,0.00035787463575428634,1.7847472069858424e-05,4.7341527033913109e-09,2.9626407498069389e-11,1.3403515255532988e-07,6.8983087516003327e-11,0.00098497722630705355,8.0012768435818756e-09
0.19548995264947497,0.0018206030537555864,0.84210526299999999,0.0,0.0,0.0,0.050514703183550759,0.10243969976691306,1.1483914842260055e-07,2.243350507143647e-05,1.1755254318907979e-05,4.4603801685118053e-18,6.8802709077152969e-09,0.001077613527590912,0.002725508542786807,0.00036493876893675084,1.8123922689026298e-05,4.8022054038324426e-09,3.0066578023948845e-11,1.3542551911364799e-07,7.0474690052616826e-11,0.0010089843785881555,8.1703955186702903e-09
0.19582369111862288,0.0018206181321575089,0.84210526299999999,0.0,0.0,0.0,0.050481991365880823,0.10239095900668574,1.1546468655511515e-07,2.2657570253600444e-05,1.1812806044768171e-05,4.4935146224301962e-18,6.9852196697906823e-09,0.0010854707336385573,0.0027751294054745848,0.00037212038705667928,1.8404021473372612e-05,4.8711043279249173e-09,3.051270557518246e-11,1.3682876300532096e-07,7.1991292132937758e-11,0.0010334976654728537,8.3421814776063972e-09
0.1961574295877708,0.0018206335628331769,0.84210526299999999,0.0,0.0,0.0,0.050448808391603775,0.10234142957310087,1.160935146968316e-07,2.2883187703363788e-05,1.1870525218454023e-05,4.5270872354668949e-18,7.0916548759611164e-09,0.0010932811404838079,0.0028256123947649576,0.00037942056012736484,1.8687798319642437e-05,4.9408564509925067e-09,3.0964856084610651e-11,1.3824504675027647e-07,7.3533093822809104e-11,0.001058525029727914,8.516648693242032e-09
0.1964911680569187,0.0018206493520396012,0.84210526299999999,0.0,0.0,0.0,0.050415148344518393,0.10229110104013303,1.167256811971301e-07,2.3110347242151863e-05,1.1928413407164748e-05,4.5611082686384557e-18,7.1995945348889386e-09,0.0011010426494616192,0.0028769703336770113,0.0003868403391651543,1.8975282819325011e-05,5.0114686782094329e-09,3.1423095675749947e-11,1.3967453334139479e-07,7.5100291380503299e-11,0.0010840744546662428,8.6938104344408914e-09
0.19682490652606663,0.0018206655060875878,0.84210526299999999,0.0,0.0,0.0,0.050381005258915645,0.10223996292338933,1.1736123445542578e-07,2.3339038206949707e-05,1.1986472124719619e-05,4.5955881638566622e-18,7.3090567654551859e-09,0.0011087531734108285,0.0029292161536143501,0.00039438075528301316,1.9266504237313878e-05,5.0829478550864964e-09,3.1887490711773367e-11,1.4111738788704719e-07,7.6693076659500505e-11,0.0011101539619811638,8.873679193514086e-09
0.19715864499521454,0.001820682031340543,0.84210526299999999,0.0,0.0,0.0,0.050346373120035315,0.10218800468213966,1.1800022277162709e-07,2.3569249478996107e-05,1.2044702814430675e-05,4.6305375502011385e-18,7.4200597878798342e-09,0.0011164106385083185,0.0029823628925900389,0.00040204281876199188,1.9561491499034995e-05,5.1553007456653515e-09,3.2358107710570898e-11,1.4257377547874601e-07,7.8311637653184638e-11,0.0011367716094900636,9.0562667461866312e-09
0.19749238346436246,0.001820698934213546,0.84210526299999999,0.0,0.0,0.0,0.050311245864549783,0.10213521572140194,1.1864269431120103e-07,2.3800969477929416e-05,1.2103106845834908e-05,4.665967233358003e-18,7.5326219285423342e-09,0.001124012986096217,0.0030364236933777132,0.00040982751815077546,1.9860273169251552e-05,5.2285340449925401e-09,3.2835013388103143e-11,1.4404386281922882e-07,7.9956157688737254e-11,0.0011639354888447393,9.2415840505561333e-09
0.19782612193351037,0.0018207162211719258,0.84210526299999999,0.0,0.0,0.0,0.050275617381088156,0.10208158539405734,1.1928869706962266e-07,2.4034186163093984e-05,1.2161685509413309e-05,4.7018882094903835e-18,7.6467616033016044e-09,0.0011315581744987591,0.0030914118015897729,0.0004177358193877145,2.0162877425494706e-05,5.3026543554226423e-09,3.3318274581035023e-11,1.4552781656301928e-07,8.1626816126261434e-11,0.0011916537232255033,9.4296413322872421e-09
0.1981598604026583,0.0018207338987301074,0.84210526299999999,0.0,0.0,0.0,0.050239481510799287,0.10202710300302986,1.1993827886096283e-07,2.426888702251056e-05,1.2220440016425953e-05,4.7383116504911499e-18,7.762497328038516e-09,0.001139044180833138,0.0031473405636650276,0.00042576866493434465,2.0469332030083583e-05,5.3776681977893933e-09,3.3807958259840399e-11,1.4702580459607658e-07,8.332378736477331e-11,0.0012199344649930922,9.6204479514272629e-09
0.1984935988718062,0.0018207519734500493,0.84210526299999999,0.0,0.0,0.0,0.050202832047971907,0.10197175780352412,1.205914872113584e-07,2.4505059089965881e-05,1.2279371485729086e-05,4.7752489217890571e-18,7.8798476913684029e-09,0.001146469002817102,0.0032042234247577233,0.00043392697290499068,2.0779664304790229e-05,5.4535819861944659e-09,3.4304131467899923e-11,1.4853799455248953e-07,8.504724181790754e-11,0.0012487858933024124,9.8140125338273709e-09
0.19882733734095412,0.001820770451940143,0.84210526299999999,0.0,0.0,0.0,0.050165662740686567,0.10191553900533434,1.2124836937148942e-07,2.4742688934030617e-05,1.2338480946676403e-05,4.8127115595463739e-18,7.9988313806329012e-09,0.0011538306605793165,0.0032620739265312036,0.00044221163621006691,2.1093901104254496e-05,5.5304020412068158e-09,3.4806861318533823e-11,1.5006455482715717e-07,8.6797344613113784e-11,0.0012782162116620121,1.0010342783640035e-08
0.19916107581010203,0.001820789340853462,0.84210526299999999,0.0,0.0,0.0,0.050127967291533439,0.10185843577520065,1.2190897213105255e-07,2.4981762685016379e-05,1.239776931678624e-05,4.8507112969917726e-18,8.1194671324507733e-09,0.0011611271984448225,0.0033209057048622296,0.00045062352170223191,2.1412068792249228e-05,5.6081345626321931e-09,3.5316214953611995e-11,1.5160565334297989e-07,8.857425699240641e-11,0.001308233645479408,1.0209445689548059e-08
0.19949481427924995,0.0018208086468867817,0.84210526299999999,0.0,0.0,0.0,0.050089739358344688,0.10180043723922806,1.2257334198094506e-07,2.5222266006272392e-05,1.2457237421900133e-05,4.8892600309048479e-18,8.2417737902787891e-09,0.0011683566867286901,0.0033807324874540316,0.00045916346935252436,2.1734193208727906e-05,5.6867856442892917e-09,3.5832259514403343e-11,1.5316145828477885e-07,9.0378134464079858e-11,0.0013388464395464581,1.0411327239929538e-08
0.19982855274839786,0.0018208283767783922,0.84210526299999999,0.0,0.0,0.0,0.050050972555023381,0.10174153248535381,1.232415247055077e-07,2.5464184144325092e-05,1.2516885948202126e-05,4.9283698618051525e-18,8.365770206850574e-09,0.0011755172234732883,0.0034415680913600353,0.00046783229141809062,2.2060299651640011e-05,5.7663612447281293e-09,3.6355062127358883e-11,1.5473213721927026e-07,9.220912899061917e-11,0.0013700628555412479,1.0615992765969007e-08
0.20016229121754578,0.0018208485373075792,0.84210526299999999,0.0,0.0,0.0,0.050011660452349109,0.10168171056587558,1.2391356591231004e-07,2.5707501865061529e-05,1.2576715505195775e-05,4.9680530423052202e-18,8.4914753720230401e-09,0.0011826069362242378,0.0035034264204103949,0.00047663077166044309,2.239041282898226e-05,5.8468672017725654e-09,3.6884689829821036e-11,1.5631785728638573e-07,9.4067386049557988e-11,0.0014018911694309681,1.0823446469164462e-08
0.2004960296866937,0.0018208691352915227,0.84210526299999999,0.0,0.0,0.0,0.049971796578946417,0.10162096050003519,1.2458951001117014e-07,2.595220356191462e-05,1.2636726506069767e-05,5.0083220394934112e-18,8.618908209022517e-09,0.00118962398368925,0.0035663214625541728,0.00048555966452242281,2.2724556864886842e-05,5.9283092063813803e-09,3.7421209622039477e-11,1.5791878515750097e-07,9.5953048444837536e-11,0.0014343396689587909,1.1033692036416234e-08
0.2008297681558416,0.0018208901775860259,0.84210526299999999,0.0,0.0,0.0,0.049931374422131448,0.10155927127664359,1.2526940174837829e-07,2.6198273104931535e-05,1.2696919349163804e-05,5.0491894545335277e-18,8.7480878616593827e-09,0.0011965665575110827,0.0036302672870966828,0.00049461969441638113,2.3062755206178894e-05,6.0106928066974983e-09,3.7964688279497727e-11,1.5953508577471219e-07,9.7866250988251897e-11,0.0014674166509380223,1.1246731776183856e-08
0.20116350662498952,0.0018209116710802718,0.84210526299999999,0.0,0.0,0.0,0.049890387429078323,0.10149663185679246,1.2595328352085267e-07,2.6445694086947143e-05,1.2757294100618201e-05,5.0906681196454161e-18,8.8790332479724474e-09,0.0012034328837903167,0.0036952780418702163,0.00050381155487824725,2.3405030706869488e-05,6.0940234051774507e-09,3.8515192594474534e-11,1.6116692481032243e-07,9.9807127935124934e-11,0.0015011304187924196,1.1462567816679952e-08
0.20149724509413744,0.0018209336227007545,0.84210526299999999,0.0,0.0,0.0,0.049848829007622421,0.101433031176538,1.2664119968988066e-07,2.6694449457890165e-05,1.2817851008616681e-05,5.1327709770276367e-18,9.0117637163834592e-09,0.0012102212249066732,0.003761367950271933,0.0005131359079966687,2.37514053919904e-05,6.1783062140559054e-09,3.9072788852940323e-11,1.628144629691761e-07,1.017758021664184e-10,0.0015354892796623175,1.168120037099084e-08
0.20183098356328535,0.001820956039400771,0.84210526299999999,0.0,0.0,0.0,0.049806692527767149,0.1013684581498001,1.2733318923413702e-07,2.6944522108044229e-05,1.2878589624034264e-05,5.1755112171745712e-18,9.1462980334203751e-09,0.0012169298807912041,0.0038285513082873405,0.00052259338343820145,2.4101900793774494e-05,6.2635463461650526e-09,3.9637543662362415e-11,1.6447786630736188e-07,1.0377240113743166e-10,0.001570501542153016,1.1902630264655648e-08
0.20213134818551848,0.001820976617850573,0.84210526299999999,0.0,0.0,0.0,0.049768269943590723,0.10130950188976225,1.2795949839433854e-07,2.7170698944188119e-05,1.2933409784870743e-05,5.2145333260335454e-18,9.2689373730802375e-09,0.0012228981698744837,0.0038899631066855928,0.0005312194224748975,2.4420886704269471e-05,6.3410849341728462e-09,4.0151997528541684e-11,1.6598861859565211e-07,1.0559330654587372e-10,0.0016025781023246775,1.2104307181745312e-08
0.20240167634552828,0.001820995469616763,0.84210526299999999,0.0,0.0,0.0,0.04973328062878591,0.10125575346544455,1.285260521232483e-07,2.7375147018948893e-05,1.2982873560228176e-05,5.2501120169222095e-18,9.3805869154557279e-09,0.0012282123166683118,0.0039460096357938883,0.00053907580525867351,2.4710853949373933e-05,6.411538858846116e-09,4.0620048767427275e-11,1.6735948907286708e-07,1.0725160726500327e-10,0.0016319102754638129,1.2287751659843904e-08
0.20267200450553807,0.0018210146389732325,0.84210526299999999,0.0,0.0,0.0,0.049697900142364443,0.10120134731520497,1.2909535081041993e-07,2.7580427103190092e-05,1.3032455964973799e-05,5.2861328200198329e-18,9.4934541917417119e-09,0.0012334712913940082,0.0040027992177044886,0.00054702053984527173,2.5003560228775548e-05,6.4826292900962709e-09,4.1092913551892777e-11,1.687410496362708e-07,1.0892842685498119e-10,0.0016616859080120581,1.2473027977905016e-08
0.20294233266554787,0.0018210341297015956,0.84210526299999999,0.0,0.0,0.0,0.049662124893365613,0.1011462775175679,1.2966741457042858e-07,2.7786529380894506e-05,1.308215661313766e-05,5.3226030518520243e-18,9.6075492986525122e-09,0.0012386742693807956,0.0040603395747095782,0.00055505389621627655,2.5299015308959371e-05,6.5543585239644444e-09,4.1570626256633545e-11,1.7013337844299622e-07,1.1062382178851487e-10,0.0016919094060431847,1.2660134535972429e-08
0.20321266082555767,0.0018210539455478058,0.84210526299999999,0.0,0.0,0.0,0.049625951276590502,0.10109053814716673,1.3024226391450678e-07,2.799344358333592e-05,1.3131975109316004e-05,5.3595300794226714e-18,9.7228825192983034e-09,0.0012438204452963556,0.004118638454303704,0.0005631761291382515,2.5597228644330881e-05,6.6267288206934648e-09,4.2053221401489615e-11,1.7153655869108772e-07,1.1233784347352188e-10,0.0017225851708426167,1.2849068946510224e-08
0.20348298898556746,0.0018210740902817979,0.84210526299999999,0.0,0.0,0.0,0.049589375673425071,0.10103412327568011,1.3081991787409326e-07,2.8201159573180153e-05,1.3181910887593231e-05,5.3969213834332015e-18,9.8394639445919406e-09,0.0012489090333287945,0.0041777036277793975,0.00057138747787446517,2.5898209298861213e-05,6.6997423316011194e-09,4.2540733255078977e-11,1.7295066974426508e-07,1.1407054393088524e-10,0.0017537175981606505,1.3039828822418484e-08
