Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77)
0.005758277645881125,0.002467476720308714,0.84210526299999999,0.0,0.0,0.0,0.052631531085585298,0.1052630978144256,1.178743630126933e-09,9.2515368484776513e-09,2.2042953181695859e-08,4.8409607191930148e-20,9.619812977286673e-13,2.455046131205285e-08,3.0259273593252404e-08,1.3812127086384759e-09,6.6784728449263611e-11,3.3306409698963561e-14,1.1814301299381781e-15,3.4925584030676356e-13,3.8321387563271904e-17,5.2529732143601681e-11,7.5069626609704128e-16,1.5496429828736752e-22,2.2209434016523931e-11,6.5291755131003765e-17,3.7250628510228569e-15,4.6904707392217841e-23
0.005972004173543717,0.0024674767170859953,0.84210526299999999,0.0,0.0,0.0,0.052631526901938341,0.10526309289749569,1.2616516004642967e-09,9.7394046540359064e-09,2.3593401615981458e-08,5.181462283270305e-20,1.0276843391092932e-12,2.7086062527932093e-08,3.3303202701131087e-08,1.4602522125725347e-09,7.1647267060232964e-11,3.5991809364371907e-14,1.2682017882384502e-15,4.0013138550356337e-13,4.2310625130512916e-17,5.9831555753971355e-11,8.2884404287604362e-16,1.8891952737177695e-22,2.4629881473708141e-11,7.0560928202759129e-17,3.9852841432368619e-15,5.180725974187012e-23
0.0061857307012063096,0.0024674767137196074,0.84210526299999999,0.0,0.0,0.0,0.052631522462403171,0.10526308769182718,1.3482798794613783e-09,1.0249205081317982e-08,2.521342319769941e-08,5.5372431469908826e-20,1.0963174461888343e-12,2.9803064099991564e-08,3.6552670275568667e-08,1.5423367841177326e-09,7.6749136224055865e-11,3.8844932846571802e-14,1.3601123629339213e-15,4.5698434486080715e-13,4.6590850882495111e-17,6.7882458354264357e-11,9.1269220614071362e-16,2.2905763410109483e-22,2.7244184074753982e-11,7.6159918373264478e-17,4.2571823982963829e-15,5.7071367650429639e-23
0.006399457228868902,0.002467476710203951,0.84210526299999999,0.0,0.0,0.0,0.052631517755560089,0.10526308218416783,1.4387562978562592e-09,1.0782522766792497e-08,2.6905408392451728e-08,5.908828292263323e-20,1.1680042373115364e-12,3.2710289432926648e-08,4.0016831919856442e-08,1.6277097382134241e-09,8.2100938310947472e-11,4.1876424459335417e-14,1.457494317686009e-15,5.2039365434135632e-13,5.1177054236778542e-17,7.6736520366174057e-11,1.0025343939360725e-15,2.7630992698337745e-22,3.006450177821208e-11,8.2109733331187105e-17,4.5411679132087532e-15,6.2716315345198278e-23
0.0066131837565314945,0.002467476706533164,0.84210526299999999,0.0,0.0,0.0,0.052631512769491746,0.10526307636067572,1.5332144158551795e-09,1.1341024798197236e-08,2.8671854806668267e-08,6.2967662307246764e-20,1.2428746382306273e-12,3.5816942354381847e-08,4.3705231237665022e-08,1.7166276348035576e-09,8.7713965467579359e-11,4.5097742526446225e-14,1.5607042668998089e-15,5.9098781866359016e-13,5.6084968568603157e-17,8.6450605255169505e-11,1.098678817986042e-15,3.3172490383437092e-22,3.3103774542994023e-11,8.8432993770247587e-17,4.8376694957182015e-15,6.876243006410513e-23
0.006826910284194087,0.002467476702701116,0.84210526299999999,0.0,0.0,0.0,0.052631507491758045,0.1052630702068884,1.6317936551942616e-09,1.1926467492608225e-08,3.0515369656765333e-08,6.7016295460052538e-20,1.3210651446323474e-12,3.9132629327583628e-08,4.7627819540563285e-08,1.8093609783686731e-09,9.3600246115266925e-11,4.8521221449702856e-14,1.6701248333594777e-15,6.694489601274858e-13,6.1331122917969924e-17,9.7084498977144904e-11,1.2014492766027269e-15,3.9648093741488208e-22,3.6375782098187595e-11,9.5154057131503115e-17,5.1471349440110307e-15,7.5231162578312097e-23
0.007040636811856679,0.0024674766987013955,0.84210526299999999,0.0,0.0,0.0,0.052631501909369965,0.1052630637076901,1.7346394288449064e-09,1.2540703583373009e-08,3.2438672194159742e-08,7.1240154262987114e-20,1.4027191079725238e-12,4.2667382840326634e-08,5.179497639751286e-08,1.9061950438435705e-09,9.9772595308444148e-11,5.2160138203155616e-14,1.7861666358888358e-15,7.5651713301666488e-13,6.6932897475563819e-17,1.0870105914197509e-10,1.311186241617327e-15,4.7190020401185166e-22,3.9895208277418837e-11,1.0229915027053768e-16,5.4700315235894694e-15,8.2145174539450749e-23
0.007254363339519272,0.0024674766945272973,0.84210526299999999,0.0,0.0,0.0,0.052631496008762178,0.10526305684727785,1.8419032688078951e-09,1.3185689844339204e-08,3.444459609446503e-08,7.5645461890661227e-20,1.4879870460505174e-12,4.643168604654243e-08,5.6217531097833206e-08,2.0074308254095183e-09,1.0624466970653609e-10,5.6028784854007254e-14,1.9092704501238467e-15,8.5299502736951668e-13,7.2908583581778488e-17,1.2136637462466413e-10,1.4282480336895352e-15,5.5946428451489466e-22,4.3677710284575063e-11,1.0989651426341341e-16,5.8068464429734928e-15,8.9528434239844581e-23
0.007468089867181864,0.0024674766901718174,0.84210526299999999,0.0,0.0,0.0,0.052631489775764109,0.10526304960912515,1.9537429524309209e-09,1.3863495181572673e-08,3.6536091818993559e-08,8.0238697996581124e-20,1.5770269789139907e-12,5.0436498741690175e-08,6.0906785102725951e-08,2.1133861050073518e-09,1.1303102750053194e-10,6.0142546671313807e-14,2.0399095318311932e-15,9.5975300453291436e-13,7.9277447892952529e-17,1.3514993640954605e-10,1.5530120792857298e-15,6.6083108741520153e-22,4.7739993285426429e-11,1.1797656043764805e-16,6.1580873299183004e-15,9.7406319991153751e-23
0.007681816394844457,0.0024674766856276386,0.84210526299999999,0.0,0.0,0.0,0.052631483195569838,0.1052630419759446,2.0703226276824321e-09,1.4576309224013216e-08,3.871622895665662e-08,8.502660385632204e-20,1.6700047908137193e-12,5.4693284758786596e-08,6.5874535565295171e-08,2.2243966376769607e-09,1.2014719369038259e-10,6.4517985720426101e-14,2.1785921011205578e-15,1.0777344374560528e-12,8.6059801371832244e-17,1.5012482052450865e-10,1.6858762621544138e-15,7.7785335021716087e-22,5.2099890749463466e-11,1.2657203749553646e-16,6.5242827098091918e-15,1.0580573248259006e-22
0.00789554292250705,0.0024674766808871172,0.84210526299999999,0.0,0.0,0.0,0.052631476252706387,0.10526303392964784,2.1918129376746282e-09,1.5326451445263154e-08,4.0988198551744351e-08,9.00161874796934e-20,1.7670946199837049e-12,5.9214040878101225e-08,7.1133100002376336e-08,2.3408174522531678e-09,1.2760973154889208e-10,6.9172931972098532e-14,2.3258640420471153e-15,1.2079615178519049e-12,9.3277074221629015e-17,1.6636788399787563e-10,1.8272603911773634e-15,9.1259937623228757e-22,5.6776450995411232e-11,1.3571821382830449e-16,6.9059824874549933e-15,1.1475521856697952e-22
0.008109269450169643,0.0024674766759422762,0.84210526299999999,0.0,0.0,0.0,0.052631468931000305,0.10526302545130381,2.3183911445365645e-09,1.6116380851327416e-08,4.3355315419462909e-08,9.5214728696018967e-20,1.8684792779217624e-12,6.4011327353403571e-08,7.669534220560921e-08,2.4630242684491305e-09,1.3543632094368783e-10,7.4126581737640153e-14,2.482311813781486e-15,1.3515414827841514e-12,1.009518963444882e-16,1.8395997486172748e-10,1.9776077765031577e-15,1.0673755733105311e-21,6.1790030435893311e-11,1.4545307458634056e-16,7.3037584329963916e-15,1.2428510554522831e-22
0.008322995977832237,0.0024674766707847872,0.84210526299999999,0.0,0.0,0.0,0.052631461213542556,0.10526301652109457,2.4502412525900774e-09,1.6948706271273304e-08,4.5821020448335356e-08,1.0062978421056874e-19,1.9743506996303601e-12,6.9098300167133779e-08,8.2574699484257832e-08,2.5914150334161812e-09,1.4364584401991626e-10,7.9399602924179925e-14,2.648565561239461e-15,1.5096731896259111e-12,1.091081840144397e-16,2.0298615732529765e-10,2.1373869274153347e-15,1.2447509962879573e-21,6.7162394059124146e-11,1.5581753258301998e-16,7.7182046721771699e-15,1.3442764738289391e-22
0.00853672250549483,0.0024674766654059614,0.84210526299999999,0.0,0.0,0.0,0.052631453082651644,0.10526300711826887,2.5875541306918061e-09,1.7826197288585852e-08,4.8388882886915427e-08,1.0626919262654233e-19,2.0849104271648129e-12,7.4488745134869179e-08,8.8785211338303326e-08,2.7264115820651531e-09,1.5225847911609429e-10,8.5014249573090605e-14,2.825302491285741e-15,1.6836542424370576e-12,1.177712344285243e-16,2.2353595335221655e-10,2.3070934044289069e-15,1.4475848619877974e-21,7.2916823724505268e-11,1.6685565804449456e-16,8.1499381809240626e-15,1.4521718651991358e-22
0.008750449033157423,0.002467476659796734,0.84210526299999999,0.0,0.0,0.0,0.052631444519834536,0.10526299722109282,2.7305276335751868e-09,1.8751795852900108e-08,5.1062602611693377e-08,1.1214107942574982e-19,2.2003701292188145e-12,8.0197113988736927e-08,9.5341549667631673e-08,2.8684614261792e-09,1.6129580389736274e-10,9.0994485890705555e-14,3.0132505213257045e-15,1.8748886476033067e-12,1.2696782768303231e-16,2.4570360199579129e-10,2.4872518169398551e-15,1.6790565361725417e-21,7.907823489593018e-11,1.7861492754302953e-16,8.5995992841873956e-15,1.5669033031809186e-22
0.008964175560820017,0.002467476653947652,0.84210526299999999,0.0,0.0,0.0,0.052631435505745588,0.10526298680679826,2.8793667220046007e-09,1.9728628613796051e-08,5.384601237266519e-08,1.1825386190023998e-19,2.3209521591243201e-12,8.6238562579641912e-08,1.022590506314239e-07,3.0180396782187926e-09,1.7078090849622726e-10,9.7366118768333543e-14,3.2131921752409513e-15,2.0848948667237021e-12,1.3672633682822632e-16,2.6958833797973755e-10,2.6784179791408388e-15,1.9426980692281511e-21,8.5673302487647922e-11,1.9114649021099147e-16,9.0678521589159659e-15,1.688861435220171e-22
0.00917790208848261,0.0024674766478488537,0.84210526299999999,0.0,0.0,0.0,0.052631426020143209,0.10526297585152779,3.0342835814952611e-09,2.0760020019018773e-08,5.6743080011965591e-08,1.2461625402477583e-19,2.4468901541569125e-12,9.2628991348065474e-08,1.0955374828040793e-07,3.1756511168237173e-09,1.8073851965761484e-10,1.0415694170032476e-13,3.4259688046732883e-15,2.3153145081469805e-12,1.4707684839651115e-16,2.9529469115975124e-10,2.8811812709313727e-15,2.2424306658138137e-21,9.2730596546470959e-11,2.045054572080677e-16,9.5553853408034612e-15,1.8184636204352914e-22
0.009391628616145203,0.0024674766414900635,0.84210526299999999,0.0,0.0,0.0,0.052631416041843973,0.10526296433027699,3.19549773929887e-09,2.1849506221242314e-08,5.9757910649938984e-08,1.3123727125780304e-19,2.5784296798384954e-12,9.9385088225044942e-08,1.1724241009405192e-07,3.3418324021442885e-09,1.9119513716292144e-10,1.1139689092725388e-13,3.6524851588936253e-15,2.5679216827340466e-12,1.5805129300118277e-16,3.2293280866603658e-10,3.0961671962500307e-15,2.582604565029402e-21,1.0028072855237641e-10,2.187512159930709e-16,1.006291223439813e-14,1.956156273115224e-22
0.009605355143807797,0.002467476634860564,0.84210526299999999,0.0,0.0,0.0,0.052631405548674216,0.10526295221683311,3.363236179340139e-09,2.300084983955677e-08,6.2894748832733212e-08,1.3812623525791946e-19,2.7158289228489216e-12,1.0652437413793007e-07,1.2534257456572823e-07,3.5171544501162546e-09,2.021791837270254e-10,1.1911821217817851e-13,3.8937142619493249e-15,2.8446328134609825e-12,1.6968358652313197e-16,3.5261880170940239e-10,3.3240401488755118e-15,2.9680421802340998e-21,1.0835650918391792e-10,2.3394776625768596e-16,1.0591171626118203e-14,2.1024174231644506e-22
0.00981908167147039,0.00246747662794919,0.84210526299999999,0.0,0.0,0.0,0.052631394517418779,0.10526293948371035,3.537733454783338e-09,2.4218055622220847e-08,6.615798063542712e-08,1.4529277850269473e-19,2.8593594363345491e-12,1.1406525130772137e-07,1.3387259099088224e-07,3.7022249756629092e-09,2.1372116962910258e-10,1.2735564132926231e-13,4.150702685992591e-15,3.1475171690807011e-12,1.8200978525125756e-16,3.8447511923541176e-10,3.5655064512833651e-15,3.4040864242234249e-21,1.1699311845634381e-10,2.5016408441154946e-16,1.1140928199599949e-14,2.2577595686658503e-22
0.009999999999999998,0.0024674766207443024,0.84210526299999999,0.0,0.0,0.0,0.052631384741000098,0.10526292819956136,3.690906030092281e-09,2.5303040253037039e-08,6.9022422759048144e-08,1.5158352021532126e-19,2.9858604106271587e-12,1.2077672514705485e-07,1.4144335634331111e-07,3.8669835866403413e-09,2.2395167802783955e-10,1.347595995107239e-13,4.381390720939616e-15,3.426013380827429e-12,1.9301452794893433e-16,4.1323307447864815e-10,3.781085819090587e-15,3.8171155350875419e-21,1.24770165050311e-10,2.6474305236594619e-16,1.1623680531755138e-14,2.3967596383908534e-22
0.010032808199132983,0.0024674766207443024,0.84210526299999999,0.0,0.0,0.0,0.052631382923766762,0.10526292610208111,3.7192317979025135e-09,2.5505387058498832e-08,6.9552135714572399e-08,1.5274684879640264e-19,3.0093069423141311e-12,1.2202705453902339e-07,1.4285166162617096e-07,3.8976912156795191e-09,2.2585387366086339e-10,1.3614660073832204e-13,4.4245762687107754e-15,3.4788082251067523e-12,1.9506825478348399e-16,4.1863095083513755e-10,3.8213176632595054e-15,3.8966537636547488e-21,1.262282892114322e-10,2.6747452001941713e-16,1.1712973052927454e-14,2.4227328190508439e-22
0.010246534726795577,0.0024674766132337747,0.84210526299999999,0.0,0.0,0.0,0.052631370742254074,0.10526291204170352,3.9079812269390854e-09,2.6867383989268313e-08,7.3081889304196808e-08,1.6049871365358912e-19,3.1659721962090952e-12,1.3043010571976952e-07,1.5229988640196175e-07,4.1042428435936544e-09,2.3861254207044937e-10,1.4553140887141275e-13,4.7165462137071355e-15,3.8409155465755005e-12,2.0889985292469501e-16,4.5522266156995651e-10,4.0922741648524694e-15,4.4522914806715328e-21,1.3610250501800619e-10,2.8595921952587725e-16,1.2308124217339439e-14,2.5979283350544326e-22
0.01046026125445817,0.002467476605404973,0.84210526299999999,0.0,0.0,0.0,0.052631357946202495,0.10526289727084427,4.1042396496465178e-09,2.8308881265902483e-08,7.6752064149664679e-08,1.6855896454617354e-19,3.329671918578064e-12,1.392957717633337e-07,1.6223831038646157e-07,4.322615088287617e-09,2.5203510719680301e-10,1.5555350681775461e-13,5.0279156701805046e-15,4.2364374717735843e-12,2.2354813120612163e-16,4.9439426164377077e-10,4.3792291036489977e-15,5.0782417481076032e-21,1.4665921361906729e-10,3.0570458485557616e-16,1.2927227176900503e-14,2.7839821695412527e-22
0.010673987782120763,0.0024674765972447343,0.84210526299999999,0.0,0.0,0.0,0.05263134450765513,0.10526288175619715,4.3082729632393299e-09,2.9835028507587516e-08,8.0567632374093847e-08,1.7693852100244213e-19,3.5007398000046842e-12,1.486465262434014e-07,1.7268897421687609e-07,4.5535920711827145e-09,2.6616242776919822e-10,1.6625970481600738e-13,5.3600868758171278e-15,4.6681748165334872e-12,2.3905955531629562e-16,5.3629791416271488e-10,4.6830927127502441e-15,5.7825122906056416e-21,1.5794505714929001e-10,3.2680377301688826e-16,1.3571155388836527e-14,2.9815795206974883e-22
0.010887714309783357,0.0024674765887393478,0.84210526299999999,0.0,0.0,0.0,0.052631330397307802,0.10526286546279646,4.5203551504959982e-09,3.1451311008833579e-08,8.4533717272592117e-08,1.8564863454752756e-19,3.6795275858121489e-12,1.5850601499230016e-07,1.8367496773183887e-07,4.7980103763168787e-09,2.8103855309904478e-10,1.7770044555523467e-13,5.7145687793508995e-15,5.1391451860990307e-12,2.5548374420266395e-16,5.8109448456362017e-10,5.0048369948092969e-15,6.5739525475129075e-21,1.7001012044661984e-10,3.4935723031201335e-16,1.4240810804383423e-14,3.1914593952383864e-22
0.01110144083744595,0.0024674765798745326,0.84210526299999999,0.0,0.0,0.0,0.052631315584436157,0.10526284835392502,4.7407683718117426e-09,3.3163571847866319e-08,8.8655595030508522e-08,1.9470089247702494e-19,3.8664062474140599e-12,1.6889912595291316e-07,1.9522048706015299e-07,5.05676286932124e-09,2.9671101345858814e-10,1.8993008785081657e-13,6.0929852392818886e-15,5.6525981488241919e-12,2.7287373406370992e-16,6.2895413567129036e-10,5.345500892958086e-15,7.4623387726345019e-21,1.8290819887768032e-10,3.7347326894241475e-16,1.4937124389903197e-14,3.4144198228471751e-22
0.011315167365108543,0.0024674765706354128,0.84210526299999999,0.0,0.0,0.0,0.052631300036818304,0.10526283039101679,4.9698030530501831e-09,3.4978035246162887e-08,9.2938696362870045e-08,2.0410722145753147e-19,4.0617672478894115e-12,1.7985206359625919e-07,2.0735089544340635e-07,5.3308027823405086e-09,3.1323113915555894e-10,2.0300721572048748e-13,6.4970839327774455e-15,6.2120316543118246e-12,2.9128626844696098e-16,6.8005697276563285e-10,5.7061959733713456e-15,8.4584683376112583e-21,1.966970872044354e-10,3.9926869597448822e-16,1.5661056648351874e-14,3.6513236574923453e-22
0.011528893892771137,0.0024674765610064957,0.84210526299999999,0.0,0.0,0.0,0.052631283720652407,0.10526281153355334,5.2077579691022084e-09,3.6901331230570167e-08,9.738860807321412e-08,2.1387989095017572e-19,4.2660239103990092e-12,1.9139242824252757e-07,2.2009278809449569e-07,5.6211480831595883e-09,3.306544111655728e-10,2.1699496878139059e-13,6.9287458690138154e-15,6.8212091725114785e-12,3.1078211348262132e-16,7.3459374350876042e-10,6.0881126008213767e-15,9.5742613512406939e-21,2.1143889114469838e-10,4.2686948652471654e-16,1.6413598141474695e-14,3.903104950731876e-22
0.01174262042043373,0.002467476550971648,0.84210526299999999,0.0,0.0,0.0,0.05263126660046908,0.10526279173895364,5.4549403231304819e-09,3.8940521647194079e-08,1.0201107453142311e-07,2.2403151645627876e-19,4.4796128984298446e-12,2.0354930064791045e-07,2.3347406142096015e-07,5.9288861480959665e-09,3.4904084637141299e-10,2.3196139711123534e-13,7.3899955913531613e-15,7.4841777314742328e-12,3.3142640644177051e-16,7.9276659810380259e-10,6.4925267660174038e-15,1.0822873999132405e-20,2.2720036339901976e-10,4.5641150829636453e-16,1.7195770012978586e-14,4.1707760849137301e-22
0.011956346948096323,0.0024674765405140655,0.84210526299999999,0.0,0.0,0.0,0.052631248639037911,0.10526277096245744,5.7116658215648139e-09,4.110312757416649e-08,1.0681199907178505e-07,2.3457506258783929e-19,4.7029958176075431e-12,2.1635333224668539e-07,2.4752398697123163e-07,6.2551787595955725e-09,3.684554206356394e-10,2.4797984812077518e-13,7.8830122687150788e-15,8.2052874524383833e-12,3.5328904044518985e-16,8.5478991563718502e-10,6.9208076212754439e-15,1.2218824781628985e-20,2.4405326604822335e-10,4.8804131256817178e-16,1.8008624513355537e-14,4.4554357433406131e-22
0.012170073475758917,0.00246747652961625,0.84210526299999999,0.0,0.0,0.0,0.052631229797268114,0.10526274915700057,5.9782587450067462e-09,4.3397158180911652e-08,1.1179744531414191e-07,2.4552384596912006e-19,4.9366609500656173e-12,2.29836841470412e-07,2.622732904935192e-07,6.6012674509456774e-09,3.8896853332839096e-10,2.6512938070929514e-13,8.4101415531797645e-15,8.9892119613194434e-12,3.7644508332253139e-16,9.2089120320294764e-10,7.3744256862303834e-15,1.3778130671373411e-20,2.6207476138224953e-10,5.2191698209165558e-16,1.8853245527517339e-14,4.7582776859035363e-22
0.01238380000342151,0.0024674765182599776,0.84210526299999999,0.0,0.0,0.0,0.052631210034102267,0.10526272627308289,6.2550520152986745e-09,4.5831141077845104e-08,1.1697363841290237e-07,2.5689153797983652e-19,5.1811251330127631e-12,2.4403391659720901e-07,2.7775423653150166e-07,6.9684792221081303e-09,4.106565172655186e-10,2.8349520870918556e-13,8.973908258087478e-15,9.8409697047355679e-12,4.0097524116822454e-16,9.9131207512802419e-10,7.8549619276989754e-15,1.5518458672371305e-20,2.8134783337141123e-10,5.5820904108735407e-16,1.9730749106232518e-14,5.0806005755825892e-22
0.012597526531084103,0.0024674765064262695,0.84210526299999999,0.0,0.0,0.0,0.052631189306403148,0.10526270225862754,6.5423872591322677e-09,4.8414154195958421e-08,1.2234696624095005e-07,2.6869216735539507e-19,5.4369357939717117e-12,2.589805256173579e-07,2.9400071901844888e-07,7.3582326523853227e-09,4.3360219820245377e-10,3.0316918433891358e-13,9.577030140308399e-15,1.0765947040783075e-11,4.2696637205733349e-16,1.06630932041877e-09,8.3641178220752204e-15,1.7459295496882093e-20,3.0196174215165632e-10,5.9710144897548989e-16,2.0642284002837309e-14,5.4238190002836907e-22
0.012811253058746697,0.002467476494095363,0.84210526299999999,0.0,0.0,0.0,0.052631167568832758,0.10526267705883099,6.8406148687000369e-09,5.1155859235226207e-08,1.2792398051773852e-07,2.8094012266457728e-19,5.704673156608131e-12,2.7471463364210235e-07,3.1104835837184719e-07,7.7720444374800012e-09,4.5789550843305625e-10,3.242503167527826e-13,1.022243265861598e-14,1.1769922423984532e-11,4.5451204656753149e-16,1.1461560674432598e-09,8.903726336389718e-15,1.9622130975876753e-20,3.2401251409001963e-10,6.3879266776715454e-16,2.1589032217424966e-14,5.7894756389869735e-22
0.01302497958640929,0.0024674764812466737,0.84210526299999999,0.0,0.0,0.0,0.052631144773723229,0.10526265061600351,7.1500940600161254e-09,5.4066536715459145e-08,1.3371139789326976e-07,2.9365015469036902e-19,5.9849526319912992e-12,2.9127632842196859e-07,3.2893460563443572e-07,8.211536380516049e-09,4.8363415951680558e-10,3.4684532563960242e-13,1.091326470797138e-14,1.2859091466091549e-11,4.8371316837441962e-16,1.2311430558610185e-09,9.4757640842625784e-15,2.2030661800388464e-20,3.4760347018588896e-10,6.8349680461159225e-16,2.2572209550479078e-14,6.1792548868996537e-22
0.013238706114071883,0.0024674764678587644,0.84210526299999999,0.0,0.0,0.0,0.052631120870938665,0.10526262286939941,7.471192929679581e-09,5.7157122655525759e-08,1.3971610100246579e-07,3.0683737874581292e-19,6.2784274111160546e-12,3.0870795458162725e-07,3.4769885425505602e-07,8.678442868752884e-09,5.1092437940417839e-10,3.7106924436512679e-13,1.1652915712416514e-14,1.4040094065592461e-11,5.14678664513073e-16,1.3215800269217489e-09,1.0082364846001688e-14,2.4711020762476086e-20,3.7284579575896762e-10,7.3144485903497849e-16,2.3593066168388792e-14,6.5949981896474145e-22
0.013452432641734477,0.0024674764539093083,0.84210526299999999,0.0,0.0,0.0,0.052631095807727409,0.10526259375503561,7.8042885110159787e-09,6.0439246904784416e-08,1.4594513950726789e-07,3.2051727696294094e-19,6.5857912761992078e-12,3.2705425722875834e-07,3.6738256015394948e-07,9.1746188700784027e-09,5.3988171963265189e-10,3.9704606840328391e-13,1.2445033965329061e-14,1.5320042938813903e-11,5.4752624030891688e-16,1.4177972444936123e-09,1.0725834358324413e-14,2.7692025406099704e-20,3.9985915461545481e-10,7.8288606587460713e-16,2.4652887184310313e-14,7.038721016410171e-22
0.01366615916939707,0.0024674764393750486,0.84210526299999999,0.0,0.0,0.0,0.052631069528564049,0.10526256320549875,8.1497668306765541e-09,6.392527314352065e-08,1.5240573114660743e-07,3.3470570059903813e-19,6.9077816494304345e-12,3.4636253564434847e-07,3.8802937077238341e-07,9.702048485933493e-09,5.70631938866594e-10,4.2490944579939448e-13,1.3293546131739189e-14,1.6706552966440937e-11,5.8238321524344289e-16,1.5201471605647784e-09,1.1408666687145022e-14,3.1005453715399546e-20,4.2877235112296244e-10,8.380893294782327e-16,2.5752993257505084e-14,7.5126318685454887e-22
0.013879885697059663,0.0024674764242317614,0.84210526299999999,0.0,0.0,0.0,0.052631041974980128,0.10526253114973944,8.5080229669385156e-09,6.7628340557394416e-08,1.5910526281759389e-07,3.4941887241153265e-19,7.2451828990148138e-12,3.6668280781142518e-07,4.096852638660864e-07,1.0262854100104712e-08,6.033119693793227e-10,4.5480342838039252e-13,1.4202678405904267e-14,1.8207772906993755e-11,6.1938745559136027e-16,1.6290062405021627e-09,1.2133562494535849e-14,3.4686355756717147e-20,4.5972404386226318e-10,8.9734478773297274e-16,2.6894741214642749e-14,8.019153734272275e-22
0.014093612224722257,0.0024674764084542116,0.84210526299999999,0.0,0.0,0.0,0.052631013085382837,0.10526249751285253,8.8794611111372154e-09,7.1562407186557441e-08,1.6605129171446756e-07,3.646733891597951e-19,7.5988299243427862e-12,3.8806798660118328e-07,4.3239869686610036e-07,1.0859306165851484e-08,6.3807097347641215e-10,4.8688328144023692e-13,1.51769792644119e-14,1.9832418944117876e-11,6.5868839703857509e-16,1.7447769650710807e-09,1.2903449072594159e-14,3.8773393274225679e-20,4.928635148194111e-10,9.6096550058265812e-16,2.8079524697915513e-14,8.560947908011649e-22
0.01430733875238485,0.0024674763920161094,0.84210526299999999,0.0,0.0,0.0,0.052630982794860871,0.10526246221584311,9.2644946338130374e-09,7.5742294941313854e-08,1.732515465548378e-07,3.8048622429869421e-19,7.9696120435364365e-12,4.10574068498419e-07,4.5622076769953616e-07,1.1493833677153824e-08,6.7507149758123961e-10,5.2131634407030212e-13,1.6221343608174619e-14,2.1589808970409687e-11,7.0044817664872758e-16,1.8678900281413804e-09,1.3721502516584253e-14,4.3309215617669332e-20,5.2835149838310365e-10,1.0292892500123823e-15,2.9308774844349101e-14,9.1409406659568497e-22
0.014521065280047443,0.002467476374890063,0.84210526299999999,0.0,0.0,0.0,0.052630951034975997,0.10526242517537654,9.6635461573211306e-09,8.0183736259469545e-08,1.8071392892603689e-07,3.9687473093604834e-19,8.3584772078954476e-12,4.342603358083495e-07,4.8120538803668363e-07,1.2169035373469017e-08,7.1449073211092917e-10,5.5828296319688534e-13,1.734103890006524e-14,2.3489899523567282e-11,7.448428991825818e-16,1.9988067511463952e-09,1.4591172526817047e-14,4.8340886456495204e-20,5.6636107470141595e-10,1.1026804996980036e-15,3.0583961000777452e-14,9.7623534469032258e-22
0.014734791807710037,0.002467476357047533,0.84210526299999999,0.0,0.0,0.0,0.052630917733539798,0.10526238630351165,1.0077047636846483e-08,8.490342237303168e-08,1.8844651478767153e-07,4.1385664513318612e-19,8.7664365701426125e-12,4.5918957336198626e-07,5.0740947001020436e-07,1.2887691731304785e-08,7.5652188565720762e-10,5.9797750296659574e-13,1.8541733340518496e-14,2.554332515618738e-11,7.9206402935138107e-16,2.1380217377517147e-09,1.5516209683671325e-14,5.392035139726358e-20,6.0707863231178932e-10,1.1815325164289529e-15,3.190659148066922e-14,1.0428736467199641e-21
0.01494851833537263,0.002467476338458777,0.84210526299999999,0.0,0.0,0.0,0.052630882814374044,0.10526234550741623,1.0505440451908138e-08,8.9919053141525342e-08,1.9645755616918806e-07,4.3145008963388372e-19,9.1945694350797884e-12,4.8542830081595118e-07,5.3489312753697665e-07,1.3652777800215649e-08,8.0137568283824669e-10,6.406094155766893e-13,1.9829525713283811e-14,2.7761438473458656e-11,8.4231993228536314e-16,2.2860657948644277e-09,1.6500695623162752e-14,6.0104955073617686e-20,6.5070490533675657e-10,1.2662696287223365e-15,3.3278214368371497e-14,1.1144006370582855e-21
0.015162244863035223,0.0024674763190927966,0.84210526299999999,0.0,0.0,0.0,0.052630846197053487,0.10526230268906302,1.0949175510576529e-08,9.5249388386773918e-08,2.0475548310425002e-07,4.4967357811352938e-19,9.6440286225595216e-12,5.1304702171520529e-07,5.637198934638407e-07,1.4467476945490912e-08,8.492819956754219e-10,6.864044005525313e-13,2.1210977610559493e-14,3.0156353072783975e-11,8.9583760034432912e-16,2.4435091490930152e-09,1.7549076857031201e-14,6.6958030119313769e-20,6.9745609089013665e-10,1.3573496801403974e-15,3.4700418375915887e-14,1.1912488909401508e-21
