Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174)
0.021441127720999698,0.00285954275459515,0.84210526299999999,0.0,0.0,0.0,0.052631569204886236,0.10526314490843941,9.4907655919625809e-11,2.2076568743461589e-09,5.6321276608768334e-09,2.2664711730665749e-21,6.7157294621057224e-14,4.0282556528358011e-09,5.1864246877072787e-09,6.1089090123156846e-10,2.7199537958903246e-11,6.3980108069254145e-15,7.8502580940571698e-17,2.9279132412972623e-14,1.1343137876917546e-18,4.6858374023290384e-12,7.5240835898517243e-17,1.466898135735358e-24,7.8723648788309741e-12,4.297143145677384e-18,1.3052718186082837e-16,1.1399076795875547e-29,3.1560795530762719e-17
0.022324484570758595,0.0028595427535005142,0.84210526299999999,0.0,0.0,0.0,0.052631568291367149,0.1052631437803964,1.0237290261952697e-10,2.3263582930702652e-09,6.0751516670665734e-09,2.4447521363825886e-21,7.2287212685023874e-14,4.4874594774011543e-09,5.7720856246939687e-09,6.5177032706441473e-10,2.9379946349859524e-11,6.9275930092290412e-15,8.4686673716123708e-17,3.4068319423590166e-14,1.2642391083183673e-18,5.4058935166913021e-12,8.3859069807132276e-17,1.8254250325719435e-24,8.7877977013977071e-12,4.6529218036565853e-18,1.4072537495997097e-16,1.270920203467929e-29,3.6418514754477999e-17
0.023207841420517492,0.0028595427523511355,0.84210526299999999,0.0,0.0,0.0,0.052631567318073981,0.10526314258274441,1.1022453327312044e-10,2.4499821451528959e-09,6.5411057937565891e-09,2.6322605997572898e-21,7.7667498134289377e-14,4.9828461730203765e-09,6.4018943271387547e-09,6.9404471694793706e-10,3.1677681247592153e-11,7.4882807207175622e-15,9.122395300815318e-17,3.9496656215341595e-14,1.4045193156240181e-18,6.2070953359798595e-12,9.3164170783076467e-17,2.2567226367058775e-24,9.7781485085991304e-12,5.0296122643535595e-18,1.5144986826312735e-16,1.412468820964126e-29,4.1825626393538547e-17
0.02409119827027639,0.002859542751144616,0.84210526299999999,0.0,0.0,0.0,0.05263156628210381,0.10526314131203875,1.184782832708099e-10,2.5788927203112421e-09,7.0309238489979343e-09,2.8293723446562843e-21,8.3309462629597874e-14,5.516352917955351e-09,7.0780015701770141e-09,7.3780595207985943e-10,3.4098008064380861e-11,8.0817617441282719e-15,9.8134059288278549e-17,4.5635492860137346e-14,1.555727354774038e-18,7.0958351276718925e-12,1.0319414383453679e-16,2.7730249203901226e-24,1.0847809308186777e-11,5.4283509859866652e-18,1.6272230035691303e-16,1.5651530418183551e-29,4.7825818642264292e-17
0.024974555120035286,0.0028595427498784424,0.84210526299999999,0.0,0.0,0.0,0.052631565180417589,0.10526313996467347,1.2715067341420605e-10,2.7134678184447304e-09,7.5455862501837547e-09,3.036481908999961e-21,8.9225081896681604e-14,6.0900047308754107e-09,7.8026559525391194e-09,7.8315358489726176e-10,3.6646500387742631e-11,8.7098427041771698e-15,1.0543795623742069e-16,5.2563285626548174e-14,1.7184644581638569e-18,8.0788578095387327e-12,1.1398887032617987e-16,3.3882865785962174e-24,1.2001412404242719e-11,5.8503545813968884e-18,1.7456538393616189e-16,1.7296042277288702e-29,5.4465260863876435e-17
0.025857911969794183,0.0028595427485499695,0.84210526299999999,0.0,0.0,0.0,0.05263156400983271,0.10526313853687259,1.3625904697012232e-10,2.8541000880293382e-09,8.0861222230382916e-09,3.2540034720772278e-21,9.5427018637931238e-14,6.7059195666902397e-09,8.5782095714618931e-09,8.3019474459130407e-10,3.93290595334348e-11,9.3744581896587964e-15,1.1315803401762837e-16,6.0366282340502722e-14,1.893361995683744e-18,9.1632784946796822e-12,1.2559023071085113e-16,4.1183925742788288e-24,1.3243847376567803e-11,6.2969259991519595e-18,1.8700295735633035e-16,1.9064878971186857e-29,6.1792736627814086e-17
0.02674126881955308,0.0028595427471564223,0.84210526299999999,0.0,0.0,0.0,0.052631562767015305,0.10526313702468071,1.4582160676287094e-10,3.0011984398906256e-09,8.6536120028583372e-09,3.4823717403657107e-21,1.0192864777450803e-13,7.3663137216202326e-09,9.4071239000835428e-09,8.7904411519942366e-10,4.2151935119605577e-11,1.0077680569848551e-14,1.2131822004665892e-16,6.9139272342656957e-14,2.0810834594304841e-18,1.0356601188387754e-11,1.3804223617938358e-16,4.9813911376147546e-24,1.458027936458885e-11,6.7694611622659717e-18,2.000600363306085e-16,2.0965062205208641e-29,6.9859786422205061e-17
0.027624625669311977,0.0028595427456948887,0.84210526299999999,0.0,0.0,0.0,0.052631561448472274,0.1052631354239533,1.5585745244897375e-10,3.1551895413519094e-09,9.2491890465605736e-09,3.722042837700477e-21,1.0874408404448651e-13,8.0735075617656659e-09,1.0291975886711522e-08,9.2982398316978718e-10,4.5121746744071264e-11,1.0821730542953826e-14,1.2994409791068715e-16,7.8986406752907127e-14,2.2823265923726221e-18,1.1666738720151373e-11,1.5139116985909452e-16,5.9977527611255693e-24,1.6016168752240613e-11,7.2694561038805162e-18,2.1376286597193072e-16,2.3004007230208449e-29,7.872086084084396e-17
0.028507982519070874,0.0028595427441623113,0.84210526299999999,0.0,0.0,0.0,0.052631560050542793,0.10526313373034661,1.6638661810617161e-10,3.3165193963246164e-09,9.874042263361995e-09,3.9734952029410963e-21,1.1588821200246712e-13,8.8299315911778293e-09,1.1235464296009544e-08,9.8266435173626279e-10,4.8245506872576897e-11,1.160898848298707e-14,1.3906303514457553e-16,9.0022095154318598e-14,2.4978256716775148e-18,1.3102034000373404e-11,1.6568573827125478e-16,7.1906579984715913e-24,1.7557292360145226e-11,7.7985146451131317e-18,2.2813897336431553e-16,2.5189552122701056e-29,8.8433485115862235e-17
0.02939133936882977,0.0028595427425554825,0.84210526299999999,0.0,0.0,0.0,0.0526315585693896,0.105263131939307,1.7743011025535234e-10,3.4856550174296329e-09,1.052941827113285e-08,4.2372304979698532e-21,1.2337671852477342e-13,9.6381328772038033e-09,1.224041631282747e-08,1.0377031198861515e-09,5.1530645144667071e-11,1.2442006677343319e-14,1.4870432088578308e-16,1.0237198531470624e-13,2.7283539586396716e-18,1.4671282698366654e-11,1.8097723383948295e-16,8.5863171712678193e-24,1.9209766261536449e-11,8.3583566777562332e-18,2.4321722083072964e-16,2.7529989528197518e-29,9.905843594758174e-17
0.030274696218588668,0.0028595427408710378,0.84210526299999999,0.0,0.0,0.0,0.052631557000989683,0.10526313004605968,1.8900994641894189e-10,3.6630861969383846e-09,1.121662368456694e-08,4.5137745284939012e-21,1.312261279235436e-13,1.0500781852985541e-08,1.330979443014791e-08,1.0950863242728804e-09,5.4985034287641885e-11,1.3323522547687985e-14,1.5889931441484113e-16,1.1617403314790236e-13,2.9747263285458068e-18,1.6383757445740723e-11,1.973197093336093e-16,1.0214325418861224e-23,2.098007035037771e-11,8.9508271148159215e-18,2.5902786004525244e-16,3.0034101100592483e-29,1.1065993167152653e-16
0.031158053068347565,0.0028595427391054492,0.84210526299999999,0.0,0.0,0.0,0.052631555341124764,0.10526312804559693,2.011491943037825e-10,3.849327384065763e-09,1.1937027440392842e-08,4.8036781797534243e-21,1.3945383976374377e-13,1.1420679519241257e-08,1.4446703643445547e-08,1.1549684430279714e-09,5.8617017796061526e-11,1.4256472943285478e-14,1.6968160556220752e-16,1.3157967070572681e-13,3.2378020953912235e-18,1.8249233677664791e-11,2.1477016523830596e-16,1.2108056890811723e-23,2.2875074803226382e-11,9.5779055696447299e-18,2.7560258711733448e-16,3.2711194899039599e-29,1.2330583690139047e-16
0.03204140991810646,0.0028595427372550175,0.84210526299999999,0.0,0.0,0.0,0.05263155358537111,0.10526312593266582,2.138720116822446e-10,4.0449196768168845e-09,1.2692063164002209e-08,5.1075183688968549e-21,1.4807816950340545e-13,1.2400765069662022e-08,1.5654398974680733e-08,1.2175127609600527e-09,6.2435439569519439e-11,1.5244009608118664e-14,1.8108718809385995e-16,1.4875508060674692e-13,3.5184880480521415e-18,2.0278017233921057e-11,2.3338875114788019e-16,1.4305102284583313e-23,2.4902068589894297e-11,1.0241716832737762e-17,2.9297459875755158e-16,3.5571146035136935e-29,1.3706788289820701e-16
0.032924766767865356,0.0028595427353158643,0.84210526299999999,0.0,0.0,0.0,0.052631551729088871,0.10526312370175515,2.2720368703304697e-10,4.2504329372630993e-09,1.3483231581142484e-08,5.4258990154909465e-21,1.571183921033714e-13,1.344412396651991e-08,1.6936293350251926e-08,1.2828917961031416e-09,6.6449675737311084e-11,1.6289515935907766e-14,1.9315464732626339e-16,1.6788258598007218e-13,3.8177417163312673e-18,2.2480973852223366e-11,2.5323898240886076e-16,1.6847754377295322e-23,2.7068790202430066e-11,1.094454222395602e-17,3.1117864961854991e-16,3.8624440897880113e-29,1.5202190504123584e-16
0.03380812361762425,0.0028595427332839263,0.84210526299999999,0.0,0.0,0.0,0.052631549767410996,0.10526312134708189,2.4117068099163543e-10,4.4664680398582119e-09,1.4312102977631652e-08,5.7594520313558335e-21,1.6659478876121457e-13,1.455399649552233e-08,1.8295965858501022e-08,1.3512877880513776e-09,7.0669668901327456e-11,1.7396625132650665e-14,2.0592536328327419e-16,1.8916216571856119e-13,4.1365748873086234e-18,2.4869560697972602e-11,2.7438797336564717e-16,1.9783546695082166e-23,2.9383460787868434e-11,1.1688831901784915e-17,3.3025111089013599e-16,4.1882225322698993e-29,1.6824809891606209e-16
0.03469148046738315,0.002859542731154946,0.84210526299999999,0.0,0.0,0.0,0.052631547695231463,0.10526311886257664,2.5580066864763789e-10,4.6936592631688662e-09,1.5180319709320309e-08,6.1088383306206802e-21,1.7652869693781015e-13,1.5733786831554719e-08,1.9737170413746681e-08,1.4228932490163212e-09,7.5105965040740665e-11,1.8569239914249871e-14,2.1944373079531799e-16,2.1281310559055932e-13,4.4760573946762042e-18,2.745586008754821e-11,2.9690668871350777e-16,2.316585101182256e-23,3.1854819887417089e-11,1.2477218216729088e-17,3.5023003021179315e-16,4.5356357114534936e-29,1.8583129669168869e-16
0.03557483731714205,0.0028595427289244634,0.84210526299999999,0.0,0.0,0.0,0.052631545507192991,0.10526311624186856,2.7112258271423949e-10,4.9326768361660286e-09,1.6089598763774133e-08,6.4747488605926577e-21,1.8694256386991719e-13,1.6987072649710364e-08,2.1263844855333057e-08,1.4979115790478854e-09,7.9769753354838982e-11,1.9811553879777394e-14,2.3375739808234526e-16,2.3907579656831362e-13,4.8373212062077447e-18,3.0252615576567967e-11,3.2087021462722613e-16,2.705453997736629e-23,3.4492164003285888e-11,1.3312530204844701e-17,3.7115519294978924e-16,4.905946338370058e-29,2.0486126563322295e-16
0.036458194166900944,0.0028595427265878095,0.84210526299999999,0.0,0.0,0.0,0.05263154319767395,0.10526311347826939,2.8716665758221814e-10,5.1842296510274417e-09,1.7041734374431195e-08,6.8579056537428697e-21,1.9786000378480203e-13,1.831761531893662e-08,2.288012051188291e-08,1.576557747354802e-09,8.4672909349104271e-11,2.1128074713339468e-14,2.4891752549729329e-16,2.6821369259082879e-13,5.2215648372431318e-18,3.327327060046218e-11,3.4635805151466478e-16,3.1516721850289129e-23,3.7305388234475769e-11,1.4197809325947971e-17,3.9306818487072283e-16,5.3005003207908903e-29,2.2543303079255193e-16
0.03734155101665984,0.0028595427241400913,0.84210526299999999,0.0,0.0,0.0,0.052631540760774871,0.10526311056475657,3.0396447425968171e-10,5.4490681552383445e-09,1.803860068729401e-08,7.2590629008334062e-21,2.093058590529245e-13,1.9729370718757718e-08,2.4590332262848465e-08,1.6590590421512277e-09,8.9828041493265469e-11,2.2523649379045501e-14,2.6497906623299663e-16,3.0051544088092537e-13,5.6300581211025684e-18,3.6532009872366522e-11,3.7345443044586357e-16,3.6627555059014641e-23,4.0305031244698761e-11,1.513632655901908e-17,4.1601245622862037e-16,5.7207336195286633e-29,2.4764722413865476e-16
0.03822490786641874,0.002859542721576192,0.84210526299999999,0.0,0.0,0.0,0.052631538190303855,0.10526310749395555,3.2154900618661008e-10,5.7279874366400167e-09,1.9082154479507536e-08,7.6790080449243523e-21,2.2130626553963201e-13,2.1226500722887783e-08,2.6399029131555036e-08,1.745655891956837e-09,9.5248541812603789e-11,2.4003491487476266e-14,2.8200107094666474e-16,3.3629719888590014e-13,6.0641473707236449e-18,4.0043803762913373e-11,4.0224865553235866e-16,4.2471151146685765e-23,4.3502323849273174e-11,1.613160097690735e-17,4.4003338726767776e-16,6.1681797592278107e-29,2.7161046263470205e-16
0.039108264716177635,0.002859542718890752,0.84210526299999999,0.0,0.0,0.0,0.052631535479761564,0.10526310425812101,3.399546659010131e-10,6.0218305159650869e-09,2.0174437928444625e-08,8.1185628957061585e-21,2.33888722446022e-13,2.2813385397149007e-08,2.8310985446245375e-08,1.8366027617945311e-09,1.0094864081385124e-10,2.5573211028032924e-14,3.0004701842952522e-16,3.7590515291730288e-13,6.5252609695690913e-18,4.3824455908210272e-11,4.3283547478045244e-16,4.914157557971344e-23,4.6909241533511925e-11,1.7187419933471296e-17,4.6517835512726131e-16,6.6444780658073869e-29,2.9743575804411078e-16
0.03999162156593653,0.0028595427160781634,0.84210526299999999,0.0,0.0,0.0,0.052631532622325103,0.10526310084911703,3.5921735252104624e-10,6.331491862319876e-09,2.131758142917987e-08,8.5785847633045501e-21,2.4708216695906348e-13,2.449463596298721e-08,3.0331212608190935e-08,1.9321691282613379e-09,1.0694346718788549e-10,2.7238846678071546e-14,3.191851746285432e-16,4.1971825462343163e-13,7.0149154340356349e-18,4.7890654316383587e-11,4.6531548221960221e-16,5.6743956928163264e-23,5.0538561243015212e-11,1.8307861007713257e-17,4.9149680212011307e-16,7.1513827114761439e-29,3.2524296155602039e-16
0.04087497841569543,0.002859542713132561,0.84210526299999999,0.0,0.0,0.0,0.052631529610831222,0.10526309725839621,3.7937449999478984e-10,6.6579211480218741e-09,2.2513806457482885e-08,9.0599676104035392e-21,2.6091705406312079e-13,2.6275108582049374e-08,3.2464971508761685e-08,2.0326405379939415e-09,1.1324911277572321e-10,2.9006900917341492e-14,3.3948898251811437e-16,4.6815119253165359e-13,7.5347219942634641e-18,5.2260026269816181e-11,4.9979555441679244e-16,6.5395716069976467e-23,5.4403922816564386e-11,1.949731586166982e-17,5.1904030533883005e-16,7.6907726581146633e-29,3.5515924666650187e-16
0.041758335265454326,0.0028595427100478058,0.84210526299999999,0.0,0.0,0.0,0.052631526437758459,0.10526309347697758,4.004651260564786e-10,7.0021272601690843e-09,2.3765428474694872e-08,9.5636432212232805e-21,2.754254419013814e-13,2.8159919021781667e-08,3.4717785640462649e-08,2.1383197546145239e-09,1.1988270333600063e-10,3.0884378195871415e-14,3.6103748553198911e-16,5.2165761704991832e-13,8.0863937454576849e-18,5.6951197349923469e-11,5.3638932483346964e-16,7.5227928344782648e-23,5.8519895465165967e-11,2.0760516182419614e-17,5.4786264752946248e-16,8.2646626009614761e-29,3.873196341399913e-16
0.04264169211521322,0.00285954270681748,0.84210526299999999,0.0,0.0,0.0,0.052631523095208257,0.10526308949542339,4.2252988181468544e-10,7.3651825873054829e-09,2.5074859870063524e-08,1.0090582385572163e-20,2.9064108311575391e-13,3.0154458266855269e-08,3.709545495037785e-08,2.2495279998305785e-09,1.2686247570990569e-10,3.2878826424791485e-14,3.8391578749633752e-16,5.807336385181452e-13,8.6717534276537319e-18,6.1983854944339428e-11,5.7521769986768567e-16,8.6386833002630488e-23,6.2902049736450904e-11,2.2102561893380726e-17,5.780198891543693e-16,8.8752150271194743e-29,4.2186756331138879e-16
0.04352504896497212,0.002859542703434871,0.84210526299999999,0.0,0.0,0.0,0.052631519574885169,0.10526308530381409,4.4561110188430272e-10,7.7482276005502082e-09,2.6444612935300462e-08,1.064179609586613e-20,3.0659952263709664e-13,3.2264409146464886e-08,3.9604070488246246e-08,2.3666062949775463e-09,1.3420786204238813e-10,3.4998382082389747e-14,4.0821555225108876e-16,6.4592161914694205e-13,9.2927418983672094e-18,6.7378816633108408e-11,6.1640942085581646e-16,9.9035505876277143e-23,6.7567035442336183e-11,2.3528951835925967e-17,6.0957044154926827e-16,9.5247535176139451e-29,4.589555144791528e-16
0.04440840581473102,0.0028595426998929596,0.84210526299999999,0.0,0.0,0.0,0.05263151586807583,0.10526308089172257,4.6975285496011827e-10,8.1524757495686231e-09,2.7877302865291287e-08,1.1218336754672712e-20,3.233382024452367e-13,3.44957640532026e-08,4.225002990555991e-08,2.4899169099380918e-09,1.4193958178826276e-10,3.725181925236039e-14,4.3403554641250245e-16,7.1781428096823695e-13,9.9514273698517393e-18,7.3158103891342343e-11,6.6010167679130779e-16,1.1335571297288331e-22,7.2532666069843249e-11,2.5045617139512591e-17,6.4257514106171386e-16,1.021577743780647e-28,4.987456876906134e-16
0.045291762664489914,0.00285954269618441,0.84210526299999999,0.0,0.0,0.0,0.052631511965626585,0.10526307624818616,4.9500099471537008e-10,8.5792186947721082e-09,2.9375650778032196e-08,1.1821299389992544e-20,3.4089657387087558e-13,3.6854843835322572e-08,4.5040053866663795e-08,2.619844927049152e-09,1.5007974230982588e-10,3.9648602937986154e-14,4.6148222901824047e-16,7.9705915324751457e-13,1.0650015490840732e-17,7.9345021591297929e-11,7.064407730586397e-16,1.2954996465535601e-22,7.7818010240500848e-11,2.6658957517198731e-17,6.7709732404000695e-16,1.0950978179152514e-28,5.4141074384059586e-16
0.04617511951424881,0.0028595426923015525,0.84210526299999999,0.0,0.0,0.0,0.052631507857920118,0.10526307136167767,5.2140321089385975e-10,9.0298318981309621e-09,3.0942486745988669e-08,1.2451822875137858e-20,3.5931621806921452e-13,3.9348317950819346e-08,4.7981203437886593e-08,2.7567999283213392e-09,1.5865194895875302e-10,4.2198947024853517e-14,4.9067039210636923e-16,8.8436338416506941e-13,1.1390860361778076e-17,8.5964243837510386e-11,7.5558286208624376e-16,1.4784379229137227e-22,8.3443490833120929e-11,2.8375880743574398e-17,7.1320290252277461e-16,1.1733257135873528e-28,5.8713461470239423e-16
0.04705847636400771,0.0028595426882363738,0.84210526299999999,0.0,0.0,0.0,0.05263150353485041,0.10526306622007407,5.4900908044908947e-10,9.5057805959585879e-09,3.2580752830173325e-08,1.3111091149705739e-20,3.7864097535837171e-13,4.1983225978885658e-08,5.1080898526293645e-08,2.901217815048653e-09,1.676814256298621e-10,4.4913877295703006e-14,5.2172385661249521e-16,9.8049894295738559e-13,1.2176476582772834e-17,9.3041906725110943e-11,8.0769474250065382e-16,1.6848827171927744e-22,8.9430992438230181e-11,3.0203845593835434e-17,7.5096044046023861e-16,1.2565745623426843e-28,6.3611338929646059e-16
0.047941833213766605,0.002859542683980498,0.84210526299999999,0.0,0.0,0.0,0.052631498985796346,0.10526306081062384,5.7787011856842241e-10,1.000862617796084e-08,3.4293506107322433e-08,1.3800334437774761e-20,3.9891708418514091e-13,4.4767000592038284e-08,5.4346937445770517e-08,3.0535627696833917e-09,1.771951468790704e-10,4.7805299934408583e-14,5.5477622832707451e-16,1.0863082401133909e-12,1.3009552444980649e-17,1.0060570867445653e-10,8.629547341248305e-16,1.9176282064900358e-22,9.5803977870378772e-11,3.2150908546145793e-17,7.9044123027842467e-16,1.3451826972075826e-28,6.8855628488866221e-16
0.0488251900635255,0.002859542679525178,0.84210526299999999,0.0,0.0,0.0,0.05263149419959378,0.10526305511991188,6.0803982940457975e-10,1.0540032997723903e-08,3.6083921679618221e-08,1.452083045907845e-20,4.2019333055696785e-13,4.7707492100547161e-08,5.77875176948779e-08,3.2143293706952233e-09,1.8722198281339794e-10,5.0886075991978084e-14,5.8997171903903872e-16,1.2027101946321873e-12,1.3892964388973311e-17,1.0868501906550119e-10,9.2155363701650073e-16,2.1797830022134737e-22,1.025876145272642e-10,3.4225774574665472e-17,8.3171936957743389e-16,1.4395161058814916e-28,7.4468671190993399e-16
0.0497085469132844,0.002859542674861275,0.84210526299999999,0.0,0.0,0.0,0.052631489164505725,0.10526304913382283,6.3957375632091115e-10,1.1101775640617452e-08,3.7955295655461983e-08,1.5273905628529806e-20,4.4252120886262624e-13,5.0812994689824484e-08,6.1411258038321679e-08,3.3840448720280792e-09,1.9779285808780662e-10,5.4170102325973304e-14,6.2746603840317251e-16,1.330706778763705e-12,1.4829792868081333e-17,1.1731099597382528e-10,9.8369578369908136e-16,2.4748045443595488e-22,1.0980891145245923e-10,3.6437852387749055e-17,8.7487183773440313e-16,1.5399711574881613e-28,8.0474344321788739e-16
0.050591903763043296,0.0028595426699792436,0.84210526299999999,0.0,0.0,0.0,0.052631483868190991,0.10526304283750142,6.7252953144095538e-10,1.1695746675793985e-08,3.9911048088856378e-08,1.6060936239090393e-20,4.659550950956039e-13,5.4092274481176475e-08,6.5227221992023111e-08,3.5632716597179589e-09,2.0894092648294406e-10,5.7672399565961793e-14,6.6742736250816743e-16,1.4713900720543802e-12,1.5823339770878013e-17,1.2651671389791187e-10,1.049600194811172e-15,2.8065372507717125e-22,1.1749686803188444e-10,3.8797314494932939e-17,9.1997857216105888e-16,1.6469776364647396e-28,8.6898189939571176e-16
0.05147526061280219,0.0028595426648691186,0.84210526299999999,0.0,0.0,0.0,0.05263147829767055,0.10526303621531129,7.0696692427691339e-10,1.2323964919541997e-08,4.1954725864012466e-08,1.6883349622597763e-20,4.9055243359437491e-13,5.7554599556846384e-08,6.9244942820720435e-08,3.752609899242795e-09,2.2070176269053032e-10,6.1409207701713218e-14,7.1003738559164309e-16,1.6259498578987017e-12,1.6877147575134972e-17,1.3633730246523579e-10,1.1195018496052871e-15,3.17925484177194e-22,1.2568263533340885e-10,4.1315162517565271e-17,9.6712254394497167e-16,1.7610021215462228e-28,9.3767556322430614e-16
0.05235861746256109,0.002859542659520494,0.84210526299999999,0.0,0.0,0.0,0.052631472439292129,0.1052630292507903,7.4294788919598098e-10,1.2988584237670248e-08,4.4090005510864441e-08,1.774262528279016e-20,5.16373938523148e-13,6.1209772101639676e-08,7.3474450166862213e-08,3.9527003882463495e-09,2.3311357310009723e-10,6.5398089937924568e-14,7.5549246184849962e-16,1.7956817971356334e-12,1.7995020425965262e-17,1.4681009721427605e-10,1.1936530840786716e-15,3.5977073102394004e-22,1.3439969118449814e-10,4.4003298191375648e-17,1.0163898325827949e-15,1.8825517527761475e-28,1.011117538092461e-15
0.05324197431231999,0.002859542653922506,0.84210526299999999,0.0,0.0,0.0,0.052631466278692307,0.10526302192660385,7.8053661146817121e-10,1.3691902914826673e-08,4.6320695936266287e-08,1.8640295994401334e-20,5.4348381143604167e-13,6.5068162825679858e-08,7.7926298440342665e-08,4.1642276304158322e-09,2.4621742756293735e-10,6.9658045509408187e-14,8.0400484481061586e-16,1.9819962145140047e-12,1.9181047353755179e-17,1.5797480367209137e-10,1.2723251310370135e-15,4.0671730632467382e-22,1.4368403017508089e-10,4.6874600545027798e-17,1.0678696994933042e-15,2.01217843512646e-28,1.0896222669527736e-15
0.054125331162078884,0.0028595426480638175,0.84210526299999999,0.0,0.0,0.0,0.052631459800756342,0.1052630142244948,8.1979955162450431e-10,1.443637361864922e-08,4.8650741054767083e-08,1.957794886184556e-20,5.7194997639754334e-13,6.9140747846059222e-08,8.2611597110469434e-08,4.387923147501781e-09,2.6005751430738283e-10,7.4209632203981189e-14,8.5580403233984032e-16,2.1864275350621951e-12,2.0439627873179903e-17,1.6987367608420273e-10,1.3558098180961281e-15,4.5935168246364674e-22,1.5357436987219919e-10,4.9943009776830145e-17,1.1216546599778978e-15,2.1504835337356054e-28,1.1735274305170171e-15
0.05500868801183778,0.002859542641932596,0.84210526299999999,0.0,0.0,0.0,0.052631452989575347,0.10526300612523035,8.6080548784050792e-10,1.5224613986361941e-08,5.1084222302033811e-08,2.0557226330679533e-20,6.0184433427333127e-13,7.3439148219384823e-08,8.7542043054534682e-08,4.624569047753169e-09,2.7468142039483077e-10,7.9075099396845952e-14,9.1113822587311911e-16,2.4106444085187737e-12,2.1775500233447136e-17,1.8255171230700171e-10,1.4444214415402224e-15,5.1832539594540903e-22,1.6411237463999897e-10,5.3223618392391788e-17,1.1778405532768792e-15,2.2981231230831788e-28,1.2631960457473081e-15
0.05589204486159668,0.002859542635516496,0.84210526299999999,0.0,0.0,0.0,0.052631445828400736,0.10526299760854559,9.0362555604703897e-10,1.6059417860818768e-08,5.3625361013222301e-08,2.1579827144718949e-20,6.3324303795863376e-13,7.7975672332544193e-08,9.2729955131579322e-08,4.8750018704050704e-09,2.9014044033903077e-10,8.427853246007877e-14,9.7027591318856356e-16,2.6564605609901115e-12,2.3193772622303663e-17,1.9605686654474892e-10,1.5384988361038224e-15,5.8436219621198127e-22,1.7534289857364752e-10,5.673277020916173e-17,1.2365266103513991e-15,2.4558138607368697e-28,1.3590187883766812e-15
0.056775401711355575,0.0028595426288026385,0.84210526299999999,0.0,0.0,0.0,0.052631438299595538,0.10526298865308344,9.4833328745888932e-10,1.6943767202003089e-08,5.6278520647909222e-08,2.264750724141072e-20,6.6622679047688988e-13,8.2763361375491066e-08,9.8188311165500982e-08,5.140116727305213e-09,3.0648991576276028e-10,8.9846009473952563e-14,1.033507584624102e-15,2.9258464138766511e-12,2.4699957662707105e-17,2.104402818057106e-10,1.6384076631566375e-15,6.5826599419686797e-22,1.8731424917929785e-10,6.0488167879523257e-17,1.2978155190038054e-15,2.6243395657758277e-28,1.4614165662280632e-15
0.05765875856111447,0.002859542621777587,0.84210526299999999,0.0,0.0,0.0,0.052631430384582678,0.10526297923633049,9.9500464320167739e-10,1.7880844698553779e-08,5.9048208842606367e-08,2.3762080577823793e-20,7.0088116806008977e-13,8.7816038137549908e-08,1.0393078753866651e-07,5.4208717643037749e-09,3.2378960923670937e-10,9.5805771233221673e-14,1.1011475933758188e-15,3.2209415108335355e-12,2.6300010581892497e-17,2.2575654416762316e-10,1.7445429424787063e-15,7.4092970438872077e-22,2.0007847356471187e-10,6.450898963248766e-17,1.3618134859336156e-15,2.8045585927777998e-28,1.5708433735437893e-15
0.05854211541087337,0.0028595426144273316,0.84210526299999999,0.0,0.0,0.0,0.05263142206378961,0.10526296933454914,1.0437180457095591e-09,1.887404710193924e-08,6.1939079271403748e-08,2.4925419879430329e-20,7.3729697051426565e-13,9.314835938772372e-08,1.0997180161576015e-07,5.7182929666626363e-09,3.4210411573554902e-10,1.0218840561105246e-13,1.1735361712294614e-15,3.5440677940713257e-12,2.8000371478393117e-17,2.4206396118432665e-10,1.8573318558529967e-15,8.3334508599970633e-22,2.1369166904705721e-10,6.8816015984998638e-17,1.4286302953127787e-15,2.9974121045429194e-28,1.6877894604454347e-15
0.059425472260632266,0.0028595426067372625,0.84210526299999999,0.0,0.0,0.0,0.052631413316589298,0.10526295892270481,1.0945544065606596e-09,1.9926999303368556e-08,6.4955933294951733e-08,2.6139457303714276e-20,7.7557060137945881e-13,9.8775872119829284e-08,1.1632655723784558e-07,6.0334793344702878e-09,3.6150331545592962e-10,1.0902704741596326e-13,1.2510416118351642e-15,3.8977437716494101e-12,2.9808012164007936e-17,2.5942486703623859e-10,1.9772368541141277e-15,9.3661370227888184e-22,2.2821432023614033e-10,7.3431767227463392e-17,1.4983793634527056e-15,3.203933360729613e-28,1.8127848560806753e-15
