Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82),CH2O2(18),C1OO1(327),CH2O2(169),CH2O2(71)
0.7016242546711636,0.0019277965294237052,0.84210526299999999,0.0,0.0,0.0,0.052594511946659005,0.10522350823582745,3.3114407950397711e-09,6.3854059903636577e-07,1.5964592676944836e-06,7.0902176521325641e-20,3.0138642497783777e-11,3.3265127943903499e-05,3.2491318178796093e-05,3.1686214388896235e-06,5.299210242619095e-07,6.1633717307737649e-11,1.1113502522234592e-13,3.2727404240816597e-09,1.7132640753072794e-14,9.5354728021140359e-07,1.0151846387034737e-11,2.7032918717285239e-17,7.0835564308203249e-07,6.6341395501882501e-15,5.0660668626113502e-15,3.6198904719603679e-24,8.4918566800942613e-11,1.7295164989380471e-25,4.351579112466388e-20,1.6691715925323345e-21,1.2218620526787495e-17,8.6054528975219883e-20,3.628532239647268e-09
0.704524253469498,0.001927796430324965,0.84210526299999999,0.0,0.0,0.0,0.052593517818917163,0.10522245129240866,3.3433976501065764e-09,6.4593686842759128e-07,1.6118315106242266e-06,7.1587470717766604e-20,3.0765140608237982e-11,3.4166029622560357e-05,3.3409342233179328e-05,3.2488023129786704e-06,5.4101991485160768e-07,6.2902029925121975e-11,1.1342188823836956e-13,3.3361575509521099e-09,1.7851130050875372e-14,1.000091874820853e-06,1.0577478754601096e-11,2.8626066970361835e-17,7.2826539232524668e-07,6.7859390314705284e-15,5.1836247195614142e-15,3.8370728449497241e-24,9.0537582201953786e-11,1.8822884486430826e-25,4.5971550524239809e-20,1.7187846513767152e-21,1.2581806606915393e-17,8.8612412413930893e-20,3.763013111353319e-09
0.7074242522678323,0.0019277963307417487,0.84210526299999999,0.0,0.0,0.0,0.052592503884135181,0.10522137291194109,3.3754244390602011e-09,6.5338244269648333e-07,1.6272363569101138e-06,7.2274324844976922e-20,3.1400865479500353e-11,3.5084180899417263e-05,3.4346875928780063e-05,3.3306107143200133e-06,5.5228569173972919e-07,6.4188531235028119e-11,1.1574159110833947e-13,3.4003215231921448e-09,1.8595100514770041e-14,1.0485817127250824e-06,1.1018198880406982e-11,3.0301520193993005e-17,7.485819608845256e-07,6.9404867477817948e-15,5.3035000279814512e-15,4.0658772890143776e-24,9.6489347808595517e-11,2.0474787419596805e-25,4.8548636958436082e-20,1.7695557823229717e-21,1.2953470724346587e-17,9.1230005826258277e-20,3.901453975268646e-09
0.7103242510661667,0.001927796230697081,0.84210526299999999,0.0,0.0,0.0,0.05259146985989771,0.10522027276317199,3.4075221247650696e-09,6.6087840895212678e-07,1.6426742480457179e-06,7.2962761932049716e-20,3.2045948934378039e-11,3.6019786499598489e-05,3.5304228701057251e-05,3.41407931999634e-06,5.6372093127932183e-07,6.549348020095848e-11,1.1809460338123178e-13,3.4652385976292366e-09,1.9365333740701551e-14,1.0990855822780959e-06,1.1474469102808026e-11,3.2062986977654681e-17,7.6931111010582136e-07,7.0978353166827313e-15,5.4257346308518679e-15,4.3068635957503581e-24,1.0279140871007654e-10,2.226016514767007e-25,5.1252319774552158e-20,1.8215082406493525e-21,1.3333783147417839e-17,9.3908508395171819e-20,4.0439457620554069e-09
0.7132242498645011,0.0019277961302149901,0.84210526299999999,0.0,0.0,0.0,0.052590415459746853,0.10521915050939108,3.4396915926954007e-09,6.6842583494139341e-07,1.6581455876659785e-06,7.3652803498139103e-20,3.2700526291623896e-11,3.697305297129439e-05,3.6281715135558017e-05,3.4992416650233071e-06,5.7532829014554307e-07,6.6817141105896947e-11,1.2048140431038959e-13,3.530914513869324e-09,2.0162629199494526e-14,1.1516743674929211e-06,1.1946762330069537e-11,3.3914313129429545e-17,7.9045868121250249e-07,7.2580378857908783e-15,5.5503711443317608e-15,4.5606125457020714e-24,1.0946213795077202e-10,2.4188955687745097e-25,5.4088097022467844e-20,1.8746658632696665e-21,1.3722918404038158e-17,9.6649149303384057e-20,4.190581170796035e-09
0.7161242486628354,0.0019277960293205803,0.84210526299999999,0.0,0.0,0.0,0.052589340393066682,0.10521800580825597,3.4719336975111839e-09,6.7602578522363873e-07,1.6736507640253422e-06,7.4344470485959939e-20,3.3364735568080149e-11,3.7944188740288983e-05,3.7279655122797739e-05,3.5861321669676723e-06,5.8711048011263014e-07,6.815978212338251e-11,1.2290248024628431e-13,3.5973547085410187e-09,2.0987806348151777e-14,1.2064211087767918e-06,1.2435563267942855e-11,3.5859494672829181e-17,8.1203059767958326e-07,7.4211484920559717e-15,5.6774526538986006e-15,4.8277294791798827e-24,1.1652077264168252e-10,2.6271781441878744e-25,5.7061679962871481e-20,1.9290528688552341e-21,1.4121053818130786e-17,9.9453177425658134e-20,4.3414547061895477e-09
0.7187342475813363,0.0019277959381847315,0.84210526299999999,0.0,0.0,0.0,0.052588354919589617,0.10521695609716414,3.5010144325383056e-09,6.8291156586675238e-07,1.6876346880170607e-06,7.4968378480612751e-20,3.3970874686349379e-11,3.8833662942683611e-05,3.8195557630917817e-05,3.6658403533321139e-06,5.9786619574688963e-07,6.9384613516990756e-11,1.251111644842161e-13,3.6578095724144233e-09,2.1755006645845241e-14,1.2576003800551107e-06,1.2890013395618684e-11,3.7693842395772074e-17,8.3181310035279103e-07,7.5704808904005107e-15,5.7939529032275878e-15,5.0800900037932166e-24,1.2322182785892459e-10,2.8287389670494544e-25,5.9860613940712705e-20,1.9790727520179128e-21,1.4487220597625951e-17,1.0203205363425396e-19,4.4809440759094823e-09
0.7213442464998372,0.0019277958467559982,0.84210526299999999,0.0,0.0,0.0,0.05258735224960278,0.10521588766404255,3.5301553512050937e-09,6.898416125600294e-07,1.7016466318747242e-06,7.5593636168101135e-20,3.45850324973501e-11,3.9737936158089087e-05,3.9128531843994181e-05,3.7470032970216593e-06,6.0876778513305514e-07,7.0625243089633478e-11,1.2734838106843634e-13,3.7188928465364982e-09,2.2546110344033363e-14,1.3106449586467002e-06,1.3358615020853142e-11,3.9610721183360443e-17,8.5194862361714019e-07,7.7222554005595093e-15,5.9125018236521509e-15,5.344273438471177e-24,1.3026871636042603e-10,3.0445761316512897e-25,6.2780452485386339e-20,2.0301269007951929e-21,1.4860959141118219e-17,1.0466425702372159e-19,4.6240158730763711e-09
0.7239542454183381,0.001927795755055051,0.84210526299999999,0.0,0.0,0.0,0.05258633216238353,0.10521480024721384,3.5593570355714951e-09,6.9681674044427502e-07,1.7156868577543621e-06,7.6220258120452895e-20,3.5207315226284796e-11,4.0657164196351286e-05,4.0078822359658816e-05,3.8296479786295563e-06,6.1981734006577061e-07,7.1881877699442102e-11,1.2961450524433969e-13,3.7806087412562595e-09,2.3361766995227156e-14,1.3656128120616428e-06,1.3841752272749705e-11,4.161338332110517e-17,8.7244166046341557e-07,7.8765143666278293e-15,6.0331324929945616e-15,5.6207799952763803e-24,1.3767740885941637e-10,3.2756246437477572e-25,6.5825835725584086e-20,2.0822340675833839e-21,1.5242406750761763e-17,1.0735075459948415e-19,4.7707428791666871e-09
0.726564244336839,0.0019277956631033157,0.84210526299999999,0.0,0.0,0.0,0.052585294434294209,0.10521369358100759,3.588620059502856e-09,7.0383777378596775e-07,1.7297556235247594e-06,7.6848258808913291e-20,3.5837830640173148e-11,4.1591504122675173e-05,4.1046677541208075e-05,3.9138020070657974e-06,6.3101698523167449e-07,7.3154727798593751e-11,1.3190991881413204e-13,3.8429616259682553e-09,2.4202642149116491e-14,1.4225634790868869e-06,1.4339818746713029e-11,4.3705193373793093e-17,8.9329676137504585e-07,8.0333009129490749e-15,6.1558784797970983e-15,5.9101290442249433e-24,1.4546454131157183e-10,3.5228764833674013e-25,6.9001569086639868e-20,2.1354133577041621e-21,1.5631703313334849e-17,1.1009253157021528e-19,4.9211991496806087e-09
0.7291742432553399,0.0019277955709230518,0.84210526299999999,0.0,0.0,0.0,0.052584238838738549,0.10521256739568484,3.6179449969355626e-09,7.1090555384966179e-07,1.7438531867542985e-06,7.7477652774249228e-20,3.6476687944373106e-11,4.2541114260739872e-05,4.2032349586418468e-05,3.9994936305753543e-06,6.4236887484225467e-07,7.4444006451065972e-11,1.3423500836634184e-13,3.9059558560916049e-09,2.5069418179540783e-14,1.4815581091650481e-06,1.4853217956251321e-11,4.5889632821411882e-17,9.1451853515525012e-07,8.1926589564737242e-15,6.2807738273970294e-15,6.2128603499243491e-24,1.53647440476477e-10,3.7873836906459216e-25,7.2312624702492e-20,2.1896842105006091e-21,1.6028991161768362e-17,1.1289059037259848e-19,5.0754600358741508e-09
0.7317842421738407,0.0019277954785373492,0.84210526299999999,0.0,0.0,0.0,0.052583165146125113,0.10521142141738347,3.6473324009973188e-09,7.1802093144865097e-07,1.7579797946037404e-06,7.8108454186846231e-20,3.7123998215781803e-11,4.3506154187837499e-05,4.3036094589373998e-05,4.0867517495278326e-06,6.5387520306794882e-07,7.5749930251711082e-11,1.3659016693472465e-13,3.9695957622923774e-09,2.596279478758372e-14,1.5426595027708823e-06,1.5382363644811214e-11,4.8170302910125829e-17,9.3611164959721787e-07,8.3546332671750536e-15,6.4078530991880977e-15,6.5295345028819464e-24,1.6224415044406641e-10,4.0702622201408087e-25,7.5764150963278798e-20,2.2450664334913197e-21,1.6434415325238516e-17,1.1574595243270509e-19,5.2336022063077763e-09
0.7343942410923416,0.0019277953859701661,0.84210526299999999,0.0,0.0,0.0,0.052582073123819933,0.10521025536804661,3.6767827973553136e-09,7.2518476320869807e-07,1.7721356805928466e-06,7.8740676702176301e-20,3.7779874599861224e-11,4.4486784739279811e-05,4.4058172613976197e-05,4.1756059309918997e-06,6.6553820751296032e-07,7.7072719774446735e-11,1.3897579480570036e-13,4.0338856836413485e-09,2.6883489281817114e-14,1.6059321530706339e-06,1.5927679945890522e-11,5.0550929110762931e-17,9.5808083238394131e-07,8.5192695454634567e-15,6.5371513605818203e-15,6.8607339494230307e-24,1.7127346016928662e-10,4.3726951895471695e-25,7.9361474987828362e-20,2.3015801958065984e-21,1.6848123481122807e-17,1.1865965782762515e-19,5.3957036692995281e-09
0.7370042400108425,0.0019277952932463477,0.84210526299999999,0.0,0.0,0.0,0.052580962536090868,0.10520906896533491,3.7062966939920467e-09,7.3239791491722956e-07,1.7863210693290757e-06,7.9374333673323443e-20,3.8444432079719704e-11,4.5483168019995003e-05,4.5098847776945807e-05,4.2660864239558836e-06,6.7736016457475589e-07,7.8412599139219678e-11,1.4139229874092403e-13,4.098829966466402e-09,2.7832237223183354e-14,1.6714422888474779e-06,1.6489601762862523e-11,5.3035365082989169e-17,9.8043087217130599e-07,8.6866144004589586e-15,6.6687042024070565e-15,7.2070638424257979e-24,1.8075493208017875e-10,4.6959368548540541e-25,8.3110109832571996e-20,2.3592460407296032e-21,1.7270266046838056e-17,1.2163276593227339e-19,5.5618437963381205e-09
0.7396142389293434,0.001927795200391656,0.84210526299999999,0.0,0.0,0.0,0.052579833144055267,0.10520786192254297,3.7358745855643128e-09,7.3966126367092894e-07,1.800536178616037e-06,8.0009438247388169e-20,3.9117787377059075e-11,4.6495467411850857e-05,4.6158388328035019e-05,4.3582241742264931e-06,6.8934338734850425e-07,7.976979578974723e-11,1.4384009158168459e-13,4.164432957706185e-09,2.8809792692198824e-14,1.7392579183660087e-06,1.706857492630763e-11,5.562759625420138e-17,1.0031666195952733e-06,8.8567153288491665e-15,6.8025477155953349e-15,7.5691527535734943e-24,1.9070893172146247e-10,5.0413166453255657e-25,8.7015760456147658e-20,2.4180848782756594e-21,1.7700996125573459e-17,1.2466635503719248e-19,5.7321033454769486e-09
0.7422242378478443,0.001927795107432795,0.84210526299999999,0.0,0.0,0.0,0.052578684705633455,0.10520663394852521,3.7655169480444932e-09,7.4697569666341467e-07,1.8147812168540017e-06,8.0646003253719224e-20,3.9800059065835967e-11,4.7523847574380654e-05,4.7237066725140687e-05,4.4520508389893936e-06,7.0149022832470595e-07,8.1144540715072825e-11,1.4631959265022588e-13,4.230698998094869e-09,2.9816928830837428e-14,1.8094488741551477e-06,1.7665056512259073e-11,5.833174393785783e-17,1.0262929881514552e-06,9.029620749439643e-15,6.9387185158912522e-15,7.9476535571377291e-24,2.0115665843129797e-10,5.4102434857056925e-25,9.1084330720238506e-20,2.4781179988959711e-21,1.8140469606611361e-17,1.2776152305510247e-19,5.9065644845518401e-09
0.7448342367663452,0.0019277950143974417,0.84210526299999999,0.0,0.0,0.0,0.052577516975501365,0.10520538474761973,3.7952242345731268e-09,7.5434211013960108e-07,1.8290563810239709e-06,8.1284041116466135e-20,4.0491367682612042e-11,4.8568474445110714e-05,4.8335159710984459e-05,4.5475988018007067e-06,7.1380308165906173e-07,8.2537068647590597e-11,1.4883122810832268e-13,4.2976324194749014e-09,3.0854438292547304e-14,1.8820868588814311e-06,1.8279515106965331e-11,6.1152069780717329e-17,1.0498149550870793e-06,9.2053800421753641e-15,7.077253737991918e-15,8.3432444135979215e-24,2.1212017715171855e-10,5.8042101812984794e-25,9.5321929136429144e-20,2.5393670784423849e-21,1.8588845201736193e-17,1.30919387777325e-19,6.0853108146798918e-09
0.750054234603347,0.0019277948282129937,0.84210526299999999,0.0,0.0,0.0,0.052575122642271779,0.10520282145940606,3.8548352900675991e-09,7.6923451305291026e-07,1.8576978237116492e-06,8.2564583352978319e-20,4.1901587413298567e-11,5.0707138473203892e-05,5.059071834360464e-05,4.7439918850104498e-06,7.389366057286739e-07,8.5376430768656293e-11,1.5395264031569832e-13,4.4335186947165987e-09,3.3023848320687296e-14,2.0350003634089743e-06,1.9564296961046027e-11,6.7159030400298005e-17,1.0980659178628172e-06,9.5656626124811147e-15,7.3615686363038519e-15,9.1885410287797565e-24,2.3568738106428858e-10,6.6736826670063938e-25,1.0432970974261763e-19,2.6656017781851404e-21,1.9512951938928521e-17,1.3742777961875222e-19,6.4560007648405353e-09
0.7547522326566486,0.001927794660683959,0.84210526299999999,0.0,0.0,0.0,0.052572899235366344,0.10520043884254275,3.9087113976668778e-09,7.8282464559578051e-07,1.8835799138141403e-06,8.3722225814671061e-20,4.3202940133952401e-11,5.2689190787395387e-05,5.2689985932455011e-05,4.9269728112435509e-06,7.621493994535868e-07,8.7995104719795105e-11,1.586762239417953e-13,4.558142007905557e-09,3.5088562929231508e-14,2.1817506595779957e-06,2.0787028766657326e-11,7.3008404749280782e-17,1.1428960025864428e-06,9.9001925666265444e-15,7.6259217495419877e-15,1.0015110648370012e-23,2.5890214757619425e-10,7.5587109601347109e-25,1.1308050981372773e-19,2.7835971215117591e-21,2.0376744617570157e-17,1.4351138554513463e-19,6.8051459625604247e-09
0.7594502307099502,0.0019277944933850063,0.84210526299999999,0.0,0.0,0.0,0.052570609354283468,0.10519798263712807,3.9628039467854562e-09,7.9659759897305302e-07,1.9095621935262204e-06,8.488481713322888e-20,4.4535535335847449e-11,5.4726521739217074e-05,5.4856665271059241e-05,5.1160692815636622e-06,7.8593919257965232e-07,9.0675214586218991e-11,1.6351085878308492e-13,4.6849944028967221e-09,3.7264958588334244e-14,2.3376350321895587e-06,2.2075850379498708e-11,7.9307355361601078e-17,1.1890882496447524e-06,1.0244782123700797e-14,7.8985373606200364e-15,1.0908857021209987e-23,2.8417442476173748e-10,8.5524485545423471e-25,1.2248406895358898e-19,2.9058874520125408e-21,2.127198155595323e-17,1.4981645026624981e-19,7.1695434248020676e-09
0.7641482287632518,0.0019277943265167239,0.84210526299999999,0.0,0.0,0.0,0.052568251444159754,0.10519545094443089,4.0171147998224588e-09,8.1055897451283743e-07,1.9356454199231747e-06,8.6052416460155301e-20,4.5900146487733553e-11,5.6820145461792664e-05,5.709253623489659e-05,5.3114985848684026e-06,8.1032145833875507e-07,9.3418263751751626e-11,1.6845927627558019e-13,4.8141005441697166e-09,3.9558429671728386e-14,2.5031457566188209e-06,2.3433949630478283e-11,8.6086409581930581e-17,1.2366741204845319e-06,1.0599755790853237e-14,8.17965134606385e-15,1.1874781846892954e-23,3.1166884452098994e-10,9.6673244145309578e-25,1.3258436867355324e-19,3.0326138266425033e-21,2.2199695604840735e-17,1.5635024804736272e-19,7.5497357676008309e-09
0.7688462268165535,0.0019277941602922595,0.84210526299999999,0.0,0.0,0.0,0.052565823911920308,0.10519284181146495,4.0716455632732374e-09,8.2471448451928672e-07,1.9618302219125122e-06,8.722507858619253e-20,4.7297568313647875e-11,5.8971089480568742e-05,5.9399430457272628e-05,5.5134869887401861e-06,8.3531213013925521e-07,9.6225795821894834e-11,1.7352428158703897e-13,4.9454847329450003e-09,4.1974616633003976e-14,2.6787988196653466e-06,2.4864659412391427e-11,9.3377945705280871e-17,1.2856858240101335e-06,1.096544940187572e-14,8.4695052505616578e-15,1.2918237094770096e-23,3.4156211085754015e-10,1.0917102112127969e-24,1.4342814628543876e-19,3.1639217751803708e-21,2.3160952373567347e-17,1.6312028386910453e-19,7.9462826380346393e-09
0.7735442248698551,0.0019277939949382615,0.84210526299999999,0.0,0.0,0.0,0.052563325125267617,0.10519015322926652,4.1263975864362432e-09,8.3906995925481453e-07,1.988117099473507e-06,8.8402853967696879e-20,4.8728616985844302e-11,6.1180394623046148e-05,6.177923303863443e-05,5.7222700916971397e-06,8.6092760676467135e-07,9.9099395044195735e-11,1.7870875444222928e-13,5.0791709007000374e-09,4.4519416760468647e-14,2.8651349963263463e-06,2.6371463992423785e-11,1.0121629725715593e-16,1.336156335388322e-06,1.1342210510064269e-14,8.7683463490099571e-15,1.404494925466734e-23,3.7404383285957287e-10,1.2317015478005679e-24,1.5506505506598907e-19,3.2999614103292038e-21,2.4156851036763071e-17,1.701342991091473e-19,8.3597612051992819e-09
0.7782422229231567,0.0019277938306953729,0.84210526299999999,0.0,0.0,0.0,0.052560753411654226,0.10518738313112896,4.1813719527367326e-09,8.5363134817564104e-07,2.0145064193268184e-06,8.9585788602000129e-20,5.0194130432557263e-11,6.3449114897296303e-05,6.4233884305019503e-05,5.9380931917679111e-06,8.8718476066971532e-07,1.0204068695877494e-10,1.840156503679281e-13,5.2151825888391764e-09,4.7198995489819533e-14,3.0627209743097239e-06,2.7958005648945313e-11,1.0963786223735315e-16,1.3881194150906987e-06,1.1730398799274549e-14,9.0764277045830407e-15,1.52610452864984e-23,4.0931741445705173e-10,1.3883919649451395e-24,1.6754783758292144e-19,3.4408875427973925e-21,2.5188525177581877e-17,1.7740027748098016e-19,8.7907666595893824e-09
0.7829402209764583,0.001927793667819094,0.84210526299999999,0.0,0.0,0.0,0.05255810705724466,0.10518452939079609,4.23656946801978e-09,8.6840472111320436e-07,2.0409984091788333e-06,9.0773923859479949e-20,5.1694968621030722e-11,6.5778317333433964e-05,6.6765381610623298e-05,6.1612116690005026e-06,9.1410094762927116e-07,1.0505133859554742e-10,1.8944800112986427e-13,5.353542777748778e-09,5.0019797717627027e-14,3.2721505264514441e-06,2.9628091304285751e-11,1.1868121080721922e-16,1.4416096280470551e-06,1.2130386350386163e-14,9.3940081024974572e-15,1.6573078750752022e-23,4.4760100336834236e-10,1.5636455185785366e-24,1.8093251427309731e-19,3.586859757597035e-21,2.6257143347223948e-17,1.8492644897456857e-19,9.2399127193395545e-09
0.78763821902976,0.0019277935065804754,0.84210526299999999,0.0,0.0,0.0,0.052555384305863283,0.10518158982060728,4.2919906512751411e-09,8.8339627021482249e-07,2.0675931530852216e-06,9.1967296346729791e-20,5.3232013912090533e-11,6.8169081787849839e-05,6.9375781189868075e-05,6.3918913834924882e-06,9.4169401518035387e-07,1.0813305911183318e-10,1.9500891595778071e-13,5.494273859791915e-09,5.2988559889167905e-14,3.4940457340335662e-06,3.1385699612216979e-11,1.2838720616289678e-16,1.4966623629634676e-06,1.2542558110935767e-14,9.7213520986503076e-15,1.7988059486781625e-23,4.8912850436885747e-10,1.7595227254885487e-24,1.9527857094825086e-19,3.7380425280212806e-21,2.7363909900114778e-17,1.9272129573843757e-19,9.7078321436681593e-09
0.7923362170830616,0.0019277933472669538,0.84210526299999999,0.0,0.0,0.0,0.052552583357930609,0.10517856216959642,4.3476357270255771e-09,8.9861231359507913e-07,2.0942905876178596e-06,9.3165937810617695e-20,5.4806171341709677e-11,7.0622500706768435e-05,7.206720005743748e-05,6.630409088438869e-06,9.6998231025306424e-07,1.1128760050094284e-10,2.007015829086575e-13,5.6373976518374143e-09,5.6112322687003689e-14,3.7290582620665107e-06,3.3234988392964637e-11,1.3879913214441159e-16,1.5533138517497292e-06,1.2967312368464509e-14,1.0058730076223819e-14,1.9513485304537714e-23,5.3415066028364137e-10,1.9783005661692268e-24,2.1064916220242687e-19,3.894605342998503e-21,2.8510065927098894e-17,2.0079355865206372e-19,1.019517725299146e-08
0.7970342151363632,0.0019277931901831723,0.84210526299999999,0.0,0.0,0.0,0.052549702369387795,0.10517544412154461,4.4035046164251411e-09,9.1405929745757113e-07,2.1210904974727109e-06,9.4369875046488893e-20,5.6418368831706595e-11,7.3139678847756212e-05,7.484181795755081e-05,6.8770528597246468e-06,9.9898468777111627e-07,1.1451675759212223e-10,2.0652926896193755e-13,5.7829351981482185e-09,5.9398443465443232e-14,3.9778706882760845e-06,3.5180301913066925e-11,1.4996281616355116e-16,1.6116011890582781e-06,1.3405061002734074e-14,1.0406418113086057e-14,2.1157373593416039e-23,5.8293620527142412e-10,2.2224942076551727e-24,2.2711133354133045e-19,4.0567227600286217e-21,2.9696889644027693e-17,2.0915224006266012e-19,1.0702620454551102e-08
0.8017322131896648,0.0019277930356518638,0.84210526299999999,0.0,0.0,0.0,0.052546739450609642,0.10517223329298586,4.4595969292552653e-09,9.2974379848179099e-07,2.147992511441278e-06,9.5579129800142369e-20,5.806955753938676e-11,7.5721732956712958e-05,7.7701879363470896e-05,7.1321225417194395e-06,1.028720519050232e-06,1.178223685634529e-10,2.1249532103092979e-13,5.9309067119537875e-09,6.2854609517098376e-14,4.2411978873929375e-06,3.7226178653258283e-11,1.6192676750694791e-16,1.6715623519091354e-06,1.3856229970986479e-14,1.0764698004649793e-14,2.292829702979779e-23,6.3577309485960998e-10,2.4948806658772212e-24,2.4473624182295295e-19,4.2245745117274207e-21,3.0925697172571309e-17,2.1780660928435599e-19,1.1230854773180053e-08
0.8064302112429664,0.0019277928840147572,0.84210526299999999,0.0,0.0,0.0,0.052543692665305536,0.1051689272311631,4.5159119550587072e-09,9.4567252531126245e-07,2.1749960979441877e-06,9.6793718650503338e-20,5.9760712188979472e-11,7.8369791399063519e-05,8.0649695530025372e-05,7.3959302108657921e-06,1.0592097002391871e-06,1.2120631587981338e-10,2.1860316775553863e-13,6.0813316316296345e-09,6.6488852582043002e-14,4.5197884734872552e-06,3.937735980013353e-11,1.747423264849818e-16,1.7332362194266225e-06,1.432125989519803e-14,1.1133857329839249e-14,2.4835422620845198e-23,6.9296981819975633e-10,2.7985252400410207e-24,2.63599393614471e-19,4.3983456606867249e-21,3.219784367497495e-17,2.2676621059017576e-19,1.1780594387471115e-08
0.811128209296268,0.0019277927356335393,0.84210526299999999,0.0,0.0,0.0,0.052540560029408913,0.10516552341193343,4.5724486567346095e-09,9.6185232176201202e-07,2.2021005618549801e-06,9.8013652988561915e-20,6.1492831217928563e-11,8.1084993743139506e-05,8.3687646598818189e-05,7.6688006563932528e-06,1.0904726598670388e-06,1.2467052612552225e-10,2.2485631931191323e-13,6.2342284048950702e-09,7.0309562175639902e-14,4.8144263012712865e-06,4.1638797034325147e-11,1.8846380438994331e-16,1.7966625926590597e-06,1.4800606285246978e-14,1.1514189237367108e-14,2.6888549778703173e-23,7.5485679762964326e-10,3.1368102128518168e-24,2.8378090517054628e-19,4.5782266179673926e-21,3.3514723490554367e-17,2.3604086417336052e-19,1.2352575169438284e-08
0.8158262073495697,0.0019277925908908382,0.84210526299999999,0.0,0.0,0.0,0.052537339509955532,0.10516201923762346,4.6292056624130162e-09,9.7829016777682453e-07,2.2293050404077753e-06,9.9238938930558583e-20,6.3266937140212336e-11,8.3868490293198054e-05,8.6818183757974082e-05,7.9510718798779828e-06,1.1225303673598545e-06,1.2821697037198428e-10,2.3125836817057036e-13,6.3896143882137226e-09,7.4325500121726513e-14,5.125932028785186e-06,4.4015661028860851e-11,2.0314864103885724e-16,1.8618822144690767e-06,1.5294740046646723e-14,1.1905992448223571e-14,2.9098153465610855e-23,8.2178788152907798e-10,3.513466014280513e-24,3.0536575989863443e-19,4.7644132346311894e-21,3.487777080655492e-17,2.45640670872163e-19,1.2947555227544026e-08
0.8205242054028713,0.0019277924501912677,0.84210526299999999,0.0,0.0,0.0,0.052534029023953148,0.10515841203483335,4.686181259913995e-09,9.9499318357333749e-07,2.2566085003146796e-06,1.0046957727910852e-19,6.5084076801773925e-11,8.6721441567240006e-05,9.0043831455554097e-05,8.2430956121085579e-06,1.1554043400265556e-06,1.3184766512462495e-10,2.3781299092956269e-13,6.5475059454802767e-09,7.8545816979711892e-14,5.4551647434662141e-06,4.6513351046822861e-11,2.188575777192604e-16,1.9289367894278556e-06,1.5804148147037258e-14,1.2309571313239845e-14,3.1475431603632638e-23,8.941419360145329e-10,3.9326061470812706e-24,3.2844408968284774e-19,4.9571069939426163e-21,3.6288461066654674e-17,2.5557602208979581e-19,1.3566315452784107e-08
0.8252222034561729,0.001927792313962513,0.84210526299999999,0.0,0.0,0.0,0.052530626437238791,0.10515469905218931,4.7433733877042983e-09,1.0119686284457974e-06,2.2840097333125532e-06,1.0170556346183202e-19,6.694532162214471e-11,8.9645017722014529e-05,9.3367189670932093e-05,8.5452378513470846e-06,1.1891166521871477e-06,1.3556467231766422e-10,2.4452394843329751e-13,6.7079182369157348e-09,8.2980066532589158e-14,5.8030236534090537e-06,4.9137503391553152e-11,2.3565481733986081e-16,1.9978690037993635e-06,1.6329333888007972e-14,1.2725235526218773e-14,3.4032351835227142e-23,9.7232454265169451e-10,4.3987649706498239e-24,3.5311147499051247e-19,5.1565149916476342e-21,3.7748310827677188e-17,2.6585759878527394e-19,1.4209660066108126e-08
0.8299202015094745,0.0019277921826564434,0.84210526299999999,0.0,0.0,0.0,0.05252712956332916,0.10515087745804033,4.8007796344530795e-09,1.0292239080247278e-06,2.311507355799131e-06,1.0294688762977116e-19,6.8851767782876643e-11,9.264039791866031e-05,9.6790936240818772e-05,8.8578794176235091e-06,1.2236899404280339e-06,1.3937009913008784e-10,2.5139508554452762e-13,6.8708650477935577e-09,8.7638220801661516e-14,6.1704498446064445e-06,5.1894000169898352e-11,2.5360820069688389e-16,2.0687225454773938e-06,1.6870817300380663e-14,1.3153300097927391e-14,3.6781702105740542e-23,1.0567698076326768e-09,4.9169387536588466e-24,3.7946924767981065e-19,5.3628499900406852e-21,3.9258878155978901e-17,2.7649637426513015e-19,1.4878417166280834e-08
0.8346181995627762,0.0019277920567503052,0.84210526299999999,0.0,0.0,0.0,0.05252353616225669,0.10514694433810556,4.8583972247049356e-09,1.0467665666519891e-06,2.3390998016452068e-06,1.0419353443170082e-19,7.0804536737091453e-11,9.5708769630895458e-05,0.00010031782924854855,9.1814165334153075e-06,1.2591474149613972e-06,1.432660995693453e-10,2.5843033414799202e-13,7.0363589567309932e-09,9.2530689859058097e-14,6.5584281094335199e-06,5.4788980854381211e-11,2.7278940973024517e-16,2.1415421240256681e-06,1.7429136111374935e-14,1.359408542043127e-14,3.9737150581808449e-23,1.1479422921602603e-09,5.4926315712202923e-24,4.0762481691460537e-19,5.5763306846426602e-21,4.0821764581788941e-17,2.8750362794763893e-19,1.5573439279450216e-08
