Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41)
0.0762357439885686,0.003400545048186182,0.84210526299999999,0.0,0.0,0.0,0.00018617609938610986,0.026234369527410619,6.8527525670222827e-07,9.0465325848167739e-05,2.2034965658889826e-06,8.3242778739019959e-17,9.524641641579916e-06,1.029157300598466e-05,0.10415087890266655,0.00063147601640887974,6.3530277171385818e-06,3.2780976366793843e-09,5.3753271065156425e-10,1.3971323673523676e-08,2.4745308280714775e-09,0.052410290960719766,8.3154405297076045e-09,6.4164710661616477e-11,1.553575732548146e-05,6.709770740937132e-10
0.07624768642296531,0.0034005572378697038,0.84210526299999999,0.0,0.0,0.0,0.00018212605403049024,0.026229266659113293,6.762092869053878e-07,8.9951324567364487e-05,2.1739616393077941e-06,8.2129868770336984e-17,9.5833371839391877e-06,1.0078109649524031e-05,0.10416208024932508,0.00062950978546480062,6.2298542640335895e-06,3.2171488235115388e-09,5.2796963249650966e-10,1.3602518292286021e-08,2.4385662435424738e-09,0.052414911392337747,8.1929676628599335e-09,6.3321187374660215e-11,1.5341572098790875e-05,6.6633143535064196e-10
0.07625962885736202,0.003400569282092873,0.84210526299999999,0.0,0.0,0.0,0.00017813972323047161,0.02622425430420592,6.6716362394981511e-07,8.9435569636991683e-05,2.1445094474781645e-06,8.1014349013803927e-17,9.6421891385187102e-06,9.8678194236728656e-06,0.10417313120706477,0.00062756115138438008,6.1078510186992803e-06,3.1567506609664451e-09,5.1848545988613246e-10,1.3239545876802629e-08,2.4027606227461953e-09,0.052419463412698493,8.0711048715726829e-09,6.2479343296976557e-11,1.514762427962617e-05,6.6161093219838578e-10
0.07627157129175874,0.0034005811810315792,0.84210526299999999,0.0,0.0,0.0,0.0001742167257134604,0.02621933183766962,6.5813983642557993e-07,8.8918076805899753e-05,2.115144637354595e-06,7.9896525923354268e-17,9.7011856121865661e-06,9.660684677274414e-06,0.10418403229385548,0.00062563027059676457,5.9870332052895901e-06,3.0969104435803947e-09,5.0908150796614803e-10,1.2882428331827612e-08,2.3671190723520643e-09,0.052423947367209289,7.9498671887387937e-09,6.1639329473201013e-11,1.4953945872756761e-05,6.5681604521841877e-10
0.07628351372615545,0.003400592934880201,0.84210526299999999,0.0,0.0,0.0,0.00017035667195357276,0.026214498623121283,6.4913950700396106e-07,8.8398863306514332e-05,2.0858719166241519e-06,7.877670301580963e-17,9.7603143672863036e-06,9.4566873986278554e-06,0.10419478404688141,0.00062371729594655218,5.8674158100004408e-06,3.0376353435750124e-09,4.9975906728299917e-10,1.2531185072197329e-08,2.3316462469019658e-09,0.052428363609540778,7.8292689413190214e-09,6.0801298181357306e-11,1.4760569402775672e-05,6.5194726718309758e-10
0.07629545616055217,0.0034006045438511098,0.84210526299999999,0.0,0.0,0.0,0.00016655916413130681,0.0262097540127889,6.4016423811003752e-07,8.7877947902177824e-05,2.0566960434135705e-06,7.7655201407908693e-17,9.8195628252434103e-06,9.2558092151789506e-06,0.10420538702286612,0.00062182237650269584,5.7490135618097363e-06,2.9789324437457082e-09,4.9051941894849708e-10,1.2185833032633171e-08,2.2963472852964037e-09,0.052432712501705968,7.7093253652983266e-09,5.9965403662941074e-11,1.4567527896942644e-05,6.4700522101660066e-10
0.07630739859494888,0.0034006160081759334,0.84210526299999999,0.0,0.0,0.0,0.00016282379610296264,0.026205097347495206,6.3121564578931473e-07,8.7355350940524531e-05,2.0276218267632403e-06,7.6532344932624862e-17,9.8789180731656968e-06,9.0580313927477377e-06,0.10421584179841852,0.00061994565733875537,5.631840910263221e-06,2.9208086985219482e-09,4.8136382140167961e-10,1.1846386580063514e-08,2.2612271459057082e-09,0.05243699441414168,7.5900514647726908e-09,5.9131801406260032e-11,1.4374854865072566e-05,6.4199057902086049e-10
0.0763193410293456,0.003400627328107063,0.84210526299999999,0.0,0.0,0.0,0.00015915015337518155,0.026200527956670727,6.2229536104384228e-07,8.6831094409347509e-05,1.9986541169145529e-06,7.5408470473615096e-17,9.938366875124224e-06,8.8633348337597241e-06,0.10422614897046262,0.00061808727924809027,5.515912000372572e-06,2.863270943080887e-09,4.7229351698657223e-10,1.1512857474960569e-08,2.2262910840024462e-09,0.052441209725799763,7.4714627794739215e-09,5.8300648372224601e-11,1.4182584267706232e-05,6.369041229937971e-10
0.07633128346374231,0.00340063850391697,0.84210526299999999,0.0,0.0,0.0,0.00015553781310146463,0.026196045158382399,6.1340502290265456e-07,8.6305201988722821e-05,1.969797807980607e-06,7.4283908330688487e-17,9.9978956781422272e-06,8.671700074656827e-06,0.1042363091565872,0.00061624737849375489,5.4012406454497161e-06,2.8063258430248364e-09,4.6330971535246652e-10,1.1185254677033625e-08,2.191543802672425e-09,0.052445358824215638,7.3535739940179827e-09,5.747210216382992e-11,1.3990750487989045e-05,6.3174664151204712e-10
0.07634322589813902,0.0034006495358967536,0.84210526299999999,0.0,0.0,0.0,0.00015198634409376729,0.026191648259373576,6.0454628550570331e-07,8.5777699065621066e-05,1.9410578282620015e-06,7.3159008026598805e-17,1.0057490616372878e-05,8.4831072862864171e-06,0.10424632299515685,0.00061442608671350514,5.2878403172364425e-06,2.7499799408114569e-09,4.544136120483431e-10,1.0863584391173538e-08,2.156990566767711e-09,0.052449442105519155,7.2364007520658834e-09,5.6646321925925778e-11,1.3799388317952508e-05,6.2651907138528332e-10
0.07635397408909605,0.0034006593419631114,0.84210526299999999,0.0,0.0,0.0,0.00014884170382743349,0.02618776391207691,5.9660181454710827e-07,8.5301591845966227e-05,1.9152954073361409e-06,7.2146600356091795e-17,1.011117090527794e-05,8.3159579803234905e-06,0.10425521086726529,0.00061280293969590493,5.1868775931871737e-06,2.6997862205470323e-09,4.4648306740232906e-10,1.057915635882667e-08,2.1260628307559103e-09,0.052453061119423758,7.131569488909752e-09,5.5905616782842051e-11,1.3627594655686946e-05,6.2175515807720034e-10
0.07636472228005309,0.0034006690320247343,0.84210526299999999,0.0,0.0,0.0,0.00014574568720961476,0.026183948051267121,5.8868550330792263e-07,8.4824223104173699e-05,1.8896348657248985e-06,7.1134463072990876e-17,1.0164882770075712e-05,8.1512413498105935e-06,0.10426398122718041,0.00061119505766217151,5.0869643140444596e-06,2.6500875506641217e-09,4.3862533659098085e-10,1.0299537028365439e-08,2.095300108055048e-09,0.052456627450314097,7.0273415782012799e-09,5.5167398582631455e-11,1.3456237369178671e-05,6.1693605447581321e-10
0.07637547047101012,0.0034006786063408576,0.84210526299999999,0.0,0.0,0.0,0.00014269796262931161,0.026180200148231421,5.8079857278702672e-07,8.4345615077861331e-05,1.8640798503350022e-06,7.0122861518752679e-17,1.0218615507584997e-05,7.9889421882421328e-06,0.10427263458458687,0.00060960252605775128,4.9881094981325252e-06,2.6008883485178164e-09,4.3084123405439318e-10,1.0024725033302912e-08,2.0647061897704592e-09,0.052460141405013115,6.9237284594814502e-09,5.4431784756459658e-11,1.3285342548767154e-05,6.1206260071188162e-10
0.07638621866196715,0.0034006880651844974,0.84210526299999999,0.0,0.0,0.0,0.00013969819305976116,0.026176519666984272,5.729422462199863e-07,8.3865791234038938e-05,1.8386340205373357e-06,6.9112060631711162e-17,1.0272358238518417e-05,7.8290450512356513e-06,0.10428117146347844,0.0006080254267336251,4.8903218809153633e-06,2.5521929008440912e-09,4.2313155298765906e-10,9.7547170400655512e-09,2.0342847413834444e-09,0.052463603296080935,6.8207413148474815e-09,5.3698892922685115e-11,1.3114936473824097e-05,6.0713567705610465e-10
0.07639696685292419,0.0034006974088438297,0.84210526299999999,0.0,0.0,0.0,0.00013674603608485874,0.026172906064323431,5.6511775059297803e-07,8.3384776280301406e-05,1.8133010428485945e-06,6.810233485630276e-17,1.032609991470533e-05,7.6715342565013096e-06,0.1042895924022459,0.00060646383785113451,4.7936099075623822e-06,2.5040053787920541e-09,4.1549706883394974e-10,9.4895078171158471e-09,2.0040396386719595e-09,0.052467013441816,6.7183917889797963e-09,5.296884109216095e-11,1.2945045595207017e-05,6.0215624122286186e-10
0.07640771504388122,0.00340070663762275,0.84210526299999999,0.0,0.0,0.0,0.00013384114393300104,0.026169358789889408,5.5732631168764833e-07,8.2902596187109907e-05,1.7880845908465443e-06,6.7093951613924191e-17,1.0379829330464649e-05,7.5163938872869927e-06,0.10429789795377932,0.00060491783376649178,4.6979817181386395e-06,2.4563298019494441e-09,4.0793853205443892e-10,9.2290901158102853e-09,1.9739744428654681e-09,0.052470372166257676,6.6166908525666146e-09,5.2241747103417926e-11,1.2775696517201668e-05,5.9712527004405441e-10
0.07641846323483825,0.0034007157518408685,0.84210526299999999,0.0,0.0,0.0,0.00013098316351797172,0.026165877286247464,5.4956915756117206e-07,8.2419278200821644e-05,1.7629883342185024e-06,6.6087195291149755e-17,1.0433535135683447e-05,7.363607795054801e-06,0.10430608868557834,0.00060338748490508097,4.6034451375237683e-06,2.4091700769093664e-09,4.0045667570941936e-10,8.9734548146299909e-09,1.9440931425346758e-09,0.052473679799183812,6.5156504205390258e-09,5.1517729086937433e-11,1.2606915971228081e-05,5.9204384306547551e-10
0.07642921142579528,0.0034007247518337766,0.84210526299999999,0.0,0.0,0.0,0.00012817173648496872,0.026162460988957116,5.4184751086016198e-07,8.1934850872957221e-05,1.7380159453295859e-06,6.5082330724920723e-17,1.0487205839647818e-05,7.2131596005287593e-06,0.10431416517984317,0.00060187285764332196,4.5100076558532793e-06,2.3625299242500103e-09,3.9305220293010299e-10,8.7225906514441853e-09,1.9143990996326624e-09,0.052476936676107866,6.4152810026079368e-09,5.0796904549598352e-11,1.2438730796368151e-05,5.8691302377334019e-10
0.07643888479765662,0.0034007327544552934,0.84210526299999999,0.0,0.0,0.0,0.00012568095491149648,0.026159441600753619,5.3492940093256843e-07,8.149794244190156e-05,1.7156497280210417e-06,6.4179815204622542e-17,1.0535469858915399e-05,7.0797414030400288e-06,0.10432133684468393,0.00060052318658373896,4.4268595692225072e-06,2.3210010181447312e-09,3.8645490879235802e-10,8.500881440491978e-09,1.8878380079245707e-09,0.052479824750867966,6.325532424418134e-09,5.0150990386058329e-11,1.2287895428887062e-05,5.8225405475222777e-10
0.07644759083233182,0.0034007398781721507,0.84210526299999999,0.0,0.0,0.0,0.00012347101835568635,0.026156768566354432,5.2872927512837961e-07,8.110399597541389e-05,1.6956106568402362e-06,6.3369227897360009e-17,1.0578868048991419e-05,6.9612624972446616e-06,0.10432771300907669,0.0005993194488719154,4.3527965403483014e-06,2.283989407058555e-09,3.8057180776799504e-10,8.3046292859901924e-09,1.8640676016128316e-09,0.052482389312128244,6.2452382513673292e-09,4.9572031467487546e-11,1.2152590820234995e-05,5.7802831597098468e-10
0.07645629686700703,0.003400746927595678,0.84210526299999999,0.0,0.0,0.0,0.00012129097129648711,0.026154137287764185,5.2255461512388777e-07,8.070937675354167e-05,1.6756593541944301e-06,6.2560386527445947e-17,1.0622222368629147e-05,6.8442876071798661e-06,0.10433401530592738,0.00059812613030032038,4.27946681147287e-06,2.2473248488265375e-09,3.7474065562909248e-10,8.111481071634756e-09,1.8404267546634663e-09,0.052484921187651072,6.1654046252575738e-09,4.8995376421594227e-11,1.2017724782958275e-05,5.7377232484841098e-10
0.07646500290168223,0.003400753902936114,0.84210526299999999,0.0,0.0,0.0,0.0001191406134130832,0.026151547451988274,5.1640606487533837e-07,8.0314102497773144e-05,1.6557977494350966e-06,6.1753443348232588e-17,1.0665526489166426e-05,6.7288075904870343e-06,0.10434024407312831,0.00059694325790363384,4.2068736776401388e-06,2.211009031883294e-09,3.6896178014938381e-10,7.9214269846243543e-09,1.8169174783395233e-09,0.052487420566674221,6.0860375994741864e-09,4.8421087188353219e-11,1.1883311683169852e-05,5.6948677741075272e-10
0.07647370893635744,0.0034007608044104953,0.84210526299999999,0.0,0.0,0.0,0.00011701974223649205,0.02614899874321747,5.1028426448877295e-07,7.9918191508606637e-05,1.6360277641224071e-06,6.0948547456085629e-17,1.0708774042797062e-05,6.6148132088965617e-06,0.10434639965498543,0.00059577085677432718,4.1350202711344899e-06,2.1750435668146296e-09,3.6323549616405237e-10,7.7344564084607671e-09,1.7935416459988305e-09,0.05248988764085781,6.0071429790035849e-09,4.7849225317461844e-11,1.1749365885149744e-05,5.6517237810615218e-10
0.07648241497103264,0.0034007676322434202,0.84210526299999999,0.0,0.0,0.0,0.00011492815317628004,0.026146490842871881,5.0418985132140613e-07,7.9521662667781013e-05,1.6163513100362298e-06,6.0145850784121093e-17,1.0751958625705757e-05,6.5022951287656226e-06,0.10435248240222254,0.00059460895002948167,4.063909557640816e-06,2.139429994072618e-09,3.5756210739411233e-10,7.5505578701376456e-09,1.7703011960708544e-09,0.052492322604270593,5.9287266494982043e-09,4.7279852111799194e-11,1.1615901742155008e-05,5.6082986209353955e-10
0.07649112100570785,0.0034007743866669073,0.84210526299999999,0.0,0.0,0.0,0.00011286563954997565,0.026144023429645988,4.98123459406586e-07,7.9124535443078598e-05,1.5967702888081307e-06,5.9345505027697056e-17,1.0795073802077892e-05,6.3912439222661189e-06,0.10435849267197674,0.00059345755877893602,3.9935443298757653e-06,2.1041697761478365e-09,3.519419054362341e-10,7.3697189721104829e-09,1.7471980680513552e-09,0.052494725653373799,5.8507944719413342e-09,4.6713028561971357e-11,1.1482933589495233e-05,5.5645998763299426e-10
0.07649982704038305,0.0034007810679204,0.84210526299999999,0.0,0.0,0.0,0.00011083199261429074,0.026141596179557997,4.9208571824256555e-07,7.8726829887116524e-05,1.577286590076983e-06,5.8547660786518789e-17,1.083811311008332e-05,6.2816500686640256e-06,0.1043644308277899,0.00059231670209553022,3.9239272056602615e-06,2.0692642957144311e-09,3.4637516863895535e-10,7.1919264924815276e-09,1.7242341329304608e-09,0.052497096987003423,5.7733521968294262e-09,4.6148815216428988e-11,1.1350475734804328e-05,5.5206352845970911e-10
0.07650853307505825,0.003400787676250905,0.84210526299999999,0.0,0.0,0.0,0.00010882700159547727,0.026139208765997898,4.8607725260873045e-07,7.8328566635117448e-05,1.5579020888457771e-06,5.7752469343966274e-17,1.0881070067795068e-05,6.1735039562031784e-06,0.10437029723959493,0.00059118639699046508,3.8550606257499642e-06,2.0347148579258236e-09,3.4086216302853203e-10,7.0171664127550839e-09,1.7014112735490686e-09,0.052499436806351558,5.6964055545912614e-09,4.5587272180761462e-11,1.1218542449153057e-05,5.4764128227204604e-10
0.07651723910973346,0.0034007942119128405,0.84210526299999999,0.0,0.0,0.0,0.00010685045372923342,0.026136860859787586,4.8009868249616633e-07,7.7929766907850192e-05,1.5386186454165204e-06,5.6960081738481608e-17,1.092393817472598e-05,6.0667958825605717e-06,0.10437609228369993,0.00059006665838003136,3.7869468487460004e-06,2.0005226863618597e-09,3.3540314178867739e-10,6.845423835649383e-09,1.6787313694038517e-09,0.052501745314942769,5.6199602448407353e-09,4.5028459108954157e-11,1.1087147955763966e-05,5.4319406928619958e-10
0.07652594514440866,0.0034008006751684015,0.84210526299999999,0.0,0.0,0.0,0.00010490213429322151,0.026134552129230545,4.7415062270850344e-07,7.7530452512532827e-05,1.5194381055798244e-06,5.6170647683527395e-17,1.0966710913962159e-05,5.9615160545190114e-06,0.10438181634277061,0.00058895749906015657,3.7195879480574062e-06,1.9666889194847729e-09,3.2999834410036262e-10,6.6766829859897374e-09,1.6561962413090691e-09,0.052504022718613742,5.5440218704040015e-09,4.4472435153954138e-11,1.0956306421524154e-05,5.3872272526633191e-10
0.07653465117908387,0.0034008070662872505,0.84210526299999999,0.0,0.0,0.0,0.00010298182664558791,0.026132282240172864,4.68233682173599e-07,7.7130645837343093e-05,1.5003622971684361e-06,5.5384317247701617e-17,1.1009381760976725e-05,5.8576545904261631e-06,0.10438746980579981,0.00058785892968320685,3.6529858103482754e-06,1.9332146134138243e-09,3.2464799592056416e-10,6.5109273209413448e-09,1.6338077138711733e-09,0.052506269225486867,5.4685959790298476e-09,4.3919258914911692e-11,1.0826031947808642e-05,5.3422810777949484e-10
0.07654335721375907,0.0034008133855468435,0.84210526299999999,0.0,0.0,0.0,0.00010108931226559453,0.026130050856064999,4.6234846308982937e-07,7.6730369846014768e-05,1.4813930268495266e-06,5.4601239986288618e-17,1.1051944192499749e-05,5.7552015236840402e-06,0.10439305306806933,0.00058677095873883162,3.5871421332027583e-06,1.9001007404310956e-09,3.1935231023858747e-10,6.3481395282706542e-09,1.6115676203358258e-09,0.052508485045941744,5.3936880792516699e-09,4.3368988358956208e-11,1.0696338561216635e-05,5.297110973146309e-10
0.07655206324843428,0.0034008196332322,0.84210526299999999,0.0,0.0,0.0,9.9224370794104944e-05,0.026127857638019891,4.5649556067851726e-07,7.6329648078609136e-05,1.4625320814725508e-06,5.3821563127456637e-17,1.1094391685902046e-05,5.6541468030243719e-06,0.10439856653111715,0.00058569359253324424,3.5220584213293276e-06,1.8673481829584027e-09,3.1411148503340079e-10,6.1883014197106824e-09,1.5894777046495112e-09,0.0525106703925882,5.3193035726398411e-09,4.2821680777745302e-11,1.0567240202884773e-05,5.25172586037571e-10
0.07656076928310948,0.0034008258096360484,0.84210526299999999,0.0,0.0,0.0,9.7386780072944261e-05,0.026125702244872165,4.5067556402236549e-07,7.5928504652673554e-05,1.4437812293439649e-06,5.3045434259055483e-17,1.1136717716988759e-05,5.5544802905158729e-06,0.10440401060270517,0.00058462683516714137,3.457735983355269e-06,1.8349577356054679e-09,3.089257038851518e-10,6.031393956071702e-09,1.5675397071625996e-09,0.052512825480239264,5.2454477965291076e-09,4.2277392882176654e-11,1.043875071908266e-05,5.2061348571285054e-10
0.07656947531778469,0.003400831915058829,0.84210526299999999,0.0,0.0,0.0,9.5576316191909536e-05,0.026123584333251969,4.4488905522121501e-07,7.5526964255361628e-05,1.4251422161330936e-06,5.22730006168163e-17,1.1178915771146342e-05,5.4561917644669986e-06,0.10440938569676701,0.00058357068851604295,3.3941759302599698e-06,1.8029301059851999e-09,3.037951375215685e-10,5.8773973823468759e-09,1.5457554168744374e-09,0.05251495052587566,5.1721260339918255e-09,4.1736180735494512e-11,1.0310883852877112e-05,5.1603473382846619e-10
0.07657818135245989,0.0034008379498087,0.84210526299999999,0.0,0.0,0.0,9.3792753541699578e-05,0.026121503557665064,4.3913660647346508e-07,7.512505212870841e-05,1.406616759225842e-06,5.1504405362158049e-17,1.1220979360232815e-05,5.3592709261252527e-06,0.10441469223334074,0.00058252515221783379,3.331379176084258e-06,1.7712659095349446e-09,2.9871994101872635e-10,5.7262912777458394e-09,1.524126485127855e-09,0.052517045748605572,5.0993434076487573e-09,4.1198099441231844e-11,1.0183653232946822e-05,5.1143727288757966e-10
0.0765868873871351,0.003400843914201462,0.84210526299999999,0.0,0.0,0.0,9.2035864861232688e-05,0.026119459570559792,4.3341878082578549e-07,7.4722794065887257e-05,1.3882065484377341e-06,5.073979196910527e-17,1.1262902021124343e-05,5.2637074006430613e-06,0.10441993063851401,0.00058149022366252398,3.2693464353755873e-06,1.7399656721031091e-09,2.9370025387421414e-10,5.5780544154782892e-09,1.5026545270554569e-09,0.052519111369629681,5.0271049805544468e-09,4.066320323059363e-11,1.0057072361270986e-05,5.0682205984448972e-10
0.0765955934218103,0.0034008498085606083,0.84210526299999999,0.0,0.0,0.0,9.0305421277156982e-05,0.026117452022381901,4.2773613564632547e-07,7.432021642241236e-05,1.3699132528639844e-06,4.9979305083914231e-17,1.1304677300083364e-05,5.1694907306969712e-06,0.10442510134438335,0.0005804658979763484,3.208078215109264e-06,1.7090298281966965e-09,2.887362033342188e-10,5.4326646116306031e-09,1.4813413092623241e-09,0.052521147612212486,4.9554158360386394e-09,4.0131545830209323e-11,9.9311546066133312e-06,5.0219008781188972e-10
0.0766042994564855,0.0034008556332173158,0.84210526299999999,0.0,0.0,0.0,8.8601192353043705e-05,0.026115480561651576,4.2208921999733928e-07,7.39173461072495e-05,1.3517385192923693e-06,4.92230828951655e-17,1.1346298762764156e-05,5.0766103771122247e-06,0.10443020478898848,0.00057945216800565121,3.1475748151266356e-06,1.6784587119484825e-09,2.8382789989331143e-10,5.2900989940319893e-09,1.4601884116596062e-09,0.052523154701642517,4.8842808208145991e-09,3.9603180149808953e-11,9.8059131982120803e-06,4.9754234838151881e-10
0.07661300549116071,0.003400861388510423,0.84210526299999999,0.0,0.0,0.0,8.6922946158168014e-05,0.0261135448350753,4.1647856914724893e-07,7.3514210543059605e-05,1.3336839557168905e-06,4.8471262179054341e-17,1.1387760033969184e-05,4.9850557334178263e-06,0.10443524141620263,0.00057844902431442491,3.0878363384918926e-06,1.6482525695378274e-09,2.7897543621071002e-10,5.1503343927635515e-09,1.4391972358832266e-09,0.052525132865174386,4.813704572748334e-09,3.9078157759679455e-11,9.6813612113138632e-06,4.9287982780020811e-10
0.07662171152583591,0.0034008670747864215,0.84210526299999999,0.0,0.0,0.0,8.5270449330040164e-05,0.026111644487631775,4.109047069816326e-07,7.3110837657120435e-05,1.3157511279700317e-06,4.7723983748487094e-17,1.1429054801851152e-05,4.8948161330585157e-06,0.10444021167563833,0.00057745645518901935,3.0288626859182786e-06,1.6184115645828022e-09,2.7417889576097568e-10,5.01334690430309e-09,1.4183694967803059e-09,0.052527082331978975,4.7436918525431291e-09,3.8556529217977995e-11,9.5575115536541528e-06,4.882035640476381e-10
0.07663041756051112,0.0034008726923992747,0.84210526299999999,0.0,0.0,0.0,8.3643467105633509e-05,0.026109779162597758,4.0536815178640842e-07,7.2707255920849678e-05,1.2979415849074507e-06,4.6981380948835172e-17,1.1470176766355217e-05,4.8058808314153388e-06,0.10444511602262042,0.00057647444662727,2.9706535377029545e-06,1.5889357487785251e-09,2.6943834582370436e-10,4.8791112673778852e-09,1.397706794887891e-09,0.05252900333312361,4.674247343777459e-09,3.8038344539812348e-11,9.4343769611800576e-06,4.8351460469885855e-10
0.07663912359518632,0.0034008782417103986,0.84210526299999999,0.0,0.0,0.0,8.2041763359948314e-05,0.026107948501615623,3.9986941452446013e-07,7.2303494343792466e-05,1.2802568630267122e-06,4.6243582824003154e-17,1.1511119634820563e-05,4.7182389949960605e-06,0.10444995491813415,0.00057550298231818673,2.9132083602457765e-06,1.5598250683231481e-09,2.6475382851278312e-10,4.7476016153272019e-09,1.3772102848428787e-09,0.052530896101538049,4.6053753618939426e-09,3.7523652957413813e-11,9.3119699939522605e-06,4.7881395975124423e-10
0.07664782962986152,0.003400883723088967,0.84210526299999999,0.0,0.0,0.0,8.0465100701639921e-05,0.026106152144866984,3.9440899044585785e-07,7.1899582392072445e-05,1.2626984441200994e-06,4.551072455497984e-17,1.1551877214336192e-05,4.6318797335476633e-06,0.10445472882864218,0.00057454204364894128,2.8565264277969275e-06,1.5310794016433617e-09,2.60125379403401e-10,4.6187924483291099e-09,1.3568815285635924e-09,0.05253276087192451,4.5370801089247993e-09,3.7012502294454682e-11,9.1903030242683975e-06,4.741026913172041e-10
0.07665653566453673,0.0034008891369115943,0.84210526299999999,0.0,0.0,0.0,7.8913240568407109e-05,0.026104389731194885,3.8898735587424704e-07,7.1495549962686386e-05,1.245267745376649e-06,4.4782930619764108e-17,1.1592443439009311e-05,4.5467921239031698e-06,0.1044594382259144,0.00057359160973409907,2.800606815439343e-06,1.5026985300168371e-09,2.5555302519416715e-10,4.4926575016744097e-09,1.3367220961681776e-09,0.052534597880679712,4.469365842042344e-09,3.6504938608745126e-11,9.0693882180085357e-06,4.6938188776286504e-10
0.07666524169921193,0.0034008944835620778,0.84210526299999999,0.0,0.0,0.0,7.7385943237736932e-05,0.026102660898076634,3.836049787056574e-07,7.1091427450453384e-05,1.2279661680462868e-06,4.4060326722645159e-17,1.1632812264716645e-05,4.4629651781718291e-06,0.10446408358703929,0.00057265165742186139,2.7454483742913941e-06,1.4746821219927057e-09,2.5103676227051626e-10,4.3691690526371323e-09,1.3167331070549201e-09,0.052536407365896022,4.4022366373070372e-09,3.6001007063617787e-11,8.9492375223931132e-06,4.646525969409785e-10
0.07667394773388714,0.003400899763431162,0.84210526299999999,0.0,0.0,0.0,7.588296784413367e-05,0.026100965281667322,3.7826232725290612e-07,7.0687245770071933e-05,1.2107951108038637e-06,4.3343037696746551e-17,1.1672977631606191e-05,4.3803878096176621e-06,0.10446866539440949,0.00057172216125949912,2.6910497334047827e-06,1.4470297461616822e-09,2.4657657614266718e-10,4.2482985632221755e-09,1.2969159325210974e-09,0.052538189567343768,4.3356965462692491e-09,3.5500752910870063e-11,8.8298626742127855e-06,4.5991590670904563e-10
0.07668265376856234,0.003400904976917438,0.84210526299999999,0.0,0.0,0.0,7.4404072478171035e-05,0.026099302516985445,3.7295985608256293e-07,7.0283036276443293e-05,1.1937559300700781e-06,4.2631181758634091e-17,1.1712933568033623e-05,4.2990488671453214e-06,0.10447318413551561,0.00057080309349198579,2.63740931858031e-06,1.4197408789804115e-09,2.4217244102992632e-10,4.1300176448285184e-09,1.2772719023147389e-09,0.052539944726369539,4.2697492338203197e-09,3.5004220105809204e-11,8.7112752017038972e-06,4.5517291372967175e-10
0.07669135980323755,0.0034009101244265503,0.84210526299999999,0.0,0.0,0.0,7.294901431324114e-05,0.026097672238100961,3.6769799206987102e-07,6.9878830670034721e-05,1.176849900465119e-06,4.1924874255077867e-17,1.1752674282538011e-05,4.2189371831483115e-06,0.10447764030269437,0.00056989442411367391,2.5845253738265547e-06,1.3928149172817648e-09,2.3782431161225802e-10,4.0142981435151095e-09,1.2578020825958372e-09,0.052541673085785105,4.2043981285974712e-09,3.4511449937449089e-11,8.5934863930852903e-06,4.5042469093472633e-10
0.07670006583791275,0.0034009152063710054,0.84210526299999999,0.0,0.0,0.0,7.1517549662163414e-05,0.026096074078174603,3.6247714587826493e-07,6.9474661027124252e-05,1.1600782414332208e-06,4.1224230271725873e-17,1.179219409551294e-05,4.1400415632851302e-06,0.10448203439303895,0.00056899612090830897,2.5323959410097189e-06,1.3662511652484936e-09,2.3353213006856334e-10,3.9011109393927969e-09,1.2385076759101671e-09,0.052543374889828562,4.1396468035518632e-09,3.4022482191158603e-11,8.4765072727975876e-06,4.45672338331552e-10
0.07670877187258796,0.0034009202231701048,0.84210526299999999,0.0,0.0,0.0,7.0109433971906848e-05,0.026094507669421452,3.5729772934829992e-07,6.9070559897415677e-05,1.1434421746070482e-06,4.0529362222744919e-17,1.1831487313877704e-05,4.0623507319307126e-06,0.10448636690843068,0.00056810814942870238,2.4810188266939245e-06,1.3400488089960339e-09,2.2929582226689122e-10,3.7904252341212543e-09,1.2193899192379184e-09,0.052545050384172225,4.0754988224787931e-09,3.3537356775017033e-11,8.3603486135348457e-06,4.4091697555858828e-10
0.07671747790726316,0.0034009251752500115,0.84210526299999999,0.0,0.0,0.0,6.8724421865614356e-05,0.026092972643209623,3.5216015007020576e-07,6.8666560275882746e-05,1.1269429144360172e-06,3.9840377881353373e-17,1.1870548262812791e-05,3.9858533267788219e-06,0.10449063835544571,0.00056723047297242625,2.4303916182743251e-06,1.3142069295819379e-09,2.2511529330099708e-10,3.6822098524948874e-09,1.2004498360421408e-09,0.052546699815870963,4.0119573536531442e-09,3.3056113154091959e-11,8.2450209480642585e-06,4.3615970440747533e-10
0.07672618394193836,0.0034009300630441636,0.84210526299999999,0.0,0.0,0.0,6.7362267309663889e-05,0.026091468630364142,3.4706478610764712e-07,6.8262695432192509e-05,1.1105815857709768e-06,3.9157379249557732e-17,1.1909371473849278e-05,3.9105379647253577e-06,0.10449484924499115,0.00056636305262220484,2.3805117365265425e-06,1.2887245407478143e-09,2.2099043763854765e-10,3.5764350179863035e-09,1.1816883702083561e-09,0.05254832343319786,3.9490251068977161e-09,3.2578787989782552e-11,8.1305345520637311e-06,4.3140161502216729e-10
