Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12)
3.7406478028374986e-08,0.0029014561934707396,0.84210526299999999,0.0,0.0,0.0,0.052631578997606433,0.10526315799632445,1.1114902440028118e-12,2.3934354909973877e-12,1.2819052851119819e-12,3.7942516408212506e-23,1.2346577742807931e-16,1.4983362380468509e-16,2.588307435811033e-17,3.4785005445041451e-17,9.851172790548208e-18,1.4428027342544904e-19,1.505008794872278e-17,7.070864328095017e-23,2.642719057508002e-24,2.2058385107523032e-23,3.3265285017332185e-24,2.7462545646792332e-38,1.500972251293322e-21,2.0941930770411111e-21,1.0322479462842163e-18
4.091755722710962e-08,0.0029014561934702972,0.84210526299999999,0.0,0.0,0.0,0.052631578997381759,0.10526315799594681,1.1831653574156573e-12,2.6180879650877839e-12,1.4348696741208204e-12,4.2470038579004044e-23,1.5003992611230902e-16,1.8545721929891897e-16,3.4808260815529831e-17,4.1618831412965529e-17,1.2185359014062378e-17,1.6419619421820445e-19,1.5253740665199923e-17,9.2439071783066676e-23,3.3160596048455459e-24,3.0548546666866911e-23,4.359135055181054e-24,4.0517660692170952e-38,1.8940591486018043e-21,2.3951810541928094e-21,1.2577299804739974e-18
4.4428636425844256e-08,0.002901456193469852,0.84210526299999999,0.0,0.0,0.0,0.052631578997157084,0.10526315799556868,1.2543767855139932e-12,2.842739852264581e-12,1.5882961592833884e-12,4.701123812664111e-23,1.7881537205079897e-16,2.2510456180690727e-16,4.5543193196645236e-17,4.9065058385716949e-17,1.4780812764500173e-17,1.8449453493788858e-19,1.5457454150332265e-17,1.1800444514733388e-22,4.073408313617754e-24,4.1081198908961083e-23,5.5584326640632917e-24,5.7803008300618393e-38,2.3384349096498207e-21,2.7021760135303377e-21,1.5041448130751329e-18
4.793971562457889e-08,0.0029014561934694056,0.84210526299999999,0.0,0.0,0.0,0.052631578996932396,0.10526315799519023,1.3252802988509124e-12,3.0673911530730949e-12,1.742029100835218e-12,5.1561508339530088e-23,2.0966321302920357e-16,2.6878580377961329e-16,5.8227635191957745e-17,5.7123638582078164e-17,1.7637720234733355e-17,2.0515090406739349e-19,1.5661223686336811e-17,1.4766918771063442e-22,4.9154289779573735e-24,5.3897304333381811e-23,6.9283621162177468e-24,8.0163122282243352e-38,2.8350378555043383e-21,3.0147448245153541e-21,1.7708520335282593e-18
5.1450794823313526e-08,0.002901456193468959,0.84210526299999999,0.0,0.0,0.0,0.052631578996707715,0.1052631579948116,1.3959761395413594e-12,3.2920418680260633e-12,1.8959683825677202e-12,5.6117885922908566e-23,2.4245940740452871e-16,3.1650763012054201e-16,7.2993031105314861e-17,6.5794524226908391e-17,2.0756038981227521e-17,2.2614943047923422e-19,1.5865046631373108e-17,1.8169358526948532e-22,5.8426057219165154e-24,6.9239495042744054e-23,8.4719031248727478e-24,1.0852300419849441e-37,3.3847534803509527e-21,3.3326061440986706e-21,2.0572111047300641e-18
5.496187402204816e-08,0.002901456193468512,0.84210526299999999,0.0,0.0,0.0,0.052631578996483019,0.1052631579944328,1.4665351181534218e-12,3.5166919976189214e-12,2.0500433146084401e-12,6.0678278558941251e-23,2.7708509731967347e-16,3.6827488845384636e-16,8.9963801221309331e-17,7.5077667549381884e-17,2.4135605711339367e-17,2.4747876524965751e-19,1.6068921204693326e-17,2.2033460234678551e-22,6.8553102471287569e-24,8.735145404917586e-23,1.0191386103016405e-23,1.4388412353948544e-37,3.9884388090160342e-21,3.6555593802477147e-21,2.3625890058240091e-18
6.198403241951742e-08,0.0029014561934676175,0.84210526299999999,0.0,0.0,0.0,0.052631578996033636,0.10526315799367496,1.6074130649088041e-12,3.965990502638816e-12,2.3584300006560456e-12,6.9806073418216382e-23,3.5138530331161253e-16,4.8395806198175914e-16,1.3097628390346191e-16,9.5480536171213271e-17,3.1677369599403259e-17,2.9110171370120871e-19,1.6476820617233687e-17,3.124750008560458e-22,9.1383019328427961e-24,1.3286401736785383e-22,1.4164548801900217e-23,2.4003140845074786e-37,5.3610346143147932e-21,4.3162465028700871e-21,3.0279472914311511e-18
6.90061908169867e-08,0.002901456193466721,0.84210526299999999,0.0,0.0,0.0,0.052631578995584224,0.10526315799291695,1.7481167554050723e-12,4.4152866718770442e-12,2.6669873796579455e-12,7.8938920541739374e-23,4.3174082321043634e-16,6.158514050592959e-16,1.821096526584632e-16,1.1833186238081683e-16,4.0260220803521026e-17,3.35984645840852e-19,1.6884916194692341e-17,4.260746335806051e-22,1.1765788477762228e-23,1.9239953475200356e-22,1.8856843747456864e-23,3.7820399503062262e-37,6.959316678665333e-21,4.9961929244133049e-21,3.7621562446990505e-18
7.602834921445596e-08,0.002901456193465826,0.84210526299999999,0.0,0.0,0.0,0.052631578995134806,0.10526315799215882,1.8887298800975075e-12,4.8645805089990483e-12,2.9756325021934537e-12,8.8074364746798527e-23,5.1742397946049971e-16,7.63963590364594e-16,2.4410548417153903e-16,1.4363126418927756e-16,4.9880891457007994e-17,3.8211060406846536e-19,1.7293205124651753e-17,5.6306426937561362e-22,1.4738520773625164e-23,2.6792876351615569e-22,2.4273180762180322e-23,5.6926929187041325e-37,8.7896450186333565e-21,5.6951075434586808e-21,4.5607178124721177e-18
8.305050761192523e-08,0.002901456193464931,0.84210526299999999,0.0,0.0,0.0,0.052631578994685374,0.10526315799140065,2.0292955830234033e-12,5.3138720176336947e-12,3.2843228673126256e-12,9.7211148066829577e-23,6.0780437605065686e-16,9.2830077752458561e-16,3.1760524843285155e-16,1.7137835969520639e-16,6.0535962424388464e-17,4.2946883187312548e-19,1.7701685686998022e-17,7.2531775647887071e-22,1.8056939292690172e-23,3.6142577728811004e-22,3.0416307839998157e-23,8.2537917046336877e-37,1.0858318289145821e-20,6.4128094536012207e-21,5.419452044949067e-18
9.709482440686376e-08,0.002901456193463139,0.84210526299999999,0.0,0.0,0.0,0.052631578993786461,0.10526315798988418,2.3103877254791869e-12,6.2124480638461972e-12,3.9017384882602232e-12,1.1548574742140801e-22,8.0053968674360925e-16,1.3056705179365652e-15,5.0127230214256756e-16,2.3421410464674223e-16,8.4935423018735707e-17,5.2784983205214031e-19,1.8519216544402942e-17,1.1328228244996688e-21,2.5732012216501396e-23,6.1022729642953834e-22,4.4889786986480535e-23,1.5874780690359429e-36,1.5735706513917097e-20,7.9040439784056974e-21,7.3022227279689719e-18
9.999999999999998e-08,0.0029014561934613474,0.84210526299999999,0.0,0.0,0.0,0.052631578993600513,0.1052631579895705,2.3685368993403955e-12,6.3983243150213146e-12,4.0294523597888393e-12,1.1926589122567337e-22,8.41922918514565e-16,1.3918410757864176e-15,5.4585509115225565e-16,2.4843363517813812e-16,9.0493125701240149e-17,5.4880482540110788e-19,1.8688423033349772e-17,1.2327533859389931e-21,2.7492648840052453e-23,6.7404418334580302e-22,4.824877514685205e-23,1.8008446138016616e-36,1.687427996047799e-20,8.2217177168864452e-21,7.7155243549899073e-18
1.1113914120180229e-07,0.0029014561934613474,0.84210526299999999,0.0,0.0,0.0,0.052631578992887486,0.1052631579883677,2.5915046173542923e-12,7.1110148452239007e-12,4.5191274576612488e-12,1.337595579288526e-22,1.0054076190632051e-15,1.748001417856909e-15,7.3773242091352836e-16,3.0683539721125045e-16,1.1342452790598862e-16,6.3107062748440461e-19,1.9337499706822172e-17,1.665584204481573e-21,3.4792944446195937e-23,9.5797112265650804e-22,6.2287681453763885e-23,2.7959696657857273e-36,2.1651741370313761e-20,9.4689850350905041e-21,9.3759499346635829e-18
1.251834579967408e-07,0.002901456193459556,0.84210526299999999,0.0,0.0,0.0,0.052631578991988441,0.10526315798685114,2.8726227809292209e-12,8.0095723839312334e-12,5.136515372882127e-12,1.5203333723411237e-22,1.2203523787927387e-15,2.2553139638268073e-15,1.0290851433936589e-15,3.8923984915313185e-16,1.4598109794550965e-16,7.3910912743981818e-19,2.0156531748389029e-17,2.3338246739996783e-21,4.5240165759562849e-23,1.4170499095998659e-21,8.2610871946021001e-23,4.588510371511119e-36,2.8644908502142118e-20,1.1107305639855448e-20,1.1622011550840004e-17
1.5327209158661787e-07,0.0029014561934559736,0.84210526299999999,0.0,0.0,0.0,0.05263157899019013,0.10526315798381777,3.4348549353040743e-12,9.8066598883018459e-12,6.3713069199190727e-12,1.8858136103304008e-22,1.6699861144693244e-15,3.4650382871601468e-15,1.7872509837658861e-15,5.8338138528931491e-16,2.2314241456819344e-16,9.6946053029468846e-19,2.1796814538315634e-17,4.143543029670734e-21,7.0296927064876327e-23,2.7567297525338974e-21,1.3204137517180422e-22,1.0675128319186753e-35,4.6131706899002424e-20,1.4601367659795235e-20,1.6521780345618863e-17
2.09449358766372e-07,0.0029014561934488075,0.84210526299999999,0.0,0.0,0.0,0.052631578986592598,0.10526315797775015,4.5593426879946861e-12,1.3400725498315979e-11,8.8409467096519464e-12,2.6167908673976746e-22,2.6162255515036039e-15,6.6657893102827655e-15,4.0389676034344557e-15,1.0888958823358327e-15,4.2476998901097994e-16,1.4862141015753315e-18,2.5086091187923034e-17,9.990462511019503e-21,1.3707943301599899e-22,7.6384013615808306e-21,2.6608259378768166e-22,3.9284767544466831e-35,9.6658417720966349e-20,2.2443218027658731e-20,2.7510984461345739e-17
2.6562662594612613e-07,0.0029014561934416405,0.84210526299999999,0.0,0.0,0.0,0.052631578982993824,0.10526315797168133,5.6838751230897599e-12,1.6994646427684266e-11,1.1310677002730147e-11,3.3477949121346176e-22,3.5990743941164935e-15,1.0909481129106807e-14,7.2991207981950736e-15,1.7505853666707458e-15,6.8829451909457914e-16,2.0763182428861866e-18,2.8386766181024419e-17,1.9203068253970949e-20,2.2611313044387216e-22,1.6153782393127403e-20,4.4708614690233088e-22,1.0271161542501664e-34,1.6997890488406402e-19,3.1402291226829157e-20,3.9646117234686298e-17
3.779811603056344e-07,0.002901456193427306,0.84210526299999999,0.0,0.0,0.0,0.052631578975792466,0.10526315795953999,7.9331020288182045e-12,2.4182062806775772e-11,1.6250475807248418e-11,4.8099031093061094e-22,5.5941202432543591e-15,2.2534439745180107e-14,1.6937804244356294e-14,3.5414902381486557e-15,1.3925361997308387e-15,3.4665676510568029e-18,3.502074563554542e-17,5.0023324968929534e-20,4.7112148038848813e-22,4.9323317574849255e-20,9.5037773492700677e-22,4.4163935645144645e-34,3.9986642458323054e-19,5.2519632434692713e-20,6.5454860164683141e-17
4.903356946651427e-07,0.0029014561934129694,0.84210526299999999,0.0,0.0,0.0,0.052631578968585994,0.10526315794739365,1.0182549837994225e-11,3.1368920351004038e-11,2.1190750790407584e-11,6.272152248403335e-22,7.6103356721748861e-15,3.8351528657775533e-14,3.076384623096206e-14,5.9547292601092199e-15,2.3246327821265402e-15,5.1269593333282772e-18,4.1696680814994867e-17,9.9048720314829794e-20,8.0557069394540534e-22,1.0946054861734946e-19,1.6424430746335698e-21,1.2443525635606323e-33,7.5545597065188424e-19,7.7751588173935389e-20,9.2452765976622322e-17
7.150447633841592e-07,0.00290145619338429,0.84210526299999999,0.0,0.0,0.0,0.052631578954157557,0.10526315792308595,1.4682141745885638e-11,4.5741020363866602e-11,3.107282432983448e-11,9.197101481989861e-22,1.1659779326046387e-14,8.2625379063615437e-14,7.1106183444124069e-14,1.2640217987164057e-14,4.8115114015630937e-15,9.1862643213506087e-18,5.5163172981347604e-17,2.6017093981947515e-19,1.7441463015824301e-21,3.5309276746258351e-19,3.5957656849859368e-21,5.853164533981204e-33,1.9503737778779181e-18,1.3946414008491509e-19,1.4709429924495232e-16
9.397538321031757e-07,0.002901456193355603,0.84210526299999999,0.0,0.0,0.0,0.052631578939708414,0.10526315789875804,1.9182684400427294e-11,6.0111024498088909e-11,4.0956977388030296e-11,1.2122666222761861e-21,1.5735253209046111e-14,1.4381169862909393e-13,1.2844146027035687e-13,2.1796194760119862e-14,8.0716575642547358e-15,1.4162895117697373e-17,6.8771958155635474e-17,5.0979657184228674e-19,3.0435680886080793e-21,8.0517228909776909e-19,6.3107161878135456e-21,1.7216372397065392e-32,3.8901727869883529e-18,2.1514875221592283e-19,2.0209238124865348e-16
9.999999999999997e-07,0.0029014561933269067,0.84210526299999999,0.0,0.0,0.0,0.052631578935830946,0.10526315789223209,2.0389480294249141e-11,6.396338613154601e-11,4.3607357636876059e-11,1.2907140012279019e-21,1.6832029307769425e-14,1.631049751913541e-13,1.4672018161464971e-13,2.4668949460569094e-14,9.0640831403113679e-15,1.5637619238442113e-17,7.2442341250990449e-17,5.9250632583234328e-19,3.4535890214927366e-21,9.7261710973082358e-19,7.1687111209516956e-21,2.2247163837795124e-32,4.5598450277771658e-18,2.3757963128683403e-19,2.1682930587142522e-16
1.1644629008221921e-06,0.0029014561933269067,0.84210526299999999,0.0,0.0,0.0,0.05263157892523844,0.10526315787440979,2.3684209613189843e-11,7.4479010618552978e-11,5.0843280558772112e-11,1.5048867365441109e-21,1.9834912136639871e-14,2.2199133541620593e-13,2.0287557480164627e-13,3.3410894711626705e-14,1.2028039249335698e-14,1.9965743781359039e-17,8.2508787820996456e-17,8.5226797544899619e-19,4.7055681584417689e-21,1.5292544198422244e-18,9.7909653701428368e-21,4.0251905638798755e-32,6.7099869628716782e-18,3.0341773158235482e-19,2.5704064363980315e-16
1.3891719695412086e-06,0.002901456193298204,0.84210526299999999,0.0,0.0,0.0,0.052631578910747545,0.10526315785004106,2.8186747304076409e-11,8.8845051229763311e-11,6.0731799829874757e-11,1.7975724441452084e-21,2.395776811844834e-14,3.1723997568953714e-13,2.9450852623927588e-13,4.7472297406479074e-14,1.6609011083142604e-14,2.651003840561052e-17,9.6360404404615456e-17,1.289751731011992e-18,6.7317682803435939e-21,2.5909032359717522e-18,1.4039950069584537e-20,8.1465782373850294e-32,1.0535627849941174e-17,4.0297988911748263e-19,3.1191929919954868e-16
1.8385901069792416e-06,0.0029014561932407725,0.84210526299999999,0.0,0.0,0.0,0.052631578881702633,0.10526315780124164,3.7194958903840321e-11,1.175715263007432e-10,8.0515705366160797e-11,2.3831471123387049e-21,3.2267819533290848e-14,5.591870137041544e-13,5.2970433381916031e-13,8.2891114785126402e-14,2.7417533242544191e-14,4.1554065792034597e-17,1.2436594512656931e-16,2.4521364675265367e-18,1.18819733139708e-20,5.9707998723772298e-18,2.4855154992288424e-20,2.5037950340542046e-31,2.1604037385687278e-17,6.3188803267697494e-19,4.2163415257551854e-16
2.2880082444172745e-06,0.0029014561931833094,0.84210526299999999,0.0,0.0,0.0,0.05263157885257301,0.10526315775235885,4.6207522810563878e-11,1.4629091567937836e-10,1.0030914531774103e-10,2.9690039852915181e-21,4.0653394060577491e-14,8.7014607803904354e-13,8.3471849916254561e-13,1.2795761290534574e-13,4.003814386984279e-14,5.875160655239447e-17,1.5270360302858585e-16,4.0010154741054003e-18,1.8504758873184398e-20,1.1473685217948431e-17,3.8778741436572327e-20,5.9936400702482266e-31,3.7903638036777828e-17,8.9359691244308911e-19,5.3136148368756092e-16
2.8599689143633994e-06,0.0029014561931101335,0.84210526299999999,0.0,0.0,0.0,0.052631578815377153,0.10526315769002546,5.7684107564022304e-11,1.8283153727025979e-10,1.255140511926047e-10,3.7150323348514377e-21,5.1419143314748969e-14,1.3663300789899549e-12,1.3248222195294724e-12,1.991081736661207e-13,5.8148759201212239e-14,8.307581877559151e-17,1.891425084842459e-16,6.5312735875937543e-18,2.9076553228834311e-20,2.2437924290087331e-17,6.1022876573965579e-20,1.4601075783820869e-30,6.7224041180444382e-17,1.263790854135509e-18,6.7110602142657438e-16
3.4319295843095243e-06,0.0029014561930369065,0.84210526299999999,0.0,0.0,0.0,0.052631578778042039,0.10526315762755438,6.9168326989695943e-11,2.1936186967584747e-10,1.507356964286161e-10,4.4615561450313757e-21,6.2275188900136207e-14,1.975593805019659e-12,1.9300330030471715e-12,2.8553036130545103e-13,7.8033259084176201e-14,1.0951356244246628e-16,2.2590439282557737e-16,9.6881950308958328e-18,4.2061411543478263e-20,3.8879409291423575e-17,8.8360821970390472e-20,3.0232357423071204e-30,1.0707488525938926e-16,1.6661764329667321e-18,8.1094983753028282e-16
4.003890254255649e-06,0.0029014561929636288,0.84210526299999999,0.0,0.0,0.0,0.052631578740566766,0.10526315756494455,8.0660444109656381e-11,2.5588238310481675e-10,1.7597466322365736e-10,5.2085926480346774e-21,7.320867185752884e-14,2.698474441510912e-12,2.6512775566880975e-12,3.8703063382418973e-13,9.9236023036099618e-14,1.3752552190380704e-16,2.6290491980430249e-16,1.3472876456681625e-17,5.7470882969231559e-20,6.193559918717729e-17,1.2081704213420567e-19,5.6199533320401988e-30,1.5826995456258978e-16,2.092539143341975e-18,9.50844271109304e-16
4.575850924201774e-06,0.0029014561928903007,0.84210526299999999,0.0,0.0,0.0,0.052631578702950536,0.10526315750219505,9.2160675250923161e-11,2.9239341380289814e-10,2.0123142975181025e-10,5.9561559971130999e-21,8.421079487930845e-14,3.5353767421104272e-12,3.4893329829109455e-12,5.0342224791384401e-13,1.2143515536627421e-13,1.6673069202035913e-16,3.0008451282939485e-16,1.7886827168752256e-17,7.5313685484587168e-20,9.2727109087921346e-17,1.5840999999306142e-19,9.6359578747788315e-30,2.2139028914854632e-16,2.5370757656381506e-18,1.0908013566040034e-15
5.147811594147899e-06,0.002901456192816922,0.84210526299999999,0.0,0.0,0.0,0.052631578665192649,0.10526315743930512,1.0366921264910527e-10,3.288952219222241e-10,2.2650642053652832e-10,6.7042587575387809e-21,9.5274820937144854e-14,4.486632113167077e-12,4.4449014691289517e-12,6.3451824723011656e-13,1.443850675569677e-13,1.9683840098242292e-16,3.3739772369070249e-16,2.2931588354575242e-17,9.5596968712248205e-20,1.3239193474690738e-16,2.0115483335248348e-19,1.5490615137213581e-29,2.9688464010278321e-16,2.9953589802918644e-18,1.230864081930125e-15
5.719772264094024e-06,0.0029014561927434928,0.84210526299999999,0.0,0.0,0.0,0.052631578627292466,0.10526315737627406,1.1518622906332599e-10,3.6538801222787268e-10,2.5180001702752278e-10,7.4529122196642577e-21,1.0639506339888295e-13,5.5525176196206075e-12,5.5186234666195547e-12,7.8013498064823355e-13,1.6789550109086907e-13,2.2762347428412698e-16,3.7480934794417138e-16,2.8608588984702463e-17,1.1832672155943303e-19,1.8206270699363129e-16,2.4906421959507767e-19,2.3684397460435582e-29,3.8510553587523681e-16,3.4639590811399056e-18,1.3710268295522535e-15
6.291732934040149e-06,0.0029014561926700134,0.84210526299999999,0.0,0.0,0.0,0.052631578589249398,0.10526315731310137,1.267118741342417e-10,4.0187192257388265e-10,2.7711254919067168e-10,8.202126149996169e-21,1.1756786099175909e-13,6.733245675122687e-12,6.7110669730786637e-12,9.4009178353795462e-13,1.9184319440388483e-13,2.5894004814101389e-16,4.1229658546877018e-16,3.4919255927991429e-17,1.4350755110853856e-19,2.4287628787723387e-16,3.021479067767515e-19,3.4757114642054839e-29,4.8628923620426786e-16,3.9406543727525228e-18,1.5112703808694444e-15
7.435654273932399e-06,0.0029014561925229023,0.84210526299999999,0.0,0.0,0.0,0.052631578512732514,0.10526315718632902,1.4978960771300836e-10,4.7481354387528532e-10,3.2779564891492448e-10,9.7022717735728948e-21,1.4005973890333845e-13,9.4399754333797578e-12,9.4542652614393654e-12,1.3023121690548166e-12,2.4066873120972851e-13,3.2271614325238171e-16,4.8742732966858928e-16,4.9447637260250929e-17,2.0123865273913252e-19,4.024999770228447e-16,4.2387247713200941e-19,6.809158466805322e-29,7.2829738314051384e-16,4.9114527773172247e-18,1.7920258264738091e-15
8.42607596002476e-06,0.002901456192395367,0.84210526299999999,0.0,0.0,0.0,0.052631578446016791,0.10526315707610584,1.6979971397382516e-10,5.3793946127702746e-10,3.717416154093993e-10,1.1003008107182293e-20,1.5968217356616629e-13,1.2156090383480539e-11,1.2217741164698789e-11,1.6605984132245831e-12,2.8367260238214297e-13,3.7884392462855714e-16,5.5259460040827578e-16,6.4088143353475712e-17,2.591758986083371e-19,5.8745953007305884e-16,5.4605215455594146e-19,1.1265905415462184e-28,9.8110937311127569e-16,5.7658364017438125e-18,2.0354050523935505e-15
