Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40)
0.07839326561507749,0.002529170842077525,0.84210526299999999,0.0,0.0,0.0,0.052631559458786233,0.10526313296849302,7.0216944280897015e-11,2.9097848878598823e-09,1.0495433592708492e-08,1.4936490151023641e-21,4.9343612723758614e-14,8.8746435045757172e-09,1.1267692086650203e-08,1.4607409187472751e-09,8.7790427909966072e-11,1.4283104810164712e-14,7.3424916949684144e-17,1.1861000034423824e-13,8.9322505706838894e-19,1.2877815941248461e-11
0.08052315492640912,0.0025291708403966614,0.84210526299999999,0.0,0.0,0.0,0.052631557883313605,0.10526313102101829,7.5263370952533024e-11,3.0942174065468187e-09,1.1249737465214505e-08,1.6009971548355067e-21,5.2874459148927357e-14,9.6827069505381122e-09,1.226983043525696e-08,1.5570674706988822e-09,9.4349805449610235e-11,1.5398517228859547e-14,7.9106121510324174e-17,1.36274488780148e-13,9.7591774354388584e-19,1.4340871089094428e-11
0.08265304423774074,0.0025291708386125386,0.84210526299999999,0.0,0.0,0.0,0.052631556200966025,0.10526312894330007,8.0617955661963064e-11,3.2907162619430298e-09,1.2050102486069734e-08,1.7149004498138436e-21,5.6627755796144257e-14,1.0550700748314235e-08,1.3343384758051632e-08,1.6593311499004485e-09,1.0134510240999084e-10,1.6594878965544184e-14,8.5198004919223514e-17,1.5635796280666092e-13,1.0649830227622405e-18,1.5938384609900344e-11
0.08478293354907236,0.002529170836718928,0.84210526299999999,0.0,0.0,0.0,0.052631554405020521,0.10526312672710998,8.6298735244137035e-11,3.5001189544266514e-09,1.2899224637707267e-08,1.8357425766814914e-21,6.061793228454963e-14,1.1482592575813196e-08,1.4492858416978149e-08,1.767955514117069e-09,1.0880661941543133e-10,1.7878611410008057e-14,9.1732997116322773e-17,1.7917359792108122e-13,1.1608799879241395e-18,1.7680693103214308e-11
0.08691282286040398,0.0025291708347092235,0.84210526299999999,0.0,0.0,0.0,0.052631552488322783,0.1052631243636907,9.232477673464538e-11,3.7233224934485789e-09,1.3799953884786021e-08,1.9639291259539473e-21,6.4860400473050241e-14,1.2482623248066991e-08,1.5723047312979584e-08,1.8833940043064736e-09,1.1676703428717096e-10,1.925671904110957e-14,9.8746452418615057e-17,2.0507361539130691e-13,1.2641043753778065e-18,1.9578880442217601e-11
0.08904271217173561,0.0025291708325764282,0.84210526299999999,0.0,0.0,0.0,0.052631550443258381,0.10526312184372037,9.8716227703734836e-11,3.9612883227668873e-09,1.4755301697074513e-08,2.0998886726338995e-21,6.9371626290801692e-14,1.3555327618009815e-08,1.7039059898167129e-08,2.0061322827081201e-09,1.2526161494478373e-10,2.0736849355688838e-14,1.0627694861426605e-16,2.3445418653451263e-13,1.3751921224089806e-18,2.164483806816558e-11
0.09117260148306723,0.0025291708303131297,0.84210526299999999,0.0,0.0,0.0,0.05263154826172204,0.10526311915727474,1.0549436812799616e-10,4.2150476350234214e-09,1.5768448802064286e-08,2.244073879520945e-21,7.4169207456621039e-14,1.4705557184494389e-08,1.8446338611318459e-08,2.1366907872361687e-09,1.3432845345491423e-10,2.2327357600721057e-14,1.1436661002210967e-16,2.6776061407325407e-13,1.4947231592232774e-18,2.3891330863382679e-11
0.09330249079439885,0.002529170827911479,0.84210526299999999,0.0,0.0,0.0,0.052631545935084789,0.10526311629378653,1.1268166378657936e-10,4.4857071140787577e-09,1.6842753165357098e-08,2.3969626329370869e-21,7.9271957765869542e-14,1.5938504593131495e-08,1.9950682881589789e-08,2.2756275243997746e-09,1.4400872412176524e-10,2.4037378540606271e-14,1.2306146547666837e-16,3.0549311613669368e-13,1.6233256225397542e-18,2.6332069296818909e-11
0.09543238010573048,0.0025291708253631644,0.84210526299999999,0.0,0.0,0.0,0.05263154345415872,0.1052631132420021,1.2030182110484387e-10,4.7744551467608085e-09,1.7981758187304913e-08,2.5590592092290558e-21,8.4699998958434769e-14,1.725973023639562e-08,2.1558273857542434e-08,2.4235411254225284e-09,1.5434697037567709e-10,2.5876908139267152e-14,1.3241185537048357e-16,3.4821360440118433e-13,1.7616807300754506e-18,2.8981788624006715e-11
0.0975622694170621,0.002529170822659389,0.84210526299999999,0.0,0.0,0.0,0.052631540809159168,0.10526310998993473,1.2837984337743243e-10,5.0825685502262559e-09,1.9189201105672874e-08,2.7308954705909138e-21,9.0474860840168583e-14,1.8675191177291961e-08,2.3275701032094499e-08,2.581074192177734e-09,1.6539142321246885e-10,2.7856892602345456e-14,1.424728753192652e-16,3.9655291104056701e-13,1.9105280325474262e-18,3.1856336005303835e-11
0.09969215872839372,0.002529170819790842,0.84210526299999999,0.0,0.0,0.0,0.052631537989664197,0.10526310652481453,1.3694208822684835e-10,5.4114198560191306e-09,2.0469021582820438e-08,2.9130320871467016e-21,9.6619590302981967e-14,2.019127261396564e-08,2.5109990925971724e-08,2.748916958423652e-09,1.7719435400353723e-10,2.9989326682710565e-14,1.533048658061169e-16,4.5121873217576464e-13,2.0706712346434935e-18,3.4972766430130659e-11
0.09999999999999998,0.002529170816747673,0.84210526299999999,0.0,0.0,0.0,0.052631537567071118,0.10526310600557159,1.3822129776652481e-10,5.4607512058716863e-09,2.0660228240783261e-08,2.9402435082323979e-21,9.7539742457603938e-14,2.0419119095337109e-08,2.538521095704772e-08,2.7740718479485183e-09,1.7896630671253504e-10,3.0310907420460786e-14,1.5493805739060897e-16,4.5968885079476e-13,2.0948024304096062e-18,3.5444271606078575e-11
0.10182204803972535,0.002529170816747673,0.84210526299999999,0.0,0.0,0.0,0.052631534984570912,0.10526310283303505,1.4601632611214836e-10,5.7624851910939595e-09,2.1825370449708874e-08,3.10605978135313e-21,1.0315887027941751e-13,2.1814822120409323e-08,2.70686380054641e-08,2.9278112942443648e-09,1.898124666359163e-10,3.2287365464743078e-14,1.6497396846651866e-16,5.1300491800627441e-13,2.2429849727911462e-18,3.8349448445482875e-11
0.10395193735105697,0.002529170813519462,0.84210526299999999,0.0,0.0,0.0,0.052631531782048824,0.10526309890009534,1.5563179967267782e-10,6.13735280313436e-09,2.3262618574496803e-08,3.3106005901336001e-21,1.1011914977416115e-13,2.3553186933924269e-08,2.9159638035113908e-08,3.1185550854992146e-09,2.0330733436806109e-10,3.4765446972707923e-14,1.7755273609205414e-16,5.8280147086664012e-13,2.4284221931542171e-18,4.2006180841953468e-11
0.10608182666238859,0.00252917081009519,0.84210526299999999,0.0,0.0,0.0,0.052631528369489457,0.10526309471053837,1.6581928367368304e-10,6.5377322813930025e-09,2.4785365820864053e-08,3.5273091397825067e-21,1.1752878604081711e-13,2.5414254596635853e-08,3.139152409599048e-08,3.3220070245671604e-09,2.1774588627905624e-10,3.7439427078577853e-14,1.9112080362943651e-16,6.6160538227060941e-13,2.6280223038709057e-18,4.5964321631620157e-11
0.10821171597372022,0.0025291708064632077,0.84210526299999999,0.0,0.0,0.0,0.052631524733452256,0.10526309024788431,1.766111452777837e-10,6.9654645245121482e-09,2.639845005484457e-08,3.7568739277752196e-21,1.2541820016249243e-13,2.740649728864753e-08,3.3773405524554912e-08,3.5390918524557766e-09,2.3320094919995471e-10,4.0326732718833532e-14,2.0576564962278506e-16,7.5053324130137715e-13,2.8429207093400239e-18,5.0246930833523872e-11
0.11012861635391867,0.0025291708030066697,0.84210526299999999,0.0,0.0,0.0,0.052631521258120567,0.10526308598349716,1.868686457399088e-10,7.3754458865893159e-09,2.7931661374549608e-08,3.9750716686270478e-21,1.3295582334688927e-13,2.9319181511505423e-08,3.6053371002324716e-08,3.7469463159456192e-09,2.4804504446485678e-10,4.3123504138245946e-14,2.1994594201223076e-16,8.4025437874840043e-13,3.0504333905098787e-18,5.4399253545503955e-11
0.11204551673411713,0.002529170799362468,0.84210526299999999,0.0,0.0,0.0,0.052631517579071536,0.10526308147006259,1.9766921042797743e-10,7.8107387544446018e-09,2.9546044925712494e-08,4.2048213733182899e-21,1.4093396187253082e-13,3.1352594243920328e-08,3.8470253016874575e-08,3.9674298468041345e-09,2.6383945518293497e-10,4.6123868255033197e-14,2.3515290728179521e-16,9.4019940093690567e-13,3.272328665275302e-18,5.8854123611095476e-11
0.11396241711431558,0.0025291707955206683,0.84210526299999999,0.0,0.0,0.0,0.052631513684534642,0.10526307669314335,2.0903998240657924e-10,8.2730030656957645e-09,3.1245657705591158e-08,4.4467004106750567e-21,1.493798006030883e-13,3.3514330709818842e-08,4.1032066437556105e-08,4.2013780612608014e-09,2.8065210545740583e-10,4.9344508866868562e-14,2.5147016728973947e-16,1.0514882564957086e-12,3.509678579912278e-18,6.3632563852409483e-11
0.11587931749451404,0.002529170791470835,0.84210526299999999,0.0,0.0,0.0,0.052631509562032101,0.10526307163743395,2.2100929747626891e-10,8.7640147433603458e-09,3.303473497417549e-08,4.7013115189205445e-21,1.5832236597608688e-13,3.5812506384749224e-08,4.3747321808939144e-08,4.4496861549898771e-09,2.9855656753518528e-10,5.280363450735381e-14,2.6898894208028769e-16,1.1753591199066322e-12,3.7636498134843676e-18,6.8757172063282806e-11
0.11779621787471249,0.0025291707872020165,0.84210526299999999,0.0,0.0,0.0,0.052631505198333622,0.10526306628670513,2.3360671759549282e-10,9.2856740871232528e-09,3.4917695247509116e-08,4.969283516304461e-21,1.6779266803868224e-13,3.8255796704656612e-08,4.6625058933947376e-08,4.7133136338129254e-09,3.1763259745379091e-10,5.6521118523556389e-14,2.8780874513704705e-16,1.3131787764962972e-12,4.0355121303041307e-18,7.4252259479944997e-11
0.11971311825491095,0.002529170782702714,0.84210526299999999,0.0,0.0,0.0,0.052631500579406472,0.10526306062374345,2.4686306302130278e-10,9.840014938124803e-09,3.6899145099410455e-08,5.2512719844705402e-21,1.7782385524574447e-13,4.0853481235284762e-08,4.9674883942431329e-08,4.9932895767805837e-09,3.3796672254141787e-10,6.051866247672887e-14,3.0803819363222203e-16,1.4664558028896393e-12,4.3266500715883136e-18,8.0144008046834612e-11
0.1216300186351094,0.0025291707779608657,0.84210526299999999,0.0,0.0,0.0,0.052631495690362497,0.10526305463028668,2.6081044280826649e-10,1.0429214347098813e-08,3.8983883717376535e-08,5.547959916842762e-21,1.8845138699800309e-13,4.3615491299669197e-08,5.2907009058315616e-08,5.2907183157149754e-09,3.5965291300266747e-10,6.4819978601070559e-14,3.2979591248067587e-16,1.6368548406592649e-12,4.6385755463694155e-18,8.6460643309633951e-11
0.12354691901530786,0.002529170772963813,0.84210526299999999,0.0,0.0,0.0,0.052631490515402904,0.10526304828695751,2.7548228362749148e-10,1.105560251176188e-08,4.117690720701372e-08,5.8600583312244046e-21,1.9971322232140501e-13,4.655245980473677e-08,5.633229406435782e-08,5.6067853762389354e-09,3.8279333487035065e-10,6.9450986693122697e-14,3.5321150928370892e-16,1.8262111961958849e-12,4.9729410369419771e-18,9.3232617742681414e-11
0.1254638193955063,0.0025291707676982863,0.84210526299999999,0.0,0.0,0.0,0.052631485037758302,0.10526304157319061,2.9091335648325611e-10,1.1721673528645739e-08,4.3483412582041554e-08,6.188306837651126e-21,2.1165002016814989e-13,4.9675776294547458e-08,5.9962291862628559e-08,5.9427640325730001e-09,4.0749914677088989e-10,7.4440023647022186e-14,3.7842661210995733e-16,2.0365465126404279e-12,5.3315546166278094e-18,1.0049281770653309e-10
0.12738071977570475,0.0025291707621503765,0.84210526299999999,0.0,0.0,0.0,0.05263147923962256,0.10526303446715359,3.0713980030842579e-10,1.243009702062e-08,4.5908801287310304e-08,6.5334741397908208e-21,2.2430535943799801e-13,5.2997648203752872e-08,6.3809298896323682e-08,6.3000225890988662e-09,4.3389138239255709e-10,7.9818080498281504e-14,4.0559604286170342e-16,2.270087032860203e-12,5.716397468159186e-18,1.0827679949854581e-10
0.12910593011788335,0.0025291707569037847,0.84210526299999999,0.0,0.0,0.0,0.052631473731673241,0.10526302771719771,3.2245462942716931e-10,1.3106246960911216e-08,4.819792784090285e-08,6.8592494075069765e-21,2.3634808306661727e-13,5.6167897998059915e-08,6.7467952704605049e-08,6.640963227020741e-09,4.5919507795617301e-10,8.5018901510614154e-14,4.3185908710825793e-16,2.5021335763528079e-12,6.0869743828056577e-18,1.1576195833328583e-10
0.13083114046006195,0.002529170751405558,0.84210526299999999,0.0,0.0,0.0,0.052631467934218988,0.10526302061284808,3.3847241871432816e-10,1.3821235414936505e-08,5.0592124770381449e-08,7.1999776921304003e-21,2.4904709247240437e-13,5.951977072354482e-08,7.1323114677711233e-08,7.0014799564154624e-09,4.8607592950570851e-10,9.0589172544301535e-14,4.599764400423981e-16,2.7569109701105224e-12,6.4822871917649139e-18,1.2373278087664019e-10
0.13255635080224054,0.002529170745644122,0.84210526299999999,0.0,0.0,0.0,0.052631461831834196,0.10526301313520833,3.5522242890475766e-10,1.4577422879038283e-08,5.3095765414424801e-08,7.5562813833444945e-21,2.6244125705275431e-13,6.3064139531946276e-08,7.5385518735576034e-08,7.3828003104797537e-09,5.1464696343380196e-10,9.6558094218578056e-14,4.9009378827296393e-16,3.0365457273651178e-12,6.9042227565874337e-18,1.3222183125236641e-10
0.13428156114441914,0.0025291707396074155,0.84210526299999999,0.0,0.0,0.0,0.052631455408219951,0.10526300526432064,3.7273485655137515e-10,1.5377317345553799e-08,5.5713362954192786e-08,7.928802772606032e-21,2.7657205241315714e-13,6.6812597871788489e-08,7.966653680940902e-08,7.786235934774372e-09,5.4503056070025765e-10,1.029573417616359e-13,5.2236909987821704e-16,3.3433509634749422e-12,7.3548386842378751e-18,1.4126417316996647e-10
0.13600677148659773,0.0025291707332828774,0.84210526299999999,0.0,0.0,0.0,0.052631448646149527,0.1052629969791017,3.9104083659550895e-10,1.6223582866830277e-08,5.8449570793698524e-08,8.3182041073050809e-21,2.9148376381877246e-13,7.0777512426020571e-08,8.4178221917975486e-08,8.2131888283967228e-09,5.7735932654462471e-10,1.0982128003083339e-13,5.5697368631313479e-16,3.6798410047137162e-12,7.8363810003931942e-18,1.5089759779252272e-10
0.13773198182877633,0.0025291707266574277,0.84210526299999999,0.0,0.0,0.0,0.052631441527410214,0.10526298825727409,4.1017244196059554e-10,1.7119048444097821e-08,6.1309182494909091e-08,8.7251675815608138e-21,3.0722370494751385e-13,7.4972080284061502e-08,8.8933354660556189e-08,8.6651580661826853e-09,6.1177703090887425e-10,1.1718719594557219e-13,5.9409334985877392e-16,4.0487471723663592e-12,8.3513039449149084e-18,1.6116287594447464e-10
0.13945719217095492,0.0025291707197174543,0.84210526299999999,0.0,0.0,0.0,0.052631434032740836,0.10526297907529356,4.3016267999210796e-10,1.8066717190067081e-08,6.4297131241091552e-08,9.1503952598847555e-21,3.2384245283898414e-13,7.9410390438218087e-08,9.3945493225050341e-08,9.1437470083995587e-09,6.4843962455410195e-10,1.2509554659691971e-13,6.3392960806246601e-16,4.4530342849312065e-12,8.9022920881268688e-18,1.7210403624923826e-10
0.14118240251313352,0.002529170712448793,0.84210526299999999,0.0,0.0,0.0,0.052631426141765345,0.10526296940827175,4.5104548530971142e-10,1.9069775730782995e-08,6.7418488763453929e-08,9.5946089244679737e-21,3.4139410354670178e-13,8.4107489957126465e-08,9.9229027216199482e-08,9.650671036529473e-09,6.8751635485228231e-10,1.3359022817877433e-13,6.7670102028219452e-16,4.895918139127856e-12,9.4922848208894546e-18,1.837686722590005e-10
0.14290761285531212,0.002529170704836715,0.84210526299999999,0.0,0.0,0.0,0.052631417832921537,0.1052629592298937,4.7285570868547091e-10,2.0131603830538119e-08,7.067846367329453e-08,1.0058549837870016e-20,3.5993655008683701e-13,8.9079455338252955e-08,1.047992357401587e-07,1.0187765868247444e-08,7.2919098866081662e-10,1.427188678728104e-13,7.2264462674166476e-16,5.3808841478076434e-12,1.0124503767271632e-17,1.9620828262804765e-10
0.1446328231974907,0.0025291706968659077,0.84210526299999999,0.0,0.0,0.0,0.052631409083384546,0.1052629485123301,4.9562910167508633e-10,2.1255784203237766e-08,7.4082399158862478e-08,1.0542978415304073e-20,3.7953178243532495e-13,9.4343469464397599e-08,1.106723501335838e-07,1.075699649388145e-08,7.7366313979768995e-10,1.5253313654273782e-13,7.7201748956555559e-16,5.9117068145705436e-12,1.080248341706475e-17,2.0947864836293721e-10
0.1463580335396693,0.0025291706885204623,0.84210526299999999,0.0,0.0,0.0,0.052631399868985212,0.10526293722614373,5.1940229670647906e-10,2.2446112438256062e-08,7.7635770002708819e-08,1.1048673800225842e-20,4.002462112225627e-13,9.9917904496981935e-08,1.1686562165949677e-07,1.1360466766730737e-08,8.2114970944792307e-10,1.6308908445014951e-13,8.250983465240303e-16,6.4924702141306273e-12,1.1530105203005241e-17,2.2364025113184849e-10
0.1480832438818479,0.002529170679783855,0.84210526299999999,0.0,0.0,0.0,0.052631390164122473,0.10526292534018994,5.4421278228185041e-10,2.3706606960020577e-08,8.1344178868050906e-08,1.1576433335901871e-20,4.2215101778545849e-13,1.0582241108010432e-07,1.2339739453081332e-07,1.2000429684007109e-08,8.7188645331354893e-10,1.7444750266056878e-13,8.8218939043605988e-16,7.1275895734263463e-12,1.2311635617977834e-17,2.3875873718281679e-10
0.1498084542240265,0.002529170670638932,0.84210526299999999,0.0,0.0,0.0,0.052631379941669554,0.10526291282151105,5.7009887296306576e-10,2.5041518945032226e-08,8.5213351804776538e-08,1.2127071925931749e-20,4.4532253210091991e-13,1.1207801432079684e-07,1.3028718470551075e-07,1.2679298403736183e-08,9.2612968272761732e-10,1.866743099474579e-13,9.4361817319775365e-16,7.8218337145630241e-12,1.3151768784982178e-17,2.549054322841551e-10
0.1515336645662051,0.0025291706610678965,0.84210526299999999,0.0,0.0,0.0,0.05263136917287381,0.10526289963522366,5.9709967383203559e-10,2.6455342106523463e-08,8.9249132928980946e-08,1.2701421277163779e-20,4.6984263962491577e-13,1.187072170378833e-07,1.3755576493261394e-07,1.3399658044836552e-08,9.8415810410487433e-10,1.9984096637084851e-13,1.0097396400795643e-15,8.5803484517787649e-12,1.4055673916474593e-17,2.721579137936115e-10
0.1532588749083837,0.002529170651052291,0.84210526299999999,0.0,0.0,0.0,0.052631357827249134,0.10526288574439882,6.2525503911995872e-10,2.7952822231341892e-08,9.3457478230225316e-08,1.3300329018486654e-20,4.9579921873869192e-13,1.2573411075044124e-07,1.4522525652377326e-07,1.416427831459602e-08,1.046274804948297e-09,2.1402491492456459e-13,1.0809383009672398e-15,9.4086809638357307e-12,1.5029048381479597e-17,2.9060064651667478e-10
0.1549840852505623,0.0025291706405729856,0.84210526299999999,0.0,0.0,0.0,0.052631345872461134,0.10526287110993518,6.5460552471498468e-10,2.9538966335012155e-08,9.7844448463069296e-08,1.3924657689315449e-20,5.2328661066604804e-13,1.3318449487510976e-07,1.5331922833647619e-07,1.4976127006399131e-08,1.1128093955346708e-09,2.293100515349879e-13,1.1576305397654036e-15,1.0312804935848823e-11,1.6078176960835298e-17,3.1032568970716342e-10
0.15670929559274088,0.0025291706296101655,0.84210526299999999,0.0,0.0,0.0,0.052631333274204065,0.10526285569042382,6.851923342905777e-10,3.121905128871066e-08,1.0241620108432619e-07,1.4575283592287624e-20,5.5240612315657828e-13,1.4108600462854052e-07,1.6186280349123308e-07,1.5838384411944339e-08,1.184120312180756e-09,2.4578722441563675e-13,1.240267066695573e-15,1.1299146487981393e-11,1.7209997952102524e-17,3.3143348347825524e-10
0.15843450593491948,0.002529170618143315,0.84210526299999999,0.0,0.0,0.0,0.052631319996069591,0.10526283944200489,7.1705725882361279e-10,3.2998631756031679e-08,1.0717898120148021e-07,1.5253095505253293e-20,5.8326656895744496e-13,1.4946824815220404e-07,1.7088277437711859e-07,1.6754458692971934e-08,1.2605972864419652e-09,2.6355476319000868e-13,1.3293355153072414e-15,1.2374610843321438e-11,1.8432177018675746e-17,3.5403372391092192e-10
0.16015971627709807,0.0025291706061512085,0.84210526299999999,0.0,0.0,0.0,0.052631305999406248,0.10526282231821588,7.5024260929816644e-10,3.4883547255909248e-08,1.1213911150174689e-07,1.5958993248218716e-20,6.1598484016322706e-13,1.5836295337443302e-07,1.8040772651418081e-07,1.7728002255787753e-08,1.3426639849774054e-09,2.8271903737392946e-13,1.4253631819784264e-15,1.3546609527315018e-11,1.9753189598036406e-17,3.7824633719276044e-10
0.16188492661927667,0.0025291705936118995,0.84210526299999999,0.0,0.0,0.0,0.052631291243169634,0.10526280426983081,7.8479114243661853e-10,3.6879928146786416e-08,1.1730298113807684e-07,1.669388610187345e-20,6.5068651929096212e-13,1.6780412511220253e-07,1.9046817184851215e-07,1.8762929168664186e-08,1.4307808235412055e-09,3.033950444150869e-13,1.5289199086220263e-15,1.4823088038298604e-11,2.1182412802315759e-17,4.0420256424371638e-10
0.16361013696145527,0.002529170580502709,0.84210526299999999,0.0,0.0,0.0,0.0526312756837626,0.10526278524468975,8.207459793574564e-10,3.8994200309264596e-08,1.2267703355704388e-07,1.7458691075561387e-20,6.8750652739064919e-13,1.7782821290512723e-07,2.0109669206492165e-07,1.9863433658798463e-08,1.5254479556663017e-09,3.2570702672730391e-13,1.6406211055758006e-15,1.6212553871203192e-11,2.2730227940621205e-17,4.3204616855506046e-10
0.16533534730363386,0.002529170566800222,0.84210526299999999,0.0,0.0,0.0,0.052631259274864922,0.1052627651875193,8.5815051711590764e-10,4.1233088287040068e-08,1.2826775326205847e-07,1.825433102376572e-20,7.2658980905289063e-13,1.8847429006075626e-07,2.1232809250840713e-07,2.1034009721564949e-08,1.6272084342028001e-09,3.4978911615240984e-13,1.761130906719698e-15,1.7724104661858943e-11,2.4408134767527938e-17,4.6193478138867781e-10
0.16706055764581246,0.0025291705524802762,0.84210526299999999,0.0,0.0,0.0,0.052631241967252128,0.10526274403974246,8.9704833314474684e-10,4.3603616627798772e-08,1.3408165151449856e-07,1.9081732611480941e-20,7.6809205376074241e-13,1.9978424436411855e-07,2.2419956730189673e-07,2.2279471869258068e-08,1.7366515417233049e-09,3.7578600446047444e-13,1.8911654497127603e-15,1.9367456313046298e-11,2.6228878709406403e-17,4.9404140002770839e-10
0.16878576798799105,0.0025291705375179584,0.84210526299999999,0.0,0.0,0.0,0.052631223708602903,0.10526272173927895,9.3748308268755285e-10,4.6113109149696856e-08,1.4012525098655611e-07,1.9941824130440149e-20,8.121804524163392e-13,2.1180298086484265e-07,2.3675087623257569e-07,2.3604977038986264e-08,1.8544162826077992e-09,4.0385363773269813e-13,2.0314962704745679e-15,2.1152970913665533e-11,2.8206592494775723e-17,5.2855605643392347e-10
0.17051097833016965,0.0025291705218876037,0.84210526299999999,0.0,0.0,0.0,0.05263120444329486,0.10526269822033436,9.7949838940182624e-10,4.8769185846326906e-08,1.4640506939234818e-07,2.0835533169980534e-20,8.5903448709116092e-13,2.2457863710417674e-07,2.5002453395374442e-07,2.5016047670062855e-08,1.9811950255554396e-09,4.3415993138706757e-13,2.1829537957194552e-15,2.3091684180160336e-11,3.0356953633595354e-17,5.6568767547389531e-10
0.17223618867234824,0.0025291705055627903,0.84210526299999999,0.0,0.0,0.0,0.052631184112188048,0.10526267341317964,1.0231377293982483e-09,5.1579757133696032e-08,1.5292760213713219e-07,2.1763784148222368e-20,9.0884675123024381e-13,2.3816281108161987e-07,2.6406601201295182e-07,2.6518595950191727e-08,2.1177372810766372e-09,4.6688550227950718e-13,2.3464309157404623e-15,2.5195332208692409e-11,3.2697359351935686e-17,6.0566614384042847e-10
0.17396139901452684,0.0025291704885163427,0.84210526299999999,0.0,0.0,0.0,0.052631162652396236,0.10526264724391909,1.0684443090757291e-09,5.4553015137952412e-08,1.5969930403843391e-07,2.2727495711224869e-20,9.6182379665772928e-13,2.5261080218450536e-07,2.789239541675552e-07,2.8118949216593053e-08,2.2648535940470032e-09,5.0222441339951961e-13,2.5228866151666387e-15,2.7476377286070732e-11,3.5247120745767049e-17,6.4874461291557688e-10
0.17568660935670544,0.0025291704707203363,0.84210526299999999,0.0,0.0,0.0,0.052631139997045592,0.10526261963424839,1.115460937212627e-09,5.769742172349336e-08,1.6672657018798023e-07,2.372757800992935e-20,1.0181870027084038e-12,2.6798186521109669e-07,2.9465040538335991e-07,2.9823876482557439e-08,2.4234195262439061e-09,5.4038492556515851e-13,2.7133496339710732e-15,2.9948032450618373e-11,3.8027677965617221e-17,6.9520206109013948e-10
0.17741181969888403,0.002529170452146099,0.84210526299999999,0.0,0.0,0.0,0.052631116075020516,0.10526259050120179,1.1642298918808879e-09,6.1021692968665446e-08,1.7401571603924133e-07,2.4764929866965031e-20,1.0781734616697147e-12,2.8433947750746509e-07,3.1130105482911201e-07,3.1640616041597155e-08,2.5943796980860159e-09,5.8159024985892066e-13,2.9189221277743687e-15,3.2624284534801603e-11,4.1062838401871734e-17,7.4534614347057914e-10
0.17913703004106263,0.0025291704327642254,0.84210526299999999,0.0,0.0,0.0,0.052631090810697112,0.10526255975688913,1.2147927828576777e-09,6.4534779812019948e-08,1.8157295682152313e-07,2.584043584768981e-20,1.1420368735223342e-12,3.0175161911095063e-07,3.2893549307850787e-07,3.3576904080351649e-08,2.7787518528897086e-09,6.2607929347983535e-13,3.1407832912943842e-15,3.5519915393792662e-11,4.4379039972139923e-17,7.9951635946744868e-10
0.18086224038324122,0.002529170412544584,0.84210526299999999,0.0,0.0,0.0,0.052631064123663855,0.1052625273082228,1.2671904103167e-09,6.8245844617137092e-08,1.8940438639766465e-07,2.6954963252131413e-20,1.2100484417202531e-12,3.2029106564802215e-07,3.4761748361112836e-07,3.5641004207631932e-08,2.9776309008754276e-09,6.7410739055819684e-13,3.3801929033049766e-15,3.865052099052877e-11,4.8005641664411601e-17,8.5808757146275178e-10
0.18258745072541982,0.0025291703914563333,0.84210526299999999,0.0,0.0,0.0,0.052631035928430249,0.10526249305663536,1.321462620688054e-09,7.2164233439390237e-08,1.9751595569835699e-07,2.8109359046766503e-20,1.282497760445744e-12,3.4003569357119308e-07,3.6741524856321038e-07,3.7841737780372501e-08,3.1921928938762148e-09,7.2594700869468408e-13,3.6384947476741994e-15,4.2032528042599105e-11,5.1975243618855654e-17,9.2147391058305549e-10
0.18431266106759842,0.002529170369467942,0.84210526299999999,0.0,0.0,0.0,0.05263100613412347,0.1052624568977881,1.3776481606785691e-09,7.6299443824837342e-08,2.059134508815261e-07,2.9304446757270419e-20,1.3596936824520951e-12,3.6106879713860304e-07,3.884017685177668e-07,4.0188514877840655e-08,3.4236988754422862e-09,7.8188842095845239e-13,3.9171198600883675e-15,4.5683207925698755e-11,5.6324039116777386e-17,9.901331085424947e-10
0.186037871409777,0.002529170346547208,0.84210526299999999,0.0,0.0,0.0,0.052630974644174225,0.10526241872127165,1.4357845305403747e-09,8.0661088030395392e-08,2.1460247137957682e-07,3.054102334541315e-20,1.4419651553225991e-12,3.8347941634192347e-07,4.1065509594139887e-07,4.2691365743439013e-08,3.673498545096734e-09,8.4224033210236746e-13,4.217589545367386e-15,4.9620687518358787e-11,6.1092200867227638e-17,1.0645712975439624e-09
0.1877630817519556,0.0025291703226612843,0.84210526299999999,0.0,0.0,0.0,0.052630941355992063,0.10526237841029933,1.4959078377614825e-09,8.5258851626072966e-08,2.2358840801016093e-07,3.1819856095107989e-20,1.5296620127636601e-12,4.0736267477521819e-07,4.342586816732543e-07,4.5360972479184375e-08,3.943033670073867e-09,9.0733044712556826e-13,4.5415181072953952e-15,5.3863956711538221e-11,6.6324304047854452e-17,1.1453483233118593e-09
