Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76)
7.070119501579451e-05,0.0017864769177551448,0.84210526299999999,0.0,0.0,0.0,0.052631578980622519,0.10526315796166684,2.5799902630030289e-13,1.9144089422263993e-11,1.9025763540147284e-11,1.0499085003456599e-23,1.2111396968070333e-16,6.5803314754609162e-14,6.6275496087842943e-14,6.9309065265920349e-14,2.7909747443867639e-14,7.3948880881138282e-18,1.456788915539179e-19,2.466099286755388e-19,2.5209673627751119e-23,6.7857126056978344e-19,2.0613898465483609e-21,8.5339085484128762e-34
8.551538638458902e-05,0.001786476917747966,0.84210526299999999,0.0,0.0,0.0,0.052631578976518274,0.1052631579535879,3.1178171014357543e-13,2.3140487869291014e-11,2.3032911536911498e-11,1.2710370104488048e-23,1.4959120027566265e-16,9.7490522633339695e-14,9.8376667673047157e-14,1.0114967984481753e-13,3.9535373000271622e-14,1.0477275962912282e-17,1.8841312989798148e-19,3.7735358107229342e-19,3.7363359961465346e-23,1.2025839832186134e-18,3.0581807797575647e-21,1.7962120098663141e-33
9.999999999999998e-05,0.0017864769177407711,0.84210526299999999,0.0,0.0,0.0,0.052631578972490052,0.10526315794567224,3.644646227607421e-13,2.7043392386717229e-11,2.6958111214549685e-11,1.4876433242987776e-23,1.7829161076689943e-16,1.3491685769038218e-13,1.3637730075164795e-13,1.3805336506555641e-13,5.2445744809642394e-14,1.3900628986234033e-17,2.3347255472755092e-19,5.3287074131814345e-19,5.1720803820278999e-23,1.9278736573336662e-18,4.2362089417512654e-21,3.3801957140802658e-33
0.00010032957775338353,0.0017864769177407711,0.84210526299999999,0.0,0.0,0.0,0.052631578972398216,0.10526315794549194,3.6566446419457448e-13,2.7132144948186907e-11,2.7047506653469654e-11,1.4925764788107401e-23,1.7895450616411965e-16,1.3584258113889277e-13,1.3731804214229067e-13,1.3895945769587623e-13,5.2757259175982753e-14,1.3983234424438309e-17,2.3453550960200005e-19,5.3672780189294652e-19,5.2075952547922134e-23,1.9468264139734661e-18,4.2653536048110484e-21,3.4238548798194069e-33
0.00011514376912217803,0.0017864769177335599,0.84210526299999999,0.0,0.0,0.0,0.052631578968262149,0.1052631579373786,4.1964970244909985e-13,3.111922806920072e-11,3.1069729561912916e-11,1.7145368755517794e-23,2.0913492906083043e-16,1.8102994787329735e-13,1.8329998050356015e-13,1.8271643192074484e-13,6.7420627910137502e-14,1.7871714730394744e-17,2.8371637198111572e-19,7.2488995342681422e-19,6.941300958530652e-23,2.9534503017554331e-18,5.6883071007115792e-21,5.9839335183185477e-33
0.00014477215185976705,0.00178647691771909,0.84210526299999999,0.0,0.0,0.0,0.052631578959941368,0.10526315792109871,5.2793519422632782e-13,3.9080188690027586e-11,3.913762470699658e-11,2.1597516854196209e-23,2.7173665738907774e-16,2.9243995283604107e-13,2.970201233521609e-13,2.8799572506008953e-13,1.005996674337523e-13,2.6671024105102413e-17,3.9024796538048482e-19,1.1882077894811829e-18,1.1216419983885064e-22,5.9078674219538426e-18,9.1983291174449403e-21,1.5201270576428158e-32
0.00017143769632359715,0.0017864769177060114,0.84210526299999999,0.0,0.0,0.0,0.05263157895239625,0.10526315790638438,6.2576266578457101e-13,4.6230770546777594e-11,4.6426316499878816e-11,2.5619673157343747e-23,3.3032020509565769e-16,4.174838134823427e-13,4.2513413538803618e-13,4.0287787482750733e-13,1.3415137284486954e-13,3.5569955146773229e-17,4.9394696348216191e-19,1.7053330714427048e-18,1.6015385885012265e-22,9.8920466096348431e-18,1.3139615492534887e-20,3.0187462340685316e-32
0.00019810324078742725,0.0017864769176928806,0.84210526299999999,0.0,0.0,0.0,0.052631578944796704,0.10526315789160931,7.2395214283289458e-13,5.3368547752904931e-11,5.3741963915729828e-11,2.9656704521003448e-23,3.9073795259954886e-16,5.667540375474096e-13,5.7859872852308446e-13,5.3669958511744548e-13,1.705500537598544e-13,4.5224671505568243e-17,6.0367200673888637e-19,2.3184451607432784e-18,2.1744715014020457e-22,1.5418092853308531e-17,1.7845939016639735e-20,5.4497552497843351e-32
0.00022476878525125736,0.0017864769176796978,0.84210526299999999,0.0,0.0,0.0,0.052631578937142043,0.10526315787677228,8.2251219825230687e-13,6.0494066721274492e-11,6.1085208203478216e-11,3.3708964808852933e-23,4.527778045635439e-16,7.4082905563824435e-13,7.5816643324482405e-13,6.8933906697612464e-13,2.093211594686282e-13,5.5509322055303971e-17,7.1841254498951543e-19,3.0286400441956729e-18,2.842667887260453e-22,2.2766857731436133e-17,2.3335638220114056e-20,9.1349496369866326e-32
0.00025143432971508746,0.0017864769176664625,0.84210526299999999,0.0,0.0,0.0,0.052631578929431572,0.10526315786187221,9.2144999051304604e-13,6.7607766071948831e-11,6.8456584675619728e-11,3.7776749425119221e-23,5.1627477145314e-16,9.4018232507113397e-13,9.6448099832523807e-13,8.6067855733228111e-13,2.5009617098457604e-13,6.6326177393357649e-17,8.3738390198941799e-19,3.8370397753621777e-18,3.6079522790273978e-22,3.2222223966645206e-17,2.9623735165131087e-20,1.4489397740087104e-31
0.0002780998741789176,0.0017864769176531743,0.84210526299999999,0.0,0.0,0.0,0.052631578921664736,0.10526315784690819,1.0207718383673414e-12,7.4710020100073194e-11,7.5856565748240658e-11,4.186031906559282e-23,5.8109211293611431e-16,1.165225046639104e-12,1.1981221112367508e-12,1.0506023937448555e-12,2.9257016315490912e-13,7.759437458831437e-17,9.599368745925544e-19,4.7447986738058871e-18,4.4719095024888543e-22,4.4071668704678353e-17,3.6723278270177411e-20,2.1940337438482666e-31
0.0003047654186427477,0.0017864769176398336,0.84210526299999999,0.0,0.0,0.0,0.052631578913840973,0.10526315783187939,1.1204834699404638e-12,8.180115747654787e-11,8.3285579594924405e-11,4.5959910011486211e-23,6.4711326214613542e-16,1.4163246180355708e-12,1.4596249110124988e-12,1.2589960591111809e-12,3.3648363318271449e-13,8.9245097701367485e-17,1.0855190236760649e-18,5.7530923340111682e-18,5.4359569262178964e-22,5.8606935868893841e-17,4.464593570790939e-20,3.2026446998873997e-31
0.00033143096310657785,0.0017864769176264396,0.84210526299999999,0.0,0.0,0.0,0.052631578905959778,0.10526315781678504,1.2205900605522582e-12,8.8881464165141684e-11,9.074401297963264e-11,5.0075735692738333e-23,7.1424055248163477e-16,1.6938075109085806e-12,1.7494829109199233e-12,1.4857461131002223e-12,3.8161963320912173e-13,1.0122081734913752e-16,1.2136685663152015e-18,6.8631257036875118e-18,6.501354151160965e-22,7.6124031377433903e-17,5.3402077250966558e-20,4.5311320319550069e-31
0.00038476205203423806,0.0017864769175994924,0.84210526299999999,0.0,0.0,0.0,0.052631578890023289,0.10526315778639705,1.4220064658008084e-12,1.0301054911478478e-10,1.0575050906853946e-10,5.8356847664699693e-23,8.51502426716761e-16,2.3290566104315087e-12,2.4160606129291872e-12,1.9938678136069827e-12,4.7487046021812155e-13,1.2596461073121981e-16,1.4762040845052626e-18,9.3932918094242693e-18,8.9405752995607503e-22,1.2130424931092846e-16,7.345084312586337e-20,8.4127237462663205e-31
0.00043809314096189826,0.0017864769175723314,0.84210526299999999,0.0,0.0,0.0,0.052631578873851892,0.10526315775573955,1.6250537324536027e-12,1.1709889495956581e-10,1.208784946507953e-10,6.6705001810056e-23,9.9239129154914168e-16,3.0729458950173861e-12,3.2011448117836763e-12,2.5740830801511615e-12,5.7125081204280063e-13,1.515415605665182e-16,1.7452631594814691e-18,1.2345233682174591e-17,1.1797200707599007e-21,1.8204506891259732e-16,9.6932358056828568e-20,1.44280050639909e-30
0.0004914242298895585,0.0017864769175449547,0.84210526299999999,0.0,0.0,0.0,0.05263157885744256,0.10526315772480839,1.8297597507761264e-12,1.3114775887955347e-10,1.3613005173530197e-10,7.5121347054456845e-23,1.136581017674035e-15,3.9271049771913886e-12,4.1076645519647011e-12,3.22552386746312e-12,6.7004956282412708e-13,1.7776314033047854e-16,2.0193339422359195e-18,1.5729130752301776e-17,1.5077537768240665e-21,2.6082015100402759e-16,1.238985284135331e-19,2.3275451453715292e-30
0.0005447553188172188,0.0017864769175173622,0.84210526299999999,0.0,0.0,0.0,0.052631578840792476,0.10526315769360008,2.0361493330558316e-12,1.4515816835076924e-10,1.5150703180593722e-10,8.3606905111754881e-23,1.2838471634046099e-15,4.8929491819498552e-12,5.1383184711500153e-12,3.9473363471533924e-12,7.7078423882825132e-13,2.0450146813945654e-16,2.2973916943655149e-18,1.9555422803627206e-17,1.8787071178058351e-21,3.6013695536930541e-16,1.5439448407034852e-19,3.5763403417826478e-30
0.000598086407744879,0.0017864769174895517,0.84210526299999999,0.0,0.0,0.0,0.052631578823898975,0.10526315766211125,2.2442452536688566e-12,1.5913100185356075e-10,1.6701113373035881e-10,9.2162613476819108e-23,1.4340314671122945e-15,5.9717581931497322e-12,6.295654074300549e-12,4.7386793998923977e-12,8.7312104543201141e-13,2.3166809632361524e-16,2.5787284230860628e-18,2.3834791028857147e-17,2.2930765018121883e-21,4.8253294553224607e-16,1.8846106645425288e-19,5.2815108082504969e-30
0.0006514174966725393,0.0017864769174615225,0.84210526299999999,0.0,0.0,0.0,0.052631578806759484,0.10526315763033876,2.4540688150795837e-12,1.7306703276008525e-10,1.8264394615762903e-10,1.0078934882203084e-22,1.5870225236877508e-15,7.1647187937063352e-12,7.5821108210342142e-12,5.5987238060995422e-12,9.7683134455524918e-13,2.5920246836478773e-16,2.8628601656554521e-18,2.8578145567168491e-17,2.7513226947533182e-21,6.3057352313960868e-16,2.2613618089329329e-19,7.5471482739586256e-30
0.0007047485856001996,0.0017864769174332725,0.84210526299999999,0.0,0.0,0.0,0.052631578789371504,0.10526315759827969,2.6656401895955587e-12,1.869669558632786e-10,1.9840697311863088e-10,1.0948794112449196e-22,1.74274408189446e-15,8.4729506656085602e-12,9.0000460654884726e-12,6.5266518123354166e-12,1.0817652949662789e-12,2.8706492786186438e-16,3.1494708361224897e-18,3.3796629470669795e-17,3.2538807307637347e-21,8.068506526960602e-16,2.6745561287514969e-19,1.0489496953886447e-29
0.0007580796745278598,0.0017864769174048012,0.84210526299999999,0.0,0.0,0.0,0.052631578771732586,0.10526315756593113,2.8789787826528182e-12,2.0083141555838084e-10,2.1430166123928153e-10,1.1825918868323227e-22,1.9011426059987641e-15,9.8975337828555435e-12,1.055176260629882e-11,7.5216566713498371e-12,1.1878238353169424e-12,3.1522928790478561e-16,3.4383525411286702e-18,3.9501615771369412e-17,3.8011704307817381e-21,1.013981397078942e-15,3.1245389440728309e-19,1.4237330024580471e-29
0.0008647418523831802,0.001786476917347188,0.84210526299999999,0.0,0.0,0.0,0.052631578735692318,0.10526315750035437,3.3110324093969067e-12,2.2845634709809511e-10,2.4649159516550407e-10,1.3602272561234833e-22,2.2258361082388864e-15,1.309994970818845e-11,1.4065553681045673e-11,9.7097233738698813e-12,1.4030960400101917e-12,3.7240607380072542e-16,4.022475907923616e-18,5.2417795321122465e-17,5.0315767468154119e-21,1.5313943684037175e-15,4.1362123108707664e-19,2.4729234977113604e-29
0.0009714040302385007,0.001786476917288672,0.84210526299999999,0.0,0.0,0.0,0.052631578698619466,0.10526315743358626,3.7503766723599571e-12,2.5594651896174672e-10,2.7922470250180569e-10,1.5408600472371002e-22,2.560888785335562e-15,1.6780341001777187e-11,1.8141351525757373e-11,1.2156678839110967e-11,1.6223299288443501e-12,4.3064920317908746e-16,4.6145782122163386e-18,6.7422494759017798e-17,6.445799256464815e-21,2.204228431075902e-15,5.299061228284061e-19,4.0317320653807859e-29
0.0009999999999999998,0.0017864769172352276,0.84210526299999999,0.0,0.0,0.0,0.052631578688502337,0.10526315741548048,3.8694219047104521e-12,2.6329426298910806e-10,2.8809410175686596e-10,1.5898045096945533e-22,2.6524612265075001e-15,1.784936551313167e-11,1.9331864454056531e-11,1.2855926319747228e-11,1.681764990702252e-12,4.4644157417244263e-16,4.7746483584614703e-18,7.1812974851918775e-17,6.8566119402695611e-21,2.4138263600862342e-15,5.636858792642869e-19,4.5552655135285469e-29
0.001067399990308289,0.0017864769172352276,0.84210526299999999,0.0,0.0,0.0,0.052631578664355395,0.10526315737245831,4.1521375323892443e-12,2.8057613656717124e-10,3.0915767113407068e-10,1.7060406888363866e-22,2.8712083403654168e-15,2.050821289953984e-11,2.2304599597684795e-11,1.4575258276200543e-11,1.8229674332857733e-12,4.8396439026199557e-16,5.1541852151797095e-18,8.2794719334822881e-17,7.8784282558220094e-21,2.9606727927921558e-15,6.4770729034109951e-19,5.995460172765798e-29
0.0011633959503780775,0.0017864769171810355,0.84210526299999999,0.0,0.0,0.0,0.052631578629225781,0.10526315731033188,4.5600205126098746e-12,3.0510338457517404e-10,3.3954675954135143e-10,1.8737383596977499e-22,3.1897972927944616e-15,2.4636037774464145e-11,2.6949977683484242e-11,1.7194283978116836e-11,2.0267799737565811e-12,5.3813549779069044e-16,5.7002226673536861e-18,1.0001472649979538e-16,9.4649269777599008e-21,3.8768162449296427e-15,7.7816313722070971e-19,8.6218830747147474e-29
0.0012593919104478659,0.001786476917126089,0.84210526299999999,0.0,0.0,0.0,0.052631578593216814,0.10526315724719104,4.9741261214526599e-12,3.2953144345931906e-10,3.7039945758336631e-10,2.0439943915003421e-22,3.516620272898521e-15,2.9169992850774424e-11,3.2090125020169756e-11,2.0009531794903176e-11,2.2337953609088318e-12,5.9317049251981751e-16,6.2527689604517698e-18,1.1916059888250777e-16,1.1207699713624905e-20,4.9690665517378266e-15,9.2147139982750089e-19,1.2054572172214185e-28
0.0013553878705176543,0.0017864769170703792,0.84210526299999999,0.0,0.0,0.0,0.052631578556314673,0.10526315718301987,5.3945539119014776e-12,3.5386349958601046e-10,4.0172318390067785e-10,2.2168497229110699e-22,3.8516437226778528e-15,3.4116356392955204e-11,3.7737644207165072e-11,2.3016876733798563e-11,2.4440416258016429e-12,6.4907742014294087e-16,6.8119031480428722e-18,1.4031310540332546e-16,1.3109190152823327e-20,6.2540870986013721e-15,1.077833054878137e-18,1.6454312748156068e-28
0.001547379790657231,0.0017864769169566423,0.84210526299999999,0.0,0.0,0.0,0.052631578479775336,0.10526315705152242,6.2547690591024629e-12,4.0225231997387048e-10,4.6581300875604354e-10,2.570519902699031e-22,4.5461913847944201e-15,4.5271866102958363e-11,5.060498930245617e-11,2.9591842388245352e-11,2.8743955621020343e-12,7.635543853472935e-16,7.9503730631333993e-18,1.8897475647932768e-16,1.7398272633229579e-20,9.470407003577155e-15,1.4305347355948329e-18,2.8889534211364144e-28
0.0017393717107968079,0.0017864769168397623,0.84210526299999999,0.0,0.0,0.0,0.052631578399496524,0.10526315691571075,7.1414428746315209e-12,4.5029529994504164e-10,5.3187412874122109e-10,2.9350683820064721e-22,5.2732703052249726e-15,5.8154644434097025e-11,6.5652049545850296e-11,3.6888108578856186e-11,3.3182120837296185e-12,8.8166991823630699e-16,9.1165798779566269e-18,2.4670137344439173e-16,2.2352447984558198e-20,1.3664360867574792e-14,1.8379355368663629e-18,4.759220896479884e-28
0.0019313636309363847,0.0017864769167196788,0.84210526299999999,0.0,0.0,0.0,0.052631578315366405,0.10526315677545497,8.0553387770900196e-12,4.9801792681922769e-10,5.9996343182291803e-10,3.3108090886360641e-22,6.0327571737644825e-15,7.2818295976534009e-11,8.2978377069399104e-11,4.4876096533865624e-11,3.7759071238205468e-12,1.0035399976353716e-15,1.031157145150137e-17,3.1424076244536001e-16,2.7992587433638653e-20,1.8978882584724151e-14,2.3017519695342861e-18,7.4561488873068588e-28
0.0021233555510759613,0.0017864769165963298,0.84210526299999999,0.0,0.0,0.0,0.052631578227272491,0.10526315663062401,8.9972086058386727e-12,5.4544576763427223e-10,6.7013694285290069e-10,3.698051187419425e-22,6.8245503809715066e-15,8.9317983228327117e-11,1.0268316953523015e-10,5.3527671652397441e-11,4.2478872060045e-12,1.1292784696653289e-15,1.1536378834189272e-17,3.9238833481907214e-16,3.4340172479910297e-20,2.5561387777922566e-14,2.8237507373445827e-18,1.1216369751199478e-27
0.002315347471215538,0.001786476916469653,0.84210526299999999,0.0,0.0,0.0,0.052631578135101532,0.10526315648108536,9.9677938926402382e-12,5.92604471086094e-10,7.4244991838230046e-10,4.0970996034355389e-22,7.6485653405082335e-15,1.0771041573680883e-10,1.248653528460536e-10,6.2816097272631271e-11,4.7345400336119572e-12,1.2589945649755598e-15,1.2791996292279077e-17,4.8198883623930096e-16,4.1417291566334125e-20,3.3563904524423315e-14,3.4057484635275662e-18,1.6316674334060796e-27
0.002507339391355115,0.0017864769163395873,0.84210526299999999,0.0,0.0,0.0,0.052631578038739475,0.10526315632670526,1.0967826762969859e-11,6.3951974737284305e-10,8.169569137611546e-10,4.5082553922899059e-22,8.5047401721597089e-15,1.280538195945486e-10,1.4962363800035555e-10,7.2715991644510196e-11,5.2362483453121537e-12,1.392796585443238e-15,1.4079410892443757e-17,5.8393792199700736e-16,4.9246629132338203e-20,4.3143199870791309e-14,4.0496107898022545e-18,2.3077734647706028e-27
0.0026993313114946917,0.0017864769162060693,0.84210526299999999,0.0,0.0,0.0,0.052631577938071411,0.10526315616734847,1.1998030801921312e-11,6.8621735663033312e-10,8.9371184763502247e-10,4.9318160960294253e-22,9.3930382835774168e-15,1.5040791746697128e-10,1.7705657778079983e-10,8.3203289960587629e-11,5.7533966574507427e-12,1.5307937060795389e-15,1.5399616953800049e-17,6.9918396195346378e-16,5.7851458807455393e-20,5.4460893172338295e-14,4.7572518161887758e-18,3.1868055399372883e-27
0.0030833151517738453,0.0017864769159284246,0.84210526299999999,0.0,0.0,0.0,0.0526315777233528,0.10526315583315644,1.4151811474970048e-11,7.7906285660308843e-10,1.0541785772922452e-09,5.8173279132554716e-22,1.1265971951525581e-14,2.0139450513644858e-10,2.4034035056351351e-10,1.0585013798145112e-10,6.8355390886774727e-12,1.8198087882418552e-15,1.8142372489777665e-17,9.7363495829926786e-16,7.7483615874043213e-20,8.2983085047632769e-14,6.371767092578408e-18,5.7274655533106614e-27
0.0034289006080250838,0.0017864769156661034,0.84210526299999999,0.0,0.0,0.0,0.052631577514206551,0.10526315551397564,1.6200523360375985e-11,8.6213875901729696e-10,1.2068174210249517e-09,6.6596427050579062e-22,1.3061573816506371e-14,2.547884176146861e-10,3.0743122728731768e-10,1.2802522619861738e-10,7.8660890643486452e-12,2.0953628381579069e-15,2.0732962358034909e-17,1.2767759474796819e-15,9.8050174601211547e-20,1.1632382056952443e-13,8.0631393562530785e-18,9.1909104470334912e-27
0.003774486064276322,0.001786476915391603,0.84210526299999999,0.0,0.0,0.0,0.052631577289275061,0.10526315517649622,1.8357966911929254e-11,9.4491211178248167e-10,1.3675575408726575e-09,7.5466631866017814e-22,1.4961709068414197e-14,3.1569317076184816e-10,3.8472131872160211e-10,1.5178499810589361e-10,8.9525342964679045e-12,2.3861975258321465e-15,2.3445194040938e-17,1.6403589627467972e-15,1.2151791449837812e-19,1.5804600583828997e-13,9.9931133290664821e-18,1.4150379272952817e-26
0.004120071520527561,0.0017864769151045379,0.84210526299999999,0.0,0.0,0.0,0.052631577047848113,0.10526315481987024,2.0628188441244675e-11,1.0275346997621278e-09,1.5367004422140111e-09,8.4800531706142344e-22,1.6966954355946579e-14,3.8451007730568895e-10,4.7278910152254214e-10,1.7703145033185908e-10,1.0097028829320441e-11,2.6929426002493442e-15,2.628481736288478e-17,2.0720812129096808e-15,1.4804357175063758e-19,2.0928434243148698e-13,1.217457956177008e-17,2.1055122033759321e-26
0.004465656976778799,0.0017864769148045153,0.84210526299999999,0.0,0.0,0.0,0.052631576789201287,0.10526315444322998,2.3015221062472178e-11,1.1101586933725239e-09,1.7145466443148689e-09,9.461471028112885e-22,1.9078118137934955e-14,4.6165566995863712e-10,5.7221688045719324e-10,2.0367740131145633e-10,1.1301741513088606e-11,3.0162372225407778e-15,2.9257659642183789e-17,2.5803603050180585e-15,1.7778995906265764e-19,2.7123440901776578e-13,1.462092836864247e-17,3.0445295082461358e-26
