Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35)
0.2319106173211098,0.0035123345236837697,0.84210526299999999,0.0,0.0,0.0,0.039737175127357839,0.085809599042868528,7.082060316514736e-07,9.325848996798637e-05,2.1354612364848461e-05,2.1421288509611274e-17,9.4225870433431819e-08,0.0014774360897508998,0.022145659517274058,0.0017983235023633997,6.306480775193819e-05,2.0153750773497374e-08,3.9881366300701572e-10,4.9716271004547267e-07,1.2673429202117294e-09,0.011250809524342861,4.2559700078118549e-08,1.9671476107279659e-11,7.997228684306647e-05
0.2321349627402787,0.0035125377669920264,0.84210526299999999,0.0,0.0,0.0,0.039608408250967314,0.085609113829200917,7.1104367092530934e-07,9.3588880926983973e-05,2.1388078099922345e-05,2.1586257059265331e-17,9.513433823055741e-08,0.0014740265932133008,0.022391124401099981,0.0018111460799964119,6.3465453160561501e-05,2.0277772017434967e-08,4.022328024310564e-10,4.9990923153194844e-07,1.2785670900015132e-09,0.011381730134539223,4.2833835096121043e-08,1.9978964625852669e-11,8.0785197753481836e-05
0.2323593081594476,0.0035127425308903813,0.84210526299999999,0.0,0.0,0.0,0.039478848760702227,0.085407433303832325,7.1388027491375519e-07,9.3917241385465451e-05,2.1420801697717853e-05,2.1752206167301578e-17,9.6048751718893961e-08,0.0014705669702168064,0.022638249513794017,0.0018239406655131813,6.3864661756468522e-05,2.0401334876967561e-08,4.0566511865124746e-10,5.0264333390207053e-07,1.2898315690800348e-09,0.01151349161308917,4.3106902630965515e-08,2.0289695899970229e-11,8.1602186946334168e-05
0.23258365357861652,0.003512948812565864,0.84210526299999999,0.0,0.0,0.0,0.039348499639832238,0.085204562818751772,7.1671573461155817e-07,9.4243551593421016e-05,2.1452778255095667e-05,2.1919131315016775e-17,9.6969139366433799e-08,0.0014670576370016274,0.022887030204032207,0.0018367057728683584,6.4262380576033689e-05,2.0524423134689036e-08,4.0911050961783692e-10,5.0536461239772964e-07,1.3011360759698375e-09,0.011646090679741344,4.3378870513598744e-08,2.0603676197385581e-11,8.2423193997099167e-05
0.23280799899778543,0.0035131566090325647,0.84210526299999999,0.0,0.0,0.0,0.039217363976821205,0.085000507878999959,7.1954994276313228e-07,9.4567791984352453e-05,2.1484003067795512e-05,2.2087027669329453e-17,9.7895530094518786e-08,0.001463499003926677,0.023137461617164325,0.0018494399168551114,6.4658556830925475e-05,2.0647020617059177e-08,4.1256885927583557e-10,5.0807266166582093e-07,1.3124803302156894e-09,0.011779523955937263,4.3649706568168124e-08,2.0920911193836832e-11,8.3248157100622319e-05
0.23303234441695433,0.003513365917132457,0.84210526299999999,0.0,0.0,0.0,0.03908544496485733,0.084795274142175872,7.2238280155572268e-07,9.4889943087531143e-05,2.1514471430115988e-05,2.2255890294182056e-17,9.8827953457736279e-08,0.001459891475784266,0.023389538695656076,0.0018621416132596491,6.5053138057398469e-05,2.0769111330977612e-08,4.1604005859027543e-10,5.1076708950929009e-07,1.3238640364010571e-09,0.011913787964971667,4.3919378700579673e-08,2.1241408119188507e-11,8.4077013081684256e-05
0.23325668983612324,0.003513576733535868,0.84210526299999999,0.0,0.0,0.0,0.038952745901462776,0.084588867417715999,7.2521420720368382e-07,9.5209985644349209e-05,2.1544178794999929e-05,2.2425714340028135e-17,9.9766440490715875e-08,0.0014562354520066536,0.023643256179486503,0.0018748093790429392,6.5446071997010441e-05,2.0890679309352299e-08,4.1952401068539983e-10,5.1344749908578926e-07,1.3352868988076513e-09,0.012048879132180843,4.4187854936130263e-08,2.1565172517804408e-11,8.4909697400777071e-05
0.23348103525529215,0.0035137890547401506,0.84210526299999999,0.0,0.0,0.0,0.03881927018783659,0.084381293665965737,7.2804405574488945e-07,9.552790059279627e-05,2.157312083085866e-05,2.2596494625524532e-17,1.0071102266724865e-07,0.0014525313269986154,0.023898608606781686,0.0018874417326286538,6.5837306568610518e-05,2.101170862969767e-08,4.230205976966099e-10,5.161134930754961e-07,1.3467486276993254e-09,0.012184793785215321,4.4455103301751312e-08,2.1892208949918777e-11,8.5746144163066428e-05
0.23370538067446106,0.003514002877070682,0.84210526299999999,0.0,0.0,0.0,0.038685021328425211,0.084172558997704539,7.3087224897397098e-07,9.5843668985070245e-05,2.1601293271720326e-05,2.2768225904819277e-17,1.0166173230844491e-07,0.0014487794903942687,0.024155590314236662,0.0019000371940498548,6.6226789993497945e-05,2.1132183506047532e-08,4.2652971003676407e-10,5.1876468184814342e-07,1.3582489214046301e-09,0.012321528154207133,4.47210919223811e-08,2.2222522626936026e-11,8.6586286126030476e-05
0.23392972609362997,0.0035142181966804965,0.84210526299999999,0.0,0.0,0.0,0.038550002930495805,0.083962669673471033,7.336986887708279e-07,9.6157272047305088e-05,2.1628691931658488e-05,2.2940902916197347e-17,1.0261860293136623e-07,0.0014449803272720363,0.024414195437599772,0.0019125942851101684,6.6614470771496015e-05,2.1252088233408825e-08,4.3005125007729834e-10,5.2140067652815618e-07,1.3697874702415462e-09,0.012459078372001359,4.498578904092693e-08,2.255611841687429e-11,8.7430054708754963e-05
0.23415407151279888,0.0035144350095509275,0.84210526299999999,0.0,0.0,0.0,0.038414218703561362,0.083751632102685616,7.3652327334645923e-07,9.6468691202273354e-05,2.1655312836879267e-05,2.3114520175851832e-17,1.0358166881275492e-07,0.0014411342184134906,0.024674417912267092,0.001925111529625437,6.7000297602648473e-05,2.1371407148178694e-08,4.3358510267810496e-10,5.2402108645239979e-07,1.3813639730391612e-09,0.012597440474419555,4.5249162943930501e-08,2.2892999641073192e-11,8.8277379999673054e-05
0.2343784169319678,0.003514653311490115,0.84210526299999999,0.0,0.0,0.0,0.038277672458796597,0.083539452842920497,7.3934590537410008e-07,9.677790801288542e-05,2.1681152121908953e-05,2.328907203016493e-17,1.0455096487060304e-07,0.0014372415406039053,0.02493625147389459,0.0019375874536224952,6.7384219478216516e-05,2.1490124711346156e-08,4.3713114778465571e-10,5.266255275489409e-07,1.3929781232967711e-09,0.012736610400520482,4.5511181999536655e-08,2.3233169869102191e-11,8.9128190767169142e-05
0.2346027623511367,0.0035148730981351176,0.84210526299999999,0.0,0.0,0.0,0.038140368108492577,0.083326138599126104,7.4216649093444437e-07,9.7084904181262178e-05,2.1706205962218226e-05,2.3464552852568784e-17,1.0552652731176682e-07,0.0014333026668991221,0.025199689659042294,0.0019500205855329522,6.7766185718448556e-05,2.1608225490796241e-08,4.4068928883019042e-10,5.2921361834316577e-07,1.4046295972547445e-09,0.01287658399290466,4.577181472351374e-08,2.3576633045669846e-11,8.9982414472211252e-05
0.2348271077703056,0.0035150943649513095,0.84210526299999999,0.0,0.0,0.0,0.038002309665517015,0.083111696222722645,7.4498493085723306e-07,9.7389661615864266e-05,2.1730470725245218e-05,2.3640956918646485e-17,1.0650839349540871e-07,0.0014293179668114432,0.025464725805809257,0.0019624094564217299,6.8146145863566256e-05,2.1725694094589487e-08,4.4425942243730119e-10,5.317849746968259e-07,1.4163180768710084e-09,0.01301735699803698,4.6031029724125783e-08,2.3923391395716981e-11,9.0839977276753584e-05
0.2350514531894745,0.003515317107231474,0.84210526299999999,0.0,0.0,0.0,0.037863501242713933,0.082896132710811254,7.4780112725640706e-07,9.769216237813203e-05,2.1753942947775841e-05,2.3818278225095359e-17,1.0749660119780757e-07,0.0014252878065663184,0.025731353054486011,0.0019747526001951152,6.8524049719500391e-05,2.1842515239156034e-08,4.4784141863756621e-10,5.3433921795028094e-07,1.4280432519893638e-09,0.013158925066535045,4.6288795668142205e-08,2.4273446596735002e-11,9.1700804053149805e-05
0.23527579860864342,0.003515541320097036,0.84210526299999999,0.0,0.0,0.0,0.037723947052302455,0.082679455205406413,7.5061498910610921e-07,9.7992388644145938e-05,2.1776619171911499e-05,2.3996510695716217e-17,1.0849118917808404e-07,0.0014212125494005919,0.025999564348274887,0.0019870485537700484,6.8899847478665212e-05,2.1958673780237147e-08,4.5143516810542722e-10,5.3687597460141508e-07,1.4398047910080339e-09,0.013301283753495164,4.654508137019622e-08,2.4626801426009662e-11,9.2564818399288961e-05
0.23550014402781233,0.003515766998499052,0.84210526299999999,0.0,0.0,0.0,0.037583651405319822,0.082461670992465597,7.5342642112706943e-07,9.8290322786791961e-05,2.1798496074135556e-05,2.4175648349369671e-17,1.0949219792776077e-07,0.0014170925557276835,0.026269352434025131,0.0019992958573031338,6.9273489604758617e-05,2.2074154621897436e-08,4.5504058369478265e-10,5.3939486768898643e-07,1.4516023531564496e-09,0.013444428518887351,4.6799855808134116e-08,2.4983457359672189e-11,9.3431942649974754e-05
0.23572448944698124,0.0035159941372168205,0.84210526299999999,0.0,0.0,0.0,0.037442618711012635,0.0822427875009593,7.5623532394786701e-07,9.8585947373253338e-05,2.1819570567764817e-05,2.4355684972293347e-17,1.1049966862387233e-07,0.0014129281833125209,0.026540709862956011,0.0020114930544350464,6.9644926776546347e-05,2.2188942744569568e-08,4.5865753999425492e-10,5.4189552325501029e-07,1.4634356188285851e-09,0.013588354727921872,4.7053088028478332e-08,2.5343414140206519e-11,9.4302097884913966e-05
0.23594883486615015,0.0035162227308582665,0.84210526299999999,0.0,0.0,0.0,0.037300853476158004,0.082022812302095446,7.5904160700899475e-07,9.8879245058584969e-05,2.183983958993256e-05,2.4536614021038993e-17,1.1151364262870485e-07,0.0014087197875989031,0.02681362899144555,0.0020236386924565447,7.0014110078274022e-05,2.2303023293566603e-08,4.6228589999596403e-10,5.4437757566751109e-07,1.4753042586525619e-09,0.01373305765138356,4.7304747177015117e-08,2.5706672846028158e-11,9.5175203944842686e-05
0.23617318028531906,0.0035164527738617054,0.84210526299999999,0.0,0.0,0.0,0.037158360304448121,0.081801753108335179,7.6184518037445415e-07,9.9170198655267137e-05,2.1859300108270722e-05,2.4718429109926509e-17,1.125341631742857e-07,0.001404467721924426,0.027088101981873655,0.0020357313224984588,7.0380990973837115e-05,2.241638149888391e-08,4.6592558049038919e-10,5.4684065688956839e-07,1.4872079098034491e-09,0.013878532466064424,4.755480261755917e-08,2.6073234517136516e-11,9.6051179448201842e-05
0.23639752570448797,0.003516684260474878,0.84210526299999999,0.0,0.0,0.0,0.037015143909019575,0.08157961779140005,7.6464594290791742e-07,9.9458791245677589e-05,2.1877949401752843e-05,2.490112396559978e-17,1.1356127540873812e-07,0.0014001723373346933,0.02736412077711859,0.002047769500370365,7.0745521130115543e-05,2.2529002634727216e-08,4.6957647728121706e-10,5.4928439787071379e-07,1.4991462354584276e-09,0.014024774242484312,4.7803223863663026e-08,2.6443096957062255e-11,9.6929941631900606e-05
0.23662187112365687,0.003516917184934695,0.84210526299999999,0.0,0.0,0.0,0.036871209079794361,0.081356414334910837,7.6744380601157464e-07,9.9745005977311244e-05,2.1895784741719644e-05,2.5084691678631396e-17,1.1459502374837809e-07,0.0013958339834903508,0.027641677165488522,0.0020597517854347206,7.110765255611946e-05,2.2640872133799349e-08,4.7323845264693074e-10,5.5170843938072274e-07,1.5111188934712809e-09,0.014171777976356797,4.8049980494467524e-08,2.6816260059585381e-11,9.7811406771766202e-05
0.23684621654282578,0.0035171515409467423,0.84210526299999999,0.0,0.0,0.0,0.036726560701925481,0.08113215086133968,7.7023867648097438e-07,0.00010002882608913729,2.1912803457769896e-05,2.5269125466407757e-17,1.156354543767837e-07,0.0013914530085973509,0.027920762743199871,0.0020716767415254566,7.1467337689865666e-05,2.2751975529001969e-08,4.7691139176134447e-10,5.5411242066082087e-07,1.5231255244695348e-09,0.014319538570323207,4.8295042240061191e-08,2.7192722688941771e-11,9.8695489959707141e-05
0.2370705619619947,0.00351738732234597,0.84210526299999999,0.0,0.0,0.0,0.036581203758109179,0.080906835635005517,7.7303045972645919e-07,0.00010031023511862304,2.1929003141027575e-05,2.5454418705066944e-17,1.1668261537785041e-07,0.0013870297593104575,0.02820136890952929,0.0020835429373322538,7.1824529184944476e-05,2.2862298417993024e-08,4.8059519282398329e-10,5.5649598203727371e-07,1.5351657695828288e-09,0.014468050831767785,4.853837907965421e-08,2.7572482312259928e-11,9.958210507448573e-05
0.2372949073811636,0.003517624522745932,0.84210526299999999,0.0,0.0,0.0,0.036435143326536641,0.080680477059312042,7.7581906275611673e-07,0.00010058921665771966,2.1944381350673345e-05,2.5640564375965445e-17,1.1773655533555741e-07,0.0013825645810119846,0.02848348687047917,0.0020953489465889204,7.2179180130384338e-05,2.2971826550687853e-08,4.8428973646961596e-10,5.588587695636136e-07,1.547239271222338e-09,0.014617309474614277,4.8779961093338202e-08,2.795553679197434e-11,0.00010047116481608939
0.2375192528003325,0.0035178631354273937,0.84210526299999999,0.0,0.0,0.0,0.036288384568602235,0.08045308365875585,7.7860439347869368e-07,0.00010086575447288436,2.195893583576729e-05,2.5827555435853112e-17,1.1879732367330684e-07,0.0013780578181575456,0.028767107663091884,0.002107093347605784,7.2531243900411221e-05,2.3080545743572059e-08,4.8799489840336471e-10,5.6120042839789816e-07,1.5593456602229379e-09,0.014767309131054503,4.9019758497350291e-08,2.8341883279291137e-11,0.00010136258086552073
0.23774359821950142,0.0035181031540176036,0.84210526299999999,0.0,0.0,0.0,0.036140932750206828,0.080224664109830923,7.8138635850034703e-07,0.00010113983254718683,2.1972664427064266e-05,2.6015384691919372e-17,1.1986497138839761e-07,0.0013735098141178597,0.029052222111918911,0.0021187747247266393,7.2880674286572561e-05,2.3188441953656678e-08,4.9171056627581348e-10,5.6352060810724982e-07,1.5714845669165587e-09,0.014918044330626032,4.9257741780730395e-08,2.8731518341603312e-11,0.00010225626362951215
0.23796794363867033,0.0035183445712931825,0.84210526299999999,0.0,0.0,0.0,0.035992793231185254,0.079995227225682877,7.841648646811936e-07,0.00010141143496050061,2.1985565086989178e-05,2.6204045086292701e-17,1.2093955105085174e-07,0.001368920911495091,0.029338820849975859,0.0021303916680366079,7.3227425437578093e-05,2.3295501246378236e-08,4.9543662957761519e-10,5.6581896092901981e-07,1.5836556206785603e-09,0.015069509510343609,4.9493881549548754e-08,2.9124437987712789e-11,0.00010315212237756571
0.23819228905783923,0.0035185873803326635,0.84210526299999999,0.0,0.0,0.0,0.03584397146136508,0.079764781950265262,7.8693981866422953e-07,0.00010168054599942445,2.1997635833967783e-05,2.6393529319568182e-17,1.2202111589609868e-07,0.0013642914523413947,0.029626894326282207,0.0021419427733797001,7.357145188652442e-05,2.340170979824871e-08,4.9917295942137909e-10,5.6809514074451121e-07,1.5958584396181664e-09,0.015221699018415275,4.9728148588937867e-08,2.9520637926689294e-11,0.00010405006529942903
0.23841663447700814,0.003518831573811354,0.84210526299999999,0.0,0.0,0.0,0.035694472977869054,0.079533337354496622,7.8971112769250995e-07,0.00010194715001924646,2.2008874859817982e-05,2.6583829870282729e-17,1.2310972004790407e-07,0.0013596217783731889,0.029916432810779197,0.0021534266424888776,7.3912708520700057e-05,2.3507053894067767e-08,5.0291942898020056e-10,5.7034880402509428e-07,1.6080926338412341e-09,0.015374607116594729,4.996051388039923e-08,2.9920113183955487e-11,0.00010494999954604932
0.23864097989617705,0.0035190771443314593,0.84210526299999999,0.0,0.0,0.0,0.035544303405690342,0.079300902636900997,7.9247869717697117e-07,0.00010221123163305048,2.2019280400161227e-05,2.6774939397337894e-17,1.2420541986368906e-07,0.0013549122310595909,0.030207426392860798,0.0021648418832178763,7.4251150628587556e-05,2.361151994971885e-08,5.0667593489515159e-10,5.7257961121709102e-07,1.6203578210872346e-09,0.015528227979598406,5.0190948635612808e-08,3.0322858276838979e-11,0.00010585183123110443
0.23886532531534596,0.003519324084311648,0.84210526299999999,0.0,0.0,0.0,0.035393468458198879,0.079067487124304114,7.9524243334659032e-07,0.00010247277552774579,2.2028850844815545e-05,2.6966850638351317e-17,1.2530827322203037e-07,0.0013501631516246485,0.030499864980083603,0.0021761871099146516,7.4586733818087926e-05,2.3715094458951416e-08,5.1044235933169826e-10,5.7478722237859864e-07,1.6326536157767574e-09,0.015682555694573809,5.0419424246184474e-08,3.0728867156774707e-11,0.00010675546543153656
0.23908967073451487,0.0035195723860178573,0.84210526299999999,0.0,0.0,0.0,0.035241973936853778,0.078833100271385306,7.9800224194727252e-07,0.00010273176661657231,2.2037584621284925e-05,2.7159555682254329e-17,1.2641833774342964e-07,0.0013453748812638031,0.030793738298178781,0.0021874609435594151,7.4919414149122473e-05,2.3817764066485353e-08,5.1421855272446055e-10,5.7697130251691734e-07,1.6449796090756128e-09,0.01583758426113074,5.0645912280788279e-08,3.1138133510789221e-11,0.00010766080620199261
0.23931401615368378,0.0035198220415481236,0.84210526299999999,0.0,0.0,0.0,0.035089825730328636,0.078597751659493079,8.0075802943587228e-07,0.00010298818984456555,2.2045480363718329e-05,2.7353046684008479e-17,1.2753567240551026e-07,0.0013405477613173955,0.031089035892283984,0.0021986620120345614,7.5249148075411589e-05,2.3919515534352647e-08,5.1800439479999104e-10,5.7913151955321858e-07,1.6573353900351077e-09,0.015993307591915737,5.0870384496855394e-08,3.1550650207020926e-11,0.00010856775659376045
0.2395383615728527,0.0035200730428369908,0.84210526299999999,0.0,0.0,0.0,0.034937029813652598,0.078361450995019608,8.0350969876346408e-07,0.00010324203050768023,2.2052536677254827e-05,2.7547316357071738e-17,1.2866034008204372e-07,0.0013356821333024532,0.031385747128585807,0.0022097889502829138,7.5575892468422292e-05,2.402033574609084e-08,5.2179980062895788e-10,5.8126754293014747e-07,1.6697205721769162e-09,0.016149719513637414,5.1092813008394616e-08,3.1966409656739978e-11,0.00010947621867501034
0.2397627069920216,0.0035203253816607715,0.84210526299999999,0.0,0.0,0.0,0.034783592247483272,0.078124208108374157,8.0625715422271039e-07,0.00010349327393627418,2.2058752360939216e-05,2.7742357051991033e-17,1.297924039585067e-07,0.0013307783388742992,0.03168386119553121,0.0022208404006373553,7.5899604491248574e-05,2.4120211649414355e-08,5.2560461163971701e-10,5.8337904114426156e-07,1.6821347459475916e-09,0.016306813767720696,5.1313170062767258e-08,3.2385403611399396e-11,0.00011038609354568652
0.2399870524111905,0.0035205790496261767,0.84210526299999999,0.0,0.0,0.0,0.034629519176838437,0.077886032952286702,8.0900030194733079e-07,0.00010374190551340591,2.2064126319295018e-05,2.7938160271593207e-17,1.3093192559087442e-07,0.0013258367201237381,0.031983367105569635,0.0022318150129375784,7.622024180227296e-05,2.4219130392275475e-08,5.294186907433965e-10,5.8546569364027528e-07,1.6945774686825745e-09,0.016464584011107793,5.1531427999336486e-08,3.2807623629886481e-11,0.00011129728136804387
0.2402113978303594,0.0035208340381851413,0.84210526299999999,0.0,0.0,0.0,0.034474816830345992,0.077646935600557604,8.1173904535423274e-07,0.00010398791093526002,2.2068657510842308e-05,2.8134718126564239e-17,1.3207897049831554e-07,0.0013208576198497281,0.032284253696187488,0.0022427114446406486,7.6537762569637132e-05,2.4317079248838511e-08,5.332419347898088e-10,5.8752717902817476e-07,1.7070483217686776e-09,0.016623023816780526,5.1747559542779027e-08,3.3233060571854618e-11,0.00011220968138655067
0.24043574324952832,0.003521090338629978,0.84210526299999999,0.0,0.0,0.0,0.034319491519988865,0.077406926247246627,8.1447328365633657e-07,0.00010423127608009027,2.2072344982222393e-05,2.8332023694141026e-17,1.3323360943220981e-07,0.001315841381176433,0.032586509630899818,0.0022535283612496169,7.6852125214654457e-05,2.4414045526717496e-08,5.3707421931234963e-10,5.895631714484877e-07,1.7195469162959605e-09,0.016782126674623182,5.1961537802634829e-08,3.3661704207175402e-11,0.00011312319193435234
0.24066008866869723,0.0035213479420967645,0.84210526299999999,0.0,0.0,0.0,0.034163549640111771,0.077166015205343358,8.1720291909292374e-07,0.00010447198695438186,2.207518790896292e-05,2.8530068577042491e-17,1.3439590974017931e-07,0.0013107883476859009,0.032890123400580527,0.0022642644364617424,7.7163288534674553e-05,2.451001669157534e-08,5.4091537636270469e-10,5.9157335460741716e-07,1.732072803745868e-09,0.016941885992061131,5.2173335859524828e-08,3.4093544198141357e-11,0.0001140377104567269
0.24088443408786614,0.0035216068395562397,0.84210526299999999,0.0,0.0,0.0,0.034006997665972635,0.076924212905325834,8.1992785932499259e-07,0.00010471002945339134,2.2077185609261022e-05,2.8728843074592348e-17,1.3556593500134897e-07,0.0013056988641345693,0.033195083324966797,0.0022749183522014003,7.7471212034699305e-05,2.4604980453550235e-08,5.4476528029383455e-10,5.9355742234229379e-07,1.7446254846536372e-09,0.017102295094406837,5.2382926843937316e-08,3.4528570430319605e-11,0.00011495313354798488
0.24110877950703505,0.0035218670218225183,0.84210526299999999,0.0,0.0,0.0,0.033849842153115935,0.076681529893421238,8.2264800402089337e-07,0.00010494538996477804,2.2078337438786963e-05,2.8928340032118822e-17,1.3674375968422241e-07,0.001300573276348868,0.033501377554178757,0.002285488798846567,7.7775855675198225e-05,2.4698924602840013e-08,5.4862385874617229e-10,5.9551506200029314e-07,1.7572045557395373e-09,0.017263347225977079,5.2590284650709293e-08,3.4966771310422033e-11,0.00011586935696867433
0.24133312492620396,0.0035221284795476583,0.84210526299999999,0.0,0.0,0.0,0.033692089748315765,0.076437976846507757,8.2536324314097332e-07,0.00010517805513370465,2.2078642831395439e-05,2.9128553740015597e-17,1.3792946692565006e-07,0.0012954119304169154,0.033808994046983676,0.0022959744771129395,7.8077179409298918e-05,2.4791836874744132e-08,5.5249092062639181e-10,5.9744595315811556e-07,1.7698096549965115e-09,0.0174250355405032,5.2795383583662627e-08,3.5408133297946526e-11,0.00011678627552749873
0.24155747034537287,0.0035223912032358116,0.84210526299999999,0.0,0.0,0.0,0.033533747161948721,0.076193564533633018,8.2807348485201415e-07,0.00010540801135191399,2.2078101367130955e-05,2.9329473124714189e-17,1.3912312030393907e-07,0.0012902151732814377,0.034117920626574594,0.0023063740950062276,7.8375143847438932e-05,2.4883705317355212e-08,5.5636633360136251e-10,5.9934979930703117e-07,1.7824402194871522e-09,0.01758735312702641,5.2998197283853554e-08,3.5852645127903823e-11,0.00011770378339720507
0.2417593812226249,0.003522628728991826,0.84210526299999999,0.0,0.0,0.0,0.033390739833747164,0.07597286776489956,8.3050834588091206e-07,0.00010561264473646939,2.2076889712273514e-05,2.9510897396423176e-17,1.4020426609962705e-07,0.0012855081030732061,0.034397064483163389,0.0023156591084200714,7.8640407585334765e-05,2.4965484676234482e-08,5.5986124516858751e-10,6.0103988879192255e-07,1.7938291322483347e-09,0.017733971210883898,5.3178754658912307e-08,3.6255387973361488e-11,0.00011852995629533937
0.2419612920998769,0.003522867265377309,0.84210526299999999,0.0,0.0,0.0,0.033247264959640317,0.07575149181470979,8.3293900071659444e-07,0.00010581506362043015,2.2074991666304888e-05,2.9692881513581528e-17,1.412919703845575e-07,0.0012807728865272697,0.034677250399380147,0.0023248724449567927,7.8902890866955358e-05,2.5046400402970806e-08,5.6336271974107781e-10,6.027076068060171e-07,1.8052379990349417e-09,0.017881088192752102,5.3357422025635143e-08,3.6660661130718473e-11,0.0001193564419508962
0.24216320297712893,0.0035231068048482066,0.84210526299999999,0.0,0.0,0.0,0.033103327593870323,0.075529444767160087,8.3536537225628394e-07,0.00010601525849533306,2.2072407069664701e-05,2.9875419648858958e-17,1.4238629174404619e-07,0.0012760097788620894,0.034958469152530945,0.0023340131824215117,7.916256590274899e-05,2.5126444009808432e-08,5.6687064640680717e-10,6.0435273544441167e-07,1.8166664745137092e-09,0.018028698870399155,5.3534181097172853e-08,3.7068454036304124e-11,0.00012018316162430605
0.24236511385438095,0.00352334734026937,0.84210526299999999,0.0,0.0,0.0,0.032958932840433747,0.075306734777805778,8.3778738721169157e-07,0.0001062132200368002,2.2069135921378436e-05,3.0058505165463051e-17,1.4348728696048472e-07,0.0012712190360997333,0.035240711413178513,0.0023430804049848421,7.9419405230810814e-05,2.5205607127105832e-08,5.7038492463562618e-10,6.0597506171926952e-07,1.8281141885161927e-09,0.018176797991004835,5.3709013689351685e-08,3.7478756028296209e-11,0.00012101003610626167
0.24256702473163297,0.003523588864160514,0.84210526299999999,0.0,0.0,0.0,0.032814085852301805,0.075083370072674599,8.4020496974237942e-07,0.00010640893889866723,2.2065178175804419e-05,3.0242131821209612e-17,1.4459501565075234e-07,0.0012664009152463117,0.035523967746543567,0.0023520732033260731,7.9673381825835389e-05,2.5283881512075166e-08,5.7390545977575069e-10,6.0757437504741322e-07,1.8395807922488057e-09,0.018325380251845866,5.3881901876532865e-08,3.7891556214560619e-11,0.00012183698573716732
0.242768935608885,0.003523831368992525,0.84210526299999999,0.0,0.0,0.0,0.032668791831137495,0.074859358947229462,8.4261804147116388e-07,0.00010660240604945946,2.2060533947668075e-05,3.0426294305329232e-17,1.4570954184931422e-07,0.001261555673938902,0.035808228613389774,0.0023609906747961056,7.9924468800567528e-05,2.5361258933089705e-08,5.7743214387068607e-10,6.091504613443478e-07,1.8510659557721299e-09,0.018474440301032607,5.4052828040112469e-08,3.8306842558437361e-11,0.00012266393041190471
0.242970846486137,0.0035240748470531753,0.84210526299999999,0.0,0.0,0.0,0.032523056019343966,0.074634709755243167,8.4502652173880355e-07,0.0001067936123989735,2.205520330938226e-05,3.0610986789797532e-17,1.4683092957670776e-07,0.001256683570403693,0.036093484386895795,0.0023698319225447071,8.0172639532784956e-05,2.5437731253328069e-08,5.809648579257538e-10,6.1070311097290171e-07,1.8625693150860275e-09,0.018623972745481956,5.4221774631639253e-08,3.8724602821579854e-11,0.00012349078966004037
0.24317275736338903,0.003524319290831425,0.84210526299999999,0.0,0.0,0.0,0.032376883716076103,0.074409430931712012,8.4743033542134676e-07,0.00010698254897689008,2.204918649618337e-05,3.0796202450294345e-17,1.4795923984125203e-07,0.0012517848638584001,0.036379725317483541,0.0023785960578564338,8.0417867797909649e-05,2.551329046598231e-08,5.8450349792855247e-10,6.1223211892088139e-07,1.8740904823843048e-09,0.018773972134288823,5.4388724186599376e-08,3.9144824926921637e-11,0.00012431748251444331
0.24337466824064105,0.0035245646922828487,0.84210526299999999,0.0,0.0,0.0,0.032230280266614245,0.074183530977895304,8.4982940653106493e-07,0.00010716920682106973,2.2042483721895628e-05,3.0981934583930288e-17,1.4909453489077627e-07,0.0012468598147412468,0.036666941555078825,0.0023872821988105025,8.0660127880166651e-05,2.5587928717436775e-08,5.880479782417436e-10,6.1373728392393801e-07,1.8856290949586848e-09,0.018924432969092988,5.4553659456820069e-08,3.9567496730681452e-11,0.00012514392762273099
0.24357657911789307,0.003524811043641372,0.84210526299999999,0.0,0.0,0.0,0.032083251063984325,0.073957018462676063,8.5222364898631787e-07,0.00010735357738710777,2.2035095355632182e-05,3.116817911608229e-17,1.5023688899131052e-07,0.0012419086841551402,0.036955123146388498,0.0023958894708026625,8.0899394133747936e-05,2.5661638135392346e-08,5.9159816966273925e-10,6.1521839851765104e-07,1.8971848276903575e-09,0.019075349703324411,5.4716563779396171e-08,3.9992603737645005e-11,0.00012597004322869007
0.2437784899951451,0.0035250583367971234,0.84210526299999999,0.0,0.0,0.0,0.031935801545112733,0.073729902017424895,8.5461298293132301e-07,0.00010753565208421558,2.2027021750985437e-05,3.1354929502062461e-17,1.5138636852104728e-07,0.0012369317339072513,0.037244260042696334,0.0024044170063263703,8.1135641188595276e-05,2.5734410956783995e-08,5.9515394827637561e-10,6.16675262316896e-07,1.9087572669525289e-09,0.019226716745883679,5.4877420291598713e-08,4.0420132519685066e-11,0.00012679574722031757
