Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176)
8.648654847000001e-06,0.002799344916512009,0.84210526299999999,0.0,0.0,0.0,0.052631578999549726,0.10526315799910554,5.8400157930853697e-15,4.4992694117804444e-13,4.4428938607922573e-13,1.0890230477035805e-25,1.8058765084031217e-18,9.4521513717372692e-17,9.2797910807007707e-17,1.0205512283946596e-16,4.5203362218243708e-17,9.2260992216507344e-21,1.3132604545101193e-21,4.5957808668285239e-23,1.5653456050871001e-26,5.2120719219127432e-23,1.4831257417914166e-24,1.1619544819526956e-39,6.1790728958427501e-21,4.2562436516916036e-24,5.3296486707133107e-21,1.3870002186392697e-37,3.0345374314797189e-28,3.0964026688422321e-46
9.999999999999997e-06,0.0027993449165107705,0.84210526299999999,0.0,0.0,0.0,0.052631578999479296,0.1052631579989656,6.6235925599220065e-15,5.2019639837772351e-13,5.1387074644197119e-13,1.2595778877681135e-25,2.0973899830116497e-18,1.3932618588301632e-16,1.3739393973491659e-16,1.4986002832023112e-16,6.6029179120435631e-17,1.3237216334549904e-20,1.5288641146936743e-21,8.3282631219861959e-23,2.3193748699809998e-26,1.105616479084118e-22,2.2294872480068647e-24,3.7320938934676035e-39,1.2479229530912363e-20,6.1069223052057974e-24,6.2014189661560843e-21,2.0849879523761483e-37,6.5858858231138692e-28,4.6551091201359796e-46
1.7238589439000003e-05,0.0027993449165107705,0.84210526299999999,0.0,0.0,0.0,0.052631578999102029,0.10526315799821587,1.082088478868948e-14,8.9660042042986143e-13,8.8658892222028363e-13,2.1731686616134906e-25,3.6589054507239147e-18,3.7932603050900783e-16,3.7627617000913971e-16,4.0593086498046511e-16,1.7758434913165694e-16,3.4723089064819186e-20,2.6837625313933158e-21,2.8321605735795346e-22,6.3583935185038366e-26,4.2360520178987404e-22,6.2274329279639515e-24,1.7499253201101262e-38,4.6226527311511974e-20,1.6020231963046143e-23,1.0871126952910521e-20,5.8238156136607984e-37,2.5608970269617768e-27,1.3004446098766588e-45
2.5828524031000004e-05,0.002799344916509532,0.84210526299999999,0.0,0.0,0.0,0.052631578998653963,0.1052631579973258,1.5803507040845333e-14,1.3431275716581836e-12,1.3290438626801868e-12,3.257695195921418e-25,5.5358133153876377e-18,8.090084743793613e-16,8.0517020486123492e-16,8.6100656258133204e-16,3.7326399059487118e-16,7.2033439291654788e-20,4.1436486705006551e-21,7.4859971061680277e-22,1.361078123311778e-25,1.2188051228140608e-21,1.3461327085716916e-23,6.546713282419059e-38,1.2930542345789109e-19,3.3235124328818701e-23,1.6414432712416791e-20,1.2588860922193804e-36,7.4406256146958158e-27,2.8117575539002126e-45
3.4418458623000005e-05,0.002799344916508292,0.84210526299999999,0.0,0.0,0.0,0.05263157899820553,0.10526315799643536,2.0787901665320379e-14,1.7895100262515941e-12,1.7716559117736886e-12,4.3426068281703228e-25,7.4360808991783332e-18,1.385201308227868e-15,1.3812898387095072e-15,1.4671513290393415e-15,6.3067150035383387e-16,1.2086433165919585e-19,5.6906980486334376e-21,1.4900911102273546e-21,2.3350260582058797e-25,2.5830269887491428e-21,2.3212954204385824e-23,1.8332719605881826e-37,2.6870284028262345e-19,5.5765808989100357e-23,2.1959519343005884e-20,2.170845795094055e-36,1.5855317262617106e-26,4.8504802873914004e-45
5.1598327807000006e-05,0.0027993449165058105,0.84210526299999999,0.0,0.0,0.0,0.052631578997307804,0.10526315799465362,3.076090814458167e-14,2.6819402462517025e-12,2.6572538680508173e-12,6.5133464775755222e-25,1.1289880843117671e-17,2.8863511144148895e-15,2.8845199288352376e-15,3.0335872136082164e-15,1.2856411771660039e-15,2.446850771954274e-19,8.9826966538788711e-21,3.8070506637899953e-21,4.8749820386617471e-25,7.1038514909878303e-21,4.8709886876352451e-23,8.320008578496336e-37,7.1960840406954117e-19,1.1289740914212102e-22,3.3053929928288751e-20,4.5552863800523431e-36,4.3851049460616087e-26,1.0190245682765779e-44
6.877819699100001e-05,0.002799344916503328,0.84210526299999999,0.0,0.0,0.0,0.052631578996408711,0.10526315799287045,4.0740584783765066e-14,3.5738513474274757e-12,3.5434431664301951e-12,8.685535599364729e-25,1.5225458348985139e-17,4.9392798855157092e-15,4.9436249888885821e-15,5.1544796599438908e-15,2.1551280586036712e-15,4.0854471778741989e-19,1.2577582662693369e-20,7.500221920424406e-21,8.351641528147383e-25,1.49469006882574e-20,8.3689616435235334e-23,2.2394743673897586e-36,1.4832894305016252e-18,1.8850369987724246e-22,4.4155048451642893e-20,7.8265460716387099e-36,9.2570315541880378e-26,1.7530290282873996e-44
8.595806617500002e-05,0.0027993449165008423,0.84210526299999999,0.0,0.0,0.0,0.05263157899550814,0.10526315799108579,5.072752627894333e-14,4.4652162907422533e-12,4.4302765886874416e-12,1.0859303569959901e-24,1.9245469989667618e-17,7.5934717215123903e-15,7.609556200874108e-15,7.8685711766036925e-15,3.2448204886509185e-15,6.1350572006376098e-19,1.6483358514943046e-20,1.2719514213811486e-20,1.2849034152609532e-24,2.7355173698191707e-20,1.2900308836396048e-22,5.201410077742275e-36,2.6637506784136888e-18,2.8307492320032797e-22,5.5263486591082503e-20,1.2064204281170632e-35,1.6981055043763097e-25,2.7070966327647427e-44
9.999999999999998e-05,0.002799344916498354,0.84210526299999999,0.0,0.0,0.0,0.052631578994770944,0.10526315798962592,5.8895927538709075e-14,5.1933671494651725e-12,5.1556241958035704e-12,1.2637244450795369e-24,2.2592404939238811e-17,1.0226023396721321e-14,1.0256930372129913e-14,1.0534781401658273e-14,4.2939408323833661e-15,8.1060768148353443e-19,1.989942995469229e-20,1.8154689268634557e-20,1.7311253656510291e-24,4.1840204397166197e-20,1.7400041351184189e-22,9.2904048289896007e-36,4.0122155682162679e-18,3.7402013019564016e-22,6.4348593352989265e-20,1.6272296959211426e-35,2.6010667596620866e-25,3.6578271200007828e-44
0.00010313793535900002,0.002799344916498354,0.84210526299999999,0.0,0.0,0.0,0.052631578994606069,0.10526315798929956,6.0721998883232296e-14,5.3560364614156476e-12,5.3177778072253596e-12,1.303470841413662e-24,2.3347864465570879e-17,1.0871268063094936e-14,1.090613018118696e-14,1.1185666311406539e-14,4.5478717897763532e-15,8.5829081012914764e-19,2.0690321878105282e-20,1.9513051174592922e-20,1.8405105744418876e-24,4.5611210654053356e-20,1.8503476599168198e-22,1.0409279995073574e-35,4.3607267179172526e-18,3.9602172122059783e-22,6.6379526292273367e-20,1.7304215595248488e-35,2.8362524800349164e-25,3.891303489480308e-44
0.000137497673727,0.0027993449164933704,0.84210526299999999,0.0,0.0,0.0,0.052631578992797308,0.10526315798572226,8.0734249171426605e-14,7.1361046278820678e-12,7.0948470924140475e-12,1.7390584271865331e-24,3.1780371274416918e-17,1.9358037118513488e-14,1.9459562221759128e-14,1.9621907329968671e-14,7.735351425760437e-15,1.4563799987296103e-18,2.9924741244283405e-20,3.7844986601155957e-20,3.2795880758460047e-24,1.0692798874669106e-19,3.302929740767127e-22,3.2958557685206147e-35,9.7990682429983998e-18,6.7198800630912208e-22,8.8635206341967376e-20,3.0888579582832519e-35,6.6659330335120163e-25,6.9878920197985773e-44
0.00017185741209500003,0.002799344916488377,0.84210526299999999,0.0,0.0,0.0,0.052631578990982357,0.10526315798213844,1.0077810246184261e-13,8.9141277974547148e-12,8.8747194043864964e-12,2.1753330788521226e-24,4.0500952351307281e-17,3.0464487882514797e-14,3.0678337573416761e-14,3.0452309076619504e-14,1.1651195105007846e-14,2.1904272861185725e-18,4.0186916917069827e-20,6.2504697183935431e-20,5.1634321155760611e-24,2.0781217827650219e-19,5.2058323373097721e-22,7.9459983064462995e-35,1.8348656996251613e-17,1.0106878879551044e-21,1.1092294796502094e-19,4.8684285771391495e-35,1.2974796034923009e-24,1.1096141757273122e-43
0.00020621715046300005,0.0027993449164833736,0.84210526299999999,0.0,0.0,0.0,0.052631578989161147,0.10526315797854797,1.2085438118884335e-13,1.0690176980063583e-11,1.0657468065327654e-11,2.6123127688285986e-24,4.94875756090938e-17,4.4259937423111426e-14,4.4642226922308355e-14,4.366801032477323e-14,1.6228868328907921e-14,3.0480174226969478e-18,5.138269268913363e-20,9.3515224613710282e-20,7.5038282557021951e-24,3.5834841953275081e-19,7.571005187869472e-22,1.6379875948349886e-34,3.0572905162740696e-17,1.4063927400954898e-21,1.3324366891129253e-19,7.0803087945144174e-35,2.239638662408818e-24,1.6285513902553239e-43
0.00024057688883100006,0.002799344916478361,0.84210526299999999,0.0,0.0,0.0,0.052631578987333595,0.10526315797495069,1.4096387872902527e-13,1.2464318555041929e-11,1.2443163798579028e-11,3.0500148325168047e-24,5.8719633158504118e-17,6.0810976944333736e-14,6.1428528037296255e-14,5.9260899072063845e-14,2.1406103949811604e-14,4.0175314984346369e-18,6.3423951525688917e-20,1.3090697537319525e-19,1.0312099415578107e-23,5.6918766066846234e-19,1.0409928591814329e-21,3.0387635689659207e-34,4.7003846594708134e-17,1.8537413826231582e-21,1.5559825299032178e-19,9.73523501438003e-35,3.5599845712209027e-24,2.2638983931629952e-43
0.0003092963655670001,0.0027993449164683054,0.84210526299999999,0.0,0.0,0.0,0.052631578983659215,0.10526315796773522,1.8128514696926388e-13,1.6007092741738012e-11,1.6023629716698729e-11,3.927643250510302e-24,7.7854070507978221e-17,1.0239800648412626e-13,1.0372578532951468e-13,9.7550091879450512e-14,3.3359908780445243e-14,6.2551327437185885e-18,8.9760809300989497e-20,2.2496433358003042e-19,1.7369374744841006e-23,1.2125132515495135e-18,1.7546649828157047e-21,8.3820155354993585e-34,9.4203037680124829e-17,2.8862058604953387e-21,2.0041192197012066e-19,1.6409410639308958e-34,7.5911826035428661e-24,3.9213062941158419e-43
0.0003780158423030001,0.0027993449164582106,0.84210526299999999,0.0,0.0,0.0,0.052631578979958689,0.10526315796049113,2.217472715955266e-13,1.9542886226784202e-11,1.9616595284222165e-11,4.8083355288899877e-24,9.777038023502331e-17,1.556714741120304e-13,1.5810049024573931e-13,1.4525942291628253e-13,4.7108173689186829e-14,8.8277647045297755e-18,1.1862517120508157e-19,3.4495366006526446e-19,2.6411096371366154e-23,2.2270447270369107e-18,2.6692885988191969e-21,1.8866728694807315e-33,1.6343919832398188e-16,4.073259768577641e-21,2.4536992160843977e-19,2.4962863916819374e-34,1.3951850910675685e-23,6.1704634415698291e-43
0.0004703613529002478,0.0027993449164445826,0.84210526299999999,0.0,0.0,0.0,0.052631578974943943,0.10526315795071003,2.7635018615327482e-13,2.4283929589569442e-11,2.4465227800516476e-11,5.9968114933206997e-24,1.255781105044909e-16,2.4631327450215981e-13,2.5099204061789696e-13,2.2409817108976753e-13,6.784415635686621e-14,1.2707075412831099e-17,1.6059417172245539e-19,5.4753618468963086e-19,4.1796902028701485e-23,4.3487714722993584e-18,4.2260142809192183e-21,4.5845285182391781e-33,2.9613479696980936e-16,5.8632374383503854e-21,3.0602075724063987e-19,3.9521189592853034e-34,2.7259935195677025e-23,1.0319155645358785e-42
0.0005627068634974955,0.0027993449164308826,0.84210526299999999,0.0,0.0,0.0,0.052631578969880216,0.10526315794087424,3.312246705037067e-13,2.9013701933028136e-11,2.9337965795698009e-11,7.191196089203867e-24,1.5440071900474919e-16,3.5945874247036926e-13,3.6745426851917834e-13,3.1969584655088769e-13,9.0622874245974728e-14,1.6967900517759922e-17,2.054326036971985e-19,7.9817452350675299e-19,6.1004508756828655e-23,7.5568023801350006e-18,6.1697759219894296e-21,9.5185122038574101e-33,4.7919248119012827e-16,7.8292530391540475e-21,3.669513227752247e-19,5.7699047628892772e-34,4.7388300495465673e-23,1.6065841302908829e-42
0.0006550523740947432,0.002799344916417111,0.84210526299999999,0.0,0.0,0.0,0.052631578964766702,0.1052631579309824,3.8637830794237821e-13,3.3732763126942441e-11,3.4235484785720614e-11,8.3916548961000531e-24,1.8407817832197212e-16,4.9571103702023505e-13,5.0829153410906126e-13,4.3191338901933955e-13,1.1496244942952273e-13,2.1520325997255584e-17,2.5245868690329822e-19,1.0976131017622936e-18,8.4136632905741471e-23,1.2096138380594308e-17,8.5109862771149232e-21,1.7779441686138128e-32,7.1697551963609667e-16,9.929818596618525e-21,4.2817001206234645e-19,7.9593827106145397e-34,7.5876422904762886e-23,2.3852624283738583e-42
0.0007473978846919908,0.0027993449164032667,0.84210526299999999,0.0,0.0,0.0,0.052631578959602729,0.10526315792103351,4.418171559606282e-13,3.8441537430076411e-11,3.9158324211715119e-11,9.5983201394963552e-24,2.1449484427986801e-16,6.5554128286106792e-13,6.74169850722001e-13,5.6061705030811206e-13,1.4051542052573801e-13,2.6299520218866436e-17,3.0118088452570197e-19,1.4466189702609525e-18,1.1127356382061229e-22,1.8213824216287546e-17,1.1257784012044365e-20,3.0670953499096461e-32,1.0127316013612027e-15,1.2135019618010971e-20,4.8968351334161078e-19,1.0528165203090704e-33,1.1427666393591774e-22,3.4206350149147038e-42
0.0008397433952892384,0.00279934491638935,0.84210526299999999,0.0,0.0,0.0,0.05263157895438772,0.10526315791102667,4.9754634528085165e-13,4.3140364588308975e-11,4.4106940847506994e-11,1.0811303781827168e-23,2.4556326118502497e-16,8.393395070669849e-13,8.6567381742217506e-13,7.0567386612563145e-13,1.6701975896161913e-13,3.1256593466044752e-17,3.5122857946497062e-19,1.8459703761486462e-18,1.4248181332494018e-22,2.6163917572490721e-17,1.4416910699931175e-20,4.9658024454675354e-32,1.3690072928916572e-15,1.4422297507191526e-20,5.5149747729169156e-19,1.3482558237797757e-33,1.6418548368401532e-22,4.7722366314065337e-42
0.000932088905886486,0.00279934491637536,0.84210526299999999,0.0,0.0,0.0,0.052631578949121127,0.10526315790096107,5.5357036088489142e-13,4.78295269727354e-11,4.9081733877438302e-11,1.2030703669439936e-23,2.7721481991353482e-16,1.0474402865033302e-12,1.0833298992806678e-12,8.6695312551580239e-13,1.9427051155953246e-13,3.635330644037466e-17,4.0231193582504243e-19,2.2964612161064041e-18,1.7781848327017855e-22,3.6202422667769042e-17,1.7994153717781693e-20,7.6513079101490812e-32,1.7878771943167209e-15,1.6774007970139238e-20,6.1361683274839151e-19,1.6827975728444168e-33,2.2721159490070758e-22,6.5131861032723677e-42
0.0009999999999999998,0.0027993449163612977,0.84210526299999999,0.0,0.0,0.0,0.052631578945214856,0.10526315789352095,5.9496085974948564e-13,5.1271906268766571e-11,5.2757105247432756e-11,1.293159490424806e-23,3.0083630542802005e-16,1.2161437731138683e-12,1.2603508920453497e-12,9.9583508973548178e-13,2.1470619639019598e-13,4.0175457980525831e-17,4.4042529402622108e-19,2.6608577402086161e-18,2.0646653384601076e-22,4.5068872709735809e-17,2.0894406439018751e-20,1.0238669526123131e-31,2.136748531255776e-15,1.8537614267752021e-20,6.5949680750985297e-19,1.9540279528421109e-33,2.8288328399970168e-22,8.0871788727253941e-42
0.0010244344164837336,0.0027993449163612977,0.84210526299999999,0.0,0.0,0.0,0.052631578943802458,0.10526315789083608,6.0989290031310492e-13,5.2509236516577181e-11,5.4083032254635979e-11,1.3256600433909075e-23,3.0940422866857125e-16,1.2801107567994508e-12,1.3275946318055894e-12,1.044326319654986e-12,2.2213335200198807e-13,4.1564598996857795e-17,4.5424108031784145e-19,2.7989039672311811e-18,2.1732922362453241e-22,4.8589991740334522e-17,2.1994139197348141e-20,1.1314191707395832e-31,2.2708351797031971e-15,1.917858782004956e-20,6.7604562794706722e-19,2.056874572314564e-33,3.0499294698455024e-22,8.7215816911214392e-42
0.0012091254376782289,0.002799344916332951,0.84210526299999999,0.0,0.0,0.0,0.052631578933007239,0.10526315787040565,7.2344693838545561e-13,6.1841020993796576e-11,6.4166335786536027e-11,1.5728176461430488e-23,3.7525667024463559e-16,1.8201137474291349e-12,1.8976535777118165e-12,1.4468462155667221e-12,2.7928284145365577e-13,5.2253979841436921e-17,5.6005395216816678e-19,3.9629582439635612e-18,3.0903588120303043e-22,8.1469116423921169e-17,3.1278851009553482e-20,2.2502211249153769e-31,3.4339746130308936e-15,2.4110852863106303e-20,8.01846163256989e-19,2.9251794821853991e-33,5.1146239311082468e-22,1.4929972938420638e-41
0.0013693384032547925,0.0027993449163081223,0.84210526299999999,0.0,0.0,0.0,0.052631578923470215,0.10526315785248556,8.2294723432004576e-13,6.990686677539269e-11,7.3001698049400665e-11,1.7893862488400186e-23,4.3387009402751596e-16,2.3701817657307664e-12,2.4821568929229632e-12,1.8469731987680926e-12,3.3009895474326172e-13,6.1759431171321696e-17,6.5353507735940353e-19,5.1489569802704173e-18,4.0245934111124548e-22,1.2011373104758109e-16,4.0737874072716511e-20,3.7739362325722287e-31,4.6604066127191469e-15,2.84968337287802e-20,9.1200784504638487e-19,3.8097894533145251e-33,7.5416120920708557e-22,2.2825555045691071e-41
0.0015295513688313562,0.002799344916283069,0.84210526299999999,0.0,0.0,0.0,0.0526315789137708,0.10526315783437946,9.2338763538989479e-13,7.794630157616515e-11,8.1920535349248197e-11,2.0080009557814673e-23,4.9378206200087817e-16,2.9970978798575081e-12,3.1522803322622752e-12,2.2937626047065414e-12,3.8182711107534623e-13,7.1436242665717804e-17,7.4824879591571589e-19,6.5034171856835264e-18,5.0894214869008625e-22,1.6964991372858745e-16,5.1519544454757966e-20,5.980723017694474e-31,6.0930156750345645e-15,3.2961884509045404e-20,1.0231461807948108e-18,4.8180979310207125e-33,1.0652845586001268e-21,3.3778217213346704e-41
0.0016897643344079198,0.0027993449162577897,0.84210526299999999,0.0,0.0,0.0,0.052631578903907079,0.1052631578160851,1.024781173386888e-12,8.5959888590450639e-11,9.0924005727063724e-11,2.2286901523701402e-23,5.5493670603619128e-16,3.7017572847753214e-12,3.9098593215214839e-12,2.7865810228808701e-12,4.3431235053934512e-13,8.1255528645710682e-17,8.4397708984629808e-19,8.0309896612976401e-18,6.2863783582045781e-22,2.3150907372351691e-16,6.3639415055882037e-20,9.0577122748064766e-31,7.7351715350361941e-15,3.7492676977636646e-20,1.1352753032751814e-18,5.9515610243245524e-33,1.453827953420043e-21,4.8595749552254548e-41
0.0020101902655610474,0.002799344916206549,0.84210526299999999,0.0,0.0,0.0,0.052631578883679253,0.10526315777892276,1.2304767744376745e-12,1.0191153642378064e-10,1.0918920929477619e-10,2.6763989726421599e-23,6.8082950517017638e-16,5.3476988659453208e-12,5.6944726462049951e-12,3.9078185275488344e-12,5.4117209585039111e-13,1.0125036874568017e-16,1.037942010286705e-18,1.1624600048715224e-17,9.0825011389935917e-22,3.9800068379318667e-16,9.1952736787372491e-20,1.8697482374764725e-30,1.1659757808391761e-14,4.6718655250338812e-20,1.3625590933513408e-18,8.5994742202294412e-33,2.4996523448661677e-21,9.3680571530376713e-41
0.0022985736035988622,0.0027993449161596447,0.84210526299999999,0.0,0.0,0.0,0.052631578864893933,0.10526315774481135,1.4189813996396052e-12,1.1618434637096811e-10,1.2592789616363258e-10,3.0866904716617517e-23,7.9813218148057104e-16,7.1031795492131737e-12,7.6171404063752561e-12,5.0681899316015406e-12,6.3931319712274025e-13,1.1961725566998729e-16,1.2151132939597765e-18,1.5499772542114825e-17,1.2065057980906849e-21,6.0466880426174348e-16,1.2215485642120625e-19,3.2758179699527858e-30,1.5935127828590019e-14,5.5193473075754754e-20,1.5706315856646611e-18,1.1424063661266142e-32,3.7979352366733717e-21,1.5817026999075865e-40
0.002586956941636677,0.002799344916111986,0.84210526299999999,0.0,0.0,0.0,0.052631578845548102,0.10526315771005738,1.6107537971718616e-12,1.3038041679761457e-10,1.4295674840925304e-10,3.5040943797355379e-23,9.1918092869553064e-16,9.1231446005582977e-12,9.8497959573945653e-12,6.3682689876071248e-12,7.3926830901628965e-13,1.3832702963979947e-16,1.3946880344454643e-18,2.001318069305652e-17,1.5497343025522309e-21,8.7423527256000574e-16,1.5691183708376013e-19,5.3762272688218208e-30,2.092830678826069e-14,6.3826512200421615e-20,1.7821084426178345e-18,1.4674677379204585e-32,5.4914298965826585e-21,2.5368175916078546e-40
