Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21)
0.024574720618598046,0.0035521735263299966,0.84210526299999999,0.0,0.0,0.0,0.052596156467042958,0.10522352353368764,2.5189937211448801e-07,4.7934109583544552e-06,1.933103909354127e-06,8.4480487760804061e-18,8.7008257011595835e-10,3.3152773712987698e-05,3.1203517453933461e-05,6.4708547057980934e-07,7.9814735981373983e-08,7.7603331466098232e-11,5.0440253088583959e-12,2.4318115962416377e-09
0.024720450851475326,0.003552173205671683,0.84210526299999999,0.0,0.0,0.0,0.052594579057084791,0.10522180602850711,2.5751082166415953e-07,4.9508109331927007e-06,1.9761259666570625e-06,8.6360781598639195e-18,9.1099498552700892e-10,3.4676968853062805e-05,3.2642332484644522e-05,6.7817324478902819e-07,8.4173089888795007e-08,8.1550424232733693e-11,5.2912651044620735e-12,2.5413167153419896e-09
0.024866181084352606,0.0035521728770905943,0.84210526299999999,0.0,0.0,0.0,0.052592930549036111,0.10522001413255352,2.6321669322850711e-07,5.1115682735243218e-06,2.0198692297984543e-06,8.827260907633697e-18,9.5365614731790327e-10,3.6271236907987306e-05,3.4148619203951702e-05,7.1059489529280545e-07,8.8732194697106414e-08,8.5670154100060922e-11,5.5489432901192947e-12,2.6551339697049089e-09
0.025011911317229886,0.003552172540510144,0.84210526299999999,0.0,0.0,0.0,0.052591208042952489,0.10521814493850011,2.6901681370670891e-07,5.2756658073126774e-06,2.0643321641727131e-06,9.02159043463663e-18,9.9811858438486286e-10,3.7938473055583348e-05,3.5725239491274659e-05,7.4439154857793382e-07,9.3498280052005485e-08,8.9967698065077249e-11,5.8173609197687271e-12,2.7733831049670007e-09
0.025157641550107166,0.003552172195859668,0.84210526299999999,0.0,0.0,0.0,0.052589408557373492,0.1052161954607283,2.7491090256217339e-07,5.4430822605196226e-06,2.1095124011599841e-06,9.2190565184468014e-18,1.0444346533158682e-09,3.9681654953343853e-05,3.7375139325276793e-05,7.7960429134182281e-07,9.8477554554232319e-08,9.4448213141877376e-11,6.0968175341452734e-12,2.896183297736314e-09
0.025303371782984446,0.003552171843074682,0.84210526299999999,0.0,0.0,0.0,0.052587529029880599,0.10521416263593178,2.8089856997167292e-07,5.6137922649938765e-06,2.1554067237003955e-06,9.4196452361228522e-18,1.0926564090455983e-09,4.1503842213041216e-05,3.9101348346521791e-05,8.1627407011510551e-07,1.0367619009068681e-07,9.9116823263798932e-11,6.3876104041987295e-12,3.0236528499577175e-09
0.025449102015861726,0.003552171482097135,0.84210526299999999,0.0,0.0,0.0,0.052585566317864978,0.1052120433239212,2.8697931530910323e-07,5.7877663807716575e-06,2.2020110544471185e-06,9.6233389126167679e-18,1.1428354726061527e-09,4.3408175662958926e-05,4.0906979205287429e-05,8.5444158760465458e-07,1.0910030583922496e-07,1.0397860603157866e-10,6.6900337672146085e-12,3.1559088862257084e-09
0.025594832248739006,0.003552171112875658,0.84210526299999999,0.0,0.0,0.0,0.052583517199509842,0.105209834308634,2.931525261331521e-07,5.9649711318235058e-06,2.2493204478017658e-06,9.8301160861382518e-18,1.195022895265316e-09,4.5397876391746906e-05,4.2795226689194027e-05,8.9414719628829681e-07,1.1475595177186361e-07,1.0903857880262369e-10,7.0043780262542818e-12,3.2930670220219103e-09
0.025740562481616287,0.0035521707353657664,0.84210526299999999,0.0,0.0,0.0,0.052581378374989947,0.10520753229935106,2.994174773732318e-07,6.1453690568511691e-06,2.2973290834814262e-06,1.003995148017997e-17,1.2492690224231563e-09,4.7476244573055321e-05,4.4769366627381474e-05,9.3543078961878325e-07,1.2064909224671362e-07,1.143016853269761e-10,7.3309289830081839e-12,3.4352410712058877e-09
0.025886292714493567,0.003552170349530096,0.84210526299999999,0.0,0.0,0.0,0.052579146467892315,0.10520513393212616,3.0577333137620177e-07,6.3289187711253432e-06,2.3460302667167309e-06,1.0252816004527408e-17,1.3056233523428153e-09,4.9646658062690215e-05,4.6832754566911465e-05,9.7833169165674476e-07,1.2678558871491084e-07,1.1977278067024896e-10,7.6699669725788267e-12,3.5825426583948215e-09
0.026032022947370847,0.003552169955338547,0.84210526299999999,0.0,0.0,0.0,0.052576818026856369,0.10520263577142215,3.1221913743494567e-07,6.5155750468483393e-06,2.3954164244702522e-06,1.0468676738795076e-17,1.3641344022870283e-09,5.1912570779121118e-05,4.898882422283593e-05,1.0228885450642007e-06,1.3317118386209406e-07,1.2545661935045651e-10,8.0217661867326323e-12,3.7350810199040651e-09
0.026177753180248127,0.003552169552768546,0.84210526299999999,0.0,0.0,0.0,0.052574389527439674,0.10520003431196913,3.1875383377163505e-07,6.7052888946167397e-06,2.4454791205561612e-06,1.068749699866451e-17,1.4248495573161035e-09,5.4277510840801994e-05,5.124108569452648e-05,1.0691391993781852e-06,1.3981148247435029e-07,1.3135783645641028e-10,8.3865935903386461e-12,3.892962399023204e-09
0.026323483413125407,0.003552169141804985,0.84210526299999999,0.0,0.0,0.0,0.052571857374194397,0.10519732598081089,3.2537624546671569e-07,6.8980076825952841e-06,2.4962090395642042e-06,1.0909236265487699e-17,1.4878149582527464e-09,5.6745078519269821e-05,5.3593123464268757e-05,1.1171205971833004e-06,1.4671193962350909e-07,1.3748094411380077e-10,8.7647087319857428e-12,4.0562903203895636e-09
0.026469213646002687,0.0035521687224408386,0.84210526299999999,0.0,0.0,0.0,0.052569217902984487,0.10519450713961111,3.3208509282768697e-07,7.0936752097336683e-06,2.5475960511551787e-06,1.1133850467717786e-17,1.5530753053329351e-09,5.9318943880424771e-05,5.6048594145351234e-05,1.1668686654489727e-06,1.5387783285542969e-07,1.4383029427277639e-10,9.1563615967168835e-12,4.2251639315770077e-09
0.02660037085559224,0.003552168337830621,0.84210526299999999,0.0,0.0,0.0,0.052566747540238302,0.10519187263859554,3.3819581001653768e-07,7.2722479565024992e-06,2.5943971012551158e-06,1.1338421833668209e-17,1.613807565834733e-09,6.172939485731616e-05,5.8350031298942552e-05,1.2131812144968301e-06,1.6055830737182722e-07,1.4974163999757766e-10,9.5206243244813941e-12,4.3819720080459148e-09
0.026718412344222838,0.0035521679858685987,0.84210526299999999,0.0,0.0,0.0,0.052564445024775544,0.1051894202273758,3.4375345292154047e-07,7.4349266178695099e-06,2.6369583925734228e-06,1.1524463029901955e-17,1.6701110263101716e-09,6.3977292971778105e-05,6.0497819871713015e-05,1.2561304036800925e-06,1.6676105834299622e-07,1.5522389650604212e-10,9.8581436772509951e-12,4.5270624332449883e-09
0.026824649683990377,0.003552167664401227,0.84210526299999999,0.0,0.0,0.0,0.052562306866340849,0.1051871454197973,3.4880159195467808e-07,7.5828978209836094e-06,2.6756145737398364e-06,1.1693436309325202e-17,1.7221344159949689e-09,6.6065735566195856e-05,6.2494543111972972e-05,1.2958265138916463e-06,1.7249984828314177e-07,1.6029095215411903e-10,1.0169855378714427e-11,4.6608939670797308e-09
0.026930887023757916,0.003552167338488025,0.84210526299999999,0.0,0.0,0.0,0.05256010471999005,0.10518480498800929,3.5389289432909895e-07,7.732320069718308e-06,2.7145980760801382e-06,1.1863842204526971e-17,1.775452576718443e-09,6.8217639319516571e-05,6.4553190120280213e-05,1.336522260661283e-06,1.783885560256233e-07,1.6548554234296962e-10,1.0489179577983708e-11,4.7978391804820036e-09
0.027037124363525455,0.0035521670081394654,0.84210526299999999,0.0,0.0,0.0,0.05255783706367876,0.10518239742524194,3.5902669021515406e-07,7.8831662753444238e-06,2.7539036206023476e-06,1.2035657736275178e-17,1.8300799508180667e-09,7.0434530462843366e-05,6.6675285978750698e-05,1.3782293879541635e-06,1.8442887910900724e-07,1.7080906185171551e-10,1.0816195859484795e-11,4.9379296613484622e-09
0.02713273796931624,0.003552166707044058,0.84210526299999999,0.0,0.0,0.0,0.052555738891797016,0.10518017196486187,3.6368286011052391e-07,8.0201223536490354e-06,2.7895494013080147e-06,1.2191477122758427e-17,1.880375405115475e-09,7.2486570637070145e-05,6.8640694544539876e-05,1.4166398809109265e-06,1.8999614287356251e-07,1.7571156282474481e-10,1.1117149850628467e-11,5.0667249858399749e-09
0.027228351575107022,0.003552166402377373,0.84210526299999999,0.0,0.0,0.0,0.052553585281321251,0.10517788977821203,3.6837235718541115e-07,8.1581884512991676e-06,2.8254474314875855e-06,1.2348400855257212e-17,1.9317521858886201e-09,7.4593633283627993e-05,7.0659879166382872e-05,1.4558866709945427e-06,1.9568865961674259e-07,1.8072050023697135e-10,1.1424448513924253e-11,5.1981131233500052e-09
0.027323965180897806,0.003552166094151603,0.84210526299999999,0.0,0.0,0.0,0.052551375092668606,0.1051755497385739,3.7309463824499814e-07,8.2973432374437303e-06,2.8615934350218228e-06,1.2506410317098079e-17,1.9842195740879385e-09,7.6756861677387261e-05,7.2733983784108969e-05,1.4959773649309612e-06,2.0150751546957823e-07,1.8583676502119597e-10,1.1738142471395051e-11,5.3321142105855273e-09
0.02741957878668859,0.003552165782380772,0.84210526299999999,0.0,0.0,0.0,0.052549107177699145,0.1051731507111909,3.7784914373198081e-07,8.4375649319149509e-06,2.8979830082475973e-06,1.2665486335504574e-17,2.0377864138558592e-09,7.897740785082966e-05,7.4864161572567493e-05,1.5369192435018749e-06,2.0745374286252536e-07,1.9106119837611876e-10,1.2058279434176964e-11,5.4687469484583674e-09
0.027515192392479373,0.0035521654670802702,0.84210526299999999,0.0,0.0,0.0,0.052546780380191921,0.10517069155374346,3.8263530011295797e-07,8.5788313092004477e-06,2.9346116382737931e-06,1.2825609261531374e-17,2.0924610972719087e-09,8.1256432098824301e-05,7.7051574464400682e-05,1.5787192522733506e-06,2.135283182821774e-07,1.9639459479481191e-10,1.2384904380927489e-11,5.6080289535288466e-09
0.027610805998270156,0.0035521651482667274,0.84210526299999999,0.0,0.0,0.0,0.052544393536305641,0.10516817111677179,3.8745251277889846e-07,8.7211197704520621e-06,2.9714746482818106e-06,1.2986758731376461e-17,2.1482516085752966e-09,8.359510256828705e-05,7.9297392688543178e-05,1.6213839870118389e-06,2.197321713448497e-07,2.0183772201436915e-10,1.2718060731431253e-11,5.7499779307535683e-09
0.027686380433325483,0.003552164893798257,0.84210526299999999,0.0,0.0,0.0,0.052542463680548025,0.10516613480425152,3.9128168803790756e-07,8.8342947863250267e-06,3.0007744466684068e-06,1.3114846465628152e-17,2.1931437633753299e-09,8.5486601113975478e-05,8.1114623079921679e-05,1.6557228257050768e-06,2.2472783849821699e-07,2.0621815291699214e-10,1.298603982754093e-11,5.8640732791959136e-09
0.02776195486838081,0.003552164637156077,0.84210526299999999,0.0,0.0,0.0,0.052540494997859719,0.1051640589112503,3.9512958549125475e-07,8.9480824268934541e-06,3.0302153237868174e-06,1.3243552237203151e-17,2.2387412285634449e-09,8.7416681640126238e-05,8.2969663328438846e-05,1.6906087386762278e-06,2.2980521984152637e-07,2.1066790388982387e-10,1.3258142552359476e-11,5.9798515234838638e-09
0.027829971859930604,0.003552164404328273,0.84210526299999999,0.0,0.0,0.0,0.052538689504115069,0.10516215629033429,3.9860844347777726e-07,9.0510054579335167e-06,3.0568307132254455e-06,1.3359907047758481e-17,2.2803847427056796e-09,8.9187225956117571e-05,8.4672012615731002e-05,1.7224761067334106e-06,2.3444504680606026e-07,2.1473220632315611e-10,1.350657519592063e-11,6.0854965110535755e-09
0.0278979888514804,0.003552164169756073,0.84210526299999999,0.0,0.0,0.0,0.052536851660840725,0.10516022072154051,4.021019826400069e-07,9.1544066861793659e-06,3.0835565728122e-06,1.3476745905797247e-17,2.3226045444671184e-09,9.0989925084356427e-05,8.6405894001971855e-05,1.7547907768112228e-06,2.3915163691060396e-07,2.1885312074886185e-10,1.3758373940344551e-11,6.1925146822768956e-09
0.027966005843030193,0.0035521639334477103,0.84210526299999999,0.0,0.0,0.0,0.052534981039619885,0.10515825178232814,4.0560996891391587e-07,9.2582774429194179e-06,3.1103910625090912e-06,1.3594060798409672e-17,2.3654027864778409e-09,9.282520926062652e-05,8.8171739200161849e-05,1.787554572394085e-06,2.4392523630049824e-07,2.2303084623036806e-10,1.401354991038179e-11,6.3009104158546329e-09
0.028034022834579987,0.0035521636954117994,0.84210526299999999,0.0,0.0,0.0,0.052533077210747604,0.10515624904898738,4.0913216584464779e-07,9.3626089700989005e-06,3.137332323444085e-06,1.3711843631107224e-17,2.4087815067530662e-09,9.4693510044397352e-05,8.9969981379552471e-05,1.8207692182113556e-06,2.4876607746933458e-07,2.2726556998808262e-10,1.4272113544719301e-11,6.4106877898555786e-09
0.02810203982612978,0.0035521634556573917,0.84210526299999999,0.0,0.0,0.0,0.05253113974332483,0.10515421209672568,4.1266833411083891e-07,9.467392432726583e-06,3.1643784742670892e-06,1.3830086211383851e-17,2.4527426218103588e-09,9.6595260230071168e-05,9.1801055070635495e-05,1.8544363380183333e-06,2.5367437843713302e-07,2.3155746423402088e-10,1.4534074408647996e-11,6.521850366038146e-09
0.028170056817679576,0.0035521632141937843,0.84210526299999999,0.0,0.0,0.0,0.052529168205351438,0.10515214049975294,4.1621823122703129e-07,9.5726189315845093e-06,3.1915276088620136e-06,1.3948780238222569e-17,2.4972879094466709e-09,9.8530893758323271e-05,9.3665396071171132e-05,1.8885574526935208e-06,2.5865034015452069e-07,2.3590668990419481e-10,1.4799441411181699e-11,6.6344016125900809e-09
0.02823807380922937,0.003552162971030652,0.84210526299999999,0.0,0.0,0.0,0.052527162163826663,0.10515003383137982,4.1978161148495917e-07,9.6782795064456572e-06,3.2187777959224939e-06,1.406791730133048e-17,2.5424190165345469e-09,0.00010050084561548309,9.5563441344528733e-05,1.9231339792460749e-06,2.6369414751695825e-07,2.4031339502437391e-10,1.5068222717713408e-11,6.7483447258813689e-09
0.028306090800779164,0.0035521627261780445,0.84210526299999999,0.0,0.0,0.0,0.052525121184852412,0.10514789166412114,4.2335822627384784e-07,9.7843651357687122e-06,3.2461270814131907e-06,1.4187488891425105e-17,2.5881374648583866e-09,0.00010250555172708125,9.7495628915044989e-05,1.9581672301793398e-06,2.6880597049156983e-07,2.4477771085961725e-10,1.5340425520286251e-11,6.8636822665207712e-09
0.02837410779232896,0.003552162479646368,0.84210526299999999,0.0,0.0,0.0,0.05252304483373408,0.10514571356979525,4.2694782457845785e-07,9.8908667386272557e-06,3.2735734923658245e-06,1.4307486415917341e-17,2.6344446409833646e-09,0.00010454544885302953,9.9462397765787895e-05,1.9936584126302302e-06,2.7398596271962161e-07,2.4929975773473231e-10,1.5616056373298657e-11,6.9804166927000922e-09
0.028442124783878753,0.0035521622314463584,0.84210526299999999,0.0,0.0,0.0,0.052520932675081462,0.10514349911962158,4.305501530641039e-07,9.9977751800496289e-06,3.3011150375743962e-06,1.4427901203367615e-17,2.6813417958504533e-09,0.00010662097448652237,0.00010146418773625479,2.0296086272419906e-06,2.7923426103052092e-07,2.5387964408692307e-10,1.5895121149844465e-11,7.0985503092014092e-09
0.028510141775428547,0.0035521619815891124,0.84210526299999999,0.0,0.0,0.0,0.052518784272911428,0.10514124788431926,4.3416495591347187e-07,1.0105081276758567e-05,3.3287497063614468e-06,1.4548724497782868e-17,2.7288300496097966e-09,0.00010873256675295021,0.00010350143941822614,2.0660188670738407e-06,2.8455098641120482e-07,2.5851745989295214e-10,1.617762465254252e-11,7.2180846914932318e-09
0.02857815876697834,0.003552161730086045,0.84210526299999999,0.0,0.0,0.0,0.052516599190750551,0.10513895943420776,4.3779197491343241e-07,1.0212775800670929e-05,3.3564754691906356e-06,1.4669947459830515e-17,2.7769103868939901e-09,0.00011088066430571171,0.00010557459405159354,2.1028900167579209e-06,2.899362437598148e-07,2.6321328359369454e-10,1.6463571010774668e-11,7.3390212529430902e-09
0.028646175758528136,0.003552161476948897,0.84210526299999999,0.0,0.0,0.0,0.052514376991737936,0.10513663333930713,4.4143094969435659e-07,1.032084948272852e-05,3.3842902795507556e-06,1.4791561176841855e-17,2.8255836553134315e-09,0.00011306570622171368,0.00010768409341978095,2.1402228518704651e-06,2.953901210599745e-07,2.6796718337057515e-10,1.6752963771718322e-11,7.4613613898856615e-09
0.02871419275007793,0.003552161222189771,0.84210526299999999,0.0,0.0,0.0,0.052512117238729741,0.10513426916943865,4.4508161785894435e-07,1.0429293017316998e-05,3.4121920749925028e-06,1.4913556667356725e-17,2.8748505675601536e-09,0.00011528813189705243,0.00010983037974357184,2.1780180383602937e-06,3.0091268969488256e-07,2.7277920748933335e-10,1.7045805329443507e-11,7.5851056877124541e-09
0.028782209741627724,0.003552160965821082,0.84210526299999999,0.0,0.0,0.0,0.05250981949440376,0.10513186649432844,4.4874371508649489e-07,1.0538097064475055e-05,3.4401787778503255e-06,1.5035924882065511e-17,2.9247116987004443e-09,0.00011754838094011587,0.00011201389557467868,2.2162761319405845e-06,3.0650400478278245e-07,2.7764939131362246e-10,1.7342097322068785e-11,7.7102544673196881e-09
0.02885022673317752,0.0035521607078555398,0.84210526299999999,0.0,0.0,0.0,0.052507483321373331,0.10512942488371856,4.5241697527521187e-07,1.0647252254040056e-05,3.4682482963798676e-06,1.5158656711132535e-17,2.9751674876392525e-09,0.0001198468930560609,0.00011423508367983858,2.2549975774594921e-06,3.1216410469236782e-07,2.8257776217132509e-10,1.764184094223906e-11,7.8368082052698711e-09
0.028918243724727313,0.003552160448306207,0.84210526299999999,0.0,0.0,0.0,0.052505108282271631,0.10512694390744665,4.5610113060561367e-07,1.0756749191158476e-05,3.4963985252982388e-06,1.5281742985865542e-17,3.0262182359156344e-09,0.00012218410796412371,0.00011649438695495342,2.2941827085419812e-06,3.1789301099168961e-07,2.8756432611287171e-10,1.7945036143578441e-11,7.9647664643499736e-09
0.028986260716277107,0.0035521601871864456,0.84210526299999999,0.0,0.0,0.0,0.052502693939861178,0.10512442313555448,4.5979591165273547e-07,1.0866578458228075e-05,3.5246273465874999e-06,1.5405174481612302e-17,3.0778641070727954e-09,0.00012456046528539961,0.00011879224831352625,2.3338317472297586e-06,3.236907286235729e-07,2.9260907797271802e-10,1.8251682235154966e-11,8.0941286982701032e-09
0.0290542777078269,0.0035521599245098992,0.84210526299999999,0.0,0.0,0.0,0.052500239857145942,0.1051218621383969,4.6350104753118365e-07,1.0976730619206565e-05,3.5529326306453001e-06,1.5528941923325319e-17,3.1301051271796157e-09,0.00012697640442982391,0.0001211291105723137,2.3739448036338113e-06,3.2955724579157961e-07,2.9771199921127012e-10,1.8561777759908375e-11,8.2248940837599136e-09
0.029122294699376695,0.0035521596602905462,0.84210526299999999,0.0,0.0,0.0,0.052497745597478003,0.10511926048674515,4.6721626601114852e-07,1.1087196223561887e-05,3.5813122371878043e-06,1.5653035989379571e-17,3.1829411847291004e-09,0.00012943236448892308,0.00012350541634268374,2.4145218757151179e-06,3.3549253397356683e-07,3.0287305613359956e-10,1.8875320384140243e-11,8.3570613739198751e-09
0.02919031169092649,0.0035521593945426447,0.84210526299999999,0.0,0.0,0.0,0.052495210724660492,0.10511661775188753,4.7094129363218721e-07,1.1197965809589264e-05,3.6097640161239841e-06,1.577744731532305e-17,3.2363720304686911e-09,0.00013192878413151424,0.00012592160792539999,2.4555628491500884e-06,3.4149654791853338e-07,3.0809220128258334e-10,1.9192306983752015e-11,8.4906290125957015e-09
0.029258328682476284,0.003552159127280742,0.84210526299999999,0.0,0.0,0.0,0.052492634803050699,0.1051139335057296,4.7467585581007733e-07,1.1309029907955052e-05,3.6382858083888344e-06,1.5902166497560639e-17,3.2903972777305022e-09,0.00013446610149973564,0.0001283781272053967,2.4970674972656384e-06,3.4756922567005116e-07,3.1336937323254916e-10,1.9512733631888485e-11,8.6255951159679001e-09
0.029394362665575876,0.0035521585882745395,0.84210526299999999,0.0,0.0,0.0,0.052487358074501028,0.10510843877104652,4.8217248070919552e-07,1.1532003754067141e-05,3.6955307581977648e-06,1.6152490648688793e-17,3.4002287465679966e-09,0.00013966517849379223,0.00013341391345249914,2.581466349616454e-06,3.5992024175466235e-07,3.2409748143206366e-10,2.0163887317573762e-11,8.8997134716245071e-09
0.029530396648675468,0.0035521580433939782,0.84210526299999999,0.0,0.0,0.0,0.052481911941762049,0.10510277287417354,4.8970392579369591e-07,1.175604198622961e-05,3.7530296674805794e-06,1.6403932573745688e-17,3.5124297604137948e-09,0.00014503308604489219,0.00013861629776708989,2.6677143750086648e-06,3.7254475384269853e-07,3.3505660838701308e-10,2.0828733879790724e-11,9.179394618772423e-09
0.02966643063177506,0.003552157492765389,0.84210526299999999,0.0,0.0,0.0,0.052476292950133563,0.10509693242279471,4.9726796521655047e-07,1.1981068918803286e-05,3.8107650282504822e-06,1.6656416015302501e-17,3.6269923107704917e-09,0.00015057329973551477,0.00014398878953248429,2.755805724905028e-06,3.8544166876542927e-07,3.462457588764338e-10,2.1507212963573e-11,9.4646114167934912e-09
0.029802464614874652,0.0035521569365189786,0.84210526299999999,0.0,0.0,0.0,0.052470497663725794,0.10509091404415453,5.048623657201115e-07,1.2207009063830759e-05,3.8687192710454078e-06,1.6909864446678543e-17,3.7439062337333934e-09,0.0001562892766793037,0.00014953488130672979,2.8457327696248688e-06,3.9860963139661929e-07,3.5766371716283891e-10,2.2199251568585011e-11,9.7553314592056725e-09
0.029938498597974244,0.0035521563747891506,0.84210526299999999,0.0,0.0,0.0,0.052464522668791862,0.10508471438830307,5.1248489004129995e-07,1.2433787232363052e-05,3.9268747914173503e-06,1.7164201187194044e-17,3.8631592336217452e-09,0.00016218445215586237,0.00015525804540728871,2.9374861127783558e-06,4.1204702743010459e-07,3.6930904927623263e-10,2.290476419199548e-11,1.0051517122589604e-08
0.030074532581073836,0.003552155807713893,0.84210526299999999,0.0,0.0,0.0,0.052458364576914586,0.10507833013119991,5.2013330008863056e-07,1.2661328627423682e-05,3.9852139746876176e-06,1.7419349509850682e-17,3.9847369124875671e-09,0.00016826223639221163,0.00016116173064126729,3.0310546100394624e-06,4.2575198693521714e-07,3.8118010606077287e-10,2.3623653014273958e-11,1.0353125639881713e-08
0.030210566564173428,0.0035521552354345937,0.84210526299999999,0.0,0.0,0.0,0.052452020027852243,0.10507175797748644,5.2780535974926831e-07,1.2889558923867453e-05,4.0437192178639936e-06,1.7675232736609276e-17,4.10862280138333e-09,0.00017452601168852389,0.00016724935938308434,3.1264253897012924e-06,4.3972238815028186e-07,3.9327502633573986e-10,2.4355808090005362e-11,1.0660109171588382e-08
0.03034660054727302,0.0035521546580965517,0.84210526299999999,0.0,0.0,0.0,0.052445485693155609,0.10506499466400801,5.3549883877564662e-07,1.3118404369507738e-05,4.1023729598602591e-06,1.7931774369899552e-17,4.2347983972470575e-09,0.00018097912876251427,0.00017352432385677857,3.2235838813163704e-06,4.5395586161765255e-07,4.0559174042117802e-10,2.510110756176089e-11,1.0972414889869e-08
0.030482634530372612,0.003552154075847345,0.84210526299999999,0.0,0.0,0.0,0.052438758279128313,0.10505803696269926,5.4321151515705695e-07,1.3347791861804107e-05,4.1611577001122839e-06,1.8188898173523236e-17,4.363243215423755e-09,0.00018762490376093212,0.00017998998309016922,3.3225138453065663e-06,4.6844979714191348e-07,4.1812797617460734e-10,2.5859418016819837e-11,1.1289985130634201e-08
0.030618668513472204,0.0035521534888381507,0.84210526299999999,0.0,0.0,0.0,0.052431834529636789,0.10505088168332057,5.5094117805953029e-07,1.3577649019988706e-05,4.2200560215496169e-06,1.8446528272548534e-17,4.4939348264165831e-09,0.00019446661541954664,0.00018664966002000623,3.4231974047220427e-06,4.8320134780927582e-07,4.308812619974976e-10,2.6630594667559847e-11,1.1612757441698271e-08
0.030754702496571796,0.0035521528972224173,0.84210526299999999,0.0,0.0,0.0,0.052424711228875404,0.10504352567615129,5.5868563021072794e-07,1.3807904253507493e-05,4.2790506092652756e-06,1.8704589234252877e-17,4.6268489027128874e-09,0.00020150750227099947,0.00019350663864086835,3.5256150806164535e-06,4.9820743565524396e-07,4.4384893190521932e-10,2.7414481649385042e-11,1.1940664717955454e-08
0.030890736479671388,0.0035521523011563436,0.84210526299999999,0.0,0.0,0.0,0.052417385204235535,0.10503596583478632,5.6644269063105008e-07,1.4038486828489207e-05,4.3381242719633709e-06,1.896300616150598e-17,4.7619592745476932e-09,0.00020875075974436392,0.00020056416104490303,3.6297458308448711e-06,5.1346475858306741e-07,4.5702813148277286e-10,2.8210912371520739e-11,1.2273635349646882e-08
0.03102677046277098,0.003552151700798332,0.84210526299999999,0.0,0.0,0.0,0.052409853329127981,0.10502819909888549,5.7421019705927407e-07,1.4269326933561417e-05,4.3972599609776071e-06,1.922170477539131e-17,4.899237986301494e-09,0.00021619953731418217,0.00020782542450696877,3.7355670918557112e-06,5.2896979721472577e-07,4.7041582332647499e-10,2.9019709836859469e-11,1.2611593331435199e-08
0.031162804445870572,0.0035521510963089976,0.84210526299999999,0.0,0.0,0.0,0.05240211252567048,0.10502022245679127,5.8198600840278826e-07,1.4500355739109164e-05,4.4564407894707503e-06,1.9480611498428282e-17,5.038655350664646e-09,0.00022385693578465122,0.00021529357870580677,3.843054823013333e-06,5.4471882130507526e-07,4.8400879257926439e-10,2.9840686964411426e-11,1.295445839953424e-08
0.031434872412069756,0.003552149875587939,0.84210526299999999,0.0,0.0,0.0,0.052385992080488518,0.10500362766520326,5.9755409885726525e-07,1.4962709343559072e-05,4.5748712182198224e-06,1.9998758867387334e-17,5.3237790078976906e-09,0.00023980974036331518,0.00023086290473737351,4.0629264309355352e-06,5.7693289715733631e-07,5.1179685727284953e-10,3.1518383838116821e-11,1.3654568492117932e-08
0.03167973358164902,0.0035521487644568093,0.84210526299999999,0.0,0.0,0.0,0.052370739352316766,0.10498794534266288,6.1157280656946134e-07,1.5378804319754745e-05,4.6814474356562777e-06,2.0465081855331045e-17,5.587373436779115e-09,0.00025491077031238675,0.00024561339688563232,4.2662404667527149e-06,6.0671852968876096e-07,5.3747251330002394e-10,3.3067895848253305e-11,1.4300563162263852e-08
0.03192459475122829,0.0035521476425127785,0.84210526299999999,0.0,0.0,0.0,0.052354764313451783,0.104971538563396,6.2558629633037497e-07,1.5794490257037473e-05,4.787916297910289e-06,2.093097393984646e-17,5.8573629398897931e-09,0.00027073347029273834,0.00026108075578628925,4.4745175755229954e-06,6.3722784373422987e-07,5.6375585677356939e-10,3.4653540176927851e-11,1.4961030773557736e-08
0.032169455920807555,0.0035521465107431842,0.84210526299999999,0.0,0.0,0.0,0.052338051087573167,0.10495439182837327,6.3958309237254368e-07,1.6209407239808245e-05,4.8941871170439113e-06,2.1396039824224477e-17,6.1335202070608788e-09,0.00028729384836226183,0.00027728130495308795,4.6875706785469965e-06,6.6843249182606649e-07,5.9062259750918027e-10,3.62739120333903e-11,1.5635370319178458e-08
0.03241431709038682,0.0035521453701416006,0.84210526299999999,0.0,0.0,0.0,0.052320584486568095,0.10493649032193519,6.5355207636110305e-07,1.6623208796539994e-05,5.0001719768846166e-06,2.185989623139784e-17,6.4156049950593164e-09,0.00030460722288060534,0.00029423068438437462,4.9052013308816033e-06,7.0030255285439878e-07,6.1804712315601896e-10,3.7927532092400296e-11,1.6322948989142103e-08
0.03265917825996609,0.0035521442217058513,0.84210526299999999,0.0,0.0,0.0,0.052302350043523273,0.10491781994390154,6.6748250880018084e-07,1.7035562328924712e-05,5.1057859054738839e-06,2.232217265106329e-17,6.7033654468348095e-09,0.00032268818915489038,0.00031194381602418103,5.1272007910644455e-06,7.3280669383679425e-07,6.4600263659653499e-10,3.9612854393736187e-11,1.7023105501614526e-08
