Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82),CH2O2(18)
0.05951683634652812,0.002251079128815995,0.84210526299999999,0.0,0.0,0.0,0.050525619127962239,0.102547753281183,5.9311391042640649e-07,5.3116555208810883e-05,1.5838159070327406e-05,2.4800102617434516e-17,2.9362596154653022e-08,0.0011871780200944848,0.0026500426857676827,0.00026904935395736628,1.4907726132164052e-05,7.4121045740558423e-09,1.4517460248002246e-10,1.9686436576603363e-07,3.1797272878688137e-10,0.00087475363793641195,9.0559496272174059e-09,1.5656985568512265e-12,1.2003926567241688e-05,2.4888064999217024e-11,7.1725898923978895e-11,2.7325510522473489e-19,2.747455485988903e-07,4.1533748320162e-19,4.2149408743232433e-18,6.4954341804294417e-17
0.05954820457550165,0.0022510861675472606,0.84210526299999999,0.0,0.0,0.0,0.050512389649018503,0.1025288109506703,5.945577221691845e-07,5.334042358185211e-05,1.5873493569296709e-05,2.4867066122327062e-17,2.955133811405734e-08,0.0011912745186604058,0.0026696657407604637,0.0002712731178999855,1.5006274059294562e-05,7.4572369073158182e-09,1.4608527606765618e-10,1.9778333184816503e-07,3.2098053956014789e-10,0.00088367101530874292,9.1398960776592093e-09,1.5855047402735973e-12,1.2078166405881347e-05,2.5069459776410226e-11,7.2264816365113573e-11,2.7717805003233157e-19,2.788122378204637e-07,4.2419313351317163e-19,4.2863008568706084e-18,6.5512509305746673e-17
0.05957957280447517,0.0022510932783792047,0.84210526299999999,0.0,0.0,0.0,0.050499079682852055,0.10250973816390305,5.9600437850815147e-07,5.356503968250831e-05,1.5908866908583392e-05,2.4934258181383898e-17,2.9741226468810459e-08,0.0011953678312960406,0.0026894340327865327,0.00027351339320620666,1.5105395289463312e-05,7.5026122090099903e-09,1.4700123951355788e-10,1.9870585782918026e-07,3.2401202908325764e-10,0.00089267097594979031,9.2244725115452994e-09,1.6055447310700298e-12,1.2152814760926927e-05,2.5251928693677712e-11,7.2807616174461618e-11,2.8115376652141206e-19,2.8293728901243289e-07,4.3323380955740095e-19,4.3588234070898827e-18,6.6075171018138977e-17
0.059610941033448696,0.0022511004619104017,0.84210526299999999,0.0,0.0,0.0,0.050485688792069522,0.10249053413443134,5.9745389051753864e-07,5.3790402504466021e-05,1.5944279078429218e-05,2.5001680657890618e-17,2.9932267239316595e-08,0.0011994577723853633,0.0027093485342830296,0.00027577026093886611,1.5205092004114491e-05,7.5482313790016414e-09,1.4792251779914146e-10,1.9963195721080818e-07,3.2706731423237491e-10,0.00090175413837374752,9.3096813969501814e-09,1.6258208867983399e-12,1.2227873129832182e-05,2.5435474832116373e-11,7.3354326839170441e-11,2.8518288358969172e-19,2.8712148666591886e-07,4.4246324659552072e-19,4.4325263328435931e-18,6.6642357211329421e-17
0.05964230926242222,0.0022511077187450626,0.84210526299999999,0.0,0.0,0.0,0.050472216537831946,0.10247119807346367,5.9890627020216662e-07,5.4016511004485897e-05,1.5979730069536408e-05,2.5069335441271842e-17,3.0124466467796235e-08,0.0012035441556896317,0.002729410221479486,0.00027804380191985757,1.5305366378440166e-05,7.5940953093801031e-09,1.4884913613558628e-10,2.0056164351673284e-07,3.3014650816459883e-10,0.00091092112316427671,9.3955251459925798e-09,1.6463356837744235e-12,1.2303343005657459e-05,2.5620100654500292e-11,7.3904977067124448e-11,2.8926603194291439e-19,2.913656233524043e-07,4.5188525436258161e-19,4.5074277005970561e-18,6.7214100895329321e-17
0.059673677491395745,0.0022511150494811416,0.84210526299999999,0.0,0.0,0.0,0.050458662479348583,0.10245172918906319,6.0036152988797809e-07,5.4243364087543238e-05,1.6015219871156202e-05,2.513722443596825e-17,3.0317830210873709e-08,0.0012076267941490721,0.0027496200757208154,0.00028033409663333499,1.5406220580823604e-05,7.640204889619833e-09,1.4978111995232886e-10,2.0149493045486993e-07,3.3324972221215879e-10,0.00092017255368063067,9.4820061374239972e-09,1.667091655074904e-12,1.2379225875340338e-05,2.5805808363826125e-11,7.4459595749649245e-11,2.9340384686905377e-19,2.9567050266057354e-07,4.6150371150546061e-19,4.5835458221757391e-18,6.7790435716189667e-17
0.05970504572036927,0.0022511224547328273,0.84210526299999999,0.0,0.0,0.0,0.05044502617416205,0.10243212668662434,6.0181968150633282e-07,5.4470960614990953e-05,1.6050748472668515e-05,2.5205349560753053e-17,3.0512364547673874e-08,0.0012117055000257651,0.0027699790827118397,0.00028264122526070747,1.5507656773194189e-05,7.686561010383266e-09,1.5071849461607869e-10,2.0243183181162884e-07,3.3637706922386973e-10,0.00092950905562932961,9.5691267433264005e-09,1.6880912956675881e-12,1.2455523220369031e-05,2.5992600465549938e-11,7.5018212033064275e-11,2.9759697174173933e-19,3.0003693769980066e-07,4.7132257390179446e-19,4.6608992685665952e-18,6.8371394073844816e-17
0.059736413949342794,0.0022511299351067825,0.84210526299999999,0.0,0.0,0.0,0.05043130717814634,0.10241238976888707,6.0328073716995823e-07,5.4699299405289121e-05,1.6086315862978939e-05,2.5273712754974459e-17,3.0708075577604611e-08,0.0012157800849250798,0.0027904882325166308,0.0002849652676660918,1.5609677110146529e-05,7.7331645580231366e-09,1.5166128548204256e-10,2.0337236133114633e-07,3.3952866130432423e-10,0.0009389312570459718,9.656889304610873e-09,1.7093371328363153e-12,1.253223651654481e-05,2.6180479358579463e-11,7.5580855316354729e-11,3.0184605503721334e-19,3.044657512344437e-07,4.8134587780176135e-19,4.7395068767887849e-18,6.8957009205539574e-17
0.059799150407289836,0.0022511451236865254,0.84210526299999999,0.0,0.0,0.0,0.050403619329272245,0.10237250948613696,6.0621161050805988e-07,5.5158198836550662e-05,1.6157566959241472e-05,2.541116118987337e-17,3.1103052204003287e-08,0.0012239161353016185,0.0028319609412727534,0.00028966441166601684,1.5815478803642947e-05,7.827117464911722e-09,1.5356321807640499e-10,2.0526436042909094e-07,3.4590502120574612e-10,0.0009580352812068448,9.8343494954447721e-09,1.7525777598949749e-12,1.2686916837031332e-05,2.6559505997213993e-11,7.6718341496335445e-11,3.105147137602057e-19,3.1351385117442166e-07,5.0202231443268649e-19,4.9005611805445767e-18,7.0142346001195256e-17
0.05986188686523688,0.0022511606201656717,0.84210526299999999,0.0,0.0,0.0,0.050375595347523235,0.10233208191218313,6.0915424869728798e-07,5.5620052065285893e-05,1.6228973055536155e-05,2.55495855833655e-17,3.1502809266514824e-08,0.0012320334262614432,0.002874046206332755,0.00029443216092989855,1.6023642757530518e-05,7.9220706572483388e-09,1.5548712221226515e-10,2.0717103940849239e-07,3.5237968520373683e-10,0.00097748969458232265,1.0014404913306024e-08,1.7968342570384295e-12,1.2843278525401963e-05,2.6942906051784027e-11,7.7872293983751812e-11,3.1941512242114961e-19,3.2282157500956001e-07,5.2356683118788592e-19,5.0668646012400635e-18,7.1346715639277079e-17
0.05992462332318392,0.00225117642954174,0.84210526299999999,0.0,0.0,0.0,0.050347231621704715,0.10229110057809478,6.1210875192896254e-07,5.6084848068625403e-05,1.6300534036450603e-05,2.5689002058050655e-17,3.1907396250663972e-08,0.0012401304298500606,0.002916752099503202,0.00029926914202427506,1.6234185945740421e-05,8.0180311401149421e-09,1.5743320320177669e-10,2.0909251095802775e-07,3.5895352687055188e-10,0.00099729960059508722,1.0197073320442358e-08,1.8421277210805612e-12,1.3001333168718037e-05,2.7330696346710791e-11,7.9042956278134007e-11,3.2855267084103653e-19,3.3239585226537794e-07,5.4601453197633627e-19,5.2385773088080474e-18,7.2570391713042855e-17
0.05998735978113096,0.0022511925568466963,0.84210526299999999,0.0,0.0,0.0,0.050318524514606583,0.10224955897515797,6.150752213532868e-07,5.6552575108418404e-05,1.6372249771831031e-05,2.5829427009789736e-17,3.231686294429066e-08,0.0012482056098684245,0.0029600867598807861,0.00030417597535396069,1.6447125212349495e-05,8.1150058753411525e-09,1.5940166711950744e-10,2.110288887005356e-07,3.6562741073647922e-10,0.0010174701370181431,1.038237203423141e-08,1.8884795914309406e-12,1.3161092245352903e-05,2.7722892954981149e-11,8.0230575707335228e-11,3.3793284132608216e-19,3.4224377320571127e-07,5.6940185816284556e-19,5.415863869452839e-18,7.3813650667085551e-17
0.060050096239078005,0.0022512090071697376,0.84210526299999999,0.0,0.0,0.0,0.050289470363116366,0.10220745055561586,6.1805375908055774e-07,5.7023220729498602e-05,1.6444120115967398e-05,2.5970877110030918e-17,3.2731259429541992e-08,0.00125625742262888,0.0030040583933170113,0.00030915327475202067,1.6662477261144254e-05,8.2130017764214394e-09,1.6139272073418493e-10,2.1298028710177681e-07,3.7240219179896109e-10,0.0010380064751209833,1.0570317909011819e-08,1.9359116537040176e-12,1.3322567118113544e-05,2.8119511176733411e-11,8.1435403470528464e-11,3.4756120879874896e-19,3.5237259185629615e-07,5.9376663775135277e-19,5.5988933485976293e-18,7.507677200603085e-17
0.06011283269702505,0.0022512257856395477,0.84210526299999999,0.0,0.0,0.0,0.050260065478408666,0.10216476873352993,6.210444680780378e-07,5.7496771756091853e-05,1.6516144903424054e-05,2.6113369302651876e-17,3.3150636077931855e-08,0.0012642843177383956,0.0030486752716837964,0.0003142016470883702,1.6880258648237964e-05,8.3120257061222832e-09,1.6340657150353568e-10,2.1494682149602566e-07,3.7927871492000509e-10,0.0010589138187126485,1.0760927320948593e-08,1.9844460482385587e-12,1.3485769027574e-05,2.8520565499491231e-11,8.2657694666426024e-11,3.5744344104316837e-19,3.6278972859656742e-07,6.1914813129356085e-19,5.7878394104394783e-18,7.6360038273686651e-17
0.06023830561291914,0.0022512603477630655,0.84210526299999999,0.0,0.0,0.0,0.050200188626643008,0.10207765835224027,6.2706281555923053e-07,5.8452533701549333e-05,1.6660657035585877e-05,2.6401549102986082e-17,3.4004532769928956e-08,0.0012802571245776233,0.0031398781762986307,0.00032451400093915075,1.7323174874464989e-05,8.5131848251327588e-09,1.6750349747679927e-10,2.1892576331661438e-07,3.9334031395950364e-10,0.0011018624945437019,1.1150199778814918e-08,2.08491216855389e-12,1.3817398267541925e-05,2.9336036337508481e-11,8.5155707473700581e-11,3.7799263674044994e-19,3.8451948491013969e-07,6.7312576526191518e-19,6.1841995584232243e-18,7.8988150941894414e-17
0.06036377852881323,0.002251296285144006,0.84210526299999999,0.0,0.0,0.0,0.050138863941967197,0.10198817441383985,6.3313110139279636e-07,5.94197410073839e-05,1.6805784357749157e-05,2.6694107385830946e-17,3.4878961565200133e-08,0.0012961115236927376,0.0032337629399993811,0.00033511773750009697,1.7776003064691097e-05,8.7185369717745906e-09,1.7169411665172656e-10,2.2296665085617356e-07,4.0781874905756041e-10,0.001146358408284523,1.1550310272101741e-08,2.1900622104804435e-12,1.4156067180858398e-05,3.0169404945048204e-11,8.7726734225311325e-11,3.9962763600124548e-19,4.0749583340911351e-07,7.316794147990739e-19,6.6064295719675785e-18,8.1700309505181507e-17
0.06048925144470732,0.0022513336403892797,0.84210526299999999,0.0,0.0,0.0,0.050076061008713035,0.10189626294799377,6.3925017161651467e-07,6.0398262022891021e-05,1.6951524586104669e-05,2.6991189432603394e-17,3.5774335232878028e-08,0.0013118349535843551,0.0033303980349311635,0.00034601742015688303,1.8238869469222569e-05,8.9281348257197441e-09,1.7598010871348568e-10,2.2707042989000833e-07,4.2272037266828475e-10,0.0011924442597984401,1.1961371042616813e-08,2.3000862270351583e-12,1.450186056911336e-05,3.102075730328531e-11,9.0372959460687259e-11,4.2239714231663896e-19,4.3178440096850795e-07,7.9517997149113624e-19,7.0560950411909005e-18,8.4498882671623269e-17
0.06061472436060141,0.0022513724567711996,0.84210526299999999,0.0,0.0,0.0,0.050011749020427571,0.1018018694627197,6.4542087759068501e-07,6.1387953329550095e-05,1.7097874868929877e-05,2.7292944774878405e-17,3.6691070539487086e-08,0.0013274148254948776,0.0034298529108945431,0.00035721746192963685,1.8711897122484116e-05,9.1420298804174665e-09,1.8036315994724392e-10,2.3123805302751722e-07,4.3805133501934011e-10,0.0012401631705018677,1.2383485236074485e-08,2.4151801390170701e-12,1.4854860574470662e-05,3.1890165631341232e-11,9.3096633090458128e-11,4.4635135556983382e-19,4.5745373897966811e-07,8.6402635311732139e-19,7.5348453972298647e-18,8.7386286440050081e-17
0.0607401972764955,0.0022514127781939615,0.84210526299999999,0.0,0.0,0.0,0.049945896788492837,0.10170493897773443,6.5164407288577616e-07,6.2388659721449006e-05,1.7244831694001273e-05,2.7599527131576624e-17,3.7629587985413478e-08,0.0013428385519353785,0.0035321979641268143,0.00036872211222152741,1.9195205532909213e-05,9.3602723044220876e-09,1.8484496153717892e-10,2.3547047681569909e-07,4.5381757110731951e-10,0.0012895586467981299,1.2816746446015985e-08,2.5355457941049972e-12,1.5215146423097755e-05,3.277768816729435e-11,9.5900070939585541e-11,4.7154196836300857e-19,4.8457541181873733e-07,9.3864740244764554e-19,8.0444174891612808e-18,9.0364983116945921e-17
0.060865670192389594,0.002251454649173604,0.84210526299999999,0.0,0.0,0.0,0.049878472751830896,0.10160541605985804,6.5792060990140599e-07,6.340021420073771e-05,1.7392390787912378e-05,2.7911094329002489e-17,3.8590311533313569e-08,0.0013580935760758243,0.0036375045031408889,0.00038053544351559289,1.9688910366127977e-05,9.5829108025270552e-09,1.8942720786441791e-10,2.3976865905765138e-07,4.7002478802553987e-10,0.0013406745415887578,1.3261238268150964e-08,2.6613910290091526e-12,1.5582794157414073e-05,3.3683369003426712e-11,9.8785655532248714e-11,4.9802215902764953e-19,5.1322408482376043e-07,1.0195038792516466e-18,8.5866392558115983e-18,9.3437480448933093e-17
0.06111661602417777,0.0022515432207298445,0.84210526299999999,0.0,0.0,0.0,0.049738781225958088,0.10139836915806209,6.7063709174448104e-07,6.5455140689935995e-05,1.7689294275952134e-05,2.8549834542500859e-17,4.0580088187783358e-08,0.0013880476255488394,0.0038572916032526068,0.00040510347490692989,2.0707950720361032e-05,1.0041562605368321e-08,1.9889981647008912e-10,2.4856611622800126e-07,5.0378378219531013e-10,0.0014482444842784188,1.4184195640070119e-08,2.9303817670475968e-12,1.6340461821040024e-05,3.554931061770441e-11,1.0481312951567747e-10,5.5507134188048354e-19,5.754171207882967e-07,1.2019385106496529e-18,9.7768215409930797e-18,9.9874126635990447e-17
0.06134246727278713,0.0022516286926044645,0.84210526299999999,0.0,0.0,0.0,0.049607359438310676,0.10120259680408357,6.8227275652049505e-07,6.7339759774856202e-05,1.7958505127122398e-05,2.9143412934095876e-17,4.2451144819127182e-08,0.0014143050379763018,0.0040659609561360917,0.00042830715726708738,2.166171248164334e-05,1.0469837027505802e-08,2.0778567906874887e-10,2.5671823696106152e-07,5.357272065663025e-10,0.0015513868370120286,1.5053885370885043e-08,3.1934226189654858e-12,1.7048227929115208e-05,3.7290909392450972e-11,1.1054407199230501e-10,6.1138938280442489e-19,6.3742880509197911e-07,1.3928074741105146e-18,1.0979984267504651e-17,1.0601394282331323e-16
0.06156831852139649,0.002251719902002249,0.84210526299999999,0.0,0.0,0.0,0.049470338397780922,0.10099754629971947,6.9409407163854885e-07,6.9256396469073055e-05,1.8229555201451085e-05,2.9755773743195549e-17,4.44008662842915e-08,0.001439825193009109,0.0042853720188095008,0.00045256482219827406,2.2650745513904091e-05,1.091302887527682e-08,2.1702326690694388e-10,2.6509800347355772e-07,5.6917654553428858e-10,0.0016607967763787377,1.5960762939114981e-08,3.4777271304535104e-12,1.7780852963537084e-05,3.9091374602324645e-11,1.1658128740389841e-10,6.7277896089164818e-19,7.0570005833295338e-07,1.6127385517968148e-18,1.2321926947553724e-17,1.1249858761303266e-16
0.061794169770005854,0.0022518171261517138,0.84210526299999999,0.0,0.0,0.0,0.049327522255253956,0.10078288330699275,7.0610547787692481e-07,7.1203660829352423e-05,1.8502378223687287e-05,3.0387971018198259e-17,4.643180475676659e-08,0.0014645400108481517,0.0045159681490539172,0.00047789210413702365,2.3675539012535329e-05,1.137134820328932e-08,2.2662229939426737e-10,2.7371056730241392e-07,6.0415541970278623e-10,0.001776736945421998,1.6904904037129746e-08,3.7847276963442002e-12,1.8538625945180614e-05,4.095045133316771e-11,1.2294108418323973e-10,7.3960144860713898e-19,7.8078975421148359e-07,1.8658781384653725e-18,1.3817113756775088e-17,1.1934410135061271e-16
0.062020021018615215,0.00225192064622562,0.84210526299999999,0.0,0.0,0.0,0.049178712426073003,0.10055827218013563,7.1831109347463795e-07,7.3180048890647336e-05,1.8776891319812555e-05,3.1041091099361065e-17,4.8546518509998746e-08,0.0014883841987697376,0.0047581985976690748,0.00050430176856456352,2.4736512476900677e-05,1.1844976260614447e-08,2.3659234679742776e-10,2.8256077367513249e-07,6.4068429477404653e-10,0.0018994700424623304,1.7886252239546214e-08,4.1159205383301198e-12,1.9321777273317582e-05,4.2867743260605655e-11,1.2964044888979049e-10,8.1223177295812369e-19,8.6329597144925109e-07,2.1569072070749658e-18,1.548128100283894e-17,1.2656683273228513e-16
0.062245872267224577,0.002252030745926933,0.84210526299999999,0.0,0.0,0.0,0.049023707982872575,0.10032337692767143,7.3071463215745356e-07,7.5183947592843996e-05,1.9052992893616327e-05,3.1716248782380045e-17,5.0747562672328416e-08,0.0015112958191194719,0.0050125173948696927,0.00053180350243807418,2.5834007926067047e-05,1.2334061828786677e-08,2.4694277625793154e-10,2.9165306389269955e-07,6.7878038455704981e-10,0.0020292578759481443,1.8904615366200913e-08,4.4728648187361816e-12,2.0130471840822966e-05,4.4842719605697824e-11,1.3669701932585764e-10,8.9105753810977978e-19,9.5385739306499857e-07,2.4910994142377834e-18,1.7331515870056218e-17,1.3418337385650335e-16
0.06247172351583394,0.002252147711092728,0.84210526299999999,0.0,0.0,0.0,0.048862306097558372,0.10007786222472147,7.4331932518124827e-07,7.7213640496839045e-05,1.9330560688331253e-05,3.2414582997352574e-17,5.3037479502484069e-08,0.0015332168308806683,0.0052793821463669047,0.00056040372338464429,2.6968281940942842e-05,1.2838717463833047e-08,2.5768269462327894e-10,3.0099137230407524e-07,7.1845759333532358e-10,0.0021663603969967076,1.9959663130770101e-08,4.8571811841334347e-12,2.0964801833837796e-05,4.6874724596972398e-11,1.4412904934815912e-10,9.7647797080955933e-19,1.0531546037993004e-06,2.8743845723840356e-18,1.9386335846380695e-17,1.4221048242653877e-16
0.06269757476444329,0.002252271828535893,0.84210526299999999,0.0,0.0,0.0,0.048694302533582291,0.099821394469439606,7.561278352860729e-07,7.9267314658710219e-05,1.960944967083705e-05,3.313725181488071e-17,5.5418788197973318e-08,0.0015540935928937949,0.0055592527456428996,0.00059010541083353977,2.8139497645798907e-05,1.3359015670409064e-08,2.68820888966337e-10,3.1057901755863438e-07,7.59726495220591e-10,0.0023110347206314174,2.1050926033312791e-08,5.2705499817527156e-12,2.1824779263689902e-05,4.8962988047266597e-11,1.5195536749181205e-10,1.0689027388543346e-18,1.1619112691924393e-06,3.3134158184297866e-18,2.1665768506035176e-17,1.5066499847719142e-16
0.06292342601305265,0.0022524033852691313,0.84210526299999999,0.0,0.0,0.0,0.048519492189942247,0.099553642880171045,7.6914218634654681e-07,8.1343067873559675e-05,1.988949047061287e-05,3.3885427530241702e-17,5.7893973990466724e-08,0.0015738773191924748,0.0058525900055691211,0.0006209079621643357,2.93477164437996e-05,1.3894984942241267e-08,2.8036576267765123e-10,3.2041858805055905e-07,8.0259435396737024e-10,0.0024635341432254301,2.2177795625355385e-08,5.7147085860449093e-12,2.2710328270466461e-05,5.1106637296483422e-11,1.6019531801039642e-10,1.1687506360656298e-18,1.2808951812491612e-06,3.8156412937480428e-18,2.419143010684925e-17,1.595637434835883e-16
0.063149277261662,0.0022525426674957654,0.84210526299999999,0.0,0.0,0.0,0.048337669696325566,0.099274280625916381,7.8236367532511111e-07,8.3438917235595429e-05,2.017048735193845e-05,3.4660290015490192e-17,6.0465477422018472e-08,0.0015925244762869748,0.0061598542182038181,0.00065280707574994932,3.05928902801943e-05,1.4446606013444705e-08,2.9232527302635642e-10,3.3051182664329809e-07,8.4706519099427144e-10,0.0026241071671083888,2.3339526312079737e-08,6.191448524041999e-12,2.3621277279183263e-05,5.3304711651276343e-11,1.6886870658417177e-10,1.2764480585337142e-18,1.4109191537072893e-06,4.3893816346768379e-18,2.6986602856041332e-17,1.6892341612754201e-16
0.06337512851027136,0.0022526899596933534,0.84210526299999999,0.0,0.0,0.0,0.048148630060229756,0.098982985985313576,7.9579282690346746e-07,8.5552807398755963e-05,2.0452217554849962e-05,3.5463021895951855e-17,6.3135682673766854e-08,0.0016099971111812159,0.0064815036492296349,0.00068579466418564386,3.1874853268575635e-05,1.5013807818714925e-08,3.0470686214814581e-10,3.408595102501397e-07,8.9313988854018432e-10,0.0027929965419554443,2.4535238336398457e-08,6.7026112555206908e-12,2.455735105995418e-05,5.5556176532928787e-11,1.7799571064948857e-10,1.3924274445529193e-18,1.5528417550396252e-06,5.0439111827261039e-18,3.0076312036902662e-17,1.7876046394756793e-16
0.06357839463401978,0.0022528296041368274,0.84210526299999999,0.0,0.0,0.0,0.047972155152760695,0.098710357762351611,8.0805634753902538e-07,8.7468983951598987e-05,2.0706194030828335e-05,3.6210281711211435e-17,6.5625174793964033e-08,0.0016246916044166733,0.0067836633964795902,0.00071640435622105365,3.305983739263334e-05,1.5537507939259511e-08,3.1621685967346848e-10,3.5038975556975096e-07,9.3597671527649097e-10,0.0029523027161876708,2.5639601053910863e-08,7.1936487815860317e-12,2.5420981893794821e-05,5.7627240341988553e-11,1.8661479439686805e-10,1.5042508657779322e-18,1.6914923584365022e-06,5.7105631478813458e-18,3.3131023292110312e-17,1.8803527096568559e-16
0.0637816607577682,0.0022529761678501997,0.84210526299999999,0.0,0.0,0.0,0.047789521730967344,0.098427583896926005,8.2048693301904136e-07,8.9396478252261086e-05,2.0960356834528034e-05,3.6981919386940148e-17,6.8198129084544348e-08,0.0016383893902703606,0.0070981714555327091,0.0007478747201362147,3.4274083962340231e-05,1.607359423175931e-08,3.2807887241535627e-10,3.6012482053997915e-07,9.8010748804185072e-10,0.0031187033098212117,2.6769850211939213e-08,7.7155018039609623e-12,2.6304287652336986e-05,5.9739837252855072e-11,1.9563297966106366e-10,1.6234565586921975e-18,1.8412051946577906e-06,6.4592905925952173e-18,3.6466895166118005e-17,1.9772115661359612e-16
0.06398492688151662,0.002253129850748642,0.84210526299999999,0.0,0.0,0.0,0.047600584028498739,0.098134445196850967,8.3308310265154391e-07,9.133368052137966e-05,2.1214482771915774e-05,3.7778773669116285e-17,7.0856125100689201e-08,0.0016510751926198197,0.0074253513717138387,0.00078019184847157551,3.5517199380050493e-05,1.6621893634224152e-08,3.402970054310767e-10,3.7006281934751224e-07,1.0255269636964054e-09,0.0032923597129414675,2.7925085406656055e-08,8.2695985530060117e-12,2.7206821152208354e-05,6.1893119199070944e-11,2.0506544043472071e-10,1.7503651866140583e-18,2.0027029557716802e-06,7.2991869110846607e-18,4.0106074114363184e-17,2.0782908159223114e-16
0.0641678663928902,0.002253274414678792,0.84210526299999999,0.0,0.0,0.0,0.047425031174322535,0.09786158235626996,8.4455949153130506e-07,9.3084113273873712e-05,2.1442964309899539e-05,3.8518183055466807e-17,7.3322287765843961e-08,0.0016616177663866883,0.0077309108489280647,0.00080998772430114171,3.6660285632016511e-05,1.7125628528767469e-08,3.5160080848033893e-10,3.7917824243884545e-07,1.0675007098400189e-09,0.0034549827829989392,2.8985356724891996e-08,8.7970506938806373e-12,2.8035101299527579e-05,6.386514800407535e-11,2.1392142279277417e-10,1.8714334699881437e-18,2.1587491283883185e-06,8.1412458091139867e-18,4.3660025827997354e-17,2.1729571475867057e-16
0.06435080590426377,0.0022534250446720793,0.84210526299999999,0.0,0.0,0.0,0.047244152585151869,0.09758000114748952,8.5616629461836251e-07,9.4839885181390254e-05,2.1671028974513926e-05,3.927926991177526e-17,7.5859623806863893e-08,0.001671325962586095,0.0080472199610831362,0.00084044251589589312,3.7825940783490124e-05,1.7638895649202033e-08,3.631982814877219e-10,3.884530927953091e-07,1.1105068027998924e-09,0.003623717918408785,3.0064321479547932e-08,9.3528600984345416e-12,2.8878071894878035e-05,6.5868806544949531e-11,2.2313633159291135e-10,1.9992323697833798e-18,2.3255214213039304e-06,9.0730787878151729e-18,4.7496677841824981e-17,2.2711989227028903e-16
0.06453374541563735,0.002253581878182393,0.84210526299999999,0.0,0.0,0.0,0.047057847400968002,0.097289556257268622,8.6790108878270642e-07,9.659978491204343e-05,2.189847390462291e-05,4.0062603636152565e-17,7.8469146846039232e-08,0.001680196848815832,0.0083745015789984251,0.00087154093104221421,3.9013678157787915e-05,1.8161478870420308e-08,3.7509133767888211e-10,3.9788401468283483e-07,1.1545383787250054e-09,0.0037986695353262045,3.1161179339822813e-08,9.9381018260396987e-12,2.9735218471340291e-05,6.7903467791741569e-11,2.3272117166480967e-10,2.1339920537696037e-18,2.5036102613868526e-06,1.0103202693902332e-17,5.163496773456106e-17,2.3730839024898925e-16
0.06471668492701092,0.0022537450493098593,0.84210526299999999,0.0,0.0,0.0,0.046866017114419345,0.096990107804755796,8.7976100325858754e-07,9.8362599497896723e-05,2.2125083573159212e-05,4.0868734565402357e-17,8.115182094423013e-08,0.0016882299581467747,0.0087129732476029162,0.00090326611535217498,4.0222945060413013e-05,1.8693132232174566e-08,3.8728151546152693e-10,4.0746697404964716e-07,1.1995878011705684e-09,0.0039799373566084028,3.227509125604801e-08,1.0553856879832663e-11,3.0605962514874074e-05,6.9968508386717027e-11,2.4268684752497613e-10,2.2759398262651458e-18,2.6936258377293923e-06,1.1240807856348235e-17,5.6094759130311528e-17,2.4786750256514993e-16
0.0648996244383845,0.0022539146886193227,0.84210526299999999,0.0,0.0,0.0,0.046668565893321565,0.096681521740704351,8.9174274546121994e-07,0.00010012711455111192,2.2350631022916436e-05,4.1698191726200943e-17,8.3908560103731512e-08,0.0016954271731800163,0.0090628466089595714,0.00093559970224966116,4.1453122494452621e-05,1.9233579509879417e-08,3.9976996444703318e-10,4.1719721648980158e-07,1.2456467912594335e-09,0.0041676162063386231,3.3405182525061515e-08,1.1201208332989735e-11,3.1489659777437406e-05,7.2063317235937931e-11,2.5304412362879698e-10,2.4252998002287766e-18,2.8961978115398807e-06,1.2495792009292568e-17,6.0896846679260155e-17,2.5880295549724269e-16
0.06508256394975807,0.0022540909228500636,0.84210526299999999,0.0,0.0,0.0,0.046465400897663191,0.096363670239697302,9.0384263241090446e-07,0.00010189211526133773,2.2574878907392091e-05,4.2551481832133607e-17,8.6740229273719085e-08,0.0017017926116435164,0.0094243268353982595,0.00096852186144007505,4.2703524939675747e-05,1.9782514546517953e-08,4.1255744267193931e-10,4.2706930530466101e-07,1.2927064495882569e-09,0.0043617958080946406,3.455054461059083e-08,1.1881239944746105e-11,3.2385598781051247e-05,7.4187292652690086e-11,2.63803630026761e-10,2.5822919128121778e-18,3.1119750116684357e-06,1.3878802652288855e-17,6.6062980766405537e-17,2.7011991276798863e-16
0.0652472095099943,0.002254255273734431,0.84210526299999999,0.0,0.0,0.0,0.046277593053728375,0.09606958160830352,9.1483017514307233e-07,0.0001034800317112342,2.2775386373808796e-05,4.3340218152473514e-17,8.9353469900901887e-08,0.0017068154402263625,0.009759746830588641,0.00099863750459513643,4.3845559249393686e-05,2.0283535780871901e-08,4.2432214726756601e-10,4.3607040047541258e-07,1.335907949140422e-09,0.0045421854913996777,3.559365220194928e-08,1.2522103802671684e-11,3.3201767402705458e-05,7.6123319658445927e-11,2.7383972273646029e-10,2.730288058900649e-18,3.3180163796395612e-06,1.5242409756305563e-17,7.1042517752008008e-17,2.8063512302589437e-16
