Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207)
8.896402961289722e-12,0.23071211409229234,76.950000000000003,0.0,0.0,0.0,0.99999099588296525,9.4999999202903531,3.8194603161332889e-07,3.861600411972943e-06,3.804116847999891e-06,6.8596604526981464e-08,1.9622826641725034e-12,5.9314934213120435e-08,3.5375715851345541e-07,1.1111078712418576e-08,1.0751148061627732e-15,1.9074043414335735e-15,2.1659047704423919e-15,4.6352015279027246e-07,1.5184753279451832e-10,1.1616889997496426e-16,3.9576256978791138e-19
9.264394961118444e-12,0.23071211407600659,76.950000000000003,0.0,0.0,0.0,0.99999062348152756,9.4999999141173337,3.9774472541632617e-07,4.0212569567819953e-06,3.9586671531031259e-06,7.4236233545041629e-08,2.0434136730269284e-12,5.931492106878064e-08,3.6943062409517138e-07,1.1644386947248356e-08,1.163505275593004e-15,2.1735309051069501e-15,2.4466209409353628e-15,4.8405675781121213e-07,1.6466492386424695e-10,1.2174477371385933e-16,4.1477190460455791e-19
9.632386960947166e-12,0.23071211405916525,76.950000000000003,0.0,0.0,0.0,0.99999025107983686,9.4999999077337058,4.1354340548854653e-07,4.1809132939526545e-06,4.1130068200561439e-06,8.0086381364737918e-08,2.1245445762275134e-12,5.9314904287567018e-08,3.8510408497197615e-07,1.217778347770965e-08,1.2551952478658901e-15,2.4647956463192741e-15,2.7512693930136028e-15,5.0459335760175904e-07,1.7800150729799678e-10,1.2732157061928254e-16,4.3378451757139173e-19
1e-11,0.23071211404177172,76.950000000000003,0.0,0.0,0.0,0.9999898790613948,9.4999999011477225,4.2932580225821261e-07,4.3404050314381423e-06,4.2669785586494154e-06,8.613937376851174e-08,2.2055918363715152e-12,5.9314885687957458e-08,4.0076139974815275e-07,1.2710696007439189e-08,1.3500644440195978e-15,2.7822118604682366e-15,3.0805982702541315e-15,5.251088024356909e-07,1.9184274624385217e-10,1.3289330718323258e-16,4.5278000688724291e-19
1.0000378960775889e-11,0.23071211404177172,76.950000000000003,0.0,0.0,0.0,0.99998987867789257,9.4999999011408249,4.2934207182999276e-07,4.3405694463895571e-06,4.2671371759736797e-06,8.6145720869298253e-08,2.2056753854100855e-12,5.9314885668269812e-08,4.0077754038089191e-07,1.2711245397597546e-08,1.3501639228176099e-15,2.7825531872730755e-15,3.080951036215573e-15,5.2512995116220064e-07,1.9185728207699376e-10,1.3289905119761505e-16,4.527995897816608e-19
1.0368370960604611e-11,0.23071211402382974,76.950000000000003,0.0,0.0,0.0,0.99998950627569516,9.4999998943400232,4.4514072444066763e-07,4.5002254310525924e-06,4.4210595396054445e-06,9.2412933306931908e-08,2.2868061091893281e-12,5.9314866064169392e-08,4.1645098995998758e-07,1.3244755745446847e-08,1.4483906313903499e-15,3.1281828539948111e-15,3.4367812829808935e-15,5.4566653801830669e-07,2.0623224724736341e-10,1.3847703810989171e-16,4.7181651507398597e-19
1.0736362960433333e-11,0.23071211400534264,76.950000000000003,0.0,0.0,0.0,0.9999891338732444,9.499999887332617,4.6093936332057398e-07,4.6598812604952477e-06,4.5747752213888555e-06,9.8886708238106815e-08,2.3679367539405893e-12,5.9314845861565676e-08,4.321244335454066e-07,1.3778301966172515e-08,1.5498548348059732e-15,3.5030884183635283e-15,3.8198899379066636e-15,5.662031179553789e-07,2.2112640190333484e-10,1.4405540008763033e-16,4.9083484498286432e-19
1.1104354960262055e-11,0.23071211398631403,76.950000000000003,0.0,0.0,0.0,0.99998876147054028,9.4999998801199279,4.7673798846971463e-07,4.8195369440400184e-06,4.7282855235014293e-06,1.0556574348315084e-07,2.4490673243972332e-12,5.9314825301261137e-08,4.4779787103500647e-07,1.4311874735671154e-08,1.6545361237447621e-15,3.9086978426782563e-15,4.2314210848125353e-15,5.8673969083958256e-07,2.3653974517440741e-10,1.4963403964356621e-16,5.0985424667578374e-19
1.1472346960090777e-11,0.23071211396674723,76.950000000000003,0.0,0.0,0.0,0.99998838906758303,9.4999998727032544,4.9253659988809249e-07,4.979192488626903e-06,4.8815917399128506e-06,1.1244874507018444e-07,2.5301978240818564e-12,5.9314804566011452e-08,4.6347130235126585e-07,1.4845467112308831e-08,1.7624142175293549e-15,4.3464630268149507e-15,4.6725329719498382e-15,6.0727625656934214e-07,2.5247227621608641e-10,1.5521288420011445e-16,5.2887447258901415e-19
1.18403389599195e-11,0.2307121139466457,76.950000000000003,0.0,0.0,0.0,0.99998801666437231,9.4999998650838826,5.0833519757571014e-07,5.1388478994136537e-06,5.0346951564367065e-06,1.1953442718338666e-07,2.6113282556113333e-12,5.9314783755802482e-08,4.7914472745177078e-07,1.5379073936687052e-08,1.8734689633139114e-15,4.8178595579761685e-15,5.1443978960407088e-15,6.2781281508908389e-07,2.6892399420332994e-10,1.6079187981368119e-16,5.4789533894790573e-19
1.2208330959748222e-11,0.2307121139260128,76.950000000000003,0.0,0.0,0.0,0.99998764426090847,9.4999998572630986,5.2413378153257051e-07,5.298503180221507e-06,5.1875970507819014e-06,1.2682151211158897e-07,2.6924586209233498e-12,5.9314762896993097e-08,4.9481814632533718e-07,1.5912691385903214e-08,1.9876803352784142e-15,5.3243864629805362e-15,5.6482020859493485e-15,6.4834936638415298e-07,2.8589489832568174e-10,1.6637098651427659e-16,5.6691670981558838e-19
1.2576322959576944e-11,0.23071211390485186,76.950000000000003,0.0,0.0,0.0,0.99998727185719116,9.4999998492421724,5.3993235175867655e-07,5.4581583338816682e-06,5.3402986926037255e-06,1.3430873019719135e-07,2.7735889214524811e-12,5.9314741995538415e-08,5.1049155896943546e-07,1.6446316627071797e-08,2.1050284338280171e-15,5.867565963038984e-15,6.1851455864507254e-15,6.6888591045123424e-07,3.0338498778348873e-10,1.7195017468293896e-16,5.8593848469393069e-19
1.2944314959405666e-11,0.23071211388316618,76.950000000000003,0.0,0.0,0.0,0.9999868994532205,9.4999998410223725,5.5573090825403103e-07,5.6178133624983271e-06,5.4928013435546326e-06,1.419948197853986e-07,2.854719158263868e-12,5.9314721068980761e-08,5.2616496537662103e-07,1.6979947554299526e-08,2.2254934847974177e-15,6.4489432309931487e-15,6.7564421422247962e-15,6.8942244728057291e-07,3.2139426178502843e-10,1.7752942230170414e-16,6.049605891109638e-19
1.3312306959234388e-11,0.23071211386095927,76.950000000000003,0.0,0.0,0.0,0.99998652704899671,9.4999998326049475,5.7152945101863669e-07,5.7774682676377035e-06,5.6451062573346751e-06,1.4987852717377733e-07,2.9358493321492779e-12,5.9314700137059158e-08,5.4183836553851738e-07,1.7513582599648345e-08,2.3490558386602561e-15,7.070086151004259e-15,7.3633190821536913e-15,7.0995897686119346e-07,3.3992271954444596e-10,1.831087129771467e-16,6.2398296785593055e-19
1.368029895906311e-11,0.23071211383823417,76.950000000000003,0.0,0.0,0.0,0.99998615464451945,9.4999998239911481,5.8732798005249639e-07,5.9371230504628136e-06,5.7972146797416372e-06,1.5795860656213155e-07,3.0169794436956107e-12,5.931467920592654e-08,5.5751175945251099e-07,1.8047220598367152e-08,2.4756959697435014e-15,7.7325850806726433e-15,8.0070172040886844e-15,7.3049549918967113e-07,3.5897036028028209e-10,1.8868803453132381e-16,6.4300558015634761e-19
1.4416282958720557e-11,0.2307121137912428,76.950000000000003,0.0,0.0,0.0,0.99998540983480522,9.4999998061793729,6.1892499692798892e-07,6.2564322523305805e-06,6.1008469944137893e-06,1.7470293735145378e-07,3.1792394813606992e-12,5.9314637357871472e-08,5.8885852853175172e-07,1.9114502288533885e-08,2.7381320754795854e-15,9.1881233623365035e-15,9.4099068453136129e-15,7.7156852208359326e-07,3.9862318757162536e-10,1.9984673715963638e-16,6.8105139576151125e-19
1.5152266958378e-11,0.2307121137422181,76.950000000000003,0.0,0.0,0.0,0.9999846650240779,9.499999787596856,6.505219588805315e-07,6.5757409726719567e-06,6.4037080977923352e-06,1.9221800191209298e-07,3.3414992735492397e-12,5.9314595477420398e-08,6.2020527263441515e-07,2.018178804023615e-08,3.0126480441526464e-15,1.0828721519815714e-14,1.0975302493479745e-14,8.1264151598863716e-07,4.4035273745893434e-10,2.1100548225317906e-16,7.1909787933052712e-19
1.5888250958035445e-11,0.23071211369118552,76.950000000000003,0.0,0.0,0.0,0.99998392021233728,9.4999997682532911,6.8211886591014668e-07,6.8950492140731719e-06,6.7058076768182234e-06,2.1049411328252955e-07,3.5037588215435706e-12,5.9314553569577179e-08,6.5155199175834929e-07,2.1249075252736938e-08,3.2990920500976217e-15,1.2667887740033615e-14,1.2713603821494426e-14,8.5371448090197901e-07,4.8415900376363901e-10,2.2216424262019654e-16,7.5714494541148026e-19
1.662423495769289e-11,0.23071211363817043,76.950000000000003,0.0,0.0,0.0,0.99998317539958348,9.499999748158249,7.137157180168568e-07,7.2143569779517381e-06,7.0071552967009478e-06,2.295217062321595e-07,3.6660181260326137e-12,5.9314511676545807e-08,6.8289868588562181e-07,2.2316362493745923e-08,3.5973141755621818e-15,1.4719467755610703e-14,1.4635415191573855e-14,8.9478741680012032e-07,5.3004198031981955e-10,2.3332300328551541e-16,7.9519255051620636e-19
1.7360218957350334e-11,0.23071211358319765,76.950000000000003,0.0,0.0,0.0,0.99998243058581671,9.4999997273211658,7.4531251520068451e-07,7.5336642650180052e-06,7.3077604024475738e-06,2.4929133573227619e-07,3.8282771873464497e-12,5.9314469806234598e-08,7.1424535501284797e-07,2.3383649037864798e-08,3.9071663867421242e-15,1.6997637794466617e-14,1.6751542153996924e-14,9.3586032367862297e-07,5.7800166096916681e-10,2.4448175666480373e-16,8.3324067659696257e-19
1.809620295700778e-11,0.2307121135262919,76.950000000000003,0.0,0.0,0.0,0.99998168577103674,9.4999997057513745,7.7690925746165216e-07,7.8529710756214361e-06,7.6076323203731216e-06,2.6979367544570845e-07,3.9905360056322799e-12,5.9314427933558082e-08,7.4559199915063792e-07,2.4450934520322669e-08,4.2285025101091716e-15,1.9516897666508552e-14,1.9072987999051325e-14,9.7693320155138601e-07,6.2803803955719811e-10,2.5564049894423442e-16,8.7128931865539522e-19
1.8832186956665223e-11,0.23071211346747733,76.950000000000003,0.0,0.0,0.0,0.9999809409552437,9.4999996834580855,8.0850594479978263e-07,8.1722774099678294e-06,7.9067802595924427e-06,2.9101951623494382e-07,4.1527945809648219e-12,5.9314386047176057e-08,7.7693861830377104e-07,2.5518218719759534e-08,4.5611782090284926e-15,2.2292063985075629e-14,2.1610950361414741e-14,1.0180060504246688e-06,6.8015110993088571e-10,2.6679922780939939e-16,9.0933847696456065e-19
1.9568170956322667e-11,0.23071211340677808,76.950000000000003,0.0,0.0,0.0,0.99998019613843758,9.4999996604503885,8.4010257721509813e-07,8.4915832681910212e-06,8.2052133134932884e-06,3.1295976468907873e-07,4.3150529133827297e-12,5.9314344159366656e-08,8.0828521246700875e-07,2.6585501486517412e-08,4.905050960671301e-15,2.5338263524682959e-14,2.4376817877647242e-14,1.0590788702916048e-06,7.3434086593787185e-10,2.7795794169556413e-16,9.4738815450123068e-19
2.0304154955980112e-11,0.23071211334421765,76.950000000000003,0.0,0.0,0.0,0.99997945132061838,9.4999996367372646,8.7169915470762155e-07,8.8108886503573445e-06,8.5029404611905533e-06,3.3560544166957812e-07,4.4773110028908611e-12,5.9314302279488455e-08,8.3963178163635135e-07,2.7652782738191049e-08,5.2599800332222585e-15,2.8670926713971402e-14,2.7382166897280816e-14,1.10015166114695e-06,7.9060730142641888e-10,2.8911663974114838e-16,9.8543835678405762e-19
2.1776122955295004e-11,0.23071211321360702,76.950000000000003,0.0,0.0,0.0,0.9999779616819412,9.4999995872300875,9.3489214492438169e-07,9.4494979865868109e-06,9.0963123916198073e-06,3.8297772746730428e-07,4.8018264530991145e-12,5.9314218543580311e-08,9.02324844993206e-07,2.9787340563365203e-08,6.0024530348475895e-15,3.6258846236768745e-14,3.4158534182516572e-14,1.182297155822666e-06,9.0937018624281305e-10,3.1143398692083936e-16,1.0615403653622622e-18
2.3248090954609896e-11,0.2307121130758289,76.950000000000003,0.0,0.0,0.0,0.99997647203921192,9.4999995350061557,9.9808491545024358e-07,1.0088105418602847e-05,9.6869656524350066e-06,4.3306677187493854e-07,5.126340931341435e-12,5.9314134781149521e-08,9.6501780839882111e-07,3.1921892115251285e-08,6.7875063318518222e-15,4.5185100099698305e-14,4.2036295656183969e-14,1.2644425344838761e-06,1.036439715170154e-09,3.3375126851171921e-16,1.1376445701880563e-18
2.4720058953924788e-11,0.23071211293106242,76.950000000000003,0.0,0.0,0.0,0.99997498239243077,9.4999994801333365,1.0612774662853873e-06,1.0726710946333021e-05,1.0274968106916381e-05,4.8580471140675487e-07,5.4508544373675748e-12,5.9314050989428338e-08,1.0277106718541266e-06,3.4056437329123646e-08,7.614076286392173e-15,5.5583428920823529e-14,5.1114496218680448e-14,1.3465877971317757e-06,1.1718158389967793e-09,3.5606848383705545e-16,1.2137510413128117e-18
2.619202695323968e-11,0.23071211277948223,76.950000000000003,0.0,0.0,0.0,0.99997349274159819,9.499999422677794,1.1244697974299942e-06,1.13653145697211e-05,1.0860385923462203e-05,5.4112537745218519e-07,5.7753669709428682e-12,5.931396721561091e-08,1.0904034353388615e-06,3.6190976120400891e-08,8.4811258247396544e-15,6.7591850166368695e-14,6.1494885956026901e-14,1.4287329437397924e-06,1.3154985085088519e-09,3.7838563201251568e-16,1.2898598500216444e-18
2.766399495255457e-11,0.23071211262125849,76.950000000000003,0.0,0.0,0.0,0.99997200308671397,9.4999993627040453,1.1876619088842433e-06,1.2003916288632314e-05,1.1443283617877527e-05,5.9896425398734484e-07,6.0998785317998516e-12,5.9313883463635961e-08,1.1530960988511113e-06,3.8325508479536775e-08,9.3876437744834339e-15,8.1352479442462392e-14,7.3281826983739151e-14,1.5108779743053947e-06,1.467487674491355e-09,4.0070271293829047e-16,1.3659710721647052e-18
2.913596295186946e-11,0.230712112456557,76.950000000000003,0.0,0.0,0.0,0.99997051342777876,9.499999300274995,1.2508538006483159e-06,1.2642516102874769e-05,1.202372409463951e-05,6.592584363100187e-07,6.4243891196489227e-12,5.9313799703483663e-08,1.2157886624033664e-06,4.0460034450690155e-08,1.0332644217776094e-14,9.701135863241308e-14,8.65822031684231e-14,1.5930228888449235e-06,1.6277832877278231e-09,4.2301972707607835e-16,1.4420847873258991e-18
3.060793095118435e-11,0.23071211228553978,76.950000000000003,0.0,0.0,0.0,0.99996902376479213,9.4999992354519787,1.3140454727223923e-06,1.328111401228319e-05,1.2601768687160497e-05,7.2194659077681153e-07,6.7488987342206697e-12,5.9313715930823388e-08,1.2784811259972186e-06,4.2594554048089576e-08,1.1315165860286051e-14,1.147182906320308e-13,1.015053326487885e-13,1.6751676873604431e-06,1.7963852989993855e-09,4.4533667457464527e-16,1.5182010757681444e-18
3.355186694981413e-11,0.23071211192518512,76.950000000000003,0.0,0.0,0.0,0.99996604442666626,9.4999990988617515,1.4404281578012792e-06,1.4558304115986837e-05,1.3750907929744698e-05,8.5426710492490547e-07,7.3979150425120251e-12,5.9313548359473913e-08,1.4038657533038688e-06,4.68635741126626e-08,1.3389047047994613e-14,1.5689340101125841e-13,1.3666879745990742e-13,1.8394569363116935e-06,2.1585083187609978e-09,4.8997036956039482e-16,1.6704416995858078e-18
3.6201409348580935e-11,0.23071211158080782,76.950000000000003,0.0,0.0,0.0,0.99996336300850019,9.4999989683276738,1.5541718230343009e-06,1.5707768693411147e-05,1.4777523819904825e-05,9.8095845402086292e-07,7.9820263889352278e-12,5.9313397603837891e-08,1.5167115759766859e-06,5.070567016985758e-08,1.5374701659619893e-14,2.0342969943186177e-13,1.7500931967057923e-13,1.9873168635059369e-06,2.512826424015208e-09,5.3014046502231114e-16,1.8074678882084573e-18
3.885095174734774e-11,0.23071211121830515,76.950000000000003,0.0,0.0,0.0,0.99996068157721119,9.4999988309232357,1.6679147764745421e-06,1.6857227096871969e-05,1.5797263141299357e-05,1.1145201728474891e-06,8.5661345781696945e-12,5.9313246862279245e-08,1.6295570747573336e-06,5.4547745388008582e-08,1.7468036935784334e-14,2.5908721117211119e-13,2.2041027528325233e-13,2.1351764147467105e-06,2.8940564933481117e-09,5.7031034260669041e-16,1.9445037216272509e-18
4.150049414611454e-11,0.23071211083848367,76.950000000000003,0.0,0.0,0.0,0.99995800013280045,9.4999986869542798,1.7816570181230552e-06,1.8006679325249587e-05,1.6810431732371265e-05,1.2546464214290584e-06,9.1502396087795268e-12,5.9313096063852593e-08,1.7424022496744843e-06,5.8389799899527855e-08,1.9664259386018991e-14,3.2485607590749973e-13,2.735866835109211e-13,2.2830355900714436e-06,3.3021982396361125e-09,6.1048000369795708e-16,2.0815497254110007e-18
4.415003654488134e-11,0.23071211044211468,76.950000000000003,0.0,0.0,0.0,0.99995531867526932,9.4999985367130311,1.8953985479808938e-06,1.9156125377540748e-05,1.781732181876818e-05,1.4010449725400031e-06,9.7343414794426525e-12,5.9312945266567683e-08,1.8552471007021135e-06,6.2231833693201322e-08,2.195878887518229e-14,4.0175482345410575e-13,3.3527305145791127e-13,2.4308943894458991e-06,3.7372513757295941e-09,6.5064944817886444e-16,2.2186064339865257e-18
4.6799578943648145e-11,0.23071211002993458,76.950000000000003,0.0,0.0,0.0,0.99995263720461869,9.4999983804787131,2.0091393660491104e-06,2.030556525280576e-05,1.8818212619868447e-05,1.5534366051823126e-06,1.0318440188920716e-11,5.9312794506371559e-08,1.9680916278235537e-06,6.6073846668634849e-08,2.434724911731127e-14,4.9082819717618776e-13,4.0622214057915351e-13,2.5787528128480982e-06,4.1992156144529713e-09,6.9081867499975367e-16,2.3556743917094515e-18
4.944912134241495e-11,0.2307121096026472,76.950000000000003,0.0,0.0,0.0,0.99994995572084977,9.49999821851811,2.1228794723287594e-06,2.1454998949996373e-05,1.9813370927927955e-05,1.7115545254418524e-06,1.0902535735968774e-11,5.9312643728771675e-08,2.0809358310605005e-06,6.9915838809836776e-08,2.6825458598587959e-14,5.9314513267404249e-13,4.8720380540804813e-13,2.7266108603063281e-06,4.6880906686060724e-09,7.309876839934263e-16,2.4927541582575278e-18
5.209866374118175e-11,0.2307121091609253,76.950000000000003,0.0,0.0,0.0,0.99994727422396412,9.4999980510861484,2.2366188668208922e-06,2.2604426467980117e-05,2.0803051661610029e-05,1.8751438129614942e-06,1.1486628119344773e-11,5.9312492927159213e-08,2.1937797104143367e-06,7.3757810162238881e-08,2.9389421901803337e-14,7.0979687670028306e-13,5.79003898807284e-13,2.8744685318222624e-06,5.2038762509634082e-09,7.7115647563488959e-16,2.629846306990645e-18
5.474820613994855e-11,0.23071210870541137,76.950000000000003,0.0,0.0,0.0,0.9999445927139623,9.4999978784264023,2.3503575495265636e-06,2.3753847805649958e-05,2.1787498394319921e-05,2.0439608926093151e-06,1.2070717337862568e-11,5.9312342145804677e-08,2.3066232658648652e-06,7.7599760724390514e-08,3.2035321425708331e-14,8.418952418292992e-13,6.8242324226855728e-13,3.0223258273692996e-06,5.746572074272535e-09,8.1132504990898026e-16,2.7669514203388084e-18
5.7397748538715354e-11,0.2307121082367194,76.950000000000003,0.0,0.0,0.0,0.99994191119084619,9.4999977007715959,2.4640955204468273e-06,2.4903262961917597e-05,2.2766943859001033e-05,2.2177730296849473e-06,1.2654803390386124e-11,5.9312191373886219e-08,2.4194664974152577e-06,8.1441690455853594e-08,3.4759509473283116e-14,9.9057098402276843e-13,7.9827665623751433e-13,3.1701827469514552e-06,6.3161778512537094e-09,8.514934063929017e-16,2.9040700894211929e-18
6.004729093748216e-11,0.23071210775543596,76.950000000000003,0.0,0.0,0.0,0.99993922965461657,9.499997518344113,2.5778327795827372e-06,2.6052671935648256e-05,2.3741610430524411e-05,2.3963578475324692e-06,1.323888627579399e-11,5.9312040581448197e-08,2.5323094050768018e-06,8.5283599343594944e-08,3.7558500691188413e-14,1.1569722941585967e-12,9.2739204697371199e-13,3.3180392905833785e-06,6.9126932946002173e-09,8.9166154495038607e-16,3.0412029157299921e-18
6.269683333624897e-11,0.23071210726212182,76.950000000000003,0.0,0.0,0.0,0.9999365481052751,9.4999973313564379,2.691569326935346e-06,2.7202074725663548e-05,2.4711710586743239e-05,2.5795028664880393e-06,1.3822965992978363e-11,5.9311889787443785e-08,2.645151988840039e-06,8.9125487400210116e-08,4.0428964843600627e-14,1.3422633950379862e-12,1.0706095465810793e-12,3.4658954582525403e-06,7.5361181169779698e-09,9.3182946571312858e-16,3.1783505104395185e-18
6.534637573501578e-11,0.23071210675731244,76.950000000000003,0.0,0.0,0.0,0.99993386654282268,9.4999971400115815,2.8053051625057091e-06,2.8351471330783471e-05,2.5677447349028174e-05,2.7670050633466785e-06,1.4407042540864479e-11,5.9311739007944297e-08,2.7579942486967341e-06,9.2967354622989545e-08,4.3367719907647343e-14,1.547623237430837e-12,1.2287807036120725e-12,3.6137512499480091e-06,8.1864520310246974e-09,9.7199716865280162e-16,3.3155134924076357e-18
6.799591813378259e-11,0.23071210624151978,76.950000000000003,0.0,0.0,0.0,0.99993118496726108,9.4999969445035326,2.9190402862948794e-06,2.9500861749828355e-05,2.6639014703147093e-05,2.9586704504843626e-06,1.4991115918409605e-11,5.9311588222748486e-08,2.8708361846540383e-06,9.6809200992966323e-08,4.6371725476904776e-14,1.774244288677518e-12,1.4027677215777048e-12,3.761606665679016e-06,8.8636947493496014e-09,1.0121646535710942e-15,3.4526924875584705e-18
7.06454605325494e-11,0.23071210571523265,76.950000000000003,0.0,0.0,0.0,0.99992850337859096,9.4999967450176488,3.0327746983039128e-06,3.0650245981594658e-05,2.7596598001372008e-05,3.1543136737528975e-06,1.5575186124588696e-11,5.9311437426828324e-08,2.983677796712665e-06,1.006510265000073e-07,4.9438076459124545e-14,2.0233314075019797e-12,1.5934427427030013e-12,3.9094617054463583e-06,9.5678459845333196e-09,1.0523319203620666e-15,3.5898881292431737e-18
7.329500293131621e-11,0.23071210517891833,76.950000000000003,0.0,0.0,0.0,0.99992582177681411,9.4999965417310275,3.146508398533862e-06,3.1799624024854066e-05,2.8550374346694701e-05,3.3537576282658608e-06,1.6159253158392241e-11,5.931128663739212e-08,3.0965190848638962e-06,1.0449283114463417e-07,5.2563997054370507e-14,2.2961007988566134e-12,1.8016871743000991e-12,4.0573163692384733e-06,1.0298905449127626e-08,1.0924989690311746e-15,3.7271010578845273e-18
7.594454533008302e-11,0.23071210463302333,76.950000000000003,0.0,0.0,0.0,0.99992314016193173,9.4999963348128968,3.2602413869857834e-06,3.2948995878369614e-05,2.9500512959964455e-05,3.5568330912624619e-06,1.6743317018832938e-11,5.9311135852117495e-08,3.2093600491073012e-06,1.0833461492269025e-07,5.5746835000821574e-14,2.5937790432039392e-12,2.0283910553364836e-12,4.2051706570546545e-06,1.1056872855655008e-08,1.1326657995349522e-15,3.8643319199352636e-18
7.859408772884982e-11,0.23071210407797413,76.950000000000003,0.0,0.0,0.0,0.99992045853394518,9.4999961244249427,3.3739736636607303e-06,3.4098361540898461e-05,3.0447175530697902e-05,3.7633783712990198e-06,1.7327377704945188e-11,5.9310985058709196e-08,3.3222006894466769e-06,1.1217637782344794e-07,5.8984056076480387e-14,2.917602195186466e-12,2.2744524609710339e-12,4.3530245688997403e-06,1.1841747916608367e-08,1.1728324117612463e-15,4.0015813673413031e-18
8.124363012761663e-11,0.2307121035141784,76.950000000000003,0.0,0.0,0.0,0.99991777689285577,9.4999959107216601,3.4877052285597579e-06,3.5247721011183161e-05,3.1390516552271601e-05,3.9732389730577246e-06,1.7911435215779317e-11,5.9310834263338137e-08,3.4350410058779862e-06,1.1601811983892037e-07,6.2273238845654328e-14,3.2688149470400316e-12,2.540776942971407e-12,4.5008781047683052e-06,1.2653530344450864e-08,1.2129988056265532e-15,4.1388500575593239e-18
8.389317252638344e-11,0.23071210294202554,76.950000000000003,0.0,0.0,0.0,0.99991509523866484,9.4999956938506678,3.6014360816839214e-06,3.6397074287950924e-05,3.2330683642188206e-05,4.1862672770816936e-06,1.8495489550399974e-11,5.931068347317506e-08,3.5478809983967725e-06,1.1985984096547398e-07,6.5612069639380041e-14,3.6486698523622747e-12,2.828277004011681e-12,4.6487312646543651e-06,1.3492219851615719e-08,1.2531649810928732e-15,4.2761386532010668e-18
8.654271492515025e-11,0.23071210236188774,76.950000000000003,0.0,0.0,0.0,0.99991241357137395,9.4999954739530139,3.7151662230342765e-06,3.7546421369919787e-05,3.3267817848085965e-05,4.4023222337665316e-06,1.9079540707887613e-11,5.9310532680947379e-08,3.6607206670047019e-06,1.2370154119817787e-07,6.8998337759292479e-14,4.0584266060909902e-12,3.1378716039321654e-12,4.7965840485599689e-06,1.4357816150505912e-08,1.2933309381086609e-15,4.4134478214040601e-18
8.919225732391706e-11,0.2307121017741205,76.950000000000003,0.0,0.0,0.0,0.9999097318909842,9.4999952511634671,3.8288956526118786e-06,3.8695762255800629e-05,3.4202053940131864e-05,4.6212690709682857e-06,1.9663588687338285e-11,5.931038188378777e-08,3.7735600117015742e-06,1.2754322052952219e-07,7.2429930894906467e-14,4.4993513768242057e-12,3.4704856961438411e-12,4.9444364564847109e-06,1.5250318953493984e-08,1.3334966765954038e-15,4.5507782335660528e-18
9.184179972268387e-11,0.2307121011790634,76.950000000000003,0.0,0.0,0.0,0.99990705019749704,9.4999950256108061,3.9426243704177815e-06,3.9845096944294262e-05,3.5133520690404676e-05,4.8429790146213202e-06,2.0247633487861388e-11,5.9310231088269731e-08,3.8863990324831836e-06,1.3138487895281618e-07,7.5904830744805269e-14,4.9727161879053699e-12,3.8270497924696412e-12,5.092288488422944e-06,1.6169727972921843e-08,1.3736621964831318e-15,4.688130565131106e-18
9.449134212145068e-11,0.23071210057704142,76.950000000000003,0.0,0.0,0.0,0.99990436849091402,9.4999947974180667,4.0563523764530439e-06,4.0994425434091148e-05,3.6062341139844564e-05,5.0673290217896235e-06,2.0831675108577858e-11,5.9310080294228487e-08,3.9992377293481828e-06,1.3522651646313391e-07,7.9421108832701244e-14,5.4797983439601178e-12,4.2084995548150666e-12,5.2401401443727639e-06,1.7116042921100641e-08,1.4138274977203545e-15,4.8255054952134438e-18
9.714088452021749e-11,0.23071209996836448,76.950000000000003,0.0,0.0,0.0,0.99990168677123659,9.4999945667028154,4.1700796707187187e-06,4.2143747723873872e-05,3.6988632853320711e-05,5.2942015256000081e-06,2.1415713548620487e-11,5.9309929496709094e-08,4.1120761022972593e-06,1.3906813305526598e-07,8.2976922509722994e-14,6.0218798997945903e-12,4.6157754121464059e-12,5.3879914243349271e-06,1.8089263510310542e-08,1.4539925802526137e-15,4.9629037063896854e-18
9.97904269189843e-11,0.23071209935332887,76.950000000000003,0.0,0.0,0.0,0.99989900503846574,9.4999943335773924,4.2838062532158647e-06,4.3293063812318413e-05,3.7912508163345976e-05,5.5234841915281908e-06,2.199974880713407e-11,5.9309778697610315e-08,4.2249141513281882e-06,1.4290972872302832e-07,8.6570511134639012e-14,6.6002471687641308e-12,5.0498222013324414e-12,5.5358423283063877e-06,1.9089389452800551e-08,1.4941574440152334e-15,5.1003258844201024e-18
9.999999999999999e-11,0.23071209873221793,76.950000000000003,0.0,0.0,0.0,0.99989879291863704,9.4999943150380179,4.2928017498779726e-06,4.3383971967820378e-05,3.7985484787293808e-05,5.5417196063590352e-06,2.2045944598825454e-11,5.9309766769767116e-08,4.2338393834644852e-06,1.4321358974973961e-07,8.6856318085800768e-14,6.6475814748632017e-12,5.0853249112713751e-12,5.5475369994221391e-06,1.9169645490086525e-08,1.4973343886486945e-15,5.1111967250703436e-18
