Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751)
9.999999999999999e-10,0.20169371961874924,76.950000000000003,0.0,0.0,0.0,0.98707436965685569,9.499578942518319,0.00027862296395471408,0.0039219196482378066,0.0034858149411723226,0.00041224697897001135,1.3003215468163423e-09,2.1191403010972188e-06,0.0017159259151226559,8.3009124592102776e-06,3.9337200299317897e-12,4.9127260134228865e-07,4.6463586674091067e-07,0.0030140778314932024,5.2099740387331675e-05,5.5832198167709937e-14,2.1213819459653569e-15,2.3496691384621271e-11,0.0,2.2488547307353407e-07,5.0337051689403022e-06,2.7665132134128851e-05,2.7679724739134707e-05,9.1380615545437621e-09,5.422053546566505e-09,4.905143202513247e-15,6.042211861878456e-07,3.969167546258408e-10,1.1559681767949727e-10,1.6244952367250249e-11,1.9407088362152622e-09,4.4972714886790043e-11
1.023617991975395e-09,0.20169371961874924,76.950000000000003,0.0,0.0,0.0,0.98677115483226074,9.4995689915277683,0.00028514825127758532,0.004013263385676355,0.0035661081449860741,0.00042196807451348403,1.3306055131726406e-09,2.1185181456565105e-06,0.0017561801308086417,8.4943740795860198e-06,4.0264801244152763e-12,5.2679428455500489e-07,4.9825639306942743e-07,0.0030848410647750283,5.4567145380026662e-05,5.7133427121726552e-14,2.211610373459228e-15,2.5387290173958159e-11,0.0,2.3274052672672092e-07,5.1606005048887259e-06,2.9085439298596909e-05,2.9100783843534784e-05,9.6072493825681096e-09,5.7005517666419453e-09,5.0203430595790063e-15,6.3290804982168102e-07,4.1576301583177716e-10,1.2112604248921793e-10,1.8371894328729975e-11,2.0499729447084018e-09,4.7548018480330004e-11
1.0486746872770977e-09,0.20169369885798583,76.950000000000003,0.0,0.0,0.0,0.98644957433638536,9.4995584438785983,0.00029206825757697389,0.0041101061295330575,0.0036512003026316032,0.00043227012946850212,1.3627125482426857e-09,2.1178583059511104e-06,0.0017988718634293266,8.6994819308568761e-06,4.1247838175086015e-12,5.6628907064312569e-07,5.3564240397196976e-07,0.0031598921172012228,5.724608964437874e-05,5.8512988986485746e-14,2.3103771238371725e-15,2.7501878061530069e-11,0.0,2.4112138923084871e-07,5.2950807380155597e-06,3.0630899313035048e-05,3.0647062416125145e-05,1.0117781293939587e-08,6.003593718768967e-09,5.1425233233359579e-15,6.6406044748678371e-07,4.3622906755260288e-10,1.2713204998339472e-10,2.0864038694641664e-11,2.1692975274582728e-09,5.0362889735912562e-11
1.0737313825788004e-09,0.20169367821139741,76.950000000000003,0.0,0.0,0.0,0.98612810182705568,9.4995479059791919,0.00029898541032195706,0.0042068816634295838,0.0037361975904812877,0.00044256064744255285,1.394797234534514e-09,2.1171986877601958e-06,0.0018415485783699608,8.9044470246707757e-06,4.222977423513117e-12,6.076887993429927e-07,5.7483716727274919e-07,0.0032349197442879331,5.9987995948410196e-05,5.9891590649234635e-14,2.4123475790032154e-15,2.973146330602442e-11,0.0,2.4954814117047273e-07,5.4294116338834412e-06,3.221609195784173e-05,3.2233095061402409e-05,1.0641439342070016e-08,6.3144300149903863e-09,5.2646654514548351e-15,6.9595147493848427e-07,4.5718039355459553e-10,1.3328203975859974e-10,2.3617101805592603e-11,2.2921268113678747e-09,5.3262928555502158e-11
1.0987880778805031e-09,0.20169365767878128,76.950000000000003,0.0,0.0,0.0,0.98580673736206503,9.4995373777858507,0.00030589971051629591,0.0043035899545093561,0.0038211000149011493,0.00045283962935305114,1.4268595641327011e-09,2.1165392904217911e-06,0.0018842102806936579,9.1092692921073701e-06,4.3210609500994704e-12,6.5103634564195326e-07,6.1588188741100743e-07,0.0033099239567693927,6.2792778853240397e-05,6.1269231673502525e-14,2.5175947641620864e-15,3.2079055010829369e-11,0.0,2.580180629108782e-07,5.563593158895703e-06,3.384097304133721e-05,3.3858837603437137e-05,1.1178208887726024e-08,6.6330519626403444e-09,5.3867694614103964e-15,7.2858046805282265e-07,4.7861655603787376e-10,1.3957588719514308e-10,2.6650624783682523e-11,2.4184599640454424e-09,5.6248156337394294e-11
1.1489014684839086e-09,0.2016936169546562,76.950000000000003,0.0,0.0,0.0,0.98516433279511695,9.4995163503431179,0.00031971975726968494,0.0044968046776901202,0.0039906202999789803,0.00047336298878039633,1.4909171037414603e-09,2.1152211602141411e-06,0.0019694886677528987,9.518485074054545e-06,4.5168978037412897e-12,7.4374571465978095e-07,7.0368549303023477e-07,0.0034598621801198029,6.8590632921512989e-05,6.402162990098845e-14,2.7382103815029693e-15,3.7140257199597189e-11,0.0,2.7507728882244878e-07,5.8315080179754912e-06,3.720962370842024e-05,3.7229275633768595e-05,1.2291023898752094e-08,7.2936180321004035e-09,5.6308631955555154e-15,7.9604969626917314e-07,5.2294164025122212e-10,1.5259465382669085e-10,3.3641708752284672e-11,2.6816332098284465e-09,6.247421481688155e-11
1.1940035200269735e-09,0.2016935806907002,76.950000000000003,0.0,0.0,0.0,0.98458653877155866,9.4994974584032601,0.00033214805370079646,0.004670467632177237,0.0041428641918339259,0.00049179456865217032,1.5484923165055785e-09,2.1140356009604278e-06,0.0020461879237944867,9.8862901279118936e-06,4.6927745954505658e-12,8.3427303680734418e-07,7.8944681261745144e-07,0.0035947266079652783,7.4022883303310829e-05,6.6495498266584887e-14,2.9486994161337411e-15,4.2128956720350856e-11,0.0,2.9055393409859569e-07,6.0721203989704257e-06,4.0376700273318548e-05,4.0398034407233344e-05,1.3337251816519366e-08,7.9146671861882475e-09,5.8504173627807479e-15,8.5928918750103855e-07,5.644879686560949e-10,1.6480227631515469e-10,4.1107456043575169e-11,2.9304589005272146e-09,6.8369037016836976e-11
1.2391055715700384e-09,0.2016935447928727,76.950000000000003,0.0,0.0,0.0,0.98400909569991879,9.4994785972364557,0.00034456712349285429,0.004843912217152478,0.0042948008348836992,0.00051018878710757504,1.6059949272840862e-09,2.1128507595859985e-06,0.0021228386178018975,1.0253631369692144e-05,4.8682948775397309e-12,9.3177190423663841e-07,8.8183802619563491e-07,0.0037295153331593925,7.9657527068469625e-05,6.8966247058371273e-14,3.1709319622821735e-15,4.7546455200592296e-11,0.0,3.0613460346771971e-07,6.3122486708993364e-06,4.3671679800567003e-05,4.3694765995630375e-05,1.4425733218113737e-08,8.5608066037068454e-09,6.0698482887649295e-15,9.2490937114118899e-07,6.0759836670194997e-10,1.7747403766797609e-10,4.9827620779297156e-11,3.1906135204078236e-09,7.453980178249407e-11
1.2842076231131033e-09,0.2016935092600002,76.950000000000003,0.0,0.0,0.0,0.98343200390892049,9.4994597665918139,0.00035697697251121734,0.0050171382474766294,0.0044464302739137505,0.00052854565041409449,1.6634248637014897e-09,2.1116666392940444e-06,0.0021994407793853791,1.0620508411072429e-05,5.0434587141624889e-12,1.036487484821736e-06,9.8109566085732159e-07,0.0038642284137083583,8.5494067480302763e-05,7.1433873553168422e-14,3.4053270159974288e-15,5.3410032347135461e-11,0.0,3.2180817566252725e-07,6.5518928576367847e-06,4.7094304399136018e-05,4.711921266723979e-05,1.5556382675870223e-08,9.2319855582449152e-09,6.2891560679646376e-15,9.9290638241416747e-07,6.5227028676591169e-10,1.9060919629796698e-10,5.9949934837050736e-11,3.4620849818960733e-09,8.0986355674554796e-11
1.3293096746561682e-09,0.20169347409091207,76.950000000000003,0.0,0.0,0.0,0.98285526372487786,9.4994409662195771,0.00036937760662449358,0.0051901455398859703,0.0045977525559179402,0.00054686516510366479,1.7207820729411939e-09,2.1104832393196485e-06,0.0022759944381807668,1.0986920867671714e-05,5.2182661649012443e-12,1.1486635355916496e-06,1.08745514922659e-06,0.0039988659065703733,9.1532008255476845e-05,7.3898375236678354e-14,3.6523017452365252e-15,5.9736889229662909e-11,0.0,3.3756462223123253e-07,6.7910530059161608e-06,5.0644316173873065e-05,5.0671116706954732e-05,1.6729114761699173e-08,9.9281533230804787e-09,6.5083407931104078e-15,1.0632763581617518e-06,6.9850118231068644e-10,2.0420700805974102e-10,7.1632498453629141e-11,3.7448599326468251e-09,8.770849319950741e-11
1.3744117261992332e-09,0.20169343928444003,76.950000000000003,0.0,0.0,0.0,0.9822788754716979,9.4994221958711424,0.00038176903170450817,0.0053629339129895471,0.0047487677300916357,0.00056514733797184539,1.778066504631311e-09,2.1093005583221482e-06,0.0023524996238480861,1.1352868359045649e-05,5.3927172911510893e-12,1.2685424053342087e-06,1.2011508304614436e-06,0.0041334278677607628,9.7770853566456184e-05,7.6359749637405282e-14,3.9122713904867884e-15,6.6544148202079371e-11,0.0,3.5339489996075241e-07,7.0297291758758713e-06,5.4321457236304575e-05,5.4350220427568057e-05,1.7943844050592889e-08,1.0649259173306268e-08,6.7274025553938735e-15,1.1360154365957107e-06,7.4628850772644807e-10,2.1826672678797168e-10,8.5044019802176866e-11,4.0389240134434001e-09,9.4705966124347747e-11
1.419513777742298e-09,0.2016934048394188,76.950000000000003,0.0,0.0,0.0,0.98170283947088421,9.499403455299035,0.0003941512536262729,0.0055355031872664582,0.0048994758478247474,0.0005833921760769852,1.8352780826137319e-09,2.1081186005309324e-06,0.0024289563660691688,1.1718350508681536e-05,5.5668121667217289e-12,1.3963650372176601e-06,1.3224159512734017e-06,0.0042679143524446961,0.0001042101080439337,7.8817994057400177e-14,4.185649089327365e-15,7.3848852868354877e-11,0.0,3.692908539734755e-07,7.267921435747373e-06,5.8125469711317933e-05,5.8156266176917377e-05,1.9200485122724512e-08,1.1395252387143105e-08,6.9463414446479563e-15,1.2111197571046e-06,7.9562971821166722e-10,2.3278760472790125e-10,1.0036404480020053e-10,4.3442620641601201e-09,1.0197849113365738e-10
1.464615829285363e-09,0.20169337075468563,76.950000000000003,0.0,0.0,0.0,0.98112715604153999,9.4993847442569201,0.00040652427826795508,0.005707853185063015,0.0050498769626947789,0.00060159968673939048,1.8924167539105375e-09,2.1069373658460013e-06,0.0025053646945509978,1.2083366943991701e-05,5.7405508594762674e-12,1.5323709714292814e-06,1.4514826669637579e-06,0.004402325415030519,0.00011084927677924789,8.127310604279713e-14,4.4728461777589929e-15,8.1667968083576549e-11,0.0,3.852451302931995e-07,7.5056298598270622e-06,6.2056095740578663e-05,6.2088996341745211e-05,2.0498952564738e-08,1.2166082246602807e-08,7.1651575494516158e-15,1.2885854601041491e-06,8.4652226966058264e-10,2.4776889287881945e-10,1.1778317760632535e-10,4.6608582875137813e-09,1.0952575611589904e-10
1.509717880828428e-09,0.20169333702908038,76.950000000000003,0.0,0.0,0.0,0.98055182550037134,9.4993660624996004,0.00041888811151084691,0.0058799837305899541,0.0051999711304598281,0.00061976987754048455,1.9494824761388893e-09,2.1057568516485499e-06,0.0025817246390248709,1.2447917296308035e-05,5.9139334360035309e-12,1.6767983478312004e-06,1.5885820424767802e-06,0.0045366611092468459,0.00011768786532678561,8.3725083260247493e-14,4.7742721209697047e-15,9.0018379981898443e-11,0.0,4.0125109728464021e-07,7.7428545280611924e-06,6.6113077484350569e-05,6.6148153349942314e-05,2.1839160970303359e-08,1.2961698037841516e-08,7.3838509572647732e-15,1.3684086869245098e-06,8.9896361859198615e-10,2.6320984126262351e-10,1.3750329181469102e-10,4.9886963768970044e-09,1.1734742525560824e-10
1.5548199323714928e-09,0.2016933036614458,76.950000000000003,0.0,0.0,0.0,0.97997684816169084,9.4993474097830202,0.00043124275923933436,0.0060518946499196436,0.0053497584090515743,0.00063790275632196662,2.0064751703861276e-09,2.1045770627919683e-06,0.0026580362292426517,1.2812001200877172e-05,6.0869599793074168e-12,1.8298839086333182e-06,1.7339440534696224e-06,0.0046709214882068115,0.00012472537970637134,8.6173923046515853e-14,5.090334221500718e-15,9.891689601892788e-11,0.0,4.1730277483370998e-07,7.9795955254907874e-06,7.0296157123467604e-05,7.0333479672925192e-05,2.3221024940591638e-08,1.3782049051545695e-08,7.6024217545805523e-15,1.4505855797250056e-06,9.5295122210639409e-10,2.7910969913822823e-10,1.5973773274502061e-10,5.3277596181842713e-09,1.2544314321400777e-10
1.5999219839145577e-09,0.201693270650627,76.950000000000003,0.0,0.0,0.0,0.97940222433741997,9.4993287858642468,0.00044358822734086691,0.0062235857709831534,0.0054992388585682608,0.00065599833118497178,2.0633947829189327e-09,2.1033979999858867e-06,0.0027342994949807247,1.3175618296853502e-05,6.2596305656792598e-12,1.9918630010829299e-06,1.8877975873987482e-06,0.0048051066044789382,0.00013196132640564239,8.8619623002181172e-14,5.4214379968547228e-15,1.0838024502253011e-10,0.0,4.3339477043591263e-07,8.2158529413823522e-06,7.4605076861630607e-05,7.4644717828321346e-05,2.4644459085234023e-08,1.462708458337334e-08,7.8208700269838183e-15,1.5351122814291415e-06,1.0084825378258769e-09,2.9546771517596021e-10,1.847115110757136e-10,5.6780309719040482e-09,1.3381253858883292e-10
1.6450240354576226e-09,0.20169323799547226,76.950000000000003,0.0,0.0,0.0,0.9788279543370928,9.4993101905014719,0.00045592452170592577,0.0063950569235673889,0.0056484125412676472,0.00067405661048922289,2.1202412819545546e-09,2.1022196589208319e-06,0.0028105144660401198,1.3538768227293267e-05,6.4319452658473168e-12,2.1629695801706205e-06,2.0503704446226605e-06,0.0049392165101450692,0.00013939521238241044,9.1062180956833478e-14,5.7679871702754621e-15,1.1842507725066687e-10,0.0,4.4952222148322994e-07,8.4516268685962631e-06,7.9039578927477707e-05,7.908161038241117e-05,2.6109378022997455e-08,1.5496753934355778e-08,8.0391958592431583e-15,1.6219849356752095e-06,1.0655550238615348e-09,3.1228313759893881e-10,2.1266148807234229e-10,6.0394931397144073e-09,1.4245522678315802e-10
1.6901260870006875e-09,0.20169320569483212,76.950000000000003,0.0,0.0,0.0,0.97825403846786041,9.4992916234540292,0.00046825164822799443,0.00656630793931223,0.0057972795215599452,0.00069207760285218563,2.1770145852017545e-09,2.1010420449798718e-06,0.0028866811722410759,1.3901450639150046e-05,6.60390417216619e-12,2.3434362113529604e-06,2.2218893395210941e-06,0.0050732512568428959,0.00014702654506700913,9.3501594275538483e-14,6.130383223421753e-15,1.2906796445635163e-10,0.0,4.6568074321423064e-07,8.6869174034607812e-06,8.3599405576160774e-05,8.3643899952059189e-05,2.761569638204263e-08,1.6391006411207821e-08,8.2573993354512014e-15,1.7111996867817461e-06,1.1241661388110673e-09,3.295552142962113e-10,2.4383655259448078e-10,6.4121286174286569e-09,1.5137081236467927e-10
1.7352281385437525e-09,0.20169317374756007,76.950000000000003,0.0,0.0,0.0,0.97768047703449279,9.4992730844823665,0.00048056961280352724,0.0067373386517075307,0.0059458398660007412,0.00071006131714821861,2.2337146351360416e-09,2.0998651603415028e-06,0.0029627996434274557,1.4263665183267507e-05,6.7755073704195376e-12,2.5334940732915174e-06,2.4025799016304779e-06,0.0052072108958206229,0.00015485483236462829,9.5937860584009757e-14,6.5090258542789685e-15,1.4032539995842115e-10,0.0,4.8186638180391401e-07,8.9217246458829412e-06,8.8284299090695594e-05,8.8331329206402893e-05,2.916332880060945e-08,1.7309791326581689e-08,8.4754805390482521e-15,1.8027526797245963e-06,1.1843133417229678e-09,3.4728319291376739e-10,2.7849779008296228e-10,6.7959197369264131e-09,1.6055889099579061e-10
1.7803301900868174e-09,0.20169314215251216,76.950000000000003,0.0,0.0,0.0,0.97710727033938272,9.4992545733480664,0.00049287842133191888,0.0069081488960901364,0.0060940936432838863,0.00072800776250772224,2.2903414136395658e-09,2.0986889986399974e-06,0.0030388699094684667,1.4625411514372882e-05,6.9467549342514393e-12,2.7333729606075269e-06,2.5926666767953826e-06,0.0053410954779822811,0.00016287958265763346,9.83709779040236e-14,6.9043130808033205e-15,1.5221379871605098e-10,0.0,4.9807557208181486e-07,9.1560486993646687e-06,9.3094001783415768e-05,9.3143640868630122e-05,3.0752189927556638e-08,1.8253057999345631e-08,8.6934395528733639e-15,1.8966400601216306e-06,1.2459940920810121e-09,3.6546632092712567e-10,3.1691864373760492e-10,7.1908486994048901e-09,1.7001905101531969e-10
1.8254322416298823e-09,0.20169311090854716,76.950000000000003,0.0,0.0,0.0,0.97653441868254942,9.4992360898138273,0.00050517807971547468,0.0070787385096409963,0.0062420409242343973,0.00074591694831628466,2.3468948354391093e-09,2.097513565414456e-06,0.0031148920002511769,1.4986689291072816e-05,7.117646965139608e-12,2.9433012866530536e-06,2.7923731283361968e-06,0.0054749050539127375,0.00017110030480787256,1.0080094363226767e-13,7.3166405851162375e-15,1.6474949740558913e-10,0.0,5.1430509939691865e-07,9.3898896708767991e-06,9.8028255997578459e-05,9.8080577717892022e-05,3.2382194422516241e-08,1.922075575490239e-08,8.9112764593058708e-15,1.9928579742255634e-06,1.3092058498290875e-09,3.841038456996788e-10,3.5938506810168155e-10,7.5968976020683194e-09,1.7975087474275212e-10
1.870534293172947e-09,0.20169308001452657,76.950000000000003,0.0,0.0,0.0,0.97596192236164214,9.4992176336434699,0.00051746859385937822,0.0072491073313820731,0.0063896817818013081,0.00076378888421382591,2.4033748350695248e-09,2.096338865101735e-06,0.0031908659456849685,1.5347498175845984e-05,7.2881835598407478e-12,3.1635060862981634e-06,3.001921638232801e-06,0.0056086396739199219,0.00017951650815896842,1.0322775537955578e-13,7.7464022386739053e-15,1.7794875449938461e-10,0.0,5.3055206521225187e-07,9.623247670737393e-06,0.0001030868041089742,0.00010314188259120686,3.4053256956693594e-08,2.0212833925494281e-08,9.1289913402646532e-15,2.0914025689226476e-06,1.373946075347178e-09,4.0319501453153555e-10,4.0619567525665902e-10,8.0140484596552735e-09,1.8975393955656235e-10
1.915636344716012e-09,0.20169304946931454,76.950000000000003,0.0,0.0,0.0,0.97538978167194301,9.4991992046019291,0.00052974996967166288,0.0074192552021732448,0.0065370162910505366,0.00078162358009374155,2.4597814117345041e-09,2.0951648889596934e-06,0.0032667917757056614,1.5707837835035762e-05,7.4583647934693869e-12,3.3942130187329017e-06,3.2215335083237851e-06,0.0057422993880731224,0.0001881277025385971,1.0565141139483393e-13,8.193990395026144e-15,1.9182775034673049e-10,0.0,5.4681385606981782e-07,9.8561228125860711e-06,0.00010826938852744877,0.00010832729838526037,3.5765292213539828e-08,2.1229241850492599e-08,9.3465842772159006e-15,2.1922699917334914e-06,1.4402122294375663e-09,4.2273907469911625e-10,4.5766187381912779e-10,8.4422832217047558e-09,2.0002781878348185e-10
1.960738396259077e-09,0.20169301927177785,76.950000000000003,0.0,0.0,0.0,0.97481799690637161,9.499180802455264,0.00054202221306318057,0.0075891819647094013,0.006684044529157703,0.00079942104610204224,2.5161144786734029e-09,2.0939916420353756e-06,0.0033426695202657107,1.6067707938846451e-05,7.6281907759855797e-12,3.6356463702854423e-06,3.4514289615216351e-06,0.0058758842462137582,0.00019693339826075317,1.080719091201995e-13,8.6597949657700633e-15,2.0640258725683002e-10,0.0,5.6308811560495669e-07,1.0088515213414773e-05,0.0001135757516983778,0.00011363656805814502,3.7518214888721494e-08,2.2269928876693345e-08,9.5640553513270403e-15,2.2954563908191642e-06,1.5080017733700409e-09,4.4273527348639468e-10,5.1410800092500793e-10,8.8815837862940269e-09,2.1057208242897158e-10
2.0058404478021417e-09,0.2016929894207861,76.950000000000003,0.0,0.0,0.0,0.97424656835548762,9.4991624269706438,0.00055428532994757139,0.0077588874635172575,0.0068307665754009615,0.00081718129263649234,2.572373956503901e-09,2.0928191320201891e-06,0.0034184992093379911,1.6427108161336059e-05,7.7976616172839363e-12,3.8880290572561662e-06,3.6918271430437546e-06,0.0060093942979872793,0.00020593310612800094,1.1048924609396241e-13,9.1442039784482079e-15,2.2168928958342846e-10,0.0,5.7937271931294008e-07,1.0320424993578389e-05,0.00011900563610416887,0.00011906943463111306,3.9311939690889205e-08,2.3334844358601493e-08,9.7814046434534105e-15,2.4009579149916363e-06,1.5773121688650662e-09,4.6318285821181622e-10,5.7587144738435858e-10,9.3319320109604097e-09,2.2138629777688221e-10
2.0509424993452066e-09,0.20169295991521138,76.950000000000003,0.0,0.0,0.0,0.97367549630749439,9.4991440779163447,0.00056653932624123272,0.0079283715449521546,0.0069771825111537913,0.00083490433034574612,2.628559865764561e-09,2.0916473476275624e-06,0.0034942808729233298,1.6786038180407801e-05,7.9667773923711428e-12,4.1515826287655597e-06,3.9429461216585434e-06,0.0061428295928791484,0.00021512633743371151,1.1290342083074378e-13,9.6476041657377522e-15,2.3770380381079062e-10,0.0,5.9566575179394201e-07,1.0551852276765698e-05,0.0001245587842658091,0.00012462564119036269,4.1146381342527599e-08,2.44239376587219e-08,9.9986322340952516e-15,2.5087707137228503e-06,1.6481408780718021e-09,4.8408107625045263e-10,6.4330277618789712e-10,9.7933097214414561e-09,2.3247002988309467e-10
2.0960445508882716e-09,0.20169293075392872,76.950000000000003,0.0,0.0,0.0,0.97310478104824394,9.4991257550617636,0.00057878420786329086,0.0080976340571951109,0.0071232924198777955,0.00085259017012848332,2.6846721215397511e-09,2.0904762923844667e-06,0.0035700145410382648,1.7144497677806817e-05,8.1355382183581348e-12,4.4265272696178957e-06,4.2050028909471739e-06,0.006276190180213889,0.0002245126039642866,1.1531443084940366e-13,1.0170379709928085e-14,2.5446199864091892e-10,0.0,6.1196548622970631e-07,1.0782797189964182e-05,0.00013023493874442769,0.00013030493088882444,4.302145457978466e-08,2.5537158147875488e-08,1.0215738203572628e-14,2.6188909371572729e-06,1.7204853636315033e-09,5.0542917505102239e-10,7.167658345420466e-10,1.0265698718710636e-08,2.4382284198296428e-10
2.1411466024313365e-09,0.20169290193581574,76.950000000000003,0.0,0.0,0.0,0.97253442286123826,9.499107458177404,0.00059101998073556885,0.0082666748502495998,0.0072690963871154613,0.00087023882313254082,2.7407106223075878e-09,2.0893059784119167e-06,0.0036457002437170817,1.7502486339113268e-05,8.3039442212830311e-12,4.7130818031809982e-06,4.4782133705811016e-06,0.0064094761091771733,0.00023409141800136894,1.1772227353651835e-13,1.0712912764409423e-14,2.7197966508204151e-10,0.0,6.2827036587278174e-07,1.1013259863445135e-05,0.00013603384214284429,0.00013610704694792214,4.4937074153216366e-08,2.6674455205494548e-08,1.0432722632014247e-14,2.7313147361289028e-06,1.7943430886679813e-09,5.2722640215191361e-10,7.9663785960382177e-10,1.0749080784637719e-08,2.5544429582759472e-10
2.1862486539744014e-09,0.20169287345975256,76.950000000000003,0.0,0.0,0.0,0.97196442202763589,9.4990891870348637,0.00060324665078255696,0.008435493775938184,0.0074145945004829277,0.0008878503007540441,2.7966754139278245e-09,2.0881363919920598e-06,0.0037213380110239125,1.7860003853732615e-05,8.4719954744778649e-12,5.011463694278701e-06,4.76279240761409e-06,0.0065426874288537721,0.00024386229232403777,1.2012694771076657e-13,1.1275584484698948e-14,2.9027251653837738e-10,0.0,6.4457898735248487e-07,1.1243240430761914e-05,0.00014195523710710864,0.00014203173265931354,4.689315482887911e-08,2.783577821990689e-08,1.064958559925186e-14,2.8460382621740852e-06,1.8697115167482404e-09,5.4947200519497444e-10,8.8330957808186754e-10,1.1243437686522027e-08,2.6733395196085275e-10
2.2313507055174663e-09,0.20169284532462214,76.950000000000003,0.0,0.0,0.0,0.97139477882625247,9.4990709414068615,0.00061546422393138301,0.008604090687899562,0.0075597868496627176,0.0009054246146365379,2.8525664194449018e-09,2.0869675336222448e-06,0.0037969278730382618,1.8217049914892496e-05,8.6396920998280712e-12,5.3218890520985026e-06,5.0589537777895979e-06,0.0066758241882172147,0.00025382474021099128,1.2252845102575836e-13,1.1858773382969108e-14,3.093561889011195e-10,0.0,6.6089008562035806e-07,1.1472739028745297e-05,0.00014799886632805117,0.00014807873138662745,4.8889611387964782e-08,2.9021076588652816e-08,1.0866327185021304e-14,2.9630576675465695e-06,1.9465881119632913e-09,5.7216523193506026e-10,9.7718529986589848e-10,1.1748751180716411e-08,2.7949136994734611e-10
2.276452757060531e-09,0.2016928175293101,76.950000000000003,0.0,0.0,0.0,0.97082549353356706,9.4990527210672102,0.00062767270611178191,0.0087724654415853101,0.0077046735263964694,0.00092296177667011085,2.9083835042685933e-09,2.0857994211488363e-06,0.0038724698598537077,1.8573624219636745e-05,8.8070342435337582e-12,5.6445726331158329e-06,5.3669101868639199e-06,0.0068088864361410817,0.00026397827544271665,1.2492678061101246e-13,1.2462855692670673e-14,3.2924624064056569e-10,0.0,6.7720252037393581e-07,1.1701755797490614e-05,0.00015416447254284728,0.00015424778656720513,5.0926358627438872e-08,3.0230299718787176e-08,1.1082947468973234e-14,3.0823691052388963e-06,2.0249703389302823e-09,5.9530533025026211e-10,1.0786830058431697e-09,1.2265003015534781e-08,2.9191610856026423e-10
2.321554808603596e-09,0.20169279007270485,76.950000000000003,0.0,0.0,0.0,0.97025656642372549,9.499034525790826,0.0006398721032560659,0.0089406178942563249,0.007849254624477657,0.00094046179899052302,2.9641267428207113e-09,2.0846320389965066e-06,0.0039479640015958268,1.8929726468814031e-05,8.974021975966971e-12,5.9797278440298116e-06,5.6868732719433023e-06,0.0069418742214427381,0.00027432241230364372,1.2732193562067527e-13,1.308820703150042e-14,3.4995815289935912e-10,0.0,6.9351526381300806e-07,1.1930290880340113e-05,0.00016045179853658935,0.00016053864171383805,5.3003311361484801e-08,3.1463397027163109e-08,1.1299446530489037e-14,3.2039687289970512e-06,2.1048556627266179e-09,6.1889154815169366e-10,1.188234430056885e-09,1.2792174933598037e-08,3.0460772593645933e-10
2.366656860146661e-09,0.20169276295369729,76.950000000000003,0.0,0.0,0.0,0.96968799776854253,9.4990163553537101,0.00065206242129909448,0.0091085479049799137,0.0079935302397442735,0.00095792469397832888,3.0197960762662934e-09,2.0834653825431087e-06,0.0040234103284061875,1.9285356367074799e-05,9.1406554198930399e-12,6.3275667447132134e-06,6.0190536028358984e-06,0.0070747875928662777,0.00028485666558428647,1.2971391393986449e-13,1.3735200326358217e-14,3.7150732958683765e-10,0.0,7.0982738959730667e-07,1.2158344423869309e-05,0.00016686058714386132,0.00016695104041649568,5.5120384420951231e-08,3.2720317940756325e-08,1.151582444890783e-14,3.3278526933354659e-06,2.1862415489871188e-09,6.4292313378899372e-10,1.3062851363575634e-09,1.3330248673732255e-08,3.1756577970461209e-10
2.411758911689726e-09,0.20169273617118105,76.950000000000003,0.0,0.0,0.0,0.96911978783750696,9.498998209532985,0.00066424366617824442,0.0092762553346264574,0.0081375004700715344,0.00097535047425800108,3.0753913229478709e-09,2.0822994766563431e-06,0.0040988088704355481,1.9640513622866621e-05,9.3069347468408302e-12,6.6883000511800846e-06,6.3636606834197264e-06,0.007207626599080556,0.00029558055058337185,1.3210271230606084e-13,1.4404205827386449e-14,3.9390909747449425e-10,0.0,7.2613806288786536e-07,1.2385916577879278e-05,0.0001733905812503135,0.00017348472634404351,5.7277492653769922e-08,3.4001011896975341e-08,1.1732081303586105e-14,3.4540171535618375e-06,2.2691254639261793e-09,6.6739933545746678e-10,1.4332945896944873e-09,1.3879205972504095e-08,3.3078982709114164e-10
2.456860963232791e-09,0.2016927097240526,76.950000000000003,0.0,0.0,0.0,0.96855193689778629,9.4989800881068458,0.0006764158438333801,0.0094437400458657044,0.0082811654153645328,0.00099273915269704888,3.1309125871587579e-09,2.0811343051695088e-06,0.0041741596578688395,1.9995197948421141e-05,9.4728600236640287e-12,7.062137138563633e-06,6.7209029530239908e-06,0.0073403912887320304,0.00030649358310995341,1.3448833022198531e-13,1.5095593641995854e-14,4.1717870629253492e-10,0.0,7.4244653136595275e-07,1.2613007495386416e-05,0.00018004152379424022,0.00018013944324595532,5.9474550926859407e-08,3.5305428343937922e-08,1.194821717361622e-14,3.5824582657929526e-06,2.3535048742354337e-09,6.9231940160632908e-10,1.569736222190624e-09,1.4439028565462816e-08,3.4427942500770451e-10
