Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617)
3.1035821949256556e-09,0.4739049489556662,76.950000000000003,0.0,0.0,0.0,9.7106964621239075e-06,9.49999927606396,0.00049203000168776101,0.0015433893265644652,3.2267391701016408e-08,1.3600722493196429e-10,7.1466302206702171e-11,7.8105910661023714e-06,0.043843050074696417,3.8342621572649706e-07,5.2427578566478928e-19,2.5330772348642864e-11,2.3498546093522497e-07,0.93490111711388135,4.836238138872026e-06,1.1914166530023667e-15,1.1855233383283272e-15,2.9330482993752297e-10,3.4737679225724936e-15,0.00060610872675053145,1.0427451040065428e-09,0.0022743554294997401,0.0022749727433459825,1.2858622017963725e-07,6.2990532412125754e-08,2.6345570029504558e-07,0.00072798542227933726,8.1916739521409803e-08,2.0056960610163852e-08,3.4306794677747236e-09,2.2311999430583876e-08,1.6682481869540105e-06,1.6210245422449238e-07,0.014340037220649407,7.7938503902522539e-14,3.2908955122431876e-14,3.7644443245591071e-06,1.3332903023085868e-06,1.0137855454645033e-07,0.00024577433161688123,0.00070673678204073167,4.7335413131813205e-08,2.2209894252024692e-08,2.1692587225571888e-09,4.9376284040037588e-10,1.1305146721856024e-09,1.9109862694113724e-08,2.1213428698359764e-12,9.3655131816409047e-07,3.2348895268274821e-11,5.7366497366637774e-10,1.1171190819321583e-08,7.1260674896135455e-13,8.259146222283693e-13,1.7935641605245143e-15,0.00028754183992263691,2.9621918225508967e-10
3.1213560895174582e-09,0.4739049489675629,76.950000000000003,0.0,0.0,0.0,9.6488931939393208e-06,9.499999276235517,0.00049174791798417214,0.001539957354236496,3.0263588870259186e-08,1.2756116301126646e-10,7.1307385484840303e-11,7.7593077242704577e-06,0.043463278601254277,3.825736062426792e-07,4.9171820828998959e-19,2.4627386049911105e-11,2.3617500293833983e-07,0.93526186007819467,4.8364117630791616e-06,1.1887673476187897e-15,1.1915183349041828e-15,2.9480398262020332e-10,3.4574749050605593e-15,0.00060634631698429473,9.7935707772615912e-10,0.0022743573554108122,0.0022749748635476981,1.2858632908324069e-07,6.2990585776564228e-08,2.6355736703000836e-07,0.00073140369684107295,8.2301388476947558e-08,2.0151148219786832e-08,3.4306857690870332e-09,2.2416789804670699e-08,1.6761928615198495e-06,1.6219923790433491e-07,0.014356931571806487,7.8304549658193783e-14,3.3063515142964496e-14,3.7668791321945783e-06,1.3346162450482549e-06,1.0127172738914857e-07,0.00024603993220901574,0.00070751232986493667,4.7335687338046552e-08,2.2315761564844079e-08,2.1697048231971883e-09,4.9305242474519695e-10,1.1314242795948768e-09,1.9199631954105146e-08,2.1230589857864641e-12,9.3999845123051164e-07,3.2607082734620879e-11,5.7416124600203788e-10,1.1212312469699822e-08,7.1323111705908321e-13,8.3239991986763705e-13,1.8080920804382735e-15,0.00028878960198797327,2.9730946697222691e-10
3.139129984109261e-09,0.4739049489787697,76.950000000000003,0.0,0.0,0.0,9.5876728947189318e-06,9.4999992764061894,0.00049146597217160815,0.0015365330625364767,2.8384285395060474e-08,1.196398680722234e-10,7.1148824412860101e-11,7.7085097022121214e-06,0.043087103122762718,3.8172290486807315e-07,4.6118348390506678e-19,2.3943499417944198e-11,2.3736283419743016e-07,0.93561905339607665,4.8365848050471215e-06,1.1861239712849169e-15,1.197504714393262e-15,2.9630098437290393e-10,3.441619184262334e-15,0.00060658157069239441,9.1990702667526342e-10,0.0022743591573658275,0.0022749768547626632,1.2858643097768996e-07,6.299063570642214e-08,2.6365803338568103e-07,0.00073481431960708285,8.2685176397240763e-08,2.0245124990798327e-08,3.4306916730030359e-09,2.2521345605896601e-08,1.6841197519674239e-06,1.6229352908291462e-07,0.01437378221804337,7.8669776021909277e-14,3.3217729181511159e-14,3.769319276707149e-06,1.3359401821415725e-06,1.0116649149808337e-07,0.00024630601882347724,0.00070828921288805134,4.7335944318036225e-08,2.2421391894182571e-08,2.1701312436615298e-09,4.9235937052878051e-10,1.1323100181771804e-09,1.9289200265921093e-08,2.1247300799103449e-12,9.4343786773581834e-07,3.2865393206871165e-11,5.7464453859136224e-10,1.1253342067429196e-08,7.1383916438393448e-13,8.3887610181443504e-13,1.8226057864698989e-15,0.00029003402457540719,2.9839731103839713e-10
3.1569038787010634e-09,0.4739049489893292,76.950000000000003,0.0,0.0,0.0,9.5270300448430144e-06,9.4999992765760179,0.00049118416441691767,0.0015331164342779584,2.6621745502483095e-08,1.1221073369404186e-10,7.0990618194940052e-11,7.6581924038344489e-06,0.04271448958419815,3.8087410733299027e-07,4.3254592244548443e-19,2.3278573917611263e-11,2.3854895447017739e-07,0.93597273068512499,4.8367572685257318e-06,1.1834865107335841e-15,1.2034824755419981e-15,2.977958348577359e-10,3.426189275151544e-15,0.00060681451000332376,8.6415026903130432e-10,0.0022743608432473439,0.0022749787250041301,1.285865263087071e-07,6.2990682420108419e-08,2.6375770883634469e-07,0.00073821730770756038,8.3068105209897077e-08,2.0338891395204698e-08,3.4306972045763739e-09,2.2625667359401995e-08,1.692028898110154e-06,1.623853916793227e-07,0.014390589557306667,7.9034184828044203e-14,3.3371598012622724e-14,3.7717647048746953e-06,1.3372621312842368e-06,1.0106283186122126e-07,0.00024657259267376691,0.00070906743525471353,4.7336185143339829e-08,2.252678577057503e-08,2.1705385292990977e-09,4.9168329428286563e-10,1.1331724877904054e-09,1.9378568079427397e-08,2.1263572832429092e-12,9.4686958495597672e-07,3.3123823540191108e-11,5.7511517584505649e-10,1.1294279818598711e-08,7.1443129846286038e-13,8.4534304499235677e-13,1.8371049891174833e-15,0.00029127512966314184,2.9948271991777039e-10
3.174677773292866e-09,0.4739049489992825,76.950000000000003,0.0,0.0,0.0,9.4669591769634283e-06,9.4999992767450294,0.00049090249488451399,0.0015297074523129089,2.4968714087155357e-08,1.0524317947827577e-10,7.0832766037037771e-11,7.6083512765707881e-06,0.042345404253047399,3.8002720937728688e-07,4.0568764368517849e-19,2.26320857559239e-11,2.3973336353193236e-07,0.93632292524457084,4.8369291572277079e-06,1.1808549527272879e-15,1.2094516171860593e-15,2.9928853375920457e-10,3.4111739825162251e-15,0.00060704515683601332,8.1185732640052142e-10,0.0022743624204434433,0.0022749804817874578,1.2858661549405348e-07,6.2990726122331049e-08,2.6385640276655699e-07,0.00074161267823437676,8.3450176838211734e-08,2.0432447903956345e-08,3.4307023872946184e-09,2.2729755589152496e-08,1.6999203396723959e-06,1.6247488799063041e-07,0.014407353983779993,7.9397777906870077e-14,3.3525122409117375e-14,3.7742153639745124e-06,1.3385821100041395e-06,1.0096073360804878e-07,0.00024683965493138159,0.00070984700098247983,4.7336410819477013e-08,2.2631943723369534e-08,2.1709272104122687e-09,4.9102381905004509e-10,1.1340122743141035e-09,1.9467735843483467e-08,2.1279417004828433e-12,9.50293620128301e-07,3.3382370659971238e-11,5.7557347469622379e-10,1.1335125928836278e-08,7.1500791744729313e-13,8.5180063054777377e-13,1.8515894080923737e-15,0.00029251293913392995,3.0056569906229198e-10
3.1924516678846687e-09,0.473904949008667,76.950000000000003,0.0,0.0,0.0,9.4074548755085637e-06,9.499999276913254,0.00049062096373639731,0.0015263060995316267,2.3418386844601002e-08,9.8708525160281814e-11,7.0675267146886374e-11,7.55898181096851e-06,0.041979813716253256,3.7918220675034519e-07,3.804980919659e-19,2.2003525486891486e-11,2.4091606117562044e-07,0.93666967005829227,4.8371004748290704e-06,1.1782292840581235e-15,1.2154121382498781e-15,3.0077908078409216e-10,3.3965623942106844e-15,0.0006072735329018165,7.6281297914094389e-10,0.002274363895878582,0.0022749821321610456,1.2858669892527489e-07,6.2990767004952032e-08,2.6395412447200091e-07,0.0007450004482411663,8.3831393201177962e-08,2.0525794986950245e-08,3.4307072431768245e-09,2.2833610817941683e-08,1.7077941162896381e-06,1.62562078731976e-07,0.01442407588791962,7.976055708456493e-14,3.367830314208479e-14,3.7766712017786315e-06,1.3399001356629653e-06,1.0086018200823736e-07,0.00024710720672644872,0.00071062791396371387,4.7336622289968529e-08,2.2736866280730072e-08,2.1712978026687281e-09,4.9038057437466665e-10,1.1348299499248263e-09,1.9556704005944556e-08,2.1294844105100418e-12,9.537099904515396e-07,3.3641031560100705e-11,5.760197447436303e-10,1.1375880603309762e-08,7.15569410291886e-13,8.5824874373917545e-13,1.8660587720841216e-15,0.00029374747477507366,3.0164625391170908e-10
3.2102255624764713e-09,0.4739049490175191,76.950000000000003,0.0,0.0,0.0,9.3485117761929718e-06,9.4999992770807182,0.00049033957113217889,0.0015229123588626561,2.1964382260359846e-08,9.2579872542864919e-11,7.0518120733990154e-11,7.5100795402807391e-06,0.041617684877189379,3.7833909521105005e-07,3.5687358107925465e-19,2.1392397626422302e-11,2.4209704721164713e-07,0.937012997797803,4.8372712249695555e-06,1.175609491547714e-15,1.2213640377461655e-15,3.0226747566133881e-10,3.3823438745359701e-15,0.0006074996597064744,7.1681538038368205e-10,0.002274365276042513,0.0022749836827353513,1.2858677696933645e-07,6.2990805247788575e-08,2.6405088316032741e-07,0.00074838063474341114,8.4211756213495834e-08,2.0618933113032132e-08,3.4307117928649954e-09,2.2937233567393566e-08,1.7156502675086999e-06,1.6264702307572855e-07,0.014440755656489727,8.0122524183221329e-14,3.3831140980889632e-14,3.7791321665491695e-06,1.3412162254577672e-06,1.00761162470321e-07,0.00024737524914835509,0.00071141017796745186,4.733682044013009e-08,2.284155396963911e-08,2.171650807502246e-09,4.8975319628698576e-10,1.1356260733685235e-09,1.9645473013663992e-08,2.130986466897927e-12,9.5711871308596021e-07,3.3899803301284379e-11,5.7645428839367046e-10,1.1416544046727973e-08,7.1611615693168345e-13,8.6468727382901504e-13,1.8805128185305822e-15,0.00029497875827843309,3.0272438989359798e-10
3.227999457068274e-09,0.47390494902587177,76.950000000000003,0.0,0.0,0.0,9.2901245655316253e-06,9.4999992772474506,0.00049005831722910358,0.0015195262132727016,2.0600715339587617e-08,8.6831994766075514e-11,7.0361326009620892e-11,7.4616400400618921e-06,0.041258984952663398,3.7749787052776922e-07,3.3471686742787813e-19,2.0798220277050987e-11,2.4327632146780226e-07,0.93735294082520915,4.8374414112530325e-06,1.1729955620471484e-15,1.2273073147754345e-15,3.0375371814192387e-10,3.3685080577479965e-15,0.00060772355855206344,6.7367522510524128e-10,0.002274366567017416,0.0022749851397101,1.2858684997015723e-07,6.2990841019365096e-08,2.641466879519889e-07,0.00075175325471852684,8.4591267785582396e-08,2.071186274999895e-08,3.4307160557098829e-09,2.3040624357965305e-08,1.7234888327879287e-06,1.6272977868974585e-07,0.014457393672597362,8.0483681020856335e-14,3.3983636693175705e-14,3.7815982070337338e-06,1.3425303964225295e-06,1.0066366054038611e-07,0.00024764378324636639,0.00071219379664124436,4.7337006100636174e-08,2.2946007315900287e-08,2.1719867125026785e-09,4.8914132728103257e-10,1.1364011902298876e-09,1.9734043312495399e-08,2.1324488984200883e-12,9.605198051534359e-07,3.4158683009402585e-11,5.7687740100095624e-10,1.1457116463341697e-08,7.166485284576258e-13,8.7111611397801959e-13,1.8949512933931329e-15,0.00029620681124044003,3.0380011242339104e-10
3.2457733516600765e-09,0.47390494903375646,76.950000000000003,0.0,0.0,0.0,9.2322879803588054e-06,9.4999992774134743,0.000489777202182073,0.0015161476457665431,1.932177296898922e-08,8.1441232457319796e-11,7.0204882186813792e-11,7.4136589277670845e-06,0.040903681469948709,3.7665852847833115e-07,3.1393674970859548e-19,2.0220524762275602e-11,2.4445388378916535e-07,0.9376895311961394,4.8376110372479056e-06,1.170387482436913e-15,1.2332419685255168e-15,3.0523780799874635e-10,3.3550448416923805e-15,0.00060794525053892471,6.3321497083022158e-10,0.0022743677745033302,0.0022749865088998113,1.2858691825004789e-07,6.299087447761765e-08,2.6424154788106439e-07,0.00075511832510594525,8.4969929823580583e-08,2.0804584364601084e-08,3.4307200498514391e-09,2.3143783708949691e-08,1.7313098514973959e-06,1.628104017747433e-07,0.014473990315727062,8.0844029411419929e-14,3.41357910448695e-14,3.7840692724608637e-06,1.3438426654297185e-06,1.0056766190077403e-07,0.00024791281003023959,0.0007129787735129764,4.7337180050867445e-08,2.3050226844140949e-08,2.1723059917955014e-09,4.8854461628663657e-10,1.1371558331985371e-09,1.9822415347294901e-08,2.1338727095510204e-12,9.6391328373752959e-07,3.4417667873912692e-11,5.7728937100746604e-10,1.1497598056944727e-08,7.171668872902995e-13,8.7753516114192721e-13,1.9093739509369003e-15,0.0002974316551621207,3.0487342690440397e-10
3.263547246251879e-09,0.47390494904120245,76.950000000000003,0.0,0.0,0.0,9.1749968073515307e-06,9.4999992775788087,0.00048949622614366788,0.0015127766393869516,1.8122290809658795e-08,7.6385396334270276e-11,7.0048788480363432e-11,7.3661318623553314e-06,0.040551742263844316,3.7582106485000379e-07,2.9444769346960535e-19,1.9658855270289519e-11,2.4562973403800928e-07,0.9380228006626482,4.8377801064875167e-06,1.1677852396268257e-15,1.2391679982710785e-15,3.067197450265052e-10,3.3419443815649447e-15,0.00060816475656757271,5.9526810675630275e-10,0.0022743689038420096,0.0022749877957577241,1.2858698211105976e-07,6.2990905770554975e-08,2.643354718960783e-07,0.000758475862807201,8.5347744229369179e-08,2.0897098422544758e-08,3.4307237922942583e-09,2.3246712138477801e-08,1.739113362919094e-06,1.6288894710079051e-07,0.014490545961775125,8.120357116480423e-14,3.4287604800184114e-14,3.7865453125355215e-06,1.3451530491918124e-06,1.0047315236879563e-07,0.00024818233047082795,0.00071376511199266362,4.7337343022054662e-08,2.3154213077814831e-08,2.1726091064111048e-09,4.8796271863602845e-10,1.137890522331959e-09,1.9910589561923365e-08,2.1352588809608066e-12,9.6729916588358059e-07,3.4676755146290896e-11,5.7769048008019089e-10,1.1537989030874862e-08,7.1767158735185603e-13,8.839443159706134e-13,1.9237805535159378e-15,0.00029865331144912329,3.0594433872786247e-10
3.2813211408436817e-09,0.4739049490482374,76.950000000000003,0.0,0.0,0.0,9.118245882557509e-06,9.499999277743477,0.00048921538926417112,0.0015094131772146037,1.6997331625702467e-08,7.1643675859625421e-11,6.9893044106820014e-11,7.3190545438964598e-06,0.040203135473762364,3.7498547543947436e-07,2.7616947899611419e-19,1.9112768506896355e-11,2.4680387209370485e-07,0.93835278067608963,4.8379486224705381e-06,1.1651888205559723e-15,1.2450854033731366e-15,3.0819952904157933e-10,3.3291970837967306e-15,0.00060838209734059032,5.5967846829275555e-10,0.0022743699600392951,0.002274989005398255,1.2858704183624982e-07,6.2990935036878412e-08,2.6442846886081014e-07,0.00076182588468601449,8.5724712900572016e-08,2.0989405388494299e-08,3.4307272989783341e-09,2.3349410163521535e-08,1.7468994062471311e-06,1.6296546804295178e-07,0.01450706098308358,8.1562308086852534e-14,3.4439078721623102e-14,3.7890262774346122e-06,1.3464615642628238e-06,1.0038011789545806e-07,0.00024845234550067833,0.00071455281537422671,4.7337495700231488e-08,2.3257966539204629e-08,2.172896504644148e-09,4.8739529602541354e-10,1.1386057653151222e-09,1.9998566399248616e-08,2.1366083700035924e-12,9.7067746859878843e-07,3.4935942138513992e-11,5.7808100324722317e-10,1.1578289588014933e-08,7.1816297423602655e-13,8.9034348270956212e-13,1.9381708713632648e-15,0.00029987180141175364,3.070128532729294e-10
3.2990950354354844e-09,0.4739049490548868,76.950000000000003,0.0,0.0,0.0,9.0620300909275565e-06,9.4999992779074951,0.00048893469169159008,0.0015060572423679977,1.5942264959430255e-08,6.7196553571682194e-11,6.9737648284485283e-11,7.2724227131818154e-06,0.039857829540843465,3.7415175605282724e-07,2.5902687107489218e-19,1.8581833357398713e-11,2.4797629785262409e-07,0.93867950238996634,4.8381165886613607e-06,1.1625982121926382e-15,1.2509941832785717e-15,3.0967715988190691e-10,3.3167936000623505e-15,0.0006085972933645011,5.2629959419067355e-10,0.0022743709477860844,0.0022749901426180434,1.2858709769086667e-07,6.2990962406562956e-08,2.6452054755509739e-07,0.00076516840756837628,8.6100837730567534e-08,2.1081505726074489e-08,3.4307305848454171e-09,2.3451878299896235e-08,1.754668020587927e-06,1.6304001661608898e-07,0.014523535748473836,8.1920241979368233e-14,3.4590213569984127e-14,3.7915121178025602e-06,1.3477682270398009e-06,1.0028854456420352e-07,0.00024872285601462002,0.0007153418868372449,4.7337638729007602e-08,2.3361487749424572e-08,2.173168622403209e-09,4.8684201647190093e-10,1.1393020577166906e-09,2.0086346301147615e-08,2.1379221111997002e-12,9.7404820885229797e-07,3.5195226221579374e-11,5.7846120903223684e-10,1.1618499930793802e-08,7.1864138537616778e-13,8.9673256910364892e-13,1.9525446823857086e-15,0.00030108714626501644,3.0807897590673126e-10
3.316868930027287e-09,0.47390494906117536,76.950000000000003,0.0,0.0,0.0,9.0063443658524535e-06,9.4999992780708897,0.00048865413357167752,0.0015027088180033705,1.4952748069446899e-08,6.3025724738049912e-11,6.9582600233408741e-11,7.226232151338597e-06,0.039515793205099216,3.7331990250552342e-07,2.4294930927828308e-19,1.8065630557254366e-11,2.4914701122804503e-07,0.93900299666274967,4.8382840084904909e-06,1.1600134015342454e-15,1.2568943375196448e-15,3.1115263740686476e-10,3.304724821410328e-15,0.00060881036495162631,4.9499412361845125e-10,0.0022743718714780055,0.0022749912119157034,1.2858714992346255e-07,6.2990988001402257e-08,2.6461171667563023e-07,0.00076850344824263119,8.6476120608498157e-08,2.1173399897872856e-08,3.4307336639012356e-09,2.3554117062263209e-08,1.7624192449604098e-06,1.6311264350884082e-07,0.014539970623280003,8.2277374640123753e-14,3.4741010104362865e-14,3.79400278474692e-06,1.3490730537643205e-06,1.0019841858965999e-07,0.00024899386287034834,0.00071613232944868585,4.7337772712172918e-08,2.3464777228423084e-08,2.1734258835509907e-09,4.8630255426613919e-10,1.139979883241779e-09,2.0173929708508692e-08,2.1392010167112732e-12,9.7741140357528415e-07,3.5454604824062897e-11,5.7883135958731847e-10,1.165862026118738e-08,7.1910715021128126e-13,9.0311148630318782e-13,1.9669017719634387e-15,0.00030229936712866418,3.0914271198438505e-10
3.3346428246190896e-09,0.4739049490671254,76.950000000000003,0.0,0.0,0.0,8.9511836887041784e-06,9.4999992782336733,0.00048837371504795472,0.0014993678873146113,1.4024708053170364e-08,5.9114022001747883e-11,6.9427899175383663e-11,7.1804786794478657e-06,0.039176995502581823,3.7248991062237986e-07,2.2787061749267726e-19,1.7563752371296594e-11,2.5031601215005461e-07,0.93932329406067283,4.8384508853549195e-06,1.1574343756072868e-15,1.2627858657135104e-15,3.1262596149714746e-10,3.2929818725141291e-15,0.00060902133222192592,4.6563323070047959e-10,0.0022743727352338649,0.0022749922175103335,1.2858719876693692e-07,6.2991011935519883e-08,2.6470198483673893e-07,0.0007718310234595615,8.6850563419279804e-08,2.1265088365441983e-08,3.4307365492738581e-09,2.3656126964132325e-08,1.7701531182962059e-06,1.6318339811679666e-07,0.014556365969381887,8.2633707862869707e-14,3.4891469082156781e-14,3.7964982298340316e-06,1.3503760605239629e-06,1.0010972631640368e-07,0.000249265366888998,0.00071692414616461543,4.7337898216143218e-08,2.3567835494985322e-08,2.1736687002353172e-09,4.8577658992100069e-10,1.1406397139811906e-09,2.0261317061233743e-08,2.1404459768113397e-12,9.8076706966103666e-07,3.5714075430713319e-11,5.7919171082410279e-10,1.1698650780719636e-08,7.1956059034995139e-13,9.0948014877220938e-13,1.98124193275415e-15,0.00030350848502725032,3.1020406684902545e-10
3.352416719210892e-09,0.4739049490727581,76.950000000000003,0.0,0.0,0.0,8.8965430883814925e-06,9.4999992783958636,0.00048809343626173278,0.0014960344335331805,1.3154325080182547e-08,5.5445344709480412e-11,6.9273544333943257e-11,7.1351581581661819e-06,0.038841405762580467,3.716617762375485e-07,2.1372873149567349e-19,1.7075802281318418e-11,2.5148330056545276e-07,0.93964042486050059,4.8386172226185108e-06,1.1548611214672617e-15,1.2686687675617291e-15,3.1409713205464712e-10,3.2815561060424536e-15,0.00060923021510481774,4.3809609419124819e-10,0.0022743735429129369,0.0022749931633588953,1.2858724443951398e-07,6.2991034315848371e-08,2.6479136057117416e-07,0.00077515114993247135,8.7224168043611173e-08,2.1356571589301798e-08,3.430739253268408e-09,2.3757908517864549e-08,1.7778696794398403e-06,1.6325232857488154e-07,0.014572722145237707,8.2989243437343462e-14,3.5041591259068799e-14,3.7989984050847122e-06,1.3516772632537748e-06,1.0002245421773329e-07,0.00024953736885571299,0.0007177173398318856,4.7338015772256573e-08,2.3670663066735786e-08,2.1738974732111766e-09,4.8526381011663759e-10,1.1412820106570921e-09,2.0348508798240386e-08,2.1416578603462131e-12,9.8411522396504378e-07,3.5973635581082455e-11,5.795425125431833e-10,1.1738591690463607e-08,7.2000201973215754e-13,9.1583847419892303e-13,1.9955649645017822e-15,0.00030471452089019126,3.1126304583183065e-10
3.370190613802695e-09,0.47390494907809405,76.950000000000003,0.0,0.0,0.0,8.8424176408598442e-06,9.4999992785574712,0.00048781329735213334,0.0014927084399280234,1.2338016667389779e-08,5.2004592631158372e-11,6.9119534934356484e-11,7.090266487350801e-06,0.038508993604844319,3.7083549519449382e-07,2.0046544346046201e-19,1.6601394681823514e-11,2.5264887643765597e-07,0.93995441905226829,4.8387830236123626e-06,1.1522936261986077e-15,1.2745430428497786e-15,3.1556614900233115e-10,3.2704390971473051e-15,0.00060943703334098319,4.1226940010168715e-10,0.0022743742981311877,0.0022749940531724892,1.2858728714565962e-07,6.2991055242578549e-08,2.6487985233087941e-07,0.00077846384433726944,8.7596936357982983e-08,2.1447850028941865e-08,3.4307417874183896e-09,2.3859462234674485e-08,1.7855689671489239e-06,1.6331948178896702e-07,0.014589039505916454,8.3343983149278078e-14,3.5191377389111048e-14,3.8015032629699892e-06,1.3529766777377142e-06,9.9936588894455521e-08,0.00024980986952020517,0.00071851191318980049,4.7338125878929766e-08,2.3773260460140836e-08,2.1741125921540331e-09,4.8476390764220969e-10,1.1419072228650913e-09,2.0435505357464229e-08,2.142837515191136e-12,9.8745588330507673e-07,3.6233282868190348e-11,5.7988400856176478e-10,1.1778443191042374e-08,7.2043174478891935e-13,9.2218638340833178e-13,2.0098706738497267e-15,0.0003059174955518321,3.1231965425204972e-10
3.3879645083944974e-09,0.4739049490831513,76.950000000000003,0.0,0.0,0.0,8.7888024687455072e-06,9.499999278718521,0.00048753329845611102,0.0014893898898054887,1.1572422931259341e-08,4.8777603797813973e-11,6.8965870203624831e-11,7.045799605688441e-06,0.03817972893683181,3.7001106334597517e-07,1.8802616233564195e-19,1.6140154583749999e-11,2.5381273974660094e-07,0.9402653063419989,4.8389482916351903e-06,1.1497318769146422e-15,1.2804086914465736e-15,3.170330122841218e-10,3.2596226380683698e-15,0.00060964180648415568,3.8804687523023374e-10,0.0022743750042764871,0.0022749948904316414,1.2858732707694249e-07,6.299107480958144e-08,2.6496746848775582e-07,0.0007817691233125522,8.7968870234687846e-08,2.1538924142823732e-08,3.4307441625338114e-09,2.3960788624633013e-08,1.7932510200943529e-06,1.6338490346672529e-07,0.014605318403129997,8.3697928780411921e-14,3.5340828224608901e-14,3.8040127564068808e-06,1.3542743196100907e-06,9.9852117073682497e-08,0.0002500828695973093,0.00071930786887176433,4.7338229003683072e-08,2.3875628190511397e-08,2.1743144359646346e-09,4.8427658133457524e-10,1.1425157893126679e-09,2.0522307175860959e-08,2.1439857686991234e-12,9.9078906446127322e-07,3.6493014937224201e-11,5.8021643683952915e-10,1.1818205482630099e-08,7.2085006459974087e-13,9.2852380027694812e-13,2.0241588741584128e-15,0.0003071174297515201,3.1337389741702858e-10
3.4057384029863e-09,0.47390494908794756,76.950000000000003,0.0,0.0,0.0,8.7356927408339653e-06,9.4999992788790184,0.00048725343970847313,0.001486078766509245,1.085439275642057e-08,4.5751096202008165e-11,6.8812549370477792e-11,7.001753490327557e-06,0.037853581950985919,3.6918847655402336e-07,1.7635968911403699e-19,1.5691717325976462e-11,2.5497489048864861e-07,0.94057311615439154,4.8391130299536741e-06,1.147175860757493e-15,1.2862657133039736e-15,3.1849772186477546e-10,3.2490987328521117e-15,0.00060984455390288852,3.6532884967833305e-10,0.0022743756645228624,0.0022749956784006249,1.285873644128391e-07,6.2991093104802796e-08,2.65054217334421e-07,0.00078506700345968726,8.8339971541828934e-08,2.1629794388383131e-08,3.4307463887463224e-09,2.4061888196669713e-08,1.8009158768604974e-06,1.634486381477418e-07,0.014621559185264848,8.4051082108496534e-14,3.5489944516204386e-14,3.8065268387542054e-06,1.3555702043569815e-06,9.976902560764027e-08,0.00025035636976752901,0.00072010520940690508,4.733832558504136e-08,2.3977766772005412e-08,2.1745033730655489e-09,4.8380153601421446e-10,1.1431081380539534e-09,2.0608914689408588e-08,2.1451034281429319e-12,9.9411478417622202e-07,3.6752829484270693e-11,5.8054002960269489e-10,1.1857878764953003e-08,7.2125727104781791e-13,9.348506516495837e-13,2.0384293853272124e-15,0.00030831434413368278,3.1442578062223683e-10
3.4235122975781026e-09,0.47390494909249925,76.950000000000003,0.0,0.0,0.0,8.6830836716724769e-06,9.4999992790389847,0.00048697372124190152,0.0014827750534201971,1.0180970823691483e-08,4.2912613120731747e-11,6.8659571665369341e-11,6.9581241565140909e-06,0.037530523122035281,3.6836773068992097e-07,1.6541800606537037e-19,1.5255728294422838e-11,2.56135328676487e-07,0.94087787763548691,4.8392772418028326e-06,1.1446255648980358e-15,1.2921141084562979e-15,3.1996027772976073e-10,3.2388595921840344e-15,0.00061004529478231133,3.4402184654940019e-10,0.0022743762818438775,0.0022749964201408978,1.2858739932149083e-07,6.2991110210634012e-08,2.6514010708495907e-07,0.00078835750134289596,8.8710242143329803e-08,2.1720461222032313e-08,3.4307484755515246e-09,2.4162761458575471e-08,1.8085635759453962e-06,1.6351072923290225e-07,0.014637762197413631,8.4403444907306121e-14,3.5638727012860063e-14,3.809045463808438e-06,1.3568643473176414e-06,9.9687301472488548e-08,0.00025063037067757675,0.00072090393722168097,4.733841603431898e-08,2.4079676717630427e-08,2.1746797616896371e-09,4.8333848241864577e-10,1.1436846867208182e-09,2.0695328333109619e-08,2.1461912811501215e-12,9.9743305915504571e-07,3.7012724255080334e-11,5.8085501346624814e-10,1.189746323729037e-08,7.2165364897298655e-13,9.411668672581601e-13,2.0526820336205798e-15,0.00030950825924791269,3.1547530915129421e-10
