Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448)
1.3810263651781486e-15,0.19299079326874177,76.950000000000003,0.0,0.0,0.0,0.99999999955649554,9.5,1.9224942460904096e-11,2.0539268913930378e-10,2.0539261480402413e-10,7.3439361080907165e-16,1.5385686947525717e-16,1.3478306354021655e-11,6.8511507744282012e-15,5.0628748891425459e-16,1.3571249412139715e-23,1.8650611361457143e-27,1.0950706695249412e-27,7.556029769719238e-15,9.3967454218332273e-19,6.6910814391300275e-24,8.2500103980279338e-28,1.3659383404027763e-38,2.6082275677406842e-38,5.8714657306605061e-26,8.6909322605388326e-20,1.2818547393478267e-25,1.2818568953352297e-25,1.9181979701317658e-31,2.3778943264691245e-32,3.7611768822319606e-33,8.8906178564008298e-22,3.2199876036510206e-27,1.9962675363818676e-28,6.353855341645004e-58,1.2198222481981938e-33,1.0079926011678887e-32,6.0718169275601896e-58,7.7357030917808349e-17,1.1060837343452466e-39,9.7459581683241593e-40,4.0895811610660266e-23,1.2507164637872643e-23,1.0930748385841662e-19,4.0895216873193417e-23,3.9573868443321187e-29,6.0718169268884874e-58,5.4902456129849873e-38,2.6112918528026262e-38,3.0642846915556891e-41,3.7038675167616575e-48,6.9069377121523403e-33
1.7338225546211406e-15,0.19299079326874174,76.950000000000003,0.0,0.0,0.0,0.99999999944319817,9.5,2.4136135040180038e-11,2.5786204243438362e-10,2.5786189313066373e-10,1.1211587693468789e-15,1.9910978386802432e-16,1.6917454770286476e-11,1.0457713115385459e-14,7.7287659924591649e-16,2.126737607430322e-23,3.3790330518360967e-27,2.05795917155347e-27,1.153365240742966e-14,1.4345511066875265e-18,1.0303702243800586e-23,1.4772213652137113e-27,2.9661811334859277e-38,5.4977664567464175e-38,1.0636413137991817e-25,1.3267978317829621e-19,2.3223868452605368e-25,2.3223913893686676e-25,4.042825731630012e-31,5.0128239943443366e-32,6.8126052035094443e-33,1.3572823867863344e-21,5.8316891817618086e-27,3.6164753001632244e-28,2.2656025033183775e-57,2.5714964681735117e-33,1.8262198836984181e-32,2.1650356988135132e-57,1.1807908824905925e-16,2.6527767345520348e-39,2.3026065132797269e-39,7.4075875160765049e-23,2.2654611371647766e-23,1.6682192051482417e-19,7.4074798053608835e-23,8.3415075652563022e-29,2.1650356985454094e-57,1.1574534119948433e-37,5.5051619173088313e-38,7.3954595526270173e-41,1.0097869038036826e-47,1.2513388629872953e-32
2.0866187440641327e-15,0.19299079326874177,76.950000000000003,0.0,0.0,0.0,0.99999999932990102,9.5,2.9047327617576949e-11,3.1033133649972483e-10,3.1033108559290531e-10,1.5937664724266317e-15,2.4444043571086751e-16,2.0354875454473226e-11,1.4863733037949185e-14,1.0986059132275854e-15,3.0808804918417719e-23,5.5752478186829766e-27,3.4976516955058349e-27,1.6392984627257359e-14,2.0392662832017884e-18,1.4737475137801356e-23,2.4085417025956105e-27,5.7460081276475929e-38,1.0366836033398885e-37,1.7547501793153829e-25,1.8860903133553596e-19,3.8317975138707135e-25,3.8318060816773131e-25,7.6224579122224676e-31,9.45348687207907e-32,1.1237587773556628e-32,1.92942467158917e-21,9.6184286679211624e-27,5.9665599093103958e-28,6.8737718499735729e-57,4.849477802846146e-33,3.0131519901892029e-32,6.568655104752102e-57,1.6782790137441825e-16,5.6082894662187399e-39,4.7962206853769825e-39,1.2219271303609791e-22,3.7370156745435575e-23,2.3706794474380273e-19,1.2219093654942153e-22,1.5728943904181953e-28,6.5686551038666795e-57,2.1829069448373209e-37,1.0382569757279139e-37,1.5733721483145029e-40,2.3971073176626757e-47,2.0646025451156184e-32
2.7922111229501168e-15,0.19299079326874177,76.950000000000003,0.0,0.0,0.0,0.99999999910330661,9.4999999999999982,3.8869712766628632e-11,4.152697439515491e-10,4.1526920812432055e-10,2.8013081642365022e-15,3.3508178162389181e-16,2.7224441845915958e-11,2.6116614465367587e-14,1.9307273049285787e-15,5.5531072904796292e-23,1.2808282204883932e-26,8.423842411251196e-27,2.8803616046862036e-14,3.5843541496537362e-18,2.6113493758779346e-23,5.3760925697877964e-27,1.8238303691282244e-37,3.1206001741186849e-37,4.0300854613696038e-25,3.3151184231570318e-19,8.8027926034035245e-25,8.8028183874762473e-25,2.2937485505406545e-30,2.84658721611582e-31,2.5800164904602825e-32,3.3912838217992644e-21,2.207644973477952e-26,1.3704673239713048e-27,5.6171167308378158e-56,1.4602458656901935e-32,6.9221158509448707e-32,5.3677810978809752e-56,2.9488531493568102e-16,2.1871437495179909e-38,1.7891673348565339e-38,2.8055379636897826e-22,8.5801569378532611e-23,4.1639296123398797e-19,2.805497190931147e-22,4.7345377667096066e-28,5.3677810968061829e-56,6.5740100489458064e-37,3.1268608050338067e-37,6.2606296387275925e-40,1.276394826696682e-46,4.7428384242914017e-32
3.497803501836101e-15,0.19299079326874174,76.950000000000003,0.0,0.0,0.0,0.99999999887671231,9.4999999999999964,4.869209790804505e-11,5.2020791120190698e-10,5.202069817568672e-10,4.3576599252877803e-15,4.2571447725179542e-16,3.4086998829952896e-11,4.0612894543651804e-14,3.0030108750440986e-15,8.7751833389331921e-23,2.4547251577929755e-26,1.6662277836532946e-26,4.4791342405500963e-14,5.5757607398723544e-18,4.0824124800800102e-23,1.0031533412666026e-26,4.4224117964075408e-37,7.3116258185794599e-37,7.7215814050327019e-25,5.1569373082946806e-19,1.687035946348862e-24,1.6870419862607633e-24,5.3727607773605322e-30,6.6715112371586949e-31,4.9416707316219604e-32,5.2754158431433814e-21,4.2273071894352617e-26,2.6260541631114583e-27,2.4099636095364718e-55,3.4223501723899012e-32,1.3266080481937505e-31,2.302988838388072e-55,4.5856426824827009e-16,6.1237513957499318e-38,4.8385570635276755e-38,5.3738761169573184e-22,1.643486849306258e-22,6.4728263376786398e-19,5.3737980461855497e-22,1.1092802262411101e-27,2.3029888378362794e-55,1.5409384220582758e-36,7.3294417140192506e-37,1.7815891059989404e-39,4.3798028409337253e-46,9.0892303183490852e-32
4.908988259608069e-15,0.19299079326874174,76.950000000000003,0.0,0.0,0.0,0.99999999842352427,9.4999999999999876,6.8336868167953344e-11,7.300835249980825e-10,7.3008148148091262e-10,8.5176378789646221e-15,6.0696068608588171e-16,4.779110426905945e-11,7.9326538172289828e-14,5.8681578054284397e-15,1.7470683939872883e-22,6.7338515205412698e-26,4.7984685496701988e-26,8.7488029924168571e-14,1.0898622797941953e-17,8.0250518936636095e-23,2.5928023564050706e-26,1.8273608372868725e-36,2.8562742002763497e-36,2.1168399903863719e-24,1.0079951786075363e-18,4.6277198413717751e-24,4.627743422713798e-24,2.0973206342719731e-29,2.6081356804926901e-30,1.3537157590939045e-31,1.0311522454371738e-20,1.157300196822012e-25,7.2008826340308396e-27,2.9289749507107079e-54,1.3379109583113354e-31,3.6390246748599688e-31,2.7989620427146579e-54,8.9568390436231135e-16,3.3293565025082619e-37,2.4158041205067499e-37,1.4722730692485936e-21,4.502625087591947e-22,1.2633201923429014e-18,1.4722516979138075e-21,4.333078395432103e-27,2.7989620416412901e-54,6.0260603864567459e-36,2.866404583077522e-36,1.0130379088884363e-38,3.7122881207587742e-45,2.4930709297604561e-31
7.731357775152005e-15,0.19299079326874172,76.950000000000003,0.0,0.0,0.0,0.99999999751714996,9.4999999999999662,1.0762640859606763e-10,1.1498318727660016e-09,1.149826290663259e-09,2.1026793023438184e-14,9.6944416484536716e-16,7.5115513769031647e-11,1.9553046674920198e-13,1.4477709282103978e-14,4.3867290936687966e-22,2.673469996459739e-25,2.0413784109914452e-25,2.1564757167559468e-13,2.6904752550659539e-17,1.990813263818371e-22,9.1140619851019906e-26,1.306005652175572e-35,1.8873237093061264e-35,8.3922483362745844e-24,2.4883641788170837e-18,1.837135580365726e-23,1.837151141378122e-23,1.383465893596326e-28,1.72635346011739e-29,5.3577672853927034e-31,2.545524191471803e-20,4.5740307723214015e-25,2.8562767413042475e-26,8.5954329083033525e-53,8.8556311017438729e-31,1.4446347987055645e-30,8.2138943723873951e-53,2.2077541280185538e-15,3.4524860222158444e-36,2.1439906293234158e-36,5.8284065763156426e-21,1.782479940448215e-21,3.108859289885865e-18,5.8283221279526282e-21,2.8626786370963952e-26,8.2138943663837075e-53,3.9917831786135307e-35,1.8989426584409832e-35,1.1618941468970908e-37,7.6658866057394279e-44,9.895323352311789e-31
1.0553727290695942e-14,0.1929907932687416,76.950000000000003,0.0,0.0,0.0,0.9999999966107781,9.4999999999999361,1.4691594890190804e-10,1.5695763848446056e-09,1.5695655127517607e-09,3.9121619961905244e-14,1.331923701248281e-15,1.0232849611673393e-10,3.6329405704900894e-13,2.6922186318479639e-14,8.2271528411435012e-22,6.6906971700712968e-25,5.3229439844668127e-25,4.0067147851851249e-13,5.0058289091941133e-17,3.7115944546349914e-22,2.0802439722517806e-25,4.4688853086745566e-35,6.2101242937605478e-35,2.0978836247916464e-23,4.6297677741876846e-18,4.5973344022923436e-23,4.5973855593503191e-23,4.5470009139079441e-28,5.6870488361733095e-29,1.3375376455384398e-30,4.7361075888734465e-20,1.1406332067510698e-24,7.1430007164587462e-26,5.8194362813139582e-52,2.9172390217866867e-30,3.6151162388932887e-30,5.5611201590160043e-52,4.1019896716882202e-15,1.3815079541258495e-35,7.9484626822997921e-36,1.455308811611727e-20,4.4506957216438375e-21,5.7676440352509569e-18,1.4552877563850535e-20,9.4184206182640483e-26,5.5611201542450282e-52,1.3156729714729426e-34,6.2592282098032727e-35,4.9103875540754334e-37,4.0501971455746044e-43,2.4758967900557987e-30
1.3376096806239878e-14,0.19299079326874155,76.950000000000003,0.0,0.0,0.0,0.99999999570440867,9.499999999999897,1.8620548908547278e-10,1.989317067033214e-09,1.9892991478256498e-09,6.2802039451230356e-14,1.6944007778896552e-15,1.2943048231275905e-10,5.8241787608310965e-13,4.3195788102950106e-14,1.3268322612004458e-21,1.3408904794503776e-24,1.1005841865221265e-24,6.4233979885144574e-13,8.0359278708823637e-17,5.964043328652899e-22,3.8414741475061344e-25,1.1288644554715335e-34,1.522922388668593e-34,4.1999161747058948e-23,7.4322028552648884e-18,9.2129318556048793e-23,9.2130572072015781e-23,1.1139035036606201e-27,1.396124633222018e-28,2.6743669246555487e-30,7.6028954590500946e-20,2.2783364394080697e-24,1.4305596555565315e-25,2.6467840129489889e-51,7.1615160951222985e-30,7.2445845650649614e-30,2.5292972192608967e-51,6.5761387194591844e-15,3.8860250355331329e-35,2.1061582511931077e-35,2.9103685990501058e-20,8.9005901402224932e-21,9.2331273454641134e-18,2.9103265501446386e-20,2.3094584362473463e-25,2.5292972168373043e-51,3.2313957606566603e-34,1.5374078294546608e-34,1.4485426672131072e-36,1.4113936197091053e-42,4.9609619130141854e-30
1.6198466321783815e-14,0.1929907932687414,76.950000000000003,0.0,0.0,0.0,0.99999999479804169,9.4999999999998455,2.2549502914676137e-10,2.4090539253588087e-09,2.4090271960261328e-09,9.2067910287431937e-14,2.056874670903399e-15,1.5642191727949412e-10,8.5269604895755263e-13,6.3292488374447061e-14,1.9510208057189898e-21,2.3534877989578137e-24,1.9819028097886212e-24,9.4042547639374993e-13,1.178076934140526e-16,8.7473231494186817e-22,6.2478508000850227e-25,2.3944176624326282e-34,3.1510408997291121e-34,7.3638478567814545e-23,1.0895659188832513e-17,1.616912011400683e-22,1.6169379270736875e-22,2.3024010223934357e-27,2.891662780856043e-28,4.6832902114984811e-30,1.114587355485915e-19,3.9857963550779049e-24,2.5091869171614435e-25,9.3681183639339616e-51,1.4832840025254595e-29,1.2714565711061899e-29,8.9522816098443822e-51,9.6278767192878112e-15,8.9552965260162793e-35,4.6131751006451186e-35,5.0974671528524702e-20,1.5589182395133039e-20,1.3498573647665863e-17,5.097393604539729e-20,4.7779467632080158e-25,8.952281600374519e-51,6.6959687815011412e-34,3.1859442128697539e-34,3.4903274060436527e-36,3.9080205590133039e-42,8.7055677007327096e-30
2.1843205352871684e-14,0.1929907932687412,76.950000000000003,0.0,0.0,0.0,0.99999999298531461,9.4999999999997176,3.0407410890251002e-10,3.2485161927730164e-09,3.2484665324188421e-09,1.6735539407593332e-13,2.7818124726694119e-15,2.1007477535342517e-10,1.5459557479207527e-12,1.1493283275957899e-13,3.5595994425418259e-21,5.6631349018880676e-24,4.9628479564228173e-24,1.7050110324016551e-12,2.1414658166038641e-16,1.5903272145608962e-21,1.3099038332259074e-24,7.7863523934814712e-34,9.8375831862924078e-34,1.7682926998107412e-22,1.9805587209186512e-17,3.8901913747203322e-22,3.8902721559163223e-22,7.1734789228919421e-27,9.0464067601352183e-28,1.1218863870099284e-29,2.0260337725163313e-19,9.5294374376014184e-24,6.0297976790579532e-25,7.3505104603643302e-50,4.6402850181424869e-29,3.0590406416291639e-29,7.0242323881753618e-50,1.7455541639979815e-14,3.2928796924423533e-34,1.5592171197139505e-34,1.2215251834955335e-19,3.7356619730534228e-20,2.4404592406676277e-17,1.2215076059671652e-19,1.4913615207771729e-24,7.0242323789950981e-50,2.0967307570228008e-33,9.9774594901026817e-34,1.3987610541563017e-35,1.9839464647733204e-41,2.0939618606213261e-29
2.7487944383959557e-14,0.19299079326874077,76.950000000000003,0.0,0.0,0.0,0.99999999117259708,9.4999999999995524,3.8265318816915401e-10,4.0879632353825049e-09,4.0878835232509626e-09,2.6498275032967274e-13,3.5067374537255395e-15,2.6329061217579102e-10,2.4414342717606622e-12,1.8179492386231015e-13,5.6484227964413744e-21,1.1165104107050129e-23,1.0083479354992145e-23,2.6926206483835056e-12,3.3907448957136709e-16,2.5172735676849945e-21,2.2810089477779253e-24,1.9340494663972384e-33,2.3691366026093369e-33,3.4792852823847119e-22,3.13594474458203e-17,7.6686264103414184e-22,7.6688206707383134e-22,1.7243331785647913e-26,2.1827079037160647e-27,2.2022317803410249e-29,3.2079365627903419e-19,1.8670927296680995e-23,1.1872699911824992e-24,3.2642807081699905e-49,1.1195843458467427e-28,6.0301909486233827e-29,3.1193842372295918e-49,2.7566479667061746e-14,8.8872184199169245e-34,3.9543198150560883e-34,2.3986251619414258e-19,7.3354012404754957e-20,3.843236003790493e-17,2.398590736279176e-19,3.5908534125039644e-24,3.1193842326268064e-49,5.063252167071518e-33,2.4096588001605262e-33,4.0522129720360871e-35,6.7830828865674705e-41,4.126726940425255e-29
3.313268341504743e-14,0.19299079326874033,76.950000000000003,0.0,0.0,0.0,0.99999998935988887,9.4999999999993499,4.612322669466936e-10,4.9273951039023489e-09,4.9272781699361349e-09,3.8494856549094839e-13,4.2316486298909008e-15,3.1607312968219019e-10,3.5374186574516397e-12,2.6382804760772125e-13,8.2174604807296876e-21,1.94566913655561e-23,1.7995630767728897e-23,3.901365123543488e-12,4.9259090062448312e-16,3.6548672177119808e-21,3.5444801370741282e-24,4.0829271663062335e-33,4.8750110439025807e-33,6.050967894483768e-22,4.555712729663842e-17,1.3361786514973287e-21,1.3362185680260312e-21,3.5416796972820309e-26,4.4997317296240412e-27,3.8209685732077629e-29,4.6602815301019664e-19,3.2334438825858239e-23,2.0663104124766364e-24,1.1204396836219142e-48,2.3080257366808164e-28,1.0506962095105185e-28,1.0707050737771494e-48,3.9941349580451769e-14,1.9979677524008245e-33,8.4499912873305446e-34,4.163119519400552e-19,1.2731415554296515e-19,5.5526357655149159e-17,4.1630599264526683e-19,7.3874705258591338e-24,1.0707050720200709e-48,1.0446796637779554e-32,4.9723010038869598e-33,9.7289772795744779e-35,1.8718863456140801e-40,7.188574490379771e-29
3.87774224461353e-14,0.1929907932687398,76.950000000000003,0.0,0.0,0.0,0.99999998754719022,9.49999999999911,5.3981134523512962e-10,5.7668118484409714e-09,5.7666504738975786e-09,5.2725141643314153e-13,4.9565478583406327e-15,3.684259636128754e-10,4.8322265719391308e-12,3.6098209373053989e-13,1.1266681900634881e-20,3.113049581206183e-23,2.9352473031095319e-23,5.3293890384137389e-12,6.7469527703612234e-16,5.0024123918376321e-21,5.0987563559716129e-24,7.7192553546758633e-33,9.0135265499837957e-33,9.661676903470376e-22,6.2398512564690474e-17,2.1375755060181347e-21,2.1376492009650314e-21,6.5359356138865858e-26,8.335590757687036e-27,6.0863167274758903e-29,6.383054641123784e-19,5.140738138666406e-23,3.3017247902736474e-24,3.2591484994379185e-48,4.2754622422350579e-28,1.6808662134221701e-28,3.1144798947315545e-48,5.4561156006047701e-14,3.9743547231818122e-33,1.6091504269246973e-33,6.6335958591107407e-19,2.0286310155635774e-19,7.5632359223705232e-17,6.633501159009605e-19,1.3655988282821703e-23,3.1144798890186594e-48,1.9369013432101789e-32,9.2200149503595473e-33,2.0648794914045042e-34,4.5123530044223726e-40,1.1497076049242426e-28
4.7099682301224975e-14,0.19299079326873889,76.950000000000003,0.0,0.0,0.0,0.99999998487467412,9.499999999998689,6.5566355736617434e-10,7.0043693494994082e-09,7.0041291890223033e-09,7.7779410068667422e-13,6.0252701844086755e-15,4.4483533444492395e-10,7.1004981164851821e-12,5.3169947509034711e-13,1.6638064795013559e-20,5.5717051983605227e-23,5.3705401127505368e-23,7.8310311545501035e-12,9.9532245543877737e-16,7.370697504687718e-21,7.9165868168043718e-24,1.7181203603287115e-32,1.9479809526710171e-32,1.7237514810972478e-21,9.2050331679214783e-17,3.8249953834799352e-21,3.8251542651646482e-21,1.4080922659923925e-25,1.8072458115358987e-26,1.0818144160269177e-28,9.4162417494796353e-19,9.1110936613681092e-23,5.8973303057887444e-24,1.3377441035961191e-47,9.2694028870604972e-28,3.0077444873106272e-28,1.2783637260941336e-47,8.0172438333277454e-14,9.4063454714214069e-33,3.6002721246225751e-33,1.1797172003406444e-18,3.6076642025321184e-19,1.1066164156584249e-16,1.1797004298902117e-18,2.9502263398921015e-23,1.2783637230998561e-47,4.2055041636943546e-32,2.0022835058190801e-32,5.4302408471475244e-34,1.4467658787413093e-39,2.0564691844534037e-28
5.5421942156314646e-14,0.1929907932687378,76.950000000000003,0.0,0.0,0.0,0.99999998220217812,9.4999999999981828,7.7151576843407091e-10,8.2418942348009108e-09,8.2415593457043266e-09,1.0768828643474734e-12,7.0939635587468384e-15,5.2032929616176004e-10,9.7923484989675715e-12,7.3502596751619099e-13,2.3053052492261935e-20,9.0741478384766698e-23,8.8930699174362737e-23,1.079983191552324e-11,1.3780878332065666e-15,1.0191754769721085e-20,1.1361625251142064e-23,3.3592869261657256e-32,3.7180150514442983e-32,2.7983408183344874e-21,1.2744811620991095e-16,6.2280993903003682e-21,6.2284018956089459e-21,2.6789830255954388e-25,3.4607006018433233e-26,1.7496049134146667e-28,1.3037181775317706e-18,1.469313241353173e-22,9.5846792367357386e-24,4.2804322502327004e-47,1.7749504762493691e-27,4.8973793141879239e-28,4.0904306473836621e-47,1.1056639212589832e-13,1.9245990208584787e-32,7.0519569350221404e-33,1.9089624127091183e-18,5.8376713588682562e-19,1.5196360346535636e-16,1.9089353919215192e-18,5.6287947005738983e-23,4.0904306353998665e-47,8.0651209534485884e-32,3.8406397080508019e-32,1.2262426709155514e-33,3.895149481986817e-39,3.3471127972584764e-28
6.739071446634487e-14,0.1929907932687358,76.950000000000003,0.0,0.0,0.0,0.99999997835872523,9.4999999999973177,9.3813021505279084e-10,1.0021600770156097e-08,1.0021101394904081e-08,1.5921255259868077e-12,8.6308728072315108e-15,6.2731897139154508e-10,1.4396158351817299e-11,1.0843059328796435e-12,3.4108353943599585e-20,1.6311550504365966e-22,1.6269641141335083e-22,1.5877303636993871e-11,2.037506974831454e-15,1.5038432905617928e-20,1.7412876286145479e-23,7.5066453000574583e-32,8.0802608741616284e-32,5.0071260771482986e-21,1.8842926982593172e-16,1.1192092960510264e-20,1.119274810731568e-20,5.7958524115492193e-25,7.5561564261997286e-26,3.1136448274808798e-28,1.9275076768397709e-18,2.6042839058968797e-22,1.7178222408959118e-23,1.7008601468938257e-46,3.8753035536902776e-27,8.8006894984151332e-28,1.625361715879332e-46,1.6254847323491189e-13,4.5081059718881956e-32,1.5756285829715728e-32,3.3998511892503854e-18,1.0396654195837241e-18,2.2203914980989415e-16,3.3998033650290523e-18,1.2226007736841642e-22,1.62536171000678e-46,1.764701685757944e-31,8.4059209113782374e-32,3.2565877002880392e-33,1.2671878052252084e-38,6.0113478919570829e-28
7.935948677637509e-14,0.19299079326873353,76.950000000000003,0.0,0.0,0.0,0.9999999745153122,9.4999999999962839,1.1047446594725968e-09,1.1801240618855868e-08,1.1800543032172774e-08,2.2077545488813089e-12,1.0167723489268479e-14,7.3247004319413646e-10,1.9850728246734717e-11,1.5002588068466042e-12,4.7321681130532931e-20,2.6638755837911872e-22,2.6910457469326217e-22,2.1893065643191391e-11,2.825439279451745e-15,2.081085342865334e-20,2.4750836716350307e-23,1.4646731032559945e-31,1.5423016146425844e-31,8.1401411996710045e-21,2.6129310954977675e-16,1.8272511755510123e-20,1.8273758113015034e-20,1.1014836158805133e-24,1.448738890307204e-25,5.0347858165118517e-28,2.6728428798104255e-18,4.1947103891276804e-22,2.7972041791946735e-23,5.2531571461227931e-46,7.4298191825770567e-27,1.4368143488755532e-27,5.019978136475208e-46,2.2413657224616818e-13,9.092280500473321e-32,3.0698797305785208e-32,5.5017466553333238e-18,1.6823864478288449e-18,3.0429016714926606e-16,5.5016697464408117e-18,2.3322984158400988e-22,5.0199781155111911e-46,3.3904101113769818e-31,1.6154111272645825e-31,7.3109179165175933e-33,3.334568219200044e-38,9.8086092367325242e-28
