Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335)
5.4791990704372874e-24,0.363452235399497,76.950000000000003,0.0,0.0,0.0,0.99999999999956413,9.5,1.7392104096889019e-16,1.9321756602283545e-15,1.9319565917494838e-15,2.6992304802480137e-29,2.6995359163933459e-29,4.3188480499439165e-13,1.6986118338646078e-24,1.1476435302222065e-29,4.3466911757305178e-43,1.9617859209793236e-47,4.074779677749402e-32,6.4763532893608294e-24,1.5311960096623993e-30,3.696181135052798e-43,5.8367783380739117e-47,8.1045916982446571e-48,1.3490865333575645e-61,6.440618052373329e-40,3.5902490457027498e-29,1.5477591404120669e-41,1.5477591404120756e-41,7.3569050621662143e-56,1.3328038561348637e-56,8.3282746377846458e-41,1.1870024938579151e-29,1.2088975823328885e-43,1.0950415601213017e-44,2.5899803357879914e-98,1.3695018935920843e-55,1.8093982157733025e-44,2.3113156706067038e-98,7.9532489660132102e-26,7.4095139183301249e-70,7.4095139065970975e-70,5.3327342155291227e-38,1.5319818524800783e-38,1.5812910892672038e-26,5.332033881819388e-38,1.0342238596903715e-50,2.3113156706066713e-98,4.1422180600105309e-58,2.506913602641207e-53,4.0664956717663705e-71,2.3870849848745765e-85,1.1805264538105283e-45,4.6284720406591361e-100,2.8035408637232426e-32,7.0533685242249783e-69,9.5925520646242368e-99,3.714629799490455e-45,5.2040666133922259e-114,3.2941641955879265e-104,2.9631783159979005e-118,8.4843452353783788e-66,1.9173955002204458e-44,2.7610167358888769e-66,5.8256535106780249e-45,3.2567814665286042e-59,2.0838455401790002e-35,2.7690858793387953e-59,2.6411980020980345e-60,2.4960633037051071e-49,2.8503640670084398e-47,2.3684584707826156e-72,1.7499933555831055e-48,6.4843433267368523e-50,8.2770082150483972e-78,1.2124766674797583e-57,3.0445048274013543e-42,6.8260447116342936e-79,2.1906847885755502e-19,8.1678429610819105e-41,1.0871054198593399e-37,8.1678429610819105e-41,1.5685787726308254e-67,4.4141115874984324e-63,3.7519573447570942e-63,7.4166694777703803e-114,6.8493070561412159e-114,6.8522593050297447e-49,8.3571751562233086e-60,1.883945976125105e-61
1.0963158522343243e-23,0.3634522353994971,76.950000000000003,0.0,0.0,0.0,0.99999999999912781,9.5,3.4799318623044096e-16,3.8660300134693474e-15,3.8655916861827355e-15,1.0803956318603866e-28,1.0805176585376124e-28,8.6414483569291435e-13,6.7988740455384379e-24,4.5935649661643853e-29,3.4799817684688614e-42,1.5706237868207634e-46,1.6309737893316925e-31,2.5922291020776343e-23,6.1287744506093685e-30,2.9591627452201771e-42,4.6729716718203929e-46,6.4886012973144794e-47,2.1602994256687911e-60,5.1564106133207993e-39,1.4370352641843776e-28,1.239148416147095e-40,1.2391484161471093e-40,1.1780633443097816e-54,2.1342226858498019e-55,6.6676836575110038e-40,4.7511033931403797e-29,9.6785312727145832e-43,8.7669908020033097e-44,3.3219071067734682e-96,2.1929873600357528e-54,1.4486187641682216e-43,2.9644919870990236e-96,3.1833722628499587e-25,2.3730395541858422e-68,2.3730395466702846e-68,4.2694299030252229e-37,1.2265169925064435e-37,6.3292853204234116e-26,4.2688692102254988e-37,1.6561056703462867e-49,2.9644919870989405e-96,6.6329458102682162e-57,2.0070552055824888e-52,1.3023755882754777e-69,1.5290430260685245e-83,9.4513897365807875e-45,5.9295592618006527e-98,1.1221469693225007e-31,1.1294579573095486e-67,1.2289067631711665e-96,2.9739624934999601e-44,1.3333958100155689e-111,4.2201706536578842e-102,7.5923379112718706e-116,2.7172749898146168e-64,1.5350822557925032e-43,8.8426879325716503e-65,4.6640650552707938e-44,5.2150936207631921e-58,8.3408128189067058e-35,4.4341452610046514e-58,4.2293580319907659e-59,1.9983683563026857e-48,2.2820243967826229e-46,7.5841536791619701e-71,1.4010587550114601e-47,5.1915721858646823e-49,5.301814484918148e-76,1.9415424091930285e-56,2.437455050846486e-41,4.3724038670639259e-77,4.3832728656246631e-19,6.5392407667693721e-40,4.3512547622776519e-37,6.5392407667693721e-40,5.0236756640346363e-66,7.0683050354041651e-62,6.0079900794407453e-62,1.9003131084622391e-111,1.7570807082688444e-111,5.485973910958449e-48,1.3058766587711471e-58,3.016768162206384e-60
2.1931077426155154e-23,0.36345223539949717,76.950000000000003,0.0,0.0,0.0,0.99999999999825517,9.5,6.961374767532386e-16,7.7337387199443454e-15,7.7328618750421098e-15,4.3229898078947891e-28,4.3234762539205513e-28,1.7286648970390095e-12,2.7204352124789822e-23,1.8380243259466383e-28,2.7850204096481063e-41,1.2569772552436833e-45,6.5260195990741639e-31,1.0372292942729941e-22,2.4523080900805129e-29,2.3681821708262067e-41,3.7397975333460092e-45,5.1928530562520634e-46,3.4578885640644588e-59,4.1266956289777289e-38,5.750012881843872e-28,9.9169533541699039e-40,9.9169533541701323e-40,1.8856685608170747e-53,3.4161462032236782e-54,5.3361733708123039e-39,1.9010602170783622e-28,7.7457665201486069e-42,7.0162571083645641e-43,4.2563550844249573e-94,3.5102079528678625e-53,1.159335276106256e-42,3.7983995748421178e-94,1.2737635585364322e-24,7.5969204277064927e-67,7.5969203795863666e-67,3.4168414891671419e-36,9.8158635751124531e-37,2.5325385556360788e-25,3.4163927645228811e-36,2.6508476062181821e-48,3.7983995748419055e-94,1.0617032981803877e-55,1.6062541698059006e-51,4.1693579809158685e-68,9.7900653213934841e-82,7.5639842593359593e-44,7.5931113298933569e-96,4.4900495413911564e-31,1.8078683098552905e-66,1.5736795021085552e-94,2.3800738426554021e-43,3.414972201291983e-109,5.4041496831555438e-100,1.9444839711329146e-113,8.6989371445497506e-63,1.2285323427748185e-42,2.830850274709967e-63,3.732669548791137e-43,8.3475461045942123e-57,3.3374115687308961e-34,7.0975201403378405e-57,6.7697272076782393e-58,1.5993020299680549e-47,1.8263130709017909e-45,2.4271270220545436e-69,1.1212728138326525e-46,4.1550832933521521e-48,3.3946114236422464e-74,3.1077322781991385e-55,1.950704832471059e-40,2.799534415703683e-75,8.7684490203604324e-19,5.2333800217194789e-39,1.7410686855742375e-36,5.2333800217194789e-39,1.6082523483949313e-64,1.1313812292644235e-60,9.6166004093761371e-61,4.8669092749643617e-109,4.502815039178825e-109,4.3904464281221389e-47,1.9937243293430057e-57,4.8287937167666423e-59
4.386691523377898e-23,0.363452235399497,76.950000000000003,0.0,0.0,0.0,0.99999999999651001,9.5,1.3924260577976182e-15,1.5469156132866387e-14,1.5467402252732354e-14,1.7294774193276206e-27,1.7296705734739183e-27,3.4577050195273971e-12,1.0883512290209511e-22,7.3532941528361895e-28,2.2284032354608214e-40,1.005773137270473e-44,2.610832788510885e-30,4.1495925799676884e-22,9.8108292074183627e-29,1.8948297358296174e-40,2.992406207716042e-44,4.1550714209468134e-45,5.5337495751328833e-58,3.301983492322662e-37,2.3003795710850174e-27,7.9350694152630603e-39,7.9350694152634205e-39,3.017683617689333e-52,5.46694612669901e-53,4.2697494473502055e-38,7.6054787639578867e-28,6.1977900668544836e-41,5.6140717003100926e-42,5.450897167054589e-92,5.6174755516767278e-52,9.2764436437770295e-42,4.8644168710538174e-92,5.0958836588208952e-24,2.4315256817199781e-65,2.4315256509165191e-65,2.7339923287652176e-35,7.8541822322136498e-36,1.0131803311619578e-24,2.7336332808752569e-35,4.2422192117439529e-47,4.8644168710532737e-92,1.6990709379883122e-54,1.2852474144828138e-50,1.3344756059233142e-66,6.2669829669846798e-80,6.0523366407943033e-43,9.721279402968556e-94,1.7963121910126618e-30,2.8931779580865744e-65,2.0147443473595486e-92,1.9044206904625753e-42,8.7442224058578412e-107,6.9188040822505671e-98,4.9789614841641989e-111,2.7842451907512508e-61,9.8301252372319283e-42,9.0606256051986574e-62,2.9867027620266472e-42,1.3358791487970579e-55,1.3351819466720593e-33,1.1358342976638482e-55,1.0833767566767495e-56,1.2796846138481859e-46,1.4613279370106373e-44,7.7632114181081732e-68,8.9718861075507191e-46,3.3250943642045138e-47,2.1730154880669142e-72,4.9733834358989146e-54,1.5608602453546801e-39,1.7920848326176129e-73,1.7538801332382133e-18,4.187499150039533e-38,6.9654084860133951e-36,4.187499150039533e-38,5.147489621003345e-63,1.8105530360558851e-59,1.5389383009097378e-59,1.246198638408205e-106,1.1533211563564024e-106,3.5130242046578786e-46,2.9203294863948055e-56,7.7276420553100823e-58
8.773859084902663e-23,0.3634522353994971,76.950000000000003,0.0,0.0,0.0,0.99999999999301958,9.5,2.7850032198815138e-15,3.0939990958598655e-14,3.0936483007998804e-14,6.9184727096166851e-27,6.9192337406470346e-27,6.9157852636889591e-12,4.3537592289341719e-22,2.94155704768286e-27,1.7828338829494538e-39,8.0469505416920537e-44,1.0444181112364815e-29,1.6599721220146409e-21,3.9246510751112627e-28,1.5158864279164805e-39,2.3941522329095125e-43,3.3243727608582693e-44,8.8549017461682474e-57,2.6418376160568423e-36,9.2022671743309226e-27,6.3486582893473412e-38,6.3486582893479196e-38,4.8287849839040633e-51,8.7480036735339319e-52,3.4161238920795962e-37,3.0424391020876781e-27,4.9587028416473757e-40,4.4916838098710915e-41,6.9789170218966211e-90,8.9888752592432667e-51,7.4218595634233588e-41,6.2280319482567113e-90,2.0385193600714226e-23,7.781700067717794e-64,7.7816998705546016e-64,2.1874015398629801e-34,6.2839423974520485e-35,4.0530511653539073e-24,2.1871142742811712e-34,6.7882412573706211e-46,6.2280319482553178e-90,2.7187900636464881e-53,1.028295612441253e-49,4.2707716895677732e-65,4.011298336524665e-78,4.8423290546606393e-42,1.244457986143292e-91,7.1858335545389593e-30,4.6295558912737729e-64,2.5791509421694846e-90,1.5236812142456388e-41,2.2387633509636344e-104,8.8570247334925654e-96,1.2747527290759575e-108,8.910521221483473e-60,7.8648467773877907e-41,2.899704990101258e-60,2.3895890830326985e-41,2.1376240809093536e-54,5.3411624559381002e-33,1.8175197587874839e-54,1.7335791553690805e-55,1.0238448973857822e-45,1.1691733529572391e-43,2.4811820375825949e-66,7.1781903873350468e-45,2.6609624129897749e-46,1.3908784691789187e-70,7.9582230301758343e-53,1.2488067596325372e-38,1.1470568077006166e-71,3.5079505966626185e-18,3.3503174061898436e-37,2.7863901760236263e-35,3.3503174061898436e-37,1.6473698386075368e-61,2.8970986760070417e-58,2.4624530414002344e-58,3.190613988296663e-104,2.9532710565399246e-104,2.8106862169536292e-45,3.9939525657009484e-55,1.236548510269851e-56
1.7548194207952193e-22,0.363452235399497,76.950000000000003,0.0,0.0,0.0,0.99999999998603872,9.5,5.5701575440298536e-15,6.1881660609615944e-14,6.1874644518075592e-14,2.7675016942147877e-26,2.7677967999297547e-26,1.3831945748751238e-11,1.7415745563149168e-21,1.1766706978404054e-26,1.4262420569133528e-38,6.4378666741382695e-43,4.1778424426877442e-29,6.6401586763920437e-21,1.5699243107316558e-27,1.2125726792843785e-38,1.9154126499415302e-42,2.6596244650809056e-43,1.4168564828522375e-55,2.1135704266817989e-35,3.6810566530359081e-26,5.0791677471743137e-37,5.0791677471752391e-37,7.7264489490629506e-50,1.3997517814438235e-50,2.7330288531091003e-36,1.2170251616940502e-26,3.9671505947665691e-39,3.5935176346501423e-40,8.9341458975207871e-88,1.4382931959206644e-49,5.9377695238066363e-40,7.9728911958441318e-88,8.1544092435382869e-23,2.4902748562273231e-62,2.4902747300361498e-62,1.7500043065771325e-33,5.0273925739396511e-34,1.62128643615335e-23,1.7497744832077961e-33,1.0861738458153245e-44,7.9728911958405622e-88,4.3502853648814985e-52,8.2267562673396177e-49,1.3667189102069402e-63,2.5673683095533454e-76,3.8740471496948137e-41,1.5929921360555003e-89,2.8744503840227961e-29,7.4076669195067456e-63,3.3014912631688013e-88,1.2190028390565852e-40,5.7315445108422808e-102,1.1337603692780355e-93,3.2635444295506851e-106,2.8515166578964827e-58,6.2921759286211789e-40,9.2795436723487626e-59,1.9117620206033872e-40,3.4203724884320718e-53,2.1365519192697832e-32,2.9081795271066777e-53,2.7738677329747552e-54,8.1911480246642492e-45,9.3538308507718162e-43,7.9193759667972023e-65,5.7428249085252734e-44,2.1298859889454165e-45,8.9020976134881259e-69,1.273380451233649e-51,9.9909283387011969e-38,7.341555641451262e-70,7.0160915275916931e-18,2.6803811647925541e-36,1.1146014417293812e-34,2.6803811647925541e-36,5.2718605564621778e-60,4.6353348134713005e-57,3.939809328680141e-57,8.1684140436733986e-102,7.5613582502867061e-102,2.2486557203980551e-44,4.945639284368712e-54,1.9785782385072215e-55
3.509686445405125e-22,0.36345223539949717,76.950000000000003,0.0,0.0,0.0,0.99999999997207711,9.5,1.1140466192248727e-14,1.237649999098614e-13,1.237509675364046e-13,1.1070232000783776e-25,1.1071337894171522e-25,2.7664266705832414e-11,6.9664399544494176e-21,4.706778548623634e-26,1.1408723375599853e-37,5.1504159141041064e-42,1.6711709772485592e-28,2.6561175081120852e-20,6.2798250064465012e-27,9.6977085004150748e-38,1.5323663896707437e-41,2.127750075988309e-42,2.2670281527707575e-54,1.6908964753086885e-34,1.4724526183862291e-25,4.0634306465359627e-36,4.0634306465374434e-36,1.2362632688463747e-48,2.2396598056736411e-49,2.1864749777894672e-35,4.8681996886163032e-26,3.1737958002041606e-38,2.8748823407125377e-39,1.1436431354519531e-85,2.3013276366183765e-48,4.7503283691276782e-39,1.0205947373713715e-85,3.2618300579292289e-22,7.9690886469873219e-61,7.9690878393423495e-61,1.4000366752389572e-32,4.0220095217868383e-33,6.485277683159297e-23,1.399852812189223e-32,1.7379223494534491e-43,1.0205947373704575e-85,6.9606335964598924e-51,6.5815625628176187e-48,4.3736156974633834e-62,1.6431596904303591e-74,3.0993112830412003e-40,2.0390849345343458e-87,1.1498035464230814e-28,1.1852570814012427e-61,4.2260228057869077e-86,9.7522541863813429e-40,1.4673151285266758e-99,1.4512525634508465e-91,8.3549010613746911e-104,9.1250930956668746e-57,5.0338599179190236e-39,2.96953200858543e-57,1.5294459190679875e-39,5.4727351333924413e-52,8.5463815535569712e-32,4.6532055704857149e-52,4.4383012432969872e-53,6.553073961446186e-44,7.4832422802114942e-42,2.521193560777195e-63,4.5943689429217847e-43,1.7055732707437238e-44,5.6974946043690846e-67,2.037460535915213e-50,7.9929323533471617e-37,4.6987210749778181e-68,1.4032373405770888e-17,2.1443558268599905e-35,4.4584966182238891e-34,2.1443558268599905e-35,1.6870397103196992e-58,7.4158961324343261e-56,6.3028444446177672e-56,2.0911706008706166e-99,1.9358337181636184e-99,1.7989672760373959e-43,5.4378775815983772e-53,3.1658056520840664e-54
7.019420494624937e-22,0.363452235399497,76.950000000000003,0.0,0.0,0.0,0.99999999994415378,9.5,2.2281083488375237e-14,2.4753167850319609e-13,2.4750361356576453e-13,4.4281378448425068e-25,4.4285205644246538e-25,5.5328908567821241e-11,2.7866043256173066e-20,1.8827305694905349e-25,9.1247136315626411e-37,4.1203818821845872e-41,6.6847519101049977e-28,1.0624578099933353e-19,2.5119555554069033e-26,7.7532983193485153e-37,1.2259074970989883e-40,1.702220262657381e-41,3.6272913193469393e-53,1.3527332330177591e-33,5.8898703882447767e-25,3.2507830971703225e-35,3.2507830971726922e-35,1.9780463738438558e-47,3.5835012497467351e-48,1.7492007376506752e-34,1.9472996826780178e-25,2.5390667604016839e-37,2.2999331604817245e-38,1.4639095898456622e-83,3.6821710280483588e-47,3.8003077924881305e-38,1.3064026505274152e-83,1.3047452943382134e-21,2.5501416723570715e-59,2.5501411554575195e-59,1.1200426311038088e-31,3.2176457993047941e-32,2.5941374581465399e-22,1.1198955389341441e-31,2.7807111135975814e-42,1.3064026505250757e-83,1.1137155356091653e-49,5.2653146669076434e-47,1.3995754720602512e-60,1.0516362874183162e-72,2.4794784504350079e-39,2.6100639519524357e-85,4.5992609713852974e-28,1.8964361864052909e-60,5.4093822181271575e-84,7.8018959352841087e-39,3.7563776393165044e-97,1.8576287329857351e-89,2.1388838648794247e-101,2.92006815461917e-55,4.0271352356175787e-38,9.5026272714356854e-56,1.2235712563943413e-38,8.7564874739102188e-51,3.4185873967025826e-31,7.4452235535149612e-51,7.1013722855813901e-52,5.2425213856016542e-43,5.9866648393640153e-41,7.9861582023809806e-62,3.6755387193230552e-42,1.3670732963812716e-43,3.6464452234572186e-65,3.2599783067117793e-49,6.3944217129073261e-36,3.0072216334974549e-66,2.8064937227413458e-17,1.7155050161390328e-34,1.7834169033536615e-33,1.7155050161390326e-34,5.3985980000822663e-57,1.1862935337703472e-54,1.0081446287821471e-54,5.353469183443315e-97,4.9558956112079321e-97,1.4391909007822819e-42,5.339680801012884e-52,5.0653533259861773e-53
1.403888859306456e-21,0.3634522353994971,76.950000000000003,0.0,0.0,0.0,0.99999999988830723,9.5,4.4562318079383345e-14,4.950650356612404e-13,4.950089055952919e-13,1.7712641463573934e-24,1.7713695227071631e-24,1.1065819208310487e-10,1.1146473972374811e-19,7.5309605655604521e-25,7.2960196434087418e-36,3.2963253587657288e-40,2.673914364451516e-27,4.2498528466965195e-19,1.0047873326686695e-25,6.1947532419045815e-36,9.8073155551290249e-40,1.3617842909706553e-40,5.8037032912621166e-52,1.0821930059192566e-32,2.3559601381494716e-24,2.6006419096684486e-34,2.6006419096722388e-34,3.1648942931012335e-46,5.7336384345523856e-47,1.399368887577304e-33,7.7892383348486208e-25,2.03126544062461e-36,1.8399574345833972e-37,1.873833956289192e-81,5.8915110582756907e-46,3.0402642674667016e-37,1.6722218805152776e-81,5.2190077113688318e-21,8.1605056609504448e-58,8.1605023527729211e-58,8.9603941927442218e-31,2.5741319063942042e-31,1.0376602578096694e-21,8.9592174486569738e-31,4.4491660559609409e-41,1.6722218805092876e-81,1.7819561818210534e-48,4.2122801343400606e-46,4.4786711506084409e-59,6.7305174948362836e-71,1.9835945272994324e-38,3.3409044988834463e-83,1.8397137454532395e-27,3.0343195636928911e-59,6.9240561623763973e-82,6.2415537755402533e-38,9.6163921793563939e-95,2.3777818488916276e-87,5.4755805504835757e-99,9.3442794578738694e-54,3.2217265181515247e-37,3.0408606946260679e-54,9.7886281346936279e-38,1.4010468766462376e-49,1.3674419135076943e-30,1.1912433327031614e-49,1.1362267889698541e-50,4.1940419935102831e-42,4.7893602368125946e-40,2.5049925264436703e-60,2.9404483343093398e-41,1.0978227281480275e-42,2.3337405115705062e-63,5.2159984422307071e-48,5.1155676326393513e-35,1.9246346872431692e-64,5.6130065131835347e-17,1.3724121490161311e-33,7.1337048108351467e-33,1.3724121490161309e-33,1.7275627047848944e-55,1.8972344821475429e-53,1.6120080554472529e-53,1.3704973782196545e-94,1.2687299215349839e-94,1.1513595524402614e-41,4.8113331977184077e-51,8.1046164453195594e-52
2.8077824789943805e-21,0.36345223539949717,76.950000000000003,0.0,0.0,0.0,0.99999999977661402,9.5,8.9124787256419849e-14,9.9013174986282932e-13,9.9001948953757704e-13,7.0850745981064687e-24,7.0851144342987277e-24,2.2131675827889583e-10,4.4586009085388222e-19,3.0123918736375211e-24,5.8307708422859656e-35,2.637068536288542e-39,1.0695684659700289e-26,1.699945454536841e-18,4.0191595510492641e-25,4.9431885982285767e-35,7.8458715339172597e-39,1.0894306651957882e-39,9.2859555226612694e-51,8.6575696991216828e-32,9.4238645172204095e-24,2.0805197002923138e-33,2.0805197002983788e-33,5.0638468804819085e-45,9.1738505990068911e-46,1.1194984214295373e-32,3.1157032463821808e-24,1.6250171400410158e-35,1.4719702956972286e-36,2.3985264596802583e-79,9.4264475112587836e-45,2.4322186185581135e-36,2.1404609590463079e-79,2.0876083846143757e-20,2.6113695534046795e-56,2.6113674361661603e-56,7.1683365796850236e-30,2.0593116224731345e-30,4.1506515607722727e-21,7.1673951820266517e-30,7.1186882782913978e-40,2.1404609590309733e-79,2.8511389400026882e-47,3.3698395542089875e-45,1.4331795884244119e-57,4.3075459104508493e-69,1.5868803242710797e-37,4.2763724771078638e-81,7.3588736934039e-27,4.8549343314888544e-58,8.8628223941024151e-80,4.9932578195574066e-37,2.4618049036229138e-92,3.0435736922324471e-85,1.4017537168324938e-96,2.9901792319648701e-52,2.5773876008375405e-36,9.7307861237856416e-53,7.8309257389941527e-37,2.2416820430386767e-48,5.4697815616330425e-30,1.9059953606940894e-48,1.8179686394685976e-49,3.3552435461089779e-41,3.8314994701025396e-39,7.7109798667352342e-59,2.3523655033954498e-40,8.8491296534790408e-42,1.4935988989869337e-61,8.3456240027399396e-47,4.0924660991078237e-34,1.2317703029976492e-62,1.1226032198522609e-16,1.0979329643699367e-32,2.8534899119389633e-32,1.0979329643699368e-32,5.5282187835411856e-54,3.0328772159506916e-52,2.5759197875999346e-52,3.508485120631415e-92,3.2479750208937997e-92,9.2109037436673102e-41,4.104874748926825e-50,1.296742624305258e-50
5.61556971837023e-21,0.3634522353994971,76.950000000000003,0.0,0.0,0.0,0.9999999995532276,9.5,1.7824972559057411e-13,1.9802651778080096e-12,1.9800406569550688e-12,2.8340334384188554e-23,2.8337440823543377e-23,4.4263388733137256e-10,1.7834426158018709e-18,1.2049582708408167e-23,4.6549532657053807e-34,2.1096586216145575e-38,4.2782793050766407e-26,6.7997904059052704e-18,1.6076658639689194e-24,3.9344995780214358e-34,6.2766998365269805e-38,8.7154582523939507e-39,1.4857554680916597e-49,6.9260659778802555e-31,3.7695505989108571e-23,1.6644182288835153e-32,1.6644182288932188e-32,8.1021676116005666e-44,1.4678184099493883e-44,8.9560004949116819e-32,1.2462828743214151e-23,1.3000155864188542e-34,1.1775779526316668e-35,5.3743302686491397e-77,1.508233950992491e-43,1.9457777625575081e-35,4.7960880632993583e-77,8.3504440846176761e-20,8.3563909401737668e-55,8.3563773898523408e-55,5.7346777025231293e-29,1.6474517218172639e-29,1.6602627145443793e-20,5.7339245839264464e-29,1.1389919218070746e-38,4.7960880632307552e-77,4.5618295086547347e-46,2.6958843602763792e-44,4.5861828933094184e-56,2.7568343880328158e-67,1.2695061334090169e-36,5.473766775869291e-79,2.9435532178847602e-26,7.7679315850051817e-57,1.134443340526382e-77,3.9946121563468063e-36,6.3022321142140544e-90,3.8957877194559333e-83,3.5884973197586833e-94,9.5685891498132037e-51,2.0619111222886691e-35,3.1138566333294488e-51,6.264749880100348e-36,3.5866966955022485e-47,2.187915404511158e-29,3.0495973263202375e-47,2.9087544400744303e-48,2.6841988130237574e-40,3.0652039835281658e-38,2.2929470175087576e-57,1.8818949649153345e-39,7.1857490643245879e-41,9.5590487297715047e-60,1.3353019516958711e-45,3.2739774973415848e-33,7.8833429895463038e-61,2.2452083987019535e-16,8.7834765468765233e-32,1.1413980007819156e-31,8.7834765468765244e-32,1.7690328962415953e-52,4.8439696850583839e-51,4.1109538564194848e-51,8.9817369019683817e-90,1.5943215379470019e-89,7.3687339195387351e-40,3.395629009197079e-49,2.0747910833994774e-49
1.1231144197121928e-20,0.3634522353994971,76.950000000000003,0.0,0.0,0.0,0.99999999910645476,9.5,3.5649960217920749e-13,3.9605320318663966e-12,3.960082989921736e-12,1.1336140925127997e-22,1.1332541910630782e-22,8.8526813207990608e-10,7.1337748757110105e-18,4.81983606135015e-23,3.7085856057485136e-33,1.6877292029152496e-37,1.7113128109197112e-25,2.7199178447401061e-17,6.4306675387525691e-24,3.1159786326939144e-33,5.0213528705359717e-37,6.972371776056371e-38,2.3772113410967071e-48,5.5408568023147326e-30,1.5078211972436988e-22,1.3315355699635346e-31,1.3315355699790603e-31,1.2963477600317775e-42,2.3485112617863331e-43,7.1648054500958249e-31,4.9851345950503706e-23,1.0400131538762165e-33,9.4206301150949389e-35,6.9021950571099387e-75,2.4131760848503538e-42,1.5566233345270547e-34,6.1595647604690489e-75,3.340179699892027e-19,2.6740438684709498e-53,2.6740351962934735e-53,4.5877454552354747e-28,1.3179623228166404e-28,6.6410549132620212e-20,4.5871429609468522e-28,1.8223884812822591e-37,6.1595647602925425e-75,7.2989328667419248e-45,2.1567230361279698e-43,1.4675801582159186e-54,1.7643759901262892e-65,1.0156056451509376e-35,7.0064293747637799e-77,1.1774220338196436e-25,1.2428778198759624e-55,1.452089114778625e-75,3.1956920550252416e-35,1.6133732459287751e-87,4.9866299623647763e-81,9.1865696898881868e-92,3.0619509731664445e-49,1.6495268938266389e-34,9.9643491497330598e-50,5.0118036138755214e-35,5.7387183958981598e-46,8.7516671644387806e-29,4.879359286300064e-46,4.6540107829047936e-47,2.147360633850779e-39,2.4521647820866312e-37,6.4268321157257822e-56,1.5055167213176533e-38,5.9188989012040421e-40,6.1177960654243662e-58,2.1364847849680169e-44,2.619183558454977e-32,5.0453435873043966e-59,4.4904189235288479e-16,7.0267861322998366e-31,4.5655995830119697e-31,7.0267861322998392e-31,5.6609097886994603e-51,7.7228494897328173e-50,6.5441060894836049e-50,2.2993264880315027e-87,4.0964283259375044e-87,5.8949914973753193e-39,2.7632262834467392e-48,3.3196670492561625e-48
2.2462293154625325e-20,0.363452235399497,76.950000000000003,0.0,0.0,0.0,0.99999999821290908,9.5,7.129993550377737e-13,7.921065732655407e-12,7.9201676483818086e-12,4.534457782820527e-22,4.5310660820074291e-22,1.7705365681512952e-09,2.8535107589680195e-17,1.9279349683116638e-22,2.9425547451807637e-32,1.3501855463246829e-36,6.8452534266481934e-25,1.0879674462321054e-16,2.5722678286976211e-23,2.4436351830289906e-32,4.0170666291398653e-36,5.5778994933899259e-37,3.8035418981162672e-47,4.4326869419749878e-29,6.0312866985283165e-22,1.0652288497473354e-30,1.0652288497721762e-30,2.0741569584264821e-41,3.7576193182051074e-42,5.7318460693792025e-30,1.9940544145539626e-22,8.3201069297530006e-33,7.5365060972782522e-34,8.8350466718163801e-73,3.8610827748415351e-41,1.2452990812473434e-33,7.8844543973499504e-73,1.3360722586153135e-18,8.5569219498628598e-52,8.5568664483578875e-52,3.6701975498022805e-27,1.0543701977210257e-27,2.6564226760109219e-19,3.6697155558496212e-27,2.9158225945734753e-36,7.8844543968980738e-73,1.1678296754443588e-43,1.7254013859226738e-42,4.6962611577382885e-53,1.1292017543462276e-63,8.124847936123432e-35,8.968238492492031e-75,4.7096896170960332e-25,1.9886301933491517e-54,1.8586759132339929e-73,2.5565545274645054e-34,4.130239611008574e-85,6.3829337887757211e-79,2.3517673187437685e-89,9.7982466938214745e-48,1.319616840441034e-33,3.1885928708855862e-48,4.0094443657874188e-34,9.1819502736047913e-45,3.5006679643948392e-28,7.8069769568437493e-45,7.4464201505887396e-46,1.7178891292161757e-38,1.9617321954299586e-36,1.6468741142264664e-54,1.2044132360183714e-37,5.0075920476126259e-39,3.9153908253043132e-56,3.4183769001435504e-43,2.0953470123699285e-31,3.2290210688333484e-57,8.9808406416926286e-16,5.62143048300416e-30,1.826244155478093e-30,5.6214304830041628e-30,1.8114917942015815e-49,1.2269454061917608e-48,1.0365202049881055e-48,5.8862777666546914e-85,1.0487160505122262e-84,4.7159949296396056e-38,2.2296917077740133e-47,5.3114651577306195e-47
