Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592)
1.6160838594414166e-12,0.38156442133530605,76.950000000000003,0.0,0.0,0.0,0.9999378985993933,9.4999999754540116,1.0547969228583966e-06,8.5701629343059578e-06,8.5553907601497069e-06,1.9489156999005693e-08,1.1842705134479634e-12,1.0374436550216948e-05,1.1066096655832667e-05,5.0556417317672815e-09,1.5145126735307554e-16,2.6494537480025484e-16,1.6812274956763581e-15,2.2200744994736472e-05,1.5327578922884797e-10,2.8400536094677428e-17,7.4611986529524137e-19,9.6723487613863714e-22,1.221386996491295e-22,9.7088740981064373e-12,3.431052434317616e-10,3.3519710114021686e-12,3.3525429404400708e-12,4.1367096580117744e-16,1.5825807209985266e-16,2.7354713037573667e-16,6.595109537715915e-12,1.7040339642861701e-15,3.4053322557432623e-16,1.7027175317393842e-28,3.8095992502579162e-17,4.4463842186997504e-18,1.5730885940966466e-28,2.5081829629025519e-07,2.1862253640528765e-22,7.4933027475256866e-23,1.0759913266992334e-09,3.1500050667844311e-10,1.415222457752547e-09,1.078686250528836e-09,6.5518464485299997e-12,1.5730735491738643e-28,1.1782906520153992e-20,9.3983550525428875e-22,8.1750893717802237e-22,2.0058188831756766e-25,1.9842008116023043e-18,3.1096521742062189e-29,1.4717195543838404e-14,1.2767957981906035e-26,2.3400279213002278e-29
1.6597212671391502e-12,0.38156442132992135,76.950000000000003,0.0,0.0,0.0,0.99993622594163023,9.4999999742196,1.0832774619054254e-06,8.8015050944433527e-06,8.7858609730826939e-06,2.05330435780941e-08,1.2162395308502105e-12,1.0391092447779105e-05,1.1450501643385513e-05,5.2461340207005563e-09,1.5956340730886376e-16,2.878918489865781e-16,1.8037714534335272e-15,2.297193828815574e-05,1.6166364228676137e-10,2.9470646604103805e-17,7.7429834876835404e-19,1.0660086566765547e-21,1.330791998664195e-22,1.0350488660584656e-11,3.6177401132859187e-10,3.6300609105618065e-12,3.6306842950131935e-12,4.498578238207394e-16,1.7352662756563865e-16,2.8538397049246978e-16,6.95601328860205e-12,1.8025479848441424e-15,3.6261032555153864e-16,2.0509843006900276e-28,4.1745117723811997e-17,4.8144854890710326e-18,1.8948565692930397e-28,2.5953185341182196e-07,2.3962099530936211e-22,8.2117372907400264e-23,1.1278980235022851e-09,3.2999747007339853e-10,1.4300117393550196e-09,1.1308174145013979e-09,7.0937180141930718e-12,1.8948379568500119e-28,1.3102170072441898e-20,1.0485871195123554e-21,9.152917139432991e-22,2.3076932795530745e-25,2.1402635079717593e-18,3.6757364561095319e-29,1.5522455536532457e-14,1.4628046954503e-26,2.7664271507749099e-29
1.7033586748368838e-12,0.3815644213244197,76.950000000000003,0.0,0.0,0.0,0.99993455331541503,9.4999999729584061,1.111757946861366e-06,9.03284571687001e-06,9.016303879099145e-06,2.1602958923209116e-08,1.2482083357374169e-12,1.0405952899096939e-05,1.1835489327810904e-05,5.4373797917483552e-09,1.6787782030435048e-16,3.1216197410225185e-16,1.9317431532785508e-15,2.3744300727322932e-05,1.7027488593575595e-10,3.0544989902916572e-17,8.0258892021890397e-19,1.1718707205807596e-21,1.4467217310208174e-22,1.1013975160913548e-11,3.8093141695761933e-10,3.9230755257931322e-12,3.9237533978625617e-12,4.8809622813964133e-16,1.8977584128848289e-16,2.9727863602751216e-16,7.3265276282062281e-12,1.9038388036264496e-15,3.8541629200492168e-16,2.4585549235647338e-28,4.5626259108774812e-17,5.2022814650559527e-18,2.2714195107600221e-28,2.6825868281547655e-07,2.6195824040738615e-22,8.9758937333157482e-23,1.180297129541794e-09,3.4511887810379171e-10,1.4437969800232216e-09,1.1834516902154071e-09,7.6612525391927966e-12,2.2713966118784213e-28,1.4528940156090577e-20,1.1666292328483256e-21,1.0217091690116414e-21,2.6451529166576956e-25,2.3038347421138893e-18,4.3256448040661962e-29,1.6349151955755009e-14,1.670037403453854e-26,3.2560523257043129e-29
1.7469960825346174e-12,0.38156442131880186,76.950000000000003,0.0,0.0,0.0,0.99993288071771158,9.4999999716705776,1.1402383777270853e-06,9.2641848599603892e-06,9.2467195667136337e-06,2.269881459493705e-08,1.2801769361771719e-12,1.041921125371646e-05,1.2220996882787664e-05,5.6293206854287734e-09,1.7639381906495574e-16,3.3779652024758638e-16,2.0652460317237543e-15,2.4517706270974321e-05,1.7910951796672631e-10,3.162323814870191e-17,8.3098289525439936e-19,1.285129908432476e-21,1.5693835217467494e-22,1.169936136105334e-11,4.0057701465972971e-10,4.2314002650006289e-12,4.2321357450095884e-12,5.2844228778207343e-16,2.0703772117790888e-16,3.0922552547994501e-16,7.7066524404904262e-12,2.0079063822450017e-15,4.0895171808818712e-16,2.9336055172626645e-28,4.9746866408063435e-17,5.6102794269968875e-18,2.7103325611140851e-28,2.7699736108227227e-07,2.8567738345207835e-22,9.7872416011481757e-23,1.2331522730429433e-09,3.6035372023143906e-10,1.4566389530546172e-09,1.2365528036985418e-09,8.2546845772548454e-12,2.7103045362048022e-28,1.6068871758275181e-20,1.2944908199719342e-21,1.1372692521558127e-21,3.0212961535430915e-25,2.4750475531199727e-18,5.0690972420723115e-29,1.7197284084143923e-14,1.9002827377856012e-26,3.8162497621464622e-29
1.790633490232351e-12,0.3815644213130686,76.950000000000003,0.0,0.0,0.0,0.99993120814581093,9.4999999703562565,1.1687187545033684e-06,9.4955225775713729e-06,9.4771081241392595e-06,2.3820522453814023e-08,1.3121453396122868e-12,1.0431040036901333e-05,1.2606968248563787e-05,5.8219028585071973e-09,1.8511071864706091e-16,3.648365484283437e-16,2.2043838377924322e-15,2.5292042452840181e-05,1.8816753622516806e-10,3.270508886968776e-17,8.5947226157649016e-19,1.4061008201307469e-21,1.6989861935531814e-22,1.2406671625078551e-11,4.2071035933377058e-10,4.5554201846057836e-12,4.5562164809462631e-12,5.7095206056314706e-16,2.2534427991473962e-16,3.2121955330320033e-16,8.096387615892316e-12,2.1147506845619394e-15,4.3321712699563901e-16,3.4851881463572417e-28,5.4114389370234502e-17,6.0389863807366168e-18,3.219960388796063e-28,2.8574661810966174e-07,3.1082153657255479e-22,1.0647250424203219e-22,1.2864293073931088e-09,3.7569166575089755e-10,1.4685957557070768e-09,1.2900866987446939e-09,8.874231374612204e-12,3.21992626119258e-28,1.7727762176530236e-20,1.4327169586465488e-21,1.2624958497593906e-21,3.4394011609860846e-25,2.6540324670801074e-18,5.916645575365409e-29,1.8066851209562589e-14,2.1554300679294513e-26,4.4549965009867027e-29
1.8342708979300845e-12,0.38156442130722046,76.950000000000003,0.0,0.0,0.0,0.99992953559729614,9.4999999690155743,1.1971990771909275e-06,9.7268589193920261e-06,9.7074696392888182e-06,2.4967994659308483e-08,1.3441135529092241e-12,1.0441593193971401e-05,1.2993353402688982e-05,6.0150766343928828e-09,1.9402783643009634e-16,3.9332341013026019e-16,2.3492606323384493e-15,2.6067208918598851e-05,1.9744893860696809e-10,3.3790263000796937e-17,8.8804962699752818e-19,1.5351038300486185e-21,1.8357400626400755e-22,1.3135927285454577e-11,4.4133100643411172e-10,4.8955199899903869e-12,4.8963803990745675e-12,6.156815531540495e-16,2.4472753102432098e-16,3.3325610648902473e-16,8.495733050795265e-12,2.2243716765134553e-15,4.5821298079949067e-16,4.1232990794654243e-28,5.8736277055956173e-17,6.4889090613754357e-18,3.8095402825637262e-28,2.9450532058611469e-07,3.3743380825596837e-22,1.1557389600659088e-22,1.3400962100291304e-09,3.9112303262016557e-10,1.4797227809104416e-09,1.3440214362559918e-09,9.520093937285666e-12,3.8094989203814225e-28,1.951155087220832e-20,1.5818689440764639e-21,1.3979288987801304e-21,3.902931491891491e-25,2.8409175467936199e-18,6.8797207082938792e-29,1.8957852624697096e-14,2.4374723434430361e-26,5.1809364147924908e-29
1.877908305627818e-12,0.3815644213012579,76.950000000000003,0.0,0.0,0.0,0.9999278630700098,9.499999967648673,1.2256793457904098e-06,9.9581939312662639e-06,9.9378041997759267e-06,2.6141143668807218e-08,1.3760815824039331e-12,1.0451008093018638e-05,1.3380107709259164e-05,6.2087961805808688e-09,2.0314449210863655e-16,4.2329874675022141e-16,2.499980785803396e-15,2.6843116120340496e-05,2.0695372305451842e-10,3.4878503071630402e-17,9.1670817130090564e-19,1.6724651020960893e-21,1.9798569368264966e-22,1.3887146969881334e-11,4.6243851196834713e-10,5.2520840359374811e-12,5.2530119421440347e-12,6.6268672114686928e-16,2.652194854070323e-16,3.4533100413404367e-16,8.9046886470381846e-12,2.33676932594425e-15,4.8393968817449066e-16,4.8589504640404003e-28,6.3619977239224318e-17,6.960553936374429e-18,4.4892484073104381e-28,3.0327245724497554e-07,3.6555729983920903e-22,1.2519128278294142e-22,1.394122980898709e-09,4.0663875621226678e-10,1.490072717850598e-09,1.3983270931379714e-09,1.0192458048621752e-11,4.4891985034384162e-28,2.1426319324987182e-20,1.7425244030979892e-21,1.5441245005966497e-21,4.415541691176226e-25,3.0358284404032608e-18,7.9706813852189493e-29,1.9870287626684691e-14,2.7485091415487384e-26,6.003417418656778e-29
1.9215457133255517e-12,0.3815644212951816,76.950000000000003,0.0,0.0,0.0,0.99992619056202747,9.4999999662556807,1.2541595603024033e-06,1.0189527655490478e-05,1.0168111892916156e-05,2.7339882236604804e-08,1.4080494339416491e-12,1.04594073104011e-05,1.3767191338744333e-05,6.403019211155293e-09,2.1246000768457852e-16,4.5480448889653436e-16,2.6566489747247933e-15,2.7619684152634035e-05,2.1668188755312948e-10,3.5969571535242987e-17,9.454416020301368e-19,1.8185166046209386e-21,2.1315501129157384e-22,1.4660346892686283e-11,4.8403243249512673e-10,5.6254963270701387e-12,5.6264952026875368e-12,7.1202346911909564e-16,2.8685214827676863e-16,3.5744045988983746e-16,9.323254311462831e-12,2.4519436024526884e-15,5.103976111397844e-16,5.7042455010094473e-28,6.8772935885460394e-17,7.4544272080828793e-18,5.2702692966125191e-28,3.1204712571787354e-07,3.9523510245101044e-22,1.3533935251103399e-22,1.4484815413789839e-09,4.2223035825079337e-10,1.4996955765923005e-09,1.4529756616309931e-09,1.0891495237272367e-11,5.2702093466979688e-28,2.3478290888261453e-20,1.9152774081210597e-21,1.7016550346783946e-21,4.9810829451105002e-25,3.2388884289733977e-18,9.2028643643010112e-29,2.0804155516771028e-14,3.0907497361168768e-26,6.9325297935730035e-29
1.9651831210232853e-12,0.381564421288992,76.950000000000003,0.0,0.0,0.0,0.99992451807163152,9.4999999648367197,1.282639720727446e-06,1.0420860131088028e-05,1.0398392805728151e-05,2.8564123412896556e-08,1.4400171129146161e-12,1.0466900222793599e-05,1.4154568750673209e-05,6.5977067123973402e-09,2.2197370745931522e-16,4.8788285557336474e-16,2.8193701772889259e-15,2.8396841714696549e-05,2.2663343012772012e-10,3.7063249226707017e-17,9.7424411375384295e-19,1.9735961250828189e-21,2.2910343733689194e-22,1.5455541114647413e-11,5.0611232512210307e-10,6.0161405182882361e-12,6.0172139234553967e-12,7.6374765069777682e-16,3.0965751645939158e-16,3.6958104720119955e-16,9.7514299554962793e-12,2.5698944772472411e-15,5.3758707094443242e-16,6.672457198714275e-28,7.4202596696579918e-17,7.9710348157629901e-18,6.1648686555985392e-28,3.2082852081257472e-07,4.2651029434639779e-22,1.4603278869180686e-22,1.5031456344867957e-09,4.3788991617786818e-10,1.50863873208964e-09,1.5079409499125151e-09,1.161736369594575e-11,6.1647969338768531e-28,2.5673830645261568e-20,2.1007385907735316e-21,1.8711092720236983e-21,5.6036087700459859e-25,3.4502184730336826e-18,1.0590636032998033e-28,2.1759455599994081e-14,3.4665161879916985e-26,7.9791456301181865e-29
2.008820528721019e-12,0.3815644212826898,76.950000000000003,0.0,0.0,0.0,0.99992284559729006,9.4999999633919145,1.311119827066029e-06,1.0652191394062482e-05,1.0628647024934714e-05,2.9813780542774796e-08,1.4719846242989232e-12,1.0473584427980863e-05,1.4542208231965707e-05,6.7928226896175455e-09,2.3168491802589772e-16,5.22576353261551e-16,2.9882496681798451e-15,2.9174525184202519e-05,2.3680834883976155e-10,3.8159333940904009e-17,1.0031103502557607e-18,2.1380472844453451e-21,2.4585259823556183e-22,1.6272741774866965e-11,5.286777475039829e-10,6.4243999152032968e-12,6.4255514978479312e-12,8.1791506862333821e-16,3.3366757600667876e-16,3.8174966721936554e-16,1.0189215494766199e-11,2.6906219230140612e-15,5.6550835321263692e-16,7.7781107830475986e-28,7.9916400713936925e-17,8.5108824371809554e-18,7.1864695453685849e-28,3.2961592405189818e-07,4.5942593858019052e-22,1.5728626960065047e-22,1.5580907270951763e-09,4.5361003316688809e-10,1.5169469833908944e-09,1.5631984846850151e-09,1.2370209151605198e-11,7.1863840781856189e-28,2.8019445265756195e-20,2.2995352552033184e-21,2.0530924883142332e-21,6.287380740402963e-25,3.6699372581114529e-18,1.2149445472705372e-28,2.273618718489251e-14,3.8782464565803311e-26,9.1549593991551978e-29
2.0524579364187525e-12,0.3815644212762754,76.950000000000003,0.0,0.0,0.0,0.99992117313763496,9.4999999619213842,1.339599879318601e-06,1.0883521477631344e-05,1.085887463696388e-05,3.108876726522867e-08,1.5039519726852605e-12,1.0479547013328789e-05,1.4930081484760326e-05,6.9883339335343421e-09,2.4159296826130048e-16,5.5892777490769529e-16,3.1633930129323547e-15,2.9952677790389017e-05,2.47206641784456e-10,3.9257639120129601e-17,1.0320353697692072e-18,2.31221955124909e-21,2.6342426812509734e-22,1.7111959297786183e-11,5.517282578406714e-10,6.8506574745715818e-12,6.8518909703464858e-12,8.7458147481310143e-16,3.5891430008830969e-16,3.9394351925268618e-16,1.0636610848746652e-11,2.8141259137947655e-15,5.9416171244467764e-16,9.0370698419007173e-28,8.5921785971622065e-17,9.0744754898233024e-18,8.3497320213250283e-28,3.384086943342536e-07,4.940250809755078e-22,1.6911446760061222e-22,1.6132939146783083e-09,4.6938380893470046e-10,1.5246626246588573e-09,1.618725416272241e-09,1.3150165688197759e-11,8.3496305581908265e-28,3.0521782863218947e-20,2.5123114909996478e-21,2.2482265767402106e-21,7.0368742557944638e-25,3.8981612392760829e-18,1.3895878980733544e-28,2.37343495832365e-14,4.3284975326297166e-26,1.0472529656860215e-28
2.096095344116486e-12,0.38156442126974943,76.950000000000003,0.0,0.0,0.0,0.99991950069144642,9.4999999604252441,1.3680798774855759e-06,1.1114850412441671e-05,1.1089075727950008e-05,3.2388997512147244e-08,1.5359191623079912e-12,1.0484865687985196e-05,1.5318163258520812e-05,7.1842098047068933e-09,2.5169718931868321e-16,5.9698019883219551e-16,3.3449060619508176e-15,3.073124887599345e-05,2.5782830708813285e-10,4.0357992643114691e-17,1.0610146130374008e-18,2.496468255344142e-21,2.8184036836408402e-22,1.7973202577960685e-11,5.752634148755013e-10,7.2952958047255021e-12,7.2966150369430583e-12,9.338025704245277e-16,3.8542964713056993e-16,4.0616007360302625e-16,1.1093615940432437e-11,2.9404064248734393e-15,6.2354737595225276e-16,1.0466626282881983e-27,9.2226187193950878e-17,9.6623191317887974e-18,9.6706362985617095e-28,3.4720625959759813e-07,5.3035074835116052e-22,1.8153204854313386e-22,1.6687338289452463e-09,4.8520481145927777e-10,1.5318255253305597e-09,1.6745004265846525e-09,1.3957356523304861e-11,9.6705162805678544e-28,3.318763285236166e-20,2.7397282856995257e-21,2.4571501604562664e-21,7.8567843471685579e-25,4.1350046847181389e-18,1.5847716058421262e-28,2.4753942109779467e-14,4.8199485921196736e-26,1.1945321891846676e-28
2.1397327518142197e-12,0.38156442126311213,76.950000000000003,0.0,0.0,0.0,0.99991782825763553,9.4999999589036133,1.3965598215673335e-06,1.1346178226769029e-05,1.1319250383734817e-05,3.3714385507326089e-08,1.567886197075247e-12,1.0489609792990854e-05,1.5706431021814243e-05,7.3804220346586156e-09,2.6199691461961554e-16,6.3677698756677482e-16,3.5328949443256517e-15,3.1510193238779397e-05,2.6867334290584398e-10,4.1460235707803322e-17,1.0900438736137658e-18,2.6911546012703329e-21,3.0112296698919778e-22,1.8856479144910744e-11,5.9928277789353742e-10,7.7586971660034294e-12,7.7601060455685308e-12,9.9563400591821066e-16,4.1324555917435049e-16,4.1839704663709572e-16,1.156023069603988e-11,3.0694634326723075e-15,6.5366554729634268e-16,1.2085594183412566e-27,9.8837035531809271e-17,1.0274918262399582e-17,1.1166569517598941e-27,3.5600810938238608e-07,5.6844594697668006e-22,1.9455367124575839e-22,1.7243905486274603e-09,5.0106704968043118e-10,1.5384732171737375e-09,1.7305036402197518e-09,1.4791894740251319e-11,1.116642804302429e-27,3.6023925806951444e-20,2.982463636850112e-21,2.6805187046330482e-21,8.7520315218442899e-25,4.3805797183859615e-18,1.8023986874395223e-28,2.5794964082028952e-14,5.3554041711985122e-26,1.3587752522329125e-28
2.1833701595119533e-12,0.3815644212563643,76.950000000000003,0.0,0.0,0.0,0.99991615583523064,9.4999999573565983,1.4250397115642238e-06,1.1577504946701012e-05,1.154939868986845e-05,3.5064845765477131e-08,1.5998530805926263e-12,1.0493841202348285e-05,1.6094864669520882e-05,7.5769445424080655e-09,2.7249147984642628e-16,6.7836178663126586e-16,3.7274660615552564e-15,3.2289470544145256e-05,2.7974174741914525e-10,4.2564221800696655e-17,1.1191192704939314e-18,2.8966456812776835e-21,3.2129427813406201e-22,1.9761795310175857e-11,6.2378590671995161e-10,8.2412434711780379e-12,8.2427459965195947e-12,1.0601313811206208e-15,4.4239396042732181e-16,4.3065237794849629e-16,1.2036455044732154e-11,3.2012969146556811e-15,6.8451640928968764e-16,1.3914407611498962e-27,1.0576175833299408e-16,1.0912777522571258e-17,1.2856416183010466e-27,3.6481378819743144e-07,6.0835366122651521e-22,2.0819398703717594e-22,1.780245513631575e-09,5.169649472450403e-10,1.5446409862508235e-09,1.786716538909343e-09,1.5653883977273793e-11,1.2856249969932538e-27,3.9037733317837405e-20,3.2412126636012675e-21,2.9190046280734446e-21,9.7277676472968801e-25,4.6349963617022422e-18,2.0445031211642553e-28,2.6857414820035253e-14,5.9377973620778397e-26,1.5415234051014084e-28
2.227007567209687e-12,0.3815644212495061,76.950000000000003,0.0,0.0,0.0,0.9999144834233652,9.4999999557843111,1.4535195474765721e-06,1.1808830596306558e-05,1.1779520731610501e-05,3.6440293091242043e-08,1.631819816185055e-12,1.0497615126982653e-05,1.6483446261597958e-05,7.7737532652032312e-09,2.8318022293456105e-16,7.2177852325843241e-16,3.9287260812619717e-15,3.3069044801035851e-05,2.9103351883405009e-10,4.36698157459802e-17,1.1482372230835799e-18,3.1133144879833753e-21,3.4237666141506916e-22,2.0689156298521294e-11,6.4877236171845748e-10,8.7433162858831695e-12,8.7449165428844533e-12,1.127350245286609e-15,4.7290675598743802e-16,4.429242094707043e-16,1.2522288918367268e-11,3.3359068492417421e-15,7.1610012661994482e-16,1.5975222494793086e-27,1.1300777894216101e-16,1.1576401294977999e-17,1.4760652346857028e-27,3.7362288960080002e-07,6.5011685240768531e-22,2.2246763936091513e-22,1.836281442716109e-09,5.3289331734253619e-10,1.5503619680498236e-09,1.8431218794732252e-09,1.6543419075411751e-11,1.4760457692578712e-27,4.2236267851122154e-20,3.5166877178060277e-21,3.1732974143661016e-21,1.0789381873530638e-24,4.8983625743831776e-18,2.3132558906762629e-28,2.7941293646196483e-14,6.5701930297947875e-26,1.7444221385184356e-28
2.2706449749074205e-12,0.3815644212425385,76.950000000000003,0.0,0.0,0.0,0.99991281102126517,9.4999999541868547,1.4819993293046788e-06,1.2040155197792172e-05,1.2009616593931056e-05,3.7840642578208777e-08,1.6637864069219137e-12,1.0500980832221436e-05,1.6872159789944331e-05,7.9708260023484814e-09,2.9406248406486149e-16,7.6707140507449253e-16,4.1367819309724263e-15,3.3848883894229752e-05,3.0254865537913809e-10,4.4776892828191234e-17,1.1773944279085396e-18,3.3415399266660787e-21,3.6439262128884768e-22,2.1638566365030838e-11,6.7424170378980259e-10,9.2652968290393595e-12,9.2669989909672509e-12,1.1973460971616825e-15,5.0481583071762415e-16,4.5521086640293054e-16,1.3017732251266968e-11,3.4732932157215477e-15,7.4841684814232419e-16,1.8292022615248647e-27,1.2058251652656028e-16,1.2266293704044657e-17,1.690144360856651e-27,3.8243505091747911e-07,6.9377845773850832e-22,2.3738926343011716e-22,1.8924822547889522e-09,5.4884733865780936e-10,1.5556672443341491e-09,1.8997036153767754e-09,1.7460586686859515e-11,1.6901216345659818e-27,4.562688260642248e-20,3.8096184946099529e-21,3.4441037225525056e-21,1.1942506593868087e-24,5.1707842943825554e-18,2.6109711789678405e-28,2.9046599885078604e-14,7.2557910497455214e-26,1.9692259329384406e-28
2.314282382605154e-12,0.38156442123546136,76.950000000000003,0.0,0.0,0.0,0.99991113862824077,9.4999999525643393,1.510479057048825e-06,1.2271478771646062e-05,1.2239686361511711e-05,3.9265809607931571e-08,1.6957528556353737e-12,1.050398227810591e-05,1.7260990970339923e-05,8.1681422711102189e-09,3.0513760565599578e-16,8.1428491874223662e-16,4.3517407920160388e-15,3.4628959166931089e-05,3.1428715530381248e-10,4.588533798275702e-17,1.206587837047443e-18,3.581706827203001e-21,3.8736480638549881e-22,2.261002889960572e-11,7.0019349437031082e-10,9.8075659732780726e-12,9.8093743007113853e-12,1.2701743850440805e-15,5.3815304825419532e-16,4.6751083981353668e-16,1.3522784980004916e-11,3.6134559941846287e-15,7.814667088832788e-16,2.0890729806640242e-27,1.2849338592430793e-16,1.2982958615793683e-17,1.9302747002866141e-27,3.9124994852524347e-07,7.393813894593579e-22,2.5297348592694944e-22,1.9488329938634592e-09,5.6482253245110554e-10,1.5605859405495254e-09,1.956446821931064e-09,1.8405465845572899e-11,1.9302482451627052e-27,4.9217071375174174e-20,4.120752142513319e-21,3.7321474972874982e-21,1.319302344397964e-24,5.452365476982673e-18,2.9401127132153572e-28,3.0173332863249503e-14,7.9979295658924786e-26,2.2178031258172184e-28
2.3579197903028878e-12,0.3815644212282755,76.950000000000003,0.0,0.0,0.0,0.99990946624367572,9.499999950916866,1.5389587307092726e-06,1.2502801336771109e-05,1.2469730118746581e-05,4.0715709848954278e-08,1.7277191649360053e-12,1.050665869075686e-05,1.7649927056788188e-05,8.3656831737720121e-09,3.1640493235691998e-16,8.6346382857309738e-16,4.5737100935825163e-15,3.5409245048305994e-05,3.2624901687668917e-10,4.6995045049161877e-17,1.2358146384919512e-18,3.8342059556582796e-21,4.113160088212543e-22,2.3603546520211538e-11,7.2662729543046836e-10,1.037050424536466e-11,1.0372423086121654e-11,1.3458905068466399e-15,5.7295025013375543e-16,4.7982277079147171e-16,1.4037447043212659e-11,3.7563951654506795e-15,8.1524983179108582e-16,2.3799318432093037e-27,1.3674779751238998e-16,1.3726899637570971e-17,2.1990416847267459e-27,4.0006729364817463e-07,7.8696853405903122e-22,2.6923492474110497e-22,2.0053197576676319e-09,5.8081474076152471e-10,1.5651453228511699e-09,2.013337625130736e-09,1.9378128501938424e-11,2.1990109764367479e-27,5.3014468398943143e-20,4.4508533728927253e-21,4.0381700784761558e-21,1.4547069338974035e-24,5.7432081330535292e-18,3.3033002613487765e-28,3.1321491909125838e-14,8.8000882695462756e-26,2.4921408976430476e-28
2.4015571980006214e-12,0.3815644212209813,76.950000000000003,0.0,0.0,0.0,0.99990779386702056,9.4999999492445362,1.5674383502862658e-06,1.2734122910607567e-05,1.2699747949743305e-05,4.2190259255836993e-08,1.7596853372343808e-12,1.0509045072166147e-05,1.8038956675866177e-05,8.5634312749801626e-09,3.2786381103920638e-16,9.1465317511400934e-16,4.802797506969913e-15,3.618971872115824e-05,3.3843423838411255e-10,4.8105916081906174e-17,1.2650722379149325e-18,4.0994340255331887e-21,4.3626916349391544e-22,2.4619121156076258e-11,7.5354266947355317e-10,1.0954491826620128e-11,1.0956525615685328e-11,1.4245498101584755e-15,6.092392550250027e-16,4.921454360239347e-16,1.4561718381401961e-11,3.9021107110068947e-15,8.4976632926489402e-16,2.7047934218493786e-27,1.4535315709193057e-16,1.4498620117671941e-17,2.499231462035306e-27,4.0888682860354654e-07,8.3658275160225573e-22,2.8618818874249972e-22,2.0619296298721443e-09,5.9682010572219275e-10,1.5693708939782323e-09,2.0703631340961723e-09,2.037864002329503e-11,2.4991959143465195e-27,5.7026848227712124e-20,4.8007045689711115e-21,4.3629303103726797e-21,1.6011042548364026e-24,6.0434123665012368e-18,3.7033162811697453e-28,3.2491076352831675e-14,9.6658916986209634e-26,2.7943503774688885e-28
2.445194605698355e-12,0.38156442121357914,76.950000000000003,0.0,0.0,0.0,0.99990612149778468,9.4999999475474493,1.5959179157800364e-06,1.2965443509246251e-05,1.2929739938324064e-05,4.3689374068185916e-08,1.7916513747555465e-12,1.051117265505919e-05,1.8428069678923147e-05,8.76137048858285e-09,3.3951359078954742e-16,9.6789827371424717e-16,5.0391109400458507e-15,3.6970359825412101e-05,3.5084281812878397e-10,4.9217860714818395e-17,1.2943582416670816e-18,4.3777937086898326e-21,4.6224734736418852e-22,2.5656754121923839e-11,7.8093917953430007e-10,1.1559908553341755e-11,1.1562061812792131e-11,1.5062075923064718e-15,6.4705185805329234e-16,5.0447773468612218e-16,1.5095598936802161e-11,4.0506026129505744e-15,8.8501630449027566e-16,3.0669017524309928e-27,1.5431686578853341e-16,1.5298623144886633e-17,2.8338422941801097e-27,4.1770832345314961e-07,8.8826687514550691e-22,3.0384787758383014e-22,2.1186506158810498e-09,6.128350499686695e-10,1.5732864873364041e-09,2.1275113770645053e-09,2.1407059662067028e-11,2.8338012529969329e-27,6.1262125578116842e-20,5.171105894227248e-21,4.7072046501293018e-21,1.7591608808716118e-24,6.3530764109261234e-18,4.1431127228382105e-28,3.3682085526068257e-14,1.0599112557258622e-25,3.1266718686832765e-28
2.4888320133960886e-12,0.3815644212060695,76.950000000000003,0.0,0.0,0.0,0.99990444913553078,9.499999945825703,1.6243974271908005e-06,1.3196763147532954e-05,1.3159706168026543e-05,4.5212970809686629e-08,1.8236172795489258e-12,1.0513069308779437e-05,1.8817257010193885e-05,8.9594859732258845e-09,3.5135362290233244e-16,1.0232447130767488e-15,5.2827585319364525e-15,3.7751150193523246e-05,3.6347475442849747e-10,5.0330795574557166e-17,1.323670441341557e-18,4.6696936459608115e-21,4.8927377872570941e-22,2.671644618421454e-11,8.088163891775992e-10,1.2187133917222557e-11,1.2189411256153201e-11,1.5909191004165992e-15,6.8641983020716281e-16,5.168186765357071e-16,1.5639088653211399e-11,4.201870853936567e-15,9.2099985260590596e-16,3.4697431117044067e-27,1.6364631996577034e-16,1.6127411547980485e-17,3.2060963724811124e-27,4.2653157301523101e-07,9.4206371022985657e-22,3.2222858152917061e-22,2.1754715821087859e-09,6.2885625811616525e-10,1.5769143587759595e-09,2.1847712408538442e-09,2.2463440993234097e-11,3.206049109432399e-27,6.5728355191610723e-20,5.5628754002377649e-21,5.0717872757854176e-21,1.9295707473788366e-24,6.6722966655105226e-18,4.6258179855389375e-28,3.4894518761993651e-14,1.1603675055717403e-25,3.4914801957517164e-28
