Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302)
2.980087536740815e-11,0.2616345899846977,76.950000000000003,0.0,0.0,0.0,0.85265494654176599,9.4999605944656142,0.0002307850056275847,0.0030707514885601546,0.0030350115589318953,3.7574750037059326e-05,3.2435186017887092e-10,0.0010911274515065163,0.034545502190539631,1.8295350757282862e-06,1.7194497163903084e-13,9.2474422273027229e-10,3.4049341708751636e-09,0.10531545589327686,5.8608200455268575e-06,6.53916321726135e-15,2.0060325594835414e-15,3.8135440516660873e-13,0.0,1.1150110041597333e-05
3.077945342525657e-11,0.26163458634426445,76.950000000000003,0.0,0.0,0.0,0.84821865036880328,9.4999593776703222,0.0002377555203380562,0.0031559359228196197,0.0031190823287962199,3.8740166521358855e-05,3.3334953913557957e-10,0.00108550053883222,0.03559644693619949,1.8808155506550063e-06,1.7727800825841302e-13,1.0140767417462836e-09,3.7255292999425211e-09,0.10852798022981307,6.2106155148779281e-06,6.7224509869699813e-15,2.0531956042767935e-15,4.2954859984500857e-13,0.0,1.181148324083553e-05
3.1758031483104984e-11,0.2616345827415973,76.950000000000003,0.0,0.0,0.0,0.84380630899971854,9.4999581734982446,0.0002446896196075355,0.0032402362786808775,0.0032022806093096913,3.989348704907563e-05,3.4225383452970626e-10,0.0010799040156348084,0.036641778442943147,1.9315637766176045e-06,1.8255569283818271e-13,1.1084878175504138e-09,4.0639153883461546e-09,0.11172391681771979,6.5680628063855294e-06,6.9038363810528947e-15,2.0993799205928205e-15,4.8187425154703502e-13,0.0,1.2486587423788215e-05
3.27366095409534e-11,0.2616345791763022,76.950000000000003,0.0,0.0,0.0,0.83941778410282286,9.4999569818175988,0.00025158750000990051,0.0033236619017749675,0.0032846156260573542,4.1034837702188738e-05,3.5106573356435043e-10,0.001074337706307766,0.037681527010914213,1.981785380714223e-06,1.8777860233929346e-13,1.2080619226483312e-09,4.420380670436525e-09,0.11490335554059009,6.9329754453710014e-06,7.0833395120045671e-15,2.1446060444729935e-15,5.3851853854826541e-13,0.0,1.3175032751477296e-05
3.371518759880182e-11,0.26163457564798764,76.950000000000003,0.0,0.0,0.0,0.83505293823782067,9.4999558024974249,0.00025844935698451021,0.0034062220362951739,0.0033660965038885189,4.2164343781525001e-05,3.5978621272661744e-10,0.0010688014363773105,0.038715722765560873,2.0314859289546368e-06,1.929473101480867e-13,1.3128798161259289e-09,4.7952006529002577e-09,0.1180663857570781,7.305170251305721e-06,7.2609802739761294e-15,2.1888941285826102e-15,5.9966852167167206e-13,0.0,1.3876437365060127e-05
3.567234371449866e-11,0.26163456870074786,76.950000000000003,0.0,0.0,0.0,0.82639373825938123,9.4999534804198245,0.00027206577677893685,0.0035687823160017083,0.0035265318462114762,4.4388318635217369e-05,3.76956764521312e-10,0.0010578183224239539,0.040767575469904928,2.1293458205626534e-06,2.0312439232860415e-13,1.5385520230046202e-09,5.6009451015770156e-09,0.12434357550164271,8.0706897877243851e-06,7.6107531905157828e-15,2.2747349130909528e-15,7.3623206664239981e-13,0.0,1.5316636009281743e-05
3.7433784218625814e-11,0.26163456257084194,76.950000000000003,0.0,0.0,0.0,0.81868007978248736,9.499951431531592,0.00028419929214711141,0.0037122172977630007,0.0036680920224664193,4.6350623430417759e-05,3.921071861227302e-10,0.0010480345271742825,0.042595550963479022,2.2156923235879845e-06,2.1210405193703792e-13,1.7603283580777179e-09,6.3914032161938814e-09,0.12993781500075371,8.7827902462589214e-06,7.9193747074603505e-15,2.3489780906165292e-15,8.764160689084099e-13,0.0,1.6653462792057577e-05
3.919522472275297e-11,0.26163455655482076,76.950000000000003,0.0,0.0,0.0,0.81104104393854859,9.4999494207068729,0.00029621907999488622,0.003852987345274853,0.0038070222270299337,4.8276451283965339e-05,4.0697611649025628e-10,0.0010383453970342789,0.044405995986137051,2.300434448016781e-06,2.2091679021882867e-13,2.0001910185381964e-09,7.2450683186693679e-09,0.13548025701788372,9.5157809759111514e-06,8.2222618201276583e-15,2.4204786392382997e-15,1.0340822227860568e-12,0.0,1.8026687888398542e-05
4.0956665226880126e-11,0.2616345506505131,76.950000000000003,0.0,0.0,0.0,0.80347586053962539,9.4999474472254501,0.00030812624005229947,0.0039911428502588412,0.0039433721941276459,5.0166491720091884e-05,4.2156887859885199e-10,0.0010287499543269777,0.046199080058858685,2.3836025347636637e-06,2.295657624905756e-13,2.2584892106115592e-09,8.1631295778932838e-09,0.14097140416470433,1.0268705776816912e-05,8.5195229736633725e-15,2.489341121618512e-15,1.2102931299447577e-12,0.0,1.9434353376387021e-05
4.271810573100728e-11,0.2616345448558214,76.950000000000003,0.0,0.0,0.0,0.7959837682374945,9.4999455103805577,0.00031992186070798332,0.0041267332271609763,0.0040771906927994945,5.2021421430413572e-05,4.358906921844241e-10,0.0010192472326076424,0.047974970956120105,2.4652263362189309e-06,2.3805406534583109e-13,2.5355404301436194e-09,9.1466674088637885e-09,0.14641175381302185,1.1040638900900519e-05,8.8112645096969357e-15,2.5556666020331965e-15,1.4060967690718528e-12,0.0,2.0874573666626671e-05
4.447954623513444e-11,0.26163453916866397,76.950000000000003,0.0,0.0,0.0,0.78856401440593804,9.4999436094789758,0.00033160701913920605,0.0042598069327891234,0.0042085255466677469,5.3841904162615867e-05,4.4994667581858011e-10,0.0010098362765139971,0.049733834725889221,2.5453350280777454e-06,2.4638473614571204e-13,2.8316320009622289e-09,1.0196658743191853e-08,0.1518017981565872,1.1830684146575224e-05,9.0975907086217372e-15,2.6195527607515679e-15,1.6225240791061734e-12,0.0,2.2345533020751902e-05
4.6240986739261596e-11,0.2616345335870105,76.950000000000003,0.0,0.0,0.0,0.78121585502491542,9.4999417438409441,0.00034318278144016164,0.0043904114855307912,0.0043374236530865379,5.5628590807429512e-05,4.6374184893902528e-10,0.0010005161416188737,0.051475835709351977,2.6239572209162724e-06,2.5456075341690904e-13,3.1470225458784023e-09,1.1313982073644827e-08,0.15714202427201987,1.263797398059585e-05,9.3786038309707414e-15,2.6810940040248102e-15,1.8605868021743392e-12,0.0,2.3845483154446616e-05
4.800242724338875e-11,0.2616345281088641,76.950000000000003,0.0,0.0,0.0,0.77393855456654015,9.4999399127998778,0.00035465020274857056,0.0045185934841704889,0.0044639310017208283,5.7382119655209596e-05,4.7728113383771903e-10,0.00099128589428516736,0.053201136560379322,2.7011209715267196e-06,2.6258503802581299e-13,3.481943395982983e-09,1.2499422288163063e-08,0.16243291417888048,1.3461668685599607e-05,9.6544041579304306e-15,2.7403815711238297e-15,2.121275563777611e-12,0.0,2.5372740920443244e-05
4.976386774751591e-11,0.26163452273226956,76.950000000000003,0.0,0.0,0.0,0.76673138588287792,9.499938115702065,0.00036601032737057694,0.0046443986263047651,0.0045880926926810664,5.9103116693957258e-05,4.9056935760644995e-10,0.00098214461152308077,0.054909898264732845,2.7768537940099335e-06,2.7046045454228361e-13,3.8365999387065723e-09,1.3753675295213209e-08,0.16767494489888507,1.4300955533297042e-05,9.925090030988276e-15,2.7975036378987553e-15,2.4055581811727827e-12,0.0,2.692568607098745e-05
5.1525308251643065e-11,0.2616345174553091,76.950000000000003,0.0,0.0,0.0,0.75959363009549852,9.4999363519064097,0.00037726418890399752,0.0047678717263710561,0.0047099529543300949,6.0792195848403498e-05,5.036112540415697e-10,0.00097309138084962499,0.056602280159017408,2.8511826706351019e-06,2.781898123337167e-13,4.2111729090254679e-09,1.507735245345476e-08,0.17286858851429124,1.5155047982060272e-05,1.019075789074763e-14,2.8525454160870624e-15,2.7143781783042498e-12,0.0,2.8502759095598299e-05
5.328674875577022e-11,0.2616345122761023,76.950000000000003,0.0,0.0,0.0,0.75252457648674753,9.4999346207842343,0.00038841281035994986,0.0048890567332994647,0.0048295551607531757,6.2449959178397649e-05,5.1641146550898562e-10,0.00096412530015031197,0.058278439949384891,2.9241340624723011e-06,2.857758664728872e-13,4.6058196260607905e-09,1.6470984813904176e-08,0.17801431222547143,1.6023184898135908e-05,1.0451502314930821e-14,2.9055892501182795e-15,3.0486534912932588e-12,0.0,3.0102459131398618e-05
5.504818925989738e-11,0.26163450719280423,76.950000000000003,0.0,0.0,0.0,0.74552352239270026,9.4999329217190365,0.00039945720428289174,0.0050079967477971773,0.0049469418488453255,6.4076997092163624e-05,5.2897454477026885e-10,0.0009552454775429806,0.059938533729994185,2.9957339198038058e-06,2.932213187138222e-13,5.0206751774761257e-09,1.7935027182957724e-08,0.18311257840768996,1.6904629799686059e-05,1.0707416055591543e-14,2.9567147110525734e-15,3.4092753499116362e-12,0.0,3.1723341943347729e-05
5.6809629764024534e-11,0.26163450220360607,76.950000000000003,0.0,0.0,0.0,0.73858977309777585,9.4999312541062473,0.00041039837286908779,0.0051247340392719864,0.0050621547350085307,6.5673888588305861e-05,5.4130495677055718e-10,0.00094645103124373542,0.061582716001229776,3.0660076923177834e-06,3.0052881859924094e-13,5.455853553330095e-09,1.9469862012428684e-08,0.18816384466709365,1.7798670123086699e-05,1.0958590075549306e-14,3.0059986862224356e-15,3.7971073235977736e-12,0.0,3.336401797241046e-05
5.857107026815168e-11,0.26163449730673394,76.950000000000003,0.0,0.0,0.0,0.73172264173098256,9.4999296173529846,0.00042123730808352677,0.0052393100624023416,0.0051752347314933172,6.7241201499561464e-05,5.5340708038925452e-10,0.00093774108943497285,0.063211139687682369,3.1349803390889668e-06,3.077009645759868e-13,5.911448731338682e-09,2.1075803123225407e-08,0.19316856389592893,1.8704616510857772e-05,1.1205113584062566e-14,3.0535154667621559e-15,4.212984520415298e-12,0.0,3.5023150449531021e-05
6.033251077227884e-11,0.2616344925004484,76.950000000000003,0.0,0.0,0.0,0.72492144916376511,9.4999280108777988,0.00043197499177531292,0.005351765473361767,0.0052862219624140016,6.8779492716767248e-05,5.6528521015414147e-10,0.00092911479013544425,0.064823956155895257,3.2026763383511796e-06,3.1474030501991211e-13,6.3875357155733922e-09,2.2753099269390988e-08,0.198127184326998,1.9621802120580783e-05,1.1447074071757977e-14,3.0993368329486845e-15,4.6577129273406695e-12,0.0,3.6699453573202572e-05
6.2093951276406e-11,0.2616344877830435,76.950000000000003,0.0,0.0,0.0,0.7181855239094227,9.4999264341104563,0.00044261239579155681,0.0054621401457056852,0.0053951557794410876,7.028930839772243e-05,5.7694355791969557e-10,0.00092057128107231247,0.066421315231880607,3.2691196970664302e-06,3.2164933919165273e-13,6.8841715306572027e-09,2.4501937549315421e-08,0.20304014958736832,2.0549581954141692e-05,1.1684557344832371e-14,3.1435321350806094e-15,5.1320688805396339e-12,0.0,3.8391690748381683e-05
6.385539178053315e-11,0.26163448315284604,76.950000000000003,0.0,0.0,0.0,0.71151420202406923,9.4999248864917423,0.00045315048208979065,0.0055704731859284188,0.0055020747771640389,7.1771184175382249e-05,5.883862545107498e-10,0.0009121097195551799,0.068003365218408926,3.3343339602951236e-06,3.2843051818934168e-13,7.4013961732936841e-09,2.6322446670428966e-08,0.20790789875134885,2.148733220667853e-05,1.1917647558543952e-14,3.1861683725277641e-15,5.6367986553105468e-12,0.0,4.0098672884649212e-05
6.561683228466031e-11,0.26163447860821515,76.950000000000003,0.0,0.0,0.0,0.70490682700910567,9.4999233674732118,0.00046359020284892825,0.0056768029486974209,0.0056070168081273665,7.3225645369631641e-05,5.996173513320068e-10,0.0009037292723520434,0.069570252912075289,3.3983422203719262e-06,3.3508624591769656e-13,7.9392335227811207e-09,2.8214700073223638e-08,0.21273086639274397,2.2434449634652559e-05,1.2146427250008982e-14,3.227310271445528e-15,6.172618166332248e-12,0.0,4.1819256751660779e-05
6.737827278878747e-11,0.2616344741475416,76.950000000000003,0.0,0.0,0.0,0.69836274971518209,9.4999218765169893,0.00047393250057879477,0.005781167051771707,0.0057100189975530747,7.4653207196476845e-05,6.1064082194397888e-10,0.00089542911556713973,0.071122123620145708,3.4611671258913595e-06,3.4161888004529694e-13,8.4976922120924613e-09,3.0178718920153852e-08,0.21750948263639824,2.3390350942487054e-05,1.2370977370318191e-14,3.2670203577407504e-15,6.7402127695132019e-12,0.0,4.3552343390017531e-05
6.913971329291462e-11,0.26163446976924726,76.950000000000003,0.0,0.0,0.0,0.69188132824762039,9.4999204130955519,0.00048417830822824261,0.005883602390611295,0.0058111177577616861,7.6054374969316787e-05,6.214605636065309e-10,0.00088720843452065492,0.072659121177186883,3.5228308905071207e-06,3.4803073292562457e-13,9.0767664611229918e-09,3.2214474954853795e-08,0.22224417320904286,2.4354472187225973e-05,1.2591377315987451e-14,3.3053590283067853e-15,7.3402371571428647e-12,0.0,4.5296876575717592e-05
7.090115379704178e-11,0.26163446547178415,76.950000000000003,0.0,0.0,0.0,0.68546192787327276,9.4999189766915215,0.00049432854929187993,0.0059841451526844837,0.0059103488022976434,7.742964429331524e-05,6.3208039879049255e-10,0.0008790664236302618,0.074181387961482548,3.5833553015493744e-06,3.5432407248651884e-13,9.6764368736903812e-09,3.4321893236975794e-08,0.22693535948945523,2.5326268200673843e-05,1.280770495975803e-14,3.3423846220022351e-15,7.9733153384555171e-12,0.0,4.7051841336383368e-05
7.266259430116893e-11,0.26163446125363415,76.950000000000003,0.0,0.0,0.0,0.67910392092878691,9.4999175667974658,0.00050438413791543024,0.0060828308314796065,0.0060077471597621253,7.8779501256496718e-05,6.4250407665773639e-10,0.00087100228629445218,0.075689064911239876,3.6427617284640463e-06,3.6050112310464399e-13,1.0296671199784687e-08,3.6500854757740339e-08,0.2315834585579446,2.6305212028493656e-05,1.3020036680760434e-14,3.3781534855016028e-15,8.6400406982171249e-12,0.0,4.8816262517518941e-05
7.442403480529609e-11,0.26163445711330824,76.950000000000003,0.0,0.0,0.0,0.67280668673025956,9.4999161829157082,0.00051434597899974524,0.0061796942402277547,0.0061033471873584893,8.0104422618815625e-05,6.527352745110187e-10,0.00086301523477762807,0.077182291540588865,3.7010711310779228e-06,3.6656406647069628e-13,1.0937425064460771e-08,3.8751198941035424e-08,0.2361888832451727,2.7290794385758835e-05,1.3228447394055546e-14,3.4127200372432384e-15,9.3409761264792694e-12,0.0,5.0589203397122691e-05
7.618547530942325e-11,0.2616344530493461,76.950000000000003,0.0,0.0,0.0,0.66656961148424609,9.4999148245581289,0.00052421496830348943,0.006274769525342682,0.0061971825841580109,8.1404875997825651e-05,6.6277759921401859e-10,0.00085510449009692895,0.078661205955378039,3.758304067693322e-06,3.725150424390315e-13,1.1598642664700852e-08,4.1072726034686779e-08,0.24075204218032237,2.8282523128473582e-05,1.3433010579567037e-14,3.4461368325014052e-15,1.0076654213123018e-11,0.0,5.2369764347045183e-05
7.79469158135504e-11,0.2616344490603154,76.950000000000003,0.0,0.0,0.0,0.66039208820010808,9.499913491245966,0.00053399199254451949,0.006368090179584061,0.0062892864040933142,8.2681320049664468e-05,6.7263458858168795e-10,0.00084726928191075819,0.080125944868769491,3.8144807030161377e-06,3.7835614985586112e-13,1.2280257435545945e-08,4.3465199396349612e-08,0.24527333983862334,2.9279922740589889e-05,1.3633798310417873e-14,3.4784546229087103e-15,1.0847577501221604e-11,0.0,5.4157081539534466e-05
7.970835631767756e-11,0.2616344451448112,76.950000000000003,0.0,0.0,0.0,0.65427351660367317,9.4999121825096395,0.00054367792949997309,0.0064596890549500638,0.0063796910686852726,8.3934204645609892e-05,6.8230971274235421e-10,0.0008395088484089814,0.081576643616635969,3.8696208159208137e-06,3.8408944736720282e-13,1.2982192686762526e-08,4.5928347678317193e-08,0.24975317658824669,3.0282533836062892e-05,1.3830881280683782e-14,3.5097224134997938e-15,1.1654218793618829e-11,0.0,5.5950325697457459e-05
8.146979682180472e-11,0.26163444130145547,76.950000000000003,0.0,0.0,0.0,0.64821330305218261,9.4999108978885776,0.00055327364810509158,0.0065495983753051726,0.0064684283795082929,8.5163971045152013e-05,6.9180637547205812e-10,0.00083182243620476379,0.083013436172763369,3.9237438070557369e-06,3.897169542108618e-13,1.3704362211255807e-08,4.8461866915374845e-08,0.2541919487365773,3.1289912675498922e-05,1.402432883257701e-14,3.5399875226308817e-15,1.2497021507481232e-11,0.0,5.7748700886733915e-05
8.323123732593187e-11,0.2616344375288967,76.950000000000003,0.0,0.0,0.0,0.64221086045050779,9.4999096369310223,0.00056278000855079248,0.0066378497487489044,0.0065555295303993556,8.6371052065977591e-05,7.0112791550087518e-10,0.00082420930022802377,0.084436455163861335,3.9768687062925692e-06,3.9524065099428282e-13,1.4446670866378188e-08,5.1065422519654147e-08,0.25859004857587509,3.2301630696964538e-05,1.4214208983071786e-14,3.5692956359857257e-15,1.337640007193885e-11,0.0,5.9551443349569601e-05
8.675411833418619e-11,0.2616344301908927,76.950000000000003,0.0,0.0,0.0,0.63037697196331421,9.4999071842424812,0.00058152805257978058,0.006809502080285996,0.0067249451599283036,8.8718848020793967e-05,7.1925866473316788e-10,0.00080919991763613085,0.087241696310700695,4.0801985379251781e-06,4.059843481777519e-13,1.5991283562273591e-08,5.6481162491355607e-08,0.26726578068906587,3.4336443240408154e-05,1.4583532676157264e-14,3.6252157608239022e-15,1.5246400264798064e-11,0.0,6.3167129315723291e-05
8.992471124161506e-11,0.26163442381577795,76.950000000000003,0.0,0.0,0.0,0.61991829040245383,9.4999050533945031,0.0005981041410806422,0.0069586239081024905,0.0068721244704198848,9.0758455382865572e-05,7.3500962644078072e-10,0.00079593477006226535,0.089720611200946099,4.1699654830045318e-06,4.1531775035272857e-13,1.7449192472907998e-08,6.1590934749583313e-08,0.27493869514278485,3.6178610141819011e-05,1.4904379610191545e-14,3.672697661686002e-15,1.7058070033550479e-11,0.0,6.6429140514523977e-05
9.309530414904393e-11,0.26163441765017753,76.950000000000003,0.0,0.0,0.0,0.60963794688193373,9.4999029925757288,0.00061440369722679238,0.0071028386677901142,0.0070144612106774577,9.2730924700005411e-05,7.5024227411036517e-10,0.00078289581932546981,0.092156902329427706,4.2567783719324266e-06,4.2434392360393736e-13,1.8970520195505995e-08,6.6921214196229254e-08,0.28248575343201843,3.8028817948290577e-05,1.5214668093580251e-14,3.7177201858247438e-15,1.8993415344246693e-11,0.0,6.9694779167848758e-05
9.626589705647281e-11,0.2616344116870982,76.950000000000003,0.0,0.0,0.0,0.59953274361626718,9.4999009994483377,0.00063043143389001494,0.0072423099729207255,0.007152116848657135,9.4638496078875065e-05,7.6497388997515982e-10,0.0007700790074202259,0.094551296377667821,4.3407357078347847e-06,4.3307311883400076e-13,2.0554456383398098e-08,7.2469174310472033e-08,0.28990910402773185,3.9885059067407969e-05,1.5514750198301139e-14,3.76049732710168e-15,2.1053869494975739e-11,0.0,7.2960614481199599e-05
9.943648996390168e-11,0.261634405919783,76.950000000000003,0.0,0.0,0.0,0.5895995452866466,9.4998990717541414,0.00064619197951760402,0.0073771958757197402,0.0072852473635715998,9.6483333403440033e-05,7.7922116880845663e-10,0.0007574803556770161,0.096904507020019598,4.4219326452332599e-06,4.4151523814450072e-13,2.2200134998038679e-08,7.8231797896554782e-08,0.2972108566925688,4.1745452281181956e-05,1.5804966027680168e-14,3.8012297565475673e-15,2.3240603634980503e-11,0.0,7.6223473094378484e-05
9.999999999999999e-11,0.2616344003417061,76.950000000000003,0.0,0.0,0.0,0.58785188357879925,9.4998987358259956,0.00064896548672183606,0.0074007009487882169,0.0073084466067775064,9.6804810907846951e-05,7.8170388384249819e-10,0.00075526372995575149,0.097318486791871467,4.4360819233913381e-06,4.4298634424783648e-13,2.2499014863261824e-08,7.927821700705868e-08,0.29849603013838061,4.2076399211965773e-05,1.5855538680138802e-14,3.8082696208031045e-15,2.364254236510007e-11,0.0,7.6802843622146899e-05
1.0260708287133055e-10,0.2616344003417061,76.950000000000003,0.0,0.0,0.0,0.57983527765435106,9.4998972073117862,0.00066168987977960943,0.0075076490614159538,0.0074140034377240087,9.826752700323707e-05,7.9300023845401266e-10,0.0007450959629993055,0.099217235177129451,4.5004611070895864e-06,4.4967984704621727e-13,2.390664155568657e-08,8.4205901955163444e-08,0.30439308324810088,4.3608235948036757e-05,1.6085644134732728e-14,3.8401055876295132e-15,2.5554538323395389e-11,0.0,7.9480422874502536e-05
1.0577767577875943e-10,0.2616343949465628,76.950000000000003,0.0,0.0,0.0,0.5702369262106769,9.4998954040140635,0.000676929599179102,0.0076338170354371526,0.0075385306412792327,9.9993096222787187e-05,8.063266796009281e-10,0.00073292200414702875,0.10149016926371905,4.5764098975381248e-06,4.5757618621703194e-13,2.5673019765370402e-08,9.038816046618548e-08,0.311457818324199,4.5471761564244419e-05,1.635710192509323e-14,3.877301086460071e-15,2.7996355389543933e-11,0.0,8.2728757697871728e-05
1.089482686861883e-10,0.2616343897282631,76.950000000000003,0.0,0.0,0.0,0.56080153486144502,9.4998936598253199,0.00069191552262719963,0.0077558423039045749,0.007658969610419823,0.00010166199189848937,8.192155448527453e-10,0.00072095472806407539,0.10372398543095403,4.649864810585006e-06,4.652131828362707e-13,2.7498277620805788e-08,9.6775125297771158e-08,0.31840706009140685,4.7334487656682746e-05,1.6619646045532872e-14,3.9129813875007598e-15,3.056650997596226e-11,0.0,8.5965983142965497e-05
1.1211886159361718e-10,0.26163438468092315,76.950000000000003,0.0,0.0,0.0,0.55152620464596491,9.4998919727789612,0.00070665195698287281,0.0078738625474834723,0.0077754562189426184,0.00010327609874437352,8.316813770919715e-10,0.00070919045624963492,0.10591934780340241,4.7209087348050156e-06,4.7259946150212081e-13,2.9381392965476029e-08,1.0336324530759045e-07,0.32524277097635002,4.9194974000311716e-05,1.6873572758168418e-14,3.9473011360548347e-15,3.326524267645291e-11,0.0,8.918980306727635e-05
1.1528945450104605e-10,0.2616343797988587,76.950000000000003,0.0,0.0,0.0,0.54240809248881117,9.4998903409750444,0.00072114313255903638,0.0079880107889664202,0.0078881217436679828,0.00010483723765190858,8.4373822718229e-10,0.00069762558117132765,0.10807690871081294,4.7896217542599788e-06,4.7974335475584772e-13,3.1321318582752489e-08,1.1014888381420485e-07,0.33196687836093919,5.1051876136672567e-05,1.711916830116431e-14,3.9804050690226625e-15,3.6092591654001638e-11,0.0,9.2398106996194245e-05
1.1846004740847492e-10,0.26163437507657783,76.950000000000003,0.0,0.0,0.0,0.5334444099833715,9.499888762577962,0.00073539320459584231,0.0080984155548349014,0.0079970930239043666,0.00010634716790697176,8.5539967103792363e-10,0.000686256564718766,0.1101973089148548,4.8560812457924133e-06,4.8665291322667384e-13,3.3316986847531653e-08,1.1712833456367516e-07,0.33858127526584131,5.2903940177094338e-05,1.7356709236485508e-14,4.0124286258021341e-15,3.9048404649943556e-11,0.0,9.5588958272021799e-05
1.216306403159038e-10,0.26163437050877464,76.950000000000003,0.0,0.0,0.0,0.52463242220611128,9.4998872358141995,0.00074940625470211334,0.0082052010310505949,0.0081024926152166651,0.00010780758932731369,8.6667882608025754e-10,0.0006750799366961978,0.11228117783096249,4.9203619728447155e-06,4.9333591541298707e-13,3.5367313974776658e-08,1.2429783631278998e-07,0.34508782101869573,5.4749997874448335e-05,1.7586462785227415e-14,4.0434984926413657e-15,4.2132350818243346e-11,0.0,9.8760582914901864e-05
1.2480123322333267e-10,0.26163436609032237,76.950000000000003,0.0,0.0,0.0,0.51596944656077659,9.4998857589701924,0.00076318629226558934,0.0083084872132648639,0.0082044389376843725,0.00010922014432325203,8.7758836710368059e-10,0.00066409229335327973,0.11432913374538778,4.9825361759125245e-06,4.9979987711241166e-13,3.7471203892099157e-08,1.3165358612200292e-07,0.35148834190741618,5.6588961951047268e-05,1.7808687150912128e-14,4.0737330695851083e-15,4.5343932337295629e-11,0.0,0.00010191135915810692
1.2797182613076154e-10,0.26163436181626754,76.950000000000003,0.0,0.0,0.0,0.50745285165170662,9.4998843303902429,0.0007767372558327132,0.0084083900516457918,0.0083030464188461762,0.00011058641988445911,8.8814054157762618e-10,0.00065329029595289051,0.11634178402757242,5.0426736597571334e-06,5.0605206051332848e-13,3.9627551763418058e-08,1.3919175145082097e-07,0.35778463181895642,5.8419821669970288e-05,1.8023631831209784e-14,4.1032429949795829e-15,4.8682495757023256e-11,0.0,0.00010503980761948669
1.3114241903819042e-10,0.2616343576818236,76.950000000000003,0.0,0.0,0.0,0.49908005618539369,9.4998829484745055,0.00079006301445873112,0.0085050215905231354,0.0083984256315290419,0.00011190794949557117,8.9834718439765543e-10,0.0006426706693748802,0.1183197253379584,5.1008418774993798e-06,5.1209948296080783e-13,4.1835247189820613e-08,1.4690848114526507e-07,0.36397845286392466,6.0241638637231255e-05,1.8231537918508894e-14,4.1321316138583471e-15,5.2147243042261672e-11,0.0,0.0001081445820709266
1.343130119456193e-10,0.26163435368236554,76.950000000000003,0.0,0.0,0.0,0.49084852789942202,9.4998816116770737,0.00080316736902889157,0.0085984901030537672,0.0084906834267617533,0.00011318621498332948,9.0821973210794874e-10,0.00063223020075467797,0.12026354383135673,5.1571060117111054e-06,5.1794892540952823e-13,4.4093177113025909e-08,1.547999154045406e-07,0.37007153598744735,6.2053542822311226e-05,1.8432638389749048e-14,4.1604953422878565e-15,5.5737242279376023e-11,0.0,0.00011122446076843585
1.3748360485304817e-10,0.26163434981342415,76.950000000000003,0.0,0.0,0.0,0.48275578251796292,9.4998803185041147,0.00081605405355147736,0.0086889002210968121,0.0085799230619598137,0.00011442264829785387,9.1776923662445227e-10,0.00062196573815570067,0.12217381535598837,5.2115290526207336e-06,5.2360694057482439e-13,4.6400228444508821e-08,1.6286219480601989e-07,0.37606558156665093,6.3854728785522519e-05,1.8627158385950828e-14,4.1884241188376359e-15,5.9451438021610147e-11,0.0,0.00011427833830874561
1.4065419776047704e-10,0.26163434607068037,76.950000000000003,0.0,0.0,0.0,0.47479938273306832,9.4998790675120528,0.00082872673642336576,0.0087763530604751689,0.0086662443245560938,0.00011561863323052782,9.2700637846706402e-10,0.00061187418927457289,0.12405110564830207,5.2641718735435489e-06,5.2907986079374372e-13,4.8755290441139267e-08,1.7109146846008658e-07,0.38196225999510836,6.564445210156808e-05,1.8815315481822032e-14,4.2160018188426515e-15,6.3288661256277851e-11,0.0,0.00011730521798134801
1.438247906679059e-10,0.26163434244996064,76.950000000000003,0.0,0.0,0.0,0.46697693721102951,9.4998778573058775,0.00084118902166877116,0.0088609463417911819,0.0087497436512428833,0.00011677550707082444,9.3594147951737997e-10,0.00060195252017824997,0.12589597052367149,5.3150933036323178e-06,5.3437380560717227e-13,5.1157256846463809e-08,1.7948390136046623e-07,0.38776321225458332,6.7422025969331414e-05,1.8997319945775633e-14,4.2433065243960589e-15,6.7247638981945169e-11,0.0,0.00012030420458702059
1.4699538357533479e-10,0.2616343389472316,76.950000000000003,0.0,0.0,0.0,0.45928609962308664,9.4998766865374318,0.00085344445015182952,0.0089427745069597629,0.008830514242986599,0.00011789456220430419,9.4458451533303409e-10,0.00059219775407214059,0.12770895606307084,5.3643501980463528e-06,5.3949468907218674e-13,5.3605027815607034e-08,1.8803568099172394e-07,0.3934700504743941,6.9186817998336965e-05,1.9173374990736195e-14,4.2704109114523463e-15,7.1327003387090111e-11,0.0,0.00012327449769514414
1.5016597648276366e-10,0.2616343355585951,76.950000000000003,0.0,0.0,0.0,0.45172456769978786,9.4998755539038235,0.00086549650076366371,0.009021928831617957,0.0089086461759720816,0.00011897704765395519,9.5294512702334975e-10,0.00058260697009830534,0.12949059879582872,5.4119975056404846e-06,5.444482268151128e-13,5.6097511640698299e-08,1.9674302325193437e-07,0.39908435847872337,7.0938247162708937e-05,1.9343677016079551e-14,4.2973826321994183e-15,7.5525300624828813e-11,0.0,0.00012621538531339588
