Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109)
1.1739331095188084e-10,0.19920093582436535,76.950000000000003,0.0,0.0,0.0,0.97459718137260054,9.4998733012630989,0.00018223434095607983,0.0029021867195060096,0.0030211788191980417,6.315331442060694e-10,0.00012284569906271861,5.4377442683248678e-05,0.0057660572618240882,1.1947141156308249e-06,3.8384935143803395e-06,0.013336006756305099,7.8200832530001944e-13,1.2862686327280169e-05,2.1149572395288141e-08,1.3912019809704902e-08
1.2223316929787654e-10,0.19920092346813817,76.950000000000003,0.0,0.0,0.0,0.97356671118168459,9.4998678768382874,0.00018964362653402131,0.0030183239228745921,0.0031424275406402111,6.5687808554372211e-10,0.00012811367145371287,5.4321288697989672e-05,0.0060011177143125287,1.1934508816259577e-06,3.9931087894362698e-06,0.013880222314197659,8.1554306419517623e-13,1.3891930245999637e-05,2.3868206297460804e-08,1.5723788239500668e-08
1.3191288598986795e-10,0.19920089883313177,76.950000000000003,0.0,0.0,0.0,0.97150969219731675,9.4998570619888039,0.00020443781565844706,0.0032498615939548885,0.0033841553248379372,7.0740700740539349e-10,0.00013861614704538977,5.4209195032651442e-05,0.006470452974200412,1.190929220938568e-06,4.3013573966321882e-06,0.014966967644112908,8.8239948457459818e-13,1.6064339862806308e-05,2.9974595940264615e-08,1.9798475389241354e-08
1.4062463101266022e-10,0.1992008767495271,76.950000000000003,0.0,0.0,0.0,0.96966283421072696,9.4998473672128974,0.00021772484647822736,0.0034574086672588288,0.0036008360730436983,7.5270020178469403e-10,0.00014803035770525865,5.4108554421992566e-05,0.0068919608788813088,1.1886651928215894e-06,4.5776657547873022e-06,0.015943120555241545,9.4232825278949868e-13,1.8148484423276069e-05,3.6277216577301152e-08,2.4010012712663318e-08
1.493363760354525e-10,0.19920085474877594,76.950000000000003,0.0,0.0,0.0,0.96782018819162707,9.49983770880511,0.00023098565974467814,0.0036641663076304263,0.0038166920483489312,7.9782091032094831e-10,0.00015740870418875404,5.4008143991001809e-05,0.0073126239891420728,1.1864063282416725e-06,4.8529218616336977e-06,0.016917460832317269,1.0020287176456698e-12,2.0353833548947117e-05,4.339242179490926e-08,2.8770026927426536e-08
1.5804812105824477e-10,0.19920083283042395,76.950000000000003,0.0,0.0,0.0,0.96598174218524113,9.4998280865829159,0.00024422031494597323,0.0038701377335123763,0.0040317265826769347,8.427698304171707e-10,0.00016675133352189869,5.3907963083660616e-05,0.0077324442194721026,1.1841526125426498e-06,5.1271299717642389e-06,0.017889992619604018,1.0615018150780256e-12,2.2679445654181595e-05,5.1366105692217799e-08,3.4109767067938674e-08
1.6675986608103704e-10,0.19920081099410553,76.950000000000003,0.0,0.0,0.0,0.96414748427870978,9.4998185003648352,0.0002574288714025484,0.0040753261488971418,0.0042459429932125044,8.8754765638679146e-10,0.00017605839207484987,5.3808011046258069e-05,0.0081514234789771614,1.1819040311197387e-06,5.4002943209225903e-06,0.018860720049559205,1.1207484768463889e-12,2.5124385373821639e-05,6.0243616312525224e-08,4.0060110483146195e-08
1.754716111038293e-10,0.19920078923938894,76.950000000000003,0.0,0.0,0.0,0.96231740260091569,9.4998089499709586,0.00027061138826768566,0.0042797347439376731,0.0044593445824735586,9.3215507946847712e-10,0.00018533002502610967,5.3708287227381305e-05,0.0085695636713981425,1.1796605694193361e-06,5.6724191260940929e-06,0.019829647242875215,1.1797696271247684e-12,2.7687723521822161e-05,7.0069760725805149e-08,4.6651566316040083e-08
1.9289510114941382e-10,0.19920074597313311,76.950000000000003,0.0,0.0,0.0,0.95866972065473455,9.4997899559410524,0.00029689853900449791,0.0046862251618355671,0.0048837164343355464,1.0208614666371049e-09,0.00020376759188966769,5.3509521650985549e-05,0.0094033344432386656,1.1751889472262514e-06,6.2135668791660345e-06,0.021762117343781674,1.2971390711419593e-12,3.3165909008856033e-05,9.2744504359039163e-08,6.1878031261017319e-08
2.0797946886343557e-10,0.19920070877523513,76.950000000000003,0.0,0.0,0.0,0.95552512459082617,9.4997736259401204,0.00031957304247579748,0.005035654285828077,0.0052485143691865617,1.0971148735258757e-09,0.00021961680398223119,5.333817175530997e-05,0.010122477747965554,1.1713340487333264e-06,6.6787459697240195e-06,0.023429374034320851,1.3980316251963368e-12,3.8282512812114018e-05,1.1585089259358998e-07,7.7411424004713692e-08
2.2306383657745731e-10,0.19920067181628445,76.950000000000003,0.0,0.0,0.0,0.95239288251923582,9.4997574008327827,0.00034217030933523211,0.0053827901104648414,0.0056109156515275864,1.172867078497452e-09,0.00023536184050875636,5.3167496931214739e-05,0.010839132244802149,1.1674942952393698e-06,7.1408674756412297e-06,0.025091291436322712,1.4982610208004512e-12,4.3741154676140121e-05,1.4241518032193193e-07,9.5284879546285065e-08
2.3814820429147903e-10,0.19920063509417824,76.950000000000003,0.0,0.0,0.0,0.94927293411649871,9.4997412797157299,0.00036469064143298776,0.0057276487477868308,0.0059709369691007897,1.248121574255032e-09,0.00025100343634796988,5.2997493868753626e-05,0.011553307648701133,1.1636696127898424e-06,7.5999527045689991e-06,0.026747890573310548,1.5978319360285991e-12,4.9537202001250027e-05,1.7265340896543092e-07,1.1564550611691022e-07
2.532325720055008e-10,0.19920059860694672,76.950000000000003,0.0,0.0,0.0,0.94616521942286425,9.4997252616957901,0.00038713433915534489,0.0060702461865037045,0.0063285948825111344,1.3228818268538446e-09,0.00026654231951215522,5.2828159278002683e-05,0.01226501362762758,1.1598599278761246e-06,8.056022801579515e-06,0.02839919236579308,1.6967490052448278e-12,5.5666075036045315e-05,2.0677708513110994e-07,1.3863732609784341e-07
2.683169397195225e-10,0.1992005623525436,76.950000000000003,0.0,0.0,0.0,0.94306967883969139,9.4997093458891317,0.00040950170143346003,0.0064105982923967856,0.006683905826290519,1.3971512759229804e-09,0.00028197921185606515,5.2659489888916398e-05,0.012974259802840228,1.1560651674323142e-06,8.5090987505262441e-06,0.030045217631887468,1.7950168236157138e-12,6.2123246271759524e-05,2.449932537156418e-07,1.6440132594285295e-07
2.8340130743354426e-10,0.19920052632896446,76.950000000000003,0.0,0.0,0.0,0.93998625312686146,9.49969353141997,0.00043179302575208057,0.0067487208081634838,0.0070368861099514603,1.4709333348814597e-09,0.00029731483033308746,5.2491482451183925e-05,0.013681055749170567,1.1522852588320683e-06,8.9592013753724541e-06,0.031685987087937476,1.8926399551068332e-12,6.890423984442251e-05,2.8750456981831176e-07,1.9307550529648721e-07
2.98485675147566e-10,0.19920049053424413,76.950000000000003,0.0,0.0,0.0,0.93691488340021434,9.4996778174207996,0.00045400860815819968,0.0070846293547826332,0.007387551919031587,1.544231391165636e-09,0.00031254988672072828,5.2324133734088645e-05,0.014385410995300033,1.1485201298854558e-06,9.4063513415562455e-06,0.03332152134912747,1.9896229307352594e-12,7.6004630943847e-05,3.3450936959852463e-07,2.2479492537467056e-07
3.1357004286158775e-10,0.1992004549664347,76.950000000000003,0.0,0.0,0.0,0.93385551112900633,9.4996622030330631,0.00047614874326964681,0.007418339433316044,0.0077359193161282364,1.6170488064474199e-09,0.00032768508689930289,5.2157440526368675e-05,0.015087335024035182,1.1447697088358301e-06,9.8505691573276425e-06,0.034951840930091821,2.0859702439778622e-12,8.3420045230004323e-05,3.8620173996052997e-07,2.5969175648824968e-07
3.286544105756095e-10,0.1992004196235935,76.950000000000003,0.0,0.0,0.0,0.93080807813338695,9.4996466874068979,0.00049821372428361915,0.0077498664257855295,0.0080820042419238007,1.6893889168376435e-09,0.00034272113104514033,5.1991399636075559e-05,0.01578683727258089,1.1410339243567459e-06,1.0291875175019549e-05,0.036576966245519961,2.181686352001196e-12,9.1146158256258885e-05,4.4277158723181029e-07,2.9789532492258651e-07
3.4373877828963124e-10,0.19920038450379823,76.950000000000003,0.0,0.0,0.0,0.92777252658189779,9.499631269700572,0.00052020384298514947,0.0080792255957067328,0.0084258225162015237,1.7612550331096329e-09,0.00035765871415675523,5.1826007890437132e-05,0.016483927132811646,1.1373127055488997e-06,1.0730289592372344e-05,0.038196917610757185,2.2767756790110075e-12,9.9178694899585917e-05,5.0440470480679465e-07,3.3953215914012405e-07
3.58823146003653e-10,0.1992003496051538,76.950000000000003,0.0,0.0,0.0,0.92474879898899076,9.4996159490804626,0.00054211938975551907,0.0084064320891554852,0.008767389838852167,1.8326504409188833e-09,0.0003724985260387697,5.1661262135722829e-05,0.017178613951540887,1.1336059819370681e-06,1.1165832453864942e-05,0.039811715242401097,2.3712426161498914e-12,0.00010751342879752095,5.7128283974443073e-07,3.8472603523329627e-07
3.7390751371767473e-10,0.19920031492578338,76.950000000000003,0.0,0.0,0.0,0.92173683821256813,9.4996007247212475,0.00056396065358060442,0.0087315009360624269,0.0091067217908715921,1.9035784009906659e-09,0.00038724125104779754,5.1497159237104844e-05,0.017870907030788474,1.1299136834670965e-06,1.1598523651930638e-05,0.041421379258893769,2.4650915198796131e-12,0.00011614618179186856,6.4358375831319808e-07,4.3359802161791407e-07
3.889918814316965e-10,0.1992002804638238,76.950000000000003,0.0,0.0,0.0,0.9187365874515393,9.4995855958058026,0.0005857279220591702,0.0090544470511782962,0.0094438338353492086,1.9740421493366824e-09,0.00040188756815790969,5.13336960785231e-05,0.018560815628046234,1.1262357405029266e-06,1.2028382928223572e-05,0.043025929681109902,2.5583267123978789e-12,0.00012507282337903531,7.2148131055871835e-07,4.8626652308190323e-07
4.040762491457182e-10,0.19920024621742943,76.950000000000003,0.0,0.0,0.0,0.91574799024340214,9.4995705615249246,0.00060742148141110122,0.0093752852348638269,0.0097787413184473055,2.0440448974840737e-09,0.00041643815119179529,5.1170869562556271e-05,0.019248348956541636,1.1225720838236029e-06,1.2455429874958648e-05,0.044625386432940443,2.6509524831098645e-12,0.00013428927016694188,8.0514549390533199e-07,5.4284732420004721e-07
4.342449845737617e-10,0.19920017836405804,76.950000000000003,0.0,0.0,0.0,0.90980553231438521,9.4995407736694144,0.00065058861076903638,0.010010696443476973,0.010442003406311472,2.1826801179143227e-09,0.00044525478456112469,5.0847114161163686e-05,0.020616326440397903,1.1152873544936163e-06,1.3301164408432952e-05,0.047809098139553953,2.8343927527498573e-12,0.00015357547813688315,9.9043485278345982e-07,6.681961165506053e-07
4.6139684645900085e-10,0.19920011801513582,76.950000000000003,0.0,0.0,0.0,0.90449661574521689,9.4995142802918267,0.00068918978539195415,0.010575503575884965,0.011031551278281078,2.3059069189610081e-09,0.00047086899893289391,5.0557880921202585e-05,0.021839474286729436,1.1087792711617214e-06,1.4052900853150953e-05,0.050657216233983567,2.9974471363326037e-12,0.0001718841802555582,1.1785458807040438e-06,7.9549949362649988e-07
4.8854870834424e-10,0.19920005833679158,76.950000000000003,0.0,0.0,0.0,0.89922459380605824,9.4994880813012426,0.00072755653157174438,0.011133706061612436,0.011614189792353003,2.4276889261903923e-09,0.00049618328048442397,5.0270663070060099e-05,0.023055067550740539,1.1023164175325433e-06,1.4795823345277132e-05,0.053489136320868075,3.1585922143861485e-12,0.00019107044351547432,1.3878150251057879e-06,9.371640909830266e-07
5.157005702294791e-10,0.19919999931891808,76.950000000000003,0.0,0.0,0.0,0.89398914913833671,9.4994621722562407,0.00076569046974862495,0.011685386208430461,0.012190004345334068,2.5480440095157884e-09,0.00052120137560926927,4.9985443200192234e-05,0.024263158397525277,1.0958984045366287e-06,1.5530040902207387e-05,0.056304971165010979,3.3178518356173501e-12,0.00021111208779692704,1.6191024389650069e-06,1.0937759003143187e-06
5.428524321147182e-10,0.19919994095155785,76.950000000000003,0.0,0.0,0.0,0.88878996775136454,9.4994365487921506,0.000803593206524755,0.012230625198456543,0.012759079181691063,2.6669897974441245e-09,0.0005459269796853995,4.9702204089401811e-05,0.025463798547908329,1.0895248472336294e-06,1.6255661068309539e-05,0.059104832558278135,3.475249523979339e-12,0.00023198738639926058,1.8732325782040565e-06,1.2658966441918184e-06
5.700042939999573e-10,0.19919988322494897,76.950000000000003,0.0,0.0,0.0,0.88362673897979893,9.499411206619957,0.00084126633481023923,0.01276950310552667,0.013321497410609971,2.7845436806222464e-09,0.00057036373745043638,4.9420928698491642e-05,0.026657039283122051,1.0831953647601007e-06,1.697278993674829e-05,0.061888831329948546,3.6308084810600854e-12,0.0002536750568207949,2.1509952485881995e-06,1.4540644898295652e-06
5.971561558851963e-10,0.19919982612949583,76.950000000000003,0.0,0.0,0.0,0.87849915544172497,9.4993861415251093,0.00087871143396727077,0.01330209891216357,0.013877341022775151,2.9007228152585065e-09,0.00059451524348216162,4.9141600168947752e-05,0.027842931449423926,1.0769095802780301e-06,1.7681532170887177e-05,0.064657077356932283,3.784551589141013e-12,0.00027615425173738124,2.4531466234729062e-06,1.6587947427564962e-06
6.243080177704354e-10,0.19919976965575753,76.950000000000003,0.0,0.0,0.0,0.87340691299733952,9.4993613493656746,0.00091593006995248079,0.013828490525626527,0.014426690906879662,3.0155441267362448e-09,0.00061838504331101899,4.886420182066564e-05,0.029021525462656649,1.0706671209243121e-06,1.8381991025573575e-05,0.067409679573860598,3.936501418279263e-12,0.00029940455017033585,2.7804102340621165e-06,1.8805805217157886e-06
6.514598796556745e-10,0.19919971379445933,76.950000000000003,0.0,0.0,0.0,0.86834971070823763,9.4993368260708451,0.00095292379545747555,0.014348754793932076,0.014969626865865034,3.1290243130096859e-09,0.00064197663427333215,4.8588717149705963e-05,0.030192871312750235,1.0644676177608042e-06,1.9074268367944404e-05,0.070146745983046793,4.0866802317390165e-12,0.00032340594884440438,3.1334779321697688e-06,2.1198934147712471e-06
6.786117415409136e-10,0.19919965853649255,76.950000000000003,0.0,0.0,0.0,0.86332725079728578,9.4993125676398247,0.0009896941500476149,0.014862967522002892,0.01550622763289969,3.2411798477969125e-09,0.00066529346595796391,4.8315129826074649e-05,0.031357018568167916,1.0583107057250056e-06,1.9758464697748773e-05,0.072868383664321773,4.235109988834503e-12,0.00034813885372839398,3.5130108265936352e-06,2.3771841172513818e-06
7.057636034261527e-10,0.1991996038729006,76.950000000000003,0.0,0.0,0.0,0.8583392386090698,9.4992885701404681,0.0010262426602990619,0.015371203487278383,0.016036570887100126,3.3520269840585297e-09,0.00068833894091801552,4.8043423691546712e-05,0.032514016380296724,1.0521960235817057e-06,2.0434679167626311e-05,0.075574698784746569,4.3818123494609234e-12,0.00037358407175424604,3.9196401939065211e-06,2.6528830521681195e-06
7.329154653113918e-10,0.19919954979487567,76.950000000000003,0.0,0.0,0.0,0.8533853825709079,9.4992648297077498,0.0010625708399341299,0.01587353645486151,0.016560733269000621,3.4615817572688576e-09,0.00071111641557845633,4.7773582757519302e-05,0.033663913487783546,1.0461232138752024e-06,2.1103009602965993e-05,0.078265796608203028,4.5268086798722229e-12,0.00039972280270994829,4.35396836454326e-06,2.947400973823607e-06
7.600673271966309e-10,0.19919949629376468,76.950000000000003,0.0,0.0,0.0,0.84846539415442235,9.4992413425425291,0.0010986801899549488,0.016370039192665366,0.017078790395774996,3.5698599883712653e-09,0.00073362920088039291,4.7505591202883517e-05,0.034806758220817524,1.0400919228820043e-06,2.1763552521199842e-05,0.080941781504865112,4.6701200567818656e-12,0.00042653663130309133,4.8165695846558394e-06,3.2611295548102152e-06
7.8721918908187e-10,0.19919944336106316,76.950000000000003,0.0,0.0,0.0,0.84357898783765883,9.4992181049103852,0.0011345721987754663,0.016860783486394488,0.017590816876214097,3.6768772871311043e-09,0.00075588056283139424,4.7239433371939964e-05,0.035942598505359212,1.0341018005645338e-06,2.2416403151125432e-05,0.083602756960551652,4.8117672708665622e-12,0.00045400751939148846,5.3079908543102113e-06,3.5944419567366133e-06
8.14371050967109e-10,0.199199390988408,76.950000000000003,0.0,0.0,0.0,0.8387258810677477,9.4991951131403294,0.0011702483423518186,0.017345840154082113,0.018096886325463253,3.7826490553185501e-09,0.00077787372324521838,4.6975093772346018e-05,0.037071481867317277,1.0281525005254279e-06,2.3061655451890061e-05,0.086248825585962308,4.9517708314753517e-12,0.00048211779837716625,5.8287527427611064e-06,3.9476933853090971e-06
8.415229128523481e-10,0.19919933916757732,76.950000000000003,0.0,0.0,0.0,0.83390579422409661,9.4991723636234937,0.0012057100843110818,0.017825279060381852,0.018597071379524762,3.8871904894095998e-09,0.00079961186047700084,4.671255707307484e-05,0.038193455436673886,1.0222436799621658e-06,2.3699402131296315e-05,0.08888008912579877,5.0901509713089063e-12,0.00051085016175987706,6.3793501814763678e-06,4.3212216302499773e-06
8.686747747375872e-10,0.1991992878904905,76.950000000000003,0.0,0.0,0.0,0.82911845058210665,9.499149852812014,0.0012409588760784415,0.018299169130769757,0.019091443709528706,3.9905165838103852e-09,0.00082109811000305477,4.6451808102417569e-05,0.03930856595155905,1.0163749996227168e-06,2.4329734664195717e-05,0.091496648467773029,5.2269276501109687e-12,0.00054018765784650863,6.9602532354435361e-06,4.7153475903151501e-06
8.958266366228263e-10,0.19919923714920298,76.950000000000003,0.0,0.0,0.0,0.82436357627740176,9.4991275772178962,0.001275996157002792,0.018767578365483182,0.01958007403577643,4.0926421339996981e-09,0.00084233556502297789,4.6192831846021448e-05,0.040416859762275034,1.0105461237618439e-06,2.495274331067507e-05,0.094098603651503562,5.3621205585015734e-12,0.00057011368261296802,7.5719078533543231e-06,5.1303757838361028e-06
9.229784985080654e-10,0.19919918693590233,76.950000000000003,0.0,0.0,0.0,0.81964090027056746,9.4991055334118126,0.0013108233544807928,0.019230573853138932,0.020063032141561125,4.1935817389572588e-09,0.00086332727714559141,4.5935613444931943e-05,0.04151838283527122,1.0047567200975729e-06,2.5568517133422388e-05,0.096686053877301864,5.4957491223425811e-12,0.00060061197271524508,8.2147365972916537e-06,5.56659484529554e-06
9.501303603933046e-10,0.19919913724290753,76.950000000000003,0.0,0.0,0.0,0.81495015431238493,9.499083718021998,0.0013454418840794032,0.019688221784177173,0.02054038688676825,4.2933498042440327e-09,0.00088407625701661721,4.5680138193675968e-05,0.042613180757070379,9.9900645976865478e-07,2.6177144015205791e-05,0.099259097514850458,5.6278325067338755e-12,0.00063166659864638856,8.8891393524420739e-06,6.0242780082608251e-06
9.772822222785438e-10,0.1991990880626677,76.950000000000003,0.0,0.0,0.0,0.81029107290956059,9.4990621277331613,0.0013798531496569122,0.020140587464141671,0.021012206221260061,4.3919605451667444e-09,0.00090458547488161544,4.5426391538388125e-05,0.043701298738146779,9.9329501729281665e-07,2.6778710676336708e-05,0.10181783211177374,5.7583896195976057e-12,0.00066326195803615622,9.5954940173339449e-06,6.5036835749667585e-06
9.999999999999999e-10,0.19919903938775713,76.950000000000003,0.0,0.0,0.0,0.80641699050071447,9.4990442338774468,0.0014084865764909316,0.020515066837936718,0.021402769717612274,4.4735884183963979e-09,0.00092156330094427951,4.5215401181006384e-05,0.044606619527349241,9.8854588480337427e-07,2.7276674715406258e-05,0.1039477835101689,5.8664666788025903e-12,0.00069010195322641039,1.0211306868489582e-05,6.9216674528063866e-06
1.004434084163783e-09,0.19919903938775713,76.950000000000003,0.0,0.0,0.0,0.80566339329093384,9.499040759285446,0.0014140585434824909,0.020587735326697294,0.021478557198048594,4.4894279889150639e-09,0.00092485786118737159,4.5174359074932485e-05,0.044782781616757091,9.8762207052498625e-07,2.7373302691152627e-05,0.1043623544021036,5.8874391155051097e-12,0.00069538276909017244,1.0334157175166938e-05,7.0050553729803927e-06
1.0315859460490222e-09,0.1991989912108735,76.950000000000003,0.0,0.0,0.0,0.80106685537416544,9.4990196094733275,0.0014480594463542878,0.021029728946410507,0.021939505986259961,4.5857659774633231e-09,0.0009448963071998583,4.4924026547060989e-05,0.045857673862724511,9.8198730061645191e-07,2.7961004504580247e-05,0.10689276031464107,6.0149993996112075e-12,0.00072801406416552134,1.1105464746768736e-05,7.5286231993458395e-06
1.0587378079342614e-09,0.1991989435248366,76.950000000000003,0.0,0.0,0.0,0.79650120173289063,9.4989986751446089,0.0014818572277160798,0.021466631051364229,0.02239511788389326,4.6809881708365872e-09,0.00096470366557137506,4.4675379844625129e-05,0.04692601958117687,9.7639039197499301e-07,2.8541899448946133e-05,0.10940914498121539,6.1410886312656937e-12,0.00076114118347978769,1.1909732625639675e-05,8.0746032524832646e-06
1.0858896698195005e-09,0.19919889632258567,76.950000000000003,0.0,0.0,0.0,0.79196617756433385,9.4989779531994358,0.0015154532457725099,0.021898503535577457,0.022845457330378991,4.7751080489435136e-09,0.0009842827508903041,4.4428405001774815e-05,0.047987862516239405,9.708310322248053e-07,2.9116069759645984e-05,0.11191160274484216,6.2657247275111713e-12,0.00079474976895062949,1.274725729555824e-05,8.6431985521559569e-06
1.1130415317047397e-09,0.19919884959717632,76.950000000000003,0.0,0.0,0.0,0.78746153065737878,9.4989574405892956,0.0015488488476029232,0.022325407471193756,0.023290587918939346,4.8681389142375747e-09,0.001003636340253077,4.4183088195185896e-05,0.049043246054682757,9.6530891216722022e-07,2.9683596590777068e-05,0.11440022716778195,6.3889253667243513e-12,0.00082882575816302557,1.3618316431247013e-05,9.2345993478848071e-06
1.167345255475218e-09,0.19919875754967709,76.950000000000003,0.0,0.0,0.0,0.77854237255474301,9.4989170314310201,0.0016150441359465615,0.023164549947145729,0.024165472736444409,5.05098594757979e-09,0.0010416779553392395,4.369737409992952e-05,0.051134806723491598,9.5437516999352745e-07,3.0799039119601345e-05,0.11933634638428825,6.6310898152651647e-12,0.00089832514147568084,1.5462058201374274e-05,1.0486516918320444e-05
1.2162186068686484e-09,0.19919867627037985,76.950000000000003,0.0,0.0,0.0,0.77061654227434639,9.4988813495492224,0.0016739477620250941,0.023903382007716766,0.024935675845565046,5.211953769137189e-09,0.0010751713242983987,4.3265766080337987e-05,0.052995548254901256,9.4465912360897877e-07,3.1781009247888919e-05,0.12373246656440492,6.8443011420024128e-12,0.00096233788055339394,1.7238534492999881e-05,1.1692898446617988e-05
1.265091958262079e-09,0.19919859643317003,76.950000000000003,0.0,0.0,0.0,0.76278532710548541,9.4988463007493138,0.0017322224925663591,0.024627029449147835,0.02568995384624001,5.3695922405052811e-09,0.0011079756195254045,4.2839321452000605e-05,0.054836020135621139,9.3505906637327885e-07,3.2742668826020452e-05,0.12808518694742596,7.0531259788380913e-12,0.0010276592110595648,1.9127181236636066e-05,1.2975585702582915e-05
1.3139653096555094e-09,0.19919851800150348,76.950000000000003,0.0,0.0,0.0,0.75504734581444133,9.4988118689864649,0.0017898757959732151,0.025335820264507151,0.026428648576172088,5.5239728650020908e-09,0.0011401057519329399,4.2417964528207429e-05,0.056656462940905962,9.2557330496622882e-07,3.3684454054817817e-05,0.13239502598448682,7.2576592453247715e-12,0.0010942170610508961,2.1129011080386849e-05,1.4335276331396715e-05
1.36283866104894e-09,0.199198440939892,76.950000000000003,0.0,0.0,0.0,0.74740124197630575,9.4987780386831364,0.0018469150324762942,0.026030074726874963,0.027152093910833838,5.6751654761965033e-09,0.0011715762804747638,4.2001620986357584e-05,0.058457113770796827,9.1620017648182677e-07,3.4606790964054121e-05,0.13666249454044993,7.4579936205168138e-12,0.0011619420224847879,2.3244881737653421e-05,1.5772562815476936e-05
1.4117120124423704e-09,0.19919836521388418,76.950000000000003,0.0,0.0,0.0,0.73984568344266444,9.4987447947137067,0.0019033474560641575,0.026710105588954935,0.027860615966258429,5.8232382832144276e-09,0.0012024014212586055,4.1590217838668978e-05,0.060238206311985405,9.0693804777673663e-07,3.5510095673155939e-05,0.14088809603044949,7.6542196009871999e-12,0.0012307672566010141,2.5475504830534986e-05,1.728793848158816e-05
1.460585363835801e-09,0.19919829079001958,76.950000000000003,0.0,0.0,0.0,0.73237936182260521,9.4987121223896303,0.0019591802163716832,0.02737621827690161,0.028554533296103819,5.9682579156552926e-09,0.0012325950564281219,4.1183683403662262e-05,0.061999970898341646,8.9778531483578392e-07,3.6394774645358056e-05,0.14507232655346403,7.8464255573758326e-12,0.001300628402818755,2.7821454291084169e-05,1.8881803206550425e-05
1.5094587152292314e-09,0.19919821763580264,76.950000000000003,0.0,0.0,0.0,0.72500099197637546,9.4986800074451114,0.0020144203605286107,0.02802871107870351,0.029234157083308274,6.110289456778776e-09,0.0012621707428074323,4.0781947278103914e-05,0.06374263457016667,8.8874040214812349e-07,3.7261224929360125e-05,0.14921567502305388,8.0346977894034056e-12,0.0013714634909254919,3.028317435340671e-05,2.0554468844130941e-05
1.558332066622662e-09,0.1991981457196691,76.950000000000003,0.0,0.0,0.0,0.71770931152167872,9.4986484360233625,0.0020690748349682206,0.028667875327188168,0.029899791326341379,6.2493964848993043e-09,0.0012911417202599456,4.0384940309827213e-05,0.065466421132169716,8.7980176210260985e-07,3.810983439833011e-05,0.15331862329526014,8.2191205790871355e-12,0.0014432128565278778,3.2860987143131567e-05,2.2306164377609349e-05
1.6072054180160924e-09,0.19919807501095665,76.950000000000003,0.0,0.0,0.0,0.71050308035204135,9.4986173946633503,0.0021231504871977824,0.029293995577867844,0.030551733020310123,6.3856411175581375e-09,0.001319520919818366,3.9992594571336548e-05,0.067171551210221947,8.7096787440026546e-07,3.8940981984938653e-05,0.15738164629378526,8.3997762425079892e-12,0.0015158190595780585,3.5555099891668675e-05,2.4137040816763882e-05
1.656078769409523e-09,0.19919800547987448,76.950000000000003,0.0,0.0,0.0,0.70338108016690915,9.4985868702869869,0.0021766540675317845,0.029907349781771928,0.031190272333091001,6.5190840394774502e-09,0.0013473209716123886,3.9604843333731972e-05,0.068858242306918699,8.6223724547457031e-07,3.9755037902429819e-05,0.16140521213252407,8.5767451802569689e-12,0.0015892268058532288,3.8365611793817222e-05,2.6047175852017931e-05
1.7049521208029534e-09,0.19919793709747627,76.950000000000003,0.0,0.0,0.0,0.69634211401310853,9.4985568501867874,0.0022295922307889442,0.030508209453486396,0.031815692776643631,6.6497845397210004e-09,0.001374554212553021,3.9221621041434773e-05,0.070526708855983333,8.5360840792916028e-07,4.0552363863596846e-05,0.16538978223551948,8.7501059263547549e-12,0.0016633828712637471,4.1292520527416618e-05,2.8036578278529344e-05
1.753825472196384e-09,0.19919786983563323,76.950000000000003,0.0,0.0,0.0,0.6893850058374138,9.4985273220140041,0.0022819715379537434,0.031096839834516415,0.032428271373626964,6.7778005563708777e-09,0.0014012326937887707,3.8842863287752684e-05,0.072177162275534862,8.4507991999366342e-07,4.1333313298923418e-05,0.16933581145439347,8.919935195737307e-12,0.0017382360288961665,4.4335728449296368e-05,3.0105192199953805e-05
1.8026988235898145e-09,0.19919780366700746,76.950000000000003,0.0,0.0,0.0,0.68250860004994074,9.4984982737671793,0.0023337984578032716,0.031673500052069863,0.033028278819465406,6.9031886993561934e-09,0.001427368187977591,3.8468506790616375e-05,0.073809811020245933,8.3665036498438793e-07,4.2098231559058856e-05,0.17324374818331151,9.0863079305229944e-12,0.0018137369786923132,4.7495048482323636e-05,3.2252901022026841e-05
1.851572174983245e-09,0.1991977385650265,76.950000000000003,0.0,0.0,0.0,0.67571176109806852,9.4984696937810469,0.0023850793685002195,0.032238443273427543,0.033615979639986471,7.0260042825031482e-09,0.0014529721963530949,3.8098489369033184e-05,0.075424860632417351,8.2831835078049718e-07,4.2847456114770632e-05,0.17711403447154014,9.2492973449926624e-12,0.0018898382796649796,5.077020970821688e-05,3.4479531246006163e-05
1.9004455263766753e-09,0.19919767450386003,76.950000000000003,0.0,0.0,0.0,0.66899337305059503,9.4984415707158973,0.002435820559152898,0.032791916856059158,0.034191632344762649,7.146301370270922e-09,0.0014780559555736441,3.7732749920487942e-05,0.077022513791996539,8.2008250932032728e-07,4.3581316760164256e-05,0.180947106133658,9.4089749692212194e-12,0.0019664942845498985,5.4160862680726615e-05,3.6784856071922998e-05
