Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56)
1.696266583614708e-08,0.2097476441409504,76.950000000000003,0.0,0.0,0.0,0.99985501701673729,9.4999437624580008,9.6591080383171318e-06,6.6187715030112913e-05,1.1982159094764808e-05,5.5214663878302568e-05,1.4744079222104515e-10,1.3553442166360241e-11,1.2664676035717332e-07,1.0111356425720628e-06,3.0307002375832392e-12,1.1591990961609492e-08,1.0505936106831062e-08,8.650641495684075e-08,6.9278645227396523e-07
1.6991537254210028e-08,0.20974764390834186,76.950000000000003,0.0,0.0,0.0,0.99985476913518823,9.4999436654766978,9.6755232472358751e-06,6.6300314243607358e-05,1.2001268178817395e-05,5.5309865532680611e-05,1.4769159891991124e-10,1.355343888511526e-11,1.2686231771387532e-07,1.0128562934469967e-06,3.0359259028701964e-12,1.1650730839812525e-08,1.0559990225135038e-08,8.6653652432749964e-08,6.951463445760489e-07
1.7020408672272978e-08,0.20974764367573348,76.950000000000003,0.0,0.0,0.0,0.9998545212498795,9.4999435684954427,9.6919383707912223e-06,6.6412913199895138e-05,1.2020377215270448e-05,5.5405066947707539e-05,1.4794243433378517e-10,1.3553435603819285e-11,1.270778750162225e-07,1.0145769403615405e-06,3.0411514030250042e-12,1.1709668632357491e-08,1.0614229351557627e-08,8.6800889873012684e-08,6.9751024757246362e-07
1.7049280090335927e-08,0.20974764344312524,76.950000000000003,0.0,0.0,0.0,0.99985427336081045,9.4999434715142339,9.7083534089835379e-06,6.6525511898695799e-05,1.2039486204059862e-05,5.5500268123063676e-05,1.481932336042032e-10,1.3553432322472331e-11,1.2729343226421412e-07,1.0162975833104176e-06,3.0463770745526881e-12,1.1768804668733635e-08,1.0668653799138998e-08,8.6948127277628326e-08,6.9987816125221639e-07
1.7078151508398877e-08,0.20974764321051712,76.950000000000003,0.0,0.0,0.0,0.99985402546798163,9.4999433745330677,9.7247683618131893e-06,6.663811033956044e-05,1.2058595145118226e-05,5.5595469058413644e-05,1.4844408256911168e-10,1.355342904107438e-11,1.275089894578492e-07,1.0180182222880802e-06,3.0516024720783822e-12,1.1828139295443712e-08,1.0723263897083544e-08,8.7095364646596348e-08,7.0225008560373419e-07
1.7107022926461827e-08,0.209747642977909,76.950000000000003,0.0,0.0,0.0,0.99985377757139304,9.4999432775519494,9.7411832292805594e-06,6.6750708522212739e-05,1.2077704038378113e-05,5.5690669753421089e-05,1.4869489435125201e-10,1.355342575962545e-11,1.27724546597127e-07,1.0197388572889786e-06,3.0568280462956345e-12,1.1887672859048115e-08,1.0778059974650436e-08,8.7242601979916182e-08,7.046260206154275e-07
1.7135894344524776e-08,0.20974764274530103,76.950000000000003,0.0,0.0,0.0,0.99985352967104479,9.4999431805708738,9.7575980113860108e-06,6.6863306446241226e-05,1.2096812883774264e-05,5.5785870207761205e-05,1.4894572894034709e-10,1.3553422478125536e-11,1.2794010368204667e-07,1.0214594883077413e-06,3.0620534859916631e-12,1.1947405694976777e-08,1.0833042350524108e-08,8.7389839277587231e-08,7.0700596627606795e-07
1.7164765762587726e-08,0.20974764251269323,76.950000000000003,0.0,0.0,0.0,0.999853281766937,9.4999430835898462,9.7740127081299008e-06,6.6975904111357302e-05,1.2115921681242488e-05,5.5881070421113957e-05,1.4919652914634378e-10,1.3553419196574636e-11,1.2815566071260743e-07,1.0231801153390844e-06,3.0672790877815319e-12,1.2007338133168209e-08,1.0888211338171731e-08,8.7537076539608992e-08,7.0938992257459635e-07
1.7193637180650676e-08,0.20974764228008544,76.950000000000003,0.0,0.0,0.0,0.99985303385906976,9.4999429866088612,9.7904273195125905e-06,6.7088501517136785e-05,1.2135030430718546e-05,5.5976270393159673e-05,1.4944737321208827e-10,1.3553415914972763e-11,1.2837121768880846e-07,1.0249007383777221e-06,3.0725044458290046e-12,1.2067470503820174e-08,1.0943567251306871e-08,8.7684313765980871e-08,7.1177788949993171e-07
1.7222508598713625e-08,0.2097476420474779,76.950000000000003,0.0,0.0,0.0,0.9998527859474432,9.4999428896279241,9.8068418455344404e-06,6.72010986633244e-05,1.2154139132137883e-05,5.6071470123576284e-05,1.4969816862904959e-10,1.3553412633319905e-11,1.2858677461064891e-07,1.0266213574183395e-06,3.077730039879392e-12,1.2127803138758687e-08,1.0999110405190071e-08,8.7831550956702324e-08,7.1416986704092624e-07
1.7251380016776575e-08,0.2097476418148703,76.950000000000003,0.0,0.0,0.0,0.99985253803205743,9.4999427926470297,9.8232562861958049e-06,6.7313695549465487e-05,1.2173247785435791e-05,5.6166669612042007e-05,1.4994902157744401e-10,1.355340935161607e-11,1.2880233147812802e-07,1.028341972455612e-06,3.0829553192897038e-12,1.2188336370574252e-08,1.1054841115808266e-08,8.7978788111772835e-08,7.1656585518639401e-07
1.7280251434839525e-08,0.20974764158226297,76.950000000000003,0.0,0.0,0.0,0.99985229011291255,9.4999426956661832,9.8396706414970513e-06,6.7426292175338585e-05,1.2192356390547573e-05,5.6261868858233836e-05,1.5019980501116605e-10,1.3553406069861265e-11,1.2901788829124496e-07,1.0300625834842132e-06,3.0881809428154008e-12,1.2249070531808375e-08,1.1110759699101846e-08,8.8126025231191782e-08,7.1896585392513894e-07
1.7309122852902474e-08,0.20974764134965565,76.950000000000003,0.0,0.0,0.0,0.99985204219000867,9.4999425986853794,9.856084911438539e-06,6.7538888540445501e-05,1.2211464947408579e-05,5.6357067861830517e-05,1.5045066890121548e-10,1.3553402788055479e-11,1.292334450499989e-07,1.0317831904988228e-06,3.0934061328465727e-12,1.2310005954770989e-08,1.1166866470791282e-08,8.8273262314958663e-08,7.2136986324595977e-07
1.7337994270965424e-08,0.20974764111704847,76.950000000000003,0.0,0.0,0.0,0.99985179426334569,9.4999425017046217,9.8724990960206947e-06,6.7651484644519767e-05,1.2230573455942735e-05,5.6452266622452321e-05,1.5070146998956919e-10,1.3553399506198719e-11,1.2944900175438897e-07,1.0335037934931792e-06,3.0986316320943107e-12,1.2371143030457217e-08,1.1223161802352567e-08,8.8420499363072815e-08,7.2377788313565972e-07
1.7366865689028373e-08,0.2097476408844414,76.950000000000003,0.0,0.0,0.0,0.99985154633292406,9.4999424047239138,9.8889131952437845e-06,6.7764080487211185e-05,1.2249681916101642e-05,5.6547465139858575e-05,1.5095229774494155e-10,1.3553396224290988e-11,1.2966455840441448e-07,1.0352243924632995e-06,3.1038569767088089e-12,1.2432482007670337e-08,1.1279645930168364e-08,8.8567736375533829e-08,7.2618991358583178e-07
1.7395737107091323e-08,0.20974764065183443,76.950000000000003,0.0,0.0,0.0,0.99985129839874343,9.4999423077432468,9.9053272091081676e-06,6.7876676068234868e-05,1.2268790327821203e-05,5.6642663413729656e-05,1.5120309182280267e-10,1.3553392942332283e-11,1.2988011500007466e-07,1.0369449874039066e-06,3.1090824794803738e-12,1.2494023215862905e-08,1.1336319167244499e-08,8.8714973352341121e-08,7.2860595458533418e-07
1.7424608525154273e-08,0.20974764041922753,76.950000000000003,0.0,0.0,0.0,0.99985105046080447,9.4999422107626277,9.9217411376142232e-06,6.7989271387147918e-05,1.2287898691034013e-05,5.6737861443730181e-05,1.5145393208693474e-10,1.3553389660322613e-11,1.3009567154136859e-07,1.0386655783094544e-06,3.1143077264183807e-12,1.2555767001499055e-08,1.1393181842749195e-08,8.8862210293494149e-08,7.310260061224389e-07
1.7453479943217222e-08,0.20974764018662082,76.950000000000003,0.0,0.0,0.0,0.99985080251910685,9.4999421137820494,9.9381549807623226e-06,6.8101866443667983e-05,1.2307007005672651e-05,5.6833059229523876e-05,1.5170473770646396e-10,1.3553386378261972e-11,1.3031122802829557e-07,1.0403861651743919e-06,3.1195331364547369e-12,1.2617713711100485e-08,1.1450234285905393e-08,8.9009447198992319e-08,7.3345006818540024e-07
1.7482351361280172e-08,0.20974763995401424,76.950000000000003,0.0,0.0,0.0,0.9998505545736508,9.4999420168015227,9.9545687385528366e-06,6.821446123738785e-05,1.2326115271671872e-05,5.6928256770785963e-05,1.5195556449592387e-10,1.3553383096150365e-11,1.3052678446085464e-07,1.0421067479933502e-06,3.1247584203065501e-12,1.2679863680059626e-08,1.1507476815362415e-08,8.9156684068835099e-08,7.3587814076283938e-07
1.751122277934312e-08,0.2097476397214076,76.950000000000003,0.0,0.0,0.0,0.99985030662443641,9.4999419198210369,9.9709824109861143e-06,6.832705576801496e-05,1.2345223488967485e-05,5.7023454067196419e-05,1.5220635924549295e-10,1.3553379813987794e-11,1.3074234083904509e-07,1.0438273267610459e-06,3.1299838536852025e-12,1.2742217238278063e-08,1.1564909744552853e-08,8.9303920903021909e-08,7.3831022384354869e-07
1.754009419740607e-08,0.20974763948880124,76.950000000000003,0.0,0.0,0.0,0.99985005867146381,9.499941822840599,9.9873959980625199e-06,6.8439650035130581e-05,1.2364331657495266e-05,5.7118651118435642e-05,1.524571947524564e-10,1.3553376531774256e-11,1.3095789716286604e-07,1.0455479014721921e-06,3.135209059352477e-12,1.2804774715916527e-08,1.1622533387155602e-08,8.9451157701552205e-08,7.4074631741629885e-07
1.756896561546902e-08,0.20974763925619488,76.950000000000003,0.0,0.0,0.0,0.99984981071473333,9.4999417258602019,1.0003809499782418e-05,6.8552244038473095e-05,1.238343977719066e-05,5.7213847924181595e-05,1.5270798494659296e-10,1.3553373249509766e-11,1.3117345343231676e-07,1.0472684721214756e-06,3.1404344832448189e-12,1.2867536444763781e-08,1.1680348058396312e-08,8.9598394464425458e-08,7.4318642146979276e-07
1.759783703353197e-08,0.20974763902358864,76.950000000000003,0.0,0.0,0.0,0.99984956275424453,9.4999416288798564,1.0020222916146158e-05,6.8664837777595173e-05,1.240254784798897e-05,5.7309044484112482e-05,1.529588286181863e-10,1.3553369967194298e-11,1.3138900964739638e-07,1.0489890387035721e-06,3.1456596135217695e-12,1.293050275737293e-08,1.1738354074226913e-08,8.9745631191641085e-08,7.4563053599269564e-07
1.762670845159492e-08,0.2097476387909826,76.950000000000003,0.0,0.0,0.0,0.99984931478999794,9.4999415318995499,1.0036636247154112e-05,6.8777431252266694e-05,1.2421655869825503e-05,5.740424079790542e-05,1.5320960756316963e-10,1.355336668482789e-11,1.3160456580810416e-07,1.0507096012131562e-06,3.1508850625150945e-12,1.2993673986248042e-08,1.1796551750552732e-08,8.9892867883198545e-08,7.4807866097366138e-07
1.765557986965787e-08,0.2097476385583766,76.950000000000003,0.0,0.0,0.0,0.99984906682199359,9.499941434919295,1.0053049492806636e-05,6.8890024461999835e-05,1.244076384263562e-05,5.7499436865239086e-05,1.5346046131488071e-10,1.3553363402410497e-11,1.3182012191443921e-07,1.0524301596449083e-06,3.1561101074117508e-12,1.3057050463661577e-08,1.1854941403059151e-08,9.0040104539097254e-08,7.5053079640133984e-07
1.768445128772082e-08,0.20974763832577076,76.950000000000003,0.0,0.0,0.0,0.99984881885023158,9.4999413379390791,1.0069462653104154e-05,6.9002617406518232e-05,1.2459871766343255e-05,5.7594632685733893e-05,1.5371125658563447e-10,1.3553360119942171e-11,1.3203567796640061e-07,1.0541507139925668e-06,3.1613354385825748e-12,1.3120632580564516e-08,1.1913523403180831e-08,9.0187341159336604e-08,7.5298694226235828e-07
1.771332270578377e-08,0.209747638093165,76.950000000000003,0.0,0.0,0.0,0.99984857087471202,9.4999412409589148,1.0085875728046937e-05,6.911521008547795e-05,1.2478979640900017e-05,5.7689828259149135e-05,1.5396207661730541e-10,1.3553356837422879e-11,1.3225123396398777e-07,1.0558712642521497e-06,3.1665606248642864e-12,1.3184420585731986e-08,1.1972297987274085e-08,9.0334577743916171e-08,7.5544709854819778e-07
1.774219412384672e-08,0.20974763786055933,76.950000000000003,0.0,0.0,0.0,0.99984832289543479,9.4999411439787895,1.0102288717635346e-05,6.9227802498589966e-05,1.2498087466241806e-05,5.7785023585165271e-05,1.5421286526513914e-10,1.3553353554852642e-11,1.3246678990719983e-07,1.0575918104183803e-06,3.1717859570036541e-12,1.3248414808579263e-08,1.2031265468309811e-08,9.0481814292835373e-08,7.5791126524756886e-07
1.777106554190967e-08,0.2097476376279537,76.950000000000003,0.0,0.0,0.0,0.99984807491240024,9.4999410469987158,1.0118701621869753e-05,6.9340394645416888e-05,1.2517195242301231e-05,5.7880218663446909e-05,1.5446369683454127e-10,1.355335027223144e-11,1.3268234579603601e-07,1.0593123524857136e-06,3.1770110501826395e-12,1.3312615595531193e-08,1.2090426175419454e-08,9.0629050806093668e-08,7.6037944234858743e-07
1.7799936959972618e-08,0.20974763739534832,76.950000000000003,0.0,0.0,0.0,0.99984782692560836,9.4999409500186811,1.0135114440750535e-05,6.9452986525670886e-05,1.2536302969010885e-05,5.7975413493657838e-05,1.5471449612020949e-10,1.3553346989559295e-11,1.3289790163049542e-07,1.0610328904485984e-06,3.1822362938097566e-12,1.3377023293070134e-08,1.2149780437789115e-08,9.0776287283690485e-08,7.628516298393527e-07
1.7828808378035568e-08,0.20974763716274294,76.950000000000003,0.0,0.0,0.0,0.99984757893505949,9.4999408530386962,1.0151527174278057e-05,6.9565578138948596e-05,1.2555410646305521e-05,5.807060807547332e-05,1.5496531505207011e-10,1.3553343706836196e-11,1.331134574105773e-07,1.0627534243016668e-06,3.1874614189866e-12,1.3441638236550396e-08,1.2209328574032419e-08,9.0923523725625231e-08,7.6532782770833452e-07
1.7857679796098517e-08,0.20974763693013776,76.950000000000003,0.0,0.0,0.0,0.9998473309407534,9.4999407560587539,1.0167939822452676e-05,6.9678169484953855e-05,1.2574518274120965e-05,5.8165802408573379e-05,1.552161041235193e-10,1.3553340424062156e-11,1.3332901313628081e-07,1.0644739540396357e-06,3.1926866819939574e-12,1.3506460755836006e-08,1.2269070897546792e-08,9.1070760131897401e-08,7.6780803594417726e-07
1.7886551214161467e-08,0.20974763669753269,76.950000000000003,0.0,0.0,0.0,0.99984708294269031,9.4999406590788595,1.0184352385274754e-05,6.9790760563272986e-05,1.259362585239299e-05,5.8260996492638413e-05,1.55466931065279e-10,1.355333714123716e-11,1.3354456880760509e-07,1.0661944796572195e-06,3.1979117321763228e-12,1.3571491181050052e-08,1.2329007721975871e-08,9.1217996502506401e-08,7.7029225453550314e-07
1.7915422632224417e-08,0.20974763646492758,76.950000000000003,0.0,0.0,0.0,0.99984683494087057,9.4999405620990078,1.0200764862744648e-05,6.9903351373638462e-05,1.2612733381057052e-05,5.8356190327346448e-05,1.5571771579734735e-10,1.3553333858361229e-11,1.3376012442454943e-07,1.0679150011491058e-06,3.2031369840437949e-12,1.3636729843943422e-08,1.2389139362509851e-08,9.1365232837451687e-08,7.7278048347086643e-07
1.7944294050287366e-08,0.20974763623232268,76.950000000000003,0.0,0.0,0.0,0.99984658693529394,9.4999404651192005,1.021717725486272e-05,7.001594191560988e-05,1.2631840860048462e-05,5.8451383912375706e-05,1.559685502343959e-10,1.355333057543434e-11,1.3397567998711291e-07,1.0696355185099697e-06,3.208361961824026e-12,1.3702177077031189e-08,1.2449466135065044e-08,9.1512469136732743e-08,7.752727227387823e-07
1.7973165468350316e-08,0.2097476359997179,76.950000000000003,0.0,0.0,0.0,0.99984633892596064,9.4999403681394412,1.0233589561629331e-05,7.0128532188948838e-05,1.2650948289302537e-05,5.8546577247403392e-05,1.5621932439901329e-10,1.3553327292456518e-11,1.3419123549529486e-07,1.0713560317344878e-06,3.2135872346965688e-12,1.3767833212779377e-08,1.2509988355511145e-08,9.1659705400348975e-08,7.7776897232775568e-07
1.8002036886413265e-08,0.20974763576711322,76.950000000000003,0.0,0.0,0.0,0.9998460909128708,9.4999402711597245,1.0250001783044841e-05,7.0241122193177337e-05,1.2670055668754643e-05,5.864177033210815e-05,1.5647016811330947e-10,1.3553324009427748e-11,1.3440679094909436e-07,1.0730765408173393e-06,3.2188121307837092e-12,1.3833698583422338e-08,1.2570706339497857e-08,9.1806941628299812e-08,7.8026923222628682e-07
1.8030908304476215e-08,0.20974763553450865,76.950000000000003,0.0,0.0,0.0,0.99984584289602452,9.4999401741800558,1.0266413919109674e-05,7.0353711928009785e-05,1.2689162998328722e-05,5.8736963166110495e-05,1.567209573660282e-10,1.355332072634805e-11,1.3462234634851047e-07,1.0747970457522655e-06,3.2240372918044473e-12,1.3899773579866177e-08,1.2631620458417819e-08,9.1954177820584645e-08,7.8277350242082753e-07
1.8059779722539165e-08,0.20974763530190418,76.950000000000003,0.0,0.0,0.0,0.99984559487542191,9.4999400772004297,1.0282825969824104e-05,7.0466301393108061e-05,1.2708270277976385e-05,5.8832155749169721e-05,1.569717696055755e-10,1.3553317443217397e-11,1.3483790169354265e-07,1.0765175465352824e-06,3.2292623169786128e-12,1.3966058450857423e-08,1.2692730948600554e-08,9.2101413977203053e-08,7.8528178290274697e-07
1.8088651140602114e-08,0.2097476350692998,76.950000000000003,0.0,0.0,0.0,0.99984534685106286,9.4999399802208515,1.0299237935188485e-05,7.057889058817924e-05,1.272737750763355e-05,5.8927348080966313e-05,1.5722255259467953e-10,1.355331416003582e-11,1.3505345698419005e-07,1.0782380431611166e-06,3.2344874765628358e-12,1.4032553525773428e-08,1.2754038122981457e-08,9.2248650098154491e-08,7.8779407366060766e-07
1.8117522558665064e-08,0.2097476348366955,76.950000000000003,0.0,0.0,0.0,0.99984509882294781,9.499939883241316,1.0315649815203196e-05,7.06914795127912e-05,1.2746484687232826e-05,5.9022540161164927e-05,1.5747337546721717e-10,1.3553310876803298e-11,1.3526901222045182e-07,1.0799585356242206e-06,3.2397124128558827e-12,1.4099259150999115e-08,1.2815542310654584e-08,9.2395886183438338e-08,7.9031037468237019e-07
1.8146393976728014e-08,0.2097476346040914,76.950000000000003,0.0,0.0,0.0,0.99984485079107677,9.4999397862618284,1.0332061609868612e-05,7.0804068166650867e-05,1.2765591816706817e-05,5.9117731989429414e-05,1.5772416825193313e-10,1.3553307593519847e-11,1.3548456740232711e-07,1.0816790239190472e-06,3.2449374878233814e-12,1.4166175672976854e-08,1.2877243840768591e-08,9.254312223305409e-08,7.9283068595597735e-07
1.8175265394790963e-08,0.20974763437148733,76.950000000000003,0.0,0.0,0.0,0.99984460275544962,9.4999396892823835,1.0348473319185097e-05,7.0916656549358564e-05,1.278469889599028e-05,5.9212923565435055e-05,1.5797497926450474e-10,1.3553304310185458e-11,1.3570012252981511e-07,1.0833995080402266e-06,3.2501624515149213e-12,1.42333034270222e-08,1.2939143031900803e-08,9.26903582470011e-08,7.9535500746974911e-07
1.8204136812853913e-08,0.20974763413888345,76.950000000000003,0.0,0.0,0.0,0.99984435471606681,9.4999395923029866,1.0364884943153009e-05,7.1029244660614712e-05,1.280380592501905e-05,5.9308114888861922e-05,1.5822576244381205e-10,1.3553301026800145e-11,1.3591567760291509e-07,1.0851199879824781e-06,3.2553875421499693e-12,1.4300642742961005e-08,1.3001240197412907e-08,9.2837594225278918e-08,7.9788333921218126e-07
1.8233008230916863e-08,0.20974763390627965,76.950000000000003,0.0,0.0,0.0,0.999844106672928,9.4999394953236322,1.0381296481772705e-05,7.1141832500010391e-05,1.2822912903728911e-05,5.9403305959390419e-05,1.5847658080663236e-10,1.3553297743363892e-11,1.3613123262162611e-07,1.0868404637405152e-06,3.2606124337824479e-12,1.4368193950878098e-08,1.3063535650912707e-08,9.2984830167886894e-08,8.004156811717476e-07
1.8261879648979812e-08,0.2097476336736759,76.950000000000003,0.0,0.0,0.0,0.99984385862603387,9.4999393983443223,1.0397707935044552e-05,7.1254420067272503e-05,1.2842019832055323e-05,5.9498496776698661e-05,1.587273598462804e-10,1.3553294459876722e-11,1.3634678758594747e-07,1.0885609353090259e-06,3.2658375117107226e-12,1.4435957382485864e-08,1.3126029707554337e-08,9.3132066074824565e-08,8.0295203333685329e-07
1.8290751067042762e-08,0.20974763344107228,76.950000000000003,0.0,0.0,0.0,0.99984361057538407,9.4999393013650604,1.0414119302968901e-05,7.1367007361967125e-05,1.2861126709933603e-05,5.9593687340464869e-05,1.5897818508033982e-10,1.3553291176338613e-11,1.3656234249587826e-07,1.0902814026826876e-06,3.2710623336888386e-12,1.4503933370260735e-08,1.3188722683217922e-08,9.3279301946091324e-08,8.0549239569586425e-07
1.831962248510571e-08,0.2097476332084688,76.950000000000003,0.0,0.0,0.0,0.99984336252097883,9.4999392043858411,1.0430530585546123e-05,7.147959438384825e-05,1.2880233537299081e-05,5.9688877650366304e-05,1.5922895418550128e-10,1.3553287892749582e-11,1.367778973514178e-07,1.0920018658561762e-06,3.2762874287850667e-12,1.4572122246630046e-08,1.3251614893736942e-08,9.3426537781686627e-08,8.0803676823713619e-07
1.834849390316866e-08,0.20974763297586543,76.950000000000003,0.0,0.0,0.0,0.99984311446281826,9.4999391074066697,1.0446941782776569e-05,7.1592181132446934e-05,1.2899340314087123e-05,5.9784067706081615e-05,1.5947978794852301e-10,1.3553284609109623e-11,1.3699345215256518e-07,1.0937223248241725e-06,3.2815121724676199e-12,1.4640524343789435e-08,1.3314706654724828e-08,9.3573773581609917e-08,8.1058515094901978e-07
1.837736532123161e-08,0.20974763274326216,76.950000000000003,0.0,0.0,0.0,0.99984286640090247,9.499939010427541,1.0463352894660608e-05,7.1704767607557653e-05,1.2918447040233125e-05,5.9879257507288219e-05,1.5973054391431844e-10,1.3553281325418751e-11,1.3720900689931959e-07,1.0954427795813581e-06,3.2867373011983418e-12,1.4709139993827252e-08,1.3377998281693074e-08,9.3721009345860641e-08,8.1313754381985676e-07
1.840623673929456e-08,0.209747632510659,76.950000000000003,0.0,0.0,0.0,0.99984261833523158,9.4999389134484602,1.047976392119866e-05,7.1817353808634388e-05,1.2937553715661035e-05,5.9974447053607985e-05,1.5998135850332986e-10,1.3553278041676946e-11,1.3742456159168017e-07,1.0971632301214748e-06,3.2919621097088378e-12,1.477796958762449e-08,1.3441490146011172e-08,9.3868245074438188e-08,8.1569394683590848e-07
1.843510815735751e-08,0.2097476322780559,76.950000000000003,0.0,0.0,0.0,0.99984237026580591,9.4999388164694221,1.0496174862390996e-05,7.1929939735501582e-05,1.2956660340322469e-05,6.0069636344799368e-05,1.6023214658235718e-10,1.3553274757884231e-11,1.3764011622964623e-07,1.0988836764405393e-06,3.2971870380643641e-12,1.4847013373909903e-08,1.3505182483992175e-08,9.4015480767342095e-08,8.1825435998842212e-07
1.846397957542046e-08,0.20974763204545296,76.950000000000003,0.0,0.0,0.0,0.99984212219262503,9.4999387194904283,1.0512585718237978e-05,7.2042525387756804e-05,1.2975766914153345e-05,6.0164825380543503e-05,1.6048296551893323e-10,1.3553271474040582e-11,1.3785567081321699e-07,1.1006041185332778e-06,3.3024117897232007e-12,1.4916271682027445e-08,1.3569075608540335e-08,9.4162716424571833e-08,8.2081878326579999e-07
1.849285099348341e-08,0.20974763181285014,76.950000000000003,0.0,0.0,0.0,0.99984187411568948,9.4999386225114826,1.0528996488739977e-05,7.2155110765113068e-05,1.2994873437086286e-05,6.0260014160504294e-05,1.607337393528809e-10,1.3553268190146034e-11,1.3807122534239162e-07,1.1023245563941443e-06,3.3076367572587897e-12,1.4985744858320704e-08,1.3633169848711015e-08,9.4309952046126794e-08,8.2338721665583329e-07
1.852172241154636e-08,0.20974763158024737,76.950000000000003,0.0,0.0,0.0,0.99984162603499926,9.4999385255325794,1.054540717389737e-05,7.2267695867130443e-05,1.3013979909053899e-05,6.0355202684346399e-05,1.6098454495525271e-10,1.3553264906200559e-11,1.382867798171692e-07,1.1040449900175915e-06,3.3128615433696471e-12,1.5055433249188292e-08,1.3697465533611893e-08,9.4457187632006434e-08,8.2595966014629689e-07
1.855059382960931e-08,0.20974763134764474,76.950000000000003,0.0,0.0,0.0,0.9998413779505545,9.4999384285537243,1.0561817773710522e-05,7.2380280693510734e-05,1.3033086329990955e-05,6.0450390951744609e-05,1.6123532924395398e-10,1.3553261622204174e-11,1.3850233423754901e-07,1.1057654193982515e-06,3.3180864223388433e-12,1.5125337189902619e-08,1.3761962981779879e-08,9.4604423182210198e-08,8.2853611372534694e-07
1.8579465247672258e-08,0.20974763111504222,76.950000000000003,0.0,0.0,0.0,0.99984112986235507,9.4999383315749117,1.057822828817979e-05,7.2492865243857746e-05,1.3052192699833298e-05,6.0545578962379548e-05,1.6148614282220146e-10,1.3553258338156867e-11,1.3871788860353022e-07,1.1074858445308426e-06,3.3233111326771959e-12,1.5195457010247247e-08,1.382666250653709e-08,9.4751658696737543e-08,8.3111657738131906e-07
1.8608336665735208e-08,0.20974763088243986,76.950000000000003,0.0,0.0,0.0,0.99984088177040142,9.4999382345961472,1.0594638717305537e-05,7.2605449517894804e-05,1.3071299018516713e-05,6.0640766715931001e-05,1.6173691645632567e-10,1.3553255054058657e-11,1.3893344291511204e-07,1.1092062654100799e-06,3.3285360320772632e-12,1.526579304026461e-08,1.3891564421451571e-08,9.4898894175587899e-08,8.3370105110252631e-07
1.8637208083798157e-08,0.2097476306498375,76.950000000000003,0.0,0.0,0.0,0.99984063367469322,9.4999381376174252,1.0611049061088119e-05,7.2718033515192578e-05,1.3090405285976678e-05,6.073595421207789e-05,1.6198773200014857e-10,1.3553251769909527e-11,1.3914899717229358e-07,1.1109266820306533e-06,3.3337606976315696e-12,1.5336345611624819e-08,1.3956669041637925e-08,9.5046129618760686e-08,8.362895348772124e-07
1.8666079501861107e-08,0.20974763041723535,76.950000000000003,0.0,0.0,0.0,0.99984038557523114,9.4999380406387477,1.0627459319527898e-05,7.283061723549662e-05,1.3109511502148511e-05,6.083114145049757e-05,1.6223849549962618e-10,1.3553248485709497e-11,1.3936455137507412e-07,1.1126470943872386e-06,3.3389856146744845e-12,1.5407115056761594e-08,1.4021976682936209e-08,9.5193365026255425e-08,8.3888202869358144e-07
1.8694950919924057e-08,0.20974763018463327,76.950000000000003,0.0,0.0,0.0,0.99984013747201483,9.4999379436601181,1.0643869492625235e-05,7.2943200678346143e-05,1.3128617666967551e-05,6.0926328430868452e-05,1.6248931936880957e-10,1.3553245201458552e-11,1.395801055234528e-07,1.1143675024745131e-06,3.3442102025089645e-12,1.5478101708059875e-08,1.4087487661140263e-08,9.5340600398071483e-08,8.4147853253982697e-07
1.8723822337987006e-08,0.20974762995203128,76.950000000000003,0.0,0.0,0.0,0.99983988936504453,9.4999378466815312,1.0660279580380493e-05,7.3055783843525851e-05,1.3147723780369175e-05,6.1021515152867932e-05,1.6274007090584373e-10,1.3553241917156708e-11,1.3979565961742889e-07,1.1160879062871585e-06,3.3494351465305056e-12,1.5549305897672412e-08,1.4153202291823278e-08,9.5487835734208355e-08,8.4407904640413848e-07
1.8752693756049956e-08,0.20974762971942942,76.950000000000003,0.0,0.0,0.0,0.99983964125432057,9.4999377497029922,1.0676689582794093e-05,7.3168366730499472e-05,1.316682984227735e-05,6.1116701616117881e-05,1.6299087686949913e-10,1.3553238632803955e-11,1.4001121365700134e-07,1.1178083058189172e-06,3.3546597920329478e-12,1.5620728016409626e-08,1.4219120946288349e-08,9.5635071034665381e-08,8.4668357027260177e-07
1.8781565174112906e-08,0.2097476294868277,76.950000000000003,0.0,0.0,0.0,0.99983939313984271,9.4999376527244959,1.0693099499866309e-05,7.3280949339085496e-05,1.3185935852643696e-05,6.1211887820376888e-05,1.632416580931521e-10,1.3553235348400302e-11,1.4022676764216959e-07,1.1195287010658061e-06,3.3598845478544888e-12,1.5692368312956893e-08,1.4285243860807693e-08,9.578230629944215e-08,8.4929210413635294e-07
1.8810436592175855e-08,0.2097476292542259,76.950000000000003,0.0,0.0,0.0,0.9998391450216112,9.4999375557460439,1.0709509331597494e-05,7.3393531668885506e-05,1.3205041811404146e-05,6.1307073765326042e-05,1.6349246797062705e-10,1.3553232063945741e-11,1.4044232157293283e-07,1.121249092022553e-06,3.3651091382513436e-12,1.5764227116610673e-08,1.4351571348240989e-08,9.5929541528538119e-08,8.5190464798364673e-07
