Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054)
5.0408170877341273e-08,0.31552771836315613,76.950000000000003,0.0,0.0,0.0,5.7824393941862943e-05,9.4999778007122853,0.0019003566546780357,0.011271026209717129,5.716726072967448e-10,9.834435599211674e-12,1.1864370130698341e-09,6.9600222883510653e-07,0.03644003836048787,6.9919641357881465e-06,5.2017369677935985e-20,2.4774532274185384e-08,0.00040372149590713204,0.90810728476161573,0.00087304652339038468,2.8211709185010231e-14,1.3719982721847259e-12,1.5903616904356748e-07,1.7742506246308761e-12,0.00029631266683810212,1.5192374588219982e-10,0.019227366632656173,0.019802041590820753,2.3315567081289018e-06,1.2357183826420191e-06,1.7653875173219593e-09,0.0071988212142196717,1.7361530632359595e-06,4.5981289439854256e-07,2.7796361051401925e-06,1.7749530607013504e-06,4.8733880287928584e-06,0.00023230024162829355,0.01244887773671746,1.064694855886841e-11,4.0389182948718919e-12,1.2970739714399393e-06,4.2596572340081561e-07,7.4821023913255372e-09,0.00011250528401387995,0.00035556791634912705,5.047396380345705e-05,5.9269389173006842e-07,4.5518424340617256e-06,3.3810459257439768e-07,4.1207378471119345e-06,4.4542010396869319e-08,3.6089543930157919e-08,2.2658017031323378e-06,2.0901995387577833e-06,1.3845479101981485e-06,3.6901549635754191e-08,1.2336264720714681e-08,7.4367395139178548e-07,6.5500886417425497e-09,0.00018265259768086403,3.4765102245836209e-10,3.6209917376018765e-08,0.0005112821144292012,4.3052357503490306e-08,5.3648476611404746e-07,7.9124982052006595e-08,2.2201296375026588e-07,9.2258264110394816e-09,2.1009080206968209e-09,4.1522049146738153e-15,6.6380449343732603e-09,9.6493765852803683e-06,2.3616807363019095e-08
5.075241980490617e-08,0.3155277182319095,76.950000000000003,0.0,0.0,0.0,5.7357711836359144e-05,9.4999778027082389,0.0018921066124436652,0.011227682515233145,5.5913698443289614e-10,9.6186664599345981e-12,1.181874468880763e-09,6.8848617917027353e-07,0.035968168316902527,6.9650759417965323e-06,5.0876100004322215e-20,2.3786928141110491e-08,0.00040593331652481518,0.90856954596522133,0.00087307777753389793,2.8103218653033591e-14,1.3795136906063342e-12,1.5990859361131473e-07,1.7697343053629173e-12,0.00029646405338420024,1.5176614900077512e-10,0.019227287705841874,0.019802041797608402,2.331547138661197e-06,1.2357133107661571e-06,1.7662861751445518e-09,0.0072322803413695643,1.7442224784741743e-06,4.6195010276875437e-07,2.7796130649023632e-06,1.7832040300778336e-06,4.8960958999877023e-06,0.00023234037475383326,0.012465875793431478,1.0696441510474407e-11,4.0576934374426695e-12,1.2987066201616103e-06,4.2653268488637026e-07,7.4860857170658304e-09,0.00011302230189087486,0.00035720601739436692,5.0473427839798057e-05,5.9545673644839354e-07,4.5387613503973011e-06,3.3778509820687807e-07,4.1180549635194919e-06,4.4749677143506512e-08,3.6066057591837559e-08,2.2842735938270698e-06,2.1042682377712584e-06,1.3836492048416807e-06,3.720239349950202e-08,1.232826334774297e-08,7.4855107153608332e-07,6.5931593905368166e-09,0.00018384069784258269,3.5049058159090473e-10,3.6376818771037519e-08,0.00051663404952846095,4.3503016098874428e-08,5.4092965168255478e-07,7.9953238356999762e-08,2.2433708499519782e-07,9.3022720138700969e-09,2.1182441598812597e-09,4.1956718703108162e-15,6.6945860951332268e-09,9.731588405526909e-06,2.3725664464091167e-08
5.1096668732471064e-08,0.31552771810624297,76.950000000000003,0.0,0.0,0.0,5.6896411672618838e-05,9.4999778046967975,0.0018838921031350013,0.011184510215172135,5.4738519031046558e-10,9.4163977406418049e-12,1.1773299663952647e-09,6.8107481337855463e-07,0.035502892489066927,6.9382940719494336e-06,4.9806238230431598e-20,2.2838693714362963e-08,0.00040813797550063848,0.90902524009755747,0.00087310875643004224,2.7995157125536862e-14,1.3870047767615714e-12,1.6077819384579416e-07,1.7653477170482595e-12,0.00029661328941810286,1.5161637392358343e-10,0.019227211968295969,0.019802042002024629,2.3315379558906621e-06,1.2357084438325022e-06,1.7671720662632471e-09,0.0072655714986600015,1.7522513840033314e-06,4.6407658201936587e-07,2.7795909557426729e-06,1.7914135781978582e-06,4.9186897713152261e-06,0.0002323788891872426,0.012482798550044947,1.0745685999094317e-11,4.0763743255891243e-12,1.3003332297176093e-06,4.2709726122620695e-07,7.4901050704335159e-09,0.00011353983214944978,0.00035884573965316901,5.0472913521468419e-05,5.982057107856759e-07,4.5256975577630472e-06,3.3746834237531017e-07,4.1153573776532812e-06,4.4956309100968026e-08,3.6042442123701844e-08,2.3027557940215669e-06,2.1182802757715041e-06,1.3827453758775601e-06,3.7503405286484246e-08,1.2320215917695105e-08,7.5340627607335206e-07,6.6360381659311466e-09,0.00018502915180126933,3.5333172356558263e-10,3.6543885459610466e-08,0.00052199685991717332,4.3954590447796865e-08,5.4537606267867815e-07,8.0783177710860671e-08,2.2666592975476483e-07,9.3787438748839447e-09,2.1355857665640742e-09,4.23922716763576e-15,6.7511578134683468e-09,9.813844804072259e-06,2.3834629374522575e-08
5.144091766003596e-08,0.3155277179859311,76.950000000000003,0.0,0.0,0.0,5.6440423611634562e-05,9.4999778066779896,0.0018757129781420416,0.011141508613287741,5.3633132165387881e-10,9.2261495423766085e-12,1.1728034323052243e-09,6.73766668324242e-07,0.035044118612174442,6.9116180943143092e-06,4.8799956703537261e-20,2.1928259571254368e-08,0.00041033548784209366,0.9094744586425374,0.00087313946330356163,2.7887522860196016e-14,1.3944715816264764e-12,1.6164497565926396e-07,1.7610859194155011e-12,0.00029676040489829119,1.5147362387336293e-10,0.019227139291391346,0.019802042204183964,2.3315291442214854e-06,1.2357037735918303e-06,1.7680453685362168e-09,0.0072986955635272691,1.7602399914547601e-06,4.6619238819782423e-07,2.7795697401030165e-06,1.7995819214370623e-06,4.9411702382934809e-06,0.00023241585022113113,0.012499646984868927,1.0794683322525129e-11,4.0949614516871013e-12,1.301953877021564e-06,4.2765948324450986e-07,7.4941599137684449e-09,0.00011405787274905652,0.00036048707670705048,5.0472419976151655e-05,6.0094088719979508e-07,4.5126524557149009e-06,3.3715426188122848e-07,4.1126462337567e-06,4.5161911643501563e-08,3.6018707561408258e-08,2.3212478347607965e-06,2.1322358226417946e-06,1.381836815509628e-06,3.7804577358838653e-08,1.2312125942197315e-08,7.5823964693864182e-07,6.6787256809697182e-09,0.00018621797192910821,3.5617437631089719e-10,3.6711116786021555e-08,0.00052737033673398639,4.4407062963307604e-08,5.4982389502223152e-07,8.1614767790881805e-08,2.2899940732113782e-07,9.4552402038292256e-09,2.1529324392849905e-09,4.2828691101881539e-15,6.8077586619115841e-09,9.8961437040186247e-06,2.3943701666858878e-08
5.1785166587600854e-08,0.3155277178707564,76.950000000000003,0.0,0.0,0.0,5.5989678764084451e-05,9.4999778086518383,0.0018675690894141344,0.011098677016267409,5.259002470262587e-10,9.0466275484156442e-12,1.1682947936303772e-09,6.6656030133948624e-07,0.034591755712874442,6.8850475788090831e-06,4.7850409384229051e-20,2.1054118850838917e-08,0.0004125258686304645,0.90991729180548786,0.00087316990133317729,2.778031412162488e-14,1.4019141564248817e-12,1.6250894499318062e-07,1.7569441678852644e-12,0.00029690542936454265,1.5133720080566249e-10,0.019227069551682671,0.019802042404189382,2.3315206886887874e-06,1.2356992921109997e-06,1.7689062573295253e-09,0.0073316534085787113,1.7681885112772009e-06,4.6829757704285863e-07,2.7795493819388192e-06,1.8077092749809565e-06,4.9635378931632979e-06,0.00023245132051442181,0.012516422062459299,1.0843434771558141e-11,4.1134553053944691e-12,1.3035686379042502e-06,4.2821938133193526e-07,7.4982497167953619e-09,0.00011457642168344505,0.00036213002224545722,5.0471946366579278e-05,6.036623377498752e-07,4.4996273768956334e-06,3.3684279579312509e-07,4.1099226274145399e-06,4.5366490115987035e-08,3.5994863513893121e-08,2.3397492512610685e-06,2.1461350526150342e-06,1.3809238992806294e-06,3.810590214667419e-08,1.2303996783736835e-08,7.6305126712247523e-07,6.7212226580985078e-09,0.00018740717034759928,3.5901846839408687e-10,3.6878512105725434e-08,0.00053275427284958697,4.4860416204116113e-08,5.542730455757396e-07,8.2447976541974313e-08,2.3133742773900175e-07,9.5317592266758352e-09,2.1702837802115758e-09,4.3265960155737445e-15,6.8643872257567032e-09,9.9784830470045666e-06,2.4052880920703676e-08
5.212941551516575e-08,0.315527717760511,76.950000000000003,0.0,0.0,0.0,5.5544109177193221e-05,9.4999778106183772,0.0018594602894587762,0.011056014733719715,5.1602622431213993e-10,8.8766992105451976e-12,1.1638039777220939e-09,6.5945428993623662e-07,0.034145714091193026,6.8585820971783339e-06,4.6951605885027514e-20,2.0214824760284269e-08,0.00041470913301904302,0.91035382853103908,0.00087320007365232369,2.7673529181347588e-14,1.409332552622516e-12,1.6337010781749366e-07,1.7529179057794768e-12,0.00029704839194378944,1.5120649275874706e-10,0.019227002630698306,0.019802042602133765,2.3315125749246793e-06,1.2356949917562132e-06,1.7697549055420323e-09,0.0073644459016210641,1.7760971527419037e-06,4.7039220398463341e-07,2.7795298466582258e-06,1.8157958528334118e-06,4.9857933249075896e-06,0.0002324853601985768,0.012533124733811638,1.089194163002938e-11,4.1318563736682207e-12,1.3051775871289905e-06,4.2877698545170957e-07,7.5023739565113946e-09,0.00011509547697991243,0.00036377457006339539,5.0471491889136375e-05,6.0637013409856415e-07,4.4866235897657774e-06,3.3653388535807229e-07,4.1071876075158268e-06,4.5570049834228406e-08,3.5970919180582986e-08,2.3582595828799267e-06,2.1599781440366896e-06,1.3800069867442102e-06,3.8407372147589496e-08,1.229583166167705e-08,7.6784122059568874e-07,6.7635298285015983e-09,0.00018859675893239631,3.6186392901626342e-10,3.704607078514906e-08,0.00053814846285447991,4.5314632873508161e-08,5.5872341213747202e-07,8.3282772174841721e-08,2.3367990180048343e-07,9.6082991855057841e-09,2.187639395109979e-09,4.3704062153742031e-15,6.9210421029702126e-09,1.0060860793068603e-05,2.4162166722517683e-08
5.2473664442730644e-08,0.3155277176549947,76.950000000000003,0.0,0.0,0.0,5.510364782177597e-05,9.4999778125776331,0.0018513864313403955,0.011013521078161784,5.0665169622999648e-10,8.7153729789789443e-12,1.1593309121907058e-09,6.5244723153976943e-07,0.033705905302706812,6.8322212229185976e-06,4.6098301580464284e-20,1.9408988180606381e-08,0.00041688529623137415,0.9107841565207625,0.00087322998334987169,2.7567166319057038e-14,1.4167268219304627e-12,1.6422847012995192e-07,1.7490027567527967e-12,0.00029718932135589475,1.5108096283164742e-10,0.019226938414740415,0.01980204279810107,2.331504789142836e-06,1.2356908652410455e-06,1.7705914836800022e-09,0.0073970739056885377,1.7839661240104419e-06,4.7247632415067029e-07,2.7795111010637013e-06,1.8238418678184305e-06,5.0079371192703175e-06,0.00023251802697953902,0.012549755936553239,1.0940205174403349e-11,4.1501651408042742e-12,1.3067807984066577e-06,4.2933232514571308e-07,7.5065321174528562e-09,0.00011561503669856881,0.00036542071405911791,5.0471055772520735e-05,6.0906434751446036e-07,4.4736423012253716e-06,3.3622747391683601e-07,4.1044421781380828e-06,4.5772596084600651e-08,3.5946883367917413e-08,2.3767783730863487e-06,2.1737652791375084e-06,1.3790864221100117e-06,3.8708979926064082e-08,1.2287633658031678e-08,7.7260959223777463e-07,6.8056479314683577e-09,0.00018978674931804853,3.6471068801615314e-10,3.7213792200923036e-08,0.0005435527030468487,4.5769695819029202e-08,5.6317489343453695e-07,8.4119123165348054e-08,2.3602674103845531e-07,9.6848583383530992e-09,2.2049988933770835e-09,4.4142980550375106e-15,6.9777219040254575e-09,1.0143274920514044e-05,2.4271558665988898e-08
5.281791337029554e-08,0.3155277175540159,76.950000000000003,0.0,0.0,0.0,5.4668228579462709e-05,9.4999778145296272,0.0018433473686791273,0.01097119536500662,4.977262400978932e-10,8.5617802206868994e-12,1.154875524968141e-09,6.4553774319619571e-07,0.033272242140966163,6.8059645313556089e-06,4.5285902001557438e-20,1.8635275367728663e-08,0.00041905437355952888,0.91120836225056412,0.00087325963347083724,2.7461223821307308e-14,1.4240970162898266e-12,1.6508403795542108e-07,1.7451945177021828e-12,0.00029732824591934795,1.5096013957372908e-10,0.01922687679469318,0.019802042992167524,2.3314973181172398e-06,1.2356869055584568e-06,1.7714161598633937e-09,0.0074295382790708605,1.7917956320835572e-06,4.7454999236560144e-07,2.779493113295964e-06,1.8318475315901108e-06,5.0299698587754865e-06,0.00023254937623556722,0.012566316595132521,1.0988226674253547e-11,4.168382088427652e-12,1.3083783444107795e-06,4.2988542954049112e-07,7.5107236912430026e-09,0.00011613509893162048,0.00036706844823186554,5.0470637276453962e-05,6.11745048874402e-07,4.4606846591309528e-06,3.3592350682233444e-07,4.1016873003562038e-06,4.5974134124582541e-08,3.5922764505215271e-08,2.3953051694309392e-06,2.1874966438156385e-06,1.3781625348629593e-06,3.9010718113082678e-08,1.2279405723007995e-08,7.7735646776856055e-07,6.8475777137900601e-09,0.00019097715290264798,3.6755867585760257e-10,3.7381675740118843e-08,0.00054896679142050315,4.6225588030841615e-08,5.6762738911606438e-07,8.4956998251347052e-08,2.3837785772237741e-07,9.761434959113116e-09,2.222361887959042e-09,4.4582698937792375e-15,7.0344252518752476e-09,1.0225723425774839e-05,2.4381056351420708e-08
5.3162162297860435e-08,0.31552771745739056,76.950000000000003,0.0,0.0,0.0,5.4237786230100924e-05,9.4999778164743915,0.0018353429556495755,0.01092903691255055,4.8920565258236871e-10,8.4151594621562276e-12,1.1504377443309947e-09,6.3872446129180838e-07,0.032844638620164422,6.7798115996347895e-06,4.4510379494797102e-20,1.7892405745106769e-08,0.00042121638036240349,0.91162653098783208,0.00087328902701708114,2.7355699981159383e-14,1.4314431878637456e-12,1.6593681734521181e-07,1.7414891518924487e-12,0.00029746519355688093,1.508436086091803e-10,0.019226817665838634,0.019802043184402471,2.3314901491471014e-06,1.2356831059492121e-06,1.7722290998369407e-09,0.0074618398753410866,1.7995858827901421e-06,4.7661326314989906e-07,2.7794758527801566e-06,1.8398130546427551e-06,5.0518921227461351e-06,0.0002325794611111271,0.012582807621005712,1.1036007392431634e-11,4.1865076955036764e-12,1.3099702967923387e-06,4.3043632735308155e-07,7.5149481763857056e-09,0.00011665566180266942,0.00036871776667965874,5.0470235690442494e-05,6.1441230866566283e-07,4.4477517547119584e-06,3.3562193136131604e-07,4.098923893978966e-06,4.6174669183209506e-08,3.5898570659902059e-08,2.4138395235164216e-06,2.2011724274277544e-06,1.3772356403577717e-06,3.931257940569771e-08,1.2271150680328386e-08,7.8208193368308982e-07,6.8893199291846913e-09,0.00019216798085238462,3.7040782362263162e-10,3.7549720800213829e-08,0.00055439052765290855,4.6682292640470954e-08,5.720807997464154e-07,8.5796366430588021e-08,2.4073316485377914e-07,9.8380273374497492e-09,2.2397279953071507e-09,4.5023201044995491e-15,7.0911507818860049e-09,1.0308204323282616e-05,2.4490659385396578e-08
5.350641122542533e-08,0.31552771736494195,76.950000000000003,0.0,0.0,0.0,5.3812256439333126e-05,9.4999778184119563,0.0018273730469795611,0.010887045041960844,4.8105115282375759e-10,8.27484263600797e-12,1.1460174987969032e-09,6.3200604130510025e-07,0.032423009958049746,6.7537620066113656e-06,4.3768200430761759e-20,1.7179149784345897e-08,0.00042337133206404778,0.91203874680834673,0.0008733181669479947,2.7250593100031215e-14,1.4387653890454786e-12,1.667868143764188e-07,1.7378827822042862e-12,0.00029760019180100436,1.5073100534373964e-10,0.019226760927679679,0.019802043374869256,2.3314832700455023e-06,1.2356794599779347e-06,1.7730304670585212e-09,0.0074939795433831384,1.8073370808821968e-06,4.7866619072713197e-07,2.7794592901741641e-06,1.8477386463110135e-06,5.0737044873229467e-06,0.00023260833260699602,0.012599229912820869,1.1083548584446312e-11,4.2045424383897115e-12,1.3115567261940652e-06,4.3098504689682657e-07,7.5192050786999721e-09,0.00011717672346602921,0.00037036866359714245,5.0469850332587052e-05,6.1706619698834152e-07,4.4348446248904421e-06,3.3532269667912815e-07,4.0961528392159625e-06,4.6374206460528996e-08,3.5874309552125519e-08,2.4323809909685047e-06,2.2147928225888513e-06,1.376306040389652e-06,3.9614556566379153e-08,1.2262871232338628e-08,7.8678607718955446e-07,6.9308753377486852e-09,0.00019335924410601043,3.7325806301900679e-10,3.7717926788112638e-08,0.00055982371309329208,4.7139792920814729e-08,5.7653502679843666e-07,8.6637196960710334e-08,2.4309257615915576e-07,9.9146337786254913e-09,2.2570968354367241e-09,4.5464470736745205e-15,7.1478971416426601e-09,1.0390715645334903e-05,2.4600367381383506e-08
5.3850660152990225e-08,0.3155277172765006,76.950000000000003,0.0,0.0,0.0,5.3391575746347974e-05,9.4999778203423375,0.0018194374979488657,0.010845219077263163,4.7322868871776819e-10,8.140243139481864e-12,1.1416147171940814e-09,6.2538115752458965e-07,0.032007272559076365,6.7278153329449393e-06,4.3056262081760552e-20,1.6494326970326828e-08,0.00042551924415201747,0.91244509261295148,0.00087334705618117496,2.7145901486208666e-14,1.4460636724419713e-12,1.6763403515126984e-07,1.7343716848814887e-12,0.00029773326779946848,1.5062200861555929e-10,0.019226706483770339,0.019802043563625939,2.3314766691244711e-06,1.2356759614604817e-06,1.7738204227042761e-09,0.0075259581274193322,1.8150494299762889e-06,4.8070882902404044e-07,2.7794433973189958e-06,1.8556245147790434e-06,5.0954075254828499e-06,0.00023263603966673055,0.012615584356599353,1.1130851498997632e-11,4.2224867908198473e-12,1.3131377022649358e-06,4.3153161608716735e-07,7.5234939108314396e-09,0.00011769828210605691,0.00037202113327347889,5.0469480548438526e-05,6.1970678355764479e-07,4.4219642545079558e-06,3.3502575370745748e-07,4.0933749782777549e-06,4.6572751128113614e-08,3.5849988568791905e-08,2.4509291314066813e-06,2.228358024980355e-06,1.3753740237421212e-06,3.9916642422657845e-08,1.2254569964911448e-08,7.9146898615015153e-07,6.9722447054344391e-09,0.00019455095337921532,3.7610932636683433e-10,3.7886293120441967e-08,0.00056526615075083763,4.7598072284455002e-08,5.8098997264682302e-07,8.7479459355907001e-08,2.4545600608587288e-07,9.991252603409264e-09,2.2744680318396857e-09,4.590649201253903e-15,7.2046629909302747e-09,1.047325544196426e-05,2.4710179959089105e-08
5.419490908055512e-08,0.31552771719190364,76.950000000000003,0.0,0.0,0.0,5.297568155180207e-05,9.4999778222655689,0.0018115361643879575,0.010803558345329114,4.6570833272539948e-10,8.0108454449972796e-12,1.1372293287155495e-09,6.1884850277243971e-07,0.031597343997791537,6.7019711611162471e-06,4.23718376851916e-20,1.5836803847451142e-08,0.00042766013217575348,0.91284565014399177,0.00087337569759308813,2.704162345394647e-14,1.4533380908621619e-12,1.6847848579648535e-07,1.7309522834862086e-12,0.00029786444832064564,1.5051633516547968e-10,0.019226654241552822,0.019802043750725896,2.3314703351573026e-06,1.2356726044072101e-06,1.7745991256595345e-09,0.0075577764670377093,1.8227231325161861e-06,4.8274123166720914e-07,2.7794281471911488e-06,1.8634708670929084e-06,5.1170018070577013e-06,0.00023266262925964715,0.012631871825914699,1.1177917378341027e-11,4.2403412239057665e-12,1.3147132936744243e-06,4.3207606244721693e-07,7.5278141918902749e-09,0.00011822033593649998,0.00037367517009029169,5.0469125709898851e-05,6.2233413770600674e-07,4.409111578463306e-06,3.3473105509492423e-07,4.0905911169119316e-06,4.677030832975481e-08,3.5825614777036522e-08,2.4694835084152813e-06,2.2418682331662132e-06,1.3744398667129029e-06,4.0218829866751927e-08,1.2246249352153841e-08,7.961307490247316e-07,7.0134288035524288e-09,0.00019574311916891593,3.7896154658812609e-10,3.8054819223765906e-08,0.00057071764528295824,4.8057114282116759e-08,5.8544554056149302e-07,8.8323123384349127e-08,2.4782336979841352e-07,1.0067882148005806e-08,2.2918412114156692e-09,4.634924900586585e-15,7.2614470017023417e-09,1.0555821780808497e-05,2.4820096743904794e-08
5.4539158008120015e-08,0.31552771711099525,76.950000000000003,0.0,0.0,0.0,5.256451210590928e-05,9.4999778241816717,0.0018036689026767136,0.010762062175864064,4.5846375544340201e-10,7.8861960002739367e-12,1.1328612627764332e-09,6.1240678817615385e-07,0.031193143002455306,6.6762290752706002e-06,4.1712528246428814e-20,1.5205492143747845e-08,0.0004297940117449866,0.91324050000152401,0.0008734040940197213,2.6937757326078356e-14,1.4605886973309244e-12,1.6932017246264794e-07,1.7276211428537277e-12,0.00029799375975883791,1.5041373481773211e-10,0.019226604112200913,0.01980204393621841,2.3314642573702774e-06,1.2356693831337834e-06,1.7753667326239703e-09,0.0075894353972190175,1.8303583899023626e-06,4.8476345199184708e-07,2.7794135138568935e-06,1.8712779091591217e-06,5.1384878987525565e-06,0.00023268814646045557,0.012648093182068953,1.1224747457406603e-11,4.2581062062046161e-12,1.3162835681260937e-06,4.3261841311329683e-07,7.532165448095615e-09,0.00011874288319985877,0.00037533076851965525,5.0468785214165165e-05,6.2494832838542076e-07,4.3962874837647972e-06,3.34438555140414e-07,4.0878020258776406e-06,4.6966883180699185e-08,3.580119493715082e-08,2.4880436895150055e-06,2.2553236484166344e-06,1.373503833618746e-06,4.0521111854862802e-08,1.2237911760925755e-08,8.0077145481711248e-07,7.0544284082968357e-09,0.00019693575175745937,3.8181465721922664e-10,3.8223504533340905e-08,0.0005761780029836449,4.851690260308041e-08,5.8990163470098632e-07,8.9168159068977456e-08,2.5019458317080424e-07,1.0144520763875456e-08,2.3092160045645749e-09,4.6792725983146022e-15,7.3182478578481815e-09,1.0638412746982109e-05,2.4930117367796221e-08
5.488340693568491e-08,0.31552771703362537,76.950000000000003,0.0,0.0,0.0,5.2158006496696475e-05,9.4999778260906762,0.0017958355697431261,0.010720729901394731,4.5147176683378936e-10,7.7658953296634577e-12,1.1285104490838698e-09,6.0605474289783719e-07,0.030794589438889363,6.6505886613264666e-06,4.107622080436944e-20,1.4599346969735892e-08,0.00043192089852816574,0.91362972165929679,0.00087343224825722472,2.6834301432447625e-14,1.467815545072251e-12,1.7015910132358128e-07,1.7243749635756982e-12,0.00029812122813951145,1.5031398627998718e-10,0.019226556010469791,0.0198020441201491,2.3314584254358513e-06,1.2356662921893724e-06,1.7761233981205128e-09,0.0076209357483637309,1.8379554024313297e-06,4.8677554304277808e-07,2.7793994724283854e-06,1.8790458457522067e-06,5.1598663641638737e-06,0.00023271263452568142,0.012664249274266539,1.1271342964348142e-11,4.2757822036996374e-12,1.3178485923714961e-06,4.331586948405294e-07,7.5365472122844853e-09,0.00011926592216676354,0.00037698792312213235,5.0468458482715408e-05,6.2754942416973456e-07,4.3834928115003389e-06,3.3414820972904197e-07,4.0850084423610772e-06,4.7162480768072241e-08,3.5776735514999044e-08,2.5066092461343362e-06,2.2687244745391928e-06,1.3725661772800348e-06,4.0823481406825013e-08,1.2229559455177792e-08,8.053911930239439e-07,7.0952443002936658e-09,0.00019812886121674405,3.8466859239719987e-10,3.8392348493414197e-08,0.00058164703177190306,4.8977421073515175e-08,5.9435816010599869e-07,9.0014536684091826e-08,2.5256956278238362e-07,1.022116681763402e-08,2.3265920450983392e-09,4.7236907342642317e-15,7.3750642551766283e-09,1.0721026442948482e-05,2.5040241468680782e-08
5.5227655863249806e-08,0.31552771695965026,76.950000000000003,0.0,0.0,0.0,5.1756104638423093e-05,9.4999778279925984,0.0017880360230620031,0.010679560857256831,4.4471191653110993e-10,7.6495911793459647e-12,1.1241768177387548e-09,5.9979111385801474e-07,0.030401604294552149,6.6250495070357603e-06,4.0461052210533172e-20,1.4017365089074684e-08,0.00043404080825091234,0.91401339348050892,0.00087346016306254161,2.6731254108157445e-14,1.4750186874915918e-12,1.7099527857573923e-07,1.7212105767153592e-12,0.0002982468791244565,1.5021689348470792e-10,0.019226509854551946,0.019802044302560402,2.3314528294308729e-06,1.2356633262606801e-06,1.7768692744577172e-09,0.0076522783463189104,1.8455143692176799e-06,4.8877755756823999e-07,2.7793859990215313e-06,1.8867748805300902e-06,5.1811377637978772e-06,0.00023273613496700609,0.012680340939785643,1.1317705121207251e-11,4.2933696797840295e-12,1.3194084322239429e-06,4.3369693400818029e-07,7.5409590233089087e-09,0.000119789451135366,0.00037864662854485658,5.0468144960334208e-05,6.3013749325669372e-07,4.3707283587287254e-06,3.3385997627064409e-07,4.0822110713342541e-06,4.7357106151913532e-08,3.5752242693935692e-08,2.5251797535810867e-06,2.2820709177169634e-06,1.3716271394859852e-06,4.112593160582292e-08,1.2221194600115211e-08,8.0999005358600608e-07,7.1358772641703276e-09,0.00019932245741225861,3.875232868439542e-10,3.8561350557807614e-08,0.00058712454118026115,4.9438653654487656e-08,5.9881502269292044e-07,9.0862226751992379e-08,2.5494822591507104e-07,1.0297818691010237e-08,2.3439689701335941e-09,4.7681777613805434e-15,7.4318949014350429e-09,1.0803660988393112e-05,2.5150468689531231e-08
5.55719047908147e-08,0.315527716888932,76.950000000000003,0.0,0.0,0.0,5.1358747260160737e-05,9.4999778298874702,0.0017802701206536583,0.010638554381583096,4.3816614576944174e-10,7.5369724852789293e-12,1.1198602990458674e-09,5.9361466552811749e-07,0.030014109662836855,6.5996112017677767e-06,3.986537713404766e-20,1.3458583258150667e-08,0.00043615375669449666,0.91439159273334747,0.00087348784115402723,2.6628613697118676e-14,1.4821981781969501e-12,1.7182871043760428e-07,1.7181249383691e-12,0.00029837073801687516,1.5012228240150076e-10,0.019226465565938568,0.019802044483491849,2.3314474598297371e-06,1.2356604803241552e-06,1.7776045118540891e-09,0.0076834640124046486,1.8530354883657366e-06,4.9076954803026925e-07,2.7793730707155399e-06,1.8944652160313413e-06,5.2023026550885397e-06,0.00023275868762164884,0.012696369004147202,1.1363835142717383e-11,4.3108690953498185e-12,1.320963152571399e-06,4.3423315662491164e-07,7.5454004269318751e-09,0.00012031346843074477,0.00038030687951965899,5.0467844114177248e-05,6.3271260347020596e-07,4.3579948802951669e-06,3.3357381364069477e-07,4.0794105868593669e-06,4.7550764364181205e-08,3.5727722386239015e-08,2.5437547910146275e-06,2.2953631863534539e-06,1.3706869514412028e-06,4.1428455597621808e-08,1.2212819266195168e-08,8.1456812684183703e-07,7.176328088145752e-09,0.00020051655000704097,3.9037867588457401e-10,3.8730510188352917e-08,0.00059261034234336072,4.9900584442856258e-08,6.0327212924735757e-07,9.1711200044751005e-08,2.5733049054530882e-07,1.037447478065698e-08,2.3613464202249548e-09,4.8127321456272864e-15,7.4887385160309516e-09,1.0886314520098021e-05,2.5260798679603682e-08
