Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552)
8.415887205127742e-09,0.4673658612689947,76.950000000000003,0.0,0.0,0.0,2.2412701204599203e-06,9.4999726833694389,0.00021566071353947046,0.00014227414691841346,4.9877473621197943e-12,1.5927665077332627e-14,5.9694709952019007e-12,5.3271531407184053e-06,0.0041078948853925136,3.101152334811232e-08,5.6757422191233544e-23,3.1771291343739356e-18,2.31489675282048e-05,0.9609983301417393,1.3848137920741286e-06,9.0509670421395186e-17,1.5163392954701364e-13,4.0849039736199262e-08,8.9533433567931367e-16,0.00076549963551688694,3.5814266038081409e-11,0.0013508060942696866,0.0013509924067990437,7.0006738722425416e-08,3.3531721630592735e-08,1.1919805771207578e-06,0.0010766450950229177,1.1107693083684662e-07,2.6595543245043963e-08,6.7547504407419369e-10,2.068748202998584e-08,3.5762375122664802e-06,2.7756931714006416e-08,0.027266839623098383,7.0794688179468414e-14,3.0842206548215117e-14,8.8254939513403652e-06,3.3379828640266135e-06,3.0044405260408001e-07,0.00058467624213719832,0.001637663624236174,8.5965089632028289e-09,2.8423475704215842e-08,1.0414454416405853e-08,1.3596044600282237e-10,2.1367511030005482e-10,4.3117693421465841e-08,2.92756857987256e-13,1.0606515897556878e-06,2.5371801790573332e-10,1.2230559631709951e-10,1.1543285085810042e-08,9.8191971078673743e-14,1.9309247845797655e-13,8.8377669727043008e-16,0.0010536037818771706,4.1430184395825076e-10,3.4281179824905952e-06,5.6410378895256719e-05,1.4784464785894174e-09,1.3203377405415762e-07,3.0715233118534183e-09,8.2961672320052216e-09,4.2030412771753772e-10,2.2501239704398311e-09,3.9342267598498707e-17,5.7754027622357786e-09,5.2101311527408394e-06,8.4227740734981673e-07,8.6360796374757577e-09,3.2304850641335328e-09,7.4680398217139673e-07,2.6897399431060662e-05,1.5523294431646339e-08,2.1145988380752476e-08,1.5523347383878962e-08,0.00063194831739448799,1.9798561134354811e-18,1.1741114637271723e-18,3.1537206063256499e-16,4.0078960317411153e-11,4.0612262151857366e-09,1.9392649886107108e-18,2.9376025147960253e-12,3.4683642796167537e-06,6.8862329921081389e-07,1.1340976827028962e-06,1.9681767236497018e-05,2.4878412017706321e-05,9.4175982590597226e-09,1.3031204333445313e-09,8.8460827954437554e-09,3.9900347197418594e-14,5.6194446814733886e-07,7.9800635464250124e-14
8.53332797246273e-09,0.46736586127190455,76.950000000000003,0.0,0.0,0.0,2.24023968229498e-06,9.4999725752649411,0.00021457477608518256,0.00013794850386638933,5.0010692510465844e-12,1.5970250996869903e-14,5.787977655225905e-12,5.3254950803617534e-06,0.0041053428903287687,3.0068660508863057e-08,5.6909174943823671e-23,3.1919961987034148e-18,2.3233711963808641e-05,0.9607732238984017,1.3849742428071807e-06,8.7757848013295102e-17,1.5218903242344476e-13,4.0999530539480862e-08,8.9533183494431565e-16,0.00076532034814639669,3.5826664877468845e-11,0.0013508067509408852,0.0013509930635956199,7.0006771957932803e-08,3.35317375495649e-08,1.1917013653894824e-06,0.0010796234688280502,1.1138421151924299e-07,2.6669121666688053e-08,6.7547570079768749e-10,2.0744720043978508e-08,3.5862330538561907e-06,2.7756958675119863e-08,0.027451096929315008,7.0990561897131183e-14,3.0927540278263536e-14,8.8839835605153269e-06,3.3603923162071759e-06,3.0229768947784848e-07,0.00059041581183931003,0.001653791924076884,8.596517318766029e-09,2.8502958415657792e-08,1.0684294743680661e-08,1.3596006619198654e-10,2.1367455238015341e-10,4.3238330532779362e-08,2.9275609058341294e-13,1.066456267663901e-06,2.6378302218790984e-10,1.2230527559735019e-10,1.1606462119376219e-08,9.8191712285060243e-14,1.9433998668265801e-13,8.970139503318464e-16,0.0010649209766478262,4.1657732887683635e-10,3.4664949081022169e-06,5.6857632011813558e-05,1.4901684591766151e-09,1.3275837476312794e-07,3.0958762672598315e-09,8.3619334852718798e-09,4.2261135893202743e-10,2.2624233523382816e-09,3.9654145779026097e-17,5.8090980653944689e-09,5.2405440865688869e-06,8.5174527651279645e-07,8.6360838357365589e-09,3.229728313535953e-09,7.5555375965289182e-07,2.7004886459955951e-05,1.5628164976241923e-08,2.137128481265737e-08,1.5628217806134854e-08,0.00064322973293583555,1.9907244002900848e-18,1.1805566695674055e-18,3.1537123363743e-16,4.0078999245243693e-11,4.0931136877836356e-09,1.954490202371454e-18,2.9606676833774235e-12,3.5056829786287534e-06,7.0590983828064319e-07,1.1463004590553695e-06,2.0015208947469367e-05,2.5302294892393585e-05,9.5780590268205311e-09,1.3253234090727442e-09,8.9960082655291498e-09,4.0901967006517393e-14,5.6799138344828603e-07,8.1803874634077105e-14
8.650768739797719e-09,0.4673658612748036,76.950000000000003,0.0,0.0,0.0,2.2392320959022842e-06,9.4999724695616869,0.00021349435630662716,0.00013375819015427299,5.0144022402965678e-12,1.6012868241621324e-14,5.6121624047813616e-12,5.3238880992230069e-06,0.0041029908915555966,2.9155295500030393e-08,5.7061039322012773e-23,3.2068468918044473e-18,2.3315883105964484e-05,0.96054799908513111,1.3851302681664047e-06,8.5092117439753824e-17,1.5272727939113603e-13,4.1145450879668849e-08,8.953293768698804e-16,0.00076514096278185412,3.5839040801845005e-11,0.0013508074078427794,0.0013509937206229623,7.0006805223069972e-08,3.3531753482836152e-08,1.1914220065522845e-06,0.0010824835628249309,1.116792891932807e-07,2.6739778131682579e-08,6.7547635775226464e-10,2.07996850791201e-08,3.5958321292062169e-06,2.7756985645742999e-08,0.02763502245206292,7.1178657255717973e-14,3.100948531259855e-14,8.9423838729579926e-06,3.382763483435913e-06,3.0415039732754313e-07,0.00059618244982782929,0.0016699967757555767,8.5965256772741624e-09,2.8579288679129742e-08,1.0956828305567048e-08,1.3595969285934557e-10,2.1367400336684254e-10,4.3354219949594971e-08,2.9275533544532864e-13,1.072133145321681e-06,2.7410623017664463e-10,1.2230496002040264e-10,1.1668248193153321e-08,9.8191457651279694e-14,1.9556695738970547e-13,9.1025055804067703e-16,0.0010762941915015267,4.1880266052452438e-10,3.5050826247373771e-06,5.7296971263576173e-05,1.5016830264377425e-09,1.3346592453421288e-07,3.1197983118650049e-09,8.4265356408290436e-09,4.2486429654866819e-10,2.2744324985900416e-09,3.9960503549712994e-17,5.8420370905120288e-09,5.2702746839401675e-06,8.6126535985038099e-07,8.6360880354904856e-09,3.2289711651751075e-09,7.6435370935166356e-07,2.710996926307373e-05,1.573284709380563e-08,2.1594320648459954e-08,1.5732899801651387e-08,0.00065459587934348854,2.0013369354047056e-18,1.1868502072905547e-18,3.1537041990303964e-16,4.0079038186808556e-11,4.1244324343321966e-09,1.9694438529442526e-18,2.9833214752804198e-12,3.5431865339961281e-06,7.2333171476244451e-07,1.1585636816293191e-06,2.0346250457521779e-05,2.5723148793410519e-05,9.7373731950176129e-09,1.347367728703557e-09,9.1448550648699077e-09,4.191142855493722e-14,5.7406825293475683e-07,8.3822797290286675e-14
8.768209507132707e-09,0.4673658612776926,76.950000000000003,0.0,0.0,0.0,2.2382447288579788e-06,9.4999723661820532,0.00021241942624717499,0.00012969896946615216,5.0277404084775838e-12,1.6055498084298881e-14,5.4418474981823155e-12,5.32232582224965e-06,0.004100813741914261,2.8270504927974509e-08,5.7212948592027866e-23,3.2216674651459882e-18,2.3395561413246013e-05,0.96032268046281566,1.3852819940898429e-06,8.2509783700769987e-17,1.5324919748015948e-13,4.1286943660235067e-08,8.9532696006261865e-16,0.00076496149959391516,3.5851392683793151e-11,0.0013508080649749334,0.001350994377880634,7.0006838517251198e-08,3.3531769430168423e-08,1.1911425313273229e-06,0.0010852294823594729,1.1196258741055619e-07,2.6807614056850039e-08,6.7547701493748403e-10,2.0852456026316136e-08,3.6050484933406769e-06,2.7757012625868164e-08,0.027818617404081761,7.1359244228022954e-14,3.1088159266729851e-14,9.0006948909882841e-06,3.4050964639858013e-06,3.0600213100217737e-07,0.00060197585327232967,0.0016862773290329395,8.5965340387218989e-09,2.8652575863740787e-08,1.1232023111009451e-08,1.3595932579334617e-10,2.1367346296922895e-10,4.3465525876615796e-08,2.9275459217238534e-13,1.0776852884330537e-06,2.8469020054915031e-10,1.2230464941835427e-10,1.1728676673878561e-08,9.8191207041538827e-14,1.9677406130175386e-13,9.2348667520445278e-16,0.0010877235342014937,4.2097904298398415e-10,3.5438798533826092e-06,5.7728540330092477e-05,1.5129939460539028e-09,1.3415685700511419e-07,3.1432972690426192e-09,8.4899948445717855e-09,4.2706432136356933e-10,2.2861588089407863e-09,4.0261441189099438e-17,5.874238244221806e-09,5.2993395454707657e-06,8.7083734742492556e-07,8.6360922367409292e-09,3.2282137022672573e-09,7.7320359602255838e-07,2.7212725648980906e-05,1.5837341464868722e-08,2.1815146223420124e-08,1.5837394050950165e-08,0.0006660469935873566,2.0117002230641161e-18,1.1929959341246033e-18,3.1536961899646525e-16,4.0079077142095531e-11,4.1551929109068645e-09,1.9841309334946561e-18,3.0055714536997613e-12,3.5808753460755482e-06,7.4088653321447153e-07,1.1708874814636088e-06,2.0674837140431292e-05,2.6140903248435584e-05,9.8955140855214842e-09,1.3692497008257416e-09,9.2925986071957867e-09,4.2928593045600484e-14,5.8017514185984718e-07,8.5857125838576768e-14
8.885650274467696e-09,0.4673658612805728,76.950000000000003,0.0,0.0,0.0,2.2372752790008216e-06,9.4999722650508698,0.00021134995808047986,0.00012576673813877111,5.0410785910937909e-12,1.6098124040984576e-14,5.2768607554561995e-12,5.3208026773752138e-06,0.0040987894619261859,2.7413394312890025e-08,5.736484401499757e-23,3.2364480203233627e-18,2.3472824828648089e-05,0.96009728966810459,1.3854295429666879e-06,8.000823618094175e-17,1.5375529724384488e-13,4.1424147316729394e-08,8.9532458317289627e-16,0.00076478197620826925,3.5863719480320537e-11,0.00135080872233689,0.0013509950353681778,7.0006871839952858e-08,3.353178539088439e-08,1.1908629665464184e-06,0.0010878651974297706,1.122345157578852e-07,2.6872727515494224e-08,6.7547767235289063e-10,2.0903109175513727e-08,3.6138954478706033e-06,2.7757039615484478e-08,0.02800188295530584,7.1532583886005485e-14,3.1163675878403848e-14,9.0589166410152198e-06,3.4273913557667949e-06,3.0785285056293006e-07,0.00060779573295339324,0.0017026327716016978,8.5965424031036335e-09,2.8722925733398512e-08,1.1509847857685524e-08,1.3595896478929808e-10,2.1367293090553801e-10,4.3572407116227646e-08,2.9275386037659127e-13,1.0831156867026839e-06,2.9553746288834477e-10,1.2230434362856032e-10,1.1787780101121431e-08,9.8190960324294559e-14,1.9796194788502846e-13,9.367224522983578e-16,0.0010992090703399028,4.2310765049237551e-10,3.5828853741930347e-06,5.8152480523780605e-05,1.5241049216579342e-09,1.3483159457890709e-07,3.166380833278691e-09,8.5523318937060879e-09,4.2921277839968245e-10,2.2976094909311331e-09,4.0557057322044905e-17,5.9057194774792907e-09,5.3277548609945287e-06,8.8046094365942411e-07,8.6360964394144743e-09,3.2274559974881601e-09,7.8210319552724724e-07,2.7313230958164493e-05,1.5941648746442122e-08,2.20338113928482e-08,1.5941701211073151e-08,0.00067758330401001296,2.0218205990442599e-18,1.1989976073637963e-18,3.1536883049923861e-16,4.0079116111089554e-11,4.1854053971320954e-09,1.9985563529105502e-18,3.0274250541867461e-12,3.6187496717823434e-06,7.5857194170703947e-07,1.1832719426813051e-06,2.1000918095676329e-05,2.6555492556329249e-05,1.0052456826346602e-08,1.3909658839454344e-09,9.4392159822640155e-09,4.395332420255151e-14,5.8631209219644561e-07,8.7906587726944541e-14
9.003091041802684e-09,0.4673658612834449,76.950000000000003,0.0,0.0,0.0,2.236321732829206e-06,9.4999721660953611,0.00021028592411130877,0.00012195752100702467,5.054412286728193e-12,1.6140731927925908e-14,5.1170353882747014e-12,5.3193137943396127e-06,0.004096898840632782,2.6583097184868618e-08,5.7516675047170366e-23,3.2511814321191183e-18,2.3547748858162326e-05,0.95987184560709049,1.3855730337379709e-06,7.7584946019740554e-17,1.5424607327018352e-13,4.15571959563355e-08,8.953222448972421e-16,0.00076460240802632851,3.5876020223666497e-11,0.0013508093799281737,0.0013509956930851171,7.000690519054955e-08,3.3531801365051028e-08,1.1905833356721029e-06,0.001090394547059489,1.1249547031074701e-07,2.6935213345277477e-08,6.7547832999801273e-10,2.0951718299896367e-08,3.6223858556448113e-06,2.7757066614578555e-08,0.028184820237797836,7.1698928689085946e-14,3.1236145133362636e-14,9.117049170609505e-06,3.4496482563478545e-06,3.09702520659741e-07,0.0006136418122037957,0.0017190623261456144,8.5965507704134997e-09,2.87904405633804e-08,1.1790271924734767e-08,1.3595860964910812e-10,2.1367240690285423e-10,4.3675017242529277e-08,2.9275313968210501e-13,1.0884272554443013e-06,3.0665051830589348e-10,1.2230404249348621e-10,1.1845590204816232e-08,9.8190717372137054e-14,1.9913124602410683e-13,9.4995803559531341e-16,0.001110750827321589,4.2518962806886338e-10,3.6220980216322329e-06,5.8568930788400713e-05,1.5350195948172219e-09,1.3549054867100198e-07,3.1890565700767441e-09,8.6135672365384052e-09,4.3131097769510207e-10,2.3087915641624388e-09,4.0847448919053962e-17,5.9364982946395067e-09,5.3555364177034669e-06,8.901358661543718e-07,8.6361006435695329e-09,3.2266981143959175e-09,7.9105229389087419e-07,2.7411558141379894e-05,1.6045769574990402e-08,2.2250365482951695e-08,1.6045821918455989e-08,0.00068920503069758534,2.0317042343193445e-18,1.2048588865747466e-18,3.1536805400421678e-16,4.0079155093771775e-11,4.2150799963180246e-09,2.012724935867892e-18,3.0488895847778041e-12,3.6568096381109277e-06,7.7638563110328747e-07,1.1957171069116358e-06,2.1324446008078331e-05,2.6966855607821608e-05,1.0208178283808474e-08,1.4125130770927389e-09,9.584685892726257e-09,4.4985488229446522e-14,5.9247912483258608e-07,8.9970915362509997e-14
9.120531809137673e-09,0.46736586128631025,76.950000000000003,0.0,0.0,0.0,2.2353823291588517e-06,9.4999720692450467,0.00020922729677617827,0.00011826746737962812,5.0677375752744642e-12,1.618330944140027e-14,4.9622098308923969e-12,5.3178549162932766e-06,0.0040951250869106677,2.5778774205555599e-08,5.7668397844627054e-23,3.2658628208436761e-18,2.3620406646903227e-05,0.95964636479921039,1.3857125819941739e-06,7.5237463540113983e-17,1.5472200468334392e-13,4.1686219493076851e-08,8.9531994397342171e-16,0.00076442280850536558,3.5888294013613741e-11,0.0013508100377482917,0.0013509963510309573,7.0006938568493296e-08,3.3531817352567277e-08,1.1903036592012373e-06,0.001092821243529788,1.1274583406810964e-07,2.6995163252913507e-08,6.7547898787235185e-10,2.0998354737058492e-08,3.6305321549268452e-06,2.7757093623135023e-08,0.028367430350066378,7.1858522761825806e-14,3.1305673386168521e-14,9.1750925459302844e-06,3.471867262975387e-06,3.1155110998418601e-07,0.00061951382593569216,0.0017355652476364924,8.596559140645403e-09,2.8855219253026611e-08,1.2073265364882368e-08,1.3595826018104256e-10,2.1367189069685832e-10,4.3773504769930615e-08,2.927524297248881e-13,1.0936228371932602e-06,3.1803184005852154e-10,1.2230374586055654e-10,1.1902137922778938e-08,9.8190478061668562e-14,2.002825646748966e-13,9.6319356729240625e-16,0.00112234879799799,4.2722609214708964e-10,3.6615166800069732e-06,5.8978027702654078e-05,1.5457415451090471e-09,1.3613411995637821e-07,3.2113319161675719e-09,8.6737209730194157e-09,4.3336019508900249e-10,2.3197118645288218e-09,4.1132711298596193e-17,5.9665917625800592e-09,5.3826996083871114e-06,8.9986184460184267e-07,8.6361048492287847e-09,3.2259401085137889e-09,8.0005068643550148e-07,2.7507777835471268e-05,1.6149704568586881e-08,2.246485724717199e-08,1.614975679115203e-08,0.00070091238582344604,2.0413571387706557e-18,1.2105833357907688e-18,3.1536728911776126e-16,4.0079194090120441e-11,4.2442266359560756e-09,2.0266414230701515e-18,3.0699722263301494e-12,3.6950552544704553e-06,7.9432533433989427e-07,1.2082229773242215e-06,2.1645377011372578e-05,2.7374935711195239e-05,1.036265699651047e-08,1.43388831069126e-09,9.7289885927653149e-09,4.602495376774036e-14,5.986762415726923e-07,9.2049846028031824e-14
9.237972576472662e-09,0.46736586128916974,76.950000000000003,0.0,0.0,0.0,2.2344555273626733e-06,9.4999719744316806,0.0002081740486438232,0.00011469284714085329,5.0810510463576211e-12,1.6225845654071661e-14,4.812227576489845e-12,5.3164223225550005e-06,0.004093453524756499,2.4999612317576423e-08,5.7819973469414276e-23,3.2804890249076375e-18,2.3690869052861543e-05,0.95942086167777829,1.3858483000698934e-06,7.2963415763380508e-17,1.5518355562799619e-13,4.1811343778808258e-08,8.9531767917711764e-16,0.00076424318940332306,3.5900540012209097e-11,0.0013508106957967347,0.0013509970092051887,7.0006971973336108e-08,3.3531833352612499e-08,1.190023955025401e-06,0.0010951488764745258,1.1298597737395839e-07,2.7052665915383821e-08,6.7547964597539876e-10,2.1043087467657547e-08,3.6383463731138234e-06,2.7757120641136811e-08,0.028549714360846048,7.2011602162982364e-14,3.1372363477368966e-14,9.2330468494623262e-06,3.4940484725883783e-06,3.1339859078898176e-07,0.0006254115197471497,0.0017521408208509069,8.5965675137930252e-09,2.8917357434755716e-08,1.2358798896028855e-08,1.3595791619950322e-10,2.136713820315684e-10,4.3868013316337133e-08,2.9275173015247211e-13,1.0987052033181563e-06,3.2968387415705957e-10,1.2230345358200604e-10,1.1957453418245668e-08,9.8190242273379624e-14,2.0141649349658484e-13,9.7642918563372601e-16,0.0011340029439814582,4.2921813120730437e-10,3.7011402793679508e-06,5.937990548829873e-05,1.5562742903240055e-09,1.3676269861630227e-07,3.2332141799516569e-09,8.7328128559507161e-09,4.3536167300563906e-10,2.3303770484541957e-09,4.1412938132686992e-17,5.996016519895783e-09,5.4092594397354617e-06,9.0963861978792302e-07,8.636109056288746e-09,3.2251820282908186e-09,8.0909817698460662e-07,2.7601958436751468e-05,1.625345432883518e-08,2.2677334827591869e-08,1.6253506430809307e-08,0.0007127055739669007,2.0507851648807071e-18,1.2161744256982195e-18,3.153665354601981e-16,4.0079233100111196e-11,4.2728550685300209e-09,2.0403104716353834e-18,3.0906800330944865e-12,3.7334864239361089e-06,8.1238882570926405e-07,1.2207895223095739e-06,2.1963670555673026e-05,2.7779680422921602e-05,1.051587311121008e-08,1.4550888376876141e-09,9.8721058284841841e-09,4.7071591855027585e-14,6.0490342696235199e-07,9.414312179864089e-14
9.35541334380765e-09,0.467365861292024,76.950000000000003,0.0,0.0,0.0,2.233539979603423e-06,9.4999718815891914,0.0002071261524155209,0.00011123004697434758,5.0943497358311238e-12,1.6268331263982666e-14,4.6669370190819511e-12,5.3150127610873646e-06,0.004091871326881668,2.424482392368115e-08,5.7971368773729452e-23,3.2950580242928899e-18,2.3759204718358921e-05,0.95919534885273572,1.3859802971356717e-06,7.0760504025738427e-17,1.5563117573266519e-13,4.1932690730125099e-08,8.9531544932639715e-16,0.00076406356099284717,3.5912757437515566e-11,0.0013508113540729788,0.0013509976676072868,7.0007005404487393e-08,3.3531849365301163e-08,1.1897442387971169e-06,0.0010973809168433244,1.1321625832931891e-07,2.7107807077607493e-08,6.7548030430663451e-10,2.1085983191792557e-08,3.6458401400123877e-06,2.7757147668565543e-08,0.02873167331240882,7.2158395147119136e-14,3.1436314847700889e-14,9.2909121780247878e-06,3.5161919818295183e-06,3.1524493846555893e-07,0.00063133464910182242,0.0017687883580895401,8.5965758898498516e-09,2.897694757972239e-08,1.2646843892370915e-08,1.3595757752481379e-10,2.1367088065908752e-10,4.3958681760887808e-08,2.927510406234835e-13,1.1036770556270742e-06,3.4160903996775478e-10,1.2230316551473559e-10,1.201156609739584e-08,9.8190009891534422e-14,2.025336034632861e-13,9.8966502502967682e-16,0.0011457131986676086,4.3116680640323008e-10,3.7409677917477209e-06,5.9774696022231502e-05,1.5666212868150617e-09,1.3737666458387455e-07,3.254710542139569e-09,8.7908622927760744e-09,4.3731662123882434e-10,2.3407935971355282e-09,4.1688221455838171e-17,6.024788786204088e-09,5.4352305406743732e-06,9.1946594267660469e-07,8.63611326481266e-09,3.2244239161235595e-09,8.1819457713367438e-07,2.76941661720257e-05,1.6357019443064146e-08,2.288784572102279e-08,1.6357071424726988e-08,0.00072458479240891812,2.059994011419351e-18,1.2216355358330355e-18,3.1536579266147096e-16,4.0079272123717758e-11,4.3009748726032961e-09,2.0537366556151665e-18,3.1110199335431413e-12,3.7721029535085462e-06,8.3057392014451513e-07,1.2334166788345698e-06,2.227928927878814e-05,2.8181041383198036e-05,1.0667808320611083e-08,1.4761121249355767e-09,1.0014020780021904e-08,4.8125275883846174e-14,6.1116064995480979e-07,9.6250489459222351e-14
9.472854111142639e-09,0.4673658612948741,76.950000000000003,0.0,0.0,0.0,2.2326345065569598e-06,9.4999717906535803,0.00020608358092528745,0.00010787556670521355,5.1076310705599997e-12,1.6310758317702885e-14,4.5261912998116319e-12,5.3136233894460038e-06,0.0040903672817970069,2.3513646088270955e-08,5.8122555415381798e-23,3.3095685144610939e-18,2.3825480139275306e-05,0.958969837340371,1.3861086792871096e-06,6.862650163903295e-17,1.5606530056633281e-13,4.2050378451316655e-08,8.9531325327681949e-16,0.00076388393224841446,3.5924945557782423e-11,0.0013508120125764844,0.0013509983262367114,7.0007038861423036e-08,3.3531865390732724e-08,1.1894645241905626e-06,0.0010995207207368761,1.1343702318605178e-07,2.7160669647353712e-08,6.7548096286551635e-10,2.1127106402539466e-08,3.6530247006866814e-06,2.7757174705401763e-08,0.028913308223465214,7.2299122416147237e-14,3.1497623647509991e-14,9.348688641018388e-06,3.53829788705445e-06,3.1709013117287195e-07,0.00063728297857601349,0.0017855071970833069,8.5965842688091671e-09,2.9034079099959208e-08,1.2937372375112959e-08,1.3595724398301783e-10,2.1367038633935705e-10,4.4045644396820809e-08,2.9275036080727529e-13,1.1085410279647965e-06,3.5380973080543241e-10,1.2230288152016975e-10,1.2064504626696232e-08,9.8189780804057873e-14,2.0363444745607734e-13,1.0029012161728454e-15,0.0011574794699907929,4.3307315218929909e-10,3.7809982277083816e-06,6.0162528852048536e-05,1.5767859298848938e-09,1.3797638778792997e-07,3.2758280566156777e-09,8.8478883478845625e-09,4.3922621772756571e-10,2.3509678207087437e-09,4.1958651675704385e-17,6.0529243713791277e-09,5.4606271707064551e-06,9.2934357357057603e-07,8.6361174748541409e-09,3.2236658090528418e-09,8.273397055811234e-07,2.7784465167338374e-05,1.6460400485706038e-08,2.3096436749409558e-08,1.6460452347301744e-08,0.00073655023140675724,2.0689892271051613e-18,1.2269699567470171e-18,3.1536506036365323e-16,4.0079311160912267e-11,4.3285954541479438e-09,2.0669244666324919e-18,3.1309987313073943e-12,3.8109045634697233e-06,8.48878472508426e-07,1.246104355501855e-06,2.2592198881337024e-05,2.8578974156323695e-05,1.0818445802912635e-08,1.4969558448350827e-09,1.0154718005381209e-08,4.9185881560330097e-14,6.1744786542893865e-07,9.8371700421879705e-14
9.590294878477627e-09,0.467365861297721,76.950000000000003,0.0,0.0,0.0,2.2317380761928112e-06,9.4999717015628971,0.00020504630713996406,0.00010462601575665459,5.1208928203508645e-12,1.6353119612125014e-14,4.3898481580758629e-12,5.3122517231734531e-06,0.0040889315902354444,2.2805339763430954e-08,5.8273507727924759e-23,3.3240197169124502e-18,2.3889759732117929e-05,0.95874433676410353,1.3862335496313542e-06,6.6559251625564526e-17,1.5648635208042736e-13,4.2164521353486288e-08,8.9531108991645662e-16,0.00076370431100988769,3.5937103688256012e-11,0.001350812671306701,0.0013509989850929113,7.0007072343775239e-08,3.3531881427901799e-08,1.1891848231252839e-06,0.0011015715331186996,1.136486067278126e-07,2.7211333787055237e-08,6.7548162165148926e-10,2.1166519457168218e-08,3.6599109278924473e-06,2.7757201751625128e-08,0.029094620091705877,7.2433997362855778e-14,3.1556382842726374e-14,9.4063763588828873e-06,3.5603662843395911e-06,3.1893414951123994e-07,0.00064325628116780565,0.0018022966990715978,8.5965926506640829e-09,2.908883844713944e-08,1.3230357002824158e-08,1.3595691540568864e-10,2.136698988399139e-10,4.4129031079500856e-08,2.9274969038376695e-13,1.1132996877976402e-06,3.6628831451816137e-10,1.2230260146411662e-10,1.2116296950137058e-08,9.8189554902418607e-14,2.0471956083607893e-13,1.0161378861504893e-15,0.001169301642935565,4.3493817694379621e-10,3.8212306331764814e-06,6.0543531214648962e-05,1.5867715542539992e-09,1.3856222839475984e-07,3.2965736514562654e-09,8.9039097453593381e-09,4.410916093232075e-10,2.3609058623877173e-09,4.2224317585831306e-17,6.0804386847483402e-09,5.4854632282339542e-06,9.3927128134122358e-07,8.636121686272603e-09,3.2229077393435051e-09,8.3653338751479025e-07,2.7872917514519646e-05,1.6563598019412764e-08,2.3303154034216577e-08,1.6563649761246128e-08,0.00074860207444920474,2.0777762142227331e-18,1.2321808921449975e-18,3.1536433822261875e-16,4.0079350211665526e-11,4.3557260480843363e-09,2.079878314616694e-18,3.1506231062637431e-12,3.8498908959109609e-06,8.6730037688734232e-07,1.2588524353397945e-06,2.2902368005609678e-05,2.8973438075844299e-05,1.0967770163150694e-08,1.5176178672221761e-09,1.0294183385942944e-08,5.0253286863156446e-14,6.2376501557151399e-07,1.0050651064394828e-13
