Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387)
1.967195177075663e-08,0.3236315589414713,76.950000000000003,0.0,0.0,0.0,0.00013533250977829369,9.4990742470918601,0.0028109927099926593,0.014871727376308966,8.4134430915337759e-06,1.414835901256666e-07,1.5269973683369501e-09,2.0481537685383967e-06,0.1218254012078562,8.9998868270731292e-06,7.4869712281476205e-16,9.9445957000963696e-07,0.00093298634131916511,0.82485424339991997,0.00084274906089261469,3.632764089859714e-14,3.0877409263533423e-12,3.6638033287065534e-07,4.9973349762988328e-12,0.00026881014396304458,7.6986272691578558e-08,0.018678205667308861,0.01924505070988514,2.2090930780369707e-06,1.1709335570245756e-06,1.5932938176275464e-09,0.00325433303097989,7.6549107385995405e-07,2.0274935677407946e-07,2.5644065019095725e-06,7.8376771189122688e-07,2.1936790294046906e-06,0.00017831251704182295,0.01045711741749393,4.5840949605742033e-12,1.7387317831054625e-12,1.1124826709585888e-06,3.5991953980929957e-07,7.3535892585072348e-09,6.7025810518602256e-05,0.00021146751896749952,4.6617050256707369e-05,2.6058005326422214e-07,6.4284127150231653e-06,4.1251568962799014e-07,3.8589800006807656e-06,2.0067718105970198e-08,3.2987936387163749e-08,6.7804987054500733e-07,6.6203305612191083e-07,1.291274932323586e-06,1.1047129627473277e-08,1.1229192980697086e-08,2.0936910763973497e-07,2.3553963100516684e-09,7.269274866893372e-05,1.0351249754020521e-10,1.2213595939764802e-08,9.7712153255140866e-05,8.0274556822909045e-09,1.5062099510888216e-07,1.4751583784874733e-08,4.1424639560724432e-08,2.527871119924839e-09,5.9228219873177291e-10,7.7584465079710554e-16,1.7914160233298595e-09,2.6044129987789628e-06,7.8518886487309625e-09,9.0667752499875804e-09,5.6633587162776782e-10,6.7796266828221026e-09,0.00085262412484048914,2.6636085811035615e-09,5.0703538366320944e-05,2.663605731861313e-09,5.5332958508370964e-06,1.8165405015982149e-17,1.0611154894470151e-17,1.6979221514587297e-12,1.0300695506945935e-07,2.0074208488004459e-08,9.6513957037153824e-18,9.3226643425918624e-12,3.6158922119289758e-09,1.0529280675861089e-06,3.123273482272555e-09,2.8882952421833079e-06,2.8030268075560666e-06,8.3879316926166323e-09,3.36478371449194e-10,6.5605405570794823e-09,3.0889565122869148e-14,1.0962250976372148e-09,6.1778590126093841e-14,1.3976655217922813e-06,9.3395571933165389e-08,4.8369421686547204e-12,7.0278221135937244e-08,4.2936823610049506e-09,9.4451167036008152e-10,2.3473661656646385e-06,0.00010790191726031695,7.5399906593174012e-11,8.3404531114626696e-09,2.6604626401864093e-12,3.4532119568122955e-07,1.4671138561385415e-08
1.9778952038570826e-08,0.32363155872916605,76.950000000000003,0.0,0.0,0.0,0.0001348898775308307,9.4990703672263557,0.0028072189323429218,0.014849691200101774,8.0580420040111665e-06,1.3550698353477699e-07,1.5247341187895357e-09,2.039938652253053e-06,0.12130684437597151,8.9865475848933581e-06,7.1707035843751274e-16,9.8212507083672559e-07,0.0009377079100775337,0.82536752601695684,0.00084284020748579404,3.6273797643639013e-14,3.1033647280626436e-12,3.6823997075081119e-07,4.9583088731018041e-12,0.00026897808232107385,7.3740355852862004e-08,0.018677005404051549,0.019245412525139501,2.2089502209335936e-06,1.1708578356753012e-06,1.5942852876229271e-09,0.0032695548395014935,7.6907128006923761e-07,2.0369767408911661e-07,2.5640783619060846e-06,7.8743462256834787e-07,2.2039959746900045e-06,0.00017876090863275603,0.010466462592882437,4.6055400872854381e-12,1.7468658465031584e-12,1.1133116781332402e-06,3.6022368936295311e-07,7.3527348813308293e-09,6.7158506641230308e-05,0.00021188812814006274,4.6614582027658238e-05,2.618065823201914e-07,6.4531038225179808e-06,4.1196268363290279e-07,3.8671901047040848e-06,2.0161703463851031e-08,3.3058233741175331e-08,6.8220855937949906e-07,6.6852452261727574e-07,1.294091955810739e-06,1.1114887454232402e-08,1.1253836961872371e-08,2.1123062860460788e-07,2.3787309657269976e-09,7.30612513770905e-05,1.0415149746990677e-10,1.2240789858667627e-08,9.8597138968184987e-05,8.100157769030752e-09,1.516700182223359e-07,1.4885184416369031e-08,4.1799665546500899e-08,2.5454801625087851e-09,5.9638730010216364e-10,7.8286853584738621e-16,1.8042847215406438e-09,2.6231274019565858e-06,7.8694360371840557e-09,9.06619263314028e-09,5.6668805511439531e-10,6.7953592141226822e-09,0.00085607275362443622,2.665985574010934e-09,5.1130253889286297e-05,2.6659827033226397e-09,5.5704599490972594e-06,1.8291944453870919e-17,1.0685071747651444e-17,1.7016263149342017e-12,1.032688211163159e-07,2.0253125170102202e-08,9.7373831057859632e-18,9.4057550891868851e-12,3.6349841700024856e-09,1.0686247919471534e-06,3.1397923706485212e-09,2.9256220858561813e-06,2.8394161890974372e-06,8.4968241465236057e-09,3.4084646944996238e-10,6.6453599329897866e-09,3.1350042721714888e-14,1.102123005819706e-09,6.2699540799581596e-14,1.4127938359553316e-06,9.4325338876023498e-08,4.8850946931838347e-12,7.1192185432875026e-08,4.3604464810618851e-09,9.4072324712908567e-10,2.3523442390053935e-06,0.00010856660607867373,7.5864348260616758e-11,8.4490091129682031e-09,2.6876785536485185e-12,3.5097517066505436e-07,1.4911350446687738e-08
1.988595230638502e-08,0.3236315584810416,76.950000000000003,0.0,0.0,0.0,0.0001344490857357817,9.4990664923762846,0.0028034501140536804,0.014827686960002161,7.7176572373102932e-06,1.2978290130056573e-07,1.5224741512409623e-09,2.0317592823188017e-06,0.12079054559717267,8.9732276861675412e-06,6.867798923034281e-16,9.6993970203832151e-07,0.00094242424077757504,0.82587856782376556,0.00084293116048344587,3.6220032467919431e-14,3.1189711851795898e-12,3.7009754638427021e-07,4.9197457288930047e-12,0.00026914528752771066,7.063158208515369e-08,0.018675802001654199,0.01924575906031584,2.2088069940979679e-06,1.1707819182990864e-06,1.5952724292220487e-09,0.0032847477629132323,7.7264468942757347e-07,2.0464419108572841e-07,2.5637492476996337e-06,7.9109457222525395e-07,2.2142933447872364e-06,0.00017920354305443154,0.010475783027058547,4.6269444860226993e-12,1.7549844619239176e-12,1.1141387214451626e-06,3.605270581492924e-07,7.3518931409366194e-09,6.7291281892560269e-05,0.0002123089868208951,4.6611920828483889e-05,2.6303078317554464e-07,6.4777858012207077e-06,4.1141459726729448e-07,3.8752814915959223e-06,2.025551145176485e-08,3.3127514657282388e-08,6.8637174727851863e-07,6.7503842965763411e-07,1.2968683824054735e-06,1.1182718588387598e-08,1.1278126003331988e-08,2.1309336954784286e-07,2.4021182491489104e-09,7.3429418444455387e-05,1.0479119177995028e-10,1.2268005195935075e-08,9.9484984187645225e-05,8.1730947230701601e-09,1.5272006974359402e-07,1.501921665177336e-08,4.2175902220775824e-08,2.5631064633882768e-09,6.0049630844852086e-10,7.899150959613779e-16,1.8171687237567658e-09,2.6418640978102977e-06,7.8869973423262055e-09,9.0656084917870983e-09,5.6703870016247465e-10,6.8111050750338091e-09,0.00085951490548417616,2.6683562740316152e-09,5.1558062200853345e-05,2.6683533819605524e-09,5.6076898400550107e-06,1.8418607910698496e-17,1.0759061045367881e-17,1.7052770967006257e-12,1.0352732707152614e-07,2.0432604088892271e-08,9.8236405339753934e-18,9.4891069444446025e-12,3.6540666894189436e-09,1.0844689289541982e-06,3.1563033758700825e-09,2.9632006382972173e-06,2.8760523167103105e-06,8.6064549280129633e-09,3.452441839946188e-10,6.730751533640166e-09,3.1814844549820959e-14,1.1080191349799037e-09,6.3629139921821656e-14,1.4279957791423788e-06,9.5257974846197564e-08,4.933395804498381e-12,7.2112360461251169e-08,4.4278315711104955e-09,9.3695130842475777e-10,2.3573214850735066e-06,0.00010923100336868602,7.6328585884677459e-11,8.5583034946765389e-09,2.7149993390555528e-12,3.5668680122010187e-07,1.5154011857200729e-08
1.9992952574199215e-08,0.3236315581992405,76.950000000000003,0.0,0.0,0.0,0.00013401012220584671,9.4990626225401655,0.0027996862491227112,0.014805714612750357,7.391654347251775e-06,1.2430067411373557e-07,1.5202174611495273e-09,2.0236155018060482e-06,0.12027649503605818,8.9599271043796406e-06,6.5776926492320269e-16,9.5790182030617425e-07,0.00094713533492609889,0.82638737857112887,0.00084302192045556052,3.6166345264106586e-14,3.1345603026836123e-12,3.7195306036053145e-07,4.8816405378951057e-12,0.00026931176277333001,6.7654157067814839e-08,0.018674595947922795,0.019246090961014001,2.2086634551622426e-06,1.1707058354520093e-06,1.5962552612518533e-09,0.0032999118536350537,7.7621131425973994e-07,2.0558891103097872e-07,2.5634192999553233e-06,7.9474757349974687e-07,2.2245711752150735e-06,0.00017964048913819933,0.010485078825604299,4.6483082306396138e-12,1.7630876573689625e-12,1.114963809202385e-06,3.6082964949252243e-07,7.35106398024983e-09,6.7424135832733824e-05,0.00021273009362447301,4.6609076454507432e-05,2.6425266005658663e-07,6.5024610510210423e-06,4.1087139535312137e-07,3.8832556154926379e-06,2.0349142389335013e-08,3.3195791584035912e-08,6.9053940524673159e-07,6.8157475155930682e-07,1.2996047081262995e-06,1.1250622557525475e-08,1.1302064439353109e-08,2.1495726832566458e-07,2.4255574606146704e-09,7.3797252346684345e-05,1.0543157594440798e-10,1.2295241878965132e-08,0.00010037567623459934,8.2462655025127978e-09,1.5377114056711737e-07,1.515367857647164e-08,4.2553344212157905e-08,2.5807498696372348e-09,6.0460918862992147e-10,7.9698423053381302e-16,1.8300679075477276e-09,2.6606229081690568e-06,7.9045725170201606e-09,9.0650230627654287e-09,5.6738781346148204e-10,6.8268642267702433e-09,0.00086295059881011697,2.6707207079882708e-09,5.1986956386197119e-05,2.6707177945605213e-09,5.6449855607694222e-06,1.8545394287517419e-17,1.0833122145673749e-17,1.7088751490037035e-12,1.03782513053919e-07,2.0612642734055282e-08,9.9101667824646572e-18,9.5727187425439875e-12,3.6731398803038816e-09,1.1004610270653804e-06,3.1728065925821413e-09,3.0010307207880047e-06,2.9129350198694333e-06,8.7168235260787907e-09,3.496714945823887e-10,6.8167149531413897e-09,3.2283986692410572e-14,1.1139135165334828e-09,6.456741966333313e-14,1.4432712523522375e-06,9.6193458169952754e-08,4.9818443801163886e-12,7.3038741976180494e-08,4.4958390416279265e-09,9.3319578187756729e-10,2.3622980327949517e-06,0.0001098951089901719,7.6792619366418064e-11,8.6683357537202867e-09,2.7424245912633541e-12,3.624563086541334e-07,1.5399132195313718e-08
2.009995284201341e-08,0.3236315578858077,76.950000000000003,0.0,0.0,0.0,0.0001335729750779219,9.499058757716254,0.002795927331551029,0.014783774115149008,7.0794256932925273e-06,1.1905008338741837e-07,1.5179640440556498e-09,2.0155071545675815e-06,0.11976468289994625,8.9466458131744685e-06,6.2998440182519076e-16,9.4600979366604305e-07,0.00095184119404933393,0.82689396796703507,0.00084311248797081764,3.6112735925609991e-14,3.1501320856226793e-12,3.7380651327673402e-07,4.8439883248200701e-12,0.00026947751123429904,6.480253127481188e-08,0.018673387705601448,0.019246408845557048,2.2085196587912991e-06,1.170629616121064e-06,1.5972338024459698e-09,0.0033150471639949823,7.7977116687402349e-07,2.0653183718562595e-07,2.5630886521333179e-06,7.9839363900771844e-07,2.2348295014299547e-06,0.00018007181501572574,0.010494350093631664,4.6696313948968576e-12,1.7711754608227331e-12,1.1157869496770988e-06,3.611314667021769e-07,7.3502473423873558e-09,6.7557068026090258e-05,0.00021315144717847669,4.6606058294660142e-05,2.6547221718224772e-07,6.5271319462160936e-06,4.1033304217455551e-07,3.8911139149683681e-06,2.0442596595536203e-08,3.3263076836838346e-08,6.9471150441355357e-07,6.8813346496159137e-07,1.3023014237306368e-06,1.1318598891311319e-08,1.1325656558341257e-08,2.1682226368935727e-07,2.4490479083260684e-09,7.4164755542879186e-05,1.0607264545716132e-10,1.2322499835601719e-08,0.00010126920247618543,8.3196690692240834e-09,1.5482322167248462e-07,1.5288568282722604e-08,4.2931986168730683e-08,2.598410229760953e-09,6.0872590583597911e-10,8.0407583932637945e-16,1.8429821515933459e-09,2.6794036564699765e-06,7.9221615147445473e-09,9.0644365708602844e-09,5.6773540167482787e-10,6.8426366309585021e-09,0.00086637985180370702,2.6730789025876125e-09,5.2416929551973549e-05,2.6730759678307148e-09,5.6823471479348608e-06,1.8672302495749788e-17,1.0907254412670436e-17,1.7124211171444415e-12,1.0403441877690846e-07,2.0793238604427712e-08,9.9969606498452846e-18,9.6565893219328662e-12,3.6922038520360063e-09,1.1166016329389464e-06,3.189302114790453e-09,3.0391121484160912e-06,2.9500641219264784e-06,8.8279294113731515e-09,3.541283799774031e-10,6.9032497715125714e-09,3.275748518186149e-14,1.1198061816820921e-09,6.5514412088855542e-14,1.4586201571512073e-06,9.713176734100947e-08,5.0304393062336316e-12,7.3971325578139462e-08,4.564470286403613e-09,9.294565954832585e-10,2.3672740061141819e-06,0.00011055892282084989,7.7256448620126854e-11,8.7791053688198248e-09,2.7699539052875115e-12,3.6828391341928435e-07,1.5646720827044473e-08
2.0206953109827604e-08,0.3236315575426929,76.950000000000003,0.0,0.0,0.0,0.00013313763279130094,9.4990548979025533,0.0027921733553430052,0.014761865424061972,6.7803893061968567e-06,1.1402134225043402e-07,1.5157138956179678e-09,2.0074340851570059e-06,0.11925509943869707,8.9333837867226548e-06,6.0337351349419177e-16,9.3426200171423354e-07,0.00095654181969294339,0.82739834567688308,0.00084320286359653904,3.6059204348744707e-14,3.1656865392241869e-12,3.7565790573766452e-07,4.8067841463081465e-12,0.0002696425360730455,6.2071389633672159e-08,0.018672177713490362,0.019246713306143668,2.2083756569801167e-06,1.1705532878514573e-06,1.5982080715021256e-09,0.0033301537462291221,7.8332425959670665e-07,2.074729728107951e-07,2.5627574308102995e-06,8.0203278134188909e-07,2.2450683588261029e-06,0.00018049758812059078,0.010503596935785035,4.690914052740605e-12,1.7792479003393306e-12,1.1166081511057748e-06,3.6143251307319321e-07,7.3494431706371835e-09,6.7690078041099635e-05,0.00021357304612358178,4.6602875347009821e-05,2.6668945876408694e-07,6.5518008356890014e-06,4.0979950152434857e-07,3.8988578131167756e-06,2.053587438887351e-08,3.3329382598639056e-08,6.9888801603254241e-07,6.9471454880128272e-07,1.3049590147401751e-06,1.1386647121256113e-08,1.1348906603046516e-08,2.1868829527530918e-07,2.4725889083214052e-09,7.4531930475711354e-05,1.0671439583097314e-10,1.234977899351865e-08,0.00010216555032538258,8.3933043890920294e-09,1.5587630412279675e-07,1.5423883870174187e-08,4.3311822757990039e-08,2.6160873936670699e-09,6.1284642558806649e-10,8.1118982247325318e-16,1.8559113356939722e-09,2.6982061677287404e-06,7.9397642902585351e-09,9.0638492289464436e-09,5.6808147144334497e-10,6.8584222495641642e-09,0.00086980268248382892,2.6754308844889329e-09,5.2847974826527494e-05,2.6754279284742002e-09,5.7197746378832903e-06,1.8799331456771434e-17,1.0981457216311959e-17,1.7159156395258822e-12,1.0428308354929226e-07,2.0974389207957247e-08,1.0084020939061773e-17,9.7407175252643035e-12,3.7112587132730529e-09,1.1328912914367743e-06,3.2057900358468322e-09,3.0774447301487706e-06,2.9874394401827443e-06,8.9397720365087904e-09,3.5861481822095948e-10,6.9903555548489055e-09,3.3235355997893504e-14,1.1256971614144889e-09,6.6470149158010945e-14,1.4740423956693161e-06,9.8072881019389695e-08,5.0791794776490732e-12,7.4910106714803495e-08,4.6337266827015723e-09,9.2573367755514892e-10,2.3722495241703777e-06,0.00011122244475544466,7.7720073575706023e-11,8.890611800502046e-09,2.7975868794416483e-12,3.7416983511528474e-07,1.5896787082171733e-08
2.03139533776418e-08,0.32363155717175635,76.950000000000003,0.0,0.0,0.0,0.00013270408406777152,9.4990510430968111,0.0027884243145064919,0.014739988496414618,6.4939878035388594e-06,1.0920507734239603e-07,1.5134670113001022e-09,1.9993961388968965e-06,0.11874773494453508,8.9201409986160956e-06,5.7788699831913596e-16,9.2265683583569455e-07,0.00096123721342203502,0.82790052132368785,0.00084329304789864615,3.6005750426606313e-14,3.181223668662358e-12,3.7750723835576224e-07,4.7700230911286782e-12,0.00026980684043812462,5.9455641621249262e-08,0.018670966387516259,0.019247004909951838,2.2082314988645801e-06,1.1704768766945171e-06,1.5991780870038617e-09,0.0033452316524817997,7.868706046875265e-07,2.084123211566962e-07,2.5624257559871082e-06,8.0566501307381892e-07,2.2552877827355598e-06,0.00018091787519017275,0.010512819456243671,4.7121562776355508e-12,1.7873050037682981e-12,1.1174274216890913e-06,3.6173279188592522e-07,7.3486514088380252e-09,6.7823165450298309e-05,0.00021399488911325653,4.6599536233739811e-05,2.6790438900629229e-07,6.5764700430903364e-06,4.0927073674799778e-07,3.9064887176363795e-06,2.0628976087379457e-08,3.3394720920660749e-08,7.0306891148027899e-07,7.0131798428729566e-07,1.3075779614675835e-06,1.1454766780989794e-08,1.1371818770791734e-08,2.2055530359509294e-07,2.4961797844072504e-09,7.4898779571544525e-05,1.0735682260185486e-10,1.237707928214562e-08,0.00010306470724079406,8.467170431537229e-09,1.5693037906314457e-07,1.5559623445015805e-08,4.3692848666853413e-08,2.6337812126415787e-09,6.1697071371549043e-10,8.1832608046087832e-16,1.8688553406738784e-09,2.7170302685108461e-06,7.9573807976975993e-09,9.0632612389346358e-09,5.6842602936855376e-10,6.8742210448530401e-09,0.00087321910869292776,2.6777766801607968e-09,5.3280085360090617e-05,2.6777737029147871e-09,5.7572680665865567e-06,1.8926480101882306e-17,1.1055729932324247e-17,1.7193593477475899e-12,1.0452854627622409e-07,2.1156092061655731e-08,1.01713464574211e-17,9.8251021994060034e-12,3.7303045719226615e-09,1.149330545627891e-06,3.2222704484874233e-09,3.1160282689061638e-06,3.025060785961379e-06,9.0523508361729075e-09,3.6313078663379358e-10,7.078031855487895e-09,3.3717615067600918e-14,1.1315864865091484e-09,6.7434662725081744e-14,1.4895378705965872e-06,9.9016778030255614e-08,5.1280637977172518e-12,7.5855080682866632e-08,4.7036095914212263e-09,9.2202695676120768e-10,2.3772247014675584e-06,0.00011188567470483312,7.8183494169819685e-11,9.0028544913169722e-09,2.8253231134668535e-12,3.8011429249258395e-07,1.6149340254440254e-08
2.0420953645455993e-08,0.3236315567747717,76.950000000000003,0.0,0.0,0.0,0.00013227231789342736,9.499047193296553,0.0027846802030529216,0.014718143289192425,6.2196873511127116e-06,1.0459231128008921e-07,1.511223386634452e-09,1.9913931618838282e-06,0.11824257975187163,8.9069174224972703e-06,5.5347734988046899e-16,9.1119269940458639e-07,0.00096592737682116346,0.82840050448828262,0.00084338304144161887,3.5952374052405333e-14,3.196743479151485e-12,3.7935451175112115e-07,4.7337002810074716e-12,0.00026997042746428572,5.6950411777635147e-08,0.018669754121756154,0.019247284200195891,2.2080872309507705e-06,1.1704004073186105e-06,1.6001438674283365e-09,0.0033602809348055756,7.9041021438056659e-07,2.0934988546553228e-07,2.5620937413831465e-06,8.092903467535069e-07,2.2654878084282217e-06,0.00018133274226780395,0.010522017758724075,4.7333581428806076e-12,1.7953467989187408e-12,1.1182447695921965e-06,3.6203230640625687e-07,7.3478720010204791e-09,6.7956329830225494e-05,0.00021441697481356379,4.6596049215595465e-05,2.6911701210568544e-07,6.6011418670220361e-06,4.0874671078580775e-07,3.9140080209193272e-06,2.0721902008405247e-08,3.3459103723155542e-08,7.0725416225557159e-07,7.0794375487539662e-07,1.3101587390444878e-06,1.1522957406237132e-08,1.1394397213712052e-08,2.2242323002558359e-07,2.5198198680900045e-09,7.5265305240555656e-05,1.0799992132537691e-10,1.2404400631515284e-08,0.00010396666072643087,8.541266169618024e-09,1.5798543771909078e-07,1.5695785120076414e-08,4.4075058601442614e-08,2.6514915393242738e-09,6.2109873635812862e-10,8.2548451413576633e-16,1.8818140484001125e-09,2.7358757869034584e-06,7.9750109915950431e-09,9.0626727923398457e-09,5.6876908202528476e-10,6.8900329794923858e-09,0.00087662914810288225,2.6801163159395815e-09,5.3713254324969036e-05,2.6801133174791097e-09,5.7948274696586092e-06,1.9053747372243301e-17,1.1130071942171333e-17,1.7227528665676396e-12,1.0477084546034959e-07,2.1338344691560261e-08,1.0258936016586646e-17,9.9097421954439791e-12,3.749341535156951e-09,1.1659199367919856e-06,3.2387434448287966e-09,3.1548625616336451e-06,3.062927964678828e-06,9.1656652273372273e-09,3.6767626182662319e-10,7.1662782121743537e-09,3.4204278265522959e-14,1.1374741875354485e-09,6.8407984539082178e-14,1.5051064851793361e-06,9.9963437362741228e-08,5.1770911782935904e-12,7.6806242629844816e-08,4.7741203572567543e-09,9.1833636213316384e-10,2.382199648038774e-06,0.0001125486125952288,7.8646710349759953e-11,9.1158328660524465e-09,2.8531622064929352e-12,3.8611750345558346e-07,1.640438960163223e-08
2.0527953913270188e-08,0.3236315563534302,76.950000000000003,0.0,0.0,0.0,0.00013184232350203036,9.4990433484990806,0.0027809410149974125,0.014696329759439509,5.9569766681304782e-06,1.0017444594778465e-07,1.5089830173457243e-09,1.9834250008744946e-06,0.11773962423712778,8.8937130327867411e-06,5.3009906933363386e-16,8.9986800796813573e-07,0.00097061231149432863,0.82889830470951742,0.00084347284478845377,3.5899075123662409e-14,3.212245976138904e-12,3.811997265514903e-07,4.6978108721528381e-12,0.00027013330027253826,5.4551030620957041e-08,0.018668541289416696,0.019247551697138952,2.2079428975104989e-06,1.170323903170055e-06,1.6011054312352948e-09,0.0033753016451612229,7.9394310094747009e-07,2.1028566898241652e-07,2.5617614947180981e-06,8.129087949073885e-07,2.2756684711118775e-06,0.00018174225470518165,0.010531191946482405,4.7545197221150328e-12,1.8033733137336309e-12,1.1190602029448967e-06,3.6233105988569102e-07,7.347104891280211e-09,6.8089570761361857e-05,0.0002148393019029681,4.6592422205814977e-05,2.7032733225172551e-07,6.6258185812236977e-06,4.0822738621293624e-07,3.9214171001433155e-06,2.0814652468817638e-08,3.3522542796188492e-08,7.1144373997899457e-07,7.145918462430475e-07,1.3127018174506231e-06,1.159121853447034e-08,1.1416646039004928e-08,2.2429201679911803e-07,2.5435084985073067e-09,7.5631509876855155e-05,1.0864368757443382e-10,1.2431742971004071e-08,0.00010487139833149482,8.615590580469246e-09,1.5904147139518406e-07,1.5832367015659105e-08,4.4458447286987621e-08,2.6692182276810163e-09,6.2523045997416622e-10,8.326650247159792e-16,1.8947873418200831e-09,2.7547425524879319e-06,7.9926548281711164e-09,9.0620840701678212e-09,5.6911063597017134e-10,6.9058580164962613e-09,0.00088003281822062905,2.6824498181488116e-09,5.4147474915721422e-05,2.6824467985546307e-09,5.8324528823577152e-06,1.9181132218390573e-17,1.120448263284629e-17,1.7260968139418863e-12,1.0501001920309633e-07,2.1521144632690414e-08,1.0346788432505922e-17,9.9946363686030579e-12,3.7683697094511893e-09,1.1826600044229148e-06,3.2552091163404915e-09,3.1939473993735781e-06,3.1010407759154802e-06,9.2797146095973492e-09,3.7225121971452228e-10,7.2550941502235386e-09,3.4695361413865741e-14,1.143360294854371e-09,6.9390146244622353e-14,1.5207481432164933e-06,1.0091283816877749e-07,5.2262605396524543e-12,7.7763587555861949e-08,4.8452603088549784e-09,9.1466182300040077e-10,2.3871744696045912e-06,0.00011321125836740319,7.9109722078642394e-11,9.2295463319468567e-09,2.8811037612911039e-12,3.9217968506579861e-07,1.6661944345678056e-08
2.0634954181084382e-08,0.32363155590934445,76.950000000000003,0.0,0.0,0.0,0.00013141409035977167,9.4990395087014683,0.002777206744358861,0.0146745478642594,5.7053660744034994e-06,9.5943246531347652e-08,1.5067458989060581e-09,1.9754915033659421e-06,0.11723885881855751,8.8805278032092477e-06,5.0770858003991259e-16,8.8868118941451655e-07,0.00097529201906496564,0.82939393148445861,0.00084356245850062772,3.584585353404781e-14,3.2277311650008363e-12,3.8304288339227133e-07,4.6623500551370423e-12,0.00027029546197021587,5.2253025946026577e-08,0.01866732824377226,0.01924780789906257,2.2077985402852456e-06,1.1702473863777655e-06,1.6020627967718987e-09,0.0033902938354179154,7.9746927658540313e-07,2.1121967494115516e-07,2.5614291179815153e-06,8.165203700407854e-07,2.2858298059322493e-06,0.00018214647716501838,0.010540342122316802,4.7756410884336792e-12,1.8113845759172582e-12,1.119873729841523e-06,3.6262905556134062e-07,7.3463500243204583e-09,6.8222887828069375e-05,0.00021526186907214762,4.658866278356096e-05,2.7153535362651129e-07,6.6505024347609594e-06,4.0771272527751306e-07,3.9287173173664851e-06,2.0907227785061505e-08,3.358504980044614e-08,7.1563761639174951e-07,7.2126224626436876e-07,1.3152076615441029e-06,1.1659549705229749e-08,1.1438569309190087e-08,2.2616160699369862e-07,2.5672450223593337e-09,7.5997395858605428e-05,1.092881169454501e-10,1.2459106231921529e-08,0.00010577890765016563,8.6901426446855668e-09,1.6009847147354523e-07,1.5969367258497766e-08,4.4843009467883311e-08,2.6869611329811476e-09,6.293658513109608e-10,8.3986751376458715e-16,1.9077751048409359e-09,2.7736303963131686e-06,8.0103122628256452e-09,9.0614952438586496e-09,5.694506977182701e-10,6.9216961191321034e-09,0.00088343013639355351,2.6847772129128753e-09,5.458274034932758e-05,2.6847741722149045e-09,5.8701443395886624e-06,1.9308633600216495e-17,1.1278961396782822e-17,1.7293918011543998e-12,1.0524610520610908e-07,2.1704489429000258e-08,1.0434902525422971e-17,1.0079783578256632e-11,3.7873892005460288e-09,1.1995512862322048e-06,3.2716675538911653e-09,3.2332825673363894e-06,3.1393990134859175e-06,9.394498365263339e-09,3.7685563551716394e-10,7.3444791816826867e-09,3.5190880282528235e-14,1.1492448386214436e-09,7.0381179381631337e-14,1.5364627490559568e-06,1.0186495976191229e-07,5.275570810439693e-12,7.8727110315419667e-08,4.9170307589717409e-09,9.1100326903201044e-10,2.3921492677260521e-06,0.0001138736119759419,7.957252932380543e-11,9.3439942788997581e-09,2.9091473825513335e-12,3.9830105354487874e-07,1.6922013672888484e-08
