Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063)
9.596149083793417e-22,0.2356408007317234,76.950000000000003,0.0,0.0,0.0,0.99999999999953026,9.5,2.3475081141385324e-15,3.4517122856392367e-14,3.4517122856443738e-14,1.1277042538817817e-25,1.1276842341720691e-25,3.9838100682564353e-13,2.3456288089714116e-22,5.651091474031602e-26,1.0425500572400957e-37,4.1353847687128726e-42,1.4551182190004603e-40,5.8226681273860041e-22,1.6375369816838701e-27,1.04461636263212e-37,7.8924489051423586e-42,3.6462667643420858e-55,1.3018141945707766e-55,7.815810601118317e-37,5.2646518117475162e-27,1.0277700105918971e-37,1.0277700105934552e-37,1.3465579745288493e-49,2.1071978008578499e-50,7.7934180850079414e-40,1.2376853778732372e-28,3.4744452977378128e-40,2.7185400213408643e-41,3.0850226410061955e-88,8.9550348395221727e-51,3.6627107181716388e-43,2.8162057875889683e-88,6.7827894238901799e-24,1.1329541447466543e-62,1.132953855696542e-62,1.2469722075768742e-34,3.6780545592102029e-35,2.4701135906714911e-25,1.2468856788316028e-34,1.3001188398551101e-45,2.816205787588644e-88,2.0697787759227681e-54,1.3018142155295012e-55,2.0958780449955778e-63,1.1246871517121703e-75,1.6613768941378708e-43,5.5247956348974099e-88,6.0322393379616119e-31,5.5786380428264794e-69,7.7692430946069494e-88,6.3080869214147895e-42,1.1385815950340905e-100,5.6313120944116182e-93,1.7800657213959342e-104,1.2777452198074236e-59,5.7415857111002008e-42,1.1462319770469154e-60,6.7383115497822086e-42,8.8087256912644382e-54,3.507066636950171e-34,8.8283634223587932e-54,6.9076520813850669e-55,9.8231805054602026e-46,6.6761691295620661e-45,3.0839074940586501e-65,1.073376893117556e-45,2.5980466423809249e-48,5.1441139507318768e-70,6.5858196903225754e-53,9.6739193301925153e-39,4.4738534350718144e-71
1.9200635395287786e-21,0.2356408007317234,76.950000000000003,0.0,0.0,0.0,0.99999999999906009,9.5,4.6970557661679494e-15,6.9064234524614684e-14,6.906423452482028e-14,4.5137558971842405e-25,4.5135956204343834e-25,7.9710812927419747e-13,9.3886281040969249e-22,2.2619093031856679e-25,8.3454969878880716e-37,3.3108223161729401e-41,1.1652747397163975e-39,2.330584677870605e-21,6.5544154712388439e-27,8.3599744166430893e-37,6.3187566962944389e-41,5.8403637336859896e-54,2.0845988234993723e-54,6.257400817810308e-36,2.1072327325094447e-26,8.228409366208566e-37,8.2284093662335146e-37,2.1562471802383838e-48,3.3742619517562929e-49,6.2394731756327211e-39,4.9539670127840053e-28,2.7816688291515638e-39,2.1764850004515957e-40,3.9568480477291517e-86,1.4339723263130538e-49,2.9323956605317532e-42,3.612063725089667e-86,2.7148834106124366e-23,3.6285033313229552e-61,3.6285014798215591e-61,9.9833597577405568e-34,2.9446800537272512e-34,9.8868916352336965e-25,9.9826670017123877e-34,2.0818840688116557e-44,3.6120637250888347e-86,3.3143427663651933e-53,2.0845988906237241e-54,6.7124530673904819e-62,7.2041520328250962e-74,1.330111703430382e-42,7.0778326846858753e-86,2.4144677820357222e-30,1.7866662960284332e-67,9.9532012305625826e-86,5.0503051210588924e-41,2.9172906526111561e-98,7.2142914121805784e-91,4.5609108124208705e-102,4.0922251790993615e-58,4.5967593663732386e-41,3.6710286859078033e-59,5.394746421518276e-41,1.4105437898022204e-52,1.4037406226819547e-33,1.4136883913442885e-52,1.1061243338366539e-53,7.8645173177545633e-45,5.3449946680836962e-44,9.8592150315698341e-64,8.5935414652036966e-45,2.0938535594296761e-47,3.2950478056473158e-68,1.054589217606863e-51,7.7450174260877557e-38,2.8657143082157672e-69
3.8409608018276525e-21,0.2356408007317234,76.950000000000003,0.0,0.0,0.0,0.99999999999811973,9.5,9.3961510702222742e-15,1.3815845785991171e-13,1.3815845786073432e-13,1.8060903024501333e-24,1.8059620365902853e-24,1.5945623691521263e-12,3.7566741535702578e-21,9.0505834590963757e-25,6.6769458681541329e-36,2.6496640957944642e-40,9.3269210235248535e-39,9.3253744050668039e-21,2.622619940620638e-26,6.6852312471420728e-36,5.056923555939467e-40,9.3496545296733383e-53,3.336715618743113e-53,5.0078223892437599e-35,8.4316757273957243e-26,6.5852282742533995e-36,6.585228274293332e-36,3.4513996885096801e-47,5.4010165781495103e-48,4.9934748050275682e-38,1.9822320892857075e-27,2.2261804364152624e-38,1.7418494700428159e-39,5.0699040531888409e-84,2.295289581036246e-48,2.3468077450499772e-41,4.628132366829082e-84,1.0863069902785099e-22,1.1616090733846633e-59,1.1616078879186555e-59,7.9897219086366605e-33,2.3566389781224263e-33,3.9560444579583056e-24,7.9891674933767735e-33,3.3323703128715635e-43,4.6281323668269496e-84,5.3051068846891039e-52,3.3367158336313766e-53,2.1488883544506871e-60,4.6126276642387664e-72,1.0644936105944159e-41,9.0635281863048296e-84,9.6610161173503907e-30,5.7197368532096517e-66,1.2745585254871517e-83,4.0417789829113392e-40,7.4714936191555121e-96,9.2382710125486574e-89,1.1680980855439169e-99,1.3100628225401395e-56,3.6788040100356342e-40,1.1752232554548157e-57,4.3174367104604271e-40,2.2577886325052193e-51,5.6167909472348566e-33,2.262822061958816e-51,1.7705192934326167e-52,6.2940040401290039e-44,4.2776201359091994e-43,3.1450711739955605e-62,6.8774444914551197e-44,1.6978660536803262e-46,2.1097318422786612e-66,1.6880295390568326e-50,6.1983674973918924e-37,1.8348409764668406e-67
7.682755326425399e-21,0.23564080073172336,76.950000000000003,0.0,0.0,0.0,0.99999999999623901,9.5,1.8794341678312881e-14,2.763469045259157e-13,2.7634690452920609e-13,7.2255372623280626e-24,7.2245110085975875e-24,3.1894708288312682e-12,1.5029142705475943e-20,3.6208227006756798e-24,5.3393923573548098e-35,2.1201338794419837e-39,7.4634267476631092e-38,3.73075696710487e-20,1.0492187509819266e-25,5.3407560231730988e-35,4.04630364718096e-39,1.4963506884878227e-51,5.339831051629242e-52,4.0070187477324287e-34,3.3732193284016986e-25,5.2691831453398017e-35,5.2691831454037054e-35,5.5233630234915268e-46,8.6433848736518462e-47,3.9955384654168567e-37,7.9302191098544865e-27,1.781282531205502e-37,1.3937442101995599e-38,6.492767893736135e-82,3.6732105762480541e-47,1.8778027609406564e-40,5.9270133959978442e-82,4.3459352904856017e-22,3.7179283625806536e-58,3.7179207739939546e-58,6.3929913739731742e-32,1.8856692171631899e-32,1.5826753665984084e-23,6.3925477576987883e-32,5.3328773703039495e-42,5.9270133959923842e-82,8.4898982197344067e-51,5.3398317394162369e-52,6.8778882507331664e-59,2.952712281988821e-70,8.5175662187273947e-41,1.1603813837937998e-81,3.8650355339544379e-29,1.8307006649256227e-64,1.6317861602026288e-81,3.2340372662499782e-39,1.9131157924739552e-93,1.1827533884101653e-86,2.9909774922339085e-97,4.193082458686005e-55,2.9436012954989275e-39,3.7615051146874286e-56,3.4546053374393068e-39,3.6131967457909618e-50,2.2470821220936121e-32,3.6212519327107184e-50,2.8334072986737862e-51,5.0361595090742781e-43,3.4227459462849152e-42,9.9953720605169012e-61,5.5029998238807166e-43,1.3939924692933328e-45,1.3505168426486675e-64,2.7013968150706624e-49,4.9596352467402718e-36,1.1745491051556062e-65
1.5366344375620894e-20,0.2356408007317234,76.950000000000003,0.0,0.0,0.0,0.99999999999247768,9.5,3.7590722894421939e-14,5.5272379783956586e-13,5.5272379785272462e-13,2.8904501304779399e-23,2.8896291583739075e-23,6.3792876678826891e-12,6.0121462703967162e-20,1.4484469391309237e-23,4.2668416883499107e-34,1.6962681933122895e-38,5.9714978221102013e-37,1.492424220402564e-19,4.1972165775933786e-25,4.259559465105378e-34,3.2373446454821459e-38,2.3944860584713757e-50,8.5445979679529702e-51,3.2059193328600301e-33,1.3493975464850323e-24,4.2157467688264892e-34,4.2157467689287454e-34,8.8382793884135881e-45,1.3830822479215166e-45,3.1967341788778657e-36,3.1723458132837221e-26,1.4251612491517698e-36,1.1151012167276825e-37,8.3128496044072149e-80,5.8777347078660381e-46,1.5023848532526311e-39,7.5885002778195339e-80,1.7385155733847887e-21,1.1898607017817415e-56,1.1898558445889065e-56,5.1148786046121022e-31,1.5086785774627023e-31,6.3312165575186672e-23,5.1145236781647474e-31,8.53347165892683e-41,7.5885002778055517e-80,1.3585219109116835e-49,8.5446001691024949e-51,2.2011553833214628e-57,1.8899375277172512e-68,6.8146999728770661e-40,1.4854479363209653e-79,1.5461400395997127e-28,5.8588581084370471e-63,2.088910955142511e-79,2.5874754620633774e-38,4.8981053143489577e-91,1.5140874570232194e-84,7.6577294503482339e-95,1.3419274125828398e-53,2.355103273300994e-38,1.2038081424199098e-54,2.7639466849902103e-38,5.7817024791182588e-49,8.9890600252955514e-32,5.7945922847370885e-49,4.5339128724810029e-50,4.0293101561492597e-42,2.7384566208038091e-41,3.154368785288048e-59,4.4028167636140305e-42,1.1720118594078605e-44,8.6442308122657231e-63,4.3226745461506405e-48,3.9680841371585655e-35,7.5179170573901207e-64
3.0733522474011886e-20,0.2356408007317234,76.950000000000003,0.0,0.0,0.0,0.99999999998495492,9.5,7.5183485326351402e-14,1.1054775843934566e-12,1.105477584446061e-12,1.1562270976076843e-22,1.1555704628232728e-22,1.2758921024758099e-11,2.4049562973840219e-19,5.7940233791123111e-23,3.405538537053409e-33,1.3570790442860432e-37,4.7775014219816273e-36,5.9699396285473575e-19,1.6789549481020894e-24,3.3864822065320192e-33,2.5899896523789686e-37,3.8314381244194924e-49,1.3672049268999354e-49,2.5648571548597159e-32,5.3978098225324151e-24,3.3727575237117772e-33,3.3727575238753966e-33,1.4141964695030397e-43,2.2130440828824198e-44,2.5575085931082684e-35,1.2689899613521338e-25,1.1401829909335553e-35,8.9212328881921986e-37,1.0641795985106854e-77,9.4048535161465568e-45,1.2019649487336854e-38,9.7145113452543941e-78,6.9543450679227759e-21,3.8077451266363397e-55,3.8077140392164405e-55,4.0920969598102918e-30,1.2070001058271246e-30,2.532589554984158e-22,4.0918130056042986e-30,1.3654248550671279e-39,9.7145113452185961e-78,2.173745627967856e-48,1.3672056313046597e-49,7.0440659894219688e-56,1.2096243698455777e-66,5.452018783588645e-39,1.9014753235619828e-77,6.1848118166323267e-28,1.8749332243640083e-61,2.6739494121855585e-77,2.0700786198888316e-37,1.2539824709066765e-88,1.9381365788217462e-82,1.9604843915607335e-92,4.2943932404183704e-52,1.8841698830267365e-37,3.8523883329157279e-53,2.2112623186193041e-37,9.2511930742806086e-48,3.5957703214534777e-31,9.2718184375292203e-48,7.2546295549092798e-49,3.2236011482258632e-41,2.1908690892749431e-40,9.8212541348260263e-58,3.5224188497378531e-41,1.0283973463204022e-43,5.5326028612010755e-61,6.9166308339427902e-47,3.1746167336685773e-34,4.8117236422979894e-62
6.146787867079386e-20,0.23564080073172342,76.950000000000003,0.0,0.0,0.0,0.9999999999699094,9.5,1.5036901018905574e-13,2.2109851572077724e-12,2.2109851574179312e-12,4.6250024719960633e-22,4.6197520522119906e-22,2.5518186453599329e-11,9.6200203562695293e-19,2.3176563941828305e-22,2.7116290287583685e-32,1.0856891124388392e-36,3.8221233289720809e-35,2.3880242986046663e-18,6.7159564281639808e-24,2.675738714602426e-32,2.0720264790730123e-36,6.1305107810637676e-48,2.1875825979695894e-48,2.0519343177356592e-31,2.1591678559321075e-23,2.6982700626638475e-32,2.6982700629256446e-32,2.2627713790712694e-42,3.5409603473742136e-43,2.0460551852321903e-34,5.0760631219787778e-25,9.1216782844418634e-35,7.1371551567939083e-36,1.3622361949090937e-75,1.5048147144796092e-43,9.6159479450365796e-38,1.2435362405149667e-75,2.7817944629951311e-20,1.2185045450522226e-53,1.2184846489235341e-53,3.2737549820868959e-29,9.656229177027502e-30,1.013056336821937e-21,3.2735278140207108e-29,2.1847351407373251e-38,1.2435362405058014e-75,3.478081486365069e-47,2.1875848521230121e-48,2.25415942248848e-54,7.741799521772645e-65,4.3617185394400366e-38,2.4339529272335746e-75,2.4739750569855469e-27,5.999944554226314e-60,3.4227459722633637e-75,1.6561021736390002e-36,3.2102805603679583e-86,2.4808823771966279e-80,5.0189741546535046e-90,1.3742418341956783e-50,1.5073681968984528e-36,1.2327965388437238e-51,1.7690518426760205e-36,1.4802280791739872e-46,1.4383373903627167e-30,1.4835284213026469e-46,1.1607702402069908e-47,2.5789421224619153e-40,1.7527365360907641e-39,2.9813742890317023e-56,2.8179991260994182e-40,9.6792971947149558e-43,3.5409599657895888e-59,1.106689002972179e-45,2.5397516221013489e-33,3.079585051637141e-60
1.229365910643578e-19,0.23564080073172336,76.950000000000003,0.0,0.0,0.0,0.99999999993981847,9.5,3.0074005990984615e-13,4.4220003016639163e-12,4.4220003025024658e-12,1.850019796526078e-21,1.8458238571475145e-21,5.103671217164445e-11,3.8480468440417946e-18,9.2707190001283474e-22,2.1490221685514856e-31,8.6856176964103022e-36,3.0577490155957037e-34,9.5521932651222799e-18,2.686409898015598e-23,2.0888797417937423e-31,1.6576177771350483e-35,9.8089896538126435e-47,3.5001737264327757e-47,1.6415667593776261e-30,8.6367592688980286e-23,2.1586416655892059e-31,2.1586416660080873e-31,3.6204785885272834e-41,5.6656078423004515e-42,1.6368631678575754e-33,2.0304459064134832e-24,7.2974257870920823e-34,5.70979099278635e-35,3.0524407485068064e-73,2.4077337836227173e-42,7.6928498345900582e-37,2.7864629553333021e-73,1.112728976417438e-19,3.8992279128052594e-52,3.8991005803785057e-52,2.6190346025247133e-28,7.7250736331900837e-29,4.0522658018394935e-21,2.6188528670199775e-28,3.4956200733774339e-37,2.7864629552922976e-73,5.5650012364319163e-46,3.5001809398125508e-47,7.2133989747894241e-53,4.9548137873455603e-63,3.4894162174369317e-37,3.1154991239859764e-73,9.8960008718249761e-27,1.9200078466393055e-58,4.3811702266767289e-73,1.3248974127454033e-35,8.218422567470827e-84,3.1755741856734104e-78,1.2848739730191238e-87,4.3976309081331653e-49,1.2059032879613637e-35,3.9449999649056853e-50,1.4152582669311327e-35,2.3683935809836531e-45,5.753408077482508e-30,2.3736748358067464e-45,1.8572559744914071e-46,2.0631781685278507e-39,1.4022053293750832e-38,8.6504508387157477e-55,2.254421510151195e-39,1.0066618656324661e-41,2.2662440999487792e-57,1.7707246810797101e-44,2.0318221344439532e-32,1.9709603479845524e-58
2.458740158514857e-19,0.2356408007317234,76.950000000000003,0.0,0.0,0.0,0.99999999987963661,9.5,6.0148215933295345e-13,8.8440305858972028e-12,8.8440305892347021e-12,7.4001167317241952e-21,7.3666199405059499e-21,1.0207374304919361e-10,1.5392262122295517e-17,3.7083057548528129e-21,1.6876047510016192e-30,6.9485381361531313e-35,2.4462217136649882e-33,3.8208958606501787e-17,1.0745694240661374e-22,1.5938931208836205e-30,1.3260651658195959e-34,1.5694536011579313e-45,5.6003041688946881e-46,1.3132609174535651e-29,3.4547212691107612e-22,1.7269235749443172e-30,1.7269235756145309e-30,5.7927972763569773e-40,9.0650277647546437e-41,1.3094976543897289e-32,8.1218249580823518e-24,5.8379697586808517e-33,4.5678584660758328e-34,3.9202580810269565e-71,3.8523973454320337e-41,6.1543166757852172e-36,3.5786620682894295e-71,4.450937519836988e-19,1.2477368960964775e-50,1.247655408555012e-50,2.0952393700366698e-27,6.1800933565125441e-28,1.6209139513056778e-20,2.0950939825382328e-27,5.5930257543241278e-36,3.5786620681839316e-71,8.9040588952648055e-45,5.6003272518234933e-46,2.3082990241085817e-51,3.1710967960716039e-61,2.7915494969034974e-36,3.9878591856676461e-71,3.9584204634573404e-26,6.1440677872648461e-57,5.6079264675503468e-71,1.0599241398259067e-34,2.1039269589006948e-81,4.0647674488903427e-76,3.2892956501017844e-85,1.4072506598322356e-47,9.6471942518727014e-35,1.2624077739240178e-48,1.1322133266330384e-34,3.7894491460320689e-44,2.3013749278121452e-29,3.7979012563472127e-44,2.9716283719909311e-45,1.6505523049987165e-38,1.1217700548064884e-37,2.3321854499013503e-53,1.8035406365769544e-38,1.1770257268773001e-40,1.4504052207918517e-55,2.8331767360168419e-43,1.6254621101437634e-31,1.2614225314368626e-56
4.917488654257414e-19,0.23564080073172342,76.950000000000003,0.0,0.0,0.0,0.9999999997592729,9.5,1.2029663581052748e-12,1.7688091135734689e-11,1.7688091148951859e-11,2.9600541458586943e-20,2.9333694171713895e-20,2.0414772257019382e-10,6.1569176723498766e-17,1.4833255090125079e-20,1.3021031274313755e-29,5.5588513966204096e-34,1.9569901471498358e-32,1.5283615274886135e-16,4.2982886219101609e-22,1.1668281227887219e-29,1.0607962049231264e-33,2.5111426517657967e-44,8.9604850777153431e-45,1.0506113984721728e-28,1.3818920139139763e-21,1.3815429509123837e-29,1.3815429519847268e-29,9.2684881623072661e-39,1.4504082797207186e-39,1.0476001910575206e-31,3.2487382633502689e-23,4.6703808425683786e-32,3.65429532121088e-33,5.0180911654551428e-69,6.163851503158456e-40,4.923468410250429e-35,4.5808342593339506e-69,1.7803787160809507e-18,3.992616097366332e-49,3.9920946490207107e-49,1.6761952771604261e-26,4.9440857981871238e-27,6.4836673833853601e-20,1.6760789696455324e-26,8.9488635024420935e-35,4.5808342590638593e-69,1.4246540502014794e-43,8.9605589430861482e-45,7.3865567394622286e-50,2.0295020713444701e-59,2.2332461563173969e-35,5.1044602240620503e-69,1.583372197032634e-25,1.9661096307378293e-55,7.1781465874352579e-69,8.4794169981030074e-34,5.3860536411511288e-79,5.2029329992519728e-74,8.4206051297895863e-83,4.5032138572341842e-46,7.7176354258798493e-34,4.0397148918250392e-47,9.0577334003736799e-34,6.0631229440056721e-43,9.2055230534610053e-29,6.076652919880819e-43,4.754620263788413e-44,1.3204457231076682e-37,8.9741732208016416e-37,5.6715899806951704e-52,1.4428251523016926e-37,1.5363155003359954e-39,9.2826156206634181e-54,4.5330947350030451e-42,1.3003651577382872e-30,8.073124592434587e-55
9.83498564574253e-19,0.23564080073172336,76.950000000000003,0.0,0.0,0.0,0.99999999951854535,9.5,2.4059347553543437e-12,3.537621216157776e-11,3.5376212213396877e-11,1.1840231042446758e-19,1.1628535561538465e-19,4.082953526763318e-10,2.4627679329692515e-16,5.9333050598946498e-20,9.7233929081438971e-29,4.4470947461768299e-33,1.5656032680582387e-31,6.1134482548236439e-16,1.7193176306434509e-21,7.9708994549444375e-29,8.4854371762500695e-33,4.0178567424162438e-43,1.4336702666516102e-43,8.4048964141366541e-28,5.5275750198154024e-21,1.1052359874419261e-28,1.1052359891576719e-28,1.4829550411303976e-37,2.3206544613752327e-38,8.3807973105978849e-31,1.2994969722761158e-22,3.7362961027928679e-31,2.9234369236833191e-32,6.4231770497878757e-67,9.86216578027454e-39,3.9387813102349852e-34,5.863486445155707e-67,7.1215173630546452e-18,1.2775400057780349e-47,1.2772063725336484e-47,1.3409563036390808e-25,3.9552688164684505e-26,2.5934663225848522e-19,1.340863262015444e-25,1.4318184675201842e-33,5.8634864444642732e-67,2.2794504173925208e-42,1.4336939034529276e-43,2.3636864220281054e-48,1.2988749785272638e-57,1.7865994679463575e-34,6.5336773088368819e-67,6.333496721100622e-25,6.291570626605012e-54,9.1879830800589741e-67,6.7835416158241363e-33,1.378823067258089e-76,6.6597991320812311e-72,2.1556682238416434e-80,1.4410288512086732e-44,6.1738889133564249e-33,1.2927088055728071e-45,7.2461973311310647e-33,9.7009642459188429e-42,3.6822138487069333e-28,9.7226332219425271e-42,7.6074037572142318e-43,1.0563580837870673e-36,7.1793270770433647e-36,1.2249438441916921e-50,1.1542432142079618e-36,2.1805119397151821e-38,5.9408726782528078e-52,7.2529552548623944e-41,1.0402802479687184e-29,5.1667999708778457e-53
1.4752482637227647e-18,0.2356408007317234,76.950000000000003,0.0,0.0,0.0,0.99999999927781802,9.5,3.6089031523078391e-12,5.3064333114262674e-11,5.3064333222852625e-11,2.5160499499229411e-19,2.4558083338032001e-19,6.1244265384713713e-10,5.2333804843384772e-16,1.2608271328798189e-19,2.6748536991562478e-28,1.2715929844153149e-32,4.6478984273730395e-31,1.2991074132756282e-15,3.6535513251113926e-21,2.0917356123142866e-28,2.4261504040189714e-32,1.5200406467256293e-42,5.2768440416385431e-43,2.4032747944846333e-27,1.1746101215638868e-20,3.1602853345591474e-28,3.1602853408742229e-28,5.4582516655559711e-37,8.5415481267617282e-38,2.3963824090271517e-30,2.7614321242924746e-22,1.0683452566384058e-30,8.3591996180830484e-32,3.3141219597417325e-66,3.6299310294585904e-38,1.1262458544021384e-33,3.0253422954704707e-66,1.5133220425940292e-17,5.8326095284081478e-47,5.8307766254166746e-47,3.8342952585743968e-25,1.1309591735348267e-25,5.5111122265626419e-19,3.8340292250152573e-25,5.2700411620365198e-33,3.0253422950459664e-66,8.3898948888334748e-42,5.2769519585958956e-43,1.0791724453088853e-47,7.1364016757536739e-57,5.1085596283879087e-34,4.2151170459478533e-66,1.3458685388921082e-24,2.8725096540292003e-53,5.9275079623788246e-66,1.9396693337441158e-32,1.0239373584929951e-75,4.2964985091159905e-71,1.6008364779740444e-79,6.5792222077859976e-44,1.7653094881952009e-32,5.9020453208152894e-45,2.0719603160079279e-32,3.5705918383476203e-41,7.8247072743741946e-28,3.5785711766889661e-41,2.8000306229968959e-42,3.0205249451796709e-36,2.0528359799347335e-35,4.8712991732873225e-50,3.3003848640896242e-36,7.7976829531851378e-38,3.2640954959751623e-51,2.6695687328804674e-40,2.9745304218076334e-29,2.8387967551056778e-52
1.9669979628712764e-18,0.2356408007317234,76.950000000000003,0.0,0.0,0.0,0.99999999903709058,9.5,4.8118715489657603e-12,7.0752453994452587e-11,7.0752454177319085e-11,4.292085912549212e-19,4.1655698155916355e-19,8.1658962608313982e-10,8.9275279332698266e-16,2.150822135037683e-19,5.4520435075261084e-28,2.6821615889141533e-32,1.0127548635239206e-30,2.2161235467402244e-15,6.23252994275089e-21,4.0986750760478075e-28,5.1171579961239643e-32,3.9566648055628058e-42,1.3383185813111609e-42,5.0692013647760868e-27,2.003747055941078e-20,6.6659584096710277e-28,6.6659584256874073e-28,1.3843288822951983e-36,2.1663209779270411e-37,5.0546603677854948e-30,4.7106792960448721e-22,2.253445600194254e-30,1.7631965171609244e-31,1.8079694625754078e-65,9.2062879117946261e-38,2.375579531083744e-33,1.6504300538439473e-65,2.5815483601877565e-17,1.7384857972160156e-46,1.737855664068728e-46,8.0876348901538344e-25,2.3855191574056615e-25,9.4013018721782093e-19,8.0870737624363461e-25,1.3365960154502563e-32,1.6504300536076353e-65,2.1278596238997279e-41,1.3383507482262435e-42,3.2167000679559373e-47,2.4536375703030694e-56,1.0775433732902317e-33,1.6461123209336732e-65,2.295893812164271e-24,8.5621438272309992e-53,2.3148453111217114e-65,4.0913246067347648e-32,4.4842117142137315e-75,1.6779048397616878e-70,7.0106790834620327e-79,1.9610787912559161e-43,3.7234779265137515e-32,1.7592314766264321e-44,4.3703652603189194e-32,9.0557763932717655e-41,1.3348032546475158e-27,9.0760222425071106e-41,7.1014850507749918e-42,6.3711630554613798e-36,4.3300195707451813e-35,1.2984469734902604e-49,6.9614104800186686e-36,1.9437548235201628e-37,1.1222628091556569e-50,6.770602497846495e-40,6.2741052791692427e-29,9.7603648427562485e-52
2.9504973611682995e-18,0.23564080073172336,76.950000000000003,0.0,0.0,0.0,0.99999999855563559,9.5,7.217808341587911e-12,1.0612869558670771e-10,1.0612869595719555e-10,8.8862199299481316e-19,8.5431471532782398e-19,1.2248827985669463e-09,1.8483298076704636e-15,4.4530012840275757e-19,1.4091068635382081e-27,7.3258359386611634e-32,2.9397231638322575e-30,4.5881987035730194e-15,1.2903664029640985e-20,9.9887002787296007e-28,1.397519794108168e-31,1.4520438995939503e-41,4.6801468999033187e-42,1.3845553726183387e-26,4.148504507741547e-20,1.8206803546650939e-27,1.820680360266087e-27,4.8410532117649976e-36,7.5757250985191013e-37,1.3805824294526827e-29,9.752865170191453e-22,6.1548399906813098e-30,4.8158323358716898e-31,2.5109539140904945e-64,3.2194812320847563e-37,6.488447995319459e-33,2.2921591827553672e-64,5.3447637687782766e-17,7.6093180936964771e-46,7.605929653390567e-46,2.208981668688056e-24,6.5155859369901735e-25,1.946417378420734e-18,2.2088284137434059e-24,4.6741373004309123e-32,2.2921591823820624e-64,7.4412313773831625e-41,4.6802877002985976e-42,1.4080076992835409e-46,1.3196083518078356e-55,2.9431056338449443e-33,1.0706887402719446e-64,4.7533573291071095e-24,3.7478242520139986e-52,1.5056559609095539e-64,1.1174675873405515e-31,3.4791528397022701e-74,1.0913961387375108e-69,5.4393776763105692e-78,8.584019150988754e-43,1.0169648458055716e-31,7.7004933601438274e-44,1.1936825331163718e-31,3.1668380817078701e-40,2.7635410782452624e-27,3.1739231806154642e-40,2.4834240799714856e-41,1.7401625132662087e-35,1.1826597248702977e-34,4.8113590785225291e-49,1.9013508961674279e-35,6.6690702784941152e-37,6.0357345907214141e-50,2.3677111195354319e-39,1.7136339199737334e-28,5.2493034608227704e-51
3.933996759465323e-18,0.23564080073172342,76.950000000000003,0.0,0.0,0.0,0.99999999807418061,9.5,9.623745133123131e-12,1.4150493691773265e-10,1.4150493753485693e-10,1.5113133505094192e-18,1.4399875885459586e-18,1.633174761444569e-09,3.1435223062087181e-15,7.5733838515864562e-19,2.8099420191222611e-27,1.5328137657429973e-31,6.4288574474898927e-30,7.8033178441734698e-15,2.1945755128178636e-20,1.8976454641127679e-27,2.9238286064668299e-31,3.7652655218586482e-41,1.1694376340263676e-41,2.8969514109004251e-26,7.0555202798041813e-20,3.809472757978263e-27,3.8094727719735945e-27,1.2096448570987311e-35,1.8929664436418188e-36,2.8886361874590471e-29,1.6587071284410578e-21,1.2877948251431268e-29,1.0076323691958026e-30,1.1542502396795568e-63,8.0446019446018082e-37,1.3576009337474002e-32,1.0536733759579548e-63,9.0900358039033826e-17,2.2169052567701942e-45,2.2157760884628642e-45,4.6219240674544956e-24,1.3632771837516532e-24,3.3103414482329847e-18,4.6216034188164636e-24,1.1679388168438845e-31,1.0536733757643789e-63,1.8593617008302028e-40,1.1694786563899624e-41,4.1022472744386476e-46,4.3979771990392131e-55,6.1579619564310754e-33,4.0196765396573411e-64,8.0842165456497209e-24,1.0919374275799312e-51,5.6526698621556606e-64,2.33811573275589e-31,1.4531563171540624e-73,4.0974688324341512e-69,2.2718975528849924e-77,2.5009691882730639e-42,2.1277702540599906e-31,2.2435520993590391e-43,2.4975834190252767e-31,7.9130434247124474e-40,4.7000599903775879e-27,7.9307575275083984e-40,6.2054010011997602e-41,3.64100234973924e-35,2.4745141739509307e-34,1.2451972997404114e-48,3.9782131696297425e-35,1.6478061694953524e-36,2.011586353703328e-49,5.9162622669768908e-39,3.5854602059272877e-28,1.7494852033676047e-50
