Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83)
1.455769457279045e-10,0.5299519990445963,76.950000000000003,0.0,0.0,0.0,3.1553609321726966e-05,9.4999949472727963,0.00039147030180763248,0.0014987234056190427,0.0014942922127647808,4.7459240872134696e-06,5.8166712236015334e-11,3.9501569594106473e-05,0.18518405527064896,3.0638835879580456e-07,1.7477413816992616e-14,3.5658721421711099e-10,4.493256007466017e-09,0.81135352353089574,1.822873179723134e-06,9.1788189056263127e-16,2.3785976936510678e-17,5.6931839931712731e-12,0.0
1.4615144689971637e-10,0.5299519990445877,76.950000000000003,0.0,0.0,0.0,3.1274291288586505e-05,9.4999949472713876,0.00039146223979771437,0.0014987233505476295,0.0014942921926202446,4.7459240232524219e-06,5.816671009863993e-11,3.9480435386868358e-05,0.18509827097966694,3.0638834753754079e-07,1.7477413581448664e-14,3.5807166356149063e-10,4.5121487708090191e-09,0.81143961638646478,1.8228777281268578e-06,9.1788185683499075e-16,2.3883917705254421e-17,5.7219580899206492e-12,0.0
1.4672594807152823e-10,0.5299519990445791,76.950000000000003,0.0,0.0,0.0,3.1007447968385873e-05,9.499994947269979,0.00039145417284009262,0.0014987232954737741,0.0014942921724732721,4.7459239592825972e-06,5.8166707961169723e-11,3.9459509919849675e-05,0.18501252473346627,3.06388336278768e-07,1.7477413345872395e-14,3.5955611272835112e-10,4.5310415306398702e-09,0.81152565851878766,1.8228822409260636e-06,9.1788182310582516e-16,2.3981864521526421e-17,5.7507342712579247e-12,0.0
1.473004492433401e-10,0.5299519990445706,76.950000000000003,0.0,0.0,0.0,3.0752500003848085e-05,9.4999949472685703,0.00039144610116359502,0.0014987232403976052,0.0014942921523239915,4.7459238953044725e-06,5.8166705823609754e-11,3.9438783861157113e-05,0.18492681663574345,3.063883250195132e-07,1.7477413110265558e-14,3.6104056172305107e-10,4.549934287011677e-09,0.81161165041262617,1.8228867197094305e-06,9.1788178937521576e-16,2.4079817103892855e-17,5.7795124864382346e-12,0.0
1.484494515869638e-10,0.5299519990445536,76.950000000000003,0.0,0.0,0.0,3.0276106208809898e-05,9.4999949472657512,0.00039142994451657758,0.0014987231302388058,0.0014942921120189823,4.7459237673250575e-06,5.816670154823896e-11,3.9397894790589946e-05,0.18475551527222453,3.0638830249965729e-07,1.7477412638966574e-14,3.6400945921616773e-10,4.5877197895838972e-09,0.81178348531659839,1.8228955812174504e-06,9.1788172190996332e-16,2.427573850605087e-17,5.8370748214907935e-12,0.0
1.4948355369622516e-10,0.529951999044538,76.950000000000003,0.0,0.0,0.0,2.9882754744104704e-05,9.4999949472632146,0.00039141538948089631,0.0014987230310891193,0.0014942920757377216,4.7459236521193558e-06,5.8166697700142651e-11,3.9361691566941088e-05,0.1846014754401876,3.063882822303775e-07,1.7477412214708265e-14,3.666814664200108e-10,4.6217267305747301e-09,0.8119379693493215,1.8229034547173202e-06,9.1788166118701413e-16,2.4452084923694608e-17,5.8888873945345213e-12,0.0
1.5051765580548652e-10,0.5299519990445228,76.950000000000003,0.0,0.0,0.0,2.9520091977022958e-05,9.4999949472606779,0.00039140082225763852,0.0014987229319336224,0.0014942920394506614,4.7459235368928866e-06,5.8166693851820929e-11,3.932600794009488e-05,0.18444756057652212,3.0638826195988767e-07,1.7477411790373484e-14,3.6935347313868133e-10,4.655733661124819e-09,0.81209229721766674,1.822911239539179e-06,9.1788160046043755e-16,2.462844620934546e-17,5.9407058226823123e-12,0.0
1.5155175791474787e-10,0.5299519990445075,76.950000000000003,0.0,0.0,0.0,2.9185600471159336e-05,9.4999949472581413,0.00039138624384125364,0.0014987228327728332,0.0014942920031583188,4.7459234216475303e-06,5.8166690003293562e-11,3.9290803355402165e-05,0.18429377110346293,3.0638824168829585e-07,1.7477411365969153e-14,3.7202547939546635e-10,4.6897405814985259e-09,0.8122464710563877,1.822918942587172e-06,9.1788153973056274e-16,2.4804821140285427e-17,5.9925298518402346e-12,0.0
1.5258586002400923e-10,0.5299519990444919,76.950000000000003,0.0,0.0,0.0,2.8876969478977542e-05,9.4999949472556047,0.00039137165514458952,0.0014987227336072191,0.0014942919668611591,4.7459233063849775e-06,5.8166686154579039e-11,3.9256040586102457e-05,0.18414010739946424,3.0638822141569972e-07,1.7477410941501462e-14,3.7469748521174203e-10,4.7237474919483567e-09,0.81240049283408455,1.8229265701989098e-06,9.178814789976806e-16,2.4981208594236637e-17,6.044359238929641e-12,0.0
1.5361996213327058e-10,0.5299519990444765,76.950000000000003,0.0,0.0,0.0,2.8592077938432634e-05,9.499994947253068,0.00039135705700560575,0.0014987226344371999,0.0014942919305596008,4.7459231911067496e-06,5.8166682305693787e-11,3.9221685459554679e-05,0.18398656980280934,3.0638820114218689e-07,1.7477410516976076e-14,3.7736949060713099e-10,4.7577543927155082e-09,0.8125543643668639,1.8229341281920758e-06,9.1788141826204632e-16,2.5157607541095941e-17,6.0961937514091557e-12,0.0
1.5465406424253194e-10,0.5299519990444614,76.950000000000003,0.0,0.0,0.0,2.8328978881333806e-05,9.4999949472505314,0.0003913424501935287,0.0014987225352631544,0.0014942918942540213,4.7459230758142118e-06,5.8166678456651881e-11,3.9187706606198523e-05,0.18383315861492044,3.0638818086783602e-07,1.7477410092398001e-14,3.8004149559964634e-10,4.7917612840303866e-09,0.81270808733086608,1.8229416219071594e-06,9.1788135752390524e-16,2.5334017035356386e-17,6.1480331668176689e-12,0.0
1.556881663517933e-10,0.5299519990444459,76.950000000000003,0.0,0.0,0.0,2.8085885115130037e-05,9.4999949472479948,0.00039132783541450468,0.0014987224360854254,0.0014942918579447626,4.7459229605085976e-06,5.8166674607467119e-11,3.9154075229018529e-05,0.18367987410339778,3.0638816059271874e-07,1.7477409667771723e-14,3.827135002058243e-10,4.8257681661131055e-09,0.81286166327376874,1.8229490562467051e-06,9.1788129678347133e-16,2.5510436209148017e-17,6.1998772723370145e-12,0.0
1.5672226846105465e-10,0.5299519990444305,76.950000000000003,0.0,0.0,0.0,2.7861156116577395e-05,9.4999949472454581,0.00039131321331677468,0.0014987223369043222,0.0014942918216321324,4.7459228451910224e-06,5.8166670758151817e-11,3.912076489252082e-05,0.18352671650480193,3.0638814031690007e-07,1.7477409243101446e-14,3.8538550444084491e-10,4.8597750391739565e-09,0.81301509362531632,1.8229564357112341e-06,9.1788123604092821e-16,2.5686864265866907e-17,6.2517258643740254e-12,0.0
1.57756370570316e-10,0.5299519990444153,76.950000000000003,0.0,0.0,0.0,2.7653286004374986e-05,9.4999949472429215,0.000391298584495422,0.0014987222377201247,0.0014942917853164104,4.7459227298624933e-06,5.8166666908715876e-11,3.9087751329082093e-05,0.18337368602720686,3.0638812004043761e-07,1.7477408818390832e-14,3.8805750831864366e-10,4.8937819034138561e-09,0.81316837970698463,1.8229637644322145e-06,9.1788117529646066e-16,2.5863300474329179e-17,6.3035787481607346e-12,0.0
1.5879047267957736e-10,0.5299519990443998,76.950000000000003,0.0,0.0,0.0,2.74608924937374e-05,9.4999949472403848,0.0003912839494967336,0.001498722138533087,0.001494291748997849,4.7459226145239202e-06,5.8166663059169713e-11,3.9055012261108651e-05,0.18322078285254459,3.0638809976338439e-07,1.7477408393643174e-14,3.9072951185201303e-10,4.9277887590247705e-09,0.81332152274085301,1.8229710462023333e-06,9.1788111455022862e-16,2.6039744163403195e-17,6.3554357373718664e-12,0.0
1.598245747888387e-10,0.5299519990443843,76.950000000000003,0.0,0.0,0.0,2.7282706748136344e-05,9.4999949472378482,0.00039126930882220644,0.0014987220393434383,0.0014942917126766768,4.7459224991761271e-06,5.8166659209522905e-11,3.9022527237640584e-05,0.18306800713875934,3.0638807948578885e-07,1.7477407968861607e-14,3.9340151505269687e-10,4.9617956061901352e-09,0.8134745238577592,1.8229782845033133e-06,9.1788105380236187e-16,2.6216194717076465e-17,6.407296653758815e-12,0.0
1.6085867689810007e-10,0.5299519990443692,76.950000000000003,0.0,0.0,0.0,2.7117564063724631e-05,9.4999949472353116,0.00039125466293222534,0.0014987219401513881,0.0014942916763531025,4.7459223838198569e-06,5.8166655359782161e-11,3.8990277484362905e-05,0.1829153590217851,3.0638805920769394e-07,1.7477407544048843e-14,3.9607351793147624e-10,4.9958024450852249e-09,0.81362738410478352,1.8229854825314505e-06,9.178809930530022e-16,2.6392651569927679e-17,6.4591613267994701e-12,0.0
1.6189277900736142e-10,0.5299519990443536,76.950000000000003,0.0,0.0,0.0,2.6964395322037609e-05,9.4999949472327749,0.0003912400122494372,0.0014987218409571253,0.0014942916400273146,4.7459222684557923e-06,5.8166651509955449e-11,3.8958245765986638e-05,0.1827628386173599,3.063880389291393e-07,1.7477407119207304e-14,3.9874552049824836e-10,5.0298092758775396e-09,0.81378010445211602,1.8229926432210369e-06,9.1788093230227425e-16,2.6569114202973736e-17,6.5110295933632926e-12,0.0
1.6292688111662278e-10,0.5299519990443382,76.950000000000003,0.0,0.0,0.0,2.6822219147140405e-05,9.4999949472302383,0.00039122535716184804,0.0014987217417608218,0.0014942916036994843,4.7459221530845465e-06,5.8166647660050535e-11,3.8926416259972061e-05,0.18261044602269039,3.0638801865016077e-07,1.7477406694339363e-14,4.0141752276209923e-10,5.0638160987271436e-09,0.81393268579935696,1.8229997692658615e-06,9.178808715502644e-16,2.6745582139857196e-17,6.5629012973909025e-12,0.0
1.6396098322588413e-10,0.5299519990443229,76.950000000000003,0.0,0.0,0.0,2.6690134706066953e-05,9.4999949472277017,0.00039121069802566447,0.0014987216425626341,0.0014942915673697684,4.7459220377066795e-06,5.8166643810071628e-11,3.8894774440609444e-05,0.18245818131798056,3.0638799837079102e-07,1.7477406269447087e-14,4.0408952473137031e-10,5.097822913787014e-09,0.81408512898130259,1.8230068631389417e-06,9.178808107970823e-16,2.6922054943346655e-17,6.6147762895875867e-12,0.0
1.6499508533514548e-10,0.5299519990443076,76.950000000000003,0.0,0.0,0.0,2.6567315098502234e-05,9.499994947225165,0.00039119603516790419,0.0014987215433627053,0.001494291531038308,4.745921922322697e-06,5.8166639960024768e-11,3.8863306972587327e-05,0.18230604456783447,3.0638797809105943e-07,1.7477405844532191e-14,4.0676152641371936e-10,5.1318297212033485e-09,0.81423743477325428,1.8230139271106456e-06,9.1788075004283189e-16,2.7098532212125774e-17,6.6666544271300569e-12,0.0
1.6602918744440684e-10,0.5299519990442921,76.950000000000003,0.0,0.0,0.0,2.6453001288141478e-05,9.4999949472226284,0.00039118136888879152,0.001498721444161165,0.001494291494705233,4.745921806933063e-06,5.8166636109916801e-11,3.8832001613281981e-05,0.18215403582254469,3.0638795781099348e-07,1.7477405419596515e-14,4.0943352781617661e-10,5.1658365211158809e-09,0.81438960389589632,1.8230209632653213e-06,9.1788068928756425e-16,2.7275013577843221e-17,6.7185355733859211e-12,0.0
1.670632895536682e-10,0.5299519990442768,76.950000000000003,0.0,0.0,0.0,2.6346496532478248e-05,9.4999949472200917,0.00039116669946395667,0.0014987213449581308,0.0014942914583706607,4.7459216915381969e-06,5.8166632259749891e-11,3.8800847123072185e-05,0.18200215511927451,3.063879375306174e-07,1.7477404994641667e-14,4.1210552894519642e-10,5.1998433136581663e-09,0.81454163701976967,1.8230279735165678e-06,9.1788062853136417e-16,2.7451498702404502e-17,6.7704195976453144e-12,0.0
1.6809739166292955e-10,0.5299519990442614,76.950000000000003,0.0,0.0,0.0,2.6247161270392604e-05,9.4999949472175551,0.00039115202714645411,0.0014987212457537112,0.0014942914220346991,4.745921576138484e-06,5.81666284095284e-11,3.8769833183024995e-05,0.1818504024831433,3.0638791724995386e-07,1.7477404569668827e-14,4.1477752980670443e-10,5.2338500989578601e-09,0.81469353476937978,1.8230349596212494e-06,9.1788056777432454e-16,2.7627987275489666e-17,6.8223063748641717e-12,0.0
1.691314937721909e-10,0.529951999044246,76.950000000000003,0.0,0.0,0.0,2.6154408429527009e-05,9.4999949472150185,0.00039113735216861502,0.0014987211465480042,0.0014942913856974458,4.7459214607342726e-06,5.8166624559258926e-11,3.8738950319340372e-05,0.18169877792822223,3.0638789696902319e-07,1.7477404144679449e-14,4.174495304061411e-10,5.2678568771369829e-09,0.81484529772696768,1.823041923192353e-06,9.1788050701646844e-16,2.7804479012272263e-17,6.8741957854186322e-12,0.0
1.7016559588145226e-10,0.5299519990442307,76.950000000000003,0.0,0.0,0.0,2.6067699118580267e-05,9.4999949472124818,0.00039112267474374833,0.0014987210473410991,0.0014942913493589903,4.7459213453258802e-06,5.816662070894198e-11,3.8708189833993356e-05,0.18154728145844912,3.0638787668784412e-07,1.7477403719674818e-14,4.2012153074850109e-10,5.3018636483121757e-09,0.81499692643596966,1.8230488657108022e-06,9.1788044625785662e-16,2.7980973651324043e-17,6.9260877148700949e-12,0.0
1.711996979907136e-10,0.5299519990442153,76.950000000000003,0.0,0.0,0.0,2.5986538672909218e-05,9.4999949472099452,0.00039110799506770182,0.0014987209481330786,0.0014942913130194138,4.7459212299136e-06,5.8166616858580281e-11,3.867754374106479e-05,0.18139591306846753,3.0638785640643376e-07,1.7477403294655697e-14,4.2279353083837035e-10,5.3358704125949355e-09,0.81514842140419574,1.8230557885362901e-06,9.1788038549858353e-16,2.8157470952696226e-17,6.9779820537404385e-12,0.0
1.7223380009997497e-10,0.5299519990442,76.950000000000003,0.0,0.0,0.0,2.5910473024644222e-05,9.4999949472074086,0.00039109331332029507,0.0014987208489240166,0.0014942912766787917,4.7459211144976944e-06,5.8166613008180804e-11,3.8647004708297091e-05,0.18124467274439704,3.0638783612480752e-07,1.7477402869623225e-14,4.2546553067995929e-10,5.3698771700918457e-09,0.815299783106745,1.8230626929172331e-06,9.1788032473864661e-16,2.8333970696155281e-17,7.0298786972970032e-12,0.0
1.7326790220923632e-10,0.5299519990441847,76.950000000000003,0.0,0.0,0.0,2.5839085370817974e-05,9.4999949472048719,0.0003910786296666348,0.0014987207497139817,0.0014942912403371907,4.7459209990784067e-06,5.816660915774274e-11,3.8616566003448108e-05,0.18109356046454089,3.0638781584297968e-07,1.7477402444578494e-14,4.2813753027713398e-10,5.4038839209048023e-09,0.81545101198868308,1.8230695799998994e-06,9.1788026397808374e-16,2.8510472679560983e-17,7.0817775453468852e-12,0.0
1.7430200431849768e-10,0.5299519990441691,76.950000000000003,0.0,0.0,0.0,2.5771993115024107e-05,9.4999949472023353,0.00039106394425832245,0.0014987206505030367,0.001494291203994674,4.745920883655962e-06,5.8166605307266962e-11,3.8586221445049255e-05,0.18094257620003493,3.0638779556096327e-07,1.7477402019521953e-14,4.3080952963344412e-10,5.4378906651312182e-09,0.81560210846749936,1.8230764508367979e-06,9.1788020321699903e-16,2.8686976717383779e-17,7.1336785020401573e-12,0.0
1.7533610642775903e-10,0.5299519990441539,76.950000000000003,0.0,0.0,0.0,2.5708845060072508e-05,9.4999949471997986,0.00039104925723456294,0.0014987205512912386,0.0014942911676512989,4.745920768230557e-06,5.8166601456761438e-11,3.8555965357204784e-05,0.18079171991544335,3.063877752787702e-07,1.7477401594454459e-14,4.3348152875214901e-10,5.4718974028642168e-09,0.81575307293536214,1.8230833063943664e-06,9.1788014245536922e-16,2.8863482639341078e-17,7.1855814756816083e-12,0.0
1.7637020853702039e-10,0.5299519990441386,76.950000000000003,0.0,0.0,0.0,2.5649318831004198e-05,9.499994947197262,0.00039103456872318097,0.0014987204520786389,0.0014942911313071165,4.7459206528023796e-06,5.8166597606224403e-11,3.8525792528099992e-05,0.1806409915693058,3.0638775499641127e-07,1.7477401169377019e-14,4.3615352763624144e-10,5.5059041341928364e-09,0.81590390576118965,1.8230901475600405e-06,9.1788008169320574e-16,2.9039990289140727e-17,7.2374863785506474e-12,0.0
1.7740431064628174e-10,0.529951999044123,76.950000000000003,0.0,0.0,0.0,2.5593118509580527e-05,9.4999949471947254,0.00039101987884155643,0.0014987203528652867,0.0014942910949621753,4.7459205373715985e-06,5.8166593755654449e-11,3.8495698171914552e-05,0.18049039111463952,3.0638773471389643e-07,1.7477400744289797e-14,4.3882552628846951e-10,5.5399108592022023e-09,0.81605460729255097,1.8230969751487338e-06,9.1788002093063068e-16,2.9216499523335826e-17,7.2893931267290184e-12,0.0
1.784384127555431e-10,0.5299519990441077,76.950000000000003,0.0,0.0,0.0,2.5539972462922723e-05,9.4999949471921887,0.00039100518769748005,0.0014987202536512244,0.0014942910586165181,4.7459204219383702e-06,5.8166589905061089e-11,3.8465677893861649e-05,0.18033991849939995,3.0638771443123501e-07,1.7477400319193433e-14,4.4149752471135699e-10,5.5739175779737025e-09,0.81620517785740954,1.8231037899087902e-06,9.1787996016760656e-16,2.9393010210271178e-17,7.3413016399359915e-12,0.0
1.7947251486480445e-10,0.5299519990440924,76.950000000000003,0.0,0.0,0.0,2.5489631350375872e-05,9.4999949471896521,0.00039099049538994149,0.0014987201544364934,0.0014942910222701851,4.745920306502833e-06,5.8166586054442196e-11,3.8435727658096728e-05,0.18018957366690411,3.0638769414843483e-07,1.7477399894088939e-14,4.441695229072213e-10,5.6079242905851522e-09,0.81635561776572463,1.8231105925274496e-06,9.1787989940410873e-16,2.9569522229108726e-17,7.3932118413706588e-12,0.0
1.805066169740658e-10,0.529951999044077,76.950000000000003,0.0,0.0,0.0,2.5441866293958917e-05,9.4999949471871155,0.00039097580200985133,0.0014987200552211291,0.0014942909859232132,4.7459201910651197e-06,5.8166582203793272e-11,3.8405843758260169e-05,0.18003935655621847,3.063876738655041e-07,1.7477399468976211e-14,4.4684152087819085e-10,5.6419309971109572e-09,0.81650592731092297,1.8231173836358592e-06,9.1787983864028884e-16,2.974603546894326e-17,7.445123657561137e-12,0.0
1.8154071908332716e-10,0.5299519990440617,76.950000000000003,0.0,0.0,0.0,2.5396467198963353e-05,9.4999949471845788,0.00039096110764070359,0.0014987199560051658,0.0014942909495756353,4.7459200756253465e-06,5.816657835312593e-11,3.8376022790437465e-05,0.17988926710251588,3.0638765358244954e-07,1.7477399043855662e-14,4.4951351862622009e-10,5.6759376976222584e-09,0.816656106771246,1.8231241638136796e-06,9.1787977787610154e-16,2.992254982798979e-17,7.4970370182202254e-12,0.0
1.8257482119258851e-10,0.5299519990440464,76.950000000000003,0.0,0.0,0.0,2.5353241212376962e-05,9.4999949471820422,0.00039094641235918519,0.0014987198567886345,0.0014942909132274825,4.7459199601836225e-06,5.8166574502438471e-11,3.8346261628338428e-05,0.17973930523740214,3.0638763329927746e-07,1.7477398618728429e-14,4.5218551615310414e-10,5.7099443921870847e-09,0.81680615641099019,1.8231309335933081e-06,9.1787971711147327e-16,3.0099065212826143e-17,7.5489518561073862e-12,0.0
1.8360892330184987e-10,0.5299519990440309,76.950000000000003,0.0,0.0,0.0,2.5312011307826302e-05,9.4999949471795055,0.00039093171623573399,0.0014987197575715629,0.0014942908768787828,4.7459198447400494e-06,5.8166570651722223e-11,3.8316557400513587e-05,0.17958947088921681,3.0638761301599378e-07,1.7477398193594184e-14,4.5485751346049209e-10,5.7439510808704799e-09,0.81695607648164204,1.8231376934637592e-06,9.1787965634659493e-16,3.027558153771016e-17,7.6008681068966784e-12,0.0
1.8464302541111122e-10,0.5299519990440155,76.950000000000003,0.0,0.0,0.0,2.5272614986658039e-05,9.4999949471769689,0.00039091701933505185,0.0014987196583539769,0.0014942908405295621,4.7459197292947163e-06,5.8166566800991369e-11,3.8286907469440445e-05,0.17943976398330888,3.0638759273260418e-07,1.7477397768453042e-14,4.575295105498981e-10,5.7779577637346412e-09,0.81710586722292455,1.8231444438742222e-06,9.1787959558142452e-16,3.045209872395472e-17,7.6527857090504073e-12,0.0
1.8567712752037258e-10,0.5299519990440001,76.950000000000003,0.0,0.0,0.0,2.5234903085626801e-05,9.4999949471744323,0.00039090232171657519,0.0014987195591359009,0.0014942908041798439,4.7459196138477119e-06,5.8166562950245788e-11,3.825730941232616e-05,0.17929018444228922,3.0638757244911329e-07,1.7477397343306403e-14,4.6020150742271348e-10,5.8119644408390455e-09,0.8172555288637523,1.8231511852373329e-06,9.1787953481582299e-16,3.0628616699337305e-17,7.7047046036982808e-12,0.0
1.8671122962963393e-10,0.5299519990439848,76.950000000000003,0.0,0.0,0.0,2.5198738682438031e-05,9.4999949471718956,0.00039088762343490724,0.0014987194599173559,0.00149429076782965,4.7459194983991041e-06,5.8166559099471224e-11,3.8227761003485859e-05,0.17914073218626339,3.0638755216552558e-07,1.7477396918153728e-14,4.6287350408021618e-10,5.8459711122405705e-09,0.81740506162311311,1.8231579179321707e-06,9.1787947405002582e-16,3.0805135397572334e-17,7.7566247345217746e-12,0.0
1.877453317388953e-10,0.5299519990439693,76.950000000000003,0.0,0.0,0.0,2.5163996091113637e-05,9.499994947169359,0.00039087292454021512,0.0014987193606983619,0.0014942907314790007,4.7459193829489725e-06,5.8166555248684587e-11,3.8198260198167112e-05,0.17899140713304473,3.0638753188184549e-07,1.7477396492994745e-14,4.6554550052358023e-10,5.8799777779936e-09,0.81755446571087353,1.8231646423070133e-06,9.1787941328401567e-16,3.0981654757833265e-17,7.8085460476435313e-12,0.0
1.8877943384815664e-10,0.5299519990439541,76.950000000000003,0.0,0.0,0.0,2.51305599398089e-05,9.4999949471668224,0.00039085822507859254,0.0014987192614789376,0.0014942906951279135,4.7459192674973746e-06,5.8166551397889194e-11,3.8168805117702024e-05,0.17884220919834987,3.0638751159807657e-07,1.7477396067831237e-14,4.6821749675388436e-10,5.9139844381501473e-09,0.81770374132852108,1.8231713586818647e-06,9.1787935251756099e-16,3.1158174724290204e-17,7.8604684915215456e-12,0.0
1.89813535957418e-10,0.5299519990439387,76.950000000000003,0.0,0.0,0.0,2.5098324324314881e-05,9.4999949471642857,0.0003908435250923956,0.0014987191622590997,0.0014942906587764051,4.7459191520443724e-06,5.8166547547063331e-11,3.8139394035877808e-05,0.17869313829597841,3.0638749131422242e-07,1.7477395642662529e-14,4.7088949277211965e-10,5.9479910927599464e-09,0.81785288866984374,1.8231780673507743e-06,9.1787929175094834e-16,3.133469524570093e-17,7.9123920168479254e-12,0.0
1.9084763806667935e-10,0.5299519990439232,76.950000000000003,0.0,0.0,0.0,2.5067192031034648e-05,9.4999949471617491,0.00039082882462054857,0.001498719063038864,0.0014942906224244918,4.7459190365900226e-06,5.8166543696226515e-11,3.8110025366426027e-05,0.17854419433797802,3.0638747103028632e-07,1.7477395217487826e-14,4.7356148857919693e-10,5.9819977418705619e-09,0.81800190792155492,1.8231847685839693e-06,9.1787923098421282e-16,3.1511216275049276e-17,7.9643165764520596e-12,0.0
1.918817401759407e-10,0.5299519990439079,76.950000000000003,0.0,0.0,0.0,2.5037073823731387e-05,9.4999949471592124,0.00039081412369882583,0.001498718963818244,0.0014942905860721872,4.7459189211343725e-06,5.816653984538805e-11,3.8080697651538652e-05,0.17839537723479526,3.0638745074627128e-07,1.7477394792309377e-14,4.7623348417595309e-10,6.0160043855274839e-09,0.81815079926386558,1.8231914626298053e-06,9.1787917021700064e-16,3.1687737769180909e-17,8.0162421252079743e-12,0.0
1.9291584228520206e-10,0.5299519990438925,76.950000000000003,0.0,0.0,0.0,2.5007887788814075e-05,9.4999949471566758,0.00039079942236011021,0.0014987188645972527,0.0014942905497195044,4.7459188056774706e-06,5.8166535994516628e-11,3.8051409551326499e-05,0.17824668689541498,3.0638743046217964e-07,1.7477394367126557e-14,4.7890547956315763e-10,6.0500110237742079e-09,0.81829956287101158,1.8231981497165646e-06,9.1787910944964547e-16,3.1864259688483825e-17,8.0681686199457063e-12,0.0
1.9394994439446342e-10,0.529951999043877,76.950000000000003,0.0,0.0,0.0,2.4979558734356605e-05,9.4999949471541392,0.0003907847206346304,0.0014987187653759026,0.0014942905133664547,4.7459186902193565e-06,5.8166532143633295e-11,3.8022159834142947e-05,0.17809812322748761,3.0638741017801415e-07,1.7477393941937762e-14,4.8157747474151725e-10,6.0840176566523411e-09,0.81844819891173526,1.8232048300541039e-06,9.1787904868227788e-16,3.2040781996620072e-17,8.120096019366517e-12,0.0
1.9601814861298612e-10,0.5299519990438465,76.950000000000003,0.0,0.0,0.0,2.4925201255200906e-05,9.4999949471490659,0.00039075531613226669,0.001498718566932169,0.0014942904406593002,4.7459184592996403e-06,5.816652444184471e-11,3.7963771112734229e-05,0.17780137553058994,3.063873696094704e-07,1.747739309154966e-14,4.869214644742494e-10,6.1520309064602311e-09,0.81874508894395592,1.8232181712374457e-06,9.1787892714644263e-16,3.2393827648768008e-17,8.223953375944172e-12,0.0
1.9787953240965655e-10,0.5299519990438186,76.950000000000003,0.0,0.0,0.0,2.4878575161448089e-05,9.4999949471445007,0.00039072885101363355,0.0014987183883316819,0.0014942903752217091,4.7459182514681127e-06,5.8166517510183305e-11,3.7911342095359802e-05,0.17753473486991025,3.0638733309755002e-07,1.7477392326186236e-14,4.9173105452545192e-10,6.2132428133080874e-09,0.81901185529104703,1.8232301569988991e-06,9.1787881776358156e-16,3.2711569758602184e-17,8.317427712092794e-12,0.0
1.9974091620632698e-10,0.5299519990437911,76.950000000000003,0.0,0.0,0.0,2.4833809776302366e-05,9.4999949471399354,0.00039070238501190608,0.0014987182097301785,0.0014942903097830771,4.745918043633175e-06,5.816651057848573e-11,3.785902236644331e-05,0.17726850313892753,3.0638729658542065e-07,1.7477391560806394e-14,4.9654064390865047e-10,6.2744547033303473e-09,0.81927821073934881,1.8232421234616255e-06,9.1787870838064317e-16,3.302931268585209e-17,8.4109044144530233e-12,0.0
2.016023000029974e-10,0.5299519990437632,76.950000000000003,0.0,0.0,0.0,2.4790646571270355e-05,9.4999949471353702,0.00039067591823230014,0.0014987180311277005,0.0014942902443434455,4.7459178357949745e-06,5.8166503646758687e-11,3.7806807641676231e-05,0.17700267976418402,3.0638726007309062e-07,1.7477390795421815e-14,5.0135023262630426e-10,6.335666576711146e-09,0.81954415612502529,1.8232540713560356e-06,9.1787859899597047e-16,3.3347056305754595e-17,8.5043832999234826e-12,0.0
2.0346368379966784e-10,0.5299519990437356,76.950000000000003,0.0,0.0,0.0,2.4748863999351635e-05,9.4999949471308049,0.0003906494507654262,0.0014987178525242837,0.0014942901789028505,4.745917627953634e-06,5.816649671497451e-11,3.7754694232371065e-05,0.17673726416533592,3.0638722356056849e-07,1.7477390030024716e-14,5.0615982068053045e-10,6.3968784336204237e-09,0.81980969225356504,1.8232660013111398e-06,9.1787848961100333e-16,3.3664800511467946e-17,8.5978641994445396e-12,0.0
2.0532506759633826e-10,0.529951999043708,76.950000000000003,0.0,0.0,0.0,2.4708272183455527e-05,9.4999949471262397,0.00039062298268938589,0.0014987176739199592,0.0014942901134613236,4.7459174201092662e-06,5.8166489783160839e-11,3.7702678959939838e-05,0.17647225575627959,3.0638718704786e-07,1.7477389264608088e-14,5.1096940807315339e-10,6.458090274215028e-09,0.82007481990404851,1.8232779138691075e-06,9.1787838022667931e-16,3.3982545211495356e-17,8.6913469569196114e-12,0.0
2.071864513930087e-10,0.5299519990436803,76.950000000000003,0.0,0.0,0.0,2.4668708368969143e-05,9.4999949471216745,0.00039059651407156857,0.0014987174953147539,0.0014942900480188908,4.7459172122619635e-06,5.8166482851333404e-11,3.7650759082676572e-05,0.17620765394611557,3.0638715053497052e-07,1.747738849918915e-14,5.1577899480574617e-10,6.5193020986397328e-09,0.8203395398328035,1.8232898094977343e-06,9.1787827084041746e-16,3.4300290327434901e-17,8.7848314282201647e-12,0.0
