Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63)
6.379094732766676e-11,0.4351408727924321,76.950000000000003,0.0,0.0,0.0,0.7189309540434381,9.4999734741590984,0.00045171144910240011,0.0033530808147826646,0.0032113596585355971,2.5315491070950418e-05,2.1330464180710906e-10,0.00090923495322314568,0.067338586353925201,1.209169288780803e-06,1.1599345000091131e-13,9.6712407240611641e-10,6.4385962677395005e-09,0.20561379858416551,7.7628014196389574e-06,4.3264057321230014e-15,6.852764579022036e-16,1.4246294312648216e-12,0.0,3.93530670244065e-05,0.00011762599345289327
6.646010715318236e-11,0.4351408689264463,76.950000000000003,0.0,0.0,0.0,0.70911034485746127,9.4999726972144884,0.00046754595091580512,0.0034508322406889666,0.0032995361708170502,2.605687327902586e-05,2.1952303914464795e-10,0.00089694775323923795,0.069699477769702617,1.2446195689126572e-06,1.1939040102458137e-13,1.0730237454362211e-09,7.1043378734294661e-09,0.21287129400035876,8.286886001697722e-06,4.453246777992275e-15,6.9783330378368479e-16,1.6204478520471385e-12,0.0,4.192837789653585e-05,0.00012649610144045185
6.912926697869796e-11,0.43514086518448397,76.950000000000003,0.0,0.0,0.0,0.69942650581154975,9.4999719451947833,0.00048316307018108208,0.0035459316171339004,0.0033848481456701918,2.6774286686424822e-05,2.2557272718422957e-10,0.00088483166842868717,0.072027075628222442,1.279108033767227e-06,1.2267752901650746e-13,1.1848070472395983e-09,7.8052339720867269e-09,0.22003062947724536,8.8184639171806067e-06,4.5766464503305877e-15,7.0960493468163431e-16,1.8325650809485701e-12,0.0,4.453174257072479e-05,0.00013560176278607671
7.179842680421356e-11,0.435140861563094,76.950000000000003,0.0,0.0,0.0,0.68987746176495046,9.4999712174064914,0.00049856583340649656,0.0036384515788157293,0.0034673753167956483,2.7468398454917619e-05,2.314583266119151e-10,0.00087288422674327399,0.074321843643871302,1.3126610269982696e-06,1.2585789085589179e-13,1.3024456938370582e-09,8.5411705925957326e-09,0.22709317476235111,9.3568427389478008e-06,4.6966990066891241e-15,7.206344308830176e-16,2.0614023494973095e-12,0.0,4.7159656074253884e-05,0.00014493523750337039
7.446758662972917e-11,0.4351408580589225,76.950000000000003,0.0,0.0,0.0,0.68046126800079398,9.4999705131754215,0.00051375722342046604,0.003728462743525117,0.0035471952031091913,2.8139857202831581e-05,2.3718432980447617e-10,0.00086110299423719527,0.076584238842443406,1.3453041606956844e-06,1.289344584574378e-13,1.4259026095094104e-09,9.3119895608543584e-09,0.23406027967166412,9.9013635931843374e-06,4.8134960870847911e-15,7.3096285066898109e-16,2.3073469743953695e-12,0.0,4.9808817107134099e-05,0.00015448900122405718
7.713674645524477e-11,0.4351408546687072,76.950000000000003,0.0,0.0,0.0,0.6711760097066013,9.4999698318461192,0.00052874018004368383,0.003816033769264975,0.0036243831713547248,2.8789293527158249e-05,2.427551044633412e-10,0.00084948557441582933,0.078814711663956052,1.3770623361065913e-06,1.3191012116360098e-13,1.5551327078537255e-09,1.0117492295522343e-08,0.24093327440400769,1.0451399706437381e-05,4.9271267881401759e-15,7.4062932279433593e-16,2.5707528008490356e-12,0.0,5.2476117487919238e-05,0.00016425573920948229
7.980590628076037e-11,0.43514085138927777,76.950000000000003,0.0,0.0,0.0,0.6620198014649874,9.4999691727813289,0.00054351760074978573,0.0039012314097081973,0.0036990124968955171,2.9417320515135405e-05,2.4817489714277474e-10,0.00083802960759732283,0.081013706063715524,1.4079597637528795e-06,1.3478768808861638e-13,1.690083621522513e-09,1.095744335817203e-08,0.24771346984969661,1.1006355014020878e-05,5.0376777350640262e-15,7.4967113256299134e-16,2.8519407738080442e-12,0.0,5.5158632130765012e-05,0.0001742283405312997
8.247506610627598e-11,0.43514084821755084,76.950000000000003,0.0,0.0,0.0,0.65299078675434818,9.4999685353614964,0.00055809234131476524,0.0039841205680405415,0.0037711544227396702,3.0024534241189084e-05,2.5344783667532401e-10,0.0008267327702866918,0.083181659611664391,1.4380199829629345e-06,1.3756989039544501e-13,1.8306963835634154e-09,1.1831573771722021e-08,0.25440215789359599,1.1565662827321914e-05,5.1452331515358392e-15,7.5812380545053334e-16,3.1511996194747723e-12,0.0,5.7853609528672513e-05,0.00018439989241675038
8.514422593179158e-11,0.4351408451505297,76.950000000000003,0.0,0.0,0.0,0.64408713745929835,9.4999679189842503,0.00057246721645536124,0.0040647643492372106,0.0038408782168556357,3.0611514246822265e-05,2.5857793749762001e-10,0.00081559277456214648,0.085319003590044018,1.4672658808354638e-06,1.4025938349458094e-13,1.9769060632462978e-09,1.2739584120855381e-08,0.26100061171270733,1.2128784557523275e-05,5.2498749275584117e-15,7.6602118823200864e-16,3.4687866198736139e-12,0.0,6.0558462717486497e-05,0.00019476367475373792
8.781338575730718e-11,0.4351408421852996,76.950000000000003,0.0,0.0,0.0,0.63530705339062765,9.4999673230639328,0.00058664500045664666,0.0041432241108229993,0.0039082512278305849,3.1178824005458422e-05,2.6356910287967454e-10,0.00080460736747338282,0.087426163089407663,1.4957197106527978e-06,1.4285874917392873e-13,2.1286423592404215e-09,1.3681147447983251e-08,0.26751008606841253,1.2695208493237197e-05,5.3516826853404508e-15,7.7339552341388315e-16,3.8049284643394974e-12,0.0,6.3270760695362531e-05,0.00020531315475078745
9.048254558282278e-11,0.43514083931902753,76.950000000000003,0.0,0.0,0.0,0.62664876181454721,9.4999667470311149,0.00060062842778903604,0.0042195595121627795,0.0039733389389203285,3.1727011374935563e-05,2.684251280606842e-10,0.00079377433045153313,0.089503557103016954,1.5234031097608105e-06,1.453704976720928e-13,2.2858301527674802e-09,1.4655911957211121e-08,0.27393181759349722,1.3264448629720506e-05,5.4507338432710388e-15,7.8027752170650541e-16,4.1598221639527186e-12,0.0,6.5988220274440824e-05,0.00021604198174729892
9.315170540833839e-11,0.43514083654895847,76.950000000000003,0.0,0.0,0.0,0.61811051699102459,9.4999661903321595,0.00061442019371491094,0.0042938285623260108,0.0040362050205384479,3.225660903801964e-05,2.731497032941243e-10,0.00078309147873049695,0.091551598619652716,1.550337116931905e-06,1.4779706969676921e-13,2.448390023126515e-09,1.5663503537713708e-08,0.28026702507406592,1.3836043547508172e-05,5.5471036780444247e-15,7.8669643355524631e-16,4.5336360169522829e-12,0.0,6.8708698343379523e-05,0.00022694398216980353
9.582086523385399e-11,0.4351408338724137,76.950000000000003,0.0,0.0,0.0,0.60969059972100503,9.499965652428747,0.0006280229548850636,0.004366087666567129,0.0040969113812315645,3.2768134929981503e-05,2.7774641680475166e-10,0.00077255666077944145,0.09357069471486959,1.5765421892256935e-06,1.5014083838387099e-13,2.6162387278187259e-09,1.6703528117132739e-08,0.28651690972645727,1.4409555338420344e-05,5.6408653849872817e-15,7.9268011344798024e-16,4.9265106145396635e-12,0.0,7.1430184520670064e-05,0.00023801315463011153
9.849002505936959e-11,0.43514083128678904,76.950000000000003,0.0,0.0,0.0,0.60138731690232072,9.4999651327974703,0.00064143932992514422,0.004436391671462858,0.00415551821718603,3.3262092653112919e-05,2.8221875766016717e-10,0.00076216775774621171,0.095561246640724018,1.6020382183620742e-06,1.5240411119680728e-13,2.7892896494049179e-09,1.7775573855135505e-08,0.29268265546926631,1.4984568576957764e-05,5.732090136641702e-15,7.9825508240273461e-16,5.3385598773868904e-12,0.0,7.4150794179330019e-05,0.0002492436651612907
9.999999999999999e-11,0.4351408287895521,76.950000000000003,0.0,0.0,0.0,0.59674107405011345,9.4999648467348248,0.00064894756445786747,0.004475317874210764,0.0041877652084742105,3.3533935917488833e-05,2.8469502109715991e-10,0.00075635446353075424,0.096674833815644332,1.6161549540830928e-06,1.5364967420938989e-13,2.889456671287155e-09,1.8396062547087623e-08,0.2961338699745617,1.5310375181325746e-05,5.7825997945743628e-15,8.0123751589598559e-16,5.5801873336510441e-12,0.0,7.5688813305177123e-05,0.00025566619369403199
1.011591848848852e-10,0.4351408287895521,76.950000000000003,0.0,0.0,0.0,0.59319900109409418,9.4999646309293979,0.00065467190001231143,0.0045047939087468954,0.0042120840603095538,3.3738971879140609e-05,2.8657011855952679e-10,0.00075192268291137841,0.097523649914005237,1.6268445466220433e-06,1.5458913177030398e-13,2.9674532111351724e-09,1.8879213186815437e-08,0.29876542919058002,1.5560689335160059e-05,5.820847139658411e-15,8.0344659146580482e-16,5.7698721140363062e-12,0.0,7.6868761824259814e-05,0.00026062984258747669
1.038283447104008e-10,0.43514082637824036,76.950000000000003,0.0,0.0,0.0,0.58512401008944581,9.4999641463296811,0.00066772320944227326,0.0045713462378811623,0.0042666658249299735,3.4199248740417379e-05,2.9080379854183484e-10,0.00074181938115270869,0.099458294402997721,1.6509799822902316e-06,1.5669808170281399e-13,3.1506372632740727e-09,2.0014004725078041e-08,0.30476638101053055,1.6137544239079572e-05,5.9072036900498248e-15,8.0827867727622001e-16,6.2205110933758641e-12,0.0,7.9582434804472725e-05,0.0002721661740236314
1.064975045359164e-10,0.4351408240504596,76.950000000000003,0.0,0.0,0.0,0.57716072649631522,9.4999636785171457,0.00068059576618690048,0.0046360990874013529,0.004319318853152506,3.4643386210093664e-05,2.9492300561625726e-10,0.00073185582841983805,0.10136556441280353,1.6744628146523537e-06,1.5873308229843374e-13,3.3387474419174204e-09,2.1179495030569336e-08,0.31068664453926392,1.6714779565114044e-05,5.991225226851041e-15,8.1277421543748956e-16,6.6905171243817815e-12,0.0,8.2290267343431531e-05,0.00028384730050150838
1.09166664361432e-10,0.4351408218038821,76.950000000000003,0.0,0.0,0.0,0.56930755732622518,9.4999632270239207,0.00069329204244258967,0.0046991014950731567,0.0043700969589154552,3.50718344712436e-05,2.9893085931681047e-10,0.00072203003121888547,0.10324583876925107,1.6973108285613496e-06,1.6069619625819916e-13,3.531687501983057e-09,2.2375220257167118e-08,0.31652733713042297,1.7292060374524624e-05,6.0729753842377083e-15,8.1695497738951429e-16,7.1799081371903602e-12,0.0,8.499081487165069e-05,0.00029566801271821663
1.118358241869476e-10,0.43514081963624357,76.950000000000003,0.0,0.0,0.0,0.56156293359080733,9.4999627913950544,0.00070581447516955564,0.0047604011468943604,0.0044190524707829245,3.5485031275213007e-05,3.0283039318357841e-10,0.00071234002610680704,0.10509949090141767,1.7195413185850912e-06,1.6258942932201152e-13,3.7293596259633841e-09,2.3600707680594053e-08,0.32228956013023652,1.7869069684536347e-05,6.1525160421461016e-15,8.2084167855480064e-16,7.6886807602714498e-12,0.0,8.7682728646494817e-05,0.00030762324690387661
1.1450498401246321e-10,0.43514081754534306,76.950000000000003,0.0,0.0,0.0,0.55392530990592337,9.4999623711881522,0.00071816546662221471,0.0048200444149771419,0.0044662362735116987,3.588340228969168e-05,3.0662455717267621e-10,0.00070278387919529481,0.10692688892279094,1.7411711027474722e-06,1.644147318634808e-13,3.9316647099407901e-09,2.4855477117297559e-08,0.32797439912230775,1.8445507674481871e-05,6.229907375438811e-15,8.2445402316651635e-16,8.2168113890961484e-12,0.0,9.0364750644798196e-05,0.00031970808080495836
1.1717414383797882e-10,0.43514081552904,76.950000000000003,0.0,0.0,0.0,0.54639316410321304,9.4999619659730428,0.00073034738487083833,0.0048780763943437472,0.0045116978484284675,3.626736143692009e-05,3.1031621999714854e-10,0.00069335968566398647,0.10872839571109588,1.7622165358752728e-06,1.6617400043954807e-13,4.1385026282811365e-09,2.6139042240339726e-08,0.33358292416819213,1.9021090925511728e-05,6.3052079016602021e-15,8.2781075575644631e-16,8.7642572422799194e-12,0.0,9.3035708714623425e-05,0.00033191772977998166
1.1984330366349444e-10,0.4351408135852527,76.950000000000003,0.0,0.0,0.0,0.53896499684890842,9.4999615753314064,0.00074236256431462746,0.0049345409386678226,0.0045554853126526648,3.6637311222256416e-05,3.1390817140073216e-10,0.00068406556928277845,0.11050436898681118,1.7826935225628635e-06,1.6786907929595819e-13,4.3497724783358415e-09,2.7450911798645161e-08,0.33911619004384891,1.9595551692458296e-05,6.3784745274235973e-15,8.309297032273856e-16,9.3309574017433124e-12,0.0,9.5694511973170668e-05,0.0003442475430043625
1.2251246348901005e-10,0.43514081171195723,76.950000000000003,0.0,0.0,0.0,0.53163933126975282,9.4999611988564716,0.00075421330618638028,0.004989480694992509,0.0045976454571989732,3.6993643053301542e-05,3.1740312436649682e-10,0.00067489968194306535,0.11225516139040038,1.802617529765494e-06,1.6950176182947216e-13,4.5653728064035778e-09,2.8790590745577168e-08,0.34457523647205585,2.0168637206501994e-05,6.4497625934700591e-15,8.3382781141172337e-16,9.9168338339431214e-12,0.0,9.834014643851924e-05,0.00035669299978128693
1.2518162331452567e-10,0.4351408099071855,76.950000000000003,0.0,0.0,0.0,0.52441471258587646,9.4999608361526739,0.00076590187904890109,0.005042937137455559,0.0046382237839924937,3.7336737549864847e-05,3.2080371726240114e-10,0.00066586020319771007,0.11398112055828122,1.8220035990321368e-06,1.7107379200808891e-13,4.7852018161294968e-09,3.0157581282462188e-08,0.34996108835086476,2.0740109007346455e-05,6.5191259184380836e-15,8.3652119223196165e-16,1.0521792389674715e-11,0.0,0.00010097167088350276,0.00036924970595558727
1.2785078314004129e-10,0.4351408081690232,76.950000000000003,0.0,0.0,0.0,0.51728970775047378,9.4999604868353522,0.00077743051928330675,0.0050949506000506992,0.0046772645418284749,3.7666964845093403e-05,3.2411251592547688e-10,0.00065694533980953233,0.11568258919755642,1.8408663583890521e-06,1.7258686575079891e-13,5.0091575604515438e-09,3.1551383822357596e-08,0.3552747559781822,2.1309742303663702e-05,6.5866168413823741e-15,8.3902516115896085e-16,1.114572378034039e-11,0.0,0.00010358821290059483,0.00038191339042768541
1.305199429655569e-10,0.43514080649560927,76.950000000000003,0.0,0.0,0.0,0.5102629050961377,9.4999601505304447,0.00078880143156938168,0.0051455603084536701,0.0047148107613076001,3.7984684878042266e-05,3.2733201568645235e-10,0.00064815332530815102,0.117359905159529,1.8592200338839933e-06,1.7404263226813023e-13,5.2371381181384423e-09,3.2971497879052157e-08,0.36051723527255164,2.1877325360622092e-05,6.6522862630788592e-15,8.4135426547786539e-16,1.1788504528933635e-11,0.0,0.00010618896516723001,0.00039467990176475
1.3318910279107252e-10,0.43514080488513335,76.950000000000003,0.0,0.0,0.0,0.5033329139877083,9.4999598268741821,0.00080001678935812419,0.00519480441094045,0.0047509042887769028,3.8290247677913167e-05,3.3046464333674646e-10,0.00063948241955501153,0.11901340151202454,1.8770784608007875e-06,1.7544269536448775e-13,5.4690417559022349e-09,3.4417422885997117e-08,0.36568950799021399,2.2442658913359777e-05,6.716183686151286e-15,8.4352232793594053e-16,1.2449997894313859e-11,0.0,0.00010877318190151045,0.0004075452049062971
1.3585826261658813e-10,0.43514080333583555,76.950000000000003,0.0,0.0,0.0,0.49649836448149881,9.4999595155128098,0.00081107873533663264,0.005242720008424356,0.0047855858193054691,3.8583993640186542e-05,3.3351275903934729e-10,0.0006309309083163988,0.12064340661054213,1.8944550945544906e-06,1.7678861470336793e-13,5.7047670770102253e-09,3.5888658949590745e-08,0.37079254193852212,2.300555560531508e-05,6.7783572540534273e-15,8.4554248127245096e-16,1.3130054767639279e-11,0.0,0.00011134017549875466,0.00042050537796155133
1.3852742244210375e-10,0.43514080184600384,76.950000000000003,0.0,0.0,0.0,0.48975790699075694,9.4999592161023152,0.00082198938188546831,0.0052893431836378603,0.0048188949287231997,3.8866253794891126e-05,3.3647865818518247e-10,0.00062249710284426952,0.12225024416825556,1.911363021276422e-06,1.7808190703656983e-13,5.9442131572665652e-09,3.7384707540978618e-08,0.37582729118578034,2.3565839450370966e-05,6.8388537889418957e-15,8.4742718788575206e-16,1.3828514540087125e-11,0.0,0.00011388931333982118,0.00043355660909595421
1.4119658226761936e-10,0.43514080041397346,76.950000000000003,0.0,0.0,0.0,0.48311021195723663,9.4999589283081409,0.00083275081152863297,0.0053347090294842119,0.0048508701047499424,3.9137350067254943e-05,3.3936457319683686e-10,0.00061417933946475943,0.12383423332488547,1.9278149680977066e-06,1.7932404739845276e-13,6.187279669182249e-09,3.8905072130287332e-08,0.38079469626758133,2.4123345317815151e-05,6.8977188284718626e-15,8.4918828044536209e-16,1.4545205941221022e-11,0.0,0.00011642001476259444,0.00044669519350429369
1.4653490191865057e-10,0.43514079771688635,76.950000000000003,0.0,0.0,0.0,0.47008788925732886,9.49995838627631,0.00085383420354253736,0.0054218043180259707,0.0049109673453830126,3.9647294636050321e-05,3.4490507600294231e-10,0.00059788540726090169,0.12693492052927591,1.9594000944992632e-06,1.8166057060472728e-13,6.6838763026281711e-09,4.201677647594909e-08,0.39053116961921963,2.5229413990062695e-05,7.0107303604433708e-15,8.5238398223981694e-16,1.6032549985241832e-11,0.0,0.00012142402876329784,0.00047322012069898629
1.5133938960457865e-10,0.4351407954714071,76.950000000000003,0.0,0.0,0.0,0.45867210710336948,9.4999579350038381,0.00087231923061908783,0.0054962227536329619,0.0049608576904914487,4.0071116203833749e-05,3.4963915006360712e-10,0.00058360154151534103,0.12965050782430884,1.9863879322112856e-06,1.8360248545131449e-13,7.1422046521891908e-09,4.4895550242509837e-08,0.3990728440681951,2.6213923805950233e-05,7.1072928008037174e-15,8.5494413348618844e-16,1.7431603230489389e-11,0.0,0.00012585972901946391,0.00049735622588864461
1.5614387729050673e-10,0.43514079338933137,76.950000000000003,0.0,0.0,0.0,0.44753707996372816,9.4999575165707331,0.0008903518637764404,0.0055670707958574124,0.0050069780269920983,4.0463383251292554e-05,3.5414609617350075e-10,0.00056966888278768774,0.13229682757750263,2.0120809454435119e-06,1.8539982013578162e-13,7.6107410742629085e-09,4.7845533317982968e-08,0.40741035320569691,2.7187311067036613e-05,7.1992223612369811e-15,8.5726185384570284e-16,1.8886658303390344e-11,0.0,0.00013022875100689456,0.00052172232788688048
1.6094836497643482e-10,0.43514079146249235,76.950000000000003,0.0,0.0,0.0,0.4366757368901717,9.4999571293350247,0.00090794322545060114,0.0056345207694202936,0.0050495172634407726,4.0825675784384631e-05,3.5843687668938301e-10,0.00055607858360216529,0.13487558432505728,2.0365416306079214e-06,1.870598141127014e-13,8.0889347067004289e-09,5.0863967758147789e-08,0.41554871888688105,2.8148944914065093e-05,7.2867426538058114e-15,8.5938684530752354e-16,2.0396430395187973e-11,0.0,0.00013452924077211572,0.00054630032094353292
1.657528526623629e-10,0.43514078968311576,76.950000000000003,0.0,0.0,0.0,0.4260811929689185,9.499956771734988,0.00092510415813141427,0.005698736607253666,0.0050886550812691547,4.1159496611455514e-05,3.6252192012325738e-10,0.00054282202936221035,0.13738843971707743,2.05982944055954e-06,1.8858935312373069e-13,8.5762475334508842e-09,5.3948150938275484e-08,0.42349283622321454,2.9098274288297748e-05,7.3700664007304569e-15,8.6136413221341818e-16,2.1959579262466496e-11,0.0,0.00013875969647336744,0.00057107300888200956
1.7055734034829098e-10,0.4351407880438122,76.950000000000003,0.0,0.0,0.0,0.415746744045426,9.4999564422851552,0.00094184523172338545,0.0057598742648300423,0.0051245623899349776,4.1466275153595145e-05,3.6641114750073487e-10,0.00052989083174211418,0.13983701364439619,2.0820009348769895e-06,1.8999498665627144e-13,9.0721552947792892e-09,5.7095440494388373e-08,0.43124747694348503,3.003482133043892e-05,7.4493959720935128e-15,8.6323448367985874e-16,2.3574720067358115e-11,0.0,0.00014291893263639654,0.0005960240606265163
1.7536182803421906e-10,0.43514078653754945,76.950000000000003,0.0,0.0,0.0,0.40566586161872747,9.499956139572566,0.00095817675069539781,0.0058180821133399577,0.0051574017588867198,4.1747371060435103e-05,3.7011399737366905e-10,0.00051727682229132921,0.14222288533311914,2.1031099224661223e-06,1.9128294451069721e-13,9.5761481975534612e-09,6.0303258275088313e-08,0.43881729265605268,3.095817528686497e-05,7.5249238960746685e-15,8.6503479123479668e-16,2.5240433270996149e-11,0.0,0.00014700604770835699,0.00062113796794826355
1.8016631572014715e-10,0.43514078515764065,76.950000000000003,0.0,0.0,0.0,0.39583218789535807,9.4999558622531932,0.00097410876103041469,0.0058735013133679494,0.0051873278281333425,4.2004077646553263e-05,3.7363944959134584e-10,0.00050497204623880881,0.1445475944085832,2.1232075970963997e-06,1.9245915254581548e-13,1.0087731457718338e-08,6.3569093459396946e-08,0.44620681801771167,3.1867986871688019e-05,7.596833343898965e-15,8.6679831091036877e-16,2.6955273646835912e-11,0.0,0.00015102039456411478,0.00064640000527602483
1.8497080340607523e-10,0.435140783897724,76.950000000000003,0.0,0.0,0.0,0.38623953100147795,9.4999556090485662,0.00098965105697626857,0.0059262661694369813,0.0052144876978304439,4.2237625152402124e-05,3.7699604785545033e-10,0.00049296875649571068,0.14681264192889734,2.142342665997064e-06,1.9352924762009145e-13,1.060642568686517e-08,6.6890504897808298e-08,0.45342047380982364,3.2763963067947721e-05,7.6652985899553848e-15,8.6855500303078089e-16,2.8717778433035202e-11,0.0,0.00015496155380240566,0.00067179619152603624
1.897752910920033e-10,0.435140782751748,76.950000000000003,0.0,0.0,0.0,0.37688186034456933,9.4999553787425324,0.0010048131876072858,0.0059765044668025893,0.0052390212983937342,4.2449183842218907e-05,3.801919211459045e-10,0.00048125940784571482,0.14901949138955364,2.160561472007925e-06,1.9449859178591027e-13,1.1131767148482555e-08,7.0265122800438571e-08,0.46046256992645945,3.3645862324669313e-05,7.7304854488514169e-15,8.7033186063187792e-16,3.0526474684104698e-11,0.0,0.00015882930950760927,0.00069731325380979346
1.945797787779314e-10,0.43514078171395637,76.950000000000003,0.0,0.0,0.0,0.36775330211904189,9.4999551701782057,0.0010196044632030472,0.0060243377914404109,0.0052610617421761322,4.2639866947388562e-05,3.8323480407632963e-10,0.00046983665131569854,0.15116956970007248,2.1779081096400706e-06,1.9537228577601127e-13,1.1663307901783357e-08,7.3690649859000099e-08,0.46733730827764003,3.4513490119102021e-05,7.7925516906767327e-15,8.7215305408603317e-16,3.2379885869223974e-11,0.0,0.00016262362723803962,0.00072293859291918782
1.9938426646385948e-10,0.4351407807788727,76.950000000000003,0.0,0.0,0.0,0.35884813495009815,9.4999549822550584,0.0010340339614505459,0.0060698818341669647,0.0052807356577352655,4.2810733463890621e-05,3.861320562411418e-10,0.00045869332871972444,0.15326426813363592,2.1944245353832835e-06,1.9615518182109005e-13,1.2200615849619732e-08,7.7164861882783986e-08,0.47404878561072133,3.5366694854908522e-05,7.8516474356852331e-15,8.7404020042590961e-16,3.4276537768895794e-11,0.0,0.00016634463403240117,0.0007486602504938384
2.0418875414978756e-10,0.43514077994128775,76.950000000000003,0.0,0.0,0.0,0.35016078567165365,9.4999548139261538,0.0010481105334743659,0.0061132466796122433,0.0052981635074773057,4.2962790810572557e-05,3.8889068059938667e-10,0.00044782246737118126,0.15530494325041669,2.2101506725102681e-06,1.9685189582961112e-13,1.2743274702571855e-08,8.0685608007507537e-08,0.48060099625217106,3.6205364073929726e-05,7.9079155292838336e-15,8.7601267030106395e-16,3.6214963714945761e-11,0.0,0.00016999260027512542,0.00077446687779690571
2.0899324183571564e-10,0.43514077919624566,76.950000000000003,0.0,0.0,0.0,0.34168582523384128,9.4999546641955348,0.0010618428096998496,0.0061545370807824344,0.0053134598894849254,4.3096997355027296e-05,3.9151734094017705e-10,0.00043721727495732546,0.15729291779536139,2.2251245106584765e-06,1.9746681896141649e-13,1.3290883870687517e-08,8.4250810533007516e-08,0.48699783477214847,3.7029420959320761e-05,7.9614918983338054e-15,8.7808764597793062e-16,3.8193709219786718e-11,0.0,0.00017356792326368725,0.00080034770602347924
2.1379772952164372e-10,0.4351407785390318,76.950000000000003,0.0,0.0,0.0,0.33341796473556573,9.4999545321157122,0.0010752392055543801,0.0061938527199425948,0.0053267338243293784,4.3214264813703324e-05,3.9401837847898352e-10,0.00042687113457051543,0.15922948157121,2.2393822004554106e-06,1.9800412862479296e-13,1.3843058293520184e-08,8.7858464441822636e-08,0.49324309857435578,3.7838821108541883e-05,8.0125058897229194e-15,8.8028032322923813e-16,4.021133603998989e-11,0.0,0.00017707111232404346,0.00082629251806508851
2.186022172075718e-10,0.4351407779651612,76.950000000000003,0.0,0.0,0.0,0.32535205157752495,9.4999544167852967,0.0010883079270119814,0.006231288456543943,0.0053380890276608084,4.3315460532886885e-05,3.963998276306918e-10,0.00041677759989055619,0.16111589228754775,2.2529581434356258e-06,1.9846779892747057e-13,1.439942821843185e-08,9.1506636647465966e-08,0.4993404904136669,3.8633549555350256e-05,8.0610805920882051e-15,8.8260422588560051e-16,4.226642571884653e-11,0.0,0.00018050277532799048,0.00085229162165458244
2.234067048934999e-10,0.4351407774703667,76.950000000000003,0.0,0.0,0.0,0.31748306573143764,9.4999543173467593,0.0011010569759861001,0.006266934562865545,0.0053476241693105383,4.3401409656749e-05,3.9866743099876921e-10,0.00040693039051268952,0.16295337638663054,2.2658850775028315e-06,1.9886161061074199e-13,1.4959638935761882e-08,9.5193465014631293e-08,0.50529362084385809,3.9413618021938825e-05,8.107333141595708e-15,8.8507118722787828e-16,4.4357582650406128e-11,0.0,0.00018386360648388442,0.00087833582382153275
2.2821119257942797e-10,0.4351407770505888,76.950000000000003,0.0,0.0,0.0,0.30980611612151715,9.4999542329842779,0.0011134941555750876,0.0063008769479884425,0.0053554331195822076,4.3472897188145201e-05,4.0082665362331094e-10,0.00039732338741617368,0.16474312984667686,2.2781941581685937e-06,1.9918916049189911e-13,1.5523350478206511e-08,9.8917157187527667e-08,0.51110601059760497,4.0179062384255079e-05,8.151375012616073e-15,8.8769147821972914e-16,4.6483436705080111e-11,0.0,0.00018715437528823878,0.00090441640659394483
2.3301568026535605e-10,0.4351407767019656,76.950000000000003,0.0,0.0,0.0,0.30231643711443118,9.4999541629216964,0.0011256270751647201,0.0063331973706813472,0.0053616051833661931,4.3530669947461627e-05,4.028826965254103e-10,0.00038795062856893298,0.16648631896328542,2.2899150357608409e-06,1.994538704390976e-13,1.6090237290767525e-08,1.026759892577916e-07,0.51678109290080076,4.0929940334976125e-05,8.1933122939771458e-15,8.9047415944780258e-16,4.8642645454502428e-11,0.0,0.00019037591653663113,0.0009305251038858992
2.3782016795128413e-10,0.4351407764208229,76.950000000000003,0.0,0.0,0.0,0.29500938511407926,9.4999541064206081,0.0011374631553919907,0.0063639736417537658,0.0053662253226865889,4.3575438434602827e-05,4.048405095784025e-10,0.00037880630466360693,0.16818408110962843,2.3010759288094063e-06,1.9965899590319453e-13,1.6659987876958007e-08,1.0646830430019654e-07,0.52232221572321536,4.1666329229565977e-05,8.2332459515322086e-15,8.9342699723675293e-16,5.0833896031310241e-11,0.0,0.00019352912129920488,0.00095665407951289858
2.426246556372122e-10,0.4351407762036647,76.950000000000003,0.0,0.0,0.0,0.28788043525761725,9.4999540627784995,0.0011490096329743408,0.0063932798164100359,0.00536937436826558,4.360787859903513e-05,4.0670480374392288e-10,0.00036988475498035998,0.16983752547605596,2.3117036938157512e-06,1.9980763402807304e-13,1.7232304426359668e-08,1.1029251080151791e-07,0.52773264396746511,4.2388324101726713e-05,8.2712720778001277e-15,8.9655650096608931e-16,5.3055906657518907e-11,0.0,0.00019661492877277642,0.00098279590627886647
2.474291433231403e-10,0.43514077604716594,76.950000000000003,0.0,0.0,0.0,0.28092517820928975,9.4999540313270003,0.0011602735654083563,0.0064211863771112083,0.0053711292206610126,4.3628633522550639e-05,4.0848006270698317e-10,0.00036118046337233742,0.17144773378972605,2.3218238915739566e-06,1.9990273136034483e-13,1.780690242801993e-08,1.141470810049805e-07,0.53301556159819019,4.3096035835532101e-05,8.3074821292638857e-15,8.9986834341458607e-16,5.5307427873092331e-11,0.0,0.00019963431892939618,0.0010089435460815003
