Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54)
3.2818925548926815e-10,0.26603473553218526,76.950000000000003,0.0,0.0,0.0,0.032678411725494128,9.4999381359914725,0.0010809123080186573,0.007935083603391381,0.0051842082596760463,5.7034753477489951e-05,7.6293525198873616e-10,9.2326475577248369e-05,0.2146608773862842,4.2594407627074306e-06,2.46054466810421e-13,1.0037780824638541e-07,5.361901905474495e-07,0.73496257172947588,7.8743419818203857e-05,1.4502043695321256e-14,3.7835224277064886e-15,3.7718586485541498e-10,0.0,0.00035484161909168032,0.0001012258780888943,0.0027028228045883891,0.0027032914778676652,3.114703660547651e-07,1.5720291321932638e-07,3.003148285492846e-08,0.00010554418310840857
3.326599479978557e-10,0.26603484778582853,76.950000000000003,0.0,0.0,0.0,0.031204494622240807,9.4999385103305922,0.0010824881904272271,0.0079341710625171133,0.0051495063628588036,5.6653330855746013e-05,7.628472220454415e-10,8.8771164221200882e-05,0.21482344230862416,4.2589513646206265e-06,2.4440896588599919e-13,1.0161590475586364e-07,5.4499147604164762e-07,0.73627311467968637,7.8927760323515775e-05,1.450037744979437e-14,3.8312627676140312e-15,3.843059255392885e-10,0.0,0.00035591077832526684,0.00010055290069106581,0.0027393428667269533,0.00273981787490084,3.1567975848475484e-07,1.5932841539961898e-07,3.0085120981181419e-08,0.00010721217304532337
3.3713064050644325e-10,0.26603495929454785,76.950000000000003,0.0,0.0,0.0,0.029797261068608819,9.4999388829254148,0.001083987896619773,0.0079331903396201373,0.005114974487773559,5.6273743486643204e-05,7.6275263864402314e-10,8.537620014820296e-05,0.21497009315454463,4.2584251956800613e-06,2.4277138243422464e-13,1.0284199213496607e-07,5.5378413066167601e-07,0.73753299258201288,7.910377678444878e-05,1.4498586013453259e-14,3.8793768737911899e-15,3.9142094106005778e-10,0.0,0.0003569364937362244,9.988279858856087e-05,0.002775619839229403,0.0027761011401279041,3.1986112941021088e-07,1.6143976908955494e-07,3.0136684939556625e-08,0.00010887997550978897
3.416013330150308e-10,0.2660350700614043,76.950000000000003,0.0,0.0,0.0,0.028453688274366961,9.4999392537165459,0.0010854148733276457,0.0079321474866573833,0.0050806174209951692,5.5896047195293885e-05,7.6265208369176333e-10,8.2134315045685147e-05,0.21510155746166584,4.2578655206806941e-06,2.4114195733251965e-13,1.0405619053703236e-07,5.6256812200554998e-07,0.73874449015081234,7.927184533313847e-05,1.4496680496421395e-14,3.9278861305818416e-15,3.9853067608364452e-10,0.0,0.00035792066595249363,9.9215705098281023e-05,0.0028116547874884553,0.0028121423391262918,3.2401460161842232e-07,1.6353703621732945e-07,3.0186268264488482e-08,0.00011054757687939101
3.4607202552361836e-10,0.26603518008961785,76.950000000000003,0.0,0.0,0.0,0.027170890981593952,9.4999396226512971,0.0010867724110549457,0.0079310480206823929,0.0050464393903829402,5.552029137923767e-05,7.6254608762130357e-10,7.9038571311961387e-05,0.21521852978515099,4.2572753157969701e-06,2.3952090366174004e-13,1.0525862032792106e-07,5.7134342713169364e-07,0.73990978854077971,7.9432325251192212e-05,1.4494671035187363e-14,3.9767434651992262e-15,4.0563492148877189e-10,0.0,0.0003588651157717922,9.8551739081081152e-05,0.0028474488224975634,0.0028479425830820995,3.281403031598139e-07,1.656202813745799e-07,3.0233960250727865e-08,0.00011221496471470079
3.505427180322059e-10,0.2660352893825507,76.950000000000003,0.0,0.0,0.0,0.02594611516233436,9.4999399896830869,0.0010880636511853526,0.0079298969711871746,0.0050124441154582667,5.5146519587584265e-05,7.6243513395813194e-10,7.6082346900042255e-05,0.21532167319802759,4.2566572941665704e-06,2.3790840927236032e-13,1.064494018912154e-07,5.8011003153932687e-07,0.74103097005878216,7.9585559704152848e-05,1.4492566870313945e-14,4.0259069490387443e-15,4.1273349202796672e-10,0.0,0.00035977158714354336,9.7891006240878245e-05,0.002883003095856864,0.0028835030237951624,3.3223836677206436e-07,1.6768957152486714e-07,3.0279846146245097e-08,0.00011388212765450116
3.5501341054079346e-10,0.26603539794369135,76.950000000000003,0.0,0.0,0.0,0.024776732009005851,9.4999403547708852,0.0010892915927633977,0.0079286989232470392,0.0049786348533103165,5.4774770048744138e-05,7.623196635804535e-10,7.3259320865263339e-05,0.21541162072278794,4.2560139292430625e-06,2.3630463914270983e-13,1.0762865545589872e-07,5.888679282467515e-07,0.74211002265976056,7.9731876446753416e-05,1.4490376415627696e-14,4.0754161811016626e-15,4.1982622418027417e-10,0.0,0.00036064175008063251,9.7233600308341647e-05,0.0029183187952281807,0.0029188248491332706,3.3630892935106282e-07,1.6974497573831805e-07,3.0324007336293395e-08,0.00011554905532036054
3.59484103049381e-10,0.26603550577664126,76.950000000000003,0.0,0.0,0.0,0.023660232203613074,9.4999407178787223,0.0010904590989652967,0.0079274580568417189,0.0049450144404270865,5.4405076151315497e-05,7.6220007837100464e-10,7.0563459585006968e-05,0.21548897669745626,4.255347475900801e-06,2.3470973729042585e-13,1.087965009442443e-07,5.9761711695876839e-07,0.74314884423673611,7.9871588499734047e-05,1.4488107351734511e-14,4.1252270690102051e-15,4.2691297418133903e-10,0.0,0.00036147720349751134,9.6579604119434231e-05,0.0029533971401991587,0.0029539092788955878,3.4035213147766586e-07,1.7178656495019993e-07,3.0366521519040772e-08,0.00011721573822972081
3.6395479555796856e-10,0.26603561288510125,76.950000000000003,0.0,0.0,0.0,0.022594220452517133,9.4999410789752154,0.0010915689032737334,0.0079261781826919231,0.0049115853308136824,5.4037466882288375e-05,7.620767446530273e-10,6.7989003616201416e-05,0.21555431807916148,4.2546599897720541e-06,2.3312382872366758e-13,1.0995305783788179e-07,6.0635760331455434e-07,0.74414924671447225,8.0004994799030968e-05,1.4485766683169591e-14,4.1752806702772784e-15,4.3399361621742286e-10,0.0,0.00036227947797200688,9.5929090598156577e-05,0.0029882393785202166,0.0029887575610489442,3.4436811698529122e-07,1.7381441174127478e-07,3.0407462873163904e-08,0.00011888216771673738
3.684254880665561e-10,0.26603571927286035,76.950000000000003,0.0,0.0,0.0,0.021576410274167169,9.4999414380331633,0.0010926236153703018,0.0079248627749208371,0.0048783496307275029,5.3671967226355596e-05,7.6194999649795711e-10,6.5530455160296461e-05,0.21560819568811046,4.2539533449796211e-06,2.3154702130373789e-13,1.110984450601971e-07,6.1508939820870439e-07,0.74511295995589466,8.0132380818175196e-05,1.4483360780802949e-14,4.2256374915391767e-15,4.4106804077080444e-10,0.0,0.0003630500384289264,9.5282123652010818e-05,0.0030228467826811903,0.0030233709683038876,3.4835703255854974e-07,1.75828590137916e-07,3.0446902217777991e-08,0.00012054833586017966
3.7289618057514366e-10,0.2660358249437846,76.950000000000003,0.0,0.0,0.0,0.020604619027822554,9.4999417950291676,0.0010936257267586795,0.0079235150008227073,0.0048453091303306559,5.3308598529783846e-05,7.6182013843481325e-10,6.3182566109541114e-05,0.21565113539471589,4.2532292501023176e-06,2.2997940710273239e-13,1.122327808734022e-07,6.2381251717906885e-07,0.74604163548993452,8.0254019164755267e-05,1.4480895464518941e-14,4.2762611828270483e-15,4.4813615310484805e-10,0.0,0.00036379028674418868,9.4638758987942331e-05,0.0030572206467974917,0.0030577507950003014,3.5231902737785821e-07,1.7782917543033201e-07,3.0484907165053348e-08,0.00012221423541776053
3.773668730837312e-10,0.2660359299018081,76.950000000000003,0.0,0.0,0.0,0.019676763171884031,9.4999421499432906,0.0010945776161309553,0.0079221377479949794,0.0048124653325331661,5.2947378831990876e-05,7.6168744800451445e-10,6.0940326645078013e-05,0.21568363925250758,4.2524892627668e-06,2.284210638714642e-13,1.1335618278877145e-07,6.3252697985459485e-07,0.74693685006905364,8.0370170151808731e-05,1.4478376047018048e-14,4.3270667673385483e-15,4.551978718778261e-10,0.0,0.00036450156426876245,9.399904485582464e-05,0.0030913622837783123,0.0030918983542751162,3.5625425279661987e-07,1.7981624400729704e-07,3.0521542265858807e-08,0.00012387985976632061
3.8183756559231876e-10,0.26603603415092364,76.950000000000003,0.0,0.0,0.0,0.0187908537410107,9.4999425027587261,0.0010954815544889887,0.007920733649067712,0.0047798194792762318,5.2588323167694088e-05,7.6155217837825659e-10,5.8798954359689503e-05,0.21570618657932872,4.251734803125302e-06,2.2687205656581199e-13,1.1446876748868764e-07,6.4123280945765413e-07,0.74780010906432204,8.0481082345009193e-05,1.4475807350815368e-14,4.3781376953121398e-15,4.6225312787534029e-10,0.0,0.00036518515427216912,9.336302272592438e-05,0.0031252730227518213,0.0031258149754870633,3.6016286203583449e-07,1.8178987320580347e-07,3.0556869148757205e-08,0.00012554520284734414
3.863082581009063e-10,0.26603613769517503,76.950000000000003,0.0,0.0,0.0,0.017944992031728276,9.4999428534615316,0.0010963397100320848,0.0079193051042439015,0.0047473725754825849,5.2231443842241228e-05,7.6141456035446479e-10,5.675388388360499e-05,0.21571923498920095,4.2509671659549676e-06,2.2533243826931218e-13,1.1557065075927313e-07,6.4993003235641104e-07,0.74863284970553801,8.0586993086512578e-05,1.447319378506834e-14,4.4294534256893804e-15,4.6930186285190734e-10,0.0,0.00036584228430571521,9.2730727906209254e-05,0.0031589542067245375,0.0031595020018756297,3.6404500991720484e-07,1.8375014117440551e-07,3.0590946652654544e-08,0.00012721025911733053
3.9077895060949386e-10,0.2660362405386497,76.950000000000003,0.0,0.0,0.0,0.017137365486736569,9.4999432020403365,0.0010971541528217565,0.0079178543018444975,0.0047151254108808958,5.1876750682501684e-05,7.6127480420712257e-10,5.480075698847748e-05,0.21572322137713298,4.2501875316433344e-06,2.2380225126375558e-13,1.1666194743250062e-07,6.586186776618199e-07,0.74943644417353938,8.0688128996319225e-05,1.4470539383273787e-14,4.4808916032917129e-15,4.7634402847295169e-10,0.0,0.00036647412848597017,9.2102190104840581e-05,0.003192407190454067,0.00319296078843344,3.6790085262458174e-07,1.8569712674909077e-07,3.0623830953396743e-08,0.00012887502350258757
3.952496431180814e-10,0.266036342685472,76.950000000000003,0.0,0.0,0.0,0.016366243768599163,9.4999435484861543,0.0010979268592338353,0.0079163832370349411,0.0046830785798927001,5.1524251265486251e-05,7.6113310181982981e-10,5.2935413144782878e-05,0.21571856285903662,4.2493969764338989e-06,2.2228152835178207e-13,1.1774277133678688e-07,6.6729877686498746e-07,0.75021220255151244,8.0784706451995485e-05,1.4467847794233704e-14,4.5325590181927376e-15,4.8337958534908857e-10,0.0,0.00036708180969930121,9.1477433942715276e-05,0.0032256333385162904,0.0032261926999731017,3.7173054747070656e-07,1.876309093404163e-07,3.0655575684597022e-08,0.00013053949135805067
3.9972033562666897e-10,0.2660364441397974,76.950000000000003,0.0,0.0,0.0,0.01562997501395014,9.4999438927921052,0.0010986597162077132,0.0079148937288946071,0.0046512324997536108,5.1173951126669557e-05,7.6098962815427342e-10,5.1153880514632909e-05,0.21570565766881619,4.2485964816254395e-06,2.2077029343899874e-13,1.1881323525517096e-07,6.7597036351204299e-07,0.75096137564178789,8.0876932047585517e-05,1.4465122356243203e-14,4.5844635737100883e-15,4.9040850215517887e-10,0.0,0.00036766640172852902,9.0856479420491139e-05,0.0032586340235497119,0.0032591991093712394,3.7553425269610872e-07,1.8955156883097926e-07,3.0686232052954682e-08,0.00013220365842976975
4.041910281352565e-10,0.2660365449058071,76.950000000000003,0.0,0.0,0.0,0.014926982259780458,9.4999442349532615,0.0010993545253020333,0.0079133874359761866,0.0046195874270253531,5.0825853949814434e-05,7.6084454250792227e-10,4.9452367359554248e-05,0.2156848860145982,4.2477869418200221e-06,2.1926856225280281e-13,1.1987345089026609e-07,6.8463347291213924e-07,0.75168515765430544,8.0965003032525303e-05,1.4462366136746355e-14,4.6364318194385684e-15,4.9743075482720234e-10,0.0,0.00036822893130297762,9.0239342344133349e-05,0.0032914106246612184,0.0032919813959739978,3.7931212729596402e-07,1.9145918548241343e-07,3.0715848948317573e-08,0.00013386752082073471
4.0866172064384407e-10,0.26603664498770246,76.950000000000003,0.0,0.0,0.0,0.014255760033773473,9.4999445749664524,0.0011000130065657238,0.0079118658704882237,0.0045881434726411947,5.0479961739937901e-05,7.6069799032372531e-10,4.7827253840475347e-05,0.21565661089597857,4.2469691727003325e-06,2.1777634357473989e-13,1.2092352883525568e-07,6.9328814187509194e-07,0.75238468877264764,8.1049107731352731e-05,1.4459581894939715e-14,4.6885911343695713e-15,5.0444632583052068e-10,0.0,0.0003687703800733642,8.9626034712661889e-05,0.0033239645259789587,0.0033245409441496517,3.8306433084121915e-07,1.9335383985089293e-07,3.0744473048736008e-08,0.00013553107495974207
4.131324131524316e-10,0.26603674438970143,76.950000000000003,0.0,0.0,0.0,0.013614871101044288,9.4999449128300988,0.0011006368022328462,0.0079103304112232917,0.0045569006156147458,5.0136274980912663e-05,7.6055010428584553e-10,4.6275084194465798e-05,0.21562117888407561,4.246143918059428e-06,2.1629363956443363e-13,1.2196357855027625e-07,7.0193440847720723e-07,0.75306105760326081,8.1129425944986857e-05,1.4456772154409996e-14,4.740996602489612e-15,5.1145520349359414e-10,0.0,0.0003692916865131212,8.9016565071452591e-05,0.0033562971153392402,0.0033568791419752758,3.8679102332546478e-07,1.9523561271041284e-07,3.0772148920733813e-08,0.00013719431757303123
4.1760310566101917e-10,0.26603684311603387,76.950000000000003,0.0,0.0,0.0,0.013002943360004279,9.4999452485440692,0.0011012274802493333,0.007908782315342899,0.0045258587155305573,4.979479277906528e-05,7.6040100505162187e-10,4.4792559272063991e-05,0.21557892086609293,4.2453118559790576e-06,2.1482044613426079e-13,1.2299370834359417e-07,7.1057231185168004e-07,0.75371530351322058,8.1206129334327246e-05,1.4453939254434414e-14,4.793407916363589e-15,5.1845738140167657e-10,0.0,0.0003697937477478512,8.8410938834146359e-05,0.0033884097830955235,0.0033889973800455505,3.9049236504319566e-07,1.97104584983328e-07,3.0798919115012589e-08,0.00013885724565844155
4.220737981696067e-10,0.2660369411709379,76.950000000000003,0.0,0.0,0.0,0.012418666880419977,9.499945582109536,0.0011017865376393248,0.0079072227291200493,0.0044950175239244052,4.9455512994011887e-05,7.6025080285961826e-10,4.3376529414289845e-05,0.21553015275602039,4.2444736047087253e-06,2.1335675419061195e-13,1.2401402535704466e-07,7.1920189200044619e-07,0.75434841886165227,8.1279381786902269e-05,1.4451085280577498e-14,4.8459649394599966e-15,5.2545285784543821e-10,0.0,0.00037027742131471073,8.7809158575949585e-05,0.0034203039210387166,0.003420897050392847,3.9416851645240448e-07,1.9896083767732814e-07,3.0824824257806002e-08,0.00014051985646186728
4.2654449067819427e-10,0.26603703855865685,76.950000000000003,0.0,0.0,0.0,0.011860791077065742,9.4999459135288564,0.0011023154037184469,0.0079056526977318419,0.0044643766946516252,4.9118432357861576e-05,7.6009959839615352e-10,4.2023987655427326e-05,0.21547517617302242,4.2436297280735891e-06,2.1190254978168883e-13,1.2502463555525291e-07,7.2782318962729925e-07,0.75496135112968132,8.1349339767271945e-05,1.4448212134065937e-14,4.8987965303747662e-15,5.3244163531986404e-10,0.0,0.00037074352685358532,8.7211224300862418e-05,0.0034519809214188387,0.0034525795455087232,3.9781963805515662e-07,2.0080445182823588e-07,3.084990313808085e-08,0.00014218214745580232
4.310151831867818e-10,0.26603713528343576,76.950000000000003,0.0,0.0,0.0,0.011328122012683859,9.4999462428054517,0.0011028154431610305,0.0079040731741866158,0.0044339357933331153,4.878354658381812e-05,7.5994748302327885e-10,4.0732063239433806e-05,0.21541427908899213,4.2427807401008904e-06,2.1045781409808711e-13,1.260256437182068e-07,7.3643624598930688e-07,0.75555500495354944,8.1416152651867866e-05,1.4445321606855448e-14,4.9515786789819002e-15,5.3942372006914569e-10,0.0,0.00037119284773196937,8.6617133685145244e-05,0.0034834421760590187,0.003484046257457784,4.0144589031677535e-07,2.0263550844834553e-07,3.0874192790768781e-08,0.000143844116319791
4.3548587569536937e-10,0.266037231349519,76.950000000000003,0.0,0.0,0.0,0.010819519824263994,9.4999465699437238,0.0011032879589279627,0.0079024850274617385,0.004403694305960674,4.8450850465118487e-05,7.5979454027351211e-10,3.9498015431073866e-05,0.21534773644668195,4.2419271094273332e-06,2.0902252480889371e-13,1.2701715343679324e-07,7.4504110276334628e-07,0.75613024406533891,8.147996304892828e-05,1.4442415275856499e-14,5.0044471711501008e-15,5.4639912167362658e-10,0.0,0.00037162613260549783,8.6026882299129975e-05,0.0035146890755536767,0.003515298577075718,4.0504743356095244e-07,2.0445408847965121e-07,3.0897728576218477e-08,0.00014550576092261169
4.399565682039569e-10,0.26603732676114766,76.950000000000003,0.0,0.0,0.0,0.010333896266937538,9.4999468949489305,0.001103734195061531,0.0079008890499218994,0.0043736516467361153,4.8120337965164121e-05,7.5964084663372526e-10,3.8319227608475806e-05,0.21527581074975591,4.2410692634900585e-06,2.075966561284266e-13,1.2799926711095128e-07,7.5363780192877743e-07,0.75668789314552087,8.1540907104165011e-05,1.4439494563467623e-14,5.0576409563664906e-15,5.5336785267517754e-10,0.0,0.00037204409691609882,8.544046380929427e-05,0.003545723008543378,0.0035463378932440019,4.0862442787229674e-07,2.0626027275140319e-07,3.0920544256041116e-08,0.00014716707930604106
4.444272607125445e-10,0.26603742152255716,76.950000000000003,0.0,0.0,0.0,0.009870212370052053,9.4999472178271311,0.0011041553393533407,0.0078992859640821412,0.0043438071652119924,4.7792002299624608e-05,7.594864712537979e-10,3.7193201628544042e-05,0.21519875262604507,4.2402075920056998e-06,2.0618017837424833e-13,1.2897208595012863e-07,7.6222638566393437e-07,0.75722873959135983,8.1599114792773109e-05,1.443656085175588e-14,5.1107363456496031e-15,5.6032992823767461e-10,0.0,0.00037244742432974049,8.485787016234839e-05,0.003576545361059477,0.0035771655922344683,4.1217703304840763e-07,2.0805414194189376e-07,3.0942672065504766e-08,0.00014882806967005566
4.48897953221132e-10,0.26603751563797545,76.950000000000003,0.0,0.0,0.0,0.0094274762002473488,9.4999475385850811,0.0011045525258911015,0.0078976764287730979,0.0043141601527957709,4.7465836011224393e-05,7.5933147737973799e-10,3.6117552448702785e-05,0.21511680136523051,4.239342450229135e-06,2.0477305946785905e-13,1.2993570997576127e-07,7.7080689625275116e-07,0.75775353520501743,8.1654710198373405e-05,1.4433615336178761e-14,5.1638358167150592e-15,5.672853658395223e-10,0.0,0.00037283676811574921,8.427909175292737e-05,0.0036071575159324311,0.0036077830571174989,4.1570540852192309e-07,2.0983577654398987e-07,3.0964142782643207e-08,0.00015048873035934375
4.533686457297196e-10,0.2660376091116211,76.950000000000003,0.0,0.0,0.0,0.0090047407265987714,9.4999478572301879,0.0011049268374898114,0.0078960610447612115,0.0042847098486737895,4.7141831037860585e-05,7.5917592321971345e-10,3.5090002991532997e-05,0.21503018543212149,4.2384741622202923e-06,2.0337526504378428e-13,1.3089023802552594e-07,7.7937937600369512e-07,0.75826299780502526,8.1707811779454484e-05,1.4430659066319678e-14,5.2173361879735208e-15,5.7423418499541672e-10,0.0,0.0003732127524696596,8.3704117576341767e-05,0.0036375608522580772,0.0036381916672281866,4.1920971327516339e-07,2.1160525683385062e-07,3.0984985794232673e-08,0.00015214905985100997
4.5783933823830713e-10,0.26603770194770154,76.950000000000003,0.0,0.0,0.0,0.00860110178312486,9.4999481737704201,0.0011052793080126124,0.0078944403598726638,0.0042554554452063648,4.6819978774641855e-05,7.5901986108732274e-10,3.4108379246633181e-05,0.21493912295664058,4.2376030234928702e-06,2.0198675745677781e-13,1.3183576775913922e-07,7.8794386717949803e-07,0.75875781276461385,8.1758532623858605e-05,1.4427693118433414e-14,5.2707024157194047e-15,5.8117640700477599e-10,0.0,0.0003735759737815412,8.3132935367709803e-05,0.00366775674491664,0.003668392797685301,4.2269010581852933e-07,2.1336266284285895e-07,3.1005229158767653e-08,0.00015380905674336573
4.623100307468947e-10,0.2660377941504115,76.950000000000003,0.0,0.0,0.0,0.0082156961241775656,9.4999484882142617,0.0011056109245863434,0.007892814873664734,0.004226396092840869,4.6500270130386733e-05,7.5886333878022561e-10,3.3170605596079363e-05,0.21484382220157783,4.2367293033750362e-06,2.0060749749246338e-13,1.3277239566550161e-07,7.9650041193299274e-07,0.75923863448024298,8.1806980691834919e-05,1.4424718406264868e-14,5.3239562615556902e-15,5.8811205472447782e-10,0.0,0.00037392700185172084,8.2565531728677426e-05,0.0036977465641398637,0.0036983878189583343,4.2614674413690481e-07,2.1510807433246975e-07,3.102489966657887e-08,0.0001554687197457094
4.667807232554822e-10,0.26603788572393217,76.950000000000003,0.0,0.0,0.0,0.0078476995684429868,9.4999488005706709,0.0011059226297165975,0.0078911850416840904,0.0041975309045854106,4.6182695579071378e-05,7.5870640072674594e-10,3.2274700349433418e-05,0.21474448200912929,4.2358532475573755e-06,1.9923744468858171e-13,1.3370021707100672e-07,8.0504905225232505e-07,0.75970608777351223,8.1853259048161886e-05,1.4421735683638643e-14,5.3777128616391518e-15,5.9504115236374356e-10,0.0,0.0003742663810557887,8.2001892242825782e-05,0.003727531675121971,0.0037281780964783509,4.2957978560794008e-07,2.1684157077136956e-07,3.10440228972312e-08,0.0001571280476690069
4.712514157640697e-10,0.26603797667242896,76.950000000000003,0.0,0.0,0.0,0.0074963252274803365,9.4999491108489966,0.001106215323306855,0.0078895512793492086,0.0041688589600820539,4.5867245206674423e-05,7.585490864955688e-10,3.1418771484604028e-05,0.21464129222718381,4.2349750801577907e-06,1.9787655564338085e-13,1.346193261488542e-07,8.135898299151815e-07,0.76016076922948439,8.1897466083820551e-05,1.4418745798939334e-14,5.4313239825934774e-15,6.0196372529918896e-10,0.0,0.00037459463146074438,8.1442001580767727e-05,0.0037571134376704163,0.0037577649902887332,4.3298938700077796e-07,2.185632313150535e-07,3.1062623274312666e-08,0.0001587870394173929
4.757221082726572e-10,0.2660380670000517,76.950000000000003,0.0,0.0,0.0,0.0071608218149171792,9.4999494190589733,0.0011064898645860661,0.0078879139654901426,0.0041403793093149673,4.5553908753825624e-05,7.5839143206787726e-10,3.0601012584383751e-05,0.21453443411628115,4.2340950053862185e-06,1.9652478594203999e-13,1.3552981592922186e-07,8.2212278644576708e-07,0.76060324847432192,8.1939695727680737e-05,1.4415749464660822e-14,5.484658151580683e-15,6.088797999082267e-10,0.0,0.00037491224989409557,8.0885843595846629e-05,0.0037864932058929964,0.0037871498547322308,4.3637570444697968e-07,2.2027313478771866e-07,3.1080724117735366e-08,0.00016044569398041916
4.801928007812447e-10,0.26603815671093267,76.950000000000003,0.0,0.0,0.0,0.006840472032599903,9.4999497252106533,0.0011067470739488468,0.0078862734455752391,0.0041120909759858552,4.5242675654630109e-05,7.5823347151204555e-10,2.981969895388079e-05,0.21442408073812175,4.2332132095123062e-06,1.9518209092756734e-13,1.3643177831016841e-07,8.3064796307876979e-07,0.76103406939499796,8.1980037648642123e-05,1.4412747193561427e-14,5.5386219712117405e-15,6.1578940341916772e-10,0.0,0.00037521971096768461,8.0333401411269694e-05,0.0038156723279180807,0.0038163340381711015,4.3973889335527182e-07,2.2197135966581869e-07,3.1098347693674548e-08,0.00016210401042598331
4.846634932898322e-10,0.26603824580918606,76.950000000000003,0.0,0.0,0.0,0.0065345910301707654,9.499950029314375,0.0011069877347122657,0.0078846300346530444,0.0040839929605860966,4.4933535072006557e-05,7.5807523478265592e-10,2.9073183915992737e-05,0.21431039732646803,4.2323298625334463e-06,1.9384842312600758e-13,1.3732530406915355e-07,8.3916540073166421e-07,0.76145375130371973,8.2018577448655217e-05,1.4409739662866908e-14,5.5924704673956852e-15,6.2269256377649741e-10,0.0,0.00037551746805797461,7.9784657499434598e-05,0.0038446521456448591,0.0038453188827373471,4.4307910842425769e-07,2.2365798406338697e-07,3.1115515262239825e-08,0.0001637619878938772
4.891341857984197e-10,0.2660383342989075,76.950000000000003,0.0,0.0,0.0,0.0062425249347068876,9.4999503313807434,0.0011072125947930163,0.007882984020034841,0.0040560842431924364,4.4626475929847923e-05,7.5791674875274761e-10,2.8359895278626178e-05,0.21419354164123583,4.2314451193143142e-06,1.9252373433089137e-13,1.3821048287507137e-07,8.4767513997690668e-07,0.76186279004957413,8.2055396847027285e-05,1.4406727451618392e-14,5.645812962736816e-15,6.2958930951994824e-10,0.0,0.00037580595424447743,7.9239593754140193e-05,0.0038734339945210145,0.0038741057241103737,4.4639650364061731e-07,2.2533308571925254e-07,3.1132247122979046e-08,0.00016541962558989988
4.936048783070072e-10,0.26603842218417284,76.950000000000003,0.0,0.0,0.0,0.0059636494472129764,9.4999506314205835,0.0011074223683085957,0.0078813356637399429,0.0040283637860107028,4.4321486942285794e-05,7.5775803972775235e-10,2.7678331958446014e-05,0.21407366430654304,4.2305591210647362e-06,1.912079771533347e-13,1.3908740330070767e-07,8.5617722101891923e-07,0.76226165907980548,8.209057385640255e-05,1.4403710869105592e-14,5.6999312394133566e-15,6.3647966967609358e-10,0.0,0.00037608558320796398,7.869819155631207e-05,0.0039020192033454265,0.0039026958913195957,4.4969123218455161e-07,2.2699674198544649e-07,3.114856265833044e-08,0.00016707692278048456
4.980755708155947e-10,0.26603850946903773,76.950000000000003,0.0,0.0,0.0,0.0056973685029082623,9.4999509294449194,0.0011076177371059453,0.0078796852047250208,0.0040008305356898453,4.4018556640314962e-05,7.5759913046876884e-10,2.7027060757898116e-05,0.21395090913344436,4.2296719967449451e-06,1.8990110135320756e-13,1.3995615283554092e-07,8.6467168367979417e-07,0.76265081045300909,8.2124182950788811e-05,1.440069045980174e-14,5.7540306094876096e-15,6.4336367366131413e-10,0.0,0.00037635675009004563,7.8160431833817074e-05,0.0039304090940934866,0.0039310907065697523,4.5296344644888057e-07,2.2864902981683474e-07,3.1164480375104975e-08,0.0001687338787877939
5.025462633241822e-10,0.2660385961575373,76.950000000000003,0.0,0.0,0.0,0.0054431129923898447,9.4999512254649439,0.0011077993522208432,0.0078780328609172265,0.003973483425426627,4.3717673396011453e-05,7.5744004073901598e-10,2.6404713293257698e-05,0.21382541342804517,4.2287838638307603e-06,1.8860305592470544e-13,1.4081681789881425e-07,8.7315856738243602e-07,0.76303067580642348,8.2156295225986362e-05,1.4397666729876782e-14,5.8073122910699672e-15,6.5024135119507336e-10,0.0,0.00037661983231566991,7.7626295115890091e-05,0.0039586049817630538,0.0039592914850868858,4.5621329806962259e-07,2.3029002576234042e-07,3.118001794407922e-08,0.00017039049298524128
5.070169558327697e-10,0.2660386822536852,76.950000000000003,0.0,0.0,0.0,0.0052003395408898997,9.4999515194920043,0.0011079678352712095,0.0078763788310674664,0.0039463213768795172,4.3418825444557606e-05,7.5728079104342475e-10,2.580998305876748e-05,0.21369730828566316,4.2278948293610787e-06,1.8731379187381963e-13,1.4166948385281593e-07,8.816379111361266e-07,0.76340166727941516,8.2186978552759509e-05,1.4394639810178189e-14,5.8615217958321223e-15,6.5711273222254309e-10,0.0,0.00037687519038002233,7.7095761582650466e-05,0.0039866081742393504,0.0039872995349831269,4.5944093781824955e-07,2.3191980595704414e-07,3.1195192237804696e-08,0.00017204676479340162
5.114876483413572e-10,0.26603876776147395,76.950000000000003,0.0,0.0,0.0,0.0049685293429726236,9.4999518115375743,0.0011081237797873047,0.007874723296439878,0.0039193433019086409,4.3122000904267856e-05,7.571213988558842e-10,2.5241622621984156e-05,0.21356671887166878,4.2270049911661366e-06,1.8603325723885116e-13,1.4251423501631325e-07,8.9010975353224699e-07,0.76376417839514199,8.2216297723077095e-05,1.4391610133683395e-14,5.9159095423076197e-15,6.6397784684569496e-10,0.0,0.00037712316860128104,7.6568811110143178e-05,0.0040144199721768468,0.0040151161571385782,4.6264651561737255e-07,2.3353844611504125e-07,3.1210019366708312e-08,0.00017370269367627473
