Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388),C7H10(238),C7H10(187),S(106),OH(D)(275),S(808),S(826),S(929)
2.7963938443887373e-09,0.5205725070243518,76.950000000000003,0.0,0.0,0.0,0.9191151101830598,9.4997437816267158,0.0015958232742646948,0.008312064100146203,0.0091062695379890649,9.4433093880652627e-10,0.00024939576060660907,8.3338229769165388e-06,0.02034082360802842,8.3515105076633613e-08,5.9269543767485262e-06,0.040509683558709257,1.977593443832189e-12,0.00019259472743422278,1.7346474685019171e-06,8.0171627401620611e-07,2.1326110375287515e-05,0.00053111325338760674,0.00053082562114408123,5.7580167222159709e-08,3.30834130107753e-08,3.3886999603412788e-14,1.5980363845167426e-07,2.2094154921161832e-15,1.8558726274418026e-10,4.6155180456570445e-09,6.914803407273536e-09,7.0521909675596768e-09,5.9740493823738427e-06,2.9377283994154706e-06,1.9541582629203704e-13,2.3200834031327708e-09,1.5724639852254351e-09,7.3540238125041948e-10,1.2021620830623685e-11
2.8617084357105293e-09,0.5205726213153714,76.950000000000003,0.0,0.0,0.0,0.91731981459455469,9.4997386119022753,0.0016312437068429755,0.0084772408065454056,0.0093009911056691433,9.6452305978215235e-10,0.00025438069608489839,8.318408995700694e-06,0.020793756541842762,8.3351975608783523e-08,6.0537146715372888e-06,0.041417861159139611,2.0171216849359852e-12,0.00020116318510303885,1.8553803731964527e-06,8.5534917080742669e-07,2.1760374747240646e-05,0.00055548454367358106,0.0005551734317114556,6.022129235035229e-08,3.4601064897786858e-08,3.4611743846641375e-14,1.7475120626167959e-07,2.3346500484668178e-15,1.9896801411773811e-10,5.1207761335406838e-09,7.7453921444596147e-09,7.9030310298437414e-09,6.1230260623092479e-06,3.010353517083278e-06,2.0859988282264389e-13,2.5354846595928936e-09,1.704674836086024e-09,8.172217026493309e-10,1.3379520974715867e-11
2.9270230270323214e-09,0.5205727387272812,76.950000000000003,0.0,0.0,0.0,0.91552863247780658,9.4997334771770685,0.0016665824512784922,0.008641199700711687,0.0094949396096767422,9.8463498014067798e-10,0.00025932887548689736,8.3030304351354435e-06,0.021245709432268736,8.3189219912848047e-08,6.1799714903419962e-06,0.042324358308225632,2.0563584672932704e-12,0.00020989514618541998,1.9814152294912387e-06,9.1114477442751865e-07,2.2191442986394892e-05,0.00058034529001499391,0.00058000923181833269,6.2915350809471712e-08,3.614913701633541e-08,3.5333609496682849e-14,1.9069118713621263e-07,2.4647927191822521e-15,2.1295844481294635e-10,5.6663967542665124e-09,8.6522876451649773e-09,8.8325764502260323e-09,6.2717275912625508e-06,3.082821816696831e-06,2.2232385089993127e-13,2.7651129386128641e-09,1.8442294310747296e-09,9.0580966117851155e-10,1.4851522508722561e-11
2.9923376183541134e-09,0.5205728592371969,76.950000000000003,0.0,0.0,0.0,0.913741552657925,9.4997283772243328,0.0017018396948774042,0.0088039472970287119,0.0096881180693961337,1.0046670130600233e-09,0.00026424049554834813,8.2876871982432939e-06,0.02169668451340518,8.3026836973405863e-08,6.3057267992038765e-06,0.043229178866616362,2.0953053509281645e-12,0.00021878923183448582,2.1128508624068062e-06,9.6913119990169702e-07,2.2619332182195848e-05,0.00060569188643131453,0.0006053293525155204,6.5661944451636397e-08,3.7727400557509647e-08,3.6052607794257363e-14,2.0766301499188127e-07,2.5999367399550933e-15,2.275704190892415e-10,6.2544118757647743e-09,9.6404057566931122e-09,9.8459602640608915e-09,6.4201543833388566e-06,3.1551335684996184e-06,2.3659514181789819e-13,3.0095342925468824e-09,1.9913187818493832e-09,1.0015349686743527e-09,1.6443946881329704e-11
3.0576522096759055e-09,0.5205729828223574,76.950000000000003,0.0,0.0,0.0,0.91195856399456732,9.4997233118190021,0.0017370156244483443,0.0089654900786801245,0.0098805294920610125,1.0246194704600812e-09,0.00026911575206184753,8.2723791883491259e-06,0.022146684013346657,8.2864825778188368e-08,6.4309825562658698e-06,0.044132326684345545,2.1339638883854869e-12,0.00022784407246792966,2.2497851901119582e-06,1.0293357998201409e-06,2.3044059342253847e-05,0.00063152074622826288,0.00063113014282651552,6.8460677079365266e-08,3.9335627833256842e-08,3.6768749934926739e-14,2.2570660054575606e-07,2.74017449216588e-15,2.4281569288231423e-10,6.8868917951255174e-09,1.0714844699248171e-08,1.0948511650183935e-08,6.5683068981675225e-06,3.2272890611011845e-06,2.5142097810209947e-13,3.2693219852861351e-09,2.1461316947799287e-09,1.104775591656851e-09,1.816327787125265e-11
3.1229668009976975e-09,0.5205731094601228,76.950000000000003,0.0,0.0,0.0,0.91017965538182732,9.4997182807377119,0.0017721104263039328,0.0091258344977908443,0.010072176872803488,1.0444926630072331e-09,0.00027395483988112561,8.2571063090782743e-06,0.02259571015420599,8.2703185318054485e-08,6.5557407118029277e-06,0.045033805600874631,2.1723356247653379e-12,0.00023705830770773476,2.3923152292402491e-06,1.0917851750515405e-06,2.3465641392714524e-05,0.0006578283019054445,0.00065740796966592019,7.1311154436729445e-08,4.0973592271301638e-08,3.7482047069270304e-14,2.44862316360402e-07,2.8855975078881174e-15,2.5870591443802272e-10,7.5659440095074188e-09,1.188088642671228e-08,1.2145757791801875e-08,6.7161856308603719e-06,3.2992885972882347e-06,2.6680839572812891e-13,3.5450562953943872e-09,2.3088546962118219e-09,1.2159186312506724e-09,2.0016159536164587e-11
3.1882813923194896e-09,0.5205732391279745,76.950000000000003,0.0,0.0,0.0,0.9084048157481257,9.4997132837587586,0.0018071242862622834,0.0092849869755677709,0.01026306319470292,1.0642869001194834e-09,0.00027875795292530629,8.2418684643543331e-06,0.023043765152135763,8.2541914586967605e-08,6.6800032082528184e-06,0.045933619445133383,2.2104220977574824e-12,0.00024643058632028666,2.5405371001815534e-06,1.1565051853342311e-06,2.3884095178627858e-05,0.00068461100506439975,0.00068415921775841801,7.4212984200575416e-08,4.2641068410101635e-08,3.819251030305703e-14,2.651709821092213e-07,3.0362964748703759e-15,2.752526249433413e-10,8.2937120885665331e-09,1.3143997894509641e-08,1.3443425647835494e-08,6.8637911041165121e-06,3.3711324907495984e-06,2.8276424633725892e-13,3.8373243220138187e-09,2.4796719640633904e-09,1.3353601996068678e-09,2.2009394097223997e-11
3.2535959836412816e-09,0.5205733718035149,76.950000000000003,0.0,0.0,0.0,0.90663403405609844,9.4997083206621085,0.0018420573896485034,0.0094429539024398802,0.010453191428834538,1.0840024899720482e-09,0.00028352528418314801,8.2266655584005409e-06,0.02349085121734916,8.2381012582015905e-08,6.8037719802501529e-06,0.046831772035558786,2.2482248376735939e-12,0.00025595956615687696,2.6945460323487602e-06,1.2235209597461987e-06,2.4299437464315561e-05,0.00071186532631707243,0.00071138028955830285,7.7165775971815944e-08,4.4337831893838101e-08,3.89001506974407e-14,2.866738500595118e-07,3.1923612414951409e-15,2.924672591543527e-10,9.0723745497843916e-09,1.450983223631688e-08,1.4847443636217137e-08,7.0111238619638326e-06,3.4428210634912657e-06,2.9929519944806475e-13,4.1467197935089912e-09,2.658765265404968e-09,1.4635052931397027e-09,2.4149939764870909e-11
3.3189105749630737e-09,0.5205735074644661,76.950000000000003,0.0,0.0,0.0,0.90486729930248833,9.4997033912293656,0.0018769099212961936,0.0095997416381976911,0.01064256453431793,1.1036397395016785e-09,0.00028825702571726777,8.2114974957380579e-06,0.023936970554140107,8.2220478303389233e-08,6.927048954656389e-06,0.047728267180132539,2.2857453674813675e-12,0.0002656439140945986,2.854436369419711e-06,1.2928569070552107e-06,2.4711684933736892e-05,0.00073958775519469182,0.00073906760516954733,8.0169141266758141e-08,4.6063659467437225e-08,3.9604979269135854e-14,3.0941259077069711e-07,3.3538808217137576e-15,3.103611460212943e-10,9.9041437379296937e-09,1.5984229851342786e-08,1.6363943230613625e-08,7.1581844648095923e-06,3.5143546438021873e-06,3.1640774466300098e-13,4.4738428788175262e-09,2.8463138996882123e-09,1.6007676628734414e-09,2.6444908511208689e-11
3.3842251662848657e-09,0.520573646088669,76.950000000000003,0.0,0.0,0.0,0.90310460051803421,9.4996984952437664,0.0019116820655489385,0.0097553565121321524,0.010831185458365294,1.1231989544116182e-09,0.00029295336866834551,8.1963641811829256e-06,0.024382125360902975,8.206031075434529e-08,7.0498360505894349e-06,0.048623108676417323,2.3229852028389534e-12,0.00027548230597762731,3.0203015745544302e-06,1.3645367259503044e-06,2.512085419085287e-05,0.00076777480005706838,0.0007672176022664116,8.3222693508500786e-08,4.7818328971626607e-08,4.0307006990581868e-14,3.3342927900523061e-07,3.5209433999588031e-15,3.2894550931066603e-10,1.0791264709760273e-08,1.7573219403868438e-08,1.7999260472019243e-08,7.3049734855604595e-06,3.5857335646701365e-06,3.3410819386893962e-13,4.8193000014766916e-09,3.042494647312669e-09,1.747569682176184e-09,2.8901563793969013e-11
3.4495397576066578e-09,0.5205737876540837,76.950000000000003,0.0,0.0,0.0,0.90134592676736214,9.499693632490164,0.0019463740062617947,0.0099098048231729564,0.011019057136329571,1.1426804391774236e-09,0.00029761450325931153,8.1812655198480366e-06,0.024826317830151871,8.1900508941238087e-08,7.1721351794580984e-06,0.049516300311592293,2.3599458521263181e-12,0.00028547342655888843,3.1922342355877387e-06,1.4385834151558568e-06,2.5526961759988929e-05,0.00079642298800229887,0.00079582673601457613,8.6326048018403515e-08,4.9601619338026428e-08,4.1006244790139644e-14,3.5876637984970329e-07,3.6936363360334217e-15,3.4823146822441001e-10,1.1736014124965406e-08,1.9283018736717124e-08,1.9759937396646484e-08,7.4514915065948501e-06,3.6569581625546587e-06,3.5240268343069218e-13,5.1837036562953086e-09,3.2474817232324926e-09,1.9043422121426023e-09,3.1527318236783044e-11
3.51485434892845e-09,0.5205739321387886,76.950000000000003,0.0,0.0,0.0,0.89959126714887594,9.4996888027550135,0.0019809859268027741,0.010063092840026181,0.011206182491752356,1.1620844970511019e-09,0.00030224061879951429,8.1662014171418808e-06,0.025269550148539481,8.1741071873499997e-08,7.293948244992022e-06,0.050407845862487539,2.3966288164787712e-12,0.00029561596944210645,3.370326070197327e-06,1.5150192834294466e-06,2.5930024086196051e-05,0.00082552886477688418,0.00082489147899279661,8.9478822007584167e-08,5.1413310584268767e-08,4.1702703552269372e-14,3.854667350436963e-07,3.8720461699767469e-15,3.6823003801617e-10,1.2740699144253936e-08,2.1120035700306761e-08,2.1652723381529599e-08,7.5977391173904733e-06,3.728028776431686e-06,3.7129717637668368e-13,5.567672228640622e-09,3.4614467353205043e-09,2.0715244648735094e-09,3.4329731270232021e-11
3.580168940250242e-09,0.5205740795209784,76.950000000000003,0.0,0.0,0.0,0.8978406107946495,9.499684005826353,0.0020155180100543207,0.010215226801311433,0.011392564436411672,1.1814114300657897e-09,0.00030683190368887176,8.1511717787643751e-06,0.025711824496875861,8.1581998563593636e-08,7.4152771432697916e-06,0.051297749095618128,2.4330355898216708e-12,0.00030590863702423374,3.5546679310473634e-06,1.5938659594447189e-06,2.633005753561033e-05,0.00085508899468625117,0.00085440832111507265,9.2680634568480674e-08,5.3253183809150486e-08,4.2396394117685066e-14,4.1357354951394447e-07,4.0562586269072775e-15,3.8895213060464154e-10,1.3807656335403926e-08,2.3090868898918237e-08,2.368457640924163e-08,7.7437169126522802e-06,3.798945747043425e-06,3.9079746457597197e-13,5.9718298163100024e-09,3.6845586472209754e-09,2.2495638648865472e-09,3.731650673790485e-11
3.645483531572034e-09,0.5205742297789661,76.950000000000003,0.0,0.0,0.0,0.89609394687031696,9.4996792414938049,0.0020499704384147866,0.010366212915698319,0.011578205870369528,1.2006615390419031e-09,0.00031138854542200352,8.1361765107093671e-06,0.026153143050146793,8.1423288027047998e-08,7.5361237627537883e-06,0.052186013767217654,2.4691676589008418e-12,0.00031635014043825669,3.7453498109077271e-06,1.6751444015604471e-06,2.672707839581091e-05,0.00088509996050568235,0.00088437376955332301,9.593110666649362e-08,5.5121021187821223e-08,4.3087327283551822e-14,4.4313037811140163e-07,4.2463586218433684e-15,4.1040855518402071e-10,1.4939250588003753e-08,2.5202308355790656e-08,2.5862664253107265e-08,7.8894254908333815e-06,3.869709416308601e-06,4.1090917090578958e-13,6.3968060539576882e-09,3.9169837454365912e-09,2.438915908878745e-09,4.0495490471446721e-11
3.710798122893826e-09,0.5205743828911797,76.950000000000003,0.0,0.0,0.0,0.89435126457496572,9.499674509548548,0.0020843433937998961,0.010516057362042376,0.011763109682019319,1.2198351235911149e-09,0.00031591073059234604,8.1212155192642772e-06,0.026593507977532085,8.126493928245073e-08,7.6564899843204897e-06,0.053072643623271243,2.5050265033153285e-12,0.00032693919949637775,3.9424608477489388e-06,1.7588749074769642e-06,2.7121102876176494e-05,0.00091555836339165023,0.00091478434866056199,9.9229861131646041e-08,5.7016605966996692e-08,4.3775513803668573e-14,4.7418111254882725e-07,4.4424302644996901e-15,4.3261001883156241e-10,1.6137874037535456e-08,2.7461336098630936e-08,2.8194365584275745e-08,8.0348654529725568e-06,3.9403201268618236e-06,4.3163775140893489e-13,6.8432359400471226e-09,4.1588856104086355e-09,2.640044024048729e-09,4.3874667838349689e-11
3.776112714215618e-09,0.5205745388361632,76.950000000000003,0.0,0.0,0.0,0.8926125531410285,9.4996698097833079,0.0021186370576442154,0.010664766289520389,0.011947278748133077,1.2389324821206176e-09,0.00032039864489624887,8.1062887110044054e-06,0.027032921442423665,8.1106951351381183e-08,7.7763776812866406e-06,0.053957642399548339,2.5406135955526377e-12,0.00033767454263356774,4.1460893298128667e-06,1.8450771237811442e-06,2.7512147108240191e-05,0.00094646082279355203,0.00094563659989456829,1.0257652265030148e-07,5.8939722460204099e-08,4.4460964388610802e-14,5.0676996853654589e-07,4.644556864062358e-15,4.5556712711225612e-10,1.7405944999380484e-08,2.9875126667103219e-08,3.0687271002000009e-08,8.1800374017853411e-06,4.0107782216961174e-06,4.5298849744038993e-13,7.3117596662998006e-09,4.4104250913619896e-09,2.8534194251743516e-09,4.7462161266019847e-11
3.84142730553741e-09,0.5205746975925758,76.950000000000003,0.0,0.0,0.0,0.89087780183417498,9.4996651419923452,0.0021528516109026066,0.010812345817765147,0.012130715933908505,1.2579539118397016e-09,0.00032485247313705383,8.0913959927958857e-06,0.027471385602443589,8.0949323258452635e-08,7.8957887194444663e-06,0.054841013821635094,2.5759304010182122e-12,0.00034855490685149027,4.3563227006593024e-06,1.9337700553810767e-06,2.7900227146042956e-05,0.00097780397636584642,0.00097692708174204135,1.0597071775697431e-07,6.0890156043063017e-08,4.514368970592714e-14,5.4094147311404819e-07,4.8528209339413231e-15,4.7929038468062946e-10,1.8745906913264522e-08,3.2451047543843442e-08,3.3349183988452878e-08,8.3249419409531575e-06,4.0810840438853464e-06,4.7496653780246029e-13,7.8030224496117927e-09,4.6717602846982606e-09,3.0795209706302766e-09,5.1266227745453805e-11
3.972056488180994e-09,0.5205750234548945,76.950000000000003,0.0,0.0,0.0,0.88742013682994592,9.4996559015178796,0.0022210441070912583,0.011104141008168913,0.012495406067644139,1.2957701677173236e-09,0.00033365860620200599,8.0617124554486931e-06,0.028345474609613786,8.0635142700590115e-08,8.133188245060429e-06,0.056602889454857988,2.6457589780399183e-12,0.00037074568903668119,4.7969496895790537e-06,2.1187009312777085e-06,2.8667558469674329e-05,0.0010417990071413656,0.0010408090559183149,1.1290022406426903e-07,6.4872121262606315e-08,4.6501006993822556e-14,6.1421201867008317e-07,5.2880875876978798e-15,5.2907686532982037e-10,2.1651396747058281e-08,3.8119716743462062e-08,3.9212316036371848e-08,8.6139512069700969e-06,4.2212402418914362e-06,5.2082421665817727e-13,8.8563701954770035e-09,5.2244363314144265e-09,3.5718552743348015e-09,5.9557765511118256e-11
4.08962275256022e-09,0.5205753261343073,76.950000000000003,0.0,0.0,0.0,0.88432167495070502,9.4996476924098499,0.0022821486010260752,0.011362954926145686,0.012821152665588614,1.3295480787002132e-09,0.00034146938743121201,8.0351129314054941e-06,0.029128929621163778,8.035360112145456e-08,8.3452362096020699e-06,0.058183049141144069,2.7076948736986693e-12,0.00039120086813637932,5.2169628157314897e-06,2.2938348124644845e-06,2.9348178596510174e-05,0.0011008683475055147,0.0010997674021164844,1.1929563555788039e-07,6.8547182875378412e-08,4.7713378279690644e-14,6.8602080057943125e-07,5.7016293727530343e-15,5.7660826620526105e-10,2.4537194959874579e-08,4.3853876597859098e-08,4.5149813451565891e-08,8.8731510639299279e-06,4.3468634842978828e-06,5.6428967299831544e-13,9.8887206421375585e-09,5.7568751933473939e-09,4.0634348297036978e-09,6.7846329413471306e-11
4.207189016939446e-09,0.5205756375960451,76.950000000000003,0.0,0.0,0.0,0.88123587845075957,9.4996395837675482,0.0023429995691007519,0.011618203426932322,0.013144572006717668,1.3630845482460061e-09,0.00034917256348963882,8.0086224238748431e-06,0.02990934217842749,8.0073210385779117e-08,8.5557684756254148e-06,0.059757993678115531,2.7687775099429719e-12,0.0004121066590821307,5.6596976255564036e-06,2.4773058216766817e-06,3.00194409015981e-05,0.0011613140686517452,0.0011600928634871491,1.2583933135346754e-07,7.2307462070629335e-08,4.89170836518494e-14,7.63662779391713e-07,6.1363039363549601e-15,6.2678081000895927e-10,2.7694959332592454e-08,5.0236766135367889e-08,5.1766070422506193e-08,9.1314938981553546e-06,4.4719986839390903e-06,6.0986011962938857e-13,1.1004992469082024e-08,6.3233834528065936e-09,4.6040282702073484e-09,7.6970885948454345e-11
4.324755281318672e-09,0.5205759577197259,76.950000000000003,0.0,0.0,0.0,0.87816268591525959,9.4996315744448516,0.0024035980494894254,0.011869921149510791,0.013465680388492949,1.3963812669624039e-09,0.00035676918039184122,7.9822404000726233e-06,0.030686724658356798,7.9793964913146828e-08,8.764795656285184e-06,0.061327744429373388,2.8290151811822554e-12,0.00043345599856764954,6.1256342039371614e-06,2.6692027976143493e-06,3.0681436256132124e-05,0.0012231172082111286,0.001221765975040325,1.3252919916137385e-07,7.6151744950680998e-08,5.0112183790379853e-14,8.474072938973661e-07,6.592564340780764e-15,6.7965218940255325e-10,3.1139713503552786e-08,5.7318359162497801e-08,5.9114393731369499e-08,9.388983213872229e-06,4.5966478247765751e-06,6.575598668586587e-13,1.2209109007770791e-08,6.9247818716889833e-09,5.1966854546464257e-09,8.6984121568526573e-11
4.442321545697898e-09,0.520576286386127,76.950000000000003,0.0,0.0,0.0,0.87510203626979954,9.4996236633107234,0.0024639450754453205,0.012118142433270931,0.013784493990566875,1.4294399132525085e-09,0.00036426027509726456,7.9559663301719436e-06,0.031461089378733702,7.9515859153929855e-08,8.9723282881134175e-06,0.06289232265413576,2.8884161100305853e-12,0.00045524190886847744,6.6152441629383301e-06,2.8696085584863607e-06,3.1334254745490472e-05,0.0012862589880517908,0.0012847674446612152,1.3936314545485013e-07,8.0078828400566377e-08,5.1298738937249844e-14,9.3752600599990378e-07,7.0708556658751369e-15,7.3527908475419783e-10,3.4886664700471398e-08,6.5150664375347322e-08,6.72503762845728e-08,9.6456225029443046e-06,4.7208128830325074e-06,7.0741168437606111e-13,1.3505033759247655e-08,7.5618616127111479e-09,5.8445248025824259e-09,9.793993226970459e-11
4.559887810077124e-09,0.5205766234771749,76.950000000000003,0.0,0.0,0.0,0.87205386877843893,9.4996158492489755,0.0025240416753275399,0.012362901320459373,0.014101028875642388,1.4622621534054456e-09,0.00037164687558437128,7.929799687300037e-06,0.032232448598495722,7.9238887589270352e-08,9.1783768315891525e-06,0.064451749507821662,2.9469884478853395e-12,0.00047745749684297088,7.1289907331461615e-06,3.0786000625588517e-06,3.1977985675658236e-05,0.0013507208126850687,0.0013490781517549015,1.4633909532319201e-07,8.4087520003615505e-08,5.2476808899595457e-14,1.0342926925906559e-06,7.5716150950632933e-15,7.9371717503186864e-10,3.8951185849225332e-08,7.3787721812096775e-08,7.6231903463572009e-08,9.9014152431490076e-06,4.8444958265568918e-06,7.5943683925726517e-13,1.4896767612307374e-08,8.2353842784011999e-09,6.5507305217914929e-09,1.098933752754228e-10
4.67745407445635e-09,0.5205769688759352,76.950000000000003,0.0,0.0,0.0,0.86901812304173387,9.4996081311580429,0.0025838888726276974,0.012604231558609081,0.014415300990326846,1.4948496416835002e-09,0.0003789300009241763,7.9037399475346722e-06,0.033000814518059064,7.8963044731058312e-08,9.3829516717025777e-06,0.066006046042630717,3.0047402755038884e-12,0.00050009595294521318,7.667328854205448e-06,3.2962485652849976e-06,3.2612717579599235e-05,0.0014164842676848866,0.0014146791459059616,1.534549923264449e-07,8.8176637957961894e-08,5.3646453052989187e-14,1.1379830434054238e-06,8.0952720006072027e-15,8.5502114860099353e-10,4.3348798131094755e-08,8.3285597174980506e-08,8.6119157311566874e-08,1.0156364897076182e-05,4.9676986144331897e-06,8.1365513342545412e-13,1.6388346137091074e-08,8.9460820145313242e-09,7.3185498465520139e-09,1.2290062087430874e-10
4.795020338835576e-09,0.5205773224666006,76.950000000000003,0.0,0.0,0.0,0.8659947389947773,9.4996005079507597,0.0026434876859963972,0.012842166602950121,0.014727326165980192,1.5272040204083476e-09,0.00038611066135321313,7.877786589856151e-06,0.033766199279639864,7.8688325121402861e-08,9.5860631184790808e-06,0.067555233208119056,3.0616796035999329e-12,0.00052315055024943174,8.2307052645764562e-06,3.522619773162286e-06,3.3238538223578589e-05,0.0014835311181199573,0.001481551645552364,1.6070879835164297e-07,9.2345010993937889e-08,5.480773034436407e-14,1.248874464590034e-06,8.6422480281418531e-15,9.1924471392921691e-10,4.8095153990023127e-08,9.3702374157013287e-08,9.697461868226926e-08,1.0410474911530625e-05,5.0904231967779992e-06,8.7008494057349517e-13,1.7983836950897677e-08,9.6946576699218817e-09,8.151290291535907e-09,1.3701890449931739e-10
4.912586603214802e-09,0.5205776841344819,76.950000000000003,0.0,0.0,0.0,0.8629836569052507,9.4995929785541264,0.0027028391292695624,0.013076739618801255,0.015037120119557273,1.5593269200506275e-09,0.00039318985834592017,7.8519390961432067e-06,0.03452861496757334,7.8414723332598279e-08,9.7877214075367721e-06,0.069099331851771487,3.1178143734081548e-12,0.00054661464348606376,8.8195585904989034e-06,3.7577739942948841e-06,3.385553461343516e-05,0.0015518433069990054,0.001549677036673738,1.6809849347066679e-07,9.6591478292368054e-08,5.5960699295218467e-14,1.3672458880017847e-06,9.2129571804557788e-15,9.8644061019677033e-10,5.3206020596775243e-08,1.0509814479353145e-07,1.0886306736123659e-07,1.066374871727935e-05,5.2126715146714598e-06,9.2874324252297045e-13,1.9687337156470343e-08,1.048178500832461e-08,9.0523169257747732e-09,1.5230647912844215e-10
5.030152867594028e-09,0.520578053765997,76.950000000000003,0.0,0.0,0.0,0.85998481737148513,9.4995855419091093,0.0027619442114946062,0.013307983483942938,0.01534469845444442,1.5912199593154611e-09,0.00040016858468645768,7.8261969511808104e-06,0.035288073608630996,7.8142233967232029e-08,9.987936700648703e-06,0.070638362719569969,3.1731524572412213e-12,0.0005704816680891508,9.434319434180111e-06,4.001766285776985e-06,3.4463793000805008e-05,0.0016214029537287105,0.0016190368714935099,1.7562207579954509e-07,1.0091488940371537e-07,5.7105418004901174e-14,1.4933775860280274e-06,9.8078059005364131e-15,1.0566606178144801e-09,5.8697263766015934e-08,1.1753499795377194e-07,1.2185158026506915e-07,1.0916189728914618e-05,5.3344455001280396e-06,9.8964566501614776e-13,2.1502970850044541e-08,1.1308108964731556e-08,1.0025049671552256e-08,1.6882256809571356e-10
5.147719131973254e-09,0.5205784312486599,76.950000000000003,0.0,0.0,0.0,0.85699816132053341,9.4995781969704147,0.0028208039369564532,0.013535930790971677,0.015650076661290365,1.6228847452259469e-09,0.00040704782453996301,7.8005596426036688e-06,0.036044587172336079,7.7870851657563282e-08,1.0186719086248461e-05,0.072172346456559247,3.2277016590784516e-12,0.00059474513925491981,1.0075410461213003e-05,4.2546465979594319e-06,3.5063398889296247e-05,0.0016921923525842716,0.0016896128671946243,1.8327756135919737e-07,1.0531410416807221e-07,5.824194415341174e-14,1.6275509917986848e-06,1.0427193153911056e-14,1.129955568850073e-09,6.4584832324287244e-08,1.310770060499863e-07,1.3600952778643046e-07,1.1167801344746844e-05,5.4557470760751337e-06,1.0528065129325121e-12,2.3434886697583322e-08,1.2174245940347206e-08,1.1072960632335911e-08,1.8662731838727102e-10
5.26528539635248e-09,0.5205788164710728,76.950000000000003,0.0,0.0,0.0,0.85402363000625159,9.499570942706292,0.0028794193052034157,0.013760613849636085,0.015953270118831481,1.6543228732117164e-09,0.00041382855352324811,7.7750266608880283e-06,0.036798167571277185,7.7600571065437252e-08,1.0384078579973114e-05,0.073701303607408467,3.2814697151183631e-12,0.00061939865101138484,1.0743246487231447e-05,4.5164599156688327e-06,3.5654437040615674e-05,0.0017641939711924512,0.0017613869046485657,1.9106298393770421e-07,1.097879926359852e-07,5.9370335004507248e-14,1.7700485246576707e-06,1.1071510510259546e-14,1.2063753573636622e-09,7.0884742926388109e-08,1.4579021004426044e-07,1.5140856835645677e-07,1.141858694674132e-05,5.57657815634691e-06,1.1182388049250911e-12,2.5487255577544198e-08,1.3080784131287106e-08,1.2199571452970862e-08,2.0578175448130753e-10
5.3828516607317064e-09,0.5205792093229139,76.950000000000003,0.0,0.0,0.0,0.85106116500739126,9.4995637780983149,0.0029377913110729082,0.013982064689154668,0.016254294094711356,1.6855359271931161e-09,0.00042051173877494219,7.7495974993748178e-06,0.037548826661419885,7.7331386882565784e-08,1.0580025125226879e-05,0.075225254616970091,3.334464294313836e-12,0.00064443587529887532,1.1438234563805658e-05,4.7872463964248258e-06,3.6236991480647627e-05,0.0018373904490270423,0.0018343410271574733,1.9897639495393697e-07,1.1433543499008408e-07,6.0490647409033574e-14,1.9211534208006214e-06,1.1741142224298943e-14,1.2859689496527336e-09,7.7613065317964885e-08,1.6174260281547409e-07,1.6812264127893666e-07,1.1668549900524586e-05,5.6969406457046065e-06,1.1859543074717889e-12,2.7664268289035519e-08,1.4028283887196206e-08,1.3408450714752293e-08,2.2634773277955037e-10
5.5004179251109324e-09,0.5205796096949287,76.950000000000003,0.0,0.0,0.0,0.84811070822570178,9.4995567021411844,0.0029959209447170255,0.014200315060515358,0.016553163746294765,1.7165254796616376e-09,0.0004270983390250816,7.7242716542039272e-06,0.038296576242416717,7.7063293829809377e-08,1.0774568593668007e-05,0.076744219830835028,3.3866929989544951e-12,0.00066985056106137742,1.2160774063582197e-05,5.0670415057084821e-06,3.6811145505485011e-05,0.0019117645959166837,0.0019084574392091438,2.070158633225221e-07,1.1895532146750908e-07,6.1602937807599083e-14,2.0811495689736259e-06,1.2436465315986524e-14,1.3687843944071743e-09,8.4785908040420571e-08,1.7900411095285961e-07,1.8622795789496079e-07,1.1917693555442667e-05,5.816836439876201e-06,1.2559635683399364e-12,2.9970133324062731e-08,1.5017278096086432e-08,1.4703211367734592e-08,2.4838789667337866e-10
5.6179841894901585e-09,0.5205800174789201,76.950000000000003,0.0,0.0,0.0,0.84517220188404163,9.4995497138425247,0.0030538091916279663,0.014415396438757099,0.016849894121476087,1.7472930917675487e-09,0.00043358930466415318,7.6990486242971227e-06,0.039041428057915203,7.6796286656983702e-08,1.0967718785733292e-05,0.078258219495884657,3.4381633652098662e-12,0.00069563653334855468,1.2911256764673839e-05,5.3558761493373711e-06,3.7376981687413139e-05,0.0019872993905649169,0.0019837185052446809,2.1517947532029635e-07,1.2364655228313629e-07,6.2707262233548941e-14,2.2503213511235545e-06,1.3157849650007161e-14,1.4548688327749706e-09,9.2419404572899679e-08,1.9764657504363047e-07,2.0580299113789389e-07,1.2166021244633873e-05,5.9362674256006829e-06,1.3282759494613636e-12,3.2409074702496224e-08,1.6048272591789306e-08,1.6087508202472685e-08,2.7196563228477647e-10
