Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990)
2.321541451036954e-12,0.30220936214322003,76.950000000000003,0.0,0.0,0.0,0.98796237103221041,9.4999989921568844,1.9115524536495011e-05,0.00023609977798617573,0.00023503944048890483,8.9857471772677835e-07,2.1647594794311051e-11,0.0012246713717960541,0.0025344348838929249,1.092418733110705e-07,4.1203949817734782e-15,5.3038174310192883e-13,5.343722713614748e-12,0.0076948381885522258,3.1695484000184166e-08,3.9111929437485338e-16,1.1753709919594419e-16,6.2431400175054921e-17,0.0,6.6331044393569175e-08,2.6514774923002223e-07,1.3998386229476432e-08,1.4000440858400314e-08,1.4199473183352916e-12,6.3468158491706693e-13,1.0906661737947355e-10,8.1098492272411696e-09,1.6736328461399239e-12,3.3867119458942989e-13,5.4011534703796153e-21,2.7774276045994473e-13,1.2704952797238533e-13,4.9123432385248317e-21,9.2035041689249867e-05,1.6334670841162972e-18,6.496741288493926e-19,7.7628567610148661e-10,7.2239354336809052e-10
2.363823965679625e-12,0.30220936203902937,76.950000000000003,0.0,0.0,0.0,0.98774479645264646,9.4999989612409781,1.946153024636973e-05,0.00024034673970192163,0.00023925002269325612,9.2726980963870939e-07,2.2036995219024801e-11,0.001224418659077313,0.0025857442085091224,1.1146206082333776e-07,4.2519758099118228e-15,5.5953902914153106e-13,5.5643303653712091e-12,0.0078506437662204717,3.2850865769580156e-08,3.9906824667413557e-16,1.1990278409443368e-16,6.6181853827064127e-17,0.0,6.8999148696380874e-08,2.7458265542541855e-07,1.4764636604492033e-08,1.4766807956380575e-08,1.4995322255409014e-12,6.7181963963174163e-13,1.1149559435514951e-10,8.4056455978672427e-09,1.736131283323298e-12,3.5212694847832623e-13,6.1185475770230974e-21,2.9255354804402843e-13,1.3402244799582157e-13,5.5655361595552006e-21,9.3898584440851618e-05,1.7206917796205666e-18,6.8433718216102612e-19,8.0717283191786799e-10,7.5012194929271776e-10
2.448388994964968e-12,0.3022093618276911,76.950000000000003,0.0,0.0,0.0,0.98730979667338425,9.4999988984720432,2.0153312247303631e-05,0.00024883503674920653,0.00024766409076897012,9.8559990220537711e-07,2.2815280180977581e-11,0.0012239066732618504,0.0026883298093983857,1.1589962785461315e-07,4.5194474053712184e-15,6.2094280797669316e-13,6.0208822135522591e-12,0.0081621575484765729,3.522261393308899e-08,4.1495609779597909e-16,1.2462813788296806e-16,7.4142660783832037e-17,0.0,7.4492500874569515e-08,2.9391398298442302e-07,1.6378601545188722e-08,1.6381019256386218e-08,1.6673712091456102e-12,7.5033995855354118e-13,1.1635226844853608e-10,9.0129682070943253e-09,1.8645317996422151e-12,3.7985397776318802e-13,7.7998937691652917e-21,3.2358966726421363e-13,1.4871791083914162e-13,7.096763864172135e-21,9.7624506879165267e-05,1.9034839856344755e-18,7.5697579800584264e-19,8.7070569219700527e-10,8.0698261106652355e-10
2.524497521321776e-12,0.3022093616342219,76.950000000000003,0.0,0.0,0.0,0.9869184670763248,9.49999884094,2.0775654606440695e-05,0.00025646809465450687,0.00025522869565478728,1.039140197901463e-06,2.3515148960422562e-11,0.0012234402460696114,0.0027806187433405231,1.1989020527323605e-07,4.7649554779761742e-15,6.7981659476365196e-13,6.449476933045062e-12,0.0084424076356358537,3.742661075606136e-08,4.2924358899870743e-16,1.2887407009601452e-16,8.185046791829637e-17,0.0,7.961536821295573e-08,3.1183536436954336e-07,1.7926422210095855e-08,1.7929076760833487e-08,1.8285693770572618e-12,8.2598132375867356e-13,1.2072173180777436e-10,9.5774777916954131e-09,1.9839696415405364e-12,4.0573977650094327e-13,9.6355572508404792e-21,3.5315818076969391e-13,1.6282151574798591e-13,8.7690035423122201e-21,0.00010097649551308945,2.0776462490413385e-18,8.2618171859013597e-19,9.2988248362676986e-10,8.5974012849143415e-10
2.5986063786185956e-12,0.30220936144297267,76.950000000000003,0.0,0.0,0.0,0.98653757409950982,9.4999987840018321,2.138140768947781e-05,0.00026389477222193346,0.00026258724900282465,1.0921944417371132e-06,2.419609488755369e-11,0.0012229824076492952,0.0028704478535674523,1.2377296617921273e-07,5.0082347727370859e-15,7.4052304921948492e-13,6.8831482566664752e-12,0.0087151911704337406,3.9635796093021138e-08,4.4314506401625492e-16,1.3300215559497916e-16,8.987017645853941e-17,0.0,8.4766146639025749e-08,3.2975908831434397e-07,1.9522784513162797e-08,1.9525683855375154e-08,1.995038566194397e-12,9.0430360120939799e-13,1.2497491977746037e-10,1.0143454957516945e-08,2.1037962704708201e-12,4.3179520542802087e-13,1.1765131689998855e-20,3.834628707072306e-13,1.773778709018802e-13,1.0709502773614804e-20,0.00010423918060237176,2.2561570081542847e-18,8.9711262310131717e-19,9.8931474449567306e-10,9.1253432006770418e-10
2.672715235915415e-12,0.3022093612489987,76.950000000000003,0.0,0.0,0.0,0.98615683384212682,9.4999987261847867,2.1986926129450703e-05,0.00027131570197022343,0.00026993863149234117,1.146130485510813e-06,2.4876513792415387e-11,0.0012225219568695368,0.0029602421686437817,1.2765278105543326e-07,5.2555575495405416e-15,8.0465081615232014e-13,7.3331525553870214e-12,0.008987872097486806,4.1907139610288305e-08,4.5703599134394521e-16,1.3712402333093854e-16,9.8416558719516697e-17,0.0,9.0076979099993546e-08,3.4814683426890602e-07,2.1209505605995604e-08,2.1212664112972726e-08,2.1711427808598993e-12,9.8736414168193408e-13,1.2922660855453072e-10,1.0725501919727367e-08,2.2271000906008078e-12,4.586906536212903e-13,1.4283819825087309e-20,4.1528184591622303e-13,1.9276942542028663e-13,1.3005169577200847e-20,0.00010750064011408032,2.4435997030587336e-18,9.7158974093377405e-19,1.0505257492441362e-09,9.6671542665760247e-10
2.746824093212235e-12,0.3022093610523963,76.950000000000003,0.0,0.0,0.0,0.98577624622987581,9.4999986675145287,2.2592210020423995e-05,0.00027873088843499445,0.00027728287382934645,1.2009226755690236e-06,2.5556406090783095e-11,0.0012220596228023509,0.0030500015258608255,1.3152963776278416e-07,5.5068061739018306e-15,8.7228527060408567e-13,7.7997008962257301e-12,0.0092604499219247384,4.4240544270506085e-08,4.7091632752008937e-16,1.4123966663102259e-16,1.075087745290601e-16,0.0,9.5547576683193072e-08,3.6699575845901516e-07,2.2988887738430425e-08,2.2992320164985952e-08,2.3571334294411226e-12,1.0752930601718122e-12,1.3347676450156384e-10,1.1323606119455388e-08,2.3538783835320315e-12,4.8642759808187166e-13,1.7248641084962894e-20,4.4863538762080801e-13,2.0901877695283822e-13,1.5708174547939801e-20,0.00011076086814870934,2.6400942158103751e-18,1.049660607443828e-18,1.1135081536408004e-09,1.0222668234395369e-09
2.8209329505090544e-12,0.30220936085325995,76.950000000000003,0.0,0.0,0.0,0.98539581119077457,9.4999986080160355,2.3197259456417327e-05,0.00028614033614453711,0.00028462000602285249,1.2565460491944809e-06,2.6235772197756334e-11,0.0012215959438311942,0.0031397258087735255,1.3540352771599141e-07,5.7618661796139541e-15,9.4351115443046008e-13,8.2830042700899748e-12,0.0095329242893118036,4.6635913160487998e-08,4.8478604180668017e-16,1.45349082680472e-16,1.1716620601937218e-16,0.0,1.0117765062484216e-07,3.863030335264881e-07,2.4863219048378399e-08,2.4866940528511976e-08,2.5532603796738627e-12,1.1682196747069321e-12,1.3772536283329593e-10,1.193775501121648e-08,2.4841284339701672e-12,5.1500743136341722e-13,2.0723011889636717e-20,4.8354292033022874e-13,2.2614847302816907e-13,1.887656303924841e-20,0.00011401986048621556,2.8457553649950165e-18,1.1313707500951129e-18,1.1782546375896957e-09,1.0791720728154271e-09
2.895041807805874e-12,0.30220936065168136,76.950000000000003,0.0,0.0,0.0,0.98501552865452813,9.4999985477135915,2.380207453140663e-05,0.00029354404962076092,0.00029195005740354743,1.3129763160191737e-06,2.6914612527854203e-11,0.0012211313202536934,0.0032294149344366482,1.3927444497273216e-07,6.0206261835184309e-15,1.0184125785058166e-12,8.783273551442975e-12,0.0098052949469019848,4.9093149490986883e-08,4.986451129283086e-16,1.4945227153126419e-16,1.2740845708949657e-16,0.0,1.0696691238834731e-07,4.0606584839490715e-07,2.6834773643213155e-08,2.6838799687786374e-08,2.759771967544109e-12,1.2662725109682195e-12,1.4197238522754444e-10,1.2567936061975037e-08,2.6178475294655519e-12,5.4443146483965913e-13,2.4777252493067916e-20,5.2002304553206004e-13,2.4418101114887777e-13,2.2574723667337368e-20,0.00011727761412261014,3.0606931048681433e-18,1.2167637674259928e-18,1.244757905979064e-09,1.137414923202884e-09
2.9691506651026936e-12,0.30220936044775,76.950000000000003,0.0,0.0,0.0,0.98463539855211346,9.4999984866308438,2.4406655339324961e-05,0.00030094203337984609,0.00029927305664193237,1.3701898399616635e-06,2.7592927495075269e-11,0.0012206660489110469,0.0033190688450021114,1.4314238560576111e-07,6.2829778026791308e-15,1.0970730256811172e-12,9.3007194664776556e-12,0.010077561718132446,5.1612156596487698e-08,5.1249352682417875e-16,1.5354923541816695e-16,1.3825535281616024e-16,0.0,1.1291507371564105e-07,4.2628140813782126e-07,2.8905811680464325e-08,2.8910158174890032e-08,2.9769150061133124e-12,1.3695793068719258e-12,1.4621781821833319e-10,1.3214136750514101e-08,2.7550329602393702e-12,5.747009318594346e-13,2.9489118767936574e-20,5.5809357398301056e-13,2.6313883888386737e-13,2.6873880207574582e-20,0.00012053412696488882,3.2850127162050449e-18,1.305881404730012e-18,1.3130106892055426e-09,1.1969793075197603e-09
3.0432595223995132e-12,0.30220936024155326,76.950000000000003,0.0,0.0,0.0,0.98425542081548012,9.4999984247907943,2.5011001974063184e-05,0.00030833429193272653,0.00030658903176596108,1.4281636216553566e-06,2.8270717512941451e-11,0.0012202003481633014,0.003408687501658856,1.4700734723794596e-07,6.5488155738073462e-15,1.1795753542028912e-12,9.8355525662015826e-12,0.010349724484227813,5.4192837935013715e-08,5.2633127498338756e-16,1.5763997825223275e-16,1.4972693882873937e-16,0.0,1.1902184666403382e-07,4.4694693384913741e-07,3.1078579447853475e-08,3.1083262649798472e-08,3.2049347942712747e-12,1.4782670171142497e-12,1.5046165202782957e-10,1.387634456697139e-08,2.8956820190567226e-12,6.0581699078876815e-13,3.4944358602926585e-20,5.9777155671304502e-13,2.8304435395919667e-13,3.1852606607533949e-20,0.00012378939761101143,3.5188149895458455e-18,1.3987636267206663e-18,1.3830057435241288e-09,1.2578493415143947e-09
3.117368379696333e-12,0.30220936003317606,76.950000000000003,0.0,0.0,0.0,0.98387559537730396,9.4999983622158197,2.5615114529470459e-05,0.0003157208297854847,0.00031389801017821207,1.486875281338725e-06,2.894798299453422e-11,0.0012197343783789459,0.0034982708796611386,1.5086932866270711e-07,6.818036874805132e-15,1.2660018014993651e-12,1.03879832026072e-11,0.010621783169108433,5.683509708794043e-08,5.4015835308597987e-16,1.6172450520792327e-16,1.6184348065850129e-16,0.0,1.2528694363633618e-07,4.6805966251550151e-07,3.335530944270337e-08,3.3360345979804141e-08,3.4440751254200826e-12,1.5924618176794238e-12,1.5470387961708438e-10,1.4554547012455841e-08,3.0397920011217238e-12,6.3778072794223787e-13,4.1237292691397799e-20,6.3907331484200046e-13,3.0391990434815731e-13,3.7597364941964082e-20,0.0001270434251693983,3.7621964014218398e-18,1.4954486874129961e-18,1.4547358513174011e-09,1.3200093220365242e-09
3.1914772369931524e-12,0.3022093598227013,76.950000000000003,0.0,0.0,0.0,0.98349592217079329,9.4999982989276948,2.6218993099354646e-05,0.00032310165143966768,0.00032120001867260546,1.5463030421982601e-06,2.9624724352523313e-11,0.0012192682581891739,0.0035878189643845067,1.5472832954142119e-07,7.0905418483846313e-15,1.3564339883220388e-12,1.0958221507833379e-11,0.010893737727418208,5.953883775981671e-08,5.5397475991955743e-16,1.6580282239359934e-16,1.7462546306389584e-16,0.0,1.3171007740462705e-07,4.8961684689063392e-07,3.5738220450725808e-08,3.5743627318317565e-08,3.6945782960897085e-12,1.712289110311931e-12,1.5894449593460592e-10,1.5248731598740469e-08,3.1873602039931865e-12,6.7059316040666404e-13,4.8471420149584735e-20,6.8201446824599446e-13,3.2578778836061433e-13,4.4203066748072058e-20,0.00013029620911573887,4.0152492837835555e-18,1.5959731973093884e-18,1.5281938212885153e-09,1.38344372525338e-09
3.265586094289972e-12,0.30220935961021,76.950000000000003,0.0,0.0,0.0,0.98311640112955234,9.4999982349476131,2.6822637777482615e-05,0.00033047676139251583,0.0003284950834506658,1.6064257141613095e-06,3.0300941999187595e-11,0.0012188020758207557,0.003677331748575938,1.585843501840986e-07,7.3662333277503588e-15,1.4509529231982377e-12,1.1546477376309788e-11,0.011165588136177265,6.2303963778193387e-08,5.6778049659403529e-16,1.6987493661277769e-16,1.8809358933207994e-16,0.0,1.3829096112663746e-07,5.1161575537162446e-07,3.8229517624186275e-08,3.8235312183044797e-08,3.956685114485037e-12,1.8378735269530899e-12,1.6318349738418982e-10,1.5958885848041671e-08,3.3383839275243169e-12,7.0425523875970302e-13,5.6760049609960898e-20,7.2660996309116721e-13,3.4867025473152057e-13,5.1773658373571491e-20,0.00013354774919315505,4.2780619867342235e-18,1.7003721879307163e-18,1.6033724885655726e-09,1.4481372047983745e-09
3.3396949515867916e-12,0.3022093593957808,76.950000000000003,0.0,0.0,0.0,0.98273703218749076,9.4999981702961929,2.7426048657580458e-05,0.00033784616413712402,0.00033578323013733972,1.6672226781289775e-06,3.0976636346429692e-11,0.0012183358965970731,0.003766809230533746,1.6243739139604831e-07,7.6450167642993648e-15,1.549639007146612e-12,1.2152960449322264e-11,0.011437334389257044,6.5130379093457843e-08,5.8157556599265325e-16,1.739408551975953e-16,2.0226878055973296e-16,0.0,1.450293083563866e-07,5.3405367187713372e-07,4.0831392559451705e-08,4.0837592533548105e-08,4.2306349089650789e-12,1.9693389341422663e-12,1.6742088146519416e-10,1.6684997292866021e-08,3.492860473821323e-12,7.3876784968560085e-13,6.6226956178186689e-20,7.7287409827326074e-13,3.7258950270875533e-13,6.0422730732235034e-20,0.00013679804534612265,4.5507190347962516e-18,1.8086791737830577e-18,1.6802647147370692e-09,1.5140745898724338e-09
3.4138038088836112e-12,0.30220935917949066,76.950000000000003,0.0,0.0,0.0,0.98235781527875787,9.4999981049934945,2.8029225833333627e-05,0.00034520986416256417,0.00034306448379638958,1.7286738706334897e-06,3.165180780578709e-11,0.0012178697685081648,0.0038562514127560418,1.6628745436195168e-07,7.9268001572678001e-15,1.6525720386247946e-12,1.2777880101289005e-11,0.011708976493277654,6.80179877786722e-08,5.9535997235692447e-16,1.7800058588293528e-16,2.1717217491747138e-16,0.0,1.5192483305192077e-07,5.5692789572741028e-07,4.3546023373935641e-08,4.3552646848204056e-08,4.5166655364559266e-12,2.1068084373832309e-12,1.71656646505583e-10,1.7427053475892837e-08,3.6507871472117991e-12,7.7413181849082074e-13,7.7007064417310336e-20,8.2082055081811176e-13,3.9756768214055188e-13,7.0274153653670177e-20,0.00014004709767140332,4.8333012770362809e-18,1.9209262118890818e-18,1.758863387852797e-09,1.5812408833328362e-09
3.56202152347725e-12,0.3022093587416254,76.950000000000003,0.0,0.0,0.0,0.98159983729877609,9.4999979725118191,2.9234879446345231e-05,0.00035992017399264479,0.00035760640956917198,1.8534613773838955e-06,3.3000583705219717e-11,0.0012169377955637474,0.0040350299030320579,1.7397865169082043e-07,8.4990111443755494e-15,1.8714951564818877e-12,1.4083865233917683e-11,0.01225194832629326,7.3976402163623779e-08,6.228968179482999e-16,1.8610151596362013e-16,2.4924920653412832e-16,0.0,1.6618627272577511e-07,6.0397453904794665e-07,4.9322198171475044e-08,4.9329724333655129e-08,5.1259134108673259e-12,2.4002483747294019e-12,1.8012331576713994e-10,1.8958950277602881e-08,3.9769801035473159e-12,8.4741683825437936e-13,1.0310668202125202e-19,9.2181214978982031e-13,4.5078918828448527e-13,9.4134970412062692e-20,0.00014654147177124271,5.428547208449645e-18,2.1573617207798648e-18,1.9211517592708702e-09,1.7192010637115708e-09
3.710239238070889e-12,0.30220935829719164,76.950000000000003,0.0,0.0,0.0,0.98084246666580233,9.499997837652522,3.0439599365192614e-05,0.00037460772671814915,0.00037212105061419328,1.9806382822695177e-06,3.4347272982777194e-11,0.0012160063427452499,0.0042136672873509563,1.816579561628996e-07,9.0821786855219457e-15,2.1083488111328386e-12,1.5466101982409056e-11,0.012794503833776625,8.0178441965035585e-08,6.5039108346447072e-16,1.9417779344714142e-16,2.8449810222472416e-16,0.0,1.8107300009248191e-07,6.5273438347869264e-07,5.5575200263252471e-08,5.5583705729380493e-08,5.7863024800172445e-12,2.7191631260525442e-12,1.885835013355716e-10,2.0554476794805729e-08,4.3169412747060895e-12,9.2411576246289772e-13,1.3638894311244279e-19,1.0296826418331725e-12,5.085109872605317e-13,1.245783624243163e-19,0.00015303087400429826,6.0643784015182313e-18,2.4099081375290212e-18,2.0901812353598746e-09,1.8619011695939209e-09
3.8584569526645284e-12,0.3022093578467388,76.950000000000003,0.0,0.0,0.0,0.98008570285749941,9.4999977005575627,3.1643386337906817e-05,0.00038927255811455194,0.00038660858871648613,2.1100626073093982e-06,3.5691878918308354e-11,0.0012150755152303353,0.0043921636531152747,1.8932538370337809e-07,9.675651742568998e-15,2.3637502360179117e-12,1.6926254583724539e-11,0.013336643273339362,8.662334416768494e-08,6.7784282592247449e-16,2.0222948687460567e-16,3.2309570402392071e-16,0.0,1.9658274181652274e-07,7.0318636619404814e-07,6.2321977060667626e-08,6.2331541255397395e-08,6.4996834711242404e-12,3.0645105757325995e-12,1.970372032923775e-10,2.2213533727413508e-08,4.6706491732100022e-12,1.0042332191394901e-12,1.7841038848864236e-19,1.1445214274661946e-12,5.7090850832123681e-13,1.6303581174865309e-19,0.00015951530758558251,6.7413233494431227e-18,2.6787750073224013e-18,2.2658958692706656e-09,2.0092272816209865e-09
4.006674667258168e-12,0.3022093573907886,76.950000000000003,0.0,0.0,0.0,0.9793295453525992,9.4999975613613437,3.2846241111876128e-05,0.00040391470389830749,0.000401069198024567,2.241599926354705e-06,3.703440478629755e-11,0.0012141453706898486,0.0045705190991581369,1.9698095139359714e-07,1.0278813906204137e-14,2.6383075420429152e-12,1.846598202718413e-11,0.013878366937292096,9.3310347704269324e-08,7.0525210647873869e-16,2.1025666588718485e-16,3.6522225234206333e-16,0.0,2.1271323131255876e-07,7.5530965985259794e-07,6.9579267500819949e-08,6.9589972622897965e-08,7.2678843543886427e-12,3.4372368393387213e-12,2.0548442402530474e-10,2.3936021932592119e-08,5.0380823456686279e-12,1.0877730646325301e-12,2.3098067167734045e-19,1.2664100775266148e-12,6.3815639862706317e-13,2.1117284179929576e-19,0.00016599477614219883,7.4598642694122252e-18,2.96415352483355e-18,2.4482401322334801e-09,2.1610680775385897e-09
4.154892381851807e-12,0.3022093569298384,76.950000000000003,0.0,0.0,0.0,0.97857399363068742,9.4999974201911179,3.4048164433847123e-05,0.00041853419972740185,0.00041550304545118476,2.3751229655682063e-06,3.8374853855911603e-11,0.0012132159371669633,0.0047487337314050413,2.0462467702786925e-07,1.0891081563944174e-14,2.9326198997563856e-12,2.0086937811917154e-11,0.014419675139475754,1.002386934505829e-07,7.3261898884235308e-16,2.182594007532682e-16,4.1106135980407956e-16,0.0,2.2946220875266779e-07,8.0908366915140974e-07,7.7363604371816994e-08,7.737553535994383e-08,8.0927105971609761e-12,3.8382763954586314e-12,2.1392516734892379e-10,2.5721842424052672e-08,5.4192193726034631e-12,1.1747384432872856e-12,2.9619097952644821e-19,1.395422933812675e-12,7.1042852598788881e-13,2.7091555411826776e-19,0.00017246928355589875,8.2204406525758026e-18,3.2662179419509894e-18,2.6371589107754193e-09,2.3173147734405598e-09
