Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600)
3.846242024675286e-12,0.336481209152845,76.950000000000003,0.0,0.0,0.0,0.99821175910692916,9.4999994025437218,9.4282704327563516e-06,9.6961637585493037e-05,9.6436972904350693e-05,5.3936149212205485e-07,1.0705367716229847e-11,0.00012721671785767045,0.00041482148395827851,5.8083282592862343e-08,3.124398617679846e-15,9.6543031782645251e-14,5.823872883393107e-13,0.0010302782823397353,9.6909087145623587e-09,2.5316944577133846e-16,2.4530609235718952e-17,3.103514665009828e-18,1.7870402593347715e-19,4.4625100169156683e-09,4.2485589654292379e-08,1.9651202644251047e-09,1.9654632889869754e-09,2.3230693461879118e-13,1.1071762635291761e-13,5.5065091356015293e-13,1.0525512244535116e-09,2.517266048175861e-13,5.5707133924661816e-14,1.5865847964256522e-22,3.9194094521209629e-14,7.0718730994660931e-15,1.4527342855163176e-22,1.2015995923124081e-05,2.2820376356219728e-19,8.4409404833549861e-20,1.574586023571476e-07,4.2287555189373758e-08,5.8885291570049194e-08,1.6058567672000638e-07,5.2008516924467223e-09,1.4525656334824082e-22,5.0965316237247877e-17,5.5300498290107088e-18,5.3469744681435613e-18,4.369468554379626e-21,2.1255120854617137e-15,1.8663792937690842e-24
3.880363309256485e-12,0.33648120911766116,76.950000000000003,0.0,0.0,0.0,0.99819592629362019,9.4999993933475047,9.5118346622076348e-06,9.7820201170567585e-05,9.7286707282970571e-05,5.4798847295122741e-07,1.0799973472393387e-11,0.00012721478267451472,0.0004188150813182565,5.8652406871761239e-08,3.1743728074232906e-15,9.9271307518899817e-14,5.9561801951739582e-13,0.0010401975344489546,9.8633959448216955e-09,2.5565010673637456e-16,2.4770803741037616e-17,3.2003438737269462e-18,1.8379405319108413e-19,4.5478097163936991e-09,4.3223695372844689e-08,2.0172141248498067e-09,2.0175665285893019e-09,2.3857692758830955e-13,1.1382681095128844e-13,5.5632524784745996e-13,1.0712877900019689e-09,2.5628857105676928e-13,5.6760584741475802e-14,1.6867396605489497e-22,4.026525169254329e-14,7.259192006493817e-15,1.544481846677729e-22,1.2131832484359871e-05,2.3444621317017217e-19,8.6717061027319445e-20,1.5912995881265988e-07,4.2696214605764211e-08,5.8893661731468774e-08,1.623234253235183e-07,5.3120249814763965e-09,1.5443009415122669e-22,5.2763283177664927e-17,5.7362454887485929e-18,5.5478755180390911e-18,4.5739469554501118e-21,2.1746271526005748e-15,1.9705629695292119e-24
3.914484593837684e-12,0.33648120908227747,76.950000000000003,0.0,0.0,0.0,0.99818009375732319,9.4999993840984143,9.5953975372848753e-06,9.8678737352825803e-05,9.8136354589857311e-05,5.5666834057432543e-07,1.0894981231035667e-11,0.00012721284274889546,0.00042280861372121295,5.9221514442988858e-08,3.2246533590272578e-15,1.0205220879006352e-13,6.0904062313967338e-13,0.0010501166346033953,1.0037400977714604e-08,2.5813069487785947e-16,2.5010984893550638e-17,3.2993488698361528e-18,1.8898303578244963e-19,4.6339138001225511e-09,4.396783124313189e-08,2.070208893454067e-09,2.0705708440090965e-09,2.4495736395905682e-13,1.1699319005493785e-13,5.6199950115710475e-13,1.0901894139638114e-09,2.6089145943550924e-13,5.7824067451216908e-14,1.7922468802305928e-22,4.1355184732685851e-14,7.4497688774525628e-15,1.6411354969834326e-22,1.2247670055378632e-05,2.4079818752552586e-19,8.9065181285615362e-20,1.6079969987000954e-07,4.3103638911819881e-08,5.8901794966827163e-08,1.6406024897664357e-07,5.4243826680574726e-09,1.6409415684268156e-22,5.4607991044735483e-17,5.9482425625008383e-18,5.7544713744384816e-18,4.7860727181349183e-21,2.2243841802372145e-15,2.079561774826996e-24
3.9486058784188826e-12,0.3364812090466949,76.950000000000003,0.0,0.0,0.0,0.99816426149802562,9.4999993747967757,9.6789590580117377e-06,9.9537246134185766e-05,9.898591514661371e-05,5.6540077501203599e-07,1.0989512354784998e-11,0.00012721089858660847,0.00042680208102632112,5.9790605178547933e-08,3.2752384189267211e-15,1.0488628958342499e-13,6.2265645327698471e-13,0.0010600355824533986,1.0212923716542237e-08,2.6061120963634122e-16,2.5251152642846313e-17,3.4005606491756905e-18,1.9427202386861407e-19,4.7208220111094824e-09,4.4717989222547409e-08,2.1241118955829136e-09,2.1244835620054008e-09,2.5144915944332527e-13,1.2021726196578347e-13,5.676736726635861e-13,1.1092560908649709e-09,2.6553526859633231e-13,5.8897585409232443e-14,1.903341397600664e-22,4.2464035775960431e-14,7.643631138323862e-15,1.7429107778480253e-22,1.2363508626837879e-05,2.4726051662821351e-19,9.1454072045075379e-20,1.6246782016459947e-07,4.3509829983564513e-08,5.8909707073925659e-08,1.657961413894929e-07,5.5379238524753845e-09,1.7427030146455314e-22,5.6500226218225646e-17,6.1661524665039834e-18,5.9668721874768232e-18,5.0060616056482694e-21,2.2747846276271654e-15,2.193552900184442e-24
3.979315034541962e-12,0.33648120901450196,76.950000000000003,0.0,0.0,0.0,0.99815001270148263,9.4999993663806315,9.7541632687158977e-06,0.00010030988060972188,9.9750445740501067e-05,5.7330464780398864e-07,1.1074951978569378e-11,0.0001272091455904626,0.00043039614583871528,6.0302772349959551e-08,3.3210238049140849e-15,1.074828895106871e-13,6.3507702899055521e-13,0.0010689625050410267,1.0372191740144344e-08,2.6284360975900988e-16,2.5467292119919416e-17,3.4935638472024994e-18,1.9911848743735584e-19,4.7997267174419615e-09,4.5398273670714329e-08,2.1734071832042579e-09,2.1737877396139214e-09,2.5738774321245633e-13,1.2316866531296096e-13,5.7278035646975914e-13,1.1265572158151929e-09,2.6974968298790693e-13,5.9872334470516388e-14,2.0083047006537689e-22,4.3478293638990554e-14,7.820938834275962e-15,1.8390720252380923e-22,1.2467764189180197e-05,2.5317164953991385e-19,9.3639184822707606e-20,1.6396773865797684e-07,4.3874349198650053e-08,5.8916651034924388e-08,1.6735764356476788e-07,5.6411220620584883e-09,1.8388510818146277e-22,5.8244528806590129e-17,6.3674199344163715e-18,6.1630881899570739e-18,5.2109564579688841e-21,2.3206963360658137e-15,2.3005639738914818e-24
4.010024190665042e-12,0.33648120898214984,76.950000000000003,0.0,0.0,0.0,0.99813576412929195,9.4999993579224142,9.8293663824326565e-06,0.00010108249289189993,0.00010051490655745891,5.8125061153239572e-07,1.1160210807130755e-11,0.00012720738982508826,0.00043399015773766818,6.0814925712180125e-08,3.3670530146775945e-15,1.1012341964991603e-13,6.4765620412772679e-13,0.001077889303804767,1.0532688956746177e-08,2.65075949690793e-16,2.5683420673322441e-17,3.5884027098822667e-18,2.0404757591243801e-19,4.8792823714561825e-09,4.6083423677397694e-08,2.2234493918552215e-09,2.2238389773560694e-09,2.6341793441452854e-13,1.2616756523328216e-13,5.7788697293322688e-13,1.14399202522266e-09,2.7399724112408694e-13,6.0855217217015574e-14,2.1181735279124106e-22,4.4508092673550331e-14,8.0009498660239896e-15,1.9397302655184624e-22,1.2572020548449048e-05,2.5917344041795903e-19,9.5857790820552186e-20,1.6546633713842942e-07,4.4237872675980488e-08,5.8923437818389034e-08,1.689183828125017e-07,5.7452775114762412e-09,1.9394954176155404e-22,6.0028552184487304e-17,6.5736508768344866e-18,6.3641783272018323e-18,5.4225618177131201e-21,2.3671313974573842e-15,2.4119025056427063e-24
4.040733346788121e-12,0.33648120894963957,76.950000000000003,0.0,0.0,0.0,0.99812151578144492,9.4999993494223443,9.9045683991792612e-06,0.00010185508298115593,0.00010127929782800422,5.8923843685837672e-07,1.1245588901121073e-11,0.00012720563155908435,0.0004375841166486239,6.1327065193467422e-08,3.4133247197040008e-15,1.1280828588511457e-13,6.6039496766960369e-13,0.0010868159785595217,1.0694415295865448e-08,2.6730822911952066e-16,2.5899538275478983e-17,3.6851002653250298e-18,2.0906005876332079e-19,4.9594887859139002e-09,4.6773433405087353e-08,2.2742438415594616e-09,2.2746425962824257e-09,2.6954039808348256e-13,1.2921432361586514e-13,5.8299352161491424e-13,1.16156051509767e-09,2.7827794201551709e-13,6.1846236067332262e-14,2.2331362798360767e-22,4.55535354300491e-14,8.1836841914332235e-15,2.0450583635094428e-22,1.2676277698653535e-05,2.6526648811022298e-19,9.8110111133709808e-20,1.6696361263368259e-07,4.4600402042927873e-08,5.893007683784529e-08,1.7047835548262123e-07,5.8503895371565084e-09,2.0448088531602825e-22,6.1852882017708385e-17,6.7849289327312211e-18,6.5702253026189648e-18,5.6410436410049777e-21,2.4140908182253296e-15,2.5277079318165356e-24
4.071442502911201e-12,0.336481208916972,76.950000000000003,0.0,0.0,0.0,0.99810726765793467,9.4999993408806578,9.9797693189729559e-06,0.00010262765087847126,0.00010204361978139495,5.972678957002092e-07,1.1330834945540881e-11,0.00012720387103467372,0.00044117802250443047,6.183919072797249e-08,3.4598375987666829e-15,1.1553789474290191e-13,6.7329430918818533e-13,0.0010957425291385811,1.0857370687023473e-08,2.6954044775772308e-16,2.6115644901334376e-17,3.7836796815643224e-18,2.1415670669503525e-19,5.040345773615426e-09,4.7468297024506871e-08,2.3257958458352576e-09,2.3262039109369383e-09,2.7575579843970106e-13,1.323093019066357e-13,5.88100002118696e-13,1.1792626814507888e-09,2.8259178467291394e-13,6.284539343123948e-14,2.3533871504918812e-22,4.6614724116227703e-14,8.3691617568239381e-15,2.1552345071574974e-22,1.2780535634019938e-05,2.7145138946355555e-19,1.0039636611849925e-19,1.6845956243800276e-07,4.4961938999667274e-08,5.8936576908669534e-08,1.7203755819076371e-07,5.9564574734031067e-09,2.1549695413727539e-22,6.3718107968255974e-17,7.0013385257946334e-18,6.7813126002348856e-18,5.866570741591794e-21,2.4615755868621938e-15,2.6481231219381948e-24
4.1021516590342804e-12,0.3364812088841483,76.950000000000003,0.0,0.0,0.0,0.99809301975875397,9.4999993322975751,1.0054969141830988e-05,0.00010340019658435026,0.00010280787264565666,6.0533876120701183e-07,1.1416169460887051e-11,0.00012720210847071497,0.00044477187524449488,6.2351302255164676e-08,3.5065903377654312e-15,1.1831265337492118e-13,6.8635521883157502e-13,0.0011046689553915229,1.102155505974509e-08,2.7177260534195873e-16,2.633174052809476e-17,3.8841642644184227e-18,2.1933829161584449e-19,5.121853147400387e-09,4.8168008714467911e-08,2.3781107118050183e-09,2.3785282294664423e-09,2.8206479890370423e-13,1.3545286111579113e-13,5.9320641408652919e-13,1.1970985202928399e-09,2.8693876810706325e-13,6.3852691709845204e-14,2.4791261700510727e-22,4.7691760603578167e-14,8.5574024971554963e-15,2.2704422468614513e-22,1.2884794348967555e-05,2.7772873936127026e-19,1.0271677540629811e-19,1.6995418409095495e-07,4.5322485312870545e-08,5.8942946295351955e-08,1.7359598779715149e-07,6.0634806525948726e-09,2.2701609962945613e-22,6.5624823624569737e-17,7.2229648535784775e-18,6.9975244738943905e-18,6.0993147738625788e-21,2.5095866745241532e-15,2.7732943830063932e-24
4.13286081515736e-12,0.3364812088511692,76.950000000000003,0.0,0.0,0.0,0.99807877208389584,9.4999993236733289,1.0130167867770599e-05,0.00010417272009967546,0.0001035720566475945,6.134508077464625e-07,1.1501429762300391e-11,0.00012720034406512153,0.00044836567481410346,6.2863399719369918e-08,3.5535816296618139e-15,1.2113296954784933e-13,6.9957868731538391e-13,0.0011135952571825285,1.1186968343558641e-08,2.7400470162926412e-16,2.6547825135036768e-17,3.9865774568923178e-18,2.2460558661829168e-19,5.204010720148749e-09,4.8872562661815783e-08,2.431193740232869e-09,2.4316208536582693e-09,2.8846806210085357e-13,1.386453618203652e-13,5.9831275719454239e-13,1.2150680276348933e-09,2.9131889132881603e-13,6.4868133295658826e-14,2.6105593100237329e-22,4.8784746429959365e-14,8.7484263360819913e-15,2.3908705924497209e-22,1.2989053838089396e-05,2.8409913073841905e-19,1.050715579091822e-19,1.7144747536050947e-07,4.5682042810630931e-08,5.8949192749060606e-08,1.7515364138979705e-07,6.1714584053475531e-09,2.3905721900273272e-22,6.7573626475975154e-17,7.4498938852605779e-18,7.2189459450239554e-18,6.3394502468326774e-21,2.5581250354157334e-15,2.9033715009307557e-24
4.1635699712804396e-12,0.3364812088180354,76.950000000000003,0.0,0.0,0.0,0.99806452463335393,9.4999993150081359,1.0205365496809033e-05,0.00010494522142503196,0.00010433617201280011,6.2160381089817358e-07,1.1586746137060688e-11,0.00012719857799689015,0.00045195942116385275,6.3375483069379531e-08,3.600810174435627e-15,1.2399925163661418e-13,7.1296570591729112e-13,0.001122521434388966,1.135361046799596e-08,2.7623673639667022e-16,2.6763898703337066e-17,4.0909428391897855e-18,2.2995936596594765e-19,5.2868183047818571e-09,4.9581953061411439e-08,2.4850502255336422e-09,2.4854870789492272e-09,2.9496624986247805e-13,1.4188716416484436e-13,6.0341903114975172e-13,1.2331711994882641e-09,2.9573215334908782e-13,6.5891720572618332e-14,2.7478986129262649e-22,4.9893782800691512e-14,8.9422531859569229e-15,2.5167141326161388e-22,1.3093314096136031e-05,2.9056315458818347e-19,1.0746093182228523e-19,1.7293943422862557e-07,4.6040613378104351e-08,5.895532353970047e-08,1.7671051627017325e-07,6.2803900606535992e-09,2.5163976721276836e-22,6.9565117904750731e-17,7.6822123627933179e-18,7.4456628037694107e-18,6.5871545501654536e-21,2.6071916070849087e-15,3.0385077964147187e-24
4.194279127403519e-12,0.3364812087847479,76.950000000000003,0.0,0.0,0.0,0.99805027740712182,9.4999993063022234,1.0280562028963528e-05,0.00010571770056123559,0.00010510021896565707,6.2979754744800651e-07,1.1672014048708931e-11,0.00012719681042789408,0.00045555311424914588,6.3887552258098349e-08,3.6482746790560163e-15,1.2691190861815978e-13,7.2651726647180632e-13,0.0011314474869001418,1.1521481362592374e-08,2.7846870943871013e-16,2.697996121592463e-17,4.1972841288199583e-18,2.3540040508134033e-19,5.3702757142634025e-09,5.0296174116119209e-08,2.5396854557773418e-09,2.540132194430068e-09,3.0156002322643424e-13,1.4517862786147528e-13,6.0852523568715756e-13,1.2514080318645007e-09,3.0017855317885596e-13,6.6923455916111436e-14,2.8913623266786646e-22,5.1018970589405165e-14,9.138902947830364e-15,2.6481731587129796e-22,1.3197575118001273e-05,2.9712139996683218e-19,1.0988511462562902e-19,1.7443005887804844e-07,4.639819895351377e-08,5.8961345485292037e-08,1.7826660994009074e-07,6.3902749460104298e-09,2.6478376933579392e-22,7.1599903180990845e-17,7.9200078025678741e-18,7.6777616106443583e-18,6.842607981994409e-21,2.6567873106984788e-15,3.1788601832481036e-24
4.224988283526599e-12,0.33648120875130766,76.950000000000003,0.0,0.0,0.0,0.9980360304051934,9.4999992975558172,1.0355757464251331e-05,0.0001064901575089115,0.00010586419772934723,6.3803179538199143e-07,1.1757315793734058e-11,0.00012719504150450966,0.0004591467540297365,6.4399607242219406e-08,3.6959738574430068e-15,1.2987135006503105e-13,7.4023436136516986e-13,0.0011403734146161655,1.1690580956886687e-08,2.8070062056677082e-16,2.7196012657341552e-17,4.3056251806544588e-18,2.4092948053366198e-19,5.4543827616002667e-09,5.1015220036791876e-08,2.5951047126958374e-09,2.5955614828521895e-09,3.0825004243794569e-13,1.4852011219072502e-13,6.1363137056710463e-13,1.2697785207753848e-09,3.0465808982915829e-13,6.7963341692999607e-14,3.0411750386989863e-22,5.2160410339005234e-14,9.3383955114506186e-15,2.7854537882785249e-22,1.3301836898709281e-05,3.0377445399935077e-19,1.1234432308620215e-19,1.7591934767985481e-07,4.6754801524383946e-08,5.8967264979704564e-08,1.7982192008931847e-07,6.5011123875412373e-09,2.7850983291708759e-22,7.3678591456096559e-17,8.1633684967927812e-18,7.9153296978941182e-18,7.1059937757787479e-21,2.7069130513184704e-15,3.3245892258380931e-24
4.255697439649678e-12,0.3364812087177154,76.950000000000003,0.0,0.0,0.0,0.998021783627563,9.499999288769132,1.0430951802689681e-05,0.00010726259226882878,0.00010662810852585697,6.4630633387992054e-07,1.1842586198354642e-11,0.00012719327135909668,0.00046274034046931263,6.4911647981922728e-08,3.7439064304329714e-15,1.3287798613880229e-13,7.5411798352994632e-13,0.0011492992174469193,1.1860909180421183e-08,2.8293246960716674e-16,2.7412053013615267e-17,4.4159899869446283e-18,2.465473700262379e-19,5.5391392598432952e-09,5.1739085042253307e-08,2.6513132716913746e-09,2.651780220636139e-09,3.1503696695066922e-13,1.5191197600186454e-13,6.1873743557287969e-13,1.2882826622329229e-09,3.0917076231109149e-13,6.9011380261644745e-14,3.1975678102933374e-22,5.3318202262728574e-14,9.5407507552695673e-15,2.9287680888494403e-22,1.3406099433402752e-05,3.1052290188561726e-19,1.148387732602398e-19,1.7740729918168083e-07,4.7110423123985945e-08,5.8973088018887051e-08,1.8137644458388246e-07,6.6129017101089878e-09,2.9283916034787745e-22,7.5801795755151095e-17,8.4123835146418281e-18,8.1584551706299734e-18,7.377498126425159e-21,2.7575697181789564e-15,3.4758591962932126e-24
4.286406595772758e-12,0.33648120868397213,76.950000000000003,0.0,0.0,0.0,0.9980075370742244,9.4999992799423882,1.0506145044295822e-05,0.00010803500484163635,0.0001073919515759837,6.5462094330887872e-07,1.1927877034270114e-11,0.00012719150011134152,0.00046633387353511993,6.5423674440597117e-08,3.7920711257391074e-15,1.3593222758351518e-13,7.6816912643980454e-13,0.0011582248953111197,1.2032465962741617e-08,2.8516425640041473e-16,2.7628082272139914e-17,4.5284026773274821e-18,2.5225485238398351e-19,5.6245450220879686e-09,5.2467763359280695e-08,2.7083164018455542e-09,2.7087936778806007e-09,3.2192145542782027e-13,1.55354577713584e-13,6.2384343050852806e-13,1.3069204522493444e-09,3.137165696358097e-13,7.0067573971936387e-14,3.3607783124772007e-22,5.4492446245224397e-14,9.7459885464491752e-15,3.0783342031017084e-22,1.3510362717332257e-05,3.1736732690671101e-19,1.1736868049555332e-19,1.7889391209664819e-07,4.7465065827994518e-08,5.8978820225559206e-08,1.8293018145505848e-07,6.7256422374235743e-09,3.0779356137501576e-22,7.7970132969003718e-17,8.6671427033316878e-18,8.4072269078933281e-18,7.6573102162494943e-21,2.8087581849595755e-15,3.6328381317397105e-24
4.3171157518958374e-12,0.3364812086500787,76.950000000000003,0.0,0.0,0.0,0.99799329074517229,9.4999992710758097,1.0581337189086989e-05,0.00010880739522807293,0.00010815572709934232,6.6297540521682506e-07,1.2013147300762862e-11,0.00012718972786947109,0.00046992735319762081,6.5935686584584263e-08,3.8404666779158875e-15,1.3903448571917683e-13,7.8238878410423574e-13,0.0011671504481354732,1.2205251233397202e-08,2.8739598079973055e-16,2.7844100421567417e-17,4.642887518832837e-18,2.580527075409704e-19,5.7105998614750404e-09,5.3201249222586968e-08,2.766119365928207e-09,2.7666071183712659e-09,3.2890416574328382e-13,1.5884827531460128e-13,6.2894935519687861e-13,1.3256918868370945e-09,3.1829551081452358e-13,7.1131925165318711e-14,3.5310509636849796e-22,5.5683241843626532e-14,9.9541287408681439e-15,3.2343764757400636e-22,1.3614626745846609e-05,3.2430831043117493e-19,1.1993425943384189e-19,1.8037918529297722e-07,4.7818731751354153e-08,5.8984466872383641e-08,1.8448312888904722e-07,6.839333292142295e-09,3.2339546578540798e-22,8.0184223846419665e-17,8.9277366891983124e-18,8.6617345637184354e-18,7.9456222410177729e-21,2.8604793100540646e-15,3.7956978921465631e-24
4.347824908018917e-12,0.3364812086160358,76.950000000000003,0.0,0.0,0.0,0.99797904464040121,9.4999992621696077,1.0656528237080428e-05,0.00010957976342880099,0.00010891943531437156,6.7136950232623564e-07,1.209842948623773e-11,0.00012718795473135077,0.00047352077943018636,6.6447684382943164e-08,3.8890918283209324e-15,1.4218517243533385e-13,7.9677795106345154e-13,0.0011760758758539091,1.2379264921940611e-08,2.8962764267031075e-16,2.8060107451707352e-17,4.7594689158925922e-18,2.6394171652812121e-19,5.7973035911910862e-09,5.3939536874803269e-08,2.8247274204061077e-09,2.8252257995895564e-09,3.3598575498270699e-13,1.6239342636425919e-13,6.3405520947775638e-13,1.3445969620088356e-09,3.2290758485849863e-13,7.2204436174817566e-14,3.7086370693956349e-22,5.68906882886151e-14,1.0165191183128596e-14,3.3971255821617652e-22,1.3718891514384124e-05,3.3134643192121451e-19,1.2253572401298145e-19,1.8186311778425081e-07,4.8171423045342833e-08,5.899003290369843e-08,1.8603528521729679e-07,6.9539741959639863e-09,3.3966793626777991e-22,8.2444692986326482e-17,9.1942568787774825e-18,8.9220685681990656e-18,8.2426294360815078e-21,2.9127339368337273e-15,3.964614218673495e-24
