Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209)
2.9941867651640057e-24,0.283085548520147,76.950000000000003,0.0,0.0,0.0,0.9999999999995427,9.5,1.3087298018882542e-16,1.8993980478892335e-15,1.8991099119165417e-15,1.8962044840301974e-29,1.8964918624429425e-29,4.5343343914627454e-13,9.9380545400890193e-25,7.8952971634802104e-30,1.9205024892202275e-43,1.2148165955580699e-47,3.3028461331533007e-32,4.005125971944864e-24,1.2923385726491913e-30,1.5992873838941271e-43,3.7543710366414226e-47,4.9432573059285839e-48,7.1296903487537323e-62,2.9971678097962271e-40,2.8302607875684607e-29,7.9387200162461387e-42,7.9387200162461693e-42,2.6407929218558218e-56,4.882673620270849e-57,7.155904725853342e-41,9.3151385159666805e-30,6.6392539779138189e-44,6.1377986111090801e-45,4.7805970007777547e-99,5.3024454814652315e-56,1.1344810520772509e-44,4.2541929382020956e-99,4.9470413489625462e-26,2.0501977348723376e-70,2.0501977330879287e-70,2.2986436128932641e-38,6.5779330528096095e-39,1.2231124447845355e-26,2.2983204526606959e-38,2.8338023997274833e-51,4.2541929382020477e-99,1.8271495787354068e-58,2.6521510005458668e-53,1.3568605304647221e-71,4.7376250893397437e-86,6.9713505987124093e-46,6.4970744323889246e-101,2.8078222337058012e-32,5.677531234612068e-69,1.4061958938433243e-99,2.2473836379393103e-45,5.3523678911296428e-115,6.012890186483141e-105,3.6710277476746147e-119,1.7827001150132477e-66,1.4343276583874258e-44,6.8144940545402587e-67,3.7088963648149996e-45,1.4817711050063993e-59,2.1598343240436068e-35,1.2337539613530927e-59,1.2002349493223381e-60,1.8488554826531135e-49,2.2066283791498065e-47,6.8782890978590813e-73,1.2062202659883024e-48,6.3101790094280493e-50,1.1384132488484232e-78,4.9897176257714789e-58,1.7158655811813969e-42,9.3153411219395468e-80,2.8813597268037928e-19,4.4201114208638383e-41,1.2567737203650089e-37,4.4201114208638383e-41,4.3132576121965593e-68,2.0130984604862293e-63,1.7478988235802301e-63,6.6060089670337292e-115,9.75013846479968e-115,4.8390588863461881e-49,4.108357254762005e-60,7.969431613450406e-62,4.2189585563027942e-82,3.2264822764691976e-50,6.9926726935912365e-94,1.9622547041071977e-60,1.4415160782704587e-73,2.1195626453751545e-87,4.5671931921217074e-88,1.1862289332835354e-75,2.0244052799012766e-66
5.990974908925026e-24,0.283085548520147,76.950000000000003,0.0,0.0,0.0,0.99999999999908495,9.5,2.6185966409624066e-16,3.8004463112825107e-15,3.7998697890017525e-15,7.5897595876059387e-29,7.5909089005792262e-29,9.072608256661835e-13,3.9778117477550428e-24,3.1601764391811962e-29,1.5375656258572188e-42,9.7259395088186374e-47,1.3219991998052569e-31,1.6030941547135488e-23,5.172722222111406e-30,1.2803939924491449e-42,3.0057796439710076e-46,3.9576115568104025e-47,1.1416819188310927e-60,2.3995566541540445e-39,1.1328419022749274e-28,6.3558030946267344e-41,6.3558030946267864e-41,4.2287093756809822e-55,7.8186394495487462e-56,5.7290748769873274e-40,3.7284830015154217e-29,5.3154401327325837e-43,4.9139709330533486e-44,6.1315906271836843e-97,8.4908213508881617e-55,9.0827465470031571e-44,5.4564251163344531e-97,1.9801057757484386e-25,6.5661531578298163e-69,6.5661531463998345e-69,1.8403125640130508e-37,5.2663461070771946e-38,4.8956373020918655e-26,1.8400538393320156e-37,4.5377760132887341e-50,5.4564251163343315e-97,2.9258199272802581e-57,2.1233334291548972e-52,4.3456171722041506e-70,3.0346795811915044e-84,5.5813193585404625e-45,8.3234416886769313e-99,1.1238606330730642e-31,9.0914472866764184e-68,1.8014861376561065e-97,1.7992734158009366e-44,1.3713948902355703e-112,7.7031503172691352e-103,9.406032154406296e-117,5.7094405078084565e-65,1.1483342578810046e-43,2.1824729839572645e-65,2.969372259618976e-44,2.3727643739720841e-58,8.6449659868536237e-35,1.9756138016288853e-58,1.9219397103769687e-59,1.4802085694023268e-48,1.7666444277444215e-46,2.2026123706170545e-71,9.657096462207244e-48,5.0520591587047991e-49,7.292074256592253e-77,7.9900493265055536e-57,1.3737357845691924e-41,5.9669157272906136e-78,5.7652228071405629e-19,3.5387767535742062e-40,5.0303701325140939e-37,3.5387767535742062e-40,1.3814038336731274e-66,3.2235731354592496e-62,2.7989062172224454e-62,1.6926054271489925e-112,2.5012474470737893e-112,3.8741894640066353e-48,6.4673614630590653e-59,1.2761473986611262e-60,2.7024421148808923e-80,2.5831476605381796e-49,8.9583346148044199e-92,3.1421641569721603e-59,4.6167329102273205e-72,1.3576799301291021e-85,2.9255028377759675e-86,3.7991266541460891e-74,3.241686052606248e-65
1.1984551196447067e-23,0.28308554852014706,76.950000000000003,0.0,0.0,0.0,0.99999999999816946,9.5,5.2383303191083117e-16,7.6025428380619377e-15,7.6013895431649284e-15,3.0368924469965156e-28,3.0373515619576723e-28,1.8149155986744681e-12,1.591642833044717e-23,1.2644822076890166e-28,1.230513214618143e-41,7.7837155796790933e-46,5.2897187829247621e-31,6.4144647455620086e-23,2.0697626671121364e-29,1.0246909672301063e-41,2.4055372271143727e-45,3.1672920443950025e-46,1.8274366137879056e-59,1.9203745975407037e-38,4.5328432040059206e-28,5.0865741340087511e-40,5.0865741340088327e-40,6.7686889346939752e-54,1.2514914984070801e-54,4.5850010842123042e-39,1.4918788579839279e-28,4.2539675765571846e-42,3.9326702022806521e-43,7.856398780214011e-95,1.3590843785030061e-53,7.2689576695524872e-43,6.9913101240433399e-95,7.9230023100493958e-25,2.102052745828323e-67,2.1020527385100086e-67,1.4728093597280756e-36,4.2146774356373666e-37,1.9588926070700219e-25,1.472602301351977e-36,7.2633968339063786e-49,6.9913101240430272e-95,4.6832173148833148e-56,1.6993120794953685e-51,1.3911839655633605e-68,1.94302724082063e-82,4.4667517636581645e-44,1.0658607258116468e-96,4.4969064285463928e-31,1.4552236533833873e-66,2.3068982688207915e-95,1.4399655685399315e-43,3.512293331844737e-110,9.8642914039101074e-101,2.4089945773908966e-114,1.8277893954443795e-63,9.1901640620785542e-43,6.9868509365328376e-64,2.3764002605378375e-43,3.7979682532401882e-57,3.4591124536964371e-34,3.1622686948510364e-57,3.0763551939755584e-58,1.184616721116734e-47,1.4138524613466025e-45,7.0494606229445387e-70,7.7286121564321652e-47,4.0433093464451309e-48,4.6689220538773472e-75,1.278928241750278e-55,1.0994061338336268e-40,3.8204581375373031e-76,1.1532948968308643e-18,2.8320969092149252e-39,2.0128032924314649e-36,2.8320969092149252e-39,4.422351497595585e-65,5.1597930655203737e-61,4.4800431287978087e-61,4.3349488870248437e-110,6.4098734642563227e-110,3.1005290164167479e-47,1.0012737232239101e-57,2.0426669240454674e-59,1.7303021260743305e-78,2.0673031997554412e-48,1.1471607760989309e-89,5.0295089759977043e-58,1.4779758968683318e-70,8.6928650817455068e-84,1.8731220002641275e-84,1.2162318533752104e-72,5.1888088162655899e-64
2.397170377149115e-23,0.28308554852014695,76.950000000000003,0.0,0.0,0.0,0.99999999999633837,9.5,1.0477797675390522e-15,1.5206735891592276e-14,1.5204429051462305e-14,1.2149547293480153e-27,1.215137797183218e-27,3.6302251445649032e-12,6.3676077474970934e-23,5.0587522119068529e-28,9.8458699399750571e-41,6.2281583161874569e-45,2.1162319589738118e-30,2.5662035829831486e-22,8.2803984169288198e-29,8.1988707355363995e-41,1.9247952575272872e-44,2.5343148579190624e-45,2.9244951686437948e-58,1.5365914500194724e-37,1.8134324426223464e-27,4.0700321356547325e-39,4.070032135654863e-39,1.0832105990506595e-52,2.0027938481177678e-53,3.6686974890383003e-38,5.9684868849203621e-28,3.4038203870169284e-41,3.1467336715349175e-42,1.0061289766699552e-92,2.1749774861929029e-52,5.816270544224878e-42,8.9534147864383096e-93,3.169716838821178e-24,6.7279831285002542e-66,6.7279830816530311e-66,1.1784712589548214e-35,3.3723823051848345e-36,7.8368459820960947e-25,1.1783055807952423e-35,1.1623799693426877e-47,8.9534147864375108e-93,7.4946724286672812e-55,1.3597078673909015e-50,4.4527272976782727e-67,1.2438038477283861e-80,3.5740800665836886e-43,1.364596334399329e-94,1.7990553923704955e-30,2.3288316570033787e-65,2.9534674139297725e-93,1.1521912359104786e-42,8.993420177900671e-108,1.2629019629383105e-98,6.1683709601456798e-112,5.8501558863999505e-62,7.3535275197643838e-42,2.2362624072185861e-62,1.9014812667077861e-42,6.0779857156631671e-56,1.3838702253455872e-33,5.0606594576448251e-56,4.9231698858932941e-57,9.4787336157990242e-47,1.1312967824497305e-44,2.2551174673233013e-68,6.1840639681989212e-46,3.2354643885890125e-47,2.9887485399908668e-73,2.0467015701513731e-54,8.7969194502400806e-40,2.4456156151642673e-74,2.3068401292622942e-18,2.266107821683869e-38,8.0525238555058876e-36,2.266107821683869e-38,1.415450035429198e-63,8.2572742366812461e-60,7.1694328526067886e-60,1.1099874947642122e-107,1.6417832001080867e-107,2.4808942918122509e-46,1.5036618674273596e-56,3.2689321109961208e-58,1.1076299611598597e-76,1.6541566554673152e-47,1.4686820070652561e-87,8.0488518296472398e-57,4.7305173205662742e-69,5.5646223092615849e-82,1.1990542096424702e-82,3.8927602678347706e-71,8.3037834182130587e-63
4.794600892157931e-23,0.283085548520147,76.950000000000003,0.0,0.0,0.0,0.9999999999926763,9.5,2.0956732387916562e-15,3.0415121998538871e-14,3.0410508067941141e-14,4.8602144465924168e-27,4.8609419127817384e-27,7.2608442358412363e-12,2.5472503966729746e-22,2.0236655725918622e-27,7.8772752741860998e-40,4.9830010600780464e-44,8.4656167765787988e-30,1.0265649760331047e-21,3.3124289356464764e-28,6.5593771918337179e-40,1.5399824007226099e-43,2.0276443958632724e-44,4.6796696073261531e-57,1.2293898812099226e-36,7.2543201345490579e-27,3.2563348729196698e-38,3.2563348729198796e-38,1.733313275654814e-51,3.204796157859221e-52,2.9352366693026353e-37,2.3875890582896842e-27,2.7233148667771715e-40,2.5176259661740527e-41,1.288171547971845e-90,3.4803180073556906e-51,4.6534582457263345e-41,1.1463276033729184e-90,1.2679899257617143e-23,2.1531809178284069e-64,2.153180887842983e-64,9.4286652511866511e-35,2.6981620139578699e-35,3.1349935215021214e-24,9.4273397000702608e-35,1.8599971551175031e-46,1.1463276033727139e-90,1.1992695817036508e-53,1.0878696091191179e-49,1.4250229351961391e-65,7.9611972811888012e-79,2.8595355444005893e-42,1.7468718850755423e-92,7.1968072530377417e-30,3.7265098228192337e-64,3.7808464370347447e-91,9.2184051046408494e-42,2.3025651087802883e-105,1.6166890691675025e-96,1.5792751381731052e-109,1.8722466811394062e-60,5.8833805389455914e-41,7.1567919749666622e-61,1.5213294520954717e-41,9.7257664713631047e-55,5.5359314211451794e-33,8.0978788697755048e-55,7.8778731775706748e-56,7.5837069081585193e-46,9.0512336018894076e-44,7.2096459825326274e-67,4.9477209179365495e-45,2.58894145750947e-46,1.9130033897035484e-71,3.2750556602587259e-53,7.0382037801173227e-39,1.565361186916777e-72,4.6139305949164146e-18,1.813058393185662e-37,3.2212717142218808e-35,1.8130583931856616e-37,4.5299162665249861e-62,1.3212744254158338e-58,1.1471956398534978e-58,2.8418759742359417e-105,4.2040605057808178e-105,1.9849038849700118e-45,2.1415667766420425e-55,5.2308234628796457e-57,7.0895889768057268e-75,1.3234509760936957e-46,1.8801153739436934e-85,1.2879473065060814e-55,1.5139246759332037e-67,3.5617387001416966e-80,7.674766667486691e-81,1.2458142371033314e-69,1.3287405040544604e-61
9.589461922175563e-23,0.283085548520147,76.950000000000003,0.0,0.0,0.0,0.99999999998535216,9.5,4.1914601812815105e-15,6.0831894211975815e-14,6.0822666100435157e-14,1.9441648872415575e-26,1.9444519936111667e-26,1.452208241637576e-11,1.0189416195588346e-21,8.0949916767222032e-27,6.3018496638327578e-39,3.9865906456984327e-43,3.3863845036858723e-29,4.1064269952722688e-21,1.3250254899389759e-27,5.247203421157781e-39,1.2320443835786839e-42,1.6221925246183818e-43,7.487853293225635e-56,9.8355859582901798e-36,2.9018461308183149e-26,2.6051915706845784e-37,2.605191570684912e-37,2.7734423022952982e-50,5.1279346685893689e-51,2.3483008120411468e-36,9.5507448547399958e-27,2.1787553205873604e-39,2.0141963888693033e-40,1.6490685466748974e-88,5.5687920539896302e-50,3.7229433297068844e-40,1.4674852878800513e-88,5.0721660902577478e-23,6.8905410133336788e-63,6.890540821416721e-63,7.543290290665679e-34,2.1586320842033984e-34,1.2540484359360628e-23,7.5422297994475453e-34,2.9761468204902042e-45,1.4674852878795281e-88,1.9189289310596118e-52,8.7033705183298619e-49,4.5603137451867713e-64,5.0954391470319875e-77,2.2877370375648994e-41,2.2361167186988397e-90,2.878840042052055e-29,5.9627193130137447e-63,4.8397446893470098e-89,7.3750741886328737e-41,5.8948861375466536e-103,2.0694738033293638e-94,4.0431647912716678e-107,5.9915042757335192e-59,4.7069277810221074e-40,2.2902938031204309e-59,1.2171213402360445e-40,1.5562017847322159e-53,2.2144626755757544e-32,1.2957265216900028e-53,1.2605238211683341e-54,6.0672535478914185e-45,7.241330631993403e-43,2.3025000227266331e-65,3.9583646352978206e-44,2.0717701992028055e-45,1.2243875573197116e-69,5.240355590845187e-52,5.6308303210841373e-38,1.0018846649620612e-70,9.228111529389684e-18,1.450515572122591e-36,1.2885611349155562e-34,1.4505155721225909e-36,1.449649394655758e-60,2.1140702625573403e-57,1.8355093786973654e-57,7.2755967566106853e-103,1.0763797378297184e-102,1.5879984925119116e-44,2.8068040314146501e-54,8.369743212978476e-56,4.537579273209207e-73,1.0588110442987973e-45,2.4066772263002682e-83,2.0608205079197879e-54,4.8448135934028267e-66,2.2796345109573187e-78,4.9121129954247457e-79,3.9868150948538147e-68,2.126092923961407e-60
1.917918398221083e-22,0.28308554852014706,76.950000000000003,0.0,0.0,0.0,0.99999999997070388,9.5,8.3830340661997992e-15,1.2166543863702465e-13,1.2164698216356855e-13,7.7768177685748613e-26,7.7779350813841858e-26,2.9044558769372228e-11,4.0758494005195889e-21,3.2380625483075256e-26,5.0411678783702207e-38,3.1893484770576178e-42,1.3545813605850364e-28,1.6426042165404802e-20,5.3002097929221216e-27,4.1969866995811206e-38,9.856588638824397e-42,1.2977848236942439e-42,1.1980870904455343e-54,7.8686555332980369e-35,1.1607620681335686e-25,2.0842027267847224e-36,2.084202726785257e-36,4.4376205320867402e-49,8.2049041260673607e-50,1.8786852405295068e-35,3.8203756668769259e-26,1.7430456264828105e-38,1.611395357280558e-39,2.1109414877963779e-86,8.9102938848707332e-49,2.9784253581806513e-39,1.8785001892040772e-86,2.0289077137968708e-22,2.2050310220823686e-61,2.2050308992522442e-61,6.0347754702792079e-33,1.7269466570963535e-33,5.0162957985165974e-23,6.0339270571958764e-33,4.7619560129099034e-44,1.8785001892027374e-86,3.070364371622822e-51,6.9628624572037636e-48,1.459338866770345e-62,3.2611684045127908e-75,1.8302330716948108e-40,2.8623066748903349e-88,1.1515594453692888e-28,9.5405945545898511e-62,6.1950404527175667e-87,5.9001993954599996e-40,1.5091317542328958e-100,2.648998200494498e-92,1.0350784246692186e-104,1.9173317527004873e-57,3.7656314530356778e-39,7.3291327676392244e-58,9.7372018420122158e-40,2.4899861714850991e-52,8.8580309194013853e-32,2.0732151564983184e-52,2.0168894055197646e-53,4.853918049573966e-44,5.7932020017884206e-42,7.3387282969818726e-64,3.1667668603234622e-43,1.6582854525114531e-44,7.8362896113222177e-68,8.3847821776524154e-51,4.504771170108785e-37,6.4122330763858799e-69,1.8456473410996356e-17,1.1604400007608358e-35,5.1543495436311069e-34,1.1604400007608357e-35,4.6389999685285704e-59,3.3823541499699746e-56,2.9365793101327601e-56,1.8626032424565713e-100,2.7557116609698761e-100,1.2704289485256404e-43,3.2925474042886554e-53,1.3391929618195361e-54,2.9041282814990463e-71,8.4706894142771704e-45,3.0806297616211205e-81,3.2973966691922891e-53,1.5503810921499407e-64,1.4590050452536788e-76,3.1438362622984023e-77,1.2758143571882092e-66,3.4018351270892175e-59
3.8358628102281358e-22,0.283085548520147,76.950000000000003,0.0,0.0,0.0,0.9999999999414072,9.5,1.6766181835790708e-14,2.4333252747982202e-13,2.4329561428241678e-13,3.1107587512995617e-25,3.1111807721679765e-25,5.8089511443074854e-11,1.6303563440352968e-20,1.2952381943039414e-25,4.0322918984546026e-37,2.5515092293145735e-41,5.4183805611257674e-28,6.5704837004893613e-20,2.1201054839026773e-26,3.3562289560339005e-37,7.8853638794992246e-41,1.0382401807290951e-41,1.9169638242563837e-53,6.29499913147693e-34,4.6430955044558947e-25,1.6673819697491905e-35,1.6673819697500453e-35,7.1002831183575058e-48,1.3128013519805954e-48,1.5029660275263199e-34,1.52816581131011e-25,1.3944530462793798e-37,1.2891315825695436e-38,2.7020907063099199e-84,1.4256651477240284e-47,2.3827685635313361e-38,2.4045564182937889e-84,8.1157134074438526e-22,7.0561916700412345e-60,7.0561908839180587e-60,4.8278776689431715e-32,1.3815737208681706e-32,2.0065387291708485e-22,4.8271989304676159e-32,7.6192264975004984e-43,2.404556418290359e-84,4.9126454586404864e-50,5.5703573116229674e-47,4.6699459919299173e-61,2.087175761625045e-73,1.4642038337091136e-39,3.6638020532579439e-86,4.606284638703116e-28,1.5265148674202693e-60,7.9297589355570602e-85,4.7202155330908447e-39,3.8634297029935057e-98,3.3907640695648186e-90,2.6498370205598391e-102,6.1355422213557742e-56,3.0125406716090506e-38,2.3453533001291517e-56,7.7898539224351702e-39,3.9840285102624006e-51,3.543248411224834e-31,3.3171864225089452e-51,3.2270640823115444e-52,3.8831805242002922e-43,4.6346165883690371e-41,2.3300318926485586e-62,2.533443533012012e-42,1.3279720454563019e-43,5.0152923054471909e-66,1.3415822066699441e-49,3.6038596884988214e-36,4.1038839574247255e-67,3.691319722485023e-17,9.2836301685706098e-35,2.0617609013516475e-33,9.2836301685706077e-35,1.4844994942418906e-57,5.4110538721440121e-55,4.6975937090468556e-55,4.7683289344649023e-98,7.0548516610835513e-98,1.0163552206825545e-42,3.4270024099646924e-52,2.1427359549096477e-53,1.8586669142251035e-69,6.7766319577661426e-44,3.9432591557536077e-79,5.2759017566494238e-52,4.9612846838057179e-63,9.3377569476471407e-75,2.0120820673460649e-75,4.0826595864251963e-65,5.4430052100657982e-58
7.671751634242241e-22,0.28308554852014695,76.950000000000003,0.0,0.0,0.0,0.99999999988281385,9.5,3.3532477373989841e-14,4.8666670513621585e-13,4.8659287849043924e-13,1.2443098290548935e-24,1.2444587115648526e-24,1.1617941666131882e-10,6.5214585377276413e-20,5.1809791220143154e-25,3.2247487751190815e-36,2.0412196635008939e-40,2.1673632483153964e-27,2.628206844616216e-19,8.4804650685392718e-26,2.6827613919294514e-36,6.3083275538049686e-40,8.3059707334064896e-41,3.0671617932812869e-52,5.0360291827958981e-33,1.8572476481196989e-24,1.3339134911205697e-34,1.3339134911219371e-34,1.1360525161568589e-46,2.100495513661109e-47,1.2023799537192511e-33,6.1126943298957609e-25,1.1155690500921489e-36,1.0313113817013746e-37,3.4587308900409085e-82,2.2810787290501372e-46,1.906226159844416e-37,3.077880968843511e-82,3.2463018704094805e-21,2.2579959638172354e-58,2.2579954606951884e-58,3.8623250473652735e-31,1.1052655333407009e-31,8.0261957254179533e-22,3.8617820534368527e-31,1.2190839882832344e-41,3.0778809688347305e-82,7.8602826975418624e-49,4.4563142725571809e-46,1.4943926199034508e-59,1.3358014805495547e-71,1.1713700166975519e-38,4.6896984490134585e-84,1.8425232267377057e-27,2.4424403664048956e-59,1.0150160309778598e-82,3.7761948303568751e-38,9.8904474112838824e-96,4.3402088745357277e-88,6.7836297303162233e-100,1.963386406558813e-54,2.4100464489205264e-37,7.5051798534123666e-55,6.2319201169915722e-38,6.3744860690165731e-50,1.4173065729938969e-30,5.3075319948277105e-50,5.1633353572245633e-51,3.1065628523741095e-42,3.7077152459797326e-40,7.3420098155325378e-61,2.0267668180195527e-41,1.0645086549136604e-42,3.209808494376979e-64,2.1465451754412751e-48,2.8831048303486279e-35,2.6265032613843953e-65,7.3826645055120074e-17,7.4269481821631822e-34,8.2470864367416367e-33,7.4269481821631796e-34,4.7504295828877445e-56,8.6552412255094707e-54,7.5130222981588696e-54,1.2207004944969757e-95,1.8060714406624521e-95,8.1308900119804347e-42,3.220409385745827e-51,3.428399228623771e-52,1.1895547640240251e-67,5.4213377390708648e-43,5.0474056691430246e-77,8.4414964787873133e-51,1.5876215292739902e-61,5.9762043239687102e-73,1.2877411137779273e-73,1.3064596504140907e-63,8.708863051176403e-57
1.5343529282270455e-21,0.283085548520147,76.950000000000003,0.0,0.0,0.0,0.99999999976562726,9.5,6.7065068446457397e-14,9.7333506033219927e-13,9.7318740678778688e-13,4.9772519711817206e-24,4.9776880959096881e-24,2.3235922658116184e-10,2.6085900424502373e-19,2.072396913552711e-24,2.578042205491068e-35,1.6329808042776706e-39,8.6694750415120272e-27,1.0512854087329227e-18,3.3921946534357655e-25,2.1426437912403494e-35,5.0466754433045534e-39,6.6447963020603056e-40,4.9074748990758164e-51,4.0288352900894976e-32,7.4290094844833156e-24,1.067133958939207e-33,1.0671339589413948e-33,1.8176897862152967e-45,3.3608034925020265e-46,9.6190681183937164e-33,2.4450839452218243e-24,8.9245787728953777e-36,8.2505154667852062e-37,4.4272106017653619e-80,3.649737532143715e-45,1.5249854485369479e-36,3.9397188420361945e-80,1.2985240471832747e-20,7.2256094980443292e-57,7.2256062780543327e-57,3.089869194758814e-30,8.8421504698129591e-31,3.2104864431518238e-21,3.0894347984458405e-30,1.9505405753445365e-40,3.9397188420137149e-80,1.2576492261892943e-47,3.5650651629662524e-45,4.782072506014114e-58,8.5491587471144523e-70,9.370987918875103e-38,6.0028347246155377e-82,7.3701116476619136e-27,3.9079203690035951e-58,1.299225002190103e-80,3.0209648211418493e-37,2.5319633060289143e-93,5.5554901509957038e-86,1.7366155046610087e-97,6.2828571187657925e-53,1.9280422563940645e-36,2.4016654332285767e-53,4.9855508840862535e-37,1.0199209892060868e-48,5.6692407072477855e-30,8.492078105636257e-49,8.2613628272973874e-50,2.4852576536484392e-41,2.966180955506649e-39,2.2798544190697235e-59,1.6214182088810687e-40,8.5500900216748385e-42,2.0542842819788481e-62,3.4344831903772514e-47,2.3064906616746022e-34,1.6809676915437215e-63,1.4765354152590812e-16,5.9415761359423281e-33,3.2988436716622947e-32,5.9415761359423213e-33,1.5201424550129374e-54,1.3840436729136515e-52,1.2010725168727974e-52,3.1250039457464468e-93,4.6235805365262327e-93,6.5047313064637312e-41,2.8190294498348289e-50,5.485455895622649e-51,7.6131758732930116e-66,4.3370830638115056e-42,6.460700960183943e-75,1.350643729747133e-49,5.0804055833785119e-60,3.8247835109874778e-71,8.2415705617616788e-72,4.1806846121235885e-62,1.3934223083748664e-55
3.068708457832688e-21,0.283085548520147,76.950000000000003,0.0,0.0,0.0,0.99999999953125407,9.5,1.3413025057566959e-13,1.9466717702569513e-12,1.9463764629076958e-12,1.9909033177590271e-23,1.9909502536830787e-23,4.6471884435426791e-10,1.0434373384751094e-18,8.2895981499212986e-24,2.059619268382461e-34,1.3063869311218091e-38,3.4677944266367391e-26,4.2051469606816535e-18,1.3568795861123577e-24,1.7084303885810584e-34,4.0373438269653907e-38,5.3158449281791157e-39,7.8519735910074649e-50,3.223072998048106e-31,2.9716075716286764e-23,8.5370843341649393e-33,8.5370843341999499e-33,2.9083082232564434e-44,5.3772940932038523e-45,7.6952658289925687e-32,9.7803481779771161e-24,7.1396734388696104e-35,6.6004220595294682e-36,5.6668520082192818e-78,5.8395892113731031e-44,1.2199901623588621e-35,5.0428600856488398e-78,5.1941027669853781e-20,2.3121979893390485e-55,2.3121959285443789e-55,2.4718990056825316e-29,7.0737308193670268e-30,1.2841962008351261e-20,2.4715514883063903e-29,3.1208698602202226e-39,5.0428600855912932e-78,2.0122419494780881e-46,2.8520614292802765e-44,1.5302659596005576e-56,5.4714715967938665e-68,7.4968014272858635e-37,7.6836425836497061e-80,2.9480484057363286e-26,6.2526932802530041e-57,1.6630110628512575e-78,2.4167754320984068e-36,6.4818380305363545e-91,7.1110497561566176e-84,4.4457451973074798e-95,2.0105175669565418e-51,1.5424350961593206e-35,7.685341951209018e-52,3.9884466215980719e-36,1.6318760994833686e-47,2.2676991645425163e-29,1.3587346304209054e-47,1.321820151325997e-48,1.9882090692537595e-40,2.3729482176278418e-38,6.8876751032582787e-58,1.2971364013829254e-39,6.8944750185795286e-41,1.3147441201798237e-60,5.4951818125598322e-46,1.8451951931873775e-33,1.0758211096453231e-61,2.9530733770847754e-16,4.7532678988187688e-32,1.3195397126038887e-31,4.7532678988187595e-32,4.8644638136903827e-53,2.2119199049002518e-51,1.9184795670945083e-51,8.0000241403612212e-91,1.1836414344827177e-90,5.2037927611356458e-40,2.3653119868104975e-49,8.7767423982649299e-50,4.8724406546314755e-64,3.4696716054696112e-41,8.2697110572839977e-73,2.1610334010673013e-48,1.6257324576164181e-58,2.4478655029927759e-69,5.2746138657166327e-70,1.337821271742443e-60,2.2294785670401227e-54
