Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844)
5.879727671584053e-09,0.1988256548785557,76.950000000000003,0.0,0.0,0.0,0.98513745609244208,9.4987797505106233,0.00047487915343456664,0.0059522083825702728,0.0047162372632903408,0.0011891672500667708,2.8821083064435682e-09,1.9999241298560788e-07,0.00088388572685566338,1.8798044315997248e-05,1.563922862167351e-11,1.2218665153488433e-05,9.707644183227247e-06,0.0012804861741085574,0.00024820984613402807,1.6803599191902405e-13,1.1882111438324348e-14,2.8157276460013567e-10,7.9076011101845391e-13,8.3232667421036756e-08,3.1726966860568217e-06,5.8393802621628964e-05,5.8438495036737363e-05,2.5807365232861743e-08,1.6154436825748803e-08,7.4751024967408958e-17,1.030390154774003e-06,9.0616123376900679e-10,2.8041164308127568e-10,4.3554189231376487e-10,1.1286505637138555e-08,2.0385553251342754e-11,4.6567485002302033e-10,1.3769067496947501e-05,1.5366053991216808e-13,4.6054617208350205e-14,1.0427830240903114e-09,1.276664862539557e-10,6.0194348246311662e-12,6.1014231710825785e-09,2.0320706783481633e-08,4.6408978255647029e-10,1.3941661928191247e-10,7.1090023227660189e-09,4.7210894039163314e-09,2.4328456660322175e-09,2.9934259272978237e-13,3.6249335439544415e-10,5.8074435902922253e-11,5.5749197260882414e-10,1.1359957098977807e-10,1.8485851320800819e-12,2.2806477182940662e-11,1.1226072181476134e-11,1.6429905656364497e-12,3.4867014371191781e-11,1.9043555144645816e-15,7.6628184964570833e-15,7.0059381024533564e-10,3.7380361417208194e-13,5.8267015781495959e-12,5.5181811217063357e-13,1.4231963061696152e-12,1.4363831861743074e-12,2.2538714715558666e-15,3.0118531631956395e-19,9.9667752178191474e-15
6.085547459112471e-09,0.1988255678942654,76.950000000000003,0.0,0.0,0.0,0.98461663838805169,9.4987372674574182,0.00049127952394443022,0.0061562188784689258,0.0048755742740295045,0.0012296891008671403,2.9808798420829531e-09,1.9989162878757177e-07,0.00091457214865641454,1.9442378350665069e-05,1.6172148185836261e-11,1.353016665772932e-05,1.0752715941999805e-05,0.0013249824717861398,0.00026568214206710233,1.737957032505682e-13,1.3068172321235152e-14,3.1290874045132187e-10,8.7599918991372256e-13,8.667640919120836e-08,3.2829330721335784e-06,6.2614424262538452e-05,6.266266725539634e-05,2.7672621000665891e-08,1.7322126529575711e-08,7.7348772140338827e-17,1.1027813851426596e-06,9.6982228237436559e-10,3.0019664140591653e-10,5.1658007210304063e-10,1.223122883125615e-08,2.2154124860947687e-11,5.5474929861200733e-10,1.4247683510255239e-05,1.6652184986296056e-13,4.9909362640495095e-14,1.0500866659936277e-09,1.296839512227945e-10,6.0193829753333003e-12,6.2934784734741417e-09,2.1055454842471114e-08,5.5279329311459679e-10,1.5301753082885174e-10,8.1285886652395884e-09,5.3366804564503618e-09,2.8467960679002643e-09,3.2038870582805829e-13,4.2584704629644964e-10,6.0521192905485696e-11,6.6149163448189315e-10,1.3586160988581218e-10,1.9265274481552285e-12,2.786666324843123e-11,1.4082220582013099e-11,2.0702361682379e-12,3.7428199231888253e-11,1.9845894012215845e-15,7.9417974629525062e-15,7.5533773353076401e-10,4.0301181447173191e-13,6.6095361087371476e-12,5.9493628062830113e-13,1.5345858285590797e-12,1.6308908304124954e-12,2.5471224333362188e-15,3.247582328939525e-19,1.1306361684120405e-14
6.291367246640889e-09,0.1988254812722489,76.950000000000003,0.0,0.0,0.0,0.98409582747921176,9.4986947995794857,0.00050766488006594981,0.0063599001668618272,0.0050345075326376897,0.0012701074673490893,3.0794911761393743e-09,1.9979084322197102e-07,0.00094524119748817597,2.0085667373058487e-05,1.6703706785070487e-11,1.4930748813420126e-05,1.1869185350212408e-05,0.0013694564110836454,0.00028373326591168318,1.7954607320215902e-13,1.433211636880597e-14,3.4645899903446526e-10,9.6706673417387139e-13,9.011964643098413e-08,3.3928918357729187e-06,6.6978949011444998e-05,6.7030921023050416e-05,2.9601462956083708e-08,1.8529626267553837e-08,7.9945214005284014e-17,1.177561592862757e-06,1.0355838542944523e-09,3.2063887744622013e-10,6.0903927876177648e-10,1.3215074307843022e-08,2.4007654348100155e-11,6.5690918341291653e-10,1.4726074390206717e-05,1.7991568458142653e-13,5.3923714348836444e-14,1.0573868344489702e-09,1.3170046431008673e-10,6.0193309911858701e-12,6.4855414524061778e-09,2.1790232886952852e-08,6.5451272870668927e-10,1.6737124392825382e-10,9.2516756806980646e-09,6.0057743022277158e-09,3.312622827641491e-09,3.4213011751495416e-13,4.9735969421334443e-10,6.2990504903762157e-11,7.803835955116069e-10,1.6142892791755753e-10,2.0051884849575342e-12,3.3793107406820166e-11,1.7526028911476742e-11,2.587321157093019e-12,4.0080115366736807e-11,2.0655629126206301e-15,8.2207877944473536e-15,8.1234282999338752e-10,4.3342630809542822e-13,7.4694193648902272e-12,6.3983523294259733e-13,1.6505826617781704e-12,1.8446827749910147e-12,2.8685497177988786e-15,3.4930617610732999e-19,1.2777841282171946e-14
6.497187034169308e-09,0.19882539500733526,76.950000000000003,0.0,0.0,0.0,0.98357502758471149,9.4986523449633076,0.00052403522766726618,0.0065632489752069662,0.0051930339007202784,0.0013104215556756461,3.1779407253449613e-09,1.9969005714489073e-07,0.0009758928742695269,2.0727901054466259e-05,1.7233893979298917e-11,1.6423120936675667e-05,1.3059265705511189e-05,0.0014139079944800635,0.00030236164721791036,1.8528700944529627e-13,1.5676352415745771e-14,3.8229473580590509e-10,1.0641424901702367e-12,9.3562139734281376e-08,3.5025707962921837e-06,7.148700464675122e-05,7.1542891594384233e-05,3.1593725812496899e-08,1.9776832560092273e-08,8.2540350706956083e-17,1.2547238553480372e-06,1.1034398357082238e-09,3.4173646455441065e-10,7.1404236259775752e-10,1.4237976022003475e-08,2.5946888221593064e-11,7.7353434455011915e-10,1.5204241177977904e-05,1.9384113841773562e-13,5.809740089488183e-14,1.0646835488358663e-09,1.337160301989382e-10,6.0192789003027977e-12,6.6776121852482272e-09,2.2525041211706119e-08,7.7061792305121555e-10,1.8248697792299521e-10,1.0484633131709749e-08,6.7307462735008822e-09,3.8346008716709966e-09,3.6456484753339026e-13,5.7772315164952606e-10,6.5482276589568676e-11,9.1569527786237641e-10,1.9064172298595162e-10,2.0845652060276828e-12,4.0691815290594098e-11,2.1651498933233177e-11,3.2089330507731969e-12,4.2822750577178564e-11,2.147272923317716e-15,8.499789601657217e-15,8.7162912005426845e-10,4.6505776305485337e-13,8.4114622298633372e-12,6.8653071775153768e-13,1.7712275784336208e-12,2.079045810946441e-12,3.2199983833644099e-15,3.7483777450220671e-19,1.4389965446175139e-14
6.703006821697726e-09,0.19882530909437826,76.950000000000003,0.0,0.0,0.0,0.98305424290510557,9.4986099017088801,0.00054039057268515881,0.0067662620554714914,0.0053511502725329604,0.0013506305803275671,3.2762269182602633e-09,1.9958927140873657e-07,0.0010065271800503285,2.1369069143336176e-05,1.7762699437834149e-11,1.8009970156179143e-05,1.4325155222815274e-05,0.0014583372245841367,0.00032156570772008555,1.9101842034120502e-13,1.71032728243706e-14,4.2048666796398619e-10,1.16740478505155e-12,9.7003696581884975e-08,3.6119677954936928e-06,7.6138215617075391e-05,7.6198211384987982e-05,3.364924281279261e-08,2.1063641006947279e-08,8.5134182397640689e-17,1.3342611963974557e-06,1.1733840656905824e-09,3.634874977636596e-10,8.3277644644245976e-10,1.5299860532917015e-08,2.7972521133053542e-11,9.0609627290629374e-10,1.5682184946934114e-05,2.0829720503485753e-13,6.2430120662641049e-14,1.0719768290178837e-09,1.3573065370748085e-10,6.0192267307120441e-12,6.8696907537503338e-09,2.3259880128388932e-08,9.0256932708414557e-10,1.9837335780870597e-10,1.1833968530815807e-08,7.5139682074900428e-09,4.417175537288443e-09,3.8769090139606711e-13,6.6765780350302787e-10,6.7996412292241625e-11,1.0690519699568793e-09,2.2385985437431404e-10,2.164654563361786e-12,4.8676611419993365e-11,2.6563574468644102e-11,3.9515074431729966e-12,4.565609270442489e-11,2.2297162960824321e-15,8.7788030017010232e-15,9.332165156285763e-10,4.9791678926818068e-13,9.4409860786915115e-12,7.3503839793282946e-13,1.8965611291982433e-12,2.3353197871173018e-12,3.6033895114344202e-15,4.0136160965411147e-19,1.6151846061187657e-14
6.9088266092261444e-09,0.1988252235282559,76.950000000000003,0.0,0.0,0.0,0.98253347762247767,9.4985674679298437,0.00055673092112471152,0.0069689361843097326,0.0055088535751460447,0.0013907337641447775,3.374348195361188e-09,1.9948848686218698e-07,0.0010371441160111465,2.2009161465842225e-05,1.8290112939923655e-11,1.9693961262771797e-05,1.5669036911797036e-05,0.001502744104142893,0.00034134386143677112,1.9674021494590625e-13,1.8615253351591875e-14,4.611050304527827e-10,1.2770305123148109e-12,1.004441619196368e-07,3.7210806977804151e-06,8.0932203058331899e-05,8.0996510000852647e-05,3.5767845736845998e-08,2.2389946291906652e-08,8.7726709237695837e-17,1.4161665857647794e-06,1.2454103358315408e-09,3.8589005424336759e-10,9.6649388903256864e-10,1.6400648042642523e-08,3.0085198397078886e-11,1.0561607625694673e-09,1.6159906802316507e-05,2.2328279155245973e-13,6.6921546097767501e-14,1.0792666953383471e-09,1.3774433978759998e-10,6.0191745103596066e-12,7.0617772440633942e-09,2.3994749965612058e-08,1.0519205943943362e-09,2.1503844343535459e-10,1.3306322608849644e-08,8.3578069685743638e-09,5.0649610835046788e-09,4.1150627030807793e-13,7.6791232861947436e-10,7.0532815973086733e-11,1.2421794146120322e-09,2.6146300053143161e-10,2.2454534972328376e-12,5.786929987795352e-11,3.2378951351041426e-11,4.8333604904204995e-12,4.858012963154945e-11,2.3128898816159449e-15,9.057828118129301e-15,9.9712481970510901e-10,5.3201393833491415e-13,1.0563530383935548e-11,7.8537385027148207e-13,2.0266236419507998e-12,2.6148995149068026e-12,4.0207229534594326e-15,4.2888621598956463e-19,1.8072968483523814e-14
7.114646396754563e-09,0.19882513830387094,76.950000000000003,0.0,0.0,0.0,0.98201273590020532,9.4985250417535845,0.00057305627905897163,0.0071712681632369255,0.0056661407686029773,0.001430730338366348,3.4723030091238483e-09,1.9938770435014502e-07,0.0010677436834626679,2.2648167926438164e-05,1.8816124375275544e-11,2.1477736563254207e-05,1.7093078457146101e-05,0.0015471286360479396,0.00036169451477112636,2.0245230301516489e-13,2.0214653018928709e-14,5.0421957205456122e-10,1.393195118113057e-12,1.0388341096490564e-07,3.8299073902676263e-06,8.586858481122493e-05,8.5937414268023722e-05,3.7949364909187022e-08,2.3755642187589438e-08,9.0317931395919641e-17,1.5004329389236614e-06,1.3195123900273936e-09,4.0894219370258281e-10,1.1165131862188619e-09,1.7540253245706452e-08,3.2285518374477055e-11,1.2253905316851736e-09,1.6637407880926273e-05,2.3879673011439334e-13,7.1571327174509726e-14,1.0865531686150215e-09,1.397570935236453e-10,6.019122267112969e-12,7.2538717467585931e-09,2.4729651069011359e-08,1.2203211330933038e-09,2.3248975710556693e-10,1.4908464818896408e-08,9.2646231125381055e-09,5.7827390819933616e-09,4.36008931149625e-13,8.7926344088444079e-10,7.3091391222294758e-11,1.4369063477888373e-09,3.0385078700890058e-10,2.3269589360910572e-12,6.8399809550187117e-11,3.9226913743368022e-11,5.8748258487721695e-12,5.1594849285589135e-11,2.3967905184498421e-15,9.3368650809518276e-15,1.0633737259235695e-09,5.6735970330952524e-13,1.1784860800385595e-11,8.3755256512563743e-13,2.1614552209110504e-12,2.9192367945824074e-12,4.4740802510447377e-15,4.574200806030335e-19,2.0163205381593975e-14
7.320466184282981e-09,0.1988250534161518,76.950000000000003,0.0,0.0,0.0,0.98149202188273221,9.4984826213213456,0.00058936665262861014,0.0073732548187988006,0.0058230088460733053,0.0014706195426690469,3.5700898241073989e-09,1.9928692471369238e-07,0.0010983258838451072,2.3286078508397947e-05,1.9340723744565543e-11,2.3363915738239286e-05,1.8599432101515517e-05,0.0015914908233402873,0.00038261606661145014,2.0815459500932064e-13,2.1903813985433678e-14,5.4989955156779263e-10,1.5160725882113249e-12,1.0732134347297479e-07,3.9384457828907378e-06,9.0946975439128118e-05,9.1020548262399475e-05,4.0193629206839384e-08,2.5160621560353463e-08,9.2907849049831986e-17,1.5870531169756039e-06,1.3956839243976346e-09,4.3264195875605101e-10,1.2842198143325503e-09,1.8718586041363789e-08,3.4574034733224946e-11,1.4155478126164371e-09,1.71146893508068e-05,2.5483778758627976e-13,7.6379094302225762e-14,1.0938362701355887e-09,1.4176892013113301e-10,6.0190700287644975e-12,7.4459743568466709e-09,2.5464583801317642e-08,1.4095186251296689e-09,2.5073430974380871e-10,1.6647288875709108e-08,1.0236769669112625e-08,6.5754567077859799e-09,4.6119684650338637e-13,1.0025156124015533e-09,7.5672041257633251e-11,1.6551669892030307e-09,3.5144288746306646e-10,2.4091677965210458e-12,8.0406324909674128e-11,4.7250194907643709e-11,7.0983957433855695e-12,5.4700239639653706e-11,2.4814150329032126e-15,9.6159140266643156e-15,1.1319828181527665e-09,6.0396451847557371e-13,1.3110977715354696e-11,8.9158994609311743e-13,2.3010957457765013e-12,3.2498425597217771e-12,4.9656277242579404e-15,4.8697164307424458e-19,2.2432831374296504e-14
7.5262859718114e-09,0.19882496886005172,76.950000000000003,0.0,0.0,0.0,0.98097133969534123,9.4984402047883094,0.00060566204804157189,0.0075748930027371795,0.0059794548340002408,0.0015104006252045262,3.6677071170349706e-09,1.9918614879004306e-07,0.0011288907187276057,2.3922883274343785e-05,1.9863901159926088e-11,2.5355095703940965e-05,2.0190234531077018e-05,0.0016358306692142264,0.00040410690843190625,2.138470020980086e-13,2.3685061423453012e-14,5.9821373406840173e-10,1.6458354355214031e-12,1.1075787894212572e-07,4.0466938085093829e-06,9.6166986246331009e-05,9.624553333966365e-05,4.2500466067323866e-08,2.6604776375305708e-08,9.5496462385901027e-17,1.6760199266626834e-06,1.4739185872940986e-09,4.5698737526339507e-10,1.4710670192025546e-09,1.9935552146111116e-08,3.695125859911623e-11,1.628496912036176e-09,1.7591752410923867e-05,2.7140467389490938e-13,8.1344460824827827e-14,1.1011160216538677e-09,1.4377982495543982e-10,6.0190178230347674e-12,7.6380851737969557e-09,2.6199548542424042e-08,1.6213615137584159e-09,2.6977862577829889e-10,1.8529808330561612e-08,1.127659102405142e-08,7.4482249450789376e-09,4.8706796471536204e-13,1.1385007815337102e-09,7.8274668924424067e-11,1.899003485623371e-09,4.0467910014526891e-10,2.492076983240069e-12,9.4035403218606408e-11,5.6605860821964618e-11,8.5288658995545275e-12,5.7896288715043315e-11,2.566760239081903e-15,9.8949750982741283e-15,1.2029715700720315e-09,6.418387591215471e-13,1.4548125254802833e-11,9.4750130968050591e-13,2.445584870865598e-12,3.6082891373385229e-12,5.4976197246076715e-15,5.1754929528686124e-19,2.4892538450256844e-14
7.732105759339818e-09,0.19882488463054998,76.950000000000003,0.0,0.0,0.0,0.98045069344393376,9.4983977903237111,0.00062194247157272814,0.0077761795921514783,0.0061354757922427727,0.0015500728426351251,3.7651533768725986e-09,1.9908537741249878e-07,0.0011594381898076315,2.4558572366761071e-05,2.038564684541716e-11,2.7453850477933873e-05,2.1867606763711706e-05,0.0016801481770203569,0.00042616542439342193,2.1952943616476187e-13,2.5560703397249425e-14,6.4923038725508781e-10,1.782654688194266e-12,1.1419295265590521e-07,4.154649423007754e-06,0.00010152822529664962,0.00010161198816534941,4.4869701496823805e-08,2.8087997701414298e-08,9.8083771599720129e-17,1.7673261204740952e-06,1.5542099793926717e-09,4.8197645264442324e-10,1.6785765515585521e-09,2.1191053617240057e-08,3.9417660600288975e-11,1.866206740497025e-09,1.8068598290843846e-05,2.8849604915637238e-13,8.6467025157191752e-14,1.1083924453856568e-09,1.4578981347048496e-10,6.0189656775756034e-12,7.8302043015556077e-09,2.693454568945153e-08,1.8578014587173128e-09,2.8962876678540606e-10,2.056315218253639e-08,1.2386421893675079e-08,8.4063167137546894e-09,5.136202199860414e-13,1.2880780468225031e-09,8.0899176696675787e-11,2.170568306039647e-09,4.6401940077236545e-10,2.5756833891332832e-12,1.094420784640999e-10,6.7466216145332235e-11,1.0193484253781867e-11,6.1182984583373863e-11,2.6528229389156387e-15,1.0174048445325271e-14,1.2763593447566968e-09,6.809927413188588e-13,1.6102800750883165e-11,1.0053018849754206e-12,2.5949620242690672e-12,3.9962126251611995e-12,6.072402054712014e-15,5.4916138124888666e-19,2.7553452177503716e-14
7.937925546868236e-09,0.19882480072265205,76.950000000000003,0.0,0.0,0.0,0.97993008721481223,9.4983553761109398,0.00063820792956352133,0.007977111489656092,0.0062910688142122891,0.0015896354601682636,3.8624271049061867e-09,1.9898461141040429e-07,0.0011899682989103605,2.5193136008500531e-05,2.0905951137478614e-11,2.9662731048959573e-05,2.3633654039888812e-05,0.0017244433502677779,0.00044878999144475052,2.2520180981150054e-13,2.7533030744545767e-14,7.0301727788042413e-10,1.9266998782627148e-12,1.1762651255698015e-07,4.262310605391115e-06,0.00010703029743240234,0.0001071195287450333,4.7301160078514243e-08,2.9610175716722912e-08,1.0066977689613583e-16,1.8609643968426314e-06,1.6365516538641809e-09,5.0760718417163915e-10,1.9083393487972044e-09,2.2484989291247216e-08,4.1973672807610965e-11,2.130753310719851e-09,1.8545228250410095e-05,3.0611052964487435e-13,9.174637257410194e-14,1.1156655640039351e-09,1.4779889127739803e-10,6.0189136199726397e-12,8.0223318485630563e-09,2.7669575656812554e-08,2.120895758337906e-09,3.1029035392011462e-10,2.2754560527559611e-08,1.3568586388176324e-08,9.4551649194791461e-09,5.4085153249081771e-13,1.4521333473060523e-09,8.3545466679328739e-11,2.4721265874364392e-09,5.2994397223379601e-10,2.6599838953245534e-12,1.2678995218651874e-10,8.0019732324545049e-11,1.2122103411409066e-11,6.4560315368709957e-11,2.7395999222316344e-15,1.0453134223922743e-14,1.3521653942680797e-09,7.2143672170225408e-13,1.7781764680439217e-11,1.065006813322334e-12,2.7492664070103573e-12,4.4153153885288261e-12,6.6924155580983964e-15,5.8181619691498937e-19,3.0427148719918071e-14
8.143745334396655e-09,0.19882471713138933,76.950000000000003,0.0,0.0,0.0,0.97940952507446721,9.4983129603476222,0.00065445842842160973,0.008177685623533628,0.0064462310270035914,0.001629087751589432,3.9595268148164534e-09,1.9888385160910445e-07,0.0012204810479880595,2.5826564503267152e-05,2.1424804485364063e-11,3.198426525079399e-05,2.549046571624546e-05,0.0017687161926255807,0.00047197897942368496,2.3086403636290196e-13,2.9604316961003305e-14,7.5964166826817576e-10,2.0781390308108183e-12,1.2105851680941528e-07,4.3696753578784885e-06,0.00011267280429374676,0.00011276776845465484,4.9794664981052203e-08,3.1171199713666083e-08,1.0325447848933506e-16,1.9569274004188456e-06,1.7209371166136717e-09,5.338775472432967e-10,2.1620161641363665e-09,2.3817255149136908e-08,4.4619690575623297e-11,2.4243222042639325e-09,1.9021643579417375e-05,3.2424669276611932e-13,9.7182076700849866e-14,1.1229354006340449e-09,1.4980706410317642e-10,6.018861677747702e-12,8.2144679277708588e-09,2.8404638876272322e-08,2.412809738270849e-09,3.3176858918811965e-10,2.5111380246090293e-08,1.4825397156325565e-08,1.0600360433331644e-08,5.6875980852608982e-13,1.6315791303121001e-09,8.6213440611451677e-11,2.8060584305772591e-09,6.0295321214050603e-10,2.744975371277722e-12,1.4625127158810743e-10,9.4471997195712077e-11,1.4347336743104364e-11,6.8028269249705315e-11,2.8270879668594113e-15,1.0732232596755992e-14,1.4304088592488442e-09,7.6318089725308243e-13,1.9592051077264348e-11,1.1266311480026313e-12,2.9085369922169541e-12,4.8673686776403061e-12,7.3601998801490521e-15,6.1552199001113369e-19,3.3525672665283629e-14
8.349565121925073e-09,0.19882463385181962,76.950000000000003,0.0,0.0,0.0,0.97888901106936754,9.4982705412457147,0.00067069397462050419,0.0083778989478840125,0.0066009595915204663,0.0016684289992937779,4.0564510327518763e-09,1.9878309882990155e-07,0.0012509764391194604,2.6458848236096173e-05,2.1942197451556257e-11,3.4420957640144151e-05,2.7440115161849659e-05,0.0018129667079238585,0.00049573075115840566,2.3651602987065595e-13,3.1776818087615578e-14,8.1917031291630033e-10,2.2371386536361276e-12,1.2448893183811428e-07,4.4767417059915307e-06,0.00011845534433836649,0.00011855631807095501,5.2350037967223512e-08,3.2770958104482509e-08,1.0583787660290407e-16,2.055207722406138e-06,1.8073598265733283e-09,5.6078550364158499e-10,2.4413381449700925e-09,2.5187744625089571e-08,4.7356074290673775e-11,2.7492110065774865e-09,1.9497845597284579e-05,3.42903081259573e-13,1.0277370077271666e-13,1.1302019788491705e-09,1.5181433779933402e-10,6.018809878361037e-12,8.406612656658111e-09,2.9139735797007889e-08,2.7358191068648239e-09,3.5406827563783671e-10,2.76410607300154e-08,1.6159154601893339e-08,1.1847650008882648e-08,5.9734294067614609e-13,1.8273540081549271e-09,8.8902999870172398e-11,3.1748611457352382e-09,6.8356771962426543e-10,2.8306546749213521e-12,1.6800699549688791e-10,1.1104668509018167e-10,1.6904717954759596e-11,7.1586834461750354e-11,2.9152838387596882e-15,1.1011343733121453e-14,1.5111087685248122e-09,8.0623540508601257e-13,2.1540978415500205e-11,1.1901898539197473e-12,3.0728125243047744e-12,5.3542153645210821e-12,8.0783973992423119e-15,6.5028695986197561e-19,3.6861555660456613e-14
8.555384909453491e-09,0.1988245508790279,76.950000000000003,0.0,0.0,0.0,0.97836854922575556,9.4982281170316121,0.00068691457469920701,0.0085777484427694735,0.0067552517025957545,0.0017076584943163048,4.1531982973996622e-09,1.9868235389001356e-07,0.0012814544745091275,2.7089977673816004e-05,2.2458120712164253e-11,3.697528937855205e-05,2.948465965713514e-05,0.001857194900154359,0.00052004366256894511,2.4215770511760276e-13,3.4052772601005687e-14,8.8166945518527839e-10,2.4038637273770036e-12,1.279177307108873e-07,4.5835076986396251e-06,0.00012437751286149912,0.00012448478580202765,5.4967099402742091e-08,3.4409338426723852e-08,1.084199714698667e-16,2.155797900944721e-06,1.8958131960384477e-09,5.8832899977920747e-10,2.7481073620034792e-09,2.6596348870274212e-08,5.0183151031982652e-11,3.1078317103624341e-09,1.9973835652725657e-05,3.6207820678998948e-13,1.0852079871140824e-13,1.1374653226658168e-09,1.5382071834054042e-10,6.0187582492133176e-12,8.5987661572472723e-09,2.9874866885664814e-08,3.0923122771681152e-09,3.771938365400509e-10,3.0351149649331212e-08,1.7572146163859318e-08,1.320293414318999e-08,6.2659880799730564e-13,2.0404224049028978e-09,9.1614045475189887e-11,3.5811514482189617e-09,7.7232826263775589e-10,2.9170186527920711e-12,1.9224684873222327e-10,1.2998654652372536e-10,1.983286397689438e-11,7.5235999299126463e-11,3.0041842921723339e-15,1.1290467808944257e-14,1.5942840387139691e-09,8.5061032223958746e-13,2.3636160962036429e-11,1.255697807289973e-12,3.2421315181771915e-12,5.8777727991997168e-12,8.8497573273160405e-15,6.8611925722135617e-19,4.0447835850003064e-14
8.76120469698191e-09,0.19882446820812605,76.950000000000003,0.0,0.0,0.0,0.97784814354944694,9.4981856859461953,0.00070312023526184354,0.0087772311143554382,0.0069091045891059941,0.0017467755363606832,4.249767160054704e-09,1.9858161760253317e-07,0.0013119151564868179,2.7719943365498277e-05,2.2972565057302336e-11,3.9649718118309574e-05,3.1626140295513906e-05,0.0019014007734708383,0.00054491606276875818,2.4778897762175558e-13,3.6434401306633426e-14,9.4720482407198016e-10,2.5784776960879648e-12,1.3134489182039928e-07,4.6899714082012275e-06,0.0001304389020163003,0.00013055277731797944,5.7645668265199556e-08,3.6086227348857612e-08,1.1100076333270495e-16,2.258690421538582e-06,1.986290591041289e-09,6.1650596693592636e-10,3.0841972902175037e-09,2.8042956977518953e-08,5.3101216149752307e-11,3.5027130869973829e-09,2.0449615123418934e-05,3.8177055300599925e-13,1.1442291604176077e-13,1.1447254565390332e-09,1.5582621182324906e-10,6.0187068176474239e-12,8.7909285561192476e-09,3.0610032626411792e-08,3.4847926553179404e-09,4.0114933360345995e-10,3.3249288759355628e-08,1.9066645655149393e-08,1.4672264885990819e-08,6.565252762176007e-13,2.2717741939867923e-09,9.4346478093796477e-11,4.0276676032636044e-09,8.6979572668689684e-10,3.0040641401942335e-12,2.1916936531453614e-10,1.515544167423634e-10,2.3173641052345522e-11,7.8975752117166966e-11,3.0937860697810537e-15,1.1569605006799123e-14,1.6799534738430837e-09,8.9631566547084278e-13,2.5885520598114315e-11,1.3231697953392601e-12,3.4165322584395354e-12,6.4400357851754287e-12,9.6771399799258882e-15,7.2302698410606798e-19,4.4298078118662083e-14
8.967024484510328e-09,0.198824385834253,76.950000000000003,0.0,0.0,0.0,0.97732779802563241,9.4981432462449611,0.00071931096297729092,0.0089763439950472732,0.0070625155140805872,0.0017857794338266789,4.3461561846865946e-09,1.9848089077638795e-07,0.0013423584875068379,2.8348735942894896e-05,2.3485521391450698e-11,4.2446677892393911e-05,3.386658188767577e-05,0.0019455843321891267,0.00057034629416638169,2.5340976364020824e-13,3.8923907234922768e-14,1.0158416310693873e-09,2.7611424582491115e-12,1.3477039783904775e-07,4.7961309306014128e-06,0.00013663910083453823,0.00013675989578169407,6.038556215316302e-08,3.7801510675962804e-08,1.1358025244336291e-16,2.3638777175210806e-06,2.0787853317589703e-09,6.4531432148621756e-10,3.4515532425803855e-09,2.9527456171034243e-08,5.6110534763940482e-11,3.9365030257217101e-09,2.0925185415674798e-05,4.0197857812287097e-13,1.2047959066583389e-13,1.1519824053574924e-09,1.5783082446431661e-10,6.018655610949956e-12,8.9830999844278176e-09,3.1345233520993017e-08,3.9158808950384468e-09,4.2593848426840631e-10,3.6343209749244642e-08,2.0644912655514036e-08,1.6261843600682874e-08,6.8712019795072417e-13,2.5224243272949471e-09,9.7100198046355503e-11,4.5172715198104658e-09,9.7655104582633079e-10,3.0917879613741532e-12,2.4898192092997732e-10,1.7603424244059565e-10,2.6972333908115412e-11,8.2806081334423954e-11,3.1840859028930065e-15,1.1848755515930416e-14,1.7681357649722534e-09,9.433613910541658e-13,2.8297299110488217e-11,1.3926205160062846e-12,3.5960527986297525e-12,7.043079674293333e-12,1.0563521215925822e-14,7.6101819363304506e-19,4.8426395138252216e-14
