Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281)
1e-11,0.26305727343671115,76.950000000000003,0.0,0.0,0.0,0.9999933109434308,9.4999999422577925,3.3369171455584837e-07,2.8772090665976015e-06,2.8352946171110342e-06,4.9811782002280814e-08,1.3862008399708591e-12,3.6342521186664137e-08,2.4130342708496917e-07,7.9191083789067069e-09,8.3708674797420821e-16,1.1509476721439243e-15,3.585687425217828e-12,3.0416219852990987e-07,9.8256439358671948e-11,8.8132684193542343e-17,2.0900709246020862e-19,7.9031013293367948e-19,2.731018510756769e-23,4.7766011829443564e-14,2.1739729486197906e-11,2.9665436425646875e-13,2.9683183443353475e-13,1.1570699705168649e-16,6.1762471910503859e-17,1.5024375806518545e-21,1.6336952758263604e-12,1.3075361914171255e-15,3.8140284994603671e-16,1.2004107707563076e-29,4.0557254469186906e-17,4.3684691750163713e-19,1.1383492434747089e-29,3.1875822802133407e-09,4.578535139724792e-22,1.2982011280858145e-22,3.0762294284994657e-12,8.9841634193559895e-13,5.032307623894271e-13,3.0799943717335629e-12,4.1840038174420852e-14,1.1383476029075946e-29,1.2960224702981008e-20,3.0957414265169825e-22,2.8207353758286243e-22,2.152012483950005e-25,1.3421040648743974e-19,2.8016149437620765e-28,9.7326234547612426e-17,2.547433420916058e-26,1.284540216653188e-29,1.2191996830375152e-18,4.82197783988479e-33,7.99784707842736e-34,2.753092969293357e-36,3.0227930248608152e-20,2.1119865029448675e-21,1.2220845961212027e-22,9.9611485140793374e-19,5.1536277139591529e-22,4.0933126663748519e-20,7.160463195396622e-22,3.2792459957476169e-22,4.8081360494375103e-22,7.2276555357000439e-23,1.2565905857543613e-28,9.577523304615342e-25,2.2634836437936287e-21,1.5966661427267239e-22,7.0810373558624353e-22,7.0372396638062673e-18,1.9544890162143509e-23,9.9293533045457353e-12,4.4594766288456565e-16,1.7625112730409082e-19,4.4594756062585761e-16,2.1947848553458092e-24,1.1634755159177158e-29
1.029545275833478e-11,0.26305727343671115,76.950000000000003,0.0,0.0,0.0,0.99999311333371221,9.4999999390746783,3.4355063377491688e-07,2.9621803481300721e-06,2.917621886417673e-06,5.2724419518603122e-08,1.4271394104260203e-12,3.6342515546608358e-08,2.4889540523306447e-07,8.1890306234773011e-09,8.8603392555437477e-16,1.2630890446601177e-15,3.8006660875608127e-12,3.1373186523747604e-07,1.0414633601680483e-10,9.1136687622462464e-17,2.1618911232075535e-19,8.6219784261238396e-19,3.0029338184315374e-23,5.0803170605959932e-14,2.3026338844309461e-11,3.2355267902524746e-13,3.2374688362684066e-13,1.2638343160933232e-16,6.7820395458941366e-17,1.5522500109886189e-21,1.692528711689685e-12,1.3554090793865171e-15,3.9634682256621916e-16,1.470355660510775e-29,4.3502273843136057e-17,4.6314444362191022e-19,1.3943405433791972e-29,3.2878745892857665e-09,4.9112307668206185e-22,1.3924870497190256e-22,3.1782790759040821e-12,9.2697634423817032e-13,5.0325127464081583e-13,3.1823019749364951e-12,4.4660322461754923e-14,1.3943384742880667e-29,1.4137506222207542e-20,3.4947213953949076e-22,3.1922088297354625e-22,2.5070740250934234e-25,1.4106806893862953e-19,3.3599734760769666e-28,1.0310328986518771e-16,2.9588452001916006e-26,1.540732862414603e-29,1.3189198045632836e-18,5.9553042693831259e-33,9.8118930471173505e-34,3.425591263651064e-36,3.3318597507160369e-20,2.2385799159573995e-21,1.3271142851219008e-22,1.086526156180147e-18,5.6360351997168488e-22,4.3389673780343391e-20,7.8320720184333114e-22,3.6676954689502544e-22,5.2430993851084831e-22,7.6242174422245298e-23,1.4054404521099892e-28,1.0330262723199189e-24,2.4709532707276238e-21,1.7744816591996807e-22,7.7452488607064104e-22,7.2591631242853933e-18,2.1896921974762305e-23,1.0442313975252972e-11,4.4984359026023355e-16,1.9228113378617149e-19,4.4984348404548658e-16,2.4583011803401058e-24,1.268728737612149e-29
1.0709613285515175e-11,0.2630572734228939,76.950000000000003,0.0,0.0,0.0,0.99999283632770308,9.4999999344805364,3.5737068577157203e-07,3.0812914974370152e-06,3.0328946420817413e-06,5.6939349243257427e-08,1.484526330862096e-12,3.634250703796067e-08,2.5953770542556708e-07,8.5674470794181335e-09,9.568662744272207e-16,1.4328732934127962e-15,4.1125573238180902e-12,3.2714645440406845e-07,1.1269124211452583e-10,9.5348138720482638e-17,2.2626400983678508e-19,9.7009583429185203e-19,3.4152675096358228e-23,5.5218502677055922e-14,2.4890478930914182e-11,3.6390751066673844e-13,3.641268925877238e-13,1.4241951194055108e-16,7.6961534640484881e-17,1.622076199103422e-21,1.7757670001749468e-12,1.4231430791113574e-15,4.1749436549214923e-16,1.9351942012857887e-29,4.7821870320628345e-17,5.0136830250436336e-19,1.8351524957916204e-29,3.4284629051096982e-09,5.3992248322430496e-22,1.5307817032143967e-22,3.3211686099110875e-12,9.6683316265638968e-13,5.032798337365591e-13,3.3255677062841903e-12,4.8768230394616031e-14,1.8351496625974362e-29,1.5905486831574391e-20,4.1190541151762942e-22,3.7747968396852162e-22,3.0832616202337105e-25,1.5085449227480569e-19,4.2976936985345598e-28,1.1147693617350704e-16,3.6245793176743611e-26,1.9710612701739817e-29,1.4666404307709072e-18,7.9261940648311345e-33,1.2944834229421459e-33,4.606690009028844e-36,3.7997368657442396e-20,2.4221315012368529e-21,1.4832993240397052e-22,1.2221935701809346e-18,6.3614214828506973e-22,4.6953619568648822e-20,8.8421008419555384e-22,4.2674304358615157e-22,5.8954419953568314e-22,8.1920247354476468e-23,1.6352524478681166e-28,1.1448428685118767e-24,2.7824756017547432e-21,2.0454394550135847e-22,8.74404246261337e-22,7.5702514975163919e-18,2.5524235868478952e-23,1.1182271634179822e-11,4.5530465458603545e-16,2.1646223600869363e-19,4.5530454277269885e-16,2.8664582283192714e-24,1.4265838454009558e-29
1.112377381269557e-11,0.2630572734086155,76.950000000000003,0.0,0.0,0.0,0.99999255932151898,9.4999999297330362,3.7119072710707287e-07,3.2004025283547346e-06,3.1480139546153434e-06,6.1307570041561482e-08,1.5419131941855268e-12,3.6342498055901139e-08,2.7018000265365173e-07,8.9459025242323155e-09,1.0302747129273453e-15,1.6180510893407157e-15,4.43674981799808e-12,3.4056104013762362e-07,1.2157296974844041e-10,9.9560023738058722e-17,2.3634706101702912e-19,1.0866086203901365e-18,3.8657541953243145e-23,5.9818102522869357e-14,2.6825151923101189e-11,4.0746237950704126e-13,4.0770901881926686e-13,1.5974887108526066e-16,8.6889458667566012e-17,1.6919023741215379e-21,1.8599001302560517e-12,1.4916085198646236e-15,4.3887454728148503e-16,2.5204457353922907e-29,5.2367008444037115e-17,5.41190805713709e-19,2.3901552086636614e-29,3.569051574408452e-09,5.9127145934974629e-22,1.6762984827094007e-22,3.4638693733917572e-12,1.0064830770496846e-12,5.0330822627106004e-13,3.4686617191555922e-12,5.3056215006152834e-14,2.3901513753622341e-29,1.7816096181119925e-20,4.8256324269678756e-22,4.4357235914683687e-22,3.762334671193441e-25,1.6083709402270319e-19,5.4459424339402336e-28,1.2017162959832338e-16,4.4067837746414178e-26,2.4981057231131466e-29,1.6237592063395465e-18,1.0435109406640344e-32,1.6903372614604112e-33,6.1272323256894055e-36,4.3096731617094667e-20,2.6127866206112446e-21,1.6501799675900287e-22,1.3686525936009566e-18,7.1462724960780391e-22,5.065806373343604e-20,9.9350976354876062e-22,4.9357399804278549e-22,6.5992309477041936e-22,8.7733708836656229e-23,1.8913411079247279e-28,1.2642245251279788e-24,3.1190145713866713e-21,2.3428065814087359e-22,9.8247265713030056e-22,7.8813397909741843e-18,2.9560284120980513e-23,1.1946616217448793e-11,4.607655780464897e-16,2.4273689405155783e-19,4.6076546057258909e-16,3.3230605238977738e-24,1.5968880984866976e-29
1.1537934339875965e-11,0.26305727339387863,76.950000000000003,0.0,0.0,0.0,0.99999228231515991,9.4999999248331211,3.8501075778142222e-07,3.3195134513097607e-06,3.2629807513242193e-06,6.5828154712913236e-08,1.5993000054179069e-12,3.6342488796772896e-08,2.8082229683272107e-07,9.3243865305738184e-09,1.1062436592482149e-15,1.819410356826004e-15,4.7732441649568912e-12,3.5397562233155733e-07,1.3079151841548636e-10,1.0377222662595633e-16,2.4643799248778625e-19,1.2120624450203243e-18,4.3563839045037312e-23,6.4601924062770702e-14,2.8830140901988419e-11,4.5433592877168326e-13,4.546119862088362e-13,1.7842027855795405e-16,9.7636059550532906e-17,1.7617285335042175e-21,1.9449280984943455e-12,1.5608053986552906e-15,4.6048733139463962e-16,3.2509749736195512e-29,5.7140138823207095e-17,5.8262364336763992e-19,3.0829290186297243e-29,3.7096405947480208e-09,6.4519771189805249e-22,1.8291158635103529e-22,3.6063815905503957e-12,1.0459271729288861e-12,5.0333649505594537e-13,3.611584249173743e-12,5.7524001866565657e-14,3.0829238894229694e-29,1.987518129604071e-20,5.6217740515514536e-22,5.1820957117469835e-22,4.5578424854076382e-25,1.7100949580370791e-19,6.8414649062179407e-28,1.2918682021633735e-16,5.3205022762086999e-26,3.1387730173804625e-29,1.7904178592845743e-18,1.3600373801861115e-32,2.1862895272667559e-33,8.0670128943424361e-36,4.8634714370656011e-20,2.8105330599229013e-21,1.8280207078820887e-22,1.5263086194469669e-18,7.9928905677720357e-22,5.4502955533936847e-20,1.1114281534128194e-21,5.6772854256220702e-22,7.3563353075078605e-22,9.3678840489681151e-23,2.1754925471403735e-28,1.3914057322425437e-24,3.4815190957622145e-21,2.667768406282755e-22,1.0990442737156668e-21,8.192428002082605e-18,3.403121023074177e-23,1.2735339604353071e-11,4.6622640800850382e-16,2.7121458664716661e-19,4.6622628481205316e-16,3.831762478349186e-24,1.7800937813490431e-29
1.195209486705636e-11,0.2630572733786861,76.950000000000003,0.0,0.0,0.0,0.99999200530862586,9.49999991978172,3.9883077779462299e-07,3.4386242739773344e-06,3.3777959539064008e-06,7.0500181663755582e-08,1.6566867682551633e-12,3.6342479428371209e-08,2.9146458789047833e-07,9.7028914223818888e-09,1.1847576258108997e-15,2.0377520525753812e-15,5.1220409682636055e-12,3.6739020089478951e-07,1.4034688763771588e-10,1.0798466195486564e-16,2.5653660310186802e-19,1.3467830571422283e-18,4.8891800807159382e-23,6.9569921227327557e-14,3.0905229906206881e-11,5.0464643705278866e-13,5.0495415376217329e-13,1.9848235390219362e-16,1.0923313104995166e-16,1.8315546751391003e-21,2.0308509015692211e-12,1.6307337126168462e-15,4.8233269406025505e-16,4.1555730653737965e-29,6.2143711554883087e-17,6.2567845360702051e-19,3.9407779992622663e-29,3.8502299638628897e-09,7.0172894188420752e-22,1.989312304473398e-22,3.7487054908791115e-12,1.0851665317387585e-12,5.0336467046604803e-13,3.7543355371780989e-12,6.2171316945394857e-14,3.940771206471244e-29,2.2088630682529649e-20,6.5151649188452457e-22,6.0213836161936287e-22,5.4845391040282855e-25,1.8136590966815697e-19,8.5257365603581319e-28,1.3852196774228977e-16,6.3820926714170804e-26,3.912151741573952e-29,1.9667492091451737e-18,1.7560570893450263e-32,2.8027823313775147e-33,1.0520773663889134e-35,5.4629317423375253e-20,3.0153588210157904e-21,2.0170838564101933e-22,1.6955663405912092e-18,8.903573999092504e-22,5.8488241991557491e-20,1.2382866036919719e-21,6.4968328802390643e-22,8.1686148511030717e-22,9.9752266676924272e-23,2.4895330310376459e-28,1.5266205545027796e-24,3.8709364644479095e-21,3.0215006253872323e-22,1.2244322844570733e-21,8.5035161286384671e-18,3.8963670484963659e-23,1.3548433724137004e-11,4.7168717764173256e-16,3.0200732086666931e-19,4.7168704866073301e-16,4.3963481623715762e-24,1.9766509306712123e-29
1.2366255394236755e-11,0.2630572733630409,76.950000000000003,0.0,0.0,0.0,0.99999172830191685,9.4999999145797496,4.1265078714667802e-07,3.5577350019952667e-06,3.4924604784861207e-06,7.5322734873669506e-08,1.714073485411524e-12,3.6342470025763347e-08,3.0210687579457809e-07,1.0081411561009429e-08,1.2658012186942583e-15,2.2738900337943684e-15,5.4831408399033039e-12,3.8080477578659945e-07,1.502390769557784e-10,1.1219726697049837e-16,2.6664274519940234e-19,1.4910957115747444e-18,5.46619924439796e-23,7.4722047957592863e-14,3.3050203926708366e-11,5.5851181991780924e-13,5.5885351721320737e-13,2.1998356735254555e-16,1.2171236909655471e-16,1.901380798050529e-21,2.1176685364219435e-12,1.7013934591743107e-15,5.0441062039876912e-16,5.2674005257307644e-29,6.7380176307256464e-17,6.703668228691848e-19,4.9951500444237238e-29,3.9908196800212833e-09,7.6089284546146991e-22,2.1569662507175574e-22,3.8908413104300229e-12,1.1242022312785477e-12,5.0339276838945823e-13,3.8969158304966191e-12,6.6997886607863833e-14,4.995141134531457e-29,2.4462374128346782e-20,7.5138651729866434e-22,6.9614274939506381e-22,6.5584437545287096e-25,1.9190108346488675e-19,1.0545373742355182e-27,1.4817654100150436e-16,7.609291993889296e-26,4.8397025586055241e-29,2.1528776757496117e-18,2.2477108346129569e-32,3.5635168692746581e-33,1.3600353862725452e-35,6.1098513842833801e-20,3.2272521098992939e-21,2.2176295915768464e-22,1.8768297619953473e-18,9.8806171363737729e-22,6.2613868186866194e-20,1.37440591083635e-21,7.3992495252652182e-22,9.0379200768927027e-22,1.0595092280502625e-22,2.8353275528524722e-28,1.6701026408112237e-24,4.288212367560909e-21,3.4051693414877693e-22,1.3589489154638514e-21,8.8146041696498537e-18,4.4384824255529198e-23,1.4385890555619696e-11,4.7714790438619103e-16,3.3522962814055444e-19,4.7714776955863043e-16,5.0207308933422282e-24,2.1870073380233778e-29
1.278041592141715e-11,0.26305727334694556,76.950000000000003,0.0,0.0,0.0,0.99999145129503286,9.49999990922813,4.2647078583759003e-07,3.6768456394889516e-06,3.6069752356475232e-06,8.0294903861673089e-08,1.7714601588724948e-12,3.6342460588294905e-08,3.1274916054530013e-07,1.045994282022098e-08,1.349359137068588e-15,2.5286509276561862e-15,5.8565444000422695e-12,3.9421934700739005e-07,1.604680859241278e-10,1.1640999575067403e-16,2.7675631082627014e-19,1.6453251699993442e-18,6.089530658554018e-23,8.0058258205289842e-14,3.5264848901603749e-11,6.1604963150948276e-13,6.1642771062509419e-13,2.4297224049290482e-16,1.351053722129003e-16,1.9712069022009463e-21,2.2053810002040307e-12,1.7727846359876031e-15,5.2672110164956032e-16,6.6244615398893971e-29,7.2851982381073207e-17,7.1670028609873761e-19,6.2820867140543616e-29,4.131409741928335e-09,8.2271711461732005e-22,2.3321561355856143e-22,4.032789290357179e-12,1.163035345285824e-12,5.0342079335815271e-13,4.0393253814881548e-12,7.2003437617234903e-14,6.2820751316708953e-29,2.7002382504635877e-20,8.6263151161666106e-22,8.0104432296216852e-22,7.7969022756696897e-25,2.0261025131360708e-19,1.2952564472551403e-27,1.5815001743405514e-16,9.0212825552211854e-26,5.9454578980064999e-29,2.3489197587685074e-18,2.8537002012747281e-32,4.495838729526866e-33,1.7437065130553837e-35,6.8060249299488988e-20,3.4462013256235706e-21,2.4299159978001091e-22,2.0705022122704553e-18,1.0926310439562955e-21,6.6879777528819099e-20,1.5201063274394094e-21,8.3895000247550154e-22,9.9660922206590477e-22,1.122720265912639e-22,3.2147784582927274e-28,1.8220852333698457e-24,4.7342909214301907e-21,3.8199311495576924e-22,1.5029054347599224e-21,9.125692125114019e-18,5.0322324481891841e-23,1.5247702126684088e-11,4.8260859339359079e-16,3.7099856032035225e-19,4.8260845265744436e-16,5.7089528214704432e-24,2.4116085535677581e-29
1.3194576448597545e-11,0.2630572733304027,76.950000000000003,0.0,0.0,0.0,0.99999117428797391,9.4999999037277671,4.4029077386736203e-07,3.7959561894777985e-06,3.7213411304681616e-06,8.5415783652723572e-08,1.8288467900906897e-12,3.6342451111721174e-08,3.2339144214447124e-07,1.083848217975302e-08,1.4354161726326833e-15,2.8028740020384183e-15,6.2422522768323598e-12,4.0763391455951372e-07,1.7103391410731156e-10,1.2062281468192395e-16,2.868772210649648e-19,1.8097957019568235e-18,6.7612959976766403e-23,8.5578505933606037e-14,3.7548951711031282e-11,6.7737706613716789e-13,6.7779400798262488e-13,2.6749654691127019e-16,1.4944364193328588e-16,2.0410329876303003e-21,2.2939882900933189e-12,1.8449072407434769e-15,5.4926413250359121e-16,8.2701103618378595e-29,7.8561578768951237e-17,7.646903268959338e-19,7.8427035226920898e-29,4.2720001483155023e-09,8.872294378489672e-22,2.5149603825474864e-22,4.1745496728083079e-12,1.2016669422084356e-12,5.0344874703404721e-13,4.1815644434352317e-12,7.7187697142739435e-14,7.8426885922209458e-29,2.9714667568948941e-20,9.8613410924705429e-22,9.177028264075626e-22,9.2186494936779518e-25,2.1348908859653976e-19,1.5805519436661831e-27,1.6844188262772066e-16,1.0638759069123514e-25,7.2562311251934616e-29,2.5549844901908626e-18,3.59558896732651e-32,5.6311540259500077e-33,2.2184306054680562e-35,7.5532442106246295e-20,3.6721950498019971e-21,2.6541991004770344e-22,2.2769863546232793e-18,1.2042940547010631e-21,7.1285911999214513e-20,1.6757075713236863e-21,9.4726430552676271e-22,1.0954963274589295e-21,1.1871305195711616e-22,3.6298241157253328e-28,1.9828011761427303e-24,5.2101146929059001e-21,4.2669332241747324e-22,1.6566121565058029e-21,9.4367799950751994e-18,5.6804308308059688e-23,1.6133860513672073e-11,4.8806924649974597e-16,4.0943368578058289e-19,4.8806909979297502e-16,6.4651845157860014e-24,2.6508978906623748e-29
1.360873697577794e-11,0.2630572733134154,76.950000000000003,0.0,0.0,0.0,0.99999089728073998,9.4999998980795617,4.5411075123599688e-07,3.9150666541807081e-06,3.8355590625523029e-06,9.0684474744420523e-08,1.8862333801330193e-12,3.6342441616898616e-08,3.3403372058310312e-07,1.1217027419844206e-08,1.5239572090542772e-15,3.0974110375130326e-15,6.6402651062488288e-12,4.2104847843169115e-07,1.819365610771823e-10,1.2483569905982148e-16,2.9700541801593739e-19,1.9848310858378305e-18,7.4836490198833464e-23,9.1282745117507289e-14,3.9902300172054797e-11,7.4261095985959511e-13,7.4306932477604963e-13,2.9360451285098621e-16,1.6475858322468537e-16,2.1108590540899199e-21,2.3834904032180402e-12,1.9177612710702425e-15,5.7203970932365913e-16,1.0253590745998766e-28,8.4511414194774566e-17,8.1434837771010867e-19,9.7237015615436477e-29,4.4125908977772299e-09,9.544575006119826e-22,2.7054574064643142e-22,4.3161226988316602e-12,1.2400980845935289e-12,5.0347663264407142e-13,4.3236332684514822e-12,8.2550392763253626e-14,9.7236824663142514e-29,3.2605281768990961e-20,1.1228161312270466e-21,1.0470167394619303e-21,1.0843872539893037e-24,2.2453367106708837e-19,1.916894348824405e-27,1.7905162987804654e-16,1.2483996796571908e-25,8.8018353330850571e-29,2.7711738612049792e-18,4.4981285025633811e-32,7.005377756933467e-33,2.8020432064283942e-35,8.3532983258676567e-20,3.9052220367427352e-21,2.8907328966691026e-22,2.4966841972224856e-18,1.3232790336814938e-21,7.5832212374539341e-20,1.8415288341430902e-21,1.0653827949943269e-21,1.2006356009660234e-21,1.2527170530705045e-22,4.0824376302897636e-28,2.1524829227770296e-24,5.716624722390283e-21,4.7473134094119795e-22,1.8203784451978331e-21,9.7478677792498595e-18,6.3859387874112117e-23,1.7044357840921564e-11,4.935298670356443e-16,4.5065708555984409e-19,4.9352971429619734e-16,7.2937245499534143e-24,2.9053164312777048e-29
1.4022897502958335e-11,0.2630572732959861,76.950000000000003,0.0,0.0,0.0,0.99999062027333108,9.4999998922844107,4.6793071794349744e-07,4.034177035231351e-06,3.949629926064016e-06,9.6100083073911132e-08,1.9436199297844305e-12,3.6342432125106052e-08,3.4467599585202564e-07,1.159557690594866e-08,1.6149672214138746e-15,3.4131262005840081e-15,7.0505835319580721e-12,4.3446303861241334e-07,1.9317602641093226e-10,1.2904863069298822e-16,3.0714085914620226e-19,2.1707546098674939e-18,8.2587752422485584e-23,9.7170929743462308e-14,4.2324683033591848e-11,8.1186779205903774e-13,8.1237021957631892e-13,3.2134401785845453e-16,1.8108150490962299e-16,2.1806851013183458e-21,2.4738873367127484e-12,1.9913467246024832e-15,5.9504782953385289e-16,1.2630609453234725e-28,9.0703937126891095e-17,8.6568582009990449e-19,1.1977911442272176e-28,4.5531819889113846e-09,1.0244289854706334e-21,2.903725614011992e-22,4.4575086092096921e-12,1.2783298293728143e-12,5.0350445339690096e-13,4.4655321083153489e-12,8.8091252464903406e-14,1.1977887200887163e-28,3.5680318046996595e-20,1.2736391617406096e-21,1.1899238514782849e-21,1.2694275105051387e-24,2.3574043775823849e-19,2.3114528035366203e-27,1.8997875977418574e-16,1.4580920707505185e-25,1.0615311938435333e-28,2.9975832246847385e-18,5.589608346512088e-32,8.6594159112941466e-33,3.5151897849330405e-35,9.2079736476162605e-20,4.1452712041595143e-21,3.1397693814028981e-22,2.7299971030120382e-18,1.4498138984880766e-21,8.0518618426939618e-20,2.0178887895244161e-21,1.1938291454166545e-21,1.3122084001097393e-21,1.3194590400753795e-22,4.5746256007682375e-28,2.3313625440140654e-24,6.2547605456493942e-21,5.262200311356695e-22,1.9945127198446221e-21,1.0058955477349057e-17,7.1516641262304113e-23,1.7979186280466276e-11,4.989904583057421e-16,4.9479334954078965e-19,4.9899029947155351e-16,8.1989990878976928e-24,3.1753030321573079e-29
