Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895)
1.5252768941408191e-09,0.38021640403908635,76.950000000000003,0.0,0.0,0.0,5.3519543035070522e-06,9.4999994734123892,0.0002777815914690949,0.0010549635038329247,2.5723523384044069e-08,9.9335932714491207e-11,5.3971430730031681e-11,1.3898474251021476e-05,0.034809284659386618,2.7971949182494934e-07,3.5207150754278684e-19,8.1596021223332546e-10,7.1583745883215113e-08,0.94636974186198863,1.8687776392582869e-06,8.1283278674309844e-16,5.8768890702981138e-16,1.2801390532364388e-10,0.0,0.00076467717209778672,1.2544892312123893e-09,0.0015972048537385339,0.0015974452361994618,1.0101142021663546e-07,4.8304430063966497e-08,1.3079201297267806e-06,0.00054017389433947294,6.8005580033224502e-08,1.6255573846918832e-08,1.1113923434987092e-09,1.2321701117019005e-08,1.8167673819325719e-06,4.4421912979523403e-08,0.01456121222551791,5.1705917777752593e-14,2.2577359538885288e-14
1.5277080677046468e-09,0.38021640404146273,76.950000000000003,0.0,0.0,0.0,5.3428319948467125e-06,9.4999994734748086,0.00027775222070899593,0.0010542656599817747,2.5274289030223027e-08,9.7601129591991351e-11,5.3935726518529442e-11,1.3874508481018316e-05,0.03471927823190505,2.7953446118290284e-07,3.4589865462770221e-19,8.1596030878457687e-10,7.1681715618690313e-08,0.9464538315067853,1.8688054277508626e-06,8.1229514024517895e-16,5.8849192335312129e-16,1.2819189104236011e-10,0.0,0.00076474684777308574,1.2333733825755369e-09,0.0015972053321200656,0.0015974457260340032,1.0101144990369019e-07,4.8304444497086469e-08,1.3080363663993938e-06,0.00054086922965162966,6.809312255216514e-08,1.6276501836800366e-08,1.1113930574723224e-09,1.2337566313935796e-08,1.8191581057561417e-06,4.442761671044534e-08,0.014567121709989672,5.1772494136889886e-14,2.2606430182282468e-14
1.5301392412684744e-09,0.380216404043803,76.950000000000003,0.0,0.0,0.0,5.3337364501339195e-06,9.4999994735371605,0.00027772285216396027,0.0010535682801398639,2.483290388428451e-08,9.589663767300374e-11,5.3900036832243931e-11,1.3850613093654413e-05,0.034629536393057797,2.7934955356864238e-07,3.3974658156969112e-19,8.1596040360776651e-10,7.1779642719398578e-08,0.94653765949772106,1.8688331946369323e-06,8.1175795302154688e-16,5.892949717885543e-16,1.2836979959489849e-10,0.0,0.00076481630693248732,1.2126264543341715e-09,0.0015972058023441987,0.0015974462076190795,1.0101147869270383e-07,4.8304458736897807e-08,1.3081522414053145e-06,0.0005415641025883095,6.8180606879669015e-08,1.6297415910857813e-08,1.1113937593946467e-09,1.2353420960717021e-08,1.8215472398267183e-06,4.4433274965592989e-08,0.0145730283771846,5.183902865569018e-14,2.263548295201788e-14
1.532570414832302e-09,0.380216404046108,76.950000000000003,0.0,0.0,0.0,5.3246675906404886e-06,9.4999994735994413,0.00027769348583653558,0.0010528713639986452,2.4399230459287836e-08,9.4221926025367147e-11,5.3864390768912708e-11,1.3826787882332939e-05,0.034540058364540251,2.7916476890632833e-07,3.3388303655692155e-19,8.1596049673389968e-10,7.1877527185720015e-08,0.94662122660458237,1.8688609399482537e-06,8.1122090361556324e-16,5.9009686691499164e-16,1.2854763098144005e-10,0.0,0.00076488555021297954,1.192241984569491e-09,0.0015972062645525781,0.0015974466810991727,1.0101150873538473e-07,4.8304472747201987e-08,1.3082677557640282e-06,0.00054225851345689646,6.8268033157578238e-08,1.6318316074349127e-08,1.1113944494768165e-09,1.2369265066298627e-08,1.8239347852015044e-06,4.4438888105991737e-08,0.01457893223526603,5.1905513931909941e-14,2.26645133188401e-14
1.5350015883961297e-09,0.3802164040483781,76.950000000000003,0.0,0.0,0.0,5.3156253378983431e-06,9.4999994736616529,0.00027766412172926052,0.0010521749112498485,2.3973133903671683e-08,9.2576473894357712e-11,5.3828771708323694e-11,1.3803032640532627e-05,0.034450843370560626,2.7898010711197992e-07,3.2815499436205312e-19,8.1596058819337208e-10,7.1975369018067924e-08,0.94670453359467011,1.8688886637164881e-06,8.1068417477531164e-16,5.90898272706127e-16,1.2872538520222942e-10,0.0,0.00076495457824949406,1.1722136352258143e-09,0.0015972067188880273,0.0015974471466159966,1.0101153825272232e-07,4.8304486480772178e-08,1.3083829105641505e-06,0.00054295246256481162,6.8355401261833148e-08,1.6339202340039914e-08,1.1113951279258857e-09,1.2385098636004512e-08,1.8263207429369288e-06,4.4444456489563309e-08,0.014584833292370964,5.1971954078024086e-14,2.2693523847099267e-14
1.5374327619599573e-09,0.3802164040506142,76.950000000000003,0.0,0.0,0.0,5.3066096136673326e-06,9.4999994737237969,0.00027763475984466502,0.0010514789215854137,2.3554481688877184e-08,9.0959769496016118e-11,5.3793157909021251e-11,1.3779347162188836e-05,0.034361890637566735,2.7879556809989843e-07,3.223589848773557e-19,8.1596067801604325e-10,7.2073168216886439e-08,0.94678758123307083,1.8689163659732125e-06,8.1014800601167233e-16,5.9170007489727997e-16,1.2890306225756844e-10,0.0,0.0007650233916751297,1.152535177428834e-09,0.0015972071654905197,0.0015974476043088242,1.0101156579217475e-07,4.8304499978678547e-08,1.3084977068928254e-06,0.00054364595021917281,6.8442711172402952e-08,1.6360074719846271e-08,1.1113957949453464e-09,1.2400921675554955e-08,1.8287051140887325e-06,4.4449980471472962e-08,0.014590731556612906,5.2038354685798201e-14,2.2722517943204499e-14
1.539863935523785e-09,0.38021640405281676,76.950000000000003,0.0,0.0,0.0,5.2976203398899768e-06,9.4999994737858717,0.00027760540018527277,0.0010507833946973948,2.3143143182479991e-08,8.9371308368259351e-11,5.3757571795805643e-11,1.375573124219975e-05,0.034273199393858977,2.7861115179097691e-07,3.1669859963390408e-19,8.159607662313349e-10,7.2170924782647333e-08,0.94687037028303755,1.8689440467499337e-06,8.096121496895547e-16,5.9250137321974645e-16,1.2908066214780605e-10,0.0,0.00076509199112146883,1.1332004714227662e-09,0.0015972076044945261,0.0015974480543149352,1.0101159341596029e-07,4.8304513281743767e-08,1.30861214577585e-06,0.00054433897672670798,6.8529963096122626e-08,1.6380933219093884e-08,1.111396450735808e-09,1.2416734193829093e-08,1.8310878997120872e-06,4.4455460404615348e-08,0.01459662703608593,5.2104710223697682e-14,2.2751492161182945e-14
1.5422951090876126e-09,0.38021640405498636,76.950000000000003,0.0,0.0,0.0,5.2886574388202115e-06,9.4999994738478808,0.00027757604275359534,0.0010500883302781317,2.2738990852604058e-08,8.7810598022420344e-11,5.3722028917132094e-11,1.3732184676317248e-05,0.034184768870819886,2.784268581065105e-07,3.1131706012752652e-19,8.1596085286795337e-10,7.2268638715865059e-08,0.94695290150477596,1.8689717060780413e-06,8.0907643377454706e-16,5.9330153095381992e-16,1.292581848733698e-10,0.0,0.00076516037721757128,1.1142035231779374e-09,0.0015972080360324404,0.0015974484967683504,1.0101162208251443e-07,4.8304526359659655e-08,1.3087262282436367e-06,0.00054503154239400988,6.8617157096848369e-08,1.6401777845296148e-08,1.1113970954931081e-09,1.2432536198648111e-08,1.8334691008612108e-06,4.4460896638128467e-08,0.01460251973885178,5.217101670806514e-14,2.2780444075636145e-14
1.5447262826514403e-09,0.38021640405712365,76.950000000000003,0.0,0.0,0.0,5.27972083290802e-06,9.4999994739098241,0.00027754668755213788,0.001049393728020193,2.2341899047277528e-08,8.6277153229924457e-11,5.3686492007778847e-11,1.3708707260335142e-05,0.034096598301724568,2.7824268696133966e-07,3.0587137933542686e-19,8.1596093795417182e-10,7.2366310017078408e-08,0.94703517565661921,1.8689993439888524e-06,8.0854126872684317e-16,5.941020421504123e-16,1.2943563043473575e-10,0.0,0.00076522855059094844,1.0955384270203833e-09,0.0015972084602388584,0.001597448931801117,1.0101164859275637e-07,4.8304539168352705e-08,1.308839955386433e-06,0.00054572364752777827,6.8704292957118529e-08,1.6422608613686354e-08,1.1113977294101618e-09,1.2448327694118875e-08,1.8358487185897342e-06,4.4466289518852909e-08,0.014608409672952358,5.2237283399727089e-14,2.2809379440667494e-14
1.547157456215268e-09,0.3802164040592292,76.950000000000003,0.0,0.0,0.0,5.2708104448934433e-06,9.4999994739717,0.00027751733458339448,0.0010486995876163854,2.1951744904226565e-08,8.4770499534936299e-11,5.3650946903167304e-11,1.3685298790852596e-05,0.034008686922719876,2.7805863827116359e-07,3.0022666295494506e-19,8.1596102151762004e-10,7.2463938686867361e-08,0.94711719349406087,1.8690269605135758e-06,8.080068106049844e-16,5.949034922189777e-16,1.2961299883245349e-10,0.0,0.00076529651186676084,1.077199408392255e-09,0.0015972088772427363,0.0015974493595423487,1.0101167235677808e-07,4.8304551768900015e-08,1.3089533282659323e-06,0.00054641529243417417,6.8791370740872272e-08,1.6443425534489417e-08,1.1113983526756249e-09,1.2464108686739889e-08,1.8382267539503983e-06,4.447163939016791e-08,0.014614296846399434,5.2303514060049329e-14,2.2838300506702191e-14
1.5495886297790955e-09,0.3802164040613034,76.950000000000003,0.0,0.0,0.0,5.2619261976620948e-06,9.4999994740335119,0.00027748798384985405,0.0010480059087595583,2.1568406990266336e-08,8.3290167999550981e-11,5.3615462872386681e-11,1.3661959065506147e-05,0.033921033971455065,2.778747119607354e-07,2.9501693131028542e-19,8.1596110358559808e-10,7.2561524725836262e-08,0.94719895577110746,1.8690545556833638e-06,8.0747229518057023e-16,5.9570310086942296e-16,1.2979029006711123e-10,0.0,0.00076536426166893894,1.0591807599030397e-09,0.0015972092871653276,0.0015974497801196578,1.0101169898321721e-07,4.8304564228061988e-08,1.3090663478549039e-06,0.00054710647741882572,6.8878390915463708e-08,1.646422860658198e-08,1.111398965476012e-09,1.2479879188457668e-08,1.8406032079954768e-06,4.4476946593653812e-08,0.014620181267189033,5.2369691523100483e-14,2.2867196601840934e-14
1.5520198033429232e-09,0.38021640406334684,76.950000000000003,0.0,0.0,0.0,5.2530680143645367e-06,9.4999994740952509,0.00027745863535399566,0.0010473126911428883,2.1191766320212686e-08,8.1835699140068604e-11,5.3580022803790359e-11,1.3638687882301834e-05,0.033833638688167245,2.776909079499807e-07,2.9009013109601462e-19,8.1596118418484302e-10,7.2659068134622504e-08,0.94728046323920678,1.8690821295292708e-06,8.069379102074528e-16,5.9650151973661054e-16,1.299675041393637e-10,0.0,0.00076543180061929689,1.0414768892185304e-09,0.0015972096901334201,0.0015974501936580857,1.0101172617608129e-07,4.830457641740904e-08,1.3091790152011984e-06,0.00054779720278785231,6.8965353213956465e-08,1.6485017843518304e-08,1.1113995679940064e-09,1.2495639204165416e-08,1.8429780817764325e-06,4.4482211467798157e-08,0.014626062943290023,5.2435819633826662e-14,2.2896070267237136e-14
1.5544509769067508e-09,0.38021640406536017,76.950000000000003,0.0,0.0,0.0,5.2442358184121542e-06,9.4999994741569331,0.00027742928909828935,0.0010466199344598248,2.0821706244327367e-08,8.0406642491890548e-11,5.3544574376724489e-11,1.3615485039375241e-05,0.033746500315618433,2.7750722615151455e-07,2.8495893810439701e-19,8.1596126334155353e-10,7.2756568913897532e-08,0.94736171664730906,1.8691096820822545e-06,8.0640423269267955e-16,5.9730087639641012e-16,1.3014464104993073e-10,0.0,0.00076549912933758057,1.0240823137707465e-09,0.0015972100862721526,0.0015974506002802179,1.0101175065779821e-07,4.8304588389555888e-08,1.3092913313927845e-06,0.00054848746884697758,6.905225753430888e-08,1.6505793260410455e-08,1.1114001604087e-09,1.2511388737990004e-08,1.8453513763439392e-06,4.4487434348092801e-08,0.014631941882644805,5.2501911763157103e-14,2.2924929672842716e-14
1.5568821504705785e-09,0.380216404067344,76.950000000000003,0.0,0.0,0.0,5.2354295334177814e-06,9.4999994742185496,0.00027739994508519706,0.0010459276384039218,2.0458111961779041e-08,7.9002554729611983e-11,5.3509142172227385e-11,1.3592350335903469e-05,0.033659618098611663,2.7732366648511679e-07,2.7984714259058746e-19,8.1596134108150382e-10,7.2854027064364701e-08,0.94744271674234637,1.8691372133731955e-06,8.0587099119083931e-16,5.9810018855269076e-16,1.3032170079958496e-10,0.0,0.00076556624844186666,1.0069916378905349e-09,0.0015972104756995706,0.0015974510001066972,1.0101177432372894e-07,4.8304600180804688e-08,1.3094032974453059e-06,0.00054917727590144815,6.9139104070229554e-08,1.6526554863044427e-08,1.1114007428963916e-09,1.2527127798536057e-08,1.8477230927480311e-06,4.4492615567624359e-08,0.014637818093174364,5.2567961888598683e-14,2.2953771051879279e-14
1.5593133240344061e-09,0.3802164040692986,76.950000000000003,0.0,0.0,0.0,5.2266490831643705e-06,9.4999994742801004,0.00027737060331717512,0.0010452358026688752,2.0100870217650556e-08,7.7622998497578734e-11,5.3473760305548967e-11,1.35692835716863e-05,0.033572991283648837,2.7714022887293541e-07,2.7506968556079443e-19,8.1596141743011161e-10,7.2951442586751824e-08,0.94752346426956957,1.8691647234329116e-06,8.0533780882760576e-16,5.988980713479485e-16,1.3049868338914271e-10,0.0,0.00076563315854884055,9.9019953856688206e-10,0.0015972108585318677,0.0015974513932565416,1.0101179935219628e-07,4.8304611774784008e-08,1.3095149143577543e-06,0.00054986662425640545,6.9225892965630708e-08,1.6547302656712935e-08,1.1114013156310045e-09,1.2542856394641746e-08,1.8500932320382085e-06,4.4497755457474531e-08,0.014643691582781872,5.2633961374590461e-14,2.2982589104721375e-14
1.5617444975982337e-09,0.3802164040712244,76.950000000000003,0.0,0.0,0.0,5.2178943916840436e-06,9.4999994743415872,0.00027734126379667029,0.0010445444269486695,1.9749869927896482e-08,7.6267544823927508e-11,5.3438402443811699e-11,1.3546284546859903e-05,0.033486619119664517,2.7695691323268565e-07,2.7038299053647391e-19,8.1596149241229551e-10,7.304881548181857e-08,0.94760395997182423,1.8691922122921268e-06,8.0480497562842452e-16,5.9969557913362382e-16,1.3067558881948351e-10,0.0,0.00076569986027319741,9.7370079481999473e-10,0.0015972112348869348,0.001597451779846489,1.0101182394711112e-07,4.8304623157216207e-08,1.3096261831728544e-06,0.00055055551421700208,6.9312624126773521e-08,1.6568036653780767e-08,1.1114018787830966e-09,1.2558574531735312e-08,1.852461795263205e-06,4.4502854345872171e-08,0.014649562359344977,5.2699916770134699e-14,2.3011387899181927e-14
1.5641756711620614e-09,0.38021640407312224,76.950000000000003,0.0,0.0,0.0,5.2091653832290897e-06,9.4999994744030118,0.00027731192652612159,0.0010438535109374887,1.9405001922134989e-08,7.4935772126752779e-11,5.3403044275828465e-11,1.3523353062052815e-05,0.033400500857761473,2.7677371948100762e-07,2.6555993311368528e-19,8.15961566052535e-10,7.3146145750355408e-08,0.9476842045898114,1.869219679981485e-06,8.0427275949129915e-16,6.004936990763024e-16,1.3085241709154295e-10,0.0,0.00076576635422785741,9.5749027561248677e-10,0.0015972116048802998,0.0015974521599912653,1.0101184663391213e-07,4.8304634348786023e-08,1.3097371049355191e-06,0.00055124394608812557,6.9399297526791446e-08,1.6588756866063646e-08,1.1114024325202892e-09,1.257428221550065e-08,1.8548287834710707e-06,4.4507912558512378e-08,0.014655430430718593,5.2765834290035684e-14,2.3040171234016569e-14
1.566606844725889e-09,0.38021640407499246,76.950000000000003,0.0,0.0,0.0,5.2004619822307317e-06,9.4999994744643725,0.00027728259150796132,0.0010431630543296204,1.906615859191752e-08,7.3627264855323358e-11,5.3367718563328667e-11,1.3500488918617903e-05,0.033314635750836145,2.7659064753818365e-07,2.6090111739371848e-19,8.1596163837494983e-10,7.324343339318053e-08,0.94776419886245755,1.8692471265315607e-06,8.0374079861341502e-16,6.0129111667713579e-16,1.3102916820630311e-10,0.0,0.00076583264102427309,9.4156292331801167e-10,0.0015972119686223048,0.0015974525338039555,1.010118694930662e-07,4.8304645364593405e-08,1.3098476806496883e-06,0.00055193192017429491,6.9485913345053767e-08,1.6609463299136712e-08,1.1114029770078366e-09,1.2589979454618736e-08,1.8571941977092906e-06,4.4512930419003277e-08,0.01466129580473882,5.2831705822758659e-14,2.306893406652717e-14
1.5690380182897167e-09,0.3802164040768354,76.950000000000003,0.0,0.0,0.0,5.1917841134217439e-06,9.4999994745256728,0.00027725325874461101,0.0010424730568196455,1.8733234882871889e-08,7.2341617322110944e-11,5.3332441376212695e-11,1.3477691918727912e-05,0.033229023054768818,2.7640769732486623e-07,2.5655488985548645e-19,8.1596170940307412e-10,7.3340678411153953e-08,0.94784394352573842,1.8692745519728167e-06,8.0320891520343026e-16,6.0208717553544329e-16,1.3120584216482385e-10,0.0,0.00076589872127145434,9.2591380035210456e-10,0.0015972123262217508,0.0015974529013949598,1.010118934961791e-07,4.830465619255482e-08,1.3099579113178238e-06,0.00055261943677985953,6.9572471654874282e-08,1.6630155960428914e-08,1.1114035124070598e-09,1.2605666256868313e-08,1.8595580390244029e-06,4.45179082475003e-08,0.014667158489210465,5.2897527268549997e-14,2.3097673894196309e-14
1.5714691918535443e-09,0.3802164040786518,76.950000000000003,0.0,0.0,0.0,5.1831317017226437e-06,9.4999994745869127,0.00027722392823848483,0.0010417835181023868,1.8406127289200226e-08,7.1078429820343118e-11,5.3297159213788359e-11,1.3454961864802e-05,0.033143662027272029,2.7622486875820402e-07,2.5202669432116706e-19,8.1596177916008599e-10,7.3437880805158802e-08,0.9479234393138174,1.8693019563356469e-06,8.0267769904573121e-16,6.0288401931521688e-16,1.3138243896821259e-10,0.0,0.00076596459557691217,9.1053804191347286e-10,0.0015972126777900177,0.0015974532628730527,1.0101191541111248e-07,4.8304666821110822e-08,1.3100677979801136e-06,0.00055330649620924767,6.9658972278128542e-08,1.6650834864638962e-08,1.1114040388768671e-09,1.2621342626522063e-08,1.8619203084623626e-06,4.4522846362047417e-08,0.014673018491919113,5.2963311929042169e-14,2.3126398975893446e-14
1.573900365417372e-09,0.38021640408044216,76.950000000000003,0.0,0.0,0.0,5.1745046723350542e-06,9.4999994746480905,0.00027719459999198722,0.0010410944378728827,1.8084734603116903e-08,6.9837311517066032e-11,5.3261861202773007e-11,1.3432298560009117e-05,0.033058551928838512,2.7604216175568635e-07,2.4721280939453313e-19,8.1596184766863695e-10,7.3535040576119679e-08,0.94800268695810841,1.8693293396503395e-06,8.0214726984909281e-16,6.0368210012278728e-16,1.3155895861764939e-10,0.0,0.00076603026454588163,8.9543089120766396e-10,0.0015972130234334127,0.0015974536183445919,1.0101193463296425e-07,4.8304677277594582e-08,1.3101773416613862e-06,0.00055399309876641315,6.9745415254814606e-08,1.6671500022060558e-08,1.1114045565726606e-09,1.2637008569963871e-08,1.8642810070682409e-06,4.4527745077507626e-08,0.014678875820621192,5.3029062726936669e-14,2.3155111049480286e-14
1.5763315389811996e-09,0.3802164040822065,76.950000000000003,0.0,0.0,0.0,5.1659029506043706e-06,9.499999474709206,0.00027716527400751693,0.0010404058158261951,1.7768956794048152e-08,6.8617876124356078e-11,5.322664440900615e-11,1.3409701808239564e-05,0.032973692021415577,2.7585957623978257e-07,2.4300754619811201e-19,8.1596191495110814e-10,7.3632157724986254e-08,0.9480816871885861,1.8693567019471279e-06,8.0161655636979299e-16,6.0447752725356692e-16,1.3173540111435245e-10,0.0,0.00076609572878240763,8.8058764676931721e-10,0.0015972133632507443,0.0015974539679146995,1.0101195682603584e-07,4.8304687583000632e-08,1.3102865433279154e-06,0.00055467924475481557,6.9831800990602982e-08,1.6692151432253407e-08,1.1114050656480878e-09,1.2652664098742222e-08,1.8666401358866462e-06,4.4532604707090834e-08,0.01468473048305787,5.3094755596894999e-14,2.3183795159535797e-14
1.5787627125450272e-09,0.3802164040839457,76.950000000000003,0.0,0.0,0.0,5.1573264621308838e-06,9.4999994747702594,0.00027713595028746381,0.0010397176516577589,1.7458695847957824e-08,6.7419745142801204e-11,5.3191467890761049e-11,1.3387171413902281e-05,0.032889081569455858,2.7567711213061613e-07,2.3903606309230657e-19,8.1596198102941839e-10,7.3729232252738557e-08,0.94816044073274797,1.8693840432561522e-06,8.0108600957476492e-16,6.0527190638069012e-16,1.3191176645960537e-10,0.0,0.00076616098888848455,8.6600370191057416e-10,0.0015972136973467495,0.0015974543116863776,1.0101197968298593e-07,4.8304697689542769e-08,1.310395403985854e-06,0.0005553649344782665,6.9918129298303229e-08,1.6712789108015562e-08,1.11140556625363e-09,1.2668309218019306e-08,1.8689976959613818e-06,4.4537425561164863e-08,0.014690582486944045,5.3160400324284368e-14,2.3212457525351338e-14
1.5811938861088549e-09,0.38021640408565976,76.950000000000003,0.0,0.0,0.0,5.1487751327651483e-06,9.4999994748312542,0.00027710662883420812,0.0010390299450632602,1.7153855674631126e-08,6.6242547502353467e-11,5.3156273729059732e-11,1.3364707181754792e-05,0.032804719839856437,2.7549476934408429e-07,2.3475911313850665e-19,8.1596204592504606e-10,7.3826264160390963e-08,0.94823894831567335,1.8694113636074589e-06,8.0055626830293292e-16,6.060675868930761e-16,1.3208805465475609e-10,0.0,0.00076622604546410628,8.5167454036340927e-10,0.0015972140258250897,0.0015974546497606068,1.0101199987975775e-07,4.8304707624743143e-08,1.3105039246737425e-06,0.00055605016824027478,7.0004400064477357e-08,1.6733413064278307e-08,1.1114060585368081e-09,1.268394393192315e-08,1.8713536883354673e-06,4.4542207947344901e-08,0.014696431839968967,5.3226011646340052e-14,2.3241107174150953e-14
1.5836250596726825e-09,0.38021640408734986,76.950000000000003,0.0,0.0,0.0,5.1402488885549572e-06,9.4999994748921885,0.00027707730965012317,0.001038342695738473,1.6854341706890343e-08,6.508591801359823e-11,5.312109721349571e-11,1.3342308917342448e-05,0.032720606101490322,2.7531254780004525e-07,2.305009354997988e-19,8.1596210965912118e-10,7.3923253448989981e-08,0.94831721066048724,1.8694386630310215e-06,8.0002694283454098e-16,6.0686315903948827e-16,1.3226426570120456e-10,0.0,0.00076629089910764932,8.3759571744271504e-10,0.0015972143487826081,0.0015974549822367673,1.0101201932849156e-07,4.8304717402585317e-08,1.3106121063815535e-06,0.00055673494634388761,7.0090613457322208e-08,1.6754023307042819e-08,1.1114065426428473e-09,1.2699568248877109e-08,1.8737081140512872e-06,4.4546952171036062e-08,0.014702278549801173,5.3291580885694211e-14,2.3269738689826333e-14
1.5860562332365102e-09,0.3802164040890156,76.950000000000003,0.0,0.0,0.0,5.1317476557135178e-06,9.4999994749530661,0.00027704799273757627,0.0010376559033793214,1.6560060651004162e-08,6.394949640474011e-11,5.3085977344220347e-11,1.3319976426742552e-05,0.032636739624875323,2.7513044741974451e-07,2.2662234211533261e-19,8.1596217225248177e-10,7.4020200119605944e-08,0.94839522848868762,1.8694659415567514e-06,7.9949760234771613e-16,6.0765704383020422e-16,1.3244039960039381e-10,0.0,0.00076635555041614412,8.2376284831551558e-10,0.001597214666314542,0.0015974553092129018,1.0101204023467862e-07,4.8304727014991011e-08,1.3107199500855706e-06,0.00055741926909202023,7.0176769622457212e-08,1.677461984164781e-08,1.1114070187150206e-09,1.2715182177616743e-08,1.8760609741506954e-06,4.4551658535801356e-08,0.014708122624091938,5.335709820680174e-14,2.3298346022839922e-14
1.5884874068003378e-09,0.3802164040906577,76.950000000000003,0.0,0.0,0.0,5.1232713606938767e-06,9.4999994750138779,0.00027701867809892567,0.001036969567682027,1.6270921001496295e-08,6.2832929310357489e-11,5.30508787793663e-11,1.3297709516496494e-05,0.032553119682884282,2.7494846812203004e-07,2.2279577134196266e-19,8.1596223372555639e-10,7.411710417334002e-08,0.948473002519444,1.8694931992144705e-06,7.9896863637638922e-16,6.0845065446835088e-16,1.3261645635382914e-10,0.0,0.00076641999998469375,8.1017163219703372e-10,0.0015972149785182708,0.0015974556307851719,1.0101206078192216e-07,4.8304736459662801e-08,1.3108274567894956e-06,0.00055810313678758615,7.026286848309105e-08,1.6795202680172212e-08,1.1114074868938197e-09,1.2730785723620565e-08,1.8784122696747865e-06,4.4556327342582542e-08,0.014713964070467845,5.3422572383091005e-14,2.3326934626190185e-14
1.5909185803641654e-09,0.38021640409227686,76.950000000000003,0.0,0.0,0.0,5.1148199301618754e-06,9.4999994750746382,0.00027698936573652212,0.001036283688343002,1.5986832829270255e-08,6.1735869452440949e-11,5.3015774629321432e-11,1.3275507993656708e-05,0.032469745550489218,2.7476660982513873e-07,2.1877031914757118e-19,8.1596229409841328e-10,7.4213965611323991e-08,0.94855053346984919,1.8695204360339225e-06,7.9844034129685365e-16,6.0924508046508595e-16,1.3279243596307114e-10,0.0,0.00076648424840668325,7.9681784239253011e-10,0.0015972152854891869,0.0015974559470480847,1.010120794742292e-07,4.8304745748403878e-08,1.3109346274988839e-06,0.00055878654973325645,7.0348910007851527e-08,1.6815771834306727e-08,1.1114079473173188e-09,1.2746378892548493e-08,1.8807620016639751e-06,4.4560958889993463e-08,0.014719802896533456,5.3488010260461732e-14,2.3355508693943765e-14
1.593349753927993e-09,0.38021640409387314,76.950000000000003,0.0,0.0,0.0,5.1063932909577003e-06,9.499999475135338,0.00027696005565270985,0.0010355982650587521,1.5707707491871569e-08,6.0657974520951972e-11,5.2980707297479224e-11,1.3253371665866977e-05,0.032386616504398606,2.7458487244932319e-07,2.1493699879858266e-19,8.1596235339082692e-10,7.4310784434717472e-08,0.94862782205527862,1.8695476520447861e-06,7.9791224881549367e-16,6.1003862404566319e-16,1.3296833842972634e-10,0.0,0.00076654829627407649,7.836973126795938e-10,0.0015972155873177434,0.0015974562580947939,1.0101209841381002e-07,4.8304754886570787e-08,1.3110414631917102e-06,0.00055946950823134573,7.0434894360661396e-08,1.6836327309776636e-08,1.1114084001216471e-09,1.2761961692931139e-08,1.8831101711581145e-06,4.4565553474730597e-08,0.014725639109875115,5.3553401354859734e-14,2.3384061702981712e-14
1.5957809274918207e-09,0.38021640409544705,76.950000000000003,0.0,0.0,0.0,5.0979913702135683e-06,9.4999994751959793,0.00027693074784982259,0.0010349132975260823,1.5433458450765382e-08,5.9598910330773265e-11,5.29456935023878e-11,1.3231300341555561e-05,0.032303731824209717,2.7440325591510483e-07,2.114504140561795e-19,8.1596241162209056e-10,7.4407560644720788e-08,0.94870486898825024,1.8695748472766314e-06,7.9738417398359087e-16,6.1083060301733685e-16,1.3314416375547767e-10,0.0,0.0007666121441764728,7.7080597572028665e-10,0.0015972158840933167,0.0015974565640162436,1.0101211858494746e-07,4.8304763869303298e-08,1.311147964842655e-06,0.00056015201258397993,7.0520821620479215e-08,1.685686911396257e-08,1.1114088454396936e-09,1.2777534132488145e-08,1.8854567791961195e-06,4.4570111390318414e-08,0.014731472718048878,5.3618741407866403e-14,2.3412591051106362e-14
1.5982121010556484e-09,0.38021640409699886,76.950000000000003,0.0,0.0,0.0,5.0896140952423661e-06,9.499999475256562,0.0002769014423301871,0.0010342287854420522,1.5164000443054456e-08,5.8558347623694348e-11,5.2910664577383477e-11,1.3209293829496883e-05,0.032221090791293594,2.742217601411122e-07,2.076744602410974e-19,8.159624688112062e-10,7.4504294242556564e-08,0.94878167497952792,1.8696020217589609e-06,7.9685687410030519e-16,6.1162376316342766e-16,1.3331991194205516e-10,0.0,0.00076667579270202021,7.5813982413179286e-10,0.0015972161759081965,0.0015974568649020351,1.010121367179537e-07,4.8304772696516762e-08,1.3112541334500887e-06,0.00056083406309334865,7.0606691630943562e-08,1.687739726117269e-08,1.1114092834023517e-09,1.2793096215590207e-08,1.8878018268163248e-06,4.4574632928341713e-08,0.014737303728592192,5.3684047444103845e-14,2.344110732339955e-14
