Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516)
8.598010043958277e-09,0.36113221097119347,76.950000000000003,0.0,0.0,0.0,8.4906225270459069e-05,9.4999923156962236,0.0019718109912304758,0.011320382204819242,3.3779370153124362e-05,3.9517443108715449e-07,9.3414579606221541e-10,3.9061128408335818e-06,0.13459183152968154,5.3940315082661698e-06,1.9176139219732012e-15,7.9730933640248439e-07,2.3305489116191225e-05,0.84007331049540057,0.00022896803522570885,2.0243856697304677e-14,8.4135984009481905e-14,1.2208481500938746e-08,0.0,0.00032455648565282323,4.1967671671177513e-07,0.011335126871633142,0.011336223725881556,1.0968542484081393e-06
8.658421681746942e-09,0.36113221687967684,76.950000000000003,0.0,0.0,0.0,8.4586473059431857e-05,9.4999923318130435,0.0019699270159634031,0.011320052774843473,3.2397379450611592e-05,3.7900694259280737e-07,9.3411859815437068e-10,3.8894322617173382e-06,0.13397976697699807,5.3938744594427474e-06,1.8391599578542251e-15,7.9738019752482313e-07,2.3470022810953651e-05,0.84068751607688641,0.00022897414694382165,2.0243267290750006e-14,8.4729558814938135e-14,1.2295116730094167e-08,0.0,0.00032479513716257352,4.0250896689993585e-07,0.011336541572576908,0.011337638563709588,1.0969911326743721e-06
8.718833319535607e-09,0.3611322225464635,76.950000000000003,0.0,0.0,0.0,8.4268179859852625e-05,9.4999923472768906,0.0019680447536971966,0.011319723386591228,3.1071930028305644e-05,3.6350091373223248e-07,9.3409140426307904e-10,3.8728292500954856e-06,0.13337054928399886,5.3937174338233107e-06,1.7639157752765344e-15,7.9744814939429441e-07,2.3634543921680822e-05,0.84129887262555925,0.00022898024059426204,2.0242677972434503e-14,8.5323088263318017e-14,1.2381745285456811e-08,0.0,0.00032503268165815164,3.8604359827931447e-07,0.011337898396383475,0.011338995518800406,1.0971224169266543e-06
8.779244957324272e-09,0.36113222798144157,76.950000000000003,0.0,0.0,0.0,8.3951337996979427e-05,9.499992362114476,0.0019661642033003699,0.011319394039131434,2.9800708608897707e-05,3.4862928212878862e-07,9.340642142572725e-10,3.8563034445419758e-06,0.13276416520818921,5.3935604307726839e-06,1.6917500534313636e-15,7.975133117715568e-07,2.3799052568883041e-05,0.84190739338946641,0.0002289863162660725,2.0242088738701308e-14,8.5916572786280712e-14,1.2468367232423917e-08,0.0,0.00032526912428724737,3.7025187428595323e-07,0.011339199710969972,0.011340296959300177,1.0972483302010435e-06
8.839656595112937e-09,0.3611322331940953,76.950000000000003,0.0,0.0,0.0,8.3635939914567301e-05,9.4999923763514218,0.001964285363639749,0.011319064731571179,2.8581496558529741e-05,3.3436609261522502e-07,9.3403702806528826e-10,3.8398544855053816e-06,0.13216060156863868,5.3934034496097604e-06,1.6225368450052965e-15,7.9757579946177323e-07,2.3963548868191075e-05,0.84251309155493048,0.00022899237404756334,2.0241499585816381e-14,8.6510012799089503e-14,1.2554982633743935e-08,0.0,0.00032550447017356247,3.5510623405912947e-07,0.01134044778737487,0.011341545156466975,1.0973690920997874e-06
8.900068232901602e-09,0.3611322381935205,76.950000000000003,0.0,0.0,0.0,8.3321978164341176e-05,9.4999923900123058,0.0019624082335805192,0.011318735463053753,2.7412166014622965e-05,3.2068645193491731e-07,9.3400984560982319e-10,3.8234820148623288e-06,0.13155984524569825,5.3932464899988067e-06,1.5561553497599006e-15,7.9763572252169096e-07,2.4128032930555862e-05,0.84311598024684442,0.0002289984140263311,2.0240910515237698e-14,8.7103408704231586e-14,1.2641591549624896e-08,0.0,0.00032573872441692576,3.4058024433952064e-07,0.01134164480372114,0.011342742288634754,1.097484913611067e-06
8.960479870690267e-09,0.36113224298844093,76.950000000000003,0.0,0.0,0.0,8.3009445396885732e-05,9.4999924031206895,0.001960532811986263,0.011318406232757721,2.6290676172132223e-05,3.0756648529425131e-07,9.3398266675901001e-10,3.8071856763187536e-06,0.13096188318071822,5.3930895513979522e-06,1.4924897146300071e-15,7.976931864579101e-07,2.4292504862440018e-05,0.84371607252896796,0.00022900443628927645,2.0240321523698303e-14,8.769676088257619e-14,1.2728194037838375e-08,0.0,0.00032597189209340841,3.2664855333537504e-07,0.011342792849018391,0.011343890445015201,1.0975959968046948e-06
9.020891508478932e-09,0.36113224758722345,76.950000000000003,0.0,0.0,0.0,8.2698334353760892e-05,9.4999924156991788,0.0019586590977189941,0.011318077039895406,2.5215069721741145e-05,2.949832946937591e-07,9.3395549145369126e-10,3.7909651155174346e-06,0.13036670237576678,5.3929326331160534e-06,1.4314288288489729e-15,7.977482924167228e-07,2.4456964766001481e-05,0.84431338140421608,0.00022901044092262077,2.0239732606490604e-14,8.8290069699867603e-14,1.28147901538192e-08,0.0,0.000326203978255437,3.1328684647617743e-07,0.01134389392680865,0.011344991629343966,1.097702535311283e-06
9.081303146267598e-09,0.3611322519978925,76.950000000000003,0.0,0.0,0.0,8.2388637860672618e-05,9.4999924277694543,0.001956787089639193,0.011317747883710925,2.4183469433781427e-05,2.8291491896552606e-07,9.33928319641549e-10,3.7748199794063607e-06,0.12977428989335005,5.3927757349218019e-06,1.3728661192753682e-15,7.9780113736589611e-07,2.4621412739269649e-05,0.84490791981494973,0.00022901642801192204,2.0239143766337024e-14,8.8883335513290165e-14,1.2901379950761074e-08,0.0,0.00032643498793190632,3.0047180397658671e-07,0.01134494995866242,0.011346047763377781,1.0978047153574614e-06
9.141714784056263e-09,0.36113225622814454,76.950000000000003,0.0,0.0,0.0,8.2080348821526419e-05,9.4999924393523081,0.0019549167866058392,0.011317418763479515,2.3194074881917878e-05,2.7134029544323885e-07,9.3390115118563954e-10,3.758749916680651e-06,0.12918463285613324,5.392618856383581e-06,1.3166993782502767e-15,7.9785181426875151e-07,2.4785848876314351e-05,0.84549970064326296,0.00022902239764209008,2.0238555000671398e-14,8.9476558659102136e-14,1.2987963479708269e-08,0.0,0.00032666492612829146,2.8818106013656989e-07,0.011345962787533215,0.011347060690248472,1.097902715252629e-06
9.202126421844928e-09,0.36113226028536083,76.950000000000003,0.0,0.0,0.0,8.1773460213250393e-05,9.499992450467678,0.001953048187476438,0.011317089678506372,2.2245159300878225e-05,2.6023922320080027e-07,9.338739860346138e-10,3.7427545780821433e-06,0.12859771844666215,5.392461996768326e-06,1.2628305847346078e-15,7.9790041225087457e-07,2.4950273267407824e-05,0.84608873671126728,0.0002290283498974007,2.0237966303277999e-14,9.0069739458729903e-14,1.3074540789643578e-08,0.0,0.00032689379782675906,2.7639316430670596e-07,0.011346934180974072,0.011348032177679747,1.0979967056706846e-06
9.262538059633593e-09,0.3611322641766207,76.950000000000003,0.0,0.0,0.0,8.1467965081291179e-05,9.4999924611346902,0.0019511812911070482,0.011316760628124548,2.1335066572741401e-05,2.4959232779725692e-07,9.3384682416671775e-10,3.7268336155390201e-06,0.1280135339070867,5.3923051559349899e-06,1.2111657167343644e-15,7.9794701675978103e-07,2.5114685999180093e-05,0.84667504078137668,0.00022903428486150922,2.0237377678196256e-14,9.0662878229788228e-14,1.316111192757267e-08,0.0,0.0003271216079862773,2.6508754345053564e-07,0.011347865834221354,0.011348963921072359,1.0980868510005171e-06
9.322949697422258e-09,0.36113226790871367,76.950000000000003,0.0,0.0,0.0,8.1163856535659005e-05,9.4999924713716855,0.0019493160963523089,0.011316431611694515,2.0462208336529077e-05,2.3938102746196037e-07,9.338196654360847e-10,3.7109866826021615e-06,0.12743206653888497,5.3921483335909989e-06,1.1616146040315566e-15,7.9799170971783768e-07,2.5279087154768035e-05,0.84725862555658782,0.00022904020261746373,2.0236789124072726e-14,9.1255975269576761e-14,1.3247676938604983e-08,0.0,0.00032734836154272581,2.5424446623860641e-07,0.011348759373154462,0.011349857546463097,1.098173308636655e-06
9.383361335210923e-09,0.361132271488152,76.950000000000003,0.0,0.0,0.0,8.0861127747455718e-05,9.4999924811962675,0.0019474526020654638,0.011316102628603429,1.9625061216054154e-05,2.2958750066251803e-07,9.3379250979219378e-10,3.6952134350317975e-06,0.12685330370258838,5.3919915289281617e-06,1.1140907744465194e-15,7.9803456966873882e-07,2.5443476813958261e-05,0.84783950368076022,0.00022904610324771737,2.0236200632531974e-14,9.184903085956067e-14,1.3334235866031312e-08,0.0,0.00032757406340900441,2.4384500861154609e-07,0.011349616357133715,0.011350714613362662,1.0982562289454723e-06
9.443772972999588e-09,0.3611322749211812,76.950000000000003,0.0,0.0,0.0,8.0559771945841558e-05,9.4999924906252957,0.0019455908070983819,0.011315773678262805,1.8822164161184216e-05,2.2019465500254667e-07,9.3376535725165703e-10,3.6795135296701373e-06,0.12627723281750844,5.3918347418713999e-06,1.0685112787345601e-15,7.9807567191781184e-07,2.5607855053324203e-05,0.84841768773889481,0.00022905198683414017,2.0235612208863447e-14,9.2442045282822386e-14,1.3420788751398204e-08,0.0,0.00032779871847514127,2.3387102075207485e-07,0.011350438281720405,0.011351536617477453,1.0983357570468027e-06
9.504184610788253e-09,0.361132278213791,76.950000000000003,0.0,0.0,0.0,8.0259782415341844e-05,9.4999924996749581,0.0019437307103015848,0.011315444760108245,1.8052115897884317e-05,2.1118609739037666e-07,9.3373820765692966e-10,3.6638866247922862e-06,0.12570384136146462,5.3916779723101052e-06,1.0247965651673474e-15,7.9811508866641876e-07,2.5772221946357567e-05,0.8489931902574116,0.00022905785345803058,2.0235023853708879e-14,9.3035018802990592e-14,1.3507335634579353e-08,0.0,0.00032802233160840141,2.2430509540829714e-07,0.01135122658128805,0.011352324993320005,1.0984120319541626e-06
9.564596248576918e-09,0.36113228137172654,76.950000000000003,0.0,0.0,0.0,7.9961152493454715e-05,9.4999925083607764,0.0019418723105242603,0.011315115873599244,1.7313572482588792e-05,2.0254610542639414e-07,9.3371106094800445e-10,3.6483323811019429e-06,0.1251331168705126,5.3915212193289994e-06,9.828703512520803e-16,7.9815288914071222e-07,2.593657756359441e-05,0.84956602370442191,0.00022906370320012619,2.0234435555771963e-14,9.3627951665139328e-14,1.3593876553843991e-08,0.0,0.00032824490765339238,2.1513053751298709e-07,0.011351982631526569,0.011353081116712621,1.0984851860536341e-06
9.625007886365583e-09,0.3611322844004977,76.950000000000003,0.0,0.0,0.0,7.9663875568555131e-05,9.4999925166976293,0.0019400156066142896,0.01131478701821656,1.6605244956628564e-05,1.9425959996418435e-07,9.3368391719005393e-10,3.6328504603142287e-06,0.12456504693867455,5.3913644828789164e-06,9.4265945650528103e-16,7.9818913971498213e-07,2.6100921972736052e-05,0.85013620049000505,0.00022906953614061428,2.0233847321312239e-14,9.4220844122160325e-14,1.3680411545922566e-08,0.0,0.00032846645143217194,2.0633133504585722e-07,0.011352707751841133,0.011353806307188576,1.0985553474431639e-06
9.685419524154248e-09,0.3611322873053888,76.950000000000003,0.0,0.0,0.0,7.936794507800926e-05,9.4999925246998025,0.0019381605974182641,0.011314458193461989,1.5925897096624116e-05,1.8631211879377995e-07,9.3365677621325524e-10,3.6174405252943836e-06,0.12399961921767073,5.391207763090317e-06,9.0409369535727785e-16,7.9822390402983307e-07,2.6265255238765053e-05,0.85070373296647994,0.00022907535235914165,2.0233259154101049e-14,9.481369640910943e-14,1.3766940646069686e-08,0.0,0.00032868696774435288,1.978921310879477e-07,0.01135340320765604,0.011354501830295061,1.0986226390213624e-06
9.745831161942913e-09,0.3611322900914682,76.950000000000003,0.0,0.0,0.0,7.9073354506469786e-05,9.4999925323809826,0.0019363072817815022,0.011314129398858867,1.5274343256920165e-05,1.7868979139863994e-07,9.3362963793315737e-10,3.6021022416118138e-06,0.1234368214166511,5.3910510589146398e-06,8.6710577609468539e-16,7.9825724310540495e-07,2.6429577424056426e-05,0.85126863342867354,0.0002290811519348246,2.0232671039083257e-14,9.5406508737515418e-14,1.3853463888124481e-08,0.0,0.0003289064613672091,1.8979819701935247e-07,0.011354070212624695,0.011355168899801935,1.0986871772401776e-06
9.806242799731578e-09,0.3611322927635968,76.950000000000003,0.0,0.0,0.0,7.8780097384383558e-05,9.4999925397543041,0.0019344556585480716,0.0113138006339491,1.464944630029051e-05,1.7137931474834301e-07,9.3360250247601558e-10,3.5868352758412133e-06,0.12287664130192943,5.3908943702656965e-06,8.3163113706109728e-16,7.9828921544985866e-07,2.6593888588484289e-05,0.85183091411419265,0.00022908693494625787,2.0232082982862965e-14,9.5999281333676101e-14,1.3939981304568517e-08,0.0,0.00032912493705578,1.820354068135217e-07,0.011354709930744954,0.011355808679820084,1.0987490751274782e-06
9.866654437520243e-09,0.36113229532643654,76.950000000000003,0.0,0.0,0.0,7.8488167286630686e-05,9.4999925468323596,0.0019326057265608039,0.01131347189829276,1.4050115613303554e-05,1.643679300825398e-07,9.3357536966289645e-10,3.5716392952997033e-06,0.12231906669671803,5.3907376975913982e-06,7.9760785335947337e-16,7.9831987716332092e-07,2.6758188789524178e-05,0.85239058720369143,0.00022909270147152382,2.0231494993916644e-14,9.6592014409171472e-14,1.4026492926581319e-08,0.0,0.00032934239954297427,1.7459021238327267e-07,0.011355323478391631,0.01135642228683314,1.0988084415047342e-06
9.927066075308908e-09,0.36113229778445877,76.950000000000003,0.0,0.0,0.0,7.8197557831260808e-05,9.4999925536272301,0.0019307574846613132,0.011313143191469536,1.3475305202889582e-05,1.5764340064091611e-07,9.3354823936375538e-10,3.556513970332082e-06,0.12176408548086329,5.3905810396967405e-06,7.6497656645360459e-16,7.9834928203748585e-07,2.6922478082351157e-05,0.85294766482113626,0.00022909845158820068,2.0230907052588939e-14,9.7184708144189606e-14,1.4112998784093644e-08,0.0,0.00032955885353967414,1.6744961993546274e-07,0.011355911926267337,0.011357010791646032,1.0988653786945276e-06
9.987477713097573e-09,0.3611323001419519,76.950000000000003,0.0,0.0,0.0,7.7908262678394593e-05,9.4999925601505044,0.0019289109316900125,0.011312814513075359,1.2924011870781439e-05,1.5119399030645444e-07,9.3352111178027433e-10,3.5414589723915521e-06,0.12121168559058307,5.3904243963640506e-06,7.3368031975219844e-16,7.9837748165105843e-07,2.7086756519933901e-05,0.85350215903407212,0.00022910418537337089,2.0230319164675625e-14,9.7777362741172846e-14,1.4199498905838547e-08,0.0,0.00032977430373483792,1.6060116729307578e-07,0.011356476301267543,0.011357575221253875,1.0989199863298237e-06
9.999999999999999e-09,0.36113230240302857,76.950000000000003,0.0,0.0,0.0,7.7848460671056495e-05,9.4999925614697123,0.0019285283844386913,0.011312746387254161,1.2812591559413159e-05,1.4989051852289424e-07,9.3351548904036013e-10,3.5383471012965815e-06,0.12109750453468016,5.3903919287926759e-06,7.2735512406380092e-16,7.9838318072610282e-07,2.7120807243158987e-05,0.85361677394703028,0.00022910537185138601,2.0230197313790773e-14,9.7900204902610375e-14,1.4217428168798163e-08,0.0,0.00032981883766125325,1.5921704601564909e-07,0.011356590365747979,0.011357689296770992,1.0989310230151354e-06
1.0047889350886238e-08,0.36113230240302857,76.950000000000003,0.0,0.0,0.0,7.7620275529211309e-05,9.4999925664132867,0.00192706606648613,0.011312485862721586,1.2395273462642375e-05,1.4500844312487115e-07,9.3349398673369913e-10,3.5264739731062441e-06,0.12066185501820531,5.3902677684516819e-06,7.036644729343095e-16,7.9840452546121352e-07,2.7251024153124939e-05,0.85405408185388798,0.00022910990290362957,2.0229731345462752e-14,9.8369978393522511e-14,1.4285993319400369e-08,0.0,0.00032998875479560284,1.5403290214514347e-07,0.011357017588273339,0.011358116560634337,1.0989723609989833e-06
1.0108300988674903e-08,0.3611323045716337,76.950000000000003,0.0,0.0,0.0,7.7333590124970035e-05,9.4999925724262386,0.0019252228878877252,0.011312157240037616,1.1888167188831946e-05,1.3907596365774175e-07,9.3346686401930178e-10,3.5115586474814874e-06,0.12011458181190679,5.3901111546289244e-06,6.7487666753291645e-16,7.984304608912449e-07,2.7415281030747214e-05,0.85460344523607601,0.00022911560425509133,2.0229143569984618e-14,9.8962555251773291e-14,1.4372482051261729e-08,0.0,0.00033020221136738733,1.4773336118651941e-07,0.011357536731874221,0.011358635754466719,1.0990225924991059e-06
1.0168712626463568e-08,0.3611323066515505,76.950000000000003,0.0,0.0,0.0,7.7048200246171368e-05,9.4999925781995849,0.0019233813947317053,0.011311828644667182,1.1401808013873981e-05,1.3338619814027247e-07,9.334397439291649e-10,3.4967126719056297e-06,0.1195698540754542,5.3899545544107256e-06,6.4726665875132418e-16,7.9845533341455839e-07,2.757952719967708e-05,0.85515026108049419,0.00022912128950339835,2.0228555841308065e-14,9.9555093496199808e-14,1.4458965126848568e-08,0.0,0.00033041467807399199,1.4169155011111418e-07,0.011358034638012198,0.011359133708780675,1.0990707684781131e-06
1.0229124264252233e-08,0.3611323086464072,76.950000000000003,0.0,0.0,0.0,7.6764099711784645e-05,9.4999925837431185,0.0019215415858538378,0.011311500076266733,1.0935347111812685e-05,1.279292164138681e-07,9.3341262630339696e-10,3.4819357221798817e-06,0.11902765996794644,5.3897979691717048e-06,6.2078622874828626e-16,7.9847918663517269e-07,2.7743762704923905e-05,0.85569454123162891,0.00022912695872372713,2.022796818423314e-14,1.0014759330772833e-13,1.4545442570573385e-08,0.0,0.00033062615951770096,1.3589692442368461e-07,0.011358512175562527,0.011359611292537495,1.0991169749704992e-06
1.0289535902040899e-08,0.3611323105596841,76.950000000000003,0.0,0.0,0.0,7.6481282378454768e-05,9.4999925890662436,0.0019197034600887699,0.011311171534509477,1.0487970384769075e-05,1.2269549459387523e-07,9.333855108237574e-10,3.4672274778155873e-06,0.11848798770355672,5.3896413974954568e-06,5.9538919555560158e-16,7.9850206236486624e-07,2.790798758970642e-05,0.856236297478849,0.00022913261199079574,2.0227380568127426e-14,1.0074005480860435e-13,1.4631914405876657e-08,0.0,0.00033083666027938254,1.3033937103666147e-07,0.011358970177855993,0.011360069339146685,1.0991612906944838e-06
1.0349947539829564e-08,0.3611323123947188,76.950000000000003,0.0,0.0,0.0,7.6199742139836774e-05,9.4999925941779892,0.0019178670162700385,0.011310843019081545,1.0058897042109062e-05,1.1767589844549548e-07,9.3335839788605958e-10,3.4525876202357494e-06,0.11795082555127694,5.3894848384417413e-06,5.7103123966994898e-16,7.9852400069711922e-07,2.8072201895525964e-05,0.85677554155666491,0.00022913824937887019,2.0226792990334658e-14,1.0133247815728329e-13,1.4718380655266612e-08,0.0,0.00033104618491858878,1.2500919061990581e-07,0.011359409444128034,0.011360508647920492,1.0992037924617138e-06
1.0410359177618229e-08,0.3611323141547121,76.950000000000003,0.0,0.0,0.0,7.5919472925996734e-05,9.4999925990869869,0.001916032253230089,0.011310514529678972,9.6473782377370913e-06,1.1286166744493934e-07,9.33331287381759e-10,3.438015829290604e-06,0.11741616183466423,5.3893282940114177e-06,5.4766980410112822e-16,7.9854504007798343e-07,2.823640566223665e-05,0.85731228514498803,0.00022914387096177095,2.0226205488501135e-14,1.0192486352852137e-13,1.4804841340357323e-08,0.0,0.00033125473797365561,1.1989708067261153e-07,0.011359830740911649,0.011360929985468936,1.0992445572888206e-06
1.0470770815406894e-08,0.36113231584273436,76.950000000000003,0.0,0.0,0.0,7.5640468702740506e-05,9.4999926038015374,0.0019141991698002866,0.011310186066013512,9.2526957631456265e-06,1.08244399489602e-07,9.3330417882895387e-10,3.4235117887844583e-06,0.11688398493158587,5.3891717628126051e-06,5.2526415597198404e-16,7.9856521737400676e-07,2.8400598928112793e-05,0.85784653986938075,0.00022914947681287924,2.0225618026670522e-14,1.0251721101762017e-13,1.4891296481905296e-08,0.0,0.00033146232396180143,1.1499411928777932e-07,0.0113602348033836,0.011361334087037751,1.0992836541539139e-06
1.0531182453195559e-08,0.36113231746173013,76.950000000000003,0.0,0.0,0.0,7.5362723471061746e-05,9.4999926083296042,0.0019123677648109313,0.011309857627808999,8.8741607939390919e-06,1.0381603623081633e-07,9.3327707273499689e-10,3.4090751853206483e-06,0.11635428327396727,5.3890152432002046e-06,5.0377520935797209e-16,7.9858456793733925e-07,2.8564781729913433e-05,0.8583783173013112,0.00022915506700514301,2.0225030592021752e-14,1.0310952075982362e-13,1.4977746099844517e-08,0.0,0.00033166894737922598,1.1029174958092699e-07,0.011360622336641691,0.011361721657791606,1.0993211499178554e-06
1.0591594090984224e-08,0.36113231901452325,76.950000000000003,0.0,0.0,0.0,7.5086231266678041e-05,9.4999926126788008,0.0019105380370912719,0.011309529214796216,8.5111126876357902e-06,9.9568849012422696e-08,9.3324996909469624e-10,3.3947057027064272e-06,0.11582704534754235,5.3888587378995633e-06,4.8316539511991974e-16,7.9860312566813935e-07,2.8728954102944332e-05,0.85890762895840966,0.00022916064161108282,2.0224443238952553e-14,1.037017929307784e-13,1.5064190213320089e-08,0.0,0.00033187461270120814,1.0578176475589197e-07,0.011360994016930819,0.011362093374044801,1.0993571139835892e-06
1.0652005728772889e-08,0.361132320503822,76.950000000000003,0.0,0.0,0.0,7.4810986159440712e-05,9.4999926168564492,0.0019087099854695189,0.011309200826720728,8.1629178306569637e-06,9.5495425383198369e-08,9.3322286720010217e-10,3.380403028744599e-06,0.11530225969160164,5.3887022457409245e-06,4.6339878617839245e-16,7.9862092307439326e-07,2.8893116081117374e-05,0.85943448630471542,0.00022916620070279731,2.0223855927734176e-14,1.0429402760063389e-13,1.5150628840720472e-08,0.0,0.00033207932438220419,1.0145629378163379e-07,0.011361350492834748,0.011362449884441621,1.0993916068783336e-06
1.0712417366561554e-08,0.361132321932225,76.950000000000003,0.0,0.0,0.0,7.4536982252853347e-05,9.4999926208695822,0.0019068836087728594,0.011308872463340012,7.8289685324942451e-06,9.1588656156119405e-08,9.331957676662735e-10,3.3661668554097075e-06,0.11477991489874356,5.3885457640555998e-06,4.4444092281147908e-16,7.9863799132925084e-07,2.9057267697007526e-05,0.85995890075092551,0.00022917174435196897,2.0223268629057546e-14,1.0488622487776389e-13,1.5237061999708448e-08,0.0,0.00033228308685594421,9.7307787655024801e-08,0.011361692386402302,0.011362791811088428,1.0994246861273531e-06
1.0772829004350219e-08,0.3611323233022225,76.950000000000003,0.0,0.0,0.0,7.4264213683721521e-05,9.4999926247249107,0.0019050589058274689,0.011308544124415362,7.5086819651145615e-06,8.7841723002666381e-08,9.3316867067002091e-10,3.3519968704337026e-06,0.11425999961462864,5.3883892963539167e-06,4.2625862909822253e-16,7.9865436032599324e-07,2.9221408981907514e-05,0.8604808836546507,0.00022917727262986904,2.0222681418353863e-14,1.0547838494658479e-13,1.5323489707250731e-08,0.0,0.00033248590453552893,9.3329006225696425e-08,0.011362020294224581,0.011363119750639366,1.0994564147894255e-06
1.0833240642138884e-08,0.36113232461620454,76.950000000000003,0.0,0.0,0.0,7.3992674621619587e-05,9.4999926284288971,0.0019032358754585239,0.011308215809721812,7.2014991457565615e-06,8.4248086555490251e-08,9.3314157520317999e-10,3.3378927652155866e-06,0.1137425025377311,5.3882328420069328e-06,4.0882021361806653e-16,7.9867005873072134e-07,2.9385539965880213e-05,0.86100044632065675,0.00022918278560736307,2.02220942556037e-14,1.0607050785502446e-13,1.5409911979646472e-08,0.0,0.00033268778181352643,8.9513005559924308e-08,0.01136233478849148,0.011363434275337727,1.099486846250821e-06
1.0893652279927549e-08,0.36113232587646327,76.950000000000003,0.0,0.0,0.0,7.3722359268444201e-05,9.4999926319877428,0.0019014145164902173,0.01130788751904703,6.9068839613507153e-06,8.0801474991184266e-08,9.3311448196384134e-10,3.3238542373285399e-06,0.11322741241909268,5.3880763969333164e-06,3.9209531069807234e-16,7.9868511403286167e-07,2.9549660677808934e-05,0.86151760000110966,0.00022918828335491545,2.0221507086335378e-14,1.0666259367800875e-13,1.5496328832554524e-08,0.0,0.00033288872306206767,8.5853125821470285e-08,0.011362636417985614,0.011363735934014647,1.0995160290371628e-06
1.0954063917716214e-08,0.36113232708519577,76.950000000000003,0.0,0.0,0.0,7.3453261858167951e-05,9.4999926354073736,0.0018995948277457683,0.011307559252179158,6.6243222328488952e-06,7.7495873084733269e-08,9.3308739142458109e-10,3.3098809784962941e-06,0.11271471806208135,5.3879199654114242e-06,3.7605461262241728e-16,7.9869955259358855e-07,2.9713771145445624e-05,0.86203235589582849,0.00022919376594259457,2.0220920011252835e-14,1.0725464261731844e-13,1.5582740281019599e-08,0.0,0.00033308873263294139,8.2342979648278362e-08,0.01136292570902602,0.011364025253046989,1.0995440209750603e-06
1.1014475555504879e-08,0.3611323282445104,76.950000000000003,0.0,0.0,0.0,7.3185376656350842e-05,9.4999926386934828,0.0018977768080474366,0.011307231008918669,6.3533208178317502e-06,7.4325511715178663e-08,9.3306030219397805e-10,3.2959726831753485e-06,0.11220440832214605,5.3877635478326617e-06,3.6067015655125363e-16,7.987133996922403e-07,2.9877871395457082e-05,0.86254472515252434,0.00022919923344007738,2.0220332996443141e-14,1.0784665470372783e-13,1.5669146339497389e-08,0.0,0.00033328781485768955,7.8976441004727731e-08,0.011363203166406282,0.011364302737276002,1.0995708697258402e-06
1.1074887193293544e-08,0.36113232935642936,76.950000000000003,0.0,0.0,0.0,7.2918697959696422e-05,9.4999926418515468,0.001895960456216535,0.011306902789080482,6.0934067498389588e-06,7.1284857792989059e-08,9.3303321499438963e-10,3.2821290547805976e-06,0.11169647210657298,5.3876071382531546e-06,3.4591520593162489e-16,7.987266795708177e-07,3.0041961453469329e-05,0.86305471886703866,0.00022920468591665379,2.0219745950789992e-14,1.0843862996845568e-13,1.575554702187863e-08,0.0,0.00033348597404770145,7.5747634489942816e-08,0.011363469274273551,0.01136456887088841,1.0995966148663055e-06
1.113529883108221e-08,0.36113233042289133,76.950000000000003,0.0,0.0,0.0,7.2653220095905772e-05,9.4999926448867953,0.0018941457710734395,0.01130657459247647,5.8441264129095086e-06,6.8368604602163572e-08,9.3300613075250005e-10,3.2683497892484066e-06,0.11119089837424875,5.3874507415675345e-06,3.3176385861875572e-16,7.9873941547664324e-07,3.0206041344110127e-05,0.86356234808359589,0.00022921012344123129,2.0219159003711696e-14,1.0903056863957546e-13,1.5841942341512172e-08,0.0,0.00033368321449430766,7.2650925083549688e-08,0.011363724496951574,0.011364824118261464,1.0996213098947825e-06
1.1195710468870874e-08,0.36113233144575557,76.950000000000003,0.0,0.0,0.0,7.2388937423233289e-05,9.4999926478042394,0.0018923327514376051,0.011306246418928759,5.6050447498880888e-06,6.5571662543478194e-08,9.329790476085974e-10,3.2546345833899769e-06,0.11068767613541862,5.3872943598718032e-06,3.181914269078485e-16,7.9875162970326378e-07,3.0370111091049766e-05,0.86406762379503943,0.00022921554608233916,2.021857213801202e-14,1.0962247073930889e-13,1.5928332311227157e-08,0.0,0.00033387954046887395,6.968090831098784e-08,0.011363969279775015,0.011365068924773384,1.099644998372401e-06
1.125612210665954e-08,0.36113233242680715,76.950000000000003,0.0,0.0,0.0,7.2125844330011782e-05,9.4999926506087284,0.0018905213961275737,0.011305918268277001,5.3757445031299563e-06,6.2889150248731572e-08,9.329519661980631e-10,3.2409831466812864e-06,0.11018679445144455,5.3871379848756163e-06,3.0517439853766831e-16,7.987633436296558e-07,3.053417071704015e-05,0.86457055694306162,0.00022922095390813256,2.0217985211286843e-14,1.1021433624040334e-13,1.6014716943354209e-08,0.0,0.0003340749562228932,6.6832400811153248e-08,0.01136420404987,0.011365303717580688,1.0996677106979143e-06
