Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383)
2.2887751619661804e-18,0.2091103805140821,76.950000000000003,0.0,0.0,0.0,0.99999999999929134,9.5,3.2930722840772131e-14,3.259065471126096e-13,3.259064616847612e-13,2.168821467094887e-21,2.1532392073752527e-21,2.3943757786009251e-14,2.4543704056400733e-20,1.4926490039741283e-21,5.2667216967559454e-31,1.2123792829946643e-35,1.0185335428610044e-25,2.7205147327094765e-20,2.8154162910478973e-24,7.0911904306344836e-31,5.8417790488514713e-36,3.8357604876485433e-39,4.7249460116690131e-49,5.1226807109085905e-34,2.8849939740591007e-25,1.0141422383886994e-33,1.0141422425663722e-33,3.717001390284832e-42,4.6066795547690069e-43,3.4918964687090028e-41,1.7810443677923009e-25,1.3986680586367866e-33,8.6672237461885044e-35,8.0731916182636793e-77,1.4386075099327451e-42,1.2688016948589929e-38,7.7125787825356117e-77,2.7876843956961427e-22,3.7066958421790385e-51,3.7050521908616807e-51,3.5355479926732476e-31,1.0810839912264178e-31,4.0230464084870611e-25,3.5354959787395726e-31,9.1925372934544588e-40,7.7125787825323548e-77,2.2304826718631742e-46,5.6948639667398284e-49,1.6486604682054023e-54,6.3594967028564852e-64,3.353676104580591e-39,7.3923132879960942e-73,6.7932222777946434e-31,3.2990696477110218e-59,1.369412661436431e-74,3.5055065105225167e-39,5.3938744499981174e-84,2.7204173165205248e-79,3.6307324963923891e-87,1.1190577694255019e-52,8.7009270376379693e-41,7.4760969271752788e-55,1.8922431080916475e-39,5.0385782450284604e-48,2.6402798931855404e-34,6.9354087152417475e-48,4.5338624098115516e-49,1.506358284951345e-42,6.7638618088363267e-44,3.8087344349648572e-57,8.3949399578635793e-44,2.3816785289540597e-47,5.8411711663003144e-61,3.5010089220851856e-48,2.5703177576852647e-35,5.4610495241217775e-62,8.6905008443071498e-20,1.6217459838085618e-33,3.4499322085763903e-34,1.621745983808208e-33,2.3967986265810098e-57,6.4916729069976471e-52,3.4082037089122543e-52,4.3753774414452319e-85,2.9513461591301211e-90,9.0827787698143631e-42,5.0836149156262595e-51,1.3361014034546405e-49,8.9568424352533757e-68,8.0779628819944077e-43,6.9430879539202381e-74,9.4479528794746301e-54,8.2190771456482371e-63,1.0416166051717998e-70,2.869214570051676e-71,4.1546421505218499e-63,2.4625044310025791e-54,6.4912572724831919e-75,2.4630326459581541e-54,4.1497688773748103e-70,2.8804950715396534e-58
4.579538834064391e-18,0.2091103805140821,76.950000000000003,0.0,0.0,0.0,0.99999999999858202,9.5,6.5890056213875237e-14,6.5209623776726089e-13,6.5209606973191334e-13,8.6809378565523638e-21,8.5570144767715545e-21,4.7908211688753259e-14,9.823859186026457e-20,5.9744814412241052e-21,4.1721212441305856e-30,9.7064065853562228e-35,4.0767885134718554e-25,1.0889128057539034e-19,1.1269002243498743e-23,5.4995486228442157e-30,4.6760326172810119e-35,3.0709406627437448e-38,7.5660437752481199e-48,4.101252085669405e-33,1.1547494300439501e-24,8.1193042223612443e-33,8.1193042892580972e-33,5.9520114531969683e-41,7.3766816054892294e-42,2.7956292200012109e-40,7.1288055948992409e-25,1.1197763744977e-32,6.9390292659191168e-34,1.03546701442018e-74,2.3036400181850987e-41,1.0158098439635874e-37,9.8921483636591983e-75,1.1157981246639786e-21,1.1869442609778449e-49,1.1858922303080987e-49,2.8305777410767329e-30,8.6552134601673096e-31,1.610260654421492e-24,2.8305360985763528e-30,1.4719984231534942e-38,9.8921483636508431e-75,3.5716641707128689e-45,8.3426102763350628e-48,5.2801348633826547e-53,4.0735441714373708e-62,2.6849746977957179e-38,9.4702837335306992e-71,2.7190592345518428e-30,9.6414346127246774e-58,1.754352929582603e-72,2.8065363546522798e-38,1.3820219179702554e-81,3.4851263255874225e-77,9.3026864010864356e-85,3.5839854988726416e-51,6.9659791488615841e-40,2.3943535462546369e-53,1.5149450198337979e-38,8.0682687585552303e-47,1.0568000199564486e-33,1.1105659824206669e-46,7.2600863194485474e-48,1.2060025433834977e-41,5.4154734606968276e-43,1.2050512153630791e-55,6.7207421401849636e-43,3.7379499923682316e-46,3.7415290570329797e-59,5.6061576992922092e-47,2.0576991534401512e-34,3.4980447404202303e-60,1.7388627914880822e-19,1.2983728509174588e-32,1.3808772662304984e-33,1.298372850916892e-32,7.6761824405724483e-56,1.025711048135932e-50,5.3902887966458819e-51,1.1209466338951092e-82,7.5709651247184613e-88,7.2717455159929913e-41,4.1355148726693374e-50,2.1393432371989417e-48,5.7372554297407306e-66,6.4672819628922956e-42,8.8947720228924901e-72,1.5129034062655454e-52,2.6323198513198212e-61,6.672050988010661e-69,1.837858827193478e-69,1.33060414156667e-61,3.9415247201258623e-53,8.3159334447493175e-73,3.9432153594424874e-53,2.658113624760938e-68,9.0360474649104934e-57
9.16106617826081e-18,0.20911038051408215,76.950000000000003,0.0,0.0,0.0,0.99999999999716338,9.5,1.3180872295974808e-13,1.3044755977147787e-12,1.304475272792134e-12,3.4735057882062743e-20,3.3756343638334555e-20,9.5836799998929617e-14,3.9308083182055343e-19,2.3905671640867849e-20,3.2699407353230359e-29,7.7680761009161127e-34,1.6312464055550428e-24,4.3570530008679981e-19,4.5090686680451711e-23,4.1412854432801368e-29,3.7407392654140308e-34,2.4576857977630611e-37,1.2110514179533003e-46,3.2822364508204089e-32,4.620501765272179e-24,6.4979108341807433e-32,6.4979109412581695e-32,9.5269867717949432e-40,1.1807469814716981e-40,2.237335134138958e-39,2.8524400749853861e-24,8.96147781617833e-32,5.5533006749959519e-33,1.3267424307283436e-72,3.6873038888337342e-40,8.1295180245812584e-37,1.267479580029261e-72,4.4646288864950034e-21,3.7985617375140189e-48,3.7918361600843584e-48,2.2653057888616218e-29,6.9267501681921769e-30,6.4430893022049525e-24,2.2652724626426868e-29,2.3561393253819786e-37,1.26747958002712e-72,5.7169432182870538e-44,1.2732134625923952e-46,1.6903423760331325e-51,2.6081649582512883e-60,2.1487871904296395e-37,1.2127103768169012e-68,1.0879778348093618e-29,2.9385853132730759e-56,2.2465240420335332e-70,2.2460814847732203e-37,3.5394825228411342e-79,4.46286101498956e-75,2.3825020597641791e-82,1.1473496833990344e-49,5.5748155653079573e-39,7.6650866673161899e-52,1.2124163884765533e-37,1.291441652195601e-45,4.2285765135682579e-33,1.7776191266233665e-45,1.1620863905734173e-46,9.6516853987568991e-41,4.3344588759363385e-42,3.766550782149846e-54,5.3781332668709999e-42,5.9223420753346462e-45,2.3955804513425638e-57,8.9734455092759677e-46,1.6465959927982247e-33,2.2396858617891106e-58,3.4785109657728744e-19,1.0390768335196792e-31,5.5253501907383396e-33,1.0390768335187723e-31,2.4573943327021136e-54,1.599308794092577e-49,8.4202527160605435e-50,2.8702546253992932e-80,1.940154840775443e-85,5.8196060967478332e-40,3.3364510977709358e-49,3.4238308990494285e-47,3.6733807611731257e-64,5.1757909663737359e-41,1.1390111616451252e-69,2.4216306203659179e-51,8.4269796596147928e-60,4.2719438841312546e-67,1.1767213943452618e-67,4.2597238870084716e-60,6.3036006155066318e-52,1.0648887028778231e-70,6.3090060906253273e-52,1.7019079424047823e-66,2.862395225563083e-55
1.8324120866653652e-17,0.2091103805140821,76.950000000000003,0.0,0.0,0.0,0.99999999999432621,9.5,2.6364605645016048e-13,2.6092342345521971e-12,2.6092336267762474e-12,1.3896284173126299e-19,1.3133278487236762e-19,1.916926986550737e-13,1.5725673058287873e-18,9.5637963089755687e-20,2.5123735240881934e-28,6.2156424952721321e-33,6.5260476211913894e-24,1.7430916351720317e-18,1.8039210137539732e-22,2.9618419852415462e-28,2.9907493650814281e-33,1.9665219613450985e-36,1.9380499167927397e-45,2.6262691686581034e-31,1.8485015065514446e-23,5.1993156615191337e-31,5.1993158328743494e-31,1.5245935593245763e-38,1.8895716525611177e-39,1.7901794067609139e-38,1.141153182125152e-23,7.1703255272486353e-31,4.443433630992999e-32,1.6990913154696845e-70,5.9008214812928568e-39,6.5047727952855515e-36,1.6231964074394934e-70,1.7861286664836391e-20,1.2149912121171728e-46,1.2106990551792546e-46,1.8125621266253177e-28,5.5423707822631183e-29,2.5776146420294401e-23,1.8125354612866714e-28,3.7705362881755198e-36,1.6231964074340096e-70,9.148824831489494e-43,1.9878302858195081e-45,5.4101597583695773e-50,1.6695597973764576e-58,1.7193424875166122e-36,1.5525827877710317e-66,4.3526195284701479e-29,9.1686524163840917e-55,2.8761315556854949e-68,1.7972055471047277e-36,9.0629132573465671e-77,5.7136351479023542e-73,6.1004442213605542e-80,3.6722394822144406e-48,4.4605636739755432e-38,2.4533004350584621e-50,9.7011723977334572e-37,2.0667053616629044e-44,1.69170586558577e-32,2.8447383086457233e-44,1.8597158324386784e-45,7.72281437638907e-40,3.468920550079955e-41,1.1510754033024613e-52,4.3025189835177161e-41,9.4286290335563767e-44,1.5334714965891649e-55,1.4360249315934106e-44,1.317225079049025e-32,1.4336801656601578e-56,6.9578983544595061e-19,8.3139365607527774e-31,2.2105338307855609e-32,8.31393656073826e-31,7.8652053088184467e-53,2.4332970126224918e-48,1.2855465057165081e-48,7.3463197168384977e-78,4.9693363729708792e-83,4.6565685259166309e-39,2.6805120006205056e-48,5.4776076671459279e-46,2.3514250544305881e-62,4.141418931104307e-40,1.4582223982266493e-67,3.8753970799625414e-50,2.6972090120312712e-58,2.7346363103501407e-65,7.5324858283437548e-66,1.3633981149045176e-58,1.0070554749770727e-50,1.3633272555552783e-68,1.0087812210921158e-50,1.0894386616929546e-64,9.1126419836033915e-54
3.665023024343933e-17,0.2091103805140821,76.950000000000003,0.0,0.0,0.0,0.99999999998865174,9.5,5.2732072342565187e-13,5.2187511933546842e-12,5.2187501261992009e-12,5.5589654320186072e-19,4.9784020416918058e-19,3.8339938424682715e-13,6.2906853252924777e-18,3.8258066935526894e-19,1.8614595155888144e-27,4.9729883400971247e-32,2.6106313465553668e-23,6.9728277634764532e-18,7.21627081392328e-22,1.9516380633024337e-27,2.3889786535278118e-32,1.5733668152844407e-35,3.1011100878128174e-44,2.101184941630151e-30,7.3946072584960895e-23,4.1598470502175399e-30,4.1598473244024834e-30,2.4394874658514658e-37,3.0235968179096834e-38,1.4322336988139525e-37,4.5649155268801431e-23,5.7364558206650506e-30,3.5550033885008129e-31,3.8083019568550585e-68,9.4420661343264251e-38,5.2041894865962159e-35,3.6381929562195794e-68,7.1449872764168947e-20,3.8832435898511559e-45,3.8559376951772645e-45,1.4501446891708916e-27,4.4341867940414866e-28,1.0310972675462604e-22,1.4501233559943818e-27,6.0332998688906186e-35,3.6381929561950375e-68,1.4639142982562767e-41,3.1410691565766517e-44,1.7313862774972396e-48,1.0686037161710832e-56,1.3755826065567368e-35,1.9874667437812913e-64,1.7411893090663378e-28,2.8963868593394884e-53,3.6817462727781906e-66,1.4378995209903474e-35,2.3202946248607471e-74,7.3140941354809771e-71,1.5618417237268738e-77,1.175207208476724e-46,3.5685725171090395e-37,7.8511111945384045e-49,7.7616735811344195e-36,3.3069954211889225e-43,6.7673735135299746e-32,4.5519450272092006e-43,2.9758457200370879e-44,6.1788375614517452e-39,2.7765118343292062e-40,3.3782254564818344e-51,3.4410549878213056e-40,1.5046857328337542e-42,9.8149131029632037e-54,2.2978144322799942e-43,1.0533973617912951e-31,9.1762126637810862e-55,1.3917037287796072e-18,6.6513698461810928e-30,8.8431267060313986e-32,6.6513698461578649e-30,2.5170598742930743e-51,3.5436729101542481e-47,1.8834964691657774e-47,1.8792651195427419e-75,2.2951912642925011e-80,3.725607664934609e-38,2.1490021254524486e-47,8.7598312596413548e-45,1.5050203964332104e-60,3.3134493802187843e-39,1.8666594372821226e-65,6.2012651054141649e-49,8.6320306923129746e-57,1.7503645399080976e-63,4.8211265122455245e-64,4.3633317081509201e-57,1.605957206481141e-49,1.7451857901452058e-66,1.6114523690196495e-49,6.9729584261761778e-63,2.9082829349714135e-52
7.33024489970107e-17,0.2091103805140821,76.950000000000003,0.0,0.0,0.0,0.99999999997730293,9.5,1.0546700573553013e-12,1.0437783966944693e-11,1.043778229086435e-11,2.2236761508970288e-18,1.8008108943571132e-18,7.6679230963854026e-13,2.5162998437617147e-17,1.5303664233204485e-18,1.2962975637397617e-26,3.9785830577409019e-31,1.0442949133474829e-22,2.7891596073441138e-17,2.8866254066290256e-21,1.1503793731690943e-26,1.9051451125439891e-31,1.2587530032458631e-34,4.9617557569809038e-43,1.680979933482565e-29,2.9579628249826725e-22,3.3280349468654051e-29,3.3280353855474957e-29,3.9030252535737442e-36,4.8379197038985842e-37,1.1457680583614108e-36,1.8259855495555307e-22,4.5888237490784304e-29,2.8440080556912965e-30,4.8914199496095688e-66,1.5107406314521211e-36,4.1633526660852943e-34,4.6729303018987328e-66,2.8580241162969702e-19,1.2394280906105267e-43,1.2221617669833389e-43,1.1601025131751566e-26,3.5473085059476436e-27,4.1242968769301713e-22,1.1600854476155897e-26,9.65322061669301e-34,4.6729303018355861e-66,2.3422329230023598e-40,4.9941418737865432e-43,5.5404275194825824e-47,6.8390617878763558e-55,1.1004831497439904e-34,2.5439582096632449e-62,6.9650391020894883e-28,9.2083034400842208e-52,4.7126367923552251e-64,1.1503719424248869e-34,5.9399580732349062e-72,9.3621700212946067e-69,3.998321984683809e-75,3.7606497924189206e-45,2.8546460138791236e-36,2.5123113271094437e-47,6.2096317056822251e-35,5.291239261379065e-42,2.7070590371666729e-31,7.2831647624820617e-42,4.7615880486004654e-43,4.9433038502970778e-38,2.2230938817010455e-39,9.2701853055117792e-50,2.7509176051261073e-39,2.4039831770726952e-41,6.2814282605147502e-52,3.676500645306685e-42,8.4198644027392171e-31,5.8726794916590243e-53,2.7836771742291844e-18,5.3206910383391594e-29,3.5376120190703479e-31,5.3206910383020037e-29,8.054564342639913e-50,4.8034121378246781e-46,2.5772532691638843e-46,4.803026809549416e-73,5.9028852050402653e-78,2.980626257815042e-37,1.7210888240800621e-46,1.3999727300503014e-43,9.6319743556581711e-59,2.6508848082779973e-38,2.3892832418237426e-63,9.9225256320732491e-48,2.7624299209970122e-55,1.120306390638729e-61,3.085456201987332e-62,1.3963389689575093e-55,2.5522517448708295e-48,2.2338019493342092e-64,2.5696612848996308e-48,4.4626836760904791e-61,9.2925709454508844e-51
1.4660688650415343e-16,0.2091103805140821,76.950000000000003,0.0,0.0,0.0,0.9999999999546052,9.5,2.1093687251292664e-12,2.0875845595522732e-11,2.0875843283474222e-11,8.8948815526338467e-18,6.0292148804698595e-18,1.5334963859766152e-12,1.006479076860463e-16,6.1214422381956836e-18,8.219111624485184e-26,3.1829476269507302e-30,4.1772637947400165e-22,1.1156185514923204e-16,1.154673389221016e-20,5.9996602077393783e-26,1.5144368440260395e-30,1.0070260005823115e-33,7.9381384020243302e-42,1.3447393584133253e-28,1.1832088514113197e-21,2.6624900656970369e-28,2.6624907674906259e-28,6.2438691741222934e-35,7.7406083106848719e-36,9.1651894461289309e-36,7.3036511267548844e-22,3.6702523420232089e-28,2.2750529941484942e-29,6.2614753043039498e-64,2.4170327709451633e-35,3.330446704448991e-33,5.9817881119317818e-64,1.1431632368746617e-18,3.9454734217320181e-42,3.8375799862875712e-42,9.2799475012182475e-26,2.8375792635235512e-26,1.6495443202641551e-21,9.2798110021672616e-26,1.5443785373278373e-32,5.9817881117701086e-64,3.7471909603134402e-39,7.9653803565907515e-42,1.7727915713637011e-45,4.3766464084867445e-53,8.8035113482162815e-34,3.2560056138237883e-60,2.7860711753550318e-27,2.937038538171729e-50,6.0316921057963992e-62,9.20315769582902e-34,1.5205079825062204e-69,1.1982941731660958e-66,1.023491139481154e-72,1.203304573256353e-43,2.2832152170726463e-35,8.038479299988553e-46,4.9678203173445847e-34,8.4654862730518453e-41,1.0828452636918678e-30,1.1652343651679053e-40,7.618711930104879e-42,3.9547356846563015e-37,1.781363250358062e-38,2.3072144088431618e-48,2.1975021262753729e-38,3.8422913733486805e-40,4.019643446530534e-50,5.8819444682104104e-41,6.7237395817441599e-30,3.7580901613864669e-51,5.5682066714434256e-18,4.2556021823015279e-28,1.4152475143589325e-30,4.2556021822420976e-28,2.5772399671025748e-48,5.8785324270943761e-45,3.193673452156172e-45,1.2254546890973527e-70,1.5112448112539232e-75,2.3845554870938976e-36,1.3776994410587641e-45,2.2346830480072219e-42,6.1637699151938994e-57,2.1207573849547747e-37,3.0579310993951567e-61,1.5876434906818058e-46,8.8402317039599219e-54,7.1703221924755519e-60,1.9744509775119263e-60,4.4683986251334485e-54,4.0290918963234527e-47,2.8589438495980574e-62,4.083703804063001e-47,2.8558763375407818e-59,2.9704265560561479e-49
2.9321576151843885e-16,0.2091103805140821,76.950000000000003,0.0,0.0,0.0,0.99999999990920985,9.5,4.2187660603358588e-12,4.1751956083988303e-11,4.1751951921833184e-11,3.5579856110053966e-17,1.8070930922334487e-17,3.0665775106310785e-12,4.0254666298726169e-16,2.4484835996802323e-17,4.6287145378005304e-25,2.5463973387705478e-29,1.6709219327191202e-21,4.4619757667619115e-16,4.6187387608982504e-20,2.8161319906654273e-25,1.1963023975017049e-29,8.0562991594908635e-33,1.2698391201908615e-40,1.0756818591629423e-27,4.7328807422976235e-21,2.1300155905663606e-27,2.1300167130806311e-27,9.986703436451449e-34,1.2384298614621268e-34,7.3303629307197668e-35,2.9211384913854617e-21,2.934807467729311e-27,1.8197321328672211e-28,8.0148687095357909e-62,3.8666179034103477e-34,2.6638859194212367e-32,7.6568610597495349e-62,4.5721422021967859e-18,1.2494578414020616e-40,1.1835616545063742e-40,7.4222979008270124e-25,2.2695546408511797e-25,6.5965808665771819e-21,7.4221887461432011e-25,2.4704738837068607e-31,7.6568610593356465e-62,5.9940558152608164e-38,1.2724443158069166e-40,5.6717802774075529e-44,2.8004896741132963e-51,7.0419922984926333e-33,4.1668513042120185e-58,1.1144389707820903e-26,9.3831567078132959e-49,7.719018243848215e-60,7.362555977413709e-33,3.8917219411407707e-67,1.5335919030771419e-64,2.6196253261568992e-70,3.8497615284744343e-42,1.825705311132845e-34,2.5716253127911361e-44,3.9742989530264898e-33,1.3542673774204413e-39,4.3314223835723264e-30,1.8640736687296443e-39,1.21900234798545e-40,3.1638242826135874e-36,1.4296594523539162e-37,5.1061909714358776e-47,1.7527906356975427e-37,6.1403486789249635e-39,2.571866529835501e-48,9.409291656881425e-40,5.3594573995342054e-29,2.4045378988944444e-49,1.1139595860735407e-17,3.4028402782223435e-27,5.662438901310398e-30,3.4028402781273181e-27,8.2454312338295188e-47,6.3838202617005776e-44,3.5143134517102076e-44,3.1161480731937418e-68,3.8687466877066119e-73,1.9076637836213163e-35,1.1026072498119131e-44,3.5586007098121303e-41,3.9437671088830531e-55,1.6966248802168304e-36,3.9130943480205435e-59,2.5402588983556323e-45,2.8290545755146264e-52,4.5892850528209044e-58,1.2632897760047925e-58,1.4299042010064251e-52,6.278587051491682e-46,3.6584746671264099e-60,6.4466205354553525e-46,1.8273789808366438e-57,9.4940851516999673e-48
4.3982463653272427e-16,0.2091103805140821,76.950000000000003,0.0,0.0,0.0,0.99999999986381449,9.5,6.3281633952011168e-12,6.2628055409191117e-11,6.2628047213352328e-11,7.560737346051513e-17,3.2092901610029384e-17,4.5993316770086943e-12,8.5534216666831974e-16,5.2028697562085872e-17,1.1093983783235211e-24,7.281144939684503e-29,3.5507189481166324e-21,9.4809282274126095e-16,9.8148468808222027e-20,6.2926923235305625e-25,3.3959712225267274e-29,2.3036043651757575e-32,4.6733718914444797e-40,3.0755861729439636e-27,1.0057397543065351e-20,6.0905290343918345e-27,6.0905331653473022e-27,3.675141011088286e-33,4.5581099387949698e-34,2.095724015989682e-34,6.2069214147744818e-21,8.3893940743913543e-27,5.2027674038313377e-28,4.1353787387187279e-61,1.4230552044405713e-33,7.6162458471426046e-32,3.9506599043070165e-61,9.7150128851159285e-18,5.6805052419714587e-40,5.3242557409069891e-40,2.1220326744340812e-24,6.4886478067797845e-25,1.4015333493817646e-20,2.1220014704515657e-24,9.0920135892718495e-31,3.9506599040529107e-61,2.2059468247600846e-37,4.6817894319535267e-40,2.5893118844856814e-43,1.5385631550227954e-50,2.0134279382476061e-32,2.688026430640117e-57,2.368188733970973e-26,4.2826588214650354e-48,4.9795215130992372e-59,2.1052278537084589e-32,2.8899045966909924e-66,9.8933345542987984e-64,1.9452768816679433e-69,1.7575078846168655e-41,5.2189334322351496e-34,1.1739813348522501e-43,1.1364038592453911e-32,4.9842146283337771e-39,9.2042963369918205e-30,6.8604733649377567e-39,4.4867385198455883e-40,9.0465848094930659e-36,4.0954198104544747e-37,2.0455128491801818e-46,5.0033358535907526e-37,2.2589439810279925e-38,1.4129235897991055e-47,3.4629108442966601e-39,1.5292680908232796e-28,1.321000883824227e-48,1.6713315014579403e-17,9.7272645319770466e-27,1.2034770153049742e-29,9.7272645316274031e-27,3.7642367657949477e-46,2.0001912073611982e-43,1.1062335435212443e-43,2.3099888853849651e-67,2.3284044631231255e-72,5.4547375492056425e-35,3.1532370964788698e-44,1.3068225704401316e-40,2.1666206859767767e-54,4.8512997389622154e-36,2.5242748545552792e-58,9.3498610199709385e-45,1.2916753152066018e-51,2.5215405933472527e-57,6.9401962704973442e-58,6.528445269712472e-52,2.2820390363533388e-45,2.3600267136902637e-59,2.3575474422434274e-45,1.0039422833517361e-56,4.3328652007540964e-47
5.864335115470097e-16,0.2091103805140821,76.950000000000003,0.0,0.0,0.0,0.99999999981841914,9.5,8.4375607297250385e-12,8.3504144458295305e-11,8.3504129158052574e-11,1.2897741265645722e-16,4.7208736682744731e-17,6.1317589548394282e-12,1.4590022371694892e-15,8.875225306809653e-17,2.0320819220303274e-24,1.5358112256292093e-28,6.0571171310461473e-21,1.6172119221163544e-15,1.6742996896284576e-19,1.1032381873196585e-24,7.1163303388554599e-29,4.8589756697771014e-32,1.185157759761072e-39,6.4869283541126092e-27,1.7156757410539766e-20,1.2846705857598388e-26,1.2846716333113464e-26,9.3195027788774398e-33,1.1560035149486438e-33,4.4199071213587168e-34,1.0587483214910111e-20,1.7691203474874031e-26,1.0973119112602982e-27,2.2560021292645186e-60,3.6089046807655795e-33,1.6063314903829645e-31,2.1552311698296695e-60,1.6571409766368553e-17,1.6867253558978073e-39,1.5660252534306878e-39,4.4754398122798276e-24,1.3684777519475365e-24,2.3904711362999216e-20,4.4753740083371458e-24,2.3057068038769304e-30,2.1552311696882137e-60,5.5941489635382642e-37,1.1871589882385491e-39,7.7174028228450863e-43,5.289544536664178e-50,4.2466269146523628e-32,1.0496844910156346e-56,4.0398559345722752e-26,1.2762892907086092e-47,1.9445220469521426e-58,4.4405247792974129e-32,1.26553594935593e-65,3.8635020726123538e-63,8.5187031990266126e-69,5.2382063254950465e-41,1.1005471217394469e-33,3.4989478707155284e-43,2.3970075677084125e-32,1.2640144968140882e-38,1.5701465626602457e-29,1.7398356266395955e-38,1.1379331063165141e-39,1.9081894346993957e-35,8.6527395943293705e-37,5.4806724861627329e-46,1.0537157443804798e-36,5.7267504178553307e-38,4.8574839835072517e-47,8.7819194563452653e-39,3.219558920054805e-28,4.541475103373713e-48,2.2289363902733025e-17,2.0512370609037439e-26,2.0533162311334251e-29,2.0512370608150923e-26,1.1219211770174711e-45,4.4619596104672686e-43,2.4755834951665718e-43,1.0099531859301758e-66,1.337025808199079e-71,1.1505630860817676e-34,6.651828106863264e-44,3.3075760215189047e-40,7.4486376133865388e-54,1.0232810062460976e-35,9.8571940479521575e-58,2.3713299624435899e-44,3.8501955921251936e-51,8.6697200232477132e-57,2.3859597029931711e-57,1.9459462471180052e-51,5.722803055183642e-45,9.2158222102925059e-59,5.9446646523289716e-45,3.4515207310108846e-56,1.2910418318696519e-46
8.796512615755806e-16,0.20911038051408207,76.950000000000003,0.0,0.0,0.0,0.99999999972762843,9.5,1.2656355397971788e-11,1.2525629978147341e-10,1.2525626172335124e-10,2.6703150797062914e-16,7.866769507245738e-17,9.1958465393418758e-12,3.0202924782724896e-15,1.8374114419448646e-16,4.5374596263099493e-24,4.1948111252615307e-28,1.2540507204101511e-20,3.3478036425924456e-15,3.4664290712005426e-19,2.3477310894945828e-24,1.9227274206807904e-28,1.3271386687804501e-31,4.1439028704684502e-39,1.7716094602729243e-26,3.5520919441935361e-20,3.5088373669875676e-26,3.5088410294476303e-26,3.2582161719275827e-32,4.0424082087647729e-33,1.206947812359096e-33,2.1917270467956461e-20,4.8299839698353779e-26,2.9966300959146615e-27,3.1332043855116545e-59,1.2618900035282104e-32,4.3866782451604001e-31,2.9932506129918996e-59,3.4304611056363354e-17,7.3348842620554272e-39,6.7020403487786333e-39,1.2221337337259069e-23,3.7369781688650348e-24,4.9478490869402644e-20,1.2221157671484165e-23,8.0618342930017913e-30,2.9932506127684393e-59,1.9559392037735755e-36,4.1506392482246054e-39,3.3776058787633495e-42,2.8444838759758469e-49,1.1597588471310061e-31,6.8268230746762453e-56,8.3640155436209877e-26,5.5853236746862801e-47,1.2646570261385149e-57,1.2128389757395328e-31,9.8179869374883171e-65,2.5130071480709516e-62,6.6088547840708537e-68,2.292542793568567e-40,3.004672548506124e-33,1.5312876812162906e-42,6.5469763958680999e-32,4.4197829540314528e-38,3.2507921404030829e-29,6.0835224120054213e-38,3.9793978007949881e-39,5.2118638115518448e-35,2.3698380834832186e-36,2.0442430125426743e-45,2.8706200658131672e-36,2.0012955240832334e-37,2.6120310411550188e-46,3.0706210030961747e-38,8.7659225273689241e-28,2.4421136421077762e-47,3.3446928708838259e-17,5.6001724093348197e-26,4.2522565059386448e-29,5.6001724090249564e-26,4.9101793972233109e-45,1.2961768481996243e-42,7.2188739257490352e-43,7.8124336116726153e-66,2.2111515974749755e-70,3.1425456420594284e-34,1.8171121412202897e-43,1.1526751127663552e-39,4.0054010466870804e-53,2.7949011246044433e-35,6.410584950732239e-57,8.292663820591378e-44,1.6853630041361687e-50,4.6628697027683402e-56,1.2830031060597732e-56,8.5177941222938239e-51,1.9639770214475275e-44,5.9934838450915416e-58,2.0587427891338529e-44,1.8560653748484159e-55,5.6477942396385406e-46
