Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238)
3.450088919672843e-08,0.31292538771555006,76.950000000000003,0.0,0.0,0.0,0.36841032245502847,9.4968467983990479,0.011126061974628483,0.071832683843360737,0.030794107839188106,0.0015863659019344893,1.2553418218013535e-08,3.2464095080398962e-06,0.13974952923263717,7.8900358060154734e-05,1.2722769621270618e-11,0.00133202576009359,0.0035507450893857563,0.29788600551553085,0.023877586891728912,4.5560474178961316e-13,5.4501591948719958e-12,4.0548237152076568e-07,6.5327746697373527e-10,4.7390981245856682e-05,7.8001315291121269e-05,0.040208526408243801,0.044784542533610382,7.3291660814635101e-06,4.2205490854945823e-06,3.3008569243118011e-12,0.0012390399194936628,4.490814737112354e-07,1.2918205596474553e-07,9.9281731517937547e-05,1.8907708821375759e-06,2.2077413699879021e-07,0.0012410625175928937,0.0034543675505781081,1.3503644229520921e-11,4.5656091786111364e-12,1.7007840282780461e-07,4.4805585124997388e-08,6.8343980457326438e-10,5.7060564455668325e-06,1.9687587886252736e-05,0.00094188895598897938,1.8179209126597507e-07,8.8175146919742365e-05,1.3354799831629597e-05,8.042280386576464e-05,1.701400675540062e-09,2.3920974575241088e-06,8.1725826669625982e-07,4.9635054459232691e-05,1.6525196338177462e-05,1.8514224195156869e-08,7.9225034750173764e-07,2.3620518427629918e-05,7.0188183328058418e-07,1.5296818757322282e-06,5.8607962989246315e-11,1.2475517635637683e-10
3.467252874590647e-08,0.31292607451318677,76.950000000000003,0.0,0.0,0.0,0.36675751780067656,9.4968437699479278,0.011152831013475742,0.071891181471330043,0.030682561165898063,0.0015806188287828839,1.2563609467839458e-08,3.2334830656876979e-06,0.14011736676174355,7.8964416997872089e-05,1.2676678322361427e-11,0.0013389206296724931,0.0035806710600232022,0.29880475563918435,0.023991642126060097,4.5597463976149572e-13,5.4959979443221269e-12,4.0891453328209702e-07,6.5671491196905077e-10,4.7538855511758913e-05,7.7719353032977789e-05,0.040369248588113096,0.045010464523644142,7.3584440352780812e-06,4.2374093017379572e-06,3.3110376662900853e-12,0.0012473740116064663,4.5210098226241583e-07,1.3005083082621901e-07,0.0001001201747736124,1.9035195294948717e-06,2.2231133737756972e-07,0.0012599882695749124,0.0034657226919103425,1.3594659286519143e-11,4.5963815483636444e-12,1.7044309926982613e-07,4.4934739392340742e-08,6.8221263097438629e-10,5.727426680747492e-06,1.9762143524582364e-05,0.0009547015967484823,1.8306244361408424e-07,8.9090708899107428e-05,1.3437620108928706e-05,8.1356004906813317e-05,1.7128475086705547e-09,2.4199028221966122e-06,8.2208418517278705e-07,5.0421640683649278e-05,1.6721907246180801e-05,1.8623558239964388e-08,8.0177404822729576e-07,2.4059539304582947e-05,7.1494443091501004e-07,1.5430193755131791e-06,5.895404380685941e-11,1.2522814102663821e-10
3.4844168295084506e-08,0.31292675789478913,76.950000000000003,0.0,0.0,0.0,0.36511342875857017,9.4968407915066333,0.011179416149510837,0.071948473405367697,0.030570764730233884,0.0015748588983180126,1.2573590037520467e-08,3.2206244885978435e-06,0.14048307960311432,7.9027152505295353e-05,1.2630484387310635e-11,0.0013457709762392121,0.0036106286880236991,0.2997198470612954,0.024105277771430417,4.5633689156857475e-13,5.5418849557728913e-12,4.1235038874534277e-07,6.601308725830423e-10,4.7686139672462409e-05,7.7436747630111122e-05,0.040528762524247988,0.045235567401236264,7.3875017279628817e-06,4.2541426761296196e-06,3.321177857489684e-12,0.0012557095177308851,4.5512099557289674e-07,1.3091975133663311e-07,0.00010095598954861194,1.9162703887934856e-06,2.2384913595143454e-07,0.0012790527291227734,0.0034770418456761547,1.368568990727095e-11,4.6271591799652705e-12,1.7080685810029769e-07,4.5063504666355995e-08,6.809932459321634e-10,5.7487562182583774e-06,1.9836556107743359e-05,0.0009675728976207016,1.8433329990315067e-07,9.0008390925135792e-05,1.3520080070829469e-05,8.2292476879502755e-05,1.7242963055613526e-09,2.4478060648663526e-06,8.2690862383094135e-07,5.1214866439896495e-05,1.6919349468557078e-05,1.873285876946674e-08,8.1133392528610655e-07,2.4503399550301613e-05,7.2815127481631851e-07,1.556399318671888e-06,5.930001847973083e-11,1.2570019740923517e-10
3.501580784426254e-08,0.31292743785856303,76.950000000000003,0.0,0.0,0.0,0.36347799973750494,9.4968378625519829,0.011205818387606821,0.072004572975898656,0.03045873140878055,0.0015690867740717632,1.2583362988695406e-08,3.2078332025060636e-06,0.14084667904469264,7.9088580331500072e-05,1.258419030921639e-11,0.0013525767019684257,0.0036406170815831813,0.3006312989580941,0.024218493815363912,4.5669161364251694e-13,5.5878188405215422e-12,4.157898348552521e-07,6.6352529562797558e-10,4.783283682697173e-05,7.7153531849464722e-05,0.040687070231442295,0.045459849348486715,7.4163395122684754e-06,4.2707494215132224e-06,3.3312777226303697e-12,0.0012640463153864314,4.581414691279406e-07,1.3178880474614443e-07,0.00010178910615821092,1.9290232719259014e-06,2.2538750767306074e-07,0.0012982551191844057,0.0034883252111747045,1.3776734736675668e-11,4.6579416166769563e-12,1.7116968402315458e-07,4.5191883058378203e-08,6.7978158483150086e-10,5.7700453146808312e-06,1.991082653849317e-05,0.00098050178871269427,1.856046393018366e-07,9.0928148463204073e-05,1.3602177433208223e-05,8.3232171483294041e-05,1.7357468977629049e-09,2.4758057452566938e-06,8.3173153739601603e-07,5.2014719448732584e-05,1.71175126055047e-05,1.8842124760519153e-08,8.209294711397793e-07,2.4952105103683075e-05,7.4150254455449173e-07,1.5698215527374307e-06,5.9645883889386602e-11,1.2617135123639325e-10
3.518744739344058e-08,0.3129281144032641,76.950000000000003,0.0,0.0,0.0,0.36185117557744939,9.4968349825679983,0.011232038726378613,0.072059493369699176,0.030346473858573475,0.0015633031082537216,1.259292978083022e-08,3.1951090237137027e-06,0.14120817630350871,7.9148713158026958e-05,1.2537804635982599e-11,0.0013593377162833763,0.0036706353593753795,0.30153913038245045,0.02433129028064392,4.5703884861176796e-13,5.6337982882143746e-12,4.1923276976455334e-07,6.6689813126502942e-10,4.7978950054349753e-05,7.6869737899845338e-05,0.040844173845584884,0.045683308641498471,7.4449577986729917e-06,4.2872297635028977e-06,3.3413374783235613e-12,0.001272384283860205,4.6116235954310711e-07,1.3265797848265724e-07,0.00010261945629280237,1.9417779935054528e-06,2.2692642782646227e-07,0.0013175946513558929,0.0034995729862034638,1.386779247255221e-11,4.6887284166799321e-12,1.7153158168160971e-07,4.531987665583556e-08,6.7857760373063761e-10,5.7912942248605628e-06,1.9984955713560903e-05,0.00099348719652700835,1.8687644125489119e-07,9.1849937279807987e-05,1.3683909993649147e-05,8.4175040580765893e-05,1.7471991194288503e-09,2.5039004279166136e-06,8.3655288135109741e-07,5.2821187011277477e-05,1.7316386287903769e-05,1.89513552011879e-08,8.3056017966890447e-07,2.540566151494914e-05,7.5499840810069508e-07,1.5832859260792166e-06,5.9991636696554569e-11,1.2664160820204901e-10
3.535908694261862e-08,0.31292878752795134,76.950000000000003,0.0,0.0,0.0,0.36023290154513554,9.4968321510405733,0.011258078158236543,0.072113247626440072,0.030234004520648845,0.001557508541934715,1.2602292768376912e-08,3.1824514248221924e-06,0.14156758252653531,7.9207565923515978e-05,1.2491332183156802e-11,0.0013660539357038942,0.0037006826504571424,0.30244336026544172,0.024443667224427038,4.57378686343242e-13,5.679821958763434e-12,4.226790928231245e-07,6.7024933331214444e-10,4.8124482413894702e-05,7.658539744094017e-05,0.041000075620599943,0.045905943648558538,7.4733570002185906e-06,4.3035839404130695e-06,3.3513573171234307e-12,0.0012807233041800669,4.6418362382388505e-07,1.3352726018445158e-07,0.00010344697301210632,1.9545343708210528e-06,2.2846587202224691e-07,0.0013370705262009106,0.003510785367080522,1.3958861811580871e-11,4.7195191393696883e-12,1.7189255570219496e-07,4.5447487535812961e-08,6.7738125675976275e-10,5.8125032019664603e-06,2.0058944523701104e-05,0.0010065280442959595,1.8814868547911177e-07,9.2773713444436518e-05,1.376527562998225e-05,8.5121036203545709e-05,1.7586528070123484e-09,2.5320886823992067e-06,8.4137261191489846e-07,5.3634256017485195e-05,1.7515960178728242e-05,1.9060549099618641e-08,8.4022554624435126e-07,2.5864073949739685e-05,7.686390219489627e-07,1.5967922879008426e-06,6.033727377284709e-11,1.2711097396219433e-10
3.551356253687885e-08,0.3129293904155876,76.950000000000003,0.0,0.0,0.0,0.35878372037947687,9.4968296436749995,0.011281359786756784,0.072160640072361157,0.03013261114859107,0.0015522846332962849,1.2610547303882287e-08,3.1711161304388311e-06,0.14188926944843647,7.9259450946988499e-05,1.2449436054506459e-11,0.0013720601701796282,0.0037277493072684228,0.30325410339109887,0.024544447857367174,4.5767829287317154e-13,5.7212799783890749e-12,4.2578359821428321e-07,6.732468830852202e-10,4.825496740817746e-05,7.6329049492075376e-05,0.04113936160180854,0.04610560911501347,7.4987293169019045e-06,4.3181950349209188e-06,3.3603412231184243e-12,0.0012882292248520865,4.6690304620759509e-07,1.343096959346976e-07,0.00010418926125759491,1.9660163771819439e-06,2.2985179995719141e-07,0.0013547147171096591,0.0035208464089427093,1.4040833072271397e-11,4.7472337840438499e-12,1.7221664640936779e-07,4.5562011809248642e-08,6.7631102391596743e-10,5.8315573464741558e-06,2.0125415172241161e-05,0.001018311316059296,1.892940668754563e-07,9.3606775111774459e-05,1.3838189292382699e-05,8.5975065936909445e-05,1.7689622458965714e-09,2.5575369372077121e-06,8.4570895437481831e-07,5.4371651195734622e-05,1.7696166841798164e-05,1.915879155893479e-08,8.4895359295792157e-07,2.628080100327773e-05,7.8103945609226571e-07,1.6089837897258561e-06,6.0648245680508636e-11,1.2753264580992099e-10
3.566803813113909e-08,0.31292999053243065,76.950000000000003,0.0,0.0,0.0,0.35734138152063583,9.4968271747782786,0.011304496394339638,0.072207107698924813,0.030031064903190009,0.0015470528575149188,1.2618640351201312e-08,3.1598341044754411e-06,0.14220927963205415,7.9310320926710809e-05,1.240747681920146e-11,0.0013780300077526144,0.0037548381473034957,0.30406195813459708,0.024644888840344024,4.5797203820148054e-13,5.7627718014403867e-12,4.2889069573951048e-07,6.7622684623775456e-10,4.8384986564286031e-05,7.607230639484347e-05,0.041277677817726871,0.04630460459948639,7.5239248540529275e-06,4.3327043287948782e-06,3.3692931229328634e-12,0.0012957358182271947,4.6962270656725226e-07,1.3509220047786135e-07,0.00010492915442613083,1.977499449352332e-06,2.3123811554610008e-07,0.0013724680914143858,0.0035308790804212289,1.4122811767779538e-11,4.774950942445837e-12,1.7253999601509042e-07,4.5676229243625365e-08,6.7524689275509659e-10,5.850579531091288e-06,2.0191773482916809e-05,0.0010301378304478192,1.904397758908974e-07,9.4441379597575106e-05,1.3910802655288079e-05,8.683155471890694e-05,1.7792726256806354e-09,2.5830587951710986e-06,8.500439242225325e-07,5.5114372472164095e-05,1.7876924838969231e-05,1.9257002929387792e-08,8.5770893951040478e-07,2.6701468541422146e-05,7.9355735362501936e-07,1.6212090719820936e-06,6.0959119154906544e-11,1.279536044022724e-10
3.582251372539932e-08,0.3129305878785904,76.950000000000003,0.0,0.0,0.0,0.35590584594219354,9.4968247439848295,0.011327488691713447,0.072252659717158788,0.029929374415174601,0.0015418136593025886,1.2626573509196271e-08,3.1486050403662722e-06,0.14252762105945674,7.9360185982459209e-05,1.2365458088243234e-11,0.00138396340188197,0.003781948556942796,0.30486693804623827,0.024744990283973933,4.582599803800449e-13,5.8042964903923471e-12,4.3200031448075825e-07,6.7918919619313022e-10,4.8514542071888519e-05,7.5815190113627211e-05,0.041415026147948009,0.046502929098875698,7.5489439564180053e-06,4.3471120203776914e-06,3.3782131659931952e-12,0.0013032430011134361,4.723425748408625e-07,1.358747651594555e-07,0.00010566660653461466,1.9889834595795575e-06,2.3262480167416797e-07,0.0013903300443063337,0.0035408835216005938,1.4204796988536571e-11,4.8026703070236891e-12,1.728626078216441e-07,4.5790141320793688e-08,6.7418882714155888e-10,5.8695699369009016e-06,2.0258020092829627e-05,0.0010420067966344956,1.915857982928215e-07,9.5277495510573277e-05,1.3983114334205023e-05,8.7690467947668525e-05,1.7895838319997778e-09,2.6086532243598859e-06,8.543774910419635e-07,5.5862409459519027e-05,1.8058226705037009e-05,1.9355182521696409e-08,8.6649122131593504e-07,2.7126079543159203e-05,8.0619280515051474e-07,1.6334680264546102e-06,6.1269892012708998e-11,1.2837385378461011e-10
3.597698931965956e-08,0.31293118245441004,76.950000000000003,0.0,0.0,0.0,0.35447707488901253,9.4968223509317919,0.011350337385641547,0.072297305246811258,0.029827548180496662,0.0015365674764209927,1.2634348389258339e-08,3.1374286323206989e-06,0.14284430166788437,7.9409056154073075e-05,1.2323383308329992e-11,0.0013898603103844383,0.0038090799291867331,0.30566905659842625,0.024844752319714624,4.5854217794542671e-13,5.8458531171381895e-12,4.3511238428341977e-07,6.821339085412598e-10,4.8643636108035632e-05,7.5557722270166685e-05,0.041551408543390685,0.046700581667013789,7.5737869809720034e-06,4.361418315464534e-06,3.3871015023201269e-12,0.0013107506914070951,4.7506262134927419e-07,1.3665738143728148e-07,0.00010640157248600845,2.0004682817848334e-06,2.3401184143152416e-07,0.0014082999643750134,0.0035508598716263752,1.4286787836341678e-11,4.830391574129138e-12,1.7318448511049707e-07,4.5903749512891295e-08,6.7313679029235043e-10,5.8885287439055606e-06,2.0324155635268559e-05,0.0010539174223023091,1.9273212001927571e-07,9.6115091661411599e-05,1.4055122994399725e-05,8.8551771143303835e-05,1.7998957519777947e-09,2.6343191964583292e-06,8.5870962487726229e-07,5.661575151763004e-05,1.8240064998494334e-05,1.9453329657161332e-08,8.7530007489987834e-07,2.7554636743584306e-05,8.1894589399265955e-07,1.6457605454635867e-06,6.1580562108697359e-11,1.2879339797808084e-10
3.628594050818003e-08,0.31293236329760504,76.950000000000003,0.0,0.0,0.0,0.35163967267544483,9.4968176766090391,0.011395606770618093,0.072383912871097827,0.029623521795965179,0.0015260558737140359,1.264942958521017e-08,3.115232582242484e-06,0.14347271195525013,7.9503851401782031e-05,1.2239079488479964e-11,0.001401544522921483,0.00386340316616526,0.30726476312922618,0.025043258793927863,4.5908956662734637e-13,5.9290585242407784e-12,4.4134360022292265e-07,6.8797033325542294e-10,4.8900448411837219e-05,7.5041816708073595e-05,0.041821283677127133,0.047093867501947106,7.6229462895316639e-06,4.3897275753736638e-06,3.4047836467737703e-12,0.0013257672711276349,4.8050313231902387e-07,1.3822273517068878e-07,0.00010786386992766925,2.023439866005094e-06,2.3678691519908075e-07,0.0014445612287790014,0.0035707288501764982,1.4450782880717656e-11,4.8858386215578427e-12,1.73826049154613e-07,4.6130060081397407e-08,6.7105065990132968e-10,5.9263522761694183e-06,2.0456096032049363e-05,0.0010778604767708645,1.9502560603442161e-07,9.7794600934252628e-05,1.4198226162231021e-05,9.0281410148211602e-05,1.8205212887351598e-09,2.6858616748684354e-06,8.6736947602193653e-07,5.8138307057599302e-05,1.8605321225469376e-05,1.9649523893245673e-08,8.929960493355012e-07,2.8423599480315309e-05,8.4480528108738917e-07,1.670445849020817e-06,6.2201585578322039e-11,1.2963038676340783e-10
3.65948916967005e-08,0.31293353306946115,76.950000000000003,0.0,0.0,0.0,0.34882887017828984,9.4968131489609036,0.011440310125124403,0.072467001740900594,0.02941905108961626,0.0015155214159914665,1.2663896380044662e-08,3.0932435619739484e-06,0.14409457310749132,7.9594784881921037e-05,1.2154592368694701e-11,0.0014130823921157274,0.0039178031326833817,0.30884918396960342,0.025240409714935019,4.5961465580568906e-13,6.0123808009427063e-12,4.4758379736517893e-07,6.9373596688088168e-10,4.915544064321495e-05,7.4524756002265801e-05,0.042087320192877371,0.047484455638993082,7.6714058877041468e-06,4.4176338981433948e-06,3.4223407333635732e-12,0.0013407849217975791,4.8594400978602811e-07,1.3978819555860674e-07,0.0001093157035491567,2.0464132260459786e-06,2.3956320557639516e-07,0.0014812468676668204,0.0035904871107852333,1.4614789951114141e-11,4.9412897349882141e-12,1.7446471397919855e-07,4.6355172531931803e-08,6.6898821677261351e-10,5.9640515465822085e-06,2.0587599664379318e-05,0.0011019606319489488,1.9732012477706845e-07,9.9479661963763509e-05,1.434010244748939e-05,9.2020198436627132e-05,1.8411483621309224e-09,2.737678079219353e-06,8.760232469783887e-07,5.9681949080465781e-05,1.8972634486353736e-05,1.9845580410528639e-08,9.1079397848789521e-07,2.9308373841583847e-05,8.7113603850103553e-07,1.6952641317966316e-06,6.2822173020711287e-11,1.304646024498725e-10
3.690384288522097e-08,0.31293469178098743,76.950000000000003,0.0,0.0,0.0,0.3460443668994117,9.4968087651805995,0.011484452963243935,0.072546641622622324,0.02921419935272869,0.0015049673642081806,1.2677760971191424e-08,3.0714592129465369e-06,0.14470994703977766,7.9681933261038584e-05,1.2069948103111693e-11,0.0014244737297835809,0.0039722752059567741,0.31042242414976134,0.025436206842076921,4.6011788817637611e-13,6.0958128825997292e-12,4.5383244137135136e-07,6.9943068823049886e-10,4.9408629773329601e-05,7.4006701237852991e-05,0.042349536110708456,0.047872340468932684,7.7191690736999801e-06,4.4451391829829089e-06,3.4397739259418334e-12,0.0013558030244037378,4.9138503006083727e-07,1.4135369820908924e-07,0.00011075674408917806,2.0693874114345828e-06,2.423405844241674e-07,0.0015183517685970064,0.0036101357336638718,1.4778802279576852e-11,4.9967426261616458e-12,1.7510050508820628e-07,4.6579098295175763e-08,6.6694918002897503e-10,6.0016279570257726e-06,2.0718671464064608e-05,0.0011262115122975874,1.9961556969673161e-07,0.00010117003256422875,1.4480742889521497e-05,9.3767864823131021e-05,1.8617761211066581e-09,2.7897603209404366e-06,8.8467071405468269e-07,6.1246583795514266e-05,1.9341946165105733e-05,2.0041494140206428e-08,9.2869099774793936e-07,3.0208973155089081e-05,8.9793857751905468e-07,1.7202145513029896e-06,6.3442308394182107e-11,1.312960763523819e-10
3.721279407374144e-08,0.31293583944639836,76.950000000000003,0.0,0.0,0.0,0.343285866473451,9.4968045225030373,0.011528040738151746,0.072622900909496982,0.029009027882952614,0.001494396876521724,1.269103531588928e-08,3.0498772091746044e-06,0.14531889497898401,7.9765371695455278e-05,1.1985172020384963e-11,0.0014357184104147967,0.0040268148643044293,0.31198458750507058,0.025630652228913777,4.6059969772445441e-13,6.1793478591703027e-12,4.6008900956519268e-07,7.0505440725828138e-10,4.9660032579830241e-05,7.348780843142606e-05,0.042607950448081147,0.048257517210598441,7.7662393271417208e-06,4.4722454335779366e-06,3.4570843751267034e-12,0.0013708209760844431,4.9682597530112439e-07,1.4291918041334218e-07,0.00011218667609143543,2.0923614965348621e-06,2.4511892666136537e-07,0.0015558707289215913,0.0036296757847892117,1.4942813275321791e-11,5.0521950667216081e-12,1.7573344766419163e-07,4.6801848652544093e-08,6.6493327274448331e-10,6.0390828928114183e-06,2.0849316304470571e-05,0.0011506067338652637,2.0191183678930424e-07,0.00010286547383089899,1.4620139254806151e-05,9.5524140311585486e-05,1.8824037367817833e-09,2.8421003764038919e-06,8.9331166035100816e-07,6.2832113771754724e-05,1.9713198081874609e-05,2.0237260167389785e-08,9.4668426317423019e-07,3.1125407061056287e-05,9.2521319934576972e-07,1.7452962733208787e-06,6.4061976144183461e-11,1.3212483941467711e-10
3.752174526226191e-08,0.3129369760834455,76.950000000000003,0.0,0.0,0.0,0.34055307659966882,9.4968004182042378,0.011571078842947623,0.072695846649985185,0.028803596037024058,0.0014838130110138114,1.2703731135903309e-08,3.0284952568414777e-06,0.14592147747321971,7.9845173861307979e-05,1.1900288646553092e-11,0.0014468163688816603,0.0040814176855120112,0.31353577669301669,0.025823748210751743,4.6106050988775055e-13,6.262978972722566e-12,4.6635299074510109e-07,7.1060706393716343e-10,4.9909665649605314e-05,7.2968228665028247e-05,0.04286258317324726,0.048639981884128762,7.8126203005793484e-06,4.4989547532000295e-06,3.4742732184773062e-12,0.0013858381897216183,5.022666333637075e-07,1.4448458110310395e-07,0.00011360519775770266,2.1153345799187903e-06,2.4789811019349029e-07,0.0015937984608876193,0.0036491083161608617,1.5106816520242762e-11,5.1076448866942585e-12,1.7636356657445768e-07,4.7023434738911166e-08,6.6294022190444278e-10,6.0764177229182173e-06,2.0979539001364073e-05,0.001175139909268538,2.0420882453719578e-07,0.0001045657501502626,1.4758284014316229e-05,9.7288758165969968e-05,1.9030304018945186e-09,2.8946902890501543e-06,9.0194587557434093e-07,6.4438438072268736e-05,2.0086332510109145e-05,2.0432873726890258e-08,9.6477095236139501e-07,3.2057681586350776e-05,9.5296009730969358e-07,1.7705084718034819e-06,6.4681161189955896e-11,1.3295092221468448e-10
3.7830696450782384e-08,0.3129381017129167,76.950000000000003,0.0,0.0,0.0,0.33784570897698002,9.4967964496007493,0.01161357261145173,0.072765544574759908,0.028597961280626638,0.0014732187282644994,1.2715859922257253e-08,3.007311093778939e-06,0.14651775440092737,7.9921411984438869e-05,1.1815321725684212e-11,0.0014577675982692022,0.0041360793452434709,0.31507609320937785,0.026015497392967504,4.6150074172946325e-13,6.3466996150032038e-12,4.7262388500172442e-07,7.1608862719566866e-10,5.0157545381408113e-05,7.2448108212885275e-05,0.043113455161200159,0.049019731285723234,7.8583158114622306e-06,4.5252693400839484e-06,3.4913415806806819e-12,0.0014008540935549214,5.0770679766448201e-07,1.460498408103243e-07,0.00011501202079103255,2.1383057837714575e-06,2.5067801584458356e-07,0.0016321295965118642,0.0036684343660457219,1.5270805764656653e-11,5.1630899730499176e-12,1.7699088637690243e-07,4.7243867545205915e-08,6.6096975833436442e-10,6.1136338002205293e-06,2.1109344313717685e-05,0.0011998046523828663,2.0650643385256496e-07,0.00010627062920643305,1.4895170321963854e-05,9.9061453973942035e-05,1.9236553302723091e-09,2.9475221712953589e-06,9.1057315586338888e-07,6.6065452382724365e-05,2.0461292191984136e-05,2.0628330199257685e-08,9.8294826522406605e-07,3.3005799217095993e-05,9.8117935902469165e-07,1.795850328783485e-06,6.5299848911979291e-11,1.3377435496962425e-10
3.8448598827823325e-08,0.3129403200473952,76.950000000000003,0.0,0.0,0.0,0.33250610691300514,9.4967889089455522,0.011696948182961161,0.072895453462188037,0.02818630372163905,0.0014520102801927857,1.2738461230902872e-08,2.9655272421222516e-06,0.14769162777357756,8.0063477921138356e-05,1.164522842425723e-11,0.0014792301211073548,0.0042455623631472376,0.3181245084932286,0.026394967066403228,4.6232109179043914e-13,6.5143837870743232e-12,4.8518446851536334e-07,7.2683848800889204e-10,5.0648109500254642e-05,7.1406807015175416e-05,0.043604004714003525,0.049771075197912483,7.9476664951887971e-06,4.576723557668123e-06,3.5251212970403128e-12,0.0014308797594077122,5.1858484565928934e-07,1.4917970718138952e-07,0.00011778948428815003,2.1842391563747985e-06,2.5623953101312871e-07,0.0017099802331626698,0.0037067711071292692,1.5598718071639983e-11,5.2739577694972539e-12,1.7823722537553744e-07,4.7681316576094031e-08,6.570955351591938e-10,6.1877150286698531e-06,2.1367721541263811e-05,0.0012495033294772271,2.1110313266624592e-07,0.00010969328276520555,1.5165143490927419e-05,0.00010263003374758972,1.964896934629884e-09,3.0538806489699279e-06,9.2780612737892562e-07,6.9381117614440653e-05,2.1216460709126632e-05,2.1018754111431514e-08,1.0195636773150656e-06,3.4949556459038435e-05,1.0390348081909299e-06,1.8469197862385298e-06,6.6535676143103599e-11,1.3541338943848993e-10
3.906650120486427e-08,0.3129424946752504,76.950000000000003,0.0,0.0,0.0,0.32726483147318258,9.4967818798604782,0.011778208967044563,0.073013128050741116,0.027774478926290841,0.0014307933606552714,1.2758926728683429e-08,2.9245081707834321e-06,0.14884098106722859,8.0192119396677069e-05,1.1475067181053794e-11,0.0015001070087606364,0.004355231220871082,0.32113062268593662,0.026769087075321413,4.630639232161641e-13,6.6823504110272477e-12,4.9776697978293393e-07,7.3730428144796029e-10,5.1131852460628571e-05,7.0364983491261649e-05,0.044079782639398178,0.050511537921007134,8.0343249240220395e-06,4.6266274033842229e-06,3.558432270858721e-12,0.0014608936926618602,5.2945857269370626e-07,1.5230833431815493e-07,0.00012051702370199379,2.2301550424243724e-06,2.6180257464735768e-07,0.0017893782702427172,0.0037446940484814843,1.5926503412332557e-11,5.3847826383253012e-12,1.7947265514865262e-07,4.8114280888737283e-08,6.5330852434126431e-10,6.2613370874609198e-06,2.1624484952698145e-05,0.0012996518706960575,2.1570118705009421e-07,0.0001131316419993141,1.5430016860124404e-05,0.00010622781294346595,2.0061226629775776e-09,3.1611141524086949e-06,9.4500906628033753e-07,7.2778212148755486e-05,2.1978255467420027e-05,2.1408497718923434e-08,1.0565085717578468e-06,3.6956630632645825e-05,1.0987782159653542e-06,1.8984982601002169e-06,6.7769349649970331e-11,1.3704217753354719e-10
3.968440358190521e-08,0.3129446258635372,76.950000000000003,0.0,0.0,0.0,0.32211971385289107,9.4967753422837724,0.011857395578697453,0.073119049380960727,0.027362883368796279,0.0014095883933885572,1.2777340499267785e-08,2.8842368709610766e-06,0.14996627009886088,8.0307864911703309e-05,1.1305001795932234e-11,0.0015204000913080615,0.0044650546860484207,0.32409520752677795,0.027137886878931154,4.6373228779758094e-13,6.8505517623136452e-12,5.1036780752155601e-07,7.4748669821739461e-10,5.1608898938485239e-05,6.9323647021434802e-05,0.044540984326454862,0.051241119327851581,8.1183267989047073e-06,4.6750014354639313e-06,3.5912830538711469e-12,0.0014908918347601341,5.4032651266531597e-07,1.5543530018158951e-07,0.00012319280057049515,2.2760472118958709e-06,2.6736629179986251e-07,0.0018702783552255406,0.0037822110257284087,1.6254117440744759e-11,5.495549586071126e-12,1.8069736158891951e-07,4.8542843481548692e-08,6.4960670461842747e-10,6.3345102422499194e-06,2.1879670654490826e-05,0.0013501996807851343,2.2029988625776845e-07,0.00011658396712754051,1.5689758137517522e-05,0.00010985276543553499,2.0473269338972498e-09,3.2691622298497363e-06,9.6218055632302963e-07,7.6255792548787213e-05,2.2746236631540285e-05,2.1797528929839592e-08,1.0937614203553352e-06,3.90269216347884e-05,1.1604067000431581e-06,1.9505794883018429e-06,6.9000767869321307e-11,1.3866094851078865e-10
