Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954)
5.665543181813257e-07,0.16763121767174663,76.950000000000003,0.0,0.0,0.0,0.80197838007803324,9.4441302456838958,0.0057243514015854896,0.019425282034376695,0.0064355468795538953,0.0055422470328594393,1.9125377629320941e-08,5.5834784627281753e-09,0.0023409537292797076,0.00012729071939786,1.1872843270339036e-10,0.046364628113004742,0.047388380443571701,0.0026205190429892068,0.059496287501989008,1.7618407505220634e-12,3.0357958783779935e-11,4.6851890773961029e-07,5.0265868215609457e-10,1.0450640989352496e-07,1.3655058903868e-06,0.0017231298748342048,0.0021109814543903986,1.3495335032485199e-06,9.1061271491494421e-07,1.3370261147863591e-18,2.5879878100234646e-05,4.0383138287098578e-08,1.3610217022096028e-08,2.0349212593382773e-05,2.8583144769478733e-06,2.4830365113965898e-10,8.8542555402815326e-05,4.2390802888153306e-05,5.5332440765387013e-11,1.4835573930564361e-11,2.9893522574632891e-10,7.0814093758851167e-11,7.4286046628688905e-14,1.8175489730932632e-08,7.5951709896328446e-08,8.3898051422833469e-05,1.5742260536247781e-08,2.0557879695864852e-05,4.3489557651403378e-06,4.939557443379566e-05,3.7860778318171669e-12,3.0876586761660046e-05,2.1781447765164449e-09,0.00034185979553733351,3.9425610510234853e-06,9.4754032997068864e-11,1.055522175807952e-05,0.00016182061471858012,0.00010134848257991387,1.1134829398824901e-09,7.784734378101507e-13,3.6691823034029799e-14,5.4039279721561241e-07,6.6710510288557684e-10,1.8222099150512876e-06,8.8388517164466111e-10,2.1223967671976179e-09,1.5716146506943314e-06,2.2104391065605748e-10,1.4516525024012892e-15,1.1368205661166642e-09,5.4863289710703787e-06,2.0186160011317827e-13,1.7536069706554181e-12,5.0853744263185512e-14,1.8154245750992275e-13,0.00042759535802375432,1.8259814263316096e-12,0.0028960756015283364,1.7939439324868765e-12,8.4835250134353996e-11,4.9048273729735653e-14,2.7758073737860722e-14,1.2157300484036181e-12,5.8963731805064997e-09,1.1959128405536503e-09,7.1513826743174452e-19,2.2730913559868909e-13,1.7256204503894663e-17,1.7580618654008043e-07,1.3652521278031114e-16,3.8839296843793591e-11,2.0486368244246439e-11,7.3369354507934058e-12,1.6270918346038243e-14,3.9423995567962391e-12,1.4906727364749338e-15,3.7454267696414858e-17,2.9813150909080939e-15,4.7692078610147201e-14
5.739601461280994e-07,0.16763013289242817,76.950000000000003,0.0,0.0,0.0,0.79982453034873735,9.4434864923194635,0.0057744605923180448,0.019388139844046703,0.0064136512490982093,0.0055230760670349254,1.9087631205986564e-08,5.5691136838368618e-09,0.0023681740077082535,0.00012703949574186343,1.183177439777642e-10,0.046965759993345894,0.048068182062262127,0.002651399476687505,0.060300635198273708,1.7583635453369283e-12,3.0791473966742792e-11,4.7524595906528165e-07,5.0917740788793145e-10,1.0574472934228341e-07,1.3608610276673247e-06,0.0017370999647412103,0.0021378215563602689,1.3603907765379944e-06,9.1793880616716628e-07,1.3527817684887825e-18,2.6060541494747558e-05,4.0662538132726221e-08,1.3704475572486331e-08,2.0750490521688642e-05,2.8794120252814617e-06,2.5049197136909436e-10,9.1675633781046178e-05,4.3077974376777005e-05,5.5737417109891308e-11,1.4944155014012737e-11,3.0354340974808086e-10,7.1943776672662416e-11,7.47099647584086e-14,1.9011996633797763e-08,7.945021349596547e-08,8.6789399531267525e-05,1.5883643093803725e-08,2.0867011878264684e-05,4.4059189354532035e-06,5.0281708907997505e-05,3.8757643102550537e-12,3.1429767817387443e-05,2.2641046179152641e-09,0.00035224291170091892,4.0163178258924641e-06,9.8493566620208318e-11,1.07552743559829e-05,0.00016730406270015814,0.00010478300054719048,1.1702556901951694e-09,8.1025233872964098e-13,3.8427351291986064e-14,5.6496342705007605e-07,6.9739409665762295e-10,1.8944189872527218e-06,9.2401676639394175e-10,2.218417700998158e-09,1.6338161623553467e-06,2.2980324279328161e-10,1.5173277987617133e-15,1.1832840050112226e-09,5.710632268360663e-06,2.1140993612975176e-13,1.7678241673759272e-12,5.1449835096309689e-14,1.9013175752800853e-13,0.00042760796998178385,1.855143726225907e-12,0.0029431265847472744,1.8229111448592864e-12,8.98769050145223e-11,5.098951089601053e-14,2.8856685377119437e-14,1.2384737241146803e-12,6.1063002621480522e-09,1.2403857003813966e-09,7.4104173108119561e-19,2.3576216590481584e-13,1.8136365938762426e-17,1.8551978396974901e-07,1.4348885508607382e-16,4.0784754568641872e-11,2.1514907865848942e-11,7.7048351536719607e-12,1.7086762975360982e-14,4.13969222990987e-12,1.5729377948460223e-15,3.9364832774839138e-17,3.1458438465674011e-15,5.0426909910373676e-14
5.813659740748731e-07,0.16762905418684443,76.950000000000003,0.0,0.0,0.0,0.79768166015981323,9.4428460547259725,0.0058240553268711559,0.019350483208189915,0.0063920222894549667,0.0055041388334300129,1.9049388872453473e-08,5.5548230691846566e-09,0.0023953176368236039,0.00012678497066109917,1.1791206214111476e-10,0.047563262329567604,0.048744983674613392,0.0026822021731439621,0.061101266739485828,1.7548406414315226e-12,3.1223023823606808e-11,4.8194332803338532e-07,5.1565678160438554e-10,1.0697992881581892e-07,1.3562727740573746e-06,0.0017508033410777461,0.0021645707622669898,1.3710382702856784e-06,9.251233459361545e-07,1.3684977592411502e-18,2.623739553841176e-05,4.0935972671038679e-08,1.3796721613121551e-08,2.1148395400657137e-05,2.9000585185342564e-06,2.5264210590728275e-10,9.4858552564743722e-05,4.3766053283478067e-05,5.6133629823418917e-11,1.5050386418521226e-11,3.0815777916829263e-10,7.3074958555601816e-11,7.5134673315015007e-14,1.9881409730870246e-08,8.3086272053313618e-08,8.9722361333299198e-05,1.6022563408467544e-08,2.1175378274265277e-05,4.4625407359342427e-06,5.1167777821694077e-05,3.9668385462233074e-12,3.1982870683702816e-05,2.3519852368821083e-09,0.00036276412144533958,4.0900710125730054e-06,1.0231666294394975e-10,1.095529791057566e-05,0.0001728722709103641,0.00010827054060792524,1.229628988779584e-09,8.4274507109128504e-13,4.0221822647612424e-14,5.9032025058663455e-07,7.2865000011394543e-10,1.9681890913669088e-06,9.6542947422779803e-10,2.317500299251062e-09,1.6973578299025636e-06,2.3875193622238018e-10,1.5850971772775455e-15,1.2307909805971935e-09,5.9399751215130027e-06,2.2128257242974131e-13,1.7817699329757837e-12,5.2044359954644861e-14,1.9901289845543171e-13,0.000427619248394924,1.8843353889507534e-12,0.0029900714994176522,1.8519137479980824e-12,9.5155724042389424e-11,5.2972572775965205e-14,2.9978967033652243e-14,1.2612162933705925e-12,6.3195969261203647e-09,1.2861732309107153e-09,7.6770221955518075e-19,2.4446507785804922e-13,1.9056861303607148e-17,1.9564657543668691e-07,1.5077161610726394e-16,4.2802292247116597e-11,2.2581670252543655e-11,8.086380600000534e-12,1.7932866415494219e-14,4.344283506357008e-12,1.6586962605168492e-15,4.1362960023322702e-17,3.317359374719601e-15,5.3300832227576961e-14
5.887718020216468e-07,0.1676279815148055,76.950000000000003,0.0,0.0,0.0,0.79554971151019582,9.4422089106490201,0.0058731397322464955,0.019312345979232277,0.0063706523357495689,0.0054854286448286433,1.9010683849293115e-08,5.5406070322061533e-09,0.0024223850006332877,0.00012652736804106009,1.1751124472164858e-10,0.048157165361144387,0.049418789651659391,0.0027129274978946027,0.061898180580286934,1.7512751496538681e-12,3.1652611794706985e-11,4.8861105744704795e-07,5.2209713115231793e-10,1.0821202297380072e-07,1.3517395018550899e-06,0.001764243932662452,0.0021912301718920342,1.3814791035898313e-06,9.3216843885799854e-07,1.3841742744326263e-18,2.6410525029714399e-05,4.1203575372129059e-08,1.3887000183993463e-08,2.1542807786145175e-05,2.9202639307085596e-06,2.5475480491873935e-10,9.8090720556770898e-05,4.4454974585649946e-05,5.6521274638185056e-11,1.5154320621871308e-11,3.1277789710995076e-10,7.4207532460351736e-11,7.5560134497603989e-14,2.0784640756010295e-08,8.6863692606714901e-08,9.2696230379385675e-05,1.6159069519802548e-08,2.1482981936584031e-05,4.5188240075017664e-06,5.2053777484849089e-05,4.0593074793084697e-12,3.2535893332343327e-05,2.4417893330985381e-09,0.00037342259340012119,4.1638199244648421e-06,1.0622343944542545e-10,1.1155290316442277e-05,0.00017852473562192243,0.0001118107841137884,1.291704023359315e-09,8.7595231333299667e-13,4.2076266236180215e-14,6.1647544558430929e-07,7.6088769455004437e-10,2.0435210109839556e-06,1.0081430121975012e-09,2.4196917349917571e-09,1.7622401429095122e-06,2.4789008599598277e-10,1.6549929028204059e-15,1.2793424596543635e-09,6.1743622196826052e-06,2.3148517079198419e-13,1.7954482653186547e-12,5.2637326658585032e-14,2.0819097354973335e-13,0.00042762937898597342,1.9135538339885814e-12,0.0030369097729744301,1.8809490022229116e-12,1.0067967774397164e-10,5.4997474648615894e-14,3.1124927354369042e-14,1.2839575444506439e-12,6.5362235413656852e-09,1.3332970627609046e-09,7.9513232939599064e-19,2.5342198283595926e-13,2.0019261151904681e-17,2.0619843489649593e-07,1.583859223139416e-16,4.489346279052024e-11,2.3687483049386675e-11,8.4818660611113013e-12,1.8809881156591439e-14,4.5563300643259138e-12,1.7480482444559349e-15,4.3452059639205789e-17,3.4960618967045331e-15,5.6320190768940215e-14
5.961776299684206e-07,0.1676269148361254,76.950000000000003,0.0,0.0,0.0,0.79342862566159966,9.4415750378263219,0.0059217179047288395,0.019273760216827224,0.0063495339662936103,0.0054669390293500836,1.8971547872869716e-08,5.5264640590305888e-09,0.0024493764810627999,0.00012626689526594578,1.1711515199097448e-10,0.048747499078376028,0.050089605306686234,0.0027435758154270799,0.062691376630891166,1.7476699237891119e-12,3.2080242074852308e-11,4.9524919946558786e-07,5.2849878169251444e-10,1.0944102643470904e-07,1.3472596352710213e-06,0.0017774256487192038,0.0022178008526715465,1.3917163861359582e-06,9.3907618324910724e-07,1.3998114988035977e-18,2.6580013247152083e-05,4.1465477512113199e-08,1.3975355537489501e-08,2.1933616293382031e-05,2.9400380653303845e-06,2.5683081014574583e-10,0.00010137153829927266,4.5144675165835871e-05,5.6900541963017926e-11,1.5256008677823938e-11,3.1740333946231657e-10,7.5341394571432302e-11,7.5986305894519284e-14,2.1722610144791825e-08,9.0786318396621211e-08,9.5710294054490057e-05,1.6293208908770607e-08,2.1789825902914985e-05,4.5747715690608529e-06,5.2939705406721102e-05,4.1531774517861055e-12,3.3088834482352616e-05,2.5335191460883438e-09,0.00038421750326243494,4.2375640262240153e-06,1.1021399358510849e-10,1.1355249933724433e-05,0.00018426095584536298,0.00011540341418983468,1.3565847849151873e-09,9.0987457556107166e-13,4.3991695470904631e-14,6.4344105164288964e-07,7.9412188479279939e-10,2.1204151828407402e-06,1.0521768635738316e-09,2.5250386212955099e-09,1.8284632960169807e-06,2.5721774511327975e-10,1.7270468572664174e-15,1.328939163164631e-09,6.4137970643547787e-06,2.4202330906949864e-13,1.8088631433948088e-12,5.3228743003564493e-14,2.176710175069272e-13,0.00042763852656748584,1.9427965409658344e-12,0.0030836409024545524,1.9100142607862767e-12,1.0645687539348219e-10,5.7064222588486003e-14,3.2294569777049251e-14,1.3066973122761769e-12,6.7561399024901422e-09,1.3817785683080451e-09,8.2334450634684534e-19,2.6263694310879491e-13,2.1025179618895228e-17,2.1718737236226164e-07,1.6634454502186868e-16,4.7059818930356565e-11,2.4833173962750487e-11,8.8915856815969944e-12,1.9718459389122337e-14,4.7759885107848451e-12,1.8410949493138673e-15,4.5635636494232868e-17,3.682153817257515e-15,5.9491581387520883e-14
6.035834579151943e-07,0.16762585411071027,76.950000000000003,0.0,0.0,0.0,0.79131834319628946,9.4409444139970908,0.0059697939101056967,0.019234756271776291,0.0063286600069312835,0.0054486637288845572,1.8932010773270797e-08,5.5123940694784249e-09,0.0024762924579436233,0.00012600375198851184,1.1672365019927206e-10,0.049334293208378621,0.050757436833042437,0.0027741474891420669,0.0634808561790349,1.7440277320633212e-12,3.2505919294056972e-11,5.0185781498582383e-07,5.3486205552708001e-10,1.1066695377431748e-07,1.3428316507375287e-06,0.0017903523779050127,0.0022442838405731906,1.4017532049438369e-06,9.4584866210836456e-07,1.415409618121743e-18,2.6745941949671937e-05,4.1721807785931758e-08,1.4061831092126502e-08,2.2320717294576203e-05,2.9593905546922015e-06,2.5887085330909253e-10,0.00010470039869055508,4.5835093769500388e-05,5.7271620293360998e-11,1.5355501124681392e-11,3.2203369460998578e-10,7.6476444136380931e-11,7.6413150501338599e-14,2.269624675352126e-08,9.4858027735618316e-08,9.8763834199150583e-05,1.6425028472740604e-08,2.2095913200432083e-05,4.6303862160145204e-06,5.3825560181670175e-05,4.2484544324658966e-12,3.3641693534595887e-05,2.6271764684437447e-09,0.00039514803372173261,4.311302917034725e-06,1.1428840337644318e-10,1.1555175533965632e-05,0.00019008043344066763,0.00011904811580396363,1.424378072401317e-09,9.4451220456037782e-13,4.5969118418629556e-14,6.7122896886130669e-07,8.2836710438181136e-10,2.1988717100617524e-06,1.0975502846549244e-09,2.6335870283089649e-09,1.8960271955633851e-06,2.6673492608795911e-10,1.801290551145899e-15,1.3795815736931758e-09,6.6582820049224576e-06,2.5290253378928197e-13,1.8220185244647034e-12,5.3818616750648749e-14,2.2745802428575276e-13,0.00042764683734882234,1.9720610796434379e-12,0.0031302644497188709,1.9391069473441861e-12,1.1249556338896902e-10,5.9172813672503234e-14,3.3487892647427137e-14,1.3294354732512819e-12,6.9793052719364887e-09,1.4316388598696021e-09,8.523510442866395e-19,2.7211397153394482e-13,2.207627449682919e-17,2.286255307963162e-07,1.7466060099328021e-16,4.9302912697495102e-11,2.6019570391942397e-11,9.3158335219324115e-12,2.0659253129758755e-14,5.0034153776439724e-12,1.937938718105627e-15,4.7917290300934817e-17,3.8758398218346013e-15,6.2821854299809867e-14
6.10989285861968e-07,0.16762479929856186,76.950000000000003,0.0,0.0,0.0,0.78921880410321188,9.4403170169225774,0.0060173717842838025,0.019195362927498558,0.0063080235265831359,0.0054305966972664488,1.8892100801459289e-08,5.4983971679789847e-09,0.0025031333090223917,0.00012573812799928239,1.1633661032152727e-10,0.049917577202478462,0.051422291214150914,0.0028046428813148653,0.064266621771355767,1.7403512090268096e-12,3.2929648563856996e-11,5.084369727492801e-07,5.4118727196961445e-10,1.1188981952407044e-07,1.3384540762305768e-06,0.0018030279868101497,0.0022706801416889555,1.4115926278555276e-06,9.5248794549429728e-07,1.4309688177883304e-18,2.6908391395888834e-05,4.1972692482502878e-08,1.4146469460198055e-08,2.2704014505780032e-05,2.978330861007143e-06,2.6087565633900158e-10,0.00010807668797182456,4.6526170928928036e-05,5.7634694962454312e-11,1.5452847652584322e-11,3.2666856292377505e-10,7.7612583340134667e-11,7.684063293011101e-14,2.3706487393596769e-08,9.9082732049688946e-08,0.00010185612807921709,1.6554574504346669e-08,2.2401246836595435e-05,4.6856707188340545e-06,5.4711341288121352e-05,4.3451439570894642e-12,3.4194470442880457e-05,2.7227626685606047e-09,0.0004062133742930584,4.3850363074963741e-06,1.1844672837715842e-10,1.175506623032615e-05,0.00019598267327073662,0.00012274457586171244,1.4951934708333841e-09,9.7986539228149078e-13,4.800953310608439e-14,6.9985095771213071e-07,8.6363771293409076e-10,2.278890378495911e-06,1.1442823012959251e-09,2.745382474550215e-09,1.9649314756671837e-06,2.7644160294411987e-10,1.8777551176926411e-15,1.4312699477705131e-09,6.9078182985502075e-06,2.6412833590879445e-13,1.8349183432266565e-12,5.4406955629210936e-14,2.3755693651128051e-13,0.00042765444190768484,2.0013450948400758e-12,0.0031767800347844528,1.9682245604309641e-12,1.1880412153652549e-10,6.1323236481923933e-14,3.4704889503249495e-14,1.3521719381360512e-12,7.2056784470832282e-09,1.4828987896093057e-09,8.8216408518749724e-19,2.8185703152317284e-13,2.3174246897967666e-17,2.4052518035635468e-07,1.8334754976960734e-16,5.1624294951167176e-11,2.7247499206051776e-11,9.7549034127649966e-12,2.163291388944306e-14,5.238767053618917e-12,2.038682957503686e-15,5.0300714882586331e-17,4.0773267232131418e-15,6.6318116829165096e-14
6.183951138087417e-07,0.1676237503598382,76.950000000000003,0.0,0.0,0.0,0.78712994789190138,9.4396928244116278,0.0060644555338824667,0.01915560757376316,0.0062876178305538571,0.005412732095163581,1.8851844933707928e-08,5.4844727665751798e-09,0.0025298994099560443,0.00012547020223748184,1.1595390709101414e-10,0.050497380221615061,0.052084176111157038,0.0028350623530314888,0.065048677063088783,1.7366428287232352e-12,3.3351435478656418e-11,5.1498674822694929e-07,5.4747474719141373e-10,1.1310963816842862e-07,1.3341254899800117e-06,0.0018154563175430591,0.002296990734281191,1.4212377049499193e-06,9.5899609148252625e-07,1.4464892818395326e-18,2.7067440363500558e-05,4.2218255618816284e-08,1.4229312470731087e-08,2.3083418504976915e-05,2.9968682772884067e-06,2.6284593123510731e-10,0.00011149978708633869,4.7217848871989504e-05,5.7989947263638333e-11,1.5548096869678629e-11,3.3130755615129467e-10,7.8749717155501048e-11,7.7268716753596664e-14,2.4754276227762388e-08,1.0346437335883709e-07,0.00010498644973789817,1.6681892665120362e-08,2.2705829781653335e-05,4.7406278213862309e-06,5.5597048812506713e-05,4.4432510983552304e-12,3.4747165539777359e-05,2.8202787184462725e-09,0.0004174127211410286,4.4587639905908127e-06,1.2268901090050539e-10,1.1954921391889619e-05,0.00020196718343169824,0.00012649248334892788,1.5691433479371905e-09,1.0159341862637338e-12,5.0113925743900069e-14,7.2931863779303259e-07,8.9994789294634661e-10,2.3604706774966831e-06,1.1923917046869017e-09,2.8604699171075006e-09,2.0351755170111123e-06,2.863377137472447e-10,1.9564713061399531e-15,1.4840043311131472e-09,7.1624061837404867e-06,2.7570614258369602e-13,1.8475665098476207e-12,5.4993767338163262e-14,2.4797264519715396e-13,0.0004276614587001932,2.0306462942228078e-12,0.0032231873277184463,1.997364674977659e-12,1.2539105888602931e-10,6.3515471688574954e-14,3.5945549406051012e-14,1.3749066430942755e-12,7.4352178525260442e-09,1.5355789477263351e-09,9.1279561807643119e-19,2.9187003668807353e-13,2.4320841207984094e-17,2.5289871126223264e-07,1.924191933031278e-16,5.4025514738522065e-11,2.8517786424934245e-11,1.0209088801358916e-11,2.2640092314571843e-14,5.4821997150976368e-12,2.1434320576007516e-15,5.278969807553382e-17,4.2868233010280458e-15,6.9987740464959808e-14
6.258009417555154e-07,0.16762270725483994,76.950000000000003,0.0,0.0,0.0,0.78505171367282234,9.4390718143346746,0.0061110491362957571,0.019115516307935884,0.0062674364533312358,0.0053950642835702356,1.8811268852457662e-08,5.4706203697348573e-09,0.0025565911342810051,0.00012520014534844238,1.1557541962891623e-10,0.051073731129245598,0.052743099794065169,0.0028654062641219947,0.065827026722340268,1.7329049518783966e-12,3.3771286005922047e-11,5.2150722293580078e-07,5.5372479413929364e-10,1.1432642414216154e-07,1.3298445189078799e-06,0.0018276411854124643,0.0023232165701296708,1.430691463808105e-06,9.6537514297993277e-07,1.461971193776304e-18,2.7223166154033098e-05,4.2458618856593442e-08,1.4310401161238261e-08,2.3458846468731552e-05,3.0150119270391207e-06,2.64782379750829e-10,0.000114969072719677,4.7910071471827053e-05,5.8337555250407016e-11,1.5641296515291447e-11,3.3595029707548972e-10,7.9887753259359169e-11,7.7697366772187195e-14,2.5840564362158776e-08,1.0800692257012183e-07,0.00010815407105520651,1.6807027967798711e-08,2.300966495349669e-05,4.7952602400807496e-06,5.6482683256707376e-05,4.5427805259617716e-12,3.5299779414790557e-05,2.9197252099772622e-09,0.0004287452770211337,4.5324858234454056e-06,1.2701527672143235e-10,1.2154740591967036e-05,0.0002080334754448035,0.00013029152945110212,1.6463428939821736e-09,1.0527184957494251e-12,5.2283270440551619e-14,7.5964348519384951e-07,9.3731164817083695e-10,2.4436118124111048e-06,1.2418970491879546e-09,2.9788937457208956e-09,2.106758457459273e-06,2.9642316210982994e-10,2.0374694776728789e-15,1.537784567569485e-09,7.4220449235633894e-06,2.8764131389835506e-13,1.8599669071668548e-12,5.5579059542814022e-14,2.5870998135742736e-13,0.00042766799588256729,2.0599624535897008e-12,0.0032694860440192685,2.0265249353230397e-12,1.3226501201096763e-10,6.5749492386193761e-14,3.7209857128669538e-14,1.3976395440696734e-12,7.667881610839459e-09,1.5896996580076934e-09,9.4425747645733568e-19,3.0215685000399852e-13,2.5517845710397641e-17,2.6575862943711407e-07,2.0188968090052939e-16,5.6508118815574467e-11,2.9831256936511707e-11,1.0678682681644114e-11,2.3681438058521469e-14,5.7338692744188976e-12,2.2522913725339387e-15,5.5388123089799003e-17,4.5045402630098723e-15,7.3838371792753701e-14
6.332067697022891e-07,0.1676216699439175,76.950000000000003,0.0,0.0,0.0,0.78298404015348144,9.438453964623001,0.0061571565393273228,0.019075113912810544,0.0062474731565874278,0.0053775878207971712,1.8770396966927366e-08,5.4568393166281457e-09,0.0025832088533872264,0.0001249281189594118,1.1520103111969273e-10,0.051646658495154159,0.053399071155426393,0.0028956749731417967,0.066601676444884961,1.7291398118876882e-12,3.4189206516788889e-11,5.2799848457357744e-07,5.5993772257852712e-10,1.1554019182959269e-07,1.3256098380864589e-06,0.0018395863785106679,0.0023493585743805737,1.4399569102150078e-06,9.7162712816892281e-07,1.4774147362692826e-18,2.7375644584394613e-05,4.2693901523389e-08,1.4389775778002518e-08,2.3830222227153001e-05,3.0327707634364294e-06,2.6668569313740633e-10,0.00011848391732672136,4.8602784261585835e-05,5.8677693453483952e-11,1.5732493384509116e-11,3.4059641961917987e-10,8.1026602058795681e-11,7.8126548331181536e-14,2.6966309867330223e-08,1.1271437957804757e-07,0.00011135826179828051,1.693002477664366e-08,2.3312755225898793e-05,4.8495706642541713e-06,5.73682455798749e-05,4.6437364916275522e-12,3.585231294208845e-05,3.0211023509641379e-09,0.00044021025133812508,4.606201730794667e-06,1.3142553490553351e-10,1.2354523617904638e-05,0.00021418106424608222,0.00013414140754713816,1.7269101640851105e-09,1.0902180902692784e-12,5.4518531702486016e-14,7.9083683082413118e-07,9.7574280123462233e-10,2.5283127025713395e-06,1.2928166491786308e-09,3.1006977765705169e-09,2.1796791894758426e-06,3.0669781695129427e-10,2.1207796011794703e-15,1.5926102970588481e-09,7.686732795670497e-06,2.9993915784987509e-13,1.8721233904176432e-12,5.6162839875185775e-14,2.697737288268673e-13,0.00042767415057004418,2.0892914150292246e-12,0.0033156759458999076,2.0557030573494928e-12,1.3943474628291995e-10,6.8025264009871826e-14,3.8497793109657049e-14,1.4203706178533799e-12,7.9036275449551152e-09,1.6452809751853497e-09,9.765613367758876e-19,3.1272128330458319e-13,2.6767093245826295e-17,2.7911755728748733e-07,2.1177351443945531e-16,5.9073651576400392e-11,3.1188734473353075e-11,1.1163977588789979e-11,2.4757599738108375e-14,5.9939313896852788e-12,2.3653672208705077e-15,5.8099969942268894e-17,4.7306902457613126e-15,7.7877938528844712e-14
6.406125976490628e-07,0.1676206383876101,76.950000000000003,0.0,0.0,0.0,0.78092686562171021,9.4378392532610942,0.0062027816609789089,0.01903442382325337,0.0062277219276131836,0.005360297462767412,1.8729252210194666e-08,5.4431298668428932e-09,0.0026097529365082732,0.00012465427801113706,1.148306298947701e-10,0.052216190599708223,0.054052099730424817,0.0029258688373711666,0.067372632979304764,1.72534956360702e-12,3.4605203707453263e-11,5.3446062721924022e-07,5.6611383913261827e-10,1.1675095556460742e-07,1.3214201705665417e-06,0.0018512956581129786,0.0023754176452532713,1.4490370243264309e-06,9.7775405797778951e-07,1.4928200923574955e-18,2.7524949984243701e-05,4.2924220476006846e-08,1.446747575810996e-08,2.419747627610644e-05,3.0501535692480727e-06,2.6855655245622917e-10,0.00012204368894971937,4.9295934447610248e-05,5.9010534000104751e-11,1.5821733626436798e-11,3.4524556892605842e-10,8.216617670925321e-11,7.8556230409450483e-14,2.8132477840776666e-08,1.1759077350884842e-07,0.00011459828944798269,1.7050926808555693e-08,2.3615103450620574e-05,4.9035617566426749e-06,5.8253737311408785e-05,4.7461228849030621e-12,3.6404767349913651e-05,3.1244099610211857e-09,0.00045180686017167842,4.6799117115723509e-06,1.3591977762803207e-10,1.2554270485983782e-05,0.00022040946808995397,0.00013804181314916924,1.8109660970990666e-09,1.1284325980968153e-12,5.6820661882621806e-14,8.2290985990102459e-07,1.0152549949424452e-09,2.6145719782598787e-06,1.3451685807670087e-09,3.2259252535737523e-09,2.2539363586124244e-06,3.1716151211618668e-10,2.2064312541382795e-15,1.6484809533254561e-09,7.9564670814383356e-06,3.1260491307868913e-13,1.884039787024645e-12,5.6745115931291528e-14,2.8116860677863925e-13,0.0004276800080812266,2.1186310978202051e-12,0.0033617568437747289,2.0848968224366888e-12,1.4690915682695054e-10,7.0342744288836755e-14,3.9809333426555371e-14,1.4430998641164019e-12,8.1424131663425209e-09,1.7023426837991424e-09,1.0097187177580542e-18,3.2356709707863213e-13,2.807046150593589e-17,2.9298823467419733e-07,2.2208555069604377e-16,6.1723655059496443e-11,3.2591041580904776e-11,1.1665265610138918e-11,2.5869225031633614e-14,6.2625414415616952e-12,2.4827669189538908e-15,6.0929316096011909e-17,4.9654878814324244e-15,8.2114651985868874e-14
