Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656)
1.3509578271486472e-12,0.44447645485101667,76.950000000000003,0.0,0.0,0.0,0.94096372032509112,9.499999503188624,3.16178381544538e-05,0.00027467971314037027,0.00027364108567107915,4.3437055541160856e-07,1.354186560451533e-11,0.0085117231915639909,0.010648225153147927,6.2420205834446105e-08,1.6727110036848986e-15,5.6079918392115898e-13,1.3740247346782052e-11,0.038743093049014486,2.723081620569209e-08,1.9380104412464397e-16,9.0272269729945384e-17,2.8224262238076648e-16,9.3507854009104711e-18,5.5060662441401728e-07,6.5627259273318692e-07,3.5926909668616437e-08,3.5929693835748804e-08,1.9642462898173947e-12,8.1992076334522242e-13,9.6519294766795783e-09,2.5044230531778431e-08,2.8147090363651244e-12,5.3892743614702104e-13,1.4077929191338726e-20,3.6959377715516936e-13,1.0886570208416944e-12,1.2763659927410545e-20,0.00047508772265872514,1.3694650770770969e-18,5.8004075249180652e-19,2.1718252396639604e-05,5.8147230702409305e-06,2.5897916090828246e-05,2.2355793888516838e-05,6.2324058148561537e-07,1.2755526084538047e-20,2.2163533313450745e-15,3.1099724716769558e-16,3.0149333143886517e-16,1.5867619025818773e-19,2.5984877508583226e-13,1.9019650611410005e-23,4.326002827378895e-10,5.9594485704978582e-21,3.9446137791628258e-22,3.3626799850490977e-12,1.1772019342934802e-26,9.3422188078652247e-26,9.7046922870196987e-30
1.3731188467715567e-12,0.4444764547928229,76.950000000000003,0.0,0.0,0.0,0.9400266633114176,9.4999994899868199,3.2120630804485304e-05,0.00027891243585501785,0.00027784131169944829,4.4643370952601245e-07,1.3750543844976217e-11,0.0085043528065139994,0.010847606521111023,6.3558350297177901e-08,1.7191648554961148e-15,5.8695778472640029e-13,1.4206112621365051e-11,0.039468814762997996,2.8094804398506411e-08,1.9733473406521401e-16,9.1830503041283099e-17,2.969377580854234e-16,9.7908971654430036e-18,5.7105280659348129e-07,6.7690289165628477e-07,3.7679044309597276e-08,3.7681970906922144e-08,2.0632650357775356e-12,8.6333220054671365e-13,9.8609431278336199e-09,2.5839806963665142e-08,2.9071773442369323e-12,5.5826842707317574e-13,1.5739670292552858e-20,3.8568172814345901e-13,1.1348351291917493e-12,1.4273431535444004e-20,0.00048403208791948475,1.4292051304391446e-18,6.0531227738352595e-19,2.2268373850585578e-05,5.953535417018051e-06,2.5986828683749898e-05,2.2935270212509987e-05,6.5221441617811173e-07,1.4264184343230634e-20,2.3445997594252406e-15,3.3136037137683987e-16,3.2140331255054814e-16,1.721623579528453e-19,2.7117521734281727e-13,2.0980845007859267e-23,4.4651902720160885e-10,6.4572928119289185e-21,4.3549846816605517e-22,3.4933005475006427e-12,1.3219237571421975e-26,1.0316457902030587e-25,1.089468290279267e-29
1.4174408860173759e-12,0.4444764546757798,76.950000000000003,0.0,0.0,0.0,0.93815537659190706,9.4999994632896527,3.3124713334112451e-05,0.00028735258004906612,0.00028621517240566915,4.7085995485712774e-07,1.4166652942952847e-11,0.0084893065546783886,0.011245835480461729,6.5828239374286818e-08,1.8132275845285082e-15,6.4142780852845332e-13,1.5159407934188997e-11,0.040918348181726578,2.9859705280028662e-08,2.0438224381733492e-16,9.4928334194243987e-17,3.2780328290750594e-16,1.0707693248897133e-17,6.1305711095282795e-07,7.1901847641091667e-07,4.1347874833285146e-08,4.1351100388898723e-08,2.270931056565665e-12,9.5462444687334712e-13,1.0278629244572796e-08,2.7466063232113424e-08,3.0963381003091339e-12,5.9797838932154735e-13,1.9568595215624533e-20,4.1897808083185399e-13,1.2307752516097026e-12,1.7753546809796821e-20,0.00050190301087369381,1.5528558898452325e-18,6.5761716257741896e-19,2.3370171455304301e-05,6.2302899848397802e-06,2.6148694909426573e-05,2.4097951892092428e-05,7.1237268802382331e-07,1.7741668559457352e-20,2.616389547939773e-15,3.7493501741992539e-16,3.6403250056201342e-16,2.018197955635628e-19,2.946424118076602e-13,2.5402181193742623e-23,4.7498106324308858e-10,7.5498816540594227e-21,5.2815117972666383e-22,3.7621594991340836e-12,1.6571589915705268e-26,1.2515933782108641e-25,1.3648843858366078e-29
1.457330721338613e-12,0.44447645456977325,76.950000000000003,0.0,0.0,0.0,0.9364744357625191,9.4999994389391222,3.4026677208811424e-05,0.00029491995875601207,0.00029372144051205656,4.9317397974809383e-07,1.4539733667054271e-11,0.0084754776895255325,0.011603621259229556,6.7863792261483628e-08,1.8991563911699905e-15,6.9293398767504183e-13,1.6041860395113652e-11,0.0422207079558563,3.1489927930466413e-08,2.1070219088994118e-16,9.7695138790627412e-17,3.5730370456812822e-16,1.1575001919886491e-17,6.5212504865053262e-07,7.5788917476140383e-07,4.4841503109754628e-08,4.4845014171624605e-08,2.4690553011833591e-12,1.0420064355800909e-12,1.0654108660754086e-08,2.8969580394525099e-08,3.2713823726003691e-12,6.3488742545217695e-13,2.3665778309328517e-20,4.5022417392368107e-13,1.3212852896450302e-12,2.1479284148183837e-20,0.00051796600873773484,1.668903909947624e-18,7.0670331468991975e-19,2.4362901991390045e-05,6.4781997055957091e-06,2.6277594663680469e-05,2.5147956616413221e-05,7.6904145835609901e-07,2.1464502932535518e-20,2.8790580231497735e-15,4.1753961159338686e-16,4.0574080718831185e-16,2.317990305643591e-19,3.1669483174822001e-13,3.000840505256495e-23,5.0130594814595557e-10,8.651580400463804e-21,6.2485830807335364e-22,4.0127929782564962e-12,2.018106996020485e-26,1.4811386581218782e-25,1.6611008715762168e-29
1.4972205566598503e-12,0.4444764544632201,76.950000000000003,0.0,0.0,0.0,0.93479653641824878,9.4999994142949582,3.4927023743466909e-05,0.00030246020130762362,0.00030119921015004265,5.1578861241050794e-07,1.4911476544297602e-11,0.008461432898888413,0.011960808750118988,6.9892341704467476e-08,1.9862428059158983e-15,7.4682343432366927e-13,1.6947406700905956e-11,0.043520925495081859,3.3159451747733648e-08,2.1700039379967115e-16,1.0044183972337463e-16,3.8847856086415099e-16,1.248281390313869e-17,6.9238656689353178e-07,7.9766686606970264e-07,4.8521196010438329e-08,4.8525008564786556e-08,2.6780857087029994e-12,1.1344684791920486e-12,1.102912749505857e-08,3.0510740725823404e-08,3.4509561799955052e-12,6.7290279348151717e-13,2.8471131687326845e-20,4.8268408657222562e-13,1.415827047605509e-12,2.5851000518357042e-20,0.0005340087836802497,1.7894703609113383e-18,7.57698159752686e-19,2.5356018635649016e-05,6.7248240898113297e-06,2.6392043090136999e-05,2.6200693710283478e-05,8.2810899464659464e-07,2.5832716783762968e-20,3.1595265342536474e-15,4.63510170621663e-16,4.5077130591113986e-16,2.6515416002972807e-19,3.3963374667312767e-13,3.527763888381004e-23,5.2829933993586691e-10,9.8745103303346632e-21,7.3568117326907473e-22,4.2716032988311728e-12,2.4437645076386793e-26,1.7441505496619878e-25,2.0100474366722728e-29
1.5371103919810875e-12,0.444476454356201,76.950000000000003,0.0,0.0,0.0,0.93312167249992117,9.4999993893688153,3.5825755864193071e-05,0.00030997340538413751,0.00030864859460183442,5.3869223761816086e-07,1.52818863904109e-11,0.0084472162975611342,0.012317389807330261,7.1913858903874462e-08,2.0744420997898848e-15,8.0312459760191055e-13,1.7875949625864179e-11,0.044818971117451811,3.486797955991163e-08,2.232767631304312e-16,1.0316847621781106e-16,4.213696220354796e-16,1.3431620489419821e-17,7.3383782612907561e-07,8.3834312185217509e-07,5.2391224961805072e-08,5.2395355384439857e-08,2.898282182432081e-12,1.2321402603888664e-12,1.1403649789202136e-08,3.2089406404296377e-08,3.6350428509603303e-12,7.1202227846732093e-13,3.4082487496366938e-20,5.1635903730333002e-13,1.5144847562185883e-12,3.0958335820750672e-20,0.00055003095723144978,1.9145598839282653e-18,8.1060363256907793e-19,2.6348938146584911e-05,6.970010532941698e-06,2.6493315660535385e-05,2.7255576640518195e-05,8.895790326442669e-07,3.0935847677904348e-20,3.458472185402693e-15,5.1299983909529456e-16,4.9927639346353755e-16,3.0214927463834223e-19,3.6346221188115042e-13,4.128162472851292e-23,5.5595814041078988e-10,1.1227828866650861e-20,8.6218105148377962e-22,4.5385624058076708e-12,2.9433633673768806e-26,2.0443155367078381e-25,2.419159784216765e-29
1.5770002273023247e-12,0.4444764542487953,76.950000000000003,0.0,0.0,0.0,0.93144983804425874,9.4999993641719911,3.6722876491315242e-05,0.00031745966829537837,0.0003160697064437744,5.6187356956214931e-07,1.5650968002880287e-11,0.0084328639638074944,0.012673357978912319,7.3928325031461014e-08,2.1637108123706442e-15,8.6186473605062895e-13,1.8827394553214877e-11,0.04611482130093808,3.6615215955429633e-08,2.2953124042439428e-16,1.0587510194654897e-16,4.5601841024720155e-16,1.442189256269603e-17,7.7647496688459878e-07,8.7990957035781258e-07,5.6455821645685326e-08,5.6460286698393312e-08,3.1299022143484032e-12,1.3351502648588834e-12,1.1777646024344181e-08,3.370544056784172e-08,3.8236258456296538e-12,7.5224354312534905e-13,4.0607951610976991e-20,5.512498017484729e-13,1.6173429511116398e-12,3.6900409327395362e-20,0.00056603222302022322,2.044175462610489e-18,8.65420969920348e-19,2.7341131521816968e-05,7.2136229107016831e-06,2.6582581049814716e-05,2.83120717535314e-05,9.5345400346502275e-07,3.6872898564215982e-20,3.7765808361949761e-15,5.6616354039611789e-16,5.5141025417519748e-16,3.4306032320203062e-19,3.881829087591988e-13,4.8097393392500293e-23,5.8427926435850862e-10,1.2721075237716363e-20,1.0060390064810575e-21,4.8136411727997924e-12,3.5271299557820573e-26,2.3856007761513609e-25,2.8966597013255547e-29
1.616890062623562e-12,0.44447645414108,76.950000000000003,0.0,0.0,0.0,0.92978102716826183,9.4999993387154618,3.761838853945509e-05,0.00032491908698520128,0.00032346265755807928,5.8532164280636507e-07,1.601872616117035e-11,0.0084184054096052875,0.013028708196495086,7.5935729380683548e-08,2.2540067169581302e-15,9.230699449431852e-13,1.9801649104707686e-11,0.047408457555124343,3.8400867272530973e-08,2.3576379244000744e-16,1.0856178222159612e-16,4.9246620464632288e-16,1.5454081068862097e-17,8.2029411521314784e-07,9.2235789611134513e-07,6.0719178266664977e-08,6.0723995093627095e-08,3.3732009013558063e-12,1.4436257893423249e-12,1.2151092017606235e-08,3.5358707225916586e-08,4.0166887422601429e-12,7.9356413739170524e-13,4.8166652714529274e-20,5.8735674975353034e-13,1.724486405681385e-12,4.3786519618013367e-20,0.00058201233330968391,2.1783185618961436e-18,9.2215076905469265e-19,2.8332119399919736e-05,7.455540148742966e-06,2.6660908924163445e-05,2.9369693807480461e-05,1.0197351525629468e-06,4.3753036258017015e-20,4.1145470179702699e-15,6.2315790147899206e-16,6.0732878415110508e-16,3.8817524382169963e-19,4.1379817272064674e-13,5.580747393156831e-23,6.1325963936167305e-10,1.4364172728672908e-20,1.1690611332683285e-21,5.0968095519625075e-12,4.2063587935701841e-26,2.772266167736376e-25,3.4516112600291124e-29
1.6567798979447992e-12,0.4444764540331303,76.950000000000003,0.0,0.0,0.0,0.92811523405642582,9.4999993130098854,3.8512294917602397e-05,0.0003323517580353548,0.00033082755914408434,6.0902580349374971e-07,1.6385165626850094e-11,0.0084038647835309264,0.013383436521443639,7.7936067855089669e-08,2.3452887867025718e-15,9.8676518360905962e-13,2.0798622824314488e-11,0.048699865498076582,4.0224641588907987e-08,2.419744064584319e-16,1.1122859171982777e-16,5.3075404574385033e-16,1.6528617481284183e-17,8.6529138714459593e-07,9.6567983947604326e-07,6.5185447817337988e-08,6.5190633941569669e-08,3.6284309614030929e-12,1.5576929496205302e-12,1.2523968003191762e-08,3.7049071187150258e-08,4.2142152260997983e-12,8.3598150740247918e-13,5.6889522693179942e-20,6.2467987927838891e-13,1.8360000698149741e-12,5.1736874705545992e-20,0.00059797108801138766,2.3169892549349289e-18,9.8079304111680969e-19,2.9321467810641596e-05,7.6956549021599172e-06,2.6729277385447939e-05,3.042800184154209e-05,1.0884226484798643e-06,5.1696320004194051e-20,4.4730738359206433e-15,6.8414117942483973e-16,6.6718951723039238e-16,4.3779408903829428e-19,4.4031001884609222e-13,6.4500103661773345e-23,6.4289620562196473e-10,1.6167430697473614e-20,1.3531838553432177e-21,5.3880367051736402e-12,4.9934892097078881e-26,3.2088765343498847e-25,4.0939791679156617e-29
1.6966697332660364e-12,0.44447645392501955,76.950000000000003,0.0,0.0,0.0,0.92645245295029399,9.4999992870656129,3.940459852917518e-05,0.00033975777766886381,0.00033816452172904453,6.3297570079110332e-07,1.6750291143820116e-11,0.008389261853193242,0.013737539937534946,7.9929341735083786e-08,2.4375171616718636e-15,1.0529743023369684e-12,2.1818226906120483e-11,0.049989034102396107,4.2086248711483592e-08,2.4816308645485959e-16,1.1387561263305137e-16,5.7092273922456069e-16,1.7645914259829355e-17,9.1146289231708556e-07,1.0098671962332314e-06,6.9858744341541143e-08,6.9864317661356385e-08,3.8958427494747573e-12,1.6774766884519281e-12,1.2896257867675752e-08,3.8776397999899465e-08,4.4161890802531695e-12,8.7949300392249232e-13,6.6920107875415478e-20,6.6321884743510529e-13,1.9519690139775135e-12,6.0883351970286105e-20,0.00061390832574111315,2.4601863392566801e-18,1.0413472600663419e-18,3.0308784247406523e-05,7.9338723363921966e-06,2.6788580055291236e-05,3.1486595357298037e-05,1.1595156823467744e-06,6.0834459739843468e-20,4.8528728588691014e-15,7.4927318970573177e-16,7.3115155266920896e-16,4.9222914524898602e-19,4.6772016545807324e-13,7.4269438548928161e-23,6.7318591580082739e-10,1.8141546367366727e-20,1.5604792717297101e-21,5.6872911190180749e-12,5.9021850256726365e-26,3.7003138908474906e-25,4.8346891961468402e-29
1.7365595685872736e-12,0.4444764538168198,76.950000000000003,0.0,0.0,0.0,0.92479267814004451,9.4999992608926895,4.0295302272070377e-05,0.00034713724175299617,0.00034547365517852255,6.5716127857197262e-07,1.7114107438480367e-11,0.008374612796304878,0.014091016184018538,8.1915556686151911e-08,2.5306531168200875e-15,1.1217200691291295e-12,2.2860373963688195e-11,0.051275955088131764,4.3985400166333357e-08,2.5432985001944228e-16,1.1650293316696504e-16,6.1301285924558535e-16,1.8806365307964049e-17,9.5880473689687793e-07,1.0549118171767326e-06,7.4743143195587622e-08,7.4749121981086729e-08,4.1756842734553051e-12,1.8031007834522629e-12,1.3267948521680176e-08,4.0540553904026471e-08,4.6225941782811702e-12,9.2409589022793879e-13,7.8415411930085052e-20,7.0297299883245981e-13,2.0724783784056217e-12,7.1370288756704405e-20,0.00062982391664466572,2.6079074428524366e-18,1.1038124073499296e-18,3.1293714053774266e-05,8.170109006726317e-06,2.6839632771152389e-05,3.2545110804369702e-05,1.2330125585569414e-06,7.1311604903742887e-20,5.2546639976984937e-15,8.1871523620275846e-16,7.9937548458378171e-16,5.5180504638322866e-19,4.9603005573328676e-13,8.5215763868624862e-23,7.0412573487538478e-10,2.0297606396928625e-20,1.7931605526180596e-21,5.9945407049325677e-12,6.9474173373721526e-26,4.2517898052683963e-25,5.6856907398827999e-29
1.7764494039085108e-12,0.44447645370860106,76.950000000000003,0.0,0.0,0.0,0.92313590395761413,9.4999992345008817,4.1184409038706881e-05,0.00035449024580191263,0.00035275506870641285,6.8157276732701101e-07,1.7476619219767003e-11,0.0083599308467904258,0.014443863619269318,8.3894721949698348e-08,2.6246590308231287e-15,1.1930241960997054e-12,2.3924977831876378e-11,0.052560622426942469,4.5921809188728094e-08,2.6047472584454162e-16,1.1911064632913893e-16,6.5706475131581142e-16,2.0010346423556e-17,1.0073130259591526e-06,1.1008056077193036e-06,7.9842681307608237e-08,7.9849084197189445e-08,4.4682012098749013e-12,1.9346878549178421e-12,1.3639029379132812e-08,4.2341405791199522e-08,4.8334144781193468e-12,9.6978734947067462e-13,9.1546770160926596e-20,7.4394139155634403e-13,2.1976133269230393e-12,8.3355303462495043e-20,0.00064571775656116622,2.760149121403007e-18,1.168187012846456e-18,3.2275937100887677e-05,8.4042918289347489e-06,2.6883179871613291e-05,3.3603218348319375e-05,1.3089107775071183e-06,8.3285163618862031e-20,5.6791753741525782e-15,8.9263004292029214e-16,8.7202333310140725e-16,6.1685888207437355e-19,5.2524087756632401e-13,9.7445704987192249e-23,7.3571264000712617e-10,2.2647088238291314e-20,2.0535873800561936e-21,6.3097528868795963e-12,8.1455503682043099e-26,4.8688578394720558e-25,6.6600214685699239e-29
1.816339239229748e-12,0.4444764536004321,76.950000000000003,0.0,0.0,0.0,0.92148212477102864,9.4999992078996609,4.207192171606288e-05,0.00036181688497906854,0.00036000887088463908,7.0620067629517005e-07,1.7837831179336636e-11,0.0083452268271102664,0.014796081108452748,8.5866849677005144e-08,2.7194983557925066e-15,1.266907365656628e-12,2.5011953397184706e-11,0.053843031933582558,4.789519071328722e-08,2.6659775165705858e-16,1.2169884894417365e-16,7.0311853482341777e-16,2.1258215745322292e-17,1.0569838654457128e-06,1.1475405275090971e-06,8.5161357435061336e-08,8.5168203431955391e-08,4.7736369195408407e-12,2.0723593735917189e-12,1.4009491923722185e-08,4.4178821171887417e-08,5.0486340170316193e-12,1.0165644915467023e-12,1.0650075532333405e-19,7.8612282102241347e-13,2.3274590049929091e-12,9.7010147323159124e-20,0.00066158976223339996,2.9169069475413529e-18,1.2344691924583862e-18,3.3255164737052469e-05,8.6363571349800702e-06,2.6919900063073735e-05,3.4660618902715512e-05,1.3872071110893091e-06,9.692665244657896e-20,6.1271431813300453e-15,9.7118168738126897e-16,9.4925847720193132e-16,6.8774030047182185e-19,5.5535358184402695e-13,1.110724381324194e-22,7.6794362042161813e-10,2.5201861290594608e-20,2.344271431068268e-21,6.6328946782655082e-12,9.5144304064001705e-26,5.5574260657958822e-25,7.7718740640265661e-29
1.8562290745509855e-12,0.44447645349237924,76.950000000000003,0.0,0.0,0.0,0.91983133497971847,9.4999991810982376,4.2957843185708316e-05,0.00036911725409941205,0.00036723516965254878,7.3103578580896726e-07,1.8197747991724269e-11,0.0083305095877190174,0.015147667930787753,8.7831954379898863e-08,2.8151355877970399e-15,1.3433892563902123e-12,2.6121216452362091e-11,0.055123180928655702,4.9905261364233812e-08,2.7269897251320633e-16,1.2426764082244671e-16,7.5121410526259709e-16,2.2550314194944433e-17,1.1078133637773775e-06,1.1951085900547963e-06,9.0703132420460489e-08,9.0710440889288791e-08,5.0922324630583778e-12,2.2162356683743218e-12,1.4379329347444646e-08,4.6052668147823166e-08,5.2682369074088645e-12,1.0644243594958482e-12,1.2348011500122371e-19,8.2951584189815597e-13,2.4621005016474538e-12,1.1252158700936702e-19,0.00067743986737083363,3.0781755928874529e-18,1.3026566826600484e-18,3.4231136989307137e-05,8.8662498073906794e-06,2.6950411879094461e-05,3.571704140591753e-05,1.4678976715662725e-06,1.1242257682554796e-19,6.5993115370406176e-15,1.0545355356748831e-15,1.0312455892209462e-15,7.6481160584437681e-19,5.8636889927245782e-13,1.2621590103226176e-22,8.0081567729784115e-10,2.7974187855786778e-20,2.6678819006275249e-21,6.9639327494801111e-12,1.1073477830023026e-25,6.3237696510570589e-25,9.0366650284190062e-29
1.896118909872223e-12,0.4444764533845084,76.950000000000003,0.0,0.0,0.0,0.91818352901068412,9.4999991541055469,4.3842176323833421e-05,0.00037639144763140607,0.00037443407232602135,7.5606913984893117e-07,1.8556374314313332e-11,0.0083157863666020234,0.015498623703675897,8.9790052481829255e-08,2.9115362381722983e-15,1.4224885687015289e-12,2.7252683572966869e-11,0.056401067962704145,5.1951739445745888e-08,2.787784394040749e-16,1.2681712408876701e-16,8.0139113619863597e-16,2.3886965915091262e-17,1.1597976331692144e-06,1.243501862358595e-06,9.6471929445347265e-08,9.6479720108703051e-08,5.4242266162428847e-12,2.3664359339799453e-12,1.474853625116968e-08,4.7962815389170923e-08,5.4922073332941737e-12,1.1133639354569262e-12,1.4270474072853532e-19,8.7411878823999184e-13,2.6016228149960021e-12,1.3009231829549893e-19,0.00069326801944533068,3.2439489034011091e-18,1.3727468722324043e-18,3.5203619999769754e-05,9.0939224868813428e-06,2.6975278749787923e-05,3.6772240325919917e-05,1.5509779743337225e-06,1.299753424488252e-19,7.0964323309448617e-15,1.142858179150551e-15,1.1181505710082145e-15,8.4844785108480736e-19,6.1828735586620392e-13,1.4300300331219933e-22,8.3432582366614393e-10,3.0976723902234188e-20,3.0272510623748299e-21,7.3028334870535918e-12,1.2843782238182136e-25,7.1745435032446776e-25,1.0471105560081349e-28
1.9360087451934603e-12,0.44447645327688334,76.950000000000003,0.0,0.0,0.0,0.91653870131537163,9.4999991269302697,4.4724924001273621e-05,0.00038363955969890275,0.00038160568560630922,7.8129203880183639e-07,1.8913714787494727e-11,0.0083010630817088888,0.015848948320991593,9.1741161953198273e-08,3.0086668056525566e-15,1.5042230501287701e-12,2.8406272012847597e-11,0.057676692591795663,5.4034344932397784e-08,2.848362081236159e-16,1.2934740265664312e-16,8.5368908100802337e-16,2.5268478701877323e-17,1.2129327906962602e-06,1.2927124645561921e-06,1.024716342825397e-07,1.0247992721759202e-07,5.7698558854255121e-12,2.5230782385399659e-12,1.5117108397757077e-08,4.9909132115641494e-08,5.7205295475189463e-12,1.1633801462031595e-12,1.6441266895600236e-19,9.1992979199009023e-13,2.7461108210172307e-12,1.4994191097908732e-19,0.00070907417710072761,3.4142199685947962e-18,1.4447368314125136e-18,3.6172403679940114e-05,9.3193348479141075e-06,2.6995013697991927e-05,3.7825993376976785e-05,1.6364429950620701e-06,1.4980419775434709e-19,7.6192650663651433e-15,1.2363173727410696e-15,1.210140491725611e-15,9.3903692523909408e-19,6.5110928720769518e-13,1.6156783654308849e-22,8.6847108431383773e-10,3.4222519642069098e-20,3.425379864882432e-21,7.649563045391682e-12,1.4848200699113259e-25,8.1167949750400664e-25,1.2093274487655784e-28
1.9758985805146977e-12,0.44447645316956624,76.950000000000003,0.0,0.0,0.0,0.91489684636712387,9.4999990995808403,4.560608908353174e-05,0.00039086168408289764,0.00038875011558862492,8.0669603241714821e-07,1.9269774034846347e-11,0.0082863445692591686,0.016198641902795078,9.36853020145625e-08,3.1064947492506197e-15,1.5886095203631512e-12,2.958189961577491e-11,0.058950055194650228,5.6152799459685156e-08,2.9087233834771338e-16,1.3185858177979745e-16,9.0814717442925686e-16,2.6695144432038406e-17,1.2672149591580041e-06,1.3427325695629476e-06,1.0870609554668855e-07,1.0871491118180902e-07,6.1293545226546656e-12,2.6862795311533346e-12,1.5485042508543692e-08,5.1891488080793544e-08,5.9531878693321467e-12,1.2144698682821047e-12,1.8886111392135536e-19,9.6694679997623149e-13,2.8956492453502555e-12,1.7230778519279158e-19,0.0007248583080559411,3.588981185143428e-18,1.5186233386836328e-18,3.7137299566769022e-05,9.542452937090311e-06,2.7010083677321329e-05,3.8878099432345979e-05,1.724287221696917e-06,1.7214620766575654e-19,8.1685766976200987e-15,1.3350819748973353e-15,1.3073835272665377e-15,1.0369796361907235e-18,6.8483485158164506e-13,1.8205188383203907e-22,9.0324849569748932e-10,3.7725019928453494e-20,3.8654435612219076e-21,8.0040873920241733e-12,1.7111459122277424e-25,9.157976619396754e-25,1.3922693252297492e-28
2.015788415835935e-12,0.4444764530626183,76.950000000000003,0.0,0.0,0.0,0.91325795865908366,9.4999990720654477,4.6485674430798101e-05,0.00039805791422318755,0.00039586746777049318,8.3227291295593783e-07,1.9624556663041767e-11,0.008271634779249238,0.016547704754077484,9.5622492893420289e-08,3.204988461847806e-15,1.6756638959149655e-12,3.0779484740518226e-11,0.060221156822612601,5.8306826314628037e-08,2.9688689287824771e-16,1.3435076768433967e-16,9.6480443395525057e-16,2.8167239484708231e-17,1.3226402677837457e-06,1.3935544027254753e-06,1.1517912494317331e-07,1.1518848405458559e-07,6.5029545407955102e-12,2.8561556493850867e-12,1.5852336095016103e-08,5.39097535588562e-08,6.1901666824196608e-12,1.2666299327844354e-12,2.1632753243370461e-19,1.0151675895501896e-12,3.050322637813164e-12,1.9744621920661851e-19,0.00074062038739664416,3.7682243153983777e-18,1.5944029054194648e-18,3.8098138864564474e-05,9.7632485693563648e-06,2.7020913569227682e-05,3.992837661772907e-05,1.8145047017787631e-06,1.9725725867671405e-19,8.7451414636826469e-15,1.4393218891099481e-15,1.4100489012721259e-15,1.1426897886358714e-18,7.1946404208489457e-13,2.0460422885138602e-22,9.3865510586103376e-10,4.1498064479097034e-20,4.350797369580236e-21,8.3663723472269907e-12,1.9660256757192659e-25,1.0305958991486826e-24,1.598040292282493e-28
2.0556782511571725e-12,0.4444764529560991,76.950000000000003,0.0,0.0,0.0,0.91162203270246789,9.4999990443920375,4.7363682897968588e-05,0.00040522834321995066,0.00040295784705988107,8.5801470852688252e-07,1.9978067261984289e-11,0.0082569369363195491,0.016896137330815946,9.7552755624319277e-08,3.3041172445537661e-15,1.7654012144017468e-12,3.1998946197319998e-11,0.061489999076208585,6.0496150426447131e-08,3.028799370225808e-16,1.36824067293063e-16,1.0236996610921258e-15,2.9685025156882343e-17,1.3792048528091857e-06,1.4451702414781136e-06,1.2189449751536359e-07,1.2190442122381514e-07,6.89088572852925e-12,3.0328213267138584e-12,1.6218987319356813e-08,5.5963799333593884e-08,6.4314504332392644e-12,1.3198571297653164e-12,2.4711072058348216e-19,1.064589782981652e-12,3.2102153494045969e-12,2.2563338881959054e-19,0.00075636039618015517,3.9519405412441095e-18,1.6720717985671433e-18,3.9054770657694841e-05,9.9816987773061192e-06,2.7027889859244488e-05,4.0976660570824171e-05,1.9070890854970174e-06,2.2541309537326325e-19,9.3497407188649067e-15,1.5492080069938417e-15,1.5183068277211644e-15,1.2565942574788658e-18,7.5499669780059554e-13,2.2938176420625026e-22,9.7468797435898553e-10,4.5555887932062138e-20,4.8849821627790069e-21,8.736383618732379e-12,2.2523373821998237e-25,1.1569043491486234e-24,1.8289043228638682e-28
2.09556808647841e-12,0.4444764528500668,76.950000000000003,0.0,0.0,0.0,0.90998906302514571,9.4999990165683332,4.8240117334661503e-05,0.00041237306383526049,0.00041002135778311216,8.8391367660429594e-07,2.0330310405037957e-11,0.0082422536717205886,0.017243940212128057,9.9476111885088433e-08,3.4038512817566608e-15,1.8578356584338289e-12,3.3240203194159989e-11,0.062756584003881524,6.2720498357310117e-08,3.0885153808597796e-16,1.3927858798025739e-16,1.0848714425039592e-15,3.1248748071829314e-17,1.4369048579455739e-06,1.4975724150038856e-06,1.2885595189026663e-07,1.2886646165772303e-07,7.2933756652536371e-12,3.2163901999293891e-12,1.6584994879128419e-08,5.8053496688875541e-08,6.6770236296189796e-12,1.3741482123411487e-12,2.8153194238690781e-19,1.1152108607085759e-12,3.3754115115694304e-12,2.5716643843844267e-19,0.00077207832030074636,4.1401205136752705e-18,1.7516260615280052e-18,4.0007060280149035e-05,1.0197785309220755e-05,2.7031364014004583e-05,4.2022802853458721e-05,2.0020336648489576e-06,2.5691038848716101e-19,9.9831627611435775e-15,1.6649121529109027e-15,1.6323284550693341e-15,1.3791330567710654e-18,7.9143251411508694e-13,2.565493990465814e-22,1.0113441721841558e-09,4.9913119739586719e-20,5.4717301846589216e-21,9.114086832115764e-12,2.5731782264744563e-25,1.2955975242834554e-24,2.0872933595028426e-28
