Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146)
5.948168520106407e-12,0.4411234589313551,76.950000000000003,0.0,0.0,0.0,0.9999991064132171,9.4999999970343758,8.1218731747051307e-08,3.7651824744609777e-07,3.7812159183753072e-07,1.4372916556379831e-13,2.2844816378484724e-09,6.5321363645315341e-09,2.2969119396086989e-08,3.3582245761757775e-12,6.8099351724971474e-10,2.5257979199879559e-08
6.05777484784485e-12,0.44112345893084415,76.950000000000003,0.0,0.0,0.0,0.99999908994988507,9.4999999969330862,8.2715337294169965e-08,3.834141378946715e-07,3.8508472179828729e-07,1.4637602812065542e-13,2.3687461986124423e-09,6.5323211885311598e-09,2.3448356650879546e-08,3.3597167937948884e-12,6.9801591896834143e-10,2.5784972213289811e-08
6.276987503321736e-12,0.44112345892979904,76.950000000000003,0.0,0.0,0.0,0.99999905702322478,9.4999999967259026,8.5708547933446284e-08,3.9720141830114477e-07,3.9901087571873072e-07,1.5166971293629212e-13,2.5417751213046802e-09,6.5326138787980952e-09,2.4406866985902015e-08,3.3622933896123335e-12,7.3216603400567284e-10,2.6838997640051274e-08
6.4742788932509335e-12,0.44112345892883215,76.950000000000003,0.0,0.0,0.0,0.99999902738923463,9.4999999965342052,8.8402436990139501e-08,4.0960484746839098e-07,4.1154430466105023e-07,1.5643398760936015e-13,2.7026235642660782e-09,6.5328089364725298e-09,2.5269558105583986e-08,3.3642149332964231e-12,7.630099376191497e-10,2.7787655518112742e-08
6.6670030386859e-12,0.4411234589278633,76.950000000000003,0.0,0.0,0.0,0.99999899844126672,9.4999999963421775,9.103396273960953e-08,4.2171646193433946e-07,4.2378749851183738e-07,1.6108793654881431e-13,2.8644262223442856e-09,6.5329528672211091e-09,2.6112299836921569e-08,3.3657894212775984e-12,7.9322855690966011e-10,2.8714376065513577e-08
6.859727184120867e-12,0.44112345892687116,76.950000000000003,0.0,0.0,0.0,0.99999896949330191,9.4999999961454584,9.3665488020208216e-08,4.3382346000160492e-07,4.3603061304548675e-07,1.6574185533446229e-13,3.0308445685126314e-09,6.5330619786437844e-09,2.695505776242862e-08,3.3671129263371321e-12,8.2352578277538014e-10,2.9641114425482884e-08
7.052451329555834e-12,0.44112345892585514,76.950000000000003,0.0,0.0,0.0,0.99999894054533989,9.4999999959440569,9.629701283193564e-08,4.459258489486283e-07,4.4827365635334631e-07,1.7039574704234504e-13,3.2018713243301759e-09,6.5331446750540801e-09,2.7797827966895795e-08,3.3682254477405992e-12,8.5389352386496874e-10,3.0567866292663307e-08
7.2451754749908e-12,0.4411234589248157,76.950000000000003,0.0,0.0,0.0,0.9999989115973803,9.4999999957379941,9.8928537174791879e-08,4.5802363604237306e-07,4.6051663569373371e-07,1.7504961443181438e-13,3.3774992228328465e-09,6.5332073256796604e-09,2.8640607483173016e-08,3.3691606052853777e-12,8.8432452185763153e-10,3.1494628404230188e-08
7.437899620425766e-12,0.4411234589237528,76.950000000000003,0.0,0.0,0.0,0.99999888264942294,9.4999999955272827,1.0156006104877698e-07,4.7011682853834424e-07,4.7275955757825445e-07,1.7970345997834837e-13,3.557721008515333e-09,6.5332547789355767e-09,2.9483394052591571e-08,3.3699466721140919e-12,9.1481226514508906e-10,3.2421398276440006e-08
7.630623765860733e-12,0.4411234589226666,76.950000000000003,0.0,0.0,0.0,0.99999885370146824,9.4999999953119296,1.0419158445389105e-07,4.8220543368060625e-07,4.8500242784846986e-07,1.8435728590269781e-13,3.7425294373130244e-09,6.5332907195198723e-09,3.0326185958608646e-08,3.3706074209132791e-12,9.453509121632911e-10,3.3348174021697541e-08
7.8233479112957e-12,0.44112345892155685,76.950000000000003,0.0,0.0,0.0,0.99999882475351565,9.4999999950919527,1.0682310739013416e-07,4.9428945870180031e-07,4.9724525174450089e-07,1.8901109419696714e-13,3.9319172765839663e-09,6.5333179340188227e-09,3.116898190307314e-08,3.3711628307051305e-12,9.75935222789056e-10,3.4274954212491846e-08
8.016072056730666e-12,0.44112345892042404,76.950000000000003,0.0,0.0,0.0,0.99999879580556517,9.4999999948673626,1.0945462985750639e-07,5.0636891082316336e-07,5.0948803396689081e-07,1.9366488664813203e-13,4.1258773050908506e-09,6.5333385277616827e-09,3.2011780905202444e-08,3.3716296905950785e-12,1.006560496477e-09,3.5201737770305942e-08
8.208796202165633e-12,0.4411234589192679,76.950000000000003,0.0,0.0,0.0,0.99999876685761702,9.4999999946381717,1.1208615185600778e-07,5.1844379725454625e-07,5.2173077873232019e-07,1.9831866485922088e-13,4.3244023129830286e-09,6.5333540980068852e-09,3.2854582220902326e-08,3.3720221134998655e-12,1.037222516544316e-09,3.6128523876897095e-08
8.4015203476006e-12,0.44112345891808863,76.950000000000003,0.0,0.0,0.0,0.99999873790967087,9.4999999944043889,1.1471767338563848e-07,5.305141251944301e-07,5.339734898235108e-07,2.0297243026828578e-13,4.5274851017785663e-09,6.5333658602946106e-09,3.3697385283904732e-08,3.3723519654089912e-12,1.0679175002674349e-09,3.7055311909569032e-08
8.594244493035566e-12,0.4411234589168863,76.950000000000003,0.0,0.0,0.0,0.99999870896172682,9.4999999941660267,1.1734919444639849e-07,5.4257990182994569e-07,5.4621617063384614e-07,2.0762618416536635e-13,4.7351184843463047e-09,6.5333747375374306e-09,3.4540189664264288e-08,3.3726292218820339e-12,1.0986420542616346e-09,3.7982101395532574e-08
8.786968638470533e-12,0.44112345891566085,76.950000000000003,0.0,0.0,0.0,0.99999868001378467,9.4999999939230957,1.1998071503828792e-07,5.5464113433689092e-07,5.5845882420737681e-07,2.122799277076982e-13,4.9472952848879713e-09,6.5333814276038497e-09,3.538299503687396e-08,3.3728622673097321e-12,1.1293931344743459e-09,3.8908891977284012e-08
9.172416929340466e-12,0.44112345891314103,76.950000000000003,0.0,0.0,0.0,0.99999862211790647,9.4999999934235575,1.2524375481545531e-07,5.7874999561170491e-07,5.82944060276301e-07,2.2158738777011072e-13,5.3852504932572881e-09,6.5333902038507325e-09,3.7068607846861592e-08,3.3732226911669979e-12,1.190964241273293e-09,4.0762475425290108e-08
9.5578652202104e-12,0.4411234589105295,76.950000000000003,0.0,0.0,0.0,0.99999856422203637,9.4999999929058561,1.3050679271714132e-07,6.0284076619927545e-07,6.0742921667173894e-07,2.3089481754230479e-13,5.8412935464796733e-09,6.5333950639018454e-09,3.8754222374590576e-08,3.3734771812307867e-12,1.2526121791987216e-09,4.2616060780852174e-08
9.943313511080333e-12,0.4411234589078269,76.950000000000003,0.0,0.0,0.0,0.99999850632617404,9.4999999923700642,1.3576982874334649e-07,6.2691350309982172e-07,6.319143084050924e-07,2.4020222273104277e-13,6.3153674443335881e-09,6.5333977029289306e-09,4.0439837830353123e-08,3.3736569047490792e-12,1.3143219368400264e-09,4.4469647175568526e-08
1e-11,0.44112345890503335,76.950000000000003,0.0,0.0,0.0,0.9999984978116393,9.4999999922897445,1.3654384429737863e-07,6.3045227596553299e-07,6.3551523777843513e-07,2.4157102743439561e-13,6.3866052049125978e-09,6.5333979684651147e-09,4.068773525956009e-08,3.3736784489808979e-12,1.3234018209829104e-09,4.4742247490867531e-08
1.0328761801950266e-11,0.44112345890503335,76.950000000000003,0.0,0.0,0.0,0.9999984484303196,9.4999999918162477,1.4103286289407138e-07,6.5096826313394403e-07,6.5639934755936684e-07,2.4950960792981358e-13,6.807415366215039e-09,6.5333990997557157e-09,4.2125453758157192e-08,3.3737839038069348e-12,1.3760814311843688e-09,4.6323234108007857e-08
1.07142100928202e-11,0.44112345890214905,76.950000000000003,0.0,0.0,0.0,0.99999839053447304,9.4999999912444739,1.4629589516931666e-07,6.7500510294319191e-07,6.8088434385178054e-07,2.5881697683271742e-13,7.3173806705716253e-09,6.5333997834794063e-09,4.381106991151912e-08,3.3738736693325205e-12,1.4378809450062863e-09,4.8176821307124559e-08
1.1099658383690133e-11,0.4411234588991747,76.950000000000003,0.0,0.0,0.0,0.99999833263863402,9.4999999906548069,1.5155892556908293e-07,6.9902407899062715e-07,7.0536930509595728e-07,2.6812433241017417e-13,7.8452068943383456e-09,6.5334000368787737e-09,4.54966861587044e-08,3.3739370817308535e-12,1.4997126646760171e-09,5.0030408628056848e-08
1.1485106674560067e-11,0.44112345889611027,76.950000000000003,0.0,0.0,0.0,0.99999827474280312,9.4999999900473089,1.5682195409337076e-07,7.2302524756138707e-07,7.2985423757951041e-07,2.7743167705246887e-13,8.3908377523751044e-09,6.5334000316620525e-09,4.718230241972155e-08,3.3739818390543762e-12,1.5615703025746978e-09,5.1883995982842185e-08
1.187055496543e-11,0.44112345889295607,76.950000000000003,0.0,0.0,0.0,0.99999821684697987,9.4999999894220402,1.6208498074218077e-07,7.4700866476324422e-07,7.5433914636492439e-07,2.8673901268413532e-13,8.9542171369060428e-09,6.533399881961113e-09,4.886791864140145e-08,3.3740134173535021e-12,1.6234487962131002e-09,5.3737583313013135e-08
1.2256003256299933e-11,0.4411234588897128,76.950000000000003,0.0,0.0,0.0,0.9999981589511644,9.4999999887790647,1.6734800551551356e-07,7.7097438652716562e-07,7.7882403552717351e-07,2.9604634085429094e-13,9.535289116960614e-09,6.5333996544299067e-09,5.0553534792692873e-08,3.3740356950647286e-12,1.6853440706118939e-09,5.5591170584424251e-08
1.2641451547169867e-11,0.44112345888638044,76.950000000000003,0.0,0.0,0.0,0.99999810105535669,9.4999999881184376,1.7261102841336969e-07,7.9492246860787095e-07,8.0330890834451415e-07,3.053536628091691e-13,1.0133997937816455e-08,6.5333993798447894e-09,5.2239150859258455e-08,3.3740513976804859e-12,1.7472528475103882e-09,5.7444757781309472e-08
1.30268998380398e-11,0.4411234588829593,76.950000000000003,0.0,0.0,0.0,0.99999804315955676,9.4999999874402175,1.7787404943574976e-07,8.1885296658438652e-07,8.2779376745414877e-07,3.1466097955129707e-13,1.0750288020444008e-08,6.5333990733519567e-09,5.3924766834042247e-08,3.3740624419586138e-12,1.8091724897023016e-09,5.9298344895909723e-08
1.3412348128909733e-11,0.44112345887944976,76.950000000000003,0.0,0.0,0.0,0.9999979852637646,9.4999999867444682,1.8313706858265445e-07,8.4276593586059944e-07,8.5227861497853355e-07,3.2396829188751425e-13,1.1384103960952881e-08,6.5333987475365091e-09,5.5610382711181425e-08,3.3740701884040015e-12,1.8711008747272067e-09,6.1151931921777932e-08
1.3797796419779667e-11,0.4411234588758519,76.950000000000003,0.0,0.0,0.0,0.99999792736798021,9.4999999860312361,1.8840008585408432e-07,8.6666143166580989e-07,8.7676345262629288e-07,3.3327560046733509e-13,1.2035390530039931e-08,6.5333984127226583e-09,5.7295998485866355e-08,3.3740756066955775e-12,1.9330362939567299e-09,6.3005518853625233e-08
1.41832447106496e-11,0.44112345887216636,76.950000000000003,0.0,0.0,0.0,0.99999786947220359,9.4999999853005814,1.9366310125003992e-07,8.905395090552807e-07,9.0124828177257755e-07,3.4258290581349971e-13,1.270409267243914e-08,6.5333980738601513e-09,5.8981614155791204e-08,3.3740793825546734e-12,1.9949773722367999e-09,6.485910568891594e-08
1.4954141292389467e-11,0.44112345886453264,76.950000000000003,0.0,0.0,0.0,0.99999775368067367,9.4999999837872355,2.0418912641553092e-07,9.3824362794115349e-07,9.5021791873856891e-07,3.6119750839295642e-13,1.4093524323011196e-08,6.5333973931763727e-09,6.2352845177080784e-08,3.3740837397764457e-12,2.1188723280876622e-09,6.8566279065121401e-08
1.5725037874129334e-11,0.4411234588565508,76.950000000000003,0.0,0.0,0.0,0.99999763788917484,9.4999999822048729,2.1471514407913222e-07,9.8587872950037262e-07,9.9918753238514756e-07,3.7981210209989298e-13,1.5551961930488688e-08,6.5333967004004286e-09,6.5724075777419009e-08,3.3740856652302883e-12,2.2427792336118573e-09,7.2273452052999169e-08
1.64959344558692e-11,0.4411234588482229,76.950000000000003,0.0,0.0,0.0,0.99999752209770687,9.4999999805539304,2.2524115424084863e-07,1.033445247965423e-06,1.0481571269627259e-06,3.984266885498217e-13,1.7078971262361131e-08,6.5333959988105062e-09,6.9095305955278814e-08,3.3740864263377552e-12,2.3666938383699297e-09,7.5980624650870053e-08
1.7266831037609067e-11,0.4411234588395512,76.950000000000003,0.0,0.0,0.0,0.9999974063062701,9.4999999788348433,2.3576715690068497e-07,1.0809436148364198e-06,1.0971267052257881e-06,4.1704126878955869e-13,1.8674120818487772e-08,6.5333953004708824e-09,7.246653570504012e-08,3.3740866602184193e-12,2.4906133878511994e-09,7.9687796852553875e-08
1.8037727619348934e-11,0.4411234588305382,76.950000000000003,0.0,0.0,0.0,0.99999729051486441,9.4999999770480414,2.4629315205864604e-07,1.1283742588982974e-06,1.1460962689296571e-06,4.3565584348607618e-13,2.0336981813908297e-08,6.5333946083798472e-09,7.583776502530621e-08,3.3740866276356574e-12,2.6145361267050549e-09,8.3394968656514753e-08
1.88086242010888e-11,0.44112345882118553,76.950000000000003,0.0,0.0,0.0,0.99999717472348981,9.4999999751939512,2.5681913971473656e-07,1.1757376062378939e-06,1.1950658191923957e-06,4.5427041306408626e-13,2.2067128161758642e-08,6.5333939160898999e-09,7.9208993919080874e-08,3.3740864254682284e-12,2.7384609368444008e-09,8.7102140066055745e-08
1.9579520782828667e-11,0.4411234588114957,76.950000000000003,0.0,0.0,0.0,0.9999970589321463,9.4999999732729972,2.6734511986896146e-07,1.2230340802609314e-06,1.2440353567439914e-06,4.7288497780077079e-13,2.3864136456291654e-08,6.5333932200240534e-09,8.2580222388030505e-08,3.3740861212339012e-12,2.8623870882541631e-09,9.0809311083009394e-08
2.0350417364568534e-11,0.4411234588014708,76.950000000000003,0.0,0.0,0.0,0.99999694314083365,9.4999999712856038,2.7787109252132552e-07,1.2702641017088851e-06,1.2930048820692721e-06,4.9149953788011313e-13,2.5727585956004921e-08,6.5333925231083838e-09,8.5951450430792134e-08,3.3740857752062036e-12,2.986314096080469e-09,9.4516481705876808e-08
2.11213139463084e-11,0.44112345879111264,76.950000000000003,0.0,0.0,0.0,0.9999968273495522,9.4999999692321833,2.8839705767183353e-07,1.3174280886757514e-06,1.3419743954838532e-06,5.1011409342177164e-13,2.7657058566876442e-08,6.53339182820006e-09,8.932267804603482e-08,3.3740854169954047e-12,3.1102416446817319e-09,9.822365193319446e-08
2.1892210528048268e-11,0.4411234587804236,76.950000000000003,0.0,0.0,0.0,0.99999671155830183,9.4999999671131583,2.9892301532049023e-07,1.3645264566247042e-06,1.3909438971866837e-06,5.2872864450105398e-13,2.9652138825706326e-08,6.5333911342348634e-09,9.2693905234254461e-08,3.3740850475407938e-12,3.2341695350827465e-09,1.0193082176550764e-07
2.3434003691528e-11,0.44112345875806114,76.950000000000003,0.0,0.0,0.0,0.99999647997589425,9.4999999626799294,3.1997490811226907e-07,1.4585279842664011e-06,1.4888828659015374e-06,5.6595773344016499e-13,3.3837473489602847e-08,6.5333897490896776e-09,9.9436358329645615e-08,3.3740842894961053e-12,3.4820258967335003e-09,1.0934516024514357e-07
2.4975796855007735e-11,0.4411234587343997,76.950000000000003,0.0,0.0,0.0,0.9999962483936109,9.4999999579891892,3.410267708967007e-07,1.5522719563492362e-06,1.586821788795785e-06,6.0318680491613638e-13,3.8280318232222319e-08,6.533388355339504e-09,1.0617880972271197e-07,3.3740834867297855e-12,3.7298825988693491e-09,1.1675949715110359e-07
2.6517590018487468e-11,0.4411234587094555,76.950000000000003,0.0,0.0,0.0,0.99999601681145178,9.4999999530441741,3.6207860367382322e-07,1.6457616035442684e-06,1.68476066617035e-06,6.4041585904086472e-13,4.2977442382292846e-08,6.5333869600371375e-09,1.1292125941016883e-07,3.3740826894710289e-12,3.9777393403525137e-09,1.2417383247977562e-07
2.80593831819672e-11,0.44112345868324493,76.950000000000003,0.0,0.0,0.0,0.9999957852294169,9.4999999478480639,3.8313040644367544e-07,1.7390001159931456e-06,1.7826994981513688e-06,6.776448958598402e-13,4.7925655797950857e-08,6.5333855710241264e-09,1.1966370738836405e-07,3.3740819236434206e-12,4.2255959948322515e-09,1.315881662271435e-07
2.9601176345446935e-11,0.44112345865578345,76.950000000000003,0.0,0.0,0.0,0.99999555364750625,9.4999999424040187,4.0418217920629548e-07,1.8319906438163198e-06,1.8806382847457517e-06,7.1487391537327062e-13,5.3121808358528343e-08,6.5333841837882143e-09,1.2640615365940051e-07,3.3740811606273434e-12,4.4734525551815339e-09,1.3900249839551957e-07
3.114296950892667e-11,0.44112345862708724,76.950000000000003,0.0,0.0,0.0,0.99999532206572006,9.4999999367151418,4.2523392196172199e-07,1.9247362976150681e-06,1.9785770259370746e-06,7.521029175725325e-13,5.8562789462529946e-08,6.5333827929441619e-09,1.3314859822578798e-07,3.3740803772132537e-12,4.7213090376063825e-09,1.4641682898766357e-07
3.26847626724064e-11,0.4411234585971714,76.950000000000003,0.0,0.0,0.0,0.99999509048405799,9.4999999307845115,4.4628563470999334e-07,2.0172401489673852e-06,2.0765157217392443e-06,7.8933190246057577e-13,6.4245527531742452e-08,6.5333814008239964e-09,1.3989104108644078e-07,3.3740795864186264e-12,4.9691654279814078e-09,1.5383115800238163e-07
3.4226555835886135e-11,0.4411234585660513,76.950000000000003,0.0,0.0,0.0,0.99999485890252016,9.499999924615155,4.6733731745114786e-07,2.1095052309176234e-06,2.1744543721766929e-06,8.2656087004438959e-13,7.0166989521591383e-08,6.5333800107963465e-09,1.466334822397906e-07,3.3740788055005881e-12,5.2170217016531378e-09,1.6124548543794907e-07
3.576834899936587e-11,0.44112345853374213,76.950000000000003,0.0,0.0,0.0,0.99999462732110656,9.4999999182100705,4.8838897018522415e-07,2.2015345384598984e-06,2.2723929772539539e-06,8.6378982032343878e-13,7.6324180437739858e-08,6.5333786216254621e-09,1.5337592168641389e-07,3.3740780303182505e-12,5.4648778538647487e-09,1.6865981129499969e-07
3.8851935326325336e-11,0.4411234584656161,76.950000000000003,0.0,0.0,0.0,0.99999416415865228,9.4999999047045094,5.3049218563229566e-07,2.3848976228880254e-06,2.4682700513358926e-06,9.3824766896143414e-13,8.9333956480569473e-08,6.5333758453532446e-09,1.6686079545971792e-07,3.3740764960445416e-12,5.9605897850337529e-09,1.8348845827381087e-07
4.1627163020588855e-11,0.44112345840038375,76.950000000000003,0.0,0.0,0.0,0.99999374731286828,9.4999998917725961,5.6838497691083788e-07,2.5491473338664587e-06,2.6445592628114308e-06,1.0052596735062268e-12,1.0181966437644445e-07,6.5333733398502585e-09,1.7899717602325561e-07,3.3740750776521031e-12,6.4067301717987865e-09,1.9683423516123675e-07
4.4402390714852374e-11,0.4411234583315251,76.950000000000003,0.0,0.0,0.0,0.99999333046748673,9.4999998781218071,6.062776709670443e-07,2.7126780246324437e-06,2.8208483272611731e-06,1.0722716219278326e-12,1.1502424512064882e-07,6.5333708329844428e-09,1.9113355105894117e-07,3.3740736435304868e-12,6.8528702202972017e-09,2.1018000693640238e-07
4.717761840911589e-11,0.44112345825912186,76.950000000000003,0.0,0.0,0.0,0.99999291362250786,9.4999998637683021,6.4417026780113863e-07,2.8755058476898935e-06,2.9971372447387255e-06,1.1392835142348001e-12,1.2893154620792308e-07,6.5333683325994787e-09,2.0326992056312576e-07,3.3740722383855858e-12,7.2990098755767012e-09,2.2352577359529471e-07
4.995284610337941e-11,0.4411234581832535,76.950000000000003,0.0,0.0,0.0,0.99999249677793178,9.4999998487278603,6.8206276741334598e-07,3.0376465926207049e-06,3.1734260152533615e-06,1.2062953504191857e-12,1.4352577805500357e-07,6.5333658322150962e-09,2.1540628453883327e-07,3.374070846338416e-12,7.7451491269955542e-09,2.3687153514123873e-07
5.272807379764293e-11,0.4411234581039979,76.950000000000003,0.0,0.0,0.0,0.99999207993375816,9.499999833015929,7.1995516980388974e-07,3.1991156942429625e-06,3.3497146387717337e-06,1.2733071304571954e-12,1.5879150584242836e-07,6.5333633274844884e-09,2.2754264298809386e-07,3.3740694376821086e-12,8.1912880065263718e-09,2.5021729157646621e-07
5.550330149190645e-11,0.4411234580214312,76.950000000000003,0.0,0.0,0.0,0.9999916630899871,9.4999998166475876,7.5784747497299429e-07,3.3599282405831879e-06,3.5260031152777482e-06,1.3403188543319485e-12,1.7471364154228297e-07,6.5333608241199246e-09,2.3967899590825135e-07,3.3740680221433597e-12,8.6374265288680874e-09,2.6356304289805613e-07
5.827852918616996e-11,0.4411234579356278,76.950000000000003,0.0,0.0,0.0,0.99999124624661884,9.4999997996375871,7.9573968292088407e-07,3.5200989806707892e-06,3.7022914447849458e-06,1.4073305220381553e-12,1.9127743612375209e-07,6.5333583234977889e-09,2.5181534329866994e-07,3.3740666174993036e-12,9.0835646790728755e-09,2.7690878910530871e-07
6.105375688043347e-11,0.4411234578466604,76.950000000000003,0.0,0.0,0.0,0.99999082940365303,9.4999997820003426,8.3363179364778271e-07,3.6796423321541118e-06,3.8785796273034329e-06,1.4743421335695463e-12,2.0846847193706911e-07,6.5333558210341464e-09,2.6395168516148985e-07,3.3740652167500363e-12,9.5297024456147965e-09,2.9025453020057705e-07
6.382898457469699e-11,0.4411234577545999,76.950000000000003,0.0,0.0,0.0,0.99999041256108978,9.4999997637499547,8.7152380715391478e-07,3.8385723887452596e-06,4.0548676628252334e-06,1.5413536889133051e-12,2.2627265526869497e-07,6.5333533171141499e-09,2.7608802149653712e-07,3.3740638089228187e-12,9.9758398350325197e-09,3.0360026618366936e-07
6.937943996322403e-11,0.44112345756147714,76.950000000000003,0.0,0.0,0.0,0.99998957887717133,9.4999997254645372,9.47307542504776e-07,4.154647415512951e-06,4.4074432928701479e-06,1.675376630996979e-12,2.6366566621914636e-07,6.5333483074093006e-09,3.0036067758216674e-07,3.3740609821028675e-12,1.0868113485318303e-08,3.3029172281206311e-07
7.437484981289836e-11,0.44112345737776987,76.950000000000003,0.0,0.0,0.0,0.99998882856302174,9.4999996890457084,1.0155125718277776e-06,4.4371524805010302e-06,4.7247608571321277e-06,1.7959970865995494e-12,2.9928133114410209e-07,6.5333438070017605e-09,3.2220604914810206e-07,3.3740584545052317e-12,1.1671158515917253e-08,3.5431401628720951e-07
7.937025966257269e-11,0.44112345718507645,76.950000000000003,0.0,0.0,0.0,0.99998807825017655,9.4999996508454121,1.0837172861589821e-06,4.717875601949574e-06,5.0420779450874827e-06,1.9166173600011807e-12,3.3667846209433687e-07,6.5333393064701434e-09,3.4405140280199246e-07,3.374055933591515e-12,1.2474202339066979e-08,3.783362931966318e-07
8.436566951224702e-11,0.4411234569837567,76.950000000000003,0.0,0.0,0.0,0.99998732793863587,9.4999996109350509,1.1519216854996956e-06,4.9968881833728906e-06,5.3593945567536857e-06,2.0372374511616528e-12,3.7578565554669658e-07,6.5333347980084052e-09,3.6589673854750382e-07,3.3740533991418156e-12,1.3277244928451884e-08,4.0235855354435901e-07
8.936107936192135e-11,0.441123456774157,76.950000000000003,0.0,0.0,0.0,0.99998657762839971,9.4999995693831796,1.2201257698512264e-06,5.274258766356535e-06,5.6767106921056102e-06,2.1578573600272513e-12,4.1653436990665147e-07,6.533330293033618e-09,3.8774205637934762e-07,3.3740508638244396e-12,1.408028630021526e-08,4.2638079732457224e-07
9.435648921159568e-11,0.44112345655660873,76.950000000000003,0.0,0.0,0.0,0.99998582731946806,9.4999995262555768,1.2883295392148816e-06,5.5500531453609946e-06,5.9940263511176953e-06,2.2784770865466131e-12,4.588588107046089e-07,6.5333257925338505e-09,4.095873562970931e-07,3.3740483374791306e-12,1.4883326470820408e-08,4.5040302453679593e-07
9.935189906127001e-11,0.4411234563314306,76.950000000000003,0.0,0.0,0.0,0.99998507701184114,9.4999994816154096,1.3565329935919684e-06,5.8243344778618441e-06,6.3113415337926422e-06,2.3990966306814462e-12,5.0269582045576032e-07,6.5333212862634189e-09,4.3143263830554298e-07,3.3740458073346409e-12,1.5686365428331343e-08,4.7442523518630857e-07
9.999999999999999e-11,0.4411234560989284,76.950000000000003,0.0,0.0,0.0,0.99998497966755628,9.4999994757161552,1.3653816384124538e-06,5.8598118411068357e-06,6.3525097461258388e-06,2.4147457116090497e-12,5.0849087080944989e-07,6.5333207011004655e-09,4.3426682842133506e-07,3.3740454783282411e-12,1.5790551044733181e-08,4.7754185858210697e-07
1.0434730891094434e-10,0.4411234560989284,76.950000000000003,0.0,0.0,0.0,0.99998432670551873,9.4999994355232964,1.4247361329837943e-06,6.0971633901086788e-06,6.6286562401307703e-06,2.5197159923948625e-12,5.4798477290116313e-07,6.5333167792324203e-09,4.5327790240239296e-07,3.3740432712028923e-12,1.6489403163077879e-08,4.9844742927057394e-07
1.0934271876061867e-10,0.4411234558593959,76.950000000000003,0.0,0.0,0.0,0.99998357640050095,9.4999993880374429,1.4929389573916667e-06,6.3685980785596663e-06,6.9459704701142485e-06,2.6403351716452419e-12,5.9466747157317666e-07,6.5333122777934182e-09,4.7512314858471353e-07,3.3740407400470414e-12,1.7292439683422023e-08,5.2246960678636765e-07
1.14338128610293e-10,0.4411234556131146,76.950000000000003,0.0,0.0,0.0,0.99998282609678757,9.499999339213705,1.5611414668168928e-06,6.6386944072459218e-06,7.2632842237285742e-06,2.7609541683941767e-12,6.4268805243110183e-07,6.5333077739684799e-09,4.9696837685625091e-07,3.374038211717991e-12,1.8095474994279461e-08,5.4649176773780696e-07
1.1933353845996733e-10,0.4411234553603552,76.950000000000003,0.0,0.0,0.0,0.99998207579437892,9.4999992891057143,1.6293436612607795e-06,6.9075060012400208e-06,7.5805975009704809e-06,2.881572982609507e-12,6.9199289039266271e-07,6.5333032665265413e-09,5.1881358721760876e-07,3.3740356786098497e-12,1.8898509089218128e-08,5.7051391212555267e-07
1.2432894830964166e-10,0.4411234551013773,76.950000000000003,0.0,0.0,0.0,0.9999813254932749,9.4999992377649409,1.6975455407246349e-06,7.1750843363986316e-06,7.8979103018330876e-06,3.0021916142595726e-12,7.4253050959138158e-07,6.5332987632195197e-09,5.4065877966520509e-07,3.3740331450759119e-12,1.9701541965310576e-08,5.9453603994566343e-07
1.29324358159316e-10,0.4411234548364302,76.950000000000003,0.0,0.0,0.0,0.99998057519347572,9.4999991852407994,1.765747105209766e-06,7.4414788255091146e-06,8.2152226263023571e-06,3.1228100633115992e-12,7.9425149722998542e-07,6.5332942608479658e-09,5.6250395420056e-07,3.3740306153511521e-12,2.0504573626676698e-08,6.1855815119980895e-07
1.3431976800899032e-10,0.441123454565753,76.950000000000003,0.0,0.0,0.0,0.99997982489498105,9.499999131580724,1.8339483547174797e-06,7.7067369009767491e-06,8.5325344743671765e-06,3.2434283297356162e-12,8.471084208931747e-07,6.5332897543118992e-09,5.8434911082607938e-07,3.3740280845888069e-12,2.1307604074415197e-08,6.4258024589063165e-07
1.3931517785866465e-10,0.4411234542895754,76.950000000000003,0.0,0.0,0.0,0.99997907459779134,9.499999076830246,1.9021492892490839e-06,7.9709040941916336e-06,8.8498458460205711e-06,3.3640464135048661e-12,9.0105574918072531e-07,6.5332852492730576e-09,6.0619424953915554e-07,3.3740255512988757e-12,2.2110633305374685e-08,6.6660232401526138e-07
1.4431058770833898e-10,0.4411234540081181,76.950000000000003,0.0,0.0,0.0,0.99997832430190625,9.4999990210330711,1.9703499088058856e-06,8.2340241117150637e-06,9.1671567412530271e-06,3.4846643145929227e-12,9.5604977552112735e-07,6.5332807471180281e-09,6.2803937033917226e-07,3.3740230197195031e-12,2.2913661318847388e-08,6.9062438557301795e-07
1.493059975580133e-10,0.44112345372159256,76.950000000000003,0.0,0.0,0.0,0.9999775740073259,9.4999989642311551,2.0385502133891921e-06,8.4961389084155094e-06,9.4844671600524168e-06,3.6052820329738088e-12,1.0120485450355924e-06,6.5332762420584557e-09,6.498844732288554e-07,3.374020489465197e-12,2.3716688116649539e-08,7.1464643056689668e-07
