Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134)
9.385682347855281e-11,0.1787698286322119,76.950000000000003,0.0,0.0,0.0,0.99996853830191845,9.4999973724772993,1.2749476963281065e-06,1.4575253933860396e-05,1.2126315707121292e-05,2.5380677886979788e-06,1.369340892683204e-11,6.4351301039205833e-09,4.0116991726249234e-07,8.9439776491675673e-08,5.4942687588301621e-14,1.343174602814428e-12,8.2977748675169809e-13,4.4080291922182123e-07,4.4024625927794864e-09,1.2496444812793221e-15,1.8250137988550134e-18,4.5647816883626964e-19,1.3522783967858461e-20,2.7600260337106934e-13,3.0074889340674727e-10,2.5829201750997185e-11,2.5860883084051762e-11,1.9122560861037344e-14,1.255877218596277e-14,2.0254010567471297e-22,3.7733536323088871e-12,5.5768296652176227e-15,1.8189550008633333e-15,1.3002757818920204e-24,7.3061548061588102e-16,1.7205877953979052e-18,1.2431021916191725e-24,4.5103598030515545e-09,1.3391272538145862e-20,3.5826400277760257e-21,2.4657930633323936e-12,5.7681984622951041e-13,4.3940961759953757e-14,2.471835641032764e-12,2.4085750584939666e-13,1.2430966549472109e-24,5.4236729693560416e-19,8.3565218099888784e-19,8.1831357409461666e-19,4.5605434362979859e-21,2.3569590823351905e-19,7.6800750274818058e-23,7.5966409470727123e-16,8.2270930678845385e-22,1.181165863466366e-24,2.6388906604533577e-17,6.0051078065451979e-27,8.6841553507709391e-28,1.7241920421786897e-29,7.3539176691079855e-19,1.19834981459153e-20,3.0487150545937799e-21,5.0022238380013266e-17,5.8231136377906179e-20,3.492242611122511e-19,7.7023194505180568e-20,1.1543245281554757e-19
9.501989894800593e-11,0.1787698285197973,76.950000000000003,0.0,0.0,0.0,0.9999681483870958,9.4999973174857999,1.29074604005351e-06,1.4755843610381145e-05,1.2254165870005536e-05,2.5919294469969133e-06,1.3863102935678648e-11,6.4351276845415474e-09,4.0617811056221952e-07,9.0569388781936109e-08,5.6108656659615136e-14,1.4008603342389224e-12,8.6569126243851393e-13,4.4630589301495141e-07,4.5122345594620922e-09,1.2654273287446131e-15,1.8480922957551048e-18,4.8172858563510339e-19,1.4105778639723126e-20,2.8289902766932994e-13,3.0751224740119544e-10,2.6751647839650136e-11,2.6784468032594355e-11,1.9807117254119873e-14,1.3013075681869592e-14,2.0508377564207436e-22,3.8674307997597213e-12,5.7161861626740186e-15,1.8648587161660716e-15,1.4126729920877184e-24,7.5843055846530363e-16,1.7792617142653922e-18,1.3505610546137261e-24,4.5666723168365229e-09,1.3901128369505907e-20,3.7190366670279e-21,2.4939405335846832e-12,5.8162193637795919e-13,4.394372015604816e-14,2.5001717053326072e-12,2.467206345670931e-13,1.3505549627820757e-24,5.6813117878271103e-19,8.8230955833114549e-19,8.6412441559652711e-19,4.8743327022105345e-21,2.4189334794100668e-19,8.3073182699733546e-23,7.7795159717217777e-16,8.7932722579998276e-22,1.277889758637196e-24,2.7101078174916245e-17,6.5768075455049343e-27,9.5017985984645393e-28,1.9039265563972644e-29,7.6293520749216014e-19,1.2272523244969533e-20,3.1474717790705292e-21,5.1869056354503254e-17,6.0391888692154071e-20,3.5827921580013297e-19,7.9880639030623801e-20,1.2030768667680395e-19
9.618297441745905e-11,0.17876982840662445,76.950000000000003,0.0,0.0,0.0,0.99996775847123021,9.499997262123312,1.3065443634258414e-06,1.4936433143809528e-05,1.2381644823452091e-05,2.6461620900833807e-06,1.4032723464598057e-11,6.4351252651547855e-09,4.1118630182794018e-07,9.169900016210083e-08,5.7282656632297535e-14,1.4602679084480455e-12,9.0269982271091738e-13,4.5180886465494337e-07,4.6233582009518718e-09,1.2812101634913232e-15,1.8711717298690674e-18,5.0804675030566464e-19,1.4706243883204714e-20,2.8987962459953185e-13,3.1433544456866026e-10,2.7694698567312489e-11,2.7728683232561661e-11,2.050700203783468e-14,1.3477663202399034e-14,2.0762744461417242e-22,3.9626660735017912e-12,5.8572620116466269e-15,1.9113344287149052e-15,1.5331873016198784e-24,7.86942523120706e-16,1.8391253803270396e-18,1.4657807556495596e-24,4.6229849194278988e-09,1.4423759262718287e-20,3.8588506961944898e-21,2.5220216220865091e-12,5.8637829609595904e-13,4.3946468445201891e-14,2.5284449674136618e-12,2.5264871558757478e-13,1.4657740609828395e-24,5.9476600468573396e-19,9.3095732410207127e-19,9.1189350647425755e-19,5.2054987033205078e-21,2.4817146000442778e-19,8.9772172167761399e-23,7.9644252162032683e-16,9.3908660069652048e-22,1.3812152972283104e-24,2.7822359016045093e-17,7.1950126247394973e-27,1.0385087999521432e-27,2.0999179955459589e-29,7.9114475145065125e-19,1.2564769710554609e-20,3.2479790163979775e-21,5.3760028775606873e-17,6.2604563775234093e-20,3.6745930621176887e-19,8.2806732866742465e-20,1.2531977822815801e-19
9.734604988691217e-11,0.17876982829270294,76.950000000000003,0.0,0.0,0.0,0.99996736855432167,9.4999972063946423,1.3223426664451033e-06,1.511702253402732e-05,1.2508757368810394e-05,2.7007609167998462e-06,1.4202366253862159e-11,6.4351228457603086e-09,4.1619449105964833e-07,9.2828610631952732e-08,5.8464583573194992e-14,1.5214260331353333e-12,9.4082251059405537e-13,4.5731183414182666e-07,4.7358335151426488e-09,1.2969929855200929e-15,1.8942521126898684e-18,5.3546399719410574e-19,1.5324472275747504e-20,2.9694436047800722e-13,3.2121807051427322e-10,2.865853486294823e-11,2.8693709839651409e-11,2.1222350198452737e-14,1.3952626495039166e-14,2.1017111259102082e-22,4.0590594436252938e-12,6.0000571973901456e-15,1.9583821341924842e-15,1.6622904646169581e-24,8.1615998033113623e-16,1.9001856339568315e-18,1.589212375315297e-24,4.6792976102296093e-09,1.4959322987056719e-20,4.0021243169264006e-21,2.5500364847141897e-12,5.9108937330776689e-13,4.3949206686456753e-14,2.5566556083779078e-12,2.5864155995688313e-13,1.5892050267251254e-24,6.2228922311054572e-19,9.8165442621060594e-19,9.616788794652618e-19,5.5547734301400673e-21,2.5453024374103702e-19,9.6920971008735157e-23,8.1513640113594316e-16,1.0021204556445098e-21,1.4915042499506373e-24,2.8552728387363327e-17,7.8628692221656011e-27,1.1338394615298035e-27,2.3134148391074028e-29,8.2002772739055187e-19,1.2860230148559683e-20,3.3502391104059501e-21,5.5695643195039009e-17,6.4869738030561459e-20,3.7676490826439044e-19,8.5802237925451395e-20,1.3047059990484041e-19
9.850912535636529e-11,0.17876982817804252,76.950000000000003,0.0,0.0,0.0,0.99996697863637019,9.4999971503045355,1.3381409491112969e-06,1.5297611780981332e-05,1.263550825650212e-05,2.7557211769139861e-06,1.4372061909994023e-11,6.4351204263581298e-09,4.212026782573382e-07,9.395822019127525e-08,5.9654334651551529e-14,1.5843634766429416e-12,9.8007873447877863e-13,4.6281480147563092e-07,4.8496604999280962e-09,1.3127757948290408e-15,1.9173334557588192e-18,5.6401207628029128e-19,1.5960757022211974e-20,3.0409320163208955e-13,3.2815971434001798e-10,2.9643336630761969e-11,2.967972798351553e-11,2.1953295957217098e-14,1.4438056785847737e-14,2.1271477957263323e-22,4.1566109002028597e-12,6.1445717051329965e-15,2.0060018282725985e-15,1.8004712519509317e-24,8.4609153530867193e-16,1.9624492251968545e-18,1.7213232670068461e-24,4.7356103886494227e-09,1.550797730194677e-20,4.1488997282397477e-21,2.5779852770672638e-12,5.9575561233623295e-13,4.3951934938458812e-14,2.5848038089185832e-12,2.6469897916729583e-13,1.7213152098327716e-24,6.5071836167454052e-19,1.0344606082425682e-18,1.0135393474524012e-18,5.9229061802642179e-21,2.6096969846676324e-19,1.0454361091221353e-22,8.3403276970942946e-16,1.0685649995827158e-21,1.6091306146388075e-24,2.9292165573361167e-17,8.5836618336458013e-27,1.2366278735874231e-27,2.545729923279631e-29,8.4959144648559817e-19,1.3158897179227916e-20,3.454254243172146e-21,5.76763862493435e-17,6.7187986779530308e-20,3.8619639936625172e-19,8.8867914688411638e-20,1.3576202104687561e-19
9.967220082581841e-11,0.178769828062653,76.950000000000003,0.0,0.0,0.0,0.99996658871737598,9.4999970938576652,1.3539392114244246e-06,1.5478200884731724e-05,1.2761902156260753e-05,2.8110382008776315e-06,1.4541727548669681e-11,6.4351180069482615e-09,4.2621086342100371e-07,9.508782883985283e-08,6.0851808783211592e-14,1.649109102164341e-12,1.0204880058739055e-12,4.6831776665638568e-07,4.9648391532016515e-09,1.3285585914119789e-15,1.9404157707596074e-18,5.9372340691617739e-19,1.6615392304606175e-20,3.1132611440678907e-13,3.3515997069304617e-10,3.0649282146507449e-11,3.0686916163310762e-11,2.269997231966882e-14,1.4934044472293589e-14,2.1525844555902342e-22,4.2553204332793153e-12,6.2908055200621032e-15,2.0541935066150134e-15,1.9482465564851153e-24,8.7674579240201151e-16,2.0259227615999429e-18,1.8626076769526968e-24,4.7919232541012197e-09,1.6069879950979206e-20,4.2992191249147094e-21,2.6058681543010127e-12,6.0037745177817059e-13,4.395465325922449e-14,2.6128897490735376e-12,2.7082078542620585e-13,1.8625988526937661e-24,6.8007107282738883e-19,1.0894368964371904e-18,1.0675349805803794e-18,6.3106745665962854e-21,2.6748982349544416e-19,1.1266541612571841e-22,8.5313116278140602e-16,1.1385616554469268e-21,1.7344886777433011e-24,3.0040649901336295e-17,9.3609076661031778e-27,1.347361565582818e-27,2.7982842981430256e-29,8.7984319197941485e-19,1.3460763445773488e-20,3.5600263447093023e-21,5.9702743107826166e-17,6.9559883608810667e-20,3.9575415932949475e-19,9.2004521344264356e-20,1.4119590598227151e-19
9.999999999999999e-11,0.17876982794654345,76.950000000000003,0.0,0.0,0.0,0.9999664788230942,9.4999970778849701,1.3583917626128272e-06,1.5529097778825011e-05,1.279746094467188e-05,2.8266924637699274e-06,1.4589535784102317e-11,6.4351173250645912e-09,4.2762236127869237e-07,9.5406195618709373e-08,6.1190684117989855e-14,1.6676874915616278e-12,1.0320878546892209e-12,4.6986871243492076e-07,4.9975450642586954e-09,1.3330067851429261e-15,1.9469214275822164e-18,6.0231182681771698e-19,1.6803248827635292e-20,3.1337980770508982e-13,3.3714344303993322e-10,3.0936639770029628e-11,3.0974628796201148e-11,2.2913273979600156e-14,1.5075752180306477e-14,2.1597534779154814e-22,4.2833497453748868e-12,6.3323303709126285e-15,2.0678790857886402e-15,1.9917016498733888e-24,8.8551706288615055e-16,2.0440314892993619e-18,1.9041541315588323e-24,4.8077943901258174e-09,1.6230660411278338e-20,4.342230849776864e-21,2.6137147307575621e-12,6.0167210267891721e-13,4.3955417600026248e-14,2.6207942200092209e-12,2.7255774953245157e-13,1.9041450799896715e-24,6.8851305479931001e-19,1.1053317992971563e-18,1.0831470523991618e-18,6.423618464027301e-21,2.6934201606034482e-19,1.1504819935281604e-22,8.5855024986544584e-16,1.1589508642534826e-21,1.7712717602377071e-24,3.025323282535711e-17,9.5906644464772062e-27,1.3800752805037336e-27,2.8733237946698793e-29,8.8849457205278353e-19,1.3546417797731586e-20,3.5901545878944392e-21,6.0282154033692473e-17,7.0238144324468055e-20,3.9847076284160717e-19,9.2901453581975127e-20,1.4275337247889823e-19
1.0083527629527153e-10,0.17876982794654345,76.950000000000003,0.0,0.0,0.0,0.99996619879733883,9.4999970370586464,1.3697374533844875e-06,1.5658789845278464e-05,1.2887943683843444e-05,2.8667073731162455e-06,1.47113403953813e-11,6.435115587530717e-09,4.3121904655063897e-07,9.6217436577470695e-08,6.2056906052421389e-14,1.7156918348365002e-12,1.0620699045734865e-12,4.7382072968412039e-07,5.0813694728565856e-09,1.3443413752650748e-15,1.963499069411843e-18,6.2463086260502965e-19,1.7288672944897738e-20,3.1864306515908658e-13,3.4221843793281326e-10,3.1676548593731676e-11,3.1715451784616049e-11,2.3462511475975365e-14,1.5440679396118636e-14,2.1780211055020492e-22,4.355188032880886e-12,6.4387586273365681e-15,2.1029571648701056e-15,2.1061530458279497e-24,9.0813135537486747e-16,2.0906127557679116e-18,2.0135787618422659e-24,4.848236206002981e-09,1.6645188667013149e-20,4.4531246988610353e-21,2.6336852712701525e-12,6.0495532638819416e-13,4.3957361706347567e-14,2.6409136084376146e-12,2.7700679142415211e-13,2.0135691079676125e-24,7.1036509219089253e-19,1.1466451879957015e-18,1.123726702519836e-18,6.7188756721993068e-21,2.7409061813952414e-19,1.2131260987714369e-22,8.724311167712185e-16,1.2122554335147555e-21,1.8679868424191615e-24,3.0798160728984441e-17,1.0198287706825994e-26,1.4665505971360973e-27,3.0725773527080762e-29,9.1079022824735288e-19,1.376582160691296e-20,3.6675571788594726e-21,6.1775197948125902e-17,7.1986000932615499e-20,4.0543856960293838e-19,9.5212814531855103e-20,1.4677411562349988e-19
1.0199835176472465e-10,0.17876982782972362,76.950000000000003,0.0,0.0,0.0,0.99996580887625885,9.4999969799120247,1.3855356749914882e-06,1.5839378662475953e-05,1.3013637384543664e-05,2.9227241485154415e-06,1.4881023098823178e-11,6.435113168105507e-09,4.3622722764623805e-07,9.7347043403914677e-08,6.3269528068729539e-14,1.7841406804098574e-12,1.1048440996398235e-12,4.7932369055886469e-07,5.1992514567859539e-09,1.3601241463900231e-15,1.9865833633717e-18,6.5676792156338259e-19,1.7980894595769643e-20,3.2604402026186103e-13,3.4933471927034823e-10,3.2725311724847741e-11,3.2765510820079816e-11,2.4241044547914974e-14,1.5958050670908649e-14,2.2034577454619141e-22,4.456213689009526e-12,6.5884310120792364e-15,2.1522927986760177e-15,2.2747542244835535e-24,9.4025682721341511e-16,2.1565255970194997e-18,2.1747753427676594e-24,4.9045492437780766e-09,1.7234061168650165e-20,4.6106586381750987e-21,2.661436782430747e-12,6.0948966588341515e-13,4.3960060336867302e-14,2.6688755660188175e-12,2.8325681049126602e-13,2.1747647924503259e-24,7.4161826335360698e-19,1.2061485412177927e-18,1.1821765744070859e-18,7.1483329939384432e-21,2.8077208170963505e-19,1.305126545890895e-22,8.919321693922295e-16,1.2897962147230067e-21,2.0100529824460843e-24,3.1564677456641564e-17,1.1099712495878007e-26,1.5947356685417784e-27,3.3702160418568868e-29,9.4243979469019588e-19,1.4074064341858635e-20,3.7768482969620105e-21,6.3894233634393756e-17,7.4466909612220748e-20,4.1525001381319843e-19,9.849354883730169e-20,1.524985063110877e-19
1.0316142723417776e-10,0.17876982771220226,76.950000000000003,0.0,0.0,0.0,0.99996541895413604,9.4999969224222944,1.4013338762454281e-06,1.6019967336309423e-05,1.3138987757396773e-05,2.9790840282166296e-06,1.5050767404646266e-11,6.4351107486726439e-09,4.4123540670779503e-07,9.8476649318971299e-08,6.4489577442994237e-14,1.8544846947666466e-12,1.1488303173286723e-12,4.8482664928064806e-07,5.3184851028826682e-09,1.3759069047834609e-15,2.0096686643672224e-18,6.9016846701263403e-19,1.8692353429489772e-20,3.3352894609861409e-13,3.5650842110528368e-10,3.3795746349134275e-11,3.3837268298032189e-11,2.5035701953186842e-14,1.6486246930398151e-14,2.2288943754699658e-22,4.558397391651261e-12,6.7398226593891198e-15,2.2022004036628434e-15,2.4546327302599183e-24,9.7313081038390148e-16,2.2236675941903993e-18,2.3467545381325082e-24,4.9608623668534266e-09,1.7836655164956987e-20,4.7718631284024182e-21,2.689122841972859e-12,6.1398089665922813e-13,4.3962749207456989e-14,2.6967758004340805e-12,2.895706563836118e-13,2.3467430200610016e-24,7.7384850037149165e-19,1.2680107930200155e-18,1.2429474199020491e-18,7.5998880564601404e-21,2.875342135152229e-19,1.4029387199632151e-22,9.1163385921862231e-16,1.3713372071240107e-21,2.1611284814321051e-24,3.2340179514491449e-17,1.2069254400651225e-26,1.7324799412489076e-27,3.6928875732962606e-29,9.7479911407939005e-19,1.4385484343456884e-20,3.8879011138034342e-21,6.6060332155580996e-17,7.7003179474149374e-20,4.2518887705584143e-19,1.018474774789481e-19,1.5837093130883046e-19
1.0432450270363088e-10,0.1787698275939887,76.950000000000003,0.0,0.0,0.0,0.9999650290309704,9.4999968645938946,1.4171320571463091e-06,1.6200555866949188e-05,1.3263999235362657e-05,3.0357825794333995e-06,1.5220379869977286e-11,6.4351083292321418e-09,4.462435837353042e-07,9.9606254322427651e-08,6.571695821635418e-14,1.9267530070816049e-12,1.1940483666455255e-12,4.9032960584950037e-07,5.4390704090394215e-09,1.3916896504350386e-15,2.0327549843428202e-18,7.2486696611236738e-19,1.9423346375029285e-20,3.4109780906814581e-13,3.637391543943202e-10,3.4888025926259769e-11,3.4930897895498826e-11,2.584661310196905e-14,1.702535612167225e-14,2.2543309955263406e-22,4.6617391307693713e-12,6.8929335543313109e-15,2.2526799754492079e-15,2.6463984938633746e-24,1.0067619066034815e-15,2.2920449414440751e-18,2.5300995672190849e-24,5.0171755746610384e-09,1.8453128351258213e-20,4.9367803514121667e-21,2.7167436037037097e-12,6.1842944035661342e-13,4.3965428374266055e-14,2.7246144897378315e-12,2.9594814346971977e-13,2.5300870053186915e-24,8.0707381769263801e-19,1.3322969036608642e-18,1.306103162584815e-18,8.0744086115635358e-21,2.9437701286404016e-19,1.5068584400389092e-22,9.3153572606208379e-16,1.4570364611156043e-21,2.321674541223842e-24,3.3124646376315118e-17,1.3111225167570299e-26,1.8803782508808734e-27,4.0423925075104031e-29,1.0078753852758922e-18,1.4700074324154067e-20,4.0007168509671088e-21,6.8273974241802152e-17,7.9595378856604756e-20,4.3525554653538509e-19,1.0527535170782387e-19,1.6439323943852924e-19
1.05487578173084e-10,0.17876982747509176,76.950000000000003,0.0,0.0,0.0,0.99996463910676214,9.4999968064312057,1.4329302176941326e-06,1.6381144254303474e-05,1.3388676204686889e-05,3.0928154160913185e-06,1.538992905188215e-11,6.4351059097840098e-09,4.512517587287594e-07,1.0073585841407184e-07,6.6951575441173864e-14,2.0009747947853969e-12,1.2405181132003818e-12,4.9583256026545084e-07,5.5610073731487652e-09,1.4074723833445136e-15,2.0558423351685087e-18,7.6089830585624368e-19,2.0174170861307206e-20,3.4875057558023845e-13,3.7102653331914954e-10,3.6002322958534368e-11,3.6046572330945476e-11,2.6673906689747016e-14,1.7575465704745947e-14,2.2797676056311768e-22,4.7662388963110542e-12,7.0477636819468268e-15,2.3037315096456135e-15,2.8506824832596912e-24,1.0411587170512389e-15,2.3616637522539585e-18,2.7254137675646547e-24,5.0734888666365357e-09,1.9083638413006474e-20,5.1054524864335989e-21,2.7442992211560447e-12,6.2283571524251747e-13,4.3968097893071933e-14,2.7523918115816615e-12,3.023890865564835e-13,2.7254000807866675e-24,8.4131230039156391e-19,1.3990726419992159e-18,1.3717085175590533e-18,8.5727815810672342e-21,3.013004790626438e-19,1.6171908658259213e-22,9.5163731061958408e-16,1.5470555692288986e-21,2.4921670614216709e-24,3.3918057548025898e-17,1.4230116628208992e-26,2.0390506215622325e-27,4.4206231305331531e-29,1.0416757900291284e-18,1.501782701041771e-20,4.1152965958939101e-21,7.0535639721722824e-17,8.22440750320055e-20,4.4545041098633094e-19,1.0877792136616586e-19,1.7056727631896582e-19
1.0665065364253712e-10,0.17876982735552036,76.950000000000003,0.0,0.0,0.0,0.99996424918151094,9.4999967479385461,1.448728357888901e-06,1.6561732498074782e-05,1.3513022981080424e-05,3.150178222647056e-06,1.5559689098382177e-11,6.4351034903282595e-09,4.5625993168815498e-07,1.0186546159369285e-07,6.8193335696661301e-14,2.077179311146007e-12,1.2882595098330398e-12,5.0133551252852912e-07,5.6842959931030118e-09,1.4232551035193135e-15,2.0789307285104896e-18,7.9829801061427451e-19,2.0945125099147578e-20,3.5648721206133435e-13,3.7837017693245589e-10,3.7138808501214729e-11,3.7184462873967801e-11,2.7517710331746689e-14,1.8136662403431334e-14,2.3052042057846088e-22,4.8718966781992377e-12,7.2043130272404367e-15,2.3553550018503259e-15,3.0681468646858112e-24,1.0763298420897625e-15,2.4325300184367624e-18,2.9333303126661033e-24,5.1298022422210034e-09,1.9728343020689307e-20,5.2779217086934454e-21,2.7717898474463668e-12,6.2720013448341001e-13,4.397075781908951e-14,2.7801079430064601e-12,3.0889330111523626e-13,2.9333154146636944e-24,8.7658214002114508e-19,1.4684050049612536e-18,1.4398294019151977e-18,9.0959231367457029e-21,3.0830461141578626e-19,1.7342554744172945e-22,9.7193815492981239e-16,1.641561529901247e-21,2.6731044745509782e-24,3.4720392584606839e-17,1.543069802702207e-26,2.2091538978849955e-27,4.8296057086155841e-29,1.0762074841530231e-18,1.5338735149965432e-20,4.231641234596598e-21,7.2845807057431954e-17,8.4949833657074783e-20,4.557738614527157e-19,1.123559341605262e-19,1.7689488270391297e-19
1.0781372911199024e-10,0.1787698272352833,76.950000000000003,0.0,0.0,0.0,0.99996385925521725,9.4999966891201826,1.464526477730616e-06,1.674232059847476e-05,1.3637043828693159e-05,3.2078667351157546e-06,1.572942495886048e-11,6.4351010708649032e-09,4.61268102613485e-07,1.0299506386107995e-07,6.9442146678086189e-14,2.1553958618919135e-12,1.3372925717094274e-12,5.0683846263876473e-07,5.8089362667943072e-09,1.4390378109475156e-15,2.1020201764508988e-18,8.3710208483337966e-19,2.173650784185744e-20,3.6430768495039041e-13,3.8576970785411844e-10,3.8297652545297973e-11,3.8344739728566029e-11,2.8378150848705695e-14,1.870903240011146e-14,2.330640795986774e-22,4.978712466339117e-12,7.3625815751904605e-15,2.4075504476526641e-15,3.2994788967010653e-24,1.1122838814676168e-15,2.5046496436296721e-18,3.1545063728914445e-24,5.1861157008595562e-09,2.0387399833526379e-20,5.4542301904030506e-21,2.7992156353792141e-12,6.3152310749193212e-13,4.3973408207119292e-14,2.8077630605963116e-12,3.1546060311381917e-13,3.1544901717542121e-24,9.1290160528286709e-19,1.5403619164764683e-18,1.5105326395750627e-18,9.6447721203320182e-21,3.1538940922690317e-19,1.8583831106829217e-22,9.9243780203344834e-16,1.7407255370277278e-21,2.8650031211373547e-24,3.5531631079324307e-17,1.6717964557277225e-26,2.3913752177236954e-27,5.2714789926650888e-29,1.1114776040849959e-18,1.5662791506384e-20,4.3497515106025532e-21,7.520495368889491e-17,8.77132191800869e-20,4.662262907280904e-19,1.1601013620008559e-19,1.8337789566818005e-19
1.0897680458144336e-10,0.17876982711438896,76.950000000000003,0.0,0.0,0.0,0.99996346932788049,9.4999966299803305,1.480324577219279e-06,1.6922908555614123e-05,1.3760742966885572e-05,3.2658767342997586e-06,1.5899002402697446e-11,6.4350986513939526e-09,4.6627627150474359e-07,1.0412466521602313e-07,7.0697917050260771e-14,2.235653797880396e-12,1.3876373678777619e-12,5.1234141059618755e-07,5.9349281921146379e-09,1.4548205056211049e-15,2.1251106910710975e-18,8.7734694972490027e-19,2.2548618311025482e-20,3.7221196069722832e-13,3.932247518026097e-10,3.9479024157407483e-11,3.9527572173206339e-11,2.9255354371298328e-14,1.9292661406904243e-14,2.3560773762378096e-22,5.0866862506204802e-12,7.5225693107521572e-15,2.460317842634166e-15,3.5453878734025368e-24,1.149029434400271e-15,2.5780284548546887e-18,3.389620192011767e-24,5.2424292420008022e-09,2.1060966500956228e-20,5.6344201011576831e-21,2.82657673748827e-12,6.3580504042039362e-13,4.3976049111601822e-14,2.835357340538666e-12,3.2209080895118319e-13,3.3896025900352991e-24,9.5028903190946179e-19,1.6150121052147542e-18,1.5838858416976303e-18,1.0220287047264463e-20,3.2255487179828721e-19,1.9899144840132238e-22,1.0131357958412108e-15,1.8447224254696848e-21,3.0683948816810493e-24,3.6351752658643108e-17,1.8097107516526525e-26,2.5864286027670816e-27,5.7484820086048228e-29,1.1474932694381048e-18,1.5989988857039512e-20,4.4696280435562644e-21,7.7613556168595896e-17,9.0534795000046621e-20,4.7680809312782215e-19,1.1974127220706175e-19,1.9001814909332413e-19
1.1013988005089648e-10,0.178769826992846,76.950000000000003,0.0,0.0,0.0,0.99996307939950113,9.4999965705231482,1.496122656354892e-06,1.7103496369260116e-05,1.3884124556876797e-05,3.3242040591398539e-06,1.6068630580130246e-11,6.4350962319154159e-09,4.7128443836192487e-07,1.0525426565831335e-07,7.1960556736585117e-14,2.317982527880001e-12,1.4393140370581076e-12,5.178443564008268e-07,6.0622717669557952e-09,1.4706031875451383e-15,2.1482022842422774e-18,9.1906957540542113e-19,2.3381756327390604e-20,3.8020000576596165e-13,4.0073493852231737e-10,4.068309120062844e-11,4.0733128281306019e-11,3.0149446131739546e-14,1.9887634523654513e-14,2.3815139465378516e-22,5.1958180209131252e-12,7.6842762188509233e-15,2.5136571823662849e-15,3.8066125963870702e-24,1.18657509940156e-15,2.6526721800914827e-18,3.6393782332633132e-24,5.2987428650979097e-09,2.1749200659553902e-20,5.8185336071126862e-21,2.853873305951317e-12,6.4004633517483134e-13,4.3978680586508614e-14,2.8628909585003037e-12,3.2878373559193427e-13,3.6393591266336057e-24,9.8876284227050069e-19,1.6924253608942228e-18,1.6599576571339991e-18,1.0823452700778014e-20,3.2980099843074791e-19,2.1292036268409426e-22,1.0340316814051625e-15,1.9537318945439931e-21,3.2838326347538395e-24,3.7180736993371781e-17,1.9573586286519733e-26,2.7950639996054364e-27,6.2629885233511822e-29,1.1842615777525248e-18,1.6320319997373999e-20,4.5912712948701876e-21,8.0072089884036947e-17,9.3415123138609535e-20,4.8751966497080385e-19,1.235500850830425e-19,1.9681747264876308e-19
1.113029555203496e-10,0.17876982687066273,76.950000000000003,0.0,0.0,0.0,0.99996268947007905,9.499996510752748,1.5119207151374571e-06,1.728408403933689e-05,1.4007192705921282e-05,3.382844602538828e-06,1.6238361650703071e-11,6.435093812429308e-09,4.7629260318502318e-07,1.0638386518774219e-07,7.3229976828586904e-14,2.4024115133433007e-12,1.4923427821378502e-12,5.2334730005271233e-07,6.190966989209381e-09,1.4863858567186643e-15,2.1712949679589055e-18,9.6230744761380617e-19,2.4236222256291929e-20,3.8827178663411627e-13,4.0829990149716738e-10,4.19100204181465e-11,4.1961575004977011e-11,3.1060550526225404e-14,2.0494036280493371e-14,2.4069505068870381e-22,5.306107767068301e-12,7.8477022843844918e-15,2.5675684624111166e-15,4.0839203461043326e-24,1.22492947432654e-15,2.7285864557092291e-18,3.9045141956942479e-24,5.3550565696082929e-09,2.2452259933812656e-20,6.0066128711912144e-21,2.8811054926124458e-12,6.4424738970916466e-13,4.3981302685374413e-14,2.8903640896602053e-12,3.3553920053041447e-13,3.9044934741812709e-24,1.0283415388585903e-18,1.772672470875031e-18,1.7388177102009656e-18,1.1455278821765399e-20,3.3712778842371906e-19,2.2766173520043889e-22,1.0551250048461151e-15,2.0679382679637792e-21,3.5118894097001664e-24,3.8018563796404206e-17,2.1153120042254748e-26,3.018066475981096e-27,6.8175053521323868e-29,1.2217896058988612e-18,1.6653777739755616e-20,4.7146815810630392e-21,8.258102913129761e-17,9.6354764327052152e-20,4.9836140446266796e-19,1.2743731602394554e-19,2.0377769204281825e-19
