Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150)
1.5446430989438673e-07,0.2567362538286206,76.950000000000003,0.0,0.0,0.0,0.9862908609241483,9.4966230299885908,0.00085804347651675331,0.005910469311379435,0.0029070849655801973,0.0028161100993521256,5.0623616127067097e-09,1.2378334575211082e-09,0.00012217160282776448,3.3971837015976248e-05,7.781443005952261e-11,0.00052688293487757737,0.00041625740087244338,0.00011814106941972795
1.5601714437861786e-07,0.25673614692813984,76.950000000000003,0.0,0.0,0.0,0.98616062850326658,9.4965866187468944,0.00086626745082225853,0.0059598476230574215,0.0029292754977998303,0.0028376354400816268,5.1046370969918032e-09,1.2376779359231669e-09,0.00012339098421524546,3.4255539160316772e-05,7.8409216018015002e-11,0.00054148509082863527,0.00042788646554655529,0.0001193209844971875
1.5756997886284899e-07,0.2567360398418003,76.950000000000003,0.0,0.0,0.0,0.98603057072006672,9.4965501441991762,0.00087448368688373848,0.0060089785356418068,0.0029512967596115667,0.0028589962321209977,5.1467002831831221e-09,1.237522604844818e-09,0.00012461019678056075,3.4537817313941052e-05,7.8999454657729439e-11,0.00055631652570305471,0.00043970231124104963,0.000120500751414035
1.591228133470801e-07,0.2567359325692472,76.950000000000003,0.0,0.0,0.0,0.98590068764430805,9.4965136062243047,0.00088269219245406833,0.0060578616199280077,0.0029731486450430911,0.0028801923759698344,5.1885509455174596e-09,1.2373675514969968e-09,0.0001258292407408559,3.4818669058240123e-05,7.9585144149487713e-11,0.00057137746254288212,0.00045170527407332165,0.00012168037037804487
1.6067564783131124e-07,0.25673582511015003,76.950000000000003,0.0,0.0,0.0,0.98577097932424773,9.4964770047129452,0.00089089297528046924,0.0061064964817976767,0.0029948310747289772,0.0029012237979487597,5.230188710585188e-09,1.2372126846318831e-09,0.00012704811631343658,3.5098091624101984e-05,8.0166282213426601e-11,0.00058666808713863164,0.00046389566175539796,0.00012285984159714919
1.6222848231554237e-07,0.2567357174642262,76.950000000000003,0.0,0.0,0.0,0.98564144578690827,9.4964403395658863,0.0008990860431043196,0.0061548827603390768,0.0030163439955821977,0.0029220904498811632,5.2716131643591241e-09,1.2370580067010407e-09,0.0001282668237156071,3.5376083415802147e-05,8.0742866822094225e-11,0.00060218854847051643,0.00047627375388961039,0.00012403916527928131
1.637813167997735e-07,0.25673560963121866,76.950000000000003,0.0,0.0,0.0,0.98551208703834636,9.4964036106953298,0.00090727140366096985,0.0062030201288792433,0.0030376873804616841,0.002942792308769569,5.3128241727863364e-09,1.2369036082533307e-09,0.00012948536316464705,3.5652642616586602e-05,8.1314898285414132e-11,0.00061793895915637808,0.00048883980226945446,0.00012521834163235326
1.6533415128400462e-07,0.2567355016108938,76.950000000000003,0.0,0.0,0.0,0.98538290306392529,9.4963668180249066,0.00091544906467955862,0.0062509082947773678,0.0030588612278360612,0.0029633293764670309,5.3538214509556828e-09,1.2367493964763168e-09,0.0001307037348779204,3.5927767027743786e-05,8.1882376420693986e-11,0.00063391939590595953,0.00050159403118541412,0.00012639737086436137
1.6688698576823575e-07,0.25673539340306467,76.950000000000003,0.0,0.0,0.0,0.98525389382859196,9.4963299614880015,0.00092361903388283239,0.0062985469974880699,0.0030798655614416737,0.0029837016793459181,5.3946046653849425e-09,1.2365953717468426e-09,0.00013192193907271254,3.6201455631519365e-05,8.2445301224616816e-11,0.00065012989998117438,0.00051453663773549615,0.00012757625318322887
1.6843982025246688e-07,0.256735285007569,76.950000000000003,0.0,0.0,0.0,0.9851250592771561,9.4962930410290127,0.00093178131898696652,0.006345936009578574,0.0031007004299374824,0.0030039092679620561,5.4351737709585816e-09,1.2364416280417437e-09,0.00013313997596620537,3.6473707194438943e-05,8.3003675065025165e-11,0.00066657047766201347,0.00052766779214022971,0.00012875498879678129
1.69992654736698e-07,0.2567351764242672,76.950000000000003,0.0,0.0,0.0,0.98499639933458272,9.496256056603368,0.00093993592770138558,0.0063930751364759007,0.0031213659065444095,0.0030239522167024384,5.475528564853353e-09,1.2362880764256903e-09,0.00013435784577558869,3.6744520122412051e-05,8.3557499750709255e-11,0.00068324110073466823,0.0005409876380734047,0.00012993357791285466
1.7154548922092913e-07,0.2567350676530623,76.950000000000003,0.0,0.0,0.0,0.98486791390625794,9.4962190081760465,0.00094808286772859996,0.0064399642147776387,0.0031418620887160888,0.0030438306234664204,5.5156688152802294e-09,1.2361347051701537e-09,0.00013557554871790814,3.7013893786899506e-05,8.410677737558384e-11,0.00070014170693550128,0.0005544962929634697,0.0001311120207391485
1.7309832370516026e-07,0.25673495869388135,76.950000000000003,0.0,0.0,0.0,0.98473960287822249,9.4961818957226711,0.00095622214676406982,0.0064866031130863533,0.003162189097850513,0.0030635446093845785,5.5555945843293702e-09,1.2359816029467852e-09,0.00013679308501003484,3.7281827371013434e-05,8.4651512420743978e-11,0.00071727220034131377,0.00056819384825864251,0.00013229031748319603
1.746511581893914e-07,0.2567348495466861,76.950000000000003,0.0,0.0,0.0,0.98461146611763251,9.4961447192284343,0.00096435377249593564,0.0065329917305723293,0.0031823470787199779,0.0030830943182652785,5.5953055903611121e-09,1.2358287089114629e-09,0.00013801045486875065,3.7548320673880923e-05,8.5191707570912151e-11,0.00073463245214011727,0.00058208036995270065,0.00013346846835244727
1.7620399267362252e-07,0.25673474021145914,76.950000000000003,0.0,0.0,0.0,0.98448350347294389,9.4961074786892361,0.00097247775260491786,0.0065791299978919448,0.0032023361992439235,0.0031024799163717307,5.6348018187258365e-09,1.2356759962535518e-09,0.00013922765851064343,3.7813372937978017e-05,8.5727367703266484e-11,0.00075222230094003232,0.00059615589879567484,0.00013464647355416703
1.7775682715785364e-07,0.2567346306882178,76.950000000000003,0.0,0.0,0.0,0.98435571477410677,9.4960701741103435,0.00098059409476421188,0.0066250178757220378,0.0032221566502472392,0.0031217015921880414,5.6740833683138145e-09,1.2355235523098816e-09,0.00014044469615205198,3.8076984044990837e-05,8.6258498884273685e-11,0.00077004155309612278,0.00061042045051781552,0.00013582433329538217
1.7930966164208477e-07,0.25673452097700067,76.950000000000003,0.0,0.0,0.0,0.98422809983302906,9.4960328055071521,0.00098870280663923712,0.0066706553550594976,0.0032418086448869248,0.0031407595558623391,5.713150189596257e-09,1.2353713003798302e-09,0.00014166156800916836,3.8339153577565168e-05,8.6785106636576703e-11,0.00078808998348647863,0.00062487401636003896,0.0001370020477829807
1.808624961263159e-07,0.2567344110778852,76.950000000000003,0.0,0.0,0.0,0.98410065844381944,9.4959953729038293,0.00099680389588750621,0.0067160424556640275,0.0032612924183524055,0.0031596540389146064,5.752002196492209e-09,1.2352192336564757e-09,0.00014287827429790385,3.859988203824904e-05,8.7307196672624917e-11,0.00080636733591941262,0.00063951656335428317,0.00013817961722358159
1.8241533061054703e-07,0.2567343009909703,76.950000000000003,0.0,0.0,0.0,0.98397339038299336,9.495957876334435,0.0010048973701585239,0.0067611792269728181,0.0032806082276087027,0.0031783852939865887,5.7906395907838403e-09,1.2350674300493803e-09,0.00014409481523386614,3.8859169645305801e-05,8.7824777007409986e-11,0.00082487332348222695,0.00065434803456340522,0.00013935704182351327
1.8396816509477816e-07,0.2567341907163866,76.950000000000003,0.0,0.0,0.0,0.98384629540993229,9.4959203158417917,0.0010129832370935538,0.0068060657465734255,0.0032997563508289319,0.0031969535942914656,5.8290622549624141e-09,1.2349158358992608e-09,0.00014531119103243433,3.9117017220293596e-05,8.8337853975002606e-11,0.00084360762931081073,0.00066936834961195098,0.00014053432178888581
1.8552099957900928e-07,0.25673408025428335,76.950000000000003,0.0,0.0,0.0,0.98371937326710934,9.4958826914785881,0.0010210615043255097,0.0068507021210791608,0.0033187370871157278,0.0032153592333411226,5.8672703322620529e-09,1.2347644253279766e-09,0.00014652740190866352,3.9373424998068107e-05,8.8846436015241675e-11,0.00086256990696895652,0.00068457740494682099,0.00014171145732549896
1.870738340632404e-07,0.2567339696048419,76.950000000000003,0.0,0.0,0.0,0.98359262368029832,9.4958450033060462,0.0010291321794788544,0.006895088484604607,0.0033375507562403962,0.0032336025246932081,5.9052640556689371e-09,1.2346132760914958e-09,0.0001477434480772335,3.9628393856004113e-05,8.9350532555489965e-11,0.00088175978080246432,0.00069997507408220004,0.00014288844863879211
1.8862666854747154e-07,0.2567338587682627,76.950000000000003,0.0,0.0,0.0,0.98346604635904478,9.4958072513946536,0.0010371952701693798,0.0069392249990716309,0.003356197698060533,0.0032516838013860478,5.9430435364309843e-09,1.2344623184488731e-09,0.00014895932975254083,3.9881924349878581e-05,8.9850152607825319e-11,0.00090117684672969738,0.0007155612081455419,0.00014406529593393396
1.9017950303170267e-07,0.25673374774478247,76.950000000000003,0.0,0.0,0.0,0.98333964099689675,9.4957694358228064,0.001045250784004099,0.0069831118526317666,0.0033746782722334167,0.0032696034156589459,5.9806088324586906e-09,1.2343115476723548e-09,0.00015017504714857875,4.0134017962439898e-05,9.0345305218432202e-11,0.00092082067263265426,0.00073133563614997097,0.00014524199941570585
1.917323375159338e-07,0.2567336365346566,76.950000000000003,0.0,0.0,0.0,0.98321340727161466,9.4957315566779439,0.0010532987285811533,0.0070267492606110368,0.0033929928579565722,0.0032873617386998673,6.0179602746812979e-09,1.2341610325834855e-09,0.00015139060047891922,4.0384675862249641e-05,9.0836001592809318e-11,0.00094069079871016072,0.00074729816523960246,0.00014641855928848469
1.9328517200016492e-07,0.2567335251381703,76.950000000000003,0.0,0.0,0.0,0.98308734484564075,9.4956936140554191,0.0010613391114896089,0.0070701374639257257,0.0034111418533852985,0.003304959160080606,6.0550978931900462e-09,1.2340107267449396e-09,0.00015260598995677695,4.0633899822602147e-05,9.1322251330335432e-11,0.00096078673827017919,0.00076344858124114811,0.00014759497575630461
1.9483800648439605e-07,0.2567334135556244,76.950000000000003,0.0,0.0,0.0,0.9829614533663309,9.4956556080595984,0.0010693719403093516,0.0071132767299852935,0.0034291256753465693,0.0033223960874769576,6.0920219747909773e-09,1.2338606054964707e-09,0.00015382121579492693,4.0881690991530227e-05,9.1804066063343996e-11,0.00098110797812032079,0.00077978664893471909,0.0001487712490227777
1.9639084096862718e-07,0.2567333017873494,76.950000000000003,0.0,0.0,0.0,0.98283573246421674,9.4956175388038151,0.0010773972226097018,0.0071561673547186596,0.0034469447614863032,0.003339672948752401,6.1287329132858961e-09,1.233710724397105e-09,0.0001550362782055969,4.1128050936410685e-05,9.2281458522825185e-11,0.0010016539754960033,0.00079631210956209537,0.00014994737929098988
1.979436754528583e-07,0.256733189833682,76.950000000000003,0.0,0.0,0.0,0.98271018175811353,9.4955794064074315,0.0010854149659522737,0.0071988096537790071,0.0034645995639504472,0.0033567901858273376,6.1652308476585181e-09,1.2335610477058009e-09,0.00015625117740067652,4.1372981753192545e-05,9.275444004843434e-11,0.0010224241670144471,0.0008130246878990374,0.00015112336676370274
1.9949650993708943e-07,0.25673307769502485,76.950000000000003,0.0,0.0,0.0,0.98258480085273991,9.495541210997926,0.0010934251778892035,0.0072412039674447388,0.0034820905523288131,0.0033737482575327956,6.2015161040669182e-09,1.2334115829030995e-09,0.00015746591359155573,4.1616485338083249e-05,9.3223023534868835e-11,0.0010434179644740265,0.00082992408886688207,0.00015229921164319719
2.0104934442132056e-07,0.2567329653717703,76.950000000000003,0.0,0.0,0.0,0.98245958933848454,9.4955029527106252,0.0011014278659626957,0.0072833506606977266,0.0034994182139428164,0.0033905476398902071,6.2375889968070463e-09,1.2332623295246565e-09,0.00015868048698911623,4.1858563799045432e-05,9.3687222135498376e-11,0.0010646347544234554,0.00084700999714069566,0.00015347491413126603
2.026021789055517e-07,0.25673285286433123,76.950000000000003,0.0,0.0,0.0,0.98233454679185439,9.4954646316885292,0.0011094230377049887,0.0073252501226098122,0.0035165830532882286,0.0034071888255703675,6.2734498608151735e-09,1.2331132870288058e-09,0.00015989489780371462,4.2099219383840505e-05,9.41470494637455e-11,0.001086073898932124,0.0008642820777131924,0.00015465047442919696
2.0570784787401394e-07,0.25673262729870344,76.950000000000003,0.0,0.0,0.0,0.98208496684501523,9.4953878020468245,0.0011253908622774411,0.007408309017884333,0.0035504263604616165,0.0034399986525117218,6.3445369359317137e-09,1.2328158324911807e-09,0.00016232323252286343,4.2576271542539864e-05,9.5053646827229463e-11,0.0011296165895445154,0.0008993833265761058,0.00015700116925730764
2.088135168424762e-07,0.2567324010018653,76.950000000000003,0.0,0.0,0.0,0.98183605736250534,9.4953107233628202,0.0011413287116636467,0.0074903842237615068,0.0035836248336653343,0.0034721819936332056,6.4147804012479924e-09,1.2325192147245941e-09,0.00016475091942085504,4.3047662426917684e-05,9.594293320662659e-11,0.0011740404704085727,0.00093522478154489891,0.0001593512977272531
2.1191918581093845e-07,0.25673217397804415,76.950000000000003,0.0,0.0,0.0,0.98158781449479238,9.4952333970386409,0.0011572366457562814,0.0075714796633175136,0.003616183079874916,0.0035037433437537352,6.4841836306771322e-09,1.2322234289116403e-09,0.00016717796016020833,4.3513414676985893e-05,9.6815032802255473e-11,0.0012193396219416766,0.00097180310107445461,0.00016170086142977831
2.150248547794007e-07,0.2567319462315345,76.950000000000003,0.0,0.0,0.0,0.98134023420478322,9.4951558245824117,0.0011731147242818637,0.0076515995938310575,0.0036481059380222302,0.0035346874224723717,6.552750284463044e-09,1.2319284699994323e-09,0.00016960435639369067,4.3973552854321541e-05,9.7670076025533814e-11,0.0012655077918509567,0.0010091146712154653,0.00016404986194624486
2.1813052374786296e-07,0.2567317177671418,76.950000000000003,0.0,0.0,0.0,0.98109331227753849,9.4950780076035368,0.0011889630067977934,0.0077307485926256482,0.0036793984669339836,0.0035650191624471304,6.6204842970411381e-09,1.2316343327120054e-09,0.00017203010976386384,4.4428103360588909e-05,9.8508199175099859e-11,0.0013125384116741765,0.0010471556173835671,0.00016639830084819195
2.2123619271632522e-07,0.2567314885898585,76.950000000000003,0.0,0.0,0.0,0.98084704432868897,9.4949999478086156,0.0012047815526890022,0.0078089315449964671,0.0037100659348744563,0.0035947436992387065,6.6873898666898867e-09,1.231341011560811e-09,0.00017445522190263373,4.4877094368096654e-05,9.9329544156175321e-11,0.001360424611070152,0.0010859218144142924,0.00016874617969690121
2.2434186168478748e-07,0.2567312587049617,76.950000000000003,0.0,0.0,0.0,0.98060142581221832,9.4949216469976729,0.0012205704211652089,0.0078861536329262703,0.0037401138098748757,0.0036238663619157312,6.7534714458555099e-09,1.2310485008544839e-09,0.00017687969443086699,4.5320555754868537e-05,1.0013425822097098e-10,0.0014091592310652009,0.0011254088959513438,0.00017109350004302615
2.30553199621712e-07,0.25673079683479944,76.950000000000003,0.0,0.0,0.0,0.98011211814744392,9.4947643299636937,0.0012520593618180322,0.0080377373334507164,0.003798373573325554,0.0036803282723135993,6.8831816333181298e-09,1.2304658870762922e-09,0.00018172672708133421,4.6191017169722965e-05,1.0169440723369665e-10,0.0015091437619576074,0.0012065271187233517,0.00017578647137442247
2.360421510136319e-07,0.256730386381316,76.950000000000003,0.0,0.0,0.0,0.97968183260739761,9.4946245259011555,0.0012797878675692553,0.008168548509059792,0.0038478516225179584,0.0037282750871930961,6.9951110298451279e-09,1.2299536712178928e-09,0.00018600792975461609,4.6942155021952454e-05,1.0301926810667737e-10,0.0016002497585112698,0.0012805643352800454,0.00017993179961068063
2.415311024055518e-07,0.25672997380680007,76.950000000000003,0.0,0.0,0.0,0.97925350190023897,9.4944839993861656,0.0013074245440368446,0.0082964469314821595,0.0038954832098717727,0.0037744284802322366,7.1045427091186451e-09,1.2294438945362945e-09,0.00019028715809949075,4.7676531219201069e-05,1.0429457335371607e-10,0.0016938883935563437,0.0013567790071336012,0.00018407540584846732
2.470200537974717e-07,0.25672955914801177,76.950000000000003,0.0,0.0,0.0,0.97882709654494848,9.4943427629813524,0.0013349697118711791,0.0084214696443203792,0.003941303932683448,0.0038188231086666979,7.211508477401089e-09,1.2289365201100104e-09,0.00019456442064550713,4.8394359200456459e-05,1.0552128061955935e-10,0.001790012233765772,0.0014351401996868295,0.00018821729824509769
2.525090051893916e-07,0.2567291424437639,76.950000000000003,0.0,0.0,0.0,0.97840258611811504,9.4942008298448748,0.0013624236898634732,0.0085436556376471441,0.003985350548301003,0.0038614947515683519,7.3160418079685618e-09,1.2284315098346867e-09,0.00019883972579096023,4.9095863592127968e-05,1.0670037854740244e-10,0.0018885721172363209,0.001515615411880649,0.00019235748483141128
2.579979565813115e-07,0.2567287237341069,76.950000000000003,0.0,0.0,0.0,0.97797993938344141,9.4940582136649123,0.0013897867949227529,0.0086630456503404302,0.0040276608130384358,0.0039024801534776918,7.4181776716741861e-09,1.2279288245855322e-09,0.00020311308179907778,4.9781279070980927e-05,1.0783288245815864e-10,0.0019895173765410432,0.001598170739921008,0.00019649597350808093
2.634869079732314e-07,0.2567283030606767,76.950000000000003,0.0,0.0,0.0,0.9775591244177001,9.4939149285954336,0.0014170593420572367,0.0087796819759922186,0.0040682733254902891,0.003941816872312735,7.5179523705726175e-09,1.227428424375273e-09,0.00020738449679474693,5.0450849247613096e-05,1.0891983014789604e-10,0.002092796056148444,0.0016827710379137728,0.00020063277204244396
2.6897585936515133e-07,0.25672788046616596,76.950000000000003,0.0,0.0,0.0,0.97714010872980617,9.4937709891950384,0.0014442416443598374,0.008893608277668762,0.0041072273783859118,0.0039795431355984642,7.6154033791416088e-09,1.2269302685034603e-09,0.00021165397876179412,5.1104825600910801e-05,1.0996227791518463e-10,0.0021983551184099259,0.0017693800710467289,0.00020476788806586682
2.7446481075707123e-07,0.2567274559943577,76.950000000000003,0.0,0.0,0.0,0.9767228593748456,9.4936264103679946,0.0014713340129973722,0.009004869408827762,0.0041445628167024922,0.0040156977027847422,7.7105691907832099e-09,1.2264343156995019e-09,0.00021592153554075041,5.1743466447936268e-05,1.1096129675668198e-10,0.0023061406412577634,0.001857960663559586,0.0002089013290715802
2.7995376214899114e-07,0.2567270296898472,76.950000000000003,0.0,0.0,0.0,0.97630734306111755,9.4934812073084256,0.0014983367572032049,0.00911351124352844,0.0041803199044670647,0.0040503197359981792,7.8034891722854733e-09,1.2259405242569182e-09,0.00022018717482709917,5.2367035967235872e-05,1.119179687957641e-10,0.0024160980042158132,0.001948474838914996,0.00021303310241297828
2.8544271354091105e-07,0.25672660159794863,76.950000000000003,0.0,0.0,0.0,0.97589352625062842,9.4933353954475379,0.0015252501842731956,0.0092195805153404958,0.0042145391996927335,0.0040834486787137345,7.8942034257505723e-09,1.2254488521593322e-09,0.00022445090416997951,5.2975803272251151e-05,1.12833383929991e-10,0.0025281720634547293,0.0020408839526665692,0.00021716321530236001
2.9093166493283095e-07,0.2567261717645123,76.950000000000003,0.0,0.0,0.0,0.9754813752528485,9.4931889904039064,0.001552074599564787,0.0093231246653395616,0.00424726143769142,0.004115124142575627,7.9827526583166467e-09,1.224959257198098e-09,0.00022871273097132153,5.3570041537033467e-05,1.1370863670375693e-10,0.0026423073155340212,0.0021351488177072391,0.00022129167481008699
2.9642061632475086e-07,0.2567257402358077,76.950000000000003,0.0,0.0,0.0,0.97507085631227142,9.4930420079366904,0.0015788103064990312,0.0094241916984652094,0.0042785274221139678,0.004145385801705417,8.0691780590365684e-09,1.2244716970821389e-09,0.00023297266248537937,5.4150027169988185e-05,1.1454482338782408e-10,0.0027584480507278314,0.0022312298225033063,0.00022541848786412582
3.0190956771667076e-07,0.25672530705838464,76.950000000000003,0.0,0.0,0.0,0.97466193568982618,9.4928944639016759,0.0016054576065653067,0.0095228300482871706,0.0043083779236407788,0.0041742732944547419,8.1535211829755321e-09,1.2239861295399916e-09,0.00023723070581863144,5.4716039036059517e-05,1.1534303926456264e-10,0.0028765384959869699,0.0023290870422840453,0.00022954366124994488
3.0739851910859067e-07,0.2567248722789581,76.950000000000003,0.0,0.0,0.0,0.97425457973826934,9.4927463742101796,0.0016320167993285144,0.0096190884501015476,0.0043368535861638517,0.0042018261324551342,8.2358238424598196e-09,1.223502512414406e-09,0.0002414868679300217,5.5268357726906413e-05,1.1610437611482778e-10,0.0029965229477240049,0.0024286803432595388,0.00023366720161074162
3.128874705005106e-07,0.25672443594429295,76.950000000000003,0.0,0.0,0.0,0.97384875497159062,9.4925977547908271,0.0016584881824385433,0.0097130158224125671,0.0043639948404413419,0.0042280836168977418,8.3161280054942983e-09,1.2230208037494557e-09,0.00024574115563151706,5.5807264879190728e-05,1.1682991990461222e-10,0.0031183458944537396,0.0025299694798283602,0.0002377891154479745
3.183764218924305e-07,0.25672399810110147,76.950000000000003,0.0,0.0,0.0,0.9734444281286313,9.4924486215540593,0.001684872051641833,0.0098046611566032869,0.0043898418249696059,0.0042530847618257569,8.3944757012096458e-09,1.2225409618702359e-09,0.00024999357558895731,5.6333042540034535e-05,1.1752074866546728e-10,0.0032419521295957141,0.0026329141849442592,0.00024190940912217817
3.238653732843504e-07,0.25672355879594566,76.950000000000003,0.0,0.0,0.0,0.97304156623113625,9.492298990359366,0.0017111687007948504,0.0098940734145486573,0.0044144343137774381,0.0042768682241839037,8.4709089321386412e-09,1.2220629454557083e-09,0.00025424413432317052,5.6845972578306548e-05,1.1817793056164021e-10,0.0033672868548011172,0.0027374742538528035,0.00024602808885403499
3.293543246762703e-07,0.25672311807514936,76.950000000000003,0.0,0.0,0.0,0.97264013663649584,9.4921488769851052,0.0017373784218792977,0.0099813014338802492,0.0044378116508631124,0.0042994722402856607,8.5454695930225402e-09,1.2215867136049738e-09,0.00025849283821133181,5.7346336139738788e-05,1.188025221345474e-10,0.0034942957742148321,0.0028436096214456892,0.00025014516072568158
3.348432760681902e-07,0.2567226759847172,76.950000000000003,0.0,0.0,0.0,0.97224010708539965,9.4919982971008068,0.0017635015050188768,0.010066393840655949,0.0044600126909886822,0.0043209345684394971,8.618199395969376e-09,1.2211122258969091e-09,0.00026273969348853977,5.7834413144662228e-05,1.1939556671742329e-10,0.0036229251800316254,0.0029512804334434948,0.00025426063068222663
3.403322274601101e-07,0.2567222325702598,76.950000000000003,0.0,0.0,0.0,0.97184144574462161,9.4918472662418854,0.0017895382384974469,0.010149398969183409,0.004481075746522757,0.0043412924375003511,8.6891398017826743e-09,1.2206394424438326e-09,0.00026698470624959109,5.8310481827147587e-05,1.1995809301370144e-10,0.0037531220297059549,0.0030604471116213758,0.00025837450453345941
3.4582117885203e-07,0.2567217878769265,76.950000000000003,0.0,0.0,0.0,0.97144412124516843,9.49169579978666,0.0018154889087784202,0.01023036478873004,0.0045010385400897314,0.0043605825010283629,8.7583319571539432e-09,1.2201683239395675e-09,0.00027122788245093245,5.8774818313512245e-05,1.204911138303412e-10,0.0038848340151886145,0.0031710704133054643,0.00026248678795573
3.513101302439499e-07,0.25672134194934493,76.950000000000003,0.0,0.0,0.0,0.97104810271603215,9.4915439129356187,0.0018413538005252474,0.010309338836821117,0.0045199381627263882,0.0043788407967533544,8.8258166374927671e-09,1.2196988317016052e-09,0.00027546922791276866,5.9227696238650277e-05,1.2099562495774658e-10,0.0040180096245931171,0.0032831114853925968,0.00026659748649398061
3.567990816358698e-07,0.2567208948315658,76.950000000000003,0.0,0.0,0.0,0.97065335981380141,9.491391620692708,0.0018671331966228601,0.010386368158814678,0.0045378110371789397,0.0043961027110999027,8.8916341952017489e-09,1.2192309277081699e-09,0.00027970874832131018,5.9669386398891779e-05,1.214726041895259e-10,0.0041525981967045445,0.0033965319131563829,0.00027070660556391185
3.6228803302778973e-07,0.2567204465670127,76.950000000000003,0.0,0.0,0.0,0.97025986274837006,9.4912389378486566,0.0018928273781999298,0.010461499253443148,0.0045546928860771239,0.0044124029484323016,8.9558245130189572e-09,1.2187645746308126e-09,0.00028394644923114098,6.0100156438893975e-05,1.2192301047268401e-10,0.0042885499687393049,0.0035112937641022446,0.00027481415045426527
3.6777698441970964e-07,0.25671999719844124,76.950000000000003,0.0,0.0,0.0,0.96986758230498926,9.4910858789662189,0.0019184366246518293,0.010534778024018372,0.004570618704721612,0.0044277755046984134,9.0184269621767783e-09,1.2182997358618831e-09,0.00028818233606769049,6.0520270570845334e-05,1.2234778317934257e-10,0.0044258161177514301,0.0036273596271272439,0.00027892012632920653
3.7326593581162954e-07,0.256719546767899,76.950000000000003,0.0,0.0,0.0,0.96947648986289092,9.4909324583671157,0.0019439612136641755,0.010606249734996841,0.0045856227381115841,0.0044422536452715898,9.0794803652566961e-09,1.2178363755376619e-09,0.00029241641412979517,6.0929989325159873e-05,1.2274784149446394e-10,0.0045643487960753282,0.0037446926472396507,0.0002830245382307951
3.7875488720354945e-07,0.2567190953166918,76.950000000000003,0.0,0.0,0.0,0.96908655741071326,9.4907786901206688,0.001969401421236847,0.01067595897360353,0.004599738461956937,0.0044558698866807292,9.1390229633343846e-09,1.217374458558227e-09,0.00029664868859233316,6.1329569329999345e-05,1.2312408391103754e-10,0.0047041011611905909,0.0038632565560932195,0.000287127391081525
3.8424383859546935e-07,0.2567186428853566,76.950000000000003,0.0,0.0,0.0,0.96869775755895504,9.4906245880340592,0.0019947575217083803,0.010743949616216154,0.004612998567469672,0.0044686559818817575,9.1970923871158258e-09,1.2169139506029329e-09,0.00030087916450892064,6.1719263117576619e-05,1.2347738782309307e-10,0.0048450274003854826,0.0039830156985868311,0.00029122868968692588
3.8973278998738926e-07,0.2567181895136368,76.950000000000003,0.0,0.0,0.0,0.96831006354967508,9.4904701656440285,0.0020200297877806476,0.010810264799214606,0.0046254349495580688,0.0044806429089103055,9.2537256320491293e-09,1.216454818142081e-09,0.00030510784681465674,6.2099318957092606e-05,1.2380860921213696e-10,0.0049870827505864466,0.0041039350557762729,0.00029532843873820937
4.00710692771229e-07,0.25671728010393624,76.950000000000003,0.0,0.0,0.0,0.96753788921918837,9.4901604127110044,0.0020703238995012172,0.010938037495852445,0.0046479601000788649,0.0045023392566712886,9.3628282745124816e-09,1.215540549586642e-09,0.00031355984975815597,6.2831487772860184e-05,1.2440812019825292e-10,0.005274407057329988,0.0043491176246823349,0.0003035233063878613
4.1059080527668483e-07,0.25671645880088645,76.950000000000003,0.0,0.0,0.0,0.96684645900017918,9.4898806696785165,0.0021153045895211794,0.011047719646406905,0.00466571902572647,0.0045194274901611238,9.456466370122478e-09,1.2147220921676176e-09,0.00032116056543933036,6.3459876696986088e-05,1.2488030030086751e-10,0.0055364333732935648,0.0045734122038923793,0.00031089343261441463
4.2047091778214064e-07,0.25671563503087047,76.950000000000003,0.0,0.0,0.0,0.96615822495517989,9.4896000864205288,0.0021600178249799162,0.011152608103208641,0.0046812681072087789,0.0045343721870170937,9.5459956478568009e-09,1.213907606722482e-09,0.00032875554145116192,6.4060692045459492e-05,1.2529325044578711e-10,0.0058014710291371414,0.004800952068271829,0.0003182586063039816
4.3035103028759645e-07,0.25671480899541466,76.950000000000003,0.0,0.0,0.0,0.96547305431268682,9.4893187314625767,0.0022044651403845834,0.011252925232118152,0.004694764048701879,0.0045473255066831699,9.631606800446064e-09,1.2130969268828925e-09,0.00033634480265991914,6.4635213522327959e-05,1.2565117508529495e-10,0.0060692980599774248,0.0050315578618718966,0.00032561885103925118
4.4023114279305226e-07,0.2567139808862808,76.950000000000003,0.0,0.0,0.0,0.96479082096593616,9.4890366702343947,0.0022486480550454276,0.011348884554534264,0.0047063551772967924,0.0045584314640006686,9.7134829314611652e-09,1.212289894632203e-09,0.00034392837291208388,6.5184669902757322e-05,1.2595805362089948e-10,0.0063397037922772147,0.0052650577069449948,0.00033297418941929838
