Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466)
1.8592961491106504e-07,0.25263241661595603,76.950000000000003,0.0,0.0,0.0,0.029119242323677581,9.4787590215115571,0.011606392862542621,0.036067961958780086,0.00049106993154379784,3.3585973819765709e-05,8.0623361668203324e-09,4.2863280385842374e-07,0.16782790195075892,5.0828359648448225e-05,2.7735467691520559e-13,0.0030645466983052539,0.052060316494533361,0.5094950423756387,0.072781652866168695,3.0110862029116438e-13,9.3751946913254182e-11,5.5150704277764229e-06,1.3834890325517351e-09,7.780454945976587e-05,1.148960936615933e-06,0.045532786889844933,0.099880173035207243,1.0536064590783668e-05,6.099452942895271e-06,4.0588529471827354e-12,0.005089824541983568,2.3419018052428584e-06,6.7735799152596769e-07,0.0001883723652935322,1.0833008884193959e-05,8.7173560211265192e-07,0.022012756661690447,0.0074577734640945493,9.6751265487275337e-11,3.2468027798370277e-11,2.9488907724703901e-07,8.5824118417937987e-08,4.3718262801086856e-10,2.1075656205360968e-05,7.3659623609680815e-05,0.0049583921657860046,1.0071888236754093e-06,0.00084484305240517781,4.0735177678872756e-05,0.0011339931541891708,6.7814227710128745e-09,4.5276703085552877e-05,7.1420435050848519e-07,0.003482340757994749,0.00023457229659537467,1.6528766940981832e-08,1.5741406531857166e-05,0.002659667468503539,0.00011333687694746918,1.9015304348313983e-05,1.0939750842039798e-10,4.9054304477831752e-10,0.00034804970497549656,7.4469026747407174e-08,1.1740410272593254e-05,1.222734935131813e-07,3.3509162065360023e-07,8.0276168466507279e-07,1.3021789302230492e-08,2.1915291712958604e-14,4.4850501717057031e-08,9.9778925093642673e-05,6.9618290943686341e-10,2.4023821758694471e-09,9.2359474843816557e-11,6.1551606492483876e-10,0.0026425713607983467,9.618635335145699e-10,0.010956774443367859,9.615420016372669e-10,1.5046116633645482e-06,9.2179514910184229e-15,5.3249897198303703e-15,1.7867274545379014e-10,5.8529199532183187e-06,1.5735466074598918e-07,7.8734802634072566e-17,5.1874687437412457e-11,1.0087691168733563e-10,4.6942263743265101e-05,2.0092974914015829e-10,2.9206420685405889e-06,2.3008037444102961e-06,3.8587698761902229e-08,5.414758829321303e-10,2.5899578636435812e-08,8.2310853523250617e-13,7.6803722800824634e-11
1.8746060716352465e-07,0.2526324334302085,76.950000000000003,0.0,0.0,0.0,0.028487813633408968,9.478701718211445,0.011547750415034206,0.035748027490953745,0.0004690356677782,3.2078832214342009e-05,7.9907717981029624e-09,4.2402518549122275e-07,0.16746659357230723,5.0377187375099217e-05,2.6490862501437806e-13,0.0030364060083939194,0.05229227504519314,0.51053287013107052,0.072821873581743746,2.9843586316013428e-13,9.4168936193950656e-11,5.5396688810908144e-06,1.3715200195336919e-09,7.7963444660829532e-05,1.0974846224944578e-06,0.045458263086916022,0.099907450309087528,1.0518755841844056e-05,6.0894326678889853e-06,4.067120743384597e-12,0.0051120227664324305,2.3521011626603512e-06,6.8030818632858835e-07,0.00018774948521068372,1.0880230445769005e-05,8.7562662684418835e-07,0.022083821940988495,0.0074841623745809903,9.7172414615239682e-11,3.2609358055622774e-11,2.9588297220216496e-07,8.6123211640588539e-08,4.3788936248588569e-10,2.1282892507485168e-05,7.4384862179777535e-05,0.0049388449894185952,1.0116870043110528e-06,0.00084539131662441985,4.0543553944144408e-05,0.0011370604357718106,6.8109670421812548e-09,4.5399253663407984e-05,7.2001344770454047e-07,0.0035121178451769305,0.00023521417668726223,1.6663209114566433e-08,1.5784579861662471e-05,0.0026839117324916205,0.00011441521651694193,1.9298408142209612e-05,1.1007823762411154e-10,4.9304951949517974e-10,0.00035338396367154347,7.560988837732347e-08,1.179102349229071e-05,1.2414671788204991e-07,3.4022297893072638e-07,8.0621883536472004e-07,1.3077926948595775e-08,2.2250887136075876e-14,4.5064841505981066e-08,0.00010025626560551772,6.9975708249554362e-10,2.3984501962625703e-09,9.2547043016448472e-11,6.1882588208389458e-10,0.002643173095598163,9.6525413544259091e-10,0.011012612515829584,9.6493805189387342e-10,1.5319832019771843e-06,9.2576492594335965e-15,5.3479221695079235e-15,1.7916166294937439e-10,5.8719019879820857e-06,1.5971974115903376e-07,7.9917176073076473e-17,5.2654377204513524e-11,1.0237975687292755e-10,4.8076877299376339e-05,2.0392319909505489e-10,2.9827743178996061e-06,2.3498498266953654e-06,3.9410041580811263e-08,5.5301511855513043e-10,2.6450513441310062e-08,8.429981204678775e-13,7.7947989884731053e-11
1.8899159941598426e-07,0.2526324498048836,76.950000000000003,0.0,0.0,0.0,0.027872549758239842,9.4786449206374961,0.011489035632560471,0.035431631599866641,0.00044801746524561091,3.0641196826844537e-05,7.919999718649767e-09,4.1951709736390091e-07,0.16710142112208207,4.9931010035051952e-05,2.5303655899799525e-13,0.0030084854732741638,0.052521754348386039,0.51155940542620515,0.072860682406406779,2.9579269615264099e-13,9.4581462259089668e-11,5.5640043656111208e-06,1.3596414732525528e-09,7.8120607282937727e-05,1.0483819380842498e-06,0.045385218552561592,0.099933504453434199,1.0501790167792611e-05,6.0796110036145279e-06,4.0752985786477726e-12,0.0051339996919723511,2.3621987032788594e-06,6.832289303311416e-07,0.00018713992900332556,1.092698061532345e-05,8.7947833280664628e-07,0.022153248388697769,0.007510355328013414,9.7589353924467603e-11,3.2749275571605493e-11,2.9687000268449685e-07,8.6420131653733518e-08,4.3859954105798286e-10,2.1490638470175271e-05,7.5111882006667944e-05,0.004919572288500592,1.0161396385941931e-06,0.0008458690706249015,4.0352642347911497e-05,0.0011400473092888072,6.8401678532209289e-09,4.551859071153672e-05,7.2577661340970928e-07,0.0035417058457237688,0.00023583927875498682,1.6796588282985819e-08,1.5826623793814025e-05,0.0027079963345636392,0.00011548750004553897,1.9583494935624459e-05,1.1074653746148151e-10,4.9552007341728594e-10,0.00035872769452513471,7.6752766938583429e-08,1.1839944466640517e-05,1.2602325393565094e-07,3.4536339874110566e-07,8.0956025949502754e-07,1.3132187943860347e-08,2.2587075191592034e-14,4.5272424130970014e-08,0.00010071856650312746,7.032805203718573e-10,2.3945962647837094e-09,9.273256695355867e-11,6.2209300465027953e-10,0.0026437592995557208,9.6861959388058709e-10,0.011067939394224598,9.6830885647176204e-10,1.559534419251118e-06,9.296018162856987e-15,5.3700869657193798e-15,1.7963780069162394e-10,5.8904463507581709e-06,1.6208876922478436e-07,8.1101518154914233e-17,5.3435368384520918e-11,1.0389313734136284e-10,4.922661029522023e-05,2.0693763413161426e-10,3.0453886645349208e-06,2.3992780468828801e-06,4.0238785777301716e-08,5.6464417644487889e-10,2.7005721129341978e-08,8.6315261412019934e-13,7.9100279068673998e-11
1.9052259166844388e-07,0.25263246579823123,76.950000000000003,0.0,0.0,0.0,0.027272998816764489,9.4785886226515288,0.01143026131536997,0.035118729885808719,0.00042796802299459785,2.9269830579409378e-05,7.850009966961239e-09,4.1510581039865612e-07,0.16673253061595017,4.9489764825273691e-05,2.4171174690462576e-13,0.0029807854951886831,0.052748787994274259,0.51257489127699762,0.072898127186764902,2.9317874722243156e-13,9.4989585680551927e-11,5.5880804449785354e-06,1.3478536556157045e-09,7.8276074655720144e-05,1.001542376046946e-06,0.045313631658868814,0.09995839185119243,1.0485162552031181e-05,6.0699850457868091e-06,4.0833883889494057e-12,0.0051557579438670353,2.3721956368421534e-06,6.8612057344797081e-07,0.00018654345948901672,1.0973264992399571e-05,8.8329119082677975e-07,0.022221072316569671,0.0075363550945646649,9.800213350067227e-11,3.2887797154182696e-11,2.9785025545732316e-07,8.6714908225582625e-08,4.3931294190960835e-10,2.1698881253924721e-05,7.584063820481932e-05,0.0049005769881594998,1.0205472725379271e-06,0.00084627770247190258,4.0162468169143318e-05,0.0011429552974689396,6.8690293863249323e-09,4.5634775095200002e-05,7.3149401681223154e-07,0.0035711054141046345,0.0002364479205883825,1.6928908361453969e-08,1.5867559741489123e-05,0.0027319214245123602,0.00011655372516729352,1.9870558863468315e-05,1.1140253798186561e-10,4.9795579205401537e-10,0.00036408018814385902,7.7897510739290512e-08,1.188719586776909e-05,1.2790285260518561e-07,3.5051219801830312e-07,8.1278750954934902e-07,1.3184597430580757e-08,2.2923811271745754e-14,4.5473335057147398e-08,0.00010116601789345361,7.0675476140738068e-10,2.3908192403216804e-09,9.2916090705388768e-11,6.2531876941297077e-10,0.0026443304174810244,9.7196026443755323e-10,0.011122761520923508,9.7165477260083472e-10,1.5872625897292589e-06,9.3330760282547917e-15,5.3914944066751418e-15,1.801014007398889e-10,5.9085627350822339e-06,1.6446143526085104e-07,8.2287674165274538e-17,5.4217558885257965e-11,1.0541702203614271e-10,5.0391445388748288e-05,2.0997299239269463e-10,3.1084745488225812e-06,2.4490800603543114e-06,4.10737913854612e-08,5.7636109258982087e-10,2.7565108023036008e-08,8.8357170983248532e-13,8.0260566711052047e-11
1.920535839209035e-07,0.25263248146459244,76.950000000000003,0.0,0.0,0.0,0.026688722561249944,9.4785328182332726,0.011371439831641487,0.034809278376800021,0.00040884222820337376,2.7961647140318857e-05,7.780792682085247e-09,4.107886781281328e-07,0.16636006385942795,4.9053389578415947e-05,2.3090870165025706e-13,0.0029533063367909434,0.05297340900975344,0.5135795640654347,0.072934254052295755,2.9059364808839925e-13,9.5393365992139158e-11,5.6119006230614284e-06,1.3361567664394562e-09,7.8429883089147846e-05,9.5686054844156922e-07,0.045243480660579059,0.09998216626625625,1.046886794527357e-05,6.0605518713213402e-06,4.0913920574194922e-12,0.0051773001069049408,2.3820931540372097e-06,6.8898346009099444e-07,0.00018595984070878904,1.1019089090147976e-05,8.8706566458852856e-07,0.022287329313750204,0.0075621643801466526,9.8410802639979077e-11,3.3024939346268946e-11,2.9882381541880029e-07,8.7007570449581632e-08,4.4002935091671245e-10,2.1907608075055425e-05,7.6571086083541279e-05,0.0048818614842704236,1.02491044415732e-06,0.00084661857615831641,3.9973055060765089e-05,0.0011457858934452731,6.8975557776944641e-09,4.574786649590333e-05,7.371658390424306e-07,0.0036003172325146373,0.0002370404138082996,1.7060173541565746e-08,1.5907408702015006e-05,0.0027556871924057668,0.00011761389128308663,2.0159593842834534e-05,1.1204637097129436e-10,5.0035775760301263e-10,0.00036944074765465803,7.9043970764462587e-08,1.1932800464748496e-05,1.2978526921709851e-07,3.5566870673293912e-07,8.1590214424029302e-07,1.3235180658726595e-08,2.3261051556015839e-14,4.5667660429712572e-08,0.00010159881140386117,7.1018133583781389e-10,2.3871179755756429e-09,9.3097657108314757e-11,6.2850448042882299e-10,0.0026448868790105947,9.7527649438247614e-10,0.011177085220401856,9.7497614913029537e-10,1.61516500747316e-06,9.3688407540114122e-15,5.4121548318430403e-15,1.8055270045451266e-10,5.9262606418656509e-06,1.6683743507080763e-07,8.3475492130690577e-17,5.5000848423084145e-11,1.0695137874253263e-10,5.1571363252825834e-05,2.1302920971407598e-10,3.1720213854255043e-06,2.4992475014188048e-06,4.1914918088651642e-08,5.881638980584316e-10,2.8128580218231539e-08,9.0425506648382028e-13,8.1428828288240383e-11
1.935845761733631e-07,0.25263249685428835,76.950000000000003,0.0,0.0,0.0,0.02611929593656186,9.478477501477073,0.011312583130595005,0.034503233537458176,0.00039059705977312624,2.6713703378332029e-05,7.712338101587047e-09,4.0656313401264302e-07,0.16598415857166879,4.8621822747912287e-05,2.206031187076836e-13,0.0029260481296709997,0.053195649869581668,0.51457365373614627,0.072969107479054482,2.8803703414696796e-13,9.5792861731492854e-11,5.6354683451453944e-06,1.3245509471629579e-09,7.8582067903770823e-05,9.1423596138202284e-07,0.045174743727231889,0.10000487896165482,1.0452901279077968e-05,6.0513085460339976e-06,4.0993114159049818e-12,0.0051986287261371134,2.3918924272383382e-06,6.9181792937594638e-07,0.00018538883811294903,1.1064458337106495e-05,8.9080221078722891e-07,0.02235205425637957,0.0075877858282553294,9.8815409881622468e-11,3.3160718436779487e-11,2.9979076565565198e-07,8.7298146761681162e-08,4.4074856131650639e-10,2.211680621148797e-05,7.7303181167863631e-05,0.004863427676678799,1.0292296835575521e-06,0.00084689303196360888,3.9784425129993807e-05,0.0011485405611956806,6.9257511171895612e-09,4.5857923429559684e-05,7.4279227241021894e-07,0.0036293420092694639,0.00023761706396124759,1.7190388273670017e-08,1.5946191263313641e-05,0.0027792938667891847,0.00011866799948583724,2.0450593576078317e-05,1.1267816974779511e-10,5.027270662923742e-10,0.00037480868864455693,8.019200066740375e-08,1.1976781097750995e-05,1.316702634790004e-07,3.6083226685424432e-07,8.1890572708465229e-07,1.3283962957090345e-08,2.3598753008600946e-14,4.5855486963089569e-08,0.00010201713993514126,7.1356179449938781e-10,2.3834913187489146e-09,9.327730783204962e-11,6.3165146319771282e-10,0.0026454290992192755,9.7856862294481997e-10,0.011230916702199546,9.782733268664677e-10,1.6432389868535919e-06,9.4033302936767304e-15,5.4320786125586908e-15,1.809919325690379e-10,5.9435493819043722e-06,1.692164699218055e-07,8.4664822807372205e-17,5.5785138515522061e-11,1.0849617410387403e-10,5.2766342626187068e-05,2.1610621965691584e-10,3.236018570481007e-06,2.5497719890626288e-06,4.2762025316800348e-08,6.0005062036393112e-10,2.8696043647978472e-08,9.2520230908941282e-13,8.2605038407029411e-11
1.951155684258227e-07,0.25263251201426806,76.950000000000003,0.0,0.0,0.0,0.025564306660095064,9.4784226665881999,0.011253702755047014,0.034200552276307014,0.0003731914968854309,2.5523192914151084e-05,7.6446365631490937e-09,4.0242668887896825e-07,0.16560494850417345,4.8195003418386168e-05,2.1077182285418842e-13,0.0028990108822460996,0.053415542507221997,0.5155573839845019,0.073002730350142445,2.8550854453374796e-13,9.6188130459675226e-11,5.6587869990737087e-06,1.3130362842907217e-09,7.8732663459645232e-05,8.7357278883429797e-07,0.045107398972098603,0.10002657881069657,1.0437257472532861e-05,6.0422521285298883e-06,4.1071482464682531e-12,0.005219746307600112,2.4015946108405461e-06,6.9462431521773447e-07,0.00018483021872903917,1.1109378078483126e-05,8.9450127937342205e-07,0.022415281317525869,0.007613222021737546,9.9216003019434124e-11,3.3295150464485368e-11,3.0075118748778071e-07,8.758666495811179e-08,4.4147037345904719e-10,2.2326463008490912e-05,7.8036879218006867e-05,0.0048452770001959702,1.0335055128899502e-06,0.00084710238682633309,3.9596599013517796e-05,0.0011512207360004597,6.9536194482741299e-09,4.5965003266027854e-05,7.4837351968789481e-07,0.0036581804772941838,0.00023817817061553808,1.7319557250270456e-08,1.5983927610568899e-05,0.002802741712975686,0.00011971605248927338,2.0743551554025841e-05,1.1329806897105163e-10,5.0506480614881843e-10,0.00038018333908959882,8.1341456754400458e-08,1.2019160654813076e-05,1.335575994545369e-07,3.6600223228084618e-07,8.2179982485906813e-07,1.3330969707520626e-08,2.3936873373892949e-14,4.603690183820414e-08,0.00010242119743265146,7.1689767639376124e-10,2.3799381150755343e-09,9.3455083413733284e-11,6.3476103422019393e-10,0.00264595747919005,9.8183698154469112e-10,0.011284262063769344,9.8154663880060539e-10,1.6714818633798165e-06,9.436562638232823e-15,5.4512761417813816e-15,1.8141932526343823e-10,5.9604380784917365e-06,1.7159824651100036e-07,8.5855519664439091e-17,5.6570332470189548e-11,1.1005137363858813e-10,5.3976360363671174e-05,2.1920395354161688e-10,3.300455488501664e-06,2.6006451324103425e-06,4.3614972337915795e-08,6.1201928474887308e-10,2.9267404143504871e-08,9.4641302968204617e-13,8.3789170817571283e-11
1.9664656067828232e-07,0.2526325269880306,76.950000000000003,0.0,0.0,0.0,0.025023354802777446,9.4783683078787409,0.011194809853900907,0.033901191953458337,0.0003565864279366445,2.4387440049308257e-05,7.5776785062582651e-09,3.9837692836528261e-07,0.16522256355889683,4.7772871316308786e-05,2.0139271803598379e-13,0.0028721944877045723,0.053633118325661283,0.51653097244376123,0.073035164016034451,2.8300782218667349e-13,9.6579228780680187e-11,5.6818599163965855e-06,1.3016128128574726e-09,7.8881703185115949e-05,8.3477966460486248e-07,0.045041424481129577,0.10004731240762781,1.0421931438928144e-05,6.0333796740523097e-06,4.1149042828780413e-12,0.005240655319042652,2.4112008415934722e-06,6.974029464269626e-07,0.00018428375138039308,1.115385357773942e-05,8.9816331358862304e-07,0.022477043976972255,0.0076384754845432428,9.9612629115978093e-11,3.3428251222757128e-11,3.0170516051800161e-07,8.7873152214142096e-08,4.4219459456320872e-10,2.2536565884266447e-05,7.8772136248969054e-05,0.0048274104554413121,1.0377384465424428e-06,0.0008472479347283637,3.9409595952953952e-05,0.0011538278249102539,6.9811647680290791e-09,4.6069162247113513e-05,7.5390979339736766e-07,0.0036868333925998312,0.00023872402745568782,1.7447685389528119e-08,1.602063753247633e-05,0.0028260310313293377,0.0001207580545564378,2.1038461059177498e-05,1.1390620445339865e-10,5.0737205642901689e-10,0.0003855640392845162,8.2492197969519756e-08,1.2059962050092423e-05,1.3544704553842651e-07,3.7117796877179409e-07,8.2458600606418653e-07,1.3376226320812438e-08,2.4275371171965955e-14,4.6211992600562739e-08,0.00010281117865912417,7.2019050806478787e-10,2.3764572083476108e-09,9.3631023291827582e-11,6.3783449734471761e-10,0.0026464724065889057,9.8508189401894305e-10,0.011337127293302942,9.8479641033411695e-10,1.6998909945269491e-06,9.4685557984581565e-15,5.4697578239063094e-15,1.8183510223602458e-10,5.9769356700359975e-06,1.7398247693378583e-07,8.7047438868059651e-17,5.7356335374327184e-11,1.1161694175715048e-10,5.5201391486071129e-05,2.2232234048163751e-10,3.365321519124618e-06,2.6518585360761998e-06,4.447361834775063e-08,6.2406791544328166e-10,2.9842567494155874e-08,9.6788678818563437e-13,8.4981198426300266e-11
1.9817755293074194e-07,0.25263254181593203,76.950000000000003,0.0,0.0,0.0,0.024496052376957032,9.478314419763727,0.011135915194445499,0.033605110387965029,0.00034074456150243117,2.3303893615447648e-05,7.5114544738169141e-09,3.9441151040826043e-07,0.16483712990454324,4.7355366820105666e-05,1.9244473657526793e-13,0.0028455987317864465,0.053848408208105915,0.51749463086932546,0.073066448353820063,2.8053451390587423e-13,9.6966212360745369e-11,5.7046903735093975e-06,1.2902805198212056e-09,7.9029219605153376e-05,7.9776947551671607e-07,0.044976798341180554,0.10006712417606578,1.0406918092270189e-05,6.0246882382597706e-06,4.1225812120772738e-12,0.0052613581906440143,2.4207122389325821e-06,7.0015414680615067e-07,0.00018374920689655214,1.1197890018190953e-05,9.0178875009355748e-07,0.022537375030980113,0.0076635486834504317,1.0000533451686465e-10,3.3560036264368171e-11,3.0265276268078144e-07,8.8157635101895761e-08,4.4292103847568381e-10,2.2747102335359707e-05,7.9508908549645116e-05,0.0048098286389642725,1.0419289912944559e-06,0.00084733094707620108,3.9223433868613454e-05,0.0011563632072100886,7.0083910271613046e-09,4.6170455505108018e-05,7.5940131511488593e-07,0.003715301532790738,0.00023925492237747138,1.7574777819169701e-08,1.6056340427532186e-05,0.002849162155579163,0.00012179401142944435,2.1335315168940189e-05,1.1450271297589097e-10,5.0964989174766298e-10,0.00039095014176991524,8.364408587894651e-08,1.209920820240871e-05,1.3733837443074459e-07,3.7635885387660063e-07,8.272658394785739e-07,1.3419758212911334e-08,2.4614205694000895e-14,4.6380847061132695e-08,0.00010318727897374719,7.234418095841752e-10,2.3730474424045937e-09,9.3805165839500697e-11,6.4087315198826131e-10,0.0026469742562294472,9.8830367684471691e-10,0.011389518272512774,9.8802295950080603e-10,1.7284637605247247e-06,9.4993277883225126e-15,5.4875340651722102e-15,1.8223948277584649e-10,5.9930509126547455e-06,1.7636887865274528e-07,8.8240439265948805e-17,5.8143054084562898e-11,1.1319284177922147e-10,5.6441409229470722e-05,2.2546130741761152e-10,3.4306060437105021e-06,2.7034038054148818e-06,4.5337822557830688e-08,6.3619453689975489e-10,3.0421439505927303e-08,9.8962311328094852e-13,8.6181093308975079e-11
1.9970854518320155e-07,0.252632556535293,76.950000000000003,0.0,0.0,0.0,0.023982022943170079,9.4782609967575659,0.011077029174170628,0.033312265863675319,0.00032563034195490941,2.2270121201527589e-05,7.4459551134228011e-09,3.9052816284635457e-07,0.16444877008827877,4.6942430968243655e-05,1.8390779149816922e-13,0.0028192232999772354,0.054061442528376122,0.51844856531560779,0.073096621823483907,2.7808827040158321e-13,9.7349135947104292e-11,5.7272815927540884e-06,1.2790393472024937e-09,7.9175244368553374e-05,7.6245916240850736e-07,0.044913498665635813,0.10008605647130302,1.0392212353191988e-05,6.0161748806462968e-06,4.1301806755921067e-12,0.0052818573157103034,2.4301299052996199e-06,7.0287823524220982e-07,0.00018322635826813809,1.1241492504448981e-05,9.0537801909536451e-07,0.022596306602298638,0.0076884440297264245,1.0039416486363318e-10,3.36905209058181e-11,3.0359407028775824e-07,8.8440139607648206e-08,4.4364952544069383e-10,2.2958059941770337e-05,8.0247152700616426e-05,0.0047925317714132129,1.0460776464226841e-06,0.00084735267307488977,3.9038129428237951e-05,0.0011588282348817382,7.0353021300276407e-09,4.6268937081372092e-05,7.6484831481561109e-07,0.0037435856956703683,0.0002397711375846226,1.7700839861318121e-08,1.6091055310610413e-05,0.0028721354512246636,0.00012282393026293083,2.1634106758967081e-05,1.1508773211669484e-10,5.118993781149172e-10,0.00039634101124968915,8.4796984653190552e-08,1.2136922014756236e-05,1.3923136310770898e-07,3.8154427685515961e-07,8.2984089275568847e-07,1.346159078219523e-08,2.4953336997048123e-14,4.654355320415862e-08,0.0001035496941267523,7.2665308884463215e-10,2.3697076624852091e-09,9.3977548396667976e-11,6.4387828720152297e-10,0.0026474633905988853,9.9150263935437324e-10,0.011441440779316853,9.9122659718067425e-10,1.7571975650666967e-06,9.5288966088762752e-15,5.5046152643545974e-15,1.8263268183634896e-10,6.0087923828184596e-06,1.7875717446101779e-07,8.9434382369072995e-17,5.8930397214834819e-11,1.1477903595135071e-10,5.7696385093889622e-05,2.2862077915261229e-10,3.4962984517215682e-06,2.7552725515860614e-06,4.6207444280323305e-08,6.4839717498431736e-10,3.100392605801154e-08,1.0116215032584475e-12,8.7388826724157596e-11
2.0123953743566116e-07,0.2526325711805956,76.950000000000003,0.0,0.0,0.0,0.023480901237193319,9.4782080334707501,0.011018161832057853,0.03302261713354112,0.00031120987024514277,2.1283803741324834e-05,7.3811711783043446e-09,3.8672468114781773e-07,0.16405760314246259,4.6534005465125225e-05,1.7576273183808067e-13,0.0027930677840736968,0.054272251160977038,0.51939297630487924,0.073125721521019371,2.756687463290547e-13,9.7728053386162447e-11,5.749636743487719e-06,1.2678891949528146e-09,7.9319808273902172e-05,7.2876953564347509e-07,0.044851503617138744,0.10010414967597364,1.0377809154195555e-05,6.0078366675764631e-06,4.1377042708770274e-12,0.005302155051348679,2.4394549264531354e-06,7.0557552579625154e-07,0.00018271498077199826,1.1284666063854896e-05,9.0893154443285159e-07,0.022653870150437769,0.0077131638807183831,1.0077916510657508e-10,3.381972023163578e-11,3.0452915807232539e-07,8.8720691148467096e-08,4.4437988188337378e-10,2.3169426371663268e-05,8.0986825590618439e-05,0.0047755197235983147,1.0501849038149464e-06,0.00084731434009893138,3.8853698110501389e-05,0.0011612242330703967,7.0619019347085737e-09,4.636465994486766e-05,7.7025103025885156e-07,0.0037716866979485811,0.00024027294968572669,1.7825877018263996e-08,1.6124800819521495e-05,0.0028949513140361493,0.00012384781956135781,2.1934828506612573e-05,1.1566140009229446e-10,5.1412157127288604e-10,0.00040173602449787305,8.5950761047048915e-08,1.2173126355709855e-05,1.4112579278877826e-07,3.8673363858764164e-07,8.323127311499679e-07,1.3501749388855788e-08,2.5292725898134505e-14,4.6700199102264983e-08,0.00010389862007021441,7.2982583919406979e-10,2.3664367164267797e-09,9.4148207300583138e-11,6.468511793200661e-10,0.0026479401603432939,9.9467908394123351e-10,0.011492900490417469,9.9440762730471166e-10,1.7860898359245333e-06,9.5572802336223575e-15,5.5210118043154705e-15,1.830149101091751e-10,6.0241684800793321e-06,1.811470924409317e-07,9.0629132330989967e-17,5.9718275122754114e-11,1.1637548546529728e-10,5.8966288891211013e-05,2.3180067838864293e-10,3.5623881468349009e-06,2.8074563964075436e-06,4.7082343009366422e-08,6.6067385811759489e-10,3.158993315702381e-08,1.0338814268586813e-12,8.8604369127160361e-11
2.0277052968812077e-07,0.25263258578366393,76.950000000000003,0.0,0.0,0.0,0.022992332811213143,9.4781555246067732,0.010959322859491872,0.032736123423035508,0.00029745082841520936,2.0342730344113616e-05,7.317093528057807e-09,3.8299892622535772e-07,0.16366374468778672,4.6130032685736706e-05,1.6799129994714545e-13,0.0027671316883485331,0.054480863490933562,0.52032805899034518,0.073153783229340796,2.7327560031610043e-13,9.8103017641248059e-11,5.7717589431271068e-06,1.2568299236494499e-09,7.9462941294653245e-05,6.9662509911115181e-07,0.044790791428426582,0.10012144229109415,1.0363703444456253e-05,5.9996706750667267e-06,4.1451535526140058e-12,0.0053222537191269827,2.4486883717723189e-06,7.0824632779155035e-07,0.000182214852098479,1.1327415647904345e-05,9.1244974368151738e-07,0.022710096482041975,0.0077377105413909087,1.0116037951746604e-10,3.394764909865218e-11,3.0545809923294647e-07,8.8999314588256218e-08,4.4511194020176655e-10,2.3381189385800199e-05,8.1727884432089182e-05,0.004758792041086978,1.0542512480933496e-06,0.00084721715406296696,3.8670154265075019e-05,0.0011635525005542606,7.0881942531267388e-09,4.6457676010896708e-05,7.7560970640320228e-07,0.0037996053740138413,0.00024076062979079137,1.7949894958929214e-08,1.6157595221459748e-05,0.0029176101686175389,0.00012486568911885586,2.2237472894458446e-05,1.1622385560793687e-10,5.1631751669713859e-10,0.00040713457025894724,8.7105284378171924e-08,1.2207844042364565e-05,1.4302144890145964e-07,3.9192635147815967e-07,8.3468291635236496e-07,1.3540259335980523e-08,2.5632333967963046e-14,4.6850872836790307e-08,0.00010423425278047467,7.3296153947241889e-10,2.3632334557645123e-09,9.4317177915385953e-11,6.4979309243112146e-10,0.0026484049047274505,9.9783330625857474e-10,0.01154390298379899,9.9756634705288387e-10,1.8151380255075243e-06,9.5844965951448925e-15,5.5367340442790265e-15,1.8338637409772378e-10,6.0391874298339723e-06,1.8353836592030425e-07,9.1824555926022196e-17,6.0506599895198525e-11,1.1798215047673107e-10,6.0251088792428552e-05,2.350009257638863e-10,3.6288645528162122e-06,2.8599469770237563e-06,4.7962378499302508e-08,6.7302261837254862e-10,3.2179366989092592e-08,1.0564023241007755e-12,8.9827690184284802e-11
