Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197)
2.3119373769184217e-11,0.5587030944479741,76.950000000000003,0.0,0.0,0.0,0.99981005888382279,9.4999992357021732,5.9988252990631817e-05,3.6294360868243011e-05,4.3556888891762748e-05,4.2124220144872745e-10,4.2132704793684319e-10,4.2859139525826159e-05,4.4285131518874178e-06,4.1006219919904367e-09,2.0352469792998898e-06,1.2849199429341305e-10,7.2806332941463568e-07,5.4981703573148735e-09,7.7714771667749708e-11,7.6770766371095731e-13,4.6095589556422543e-13,8.2250391657153617e-18,2.4878019630926038e-23,5.8266017997863988e-12,2.4877268677348542e-23,4.0704963995981884e-19,4.2899740144909875e-23,3.6228463704403958e-08,7.6563855764314044e-15,5.3887981009943373e-14,3.0950281913882841e-14,4.1884825925007979e-09,2.6616813022232351e-23,2.6551296011678914e-16,1.0426224916892262e-13,1.5398706929073926e-18,9.8116457382304991e-19,4.0709253969996377e-19
2.40026828229207e-11,0.5587030941229711,76.950000000000003,0.0,0.0,0.0,0.99980280567023883,9.4999991847826415,6.23267332714186e-05,3.7709182978236181e-05,4.5220666178386168e-05,4.702654380150754e-10,4.7036027604819169e-10,4.4474403792935505e-05,4.5976884947619917e-06,4.4146555709499243e-09,2.035232834861703e-06,1.3862847763340431e-10,7.7755029728307099e-07,5.9076558141635408e-09,8.3844418832136157e-11,8.4422531049335914e-13,5.1669158055119444e-13,9.7036410297533217e-18,3.2208418010597996e-23,6.04916582270051e-12,3.2207408202073624e-23,4.8040505451446351e-19,5.2524862178146828e-23,3.7660778951598375e-08,8.1767958740060493e-15,6.0193040504954235e-14,3.4635288772625947e-14,4.1884522073898242e-09,3.4458133334811936e-23,2.7601018613128421e-16,1.1861068260298195e-13,1.6007697810329122e-18,1.1400870992229512e-18,4.8045757937664165e-19
2.488599187665718e-11,0.5587030937905993,76.950000000000003,0.0,0.0,0.0,0.99979555252233665,9.4999991327061313,6.4665196915975813e-05,3.9123993845992697e-05,4.6884419317284569e-05,5.2286694592565017e-10,5.2297251356685576e-10,4.6088469937783277e-05,4.7668621894475095e-06,4.7402557984902707e-09,2.0352186904074557e-06,1.4914423874744789e-10,8.2819426362325702e-07,6.3305140860098326e-09,9.0203292174667558e-11,9.2547704462071596e-13,5.768099330623919e-13,1.1382773203261415e-17,4.1305472573603916e-23,6.271726612556985e-12,4.1304129310701656e-23,5.6365715662879788e-19,6.3849964524376005e-23,3.9093073387688666e-08,8.7093733067428935e-15,6.6960755607092505e-14,3.8595502571656679e-14,4.1884218293972699e-09,4.418878282084809e-23,2.8650725962428606e-16,1.343145557478949e-13,1.6616695002249695e-18,1.3175947980162996e-18,5.6372100659332226e-19
2.6652609984130143e-11,0.5587030931046753,76.950000000000003,0.0,0.0,0.0,0.99978104642357557,9.4999990252266677,6.9342074299357439e-05,4.1953581856657348e-05,5.0211853152063011e-05,6.3926140911384709e-10,6.3939074560361242e-10,4.9313152405384422e-05,5.1052046343122277e-06,5.4261548589641545e-09,2.0351904015494828e-06,1.7131117104228318e-10,9.3280869682172348e-07,7.2158424526705106e-09,1.0360721561220146e-10,1.1027145038715193e-12,7.1088806521095198e-13,1.5419943338087654e-17,6.6200740985411472e-23,6.7168384929213052e-12,6.6198433213620669e-23,7.6356726580426425e-19,9.2520390353602801e-23,4.1957599828585945e-08,9.8095100519786173e-15,8.1943523892299647e-14,4.7377545523228943e-14,4.188361086662731e-09,7.0816003374274019e-23,3.0750094906066141e-16,1.7008043924852104e-13,1.7834712115688017e-18,1.7340005858774317e-18,7.6365978619461787e-19
2.824256628085581e-11,0.5587030924644076,76.950000000000003,0.0,0.0,0.0,0.99976799115931814,9.4999989248917593,7.3551207055398083e-05,4.4500172622165169e-05,5.3206461018495093e-05,7.5739079135810826e-10,7.5754428157886641e-10,5.2211622651869665e-05,5.4097071980365242e-06,6.0830185900329119e-09,2.0351649426075946e-06,1.9255247021278046e-10,1.0305651396153214e-06,8.0571139093075327e-09,1.1645093862070608e-10,1.2797513405564288e-12,8.4829037600193739e-13,1.9941937032066505e-17,9.8572205918339783e-23,7.1174281277590032e-12,9.8568561718569196e-23,9.8703773123533819e-19,1.2661267338726655e-22,4.4535602488484279e-08,1.0837527467189208e-14,9.7158087497459559e-14,5.6312190718179592e-14,4.1883063818551225e-09,1.0543642952929366e-22,3.2639474820154702e-16,2.0764450614022688e-13,1.8930958662011539e-18,2.1868566291782539e-18,9.8716434390872577e-19
2.983252257758148e-11,0.5587030918036799,76.950000000000003,0.0,0.0,0.0,0.99975493610786381,9.4999988213410536,7.7760285921307112e-05,4.7046726969917244e-05,5.6200990646857092e-05,8.8886101534482683e-10,8.8904141585124046e-10,5.5106743986583709e-05,5.7142044218648868e-06,6.7773530513934644e-09,2.0351394843557376e-06,2.1501323302998407e-10,1.1315374370691334e-06,8.9397812752637882e-09,1.3003153157344358e-10,1.4741906565794119e-12,1.0026019720754564e-12,2.5443824724928866e-17,1.4355180703297076e-22,7.5180072868499207e-12,1.4354619665081217e-22,1.2583049633002543e-18,1.7035969511805063e-22,4.7113537745986253e-08,1.1899363197009655e-14,1.1409882996936984e-13,6.6276231738027995e-14,4.1882516651778146e-09,1.5353680008005822e-22,3.4528805336027564e-16,2.5075822344928224e-13,2.0027240502653329e-18,2.7231501389700966e-18,1.2584753229953727e-18
3.142247887430714e-11,0.558703091123646,76.950000000000003,0.0,0.0,0.0,0.99974188126921115,9.4999987147544811,8.1969310901930354e-05,4.9593244902950991e-05,5.9195442037374869e-05,1.0343073085208434e-09,1.0345175086741847e-09,5.7998696398314262e-05,6.0186963058860381e-06,7.5091562889434786e-09,2.0351140260005337e-06,2.3868995411829649e-10,1.2355456627771272e-06,9.8631466142196392e-09,1.4434682248626124e-10,1.6868042430699409e-12,1.1748478436871257e-12,3.2071633236513949e-17,2.0493988908605425e-22,7.9185759699985054e-12,2.0493144595634311e-22,1.5842161076464029e-18,2.2576335466507865e-22,4.9691405572277017e-08,1.299312511370497e-14,1.3284834225204663e-13,7.7319738197401866e-14,4.188196975913872e-09,2.1917846705425291e-22,3.6418086432563686e-16,2.9987138458341276e-13,2.1123563237450569e-18,3.3525355295732637e-18,1.5844418710010682e-18
3.301243517103281e-11,0.558703090425395,76.950000000000003,0.0,0.0,0.0,0.99972882664335794,9.499998605301915,8.6178282001399785e-05,5.2139726423871573e-05,6.2189815190232399e-05,1.1943542057602165e-09,1.1945972255070279e-09,6.0887649825839651e-05,6.3231828501887038e-06,8.2784263487019212e-09,2.0350885679190032e-06,2.6357913813267847e-10,1.3424199370038056e-06,1.0826526008259165e-08,1.5939464574533364e-10,1.9183628174830922e-12,1.3660572927283663e-12,3.9984342130350626e-17,2.8738393640122516e-22,8.3191341770165325e-12,2.8737148801033607e-22,1.9721559968191072e-18,2.9510393619236249e-22,5.2269205969310967e-08,1.4117026741534642e-14,1.5348782471678464e-13,8.9491935988196266e-14,4.1881422996557993e-09,3.0732748691096878e-22,3.8307318111198445e-16,3.5544117434032267e-13,2.2219932504248971e-18,4.0851852372815711e-18,1.9724511007552998e-18
3.4602391467758474e-11,0.5587030897099556,76.950000000000003,0.0,0.0,0.0,0.9997157722303025,9.4999984931437549,9.0387199223768695e-05,5.4686171535236303e-05,6.5184110105588524e-05,1.3696157633369696e-09,1.3698947510329461e-09,6.3773764719741091e-05,6.627664054861615e-06,9.0851612767653189e-09,2.0350631106023645e-06,2.8967729972988949e-10,1.4519998650583969e-06,1.1829249158654254e-08,1.7517284208844437e-10,2.1696361135038546e-12,1.5772635618944993e-12,4.9354323786710063e-17,3.9650675407560254e-22,8.7196819077324251e-12,3.9648873792392079e-22,2.4300555004019859e-18,3.8096130720118611e-22,5.4846938953905796e-08,1.5269381350630335e-14,1.7609711500713642e-13,1.0284122421132346e-13,4.188087610030095e-09,4.2399134468002334e-22,4.019650038425828e-16,4.1793147536122884e-13,2.331635396851247e-18,4.9317866258998114e-18,2.4304364617091875e-18
3.619234776448414e-11,0.5587030889782993,76.950000000000003,0.0,0.0,0.0,0.99970271803004329,9.4999983784314352,9.4596062573582329e-05,5.7232580239899812e-05,6.8178326783609961e-05,1.5606957667658567e-09,1.5610139970436462e-09,6.6657192572442891e-05,6.9321399199934906e-06,9.9293591192602217e-09,2.0350376537070765e-06,3.1698096353981822e-10,1.5641340074304928e-06,1.2870659003246226e-08,1.9167925858632674e-10,2.4413929637949586e-12,1.8095034919395857e-12,6.0367773855666034e-17,5.3904576870440315e-22,9.1202191619980048e-12,5.3902013114221917e-22,2.9663990764408886e-18,4.8623643212311514e-22,5.7424604525298771e-08,1.644859638487971e-14,2.0075471508515683e-13,1.1741519162117082e-13,4.1880329139997777e-09,5.7636750355084955e-22,4.2085633251179581e-16,4.8781223060804261e-13,2.4412833306569095e-18,5.9035387076016216e-18,2.9668853128730125e-18
3.7782304061209804e-11,0.5587030882313433,76.950000000000003,0.0,0.0,0.0,0.9996896640425782,9.4999982613079421,9.8804872055320315e-05,5.9778952540676716e-05,7.1172465224465196e-05,1.7681879328864492e-09,1.7685488045661603e-09,6.9538076418874427e-05,7.2366104456730557e-06,1.0811017922368356e-08,2.0350121969823416e-06,3.4548666413699409e-10,1.6786793792941476e-06,1.3950111349261219e-08,2.089117486241197e-10,2.7344013762997077e-12,2.0638172043421275e-12,7.322513257572442e-17,7.230034449379413e-22,9.5207459396721224e-12,7.2296752051628242e-22,3.590231601393717e-18,6.1417316608357544e-22,6.000220267204379e-08,1.7653168198647236e-14,2.2753781752781067e-13,1.3326063261264353e-13,4.1879782275624592e-09,7.7300377101896923e-22,4.3974716703576908e-16,5.655588562092756e-13,2.5509376209765663e-18,7.0121487004027359e-18,3.5908457745597997e-18
3.937226035793547e-11,0.5587030874699537,76.950000000000003,0.0,0.0,0.0,0.99967661026790555,9.4999981419082804,0.00010301362767312197,6.2325288440175428e-05,7.4166525428304457e-05,1.9926761062707059e-09,1.9930831403119238e-09,7.2416551308559574e-05,7.5410756319890311e-06,1.1730135732356793e-08,2.0349867407266905e-06,3.7519094601215603e-10,1.7955009785750936e-06,1.5066974521214055e-08,2.268681718828631e-10,3.0494286043455621e-12,2.3412478084647168e-12,8.8141496949410183e-17,9.5780920945568134e-22,9.9212622406262744e-12,9.5775957821713427e-22,4.3111645136054396e-18,7.6838031128124419e-22,6.2579733392445974e-08,1.8881677093874708e-14,2.5652233108401204e-13,1.5042356275721641e-13,4.1879235467601416e-09,1.023970892853783e-21,4.5863750740210438e-16,6.5165170271516374e-13,2.6605988389998803e-18,8.2698284333167014e-18,4.3119328939167213e-18
4.0962216654661135e-11,0.5587030866949488,76.950000000000003,0.0,0.0,0.0,0.9996635567060238,9.499998020359909,0.000107222329431231,6.4871587941067193e-05,7.7160507395262836e-05,2.2347344502848061e-09,2.2351912877789809e-09,7.5292744751304636e-05,7.8455354790301393e-06,1.2686710595563271e-08,2.0349612850487273e-06,4.0609036354383902e-10,1.9144713404104928e-06,1.6220629022854651e-08,2.4554639432100922e-10,3.3872412111383657e-12,2.6428411309701509e-12,1.0534702415571062e-16,1.2544929368763963e-21,1.0321768064752139e-11,1.2544252568398078e-21,5.1393813418250041e-18,9.5285390321011001e-22,6.515719669210292e-08,2.0132782634728916e-14,2.8778290553540645e-13,1.6894923391434543e-13,4.1878688615845251e-09,1.3410474268553006e-21,4.7752735365176234e-16,7.465755600859069e-13,2.770267557516506e-18,9.6892906192227247e-18,5.1403341957282157e-18
4.25521729513868e-11,0.5587030859071007,76.950000000000003,0.0,0.0,0.0,0.99965050335693117,9.499997896783178,0.00011143097733408585,6.7417851046140835e-05,8.0154411125473487e-05,2.4949276330309546e-09,2.4954380332330875e-09,7.8166777138057502e-05,8.1499899868851018e-06,1.3680740558377048e-08,2.0349358297167115e-06,4.3818148097007416e-10,2.0354701164295959e-06,1.741046721241365e-08,2.6494428815600731e-10,3.7486051290804926e-12,2.9696454658471696e-12,1.2508732642333546e-16,1.6258701595215362e-21,1.0722263411942817e-11,1.6257789714176595e-21,6.085642672649997e-18,1.1719997018706699e-21,6.7734592571325714e-08,2.1405219223260996e-14,3.2139295589030628e-13,1.8888214893622647e-13,4.1878141741951689e-09,1.7379170624303852e-21,4.9641670578705756e-16,8.5081920298267561e-13,2.8799443506323228e-18,1.1283745010983302e-17,6.0868146723518687e-18
4.4142129248112466e-11,0.5587030851071393,76.950000000000003,0.0,0.0,0.0,0.99963745022062567,9.4999977712917172,0.00011563957138599052,6.9964077758103514e-05,8.3148236619067341e-05,2.7738110083876237e-09,2.7743788467862124e-09,8.1038762138418286e-05,8.4544391556426377e-06,1.4712223667247145e-08,2.0349103747061772e-06,4.7146087236020508e-10,2.1583836773747459e-06,1.8635892990440976e-08,2.8505973184596405e-10,4.1342857143244039e-12,3.3227113434787088e-12,1.4762385760216002e-16,2.0867391174762324e-21,1.1122748282101092e-11,2.0866176186023074e-21,7.1612906053550592e-18,1.4306558659492825e-21,7.0311921025670054e-08,2.269779192052329e-14,3.5742468593925406e-13,2.1026607598330371e-13,4.1877594908510841e-09,2.2303785036123182e-21,5.1530556377546216e-16,9.6487497310624688e-13,2.9896297935294599e-18,1.3066894454702437e-17,7.1627212612210091e-18
4.573208554483813e-11,0.5587030842957534,76.950000000000003,0.0,0.0,0.0,0.99962439729710595,9.4999976439928062,0.00011984811159112452,7.2510268079586669e-05,8.6141983876166059e-05,3.0719307923136355e-09,3.0725600587378748e-09,8.3908807075963078e-05,8.7588829853914619e-06,1.5781157968694263e-08,2.0348849201834281e-06,5.0592512158675607e-10,2.2831047379022463e-06,1.9896321499689685e-08,3.0589061007134091e-10,4.5450477968851188e-12,3.7030913175164583e-12,1.73234291597768e-16,2.6540897966963965e-21,1.1523222675152443e-11,2.6539295805596748e-21,8.3782527321154362e-18,1.734115792656993e-21,7.2889182053646842e-08,2.4009372500934642e-14,3.9594911119378183e-13,2.331440624637146e-13,4.1877048104125407e-09,2.8365680663425895e-21,5.3419392760597704e-16,1.0892383960303564e-12,3.09932446233632e-18,1.5052930851257614e-17,8.3799868479080923e-18
4.73220418415638e-11,0.5587030834735935,76.950000000000003,0.0,0.0,0.0,0.99961134458637002,9.4999975149877454,0.00012405659795376939,7.5056422013283335e-05,8.9135652896882154e-05,3.3898242345884819e-09,3.39051903135176e-09,8.6777013282561167e-05,9.063321476220296e-06,1.6887541509305825e-08,2.034859466128732e-06,5.4157082229736186e-10,2.4095320023825457e-06,2.1191178836483818e-08,3.2743481371669144e-10,4.981655726628181e-12,4.111839768346487e-12,2.0221289284877644e-16,3.3473250673065056e-21,1.1923686591018418e-11,3.3471158255298811e-21,9.7490456810533642e-18,2.0881511063017685e-21,7.5466375656997181e-08,2.5338895727465384e-14,4.370360812308318e-13,2.5755844861041339e-13,4.1876501289799478e-09,3.5771951027475266e-21,5.5308179729139321e-16,1.2244078300347485e-12,3.2090289345320623e-18,1.7256531036979506e-17,9.7511338321596666e-18
4.891199813828946e-11,0.558703082641274,76.950000000000003,0.0,0.0,0.0,0.99959829208841633,9.4999973843721719,0.00012826503047825199,7.7602539561913547e-05,9.2129243681323897e-05,3.7280197861627598e-09,3.7287843262415197e-09,8.9643476432863656e-05,9.3677546282178599e-06,1.8031372335728292e-08,2.034834012430976e-06,5.783945778868008e-10,2.5375698305225275e-06,2.2519901773008545e-08,3.4969023985246975e-10,5.4448734154399303e-12,4.5500127219631e-12,2.3487087902958916e-16,4.1884940137666289e-21,1.2324140029623845e-11,4.1882231965299521e-21,1.128677825885296e-17,2.499034779091216e-21,7.8043501836003371e-08,2.6685355835282603e-14,4.807543014654891e-13,2.8355088070982066e-13,4.1875954471385408e-09,4.4757903431236634e-21,5.7196917283385378e-16,1.3708841445237195e-12,3.3187437885766134e-18,1.969285259410915e-17,1.1289277293632053e-17
5.050195443501513e-11,0.5587030817993754,76.950000000000003,0.0,0.0,0.0,0.99958523980324321,9.4999972522363869,0.00013247340916879954,8.0148620728136811e-05,9.512275622959655e-05,4.0870372622921288e-09,4.0878758675392036e-09,9.2508286860120865e-05,9.6721824414728634e-06,1.921264849466986e-08,2.0348085591284168e-06,6.1639300146912002e-10,2.6671279216529508e-06,2.3881937489968119e-08,3.726547917168955e-10,5.9354643758763518e-12,5.0186676831050936e-12,2.7153677616632785e-16,5.2025375256973456e-21,1.2724582990920741e-11,5.2021899567880599e-21,1.3005154228271693e-17,2.9735643684761342e-21,8.0620560588943275e-08,2.804780321168608e-14,5.2717135437464578e-13,3.111623239958155e-13,4.1875407673138944e-09,5.5589672218198244e-21,5.9085605422062773e-16,1.5291704257009048e-12,3.4284696032560147e-18,2.237752960119631e-17,1.3008127792640168e-17
5.2091910731740793e-11,0.5587030809484452,76.950000000000003,0.0,0.0,0.0,0.99957218773084866,9.4999971186656538,0.00013668173402961133,8.269466551459541e-05,9.8116190541799617e-05,4.4673880016147608e-09,4.4683051010063243e-09,9.5371529854390959e-05,9.976604916074023e-06,2.0431368032905057e-08,2.034783106289761e-06,6.5556271584981564e-10,2.7981210166186512e-06,2.527674331910163e-08,3.9632637869786088e-10,6.4541917565604912e-12,5.5188634816071824e-12,3.1255676634103187e-16,6.4175462093635766e-21,1.312501547485439e-11,6.4171036517087721e-21,1.4918474752300074e-17,3.5190853570954274e-21,8.3197551914899848e-08,2.942534126114093e-14,5.7635372019243758e-13,3.4043307522181603e-13,4.1874860892177644e-09,6.8566962437373088e-21,6.0974244144501083e-16,1.6997717073807189e-12,3.5382069583305087e-18,2.5326668332584688e-17,1.4921993837657169e-17
5.368186702846646e-11,0.5587030800890013,76.950000000000003,0.0,0.0,0.0,0.99955913587123157,9.4999969837404628,0.0001408900050649433,8.5240673923965668e-05,0.0001011095466180268,4.8695750213196076e-09,4.8705751492349196e-09,9.8233285944113432e-05,1.0281022052110055e-05,2.168752899727314e-08,2.034757653873255e-06,6.9590035349809641e-10,2.9304686162984049e-06,2.670378649508868e-08,4.2070291631488993e-10,7.0018183745727859e-12,6.0516601310159422e-12,3.5829502814745368e-16,7.8650306704085348e-21,1.3525437481365183e-11,7.8644713377581877e-21,1.7041640533323654e-17,4.1435145830114115e-21,8.5774475814309312e-08,3.0817123445198444e-14,6.2836679709664245e-13,3.7140277492267982e-13,4.1874314113433162e-09,8.4025924380628726e-21,6.2862833451031787e-16,1.8831947250215839e-12,3.6479564345405992e-18,2.855684291516108e-17,1.704578404790667e-17
5.5271823325192124e-11,0.5587030792215322,76.950000000000003,0.0,0.0,0.0,0.99954608422438984,9.4999968475368206,0.00014509822227903993,8.7786645958916662e-05,0.00010410282445836798,5.2940931685443049e-09,5.2951809630774461e-09,0.00010109363116195814,1.0585433849669673e-05,2.2981129434675051e-08,2.0347322018404028e-06,7.3740255651923638e-10,3.0640947158440722e-06,2.8162543916406241e-08,4.4578232620115941e-10,7.579106745058718e-12,6.6181186985935459e-12,4.0913407005396051e-16,9.580204207541888e-21,1.3925849010426271e-11,9.5795022177697549e-21,1.9390153673197737e-17,4.8553637490892959e-21,8.835133228728583e-08,3.2222350487734005e-14,6.8327492090414693e-13,4.0411041937748407e-13,4.187376733822932e-09,1.0234215934159426e-20,6.4751373341724966e-16,2.0799476912244555e-12,3.7577186126611708e-18,3.2085090949837098e-17,1.939500903694682e-17
5.686177962191779e-11,0.5587030783464997,76.950000000000003,0.0,0.0,0.0,0.99953303279032191,9.4999967101264904,0.00014930638567609041,9.0332581622083573e-05,0.00010709602406290978,5.7414292681370188e-09,5.742609469439848e-09,0.00010395263729582249,1.0889840308841585e-05,2.4312167392074157e-08,2.0347067502287043e-06,7.8006597662700774e-10,3.1989275537665727e-06,2.9652501914715112e-08,4.7156253608557001e-10,8.1868191082643909e-12,7.2193011858839044e-12,4.6547505682640609e-16,1.160227794333745e-20,1.4326250062002781e-11,1.160140270862234e-20,2.1980119278548373e-17,5.663763001156811e-21,9.0928121333150136e-08,3.3640267736294267e-14,7.4114138429298432e-13,4.3859437228388022e-13,4.1873220575912422e-09,1.2393385680015154e-20,6.6639863816081723e-16,2.2905400910505477e-12,3.8674940741261673e-18,3.5928909104747382e-17,2.1985783041549525e-17
5.845173591864346e-11,0.5587030774643396,76.950000000000003,0.0,0.0,0.0,0.99951998156902611,9.4999965715772205,0.00015351449526028571,9.287848091610265e-05,0.00011008914543173512,6.2120622669120307e-09,6.2133397155676341e-09,0.00010681037212581199,1.1194241429714506e-05,2.5680640916498091e-08,2.0346812990566015e-06,8.2388727511618227e-10,3.3348993750340037e-06,3.1173156032370893e-08,4.980414797748663e-10,8.8257174541977605e-12,7.8562704190637051e-12,5.2773812916124809e-16,1.3974768405751874e-20,1.4726640636044586e-11,1.397368395469813e-20,2.482824683408327e-17,6.5784845653384023e-21,9.3504842951409136e-08,3.5070162670805559e-14,8.0202845556784639e-13,4.7489237615435989e-13,4.1872673825947821e-09,1.4926506310210335e-20,6.8528304873758363e-16,2.5154824956140682e-12,3.9772834012948339e-18,4.0106248686682108e-17,2.4834825318648605e-17
6.004169221536913e-11,0.5587030765754635,76.950000000000003,0.0,0.0,0.0,0.99950693056050099,9.4999964319529937,0.00015772255103583638,9.5424343843621517e-05,0.00011308218856492291,6.7064633745229276e-09,6.7078430099488255e-09,0.0001096668996479928,1.1498637212377143e-05,2.70865480550382e-08,2.034655848293976e-06,8.6886312283511303e-10,3.4719462073932759e-06,3.2724010807676176e-08,5.2521709713580914e-10,9.496563545099415e-12,8.5300899483535039e-12,5.9636271667495907e-16,1.6745817563310792e-20,1.5127020732541834e-11,1.6744481789862533e-20,2.7951851364947027e-17,7.6099664358142356e-21,9.6081497142116341e-08,3.6511362551361293e-14,8.6599739698521309e-13,5.1304156344429331e-13,4.1872127082546947e-09,1.7884908158938524e-20,7.0416696514778029e-16,2.7552863925160095e-12,4.0870871762706494e-18,4.4635511196749772e-17,2.795946133138283e-17
6.163164851209479e-11,0.5587030756802603,76.950000000000003,0.0,0.0,0.0,0.99949387976474457,9.4999962913141971,0.00016193055300692925,9.7970170407273157e-05,0.00011607515346254899,7.2250962010704646e-09,7.2265830599509052e-09,0.00011252228028565557,1.1803027656918207e-05,2.8529886854848293e-08,2.0346303979346678e-06,9.1499020015840387e-10,3.6100076501762415e-06,3.4304579567513157e-08,5.5308733407740671e-10,1.0200118935892459e-11,9.2418239558180344e-12,6.7180784439044487e-16,1.9968525307729899e-20,1.5527390351477704e-11,1.9966889141529626e-20,3.1368854407337962e-17,8.7693361051271245e-21,9.8658083905298841e-08,3.7963232197269552e-14,9.3310848265337651e-13,5.530784674210649e-13,4.1871580345864691e-09,2.1325200403793063e-20,7.2305038739154742e-16,3.0104640317979039e-12,4.1969059815935791e-18,4.9535543875730039e-17,3.1377623743443093e-17
6.322160480882046e-11,0.5587030747790975,76.950000000000003,0.0,0.0,0.0,0.99948082918175563,9.4999961497178695,0.00016613850117772448,0.00010051596060967414,0.0001190680401246865,7.7684168915562753e-09,7.7700161063029339e-09,0.0001153765710887853,1.2107412763426411e-05,3.0010655363144878e-08,2.0346049480009526e-06,9.6226519695965004e-10,3.7490266748960469e-06,3.5914384227016791e-08,5.8165014253319116e-10,1.0937144992768098e-11,9.9925371709345116e-12,7.5455243285638198e-16,2.3701294368869351e-20,1.5927749492805807e-11,2.3699300861507488e-20,3.5097784804980991e-17,1.0068434329930841e-20,1.0123460324068852e-07,3.942517189009287e-14,1.0034210160218169e-12,5.9503903278315089e-13,4.1871033619480602e-09,2.5309637316541104e-20,7.4193331546717447e-16,3.281528286197396e-12,4.3067404008228545e-18,5.4825635244095854e-17,3.5107853239310934e-17
6.481156110554612e-11,0.5587030738723218,76.950000000000003,0.0,0.0,0.0,0.99946777881153215,9.4999960072178489,0.0001703463955523864,0.00010306171445344345,0.00012206084855140588,8.3368742572884795e-09,8.3385910545289236e-09,0.00011822982592239339,1.2411792531990457e-05,3.15288516272078e-08,2.0345794984921799e-06,1.0106848125842551e-09,3.8889494369775416e-06,3.7552955095966491e-08,6.1090348044355009e-10,1.1708402910052204e-11,1.0783294793350537e-11,8.4509559203160503e-16,2.8008187638043793e-20,1.6328098156529181e-11,2.8005770959442233e-20,3.9157779347680721e-17,1.1519838925720706e-20,1.0381105514804695e-07,4.0896615393804872e-14,1.0769933469737635e-12,6.3895862603758484e-13,4.1870486903407286e-09,2.9906497587617146e-20,7.6081574937273477e-16,3.5689925245767141e-12,4.4165910169504706e-18,6.0525510641273524e-17,3.9169299186606451e-17
6.640151740227179e-11,0.5587030729602608,76.950000000000003,0.0,0.0,0.0,0.99945472865407259,9.4999958638649744,0.00017455423613507893,0.00010560743194119925,0.00012505357874277481,8.9309099043407892e-09,8.9327496034340892e-09,0.00012108209564433377,1.2716166962699054e-05,3.3084473694380109e-08,2.0345540493930212e-06,1.0602457558223302e-09,4.0297250979999652e-06,3.9219830691589691e-08,6.4084531173810883e-10,1.2514653725487918e-11,1.1615162422292346e-11,9.439569090634685e-16,3.2959297867096297e-20,1.6728436342649218e-11,3.2956382206065695e-20,4.3568583266961517e-17,1.3136888584662574e-20,1.063874396273517e-07,4.2377028085460107e-14,1.1538828885351866e-12,6.8487204564389792e-13,4.1869940195434302e-09,3.5190476681864032e-20,7.7969768910792823e-16,3.8733704974752339e-12,4.5264584131107985e-18,6.665532776834092e-17,4.3581720155546184e-17
6.958142999572312e-11,0.5587030711215033,76.950000000000003,0.0,0.0,0.0,0.99942862897743889,9.499995574789958,0.00018296975594111559,0.00011069875785908433,0.00013103880441972033,1.0197447184525976e-08,1.0199549009063457e-08,0.0001267838691234282,1.3324899810904726e-05,3.6307987427738326e-08,2.0345031524426651e-06,1.1627785073609979e-09,4.3136458196921817e-06,4.2636690103006579e-08,7.0278634003930591e-10,1.4235177496657078e-11,1.3406491729479161e-11,1.1688164211013271e-15,4.5107025043227727e-20,1.7529081281956266e-11,4.5102837927665135e-20,5.3524644168956503e-17,1.6925225301472603e-20,1.1154000630152948e-07,4.5362770360701999e-14,1.3178386680748817e-12,7.8281677625617307e-13,4.1868846804855729e-09,4.815313464321368e-20,8.1746008606602823e-16,4.5349239771047386e-12,4.7462458821642136e-18,8.028755316498539e-17,5.3541569394257979e-17
7.244335132982933e-11,0.5587030694514747,76.950000000000003,0.0,0.0,0.0,0.99940513999610514,9.4999953121598697,0.00019054353983948154,0.00011528082687369197,0.0001364252399647056,1.1429095508543694e-08,1.1431452339004916e-08,0.00013191255054065875,1.3872741119714084e-05,3.9337126446624483e-08,2.0344573466187688e-06,1.2589284991871272e-09,4.5716371919638823e-06,4.5804197911694838e-08,7.6086760903245003e-10,1.5910956585705595e-11,1.5169980449536276e-11,1.4052796708412984e-15,5.9083615734468509e-20,1.8249625893797708e-11,5.9077898641759945e-20,6.3895419193346336e-17,2.1051469781190044e-20,1.161770857041122e-07,4.8075836697344811e-14,1.4773010855914855e-12,8.7812373350931049e-13,4.1867862784077697e-09,6.3064821808288728e-20,8.5144455326445942e-16,5.1933254191016487e-12,4.9441178502667178e-18,9.423787407774558e-17,6.3916470663127514e-17
