Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082)
9.699436682095105e-22,0.3415411327069161,76.950000000000003,0.0,0.0,0.0,0.99999999999948219,9.5,2.5412459262007693e-15,2.5912032689076839e-14,2.5911687385704158e-14,5.9260039283721936e-26,5.9259742946435871e-26,4.6352800925700893e-13,2.7701981617387387e-22,2.9568051395552328e-26,5.7039799442923242e-38,1.581020217823516e-42,2.9204258072812901e-29,6.9539770938036315e-22,8.9089897051266082e-28,5.6905720257267877e-38,3.0790592963146784e-42,8.487264868336399e-44,5.554005656454139e-56,1.0104732902958625e-36,4.3331300168747248e-27,8.8585520273633831e-38,8.8585520273727492e-38,8.0893816910156967e-50,1.270438657208078e-50,1.1465813109206939e-39,1.5578415549681126e-27,3.0480492165115222e-39,2.3934830256879596e-40,1.5982656103443089e-88,8.3864211276794471e-50,2.199892392355763e-41,1.4581138089670482e-88,8.1131087225201647e-24,7.4272377709762106e-62,7.4272358498742556e-62,1.5827939790724218e-34,4.6657269413124042e-35,3.088941689326484e-25,1.5826820706705677e-34,1.7205525012013205e-45,1.4581138089668671e-88,9.3662849006930276e-53,4.4252835846082051e-51,9.3312481660957312e-64,5.1471246010930938e-76,2.2637112533511217e-42,1.7662368891284705e-88,5.2271706209963202e-31,1.3833839402384355e-64,3.8171606537169941e-88,5.6434920690067551e-42,3.9010623211795295e-101,1.8904364530347989e-93,4.1406971134941898e-105,1.8351914448185361e-59,5.3845515947442928e-42,1.7041152430785259e-60,6.087753102683277e-42,5.5708907112748683e-54,3.0578738238937801e-34,5.5591656991927945e-54,4.6110941832859306e-55,5.9956086420448162e-46,6.2998825693999735e-45,2.151625061660785e-65,9.8649311827702713e-46,2.5672089557873008e-48,7.7626721193299698e-70,6.2262430527163895e-53,8.4973741304883291e-39,6.7428981951559802e-71,3.4530339953236471e-19,3.0735508989106285e-37,6.3601931639896474e-36,3.0735508989106294e-37,3.9739207776451096e-62,7.4491858933753238e-58,5.386645345845521e-58,2.3658509215590227e-101,5.2963099419262094e-103,2.2606226694253181e-45,4.6365532352345529e-55,5.4997669029326425e-56,1.7888557524125054e-74,1.6127559846061221e-46,8.0846332892996092e-84,2.0874395824089427e-56,1.058057976778755e-67,3.9431865699146846e-79,9.2025478322733138e-80,2.9078715043246849e-69,8.4466006630924314e-61,7.022565418484438e-85,8.446601554037008e-61,5.6658992376174683e-76,1.0361269485339931e-62,1.8019790668215697e-74
1.940730032916162e-21,0.34154113270691605,76.950000000000003,0.0,0.0,0.0,0.99999999999896383,9.5,5.0846997115884535e-15,5.1846578004081464e-14,5.1845887097383885e-14,2.3719459322987144e-25,2.3718905941867551e-25,9.274587341680915e-13,1.1088011971314989e-21,1.1834926196656252e-25,4.5659342986660729e-37,1.2657775880569992e-41,1.1689314078579085e-28,2.783403091133021e-21,3.5659176317601841e-27,4.5540187055603115e-37,2.4651190875937748e-41,6.7949725150771425e-43,8.8936458826235956e-55,8.0899304186325715e-36,1.7343812529827721e-26,7.0922280006059365e-37,7.0922280006209365e-37,1.2953550302343528e-48,2.0343571073570911e-49,9.1796221561582877e-39,6.2354260614179511e-27,2.4402926952111123e-38,1.916241752717177e-39,2.049934440021749e-86,1.3429200456993236e-48,1.76125153814358e-40,1.870175830060452e-86,3.2473578201866566e-23,2.3787155903532604e-60,2.3787143597974634e-60,1.2671975861643384e-33,3.7354185040584617e-34,1.2363816734340814e-24,1.2671079914066179e-33,2.7551257098967848e-44,1.870175830059988e-86,1.4998259174323039e-51,3.5429621300464559e-50,2.9885121401300081e-62,3.2969764768963861e-74,1.812345432606919e-41,2.2627316768018112e-86,2.0922304883051331e-30,2.215243647974132e-63,4.8901766122282085e-86,4.518225137224426e-41,9.995360477037735e-99,2.4218441899875081e-91,1.0609358061688999e-102,5.8775540867804972e-58,4.3109149853211896e-41,5.4577573007182613e-59,4.8739040964894057e-41,8.9206833870877846e-53,1.2239464344391872e-33,8.9019081309497391e-53,7.383758506623458e-54,4.8001324997830821e-45,5.0437366269696175e-44,6.8775910915159905e-64,7.8979429934342992e-45,2.0690743562422108e-47,4.972357917276872e-68,9.9701010627460358e-52,6.8030658983631367e-38,4.3191445843514776e-69,6.9090680504717089e-19,2.4607095555100546e-36,2.545734802747857e-35,2.4607095555100553e-36,1.2727246725756273e-60,1.1926562973878451e-56,8.6240002534178755e-57,6.0618184518607074e-99,1.3586662262650517e-100,1.809872690641717e-44,5.2329623647142366e-54,8.8067922368389035e-55,1.1458465502632455e-72,1.2911854123550486e-45,1.0357248673926149e-81,3.3426230660676012e-55,3.3886344787900083e-66,2.5257971382352318e-77,5.8946662621905128e-78,9.3130186155242707e-68,1.3525563312662659e-59,8.996630247731039e-83,1.3525566166083392e-59,3.6292759156831073e-74,1.6698940163013809e-61,5.8079567346989319e-73
3.8823027623294655e-21,0.34154113270691605,76.950000000000003,0.0,0.0,0.0,0.9999999999979271,9.5,1.0171607282358447e-14,1.0371566863344871e-13,1.0371428652025356e-13,9.4908733298918517e-25,9.4903039947631341e-25,1.8553201780152445e-12,4.4366490526422532e-21,4.7355120346674582e-25,3.6529865342656723e-36,1.0130068054356429e-40,4.6772482352203459e-28,1.1137237873970941e-20,1.4268315349743193e-26,3.6415631025255637e-36,1.9728435908336333e-40,5.4380431429606398e-42,1.4235625476251523e-53,6.4744030076155584e-35,6.9397841478131381e-26,5.675937873105073e-36,5.6759378731290791e-36,2.0734116140645486e-47,3.2562962266703428e-48,7.3464875411755766e-38,2.4949826178492733e-26,1.9529757750652802e-37,1.533575774389445e-38,2.6265782261233376e-84,2.1495466284165001e-47,1.4095365036183942e-39,2.3962537622614584e-84,1.2993661112376056e-22,7.6150890186567367e-59,7.615081139742687e-59,1.0141431903954809e-32,2.9894700560365836e-33,4.9471371255691829e-24,1.0140714873738133e-32,4.4099953789018157e-43,2.3962537622602701e-84,2.4006982117870036e-50,2.8355177103930528e-49,9.5672611689021779e-61,2.1109667554386183e-72,1.4504271493751954e-40,2.8975442023145717e-84,8.3716472090614408e-30,3.5459187072839666e-62,6.2621224766469751e-84,3.6159532862170569e-40,2.559918896898761e-96,3.1012961019155772e-89,2.7171704909824565e-100,1.8816083569996267e-56,3.4500416377501798e-40,1.747216883991089e-57,3.9006045558812058e-40,1.4278902701391255e-51,4.8973800015310326e-33,1.4248850191537864e-51,1.1818822255153236e-52,3.8415648571517014e-44,4.0365221531176911e-43,2.1932333658460092e-62,6.3207543354766375e-44,1.6778906198697613e-46,3.1836690834308949e-66,1.5958654629767453e-50,5.4445200319489662e-37,2.7654338894709062e-67,1.382113625167413e-18,1.9693154816341235e-35,1.0186255368009614e-34,1.9693154816341251e-35,4.0744318890517955e-59,1.9084380075531992e-55,1.3798735724276029e-55,1.5524964826032261e-96,3.4817880718995158e-98,1.448448209491682e-43,5.2543896982867752e-53,1.4096601444528371e-53,7.3365519971325269e-71,1.0333407474710088e-44,1.3262988995611113e-79,5.350373778410039e-54,1.0848191101624475e-64,1.6172010233712432e-75,3.7741986688001954e-76,2.9814193946204603e-66,2.1649700620266312e-58,1.1520647211351061e-80,2.1649709755047345e-58,2.3237292539992276e-72,2.7073028798736936e-60,1.8828716068821075e-71
7.765448221156072e-21,0.34154113270691605,76.950000000000003,0.0,0.0,0.0,0.99999999999585376,9.5,2.034542242387692e-14,2.0745384988961566e-13,2.0745108536403385e-13,3.7969673389488606e-24,3.7964612226049523e-24,3.7110430418095012e-12,1.7749485052306916e-20,1.8945131602740923e-24,2.9211078346331812e-35,8.1055937926129538e-40,1.8712038582987037e-27,4.4556203301750503e-20,5.7082552367088304e-26,2.9089570974966028e-35,1.5785732095097595e-39,4.351260743309976e-41,2.2781634638553741e-52,5.180506058593404e-34,2.7763655504763728e-25,4.5416126714901426e-35,4.5416126715285593e-35,3.3181335305023827e-46,5.2111340773089101e-47,5.8783061279217662e-37,9.9815550379034991e-26,1.5626772879500557e-36,1.2270936028511225e-37,3.3637249537798438e-82,3.4399743819693575e-46,1.1278433492588775e-38,3.0687601441480772e-82,5.198310503094058e-22,2.4373393395981087e-57,2.4373342960271168e-57,8.1146862692027659e-32,2.3920302224063864e-32,1.9791769645471732e-23,8.1141125363144655e-32,7.0574283005769325e-42,3.0687601441450341e-82,3.8418986971919665e-49,2.2689589687788052e-48,3.062167194232323e-59,1.3513073285519958e-70,1.160562081317267e-39,3.7096551551369926e-82,3.3492040120943713e-29,5.6749002796636943e-61,8.0172426401206506e-82,2.8933120116311666e-39,6.5548089834950248e-94,3.970514123302574e-87,6.9574604604026172e-98,6.0224127105814327e-55,2.7605566510682875e-39,5.5922695653435989e-56,3.121076282492606e-39,2.2850892220373112e-50,1.9592708986186809e-32,2.280279882777712e-50,1.8913963469525815e-51,3.0738355522420654e-43,3.2298309425507552e-42,6.9659312249225733e-61,5.0575631632287552e-43,1.3777777780970899e-45,2.03798351561787e-64,2.5539042881583185e-49,4.3564427946665211e-36,1.7702558101462418e-65,2.7645273017704175e-18,1.5757515569483355e-34,4.0751655834467487e-34,1.5757515569483383e-34,1.3040923370581128e-57,3.0522393753425418e-54,2.2065585969350672e-54,3.9752492848828933e-94,8.917991641016642e-96,1.1589786371807847e-42,4.8083536352917501e-52,2.2559146873874033e-52,4.6963964143282616e-69,8.2682959853517836e-44,1.698028159888953e-77,8.5623399768872536e-53,3.472151075378138e-63,1.0352297879051605e-73,2.4160031664558673e-74,9.5425480962797639e-65,3.4646540207904336e-57,1.4749603892074985e-78,3.4646569445313238e-57,1.4875044520637559e-70,4.4426201814661311e-59,6.1771676706311572e-70
1.5531739138809284e-20,0.341541132706916,76.950000000000003,0.0,0.0,0.0,0.99999999999170697,9.5,4.0693052706827829e-14,4.1493021239168039e-13,4.1492468304375811e-13,1.5189105448416479e-23,1.5184854332359992e-23,7.4224886737978221e-12,7.1003717520297967e-20,7.5786693081118224e-24,2.3341749785213572e-34,6.4850909679406388e-39,7.485424605572887e-27,1.7823931588391083e-19,2.2834879272271359e-25,2.3196685807345275e-34,1.2629762263480747e-38,3.4813391215985478e-40,3.6454320008362573e-51,4.1447983070833975e-33,1.1106366047447064e-24,3.6336351227580545e-34,3.6336351228195286e-34,5.3095534414412547e-45,8.3386626136878896e-46,4.7030912760056262e-36,3.9929469104322882e-25,1.250260441300014e-35,9.8176806104154463e-37,4.3066593645536297e-80,5.5045187668093209e-45,9.0236033328626802e-38,3.9290087014585754e-80,2.0794934019605486e-21,7.8002960402803183e-56,7.8002637581233542e-56,6.4923652691461617e-31,1.9138058354235888e-31,7.9173519892633591e-23,6.491906239617331e-31,1.1293033793813227e-40,3.9290087014507806e-80,6.1476631388949313e-48,1.8155219230233858e-47,9.7999641638267745e-58,8.6492898767575127e-69,9.2853780866129037e-39,4.7488693808853205e-80,1.3397906380209453e-28,9.0816471251940924e-60,1.0263174475767147e-79,2.3148693773562651e-38,1.678212318013246e-91,5.0828057551583584e-85,1.7813023147854938e-95,1.9273746181497075e-53,2.2086536701131678e-38,1.7897143374146496e-54,2.497098105926984e-38,3.6565144138180153e-49,7.8377214345412195e-32,3.6488188185617023e-49,3.026542018067353e-50,2.4593019315493263e-42,2.5841099857085404e-41,2.1956230155511437e-59,4.0464336709357466e-42,1.1586687427228118e-44,1.3044487362689293e-62,4.0866624980469321e-48,3.4854844460112782e-35,1.133084711806127e-63,5.5293548004265022e-18,1.2607208835114102e-33,1.6301990183654833e-33,1.2607208835114139e-33,4.173534081721215e-56,4.8780652968968323e-53,3.5254617776051283e-53,1.0177732936805951e-91,2.2835966555491435e-93,9.2727094664521236e-42,4.1403891785283353e-51,3.6098291350252309e-51,3.0060146956086746e-67,6.6152648572428203e-43,2.1737099940819183e-75,1.3701137678727132e-51,1.111205150431561e-61,6.626178344482315e-72,1.546407114367697e-72,3.0539363973891472e-63,5.544001001553824e-56,1.8881525189946003e-76,5.5440103584847185e-56,9.5210452150521836e-69,7.4611242355939955e-58,2.0733669201271287e-68
3.106432097411571e-20,0.34154113270691605,76.950000000000003,0.0,0.0,0.0,0.99999999998341349,9.5,8.1388313272385531e-14,8.2988293735474506e-13,8.2987187837186166e-13,6.0758893991820339e-23,6.0724083533674078e-23,1.4845379555373701e-11,2.8402641884364012e-19,3.0315910052648195e-23,1.8627523828343521e-33,5.188319366518052e-38,2.9942916815035737e-26,7.1298625418012786e-19,9.1343233868106234e-25,1.8435916402837154e-33,1.0104253450630879e-37,2.7852035152260745e-39,5.8329866341909404e-50,3.3159959696318671e-32,4.4427271933027839e-24,2.9070460990208015e-33,2.9070460991191667e-33,8.4957166215019446e-44,1.3342538352403805e-44,3.7626514005741708e-35,1.5972437126043633e-24,1.0002556897130345e-34,7.8545168307717939e-36,5.5132226030958132e-78,8.8076774260956104e-44,7.2192250790175719e-37,5.029768492970714e-78,8.3183118376816394e-21,2.4962196802795417e-54,2.496199018781771e-54,5.1941385532354664e-30,1.5311172825125338e-30,3.1670695117500389e-22,5.1937713127601133e-30,1.8069772343291335e-39,5.0297684929507603e-78,9.8367609082240499e-47,1.4527783363685241e-46,3.1361527021434923e-56,5.5358400104046618e-67,7.4286548939681759e-38,6.0788787631329797e-78,5.3593806240120886e-28,1.4534200098208007e-58,1.3137567785013908e-77,1.8519834002182775e-37,4.2964548281399978e-89,6.5063427452864152e-83,4.5603797364703284e-93,6.1679226812735299e-52,1.7670046650948538e-37,5.7273866016392824e-53,1.9977733209672617e-37,5.8507197046192802e-48,3.1352161452772571e-31,5.8384065431870235e-48,4.842713520892984e-49,1.9675349432584267e-41,2.0673859543749935e-40,6.8200579137905743e-58,3.2372989552982567e-41,1.0171300997610445e-43,8.3489172792767395e-61,6.5389923584504471e-47,2.7885187956469197e-34,7.2521290783829241e-62,1.1059010379538941e-17,1.0086244949635017e-32,6.5210623592079353e-33,1.0086244949635083e-32,1.3356010441111187e-54,7.7861238171959526e-52,5.6238507570791147e-52,2.605637724821855e-89,5.8467637356907487e-91,7.4185197342218685e-41,3.4423094787320775e-50,5.7760153807552882e-50,1.9239520557000214e-65,5.292463126214017e-42,2.782498409735336e-73,2.1922935317972738e-50,3.5560434035154981e-60,4.2409805935634668e-70,9.8975330706074839e-71,9.7731101059392796e-62,8.8708227598127537e-55,2.4169651994406106e-74,8.8708527034150213e-55,6.0937941153756806e-67,1.3065529533683789e-56,7.2525326997507389e-67
6.212948464472856e-20,0.34154113270691605,76.950000000000003,0.0,0.0,0.0,0.99999999996682654,9.5,1.6277883440212444e-13,1.6597883871167088e-12,1.6597662689026883e-12,2.4304051985075222e-22,2.4275894672777498e-22,2.9691159788922579e-11,1.1361287231414747e-18,1.2126610143303705e-22,1.4828092444609172e-32,4.1507544614634119e-37,1.1977410412583852e-25,2.8520028731040913e-18,3.6538036912931771e-24,1.4557076759730056e-32,8.0835369889203373e-37,2.2282157009402184e-38,9.3330119201640337e-49,2.6528595973319597e-31,1.7771270318528344e-23,2.3256920797644513e-32,2.3256920799218395e-32,1.3593489110645697e-42,2.1348602817074715e-43,3.0101921874953465e-34,6.3891044861001435e-24,8.0022331056451275e-34,6.2837617775483057e-35,7.0573720743305246e-76,1.4092640425815365e-42,5.7755166782172933e-36,6.4385116041691695e-76,3.327392235319434e-20,7.9880729099071358e-53,7.987940675172705e-53,4.1554090975668926e-29,1.2249227881235576e-29,1.2668534565608973e-21,4.1551152991429825e-29,2.8912368488678688e-38,6.4385116041180843e-76,1.5739216337963964e-45,1.1627172211821958e-45,1.0035948101285181e-54,3.5430307165017633e-65,5.9430646190740526e-37,7.7811709576081275e-76,2.1437958630049211e-27,2.3264353725996152e-57,1.6816532289185731e-75,1.4816218587146564e-36,1.099921693645681e-86,8.3283457562133753e-81,1.1674884080664875e-90,1.9737869564615264e-50,1.4136338402976927e-36,1.8328116884597166e-51,1.5982565909769761e-36,9.3613865996062e-47,1.254111971981517e-30,9.341686375583252e-47,7.7485386300221924e-48,1.5740653102179985e-40,1.6539477395106827e-39,2.0613494435611083e-56,2.5898979800259524e-40,9.5796806881931828e-43,5.3434490951590704e-59,1.0462653131092075e-45,2.2308661697191427e-33,4.6414860681498543e-60,2.2118323864964674e-17,8.0691860040965368e-32,2.6084787668370194e-32,8.0691860040966419e-32,4.2740352889839541e-53,1.2397187964181127e-50,8.9439198107057206e-51,6.6705988593636165e-87,1.4968683088438906e-88,5.934956647019236e-40,2.8085854756552186e-49,9.2418435907540708e-49,1.231362070842168e-63,4.2340709988897628e-41,3.561693413599548e-71,3.507758853004165e-49,1.1379638101831737e-58,2.7143000126386118e-68,6.3345889864191314e-69,3.1274774113958665e-60,1.4193581272310808e-53,3.0937983982893718e-72,1.419367709339384e-53,3.9001320438154174e-65,2.4512253423841147e-55,2.7160220705545213e-65
1.2425981198595428e-19,0.3415411327069161,76.950000000000003,0.0,0.0,0.0,0.99999999993365263,9.5,3.2555987665609612e-13,3.3195992859847195e-12,3.3195550494628193e-12,9.7217196245182475e-22,9.6990888552219694e-22,5.9382714137610099e-11,4.5445605871554965e-18,4.8506929252792523e-22,1.1745468867597638e-31,3.3206436830011986e-36,4.7910129057223072e-25,1.1408126198709876e-17,1.4615363436957708e-23,1.1349922162105094e-31,6.4668141129766729e-36,1.7825937168057174e-37,1.4932995965313253e-47,2.1223126314267807e-30,7.1085804293046348e-23,1.8605757423222523e-31,1.8605757425740763e-31,2.174984895695192e-41,3.4158194156386571e-42,2.4081817183447169e-33,2.5556675110126603e-23,6.4018586985920278e-33,5.0270677431635532e-34,1.5813858256276762e-73,2.2548505484294751e-41,4.6204674233098991e-35,1.4427142120161925e-73,1.330970276756661e-19,2.5561913278489979e-51,2.5561066995383835e-51,3.3243661280554327e-28,9.7994968056784086e-29,5.067464395969194e-21,3.3241310880147701e-28,4.6260369696030908e-37,1.4427142119933364e-73,2.51830619369091e-44,9.3093196960202547e-45,3.211542841235116e-53,2.2675680078492105e-63,4.7545075459909103e-36,9.9600244142104644e-74,8.5752706655016088e-27,3.7252374566494839e-56,2.1525432791871429e-73,1.1853115078039621e-35,2.815835199088402e-84,1.0660433386702719e-78,2.9888088768248589e-88,6.3162001617422372e-49,1.1309149808989011e-35,5.8650732623110233e-50,1.2786204445854552e-35,1.497839942264734e-45,5.0164989091163078e-30,1.4946882936420191e-45,1.2397819273694621e-46,1.2592671832705735e-39,1.3231734440454756e-38,5.9366537177892312e-55,2.0719387214406767e-39,9.9717613699271343e-42,3.4198522512780544e-57,1.6740455571189689e-44,1.7847112073483212e-32,2.9705901280150866e-58,4.4236960144617714e-17,6.4554230407067469e-31,1.0434027235079923e-31,6.4554230407069124e-31,1.3677090273667302e-51,1.9643572972890138e-49,1.4139225873659829e-49,1.7076892261948724e-84,7.1682209585707617e-86,4.7480216485585211e-39,2.269335229308057e-48,1.4787086413463281e-47,7.8808208673034371e-62,3.3872969973236536e-40,4.5590278661227221e-69,5.6124855173455844e-48,3.6415321471967431e-57,1.7371751425141485e-66,4.0541893789110474e-67,1.0008059159562165e-58,2.2709711273292992e-52,3.9601144096415303e-70,2.2710017898628904e-52,2.4961174071754281e-63,5.0762169103169644e-54,1.122035564439152e-63
2.485204666684057e-19,0.341541132706916,76.950000000000003,0.0,0.0,0.0,0.9999999998673047,9.5,6.5112196114201518e-13,6.6392210811030123e-12,6.6391326085769939e-12,3.8887075775555229e-21,3.8705907437533753e-21,1.187657983613542e-10,1.817833052736813e-17,1.9402866582321855e-21,9.2142731469650734e-31,2.6565318336527272e-35,1.9164149128148244e-24,4.5632726148409658e-17,5.8461751071356348e-23,8.639927534451282e-31,5.1733344318234132e-35,1.4260834363447971e-36,2.3892903846622541e-46,1.697859805952206e-29,2.84344662591384e-22,1.4884694221158398e-30,1.4884694225187605e-30,3.4799946997194231e-40,5.4653443107282645e-41,1.9265558279358557e-32,1.0222719791065658e-22,5.1215113293310854e-32,4.0216759153910073e-33,2.0309781821386606e-71,3.6077819221520177e-40,3.6963946654934236e-34,1.8528818466847794e-71,5.3239069320774441e-19,8.1797022121603527e-50,8.1791606263855069e-50,2.6595077185247924e-27,7.8396410862231244e-28,2.0269952848149651e-20,2.6593196877571689e-27,7.4017036131686359e-36,1.8528818466259738e-71,4.0293141124658937e-43,7.459454480930975e-44,1.0276986997340034e-51,1.4512507455182186e-61,3.8036276867060608e-35,1.2748895387044216e-71,3.4301256977014268e-26,5.9696771817942647e-55,2.7552692692775916e-71,9.482547589797085e-35,7.2085746092994127e-82,1.3645465363320531e-76,7.6513930115655416e-86,2.0211966326174905e-47,9.0472853263756206e-35,1.8768350032539243e-48,1.0229024211031164e-34,2.3965560736232975e-44,2.0066097623272651e-29,2.3915147711362359e-44,1.9836636399841305e-45,1.0074197089461777e-38,1.0585443151712513e-37,1.582548567973562e-53,1.6575540094774491e-38,1.1670107511298297e-40,2.1887189904200325e-55,2.6784891835008732e-43,1.4277727833977886e-31,1.9011895838120028e-56,8.8474269939115339e-17,5.1643652775861755e-30,4.173636944056843e-31,5.1643652775864424e-30,4.3766961304531363e-50,3.083220488922556e-48,2.209389213076239e-48,4.3716773182866514e-82,1.8424503111647534e-83,3.7984398295125143e-38,1.8245717605013559e-47,2.365932433510547e-46,5.0437569700290596e-60,2.7098536748650984e-39,5.8355922318506129e-67,8.9800338773526047e-47,1.1652980111813023e-55,1.1117994373847392e-64,2.5946963460501345e-65,3.2025999345640362e-57,3.6334784976679398e-51,5.0689784198896265e-68,3.6335766144786046e-51,1.5975252579966939e-61,1.1815431547598706e-52,5.2090556134087894e-62
4.970417760333085e-19,0.34154113270691605,76.950000000000003,0.0,0.0,0.0,0.99999999973460896,9.5,1.3022461300257566e-12,1.3278464660915814e-11,1.3278287718780992e-11,1.5554869458482785e-20,1.5410358414519557e-20,2.3753186891439949e-10,7.2713472780639639e-17,7.7611633254900742e-21,7.0958196316419589e-30,2.125233568447349e-34,7.6656791709845147e-24,1.8253128282146286e-16,2.33847598763521e-22,6.2987351116644284e-30,4.1384437512644243e-34,1.140870134905702e-35,3.8228634514649368e-45,1.3582912760103221e-28,1.1373815362095383e-21,1.1907790638793561e-29,1.1907790645240305e-29,5.5679987922629738e-39,8.744573889075327e-40,1.541247669020526e-31,4.089096516764941e-22,4.0972115871125388e-31,3.2173468482942992e-32,2.5997353907644701e-69,5.7724633680436534e-39,2.9571225742110804e-33,2.371764777277047e-69,2.1295671855917762e-18,2.6174084948033147e-48,2.6170619286989212e-48,2.1276109428330872e-26,6.2717268714661863e-27,8.1079954916551116e-20,2.1274605215817888e-26,1.1842755118042968e-34,2.3717647771264969e-69,6.4469185458135342e-42,5.9867086200756001e-43,3.2886353676394286e-50,9.2880041798683239e-60,3.042909704513654e-34,1.6318585567963108e-69,1.3720537563738804e-25,9.5811439230854953e-54,3.5267445782585987e-69,7.5860593927363658e-34,1.8453950872669341e-79,1.7466302572428039e-74,1.9587584089308276e-83,6.4678460039473748e-46,7.2377086070516585e-34,6.0058868044936717e-47,8.1832435774293822e-34,3.8344920805068863e-43,8.0264594019170262e-29,3.8264303464572943e-43,3.1738717432070652e-44,8.0593813332257222e-38,8.468368103928113e-37,3.7937224975559435e-52,1.326036256346645e-37,1.5244205864123838e-39,1.4007834705700808e-53,4.2855939579445333e-42,1.1422141679283885e-30,1.2167643839437475e-54,1.7694903846875871e-16,4.1314983998770887e-29,1.6694628807451967e-30,4.1314983998775175e-29,1.4005463953857328e-48,4.7522589204343271e-47,3.3769317173857985e-47,1.1191344170797793e-79,4.7168546346208272e-81,3.0387608329356842e-37,1.4633226160153877e-46,3.7854513365937224e-45,3.2280126041642083e-58,2.1678893669042531e-38,7.4695762681487086e-65,1.4368099738454134e-45,3.7289663225365348e-54,7.115539178766436e-63,1.6606084166443253e-63,1.0248353220018983e-55,5.8132691968114529e-50,6.4883087483612862e-66,5.8135831464139006e-50,1.0224188773773462e-59,3.0723444303484985e-51,2.7027151497871543e-60
9.940843947631141e-19,0.3415411327069161,76.950000000000003,0.0,0.0,0.0,0.99999999946921736,9.5,2.6044944674408509e-12,2.6556951779217166e-11,2.6556597907091578e-11,6.2219553674404919e-20,6.1072609514384731e-20,4.7506361844336345e-10,2.9085398697172742e-16,3.1044668422024159e-20,5.2804279629818307e-29,1.7001922499944777e-33,3.0662755870454582e-23,7.3012537190053438e-16,9.3539158265983072e-22,4.2747452584938378e-29,3.3103822568707775e-33,9.1269746325805943e-35,6.1165486295584706e-44,1.0866336747687105e-27,4.5495318765259366e-21,9.5262465337520009e-29,9.5262465440667694e-29,8.9087788599220926e-38,1.3991325080871055e-38,1.2329974584571633e-30,1.6356392475089274e-21,3.2777587199169721e-30,2.5738758092165582e-31,3.327671847856281e-67,9.2359366847768594e-38,2.3656984777839642e-32,3.0358685428139503e-67,8.5182715498187013e-18,8.3750502244931991e-47,8.3728328368449894e-47,1.7020888079754504e-25,5.0173815713962664e-26,3.2431973067487532e-19,1.7019684768904635e-25,1.8948411714169993e-33,3.0358685424285407e-67,1.0315071578019679e-40,4.8199778488520705e-42,1.0523578302125688e-48,5.9442921541299329e-58,2.4343290179261061e-33,2.0887682758975401e-67,5.4882219080358133e-25,1.5424671242668111e-52,4.5142100562444008e-67,6.0688546184309373e-33,4.7241874220073805e-77,2.2357028141800564e-72,5.0144053210323908e-81,2.0697112620739345e-44,5.7899496820048124e-33,1.9218837759237069e-45,6.5466044603242627e-33,6.1351656348252513e-42,3.2105877954898504e-28,6.12228084152941e-42,5.0782023363636382e-43,6.4475142315305595e-37,6.7746860646981565e-36,8.0752109484966188e-51,1.060813162397912e-36,2.1647809573149945e-38,8.965011779502329e-52,6.8569536821429436e-41,9.1376077371991613e-30,7.7872921118188965e-53,3.5389917128969399e-16,3.3051938946726487e-28,6.6778908741125076e-30,3.3051938946733347e-28,4.4817496375527539e-47,7.0832505950452418e-46,4.9586674641881181e-46,2.8648929159100445e-77,1.2075182806714294e-78,2.4310121981581791e-36,1.1721292271147349e-45,6.0565634815897364e-44,2.0659281464856729e-56,1.734314058251668e-37,9.5610559942594238e-63,2.2988995673040289e-44,1.1932714631427889e-52,4.5539514316085436e-61,1.0627875921306064e-61,3.279478266335184e-54,9.3002380418327169e-49,8.3050351958594635e-64,9.3012425208128288e-49,6.543482770325695e-58,8.6975363795422449e-50,1.527735687113064e-58
