Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533)
4.155750708407232e-08,0.2933245467977867,76.950000000000003,0.0,0.0,0.0,7.9847590137668546e-05,9.4981464177798518,0.0022217461876529515,0.012521221877882972,4.4207176610640491e-09,8.3673788745866583e-11,1.4303002507124279e-09,9.5600621764205588e-07,0.05551656750803817,8.4423043685304978e-06,4.4577948850215794e-19,1.5388127371017205e-07,0.0022900638484413208,0.88512770591092071,0.0010894884997446532,3.4271895973043431e-14,8.2389868854804071e-12,8.8097837813803337e-07,3.2121560794136654e-12,0.00028485351358839767,2.3005845982718459e-10,0.021010499631258114,0.021779355179212038,2.7605220902198571e-06,1.4654093298417143e-06,1.5576224471375911e-09,0.006334970015813097,1.6553682082859756e-06,4.3911532883013551e-07,3.7188881459194451e-06,1.738595222128385e-06,4.1825673092499826e-06,0.00031067395481641308,0.011798973447036004,1.1249371145231096e-11,4.2581504838366181e-12,1.2131045834559526e-06,3.9639231802171253e-07,7.012069661067986e-09,9.4841151579384036e-05,0.0003001716718182298,6.7917053274703368e-05,5.6736665707845984e-07,1.486889450586155e-05,5.5366128045606385e-07,6.8319962589539706e-06,3.8060986625875994e-08,6.5855809616754652e-08,1.754967912272233e-06,3.8557034078967457e-06,2.2756864921350829e-06,2.8762358668523392e-08,2.2514602585533937e-08,1.1035617070003094e-06,1.5626009077874429e-08,0.00014318573006745909,2.6525727493492527e-10,2.8964852047678301e-08,0.00037551599722544847,3.4434598075119509e-08,4.1829207385437214e-07,6.3161235809563132e-08,1.7721452097553745e-07,7.8966239316424415e-09,1.6030672168567207e-09,3.3881922925409923e-15,5.0399086385172067e-09,7.3816166260755203e-06,1.9167522359592968e-08,9.8240597851011107e-09,6.5236279304779446e-10,1.9165444707305677e-08,0.0016160419014576502,3.2620276372624412e-09,0.00020512883353530792
4.1762560817774894e-08,0.2933245466282737,76.950000000000003,0.0,0.0,0.0,7.9436860521027417e-05,9.4981402212413286,0.0022161109345912905,0.012485972790505758,4.1981614973786795e-09,7.946479523184355e-11,1.4262728147644619e-09,9.4961678464435732e-07,0.055097401125986566,8.4185325497411574e-06,4.2335570437002158e-19,1.5038012135704682e-07,0.0022991970630068235,0.88554110341252423,0.001089514904117832,3.417539325706993e-14,8.2718389509705311e-12,8.8449753904093025e-07,3.1999508377394466e-12,0.00028498703386271873,2.2803391617435644e-10,0.021010284071673574,0.021779355636847398,2.7604919687874774e-06,1.4653933397719859e-06,1.5583499387772203e-09,0.0063565776779907542,1.6610133583470576e-06,4.4061285398227144e-07,3.7188110782924703e-06,1.7445253097098577e-06,4.1968783688980666e-06,0.00031078386448170228,0.011810309432697331,1.1287733709754446e-11,4.272671612161204e-12,1.2141517772146477e-06,3.9676065435187554e-07,7.0135754814146557e-09,9.5124196746792245e-05,0.00030107011479659456,6.7915252393139865e-05,5.693086044057746e-07,1.4936109179325927e-05,5.5321141073663909e-07,6.8305633666554813e-06,3.8191150515534211e-08,6.5841990843412495e-08,1.7651625988989511e-06,3.8859411639432193e-06,2.2752226544150492e-06,2.8929443724331172e-08,2.2510032139004954e-08,1.10932126744855e-06,1.5728357767008744e-08,0.00014385351904554127,2.6680204832128527e-10,2.9051611561228195e-08,0.00037842864406816815,3.4701663809358361e-08,4.2079389026567546e-07,6.3651098371949217e-08,1.7858906254510469e-07,7.9438545037274874e-09,1.6126127013724086e-09,3.4144723689177341e-15,5.0709643503939429e-09,7.4271143910343597e-06,1.9224936016601096e-08,9.8239589914296803e-09,6.5266705293444243e-10,1.9222856952331593e-08,0.0016208734459580386,3.2651577571906195e-09,0.00020645339926399523
4.196761455147747e-08,0.29332454646782086,76.950000000000003,0.0,0.0,0.0,7.9028925877728994e-05,9.4981340421568969,0.0022104898171790891,0.012450821825557724,3.9917904618368053e-09,7.5561899119679295e-11,1.42225659515414e-09,9.4327789717497012e-07,0.054681559295169289,8.3948269350294628e-06,4.0256268114072473e-19,1.4695862295333499e-07,0.0023083087790307872,0.88595119295235991,0.0010895411373405479,3.4079159299383611e-14,8.3046136477714419e-12,8.8800841807709424e-07,3.1879907949604559e-12,0.0002851194857624078,2.2615421430980926e-10,0.02101007352057797,0.021779356076832037,2.7604625104374733e-06,1.4653777017021413e-06,1.5590716091085679e-09,0.0063781077211886653,1.6666382217051495e-06,4.4210499755238887e-07,3.7187358018995547e-06,1.7504340866609811e-06,4.2111380241078909e-06,0.00031089121712758744,0.011821607953064597,1.1325958357017005e-11,4.2871405355753977e-12,1.2151959931850634e-06,3.9712782439919207e-07,7.0150976659128647e-09,9.5407433904382791e-05,0.00030196916601738053,6.7913493161208239e-05,5.7124357359107104e-07,1.5003739516996246e-05,5.527652951578174e-07,6.829081837646528e-06,3.8320849927829373e-08,6.5827702591858478e-08,1.7753628873850041e-06,3.9162884141074781e-06,2.2747422424290986e-06,2.9096620598738471e-08,2.2505296838205683e-08,1.1150633963069913e-06,1.5830666219968048e-08,0.00014452127989477844,2.6834766852462212e-10,2.9138429894986666e-08,0.00038134666671903568,3.4969222218332554e-08,4.2329659468205916e-07,6.4141864619955143e-08,1.7996614025800752e-07,7.9911018056928948e-09,1.6221613512639609e-09,3.4408009342175266e-15,5.1020361518860486e-09,7.4726357955881566e-06,1.9282388598844672e-08,9.8238605396810693e-09,6.5296887554833185e-10,1.928030812788693e-08,0.0016256872794184868,3.268277534268918e-09,0.00020777790265227663
4.217266828518004e-08,0.2933245463162424,76.950000000000003,0.0,0.0,0.0,7.8623765391709697e-05,9.4981278804778935,0.0022048828012946136,0.012415768724348568,3.8003777102560467e-09,7.1941897587028576e-11,1.4182515622813166e-09,9.3698915432611163e-07,0.054269015622177848,8.3711873496816296e-06,3.8327680373198747e-19,1.4361496679808412e-07,0.0023173990284531794,0.88635800070077742,0.0010895672007204562,3.3983193390726413e-14,8.3373110910671206e-12,8.9151102753439302e-07,3.1762704829508585e-12,0.00028525087773978864,2.2440840171258622e-10,0.021009867862261614,0.021779356500426825,2.760433699953108e-06,1.4653624075543154e-06,1.5597875041858779e-09,0.0063995604189029777,1.6722428698890977e-06,4.4359177851539377e-07,3.718662275331284e-06,1.7563216281207885e-06,4.2253464559879772e-06,0.00031099607223972057,0.011832869285322765,1.1364045573621038e-11,4.3015574382695432e-12,1.2162372529888031e-06,3.9749383674907929e-07,7.0166360754092636e-09,9.5690862333744925e-05,0.0003028688232134099,6.7911774631610735e-05,5.7317158923594043e-07,1.5071786662201187e-05,5.5232287004924919e-07,6.8275530491913946e-06,3.845008649224454e-08,6.581295815632246e-08,1.7855686595941769e-06,3.9467457903070818e-06,2.274245723718362e-06,2.9263887355516943e-08,2.2500401330650711e-08,1.1207881054123505e-06,1.5932933649064989e-08,0.00014518901664352916,2.6989411765496766e-10,2.9225306829224808e-08,0.00038427000931113371,3.5237268179405138e-08,4.2580016097535845e-07,6.4633525157424758e-08,1.8134572774636081e-07,8.038365344345579e-09,1.6317130681450326e-09,3.467177484308631e-15,5.133123688410959e-09,7.5181803198561154e-06,1.9339879960911138e-08,9.8237643757505288e-09,6.5326828018114971e-10,1.9337798088503762e-08,0.0016304834775727499,3.2713870450474129e-09,0.00020910231669774932
4.2377722018882616e-08,0.29332454617335657,76.950000000000003,0.0,0.0,0.0,7.8221358408041278e-05,9.4981217361557899,0.0021992898528878377,0.012380813228742488,3.6227899410885327e-09,6.858335696538897e-11,1.414257686609455e-09,9.3075015837273704e-07,0.053859743923210662,8.347613619359324e-06,3.653838823846479e-19,1.4034738235968739e-07,0.0023264678433328524,0.88676155262055645,0.0010895930955535627,3.3887494823364392e-14,8.369931396467522e-12,8.9500537974666699e-07,3.1647845573708222e-12,0.00028538121818014487,2.2278636065474164e-10,0.021009666983643219,0.021779356908797284,2.7604055224630257e-06,1.4653474494339943e-06,1.5604976696981139e-09,0.0064209360436769817,1.6778273741782533e-06,4.4507321578000709e-07,3.7185904581198409e-06,1.7621880089662259e-06,4.2395038450160421e-06,0.00031109848792034648,0.011844093704469823,1.1401995844469576e-11,4.3159225037907824e-12,1.2172755780772211e-06,3.978586999192517e-07,7.0181905718636152e-09,9.5974481323966225e-05,0.00030376908414118156,6.7910095877393595e-05,5.750926758561879e-07,1.514025170412427e-05,5.5188407309316959e-07,6.8259783461109075e-06,3.8578861832603387e-08,6.5797770517859616e-08,1.7957797980457851e-06,3.9773139251628315e-06,2.2737335548157765e-06,2.9431242069182242e-08,2.2495350154433621e-08,1.1264954079299995e-06,1.6035159288505522e-08,0.00014585673327204739,2.7144137792171423e-10,2.9312242146509806e-08,0.00038719861626365556,3.5505796596189078e-08,4.2830456316780345e-07,6.5126070636350521e-08,1.8272779877739498e-07,8.085644629332964e-09,1.6412677541972207e-09,3.4936015176426007e-15,5.1642266073953746e-09,7.5637474469029944e-06,1.9397409958907454e-08,9.8236704467623332e-09,6.5356528597151632e-10,1.9395326690234345e-08,0.0016352621157696011,3.2744863654720205e-09,0.00021042661465954003
4.258277575258519e-08,0.29332454603898594,76.950000000000003,0.0,0.0,0.0,7.7821684431625808e-05,9.4981156091421894,0.0021937109379803867,0.01234595508115824,3.4579802559759549e-09,6.5466477711972561e-11,1.4102749386656332e-09,9.2456051474725165e-07,0.053453718222408173,8.3241055700996968e-06,3.4877843328840004e-19,1.3715413934314127e-07,0.0023355152558455733,0.88716187446855332,0.0010896188231243383,3.3792062891087908e-14,8.4024746800014903e-12,8.9849148709297128e-07,3.1535277948665003e-12,0.00028551051540225266,2.212787444911926e-10,0.021009470774213595,0.021779357303020878,2.7603779634338618e-06,1.4653328196260833e-06,1.5612021509718603e-09,0.0064422348671043768,1.6833918056033319e-06,4.4654932818899267e-07,3.7185203107188284e-06,1.7680333038130545e-06,4.2536103710411453e-06,0.00031119852092043905,0.011855281483334326,1.1439809652772275e-11,4.3302359150452763e-12,1.2183109897327883e-06,3.9822242236026532e-07,7.0197610183400162e-09,9.6258290171540007e-05,0.00030466994658057811,6.7908455991604028e-05,5.7700685788212429e-07,1.520913567896793e-05,5.5144884329465435e-07,6.8243590415270334e-06,3.8707177567089422e-08,6.5782152351538163e-08,1.8059961859116836e-06,4.007993451889258e-06,2.2732061814986957e-06,2.9598682824944949e-08,2.2490147740737901e-08,1.1321853183129289e-06,1.6137342393887196e-08,0.00014652443371303582,2.7298943163315702e-10,2.939923563167654e-08,0.00039013243228065524,3.5774802398432444e-08,4.3080977543117747e-07,6.5619491756663063e-08,1.8411232725286485e-07,8.132939173127072e-09,1.6508253121668753e-09,3.5200725352429841e-15,5.1953445582640986e-09,7.6093366627227355e-06,1.9454978450441309e-08,9.8235787010434243e-09,6.5385991190620057e-10,1.9452893790632356e-08,0.0016400232689751525,3.2775755708893433e-09,0.00021175077005625303
4.2787829486287763e-08,0.29332454591295665,76.950000000000003,0.0,0.0,0.0,7.7424723125904855e-05,9.4981094993888124,0.0021881460226654686,0.012311194024569205,3.3049815653319026e-09,6.2572969689751867e-11,1.406303289040553e-09,9.1841983201442636e-07,0.053050912750201226,8.3006630283154276e-06,3.333630141252398e-19,1.3403354677822551e-07,0.0023445412982820821,0.88755899179733688,0.0010896443847058272,3.3696896889211827e-14,8.4349410581097961e-12,9.0196936199682313e-07,3.1424950903326869e-12,0.00028563877765890836,2.1987691881316896e-10,0.02100927912598034,0.021779357684093722,2.7603510086629702e-06,1.4653185105910549e-06,1.5619009929741968e-09,0.0064634571598325072,1.6889362349472632e-06,4.4802013451938257e-07,3.7184517944834126e-06,1.7738575870167444e-06,4.267666213285838e-06,0.000311296226671093,0.011866432892592755,1.1477487480051207e-11,4.3444978543004004e-12,1.219343509070448e-06,3.9858501245605449e-07,7.0213472789981427e-09,9.6542288180274089e-05,0.00030557140833457745,6.7906854086945506e-05,5.7891415965886012e-07,1.5278439571092604e-05,5.5101712095251412e-07,6.8226964175904971e-06,3.8835035308265225e-08,6.5766116033463273e-08,1.8162177070132946e-06,4.0387850041879418e-06,2.2726640390357388e-06,2.9766207718661881e-08,2.2484798416290714e-08,1.1378578522617986e-06,1.6239482241708646e-08,0.00014719212185219238,2.7453826119603918e-10,2.9486287071799614e-08,0.00039307140234980261,3.6044280541904096e-08,4.3331577208598965e-07,6.6113779266021455e-08,1.8549928720846153e-07,8.1802484910088835e-09,1.6603856453619718e-09,3.5465900406940796e-15,5.2264771924290407e-09,7.6549474562223457e-06,1.9512585294602613e-08,9.8234890880975808e-09,6.5415217682132601e-10,1.9510499248734356e-08,0.0016447670117751584,3.280654736051471e-09,0.00021307475666393295
4.299288321999034e-08,0.2933245457950991,76.950000000000003,0.0,0.0,0.0,7.7030454311581518e-05,9.4981034068475108,0.0021825950731078152,0.012276529802503404,3.1629004972952245e-09,5.988593696782292e-11,1.4023427083885351e-09,9.1232772184651457e-07,0.052651301941672612,8.277285820794706e-06,3.1904761033323969e-19,1.3098395212815216e-07,0.0023535460030461629,0.8879529299568093,0.0010896697815597574,3.3601996114575367e-14,8.4673306476381728e-12,9.0543901692545858e-07,3.1316814542367762e-12,0.00028576601313745257,2.1857290709353898e-10,0.021009091933413437,0.021779358052936768,2.7603246442712776e-06,1.4653045149611484e-06,1.5625942403155543e-09,0.0064846031915656091,1.6944607327460362e-06,4.4948565348270146e-07,3.7183848716508179e-06,1.7796609326733626e-06,4.2816715503483071e-06,0.00031139165931418967,0.011877548200786743,1.1515029806146643e-11,4.3587085031869226e-12,1.220373157038959e-06,3.9894647852446606e-07,7.0229492190845992e-09,9.6826474661200628e-05,0.00030647346722896773,6.7905289295431667e-05,5.8081460544659637e-07,1.5348164314131362e-05,5.5058884763081451e-07,6.8209917261918422e-06,3.8962436663091499e-08,6.5749673647641016e-08,1.8264442458186413e-06,4.0696892161436399e-06,2.2721075524280202e-06,2.993381485678748e-08,2.2479306405760702e-08,1.1435130266860403e-06,1.6341578128890247e-08,0.00014785980152875105,2.7608784911509853e-10,2.9573396256165713e-08,0.00039601547174114235,3.631422600827965e-08,4.3582252760065653e-07,6.660892395960394e-08,1.8688865281322522e-07,8.2275721010528572e-09,1.6699486576490156e-09,3.573153540129704e-15,5.2576241632783531e-09,7.700579319205982e-06,1.9570230351945194e-08,9.8234015585799635e-09,6.5444209940356743e-10,1.9568142925041478e-08,0.0016494934183773047,3.2837239351207404e-09,0.00021439854851404322
4.319793695369291e-08,0.29332454568524663,76.950000000000003,0.0,0.0,0.0,7.6638857965355615e-05,9.4980973314702641,0.0021770580555436126,0.012241962159043525,3.0309117716191461e-09,5.7389771415147944e-11,1.3983931674275306e-09,9.0628379899856407e-07,0.052254860434931535,8.253973774701301e-06,3.0574906821782953e-19,1.2800374041823802e-07,0.0023625294026527396,0.88834371409581592,0.001089695014936651,3.3507359865542454e-14,8.4996435658305365e-12,9.0890046438909801e-07,3.1210820100027003e-12,0.0002858922299602893,2.1735934048103108e-10,0.021008909093391811,0.021779358410401545,2.760298856696265e-06,1.4652908255366481e-06,1.5632819372525458e-09,0.0065056732310680267,1.699965369289557e-06,4.5094590372519378e-07,3.7183195053211597e-06,1.7854434146204709e-06,4.2956265602045074e-06,0.00031148487173235368,0.01188862767434019,1.1552437109222915e-11,4.3728680427012311e-12,1.2213999544222289e-06,3.9930682881778895e-07,7.024566704924327e-09,9.7110848932487198e-05,0.00030737612111206671,6.7903760768039877e-05,5.8270821942091694e-07,1.5418310792080653e-05,5.5016396613100803e-07,6.8192461896562765e-06,3.9089383232946289e-08,6.5732836992686097e-08,1.8366756874393993e-06,4.1007067221231213e-06,2.2715371366448845e-06,3.0101502356325493e-08,2.2473675834101294e-08,1.1491508596659884e-06,1.644362937230546e-08,0.00014852747653601521,2.7763817799261726e-10,2.966056297624635e-08,0.00039896458600586002,3.6584633805028284e-08,4.3833001659069699e-07,6.710491667990046e-08,1.8828039836896263e-07,8.2749095241117348e-09,1.6795142534499967e-09,3.5997625422220589e-15,5.2887851261657249e-09,7.7462317463592447e-06,1.962791348446877e-08,9.8233160642721316e-09,6.5472969819133876e-10,1.9625824681501395e-08,0.0016542025626134734,3.2867832416744676e-09,0.00021572211989145885
4.3402990687395485e-08,0.29332454558323734,76.950000000000003,0.0,0.0,0.0,7.6249914218671803e-05,9.4980912732091856,0.0021715349362804435,0.012207490838826923,2.9082530030278296e-09,5.5070054416855966e-11,1.3944546369391096e-09,9.0028768128392775e-07,0.051861563069501078,8.2307267175744832e-06,2.9339057133671981e-19,1.2509133338416513e-07,0.0023714915297259843,0.88873136916374096,0.0010897200860759315,3.3412987442001389e-14,8.5318799303221048e-12,9.1235371694021469e-07,3.1106919914535666e-12,0.00028601743618540193,2.1622941142684729e-10,0.021008730505150865,0.021779358757275432,2.760273632685063e-06,1.4652774352822165e-06,1.5639641276907752e-09,0.0065266675461674323,1.7054502146224761e-06,4.5240090382804384e-07,3.7182556594386125e-06,1.7912051064380003e-06,4.3095314202102836e-06,0.00031157591557821331,0.011899671577576199,1.1589709865774028e-11,4.3869766532074575e-12,1.2224239218406368e-06,3.9966607152327892e-07,7.0261996039120608e-09,9.739541031934908e-05,0.00030827936785444385,6.7902267674364866e-05,5.8459502567307561e-07,1.5488879840367661e-05,5.4974242046467056e-07,6.8174610014226777e-06,3.9215876613643883e-08,6.5715617588376168e-08,1.8469119176279652e-06,4.1318381566766886e-06,2.270953196854267e-06,3.0269268344780881e-08,2.2467910728840439e-08,1.1547713704160095e-06,1.6545635308322816e-08,0.00014919515062188578,2.791892305279737e-10,2.9747787025670929e-08,0.00040191869097505216,3.685549896529956e-08,4.4083821381793578e-07,6.7601748316504949e-08,1.8967449830966428e-07,8.3222602838014381e-09,1.689082337739377e-09,3.6264165581705946e-15,5.3199597383998178e-09,7.791904235233699e-06,1.9685634555601131e-08,9.8232325580575086e-09,6.5501499157596786e-10,1.968354438149049e-08,0.0016588945179419963,3.2898327287096189e-09,0.00021704544533247472
4.360804442109806e-08,0.2933245454889124,76.950000000000003,0.0,0.0,0.0,7.5863603356479662e-05,9.4980852320164999,0.0021660256816972154,0.012173115587045615,2.794219901271893e-09,5.2913466093342794e-11,1.3905270877684661e-09,8.9433898954997101e-07,0.051471384884718342,8.2075444773290639e-06,2.819011568566515e-19,1.2224518863940052e-07,0.0023804324169974505,0.88911591991209094,0.0010897449962060306,3.3318878145364961e-14,8.564039859132762e-12,9.1579878717281476e-07,3.1005067403116913e-12,0.00028614163980686478,2.1517683085125846e-10,0.021008556070230895,0.021779359094286566,2.7602489592876804e-06,1.4652643373233007e-06,1.5646408551876251e-09,0.006547586403758042,1.7109153385450419e-06,4.5385067230760187e-07,3.7181932987729191e-06,1.7969460814491433e-06,4.3233863071035002e-06,0.00031166484130298579,0.011910680172733897,1.1626848550629507e-11,4.4010345144396865e-12,1.2234450797523433e-06,4.0002421476367966e-07,7.0278477845038834e-09,9.7680158153962528e-05,0.00030918320534864703,6.7900809202273328e-05,5.8647504821028718e-07,1.5559872246894783e-05,5.4932415582682521e-07,6.8156373267071257e-06,3.9341918395453851e-08,6.569802668205712e-08,1.8571528227745307e-06,4.1630841544422858e-06,2.2703561286478044e-06,3.043711096011193e-08,2.2462015022318264e-08,1.1603745792486143e-06,1.6647595292358168e-08,0.00014986282748938261,2.8074098951719589e-10,2.9835068200200225e-08,0.00040487773275850084,3.7126816547810968e-08,4.433470941897203e-07,6.8099409805909148e-08,1.9107092720092617e-07,8.3696239064862994e-09,1.6986528160411292e-09,3.6531151016909397e-15,5.3511476592338239e-09,7.8375962862315589e-06,1.9743393430180565e-08,9.8231509938972648e-09,6.5529799780286745e-10,1.97413018897963e-08,0.0016635693574498871,3.2928724686474667e-09,0.00021836849962282822
4.381309815480063e-08,0.29332454540211644,76.950000000000003,0.0,0.0,0.0,7.5479905816006187e-05,9.4980792078445724,0.002160530258244097,0.012138836149446252,2.688161837595471e-09,5.0907701449337155e-11,1.3866104908244155e-09,8.8843734765396914e-07,0.051084301118147504,8.1844268822553676e-06,2.7121526883015065e-19,1.1946379886135757e-07,0.0023893520973042267,0.88949739089606561,0.0010897697465444916,3.3225031278570413e-14,8.5961234706603879e-12,9.1923568772172246e-07,3.0905217037548073e-12,0.00028626484875534964,2.1419578857990812e-10,0.021008385692426489,0.021779359422108336,2.7602248238503607e-06,1.4652515249426048e-06,1.5653121629550183e-09,0.0065684300698037974,1.7163608106139387e-06,4.5529522761560629e-07,3.7181323889012437e-06,1.8026664127212361e-06,4.3371913970061535e-06,0.00031175169818439829,0.01192165371998514,1.1663853636960121e-11,4.4150418055041292e-12,1.2244634484545954e-06,4.0038126659773985e-07,7.0295111162088403e-09,9.7965091775379371e-05,0.00031008763150893164,6.7899384557559714e-05,5.8834831095601618e-07,1.5631288753061751e-05,5.4890911856984659e-07,6.8137763031512979e-06,3.9467510163119979e-08,6.5680075254902387e-08,1.8673982899041788e-06,4.1944453500521658e-06,2.2697463182608126e-06,3.0605028350682609e-08,2.2455992553873719e-08,1.1659605075395118e-06,1.6749508698437113e-08,0.00015053051079715982,2.8229343785251845e-10,2.9922406297700157e-08,0.00040784165774345479,3.7398581636736105e-08,4.458566327581441e-07,6.8597892131297408e-08,1.924696597393734e-07,8.4169999212643669e-09,1.7082255944257974e-09,3.6798576890038937e-15,5.3823485498551591e-09,7.8833074025905945e-06,1.9801189974438522e-08,9.8230713268066564e-09,6.5557873497269257e-10,1.9799097072600099e-08,0.0016682271538550589,3.2959025333382107e-09,0.00021969125779573731
4.4018151888503207e-08,0.2933245453226977,76.950000000000003,0.0,0.0,0.0,7.5098802185539774e-05,9.4980732006458837,0.0021550486324424479,0.012104652272330063,2.5894777496347441e-09,4.9041392923738609e-11,1.3827048170793799e-09,8.8258238243920074e-07,0.050700287204005316,8.1613737610191678e-06,2.6127234557296022e-19,1.1674569099588541e-07,0.0023982506035870993,0.88987580647611586,0.0010897943382980782,3.3131446146079102e-14,8.6281308836742727e-12,9.2266443126187496e-07,3.0807324320271995e-12,0.00028638707089862999,2.1328091680014318e-10,0.02100821927773695,0.021779359741363569,2.7602012140090542e-06,1.4652389915766245e-06,1.5659780938621619e-09,0.0065891988093415765,1.7217867001431202e-06,4.5673458813940464e-07,3.7180728961903643e-06,1.8083661730666326e-06,4.3509468654264804e-06,0.000311836534353963,0.011932592477451024,1.1700725596283553e-11,4.4289987048812597e-12,1.2254790480850118e-06,4.0073723502072505e-07,7.0311894695805904e-09,9.8250210529442583e-05,0.00031099264427099501,6.7897992963603828e-05,5.902148377502623e-07,1.5703130054765875e-05,5.4849725617793104e-07,6.8118790414560777e-06,3.9592653495879135e-08,6.5661774028029045e-08,1.8776482066739896e-06,4.2259223780420358e-06,2.2691241427872478e-06,3.0773018675215165e-08,2.2449847071981287e-08,1.1715291776935978e-06,1.6851374918767152e-08,0.00015119820416001548,2.8384655852194088e-10,3.0009801118115927e-08,0.00041081041259341441,3.7670789341592846e-08,4.4836680471928183e-07,6.9097186322341644e-08,1.9387067075208537e-07,8.4643878599529408e-09,1.7178005795076064e-09,3.7066438388244284e-15,5.4135620733752819e-09,7.9290370903691855e-06,1.9859024055982489e-08,9.822993512831842e-09,6.558572210424897e-10,1.9856929797459862e-08,0.0016728679795085255,3.2989229940655268e-09,0.0002210136951299524
4.422320562220578e-08,0.2933245452505079,76.950000000000003,0.0,0.0,0.0,7.4720273203226077e-05,9.4980672103730477,0.0021495807708847552,0.012070563702552824,2.497612358912115e-09,4.7304038851589826e-11,1.3788100375693907e-09,8.7677372371122687e-07,0.050319318771599085,8.1383849426616772e-06,2.5201643853888802e-19,1.1408942547968528e-07,0.0024071279688887468,0.890251190819491,0.0010898187726628746,3.3038122053876519e-14,8.660062217308618e-12,9.2608503050762084e-07,3.0711345761045788e-12,0.00028650831404207987,2.1242725630682329e-10,0.021008056734317486,0.021779360052628354,2.7601781176830198e-06,1.4652267308122508e-06,1.5666386904382693e-09,0.006609892886484353,1.7271930762046432e-06,4.5816877220217514e-07,3.7180147877792019e-06,1.8140454350435823e-06,4.3646528872610621e-06,0.00031191939682361891,0.011943496701218349,1.1737464898470099e-11,4.4429053904279789e-12,1.2264918986228687e-06,4.01092127964927e-07,7.0328827162091788e-09,9.8535513768703095e-05,0.00031189824159171187,6.7896633661030956e-05,5.9207465234984893e-07,1.5775396803380881e-05,5.4808851724212294e-07,6.8099466260006947e-06,3.9717349967480072e-08,6.5643133468474647e-08,1.8879024613701556e-06,4.2575158727626459e-06,2.2684899703897599e-06,3.0941080102742811e-08,2.2443582236338939e-08,1.1770806131118391e-06,1.6953193363319677e-08,0.00015186591114939478,2.8540033460878768e-10,3.0097252463446469e-08,0.00041378394424692228,3.7943434797132453e-08,4.5087758541243289e-07,6.9597283454997888e-08,1.952739351960244e-07,8.5117872570742715e-09,1.7273776784416009e-09,3.7334730723507713e-15,5.4447878948196204e-09,7.9747848584315779e-06,1.9916895543779084e-08,9.8229175090270517e-09,6.5613347382683844e-10,1.9914799933293283e-08,0.0016774919063965814,3.3019339215511308e-09,0.0002223357871478235
4.4428259355908354e-08,0.293324545185402,76.950000000000003,0.0,0.0,0.0,7.4344299755874899e-05,9.4980612369787956,0.0021441266402345586,0.012036570187524761,2.4120526770681407e-09,4.5685937386953442e-11,1.3749261233940718e-09,8.7101100421436297e-07,0.04994137164377719,8.1154602565994659e-06,2.4339586028810579e-19,1.1149359548025849e-07,0.0024159842263519423,0.89062356790177144,0.0010898430508243895,3.2945058309471926e-14,8.6919175910560642e-12,9.2949749821202832e-07,3.0617238854114996e-12,0.00028662858592916942,2.1163022532471305e-10,0.021007897972431518,0.021779360356435629,2.7601555230685402e-06,1.4652147363834345e-06,1.567293994875256e-09,0.0066305125644243743,1.7325800076294996e-06,4.5959779806314744e-07,3.7179580315616846e-06,1.8197042709571021e-06,4.3783096367969215e-06,0.00031200033151175738,0.011954366645355863,1.177407201174833e-11,4.4567620393797579e-12,1.2275020198903649e-06,4.0144595330016716e-07,7.034590728712813e-09,9.882100085233755e-05,0.00031280442144887609,6.7895305907374098e-05,5.9392777842870689e-07,1.5848089606714814e-05,5.4768285143588496e-07,6.8079801154477592e-06,3.9841601146202157e-08,6.5624163795037553e-08,1.8981609429051196e-06,4.2892264682937496e-06,2.2678441605049648e-06,3.1109210812562867e-08,2.2437201619908542e-08,1.1826148381590422e-06,1.7054963459421219e-08,0.00015253363529388778,2.8695474929127226e-10,3.0184760137719304e-08,0.0004167621999163588,3.8216513163228805e-08,4.5338895031937373e-07,7.0098174651303121e-08,1.9667942815746589e-07,8.5591976498414246e-09,1.7369567989208151e-09,3.7603449132535059e-15,5.4760256811176318e-09,8.0205502184332942e-06,1.9974804308137413e-08,9.8228432734323114e-09,6.5640751099898146e-10,1.9972707350361139e-08,0.0016820990061429753,3.3049353859592516e-09,0.00022365750961338143
