Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013)
1.4714420279772063e-22,0.2537986489346788,76.950000000000003,0.0,0.0,0.0,0.99999999999958311,9.5,8.8934681962326362e-16,1.2917049546901666e-14,1.2917049546903798e-14,6.3180574179227621e-27,6.3180348645435267e-27,3.9023401159930491e-13,3.7238200918313506e-23,2.9894091458745646e-27,1.325072000547351e-39,5.8083976218253203e-44,6.7813421917724801e-42,1.0726190949073809e-22,1.4590886936459075e-28,1.2538439373980635e-39,1.3258040972488037e-43,6.4376872543445091e-57,1.0280953807314664e-57,5.454583161535537e-38,8.8541203993331182e-28,4.2406579881593727e-39,4.2406579881602863e-39,7.8539231830765419e-52,1.2902934151640464e-52,3.0010614625862165e-40,2.4056743831215741e-29,9.5463279212288177e-42,7.8416631840159955e-43,7.4772228184555767e-92,7.753150285947101e-53,3.0327481945448608e-44,6.7712912012466432e-92,1.2744437552607262e-24,1.46853033250463e-65,1.4685302729145866e-65,6.8519716055595184e-36,2.0040211245455192e-36,8.3745875357805555e-26,6.8513667564386934e-36,1.6527796671850437e-47,6.7712912012462849e-92,2.4941897606048765e-56,1.0280953845988337e-57,3.8673745335498797e-66,3.9820336306057401e-79,1.2233846090977343e-44,2.8484118799650052e-92,1.9984829314146431e-31,7.4418097631682853e-72,9.4078575307076399e-92,4.2408459641868584e-43,1.9628338305557526e-105,5.5999718967067267e-97,2.3007777718300077e-109,6.3812809941846992e-62,7.1660947568830719e-43,9.0217083055454344e-63,5.1648093684590756e-43,1.0108248531823004e-55,1.2623569162510943e-34,9.565500485587992e-56,7.8574121513358858e-57,5.2935849029314238e-47,9.0530364782905806e-46,8.3927459071934099e-68,1.0302917015020344e-46,6.4655654152573649e-49
2.9441624591064343e-22,0.2537986489346788,76.950000000000003,0.0,0.0,0.0,0.99999999999916578,9.5,1.7794663124168576e-15,2.5845321552108158e-14,2.5845321552116671e-14,2.5288695003846487e-26,2.5288514440280129e-26,7.8080706200926925e-13,1.4904984917718525e-22,1.1965427205052377e-26,1.0608205153038349e-38,4.6502498595126725e-43,5.4305736663378531e-41,4.2932717042699674e-22,5.8401572694517864e-28,1.0037328522149138e-38,1.0614493811109302e-42,1.0311487680325451e-55,1.6462921156496794e-56,4.3669831479765707e-37,3.5439556100835374e-27,3.3951048921124318e-38,3.3951048921138955e-38,1.2576509988032015e-50,2.0661505924466818e-51,2.4026739422382716e-39,9.6289669010212809e-29,7.6428669028285211e-41,6.2780986109271597e-42,9.5902811601030611e-90,1.2415142065031026e-51,2.4280425969125475e-43,8.6848537235891506e-90,5.1010963156655264e-24,4.7032511387144889e-64,4.7032507570121665e-64,5.4857435738738533e-35,1.6044354294879333e-35,3.3520174930922461e-25,5.4852593268134515e-35,2.6466008802612654e-46,8.684853723588235e-90,3.993953308690685e-55,1.6462921280356675e-56,1.2386011863593085e-64,2.5506805103515695e-77,9.7945155751949947e-44,3.6491092613619838e-90,7.9991399224079797e-31,2.3833829269659627e-70,1.205243535410926e-89,3.3952553867722617e-42,5.0292020109357868e-103,7.1741413777340252e-95,5.8950870100350592e-107,2.0437281557806306e-60,5.7372329884111809e-42,2.8893758626262545e-61,4.13498791993303e-42,1.6186367698753142e-54,5.052717462024371e-34,1.5317263693818348e-54,1.2582096898827412e-55,4.2380866484519202e-46,7.2479338069121087e-45,2.6859653686129833e-66,8.2485981828784111e-46,5.1813100246222593e-48
5.889603321364891e-22,0.2537986489346788,76.950000000000003,0.0,0.0,0.0,0.99999999999833111,9.5,3.5597052980025526e-15,5.1701865562421912e-14,5.1701865562455997e-14,1.0118772006070155e-25,1.0118627501303227e-25,1.561953161941245e-12,5.963935427405772e-22,4.7877294482741261e-26,8.489103422434288e-38,3.7216132056983938e-42,4.3466599762792364e-40,1.7178679051286226e-21,2.3368236234864856e-27,8.0312382217071245e-38,8.4948203325833234e-42,1.650733586166132e-54,2.635139516323996e-55,3.4949137315830857e-36,1.4180438656134786e-26,2.7171157553481232e-37,2.7171157553504665e-37,2.0130606342150305e-49,3.3071865194523186e-50,1.9228693727660036e-38,3.8528409915555331e-28,6.1166163291885845e-40,5.0243869259380206e-41,1.2288014283404387e-87,1.9872312606554449e-50,1.943172010107294e-42,1.1127891333257339e-87,2.0411029735053875e-23,1.5056732948958026e-62,1.5056730505019583e-62,4.3902620843219799e-34,1.2840359630134112e-34,1.3412436163595083e-24,4.3898745395177662e-34,4.2362849952460553e-45,1.1127891333254992e-87,6.3929263462918508e-54,2.6351395559758274e-55,3.9651908114149194e-63,1.6331331824253177e-75,7.8385892137899193e-43,4.6728718838118456e-88,3.2006979051255756e-30,7.6300331827098314e-69,1.5433762670499238e-87,2.7172361960786963e-41,1.2880324934073867e-100,9.1868568042785119e-93,1.509794919922711e-104,6.5426807440528433e-59,4.5915298777014463e-41,9.2498915597765038e-60,3.309247043125952e-41,2.590872953110667e-53,2.021745131698959e-33,2.4517597179144493e-53,2.0139549088425198e-54,3.3917573595942357e-45,5.8005498254251234e-44,8.5860981688476449e-65,6.6013853936418605e-45,4.1545078827000104e-47
1.1780485045881804e-21,0.2537986489346788,76.950000000000003,0.0,0.0,0.0,0.99999999999666178,9.5,7.1201832691679638e-15,1.0341495358265253e-13,1.0341495358278889e-13,4.0481676968639281e-25,4.0480520726362937e-25,3.1242453582533843e-12,2.3859625160154212e-21,1.9154035352757767e-25,6.7914769778747468e-37,2.9778560272851256e-41,3.4782086179575367e-39,6.8725902199881299e-21,9.3488161420559843e-27,6.4235316844716495e-37,6.7971458418144395e-41,2.6418903912602518e-53,4.2170811175269078e-54,2.7964619814522104e-35,5.6730988370437445e-26,2.1741054291159718e-36,2.174105429119723e-36,3.2215523944044744e-48,5.29257515015981e-49,1.5385876450031827e-37,1.5413872786619137e-27,4.8942223650603012e-39,4.0202729125739327e-40,1.5736634024955815e-85,3.1802169974903062e-49,1.5548328452374674e-41,1.4250923651540654e-85,8.1657409698520947e-23,4.8191671210053716e-61,4.8191655565511599e-61,3.5128766949835779e-33,1.0274238583547276e-33,5.3658478198275204e-24,3.5125666002852869e-33,6.7794351962010395e-44,1.4250923651534636e-85,1.0230763520691652e-52,4.2170812444394479e-54,1.2691278451821456e-61,1.0454285415889046e-73,6.2720623274360772e-42,5.9825640331705555e-86,1.2804875789307023e-29,2.4421240176807533e-67,1.9759470353093688e-85,2.1742017988222631e-40,3.2980760403567706e-98,1.1761709458108568e-90,3.8659106133822253e-102,2.0940980560879673e-57,3.6739212356219761e-40,2.9605876691673301e-58,2.6479004247273703e-40,4.1462402059790385e-52,8.0882970078587965e-33,3.9236137566004892e-52,3.2229835411372187e-53,2.7139212138556286e-44,4.6413211424171135e-43,2.7400946692483438e-63,5.2821111840752087e-44,3.3368561672665135e-46
2.3562248494915627e-21,0.25379864893467885,76.950000000000003,0.0,0.0,0.0,0.99999999999332323,9.5,1.4241139211474876e-14,2.0684112962152626e-13,2.0684112962207168e-13,1.6193988667613048e-24,1.6193063610623677e-24,6.2488297366704085e-12,9.5446267908810715e-21,7.6622376839209304e-25,5.4319452423203114e-36,2.3825110545585341e-40,2.7829191995239016e-38,2.749259818465071e-20,3.7398308080873441e-26,5.1350314743104141e-36,5.4382312572960473e-40,4.2275980412000856e-52,6.7480160987395094e-53,2.2373820022415758e-34,2.2694242228141926e-25,1.7394494908146121e-35,1.7394494908206143e-35,5.155008159717722e-47,8.4689817016883071e-48,1.2309869820453733e-36,6.166050915067717e-27,3.9157496210367365e-38,3.2165237015440802e-39,2.0147997603115644e-83,5.0888648287009271e-48,1.2439843853273687e-40,1.8245806258250644e-83,3.2665622156721953e-22,1.5422952682177321e-59,1.5422942668608219e-59,2.8105681873604495e-32,8.2201712778207154e-33,2.1465138046454622e-23,2.8103200880893607e-32,1.0848199784153342e-42,1.8245806258235235e-83,1.6370886952669338e-51,6.7480165049023233e-53,4.0616359663216913e-60,6.6914572550650151e-72,5.0181262961705388e-41,7.658506314540777e-84,5.1223671788657073e-29,7.8156184783635977e-66,2.5294844759174805e-83,1.7395265920161e-39,8.4439871424913071e-96,1.5056610061551426e-88,9.8978008930239721e-100,6.7018182038855538e-56,2.9394156150735987e-39,9.4748764401502136e-57,2.1185214772361953e-39,6.6346591142308673e-51,3.2355821179240275e-32,6.2784206162620209e-51,5.1572982792206807e-52,2.1713431231579694e-43,3.7134094353218483e-42,8.7182437110032998e-62,4.226090003256113e-43,2.6899301516863311e-45
4.712577539298328e-21,0.25379864893467874,76.950000000000003,0.0,0.0,0.0,0.99999999998664613,9.5,2.8483051095993059e-14,4.1369348169292409e-13,4.1369348169510538e-13,6.4778590504101128e-24,6.4771190091426438e-24,1.2497998436675457e-11,3.8180060523666037e-20,3.0650197757566033e-24,4.3429614183038981e-35,1.9060993791337594e-39,2.2264763020842915e-37,1.0997486707869863e-19,1.4959931956306958e-25,4.1013855241827215e-35,4.3507887678325905e-39,6.7646156652892392e-51,1.079737455922513e-51,1.7899905666256348e-33,9.0780662798149547e-25,1.3916256551011028e-34,1.3916256551107066e-34,8.2484324153096525e-46,1.3551059867071049e-46,9.8483632629744684e-36,2.466520730169453e-26,3.1327483461130002e-37,2.5733411005669786e-38,2.5792705306547499e-81,8.1425978062144135e-47,9.9523475709642624e-40,2.3357591815287726e-81,1.3066780486156975e-21,4.9356021738433339e-58,4.9355957648262884e-58,2.2485612751119151e-31,6.5764491646633563e-32,8.5864045316243528e-23,2.2483627863408049e-31,1.7358002388740501e-41,2.3357591815248274e-81,2.6194751522835802e-50,1.0797375859014407e-51,1.2997917783066158e-58,4.2827612184117368e-70,4.0146916220292504e-40,9.8034154552621657e-82,2.0490302469002272e-28,2.5011294282773679e-64,3.237914312502395e-81,1.3916873359761367e-38,2.1617774592539871e-93,1.9273500970889345e-86,2.5339739525933412e-97,2.1446945288660703e-54,2.3516434100597835e-38,3.0321197985055594e-55,1.6948976408718463e-38,1.0615994174547708e-49,1.2942855118540757e-31,1.0045983773635857e-49,8.2520969586146136e-51,1.7371569630872709e-42,2.9708685177781737e-41,2.7579133025004518e-60,3.3810322183274992e-42,2.1843545958403941e-44
9.425282918911859e-21,0.2537986489346788,76.950000000000003,0.0,0.0,0.0,0.99999999997329192,9.5,5.6966874864646889e-14,8.2739818581032219e-13,8.2739818581904485e-13,2.5911963361342822e-23,2.5906043521901426e-23,2.4996335609369548e-11,1.5272334767976915e-19,1.2260328425317073e-23,3.469978153243332e-34,1.524915778567609e-38,1.7812374392539876e-36,4.3990841372527334e-19,5.9840945292848682e-25,3.270303211885836e-34,3.4807091891610693e-38,1.0823752227596681e-49,1.7276237448530241e-50,1.432026429680519e-32,3.6313003904829513e-24,1.1133269496260893e-33,1.1133269496414554e-33,1.319782694894812e-44,2.1682246903274252e-45,7.8788774459711935e-35,9.8662836564152072e-26,2.5062580577851388e-36,2.0587217122324479e-37,3.3016754705922078e-79,1.3028487599103985e-45,7.9620670996563545e-39,2.9899611938804443e-79,5.2268184803091686e-21,1.5794328659264758e-56,1.5794287640581332e-56,1.798891690476168e-30,5.2612841301717731e-31,3.4346316342412354e-22,1.7987328957994775e-30,2.7773509720538927e-40,2.9899611938703439e-79,4.1912668580266182e-49,1.727624160796495e-50,4.1594427112899133e-57,2.7410401867716263e-68,3.211829535656818e-39,1.2548708673900999e-79,8.1962877393315267e-28,8.0038249022419569e-63,4.144641590934441e-79,1.1133762906742565e-37,5.5342994613243282e-91,2.4670751963206609e-84,6.4871485352478381e-95,6.8632027486212081e-53,1.8813582346945966e-37,9.7030381965120121e-54,1.3559502968763847e-37,1.6986021503443413e-48,5.1772473774861706e-31,1.6073982268541511e-48,1.3203690897822118e-49,1.3897585560984618e-41,2.3767511290302688e-40,8.6271603524796734e-59,2.7048895182688523e-41,1.799219638608616e-43
1.885069367813892e-20,0.2537986489346788,76.950000000000003,0.0,0.0,0.0,0.99999999994658351,9.5,1.1393452240042444e-13,1.6548075939435454e-12,1.6548075939784128e-12,1.0364890764286637e-22,1.0360155846188262e-22,4.999300904549373e-11,6.1089959242065643e-19,4.9041811658091108e-23,2.7688845536667647e-33,1.2199472293105459e-37,1.4250125409898263e-35,1.7596515184490428e-18,2.3936621611256784e-24,2.599027120623393e-33,2.7845932903763929e-37,1.7318297653713826e-48,2.7642327563225554e-49,1.1456347177409871e-31,1.4525349316601901e-23,8.906721298357336e-33,8.9067212986031954e-33,2.111678986586068e-43,3.4692035251394285e-44,6.3031764807374138e-34,3.9465536131743066e-25,2.0050300702521473e-35,1.64699686234457e-36,4.2262784880144542e-77,2.0845844520757723e-44,6.3697293658887453e-38,3.8272715738637674e-77,2.0907486168899693e-20,5.0542430344778587e-55,5.0542167823248193e-55,1.4391303874148584e-29,4.2090771252105738e-30,1.3738665843303999e-21,1.4390033503407534e-29,4.4438179286181907e-39,3.8272715738379073e-77,6.7061123270036074e-48,2.7642340873589685e-49,1.3310389745949804e-55,1.7542889034977159e-66,2.5694941272828373e-38,1.6062561080458195e-77,3.278548444818922e-27,2.5612578786235359e-61,5.3052119126544542e-77,8.9071159542564933e-37,1.4167996119495892e-88,3.1579004679368303e-82,1.6607324263800511e-92,2.196253672677622e-51,1.5051026118620472e-36,3.1050129293916044e-52,1.0847731108426579e-36,2.7177976309544029e-47,2.0709200162566114e-30,2.5718696900605982e-47,2.1126174001766985e-48,1.1118200375838724e-40,1.9014233102374146e-39,2.6418897997135486e-57,2.1639365613666885e-40,1.5221048013134806e-42
3.7701515196593044e-20,0.2537986489346788,76.950000000000003,0.0,0.0,0.0,0.99999999989316657,9.5,2.2786981746585896e-13,3.3096264098038236e-12,3.309626409943103e-12,4.1459773792555719e-22,4.1421910367660029e-22,9.9986352280686353e-11,2.4436106969495455e-18,1.961682370130403e-22,2.2037959405149671e-32,9.7596377992407785e-37,1.1400191170273397e-34,7.0386415815927041e-18,9.5746973422838151e-24,2.052161181310258e-32,2.2276764779207729e-36,2.7709512651904266e-47,4.422799299450162e-48,9.1651317704858248e-31,5.8101692746990587e-23,7.1254193159179338e-32,7.1254193163113122e-32,3.378707294764289e-42,5.5507606350753813e-43,5.0425706563339612e-33,1.5786294779098695e-24,1.6040333000324665e-34,1.3176052222890805e-35,9.469877762053515e-75,3.3353561030965813e-43,5.0958138761790164e-37,8.5758177260024652e-75,8.3630366565435377e-20,1.6173629268626776e-53,1.6173461255707888e-53,1.1513110706330367e-28,3.3672814703787496e-29,5.4954939282435009e-21,1.151209440650551e-28,7.1101534666226015e-38,8.5758177258867677e-75,1.0729848203336279e-46,4.4228035587935019e-48,4.2593515357225745e-54,1.1227520884663305e-64,2.0556075064296887e-37,2.0560210941189774e-75,1.3114260465292217e-26,8.1960806983834839e-60,6.7907151031300295e-75,7.1257349190369198e-36,3.6270305269309541e-86,4.04214419971655e-80,4.2515035484837437e-90,7.0280575124222342e-50,1.2040862931237092e-35,9.9361060648169121e-51,8.6782363724210533e-36,4.3485026786473434e-46,8.283722188223747e-30,4.1150171039812561e-46,3.3802093100287811e-47,8.8946130442835065e-40,1.5211474203176692e-38,7.7833809539136781e-56,1.7311583462100459e-39,1.3500305955119858e-41
7.540315823350129e-20,0.2537986489346788,76.950000000000003,0.0,0.0,0.0,0.99999999978633269,9.5,4.5574040757224565e-13,6.6192640399006964e-12,6.6192640404563049e-12,1.6583951580186936e-21,1.6553686550004748e-21,1.9997302420285087e-10,9.7744668328549964e-18,7.8467488452145552e-22,1.7451885893134442e-31,7.8077366870474089e-36,9.1201900465883399e-34,2.8154635586453911e-17,3.8298886754846015e-23,1.6000158395133644e-31,1.7821282727020711e-35,4.4335412991667639e-46,7.0764974385844158e-47,7.3321265994182212e-30,2.3240736170986394e-22,5.7003523579401854e-31,5.7003523585695935e-31,5.4059470486903255e-41,8.8812443019845141e-42,4.0340677729410012e-32,6.3145339968183982e-24,1.2832300082234618e-33,1.0540871673476663e-34,1.216211751959401e-72,5.336586006873161e-42,4.076663428452248e-36,1.101388060806058e-72,3.3452228918425093e-19,5.1755433601675736e-52,5.1754358340776948e-52,9.2105147542318073e-28,2.6938328310500564e-28,2.1982028731180102e-20,9.2097017164375549e-28,1.1376280353214669e-36,1.1013880607762913e-72,1.7167812537721628e-45,7.0765110685204134e-47,1.3629962225672486e-52,7.1856334475979761e-63,1.6444908950320349e-36,2.6317144246955905e-73,5.2457175133881709e-26,2.6227554889191891e-58,8.6921398709217994e-73,5.7006046436264925e-35,9.2852244884203456e-84,5.1739732529685018e-78,1.0883884909945675e-87,2.2489855274887694e-48,9.6326718630155532e-35,3.1795640095834838e-49,6.9426096794300023e-35,6.9576226342845583e-45,3.3134972939365088e-29,6.5840464959774803e-45,5.408352023815874e-46,7.1157114888466864e-39,1.2169211399371066e-37,2.1491199714196262e-54,1.3849289051905064e-38,1.2917700539645906e-40
1.5080644430731777e-19,0.25379864893467885,76.950000000000003,0.0,0.0,0.0,0.99999999957266505,9.5,9.1148158768708981e-13,1.3238539293607616e-11,1.3238539295817986e-11,6.6335889775261923e-21,6.6094180949827797e-21,3.9994630985431339e-10,3.9097910545331486e-17,3.1387030566976372e-21,1.3684117504006522e-30,6.2462038674090665e-35,7.2961681186396103e-33,1.1261866682079043e-16,1.5319574171054999e-22,1.2179677291996731e-30,1.4256756184380544e-34,7.0936826578893338e-45,1.1322401302706567e-45,5.8657090672151434e-29,9.2963062635993791e-22,4.5602886392562723e-30,4.5602886402633245e-30,8.6495232404519227e-40,1.4210010439501942e-40,3.2272578521287507e-31,2.5258168316582257e-23,1.0265848269053314e-32,8.4327076415216735e-34,1.5567962900771298e-70,8.5385488702660403e-41,3.2613359523049165e-35,1.4098176944511204e-70,1.3380906357115033e-18,1.6561541913975268e-50,1.6560853778324967e-50,7.3684209131058445e-27,2.155068921362352e-27,8.7928203651165789e-20,7.367770489070211e-27,1.8202073152290443e-35,1.409817694374914e-70,2.7468546400168788e-44,1.132244491852565e-45,4.3615903005925315e-51,4.5988080854570916e-61,1.3155946848337547e-35,3.3685964699498251e-71,2.0982896628441785e-25,8.3928380693782404e-57,1.1125945707153164e-70,4.5604901520138525e-34,2.377018911960014e-81,6.622725756379106e-76,2.786278763435557e-85,7.196763817810739e-47,7.7060736240101729e-34,1.0174619137818145e-47,5.5540959556015098e-34,1.1132201847483017e-43,1.3254005964975575e-28,1.0534485376070397e-43,8.6533767939436012e-45,5.6925775419088996e-38,9.7353770513797769e-37,5.3940133095632274e-53,1.1079417584430294e-37,1.3722010724986194e-39
3.0161301645495074e-19,0.25379864893467874,76.950000000000003,0.0,0.0,0.0,0.99999999914532967,9.5,1.8229639475250607e-12,2.6477089775137018e-11,2.6477089783882475e-11,2.6534372063756877e-20,2.6341660458061593e-20,7.9989264838590896e-10,1.5639168959916597e-16,1.2554816429919851e-20,1.0528134627465338e-29,4.9969752029900763e-34,5.836942906748637e-32,4.5047480387052633e-16,6.1278335558213491e-22,8.8791510896185044e-30,1.1404947599097242e-33,1.1349909225354149e-43,1.8115816176233351e-44,4.6925692719745757e-28,3.7185248490849366e-21,3.6482335978657209e-29,3.6482335994770045e-29,1.3839229669576908e-38,2.2736025076580549e-39,2.5818063506057257e-30,1.0103273919649328e-22,8.2126734653081457e-32,6.7461675857777636e-33,1.992702612980118e-68,1.3661681650143455e-39,2.6090712913165981e-34,1.8045696955434051e-68,5.3523641658183427e-18,5.2995543844858355e-49,5.2991140188634928e-49,5.8947381888341236e-26,1.7240555510893251e-26,3.5171285357703998e-19,5.894217860683138e-26,2.9123326287158052e-34,1.804569695348317e-68,4.3949717743644391e-43,1.8115955746663432e-44,1.3957069862256441e-49,2.9432332357719014e-59,1.0524765559519424e-34,4.3117977380253314e-69,8.3931639026276876e-25,2.6857146886681126e-55,1.4241191652358686e-68,3.6483943024531916e-33,6.0851603875647978e-79,8.4771699592722735e-74,7.1328772051529998e-83,2.3029652310854935e-45,6.1647429978403866e-33,3.2558792593095216e-46,4.4432800164293478e-33,1.7811498514496438e-42,5.3016057053815716e-28,1.6855171559906688e-42,1.384541326742672e-43,4.5540652609896274e-37,7.7882970012960384e-36,1.2047790796367945e-51,8.8634924933206993e-37,1.6398002981552463e-38
4.524195886025837e-19,0.2537986489346788,76.950000000000003,0.0,0.0,0.0,0.99999999871799428,9.5,2.7344463069713148e-12,3.9715640230844444e-11,3.9715640249288077e-11,5.6385550127365175e-20,5.5835588064818572e-20,1.1998387541463097e-09,3.3233232614812088e-16,2.6678984352673181e-20,2.9444841124351494e-29,1.4288244743711606e-33,1.7328432358552942e-31,9.5725891718398814e-16,1.3021648728152256e-21,2.4109479198687592e-29,3.2610263161207509e-33,4.2939029940584499e-43,6.6678181691776054e-44,1.3417815415926934e-27,7.9018667521357729e-21,1.0431669899283433e-28,1.0431669905214024e-28,5.0937531563287305e-38,8.3683668104395086e-39,7.3823509076902557e-30,2.1469461382058748e-22,2.34830992260213e-31,1.928982083764096e-32,1.0281608413637849e-67,5.0284056546407819e-39,7.4603157898296181e-34,9.3109121516637776e-68,1.1373773364872037e-17,2.4195612596227367e-48,2.4193193172333743e-48,1.6855265433120306e-25,4.9297208600008067e-26,7.4738968241835526e-19,1.6853777638359809e-25,1.0719317484911621e-33,9.310912150466039e-68,1.6176419316087948e-42,6.6678818920167375e-44,6.3722961737171795e-49,1.6171012701464112e-58,3.0094257740769043e-34,2.781703638807829e-68,1.7835476503438041e-24,1.2262026340106468e-54,9.1875308503964403e-68,1.0432128583025237e-32,4.5189478871543407e-78,5.4689612806401898e-73,5.2970035672264537e-82,1.0514517466082761e-44,1.762711748365419e-32,1.4865182868816663e-45,1.2705006145323857e-32,6.5558085792625865e-42,1.1265914155303111e-27,6.2038202596393417e-42,5.0960323027790073e-43,1.3021782589137299e-36,2.2269648870228653e-35,4.8397938836888673e-51,2.5343974589070288e-36,5.5791262893873019e-38
6.032261607502167e-19,0.2537986489346788,76.950000000000003,0.0,0.0,0.0,0.99999999829065889,9.5,3.6459286660258517e-12,5.295419066079195e-11,5.2954190692034801e-11,9.6187122698727621e-20,9.5029139761928165e-20,1.5997846271356512e-09,5.66919786058455e-16,4.5511204345979997e-20,6.0889026692168405e-29,3.0138086872754847e-33,3.7757752303666476e-31,1.6329709084438965e-15,2.221340292812228e-21,4.8595145331651174e-29,6.8783032957259051e-33,1.1177007995612734e-42,1.691102005436446e-43,2.8302057133702276e-27,1.3479656322413427e-20,2.2003415270668103e-28,2.2003415285709359e-28,1.2918854646193266e-37,2.1223988279332071e-38,1.5571511961922467e-29,3.6624379369283916e-22,4.9532627356741017e-31,4.0687812073431559e-32,5.6089752820525358e-67,1.2753123742381637e-38,1.57359709748848e-33,5.0794266825091164e-67,1.9402317064767794e-17,7.2119539475377708e-48,7.2111221247235987e-48,3.5552630968119831e-25,1.0398207405464939e-25,1.2749585690047354e-18,3.5549492813774542e-25,2.7186507089632627e-33,5.0794266818423613e-67,4.1026910790763872e-42,1.6911209993959198e-43,1.899399601795831e-48,5.5599247613615069e-58,6.3477513055463237e-34,1.0863285196662183e-67,3.0425227409544766e-24,3.6549651694123215e-54,3.5879727343339464e-67,2.2004381177321931e-32,1.9790213985527029e-77,2.1357864703446648e-72,2.3197641768769906e-81,3.1340789602098925e-44,3.7180321209114783e-32,4.430888718488464e-45,2.679854023997736e-32,1.6626935971766244e-41,1.9218325912632889e-27,1.5734225476361294e-41,1.2924642330254412e-42,2.7466713239213381e-36,4.6973111362157263e-35,1.2993608940391028e-50,5.3457636786155308e-36,1.3471419603076259e-37
9.048393050454826e-19,0.25379864893467874,76.950000000000003,0.0,0.0,0.0,0.99999999743598811,9.5,5.4688933832155886e-12,7.9431291460421e-11,7.9431291524349253e-11,1.9914323308730198e-19,1.9598969480044337e-19,2.3996758268153294e-09,1.1737351038022614e-15,9.4225146605361903e-20,1.6100423274350879e-28,8.2316699173069448e-33,1.0959912929410292e-30,3.3808579729968951e-15,4.5990033516062873e-21,1.2345470783734852e-28,1.8786115717462814e-32,4.1018052021882189e-42,5.9138619353436779e-43,7.7301683081321119e-27,2.7907918724188808e-20,6.0098157467150283e-28,6.009815751975023e-28,4.5177820782273785e-37,7.4221299508439457e-38,4.2530606721939716e-29,7.5826134516671659e-22,1.3528882184224318e-30,1.1113099568681708e-31,7.7898844082707384e-66,4.4598278478616372e-38,4.297983810484732e-33,7.0544341425066287e-66,4.0170022628743761e-17,3.1567591308689683e-47,3.1563117845069042e-47,9.710523030527088e-25,2.8400720031290532e-25,2.6396385508061027e-18,9.7096659195444933e-25,9.5072508673280774e-33,7.0544341414533503e-66,1.4347314764401209e-41,5.9139450755600548e-43,8.3140376332049556e-48,2.9902299143673399e-57,1.7337679846265414e-33,7.065873489586941e-67,6.2991574051166345e-24,1.599852451986991e-53,2.333747210878792e-66,6.0100788421586329e-32,1.535460677225954e-76,1.3892267187305659e-71,1.7998398309869826e-80,1.3718472697682604e-43,1.0154927708096521e-31,1.9394861002263149e-44,7.3195131981616268e-32,5.8145114016057785e-41,3.9789106064885978e-27,5.5023310143387447e-41,4.5198103540905947e-42,7.5020118342160601e-36,1.2829800032188069e-34,4.8589963447352073e-50,1.4600871287483921e-35,4.454328564133623e-37
1.2064524493407486e-18,0.25379864893467874,76.950000000000003,0.0,0.0,0.0,0.99999999658131733,9.5,7.2918580989648413e-12,1.0590839216583153e-10,1.0590839227333891e-10,3.3869048905979886e-19,3.3210937883707568e-19,3.1995661705139282e-09,1.9962154242909998e-15,1.6025225489860942e-19,3.2742699179578513e-28,1.7223451294418762e-32,2.3968096363440117e-30,5.7499522773303628e-15,7.8217005432615321e-21,2.4263584792064103e-28,3.9305604687507303e-32,1.063628933132574e-41,1.4777124492807241e-42,1.6174094944001728e-26,4.7464062431425194e-20,1.2574545538883602e-27,1.257454555202689e-27,1.1288698836227857e-36,1.8545878164476612e-37,8.8988212172076338e-29,1.2896040458524593e-21,2.830691896360078e-30,2.3252313779852573e-31,3.5809000823226225e-65,1.1143892511796226e-37,8.9928234690364787e-33,3.2428239610881219e-65,6.8318667907235477e-17,9.1971570566560496e-47,9.1956661994652052e-47,2.0317655852172451e-24,5.9423787009970664e-25,4.4893316625824211e-18,2.0315862519600603e-24,2.3756025828360222e-32,3.2428239605419471e-65,3.5850043783825116e-41,1.4777366723338942e-42,2.4223099772695459e-47,9.9658250570071672e-57,3.6276228791472082e-33,2.6527380638608798e-66,1.0713217343436801e-23,4.6612078742439352e-53,8.7615778636479893e-66,1.2575094679249942e-31,6.4132485923043647e-76,5.215628892968287e-71,7.5175092616376748e-80,3.9969028030929285e-43,2.1247187248686882e-31,5.6507291961497842e-44,1.5314870801835276e-31,1.4528862609547469e-40,6.7670850870111102e-27,1.3748818738032902e-40,1.1293775805862806e-41,1.5696718734446049e-35,2.6844207227424785e-34,1.2649087859192022e-49,3.0549780831974043e-35,1.0758032669080962e-36
