Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672)
8.280365987515284e-13,0.17275818234818538,76.950000000000003,0.0,0.0,0.0,0.99999754461060952,9.4999999963825843,7.0202767596604849e-08,1.0234436608652156e-06,1.022174097839263e-06,2.4425355135045155e-09,5.6423508778925232e-13,1.7160420830023691e-07,6.6500398978018275e-08,1.1743241064393434e-09,3.1814799640444716e-17,9.5553759442453421e-18,2.143345741080462e-17,9.6793982687597167e-08,7.072411860697006e-12,1.0408055594057749e-17,8.9716020896057067e-20,7.6160320781946995e-25,3.8912431191357654e-25,2.5259488732532984e-15,1.9389476742042137e-12,3.4654240007762311e-15,3.4668048244964884e-15,1.1086611361770258e-18,2.7216258407996174e-19,2.9291732857409051e-21,2.651855985171757e-14,1.9136745728332525e-17,2.6009187642697082e-18,2.0571402633646986e-34,2.9534689434869841e-20,1.015636133574566e-21,1.9346481977621182e-34,1.0393235230969769e-09,4.5000681116623299e-25,1.3750322094629205e-25,7.3258956691190145e-13,2.20915271850072e-13,2.7958291977192815e-12,7.3271484238938966e-13,7.9796987052049679e-16,1.9346474529898453e-34,2.9035208798790985e-24,8.7419312913173404e-25,4.8504328834634906e-25,3.5821373157569191e-29,5.8665363032907195e-22,5.7241952310361525e-33,1.7613991486058849e-17,1.0298589656276962e-29,3.6411172424871824e-34,3.1559843721107822e-20
8.512484927925689e-13,0.17275818234779655,76.950000000000003,0.0,0.0,0.0,0.99999747583397602,9.4999999961857728,7.2170719065233797e-08,1.0521076882070011e-06,1.0507581417495776e-06,2.5808771515563265e-09,5.8003965198943856e-13,1.7355584579533809e-07,6.9499566258605519e-08,1.2327753337730975e-09,3.3616815707708354e-17,1.0398694687733163e-17,2.3246293379329055e-17,1.0115939048637984e-07,7.4743442306794728e-12,1.0926117732634094e-17,9.4208615935581394e-20,8.4940272826742378e-25,4.2820012475273624e-25,2.7206570907279491e-15,2.0489835575156577e-12,3.7648146799054776e-15,3.7663344152394025e-15,1.2175755561126253e-18,3.0215977781075448e-19,3.1177814358139954e-21,2.8025521110078519e-14,2.0398129308215313e-17,2.8045930833374362e-18,2.4960585307505672e-34,3.2784804089636796e-20,1.1033501477062435e-21,2.3474321432404341e-34,1.0861971366343503e-09,4.9987447194407336e-25,1.5266673295302438e-25,7.8185244677863058e-13,2.3574570001506603e-13,2.8844231214470607e-12,7.8199101331216945e-13,8.7855481192633598e-16,2.3474312142078822e-34,3.2427188358262943e-24,9.7773105719052909e-25,5.4950099589755333e-25,4.1768095527059734e-29,6.3637531887595262e-22,6.868157508454471e-33,1.8614113571309725e-17,1.1838860331875556e-29,4.3688675015646101e-34,3.424579088330471e-20
8.744603868336094e-13,0.17275818234739831,76.950000000000003,0.0,0.0,0.0,0.99999740705891838,9.4999999959841652,7.4138670312479911e-08,1.0807706920287829e-06,1.0793383970218353e-06,2.723000434173751e-09,5.9584367660747882e-13,1.754239001134598e-07,7.2531916962872661e-08,1.2922460890160768e-09,3.5468092811203666e-17,1.1291144983962044e-17,2.5156700474780125e-17,1.0557309810150282e-07,7.8873780034555098e-12,1.1453216279342158e-17,9.8780189689618739e-20,9.4451765559898474e-25,4.699111116504767e-25,2.9239991301639446e-15,2.1620452936154082e-12,4.0809547518985737e-15,4.0826227790110409e-15,1.3335517298103318e-18,3.3447538265657808e-19,3.3115280465289509e-21,2.9574099982250346e-14,2.1701216056039142e-17,3.0175957461354214e-18,3.0128941752369943e-34,3.6285487537644526e-20,1.1959652547644534e-21,2.8334942994214012e-34,1.1335893819664825e-09,5.5361387701475205e-25,1.6900177154318787e-25,8.3263755898038383e-13,2.5103176635753684e-13,2.9717341235810264e-12,8.3279033972095967e-13,9.6446426621250359e-16,2.8334931474205531e-34,3.6107798102056852e-24,1.0902778763862151e-24,6.2033182212866408e-25,4.8492809353415551e-29,6.8877340379107636e-22,8.1990270971015916e-33,1.9641786944390611e-17,1.3558922860872379e-29,5.2155409313036745e-34,3.7077539783141352e-20
8.976722808746499e-13,0.17275818234699059,76.950000000000003,0.0,0.0,0.0,0.9999973382853693,9.499999995777781,7.6106621338346261e-08,1.109432695721868e-06,1.1079148659420728e-06,2.8689030758113211e-09,6.1164715153366767e-13,1.772119507557343e-07,7.5596029978408561e-08,1.3527129809584604e-09,3.7368601178606809e-17,1.2234214509401254e-17,2.7167081319351943e-17,1.1003303704757115e-07,8.3115127856711695e-12,1.1989143910265946e-17,1.0342893027066812e-19,1.0473358499483057e-24,5.1435172631512945e-25,3.1360677727231408e-15,2.2781320227224039e-12,4.4142984132624355e-15,4.4161244463664945e-15,1.4568187487577971e-18,3.6921435530025775e-19,3.5102976337644586e-21,3.1164294909456287e-14,2.3046018923898151e-17,3.2400450502254354e-18,3.6188430722136307e-34,4.0048028908440246e-20,1.2936136412459927e-21,3.4033639913518179e-34,1.181478049173595e-09,6.1140076994645892e-25,1.8656123715939355e-25,8.8492202988405247e-13,2.6676640203942857e-13,3.057718631696786e-12,8.8508997766177311e-13,1.0558590185320475e-15,3.4033625709066717e-34,4.0092931856368152e-24,1.2123513686890946e-24,6.9795903495355519e-25,5.6071263183700239e-29,7.4391218260886953e-22,9.7408756245818176e-33,2.069700699429389e-17,1.5474203295347312e-29,6.1964571468251462e-34,4.0058691071095873e-20
9.208841749156904e-13,0.17275818234657347,76.950000000000003,0.0,0.0,0.0,0.99999726951326418,9.4999999955666432,7.8074572142835734e-08,1.1380937221410912e-06,1.1364875507949427e-06,3.0185827923043767e-09,6.2745008631366605e-13,1.7892342405447917e-07,7.869054500298066e-08,1.4141531548378184e-09,3.9318311055583054e-17,1.3229398485869751e-17,2.927983146553189e-17,1.1453722735081303e-07,8.7467481929212378e-12,1.253369805619753e-17,1.0815306734413655e-19,1.1582545661527762e-24,5.6161695706096229e-25,3.3569518177777361e-15,2.3972428854779607e-12,4.76529973003263e-15,4.7672938187226657e-15,1.5876057150267217e-18,4.0648297500913322e-19,3.7139739224049655e-21,3.2796104364413567e-14,2.4432548663396706e-17,3.4720550306777704e-18,4.3263532745425285e-34,4.4083856735687546e-20,1.3964274098004848e-21,4.0687481806532031e-34,1.229841878717886e-09,6.734130896346214e-25,2.0539868574284208e-25,9.3868228417806397e-13,2.8294232829769524e-13,3.1423387987749781e-12,9.388663810743624e-13,1.1528973772839392e-15,4.0687464385601582e-34,4.4398905802708007e-24,1.3444848006205743e-24,7.8282084814617113e-25,6.458416345831904e-29,8.0185552900708006e-22,1.1520084532806147e-32,2.1779769150922933e-17,1.7601002942727232e-29,7.3284063318758467e-34,4.3192826832608196e-20
9.440960689567309e-13,0.172758182346147,76.950000000000003,0.0,0.0,0.0,0.99999720074254084,9.4999999953507821,8.004252272595112e-08,1.166753793615906e-06,1.1650564538637125e-06,3.1720373008683077e-09,6.4325249524463685e-13,1.8056159906844429e-07,8.1814160204039112e-08,1.4765442812647825e-09,4.1317192705774841e-17,1.4278199670971159e-17,3.1497339704721461e-17,1.1908377414239512e-07,9.1930838495646292e-12,1.308668080448164e-17,1.1295087127045147e-19,1.2776804283463357e-24,6.1180232179947797e-25,3.586736236163873e-15,2.5193770229438124e-12,5.134412637883024e-15,5.1365851684152765e-15,1.7261417309931944e-18,4.4638880126108266e-19,3.922440159001395e-21,3.4469526850794767e-14,2.5860814127357266e-17,3.7137355980271318e-18,5.1492171381098804e-34,4.8404534427423016e-20,1.5045385798060863e-21,4.8426181078996636e-34,1.2786605248644278e-09,7.3983089897019879e-25,2.2556830743402286e-25,9.9389413107744023e-13,2.9955208258421715e-13,3.2255621468328263e-12,9.9409538798382911e-13,1.2557351120731841e-15,4.8426159821724976e-34,4.9042458225015858e-24,1.487226993732941e-24,8.7537049669686954e-25,7.4117329789523549e-29,8.6266689530674387e-22,1.3565479204773321e-32,2.289006888454233e-17,1.9956521648900491e-29,8.6297346944917675e-34,4.648351067667911e-20
9.673079629977714e-13,0.17275818234571133,76.950000000000003,0.0,0.0,0.0,0.99999713197314011,9.4999999951302208,8.2010473087695094e-08,1.1954129319644048e-06,1.1936215774302672e-06,3.3292643200975936e-09,6.5905438838978988e-13,1.8212961492031118e-07,8.4965629305625871e-08,1.5398645422124826e-09,4.336521641078878e-17,1.5382128346183127e-17,3.3821988452599056e-17,1.236708634183036e-07,9.6505193884908137e-12,1.3647898774835495e-17,1.1782065201983512e-19,1.4060293984489636e-24,6.6500386222163716e-25,3.8255023609282352e-15,2.6445335765996505e-12,5.522090942263748e-15,5.5244526387720311e-15,1.872655887637773e-18,4.8904062064522526e-19,4.1355794850630211e-21,3.6184560902558149e-14,2.7330822613180704e-17,3.9651927109515566e-18,6.1026950074110765e-34,5.3021754596378689e-20,1.6180790881513292e-21,5.739325616741552e-34,1.3279145101531159e-09,8.1083629555694439e-25,2.4712489991332578e-25,1.0505328692289206e-12,3.1658805037170369e-13,3.3073611288615905e-12,1.0507523253902108e-12,1.3645253828459423e-15,5.7393230354252812e-34,5.4040749185760953e-24,1.6411424153620748e-24,9.7607633321179729e-25,8.4761896022703691e-29,9.2640931568300487e-22,1.5908506673441692e-32,2.4027901705080804e-17,2.2558887934653626e-29,1.0120457696041579e-33,4.9934287849531379e-20
9.905198570388119e-13,0.1727581823452664,76.950000000000003,0.0,0.0,0.0,0.99999706320500525,9.4999999949049787,8.3978423228070224e-08,1.2240711585047519e-06,1.2221829237751113e-06,3.4902615699649843e-09,6.7485577895492964e-13,1.8363047664399943e-07,8.8143759266911607e-08,1.6040926195746735e-09,4.5462352470185888e-17,1.6542702307594326e-17,3.6256154059548377e-17,1.2829675866036263e-07,1.0119054450929095e-11,1.4217163017935717e-17,1.2276075828608472e-19,1.5437267512011573e-24,7.2131813963422275e-25,4.0733280393353806e-15,2.7727116883411538e-12,5.9287883185131117e-15,5.9313502441736828e-15,2.0273772564587844e-18,5.3454840411255079e-19,4.3532752155841393e-21,3.7941205083421471e-14,2.8842580100144137e-17,4.2265285150578283e-18,7.2036253293004552e-34,5.7947334503385672e-20,1.7371807899082168e-21,6.7747067140997144e-34,1.3775851891170543e-09,8.8661333995678419e-25,2.7012384697546912e-25,1.1085733674264663e-12,3.3404248962014861e-13,3.3877127863575678e-12,1.1088120899730654e-12,1.4794186910840187e-15,6.7747035939640712e-34,5.9411360256623857e-24,1.806811254700863e-24,1.0854219080053254e-24,9.6614480136014808e-29,9.9314540884603597e-22,1.8583390752413285e-32,2.5193263161560046e-17,2.5427184448025317e-29,1.1822358901959433e-33,5.3548685329363731e-20
1e-12,0.17275818234481222,76.950000000000003,0.0,0.0,0.0,0.9999970351192492,9.4999999948116471,8.4782168375295826e-08,1.2357754213676377e-06,1.2338467906495867e-06,3.5570994930789193e-09,6.8130920141307167e-13,1.8422480891595693e-07,8.9449165648820685e-08,1.6305807605558607e-09,4.6332977873248729e-17,1.7033344730440505e-17,3.7282355625988418e-17,1.3019682985382268e-07,1.0313604619640986e-11,1.4451931903202282e-17,1.2479823656836657e-19,1.6027534767345917e-24,7.452355292593848e-25,4.1771673168404579e-15,2.8259307037581649e-12,6.1004654538971042e-15,6.1031124170382993e-15,2.0929815383965528e-18,5.5398160279868822e-19,4.4434695605305019e-21,3.8670616460727014e-14,2.9472016894908503e-17,4.336126701040173e-18,7.6998915920448826e-34,6.0050467413976471e-20,1.787453895250963e-21,7.2414255151827243e-34,1.3979872604545606e-09,9.189772610068523e-25,2.799447556728856e-25,1.1326754076500791e-12,3.4128973561246639e-13,3.4201090881246974e-12,1.1329223121887086e-12,1.5281326471956034e-15,7.2414221481631822e-34,6.1716037437265071e-24,1.8779907857034562e-24,1.1326800889969118e-24,1.01826138518538e-28,1.0212769857283287e-21,1.9779781516061881e-32,2.5677133657826719e-17,2.6679729498071541e-29,1.2583577265061621e-33,5.5072738202346746e-20
1.0137317510798523e-12,0.17275818234481222,76.950000000000003,0.0,0.0,0.0,0.99999699443808177,9.4999999946750826,8.5946373147078944e-08,1.2527284940660259e-06,1.2507404951773661e-06,3.6550267718207104e-09,6.9065668002324754e-13,1.850670605824282e-07,9.134740813920857e-08,1.6692076843285612e-09,4.7608571201470353e-17,1.7761446857361535e-17,3.8802207099361274e-17,1.3295979771703171e-07,1.0598688686267907e-11,1.4794288919364979e-17,1.2776957664712223e-19,1.691207051273428e-24,7.8084223154226839e-25,4.330287773188657e-15,2.903910500478136e-12,6.3549583119629996e-15,6.3577318701132036e-15,2.1905348831178099e-18,5.8302326708615724e-19,4.5754110778401234e-21,3.9739457986374598e-14,3.0396091435861595e-17,4.4978414721525065e-18,8.4705382453039269e-34,6.3193211813388391e-20,1.8619754590207983e-21,7.9661884020452298e-34,1.4276547147903068e-09,9.6734798885797602e-25,2.9462109857385126e-25,1.1679901362961273e-12,3.5190755250038187e-13,3.4665984396730411e-12,1.1682492197676855e-12,1.6005628422620233e-15,7.966184647149989e-34,6.5172294258698723e-24,1.9848294968274904e-24,1.2039060464040287e-24,1.0977735091628845e-28,1.0629373806388076e-21,2.1627289190299713e-32,2.6386148841551735e-17,2.8581472921390064e-29,1.3759090129758395e-33,5.7330211918033338e-20
1.0369436451208928e-12,0.1727581823443489,76.950000000000003,0.0,0.0,0.0,0.9999969256723179,9.4999999944405555,8.7914322844723597e-08,1.2813849589989373e-06,1.2792942939147743e-06,3.8235576483916867e-09,7.0645709933196092e-13,1.8644211962809264e-07,9.4575482985387454e-08,1.7351893858211618e-09,4.9803842940079203e-17,1.9039894795546985e-17,4.1462512650715546e-17,1.3765838977503455e-07,1.1089421751876212e-11,1.537909610465349e-17,1.3284553073511257e-19,1.8489141311683298e-24,8.4367372856629449e-25,4.5964528550649156e-15,3.0381291557327506e-12,6.8010543380429453e-15,6.8040512732552585e-15,2.3623577818723618e-18,6.3457743044111038e-19,4.8018714311695413e-21,4.1579318233198417e-14,3.1991360499672551e-17,4.7792264865368323e-18,9.9237756996593711e-34,6.8771440449339122e-20,1.9925947890152199e-21,9.3329016377234996e-34,1.4781060061909598e-09,1.0532280297846063e-24,3.2067315132514319e-25,1.2287573959779726e-12,3.7017530590065651e-13,3.5440033917849941e-12,1.2290379618395922e-12,1.72810291448984e-15,9.3328971378457988e-34,7.1341975002341074e-24,2.1758089973459885e-24,1.3320429263260971e-24,1.2435859698545171e-28,1.1358470266473745e-21,2.5080456757885303e-32,2.7606554370639397e-17,3.2042819472692379e-29,1.5956275383954901e-33,6.1282358333103227e-20
1.0833674332029738e-12,0.17275818234339496,76.950000000000003,0.0,0.0,0.0,0.99999678814407189,9.4999999939576902,9.185022157592961e-08,1.3386953560580322e-06,1.3363905824991262e-06,4.1719073234653135e-09,7.3805654199276355e-13,1.8901808959890276e-07,1.0110077110896738e-07,1.8696736208616168e-09,5.4341426870619524e-17,2.1782069476559531e-17,4.7135315867304586e-17,1.471562077027892e-07,1.2104183042156029e-11,1.6571053431296156e-17,1.4319272067142924e-19,2.1968301647377467e-24,9.7965184843111642e-25,5.1566690251742511e-15,3.3156225685339492e-12,7.7548375009547e-15,7.7583177940463751e-15,2.7329152648823881e-18,7.4737782679431128e-19,5.2673074733058769e-21,4.5383855386480241e-14,3.5307183391753194e-17,5.3725752997647405e-18,1.3480471824378158e-33,8.0973722980273276e-20,2.2718338083784055e-21,1.2677838318026432e-33,1.580089192123548e-09,1.241184187270153e-24,3.7767025922238024e-25,1.354239217926237e-12,4.0788684717653847e-13,3.6943305280130187e-12,1.3545662182076712e-12,2.0029373429749225e-15,1.2677831931549647e-33,8.4983375239622602e-24,2.5991790302169296e-24,1.6194088836394086e-24,1.5823876731200697e-28,1.2912644891328741e-21,3.339219519342904e-32,3.0129907665098733e-17,3.9976137608284992e-29,2.1245060729012158e-33,6.9712383681826692e-20
1.1297912212850548e-12,0.17275818234240498,76.950000000000003,0.0,0.0,0.0,0.99999665061989407,9.4999999934565533,9.5786119421705017e-08,1.3960025033372315e-06,1.3934718077225439e-06,4.5352924045027927e-09,7.696541926259238e-13,1.9137813924111892e-07,1.0771178154336829e-07,2.0073916698837053e-09,5.9074867303551648e-17,2.4781638399031068e-17,5.3293385178495705e-17,1.5677879796481752e-07,1.316333573337824e-11,1.779167310518491e-17,1.5379042593867165e-19,2.5912100393767951e-24,1.1300433803073082e-24,5.7544878673632109e-15,3.6051850766994962e-12,8.793762536691608e-15,8.797777285673264e-15,3.140881007296614e-18,8.7386797436186521e-19,5.7486785304108224e-21,4.9354806074494765e-14,3.8790065853503248e-17,6.0072678684036111e-18,1.8077841794878927e-33,9.465278010825483e-20,2.5759498171513621e-21,1.7001493121964051e-33,1.6834121867498706e-09,1.4520182328544203e-24,4.4157733143373049e-25,1.4848092418838284e-12,4.4711268717522689e-13,3.838645293894044e-12,1.4851874731901658e-12,2.3050271507716164e-15,1.7001484190180007e-33,1.0049136091879664e-23,3.0821366030490388e-24,1.9519433498804039e-24,1.9924293716575814e-28,1.459884059971173e-21,4.3909418802944187e-32,3.2763288788811095e-17,4.9416779008695441e-29,2.7937506502111894e-33,7.8866329098258433e-20
1.1762150093671358e-12,0.17275818234137927,76.950000000000003,0.0,0.0,0.0,0.99999651309944271,9.4999999929373118,9.9722016382065318e-08,1.453306547523805e-06,1.4505379877573836e-06,4.9136947227941824e-09,8.0125013225530194e-13,1.9354036681330524e-07,1.144013290248019e-07,2.1481968459643834e-09,6.4003927566850353e-17,2.8051133075774069e-17,5.9955471603134145e-17,1.6651570212510688e-07,1.4266877353402321e-11,1.9039654992314588e-17,1.6462728411003136e-19,3.0359358975656561e-24,1.2956472551154568e-24,6.3903776907634303e-15,3.9068098366689144e-12,9.9214521029352875e-15,9.9260551699837135e-15,3.5880855402086759e-18,1.0149815082168672e-18,6.2451015780304e-21,5.3492160258154514e-14,4.2440017349885824e-17,6.6839480374919311e-18,2.395802618818029e-33,1.0990881224750487e-19,2.9059935474287449e-21,2.2531592329912368e-33,1.78796269525843e-09,1.6872918218264367e-24,5.1286406348416798e-25,1.6202570798535607e-12,4.8778820133566572e-13,3.9769450478663784e-12,1.6206915362419289e-12,2.6354327303338308e-15,2.2531580006127198e-33,1.1802845063135442e-23,3.6301559194790659e-24,2.3343207121133803e-24,2.4846371475414117e-28,1.6421856128000768e-21,5.7084281076201828e-32,3.5506664059142589e-17,6.0572180953745645e-29,3.6321473134708975e-33,8.8771479085832201e-20
1.2226387974492168e-12,0.17275818234031803,76.950000000000003,0.0,0.0,0.0,0.99999637558240473,9.4999999924001273,1.0365791245702454e-07,1.5106076286532637e-06,1.5075891407540158e-06,5.3070961315760855e-09,8.3284443792173473e-13,1.9552135472338939e-07,1.2116283010355214e-07,2.2919491139048815e-09,6.912837127437373e-17,3.1603204264452916e-17,6.7140263446912781e-17,1.7635733771185957e-07,1.5414805541065407e-11,2.0313757915080087e-17,1.7569244799847607e-19,3.5350362783016087e-24,1.4772704005725979e-24,7.0647673983648186e-15,4.220490011316525e-12,1.1141526788703876e-14,1.1146774813489719e-14,4.0763585486548386e-18,1.1716662371899738e-18,6.7557193062276834e-21,5.7795908313656077e-14,4.6257041953774887e-17,7.4032140529632092e-18,3.1406257652291804e-33,1.2684350834497196e-19,3.2630145192022055e-21,2.9536389443613831e-33,1.8936378283540315e-09,1.9485900511684316e-24,5.9200715023115318e-25,1.7603730240688855e-12,5.2984901361248204e-13,4.1092662935507246e-12,1.7608688889617195e-12,2.9951696948628634e-15,2.9536372650427755e-33,1.3776387334602625e-23,4.2489726169249531e-24,2.7714687025147606e-24,3.0710417338759288e-28,1.8386427159922848e-21,7.3436624631986159e-32,3.8360000350806724e-17,7.3668445211171394e-29,4.6727937135365247e-33,9.9454837908911215e-20
1.2690625855312977e-12,0.1727581823392217,76.950000000000003,0.0,0.0,0.0,0.99999623806849292,9.499999991845149,1.0759380764659568e-07,1.5679058804087938e-06,1.5646252848408501e-06,5.7154785060052507e-09,8.6443718340088355e-13,1.9733629512522471e-07,1.2799025328036951e-07,2.4385147908012577e-09,7.4447962325519416e-17,3.5450621763689699e-17,7.486639343388982e-17,1.8629492563904015e-07,1.6607118041188914e-11,2.1612796998335648e-17,1.8697556246341945e-19,4.0926856235587973e-24,1.6757276998236651e-24,7.7780497520401744e-15,4.5462187699052521e-12,1.2457605117317853e-14,1.2463557529284624e-14,4.6075288200257448e-18,1.344883146745234e-18,7.2797030217029408e-21,6.2266041018481833e-14,5.0241139872423512e-17,8.1656217547925739e-18,4.0756362005696085e-33,1.4555994109350987e-19,3.6480610650902075e-21,3.8329838936790691e-33,2.000343322953185e-09,2.237519809427395e-24,6.794897931459078e-25,1.9049492698701969e-12,5.7323136615194096e-13,4.2356784973654058e-12,1.9055119079920845e-12,3.3852091880250317e-15,3.8329816315934617e-33,1.5987356035675716e-23,4.9445862286799086e-24,3.2685708968674708e-24,3.7648368403302789e-28,2.0497227159735652e-21,9.3560654153287648e-32,4.1323265080467377e-17,8.8951209438997787e-29,5.9535245780456696e-33,1.1094313252117278e-19
