Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55)
9.615871823155995e-09,0.1978069113693194,76.950000000000003,0.0,0.0,0.0,0.99900855947179124,9.4997343981351552,4.9357972738001729e-05,0.00045745856584638418,0.00019895923934994114,0.00026177628149970161,5.291176967706806e-10,9.8298954092350202e-10,5.9616035885898235e-06,3.5538613901527991e-06,7.4960776305776303e-12,2.7091830323329562e-07,2.155505586660244e-07,5.6557826949000447e-06,7.9993228275680827e-06,6.3907926882449745e-14,1.1403408777088725e-16,9.3331960121584653e-13,1.0327161276609016e-15,8.3368997132913218e-11,2.0064104199611831e-08,1.4977369501624128e-07,1.4998998020695393e-07,1.2691023542739941e-10,8.9344410540725987e-11,1.9147542996019058e-22,3.3224975687889672e-09,5.6136635478259744e-12,1.9563353080639158e-12,5.1840680391162559e-15,3.7982898664652495e-11,2.2406629545328771e-15,5.0445683442078528e-15,5.637719334911279e-08,7.0081303403289044e-16,1.761419160843163e-16,1.7526062341723966e-12,1.6501952929156745e-13,3.1839898336423439e-15,4.5469597826014216e-12,1.4698402797484021e-11,5.0437359181749357e-15,6.5565000364109652e-14,4.4546486859355061e-12,2.8891271515139358e-12,9.2395831015574396e-13,1.0615496656601201e-16,6.4053050813816545e-13,4.2429481950141453e-13
9.999999999999999e-09,0.19780688660740817,76.950000000000003,0.0,0.0,0.0,0.99896867791482302,9.499723652461574,5.1323894197430026e-05,0.00047569208221422599,0.00020673747189726199,0.00027234648005713876,5.5020686933070813e-10,9.8295160161816824e-10,6.1996458970975789e-06,3.6955444359333333e-06,7.7987598693329748e-12,3.0466431646154975e-07,2.4256342552911947e-07,5.8816208746322413e-06,8.6505395226926303e-06,6.6455766768756419e-14,1.2544709681706889e-16,1.0561647461826719e-12,1.1615630426976344e-15,8.8586508566633326e-11,2.0901230887725773e-08,1.6251363893243516e-07,1.6274832732350347e-07,1.3770556130737907e-10,9.6945380625953051e-11,1.9912165540463191e-22,3.5911126645515041e-09,6.0675200135467995e-12,2.1145576531414483e-12,6.354286342297387e-15,4.2645900986985581e-11,2.4396140353421793e-15,6.1856720770115099e-15,5.8628477199670889e-08,7.8684821854480553e-16,1.9776593133679196e-16,1.7617432649130615e-12,1.6715490215329896e-13,3.1844046502563646e-15,4.6905128423511069e-12,1.5326746718309397e-11,6.1846091148038816e-15,7.3729717499040627e-14,5.2100189265848444e-12,3.3298254139630001e-12,1.1032101818186849e-12,1.1474301369641008e-16,7.758217677604623e-13,4.5929768689254949e-13
1.0007667955167492e-08,0.19780688660740817,76.950000000000003,0.0,0.0,0.0,0.99896788158964611,9.4997234379628459,5.1363133332869366e-05,0.00047605601852790023,0.00020689271690717715,0.00027255744924990853,5.5062780337618876e-10,9.8295084406701941e-10,6.2043975905280744e-06,3.698372390350119e-06,7.8048010640398777e-12,3.0536496762744812e-07,2.4312441056689854e-07,5.8861289614768548e-06,8.6637978975970924e-06,6.650662094838008e-14,1.2568301265422729e-16,1.0587208917742491e-12,1.1642384802282889e-15,8.8691373635981385e-11,2.0917939093244622e-08,1.6277325368506745e-07,1.6300831710600722e-07,1.3792554856602522e-10,9.7100273711882016e-11,1.9927428614393936e-22,3.5965793733841285e-09,6.0767566520954465e-12,2.1177777545895533e-12,6.3796256968713949e-15,4.2742614720299994e-11,2.4436825175402302e-15,6.210386655011295e-15,5.8673416444127696e-08,7.8863264366816295e-16,1.9821442732519642e-16,1.7619256432042559e-12,1.6719752768448495e-13,3.1844129324795696e-15,4.6933786897482555e-12,1.533929077599727e-11,6.2093185990803585e-15,7.3899184062008343e-14,5.2260122146356575e-12,3.3390749023856711e-12,1.1070418004499856e-12,1.1491779514918257e-16,7.787312733197726e-13,4.6001084455901077e-13
1.0791260219190485e-08,0.1978068370913805,76.950000000000003,0.0,0.0,0.0,0.99888646135045245,9.4997015194369983,5.5372065878818606e-05,0.00051323826739313916,0.00022275223942113027,0.0002941095606161018,5.9363324488322311e-10,9.828733867536862e-10,6.6899549248061838e-06,3.9872951655173652e-06,8.4219551584330169e-12,3.8275897296677667e-07,3.0511902034982494e-07,6.3467944848788516e-06,1.0072074428950441e-05,7.1702224745428461e-14,1.5152664061930374e-16,1.3422732719572145e-12,1.4598244027505187e-15,9.9544406410232958e-11,2.2624831240857109e-08,1.9039698303892294e-07,1.9067195284697393e-07,1.6133279158641107e-10,1.1358140886405516e-10,2.1487108403875775e-22,4.1767773743916075e-09,7.0570678921533331e-12,2.4595465244236942e-12,9.4304860779765038e-15,5.3402166552532707e-11,2.8797348854576145e-15,9.1875111668350978e-15,6.3265613386780077e-08,9.8530736090548404e-16,2.4764649160943405e-16,1.780560573548668e-12,1.7155330670326443e-13,3.1852596683853e-15,4.986291886109461e-12,1.6621396402446159e-11,9.1858030384360656e-15,9.2605332341418536e-14,7.064412584017001e-12,4.3829450418502612e-12,1.5561013052278676e-12,1.3346830742565939e-16,1.1239064125361212e-12,5.3587416318003738e-13
1.1574852483213478e-08,0.19780678758539286,76.950000000000003,0.0,0.0,0.0,0.9988049555714168,9.4996796031812281,5.9379147197661465e-05,0.00055040294360009082,0.00023860143845588462,0.00031564747828226292,6.3661818434024447e-10,9.8279584505982414e-10,7.1754713316549026e-06,4.2760802224309442e-06,9.0387028100506106e-12,4.7220894821919816e-07,3.768279996186805e-07,6.8074240296342533e-06,1.1586064388937791e-05,7.6895352000161909e-14,1.8098132916728505e-16,1.672435639933117e-12,1.8015752481557943e-15,1.1064323092590969e-10,2.43306420224566e-08,2.2018573834859348e-07,2.2050374726275733e-07,1.8657456222562607e-10,1.3135441215804129e-10,2.3046666379997976e-22,4.7995565423319696e-09,8.1093235219153397e-12,2.8264182077876156e-12,1.3550017963886916e-14,6.5670183719366796e-11,3.3566839587750682e-15,1.3211256326057034e-14,6.7857481541129706e-08,1.211658567408272e-15,3.0453741584658939e-16,1.7991926032947577e-12,1.7590880288272413e-13,3.1861072162715895e-15,5.2793057965111509e-12,1.7903941962146585e-11,1.32086158050646e-14,1.141939923333213e-13,9.3494273263058195e-12,5.6364448357797286e-12,2.1337781988112255e-12,1.5338109084214478e-16,1.5774027164667088e-12,6.1766864315293328e-13
1.2581611171259464e-08,0.1978067239941978,76.950000000000003,0.0,0.0,0.0,0.99870011228790234,9.4996514482276506,6.4524725369485635e-05,0.00059812495409625893,0.00025894852845404891,0.00034329746359564305,6.9181355456843374e-10,9.8269609651820379e-10,7.7992022689078025e-06,4.6468984582114343e-06,9.8304721804139555e-12,6.0621836860346433e-07,4.8434424271487838e-07,7.399187735671816e-06,1.368628885091804e-05,8.3563655088174004e-14,2.2454190966476729e-16,2.1707060663230716e-12,2.3137598551693467e-15,1.2521013933897767e-10,2.6520593398941205e-08,2.6163376221628312e-07,2.6201166498247992e-07,2.2169586194931916e-10,1.5608392958769622e-10,2.505020657445375e-22,5.6619485818694135e-09,9.5664294913738077e-12,3.3344740286212343e-12,2.0830798147943611e-14,8.396085723921665e-11,4.0311734229615508e-15,2.0330479958630104e-14,7.3756634677671289e-08,1.5491298374491173e-15,3.8935715743300224e-16,1.8231282997931891e-12,1.8150433538795843e-13,3.1871973983462358e-15,5.6559180009124001e-12,1.9552401998203422e-11,2.0326051849611261e-14,1.4647820511399834e-13,1.3048802727254748e-11,7.5890416678881821e-12,3.1029427839616882e-12,1.8095640985208694e-16,2.3545045155497114e-12,7.3150662016523681e-13
1.358836985930545e-08,0.1978066604179821,76.950000000000003,0.0,0.0,0.0,0.99859512974188391,9.4996232963219018,6.9667249063928697e-05,0.00064581481142015804,0.00027927671347535016,0.00037092148722347545,7.4697144382728773e-10,9.825962105971766e-10,8.422865491603714e-06,5.0174649196429422e-06,1.0621498126615572e-11,7.6338382327348592e-07,6.1053589957763614e-07,7.9908921787822021e-06,1.5960752163876623e-05,9.0227430600408756e-14,2.7504082392735174e-16,2.7591967011709775e-12,2.914676132766604e-15,1.4006703306059059e-10,2.87085587859846e-08,3.0665013511865049e-07,3.070931013288066e-07,2.5984074769475148e-10,1.8294264632048485e-10,2.7053546121712686e-22,6.5940372113795481e-09,1.1141291871009104e-11,3.8836263214494734e-12,3.0946964470620899e-14,1.0529718346374292e-10,4.7770893633157684e-15,3.0234116962637387e-14,7.9655263039767306e-08,1.9427934332152388e-15,4.8830022234446121e-16,1.8470628819630207e-12,1.8709942492346532e-13,3.188289067825608e-15,6.0326973809709665e-12,2.1201590193524167e-11,3.022698903196573e-14,1.8425878718807748e-13,1.7749405552374759e-11,9.9688431802995773e-12,4.3789320076497681e-12,2.1076148590737271e-16,3.3987156882926578e-12,8.5523474589626943e-13
1.4595128547351435e-08,0.1978065968558522,76.950000000000003,0.0,0.0,0.0,0.99849000902829899,9.4995951470720019,7.4806719052817778e-05,0.00069347075358196187,0.00029958495007507659,0.00039851813175449148,8.0208981445018501e-10,9.8249618837439535e-10,9.0464609133583014e-06,5.3877659170219672e-06,1.141174006046659e-11,9.4552796858200397e-07,7.5688153363960065e-07,8.582537415964183e-06,1.8409297396492228e-05,9.6886432359404716e-14,3.3302557074815945e-16,3.4453469529883518e-12,3.6113400879225159e-15,1.5516378483268775e-10,3.0894425723123421e-08,3.5523152356062025e-07,3.5574472244721991e-07,3.0100637080142349e-10,2.1192855648355017e-10,2.9056685214776155e-22,7.5954904382157198e-09,1.2833348772503053e-11,4.4736838449508715e-12,4.4653313471074279e-14,1.2989301297072564e-10,5.5965963477348476e-15,4.3668711768076342e-14,8.5553377952858401e-08,2.3965945727587915e-15,6.0235819720369085e-16,1.8709967537449162e-12,1.926940821092203e-13,3.1893822375419971e-15,6.4096443404374563e-12,2.2851507882116851e-11,4.3657632169063353e-14,2.2794401441492906e-13,2.3616927321276224e-11,1.2822029870102909e-11,6.0230800892916468e-12,2.4278569782156094e-16,4.7682060217937519e-12,9.8890665499359339e-13
1.560188723539742e-08,0.19780653330691578,76.950000000000003,0.0,0.0,0.0,0.99838475124524595,9.4995670000870014,7.9943136113284533e-05,0.00074109102405492595,0.00031987219846512949,0.00042608598477859806,8.5716663510272741e-10,9.8239603093059942e-10,9.6699884484728589e-06,5.7577878031810381e-06,1.2201157536989081e-11,1.154467365450652e-06,9.2485511178260416e-07,9.1741234958957274e-06,2.1031761151557878e-05,1.0354041495261218e-13,3.9904193740160224e-16,4.2365737502411039e-12,4.4107452348537225e-15,1.7045883757086936e-10,3.3078082279055434e-08,4.0737441022694997e-07,4.0796301113178861e-07,3.4518972687057521e-10,2.4303954453317567e-10,3.1059624018469492e-22,8.6659770870220331e-09,1.46420396943329e-11,5.1044557532820223e-12,6.2826756276125133e-14,1.5795806705251027e-10,6.4918310525837358e-15,6.150333549465517e-14,9.1450991627330226e-08,2.9144022450108695e-15,7.325035092921366e-16,1.8949292876981226e-12,1.9828831659595526e-13,3.1904768770136119e-15,6.7867591283180136e-12,2.4502156634251527e-11,6.1486625741691902e-14,2.7793723501670918e-13,3.0829586626615724e-11,1.6195014895856976e-11,8.1027350464974687e-12,2.7701845054932782e-16,6.5274259390264397e-12,1.1325743046644169e-12
1.6608645923443405e-08,0.19780646977028346,76.950000000000003,0.0,0.0,0.0,0.9982793574937906,9.4995388549770503,8.5076501027778439e-05,0.00078867387206799382,0.00034013742270471781,0.000453623639151429,9.1219988112112555e-10,9.8229573934949819e-10,1.0293448011936222e-05,6.127516975762425e-06,1.2989710261990961e-11,1.3920121480856619e-06,1.1159257535162826e-06,9.7656504603347904e-06,2.3827973589870227e-05,1.1018913377327787e-13,4.7363390678818798e-16,5.1402702768200522e-12,5.3198611331568527e-15,1.859177993208404e-10,3.5259416876012305e-08,4.6307509476530351e-07,4.6374426766348537e-07,3.9238765642976129e-10,2.7627338572298434e-10,3.3062362674187115e-22,9.8051667564531802e-09,1.6566805448580539e-11,5.7757515718311914e-12,8.6475057047524175e-14,1.8969799689199909e-10,7.4649024632670641e-15,8.4738751612007206e-14,9.7348117149408651e-08,3.5000103026124141e-15,8.7968970122083833e-16,1.9188600567033055e-12,2.0388214069978705e-13,3.1915729643217178e-15,7.164042066044268e-12,2.6153538003960636e-11,8.4714205931982103e-14,3.3463690876684924e-13,3.9578086213492868e-11,2.0134361190010178e-11,1.0691271950311105e-11,3.1344917380852884e-16,8.7471332120384344e-12,1.2862879939202379e-12
1.761540461148939e-08,0.19780640624506754,76.950000000000003,0.0,0.0,0.0,0.99817382887777617,9.4995107113534747,9.020681458407906e-05,0.0008362175528955928,0.00036037959089451,0.00048112969325073661,9.6718753484734995e-10,9.8219531471758182e-10,1.0916839519426535e-05,6.4969398794697305e-06,1.3777358099408422e-11,1.6599656960185998e-06,1.331557482567276e-06,1.0357118345391588e-05,2.6797758455485311e-05,1.1683234506093716e-13,5.5734356547584558e-16,6.1638047195131151e-12,6.3456319427964758e-15,2.0151216671126085e-10,3.743831825641696e-08,5.2232969447108891e-07,5.2308461054964856e-07,4.4259684551407141e-10,3.1162774651327065e-10,3.5064901304200843e-22,1.1012729777816092e-08,1.8607088090991047e-11,6.4873811740793371e-12,1.167454457386874e-13,2.253144415533619e-10,8.5178920720965514e-15,1.1451652529088819e-13,1.0324476847261752e-07,4.1571385328409348e-15,1.0448517000959439e-15,1.9427893696173832e-12,2.094755680874771e-13,3.1926705085075349e-15,7.5414936063812591e-12,2.7805653459314007e-11,1.1448129508064431e-13,3.9843664551788681e-13,5.0065567146111899e-11,2.4686700272486179e-11,1.3868104060679757e-11,3.5206732075914127e-16,1.1504417181003183e-11,1.4500963825699207e-12
1.8622163299535373e-08,0.19780634273038294,76.950000000000003,0.0,0.0,0.0,0.99806816650362951,9.4994825688288387,9.5334077575307539e-05,0.00088372032814611591,0.00038059767537029229,0.00050860275123107293,1.0221275859627873e-09,9.8209475812373576e-10,1.1540162887312967e-05,6.8660430083087487e-06,1.4564061078600202e-11,1.9601243077081783e-06,1.573208979599234e-06,1.0948527182446352e-05,2.9940933101608853e-05,1.2346980594171734e-13,6.5071101216632494e-16,7.3145190209229629e-12,7.494975070796338e-15,2.1721840271652641e-10,3.9614675633404534e-08,5.8513414480984248e-07,5.8597997710052829e-07,4.9581382610977916e-10,3.4910018488326275e-10,3.7067240014762364e-22,1.2288337174686411e-08,2.0762330852681439e-11,7.2391547590232091e-12,1.5493317084015951e-13,2.6500508534243708e-10,9.6528540745951107e-15,1.5212810636081228e-13,1.0914096041030435e-07,4.8894337168490588e-15,1.2289060837465554e-15,1.9667176625955085e-12,2.1506861119304985e-13,3.1937695238889165e-15,7.9191141893447919e-12,2.9458504539541476e-11,1.5207856917103062e-13,4.6972524335965611e-13,6.2507561616578807e-11,2.9898685308069343e-11,1.7718679231162444e-11,3.9286236670622213e-16,1.4882702102276204e-11,1.6240465100713823e-12
1.9628921987581357e-08,0.19780627922534738,76.950000000000003,0.0,0.0,0.0,0.99796237148017064,9.4994544270170085,0.00010045829079993622,0.00093118046604677939,0.00040079065288341366,0.00053604142328564787,1.0770180318176322e-09,9.8199407065912892e-10,1.2163418032657169e-05,7.2348129078009841e-06,1.5349779401844102e-11,2.2942768784168177e-06,1.8423333380340011e-06,1.1539876999110566e-05,3.325730851807646e-05,1.3010127446813296e-13,7.5427426730696223e-16,8.5997276476528581e-12,8.7747797972484415e-15,2.3301697102472678e-10,4.17883787589405e-08,6.5148420007237515e-07,6.5242612413818717e-07,5.5203497671061968e-10,3.8868815072275739e-10,3.9069378899359671e-22,1.3631660624686096e-08,2.3031978075501703e-11,8.0308828298421168e-12,2.0248989926788916e-13,3.0896371385986898e-10,1.0871815562943616e-14,1.990238392275052e-13,1.1503670862791199e-07,5.7004706648162987e-15,1.4327513408985852e-15,1.9906449944449435e-12,2.2066128475863003e-13,3.1948700090871556e-15,8.2969041893903952e-12,3.111209291863159e-11,1.9895545077719219e-13,5.4888672606770572e-13,7.7131942363739083e-11,3.5816929449063524e-11,2.2334480704868485e-11,4.3582380788305281e-16,1.8971757430009841e-11,1.8081838141123764e-12
2.063568067562734e-08,0.1978062157290809,76.950000000000003,0.0,0.0,0.0,0.99785644491842163,9.4994262855332021,0.00010557945506179902,0.00097859624172797681,0.00042095750478352673,0.00056344432590503849,1.1318568777596531e-09,9.8189325341750167e-10,1.2786604873214837e-05,7.6032361771942396e-06,1.6134473451742462e-11,2.6642045786986244e-06,2.14037782031683e-06,1.2131167819790536e-05,3.6746689359015309e-05,1.36726509658825e-13,8.6856918286041761e-16,1.0026716360531128e-11,1.0191906000908925e-14,2.4889176773397643e-10,4.3959317860950945e-08,7.2137543416665947e-07,7.2241862884224973e-07,6.1125652298952175e-10,4.3038898630513966e-10,4.1071318040637765e-22,1.5042372421652233e-08,2.5415475148055125e-11,8.8623761727876261e-12,2.610320940561577e-13,3.5738026976405451e-10,1.2176776718536975e-14,2.5682196230204921e-13,1.2093202963457229e-07,6.5937532458101772e-15,1.6572681300188232e-15,2.0145712279438763e-12,2.2625360723820945e-13,3.1959719547126919e-15,8.6748640023119738e-12,3.2766420314927507e-11,2.5672909137179938e-13,6.3630038035951073e-13,9.4178871694182823e-11,4.2487983002649846e-11,2.7813011765734753e-11,4.809411602576948e-16,2.3867685019797326e-11,2.0025521491168633e-12
2.1642439363673325e-08,0.19780615224070644,76.950000000000003,0.0,0.0,0.0,0.99775038793141579,9.49939814399408,0.00011069757117009829,0.0010259659375023104,0.0004410972172173029,0.00059081008211106132,1.1866421374570077e-09,9.8179230749461006e-10,1.3409723327436862e-05,7.9712994716293884e-06,1.6918103797925084e-11,3.0716805391638738e-06,2.4687836187347122e-06,1.2722399666445631e-05,4.0408873972734722e-05,1.4334527153755455e-13,9.9412935377996011e-16,1.1602741007596023e-11,1.1753182839486152e-14,2.6482935868894427e-10,4.6127383625947587e-08,7.9480324143452356e-07,7.9595288961962438e-07,6.7347453849128823e-10,4.7419992677523832e-10,4.3073057512957924e-22,1.6520145440742425e-08,2.7912268446686637e-11,9.7334458377704775e-12,3.3234917381085857e-13,4.1044090679157837e-10,1.3569711000928421e-14,3.2731749967947653e-13,1.2682694077433197e-07,7.5727153853123421e-15,1.9033195300320913e-15,2.0384963820071647e-12,2.3184559333281168e-13,3.1970753577168546e-15,9.0529940839920859e-12,3.4421488445307256e-11,3.2719324376595074e-13,7.3234079222997256e-13,1.1390074575346648e-10,4.9958283030870864e-11,3.4257789397733406e-11,5.2820395840068486e-16,2.9672920142022774e-11,2.207193804399267e-12
2.264919805171931e-08,0.19780608875935018,76.950000000000003,0.0,0.0,0.0,0.99764420163400835,9.499370002017816,0.00011581263993941413,0.0010732878431449747,0.00046120878131661547,0.00061813732170339607,1.2413718332226412e-09,9.8169123398694484e-10,1.4032773314470729e-05,8.3389895043159841e-06,1.7700631204116387e-11,3.5184695336812891e-06,2.828985615099813e-06,1.3313572558830689e-05,4.4243654430921587e-05,1.4995732117234911e-13,1.1314860290820821e-15,1.3335026311165963e-11,1.3465407545096748e-14,2.8081873201842502e-10,4.8292467272553874e-08,8.7176283735719807e-07,8.7302412686314013e-07,7.3868494523227095e-10,5.2011810057173501e-10,4.5074597383189383e-22,1.8064653102843043e-08,3.0521805275301376e-11,1.0643903118547432e-11,4.1841172851362491e-13,4.6832804410602078e-10,1.5052565337075142e-14,4.1249117894562478e-13,1.3272146021779101e-07,8.6407220686383245e-15,2.1717512925197696e-15,2.0624206368750949e-12,2.3743725461578911e-13,3.1981802216407792e-15,9.4312948966830585e-12,3.6077299079037868e-11,4.123271613654087e-13,8.3737788340425095e-13,1.3656214025860901e-10,5.827415128027019e-11,4.1778318801827936e-11,5.7760175431101395e-16,3.6496204768965815e-11,2.4221495223619004e-12
